"pci_2015","iri_in_m_2015","fid","oid","featureid","strsegid","networkid","branchid","networknam","branchname","branchuse","from","sectionid","to","category","rank","stsegmtid","surface","area","length","width","assetnhood","cagclass","lane_cnt","objectid","rptclass","slablength","slabwidth","id","constructi","latitude","longitude","polygonid","pointid","strlabel"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.1697037487802","-84.5421032325397","2054","36436","HAIGHT AV"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.1696958368807","-84.5421382836563","2054","36437","HAIGHT AV"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.1696866458172","-84.5421728565819","2054","36438","HAIGHT AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1410810601475","-84.55785420728","87","1355","SUTTER AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1413012167206","-84.5580940515625","87","1356","SUTTER AV"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.169676347599","-84.5422069563132","2054","36439","HAIGHT AV"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.169664941326","-84.5422405828226","2054","36440","HAIGHT AV"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.1696523501065","-84.5422732928618","2054","36441","HAIGHT AV"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.1696386517337","-84.5423055297027","2054","36442","HAIGHT AV"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.1694293311273","-84.5428764629058","2054","36443","HAIGHT AV"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.1693406182238","-84.5429145265773","2054","36444","HAIGHT AV"
"61","198","9517","9516","HAM31978","2997151510029879924234","Cincinnati","Kirby9516","Cinti2015","Kirby Av","Roadway","Ashtree Dr","9517","Mehmert Av","4","S","6471","AC","39122","1163","22","NORTHSIDE","4","2","46430","MINOR",,,"8755","1990-01-01T00:00:00.000","39.1752764082686","-84.5488107805634","2062","36516","KIRBY AV"
"61","198","9517","9516","HAM31978","2997151510029879924234","Cincinnati","Kirby9516","Cinti2015","Kirby Av","Roadway","Ashtree Dr","9517","Mehmert Av","4","S","6471","AC","39122","1163","22","NORTHSIDE","4","2","46430","MINOR",,,"8755","1990-01-01T00:00:00.000","39.175296801199","-84.5488369559483","2062","36517","KIRBY AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1415265543508","-84.5583554834854","87","1357","SUTTER AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.142352215854","-84.5593809121264","87","1358","SUTTER AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1426225884449","-84.5597042547015","87","1359","SUTTER AV"
"61","198","9517","9516","HAM31978","2997151510029879924234","Cincinnati","Kirby9516","Cinti2015","Kirby Av","Roadway","Ashtree Dr","9517","Mehmert Av","4","S","6471","AC","39122","1163","22","NORTHSIDE","4","2","46430","MINOR",,,"8755","1990-01-01T00:00:00.000","39.1753170230156","-84.5488631263595","2062","36518","KIRBY AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1431021013345","-84.5600753898051","87","1360","SUTTER AV"
"61","198","9517","9516","HAM31978","2997151510029879924234","Cincinnati","Kirby9516","Cinti2015","Kirby Av","Roadway","Ashtree Dr","9517","Mehmert Av","4","S","6471","AC","39122","1163","22","NORTHSIDE","4","2","46430","MINOR",,,"8755","1990-01-01T00:00:00.000","39.1753369785765","-84.5488897300717","2062","36519","KIRBY AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1431571935444","-84.5600999282454","87","1361","SUTTER AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1431835190002","-84.5601108391661","87","1362","SUTTER AV"
"61","198","9517","9516","HAM31978","2997151510029879924234","Cincinnati","Kirby9516","Cinti2015","Kirby Av","Roadway","Ashtree Dr","9517","Mehmert Av","4","S","6471","AC","39122","1163","22","NORTHSIDE","4","2","46430","MINOR",,,"8755","1990-01-01T00:00:00.000","39.1753567552364","-84.548916769632","2062","36520","KIRBY AV"
"61","198","9517","9516","HAM31978","2997151510029879924234","Cincinnati","Kirby9516","Cinti2015","Kirby Av","Roadway","Ashtree Dr","9517","Mehmert Av","4","S","6471","AC","39122","1163","22","NORTHSIDE","4","2","46430","MINOR",,,"8755","1990-01-01T00:00:00.000","39.1753762743071","-84.5489438028547","2062","36521","KIRBY AV"
"61","198","9517","9516","HAM31978","2997151510029879924234","Cincinnati","Kirby9516","Cinti2015","Kirby Av","Roadway","Ashtree Dr","9517","Mehmert Av","4","S","6471","AC","39122","1163","22","NORTHSIDE","4","2","46430","MINOR",,,"8755","1990-01-01T00:00:00.000","39.1754151193144","-84.5489935504596","2062","36522","KIRBY AV"
"61","198","9517","9516","HAM31978","2997151510029879924234","Cincinnati","Kirby9516","Cinti2015","Kirby Av","Roadway","Ashtree Dr","9517","Mehmert Av","4","S","6471","AC","39122","1163","22","NORTHSIDE","4","2","46430","MINOR",,,"8755","1990-01-01T00:00:00.000","39.1755170637084","-84.5491929337748","2062","36523","KIRBY AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1432102110598","-84.5601204382919","87","1363","SUTTER AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1432370907862","-84.5601291612266","87","1364","SUTTER AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1432642515631","-84.5601365698569","87","1365","SUTTER AV"
"61","198","9517","9516","HAM31978","2997151510029879924234","Cincinnati","Kirby9516","Cinti2015","Kirby Av","Roadway","Ashtree Dr","9517","Mehmert Av","4","S","6471","AC","39122","1163","22","NORTHSIDE","4","2","46430","MINOR",,,"8755","1990-01-01T00:00:00.000","39.1760524217743","-84.5501421109156","2062","36524","KIRBY AV"
"61","198","9517","9516","HAM31978","2997151510029879924234","Cincinnati","Kirby9516","Cinti2015","Kirby Av","Roadway","Ashtree Dr","9517","Mehmert Av","4","S","6471","AC","39122","1163","22","NORTHSIDE","4","2","46430","MINOR",,,"8755","1990-01-01T00:00:00.000","39.1764959915348","-84.5509142523536","2062","36525","KIRBY AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1432915126519","-84.5601430997341","87","1366","SUTTER AV"
"51","286","4097","4097","HAM11125","1156295359711564943268","Cincinnati","Parkl4096","Cinti2015","Parkland Av","Roadway","Thelma Av","4097","Elco St","3","S","9060","AC","11003","318","36","SAYLER PARK","5","4","3644","MINOR",,,"11571","1990-01-01T00:00:00.000","39.1139453118676","-84.69242069131","2063","36526","PARKLAND AV"
"48",,"10525","10524","HAM26282",,"Cincinnati","Whitt10524","Cinti2015","Whittier Av","Roadway","Fredonia Av","10525","Wehrman Av","3","S","12746","AC","4494","99","99","AVONDALE","5","0","32816",,,,"15626","1990-01-01T00:00:00.000","39.1369566197439","-84.491321713269","2125","37114","WHITTIER ST"
"48",,"10525","10524","HAM26282",,"Cincinnati","Whitt10524","Cinti2015","Whittier Av","Roadway","Fredonia Av","10525","Wehrman Av","3","S","12746","AC","4494","99","99","AVONDALE","5","0","32816",,,,"15626","1990-01-01T00:00:00.000","39.1374585780964","-84.4902498440449","2125","37127","WHITTIER ST"
"99","143","6269","6269","HAM12277","3657348570736573836011","Cincinnati","Coad 6268","Cinti2015","Coad Dr","Roadway","Rossmore Av","6269","Fenmore Dr","1","S","2289","AC","6251","256","26","BOND HILL","5","3","30798","MINOR",,,"3100","1990-01-01T00:00:00.000","39.1793995487391","-84.4797304205844","2223","38946","COAD DR"
"99","143","6269","6269","HAM12277","3657348570736573836011","Cincinnati","Coad 6268","Cinti2015","Coad Dr","Roadway","Rossmore Av","6269","Fenmore Dr","1","S","2289","AC","6251","256","26","BOND HILL","5","3","30798","MINOR",,,"3100","1990-01-01T00:00:00.000","39.1802349927039","-84.4796317815059","2223","38947","COAD DR"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1433188845636","-84.5601483114732","87","1367","SUTTER AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1433464423622","-84.5601526458074","87","1368","SUTTER AV"
"72","0","9015","9014","HAM53451","3303010393833030304147","Cincinnati","Amity9014","Cinti2015","Amity Al","Roadway","Horace St","9015","Bank St","2","S","15696","AC","1279","155","9","WEST END","7","1","31114","MINOR",,,"622","1990-01-01T00:00:00.000","39.118771032387","-84.528572988726","2348","40376","AMITY AL"
"72","0","9015","9014","HAM53451","3303010393833030304147","Cincinnati","Amity9014","Cinti2015","Amity Al","Roadway","Horace St","9015","Bank St","2","S","15696","AC","1279","155","9","WEST END","7","1","31114","MINOR",,,"622","1990-01-01T00:00:00.000","39.1193444679562","-84.528519778859","2348","40377","AMITY AL"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1433741101039","-84.5601556608179","87","1369","SUTTER AV"
"15","0","6290","6290","HAM53452","3315335076833157530842","Cincinnati","Adria6289","Cinti2015","Adrian Al","Roadway","Elm St","6290","Central Pkwy","2","S","15695","AC","1575","385","5","OVER-THE-RHINE","7","1","31113","MINOR",,,"495","1990-01-01T00:00:00.000","39.1104397612478","-84.5186647966061","2349","40378","ADRIAN AL"
"15","0","6290","6290","HAM53452","3315335076833157530842","Cincinnati","Adria6289","Cinti2015","Adrian Al","Roadway","Elm St","6290","Central Pkwy","2","S","15695","AC","1575","385","5","OVER-THE-RHINE","7","1","31113","MINOR",,,"495","1990-01-01T00:00:00.000","39.1102111069318","-84.5201320366451","2349","40379","ADRIAN AL"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1434017935046","-84.56015779459","87","1370","SUTTER AV"
"18","0","4322","4322","HAM05369","4096465356240967113414","Cincinnati","Babb 4321","Cinti2015","Babb Al","Roadway","Page St","4322","Watson St","3","S","14372","AC","2568","270","9","EAST END","7","1","12508","MINOR",,,"977","1990-01-01T00:00:00.000","39.1191546673921","-84.4458942942604","2372","41018","BABB AL"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1434294994936","-84.5601586064757","87","1371","SUTTER AV"
"18","0","4322","4322","HAM05369","4096465356240967113414","Cincinnati","Babb 4321","Cinti2015","Babb Al","Roadway","Page St","4322","Watson St","3","S","14372","AC","2568","270","9","EAST END","7","1","12508","MINOR",,,"977","1990-01-01T00:00:00.000","39.1189528411213","-84.4454581605001","2372","41019","BABB AL"
"18","0","4322","4322","HAM05369","4096465356240967113414","Cincinnati","Babb 4321","Cinti2015","Babb Al","Roadway","Page St","4322","Watson St","3","S","14372","AC","2568","270","9","EAST END","7","1","12508","MINOR",,,"977","1990-01-01T00:00:00.000","39.1187640773411","-84.4450157814523","2372","41020","BABB AL"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1434572298718","-84.5601580965263","87","1372","SUTTER AV"
"27","0","9726","9725","HAM05365","4096213371440964653562","Cincinnati","Babb 9725","Cinti2015","Babb Al","Roadway","Ridgley St","9726","Page St","3","S","14673","AC","4238","294","15","EAST END","7","2","12264","MINOR",,,"982","1990-01-01T00:00:00.000","39.1195568259927","-84.4467938507337","2373","41021","BABB AL"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1434848981848","-84.5601562622068","87","1373","SUTTER AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1435125734267","-84.5601539872383","87","1374","SUTTER AV"
"27","0","9726","9725","HAM05365","4096213371440964653562","Cincinnati","Babb 9725","Cinti2015","Babb Al","Roadway","Ridgley St","9726","Page St","3","S","14673","AC","4238","294","15","EAST END","7","2","12264","MINOR",,,"982","1990-01-01T00:00:00.000","39.1193689313145","-84.4463920302488","2373","41022","BABB AL"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1435401953538","-84.5601499461459","87","1375","SUTTER AV"
"27","0","9726","9725","HAM05365","4096213371440964653562","Cincinnati","Babb 9725","Cinti2015","Babb Al","Roadway","Ridgley St","9726","Page St","3","S","14673","AC","4238","294","15","EAST END","7","2","12264","MINOR",,,"982","1990-01-01T00:00:00.000","39.1191546673921","-84.4458942942604","2373","41023","BABB AL"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1435676609108","-84.5601450199236","87","1376","SUTTER AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1435949779475","-84.5601387667922","87","1377","SUTTER AV"
"78","0","3967","3967","HAM09728","2538043393725384254085","Cincinnati","Gobel3966","Cinti2015","Gobel Av","Roadway","Ferncrest Ct","3967","Worthington Av","2","S","4964","AC","9387","382","26","WESTWOOD","5","3","41108","MINOR",,,"6339","1990-01-01T00:00:00.000","39.1455015110411","-84.5817917338641","2521","43121","GOBEL AV"
"78","0","3967","3967","HAM09728","2538043393725384254085","Cincinnati","Gobel3966","Cinti2015","Gobel Av","Roadway","Ferncrest Ct","3967","Worthington Av","2","S","4964","AC","9387","382","26","WESTWOOD","5","3","41108","MINOR",,,"6339","1990-01-01T00:00:00.000","39.1455144407255","-84.5817599335623","2521","43122","GOBEL AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1436221395348","-84.5601316273984","87","1378","SUTTER AV"
"78","0","3967","3967","HAM09728","2538043393725384254085","Cincinnati","Gobel3966","Cinti2015","Gobel Av","Roadway","Ferncrest Ct","3967","Worthington Av","2","S","4964","AC","9387","382","26","WESTWOOD","5","3","41108","MINOR",,,"6339","1990-01-01T00:00:00.000","39.145526941733","-84.5817281205553","2521","43123","GOBEL AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1436490670475","-84.560123158586","87","1379","SUTTER AV"
"78","0","3967","3967","HAM09728","2538043393725384254085","Cincinnati","Gobel3966","Cinti2015","Gobel Av","Roadway","Ferncrest Ct","3967","Worthington Av","2","S","4964","AC","9387","382","26","WESTWOOD","5","3","41108","MINOR",,,"6339","1990-01-01T00:00:00.000","39.1455391075286","-84.5816958567457","2521","43124","GOBEL AV"
"78","0","3967","3967","HAM09728","2538043393725384254085","Cincinnati","Gobel3966","Cinti2015","Gobel Av","Roadway","Ferncrest Ct","3967","Worthington Av","2","S","4964","AC","9387","382","26","WESTWOOD","5","3","41108","MINOR",,,"6339","1990-01-01T00:00:00.000","39.1455508437465","-84.5816635802052","2521","43125","GOBEL AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1436758382098","-84.5601138034824","87","1380","SUTTER AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.143702282814","-84.5601035570992","87","1381","SUTTER AV"
"78","0","3967","3967","HAM09728","2538043393725384254085","Cincinnati","Gobel3966","Cinti2015","Gobel Av","Roadway","Ferncrest Ct","3967","Worthington Av","2","S","4964","AC","9387","382","26","WESTWOOD","5","3","41108","MINOR",,,"6339","1990-01-01T00:00:00.000","39.1455622456525","-84.5816308528894","2521","43126","GOBEL AV"
"78","0","3967","3967","HAM09728","2538043393725384254085","Cincinnati","Gobel3966","Cinti2015","Gobel Av","Roadway","Ferncrest Ct","3967","Worthington Av","2","S","4964","AC","9387","382","26","WESTWOOD","5","3","41108","MINOR",,,"6339","1990-01-01T00:00:00.000","39.1455732180012","-84.5815981116872","2521","43127","GOBEL AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1437285011721","-84.5600915406713","87","1382","SUTTER AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1437543833411","-84.5600790735312","87","1383","SUTTER AV"
"78","0","3967","3967","HAM09728","2538043393725384254085","Cincinnati","Gobel3966","Cinti2015","Gobel Av","Roadway","Ferncrest Ct","3967","Worthington Av","2","S","4964","AC","9387","382","26","WESTWOOD","5","3","41108","MINOR",,,"6339","1990-01-01T00:00:00.000","39.1455838551163","-84.5815649208402","2521","43128","GOBEL AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1437799467804","-84.5600652744859","87","1384","SUTTER AV"
"44","270","9369","9368","HAM21959","2844346333528548892256","Cincinnati","Sutte9368","Cinti2015","Sutter Av","Roadway","Boltwood Ct","9369","Westwood Northern Blvd","2","S","11433","AC","40791","1231","34","ENGLISH WOODS","5","3","40015","MINOR",,,"14098","1990-01-01T00:00:00.000","39.1440244248574","-84.5598595059833","87","1385","SUTTER AV"
"50","366","5417","5417","HAM20070","3296065519033060794709","Cincinnati","Ohio 5416","Cinti2015","Ohio Av","Roadway","Ohio Av","5417","Park Dr","1","S","8806","AC","12244","450","27","CUF","5","3","44825","MINOR",,,"11260","1990-01-01T00:00:00.000","39.1210755610994","-84.5178182278689","183","3341","OHIO AV"
"50","366","5417","5417","HAM20070","3296065519033060794709","Cincinnati","Ohio 5416","Cinti2015","Ohio Av","Roadway","Ohio Av","5417","Park Dr","1","S","8806","AC","12244","450","27","CUF","5","3","44825","MINOR",,,"11260","1990-01-01T00:00:00.000","39.1210823593068","-84.5178233551205","183","3342","OHIO AV"
"50","366","5417","5417","HAM20070","3296065519033060794709","Cincinnati","Ohio 5416","Cinti2015","Ohio Av","Roadway","Ohio Av","5417","Park Dr","1","S","8806","AC","12244","450","27","CUF","5","3","44825","MINOR",,,"11260","1990-01-01T00:00:00.000","39.1214240139","-84.5180810055488","183","3343","OHIO AV"
"50","366","5417","5417","HAM20070","3296065519033060794709","Cincinnati","Ohio 5416","Cinti2015","Ohio Av","Roadway","Ohio Av","5417","Park Dr","1","S","8806","AC","12244","450","27","CUF","5","3","44825","MINOR",,,"11260","1990-01-01T00:00:00.000","39.1214340992565","-84.5180883462767","183","3344","OHIO AV"
"50","366","5417","5417","HAM20070","3296065519033060794709","Cincinnati","Ohio 5416","Cinti2015","Ohio Av","Roadway","Ohio Av","5417","Park Dr","1","S","8806","AC","12244","450","27","CUF","5","3","44825","MINOR",,,"11260","1990-01-01T00:00:00.000","39.121444543073","-84.5180948158782","183","3345","OHIO AV"
"50","366","5417","5417","HAM20070","3296065519033060794709","Cincinnati","Ohio 5416","Cinti2015","Ohio Av","Roadway","Ohio Av","5417","Park Dr","1","S","8806","AC","12244","450","27","CUF","5","3","44825","MINOR",,,"11260","1990-01-01T00:00:00.000","39.1214553521189","-84.5180999738393","183","3346","OHIO AV"
"50","366","5417","5417","HAM20070","3296065519033060794709","Cincinnati","Ohio 5416","Cinti2015","Ohio Av","Roadway","Ohio Av","5417","Park Dr","1","S","8806","AC","12244","450","27","CUF","5","3","44825","MINOR",,,"11260","1990-01-01T00:00:00.000","39.1214663417458","-84.5181046962764","183","3347","OHIO AV"
"50","366","5417","5417","HAM20070","3296065519033060794709","Cincinnati","Ohio 5416","Cinti2015","Ohio Av","Roadway","Ohio Av","5417","Park Dr","1","S","8806","AC","12244","450","27","CUF","5","3","44825","MINOR",,,"11260","1990-01-01T00:00:00.000","39.1214775245915","-84.5181081021363","183","3348","OHIO AV"
"50","366","5417","5417","HAM20070","3296065519033060794709","Cincinnati","Ohio 5416","Cinti2015","Ohio Av","Roadway","Ohio Av","5417","Park Dr","1","S","8806","AC","12244","450","27","CUF","5","3","44825","MINOR",,,"11260","1990-01-01T00:00:00.000","39.1214888956882","-84.5181106319838","183","3349","OHIO AV"
