"asset","assetnhood","distance_traveled","heading","id_ham_pvmnt_plygn","latitude","loadts","longitude","odometer","ppolylabel","reasons","reasons_text","speed","streetfrom","streetto","time"
"134",,"0","N",,"39.147474","20210104144001","-84.548355","1847",,"7","Power Off","0.0",,,"20210104140748"
"92","OVER-THE-RHINE","0","E","S-HAM25792","39.108218","20210104072615","-84.515424","87968.3","W 12TH ST","10","Motion Start","8.7","DOERR AL","REPUBLIC ST","20210104072612"
"194","EAST PRICE HILL","0","NNE","S-HAM02439","39.10527","20210104142125","-84.567702","85339.1","WOODLAWN AV","9","Motion Stop","0.0","BASSETT RD","PRICE AV","20210104142053"
"374","WEST PRICE HILL","1.4","NEE","S-HAM10403","39.125711","20210104164010","-84.578613","34109.4","SUNSET AV","11","Standard Event","42.1","SUNSET LN","SUNSET LN","20210104163957"
"260",,"0.4","NE","S-HAM52812","39.221569","20210104134253","-84.664657","52049.3","I-275 EB EXWY","11","Standard Event","31.0","I-74 WB TO I-275 EB RAMP","I-275 EB TO RRCC EB RAMP","20210104134045"
"448","EAST PRICE HILL","0.1","SSW","S-HAM09866","39.114024","20210104140524","-84.572068","20874.3","WESSELS AV","10","Motion Start","4.4","GLENWAY AV","WESSELS LN","20210104140522"
"130",,"0.9","S",,"39.266974","20210104152510","-84.593644","80068.3",,"11","Standard Event","9.6",,,"20210104152436"
"483",,"0.8","N","S-HAM52891","39.13408","20210104112148","-84.532532","8384","I","11","Standard Event","60.1","WESTRN HILLS VIA TO I-75 NB RAMP","I-75 NB EXWY TO HOPPLE ST RAMP","20210104112017"
"445","NORTH FAIRMOUNT","0.1","E","S-HAM50761","39.134543","20210104080129","-84.546855","20135.3","CARLL ST","11","Standard Event","23.2","CUMMINS ST","BEEKMAN ST","20210104075944"
"466","LOWER PRICE HILL","0.6","NNE","S-HAM08740","39.10916","20210104151315","-84.552983","7294.3","WILDER AV","11","Standard Event","24.9","STATE AV","NEFF AV","20210104151257"
"328","OVER-THE-RHINE","1.3","W","I-GJ14913222","39.112734","20210104091909","-84.514202","73772","E LIBERTY ST & WALNUT ST","10","Motion Start","10.6",,,"20210104091906"
"262","SPRING GROVE VILLAGE","1.6","NE","S-HAM27231","39.16543","20210104133829","-84.515056","62791.9","SPRING GROVE AV","11","Standard Event","35.1","CLIFTON AV","W MITCHELL AV","20210104133813"
"480","EAST PRICE HILL","0","W","S-HAM02478","39.106534","20210104082758","-84.576728","7663.1","W 8TH ST","10","Motion Start","3.6","KIRBERT AV","SETON AV","20210104082754"
"299","OAKLEY","0.1","NNE","S-HAM08798","39.144386","20210104111924","-84.413442","32530.6","ERIE AV","10","Motion Start","4.6","ASHWORTH DR","HAMPTON LN","20210104111924"
"328","OVER-THE-RHINE","1.5","NNW","I-GJ14543225","39.113098","20210104091958","-84.518521","73772.2","W LIBERTY ST & PLEASANT ST","9","Motion Stop","0.0",,,"20210104091957"
"480","EAST PRICE HILL","0.2","N","I-GJ09893162","39.108581","20210104084928","-84.57244","7663.9","WIEMAN AV & ENRIGHT AV","9","Motion Stop","0.0",,,"20210104084924"
"92","WEST END","2.4","E","S-HAM27431","39.119545","20210104103509","-84.533027","87999.1","BANK ST","9","Motion Stop","0.0","COLERAIN AV","GIBSON AL","20210104103506"
"115","WESTWOOD","0.2","N","S-HAM15895","39.160258","20210104125627","-84.602284","58772","BOUDINOT AV","11","Standard Event","35.8","PHOENIX AV","AUGUSTA AV","20210104125432"
"307","WEST PRICE HILL","0.6","SWW","S-HAM13524","39.114191","20210104085834","-84.607287","32989.8","SEIBEL LN","11","Standard Event","10.6","JUNIPER AV","COVEDALE AV","20210104085755"
"420","HYDE PARK","1.1","SW","S-HAM17397","39.141603","20210104140821","-84.449395","8141.7","MADISON RD","9","Motion Stop","0.0","KENDALL AV","STETTINIUS AV","20210104140820"
"438","OVER-THE-RHINE","0.5","SWW","S-HAM31975","39.107718","20210104105508","-84.510888","24371","E CENTRAL PKWY","11","Standard Event","7.0","MAIN ST","SYCAMORE ST","20210104105443"
"102","WEST PRICE HILL","0.1","E","S-HAM03357","39.106938","20210104110539","-84.582698","75222.1","W 8TH ST","9","Motion Stop","0.0","SUIRE AV","ROSEMONT AV","20210104110538"
"438","MOUNT ADAMS","0","SE","S-HAM27769","39.105457","20210104100119","-84.49868","24368.2","OREGON ST","10","Motion Start","2.9","BAUM ST","MONASTERY ST","20210104100116"
"328","WESTWOOD","1.1","SE","S-HAM00009","39.149513","20210104025013","-84.587542","73714.8","WESTWOOD NORTHERN BLVD","11","Standard Event","26.1","MILLRICH AV","TINAVIEW CT","20210104024756"
"210","WESTWOOD","1.4","NWW","S-HAM03026","39.136253","20210104104858","-84.603915","107394.1","QUEEN CITY AV","11","Standard Event","27.2","FERGUSON RD","BOUDINOT AV","20210104104846"
"445","WEST PRICE HILL","0","W","S-HAM03723","39.121455","20210104140153","-84.602704","20181.5","WESTERN HILLS AV","10","Motion Start","5.0","GLENWAY AV","COVEDALE AV","20210104140150"
"144","NORTH FAIRMOUNT","0.5","SSE","S-HAM21933","39.138066","20210104071220","-84.548542","139297.5","BEEKMAN ST","11","Standard Event","6.5","HOPPLE ST","YONKERS AV","20210104071214"
"388","RIVERSIDE","0","SSW","S-HAM37031","39.08406","20210104150315","-84.583089","31935.1","PRINCETON ST","9","Motion Stop","0.0","TERM E OF INGALLS ST","INGALLS ST","20210104150315"
"48","CAMP WASHINGTON","0.2","N","B-3111385","39.156338","20210103213241","-84.538877","97511.7","LUDLOW AVENUE VIA BRIDGE OVER I-75 NB EXWY, I-75 SB EXWY, WILLIAM P DOOLEY BYPS, BALTIMORE AND OHIO","11","Standard Event","35.4",,,"20210103213215"
"399","SOUTH FAIRMOUNT","0.2","NWW","S-HAM03131","39.127177","20210104073429","-84.562806","36025.3","WICKHAM AL","10","Motion Start","4.3","EKARDT ST","SPERBER ST","20210104073425"
"250","NORTHSIDE","0.3","SSW","S-HAM02650","39.168816","20210104143754","-84.54831","106900.9","VIRGINIA AV","11","Standard Event","31.7","BRUCE AV","MARTHA AV","20210104143706"
"334","WALNUT HILLS","0.5","S","I-GJ16793469","39.134401","20210104114532","-84.491717","24255.7","FREDONIA AV & MELISH PL & STANTON AV","10","Motion Start","4.3",,,"20210104114530"
"300","LOWER PRICE HILL","0.5","NNW","S-HAM30900","39.105134","20210104072554","-84.554625","50818.1","WARSAW AV","11","Standard Event","25.1","WARSAW AV TO W 6TH EB ST RAMP","WILDER AV","20210104072540"
"302","HEIGHTS","0","S","S-HAM33136","39.127197","20210104093634","-84.522848","50178.3","STRATFORD AV","10","Motion Start","4.6","WARNER ST","W MCMILLAN ST","20210104093633"
"448","WEST PRICE HILL","0.1","S","S-HAM02076","39.122296","20210104080543","-84.578368","20831.3","1ST AV","10","Motion Start","5.8","HEYWARD ST","AKOCHIA AV","20210104080532"
"301",,"0.2","N",,"39.132892","20210104091543","-84.521988","49602.9",,"10","Motion Start","6.0",,,"20210104091540"
"479","SOUTH CUMMINSVILLE","1.6","SSW","S-HAM21896","39.153102","20210104124624","-84.550724","8237.1","BEEKMAN ST","11","Standard Event","36.1","WEBMAN CT","DREMAN AV","20210104124621"
"41",,"0","N","S-HAM19325","39.175863","20210104083306","-84.455404","34840.8","CARTHAGE AV","11","Standard Event","37.7","GLENSIDE AV","DALE RD","20210104083056"
"127","WEST PRICE HILL","0","E","S-HAM13572","39.115466","20210104094619","-84.610573","115888","HIGHVIEW DR","9","Motion Stop","0.0","COVEDALE AV","GLENNA DR","20210104094617"
"298","EVANSTON","0.2","SWW","S-HAM61936","39.13256","20210104085844","-84.46081","26586.6","MADISON RD TO OBRYON ST RAMP","11","Standard Event","6.6","MADISON RD","MADISON RD","20210104085825"
"328","COLLEGE HILL","2.4","E","S-HAM63792","39.190176","20210104031538","-84.539997","73725.8","HILLCREST RD","11","Standard Event","6.2","TERM OF PUBLIC","LANIUS LN","20210104031528"
"450","SAYLER PARK","0","NE","S-HAM11152","39.114503","20210104123300","-84.688858","20067.5","MONITOR AV","10","Motion Start","7.3","HOME CITY AV","HILLSIDE AV","20210104123257"
"486","QUEENSGATE","0.5","SEE","B-3109062","39.103072","20210104102544","-84.527097","1961.4","LINN ST TO W 7TH ST RAMP BRIDGE OVER GEST EB ST, GEST WB ST","11","Standard Event","33.0",,,"20210104102327"
"276","BOND HILL","1.1","S","S-HAM12274","39.180723","20210104105930","-84.479594","80492.1","COAD DR","11","Standard Event","10.6","FENMORE DR","LOIS DR","20210104105840"
"448",,"3","W","S-HAM52867","39.187779","20210104155459","-84.639576","20886.5","I-74 WB EXWY","11","Standard Event","59.6","NORTH BEND RD TO I-74 WB EXWY RAMP","I-74 WB EXWY TO HARRISON RD RAMP","20210104155341"
"195","CAMP WASHINGTON","2.2","N","S-HAM21979","39.147526","20210104112426","-84.54131","30412.7","SPRING GROVE AV","11","Standard Event","42.0","ARLINGTON ST","BRASHEARS ST","20210104112342"
"293","WESTWOOD","1.3","E","I-GJ08053606","39.14895","20210103235756","-84.592234","19748","MONTANA AV & WUNDER AV","11","Standard Event","27.5",,,"20210103235735"
"393","CUF","0.6","SEE","I-GJ14183355","39.124876","20210104112839","-84.522342","33834.9","CHICKASAW ST & WARNER ST","11","Standard Event","8.1",,,"20210104112811"
"320",,"1.2","NNW","I-GJ11513767","39.162621","20210104083032","-84.551786","77298","COLERAIN AV & COLERAIN AV TO BEEKMAN ST RAMP & COLERAIN AV TO I & COLERAIN AV TO I & COLERAIN AVENUE ACCS","11","Standard Event","32.9",,,"20210104082851"
"445",,"0.8","NWW",,"39.272811","20210104121843","-84.59458","20162.3",,"11","Standard Event","6.9",,,"20210104121813"
"114","RIVERSIDE","1.8","E","I-GJ07192801","39.076665","20210104142258","-84.604678","155475.1","RIVER RD & BARKLEY AV & BOWDITCH ST","11","Standard Event","42.9",,,"20210104142255"
"320",,"0.6","SSW",,"39.148679","20210104132638","-84.548093","77376.9",,"11","Standard Event","13.7",,,"20210104132542"
"219","NORTH FAIRMOUNT","0.8","SEE","S-HAM50761","39.134597","20210104064853","-84.546965","149559.1","CARLL ST","11","Standard Event","20.7","CUMMINS ST","BEEKMAN ST","20210104064804"
"153",,"0.2","SSE","S-HAM53489","39.140793","20210104092256","-84.534046","140566","BATES AV","9","Motion Stop","0.0","CLIFTON COLONY DR","TERM W OF CLIFTON COLONY DR","20210104092253"
"299","HYDE PARK","0.4","W","S-HAM09374","39.140302","20210104113945","-84.419487","32532.8","PAPE AV","11","Standard Event","11.3","HERSCHEL VIEW PL","PINEHURST AV","20210104113912"
"429",,"0","SSW",,"39.148449","20210104065356","-84.548201","560.1",,"10","Motion Start","5.8",,,"20210104065355"
"438","MOUNT ADAMS","0","SE","S-HAM27769","39.105411","20210104100138","-84.498633","24368.2","OREGON ST","10","Motion Start","4.5","BAUM ST","MONASTERY ST","20210104100135"
"480","EAST PRICE HILL","0.2","S","S-HAM02231","39.110097","20210104101821","-84.576629","7665.4","SETON AV","9","Motion Stop","0.0","W 8TH ST","ST LAWRENCE AV","20210104101748"
"215",,"0.2","N",,"39.273501","20210104084115","-84.597272","94559.1",,"11","Standard Event","9.3",,,"20210104084000"
"63","PLEASANT RIDGE","0.1","SSE","S-HAM12853","39.185172","20210104031113","-84.427586","99227.4","RIDGE AV","11","Standard Event","16.8","TROY AV","HARVEST AV","20210104031032"
"320","SEDAMSVILLE","0","SWW","S-HAM40919","39.0987","20210104095607","-84.557963","77319.7","ELBERON AV","11","Standard Event","26.1","ANSONIA AV","MT HOPE AV","20210104095453"
"307","WEST PRICE HILL","0","NNW","S-HAM13575","39.117485","20210104090128","-84.610844","32989.8","GLENNA DR","11","Standard Event","16.8","HIGHVIEW DR","WILLNET DR","20210104090120"
"395","WALNUT HILLS","3.6","W","S-HAM64315","39.134916","20210104142513","-84.496151","40263.2","E MARTIN LUTHER KING JR DR","11","Standard Event","25.6","READING RD","I-71 SB EXWY TO E MLK JR DR RAMP","20210104142502"
"388","SEDAMSVILLE","0","SWW","S-HAM12995","39.086324","20210104142205","-84.575215","31933.7","RIVER RD","10","Motion Start","5.5","ILLINOIS AV","HILLSIDE AV","20210104142203"
"137","SOUTH FAIRMOUNT","0.7","N","S-HAM32312","39.123681","20210104104259","-84.543602","137326.2","STATE AV","11","Standard Event","22.7","HARRISON AV","BEEKMAN ST","20210104104255"
"82","SPRING GROVE VILLAGE","0.6","N","S-HAM27208","39.165893","20210104094111","-84.520317","62920.7","WINTON RD","11","Standard Event","32.9","SPRING GROVE AV","KEENAN AV","20210104094007"
"102","WEST PRICE HILL","0.1","N","S-HAM02134","39.111089","20210104085055","-84.583255","75219.3","ROSEMONT AV","10","Motion Start","3.3","WEBER LN","WESTHAVEN AV","20210104085053"
"298","HYDE PARK","0.5","W","S-HAM06440","39.136236","20210104105537","-84.446674","26594.4","PERKINS LN","9","Motion Stop","0.0","STETTINIUS AV","WESTSIDE AV","20210104105534"
"367","WEST PRICE HILL","0","NE","S-HAM02424","39.115787","20210104021129","-84.588973","31204.6","RAPID RUN PIKE","11","Standard Event","23.6","RUTLEDGE AV","GLENWAY AV","20210104020927"
"478","WESTWOOD","0.3","S","S-HAM15448","39.147759","20210104000130","-84.603596","1270","BOUDINOT AV","11","Standard Event","33.2","PENROSE PL","MONTANA AV","20210104000029"
"262","CBD/RIVERFRONT","0.2","SWW","S-HAM33855","39.099165","20210104100002","-84.508926","62774","E 3RD ST","10","Motion Start","5.6","MAIN ST","HAMMOND AL","20210104095959"
"299","SOUTH CUMMINSVILLE","0","E","S-HAM21878","39.149037","20210104072341","-84.54753","32501.5","MILLCREEK RD","10","Motion Start","6.4","LLEWELLYN ST","GERINGER ST","20210104072340"
"401","LOWER PRICE HILL","0.6","W","S-HAM08767","39.107695","20210104080726","-84.547647","55481.6","GEST ST","11","Standard Event","23.6","DALTON AV","EVANS ST","20210104080657"
"307","SOUTH CUMMINSVILLE","0","SSW","S-HAM21878","39.148102","20210104083433","-84.549424","32981.8","MILLCREEK RD","11","Standard Event","28.0","LLEWELLYN ST","GERINGER ST","20210104083419"
"93",,"0","NE",,"39.1954","20210104020250","-84.556952","16737.7",,"10","Motion Start","7.2",,,"20210104020247"
"229","EVANSTON","1.8","SSW","S-HAM07720","39.134809","20210104090054","-84.458198","90233.2","MADISON RD","11","Standard Event","39.1","BEDFORD TER","EAST HILL AV","20210104085900"
"448","WEST PRICE HILL","0","NW","S-HAM02423","39.111872","20210104145715","-84.593053","20877.7","CLEARVIEW AV","9","Motion Stop","0.0","ST LAWRENCE AV","RAPID RUN RD","20210104145713"
"260","FAY APARTMENTS","0.6","SE","S-HAM52882","39.175546","20210104144746","-84.588089","52069.8","I-74 EB EXWY","11","Standard Event","58.0","NORTH BEND RD TO I-74 EB EXWY RAMP","MONTANA AV TO I-74 EB EXWY RAMP","20210104144502"
"317","WEST PRICE HILL","0","E","S-HAM03348","39.109594","20210104083141","-84.594061","38215.4","RIDGEVIEW AV","10","Motion Start","9.0","SCHIFF AV","HERMOSA AV","20210104083138"
"483",,"0.3","N",,"39.273214","20210104121533","-84.597204","8403.3",,"11","Standard Event","13.7",,,"20210104121437"
"328","CAMP WASHINGTON","0","S","S-HAM27301","39.136354","20210104122624","-84.535267","73813.6","SIDNEY AV","9","Motion Stop","0.0","RACHEL ST","TERM N OF RACHEL ST","20210104122621"
"469","WEST PRICE HILL","1.9","W","S-HAM03809","39.127978","20210104132356","-84.609957","68358.7","CROOKSHANK RD","11","Standard Event","18.0","BOUDINOT AV","CINC|GREETP CORPLINE","20210104132340"
"458","NORTH AVONDALE","1.2","W","S-HAM18273","39.161043","20210104113311","-84.501506","8318.9","E MITCHELL AV","11","Standard Event","29.8","W MITCHELL AV","LEONARD AV","20210104113246"
"144","WEST PRICE HILL","0.3","N","S-HAM03328","39.108005","20210104073004","-84.585681","139301.5","SUNSET AV","9","Motion Stop","0.0","W 8TH ST","ST WILLIAMS AV","20210104073002"
"449","CUF","0","NNW","S-HAM39242","39.128167","20210104084107","-84.528515","18176.1","CLYBOURN PL","9","Motion Stop","0.0","FAIRVIEW AV","TERM NW OF FAIRVIEW AV","20210104084103"
"127","WEST PRICE HILL","0.4","S","I-GJ08243216","39.113832","20210104082652","-84.591536","115885.2","GLENWAY AV & RAPID RUN RD & RAPID RUN PIKE","10","Motion Start","5.1",,,"20210104082650"
"479","MILLVALE","2.1","S","S-HAM21879","39.147051","20210104124711","-84.551431","8237.6","BEEKMAN ST","9","Motion Stop","0.0","MILLCREEK RD","MILLVALE CT","20210104124708"
"467","CBD/RIVERFRONT","1.8","SW","S-HAM27646","39.098054","20210104122726","-84.503288","56860.8","E MEHRING WY","9","Motion Stop","0.0","BROADWAY","E PETE ROSE WY","20210104122723"
"313",,"1.2","W",,"39.157962","20210104131753","-84.404199","26593.4",,"9","Motion Stop","0.0",,,"20210104131749"
"161",,"0","NNW",,"39.270632","20210104112709","-84.596814","117100.2",,"10","Motion Start","4.8",,,"20210104112706"
"314",,"0.9","W",,"39.107941","20210104100834","-84.548492","35888.7",,"9","Motion Stop","0.0",,,"20210104100833"
"435","SOUTH CUMMINSVILLE","0","S","S-HAM21896","39.151314","20210104115724","-84.551036","25544.6","BEEKMAN ST","11","Standard Event","37.9","WEBMAN CT","DREMAN AV","20210104115542"
"474","MOUNT LOOKOUT","1.4","NW","S-HAM34337","39.133606","20210104112828","-84.415542","3348.3","OBSERVATORY AV","11","Standard Event","26.9","E OBSERVATORY HILL AV","OBSERVATORY CIR","20210104112749"
"262","CBD/RIVERFRONT","0.7","SW","I-GJ15763049","39.097117","20210104101519","-84.504943","62775.6","BROADWAY & E MEHRING WY","9","Motion Stop","0.0",,,"20210104101515"
"355","HEIGHTS","1.1","W","S-HAM05508","39.135345","20210104134351","-84.519354","35917.1","W MARTIN LUTHER KING JR DR","10","Motion Start","4.7","BROOKLINE DR","CLIFTON AV","20210104134349"
"333","ROSELAWN","0.1","SSW","S-HAM19544","39.197688","20210104105735","-84.458475","20020.1","READING RD","11","Standard Event","3.3","SECTION RD","NORTHWOOD DR","20210104105704"
"355","MILLVALE","1.7","NNW","S-HAM21880","39.145126","20210104135042","-84.551499","35919.5","BEEKMAN ST","11","Standard Event","28.3","MOOSEWOOD AV","NEYER AV","20210104134926"
"317","WEST PRICE HILL","0.1","E","S-HAM03383","39.104477","20210104103502","-84.593478","38218.8","DELRIDGE DR","10","Motion Start","6.4","CAPPEL DR","FOLEY RD","20210104103450"
"137","EAST PRICE HILL","0.8","NNE","I-GJ10523218","39.113396","20210104081041","-84.565013","137306.2","GLENWAY AV & ELBERON AV","10","Motion Start","5.7",,,"20210104081038"
"72","AVONDALE","0.4","NNE","I-GJ17103642","39.149901","20210104081704","-84.487578","108619.3","READING RD & CHALFONTE PL","11","Standard Event","41.0",,,"20210104081510"
"429","CAMP WASHINGTON","0.6","NW","I-GJ12463557","39.143453","20210104080755","-84.541423","562.6","SPRING GROVE AV & MONMOUTH AV","10","Motion Start","6.7",,,"20210104080755"
"40","WEST END","0.4","N","S-HAM52892","39.125622","20210104124355","-84.53459","80027.5","I-75 NB EXWY","11","Standard Event","59.6","I-75 NB TO WESTRN HILLS VIA RAMP","BANK ST TO I-75 NB EXWY RAMP","20210104124151"
"450","RIVERSIDE","0.1","SE","I-GJ08212853","39.081123","20210104075733","-84.592833","20050.8","FELIX ST & BAURICHTER ST","9","Motion Stop","0.0",,,"20210104075729"
"449",,"1.1","NNE",,"39.266617","20210104133046","-84.601645","18197.2",,"10","Motion Start","3.9",,,"20210104133043"
"445","WESTWOOD","2.8","N","S-HAM54382","39.162148","20210104114936","-84.602058","20148","BOUDINOT AV","11","Standard Event","20.2","LUCAS RD","WESTWOOD NORTHERN BLVD","20210104114926"
"378","CAMP WASHINGTON","0.6","E","S-HAM21968","39.145443","20210103233154","-84.540401","12180.7","ARLINGTON ST","11","Standard Event","21.1","COLERAIN AV","SPRING GROVE AV","20210103233057"
"365",,"0","SWW",,"39.147804","20210104122744","-84.548276","86158.3",,"7","Power Off","0.0",,,"20210104122741"
"130","WEST PRICE HILL","0.2","N","I-GJ08433147","39.107603","20210104112506","-84.589357","80045.1","W 8TH ST & KREIS LN","10","Motion Start","4.3",,,"20210104112503"
"380","WESTWOOD","0","S","S-HAM03091","39.135905","20210104023126","-84.604821","22692.5","BOUDINOT AV","11","Standard Event","25.5","WEST TOWER AV","QUEEN CITY AV","20210104022922"
"115","WEST PRICE HILL","0.1","N","S-HAM02079","39.118021","20210104100414","-84.580974","58764.4","GILSEY AV","9","Motion Stop","0.0","W LIBERTY ST","GELLENBECK ST","20210104100413"
"241",,"0.1","W",,"39.267406","20210104123632","-84.597248","55647.7",,"11","Standard Event","22.2",,,"20210104123441"
"474","EVANSTON","1.7","NW","S-HAM05735","39.132158","20210104082333","-84.460562","3331.5","GRANDIN RD","11","Standard Event","8.4","MADISON RD","FREELAND AV","20210104082327"
"336","EVANSTON","0.4","NW","S-HAM26396","39.144525","20210104095952","-84.469594","22154.4","MONTGOMERY RD","9","Motion Stop","0.0","BREWSTER AV","CLARION AV","20210104095949"
"292","LINWOOD","0.2","NNW","S-HAM06104","39.10814","20210104035802","-84.431823","21033","AIRPORT RD","11","Standard Event","10.5","EASTERN AV","ROBB ST","20210104035756"
"393","SOUTH CUMMINSVILLE","0.6","S","S-HAM29890","39.157729","20210104145859","-84.554066","33873.4","CASS AV","9","Motion Stop","0.0","POWERS ST","HOFFNER ST","20210104145855"
"127","WEST PRICE HILL","0.1","S","S-HAM38886","39.111367","20210104084844","-84.607781","115886.6","SEIBEL LN","9","Motion Stop","0.0","TERM S OF JUNIPER AV","JUNIPER AV","20210104084843"
"137","EAST PRICE HILL","0.2","E","S-HAM39198","39.103102","20210104090731","-84.570168","137315.5","WELLS ST","10","Motion Start","3.5","TERM S OF SEDLER ST","SEDLER ST","20210104090731"
"395","MADISONVILLE","0","E","S-HAM30079","39.165403","20210104123718","-84.417918","40242.9","DUCK CREEK RD","11","Standard Event","35.9","SAGUIN ST","SHAWANOE TRL","20210104123555"
"445","WEST PRICE HILL","0.6","SW","S-HAM32351","39.122068","20210104080728","-84.585631","20138.4","GUERLEY RD","11","Standard Event","33.7","DUNHAM WY","TUXWORTH AV","20210104080631"
"479","CUF","0.1","SSW","S-HAM31209","39.126942","20210104103530","-84.519367","8197.2","CLIFTON AV","11","Standard Event","5.8","ATKINSON ST","LYON ST","20210104103524"
"487",,"0.6","NNE","S-HAM19336","39.159552","20210104120259","-84.456736","4624.9","MONTGOMERY RD","11","Standard Event","19.9","LAWRENCE AV","SHERMAN AV","20210104120249"
"291","MADISONVILLE","0.6","NWW","I-GJ24763750","39.157786","20210104134903","-84.398649","18518.2","OSGOOD ST & ORLANDO PL","10","Motion Start","3.9",,,"20210104134901"
"378","CAMP WASHINGTON","0","NW","I-GJ13073560","39.143486","20210103234902","-84.534291","12181.4","CENTRAL PKWY & MONMOUTH AV","9","Motion Stop","0.0",,,"20210103234859"
"457","SPRING GROVE VILLAGE","0.6","SW","I-GJ14153986","39.18168","20210104082033","-84.520548","5971.4","WINTON RD & KINGS RUN DR","10","Motion Start","10.6",,,"20210104082030"
"320","MILLVALE","0","NE","S-HAM21885","39.146866","20210104091637","-84.551293","77312.2","MILLCREEK RD","11","Standard Event","8.7","BEEKMAN ST","LLEWELLYN ST","20210104091504"
"317",,"0.3","E",,"39.267297","20210104154820","-84.595761","38278.9",,"11","Standard Event","4.0",,,"20210104154735"
"210","WEST PRICE HILL","0.6","NNW","S-HAM38881","39.112923","20210104094318","-84.604702","107386.9","BELVOIR LN","10","Motion Start","4.0","TERM S OF LIMBERLOST LN","LIMBERLOST LN","20210104094317"
"153",,"0.7","E",,"39.182233","20210104135806","-84.567863","140586.3",,"9","Motion Stop","0.0",,,"20210104135803"
"487","SOUTH CUMMINSVILLE","0","S","S-HAM29494","39.153469","20210104110624","-84.542517","4614.3","SPRING GROVE AV","11","Standard Event","31.1","MILLCREEK RD","SPRING GRVE AV TO I-74 EB EXWY RAMP","20210104110401"
"299","OAKLEY","0.6","NW","S-HAM08801","39.141586","20210104113322","-84.408427","32532","TRASKWOOD CIR","11","Standard Event","12.0","FORESTOAK CT","ASHWORTH DR","20210104113252"
"371","NORTH FAIRMOUNT","1.9","SSW","S-HAM01987","39.132841","20210104144929","-84.553095","32361","TREVOR PL","11","Standard Event","26.1","VINTON ST","BALTIMORE AV","20210104144913"
"92","OVER-THE-RHINE","0.4","NE","S-HAM25791","39.108345","20210104113217","-84.514976","88000.8","W 12TH ST","10","Motion Start","6.2","VINE ST","DOERR AL","20210104113213"
"48",,"0.3","SWW",,"39.168467","20210104172211","-84.515888","97572.9",,"9","Motion Stop","0.0",,,"20210104172209"
"410","WESTWOOD","0.5","NNW","S-HAM02852","39.138376","20210104040648","-84.608233","88153.5","QUEEN CITY AV","11","Standard Event","30.4","DAY CT","WESTBROOK DR","20210104040607"
"420",,"0.9","SEE","B-3113914","39.166714","20210104124103","-84.463634","8134.4","NORWOOD LATERAL EB, NORWOOD LATERAL WB BRIDGE OVER ROSS AV","11","Standard Event","52.3",,,"20210104123943"
"391","MOUNT AUBURN","0","SE","S-HAM38555","39.117768","20210104094655","-84.513371","32953.8","DORSEY ST","10","Motion Start","6.6","TERM NW OF DORSEY ST SPLIT","MAIN ST","20210104094652"
"301",,"0.5","N",,"39.147462","20210104124526","-84.54795","49646.5",,"7","Power Off","0.0",,,"20210104124524"
"449","HEIGHTS","0.2","W","S-HAM39247","39.130314","20210104102854","-84.524696","18178.6","FORTUNE AV","11","Standard Event","6.6","UNIVERSITY CT","TERM W OF UNIVERSITY CT","20210104102719"
"458","WESTWOOD","1.9","NEE","S-HAM02832","39.136322","20210104130030","-84.607994","8333.8","MIDWAY AV","9","Motion Stop","0.0","QUEEN CITY AV","MOUNTVILLE DR","20210104130026"
"481",,"4.1","E","S-HAM24517","39.264678","20210104112432","-84.602214","7931.7","STRUBLE RD","10","Motion Start","3.7","HUGHES RD","COLERAIN AV","20210104112430"
"261","CAMP WASHINGTON","0.3","NE","S-HAM33737","39.151297","20210104081300","-84.543555","55927.8","MILLCREEK RD","11","Standard Event","22.3","GERINGER ST","RALSTON AV","20210104081240"
"255",,"1","E","I-GJ11953352","39.125186","20210104170417","-84.548077","197650.9","WESTWOOD AV & MOELLERING AV","11","Standard Event","17.2",,,"20210104170408"
"298","HYDE PARK","0","W","S-HAM06453","39.136062","20210104103622","-84.44914","26592.6","RITCHIE AV","11","Standard Event","4.2","MENLO AV","STETTINIUS AV","20210104103555"
"92","OVER-THE-RHINE","0","SE","S-HAM08476","39.115889","20210104081134","-84.515891","87977.5","E MCMICKEN AV","10","Motion Start","4.3","FRINTZ ST","HAMER ST","20210104081131"
"334","WALNUT HILLS","0","NWW","B-3114325","39.127956","20210104094100","-84.496148","24246.7","I & I & WILLIAM H TAFT RD & E MCMILLAN ST TO I","10","Motion Start","4.7","ESSEX PL","MAY ST","20210104094056"
"387","EAST PRICE HILL","0","E","S-HAM02452","39.113531","20210104131719","-84.566381","10703.7","GLENWAY AV","11","Standard Event","22.4","MANSION AV","WOODLAWN AV","20210104131634"
"458","WESTWOOD","1.9","S","S-HAM32385","39.128262","20210104142926","-84.605491","8338.2","BOUDINOT AV","10","Motion Start","11.2","GLENWAY AV","GLENHILLS WY","20210104142923"
"201",,"0","SE","S-HAM27240","39.162312","20210104130851","-84.508082","150470.5","W MITCHELL AV","11","Standard Event","27.1","KESSLER AV","I-75 NB TO W MITCHELL AV RAMP","20210104130548"
"374",,"0.3","SSE","S-HAM21635","39.177584","20210104142633","-84.60337","34101.7","NORTH BEND RD","9","Motion Stop","0.0","KLEEMAN RD","EDGEWOOD DR","20210104142629"
