"job_title","department","earnings","meta_row_index","meta_row_id"
"PROJECT MANAGER/DDA","DOWNTOWN DEVELOPMENT AUTHORITY","83704.25","417","800c39dd14ed1da83d3744c6b60a364b3a15c200"
"LEARNING & ORG DEV MANAGER","HUMAN RESOURCES","83679.0","418","85fe6d6126fd5c45dd218dfc8a2c9be2a8dfa6a8"
"ELECTRIC FIELD SERVICE MANAGER","ELECTRIC FIELD SERVICES","83645.82","419","626b5fcafcc33580aaad4561f692b48040a60a79"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","83583.9","420","4f1db07ce68ee46c5d0b3a93dc93895860de8eb0"
"POLICE OFFICER","PATROL","83508.39","421","d8414afc2bf05535f746f38988a48efcbf632d7e"
"POLICE OFFICER","PATROL","83497.37","422","74aa4445a9a4a38bc783503fca1fe9d9e9a6db0c"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","83494.44","423","213736cb0419bf8b65bf7a0822bc10b01801fc0d"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","83444.29","424","fb7a97ee65a1d1ee235cb21b0800b026d90ebde1"
"LINEWORKER EQUIPMENT SPEC","ELECTRIC FIELD SERVICES","83386.06","425","8bfd69d2c1b8946c29ee7e738c7911e1658e6880"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","83226.8","426","0a0f7664eef66ea962259d44925c066583cd2fd6"
"SR ELEC UTIL PROJ MGR","UT ELECTRIC SYSTEMS ENG DIV","83198.0","427","eb5055b5229d38ee3ada7fe419a8dff685e8a965"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","83164.75","428","8d840f239dcf796fc24a51073b94f0546ca62d13"
"POLICE OFFICER","INVESTIGATIONS","83121.88","429","989e116fbf3387c575fa1d27921a918f942c503b"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","83033.87","430","76c6bbc3bf34971dbc4417226a21cec500459e6d"
"HR BUSINESS AND TECHNOLOGY MGR","HUMAN RESOURCES","83002.4","431","582170b1d2744d5a4f50b1f3421bfc24cf3ad8a0"
"ELECTRONIC TECHNICIAN II","UT STANDARDS ENGINEERING DIV","82986.98","432","456c32a783dd5d9ddb98b75d08bed273c7378ca4"
"POLICE OFFICER","INVESTIGATIONS","82953.67","433","8e59412f59ec1eeb3bc856d4d4254a9f555cda69"
"POLICE OFFICER","PATROL","82900.74","434","8c31e48c0af8e56533d040b50d260801abff0d9d"
"POLICE OFFICER","PATROL","82876.34","435","b138cfe57c5176b0d3d2069cc2f6596014e04f1c"
"POLICE OFFICER","PATROL","82868.68","436","1e0c953d9d40dc7896b281f34f55f7331aeb9983"
"POLICE OFFICER","PATROL","82807.79","437","459d9f3e31acdc647095c8182210418036748d71"
"POLICE OFFICER","PATROL","82753.14","438","3ff1aec3dac92d312913b4345f7aaa22c8c6b620"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82741.44","439","837eca4b3a6b544a92fd914adbde768f3477f85f"
"SYSTEMS ANALYST","INFORMATION TECHNOLOGY","82729.91","440","ce2a1b86362d1ae33ae6936f4db337492e7e0370"
"RISK MANAGER","SAFETY, SECURITY, & RISK MGMT.","82703.15","441","cfcee58289aafed303d2524a7715751dfd6c65cd"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82661.18","442","48d1b870f19b24acc80f7081d7290cfa4ae3e314"
"CIVIL ENGINEER II","UT WATER UTILITIES ENGINEERING","82587.01","443","48c9e2b2374814dc88d138c5ab11618a52b8624a"
"REAL ESTATE SERVICES MANAGER","OPERATION SERVICES","82554.66","444","d9198dc17633219613c48469e4c9d90c11d584bf"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82509.5","445","b3f20fdc8c110ef4f1db118617d36a03a4d7ce01"
"SYSTEMS ANALYST","INFORMATION TECHNOLOGY","82372.5","446","62f5a7c758dd8e05fc33ee4c9c3feee1a655c0cd"
"POLICE OFFICER","PATROL","82370.36","447","bddad7ad953f10aab1619c0ab10298fbe07e83ef"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82367.05","448","adf60e4ebe252e35813c0fd0783478d66c4f9f2b"
"POLICE OFFICER","PATROL","82364.81","449","8ab92d01551b0e9751e229723e19006eff3e68bc"
"POLICE OFFICER","PATROL","82317.02","450","2a8e8149a70938bc47bdcfbafd1c3d1fb5781940"
"POLICE OFFICER","PATROL","82292.28","451","18c02d6700a3d6284f36e9ca0b1fa604ab1ec0ab"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82279.17","452","45144d541b203c17ea96ae753e8194affc533d8e"
"POLICE OFFICER","PATROL","82271.19","453","2007529b8fb24b1f697b41351ec06342313c9cf9"
"ENGINEERING PROJECT MANAGER","ENGINEERING","82239.5","454","970be3804bda20ec69ffd2927846525bb0ab0e28"
"POLICE OFFICER","INVESTIGATIONS","82228.54","455","6d9aecb76ea63add8d72c1e36c8aa0db4ef84887"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82165.73","456","9cfa55b08cab081879146279d80f50b7502376de"
"CHEMIST","UT WATER PRODUCTION DIV","81943.03","457","e6e05685a7acb026ab2fc398d107d35a35c0e4b1"
"POLICE OFFICER","PATROL","81909.31","458","1ac93676546252f354c8970a9e3ffb606e328460"
"POLICE OFFICER","PATROL","81784.92","459","602b091c718541f07334604fa9f2e0acd49889d2"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81762.22","460","a9301725512afd48f55c4f068dad4420fa963660"
"SR TRANSPORTATION PLANNER","FC MOVES","81661.02","461","2465f52c3a53af1e393b6f2bc8f17fc2e59bf5e0"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","81649.96","462","c773477f4840da9f5da1ba8d3e73b245edbacdc3"
"POLICE OFFICER","PATROL","81645.32","463","3591d7462904c4bf27f8739496c62a35242cc5c2"
"SR LANDSCAPE ARCHITECT","PARK PLANNING & DEVELOPMENT","81575.36","464","7b2fda987c40668687458b662e491f1eb38fae2e"
"POLICE OFFICER","PATROL","81306.27","465","d49c841fc09f05fa19ee583bd32af20e476eea01"
"POLICE OFFICER","PATROL","81305.98","466","e66c27dd8e774e61dfc3f3fcc428a6e25d9ac187"
"CREW CHIEF","STREETS","81297.32","467","c28c90b54d244ab540f2ca3d43a1d64aad803429"
"POLICE OFFICER","PATROL","81297.25","468","74b21b79086e45a78f75048f2d344078ce3a6165"
"DATABASE ANALYST","UT PROCESS & SUPERVIS CNTR DIV","81276.32","469","adbf853bd3a4fa323b47d9f38002de9bc242becc"
"SYSTEMS ANALYST","INFORMATION TECHNOLOGY","81262.29","470","4fdf67bc3e6682fe75c5e2ce17a734f7b7089f0c"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81176.8","471","24f694a050a01fd2b911dc3defdb1e535960db16"
"HISTORIC PRESERVATION MANAGER","COMM DEV & NEIGHBORHOOD SVCS","81159.69","472","c81df2b0f6459b0177947790ccef2ea979879bf5"
"LAN AND SYSTEMS ADMINISTRATOR","INFORMATION TECHNOLOGY","81135.0","473","c09c501aa26cce11ade94c7b5f4041f65695f97d"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81125.84","474","1f40d225484dabf1da7ab58b9ab230b0d01f5719"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81016.34","475","6c4cd1a747f7f9cfabf048ee32a3041820fd35dc"
"POLICE OFFICER","PATROL","80858.4","476","299726beef7b17eac525ef4d382807a3f0c93e62"
"EMERG SERVICES DISPATCH SUPV","POLICE INFORMATION SERVICES","80839.41","477","c77affbb904994b2079014580748d9dab48d4594"
"CABLE TELEVISION MANAGER","COMM. & PUBLIC INVOLVEMENT","80756.54","478","5ddfbe38b5bb97aabad7b3f1144addeaa8ef5e5a"
"POLICE OFFICER","PATROL","80737.1","479","7552cb3aa77c3ee76103c176830bae4598a0766f"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","80705.27","480","0a858caf0ffa9844d2a1b76d65efe15417005e4f"
"POLICE OFFICER","INVESTIGATIONS","80691.24","481","d64d4190a6554ed96da649a0ad68a04c51e20787"
"POLICE SERGEANT","PATROL","80684.09","482","d6fd94b9e1a25fb1e90215074cdf1add9a5bcfdd"
"POLICE OFFICER","PATROL","80657.7","483","60bd2b8e74cd3a475c977900f82d7712ca9e402f"
"POLICE OFFICER","PATROL","80615.72","484","f0cbf6050f0b6ea55b56f462a669dfc1cf6fcd32"
"POLICE OFFICER","INVESTIGATIONS","80615.29","485","a22fa22ab47c84830b6101e0fcafa5167a3a15f9"
"POLICE OFFICER","PATROL","80606.49","486","e257650558e3480fd913b7a7598b088f42e36ea5"
"PROCESS CONTROL SUPERVISOR","UT WTR RECLAMA & BIOSOLIDS DIV","80570.75","487","e6e21225bd0e40f0fa975603740c31542734b184"
"POLICE OFFICER","PATROL","80560.08","488","101a8b27f496fc79c1490cdaee8a803ce6936325"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80555.38","489","0055a07591529f3a3ff5ca8d61d5aba2afdd2c1b"
"POLICE OFFICER","PATROL","80524.89","490","7c614df7d848caf9b9bb46e6e5c95a3368dd9ef6"
"FACILITIES PROJECT MANAGER","OPERATION SERVICES","80518.44","491","6a8b0129d3a28855e9fc2d4d8c9dc59a19acce23"
"POLICE OFFICER","PATROL","80495.95","492","249d2526dfb94c632d3b3f30d3d32e552c42a777"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","80382.99","493","4d19ebc1d79f7d90440d20f5f0022ea3c732d598"
"POLICE OFFICER","PATROL","80354.8","494","4ab0a331c0bf29c3949125e0cc8f1c726f5ada06"
"FACILITIES PROJECT MANAGER","OPERATION SERVICES","80266.99","495","79056e23d66060595125d1c91c043ce79f134f49"
"FIRE INSPECT COORD - 56 HR/WK","POUDRE FIRE AUTHORITY","80220.74","496","9834016654019ab4b3c9b9f06a4c6e3c5da474d4"
"POLICE OFFICER","PATROL","80199.67","497","61cad95cd037f8ea174983ba62f641c667fc3b51"
"POLICE OFFICER","PATROL","80190.47","498","500982ba5c8af364b06d16933c76ec5c84fe3ee3"
"SR ENVIRONMENTAL PLANNER","NATURAL AREAS","80047.01","499","458c44cfb33b048a247cc1e9e5021ece6631b3da"
"SR ENVIRONMENTAL PLANNER","ENVIRONMENTAL SERVICES","79989.75","500","4a249464802d8fe529c3a0081ffdf6db87b3ded8"
"POLICE OFFICER","PATROL","79931.94","501","b81a9f6d30fe3dec1fd9a90eb0ed13ab8ecbf4bf"
"UTILITY RATE ANALYST","UTILITY FINANCIAL OPERATIONS","79846.75","502","3a1da720e70ed5d2af550e673f0747e2e18b856b"
"LAN AND SYSTEMS ADMINISTRATOR","INFORMATION TECHNOLOGY","79750.0","503","be3e3b8f6bb3e29230adfd87f8867dd308f67876"
"POLICE OFFICER","PATROL","79747.2","504","227f7d8ec0615ef96789300da25ec37a6bfa2a78"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","79739.32","505","7f2c7d681e5f35122d2d3de089ce48f62f3edcb1"
"UTILITIES CUST SUPPORT MANAGER","UTILITIES CUSTOMER CONNECTIONS","79679.03","506","7a408697b0cb35b9d9cee547a58cb6f4d6c332ef"
"POLICE OFFICER","PATROL","79654.32","507","71c7c9708a7b98954f03e0e170bce8f63cdad5c7"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","79458.82","508","a3b2b044a2a8f85cf6962c569a8e8c3d2bc5cb74"
"MAINTENANCE PLANNER/SCHEDULER","OPERATION SERVICES","79455.17","509","2cce40e38c70b9af3d98c2547b08b53a946278c5"
"CREW CHIEF","STREETS","79406.0","510","65ea11664c981a03f70c0f959c22e8dab0454b28"
"PARKS SUPERVISOR","PARKS","79362.64","511","091bea8c9b90c1909baae79594da9bdfe8ce85a7"
"POLICE OFFICER","PATROL","79343.23","512","4cdcd77f36a67890e6aa8aef0c721da77168bd52"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","79303.32","513","3dfaf4e0381b782302f7f7c71ea25be9e4f502cf"
"POLICE OFFICER","PATROL","79292.18","514","ef7a268fba282b93e1f2690f3cd41ad07d1a241b"
"CREW CHIEF","UT DISTRIBUTION SYSTEM DIV","79266.53","515","dd121ca8cb220eb67c4868fff11c53218c9ea050"
"POLICE OFFICER","PATROL","79265.2","516","6f0c8cab935e12939bccfd0e32226faa68e5937f"
"WATERSHED SPECIALIST","UT WATER PRODUCTION DIV","79244.51","517","ea93d376595366835600b15f4cbe08525a986bf1"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","79221.58","518","86e9fdf303a23645b2709b8f3648be69486259e9"
"CONSTRUCTION INSPECTOR","ENGINEERING","79196.34","519","4d220111faf793e52641343c7611a08e8c9f5d3b"
"GIS MANAGER","INFORMATION TECHNOLOGY","79094.88","520","487e12ecc13de1ee851da8b2564019d6b8d15153"
"COMMUNITY ENGAGEMENT MANAGER","UTILITIES CUSTOMER CONNECTIONS","79085.0","521","b8956e14ece889b1bea4472d55f927e2c9ad37a7"
"POLICE OFFICER","PATROL","79026.83","522","718393ff3f87ecf5eedadc6671bf9f69eb4ca22f"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","78870.72","523","546c8f967d4b4c0c47ffa860b453aae418824f9e"
"ENERGY SERVICES ENGINEER","UTILITIES CUSTOMER CONNECTIONS","78869.3","524","fc2cba57e0bd4a1fdb92cc402410a5ddeff90d1e"
"PARKS FINANCE SUPERVISOR","COMMUNITY SERVICES ADMIN","78830.97","525","3812a059874727673d52e5cf2fce74d7fe802521"
"POLICE OFFICER","PATROL","78804.88","526","cf5b50a3e0709cfae8825b9b48b9f2c723011d31"
"CRIMINALIST","INVESTIGATIONS","78713.04","527","cb2fe356789aaa734eda83d38d648f69dbb0394f"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","78656.09","528","b4298e2e63e9e87fbffa6dc30d173d3c2d48cf18"
"POLICE OFFICER","PATROL","78648.99","529","e61baf3817d59e4ad867a888c1322ddc4e454536"
"CREW CHIEF","UT COLLECTION SYSTEM DIV","78593.47","530","c839bc91d737c6d087c812dbd261551286543bbb"
"INVESTMENT ADMINISTRATOR","ACCOUNTING AND TREASURY","78534.82","531","8ad22f8b2b9524104c2b06c836d338ecb7cba4ed"
"RECREATION AREA MANAGER","RECREATION","78490.2","532","2caa9bc3eb140397be766906f46c042489b52d42"
"POLICE OFFICER","PATROL","78379.89","533","c1c827bf92b81db4c40605db2f1a3017f6eee580"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","78149.02","534","b8bd4870b1c581ecd29b92be109c45dd862497f8"
"CREW CHIEF","UT DISTRIBUTION SYSTEM DIV","78122.97","535","34e7e6ba8acec09be25a969bb8b43c7f5de7e1fd"
"COMPENSATION ANALYST","HUMAN RESOURCES","77968.37","536","73db0e37e0dd175299267ff0023969fff73f5662"
"BUILDING INSPECTOR-Inactive","COMM DEV & NEIGHBORHOOD SVCS","77964.1","537","12c81495d4935f17c2c6336d980698f2d5dc6ea9"
"CHIEF CONSTRUCTION INSPECTOR","ENGINEERING","77950.66","538","f9d16ce79a1273dd29f71c9cf17d971df4214c69"
"WATER RESOURCES ENGINEER","UT WATER RESOURCES DIV","77877.37","539","a9f6a5e9aa3efbf5e35654ed1dccaf0605cecf76"
"POLICE OFFICER","INVESTIGATIONS","77867.54","540","d459fd7cd829db78ef46d2f9d7b536cc00db85f6"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","77805.51","541","12b990c468d9b6649324e7968b3ca2b1890099ff"
"EMERG SERVICES DISPATCH SUPV","POLICE INFORMATION SERVICES","77698.17","542","e2c88ba08d7053b73e8089bc5b1fdf44dd6908b2"
"POLICY AND PROJECT MANAGER","CITY MANAGER'S OFFICE","77688.3","543","e9a97e4af70af0b5b02c3779c7602a3c5250d022"
"POLICE OFFICER","PATROL","77639.81","544","114b95530f2e8a5c2a034caec14a11ab153345b5"
"CREW CHIEF","UT DRAINAGE SYSTEM DIV","77608.29","545","5547bfb1ca39457eab60fb36bb2c12a67e5432de"
"FINANCIAL & POLICY ANALYST","OPERATION SERVICES","77586.0","546","0dcc8851001131a6a8cbabfb63b0d86f623193a5"
"POLICE OFFICER","INVESTIGATIONS","77485.13","547","4ea4578c8e40110a1d5ef6fc5b573fb4e587b2d6"
"SR CITY PLANNER-Inactive","COMM DEV & NEIGHBORHOOD SVCS","77445.44","548","f7702ccecd2fbb2174a0c2741c63806340e9a7ec"
"POLICE OFFICER","PATROL","77416.15","549","8ac3cecfdb6b8153ed98ab76360cae5c9b11ee78"
"ELECTRIC UTILITY PROJECT MGR","UT STANDARDS ENGINEERING DIV","77378.72","550","2d2b7b0c4e31a553300176e8935dbcb0ca409ebe"
"PARKS SUPERVISOR","PARKS","77337.32","551","70e85bff64f33acba53f213a0ae962a77b36d806"
"BIKES PROGRAM MANAGER","FC MOVES","77231.4","552","a98a70414b8d0cad702c727250f05c4e395809d8"
"POLICE OFFICER","PATROL","77231.13","553","a7169733ca82b4f0963024f0230821acfa149dc6"
"WATER SUPPLY SUPERVISOR","UT WATER PRODUCTION DIV","77227.5","554","c59b40eede26d0f0e2c4205cdbe78a50ce5526dd"
"EMERG SERVICES DISPATCH SUPV","POLICE INFORMATION SERVICES","77151.04","555","a6940cc90f23d069fbcb277b5b6e1c9a0bb98358"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","76993.77","556","9420a8db6271c762b429e10384e45e103568e480"
"COMMUNICATIONS & MARKETING MGR","UTILITIES CUSTOMER CONNECTIONS","76922.96","557","a4dc10b9744803159e9d684847d3d5975489293f"
"PERFORMING ARTS CENTER MGR","CULTURAL SERVICES","76818.12","558","00af095e0053365624a8255780c04801c7232e4f"
"EMERG SERVICES DISPATCH SUPV","POLICE INFORMATION SERVICES","76809.67","559","a88ce50f561fb03e6cc1f57113f95c30b3dad7ec"
"POLICE OFFICER","PATROL","76773.91","560","f77bbf65cef023cf5a42ac318a7bb9c5b576c0a3"
"SURVEY PARTY  CHIEF","ENGINEERING","76683.54","561","97cf0b4ef3f64a58f92f68126284ff7cb95eb7ce"
"CIVIL ENGINEER II","ENGINEERING","76674.35","562","0f1442412bad4f75c3d42c85b749a2f1b295c19d"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","76670.24","563","769ba146a447266982590fd5b5aea955d1e1547a"
"POLICE OFFICER","PATROL","76634.55","564","f5912fd60472c89583f6bd7e07b97c6c1087eec4"
"LEAD PLANT OPERATOR","UT WATER PRODUCTION DIV","76587.56","565","745105d57eb2f403bae5fbdbb4a0d842d3a77569"
"LEAD BUILDING INSP-Inactive","COMM DEV & NEIGHBORHOOD SVCS","76489.24","566","e510d2daa25967353c888d44407a8345a963d5e9"
"INTEGRATED LIB SYSTMS ADMINSTR","LIBRARY DISTRICT","76413.75","567","042df4abc9e1c20f81196f9d54a1bb36a3e957dc"
"SR HRIS/BENEFITS ANALYST","HUMAN RESOURCES","76377.29","568","50fd92328c35aca2ce9ea295c70a3696497fab3c"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","76352.0","569","55d1b1d3395db87ac384974d5bb645a62485001b"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","76297.44","570","2eed65fe97e532db63d051760eee58897254d22b"
"SR CONSTRUCTION INSPECTOR","ENGINEERING","76151.02","571","fa6db66b6ae9552deb5aa07d1b1f1992083a01b3"
"ECON POLICY & PROJECT MGR","ECONOMIC HEALTH OFFICE","76037.88","572","1499a885961ce02cb4119554d047b5b78f5dbc36"
"LEAD PLANT OPERATOR","UT WATER PRODUCTION DIV","75985.73","573","3b56d59d2768a26a85b5bbbbc6ef16d30417042b"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","75915.95","574","388911dfdab98e509245839cc2269752ac92a6fd"
"ENERGY SERVICES ENGINEER","UTILITIES CUSTOMER CONNECTIONS","75837.25","575","3268f7043da9dcc9129c117ea65c605cfaae4a34"
"POLICE SERVICES TECHNICIAN","POLICE INFORMATION SERVICES","75799.54","576","038626a169ce3c3685ce60d7ed13ef6bc2fa9790"
"PLANT OPERATOR","UT WATER PRODUCTION DIV","75643.6","577","8c0e0f1dbf11cd9d0d76181600d584d3e0f27ea8"
"MANAGER OF PARKS","PARKS","75570.2","578","e7a770e7fee420ec2cc65647386195dba586e673"
"CIVIL ENGINEER I","UT WATER UTILITIES ENGINEERING","75487.71","579","48f6c07759386762a67a6abb2a135dd05c24964b"
"CIVIL ENGINEER I","UT WATER UTILITIES ENGINEERING","75417.19","580","1ad7ec087bd60c82f230e59a70b315bb89a0e11c"
"POLICE OFFICER","PATROL","75407.43","581","e6440da571d90958459d31e2132eb97abba7f6ad"
"CREW CHIEF","TRAFFIC","75380.54","582","dbff51b4976a7726e57fc2b6cae1fa476839a6bc"
"WELLNESS PROGRAM MANAGER","HUMAN RESOURCES","75309.71","583","2c8e575126277ccb317afd0e656bc0a81141d9d8"
"SYSTEMS SPECIALIST","INFORMATION TECHNOLOGY","75264.06","584","814111316b58044c723e2f4fb7e574efbc0f4d8b"
"LINEWORKER EQUIPMENT SPEC","ELECTRIC FIELD SERVICES","75261.35","585","f66b520e666ba347a409477160bb6fe242eeeb72"
"DIR SAFTY, SECURTY & RISK MGMT","SAFETY, SECURITY, & RISK MGMT.","75192.36","586","6fec5bb833cd9718a54f9f5890540168bff148f6"
"POLICE SYSTEMS ANALYST","INFORMATION TECHNOLOGY","75155.16","587","94d8b71f7f556f97b1c7f59214fcefe71f4a22dc"
"UTILITIES PROJECT COORDINATOR","UTILITY FINANCIAL OPERATIONS","75114.12","588","54eb569dbe3f415dab8bbc82bda68a6893e4c57a"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","75031.07","589","71dc95ccfeaee0fd7c17370f862f89febc45b95b"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","74954.82","590","bc13dc011d00bbbd0f239cbd78ae4f5d599ed24f"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","74857.73","591","4c6561d7f743680d66f333274377a8fbe0e6ef18"
"RECORDS MANAGER","POLICE INFORMATION SERVICES","74784.12","592","ee8bb38c8a3fbd22fc4ab496b949b5d9effc9b63"
"CIVIL ENGINEER I","UT DISTRIBUTION SYSTEM DIV","74764.23","593","c86c423fb0f248ab5d5ad0196b86eed5d103d00c"
"DIR OF SOCIAL SUSTAINABILITY","SOCIAL SUSTAINABILITY","74667.9","594","6def502fbe85a90c87682035eba49f8c9ea06690"
"POLICY AND PROJECT MANAGER","CITY MANAGER'S OFFICE","74599.0","595","59ed13bb116519c9f3cb8e31fc361c28ae223c3d"
"COMMUNITY RELATIONS MANAGER","NATURAL AREAS","74579.73","596","3d4f1db15a20f183b00e4a2ff661d29669e2df37"
"ENERGY SERVICES ENGINEER","UTILITIES CUSTOMER CONNECTIONS","74497.98","597","fe8300d715bf48d261b89c9ae00e91dc53716b56"
"MGR OF GARDENS ON SPRING CREEK","CULTURAL SERVICES","74401.87","598","0995a6c1013bb886ed9a8138e4409bb1bbd00293"
"CIVIL ENGINEER I","UT WATER UTILITIES ENGINEERING","74369.06","599","53d653a72544ce18be6404fe3d8c1425ecce0fbd"
"CHIEF SUSTAINABILITY OFFICER","SUSTAINABILITY SERVICES ADMIN","74363.4","600","a0f21b7d5b57a7c679b09819c55e81268113bb02"
"ASSISTANT CITY ATTORNEY I","CITY ATTORNEY'S OFFICE","74353.27","601","39bb3700e545a02c177b26c3e716b3a930ed9496"
"DIRECTOR OF PDT","PDT ADMINISTRATION","74322.66","602","97b5b5f38ecad4406e262471a47f03cf3a7958a3"
"LIBRARY MANAGER","LIBRARY DISTRICT","74259.08","603","92631c25540fdccebd4f06b9a37ef004154e0130"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","74141.22","604","d7c8b2e085581da40e6d77529e0e5d4c595ebe5a"
"CHIEF DEPUTY CITY CLERK","CITY CLERK'S OFFICE","74066.64","605","a7d47b8cd64f47c05ee93dcce638d1461bc0742c"
"TRAFFIC SIGNAL TECH II","TRAFFIC","74031.97","606","f64f0c56fc1984a142dd980b2c78854273133607"
"CIVIL ENGINEER III","ENGINEERING","73927.27","607","e67fe67da26150a13d3f2f21a4e0dcda63d27468"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","73915.47","608","0511c59538d1892532541e4c8b79534103b511f9"
"POLICE OFFICER","INVESTIGATIONS","73896.1","609","8a05715d3025182a8a10427e18bc1be4ad67147b"
"WEB PROGRAMMER ANALYST","INFORMATION TECHNOLOGY","73862.04","610","b143d5acb45d6dd51c16291e8009ad2e8de7f612"
"PARKS PROJECT MANAGER","PARKS","73857.42","611","d361a533b6834b82b41e9664ba4f9ac5322ce165"
"CREATIVE DIRECTOR","COMM. & PUBLIC INVOLVEMENT","73788.48","612","76082f2f054694863e9d93ecbf1120db6ad79108"
"SR ENVIRONMENTAL PLANNER","UTILITIES CUSTOMER CONNECTIONS","73746.36","613","f27623c7cdfa1a249f1ba56d1cf3b9582a7dc0ea"
"CREW CHIEF","PARKS","73701.23","614","c4887e95715b12b28a4ab5ea070de7084959bee5"
"VICTIM SERVICES SUPERVISOR","INVESTIGATIONS","73672.61","615","4d7f5f8fe0313387f68f320c23a33881937713a4"
"TECHNICAL SERVICES SPECIALIST","INVESTIGATIONS","73643.87","616","78b36e58470742cdeba1b70bc21c55a4be37a3e2"
"SR BUDGET & BOARD COORDINATOR","POUDRE FIRE AUTHORITY","73608.71","617","86f0b941f9e2561663397da5d9c9834eed5424f1"
"ERP ANALYST","INFORMATION TECHNOLOGY","73580.04","618","9a979d4b9a6ca8659f8b456971a3d7be5e19d4fc"
"ELECTRIC UTILITY PROJECT MGR","UT ELECTRIC SYSTEMS ENG DIV","73564.0","619","09372b9694e52339d080a1eb188afbd878758385"
"SYSTEMS SPECIALIST","INFORMATION TECHNOLOGY","73524.96","620","48afbcd01c8c681d8171bcbf0ee63298894e14c6"
"SHOP SUPERVISOR-Inactive","OPERATION SERVICES","73296.75","621","98af50be26edf092f7799f8be7bcf81743363756"
"POLICE OFFICER","PATROL","73272.97","622","14b09884cd5e97dad951606f25bf9a117f5950b0"
"POLICE OFFICER","PATROL","73254.85","623","e7780a2431e0993964bfee6b36c63976acb98923"
"PLANT OPERATOR","UT WATER PRODUCTION DIV","73203.5","624","a0f8006068195c84196b1d3926c6bcc5f6244179"
"POLICE OFFICER","PATROL","73129.8","625","6c38b437b0eae4c5936bb2b7326ce0b9884f5946"
"POLICE OFFICER","PATROL","73119.75","626","daa68c0d672ddfa879d77697f0bc9dcd64f9a3f5"
"POLICE OFFICER","PATROL","73087.29","627","32683bb3dc7684cc57e1eddbb1398c79a929c0ab"
"SYSTEMS ANALYST","INFORMATION TECHNOLOGY","73076.71","628","026d6754215f532baeea6a82833a2a96a104e988"
"POLICE OFFICER","PATROL","73020.69","629","14481f78afc4d2346f0f3e7583e7a15944d560b6"
"POLICE OFFICER","PATROL","72983.21","630","177788afdbc0e8a49d2ecd74fe4b6fb3e98e8d69"
"HR & POLICY ADMINISTRATOR","POUDRE FIRE AUTHORITY","72897.34","631","dfc0bd7adf2f7f15b6d0be52b2937d3435935881"
"SR SALES TAX AUDITOR","SALES TAX","72697.26","632","95d58ca1098a384e3feaff2ae2f9681978fc46e3"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","72605.38","633","e67014c9bbaa9863de821515a435f5074029a27e"
