"stop_id","lastupdate","stop_name","latitude","longitude","street","crossroad","position_","direction","status","location"
"1517","2020-09-02T00:00:00.000","Northbound NW 34th St @ NW 16th Ave","29.66848987","-82.37231785","NW 34th St","NW 16th Ave","Farside","North","Active","POINT (-82.37231785 29.66848987)"
"282","2019-11-07T00:00:00.000","Greater Bethel African Methodist Episcopal Church","29.65639446","-82.33087253","NW 6th ST","NW 6th AVE","Farside","South","Active","POINT (-82.33087253 29.65639446)"
"26","2021-03-10T00:00:00.000","Whole Foods @ Butler Town Center","29.62560361","-82.37439434","Archer RD","SW 34th ST","Farside","West","Active","POINT (-82.37439434 29.62560361)"
"576","2019-11-20T00:00:00.000","Southbound NE 25th Street @ NE 11th Place","29.6630651","-82.29204603","NE 25th ST","NE 11th PL","Farside","South","Active","POINT (-82.29204603 29.6630651)"
"1183","2020-01-14T00:00:00.000","Cultural Plaza Park and Ride 1","29.63673627","-82.36795351","Hull RD","Bledsoe DR","Farside","East","Active","POINT (-82.36795351 29.63673627)"
"63","2021-07-02T00:00:00.000","Norwood Neighborhood","29.63624575","-82.31726257","SE 4th ST","SE 14th LN","Nearside","South","Suspended","POINT (-82.31726257 29.63624575)"
"1333","2020-02-05T00:00:00.000","Enclave 1","29.62541033","-82.36779262","SW 32nd Terrace","None","Farside","East","Active","POINT (-82.36779262 29.62541033)"
"142","2021-06-11T00:00:00.000","The Seagle Building","29.652085","-82.328769","W University AVE","W 3rd ST","Farside","West","Active","POINT (-82.328769 29.652085)"
"833","2020-07-06T00:00:00.000","Addison Lane","29.63429594","-82.3848395","SW 20th AVE","SW 40th TER","Nearside","East","Active","POINT (-82.3848395 29.63429594)"
"1428","2020-02-18T00:00:00.000","FDOT Operations Center","29.6734376","-82.2639662","NE 39th AVE","NE 52nd  ST","Nearside","North","Active","POINT (-82.2639662 29.6734376)"
"406","2021-06-08T00:00:00.000","Pineridge III","29.71133576","-82.36017484","NW 23rd TER","NW 62nd AVE","Nearside","North","Active","POINT (-82.36017484 29.71133576)"
"1049","2020-01-07T00:00:00.000","Tower Road Branch Library","29.62610332","-82.42245869","SW 75th ST","SW 24th AVE","Farside","North","Active","POINT (-82.42245869 29.62610332)"
"1196","2020-01-15T00:00:00.000","Animal Science Building","29.63158944","-82.35143001","Shealy DR","SW 16th AVE","Farside","South","Active","POINT (-82.35143001 29.63158944)"
"569","2019-11-20T00:00:00.000","Duval Elementary School","29.6591796","-82.29821669","NE 8th AVE","NE 20th ST","Farside","East","Active","POINT (-82.29821669 29.6591796)"
"1548","2020-09-16T00:00:00.000","Sam's Club Eastbound","29.62299946","-82.38345284","SW 33rd PL","SW 37th Blvd","Nearside","East","Active","POINT (-82.38345284 29.62299946)"
"452","2019-11-14T00:00:00.000","Gainesville Place Apartments @ SW 35th Place","29.61979926","-82.36474101","SW 35th PL","SW 28th TER","Nearside","West","Active","POINT (-82.36474101 29.61979926)"
"216","2019-11-06T00:00:00.000","Gainesville Police Department","29.659092","-82.330762","NW 6th ST","NW 8th AVE","Nearside","North","Active","POINT (-82.330762 29.659092)"
"336","2019-11-12T00:00:00.000","Faith Missionary Church","29.63265844","-82.28569037","SE 21st AVE","SE 30th Dr","Farside","West","Active","POINT (-82.28569037 29.63265844)"
"413","2019-11-13T00:00:00.000","Northwood Oaks Neighborhood","29.70408409","-82.36223334","NW 34th ST","NW 54th AVE","Nearside","South","Active","POINT (-82.36223334 29.70408409)"
"623","2021-06-15T00:00:00.000","Martin Luther King Center and Citizens Field","29.6593761","-82.30803611","NE 8th AVE","NE 13th ST","Nearside","West","Active","POINT (-82.30803611 29.6593761)"
"85","2021-06-11T00:00:00.000","Lincoln Estates Neighborhood","29.64024461","-82.30544869","SE 12th AVE","SE 15th ST","Farside","East","Active","POINT (-82.30544869 29.64024461)"
"442","2021-05-10T00:00:00.000","Southbound SW 13th Street @ Inner Road","29.64766494","-82.33951718","SW 13th ST","Inner RD","Nearside","South","Active","POINT (-82.33951718 29.64766494)"
"118","2021-04-23T00:00:00.000","Shands Cancer Hospital","29.63924527","-82.34271735","Archer RD","SW 16th ST","Farside","East","Active","POINT (-82.34271735 29.63924527)"
"1530","2020-09-02T00:00:00.000","Southbound NW 43rd St @ NW 44th Ave","29.6940835","-82.38903565","NW 43rd St","NW 44th Ave","Farside","South","Active","POINT (-82.38903565 29.6940835)"
"379","2018-10-31T00:00:00.000","Northbound NW 21st Avenue @ NW 33rd Avenue","29.68332198","-82.35148758","NW 21st ST","NW 33rd AVE","Nearside","North","Active","POINT (-82.35148758 29.68332198)"
"38","2021-06-16T00:00:00.000","University Commons Apartments @ Archer Road","29.63196028","-82.36199718","Archer RD","SW 23rd TER","Nearside","East","Active","POINT (-82.36199718 29.63196028)"
"323","2021-06-08T00:00:00.000","Circle K Mobil Gas @ Hawthorne Rd","29.63621577","-82.27241187","SE 43rd ST","Hawthorne RD","Farside","North","Active","POINT (-82.27241187 29.63621577)"
"669","2021-05-10T00:00:00.000","Liv+ Apartments 13th St","29.6343996","-82.339784","SW 13th ST","SW 18th PL","Nearside","South","Active","POINT (-82.339784 29.6343996)"
"1277","2020-01-28T00:00:00.000","Legacy @ Fort Clarke Apartments","29.66746594","-82.43511415","Fort Clarke BLVD","NW 15th PL","Farside","North","Active","POINT (-82.43511415 29.66746594)"
"688","2021-05-10T00:00:00.000","Tanglewood Apartments","29.62330344","-82.33934468","SW 13th ST","SW 14th DR","Nearside","North","Active","POINT (-82.33934468 29.62330344)"
"241","2019-11-07T00:00:00.000","Grace Presbyterian Church","29.68135439","-82.33920944","NW 13th ST","NW 31st AVE","Nearside","South","Active","POINT (-82.33920944 29.68135439)"
"1033","2021-06-08T00:00:00.000","SW Archer Road @ SW 50th Street","29.61213662","-82.39635156","Archer RD","SW 50th ST","Nearside","West","Active","POINT (-82.39635156 29.61213662)"
"1071","2020-06-11T00:00:00.000","The Woodlands Neighborhood","29.64260511","-82.42238316","SW 75th ST","SW 10th PL","Nearside","North","Active","POINT (-82.42238316 29.64260511)"
"261","2019-11-07T00:00:00.000","Sunshine Inn","29.691674","-82.338877","NW 13th ST","NW 42nd AVE","Nearside","North","Active","POINT (-82.338877 29.691674)"
"815","2020-07-06T00:00:00.000","Circle K SW 20th Ave Westbound","29.63573114","-82.38820978","SW 20th AVE","SW 42nd DR","Farside","West","Active","POINT (-82.38820978 29.63573114)"
"612","2019-11-20T00:00:00.000","Westbound NE 12th Avenue @ NE 24th Terrace","29.663785","-82.292497","NE 12th AVE","NE 24th TER","Nearside","West","Active","POINT (-82.292497 29.663785)"
"1466","2020-03-19T00:00:00.000","NE 18th St @ NE 8th Ave","29.65903474","-82.30159401","NE 18 ST","Ne 8th Ave","Nearside","North","Active","POINT (-82.30159401 29.65903474)"
"1539","2020-09-02T00:00:00.000","Possum Creek Park","29.702658","-82.386707","NW 41st Ter","NW 53rd Ave","Farside","North","Active","POINT (-82.386707 29.702658)"
"448","2020-06-09T00:00:00.000","Westbound SW 40th Place @ NW 26th Terrace","29.61365117","-82.3601048","SW 40th PL","SW 26th TER","Nearside","West","Active","POINT (-82.3601048 29.61365117)"
"512","2019-11-19T00:00:00.000","Northwest Baptist Church","29.67419968","-82.40228299","NW 23rd AVE","NW 55th ST","Farside","West","Active","POINT (-82.40228299 29.67419968)"
"853","2017-08-08T00:00:00.000","Northbound SE 11th Street @ SE 2nd Avenue","29.64988527","-82.31131336","SE 11th ST","SE 2nd AVE","Nearside","North","Active","POINT (-82.31131336 29.64988527)"
"316","2019-11-12T00:00:00.000","SE 35th St @ SE 21st Avenue","29.63254327","-82.2809372","SE 21st AVE","SE 35th ST","Nearside","East","Active","POINT (-82.2809372 29.63254327)"
"887","2017-08-08T00:00:00.000","BP Gas Station @ Waldo Road","29.70288246","-82.27894958","Waldo RD","NE 53rd AVE","Nearside","South","Active","POINT (-82.27894958 29.70288246)"
"370","2021-05-10T00:00:00.000","PNC Bank @ NW 13th Street","29.66848245","-82.33902418","NW 13th ST","NW 18th AVE","Farside","North","Active","POINT (-82.33902418 29.66848245)"
"681","2021-05-10T00:00:00.000","US441 South","29.60755573","-82.34214467","SW 13th ST","Williston RD","Farside","South","Active","POINT (-82.34214467 29.60755573)"
"1593","2021-04-22T00:00:00.000","Social Security Administration Northbound","29.6968215","-82.3391622","NW 13th St","NW 45th Ave","Farside","North","Active","POINT (-82.3391622 29.6968215)"
"1126","2021-06-08T00:00:00.000","Haystacks Community","29.61312134","-82.3939459","Archer RD","SW 47th TER","Nearside","East","Active","POINT (-82.3939459 29.61312134)"
"157","2021-06-11T00:00:00.000","Westgate Shopping Center","29.65229344","-82.36962801","W University AVE","NW 32nd ST","Nearside","West","Active","POINT (-82.36962801 29.65229344)"
"349","2019-11-12T00:00:00.000","Westbound E University Avenue @ NE 16th Street","29.652019","-82.304166","E University AVE","NE 16th ST","Nearside","West","Active","POINT (-82.304166 29.652019)"
"176","2021-06-11T00:00:00.000","McDonalds @ Newberry Road","29.65947","-82.407881","Newberry RD","NW 62nd ST","Farside","East","Active","POINT (-82.407881 29.65947)"
"718","2019-02-07T00:00:00.000","Northbound NE 15th Street @ NE 31st Avenue","29.68176926","-82.30572686","NE 15th ST","NE 31st AVE","Farside","North","Active","POINT (-82.30572686 29.68176926)"
"1295","2020-02-05T00:00:00.000","Stratford Court Apartments","29.646832","-82.335084","SW 10th ST","SW 6th AVE","Nearside","South","Active","POINT (-82.335084 29.646832)"
"1443","2020-02-18T00:00:00.000","North Point @ Ironwood","29.69810012","-82.30586309","NE 15th ST","NE 47th PL","Nearside","South","Active","POINT (-82.30586309 29.69810012)"
"478","2019-11-14T00:00:00.000","IFAS Lab","29.63827953","-82.35697034","Mowry RD","Hull RD","Farside","West","Active","POINT (-82.35697034 29.63827953)"
"794","2019-03-05T00:00:00.000","Sai Quick Stop","29.63637861","-82.33806602","SW 16th AVE","SW 13th ST","Farside","East","Active","POINT (-82.33806602 29.63637861)"
"1097","2020-01-07T00:00:00.000","Oaks Mall","29.6595136","-82.41387533","Newberry RD","Oaks Mall","Nearside","East","Active","POINT (-82.41387533 29.6595136)"
"129","2021-06-11T00:00:00.000","McPherson Recreation Center Southbound","29.63373294","-82.30590919","SE 15th ST","SE 22nd AVE","Nearside","South","Active","POINT (-82.30590919 29.63373294)"
"483","2019-11-19T00:00:00.000","University Club Apartments","29.62536578","-82.35634218","SW 23rd TER","SW 31 PL","Nearside","South","Active","POINT (-82.35634218 29.62536578)"
"1328","2020-02-05T00:00:00.000","Eastbound SW 7th AVE @ SW 10th ST","29.64568438","-82.33510106","SW 7th AVE","SW 10th ST","Nearside","East","Active","POINT (-82.33510106 29.64568438)"
"1477","2020-03-19T00:00:00.000","Kangaroo Station","29.68880361","-82.44220971","NW 39th Ave","NW 92nd Ct","Nearside","East","Active","POINT (-82.44220971 29.68880361)"
"1113","2020-06-15T00:00:00.000","Tower Village","29.61239305","-82.42263565","SW 75th ST","SW 45th PL","Farside","South","Active","POINT (-82.42263565 29.61239305)"
"1248","2020-01-16T00:00:00.000","Parkside II Apartments","29.642824","-82.335418","Depot AVE","SW 11th ST","Nearside","West","Active","POINT (-82.335418 29.642824)"
"676","2021-05-10T00:00:00.000","Chop Stix Cafe","29.62091311","-82.34002318","SW 13th ST","SW 14th DR","Farside","South","Active","POINT (-82.34002318 29.62091311)"
"828","2020-08-17T00:00:00.000","Rockwood Villas Apartments","29.644412","-82.399155","SW 62nd BLVD","SW 9th PL","Nearside","South","Active","POINT (-82.399155 29.644412)"
"1359","2020-02-05T00:00:00.000","Gainesville Healthcare Center","29.63738241","-82.34287485","SW 16th ST","Circle of Hope","Nearside","North","Active","POINT (-82.34287485 29.63738241)"
"1044","2020-10-07T00:00:00.000","Kanapaha Middle School","29.60702578","-82.42254033","SW 75th ST","SW 51st BLVD","Farside","North","Active","POINT (-82.42254033 29.60702578)"
"207","2021-06-11T00:00:00.000","West University Ave @ SW 1st St","29.65186166","-82.32601734","W University AVE","SW 1st ST","Nearside","East","Active","POINT (-82.32601734 29.65186166)"
"538","2019-11-20T00:00:00.000","Covenant Church","29.66666059","-82.36891011","NW 16th AVE","NW 31st TER","Nearside","East","Active","POINT (-82.36891011 29.66666059)"
"952","2020-08-26T00:00:00.000","Gainesville Place Apartments","29.62192044","-82.36515984","Gainesville Place Apartments","Gainesville Place Apartments","Farside","North","Active","POINT (-82.36515984 29.62192044)"
"402","2019-11-13T00:00:00.000","ABC Liquor Store @ NW 34th Street","29.709592","-82.354333","NW 34th ST","NW 58th AVE","Nearside","South","Active","POINT (-82.354333 29.709592)"
"92","2021-06-11T00:00:00.000","Lincoln Estates Neighborhood","29.64444194","-82.29935353","SE 19th TER","SE 8th AVE","Nearside","North","Active","POINT (-82.29935353 29.64444194)"
"869","2017-08-08T00:00:00.000","Fair View Apartments","29.66643406","-82.30408831","NE 16th AVE","NE 16th TER","Nearside","East","Active","POINT (-82.30408831 29.66643406)"
"1191","2020-08-26T00:00:00.000","Family Housing","29.63941661","-82.37065234","Family Housing","Hull RD","Farside","South","Active","POINT (-82.37065234 29.63941661)"
"957","2021-06-04T00:00:00.000","The Trails Apartments","29.6293415","-82.37241262","SW 34th ST","Windmeadows BLVD","Farside","North","Active","POINT (-82.37241262 29.6293415)"
"1006","2019-12-04T00:00:00.000","Robin Lane Neighborhood","29.688643","-82.422159","NW 39th AVE","NW 75th ST","Farside","East","Active","POINT (-82.422159 29.688643)"
"329","2021-06-08T00:00:00.000","SE 43rd St @ Hawthorne Rd","29.63622277","-82.27255904","SE 43rd ST","Hawthorne RD","Nearside","South","Active","POINT (-82.27255904 29.63622277)"
"418","2018-11-07T00:00:00.000","Southbound NW 34th Street @ NW 41st Avenue","29.6909001","-82.37238334","NW 34th ST","NW 41st AVE","Farside","South","Active","POINT (-82.37238334 29.6909001)"
"1318","2020-08-17T00:00:00.000","GRACE Marketplace","29.68357085","-82.28617224","NE 39th AVE","Waldo RD","Nearside","West","Active","POINT (-82.28617224 29.68357085)"
"1177","2020-01-14T00:00:00.000","Fifield Hall","29.63772561","-82.36002101","Hull RD","Mowry RD","Farside","West","Active","POINT (-82.36002101 29.63772561)"
"1501","2020-09-02T00:00:00.000","NE 15th St @ NE 8th Ave","29.659135","-82.305768","NE 15th St","NE 8th Ave","Nearside","North","Active","POINT (-82.305768 29.659135)"
"632","2020-08-17T00:00:00.000","Florida School of Traditional Midwifery","29.6520268","-82.3163835","E University AVE","NE 8th ST","Nearside","West","Active","POINT (-82.3163835 29.6520268)"
"1552","2020-04-02T00:00:00.000","Kangaroo Excpress @ Newberry/Tower Road","29.65958521","-82.42257182","Newberry RD","NW 75th ST","Nearside","East","Active","POINT (-82.42257182 29.65958521)"
"190","2021-06-08T00:00:00.000","The Wynwood Apartments","29.65045294","-82.37450984","SW 2nd AVE","SW 34th ST","Nearside","East","Active","POINT (-82.37450984 29.65045294)"
"1054","2021-06-08T00:00:00.000","Tower Oaks Glen Eastbound","29.63488728","-82.41419516","SW 24th AVE","SW 19th CT","Farside","East","Active","POINT (-82.41419516 29.63488728)"
"537","2019-11-20T00:00:00.000","Willowcroft Neighborhood","29.6676716","-82.37510667","NW 16th BLVD","NW 35th WAY","Farside","East","Active","POINT (-82.37510667 29.6676716)"
"135","2021-07-02T00:00:00.000","Dignity Project","29.63923444","-82.31862919","SE 4th ST","SE 11th PL","Nearside","North","Suspended","POINT (-82.31862919 29.63923444)"
"191","2021-06-11T00:00:00.000","Publix at Westgate Plaza Eastbound","29.65031217","-82.37078814","SW 2nd AVE","SW 34th ST","Farside","East","Active","POINT (-82.37078814 29.65031217)"
"909","2021-03-10T00:00:00.000","Episcopal Children's Services","29.65654393","-82.30849403","Waldo RD","NE 8th AVE","Farside","South","Active","POINT (-82.30849403 29.65654393)"
"1392","2020-08-14T00:00:00.000","Northbound NW 55th ST @ NW 9th LN","29.660929","-82.401488","NW 55th ST","NW 9th LN","Nearside","North","Inactive","POINT (-82.401488 29.660929)"
"561","2021-06-04T00:00:00.000","NE 8th Avenue @ NE 11th Street","29.6592805","-82.31152368","NE 8th AVE","NE 11th ST","Farside","East","Active","POINT (-82.31152368 29.6592805)"
"1368","2020-02-05T00:00:00.000","Westbound SE 2nd AVE @ SE 10th ST","29.6502154","-82.31322169","SE 2nd AVE","SE 10th Street","Nearside","West","Active","POINT (-82.31322169 29.6502154)"
"168","2021-06-11T00:00:00.000","Newberry Rd @ NW 8th Ave","29.6590861","-82.39916283","Newberry RD","N 8th AVE","Nearside","West","Active","POINT (-82.39916283 29.6590861)"
"360","2021-05-10T00:00:00.000","Norman Field","29.64542832","-82.33920502","SW 13th ST","SW 8th AVE","Farside","North","Active","POINT (-82.33920502 29.64542832)"
"588","2021-06-08T00:00:00.000","Morningside Nature Center Eastbound","29.6517731","-82.28011987","E University AVE","SE SE 38th ST","Nearside","East","Active","POINT (-82.28011987 29.6517731)"
"2","2019-10-29T00:00:00.000","Hampton Inn Hotel","29.65034625","-82.32380428","SE 2nd AVE","SE 1st ST","Nearside","West","Active","POINT (-82.32380428 29.65034625)"
"1534","2020-09-02T00:00:00.000","Hunter's Crossing Apartments","29.699549","-82.3891964","NW 43rd St","NW 48th Pl","Nearside","South","Active","POINT (-82.3891964 29.699549)"
"384","2019-11-13T00:00:00.000","Girls Place of Alachua County","29.68863043","-82.35132718","NW 39th AVE","NW 21st ST","Nearside","West","Active","POINT (-82.35132718 29.68863043)"
"1153","2020-01-09T00:00:00.000","Tolbert Residence Hall","29.64774577","-82.34980435","Gale Lemerand DR","Stadium RD","Farside","South","Active","POINT (-82.34980435 29.64774577)"
"709","2020-07-06T00:00:00.000","McCoy Court Apartments","29.67283582","-82.31968416","NE 2nd ST","NE 23rd AVE","Nearside","North","Active","POINT (-82.31968416 29.67283582)"
"732","2019-11-27T00:00:00.000","Oak Gate Condominiums","29.6790414","-82.33083986","NW 6th ST","NW 29th AVE","Nearside","South","Active","POINT (-82.33083986 29.6790414)"
"438","2021-05-10T00:00:00.000","The Gate Food Store @ NW 13th Street","29.6559366","-82.33930485","NW 13th ST","NW 5th AVE","Nearside","South","Active","POINT (-82.33930485 29.6559366)"
"111","2021-06-11T00:00:00.000","SE 15th Street @ SE 4th Avenue","29.64838294","-82.30594303","SE 15th ST","SE 4th AVE","Nearside","South","Active","POINT (-82.30594303 29.64838294)"
"311","2019-11-12T00:00:00.000","Southbound SE 27th Street @ SE 15th Avenue","29.63707113","-82.28926955","SE 27th ST","SE 15th AVE","Farside","South","Active","POINT (-82.28926955 29.63707113)"
"433","2018-11-07T00:00:00.000","Brookwood Terrace","29.67648476","-82.34804918","NW 23rd BLVD","NW 16th TER","Farside","East","Active","POINT (-82.34804918 29.67648476)"
"1503","2020-03-24T00:00:00.000","Southbound Metcalfe Elementary School","29.66845669","-82.3058838","NE 15th St","NE 18th Ave","Nearside","South","Active","POINT (-82.3058838 29.66845669)"
"417","2018-11-07T00:00:00.000","Capri Neighborhood","29.69458176","-82.37236967","NW 34th ST","NW 44th PL","Farside","South","Active","POINT (-82.37236967 29.69458176)"
"342","2020-10-07T00:00:00.000","Alachua County Sheriffs Department","29.64403873","-82.29137521","Hawthorne RD","SE 25th TER","Farside","West","Active","POINT (-82.29137521 29.64403873)"
"630","2019-11-20T00:00:00.000","Southbound NE 9th Street @ NE 3rd Avenue","29.65409046","-82.31481333","NE 9th ST","NE 3rd AVE","Nearside","South","Active","POINT (-82.31481333 29.65409046)"
"8","2019-10-29T00:00:00.000","Courtyard Apartments","29.64957427","-82.33717885","SW 12th ST","SW 2nd AVE","Nearside","South","Active","POINT (-82.33717885 29.64957427)"
"1273","2021-01-27T00:00:00.000","Kensington Apartments @ SW 38th Terrace","29.6340858","-82.3810012","SW 38th TER","SW 20th AVE","Nearside","North","Active","POINT (-82.3810012 29.6340858)"
"365","2021-06-08T00:00:00.000","Sweetberries Eatery","29.65620294","-82.33911285","NW 13th ST","NW 5th AVE","Farside","North","Active","POINT (-82.33911285 29.65620294)"
"90","2021-06-11T00:00:00.000","SE 19th Ter @ SE 10th Pl","29.64174863","-82.29932598","SE 19th TER","SE 10th PL","Nearside","North","Active","POINT (-82.29932598 29.64174863)"
"517","2019-11-19T00:00:00.000","Shenandoah Neighborhood","29.67421128","-82.42504857","NW 23rd AVE","NW 77th TER","Nearside","West","Active","POINT (-82.42504857 29.67421128)"
"171","2020-07-06T00:00:00.000","Oaks Mall @ NW 62nd ST","29.65687","-82.408976","NW 62nd ST","NW 4th PL",,"South","Active","POINT (-82.408976 29.65687)"
"715","2019-02-07T00:00:00.000","Smokey Bear Park","29.6744987","-82.30576321","NE 15th ST","NE 23rd AVE","Farside","North","Active","POINT (-82.30576321 29.6744987)"
"1302","2020-06-09T00:00:00.000","Greenwich Green Apartments","29.61770161","-82.37470051","SW 39th BLVD","SW 34th ST","Nearside","West","Active","POINT (-82.37470051 29.61770161)"
"602","2021-06-08T00:00:00.000","Pine Meadows Community","29.6519906","-82.28987786","E University AVE","NE 26th TER","Nearside","West","Active","POINT (-82.28987786 29.6519906)"
"939","2019-12-04T00:00:00.000","Orthopaedics and Sports Medicine Institute","29.63788461","-82.37266767","SW 34th ST","Hull RD","Nearside","South","Active","POINT (-82.37266767 29.63788461)"
"389","2019-11-13T00:00:00.000","Westbound NW 39th Avenue @ NW 31st Street","29.68872961","-82.36860264","NW 39th AVE","NW 31st TER","Nearside","West","Active","POINT (-82.36860264 29.68872961)"
"735","2019-11-27T00:00:00.000","Renas Let's Dance","29.6740139","-82.33220089","NW 23rd AVE","NW 6th ST","Farside","West","Active","POINT (-82.33220089 29.6740139)"
"910","2020-07-06T00:00:00.000","UF Health Family Medicine Eastside","29.65502911","-82.30949489","Waldo RD","NE 5th AVE","Farside","South","Active","POINT (-82.30949489 29.65502911)"
"754","2020-07-06T00:00:00.000","NE 23rd Ave Farside NE 14th St Westbound","29.67389393","-82.30806669","NE 23rd AVE","NE 14th ST","Farside","West","Active","POINT (-82.30806669 29.67389393)"
"1078","2021-02-03T00:00:00.000","Gordon Manor Neighborhood","29.6453553","-82.4147603","SW 8th Ave","SW 67th Ter","Farside","West","Active","POINT (-82.4147603 29.6453553)"
"1278","2020-01-28T00:00:00.000","Northbound Fort Clarke Boulevard @ Eagle Point","29.66885983","-82.43690493","Fort Clarke BLVD","NW 17th PL","Nearside","North","Active","POINT (-82.43690493 29.66885983)"
"131","2021-06-11T00:00:00.000","SE 22nd Avenue @ SE 13th Street","29.63186409","-82.30857958","SE 22nd AVE","SE 13th ST","Nearside","West","Active","POINT (-82.30857958 29.63186409)"
"304","2019-11-12T00:00:00.000","Eastbound University Avenue @ SE 21st Street","29.65179927","-82.29772353","E University AVE","SE 21st ST","Nearside","East","Active","POINT (-82.29772353 29.65179927)"
"1039","2020-01-07T00:00:00.000","Kanapaha Station Plaza","29.60343675","-82.41295365","Archer RD","SW 66th ST","Nearside","West","Active","POINT (-82.41295365 29.60343675)"
"1101","2020-01-08T00:00:00.000","Tower Plaza","29.65816185","-82.42250356","NW 75th ST","Newberry RD","Farside","South","Active","POINT (-82.42250356 29.65816185)"
"518","2019-11-19T00:00:00.000","Santa Fe College @ NW 83rd Street","29.67524293","-82.43010849","NW 83rd ST","NW 23rd AVE","Farside","North","Active","POINT (-82.43010849 29.67524293)"
"327","2021-06-08T00:00:00.000","Verdant Cove Apartments","29.64218627","-82.2725472","SE 43rd ST","SE 10th PL","Nearside","South","Active","POINT (-82.2725472 29.64218627)"
"502","2019-11-19T00:00:00.000","Zion Evangelical Lutheran Church","29.66709243","-82.37335737","NW 16th BLVD","NW 34th ST","Farside","West","Active","POINT (-82.37335737 29.66709243)"
"740","2020-07-06T00:00:00.000","Stephen Foster Elementary School @ 39th Ave","29.68842759","-82.33178468","NW 39th AVE","NW 7th ST","Nearside","East","Active","POINT (-82.33178468 29.68842759)"
"152","2019-10-31T00:00:00.000","Hillel at the University of Florida","29.6521776","-82.35020785","W University AVE","NW 20th DR","Farside","West","Active","POINT (-82.35020785 29.6521776)"
"1496","2020-10-07T00:00:00.000","Family Dollar Shopping Center","29.64596615","-82.29514404","SE Hawthorne Rd","SE 24th St","Farside","West","Active","POINT (-82.29514404 29.64596615)"
"985","2019-12-04T00:00:00.000","Thorn Brook Shops","29.67506201","-82.38885485","NW 43rd ST","NW 16th BLVD","Farside","North","Active","POINT (-82.38885485 29.67506201)"
"1473","2021-06-02T00:00:00.000","SW 2nd Ave Fire Station","29.65112802","-82.3770207","SW 2nd Ave","SW 36th St","Farside","West","Active","POINT (-82.3770207 29.65112802)"
"1084","2020-01-07T00:00:00.000","Reflections Apartments","29.65071116","-82.42226733","SW 75th ST","SW 1st PL","Nearside","North","Active","POINT (-82.42226733 29.65071116)"
"1484","2020-09-02T00:00:00.000","Varsity House Apartments @ SW 38th Ter","29.636435","-82.380731","SW 38th TER","Hull RD","Nearside","North","Active","POINT (-82.380731 29.636435)"
"462","2019-11-14T00:00:00.000","University of Florida Energy Research","29.62806161","-82.35935034","SW 23rd TER","SW Archer RD","Nearside","North","Active","POINT (-82.35935034 29.62806161)"
"1254","2020-01-16T00:00:00.000","Gator Corner Dining Facility @ Gale Lemerand","29.64816727","-82.34961785","Gale Lemerand DR","Stadium RD","Nearside","North","Active","POINT (-82.34961785 29.64816727)"
"1319","2021-04-21T00:00:00.000","Gainesville Regional Airport Outbound","29.67896676","-82.2766162","Airport Access RD","NE 39th AVE","Nearside","West","Active","POINT (-82.2766162 29.67896676)"
"1221","2020-01-15T00:00:00.000","Eastbound NW 23rd Avenue @ NW 13th Street","29.67389077","-82.33804002","NW 23rd AVE","NW 13th ST","Farside","East","Active","POINT (-82.33804002 29.67389077)"
"1018","2020-07-06T00:00:00.000","CVS @ Millhopper","29.67491241","-82.38909898","NW 43rd ST","NW 23rd AVE","Nearside","South","Active","POINT (-82.38909898 29.67491241)"
"1521","2020-09-02T00:00:00.000","Northbound NW 34th St @ NW 26th Ave","29.6762061","-82.37224992","NW 34th St","NW 26th Ave","Nearside","North","Active","POINT (-82.37224992 29.6762061)"
"1117","2020-10-07T00:00:00.000","Tower Square @ SW 75th Street","29.60064031","-82.42148124","SW 75th ST","SW 58th PL","Farside","South","Active","POINT (-82.42148124 29.60064031)"
"1444","2021-05-28T00:00:00.000","Alight Gainesville Apartments @ NW 12th St","29.65797763","-82.33714947","NW 12th ST","NW 7th AVE","Nearside","South","Active","POINT (-82.33714947 29.65797763)"
"1058","2020-01-07T00:00:00.000","Shell Rock Villas Neighborhood","29.64458307","-82.40916671","SW 61st ST","SW 8th PL","Nearside","North","Active","POINT (-82.40916671 29.64458307)"
"1468","2020-03-19T00:00:00.000","Gainesville Scooter","29.664849","-82.326118","NW 14th Ave","N Main Street","Farside","West","Active","POINT (-82.326118 29.664849)"
"1314","2020-02-05T00:00:00.000","Bed and Breakfast District","29.65032694","-82.31871036","SE 2nd AVE","SE 7th ST","Farside","West","Active","POINT (-82.31871036 29.65032694)"
"427","2018-11-07T00:00:00.000","Altrusa House of Gainesville","29.68577276","-82.34953668","NW 36th AVE","NW 20th ST","Farside","West","Active","POINT (-82.34953668 29.68577276)"
"378","2021-06-08T00:00:00.000","NW 21st St @ 31st Ave","29.68161008","-82.35150409","NW 21st ST","NW 31st ST","Farside","North","Active","POINT (-82.35150409 29.68161008)"
"1556","2020-06-23T00:00:00.000","The Ridge @ SW 38th Ter Southbound","29.631231","-82.380975","SW 38th TER","SW 24th AVE","Nearside","South","Active","POINT (-82.380975 29.631231)"
"1170","2020-01-14T00:00:00.000","Pine Ridge Apartments","29.70629198","-82.35698748","NW 34th ST","NW 23rd TER","Nearside","North","Active","POINT (-82.35698748 29.70629198)"
