"jur_dist","bldg_id","building_name","building_address","no_of_tcus","enrollment","council_dist","borough","postcode","latitude","longitude","community_board","census_tract","bin","bbl","nta","data_as_of"
"78","K947","EAST NY FAMILY ACADEMY TRANS - K","2057 LINDEN BOULEVARD",,"295","42","BROOKLYN ","11207","40.661072","-73.886942","5","1104","3097444","3043280015","East New York                                                              ","2018-01-08T00:00:00.000"
"78","Q726","JOHN ADAMS HS TRANSPORTABLE-Q","101-01 ROCKAWAY BLVD",,"0","32","QUEENS   ","11417","40.679639","-73.837298","10","864","4202849","4095400002","South Ozone Park                                                           ","2018-01-08T00:00:00.000"
"78","Q943","B. N. CARDOZO HS TRANSPORTABLE - Q","57-00 223 STREET",,"0","23","QUEENS   ","11364","40.752333","-73.75599","11","138501","4161735","4075290001","Oakland Gardens                                                            ","2018-01-08T00:00:00.000"
"78","Q951","JOHN BOWNE HS TRANSPORTABLE - Q","63-25 MAIN STREET",,"0","24","QUEENS   ","11367","40.738139","-73.824944","8","809","4439900","4065070001","Kew Gardens Hills                                                          ","2018-01-08T00:00:00.000"
"78","Q966","FRANCIS LEWIS HS TRANSPORTABLE - Q","58-20 UTOPIA PARKWAY",,"0","20","QUEENS   ","11365","40.740724","-73.79283","11","1417","4148763","4068820001","Auburndale                                                                 ","2018-01-08T00:00:00.000"
"78","Q969","AUX. SERV.- JAM. LEARN CT TR - Q","162-02 HILLSIDE AVENUE",,"30","24","QUEENS   ","11432","40.70848","-73.800065","12","44602","4209031","4097680022","Jamaica                                                                    ","2018-01-08T00:00:00.000"
"78","R815","PORT RICHMOND HS TRANS. - R","85 ST. JOSEPHS AVENUE",,"0","49","STATEN IS","10302","40.634573","-74.141818","1","213","5026076","5011210001","Port Richmond                                                              ","2018-01-08T00:00:00.000"
"78","X920","SOUTH BRONX HS TRANSPORTABLE - X","701 ST. ANNS AVENUE",,"0","17","BRONX    ","10455","40.81825","-73.91103","1","71","2001153","2023590240","Melrose South-Mott Haven North                                             ","2018-01-08T00:00:00.000"
"78","X922","ADLAI E. STEVENSON HS TRANS-X","1980 LAFAYETTE AVENUE",,"0","18","BRONX    ","10473","40.82229","-73.856167","9","16","2022205","2036040039","Soundview-Castle Hill-Clason Point-Harding Park                            ","2018-01-08T00:00:00.000"
"78","X960","J.F. KENNEDY HS TRANSPORTABLE- X","99 TERRACE VIEW AVENUE",,"0","10","BRONX    ","10463","40.877105","-73.912256","8","309","1064532","1022150080","Marble Hill-Inwood                                                         ","2018-01-08T00:00:00.000"
"78","X961","MORRIS HS TRANPORTABLE - X","1110 BOSTON RD",,"0","16","BRONX    ","10456","40.827642","-73.904473","3","135","2004526","2026340001","Morrisania-Melrose                                                         ","2018-01-08T00:00:00.000"
"78","X962","JANE ADDAMS HS TRANSPORTABLE - X","900 TINTON AVENUE",,"0","17","BRONX    ","10456","40.821675","-73.903546","3","133","2004807","2026680001","Morrisania-Melrose                                                         ","2018-01-08T00:00:00.000"
"78","X963","CROTONA ACADEMY - BRONX","639-55 ST. ANNS AVENUE",,"226","17","BRONX    ","10455","40.816532","-73.911747","1","71","2115801","2023590100","Melrose South-Mott Haven North                                             ","2018-01-08T00:00:00.000"
"6","M965","I.S. 349 - MANHATTAN","549 AUDOBON AVENUE","15","474","10","MANHATTAN","10040","40.855855","-73.92712","12","277","1076751","1021600018","Washington Heights North","2019-03-13T00:00:00.000"
"8","X915","P.S. 119 TRANSPORTABLE - X","1075 PUGSLEY AVENUE","2","0","18","BRONX","10472","40.828518","-73.856569","9","4001","2025696","2037890021","Soundview-Bruckner","2019-03-13T00:00:00.000"
"8","X938","P.S. 138 TRANSPORTABLE - X","2060 LAFAYETTE AVENUE","2","48","18","BRONX","10473","40.822665","-73.853366","9","74","2022289","2036090016","Soundview-Castle Hill-Clason Point-Harding Park","2019-03-13T00:00:00.000"
"8","X947","P.S. 14 TRANSPORTABLE - X","3041 BRUCKNER BLVD.","2","73","13","BRONX","10461","40.835779","-73.825735","10","184","2072754","2053130092","Schuylerville-Throgs Neck-Edgewater Park","2019-03-13T00:00:00.000"
"8","X948","P.S. 71 TRANSPORTABLE - X","3040 ROBERTS AVENUE","2","133","13","BRONX","10461","40.845787","-73.829829","10","26602","2046140","2041710001","Pelham Bay-Country Club-City Island","2019-03-13T00:00:00.000"
"9","X924","P.S. 64 TRANSPORTABLE - X","1425 WALTON AVENUE","2","12","16","BRONX","10452","40.840096","-73.915569","4","223","2008098","2028430040","West Concourse","2019-03-13T00:00:00.000"
"9","X933","P.S. 163 TRANSPORTABLE - X","2075 WEBSTER AVE.","4","240","15","BRONX","10457","40.851741","-73.898493","5","379","2013297","2031420048","Mount Hope","2019-03-13T00:00:00.000"
"11","X906","P.S. 175 TRANSPORTABLE - X","200 CITY ISLAND AVENUE","2","41","13","BRONX","10464","40.843873","-73.785219","10","516","2082444","2056410280","Pelham Bay-Country Club-City Island","2019-03-13T00:00:00.000"
"11","X916","P.S. 16 TRANSPORTABLE1 - X","4550 CARPENTER AVENUE","2","16","11","BRONX","10470","40.902205","-73.854829","12","414","2070894","2050760031","Woodlawn-Wakefield","2019-03-13T00:00:00.000"
"11","X942","P.S. 16 TRANSPORTABLE2 - X","4550 CARPENTER AVENUE","2","15","11","BRONX","10470","40.902205","-73.854829","12","414","2070894","2050760031","Woodlawn-Wakefield","2019-03-13T00:00:00.000"
"11","X945","P.S. 87 TRANSPORTABLE - X","1935 BUSSING AVENUE","4","160","12","BRONX","10466","40.895104","-73.845968","12","428","2069061","2050180001","Woodlawn-Wakefield","2019-03-13T00:00:00.000"
"11","X946","P.S. 108 TRANSPORTABLE - X","1166 NEILL AVENUE","4","240","13","BRONX","10461","40.854726","-73.853227","11","288","2048608","2042750001","Pelham Parkway","2019-03-13T00:00:00.000"
"11","X997","P.S. 97 TRANSPORTABLE - X","1375 MACE AVE.","4","0","13","BRONX","10469","40.862839","-73.846791","11","314","2052739","2044740001","Allerton-Pelham Gardens","2019-03-13T00:00:00.000"
"12","X936","P.S. 6 TRANSPORTABLE - X","1000 E. TREMONT AVE.","6","0","17","BRONX","10460","40.840755","-73.881707","6","359","2010892","2030050010","East Tremont","2019-03-13T00:00:00.000"
"12","X941","P.S. 234 TRANSPORTABLE - X","2055 MAPES AVE","2","100","15","BRONX","10460","40.845878","-73.886184","6","371","2012957","2031090001","East Tremont","2019-03-13T00:00:00.000"
"12","X967","P.S. 67 TRANSPORTABLE - X","2024 MOHEGAN AVENUE","2","82","17","BRONX","10460","40.843945","-73.884788","6","363","2013142","2031230003","East Tremont","2019-03-13T00:00:00.000"
"15","K979","P.S. 32 TRANSPORTABLE - K","317 HOYT STREET","7","0","39","BROOKLYN","11231","40.680445","-73.991949","6","75","3395587","3004370001","Carroll Gardens-Columbia Street-Red Hook","2019-03-13T00:00:00.000"
"15","K982","P.S. 261 TRANSPORTABLE - K","314 PACIFIC STREET","1","100","33","BROOKLYN","11201","40.687466","-73.988288","2","43","3001070","3001880014","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","2019-03-13T00:00:00.000"
"19","K958","P.S. 202 TRANSPORTABLE - K","982 HEGEMAN AVENUE","4","0","42","BROOKLYN","11208","40.666417","-73.876563","5","1116","3098664","3044770001","East New York","2019-03-13T00:00:00.000"
"19","K991","P.S. 7 TRANSPORTABLE - K","858 JAMAICA AVENUE","3","10","37","BROOKLYN","11208","40.689697","-73.873109","5","118201","3090998","3041060039","Cypress Hills-City Line","2019-03-13T00:00:00.000"
"19","K998","P.S. 159 TRANSPORTABLE - K","2781 PITKIN AVENUE","2","0","42","BROOKLYN","11208","40.675766","-73.869469","5","1200","3094735","3042160001","East New York","2019-03-13T00:00:00.000"
"20","K921","P.S. 179 TRANSPORTABLE - K","202 AVENUE C","3","111","39","BROOKLYN","11218","40.640463","-73.977642","12","488","3126001","3053710001","Kensington-Ocean Parkway","2019-03-13T00:00:00.000"
"20","K961","P.S. 112 TRANSPORTABLE - K","7115 15 AVENUE","1","0","43","BROOKLYN","11228","40.61978","-74.000792","11","190","3157760","3061800001","Bensonhurst West","2019-03-13T00:00:00.000"
"21","K937","P.S. 97 TRANSPORTABLE - K","1855 STILLWELL AVENUE","2","0","47","BROOKLYN","11223","40.601433","-73.986139","11","404","3177680","3066670024","Bensonhurst East","2019-03-13T00:00:00.000"
"21","K941","P.S. 209 TRANSPORTABLE - K","2609 EAST 7TH ST","2","87","48","BROOKLYN","11235","40.586845","-73.96198","13","370","3196224","3072440001","Brighton Beach","2019-03-13T00:00:00.000"
"21","K951","P.S. 95 TRANSPORTABLE - K","345 VAN SICKLEN STREET","3","140","47","BROOKLYN","11223","40.595698","-73.97518","15","398","3192661","3071230066","Gravesend","2019-03-13T00:00:00.000"
"21","K964","P.S. 253 TRANSPORTABLE - K","601 OCEANVIEW AVE","1","36","48","BROOKLYN","11235","40.579607","-73.962071","13","364","3244470","3086660610","Brighton Beach","2019-03-13T00:00:00.000"
"22","K975","P.S. 236 TRANSPORTABLE - K","6302 AVENUE U","2","0","46","BROOKLYN","11234","40.615998","-73.912989","18","698","3326821","3084640001","Georgetown-Marine Park-Bergen Beach-Mill Basin","2019-03-13T00:00:00.000"
"24","Q855","PRE-K CENTER @ 80-55 CORNISH AVENUE - QUEENS","80-55 CORNISH AVENUE","2","49","25","QUEENS","11373","40.739115","-73.882487","4","485","4467710","4015380075","Elmhurst-Maspeth","2019-03-13T00:00:00.000"
"24","Q906","PRE-K CENTER @ 41-15 104 STREET - QUEENS","41-15 104 STREET","2","67","21","QUEENS","11368","40.748987","-73.86123","4","403","4048820","4019850001","North Corona","2019-03-13T00:00:00.000"
"24","Q917","P.S. 81 TRANSPORTABLE - Q","559 CYPRESS AVENUE","3","0","34","QUEENS","11385","40.703765","-73.912344","5","545","4082076","4034370001","Ridgewood","2019-03-13T00:00:00.000"
"24","Q937","P.S. 143 TRANSPORTABLE - Q","34-74 113TH STREET","3","0","21","QUEENS","11368","40.755451","-73.855192","3","381","4043827","4017560025","North Corona","2019-03-13T00:00:00.000"
"24","Q947","I.S. 125 TRANSPORTABLE - Q","46-02 47TH AVENUE","4","0","26","QUEENS","11377","40.741131","-73.918945","2","235","4052874","4022840006","Hunters Point-Sunnyside-West Maspeth","2019-03-13T00:00:00.000"
"24","Q974","PRE-K CENTER @ 109-10 47TH AVENUE - QUEENS","109-10 47TH AVENUE","3","87","21","QUEENS","11368","40.747126","-73.854824","4","415","4529578","4020030023","Corona","2019-03-13T00:00:00.000"
"25","Q959","P.S. 22 TRANSPORTABLE - Q","153-33 SANFORD AVENUE","1","36","20","QUEENS","11355","40.761249","-73.811808","7","1167","4438184","4053280001","Murray Hill","2019-03-13T00:00:00.000"
"25","Q967","P.S. 193 TRANSPORTABLE - Q","152-20 11 AVENUE","1","0","19","QUEENS","11357","40.792483","-73.809741","7","987","4103056","4045380001","Whitestone","2019-03-13T00:00:00.000"
"26","Q728","P.S. 41 TRANSPORTABLE - Q","214-43 35 AVENUE","2","87","19","QUEENS","11361","40.769601","-73.770863","11","1097","4135975","4061210001","Bayside-Bayside Hills","2019-03-13T00:00:00.000"
"27","Q727","P.S. 106 TRANSPORTABLE - Q","180 BEACH 35 STREET","1","0","31","QUEENS","11691","40.593779","-73.767199","14","992","4441244","4158610035","Hammels-Arverne-Edgemere","2019-03-13T00:00:00.000"
"27","Q920","P.S. 43 TRANSPORTABLE - Q","160 BEACH 29TH STREET","5","0","31","QUEENS","11691","40.593834","-73.76174","14","99802","4467711","4158200001","Far Rockaway-Bayswater","2019-03-13T00:00:00.000"
"27","Q976","P.S. 155 TRANSPORTABLE - Q","130-02 115TH AVE","2","0","28","QUEENS","11420","40.67956","-73.8106","10","176","4252357","4116730001","South Ozone Park","2019-03-13T00:00:00.000"
"27","Q983","P.S. 232 TRANSPORTABLE - Q","153-23 83RD STRET","2","100","32","QUEENS","11414","40.665909","-73.851216","10","6202","4247454","4114450001","Lindenwood-Howard Beach","2019-03-13T00:00:00.000"
"27","Q986","P.S. 96 TRANSPORTABLE - Q","130-01 ROCKAWAY BLVD","1","36","28","QUEENS","11420","40.674991","-73.808371","10","180","4253028","4116940027","South Ozone Park","2019-03-13T00:00:00.000"
"27","Q987","P.S. 146 TRANSPORTABLE - Q","98-01 159TH AVE","1","0","32","QUEENS","11414","40.659873","-73.835068","10","884","4295163","4141680016","Lindenwood-Howard Beach","2019-03-13T00:00:00.000"
"27","Q989","P.S. 66 TRANSPORTABLE - Q","85-11 102ND STREET","1","36","32","QUEENS","11418","40.697836","-73.846558","9","24","4191497","4091830001","Richmond Hill","2019-03-13T00:00:00.000"
"27","Q995","P.S. 56 TRANSPORTABLE - Q","86-10 114TH STREET","1","0","32","QUEENS","11418","40.69919","-73.835299","9","130","4192689","4092260057","Richmond Hill","2019-03-13T00:00:00.000"
"28","Q694","P.S. 144 TRANSPORTABLE - Q","93-02 69 AVENUE","1","60","28","QUEENS","11375","40.714978","-73.853372","6","729","4076870","4032120001","Forest Hills","2019-03-13T00:00:00.000"
"28","Q935","P.S. 174 TRANSPORTABLE - Q","65-10 DIETERLE CRESCENT","2","80","29","QUEENS","11374","40.720924","-73.86135","6","69702","4073904","4031340024","Rego Park","2019-03-13T00:00:00.000"
"28","Q956","P.S. 206 TRANSPORTABLE - Q","61-02 98TH STREET","2","93","29","QUEENS","11374","40.734642","-73.860737","6","71702","4050414","4020830123","Rego Park","2019-03-13T00:00:00.000"
"28","Q958","P.S. 160 TRANSPORTABLE - Q","109-59 INWOOD STREET","4","72","28","QUEENS","11435","40.688103","-73.800415","12","196","4258143","4119420302","South Jamaica","2019-03-13T00:00:00.000"
"28","Q962","P.S. 30 TRANSPORTABLE - Q","126-10 BEDELL STREET","2","0","28","QUEENS","11434","40.68031","-73.774432","12","33402","4270045","4124950065","Springfield Gardens North","2019-03-13T00:00:00.000"
"28","Q988","P.S. 40 TRANSPORTABLE - Q","109-20 UNION HALL STREET","3","0","28","QUEENS","11433","40.694125","-73.790675","12","260","4263341","4121510001","South Jamaica","2019-03-13T00:00:00.000"
"29","Q910","P.S. 95 TRANSPORTABLE - Q","179-01 90TH AVENUE","2","114","27","QUEENS","11432","40.710624","-73.783423","12","468","4446042","4099140001","Jamaica","2019-03-13T00:00:00.000"
"29","Q911","P.S. 131 TRANSPORTABLE - Q","170-45 84TH AVE.","3","0","24","QUEENS","11432","40.716617","-73.794637","8","456","4211112","4098750001","Briarwood-Jamaica Hills","2019-03-13T00:00:00.000"
"29","Q930","P.S. 116 TRANSPORTABLE - Q","107-25 WREN PLACE","2","54","27","QUEENS","11433","40.700606","-73.782302","12","414","4218416","4102500001","South Jamaica","2019-03-13T00:00:00.000"
"29","Q931","P.S. 33 TRANSPORTABLE - Q","91-37 222 STREET","1","0","23","QUEENS","11428","40.727134","-73.735077","13","560","4230589","4107560001","Queens Village","2019-03-13T00:00:00.000"
"29","Q957","P.S. 156 TRANSPORTABLE - Q","229-02 137TH AVENUE","2","0","31","QUEENS","11413","40.673069","-73.743173","13","646","4283015","4131700012","Laurelton","2019-03-13T00:00:00.000"
"30","Q869","P.S. 69 PORTABLE - Q","77-02 37 AVENUE","2","60","25","QUEENS","11372","40.749266","-73.888817","3","287","4029892","4012880001","Jackson Heights","2019-03-13T00:00:00.000"
"30","Q904","PRE-K CENTER @ 5-14/16 49TH AVENUE - QUEENS","5-14/16 49TH AVENUE","1","18","26",,,,,,,,,,"2019-03-13T00:00:00.000"
"30","Q981","P.S. 85 TRANSPORTABLE - Q","23-70 31ST STREET","4","107","22","QUEENS","11105","40.772863","-73.914708","1","115","4017485","4008420031","Steinway","2019-03-13T00:00:00.000"
"31","R816","P.S. 38 TRANSPORTABLE - S.I.","421 LINCOLN AVENUE","1","0","50","STATEN IS","10306","40.574747","-74.09992","2","11202","5054213","5037320006","New Dorp-Midland Beach","2019-03-13T00:00:00.000"
"31","R817","P.S. 19 TRANSPORTABLE - S.I.","780 POST AVENUE","2","100","49","STATEN IS","10310","40.631214","-74.127101","1","141","5006175","5002270024","West New Brighton-New Brighton-St. George","2019-03-13T00:00:00.000"
"75","R818","P.S 37 TRANSPORTABLE - S.I.","110 SHAFTER AVENUE","2",,"51","STATEN IS","10308","40.554532","-74.148018","3","14605","5062576","5046300013","Great Kills","2019-03-13T00:00:00.000"
"75","R910","P.S. 25 TRANSPORTABLE - S.I.","4210 ARTHUR KILL ROAD","2",,"51","STATEN IS","10309","40.539795","-74.237549","3","226","5086781","5073150007","Charleston-Richmond Valley-Tottenville","2019-03-13T00:00:00.000"
"78","K947","EAST NY FAMILY ACADEMY TRANS - K","2057 LINDEN BOULEVARD","6","2252","42","BROOKLYN","11207","40.661072","-73.886942","5","1104","3097444","3043280015","East New York","2019-03-13T00:00:00.000"
"78","Q726","JOHN ADAMS HS TRANSPORTABLE-Q","101-01 ROCKAWAY BLVD","5",,"32","QUEENS","11417","40.679639","-73.837298","10","864","4202849","4095400002","South Ozone Park","2019-03-13T00:00:00.000"
"78","Q943","B. N. CARDOZO HS TRANSPORTABLE - Q","57-00 223 STREET","2",,"23","QUEENS","11364","40.752333","-73.75599","11","138501","4161735","4075290001","Oakland Gardens","2019-03-13T00:00:00.000"
"78","Q951","JOHN BOWNE HS TRANSPORTABLE - Q","63-25 MAIN STREET","6",,"24","QUEENS","11367","40.738139","-73.824944","8","809","4439900","4065070001","Kew Gardens Hills","2019-03-13T00:00:00.000"
"78","Q966","FRANCIS LEWIS HS TRANSPORTABLE - Q","58-20 UTOPIA PARKWAY","4",,"20","QUEENS","11365","40.740724","-73.79283","11","1417","4148763","4068820001","Auburndale","2019-03-13T00:00:00.000"
"78","Q969","AUX. SERV.- JAM. LEARN CT TR - Q","162-02 HILLSIDE AVENUE","1","0","24","QUEENS","11432","40.70848","-73.800065","12","44602","4209031","4097680022","Jamaica","2019-03-13T00:00:00.000"
"78","R815","PORT RICHMOND HS TRANS. - R","85 ST. JOSEPHS AVENUE","2",,"49","STATEN IS","10302","40.634573","-74.141818","1","213","5026076","5011210001","Port Richmond","2019-03-13T00:00:00.000"
"78","X920","SOUTH BRONX HS TRANSPORTABLE - X","701 ST. ANNS AVENUE","2",,"17","BRONX","10455","40.81825","-73.91103","1","71","2001153","2023590240","Melrose South-Mott Haven North","2019-03-13T00:00:00.000"
"78","X922","ADLAI E. STEVENSON HS TRANS-X","1980 LAFAYETTE AVENUE","2",,"18","BRONX","10473","40.82229","-73.856167","9","16","2022205","2036040039","Soundview-Castle Hill-Clason Point-Harding Park","2019-03-13T00:00:00.000"
"78","X961","MORRIS HS TRANPORTABLE - X","1110 BOSTON RD","4",,"16","BRONX","10456","40.827642","-73.904473","3","135","2004526","2026340001","Morrisania-Melrose","2019-03-13T00:00:00.000"
"78","X962","JANE ADDAMS HS TRANSPORTABLE - X","900 TINTON AVENUE","3",,"17","BRONX","10456","40.821675","-73.903546","3","133","2004807","2026680001","Morrisania-Melrose","2019-03-13T00:00:00.000"
"78","X963","CROTONA ACADEMY - BRONX","639-55 ST. ANNS AVENUE","8",,"17","BRONX","10455","40.816532","-73.911747","1","71","2115801","2023590100","Melrose South-Mott Haven North","2019-03-13T00:00:00.000"
"6","M965","I.S. 349 - MANHATTAN","549 AUDOBON AVENUE","15","474","10","MANHATTAN","10040","40.855855","-73.92712","112","277","1076751","1021600018","Washington Heights North","2019-12-18T00:00:00.000"
"8","X915","P.S. 119 TRANSPORTABLE - X","1075 PUGSLEY AVENUE","2","0","18","BRONX","10472","40.828518","-73.856569","209","4001","2025696","2037890021","Soundview-Bruckner","2019-12-18T00:00:00.000"
"8","X938","P.S. 138 TRANSPORTABLE - X","2060 LAFAYETTE AVENUE","2","36","18","BRONX","10473","40.822665","-73.853366","209","74","2022289","2036090016","Soundview-Castle Hill-Clason Point-Harding Park","2019-12-18T00:00:00.000"
"8","X948","P.S. 71 TRANSPORTABLE - X","3040 ROBERTS AVENUE","2","130","13","BRONX","10461","40.845787","-73.829829","210","26602","2046140","2041710001","Pelham Bay-Country Club-City Island","2019-12-18T00:00:00.000"
"9","X924","P.S. 64 TRANSPORTABLE - X","1425 WALTON AVENUE","2","0","16","BRONX","10452","40.840096","-73.915569","204","223","2008098","2028430040","West Concourse","2019-12-18T00:00:00.000"
"9","X933","P.S. 163 TRANSPORTABLE - X","2075 WEBSTER AVE.","4","144","15","BRONX","10457","40.851741","-73.898493","205","379","2013297","2031420048","Mount Hope","2019-12-18T00:00:00.000"
"11","X906","P.S. 175 TRANSPORTABLE - X","200 CITY ISLAND AVENUE","2","0","13","BRONX","10464","40.843873","-73.785219","210","516","2082444","2056410280","Pelham Bay-Country Club-City Island","2019-12-18T00:00:00.000"
"11","X916","P.S. 16 TRANSPORTABLE1 - X","4550 CARPENTER AVENUE","2","18","11","BRONX","10470","40.902205","-73.854829","212","414","2070894","2050760031","Woodlawn-Wakefield","2019-12-18T00:00:00.000"
"11","X942","P.S. 16 TRANSPORTABLE2 - X","4550 CARPENTER AVENUE","2","18","11","BRONX","10470","40.902205","-73.854829","212","414","2070894","2050760031","Woodlawn-Wakefield","2019-12-18T00:00:00.000"
"11","X945","P.S. 87 TRANSPORTABLE - X","1935 BUSSING AVENUE","4","187","12","BRONX","10466","40.895104","-73.845968","212","428","2069061","2050180001","Woodlawn-Wakefield","2019-12-18T00:00:00.000"
"11","X946","P.S. 108 TRANSPORTABLE - X","1166 NEILL AVENUE","4","185","13","BRONX","10461","40.854726","-73.853227","211","288","2048608","2042750001","Pelham Parkway","2019-12-18T00:00:00.000"
"12","X941","P.S. 234 TRANSPORTABLE - X","2055 MAPES AVE","2","94","15","BRONX","10460","40.845878","-73.886184","206","371","2012957","2031090001","East Tremont","2019-12-18T00:00:00.000"
"12","X967","P.S. 67 TRANSPORTABLE - X","2024 MOHEGAN AVENUE","2","0","17","BRONX","10460","40.843945","-73.884788","206","363","2013142","2031230003","East Tremont","2019-12-18T00:00:00.000"
"15","K982","P.S. 261 TRANSPORTABLE - K","314 PACIFIC STREET","1","0","33","BROOKLYN","11201","40.687466","-73.988288","302","43","3001070","3001880014","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","2019-12-18T00:00:00.000"
"19","K958","P.S. 202 TRANSPORTABLE - K","982 HEGEMAN AVENUE","4","0","42","BROOKLYN","11208","40.666417","-73.876563","305","1116","3098664","3044770001","East New York","2019-12-18T00:00:00.000"
"19","K991","P.S. 7 TRANSPORTABLE - K","858 JAMAICA AVENUE","3","35","37","BROOKLYN","11208","40.689697","-73.873109","305","118201","3090998","3041060039","Cypress Hills-City Line","2019-12-18T00:00:00.000"
"19","K998","P.S. 159 TRANSPORTABLE - K","2781 PITKIN AVENUE","2","0","42","BROOKLYN","11208","40.675766","-73.869469","305","1200","3094735","3042160001","East New York","2019-12-18T00:00:00.000"
"20","K921","P.S. 179 TRANSPORTABLE - K","202 AVENUE C","3","114","39","BROOKLYN","11218","40.640463","-73.977642","312","488","3126001","3053710001","Kensington-Ocean Parkway","2019-12-18T00:00:00.000"
"21","K941","P.S. 209 TRANSPORTABLE - K","2609 EAST 7TH ST","2","100","48","BROOKLYN","11235","40.586845","-73.96198","313","370","3196224","3072440001","Brighton Beach","2019-12-18T00:00:00.000"
"21","K951","P.S. 95 TRANSPORTABLE - K","345 VAN SICKLEN STREET","3","141","47","BROOKLYN","11223","40.595698","-73.97518","315","398","3192661","3071230066","Gravesend","2019-12-18T00:00:00.000"
"21","K964","P.S. 253 TRANSPORTABLE - K","601 OCEANVIEW AVE","1","30","48","BROOKLYN","11235","40.579607","-73.962071","313","364","3244470","3086660610","Brighton Beach","2019-12-18T00:00:00.000"
"24","Q855","PRE-K CENTER @ 80-55 CORNISH AVENUE - QUEENS","80-55 CORNISH AVENUE","2","0","25","QUEENS","11373","40.739115","-73.882487","404","485","4467710","4015380075","Elmhurst-Maspeth","2019-12-18T00:00:00.000"
"24","Q906","PRE-K CENTER @ 41-15 104 STREET - QUEENS","41-15 104 STREET","2","0","21","QUEENS","11368","40.748987","-73.86123","404","403","4048820","4019850001","North Corona","2019-12-18T00:00:00.000"
"24","Q974","PRE-K CENTER @ 109-10 47TH AVENUE - QUEENS","109-10 47TH AVENUE","3","0","21","QUEENS","11368","40.747126","-73.854824","404","415","4529578","4020030023","Corona","2019-12-18T00:00:00.000"
"25","Q766","P.S. 79 TRANSPORTABLE - Q","147-27 15 DRIVE","2","36","19","QUEENS","11357","40.785909","-73.818058","407","1039","4105232","4046470001","Whitestone","2019-12-18T00:00:00.000"
"25","Q922","P.S. 32 TRANSPORTABLE - Q","171-11 35 AVENUE","1","36","19","QUEENS","11358","40.764763","-73.794683","407","1141","4118954","4052560001","Murray Hill","2019-12-18T00:00:00.000"
"25","Q959","P.S. 22 TRANSPORTABLE - Q","153-33 SANFORD AVENUE","1","0","20","QUEENS","11355","40.761249","-73.811808","407","1167","4438184","4053280001","Murray Hill","2019-12-18T00:00:00.000"
"26","Q728","P.S. 41 TRANSPORTABLE - Q","214-43 35 AVENUE","2","75","19","QUEENS","11361","40.769601","-73.770863","411","1097","4135975","4061210001","Bayside-Bayside Hills","2019-12-18T00:00:00.000"
"27","Q727","P.S. 106 TRANSPORTABLE - Q","180 BEACH 35 STREET","1","0","31","QUEENS","11691","40.593779","-73.767199","414","992","4441244","4158610035","Hammels-Arverne-Edgemere","2019-12-18T00:00:00.000"
"27","Q920","P.S. 43 TRANSPORTABLE - Q","160 BEACH 29TH STREET","5","0","31","QUEENS","11691","40.593834","-73.76174","414","99802","4467711","4158200001","Far Rockaway-Bayswater","2019-12-18T00:00:00.000"
"27","Q983","P.S. 232 TRANSPORTABLE - Q","153-23 83RD STRET","2","100","32","QUEENS","11414","40.665909","-73.851216","410","6202","4247454","4114450001","Lindenwood-Howard Beach","2019-12-18T00:00:00.000"
"27","Q986","P.S. 96 TRANSPORTABLE - Q","130-01 ROCKAWAY BLVD","1","36","28","QUEENS","11420","40.674991","-73.808371","410","180","4253028","4116940027","South Ozone Park","2019-12-18T00:00:00.000"
"27","Q987","P.S. 146 TRANSPORTABLE - Q","98-01 159TH AVE","1","0","32","QUEENS","11414","40.659873","-73.835068","410","884","4295163","4141680016","Lindenwood-Howard Beach","2019-12-18T00:00:00.000"
"27","Q995","P.S. 56 TRANSPORTABLE - Q","86-10 114TH STREET","1","0","32","QUEENS","11418","40.69919","-73.835299","409","130","4192689","4092260057","Richmond Hill","2019-12-18T00:00:00.000"
"28","Q935","P.S. 174 TRANSPORTABLE - Q","65-10 DIETERLE CRESCENT","2","80","29","QUEENS","11374","40.720924","-73.86135","406","69702","4073904","4031340024","Rego Park","2019-12-18T00:00:00.000"
"28","Q956","P.S. 206 TRANSPORTABLE - Q","61-02 98TH STREET","2","75","29","QUEENS","11374","40.734642","-73.860737","406","71702","4050414","4020830123","Rego Park","2019-12-18T00:00:00.000"
"28","Q958","P.S. 160 TRANSPORTABLE - Q","109-59 INWOOD STREET","4","72","28","QUEENS","11435","40.688103","-73.800415","412","196","4258143","4119420302","South Jamaica","2019-12-18T00:00:00.000"
"29","Q910","P.S. 95 TRANSPORTABLE - Q","179-01 90TH AVENUE","2","96","27","QUEENS","11432","40.710624","-73.783423","412","468","4446042","4099140001","Jamaica","2019-12-18T00:00:00.000"
"29","Q930","P.S. 116 TRANSPORTABLE - Q","107-25 WREN PLACE","2","54","27","QUEENS","11433","40.700606","-73.782302","412","414","4218416","4102500001","South Jamaica","2019-12-18T00:00:00.000"
"30","Q869","P.S. 69 PORTABLE - Q","77-02 37 AVENUE","2","60","25","QUEENS","11372","40.749266","-73.888817","403","287","4029892","4012880001","Jackson Heights","2019-12-18T00:00:00.000"
"30","Q904","PRE-K CENTER @ 5-14/16 49TH AVENUE - QUEENS","5-14/16 49TH AVENUE","1","0","26",,,,,,,,,,"2019-12-18T00:00:00.000"
