"_10_digit_bbl","automatic_water_benchmarking","borocode","block","lot","number_of_buildings","tax_class","street_number","street_address","postcode","borough","dof_square_footage","latitude","longitude","community_board","council_district","census_tract","bin","nta"
"1000670023","No","1","67","23","1","4","56","NASSAU STREET","10038","MANHATTAN","558327","40.709114","-74.008812","101","1","1502","1001109","Battery Park City-Lower Manhattan"
"1000680007","No","1","68","7","1","4","83","MAIDEN LANE","10038","MANHATTAN","155450","40.707443","-74.007607","101","1","1502","1001111","Battery Park City-Lower Manhattan"
"1000680011","No","1","68","11","1","4","75","MAIDEN LANE","10038","MANHATTAN","155026","40.707657","-74.007758","101","1","1502","1001112","Battery Park City-Lower Manhattan"
"1000680016","No","1","68","16","1","2","84","WILLIAM STREET","10038","MANHATTAN","111184","40.708028","-74.007939","101","1","1502","1001113","Battery Park City-Lower Manhattan"
"1000680028","Yes","1","68","28","1","4","15","GOLD STREET","10038","MANHATTAN","71539","40.707753","-74.006918","101","1","1502","1085948","Battery Park City-Lower Manhattan"
"1000680036","No","1","68","36","1","4","100","WILLIAM STREET","10038","MANHATTAN","377120","40.708497","-74.007477","101","1","1502","1001116","Battery Park City-Lower Manhattan"
"1000687501","No","1","68","7501","1","2","80","JOHN STREET","10038","MANHATTAN","200610","40.708445","-74.006886","101","1","1502","1001115","Battery Park City-Lower Manhattan"
"1000687502","No","1","68","7502","1","2","90","WILLIAM STREET","10038","MANHATTAN","126430","40.708184","-74.007787","101","1","1502","1087755","Battery Park City-Lower Manhattan"
"1000690006","No","1","69","6","1","2","211","PEARL STREET","10038","MANHATTAN","222000","40.707023","-74.006388","101","1","1502","1087832","Battery Park City-Lower Manhattan"
"1000690018","Yes","1","69","18","1","2","2","GOLD STREET","10038","MANHATTAN","627330","40.707295","-74.007336","101","1","1502","1087146","Battery Park City-Lower Manhattan"
"1000690030","No","1","69","30","1","4","4","PLATT STREET","10038","MANHATTAN","114226","40.707704","-74.006644","101","1","1502","1089243","Battery Park City-Lower Manhattan"
"1000690032","No","1","69","32","1","2","116","JOHN STREET","10038","MANHATTAN","338463","40.707605","-74.00572","101","1","1502","1001126","Battery Park City-Lower Manhattan"
"1000697502","No","1","69","7502","1","2","90","JOHN STREET","10038","MANHATTAN","372364","40.708173","-74.006464","101","1","1502","1001127","Battery Park City-Lower Manhattan"
"1000700043","No","1","70","43","1","4","160","WATER STREET","10038","MANHATTAN","481858","40.706452","-74.005594","101","1","1502","1001135","Battery Park City-Lower Manhattan"
"1000707501","No","1","70","7501","1","2","125","MAIDEN LANE","10038","MANHATTAN","343902","40.706397","-74.006341","101","1","1502","1087484","Battery Park City-Lower Manhattan"
"1000710001","Yes","1","71","1","1","2","156","FRONT STREET","10038","MANHATTAN","52969","40.705829","-74.005482","101","1","1502","1001136","Battery Park City-Lower Manhattan"
"1000717501","No","1","71","7501","1","2","175","WATER STREET","10038","MANHATTAN","580000","40.706699","-74.005208","101","1","1502","1001137","Battery Park City-Lower Manhattan"
"1000720012","No","1","72","12","1","4","161","FRONT STREET","10038","MANHATTAN","70044","40.706051","-74.0051","101","1","1502","1089746","Battery Park City-Lower Manhattan"
"1000720013","Yes","1","72","13","1","4","163","FRONT STREET","10038","MANHATTAN","58500","40.706084","-74.005049","101","1","1502","1001139","Battery Park City-Lower Manhattan"
"1000720027","No","1","72","27","1","2","85","SOUTH STREET","10038","MANHATTAN","52005","40.705618","-74.004162","101","1","1502","1001142","Battery Park City-Lower Manhattan"
"1000730002","No","1","73","2","1","4","PIER-15","SOUTH STREET","10038","MANHATTAN","164325",,,,,,,
"1000730010","No","1","73","10","1","4","95","SOUTH STREET","10038","MANHATTAN","331550","40.706299","-74.00303","101","1","1501","1090548","Battery Park City-Lower Manhattan"
"1000740001","No","1","74","1","17","4","89","SOUTH STREET","10038","MANHATTAN","125500","40.705865","-74.003769","101","1","1501","1090548","Battery Park City-Lower Manhattan"
"1000747501","No","1","74","7501","1","2","199","WATER STREET","10038","MANHATTAN","995083","40.70727","-74.004314","101","1","1502","1001162","Battery Park City-Lower Manhattan"
"1000750001","Yes","1","75","1","1","2","127","JOHN STREET","10038","MANHATTAN","541000","40.707218","-74.005316","101","1","1502","1001163","Battery Park City-Lower Manhattan"
"1000750021","No","1","75","21","1","4","40","FULTON STREET","10038","MANHATTAN","234553","40.707904","-74.004411","101","1","1502","1075618","Battery Park City-Lower Manhattan"
"1000750030","No","1","75","30","1","4","111","JOHN STREET","10038","MANHATTAN","296076","40.707671","-74.005764","101","1","1502","1001167","Battery Park City-Lower Manhattan"
"1000760024","Yes","1","76","24","1","2","40","GOLD STREET","10038","MANHATTAN","62028","40.708774","-74.005872","101","1","1502","1088484","Battery Park City-Lower Manhattan"
"1000767501","No","1","76","7501","1","2","15","CLIFF STREET","10038","MANHATTAN","158477","40.708143","-74.00545","101","1","1502","1085931","Battery Park City-Lower Manhattan"
"1000767502","Yes","1","76","7502","1","2","99","JOHN STREET","10038","MANHATTAN","472059","40.708006","-74.006164","101","1","1502","1087867","Battery Park City-Lower Manhattan"
"1000770001","No","1","77","1","1","2","87","JOHN STREET","10038","MANHATTAN","160000","40.708338","-74.006684","101","1","1502","1001185","Battery Park City-Lower Manhattan"
"1000770008","No","1","77","8","1","4","110","WILLIAM STREET","10038","MANHATTAN","788241","40.708782","-74.007196","101","1","1502","1001186","Battery Park City-Lower Manhattan"
"1000770015","No","1","77","15","1","4","130","WILLIAM STREET","10038","MANHATTAN","107124","40.709235","-74.006741","101","1","1502","1090562","Battery Park City-Lower Manhattan"
"1000770024","No","1","77","24","1","2","82","FULTON STREET","10038","MANHATTAN","159000","40.709191","-74.005728","101","1","1502","1077403","Battery Park City-Lower Manhattan"
"1000780001","No","1","78","1","1","2","135","WILLIAM STREET","10038","MANHATTAN","76988","40.709359","-74.006648","101","1","1502","1001192","Battery Park City-Lower Manhattan"
"1000780004","No","1","78","4","1","4","123","WILLIAM STREET","10038","MANHATTAN","493039","40.709112","-74.006893","101","1","1502","1079063","Battery Park City-Lower Manhattan"
"1000780011","No","1","78","11","1","4","55","JOHN STREET","10038","MANHATTAN","109072","40.708988","-74.007654","101","1","1502","1079064","Battery Park City-Lower Manhattan"
"1000780020","No","1","78","20","1","4","106","FULTON STREET","10038","MANHATTAN","74863","40.709729","-74.006792","101","1","1502","1001195","Battery Park City-Lower Manhattan"
"1000787507","No","1","78","7507","1","2","111","WILLIAM STREET","10038","MANHATTAN","97798","40.708876","-74.007127","101","1","1502","1001193","Battery Park City-Lower Manhattan"
"1000787508","No","1","78","7508","1","2","45","JOHN STREET","10038","MANHATTAN","81199","40.709241","-74.008","101","1","1502","1001199","Battery Park City-Lower Manhattan"
"1000790010","No","1","79","10","1","2","17","JOHN STREET","10038","MANHATTAN","107243","40.709916","-74.008949","101","1","1502","1001216","Battery Park City-Lower Manhattan"
"1000790015","No","1","79","15","1","4","200","BROADWAY","10038","MANHATTAN","165000","40.710533","-74.009353","101","1","1502","1089384","Battery Park City-Lower Manhattan"
"1000797502","Yes","1","79","7502","1","2","130","FULTON STREET","10038","MANHATTAN","79470","40.710372","-74.008062","101","1","1502","1087245","Battery Park City-Lower Manhattan"
"1000797503","No","1","79","7503","1","2","71","NASSAU STREET","10038","MANHATTAN","73121","40.709639","-74.008325","101","1","1502","1001215","Battery Park City-Lower Manhattan"
"1000800001","No","1","80","1","1","4","195","BROADWAY","10007","MANHATTAN","1052861","40.710536","-74.009378","101","1","13","1001227","Battery Park City-Lower Manhattan"
"1000800004","No","1","80","4","1","4","55","CHURCH STREET","10007","MANHATTAN","383166","40.711453","-74.010504","101","1","13","1075702","Battery Park City-Lower Manhattan"
"1000840036","No","1","84","36","1","4","7","WORLD TRADE CENTER","10007","MANHATTAN","1636000","40.71322","-74.011709","101","1","21","1086510","SoHo-TriBeCa-Civic Center-Little Italy"
"1000860001","No","1","86","1","1","4","90","CHURCH STREET","10007","MANHATTAN","1154357","40.712586","-74.009775","101","1","21","1001230","SoHo-TriBeCa-Civic Center-Little Italy"
"1000880001","No","1","88","1","1","4","217","BROADWAY","10007","MANHATTAN","133198","40.71156","-74.008469","101","1","21","1001232","SoHo-TriBeCa-Civic Center-Little Italy"
"1000880005","Yes","1","88","5","1","4","20","VESEY STREET","10007","MANHATTAN","80298","40.711843","-74.009562","101","1","21","1001235","SoHo-TriBeCa-Civic Center-Little Italy"
"1000880010","No","1","88","10","1","4","30","VESEY STREET","10007","MANHATTAN","71959","40.711977","-74.009865","101","1","21","1001237","SoHo-TriBeCa-Civic Center-Little Italy"
"1000880014","No","1","88","14","1","2","12","BARCLAY STREET","10007","MANHATTAN","531000","40.712224","-74.008617","101","1","21","1087947","SoHo-TriBeCa-Civic Center-Little Italy"
"1000880018","No","1","88","18","1","4","225","BROADWAY","10007","MANHATTAN","480831","40.71187","-74.008217","101","1","21","1001241","SoHo-TriBeCa-Civic Center-Little Italy"
"1000890001","No","1","89","1","1","4","99","NASSAU STREET","10038","MANHATTAN","100000","40.710531","-74.007441","101","1","1501","1001242","Battery Park City-Lower Manhattan"
"1000890012","No","1","89","12","1","4","212","BROADWAY","10038","MANHATTAN","756138","40.710959","-74.008982","101","1","1501","1001245","Battery Park City-Lower Manhattan"
"1000900014","No","1","90","14","1","4","3","BEEKMAN STREET","10038","MANHATTAN","128220","40.711456","-74.006731","101","1","1501","1079072","Battery Park City-Lower Manhattan"
"1000907501","No","1","90","7501","1","2","15","PARK ROW","10038","MANHATTAN","343000","40.711508","-74.007679","101","1","1501","1001249","Battery Park City-Lower Manhattan"
"1000917502","No","1","91","7502","1","2","111","FULTON STREET","10038","MANHATTAN","221213","40.709749","-74.006792","101","1","1501","1001263","Battery Park City-Lower Manhattan"
"1000920005","No","1","92","5","1","4","161","WILLIAM STREET","10038","MANHATTAN","177433","40.710059","-74.005955","101","1","1501","1001269","Battery Park City-Lower Manhattan"
"1000920014","No","1","92","14","1","4","49","ANN STREET","10038","MANHATTAN","56790","40.710306","-74.006828","101","1","1501","1089326","Battery Park City-Lower Manhattan"
"1000920024","No","1","92","24","1","4","110","NASSAU STREET","10038","MANHATTAN","108793","40.710759","-74.007117","101","1","1501","1079094","Battery Park City-Lower Manhattan"
"1000930020","No","1","93","20","1","4","156","WILLIAM STREET","10038","MANHATTAN","215755","40.709944","-74.006045","101","1","1501","1001281","Battery Park City-Lower Manhattan"
"1000930034","No","1","93","34","1","2","57","BEEKMAN STREET","10038","MANHATTAN","79079","40.709858","-74.00505","101","1","1501","1001288","Battery Park City-Lower Manhattan"
"1000940001","No","1","94","1","10","2","80","GOLD STREET","10038","MANHATTAN","2075590","40.709938","-74.004498","101","1","1501","1083354","Battery Park City-Lower Manhattan"
"1000950027","No","1","95","27","1","2","49","FULTON STREET","10038","MANHATTAN","208576","40.708179","-74.00462","101","1","1501","1001290","Battery Park City-Lower Manhattan"
"1000960001","No","1","96","1","1","4","94","SOUTH STREET","10038","MANHATTAN","128123","40.706299","-74.00303","101","1","1501","1000000","Battery Park City-Lower Manhattan"
"1001000001","No","1","100","1","1","4","52","BEEKMAN STREET","10038","MANHATTAN","301941","40.709982","-74.005151","101","1","1501","1001352","Battery Park City-Lower Manhattan"
"1001000026","No","1","100","26","1","2","138","NASSAU STREET","10038","MANHATTAN","79422","40.711266","-74.00641","101","1","1501","1001354","Battery Park City-Lower Manhattan"
"1001007501","No","1","100","7501","1","2","150","NASSAU STREET","10038","MANHATTAN","194294","40.711541","-74.006027","101","1","1501","1087756","Battery Park City-Lower Manhattan"
"1001010001","No","1","101","1","1","2","36","PARK ROW","10038","MANHATTAN","111685","40.711763","-74.006857","101","1","1501","1001355","Battery Park City-Lower Manhattan"
"1001010002","No","1","101","2","1","4","39","PARK ROW","10038","MANHATTAN","125840","40.711835","-74.006558","101","1","1501","1001356","Battery Park City-Lower Manhattan"
"1001020001","No","1","102","1","1","4","154","NASSAU STREET","10038","MANHATTAN","526781","40.711593","-74.005955","101","1","1501","1001357","Battery Park City-Lower Manhattan"
"1001060009","No","1","106","9","1","4","1","PECK SLIP","10038","MANHATTAN","70800","40.708766","-74.002406","101","1","1501","1001363","Battery Park City-Lower Manhattan"
"1001110100","No","1","111","100","12","2","20","MADISON STREET","10038","MANHATTAN","1264820","40.711774","-73.999683","103","1","25","1077417","Chinatown"
"1001137501","No","1","113","7501","1","2","375","PEARL STREET","10038","MANHATTAN","822318","40.710207","-74.001125","101","1","29","1001389","Chinatown"
"1001170001","No","1","117","1","3","2","185","PARK ROW","10038","MANHATTAN","515425","40.713141","-74.000115","103","1","27","1077407","Chinatown"
"1001230010","No","1","123","10","1","4","99","CHURCH STREET","10007","MANHATTAN","705182","40.712949","-74.00948","101","1","21","1089428","SoHo-TriBeCa-Civic Center-Little Italy"
"1001237501","No","1","123","7501","1","2","233","BROADWAY","10007","MANHATTAN","988000","40.712265","-74.007892","101","1","21","1087167","SoHo-TriBeCa-Civic Center-Little Italy"
"1001240004","No","1","124","4","1","4","9","PARK PLACE","10007","MANHATTAN","205000","40.712792","-74.008217","101","1","21","1001399","SoHo-TriBeCa-Civic Center-Little Italy"
"1001240024","No","1","124","24","1","4","250","BROADWAY","10007","MANHATTAN","541195","40.712982","-74.007301","101","1","21","1001408","SoHo-TriBeCa-Civic Center-Little Italy"
"1001250020","No","1","125","20","1","4","50","PARK PLACE","10007","MANHATTAN","918240","40.713671","-74.010194","101","1","21","1001409","SoHo-TriBeCa-Civic Center-Little Italy"
"1001260013","No","1","126","13","1","2","53","PARK PLACE","10007","MANHATTAN","138600","40.713764","-74.010356","101","1","21","1001412","SoHo-TriBeCa-Civic Center-Little Italy"
"1001260027","No","1","126","27","1","2","38","MURRAY STREET","10007","MANHATTAN","620552","40.713937","-74.009159","101","1","21","1001410","SoHo-TriBeCa-Civic Center-Little Italy"
"1001270018","No","1","127","18","1","4","253","GREENWICH STREET","10007","MANHATTAN","550000","40.714387","-74.011493","101","1","21","1001415","SoHo-TriBeCa-Civic Center-Little Italy"
"1001280002","No","1","128","2","1","4","123","BARCLAY STREET","10007","MANHATTAN","1133548","40.714153","-74.012788","101","1","21","1001416","SoHo-TriBeCa-Civic Center-Little Italy"
"1001280026","Yes","1","128","26","1","4","125","BARCLAY STREET","10007","MANHATTAN","258000","40.714181","-74.012845","101","1","21","1001417","SoHo-TriBeCa-Civic Center-Little Italy"
"1001327501","Yes","1","132","7501","2","2","275","GREENWICH STREET","10007","MANHATTAN","272896","40.715221","-74.01124","101","1","21","1081076","SoHo-TriBeCa-Civic Center-Little Italy"
"1001327503","Yes","1","132","7503","1","2","71","MURRAY STREET","10007","MANHATTAN","60415","40.714582","-74.010569","101","1","21","1001421","SoHo-TriBeCa-Civic Center-Little Italy"
"3071690028","No","3","7169","28","1","2","2911","86 STREET","11223","BROOKLYN","76000","40.590985","-73.975685","315","47","386","3194336","Gravesend"
"1001340025","No","1","134","25","1","2","258","BROADWAY","10007","MANHATTAN","88320","40.713764","-74.006648","101","1","31","1077426","SoHo-TriBeCa-Civic Center-Little Italy"
"1001347503","No","1","134","7503","1","2","9","MURRAY STREET","10007","MANHATTAN","110853","40.713314","-74.007759","101","1","21","1001446","SoHo-TriBeCa-Civic Center-Little Italy"
"1001347505","No","1","134","7505","1","2","25","MURRAY STREET","10007","MANHATTAN","144330","40.713588","-74.008361","101","1","21","1001451","SoHo-TriBeCa-Civic Center-Little Italy"
"1001357501","No","1","135","7501","1","2","261","BROADWAY","10007","MANHATTAN","122000","40.713696","-74.00672","101","1","21","1001473","SoHo-TriBeCa-Civic Center-Little Italy"
"1001357504","No","1","135","7504","1","2","270","BROADWAY","10007","MANHATTAN","313716","40.714022","-74.006442","101","1","21","1079153","SoHo-TriBeCa-Civic Center-Little Italy"
"1001367502","No","1","136","7502","1","2","38","WARREN STREET","10007","MANHATTAN","65635","40.714489","-74.008643","101","1","21","1079156","SoHo-TriBeCa-Civic Center-Little Italy"
"1001367505","No","1","136","7505","1","2","85","WEST BROADWAY","10007","MANHATTAN","71407","40.715205","-74.009476","101","1","21","1088224","SoHo-TriBeCa-Civic Center-Little Italy"
"1001370001","No","1","137","1","1","4","68","WARREN STREET","10007","MANHATTAN","55225","40.715013","-74.009801","101","1","21","1082034","SoHo-TriBeCa-Civic Center-Little Italy"
"1001370005","Yes","1","137","5","1","2","76","WARREN STREET","10007","MANHATTAN","70000","40.715103","-74.010003","101","1","21","1001488","SoHo-TriBeCa-Civic Center-Little Italy"
"1001377502","No","1","137","7502","2","2","295","GREENWICH STREET","10007","MANHATTAN","272896","40.716009","-74.011017","101","1","21","1066187","SoHo-TriBeCa-Civic Center-Little Italy"
"1001400005","No","1","140","5","1","2","147","CHAMBERS STREET","10007","MANHATTAN","130568","40.715817","-74.00987","101","1","21","1085521","SoHo-TriBeCa-Civic Center-Little Italy"
"1001407501","No","1","140","7501","3","2","165","CHAMBERS STREET","10007","MANHATTAN","100277","40.716124","-74.010551","101","1","21","1066317","SoHo-TriBeCa-Civic Center-Little Italy"
"1001407502","No","1","140","7502","1","2","311","GREENWICH STREET","10013","MANHATTAN","82151","40.716745","-74.010862","101","1","21","1075706","SoHo-TriBeCa-Civic Center-Little Italy"
"1001407505","No","1","140","7505","1","2","157","CHAMBERS STREET","10007","MANHATTAN","92418","40.715987","-74.010248","101","1","21","1001505","SoHo-TriBeCa-Civic Center-Little Italy"
"1001417504","Yes","1","141","7504","1","2","166","DUANE STREET","10013","MANHATTAN","107300","40.717036","-74.009354","101","1","39","1001531","SoHo-TriBeCa-Civic Center-Little Italy"
"1001420100","No","1","142","100","1","4","101","MURRAY STREET","10007","MANHATTAN","145525","40.715068","-74.012243","101","1","21","1089698","SoHo-TriBeCa-Civic Center-Little Italy"
"1001427501","No","1","142","7501","1","2","270","GREENWICH STREET","10007","MANHATTAN","928915","40.71532","-74.011229","101","1","21","1087715","SoHo-TriBeCa-Civic Center-Little Italy"
"1001427502","No","1","142","7502","1","2","200","CHAMBERS STREET","10007","MANHATTAN","403019","40.716863","-74.012207","101","1","21","1087716","SoHo-TriBeCa-Civic Center-Little Italy"
"1001430001","Yes","1","143","1","1","2","47","HUDSON STREET","10013","MANHATTAN","77630","40.717316","-74.009062","101","1","39","1001543","SoHo-TriBeCa-Civic Center-Little Italy"
"1001430004","No","1","143","4","1","2","55","HUDSON STREET","10013","MANHATTAN","103750","40.717648","-74.009004","101","1","39","1001544","SoHo-TriBeCa-Civic Center-Little Italy"
"1001430021","Yes","1","143","21","1","2","335","GREENWICH STREET","10013","MANHATTAN","55800","40.717939","-74.010559","101","1","39","1001553","SoHo-TriBeCa-Civic Center-Little Italy"
"1001440040","No","1","144","40","1","4","56","HUDSON STREET","10013","MANHATTAN","802000","40.717722","-74.008968","101","1","33","1001572","SoHo-TriBeCa-Civic Center-Little Italy"
"1001457501","No","1","145","7501","1","2","105","CHAMBERS STREET","10007","MANHATTAN","55404","40.715049","-74.008185","101","1","21","1001591","SoHo-TriBeCa-Civic Center-Little Italy"
"1001477509","No","1","147","7509","1","2","137","DUANE STREET","10013","MANHATTAN","74927","40.716281","-74.007691","101","1","33","1001607","SoHo-TriBeCa-Civic Center-Little Italy"
"1001480010","No","1","148","10","1","4","63","THOMAS STREET","10013","MANHATTAN","110750","40.716863","-74.007366","101","1","33","1001621","SoHo-TriBeCa-Civic Center-Little Italy"
"1001480015","No","1","148","15","1","4","40","WORTH STREET","10013","MANHATTAN","702815","40.717363","-74.006897","101","1","33","1001622","SoHo-TriBeCa-Civic Center-Little Italy"
"1001490012","No","1","149","12","1","2","97","CHAMBERS STREET","10007","MANHATTAN","50190","40.71475","-74.007536","101","1","21","1001630","SoHo-TriBeCa-Civic Center-Little Italy"
"1001490033","No","1","149","33","1","4","277","BROADWAY","10007","MANHATTAN","93615","40.714349","-74.006172","101","1","21","1001635","SoHo-TriBeCa-Civic Center-Little Italy"
"1001500031","No","1","150","31","1","4","299","BROADWAY","10007","MANHATTAN","253033","40.715046","-74.005591","101","1","33","1001648","SoHo-TriBeCa-Civic Center-Little Italy"
"1001500038","No","1","150","38","1","4","291","BROADWAY","10007","MANHATTAN","128940","40.714824","-74.005779","101","1","33","1001649","SoHo-TriBeCa-Civic Center-Little Italy"
"1001507501","No","1","150","7501","1","2","70","READE STREET","10007","MANHATTAN","56968","40.715095","-74.006782","101","1","33","1001640","SoHo-TriBeCa-Civic Center-Little Italy"
"1001510001","No","1","151","1","1","2","101","DUANE STREET","10007","MANHATTAN","434418","40.715477","-74.005927","101","1","33","1001650","SoHo-TriBeCa-Civic Center-Little Italy"
"1001510010","No","1","151","10","1","4","117","DUANE STREET","10007","MANHATTAN","314784","40.715809","-74.006659","101","1","33","1001652","SoHo-TriBeCa-Civic Center-Little Italy"
"1001510032","No","1","151","32","1","4","305","BROADWAY","10007","MANHATTAN","132600","40.715318","-74.00536","101","1","33","1001659","SoHo-TriBeCa-Civic Center-Little Italy"
"1001530018","No","1","153","18","1","4","49","CHAMBERS STREET","10007","MANHATTAN","231379","40.713767","-74.005429","101","1","31","1079216","SoHo-TriBeCa-Civic Center-Little Italy"
"1001531001","No","1","153","1001","1","4","280","BROADWAY","10007","MANHATTAN","95139","40.714417","-74.006089","101","1","31","1079215","SoHo-TriBeCa-Civic Center-Little Italy"
"1001540001","No","1","154","1","1","4","290","BROADWAY","10007","MANHATTAN","1000000","40.714807","-74.005764","101","1","31","1083094","SoHo-TriBeCa-Civic Center-Little Italy"
"1001550003","No","1","155","3","1","4","52","DUANE STREET","10007","MANHATTAN","103158","40.714387","-74.003773","101","1","31","1001673","SoHo-TriBeCa-Civic Center-Little Italy"
"1001580001","No","1","158","1","1","4","27","DUANE STREET","10007","MANHATTAN","70590","40.713122","-74.002936","101","1","29","1001675","Chinatown"
"1001590040","No","1","159","40","1","4","128","PARK ROW","10007","MANHATTAN","217366","40.71282","-74.001782","101","1","29","1001678","Chinatown"
"1001590060","No","1","159","60","1","4","100","PARK ROW","10007","MANHATTAN","128235","40.712669","-74.002438","101","1","29","1001680","Chinatown"
"1001600001","No","1","160","1","1","4","464","PEARL STREET","10038","MANHATTAN","486065","40.712793","-74.000877","103","1","27","1087763","Chinatown"
"1001610001","Yes","1","161","1","1","2","196","PARK ROW","10038","MANHATTAN","306862","40.713273","-73.99947","103","1","29","1077438","Chinatown"
"1001610003","No","1","161","3","1","4",,"PARK ROW","0","MANHATTAN","486065",,,,,,,
"1001660027","No","1","166","27","1","4","80","CENTRE STREET","10013","MANHATTAN","640000","40.715447","-74.00189","101","1","29","1001830","Chinatown"
"1001700001","Yes","1","170","1","1","2","336","BROADWAY","10013","MANHATTAN","139697","40.716336","-74.004477","101","1","31","1085786","SoHo-TriBeCa-Civic Center-Little Italy"
"1001700020","Yes","1","170","20","1","2","95","WORTH STREET","10013","MANHATTAN","364722","40.716182","-74.004304","101","1","31","1085786","SoHo-TriBeCa-Civic Center-Little Italy"
"1001717503","No","1","171","7503","1","2","350","BROADWAY","10013","MANHATTAN","141014","40.716954","-74.003943","101","1","31","1001838","SoHo-TriBeCa-Civic Center-Little Italy"
"1001720001","No","1","172","1","1","2","364","BROADWAY","10013","MANHATTAN","93378","40.71747","-74.003503","101","1","31","1001862","SoHo-TriBeCa-Civic Center-Little Italy"
"1001720020","No","1","172","20","1","4","76","LAFAYETTE STREET","10013","MANHATTAN","317464","40.716968","-74.001883","101","1","31","1001870","SoHo-TriBeCa-Civic Center-Little Italy"
"1001727501","No","1","172","7501","1","2","374","BROADWAY","10013","MANHATTAN","137500","40.717849","-74.003182","101","1","31","1001866","SoHo-TriBeCa-Civic Center-Little Italy"
"1001727504","No","1","172","7504","1","2","50","FRANKLIN STREET","10013","MANHATTAN","94147","40.716951","-74.0025","101","1","31","1088222","SoHo-TriBeCa-Civic Center-Little Italy"
"1001730027","Yes","1","173","27","1","2","343","BROADWAY","10013","MANHATTAN","396000","40.716619","-74.004257","101","1","33","1087082","SoHo-TriBeCa-Civic Center-Little Italy"
"1001737502","No","1","173","7502","1","2","65","WORTH STREET","10013","MANHATTAN","99735","40.716926","-74.005905","101","1","33","1079275","SoHo-TriBeCa-Civic Center-Little Italy"
"1001737504","No","1","173","7504","1","2","335","BROADWAY","10013","MANHATTAN","166215","40.716344","-74.004495","101","1","33","1001883","SoHo-TriBeCa-Civic Center-Little Italy"
"1001750031","No","1","175","31","1","4","371","BROADWAY","10013","MANHATTAN","131817","40.717744","-74.003297","101","1","33","1001937","SoHo-TriBeCa-Civic Center-Little Italy"
"1001750033","Yes","1","175","33","1","2","365","BROADWAY","10013","MANHATTAN","63600","40.717478","-74.003521","101","1","33","1001939","SoHo-TriBeCa-Civic Center-Little Italy"
"1001757501","No","1","175","7501","1","2","377","BROADWAY","10013","MANHATTAN","100650","40.717914","-74.003153","101","1","33","1001940","SoHo-TriBeCa-Civic Center-Little Italy"
"1001757504","No","1","175","7504","1","2","90","FRANKLIN STREET","10013","MANHATTAN","107222","40.718137","-74.005004","101","1","33","1001924","SoHo-TriBeCa-Civic Center-Little Italy"
"1001760001","No","1","176","1","1","4","57","WORTH STREET","10013","MANHATTAN","60610","40.717231","-74.006565","101","1","33","1001957","SoHo-TriBeCa-Civic Center-Little Italy"
"1001760018","No","1","176","18","1","4","40","LEONARD STREET","10013","MANHATTAN","235000","40.718172","-74.006869","101","1","33","1001967","SoHo-TriBeCa-Civic Center-Little Italy"
"1001760026","No","1","176","26","1","2","56","LEONARD STREET","10013","MANHATTAN","468000","40.717898","-74.006273","101","1","33","1088646","SoHo-TriBeCa-Civic Center-Little Italy"
"1001790017","No","1","179","17","1","2","84","HUDSON STREET","10013","MANHATTAN","51748","40.718584","-74.00882","101","1","33","1001994","SoHo-TriBeCa-Civic Center-Little Italy"
"1001790032","No","1","179","32","1","2","176","WEST BROADWAY","10013","MANHATTAN","52930","40.717887","-74.00737","101","1","33","1002002","SoHo-TriBeCa-Civic Center-Little Italy"
"1001790056","No","1","179","56","1","2","100","HUDSON STREET","10013","MANHATTAN","73954","40.71919","-74.008705","101","1","33","1002012","SoHo-TriBeCa-Civic Center-Little Italy"
"1001790066","Yes","1","179","66","1","4","139","FRANKLIN STREET","10013","MANHATTAN","56384","40.719177","-74.007547","101","1","33","1002017","SoHo-TriBeCa-Civic Center-Little Italy"
"1001797506","No","1","179","7506","1","2","14","LEONARD STREET","10013","MANHATTAN","81650","40.71874","-74.008124","101","1","33","1001998","SoHo-TriBeCa-Civic Center-Little Italy"
"1001817503","No","1","181","7503","1","2","6","HARRISON STREET","10013","MANHATTAN","53685","40.718691","-74.009253","101","1","39","1066447","SoHo-TriBeCa-Civic Center-Little Italy"
"1001817504","No","1","181","7504","1","2","93","HUDSON STREET","10013","MANHATTAN","142848","40.718856","-74.008791","101","1","39","1075728","SoHo-TriBeCa-Civic Center-Little Italy"
"1001860001","No","1","186","1","1","4","107","NORTH MOORE STREET","10013","MANHATTAN","1594289","40.72028","-74.011696","101","1","39","1082816","SoHo-TriBeCa-Civic Center-Little Italy"
"1001870016","No","1","187","16","1","4","377","GREENWICH STREET","10013","MANHATTAN","75533","40.719783","-74.010227","101","1","39","1087575","SoHo-TriBeCa-Civic Center-Little Italy"
"1001870030","No","1","187","30","1","2","105","HUDSON STREET","10013","MANHATTAN","89724","40.719396","-74.00869","101","1","39","1083366","SoHo-TriBeCa-Civic Center-Little Italy"
"1001877501","No","1","187","7501","1","2","375","GREENWICH STREET","10013","MANHATTAN","63450","40.719704","-74.010242","101","1","39","1002114","SoHo-TriBeCa-Civic Center-Little Italy"
"1001887503","Yes","1","188","7503","1","2","53","NORTH MOORE STREET","10013","MANHATTAN","96504","40.720006","-74.009008","101","1","39","1002127","SoHo-TriBeCa-Civic Center-Little Italy"
