"data_as_of","start_date","end_date","mmwr_year","mmwr_week","week_ending_date","state","age_group","covid_19_deaths","total_deaths","footnote"
"2021-07-31T00:00:00.000","2020-04-05T00:00:00.000","2020-04-11T00:00:00.000","2020","15","2020-04-11T00:00:00.000","United States","75 years and over","9168","43916",
"2021-07-31T00:00:00.000","2020-04-05T00:00:00.000","2020-04-11T00:00:00.000","2020","15","2020-04-11T00:00:00.000","United States","18-49 years","770","5995",
"2021-07-31T00:00:00.000","2020-04-05T00:00:00.000","2020-04-11T00:00:00.000","2020","15","2020-04-11T00:00:00.000","United States","<65 years","3491","19330",
"2021-07-31T00:00:00.000","2020-04-05T00:00:00.000","2020-04-11T00:00:00.000","2020","15","2020-04-11T00:00:00.000","United States","65+ years","12822","59758",
"2021-07-31T00:00:00.000","2020-04-12T00:00:00.000","2020-04-18T00:00:00.000","2020","16","2020-04-18T00:00:00.000","United States","0-17 years","0","580",
"2021-07-31T00:00:00.000","2020-04-12T00:00:00.000","2020-04-18T00:00:00.000","2020","16","2020-04-18T00:00:00.000","United States","18-29 years","51","1145",
"2021-07-31T00:00:00.000","2020-04-12T00:00:00.000","2020-04-18T00:00:00.000","2020","16","2020-04-18T00:00:00.000","United States","30-39 years","200","1739",
"2021-07-31T00:00:00.000","2020-04-12T00:00:00.000","2020-04-18T00:00:00.000","2020","16","2020-04-18T00:00:00.000","United States","40-49 years","475","2754",
"2021-07-31T00:00:00.000","2020-04-12T00:00:00.000","2020-04-18T00:00:00.000","2020","16","2020-04-18T00:00:00.000","United States","50-64 years","2521","11971",
"2021-07-31T00:00:00.000","2020-04-12T00:00:00.000","2020-04-18T00:00:00.000","2020","16","2020-04-18T00:00:00.000","United States","65-74 years","3577","15035",
"2021-07-31T00:00:00.000","2020-04-12T00:00:00.000","2020-04-18T00:00:00.000","2020","16","2020-04-18T00:00:00.000","United States","75 years and over","10372","43577",
"2021-07-31T00:00:00.000","2020-04-12T00:00:00.000","2020-04-18T00:00:00.000","2020","16","2020-04-18T00:00:00.000","United States","18-49 years","726","5638",
"2021-07-31T00:00:00.000","2020-04-12T00:00:00.000","2020-04-18T00:00:00.000","2020","16","2020-04-18T00:00:00.000","United States","<65 years","3247","18189",
"2021-07-31T00:00:00.000","2020-04-12T00:00:00.000","2020-04-18T00:00:00.000","2020","16","2020-04-18T00:00:00.000","United States","65+ years","13949","58612",
"2021-07-31T00:00:00.000","2020-04-19T00:00:00.000","2020-04-25T00:00:00.000","2020","17","2020-04-25T00:00:00.000","United States","0-17 years","5","647",
"2021-07-31T00:00:00.000","2020-04-19T00:00:00.000","2020-04-25T00:00:00.000","2020","17","2020-04-25T00:00:00.000","United States","18-29 years","50","1251",
"2021-07-31T00:00:00.000","2020-04-19T00:00:00.000","2020-04-25T00:00:00.000","2020","17","2020-04-25T00:00:00.000","United States","30-39 years","121","1722",
"2021-07-31T00:00:00.000","2020-04-19T00:00:00.000","2020-04-25T00:00:00.000","2020","17","2020-04-25T00:00:00.000","United States","40-49 years","403","2693",
"2021-07-31T00:00:00.000","2020-04-19T00:00:00.000","2020-04-25T00:00:00.000","2020","17","2020-04-25T00:00:00.000","United States","50-64 years","2192","11720",
"2021-07-31T00:00:00.000","2020-04-19T00:00:00.000","2020-04-25T00:00:00.000","2020","17","2020-04-25T00:00:00.000","United States","65-74 years","3065","14135",
"2021-07-31T00:00:00.000","2020-04-19T00:00:00.000","2020-04-25T00:00:00.000","2020","17","2020-04-25T00:00:00.000","United States","75 years and over","9712","41742",
"2021-07-31T00:00:00.000","2020-04-19T00:00:00.000","2020-04-25T00:00:00.000","2020","17","2020-04-25T00:00:00.000","United States","18-49 years","574","5666",
"2021-07-31T00:00:00.000","2020-04-19T00:00:00.000","2020-04-25T00:00:00.000","2020","17","2020-04-25T00:00:00.000","United States","<65 years","2771","18033",
"2021-07-31T00:00:00.000","2020-04-19T00:00:00.000","2020-04-25T00:00:00.000","2020","17","2020-04-25T00:00:00.000","United States","65+ years","12777","55877",
"2021-07-31T00:00:00.000","2020-04-26T00:00:00.000","2020-05-02T00:00:00.000","2020","18","2020-05-02T00:00:00.000","United States","0-17 years","6","609",
