"week_ending","current_season_week_ending","influenza_season","data_collection_period","geography","geographic_level","parent_geography","age_group","age_group_sort_order","race","race_ethnicity_sort_order","point_estimate","standard_error","upper_ci","lower_ci","ci_range","weighted_sample_size","unweighted_sample_size","suppression_flag","current_through","binrangetext","binrangeorder"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Maryland","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","30.9","3.1","37.3","25.1","25.1-37.3","1377595.8","553","false","2022-01-29T00:00:00.000","16.2 - 30.9","1"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","City of Chicago","City","Illinois","All Adults (18+)","1","Black, Non-Hispanic","4","31.8","6","44.6","21.2","21.2-44.6","624391.34","102","false","2022-01-29T00:00:00.000","31.0 - 34.0","2"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Georgia","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","32.3","3","38.4","26.8","26.8-38.4","2487655.8","371","false","2022-01-29T00:00:00.000","31.0 - 34.0","2"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Illinois","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","32.4","3.6","39.9","25.8","25.8-39.9","1320392.5","262","false","2022-01-29T00:00:00.000","31.0 - 34.0","2"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Nebraska","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","32.5","8.9","51.6","17.8","17.8-51.6","61422.998","34","false","2022-01-29T00:00:00.000","31.0 - 34.0","2"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","City of Houston","City","Texas","All Adults (18+)","1","Black, Non-Hispanic","4","32.6","3.1","38.9","26.9","26.9-38.9","309407.07","340","false","2022-01-29T00:00:00.000","31.0 - 34.0","2"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Arizona","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","33.2","6.9","47.8","21.2","21.2-47.8","209965.81","69","false","2022-01-29T00:00:00.000","31.0 - 34.0","2"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Pennsylvania","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","33.5","3.1","39.7","27.7","27.7-39.7","1010996.1","808","false","2022-01-29T00:00:00.000","31.0 - 34.0","2"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Arkansas","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","34","5.2","44.8","24.7","24.7-44.8","321949.46","116","false","2022-01-29T00:00:00.000","31.0 - 34.0","2"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Oklahoma","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","34.1","10.4","56.1","17.3","17.3-56.1","201736.29","41","false","2022-01-29T00:00:00.000","34.1 - 37.3","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Alabama","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","34.4","3.5","41.4","27.9","27.9-41.4","967338.82","284","false","2022-01-29T00:00:00.000","34.1 - 37.3","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Louisiana","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","34.6","3.9","42.5","27.4","27.4-42.5","1024169.5","223","false","2022-01-29T00:00:00.000","34.1 - 37.3","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","New York","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","35","4.1","43.5","27.4","27.4-43.5","2029342.3","272","false","2022-01-29T00:00:00.000","34.1 - 37.3","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","City of New York","City","New York","All Adults (18+)","1","Black, Non-Hispanic","4","35.3","5.2","46.1","25.8","25.8-46.1","1335044","174","false","2022-01-29T00:00:00.000","34.1 - 37.3","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","National","National","National","All Adults (18+)","1","Black, Non-Hispanic","4","35.3","1.1","37.5","33.2","33.2-37.5","29228979","7347","false","2022-01-29T00:00:00.000","34.1 - 37.3","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","South Carolina","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","37.3","2.7","42.6","32.2","32.2-42.6","1000317.9","460","false","2022-01-29T00:00:00.000","34.1 - 37.3","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Texas","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","37.3","3.1","43.6","31.4","31.4-43.6","2546058.2","710","false","2022-01-29T00:00:00.000","34.1 - 37.3","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","New Jersey","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","37.4","3.7","44.9","30.5","30.5-44.9","825407.96","275","false","2022-01-29T00:00:00.000","37.4 - 41.0","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","District of Columbia","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","37.6","2.1","41.8","33.5","33.5-41.8","230005.42","756","false","2022-01-29T00:00:00.000","37.4 - 41.0","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Virginia","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","39.3","5.5","50.4","29.1","29.1-50.4","1226704.7","161","false","2022-01-29T00:00:00.000","37.4 - 41.0","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","California","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","40.1","5.5","51.3","29.9","29.9-51.3","1474876.7","169","false","2022-01-29T00:00:00.000","37.4 - 41.0","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Connecticut","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","40.6","6.1","52.9","29.3","29.3-52.9","263905.01","126","false","2022-01-29T00:00:00.000","37.4 - 41.0","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Tennessee","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","40.7","8.3","57.4","25.9","25.9-57.4","830570.46","68","false","2022-01-29T00:00:00.000","37.4 - 41.0","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Philadelphia County","City","Pennsylvania","All Adults (18+)","1","Black, Non-Hispanic","4","40.8","2.4","45.6","36.3","36.3-45.6","455747.5","629","false","2022-01-29T00:00:00.000","37.4 - 41.0","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Indiana","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","41","8.6","58.2","25.7","25.7-58.2","398738.65","57","false","2022-01-29T00:00:00.000","37.4 - 41.0","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Missouri","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","41.8","9.8","61.3","24.5","24.5-61.3","503031.5","50","false","2022-01-29T00:00:00.000","41.1 - 54.9","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Rhode Island","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","45.7","8.6","62.4","30","30.0-62.4","44866.454","65","false","2022-01-29T00:00:00.000","41.1 - 54.9","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Minnesota","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","48","9.5","66","30.5","30.5-66.0","225943.61","43","false","2022-01-29T00:00:00.000","41.1 - 54.9","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Bexar County","City","Texas","All Adults (18+)","1","Black, Non-Hispanic","4","49.5","9.1","66.7","32.4","32.4-66.7","98697.933","48","false","2022-01-29T00:00:00.000","41.1 - 54.9","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Colorado","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","50.7","10.8","70.5","30.6","30.6-70.5","161347.48","42","false","2022-01-29T00:00:00.000","41.1 - 54.9","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Massachusetts","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","50.8","7.7","65.4","36","36.0-65.4","359324.44","72","false","2022-01-29T00:00:00.000","41.1 - 54.9","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","North Carolina","State","National","All Adults (18+)","1","Black, Non-Hispanic","4","54.9","7.5","68.7","40.2","40.2-68.7","1614185.6","98","false","2022-01-29T00:00:00.000","41.1 - 54.9","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Michigan","State","National","18-49 yrs","2","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Indiana","State","National","18-49 yrs","2","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Maine","State","National","18-49 yrs","2","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Vermont","State","National","18-49 yrs","2","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Mississippi","State","National","18-49 yrs","2","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Kentucky","State","National","18-49 yrs","2","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","North Dakota","State","National","18-49 yrs","2","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Iowa","State","National","18-49 yrs","2","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Missouri","State","National","18-49 yrs","2","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Virgin Islands","State","National","18-49 yrs","2","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","West Virginia","State","National","18-49 yrs","2","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Ohio","State","National","18-49 yrs","2","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Alabama","State","National","18-49 yrs","2","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Utah","State","National","18-49 yrs","2","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","South Dakota","State","National","18-49 yrs","2","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Alaska","State","National","18-49 yrs","2","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Puerto Rico","State","National","18-49 yrs","2","Hispanic","5","13.4","1.9","17.6","10","10.0-17.6","1213854.9","457","false","2022-01-29T00:00:00.000","13.4 - 24.3","1"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Montana","State","National","18-49 yrs","2","Hispanic","5","16.7","5.5","30.4","8.4","8.4-30.4","18869.011","37","false","2022-01-29T00:00:00.000","13.4 - 24.3","1"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Oklahoma","State","National","18-49 yrs","2","Hispanic","5","16.9","6.9","34.8","7.2","7.2-34.8","219862.91","37","false","2022-01-29T00:00:00.000","13.4 - 24.3","1"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Florida","State","National","18-49 yrs","2","Hispanic","5","17.2","4.2","26.9","10.4","10.4-26.9","2846337.5","143","false","2022-01-29T00:00:00.000","13.4 - 24.3","1"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Wisconsin","State","National","18-49 yrs","2","Hispanic","5","18.4","6.1","33.3","9.2","9.2-33.3","203737.69","36","false","2022-01-29T00:00:00.000","13.4 - 24.3","1"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Wyoming","State","National","18-49 yrs","2","Hispanic","5","18.7","5.8","32.6","9.8","9.8-32.6","27831.753","44","false","2022-01-29T00:00:00.000","13.4 - 24.3","1"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Louisiana","State","National","18-49 yrs","2","Hispanic","5","20.6","7.9","40.2","9.1","9.1-40.2","142906.32","46","false","2022-01-29T00:00:00.000","13.4 - 24.3","1"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Pennsylvania","State","National","18-49 yrs","2","Hispanic","5","22.6","6","36.5","13","13.0-36.5","496372.04","161","false","2022-01-29T00:00:00.000","13.4 - 24.3","1"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","New Jersey","State","National","18-49 yrs","2","Hispanic","5","24.3","3.7","32.3","17.8","17.8-32.3","914412.29","202","false","2022-01-29T00:00:00.000","13.4 - 24.3","1"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Illinois","State","National","18-49 yrs","2","Hispanic","5","24.4","3.5","31.8","18.2","18.2-31.8","1055703.9","180","false","2022-01-29T00:00:00.000","24.4 - 28.7","2"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Arizona","State","National","18-49 yrs","2","Hispanic","5","25.1","3.6","32.7","18.7","18.7-32.7","1058124.5","156","false","2022-01-29T00:00:00.000","24.4 - 28.7","2"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","City of Houston","City","Texas","18-49 yrs","2","Hispanic","5","25.3","2.7","31","20.4","20.4-31.0","459328.57","281","false","2022-01-29T00:00:00.000","24.4 - 28.7","2"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Nevada","State","National","18-49 yrs","2","Hispanic","5","26.2","3.9","34.5","19.3","19.3-34.5","438766.19","155","false","2022-01-29T00:00:00.000","24.4 - 28.7","2"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","City of Chicago","City","Illinois","18-49 yrs","2","Hispanic","5","26.3","6.9","41.8","15","15.0-41.8","353488.49","51","false","2022-01-29T00:00:00.000","24.4 - 28.7","2"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Georgia","State","National","18-49 yrs","2","Hispanic","5","26.5","5.8","39.3","16.7","16.7-39.3","533506.72","71","false","2022-01-29T00:00:00.000","24.4 - 28.7","2"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","New Mexico","State","National","18-49 yrs","2","Hispanic","5","27.2","4.1","35.9","19.9","19.9-35.9","450451.29","158","false","2022-01-29T00:00:00.000","24.4 - 28.7","2"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Philadelphia County","City","Pennsylvania","18-49 yrs","2","Hispanic","5","28.7","4.7","38.8","20.4","20.4-38.8","111746.58","116","false","2022-01-29T00:00:00.000","24.4 - 28.7","2"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Texas","State","National","18-49 yrs","2","Hispanic","5","28.7","2.3","33.4","24.4","24.4-33.4","5237041.4","826","false","2022-01-29T00:00:00.000","24.4 - 28.7","2"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","National","National","National","18-49 yrs","2","Hispanic","5","29.1","1.1","31.4","27","27.0-31.4","30373243","4868","false","2022-01-29T00:00:00.000","28.8 - 32.9","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Oregon","State","National","18-49 yrs","2","Hispanic","5","29.8","6.3","43.3","19.1","19.1-43.3","273130.22","61","false","2022-01-29T00:00:00.000","28.8 - 32.9","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Washington","State","National","18-49 yrs","2","Hispanic","5","29.8","7.9","47.1","16.9","16.9-47.1","553937.33","60","false","2022-01-29T00:00:00.000","28.8 - 32.9","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","South Carolina","State","National","18-49 yrs","2","Hispanic","5","30.4","6.8","45","18.9","18.9-45.0","157013.76","61","false","2022-01-29T00:00:00.000","28.8 - 32.9","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Bexar County","City","Texas","18-49 yrs","2","Hispanic","5","30.5","3.5","37.9","24.1","24.1-37.9","575558.33","201","false","2022-01-29T00:00:00.000","28.8 - 32.9","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","California","State","National","18-49 yrs","2","Hispanic","5","31.5","3","37.7","25.9","25.9-37.7","7476219","382","false","2022-01-29T00:00:00.000","28.8 - 32.9","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Idaho","State","National","18-49 yrs","2","Hispanic","5","31.5","7.2","47.1","19.2","19.2-47.1","86910.443","48","false","2022-01-29T00:00:00.000","28.8 - 32.9","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Maryland","State","National","18-49 yrs","2","Hispanic","5","32.9","6.6","46.9","21.4","21.4-46.9","359401.42","93","false","2022-01-29T00:00:00.000","28.8 - 32.9","3"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","New Hampshire","State","National","18-49 yrs","2","Hispanic","5","34.3","10.6","56.8","17.2","17.2-56.8","29299.401","32","false","2022-01-29T00:00:00.000","33.0 - 41.8","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","New York","State","National","18-49 yrs","2","Hispanic","5","34.7","4.3","43.5","26.8","26.8-43.5","1855527.1","235","false","2022-01-29T00:00:00.000","33.0 - 41.8","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Arkansas","State","National","18-49 yrs","2","Hispanic","5","35","10.8","57.8","17.5","17.5-57.8","102237.94","30","false","2022-01-29T00:00:00.000","33.0 - 41.8","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Delaware","State","National","18-49 yrs","2","Hispanic","5","35.2","8.6","53.1","20.6","20.6-53.1","50785.279","38","false","2022-01-29T00:00:00.000","33.0 - 41.8","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Hawaii","State","National","18-49 yrs","2","Hispanic","5","36.1","7.2","51.1","23.5","23.5-51.1","66166.134","62","false","2022-01-29T00:00:00.000","33.0 - 41.8","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","City of New York","City","New York","18-49 yrs","2","Hispanic","5","36.8","5.7","48.6","26.5","26.5-48.6","1203464.2","156","false","2022-01-29T00:00:00.000","33.0 - 41.8","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Massachusetts","State","National","18-49 yrs","2","Hispanic","5","38.4","6.8","52.2","26.2","26.2-52.2","411196.16","78","false","2022-01-29T00:00:00.000","33.0 - 41.8","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Virginia","State","National","18-49 yrs","2","Hispanic","5","40.9","9","58.8","25.1","25.1-58.8","391916.51","78","false","2022-01-29T00:00:00.000","33.0 - 41.8","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Nebraska","State","National","18-49 yrs","2","Hispanic","5","41.8","8.6","59","26.4","26.4-59.0","102990.88","37","false","2022-01-29T00:00:00.000","33.0 - 41.8","4"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Connecticut","State","National","18-49 yrs","2","Hispanic","5","42.7","6.5","55.7","30.7","30.7-55.7","318660.49","102","false","2022-01-29T00:00:00.000","41.9 - 63.0","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Rhode Island","State","National","18-49 yrs","2","Hispanic","5","44.1","7.1","58.2","30.9","30.9-58.2","86506.615","95","false","2022-01-29T00:00:00.000","41.9 - 63.0","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Kansas","State","National","18-49 yrs","2","Hispanic","5","46.3","9.2","64.1","29.5","29.5-64.1","143628.86","44","false","2022-01-29T00:00:00.000","41.9 - 63.0","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","District of Columbia","State","National","18-49 yrs","2","Hispanic","5","47.5","4.9","57","38.2","38.2-57.0","51024.331","139","false","2022-01-29T00:00:00.000","41.9 - 63.0","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Colorado","State","National","18-49 yrs","2","Hispanic","5","47.9","5.9","59.3","36.7","36.7-59.3","609193.75","108","false","2022-01-29T00:00:00.000","41.9 - 63.0","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Minnesota","State","National","18-49 yrs","2","Hispanic","5","48.8","10.5","68.5","29.5","29.5-68.5","159513.23","35","false","2022-01-29T00:00:00.000","41.9 - 63.0","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","North Carolina","State","National","18-49 yrs","2","Hispanic","5","57.6","11.4","77.2","35.4","35.4-77.2","556514.15","44","false","2022-01-29T00:00:00.000","41.9 - 63.0","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Tennessee","State","National","18-49 yrs","2","Hispanic","5","63","12.4","82.8","37.6","37.6-82.8","167915.25","30","false","2022-01-29T00:00:00.000","41.9 - 63.0","5"
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Utah","State","National","50-64 yrs","3","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Virgin Islands","State","National","50-64 yrs","3","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Vermont","State","National","50-64 yrs","3","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Oklahoma","State","National","50-64 yrs","3","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Arkansas","State","National","50-64 yrs","3","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Massachusetts","State","National","50-64 yrs","3","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Delaware","State","National","50-64 yrs","3","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Maine","State","National","50-64 yrs","3","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Kansas","State","National","50-64 yrs","3","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Tennessee","State","National","50-64 yrs","3","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","Oregon","State","National","50-64 yrs","3","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
"2022-01-29T00:00:00.000","2022-01-29T00:00:00.000","2021-2022","01/02/2022 - 01/29/2022","City of Chicago","City","Illinois","50-64 yrs","3","Hispanic","5",,,,,,,,"true","2022-01-29T00:00:00.000",,
