"location","month","plocaltransmissionave","plocaltransmissionmin","plocaltransmissionmax","localcases"
"Detroit","2014-11-01T00:00:00.000","0","0","0","0"
"El Paso","2014-11-01T00:00:00.000","0","0","0.01","0"
"Grand Rapids","2014-11-01T00:00:00.000","0","0","0","0"
"Greenville, SC, US","2014-11-01T00:00:00.000","0","0","0","0"
"Wichita","2014-11-01T00:00:00.000","0","0","0","0"
"Indianapolis","2014-11-01T00:00:00.000","0","0","0","0"
"Jackson","2014-11-01T00:00:00.000","0","0","0.05","0"
"Las Vegas","2014-11-01T00:00:00.000","0","0","0","0"
"Lexington","2014-11-01T00:00:00.000","0","0","0","0"
"Odessa","2014-11-01T00:00:00.000","0","0","0.01","0"
"Kansas City","2014-11-01T00:00:00.000","0","0","0","0"
"Milwaukee","2014-11-01T00:00:00.000","0","0","0","0"
"Minneapolis","2014-11-01T00:00:00.000","0","0","0","0"
"Omaha","2014-11-01T00:00:00.000","0","0","0","0"
"Norfolk","2014-11-01T00:00:00.000","0","0","0.01","0"
"Pittsburgh","2014-11-01T00:00:00.000","0","0","0","0"
"Providence","2014-11-01T00:00:00.000","0","0","0","0"
"Richmond","2014-11-01T00:00:00.000","0","0","0.01","0"
"Rochester, NY, US","2014-11-01T00:00:00.000","0","0","0","0"
"Seattle","2014-11-01T00:00:00.000","0","0","0","0"
"Salt Lake City","2014-11-01T00:00:00.000","0","0","0","0"
"Syracuse","2014-11-01T00:00:00.000","0","0","0","0"
"Tulsa","2014-11-01T00:00:00.000","0","0","0.03","0"
"Knoxville","2014-11-01T00:00:00.000","0","0","0","0"
"Ottawa","2014-11-01T00:00:00.000","0","0","0","0"
"Quebec City","2014-11-01T00:00:00.000","0","0","0","0"
"Montreal","2014-11-01T00:00:00.000","0","0","0","0"
"Atlantic City","2014-12-01T00:00:00.000","0","0","0","0"
"Hartford","2014-12-01T00:00:00.000","0","0","0","0"
"Birmingham, US","2014-12-01T00:00:00.000","0","0","0","0"
"Nashville","2014-12-01T00:00:00.000","0","0","0","0"
"Buffalo","2014-12-01T00:00:00.000","0","0","0","0"
"Baltimore","2014-12-01T00:00:00.000","0","0","0","0"
"Akron","2014-12-01T00:00:00.000","0","0","0","0"
"Cleveland","2014-12-01T00:00:00.000","0","0","0","0"
"Charlotte","2014-12-01T00:00:00.000","0","0","0","0"
"Columbus, OH, US","2014-12-01T00:00:00.000","0","0","0","0"
"Cincinnati","2014-12-01T00:00:00.000","0","0","0","0"
"Dayton","2014-12-01T00:00:00.000","0","0","0","0"
"Denver","2014-12-01T00:00:00.000","0","0","0","0"
"Des Moines","2014-12-01T00:00:00.000","0","0","0","0"
"Detroit","2014-12-01T00:00:00.000","0","0","0","0"
"El Paso","2014-12-01T00:00:00.000","0","0","0","0"
"Grand Rapids","2014-12-01T00:00:00.000","0","0","0","0"
"Greensboro","2014-12-01T00:00:00.000","0","0","0","0"
"Greenville, SC, US","2014-12-01T00:00:00.000","0","0","0","0"
"Huntsville","2014-12-01T00:00:00.000","0","0","0","0"
"Wichita","2014-12-01T00:00:00.000","0","0","0","0"
"Indianapolis","2014-12-01T00:00:00.000","0","0","0","0"
"Jackson","2014-12-01T00:00:00.000","0","0","0","0"
"Las Vegas","2014-12-01T00:00:00.000","0","0","0","0"
"Lubbock","2014-12-01T00:00:00.000","0","0","0","0"
"Lexington","2014-12-01T00:00:00.000","0","0","0","0"
"Little Rock","2014-12-01T00:00:00.000","0","0","0","0"
"Odessa","2014-12-01T00:00:00.000","0","0","0","0"
"Kansas City","2014-12-01T00:00:00.000","0","0","0","0"
"Chicago","2014-12-01T00:00:00.000","0","0","0","0"
"Memphis","2014-12-01T00:00:00.000","0","0","0","0"
"Milwaukee","2014-12-01T00:00:00.000","0","0","0","0"
"Monroe","2014-12-01T00:00:00.000","0","0","0","0"
"Minneapolis","2014-12-01T00:00:00.000","0","0","0","0"
"Oklahoma City","2014-12-01T00:00:00.000","0","0","0","0"
"Omaha","2014-12-01T00:00:00.000","0","0","0","0"
"Norfolk","2014-12-01T00:00:00.000","0","0","0","0"
"Philadelphia","2014-12-01T00:00:00.000","0","0","0","0"
"Pittsburgh","2014-12-01T00:00:00.000","0","0","0","0"
"Providence","2014-12-01T00:00:00.000","0","0","0","0"
"Richmond","2014-12-01T00:00:00.000","0","0","0","0"
"Rochester, NY, US","2014-12-01T00:00:00.000","0","0","0","0"
"Louisville","2014-12-01T00:00:00.000","0","0","0","0"
"Seattle","2014-12-01T00:00:00.000","0","0","0","0"
"Salt Lake City","2014-12-01T00:00:00.000","0","0","0","0"
"St. Louis","2014-12-01T00:00:00.000","0","0","0","0"
"Syracuse","2014-12-01T00:00:00.000","0","0","0","0"
"Tulsa","2014-12-01T00:00:00.000","0","0","0","0"
"Knoxville","2014-12-01T00:00:00.000","0","0","0","0"
"Springdale","2014-12-01T00:00:00.000","0","0","0","0"
"Ottawa","2014-12-01T00:00:00.000","0","0","0","0"
"Quebec City","2014-12-01T00:00:00.000","0","0","0","0"
"Toronto","2014-12-01T00:00:00.000","0","0","0","0"
"Montreal","2014-12-01T00:00:00.000","0","0","0","0"
"Atlantic City","2015-01-01T00:00:00.000","0","0","0","0"
"Atlanta","2015-01-01T00:00:00.000","0","0","0","0"
"Austin","2015-01-01T00:00:00.000","0","0","0.01","0"
"Hartford","2015-01-01T00:00:00.000","0","0","0","0"
"Birmingham, US","2015-01-01T00:00:00.000","0","0","0","0"
"Nashville","2015-01-01T00:00:00.000","0","0","0","0"
"Boston","2015-01-01T00:00:00.000","0","0","0","0"
"Buffalo","2015-01-01T00:00:00.000","0","0","0","0"
"Baltimore","2015-01-01T00:00:00.000","0","0","0","0"
"Akron","2015-01-01T00:00:00.000","0","0","0","0"
"Charleston, SC, US","2015-01-01T00:00:00.000","0","0","0.02","0"
"Cleveland","2015-01-01T00:00:00.000","0","0","0","0"
"Charlotte","2015-01-01T00:00:00.000","0","0","0","0"
"Columbus, OH, US","2015-01-01T00:00:00.000","0","0","0","0"
"Cincinnati","2015-01-01T00:00:00.000","0","0","0","0"
"Dayton","2015-01-01T00:00:00.000","0","0","0","0"
"Washington DC","2015-01-01T00:00:00.000","0","0","0","0"
"Denver","2015-01-01T00:00:00.000","0","0","0","0"
"Des Moines","2015-01-01T00:00:00.000","0","0","0","0"
"Detroit","2015-01-01T00:00:00.000","0","0","0","0"
"El Paso","2015-01-01T00:00:00.000","0","0","0","0"
"St. Eustatius","2015-01-01T00:00:00.000","0","0","0","0"
"Grand Rapids","2015-01-01T00:00:00.000","0","0","0","0"
"Greensboro","2015-01-01T00:00:00.000","0","0","0","0"
"Greenville, SC, US","2015-01-01T00:00:00.000","0","0","0","0"
"Huntsville","2015-01-01T00:00:00.000","0","0","0","0"
"Wichita","2015-01-01T00:00:00.000","0","0","0","0"
"Indianapolis","2015-01-01T00:00:00.000","0","0","0","0"
"Jackson","2015-01-01T00:00:00.000","0","0","0","0"
"Las Vegas","2015-01-01T00:00:00.000","0","0","0","0"
"Lubbock","2015-01-01T00:00:00.000","0","0","0","0"
"Lexington","2015-01-01T00:00:00.000","0","0","0","0"
"Little Rock","2015-01-01T00:00:00.000","0","0","0","0"
"Montreal","2015-01-01T00:00:00.000","0","0","0","0"
"Odessa","2015-01-01T00:00:00.000","0","0","0","0"
"Kansas City","2015-01-01T00:00:00.000","0","0","0","0"
"Chicago","2015-01-01T00:00:00.000","0","0","0","0"
"Memphis","2015-01-01T00:00:00.000","0","0","0","0"
"Milwaukee","2015-01-01T00:00:00.000","0","0","0","0"
"Monroe","2015-01-01T00:00:00.000","0","0","0","0"
"Minneapolis","2015-01-01T00:00:00.000","0","0","0","0"
"Oklahoma City","2015-01-01T00:00:00.000","0","0","0","0"
"Omaha","2015-01-01T00:00:00.000","0","0","0","0"
"Norfolk","2015-01-01T00:00:00.000","0","0","0","0"
"Philadelphia","2015-01-01T00:00:00.000","0","0","0","0"
"Pittsburgh","2015-01-01T00:00:00.000","0","0","0","0"
"Providence","2015-01-01T00:00:00.000","0","0","0","0"
"Raleigh","2015-01-01T00:00:00.000","0","0","0","0"
"Richmond","2015-01-01T00:00:00.000","0","0","0","0"
"Rochester, NY, US","2015-01-01T00:00:00.000","0","0","0","0"
"Saba","2015-01-01T00:00:00.000","0","0","0.01","0"
"San Diego","2015-01-01T00:00:00.000","0","0","0.06","0"
"San Antonio, US","2015-01-01T00:00:00.000","0","0","0.01","0"
"Louisville","2015-01-01T00:00:00.000","0","0","0","0"
"Seattle","2015-01-01T00:00:00.000","0","0","0","0"
"Salt Lake City","2015-01-01T00:00:00.000","0","0","0","0"
"St. Louis","2015-01-01T00:00:00.000","0","0","0","0"
"Syracuse","2015-01-01T00:00:00.000","0","0","0","0"
"Tulsa","2015-01-01T00:00:00.000","0","0","0","0"
"Knoxville","2015-01-01T00:00:00.000","0","0","0","0"
"Springdale","2015-01-01T00:00:00.000","0","0","0","0"
"Ottawa","2015-01-01T00:00:00.000","0","0","0","0"
"Quebec City","2015-01-01T00:00:00.000","0","0","0","0"
"Toronto","2015-01-01T00:00:00.000","0","0","0","0"
"San Antonio, US","2014-12-01T00:00:00.000","0","0","0.03","0"
"Richmond","2015-02-01T00:00:00.000","0","0","0","0"
"Chicago","2015-03-01T00:00:00.000","0","0","0","0"
"Ottawa","2015-03-01T00:00:00.000","0","0","0","0"
"Dayton","2015-03-01T00:00:00.000","0","0","0","0"
"Pittsburgh","2015-02-01T00:00:00.000","0","0","0","0"
"Lubbock","2015-03-01T00:00:00.000","0","0","0.01","0"
"Providence","2015-02-01T00:00:00.000","0","0","0","0"
"Memphis","2015-03-01T00:00:00.000","0","0","0.03","0"
"Buffalo","2015-03-01T00:00:00.000","0","0","0","0"
"Hartford","2015-03-01T00:00:00.000","0","0","0","0"
"Cincinnati","2015-02-01T00:00:00.000","0","0","0","0"
"Santiago","2013-12-01T00:00:00.000","0","0","0.01","0"
"Myrtle Beach","2015-02-01T00:00:00.000","0","0","0.06","0"
"Montevideo","2014-04-01T00:00:00.000","0","0","0.04","0"
"Odessa","2015-02-01T00:00:00.000","0","0","0","0"
"Lexington","2015-02-01T00:00:00.000","0","0","0","0"
"Chicago","2015-02-01T00:00:00.000","0","0","0","0"
"El Paso","2015-02-01T00:00:00.000","0","0","0","0"
"Grand Rapids","2015-03-01T00:00:00.000","0","0","0","0"
"Syracuse","2015-03-01T00:00:00.000","0","0","0","0"
"Myrtle Beach","2015-03-01T00:00:00.000","0","0","0.05","0"
"Detroit","2015-02-01T00:00:00.000","0","0","0","0"
"Louisville","2015-02-01T00:00:00.000","0","0","0","0"
"Houston","2013-12-01T00:00:00.000","0","0","0.01","0"
"Lubbock","2015-02-01T00:00:00.000","0","0","0","0"
"Columbus, OH, US","2015-02-01T00:00:00.000","0","0","0","0"
"Lubbock","2014-11-01T00:00:00.000","0","0","0.01","0"
"Raleigh","2015-02-01T00:00:00.000","0","0","0","0"
"Tulsa","2015-03-01T00:00:00.000","0","0","0.03","0"
"Philadelphia","2015-03-01T00:00:00.000","0","0","0","0"
"Milwaukee","2015-02-01T00:00:00.000","0","0","0","0"
"Huntsville","2015-03-01T00:00:00.000","0","0","0","0"
"Austin","2014-01-01T00:00:00.000","0","0","0","0"
"Detroit","2014-04-01T00:00:00.000","0","0","0.01","0"
"Denver","2015-03-01T00:00:00.000","0","0","0","0"
"Columbus, OH, US","2014-04-01T00:00:00.000","0","0","0.03","0"
"Milwaukee","2015-03-01T00:00:00.000","0","0","0","0"
"Lexington","2015-03-01T00:00:00.000","0","0","0","0"
"Baltimore","2015-02-01T00:00:00.000","0","0","0","0"
"Boston","2015-03-01T00:00:00.000","0","0","0","0"
"Savannah","2015-01-01T00:00:00.000","0","0","0","0"
"Jackson","2015-02-01T00:00:00.000","0","0","0","0"
"Dayton","2015-02-01T00:00:00.000","0","0","0","0"
"Montreal","2015-03-01T00:00:00.000","0","0","0","0"
"Guadalajara","2013-12-01T00:00:00.000","0","0","0","0"
"Norfolk","2015-02-01T00:00:00.000","0","0","0","0"
"Indianapolis","2015-03-01T00:00:00.000","0","0","0","0"
"Greensboro","2015-02-01T00:00:00.000","0","0","0","0"
"Merida","2013-12-01T00:00:00.000","0","0","0","0"
"Minneapolis","2015-02-01T00:00:00.000","0","0","0","0"
"Springdale","2015-03-01T00:00:00.000","0","0","0.03","0"
"Toronto","2015-02-01T00:00:00.000","0","0","0","0"
"Greensboro","2015-03-01T00:00:00.000","0","0","0.02","0"
"Savannah","2014-02-01T00:00:00.000","0","0","0","0"
"Salt Lake City","2015-02-01T00:00:00.000","0","0","0","0"
"Boston","2015-02-01T00:00:00.000","0","0","0","0"
"Louisville","2015-03-01T00:00:00.000","0","0","0","0"
"Las Vegas","2015-03-01T00:00:00.000","0","0","0","0"
"Birmingham, US","2015-02-01T00:00:00.000","0","0","0.01","0"
"Merida","2014-01-01T00:00:00.000","0","0","0","0"
"Greenville, SC, US","2015-02-01T00:00:00.000","0","0","0","0"
"Monroe","2015-02-01T00:00:00.000","0","0","0","0"
"Savannah","2015-02-01T00:00:00.000","0","0","0.01","0"
"Merida","2014-05-01T00:00:00.000","0","0","0.01","0"
"Montevideo","2014-02-01T00:00:00.000","0","0","0","0"
"Knoxville","2015-02-01T00:00:00.000","0","0","0","0"
"Savannah","2015-03-01T00:00:00.000","0","0","0.02","0"
"Cleveland","2015-03-01T00:00:00.000","0","0","0","0"
"Pittsburgh","2015-03-01T00:00:00.000","0","0","0","0"
"Des Moines","2015-03-01T00:00:00.000","0","0","0","0"
"Hartford","2015-02-01T00:00:00.000","0","0","0","0"
"Little Rock","2015-02-01T00:00:00.000","0","0","0","0"
"Quebec City","2015-02-01T00:00:00.000","0","0","0","0"
"Seattle","2015-03-01T00:00:00.000","0","0","0","0"
"Omaha","2015-03-01T00:00:00.000","0","0","0","0"
"Minneapolis","2015-03-01T00:00:00.000","0","0","0","0"
"Syracuse","2015-02-01T00:00:00.000","0","0","0","0"
"Cleveland","2015-02-01T00:00:00.000","0","0","0","0"
"Montreal","2015-02-01T00:00:00.000","0","0","0","0"
"Guadalajara","2014-02-01T00:00:00.000","0","0","0.01","0"
"Detroit","2015-03-01T00:00:00.000","0","0","0","0"
"Savannah","2014-01-01T00:00:00.000","0","0","0","0"
"Knoxville","2015-03-01T00:00:00.000","0","0","0.01","0"
"Norfolk","2015-03-01T00:00:00.000","0","0","0","0"
"Las Vegas","2015-02-01T00:00:00.000","0","0","0","0"
"Akron","2015-03-01T00:00:00.000","0","0","0","0"
"Distrito Federal, BR","2013-12-01T00:00:00.000","0","0","0.01","0"
"Monroe","2015-03-01T00:00:00.000","0","0","0.01","0"
"Salt Lake City","2015-03-01T00:00:00.000","0","0","0","0"
"Rochester, NY, US","2014-10-01T00:00:00.000","0","0","0.02","0"
"Guadalajara","2014-01-01T00:00:00.000","0","0","0","0"
"Omaha","2015-02-01T00:00:00.000","0","0","0","0"
"Huntsville","2015-02-01T00:00:00.000","0","0","0","0"
"Montevideo","2014-01-01T00:00:00.000","0","0","0","0"
"Raleigh","2014-12-01T00:00:00.000","0","0","0","0"
"Providence","2015-03-01T00:00:00.000","0","0","0","0"
"Greenville, SC, US","2015-03-01T00:00:00.000","0","0","0","0"
"Wichita","2015-03-01T00:00:00.000","0","0","0","0"
"Akron","2015-02-01T00:00:00.000","0","0","0","0"
"Richmond","2015-03-01T00:00:00.000","0","0","0","0"
"Indianapolis","2015-02-01T00:00:00.000","0","0","0","0"
"Springdale","2015-02-01T00:00:00.000","0","0","0","0"
"Merida","2014-04-01T00:00:00.000","0","0","0.01","0"
"Kansas City","2015-02-01T00:00:00.000","0","0","0","0"
"Tulsa","2014-04-01T00:00:00.000","0","0","0.03","0"
"Rio de Janeiro","2013-12-01T00:00:00.000","0","0","0","0"
"Kansas City","2015-03-01T00:00:00.000","0","0","0","0"
"St. Louis","2015-02-01T00:00:00.000","0","0","0","0"
"Atlantic City","2015-02-01T00:00:00.000","0","0","0","0"
"Rochester, NY, US","2015-02-01T00:00:00.000","0","0","0","0"
"Toronto","2015-03-01T00:00:00.000","0","0","0","0"
"Odessa","2015-03-01T00:00:00.000","0","0","0.03","0"
"Tulsa","2015-02-01T00:00:00.000","0","0","0","0"
"Cincinnati","2015-03-01T00:00:00.000","0","0","0","0"
"Columbus, OH, US","2015-03-01T00:00:00.000","0","0","0","0"
"Nashville","2015-02-01T00:00:00.000","0","0","0","0"
"Merida","2014-02-01T00:00:00.000","0","0","0","0"
"Wichita","2015-02-01T00:00:00.000","0","0","0","0"
"Oklahoma City","2015-02-01T00:00:00.000","0","0","0","0"
"Ottawa","2015-02-01T00:00:00.000","0","0","0","0"
"Quebec City","2015-03-01T00:00:00.000","0","0","0","0"
"Montevideo","2013-12-01T00:00:00.000","0","0","0","0"
"Merida","2014-10-01T00:00:00.000","0","0","0.01","0"
"Baltimore","2015-03-01T00:00:00.000","0","0","0","0"
"Rochester, NY, US","2015-03-01T00:00:00.000","0","0","0","0"
"Denver","2015-02-01T00:00:00.000","0","0","0","0"
"Houston","2014-01-01T00:00:00.000","0","0","0.02","0"
"Charlotte","2015-02-01T00:00:00.000","0","0","0","0"
"Quito","2014-03-01T00:00:00.000","0","0","0.02","0"
"Memphis","2015-02-01T00:00:00.000","0","0","0","0"
"St. Louis","2015-03-01T00:00:00.000","0","0","0.01","0"
"Philadelphia","2015-02-01T00:00:00.000","0","0","0","0"
"Boston","2014-12-01T00:00:00.000","0","0","0","0"
"Savannah","2014-11-01T00:00:00.000","0","0","0.06","0"
"Grand Rapids","2015-02-01T00:00:00.000","0","0","0","0"
"Buffalo","2015-02-01T00:00:00.000","0","0","0","0"
"Savannah","2014-04-01T00:00:00.000","0","0","0.04","0"
"Montevideo","2014-05-01T00:00:00.000","0","0","0.03","0"
"Seattle","2015-02-01T00:00:00.000","0","0","0","0"
"El Paso","2015-03-01T00:00:00.000","0","0","0.01","0"
"Atlantic City","2015-03-01T00:00:00.000","0","0","0","0"
"Medellin","2013-12-01T00:00:00.000","0","0","0.02","0"
"Des Moines","2015-02-01T00:00:00.000","0","0","0","0"
"Los Angeles","2013-12-01T00:00:00.000","0","0","0.02","0"
"Guadalajara","2014-03-01T00:00:00.000","0","0","0","0"
"Washington DC","2015-02-01T00:00:00.000","0","0","0","0"
"Des Moines","2015-04-01T00:00:00.000","0","0","0","0"
"Greenville, SC, US","2015-04-01T00:00:00.000","0","0","0.01","0"
"Akron","2015-04-01T00:00:00.000","0","0","0","0"
"Odessa","2015-04-01T00:00:00.000","0","0","0.01","0"
"Monterrey","2014-01-01T00:00:00.000","0","0","0","0"
"Monterrey","2014-03-01T00:00:00.000","0","0","0.01","0"
"Villahermosa","2014-02-01T00:00:00.000","0","0","0","0"
"Atlantic City","2015-04-01T00:00:00.000","0","0","0","0"
"Birmingham, US","2015-04-01T00:00:00.000","0","0","0.04","0"
"Norfolk","2015-04-01T00:00:00.000","0","0","0.02","0"
"El Paso","2015-04-01T00:00:00.000","0","0","0.01","0"
"Monterrey","2014-10-01T00:00:00.000","0","0","0.05","0"
"Kansas City","2015-04-01T00:00:00.000","0","0","0.01","0"
"Milwaukee","2015-04-01T00:00:00.000","0","0","0","0"
"Hartford","2015-04-01T00:00:00.000","0","0","0","0"
"Las Vegas","2015-04-01T00:00:00.000","0","0","0","0"
"Monterrey","2014-04-01T00:00:00.000","0","0","0.02","0"
"Wichita","2015-04-01T00:00:00.000","0","0","0.01","0"
"Dayton","2015-04-01T00:00:00.000","0","0","0","0"
"Villahermosa","2014-04-01T00:00:00.000","0","0","0","0"
"Cleveland","2015-04-01T00:00:00.000","0","0","0","0"
"Seattle","2015-04-01T00:00:00.000","0","0","0","0"
"Ottawa","2015-04-01T00:00:00.000","0","0","0","0"
"Little Rock","2015-04-01T00:00:00.000","0","0","0.03","0"
"Rochester, NY, US","2015-04-01T00:00:00.000","0","0","0","0"
"Quebec City","2015-04-01T00:00:00.000","0","0","0","0"
"Monterrey","2014-02-01T00:00:00.000","0","0","0","0"
"St. Eustatius","2015-04-01T00:00:00.000","0","0","0","0"
"Villahermosa","2013-12-01T00:00:00.000","0","0","0","0"
"Providence","2015-04-01T00:00:00.000","0","0","0","0"
"Cincinnati","2015-04-01T00:00:00.000","0","0","0.01","0"
"Buffalo","2015-04-01T00:00:00.000","0","0","0","0"
"Springdale","2015-04-01T00:00:00.000","0","0","0.01","0"
"Saba","2015-04-01T00:00:00.000","0","0","0","0"
"Boston","2015-04-01T00:00:00.000","0","0","0","0"
"Savannah","2015-04-01T00:00:00.000","0","0","0.03","0"
"Villahermosa","2014-03-01T00:00:00.000","0","0","0","0"
"Indianapolis","2015-04-01T00:00:00.000","0","0","0.02","0"
"Toronto","2015-04-01T00:00:00.000","0","0","0","0"
"Villahermosa","2014-05-01T00:00:00.000","0","0","0.01","0"
"Pittsburgh","2015-04-01T00:00:00.000","0","0","0","0"
"Lubbock","2015-04-01T00:00:00.000","0","0","0","0"
"Lexington","2015-04-01T00:00:00.000","0","0","0.01","0"
"St. Louis","2015-04-01T00:00:00.000","0","0","0.04","0"
"Jackson","2015-04-01T00:00:00.000","0","0","0.01","0"
"Detroit","2015-04-01T00:00:00.000","0","0","0","0"
"Grand Rapids","2015-04-01T00:00:00.000","0","0","0","0"
"Syracuse","2015-04-01T00:00:00.000","0","0","0","0"
"Philadelphia","2015-04-01T00:00:00.000","0","0","0.02","0"
"Richmond","2015-04-01T00:00:00.000","0","0","0.02","0"
"Knoxville","2015-04-01T00:00:00.000","0","0","0.01","0"
"Denver","2015-04-01T00:00:00.000","0","0","0","0"
"Monroe","2015-04-01T00:00:00.000","0","0","0","0"
"Monterrey","2013-12-01T00:00:00.000","0","0","0","0"
"Oklahoma City","2015-04-01T00:00:00.000","0","0","0.04","0"
"Monterrey","2015-01-01T00:00:00.000","0","0","0.03","0"
"Villahermosa","2014-01-01T00:00:00.000","0","0","0","0"
"Greensboro","2015-04-01T00:00:00.000","0","0","0.04","0"
"Montreal","2015-04-01T00:00:00.000","0","0","0","0"
"Omaha","2015-04-01T00:00:00.000","0","0","0","0"
"Minneapolis","2015-04-01T00:00:00.000","0","0","0","0"
"Huntsville","2015-04-01T00:00:00.000","0","0","0","0"
"Salt Lake City","2015-04-01T00:00:00.000","0","0","0","0"
"Columbus, OH, US","2015-04-01T00:00:00.000","0","0","0.01","0"
"Pau","2015-05-01T00:00:00.000","0","0","0.01","0"
"Perpignan","2013-12-01T00:00:00.000","0","0","0","0"
"Alicante","2015-02-01T00:00:00.000","0","0","0.02","0"
"Tokyo","2014-04-01T00:00:00.000","0","0","0.01","0"
"Santorini","2015-01-01T00:00:00.000","0","0","0","0"
"Geneva","2014-12-01T00:00:00.000","0","0","0","0"
"Paphos","2013-12-01T00:00:00.000","0","0","0","0"
"Anapa","2015-03-01T00:00:00.000","0","0","0","0"
"Sharm el-Sheikh","2015-04-01T00:00:00.000","0","0","0","0"
"Algiers","2014-02-01T00:00:00.000","0","0","0.04","0"
"Montpellier","2014-01-01T00:00:00.000","0","0","0","0"
"Algiers","2015-01-01T00:00:00.000","0","0","0.02","0"
"Biskra","2014-04-01T00:00:00.000","0","0","0.02","0"
"Tel Aviv","2013-12-01T00:00:00.000","0","0","0","0"
"Bilbao","2015-02-01T00:00:00.000","0","0","0","0"
"Jackson","2014-10-01T00:00:00.000","0","0","0.03","0"
"Paphos","2015-04-01T00:00:00.000","0","0","0","0"
"Biskra","2015-04-01T00:00:00.000","0","0","0","0"
"Pau","2015-01-01T00:00:00.000","0","0","0","0"
"Zakinthos","2014-02-01T00:00:00.000","0","0","0","0"
"Palermo","2014-02-01T00:00:00.000","0","0","0","0"
"Algiers","2014-01-01T00:00:00.000","0","0","0.03","0"
"Calvi","2015-01-01T00:00:00.000","0","0","0.01","0"
"Zakinthos","2013-12-01T00:00:00.000","0","0","0","0"
"Calvi","2015-04-01T00:00:00.000","0","0","0.02","0"
"Amsterdam","2015-01-01T00:00:00.000","0","0","0","0"
"Reunion","2015-05-01T00:00:00.000","0","0","0.01","0"
"Moscow","2014-03-01T00:00:00.000","0","0","0","0"
"Biarritz","2013-12-01T00:00:00.000","0","0","0","0"
"Amsterdam","2014-12-01T00:00:00.000","0","0","0","0"
"Toulon","2015-03-01T00:00:00.000","0","0","0.02","0"
"Brussels","2015-03-01T00:00:00.000","0","0","0","0"
"Ibiza","2013-12-01T00:00:00.000","0","0","0","0"
"Montpellier","2015-04-01T00:00:00.000","0","0","0.01","0"
"Naples","2014-12-01T00:00:00.000","0","0","0.01","0"
"Catania","2015-05-01T00:00:00.000","0","0","0.02","0"
"Lamezia Terme","2015-03-01T00:00:00.000","0","0","0","0"
"Batna","2015-04-01T00:00:00.000","0","0","0","0"
"Bastia","2015-02-01T00:00:00.000","0","0","0.01","0"
"Krasnodar","2015-01-01T00:00:00.000","0","0","0","0"
"Figari","2013-12-01T00:00:00.000","0","0","0","0"
"Bejaia","2015-05-01T00:00:00.000","0","0","0","0"
"Mikonos","2014-10-01T00:00:00.000","0","0","0","0"
"Moscow","2014-04-01T00:00:00.000","0","0","0","0"
"Paphos","2015-02-01T00:00:00.000","0","0","0","0"
"Figari","2015-05-01T00:00:00.000","0","0","0","0"
"Palma de Mallorca","2014-03-01T00:00:00.000","0","0","0.06","0"
"Milan","2014-03-01T00:00:00.000","0","0","0","0"
"Berlin","2014-04-01T00:00:00.000","0","0","0.02","0"
"Kiev","2014-10-01T00:00:00.000","0","0","0","0"
"Calvi","2013-12-01T00:00:00.000","0","0","0","0"
"Krasnodar","2014-12-01T00:00:00.000","0","0","0","0"
"Athens","2014-03-01T00:00:00.000","0","0","0.02","0"
"Kos","2014-02-01T00:00:00.000","0","0","0","0"
"Antalya","2013-12-01T00:00:00.000","0","0","0","0"
"Mikonos","2015-02-01T00:00:00.000","0","0","0","0"
"Malaga","2013-12-01T00:00:00.000","0","0","0","0"
"Hamburg","2013-12-01T00:00:00.000","0","0","0","0"
"Toulon","2015-05-01T00:00:00.000","0","0","0.03","0"
"Setif","2015-01-01T00:00:00.000","0","0","0","0"
"Bilbao","2015-03-01T00:00:00.000","0","0","0","0"
"Brest","2014-01-01T00:00:00.000","0","0","0.02","0"
"Annaba","2014-03-01T00:00:00.000","0","0","0.01","0"
"Figari","2014-01-01T00:00:00.000","0","0","0","0"
"Valencia","2014-12-01T00:00:00.000","0","0","0","0"
"Venice","2015-05-01T00:00:00.000","0","0","0.02","0"
"Antalya","2014-04-01T00:00:00.000","0","0","0","0"
"Berlin","2014-02-01T00:00:00.000","0","0","0","0"
"Pau","2015-03-01T00:00:00.000","0","0","0","0"
"Bari","2014-05-01T00:00:00.000","0","0","0.03","0"
"Little Rock","2015-03-01T00:00:00.000","0","0","0.03","0"
"Clermont-Ferrand","2015-02-01T00:00:00.000","0","0","0","0"
"Lyon","2014-02-01T00:00:00.000","0","0","0","0"
"Biarritz","2014-03-01T00:00:00.000","0","0","0","0"
"Palma de Mallorca","2015-03-01T00:00:00.000","0","0","0.03","0"
"Valencia","2015-02-01T00:00:00.000","0","0","0","0"
"Milan","2014-12-01T00:00:00.000","0","0","0","0"
"Tokyo","2014-01-01T00:00:00.000","0","0","0","0"
"Venice","2014-04-01T00:00:00.000","0","0","0","0"
"Dusseldorf","2014-01-01T00:00:00.000","0","0","0","0"
"Moscow","2015-04-01T00:00:00.000","0","0","0","0"
"Clermont-Ferrand","2014-02-01T00:00:00.000","0","0","0","0"
"Valencia","2014-11-01T00:00:00.000","0","0","0","0"
"Ibiza","2015-04-01T00:00:00.000","0","0","0","0"
"Brest","2015-03-01T00:00:00.000","0","0","0.01","0"
"Oran","2015-02-01T00:00:00.000","0","0","0","0"
"Cleveland","2015-05-01T00:00:00.000","0","0","0.02","0"
"Figari","2015-04-01T00:00:00.000","0","0","0","0"
