"year","county","blm","usfs","state","county_and_municipal","industry","nip","native_american","total_of_volume","total_private","total_public"
"1982","KLAMATH","9991","85822","7222","0","244874","4177","0","352086","249051","103035"
"1982","LAKE","0","107000","0","0","62748","258","0","170006","63006","107000"
"1982","LANE","82282","347781","6632","14","488718","21449","0","946876","510167","436709"
"1982","LINCOLN","14157","41167","1795","49","108020","6270","20","171478","114310","57168"
"1982","LINN","22116","113174","12517","0","402688","5533","0","556028","408221","147807"
"1982","MALHEUR","0","0","0","0","42","80","0","122","122","0"
"1982","MARION","4256","28780","6217","0","27546","2753","0","69552","30299","39253"
"1982","MORROW","0","55464","0","0","21808","8075","0","85347","29883","55464"
"1982","MULTNOMAH","0","7101","38","0","6534","1892","0","15565","8426","7139"
"1982","POLK","2420","0","3292","0","87628","6733","0","100073","94361","5712"
"1982","SHERMAN","0","0","0","0","0","876","0","876","876","0"
"1982","TILLAMOOK","6427","24937","18173","0","83161","1780","0","134478","84941","49537"
"1982","UMATILLA","2016","30763","63","0","29326","4912","3273","70353","37511","32842"
"1982","UNION","0","17567","75","0","41857","8535","0","68034","50392","17642"
"1982","WALLOWA","0","31954","0","0","32580","8659","0","73193","41239","31954"
"1982","WASCO","0","60585","0","0","19","5528","79214","145346","84761","60585"
"1982","WASHINGTON","324","0","3997","0","19675","10646","0","34642","30321","4321"
"1982","WHEELER","0","4467","0","0","0","43","0","4510","43","4467"
"1982","YAMHILL","6296","7153","0","825","37663","4168","0","56105","41831","14274"
"1983","BAKER","0","74481","0","454","2095","3222","0","80252","5317","74935"
"1983","BENTON","20850","11292","5710","0","37969","9552","0","85373","47521","37852"
"1983","CLACKAMAS","28361","236760","0","640","24922","12000","930","303613","37852","265761"
"1983","CLATSOP","0","0","90716","35","130858","6166","0","227775","137024","90751"
"1983","COLUMBIA","3182","0","4479","2095","166589","15475","0","191820","182064","9756"
"1983","COOS","82009","35115","33145","8735","191367","6122","0","356493","197489","159004"
"1983","CROOK","1899","67051","0","0","8771","2755","0","80476","11526","68950"
"1983","CURRY","15551","24000","1529","0","57878","3369","0","102327","61247","41080"
"1983","DESCHUTES","0","123356","0","0","9089","369","0","132814","9458","123356"
"1983","DOUGLAS","217103","318592","2297","0","677539","36411","0","1251942","713950","537992"
"1983","GILLIAM","0","0","0","0","0","0","0","0","0","0"
"1983","GRANT","2101","172599","1481","0","5661","4503","0","186345","10164","176181"
"1983","HARNEY","0","50854","0","0","0","1405","0","52259","1405","50854"
"1983","HOOD RIVER","0","20896","129","11757","12275","251","0","45308","12526","32782"
"1983","JACKSON","96652","173613","11","208","118726","6117","0","395327","124843","270484"
"1983","JEFFERSON","3046","41352","0","0","4798","0","41935","91131","46733","44398"
"1983","JOSEPHINE","40528","28117","152","5700","1832","4595","0","80924","6427","74497"
"1983","KLAMATH","24990","231021","8542","0","293621","5382","0","563556","299003","264553"
"1983","LAKE","0","133567","0","0","55076","6461","0","195104","61537","133567"
"1983","LANE","120113","477354","11621","160","444651","38141","0","1092040","482792","609248"
"1983","LINCOLN","25745","105841","11483","632","120401","7685","4789","276576","132875","143701"
"1983","LINN","26997","165089","5562","0","366185","7855","0","571688","374040","197648"
"1983","MALHEUR","0","0","0","0","0","97","0","97","97","0"
"1983","MARION","3996","61023","10728","0","22882","4424","0","103053","27306","75747"
"1983","MORROW","69","33972","1589","0","17692","435","0","53757","18127","35630"
"1983","MULTNOMAH","1671","5598","0","0","4841","1764","0","13874","6605","7269"
"1983","POLK","9992","0","2086","0","84232","6535","0","102845","90767","12078"
"1983","SHERMAN","0","0","0","0","0","0","0","0","0","0"
"1983","TILLAMOOK","36672","27283","51563","0","85733","3018","0","204269","88751","115518"
"1983","UMATILLA","732","43843","1930","0","29857","11212","535","88109","41604","46505"
"1983","UNION","2468","58666","1138","0","45026","6140","0","113438","51166","62272"
"1983","WALLOWA","728","62443","0","0","38772","5896","0","107839","44668","63171"
"1983","WASCO","0","94796","0","308","762","1883","63606","161355","66251","95104"
"1983","WASHINGTON","856","0","11032","362","25085","15245","0","52580","40330","12250"
"1983","WHEELER","1988","14213","0","0","894","3910","0","21005","4804","16201"
"1983","YAMHILL","20482","8906","0","24","38287","10925","0","78624","49212","29412"
"1984","BAKER","330","61093","0","0","4507","3669","0","69599","8176","61423"
"1984","BENTON","22012","6193","5312","4267","36080","13208","0","87072","49288","37784"
"1984","CLACKAMAS","35646","244781","1049","312","50184","16699","10777","359448","77660","281788"
"1984","CLATSOP","0","0","97982","668","102823","10782","0","212255","113605","98650"
"1984","COLUMBIA","0","0","3833","7386","172919","24919","0","209057","197838","11219"
"1984","COOS","91578","63374","16741","5440","231306","11575","0","420014","242881","177133"
"1984","CROOK","0","66851","0","0","7099","198","0","74148","7297","66851"
"1984","CURRY","19951","16073","0","0","56031","2994","0","95049","59025","36024"
"1984","DESCHUTES","0","114549","0","0","4823","615","0","119987","5438","114549"
"1984","DOUGLAS","261391","324498","11015","1833","646848","32880","0","1278465","679728","598737"
"1984","GILLIAM","0","0","0","0","0","0","0","0","0","0"
"1984","GRANT","3225","271668","0","0","1913","6116","0","282922","8029","274893"
"1984","HARNEY","794","68234","0","0","337","0","0","69365","337","69028"
"1984","HOOD RIVER","0","35368","0","7946","7594","634","0","51542","8228","43314"
"1984","JACKSON","100945","118683","0","0","112509","9286","0","341423","121795","219628"
"1984","JEFFERSON","0","35882","0","0","4813","0","25463","66158","30276","35882"
"1984","JOSEPHINE","70247","38764","1116","2157","1987","6667","0","120938","8654","112284"
"1984","KLAMATH","34993","250371","5813","0","36212","3032","0","330421","39244","291177"
"1984","LAKE","0","108131","0","0","14292","273","0","122696","14565","108131"
"1984","LANE","139646","594070","6550","12","414599","33320","0","1188197","447919","740278"
"1984","LINCOLN","21822","129958","23869","120","117091","6479","2292","301631","125862","175769"
"1984","LINN","53812","161566","6420","0","430326","7175","0","659299","437501","221798"
"1984","MALHEUR","0","0","0","0","0","0","0","0","0","0"
"1984","MARION","7199","55778","10103","7","19661","4616","0","97364","24277","73087"
"1984","MORROW","0","32277","0","0","5303","16555","0","54135","21858","32277"
"1984","MULTNOMAH","2309","4849","0","0","2113","3922","0","13193","6035","7158"
"1984","POLK","7955","0","9697","0","56510","11432","0","85594","67942","17652"
"1984","SHERMAN","0","0","0","0","0","0","0","0","0","0"
"1984","TILLAMOOK","34127","77332","26875","1632","62069","4884","0","206919","66953","139966"
"1984","UMATILLA","358","34054","0","0","14587","7086","3361","59446","25034","34412"
"1984","UNION","141","57504","0","0","36203","14808","276","108932","51287","57645"
"1984","WALLOWA","0","70222","0","0","34357","6048","0","110627","40405","70222"
"1984","WASCO","0","91062","0","46","1653","9223","59284","161268","70160","91108"
"1984","WASHINGTON","1769","0","22756","368","34865","28224","0","87982","63089","24893"
"1984","WHEELER","0","22098","0","0","3087","4345","0","29530","7432","22098"
"1984","YAMHILL","9295","8281","0","5369","43690","8452","0","75087","52142","22945"
"1985","BAKER","0","54174","0","0","8886","940","0","64000","9826","54174"
"1985","BENTON","14002","17271","11647","0","45012","12750","0","100682","57762","42920"
"1985","CLACKAMAS","29542","253602","12","6486","60037","22582","7648","379909","90267","289642"
"1985","CLATSOP","0","0","84572","245","109273","10450","0","204540","119723","84817"
"1985","COLUMBIA","286","0","5091","2789","188075","21727","0","217968","209802","8166"
"1985","COOS","92650","37887","51925","10895","241388","15253","0","449998","256641","193357"
"1985","CROOK","0","99583","0","0","4531","91","0","104205","4622","99583"
"1985","CURRY","17482","65499","2049","0","34306","6143","0","125479","40449","85030"
"1985","DESCHUTES","4107","122185","0","0","5658","100","0","132050","5758","126292"
"1985","DOUGLAS","290188","327008","23779","286","636113","35692","0","1313066","671805","641261"
"1985","GILLIAM","0","0","0","0","0","0","0","0","0","0"
"1985","GRANT","3093","283886","0","0","3809","3847","0","294635","7656","286979"
"1985","HARNEY","0","88495","0","0","1807","980","0","91282","2787","88495"
"1985","HOOD RIVER","0","41120","42","8423","14927","966","0","65478","15893","49585"
"1985","JACKSON","81263","182683","1698","26","189978","4441","0","460089","194419","265670"
"1985","JEFFERSON","0","40767","0","0","4191","0","30637","75595","34828","40767"
"1985","JOSEPHINE","38672","39838","2176","1781","5409","1854","0","89730","7263","82467"
"1985","KLAMATH","8651","241860","2043","0","159551","4065","0","416170","163616","252554"
"1985","LAKE","0","138539","0","0","52997","0","0","191536","52997","138539"
"1985","LANE","165750","626040","12762","20","433606","46404","0","1284582","480010","804572"
"1985","LINCOLN","25533","128761","15599","7","124377","7094","7147","308518","138618","169900"
"1985","LINN","37870","231270","2875","0","341335","7782","0","621132","349117","272015"
"1985","MALHEUR","0","0","0","0","0","0","0","0","0","0"
"1985","MARION","346","43022","9488","14","21283","8659","0","82812","29942","52870"
"1985","MORROW","0","32151","0","211","7931","10542","0","50835","18473","32362"
"1985","MULTNOMAH","2007","1621","0","0","6273","4001","0","13902","10274","3628"
"1985","POLK","8502","0","9357","0","76453","7991","0","102303","84444","17859"
"1985","SHERMAN","0","0","0","0","0","0","0","0","0","0"
"1985","TILLAMOOK","46322","72612","29693","596","43729","7244","0","200196","50973","149223"
"1985","UMATILLA","0","22240","0","2254","13159","12447","65","50165","25671","24494"
"1985","UNION","352","93292","0","0","28775","14344","0","136763","43119","93644"
"1985","WALLOWA","0","72682","0","0","24104","6209","0","102995","30313","72682"
"1985","WASCO","0","81193","0","240","28873","1743","75535","187584","106151","81433"
"1985","WASHINGTON","2549","0","3410","95","42576","31116","0","79746","73692","6054"
"1985","WHEELER","6","30826","0","0","4665","3711","0","39208","8376","30832"
"1985","YAMHILL","22157","10098","0","0","45838","12009","0","90102","57847","32255"
"1986","BAKER","356","66003","0","0","1216","6438","0","74013","7654","66359"
"1986","BENTON","14680","14762","5037","0","51795","19647","0","105921","71442","34479"
"1986","CLACKAMAS","32734","274022","906","1533","71343","32815","3848","417201","108006","309195"
"1986","CLATSOP","0","0","45931","1002","110171","15775","0","172879","125946","46933"
"1986","COLUMBIA","3263","0","7101","4494","171516","36749","0","223123","208265","14858"
"1986","COOS","132014","33188","21604","4549","269545","30268","0","491168","299813","191355"
"1986","CROOK","0","95446","0","0","2730","506","0","98682","3236","95446"
"1986","CURRY","16518","95563","2894","0","43955","4164","0","163094","48119","114975"
"1986","DESCHUTES","4009","101027","0","0","12296","272","0","117604","12568","105036"
"1986","DOUGLAS","349410","492455","31608","50","591435","38227","0","1503185","629662","873523"
"1986","GILLIAM","0","0","0","0","0","0","0","0","0","0"
"1986","GRANT","0","293227","0","0","2752","15795","0","311774","18547","293227"
"1986","HARNEY","0","85557","0","0","497","17345","0","103399","17842","85557"
"1986","HOOD RIVER","0","38762","4630","7726","7487","2701","0","61306","10188","51118"
"1986","JACKSON","73418","142398","1077","0","186084","3350","0","406327","189434","216893"
"1986","JEFFERSON","0","50300","0","0","5061","298","47317","102976","52676","50300"
"1986","JOSEPHINE","53222","55218","652","658","6663","1847","0","118260","8510","109750"
"1986","KLAMATH","19277","281927","10945","0","146261","4467","0","462877","150728","312149"
"1986","LAKE","0","190092","0","0","25562","71","0","215725","25633","190092"
"1986","LANE","194221","646725","6407","537","454691","34477","0","1337058","489168","847890"
"1986","LINCOLN","21618","138089","15000","0","108455","9538","136","292836","118129","174707"
"1986","LINN","52108","205954","2360","0","388260","5672","0","654354","393932","260422"
"1986","MALHEUR","276","0","0","0","0","0","0","276","0","276"
"1986","MARION","4691","100634","14364","0","30835","12992","0","163516","43827","119689"
"1986","MORROW","0","21530","0","352","10633","3153","0","35668","13786","21882"
"1986","MULTNOMAH","0","9134","0","0","9898","7262","0","26294","17160","9134"
"1986","POLK","14895","0","10606","0","98538","13169","0","137208","111707","25501"
"1986","SHERMAN","0","0","0","0","28","0","0","28","28","0"
"1986","TILLAMOOK","41020","55880","30720","1804","45810","13362","0","188596","59172","129424"
"1986","UMATILLA","0","21813","0","0","16069","16942","65","54889","33076","21813"
"1986","UNION","716","172555","0","0","42565","15465","0","231301","58030","173271"
"1986","WALLOWA","0","82388","840","0","18001","5683","0","106912","23684","83228"
"1986","WASCO","0","45288","3470","0","20521","3616","52499","125394","76636","48758"
"1986","WASHINGTON","15","0","9139","696","37945","22844","0","70639","60789","9850"
"1986","WHEELER","0","21266","0","0","16436","7578","0","45280","24014","21266"
"1986","YAMHILL","13096","19035","0","4703","60809","25218","0","122861","86027","36834"
"1987","BAKER","721","83087","0","0","145","13244","0","97197","13389","83808"
"1987","BENTON","26747","16113","3714","0","57335","14280","0","118189","71615","46574"
"1987","CLACKAMAS","36280","210084","2571","5893","66194","27249","7725","355996","101168","254828"
"1987","CLATSOP","17","0","44382","1981","109376","16804","0","172560","126180","46380"
"1987","COLUMBIA","4316","0","5283","3572","204901","42184","0","260256","247085","13171"
"1987","COOS","132011","29585","25574","16278","263047","23338","0","489833","286385","203448"
"1987","CROOK","0","75448","0","0","7857","1604","0","84909","9461","75448"
"1987","CURRY","3141","101693","2181","0","29301","8491","0","144807","37792","107015"
"1987","DESCHUTES","5721","86496","6806","0","13751","300","0","113074","14051","99023"
"1987","DOUGLAS","378054","406283","21645","3274","471437","30854","0","1311547","502291","809256"
"1987","GILLIAM","0","0","0","0","0","0","0","0","0","0"
"1987","GRANT","8252","186638","0","0","6735","24783","0","226408","31518","194890"
"1987","HARNEY","0","91072","0","0","410","18412","0","109894","18822","91072"
"1987","HOOD RIVER","0","33649","0","8651","14068","2030","0","58398","16098","42300"
"1987","JACKSON","103921","131689","3338","0","118893","6730","0","364571","125623","238948"
"1987","JEFFERSON","0","19178","0","0","9466","943","24966","54553","35375","19178"
"1987","JOSEPHINE","42623","50668","1438","2499","4838","4867","0","106933","9705","97228"
"1987","KLAMATH","27724","308425","3977","0","171299","4747","0","516172","176046","340126"
"1987","LAKE","0","145906","0","0","26281","994","0","173181","27275","145906"
"1987","LANE","183463","633954","288","0","464156","46394","0","1328255","510550","817705"
"1987","LINCOLN","38219","113621","15439","47","111446","15029","4834","298635","131309","167326"
"1987","LINN","43784","236879","10044","0","264361","13522","0","568590","277883","290707"
"1987","MALHEUR","362","0","0","0","0","1609","0","1971","1609","362"
"1987","MARION","11304","59296","9344","0","23692","8913","0","112549","32605","79944"
"1987","MORROW","0","40509","0","0","11735","14503","0","66747","26238","40509"
"1987","MULTNOMAH","0","2659","0","0","11703","7385","0","21747","19088","2659"
"1987","POLK","12533","458","21410","0","103533","13269","0","151203","116802","34401"
"1987","SHERMAN","0","0","0","0","0","0","0","0","0","0"
"1987","TILLAMOOK","33215","38478","20555","3420","55269","11952","0","162889","67221","95668"
"1987","UMATILLA","883","44115","0","0","18202","24798","0","87998","43000","44998"
"1987","UNION","226","119027","0","0","21234","17851","0","158338","39085","119253"
"1987","WALLOWA","1275","94651","0","0","25409","12924","0","134259","38333","95926"
"1987","WASCO","0","62607","0","508","19993","1090","79582","163780","100665","63115"
"1987","WASHINGTON","582","0","1234","1975","38348","32064","0","74203","70412","3791"
"1987","WHEELER","0","8998","0","0","5682","8350","0","23030","14032","8998"
"1987","YAMHILL","19752","20071","63","3884","40530","18313","0","102613","58843","43770"
"1988","BAKER","1149","59030","0","0","1048","20844","0","82071","21892","60179"
"1988","BENTON","31221","6349","12442","1798","88610","25484","0","165904","114094","51810"
"1988","CLACKAMAS","36569","214854","4883","994","40165","44482","110","342057","84757","257300"
"1988","CLATSOP","0","0","94415","1135","109929","22660","0","228139","132589","95550"
"1988","COLUMBIA","5197","0","3754","2645","213945","51352","0","276893","265297","11596"
"1988","COOS","190205","28681","24051","10404","232948","28608","0","514897","261556","253341"
"1988","CROOK","0","59630","0","0","12014","1799","0","73443","13813","59630"
"1988","CURRY","11610","103380","4090","285","44628","4827","0","168820","49455","119365"
"1988","DESCHUTES","0","67490","0","0","15453","1403","0","84346","16856","67490"
"1988","DOUGLAS","545351","377143","28221","2124","325008","45532","0","1323379","370540","952839"
"1988","GILLIAM","0","0","0","0","42","78","0","120","120","0"
"1988","GRANT","1909","237633","0","0","4593","15495","0","259630","20088","239542"
"1988","HARNEY","0","74525","40","0","0","100","0","74665","100","74565"
"1988","HOOD RIVER","0","44196","32","7064","5353","4259","0","60904","9612","51292"
"1988","JACKSON","98575","167422","7101","0","167516","8596","0","449210","176112","273098"
"1988","JEFFERSON","0","48689","0","0","14387","1553","15367","79996","31307","48689"
"1988","JOSEPHINE","52951","92887","775","1947","6773","4144","0","159477","10917","148560"
"1988","KLAMATH","35535","320487","654","0","177575","10981","0","545232","188556","356676"
"1988","LAKE","0","103673","0","0","13790","2029","0","119492","15819","103673"
"1988","LANE","226222","673896","168","22","467889","64229","0","1432426","532118","900308"
"1988","LINCOLN","44536","164796","22550","0","121384","19910","15391","388567","156685","231882"
"1988","LINN","55203","215138","5186","0","212741","13541","0","501809","226282","275527"
"1988","MALHEUR","0","0","0","0","743","1165","0","1908","1908","0"
"1988","MARION","12935","54818","1900","0","26116","13663","0","109432","39779","69653"
"1988","MORROW","0","23945","0","0","15970","19227","0","59142","35197","23945"
"1988","MULTNOMAH","0","17142","0","7","10238","6588","0","33975","16826","17149"
"1988","POLK","13987","0","5322","0","118371","23936","0","161616","142307","19309"
"1988","SHERMAN","0","0","0","0","0","0","0","0","0","0"
"1988","TILLAMOOK","58497","51126","53822","3615","30103","9930","0","207093","40033","167060"
"1988","UMATILLA","1255","21314","0","0","21985","15475","22","60051","37482","22569"
"1988","UNION","0","91537","0","0","43237","21788","0","156562","65025","91537"
"1988","WALLOWA","0","71670","0","0","22902","15705","0","110277","38607","71670"
"1988","WASCO","0","50861","0","0","16934","2253","81527","151575","100714","50861"
"1988","WASHINGTON","37","0","16","1347","31855","41639","0","74894","73494","1400"
"1988","WHEELER","0","19392","0","0","6457","8571","0","34420","15028","19392"
"1988","YAMHILL","15671","25753","321","5275","52333","14290","8990","122633","75613","47020"
"1989","BAKER","3198","47525","0","0","5084","14242","0","70049","19326","50723"
"1989","BENTON","35742","11762","7124","0","91106","24339","0","170073","115445","54628"
"1989","CLACKAMAS","28339","115680","2077","56","64257","46266","0","256675","110523","146152"
"1989","CLATSOP","0","0","32723","1412","179172","21022","0","234329","200194","34135"
"1989","COLUMBIA","1273","0","2956","4887","207215","48719","0","265050","255934","9116"
"1989","COOS","123865","20193","21662","5198","263553","51958","0","486429","315511","170918"
"1989","CROOK","0","83337","0","0","26115","1529","0","110981","27644","83337"
"1989","CURRY","23420","102647","2648","0","29398","9201","0","167314","38599","128715"
"1989","DESCHUTES","0","64292","2780","0","21568","3470","0","92110","25038","67072"
"1989","DOUGLAS","341824","448583","18685","6754","338040","83095","0","1236981","421135","815846"
"1989","GILLIAM","0","0","0","0","0","0","0","0","0","0"
"1989","GRANT","11540","256142","0","0","17667","8378","0","293727","26045","267682"
"1989","HARNEY","0","62215","0","0","14983","539","0","77737","15522","62215"
"1989","HOOD RIVER","0","35930","0","14161","12218","2961","0","65270","15179","50091"
"1989","JACKSON","76866","159685","643","28","168089","13600","0","418911","181689","237222"
"1989","JEFFERSON","0","59930","0","0","31132","3580","13367","108009","48079","59930"
"1989","JOSEPHINE","54422","93467","2925","5408","10003","6212","0","172437","16215","156222"
"1989","KLAMATH","22108","319696","6209","5","219252","30571","0","597841","249823","348018"
"1989","LAKE","0","127943","0","2381","55195","1806","0","187325","57001","130324"
"1989","LANE","167352","544495","9683","0","478362","75006","0","1274898","553368","721530"
"1989","LINCOLN","15162","101316","32037","0","148147","26258","9597","332517","184002","148515"
"1989","LINN","25465","186006","1787","39","230067","20313","0","463677","250380","213297"
"1989","MALHEUR","269","0","0","0","0","573","0","842","573","269"
"1989","MARION","14407","52907","4954","0","26782","16765","0","115815","43547","72268"
"1989","MORROW","0","37206","0","0","7153","19505","0","63864","26658","37206"
"1989","MULTNOMAH","2686","10879","0","0","7700","5456","0","26721","13156","13565"
"1989","POLK","12293","0","7816","0","105429","19303","0","144841","124732","20109"
"1989","SHERMAN","0","0","0","0","20","2","0","22","22","0"
