"business_name","entity_type","registry_date","nonprofit_type","address","city","state","zip_code"
"ASSOCIATION FOR LEARNING AND IMPROVEMENT","DOMESTIC NONPROFIT CORPORATION","2015-06-16 13:17:16","RELIGIOUS WITH MEMBERS","PO BOX 8282","PORTLAND","OR","97207"
"ASSOCIATION FOR UNITARIAN UNIVERSALIST MUSIC MINISTRIES","DOMESTIC NONPROFIT CORPORATION","2022-01-28 07:35:14","RELIGIOUS WITH MEMBERS","2555 SW BERTHA BLVD","PORTLAND","OR","97239"
"AUGUSTANA LUTHERAN CHURCH","DOMESTIC NONPROFIT CORPORATION","1906-07-17 00:00:00","RELIGIOUS WITH MEMBERS","2710 NE 14TH AVE","PORTLAND","OR","97212"
"AUGUSTANA LUTHERAN CHURCH","DOMESTIC NONPROFIT CORPORATION","1906-07-17 00:00:00","RELIGIOUS WITH MEMBERS","4721 NE COUCH ST","PORTLAND","OR","97213"
"AUGUSTANA LUTHERAN CHURCH","DOMESTIC NONPROFIT CORPORATION","1906-07-17 00:00:00","RELIGIOUS WITH MEMBERS","2710 NE 14TH AVE","PORTLAND","OR","97212"
"AUGUSTANA LUTHERAN CHURCH","DOMESTIC NONPROFIT CORPORATION","1906-07-17 00:00:00","RELIGIOUS WITH MEMBERS","2710 NE 14TH AVE","PORTLAND","OR","97212"
"AUGUSTANA LUTHERAN CHURCH","DOMESTIC NONPROFIT CORPORATION","1906-07-17 00:00:00","RELIGIOUS WITH MEMBERS","1644 NE 55TH AVE","PORTLAND","OR","97213"
"BEAUTIFUL SAVIOR LUTHERAN CHURCH OF CLACKAMAS COUNTY, OREGON","DOMESTIC NONPROFIT CORPORATION","1955-04-04 00:00:00","RELIGIOUS WITH MEMBERS","9800 SE 92ND AVE","PORTLAND","OR","97086"
"BEAUTIFUL SAVIOR LUTHERAN CHURCH OF CLACKAMAS COUNTY, OREGON","DOMESTIC NONPROFIT CORPORATION","1955-04-04 00:00:00","RELIGIOUS WITH MEMBERS","9800 SE 92ND AVE","PORTLAND","OR","97086"
"BEAUTIFUL SAVIOR LUTHERAN CHURCH OF CLACKAMAS COUNTY, OREGON","DOMESTIC NONPROFIT CORPORATION","1955-04-04 00:00:00","RELIGIOUS WITH MEMBERS","9800 SE 92ND AVE","PORTLAND","OR","97086"
"BEAVERTON ROCK CREEK FOURSQUARE CHURCH","DOMESTIC NONPROFIT CORPORATION","2008-09-24 00:00:00","RELIGIOUS WITH MEMBERS","21450 NW ROCK CREEK BLVD","PORTLAND","OR","97229"
"BEAVERTON ROCK CREEK FOURSQUARE CHURCH","DOMESTIC NONPROFIT CORPORATION","2008-09-24 00:00:00","RELIGIOUS WITH MEMBERS","21450 NW ROCK CREEK BLVD","PORTLAND","OR","97229"
"BEAVERTON ROCK CREEK FOURSQUARE CHURCH","DOMESTIC NONPROFIT CORPORATION","2008-09-24 00:00:00","RELIGIOUS WITH MEMBERS","21450 NW ROCK CREEK BLVD","PORTLAND","OR","97229"
"BEREAN BAPTIST CHURCH OF PORTLAND, OREGON","DOMESTIC NONPROFIT CORPORATION","1961-01-16 00:00:00","RELIGIOUS WITH MEMBERS","4822 N VANCOUVER AVE","PORTLAND","OR","97217"
"BEREAN BAPTIST CHURCH OF PORTLAND, OREGON","DOMESTIC NONPROFIT CORPORATION","1961-01-16 00:00:00","RELIGIOUS WITH MEMBERS","4822 N VANCOUVER AVE","PORTLAND","OR","97217"
"BEREAN BAPTIST CHURCH OF PORTLAND, OREGON","DOMESTIC NONPROFIT CORPORATION","1961-01-16 00:00:00","RELIGIOUS WITH MEMBERS","4822 N VANCOUVER AVE","PORTLAND","OR","97217"
"BEREAN BAPTIST CHURCH OF PORTLAND, OREGON","DOMESTIC NONPROFIT CORPORATION","1961-01-16 00:00:00","RELIGIOUS WITH MEMBERS","1125 NE KILLINGSWORTH ST","PORTLAND","OR","97211"
"BETEL ROMANIAN APOSTOLIC CHURCH","DOMESTIC NONPROFIT CORPORATION","1986-08-14 00:00:00","RELIGIOUS WITH MEMBERS","18427 NE GLISAN","PORTLAND","OR","97230"
"BETEL ROMANIAN APOSTOLIC CHURCH","DOMESTIC NONPROFIT CORPORATION","1986-08-14 00:00:00","RELIGIOUS WITH MEMBERS","18427 NE GLISAN ST","PORTLAND","OR","97230"
"BETEZDA ROMANIAN PENTECOSTAL CHURCH","DOMESTIC NONPROFIT CORPORATION","1989-01-30 00:00:00","RELIGIOUS WITH MEMBERS","725 NE 157TH AVE","PORTLAND","OR","97230"
"BETEZDA ROMANIAN PENTECOSTAL CHURCH","DOMESTIC NONPROFIT CORPORATION","1989-01-30 00:00:00","RELIGIOUS WITH MEMBERS","725 NE 157TH AVE","PORTLAND","OR","97230"
"BETEZDA ROMANIAN PENTECOSTAL CHURCH","DOMESTIC NONPROFIT CORPORATION","1989-01-30 00:00:00","RELIGIOUS WITH MEMBERS","4710 SE OAK ST","PORTLAND","OR","97215"
"BETEZDA ROMANIAN PENTECOSTAL CHURCH","DOMESTIC NONPROFIT CORPORATION","1989-01-30 00:00:00","RELIGIOUS WITH MEMBERS","725 NE 157TH AVE","PORTLAND","OR","97230"
"BETHANY BAPTIST CHURCH","DOMESTIC NONPROFIT CORPORATION","1945-03-01 00:00:00","RELIGIOUS WITH MEMBERS","4545 NW KAISER RD","PORTLAND","OR","97229"
"BETHANY BAPTIST CHURCH","DOMESTIC NONPROFIT CORPORATION","1945-03-01 00:00:00","RELIGIOUS WITH MEMBERS","5480 NW PREAKNESS TERRACE","PORTLAND","OR","97229"
"BETHANY BAPTIST CHURCH","DOMESTIC NONPROFIT CORPORATION","1945-03-01 00:00:00","RELIGIOUS WITH MEMBERS","4545 NW KAISER RD","PORTLAND","OR","97229"
"BETHANY BAPTIST CHURCH","DOMESTIC NONPROFIT CORPORATION","1945-03-01 00:00:00","RELIGIOUS WITH MEMBERS","5480 NW PREAKNESS TERRACE","PORTLAND","OR","97229"
"BETHANY BIBLE CHURCH","DOMESTIC NONPROFIT CORPORATION","1895-03-18 00:00:00","RELIGIOUS WITH MEMBERS","18245 NW GERMANTOWN RD","PORTLAND","OR","97231"
"BETHANY BIBLE CHURCH","DOMESTIC NONPROFIT CORPORATION","1895-03-18 00:00:00","RELIGIOUS WITH MEMBERS","18245 NW GERMANTOWN RD","PORTLAND","OR","97231"
"BETHANY BIBLE CHURCH","DOMESTIC NONPROFIT CORPORATION","1895-03-18 00:00:00","RELIGIOUS WITH MEMBERS","18245 NW GERMANTOWN RD","PORTLAND","OR","97231"
"BETHANY BIBLE CHURCH","DOMESTIC NONPROFIT CORPORATION","1895-03-18 00:00:00","RELIGIOUS WITH MEMBERS","18245 NW GERMANTOWN RD","PORTLAND","OR","97231"
"BETHANY BIBLE CHURCH","DOMESTIC NONPROFIT CORPORATION","1895-03-18 00:00:00","RELIGIOUS WITH MEMBERS","18245 NW GERMANTOWN RD","PORTLAND","OR","97231"
"BETHANY CHURCH","DOMESTIC NONPROFIT CORPORATION","2008-09-24 00:00:00","RELIGIOUS WITH MEMBERS","14011 NE SAN RAFAEL ST","PORTLAND","OR","97230"
"BETHANY CHURCH","DOMESTIC NONPROFIT CORPORATION","2008-09-24 00:00:00","RELIGIOUS WITH MEMBERS","14011 NE SAN RAFAEL ST","PORTLAND","OR","97230"
"BETHANY CHURCH","DOMESTIC NONPROFIT CORPORATION","2008-09-24 00:00:00","RELIGIOUS WITH MEMBERS","14011 NE SAN RAFAEL ST","PORTLAND","OR","97230"
"BETHANY CHURCH","DOMESTIC NONPROFIT CORPORATION","2008-09-24 00:00:00","RELIGIOUS WITH MEMBERS","14011 NE SAN RAFAEL ST","PORTLAND","OR","97230"
"BETHANY EVANGELICAL LUTHERAN CHURCH OF PORTLAND","DOMESTIC NONPROFIT CORPORATION","1902-04-05 00:00:00","RELIGIOUS WITH MEMBERS","4330 NE 37TH AVE","PORTLAND","OR","97211"
"BETHANY EVANGELICAL LUTHERAN CHURCH OF PORTLAND","DOMESTIC NONPROFIT CORPORATION","1902-04-05 00:00:00","RELIGIOUS WITH MEMBERS","4330 NE 37TH AVE","PORTLAND","OR","97211"
"BETHANY EVANGELICAL LUTHERAN CHURCH OF PORTLAND","DOMESTIC NONPROFIT CORPORATION","1902-04-05 00:00:00","RELIGIOUS WITH MEMBERS","4330 NE 37TH AVE","PORTLAND","OR","97211"
"BETHANY EVANGELICAL LUTHERAN CHURCH OF PORTLAND","DOMESTIC NONPROFIT CORPORATION","1902-04-05 00:00:00","RELIGIOUS WITH MEMBERS","4330 NE 37TH AVE","PORTLAND","OR","97211"
"BETHANY EVANGELICAL LUTHERAN CHURCH OF PORTLAND","DOMESTIC NONPROFIT CORPORATION","1902-04-05 00:00:00","RELIGIOUS WITH MEMBERS","17105 SW VERSAILLES LN","PORTLAND","OR","97224"
"BETHANY PRESBYTERIAN CHURCH OF PORTLAND, OREGON","DOMESTIC NONPROFIT CORPORATION","1951-05-08 00:00:00","RELIGIOUS WITH MEMBERS","15505 NW SPRINGVILLE RD","PORTLAND","OR","97229"
"BETHANY PRESBYTERIAN CHURCH OF PORTLAND, OREGON","DOMESTIC NONPROFIT CORPORATION","1951-05-08 00:00:00","RELIGIOUS WITH MEMBERS","15505 NW SPRINGVILLE RD","PORTLAND","OR","97229"
"BETHANY PRESBYTERIAN CHURCH OF PORTLAND, OREGON","DOMESTIC NONPROFIT CORPORATION","1951-05-08 00:00:00","RELIGIOUS WITH MEMBERS","15505 NW SPRINGVILLE RD","PORTLAND","OR","97229"
"BETHANY PRESBYTERIAN CHURCH OF PORTLAND, OREGON","DOMESTIC NONPROFIT CORPORATION","1951-05-08 00:00:00","RELIGIOUS WITH MEMBERS","15505 NW SPRINGVILLE RD","PORTLAND","OR","97229"
"BETHANY PRESBYTERIAN CHURCH OF PORTLAND, OREGON","DOMESTIC NONPROFIT CORPORATION","1951-05-08 00:00:00","RELIGIOUS WITH MEMBERS","15505 NW SPRINGVILLE RD","PORTLAND","OR","97229"
"BETHEL AFRICAN METHODIST EPISCOPAL CHURCH","DOMESTIC NONPROFIT CORPORATION","1914-01-19 00:00:00","RELIGIOUS WITH MEMBERS","5828 NE 8TH AVE","PORTLAND","OR","97211"
"BETHEL AFRICAN METHODIST EPISCOPAL CHURCH","DOMESTIC NONPROFIT CORPORATION","1914-01-19 00:00:00","RELIGIOUS WITH MEMBERS","5828 NE 8TH AVE","PORTLAND","OR","97211"
"BETHEL AFRICAN METHODIST EPISCOPAL CHURCH","DOMESTIC NONPROFIT CORPORATION","1914-01-19 00:00:00","RELIGIOUS WITH MEMBERS","5828 NE 8TH AVE","PORTLAND","OR","97211"
"BETHEL AFRICAN METHODIST EPISCOPAL CHURCH","DOMESTIC NONPROFIT CORPORATION","1914-01-19 00:00:00","RELIGIOUS WITH MEMBERS","5828 NE 8TH AVE","PORTLAND","OR","97211"
"BETHEL AFRICAN METHODIST EPISCOPAL CHURCH","DOMESTIC NONPROFIT CORPORATION","1914-01-19 00:00:00","RELIGIOUS WITH MEMBERS","5828 NE 8TH AVE","PORTLAND","OR","97211"
"BETHEL BAPTIST CHURCH OF PORTLAND","DOMESTIC NONPROFIT CORPORATION","1949-03-14 00:00:00","RELIGIOUS WITH MEMBERS","7807 N FESSENDEN","PORTLAND","OR","97203"
"BETHEL BAPTIST CHURCH OF PORTLAND","DOMESTIC NONPROFIT CORPORATION","1949-03-14 00:00:00","RELIGIOUS WITH MEMBERS","8555 N RICHMOND","PORTLAND","OR","97203"
"BETHEL BAPTIST CHURCH OF PORTLAND","DOMESTIC NONPROFIT CORPORATION","1949-03-14 00:00:00","RELIGIOUS WITH MEMBERS","7807 N FESSENDEN","PORTLAND","OR","97203"
"BETHEL BAPTIST CHURCH OF PORTLAND","DOMESTIC NONPROFIT CORPORATION","1949-03-14 00:00:00","RELIGIOUS WITH MEMBERS","3126 N ARLINGTON PL","PORTLAND","OR","97217"
"BETHEL BAPTIST CHURCH OF PORTLAND","DOMESTIC NONPROFIT CORPORATION","1949-03-14 00:00:00","RELIGIOUS WITH MEMBERS","9507 N CENTRAL ST","PORTLAND","OR","97203"
"BETHEL BIBLE FELLOWSHIP CHURCH OF PORTLAND","DOMESTIC NONPROFIT CORPORATION","1956-08-31 00:00:00","RELIGIOUS WITH MEMBERS","5309 SE 115TH AVE","PORTLAND","OR","97266"
"BETHEL BIBLE FELLOWSHIP CHURCH OF PORTLAND","DOMESTIC NONPROFIT CORPORATION","1956-08-31 00:00:00","RELIGIOUS WITH MEMBERS","5309 SE 115TH AVE","PORTLAND","OR","97266"
"BETHEL BIBLE FELLOWSHIP CHURCH OF PORTLAND","DOMESTIC NONPROFIT CORPORATION","1956-08-31 00:00:00","RELIGIOUS WITH MEMBERS","5309 SE 115TH AVE","PORTLAND","OR","97266"
"BETHEL BIBLE FELLOWSHIP CHURCH OF PORTLAND","DOMESTIC NONPROFIT CORPORATION","1956-08-31 00:00:00","RELIGIOUS WITH MEMBERS","5309 SE 115TH AVE","PORTLAND","OR","97266"
"BETHEL BIBLE FELLOWSHIP CHURCH OF PORTLAND","DOMESTIC NONPROFIT CORPORATION","1956-08-31 00:00:00","RELIGIOUS WITH MEMBERS","5309 SE 115TH AVE","PORTLAND","OR","97266"
"BETHEL GERMAN ASSEMBLY OF GOD","DOMESTIC NONPROFIT CORPORATION","1967-03-14 00:00:00","RELIGIOUS WITH MEMBERS","7220 SE DUKE ST","PORTLAND","OR","97206"
"BETHEL GERMAN ASSEMBLY OF GOD","DOMESTIC NONPROFIT CORPORATION","1967-03-14 00:00:00","RELIGIOUS WITH MEMBERS","7220 SE DUKE ST","PORTLAND","OR","97206"
"BETHEL GERMAN ASSEMBLY OF GOD","DOMESTIC NONPROFIT CORPORATION","1967-03-14 00:00:00","RELIGIOUS WITH MEMBERS","7220 SE DUKE","PORTLAND","OR","97206"
"BETHEL GERMAN ASSEMBLY OF GOD","DOMESTIC NONPROFIT CORPORATION","1967-03-14 00:00:00","RELIGIOUS WITH MEMBERS","7220 SE DUKE ST","PORTLAND","OR","97206"
"BETHEL GERMAN ASSEMBLY OF GOD","DOMESTIC NONPROFIT CORPORATION","1967-03-14 00:00:00","RELIGIOUS WITH MEMBERS","7220 SE DUKE ST","PORTLAND","OR","97206"
"BETHESDA BAPTIST CHURCH","DOMESTIC NONPROFIT CORPORATION","2011-03-04 00:00:00","RELIGIOUS WITH MEMBERS","PO BOX 20965","PORTLAND","OR","97294"
"BETHESDA BAPTIST CHURCH","DOMESTIC NONPROFIT CORPORATION","2011-03-04 00:00:00","RELIGIOUS WITH MEMBERS","4735 N COMMERCIAL AVE","PORTLAND","OR","97217"
"BHAKTIVEDANTA SOCIETY","DOMESTIC NONPROFIT CORPORATION","1981-07-29 00:00:00","RELIGIOUS WITH MEMBERS","10235 NW CORNELIUS PASS RD","PORTLAND","OR","97231"
"BHAKTIVEDANTA SOCIETY","DOMESTIC NONPROFIT CORPORATION","1981-07-29 00:00:00","RELIGIOUS WITH MEMBERS","10235 NW CORNELIUS PASS RD","PORTLAND","OR","97231"
"BHAKTIVEDANTA SOCIETY","DOMESTIC NONPROFIT CORPORATION","1981-07-29 00:00:00","RELIGIOUS WITH MEMBERS","10235 NW CORNELIUS PASS RD","PORTLAND","OR","97231"
"BHAKTIVEDANTA SOCIETY","DOMESTIC NONPROFIT CORPORATION","1981-07-29 00:00:00","RELIGIOUS WITH MEMBERS","10235 NW CORNELIUS PASS RD","PORTLAND","OR","97231"
"BHIKSHU BUDDHIST NUN IN VIETNAMESE COMMUNITY OF OREGON","DOMESTIC NONPROFIT CORPORATION","2002-06-13 00:00:00","RELIGIOUS WITH MEMBERS","4320 SE 136TH AVE","PORTLAND","OR","97236"
"BHIKSHU BUDDHIST NUN IN VIETNAMESE COMMUNITY OF OREGON","DOMESTIC NONPROFIT CORPORATION","2002-06-13 00:00:00","RELIGIOUS WITH MEMBERS","4320 SE 136TH AVE","PORTLAND","OR","97236"
"BHIKSHU BUDDHIST NUN IN VIETNAMESE COMMUNITY OF OREGON","DOMESTIC NONPROFIT CORPORATION","2002-06-13 00:00:00","RELIGIOUS WITH MEMBERS","4320 NE 136TH AVE","PORTLAND","OR","97236"
"BHIKSHU BUDDHIST NUN IN VIETNAMESE COMMUNITY OF OREGON","DOMESTIC NONPROFIT CORPORATION","2002-06-13 00:00:00","RELIGIOUS WITH MEMBERS","4320 SE 136TH AVE","PORTLAND","OR","97236"
"BHIKSHU BUDDHIST NUN IN VIETNAMESE COMMUNITY OF OREGON","DOMESTIC NONPROFIT CORPORATION","2002-06-13 00:00:00","RELIGIOUS WITH MEMBERS","4320 SE 136TH AVE","PORTLAND","OR","97236"
"BIBLE DOCTRINE CHURCH (OF PORTLAND)","DOMESTIC NONPROFIT CORPORATION","1971-01-26 00:00:00","RELIGIOUS WITH MEMBERS","2950 SE 131ST AVE","PORTLAND","OR","97236"
"BIBLE MISSION CHURCH-KOREAN","DOMESTIC NONPROFIT CORPORATION","1994-01-11 00:00:00","RELIGIOUS WITH MEMBERS","16851 NW OAKRIDGE DR","PORTLAND","OR","97229"
"BILAL MOSQUE ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","1994-01-10 00:00:00","RELIGIOUS WITH MEMBERS","12826 NW CREEKVIEW DR","PORTLAND","OR","97229"
"BIOPANTHEISM","DOMESTIC NONPROFIT CORPORATION","2019-10-07 13:40:51","RELIGIOUS WITH MEMBERS","8150 SW BARNES RD APT I308","PORTLAND","OR","97225"
"BIOPANTHEISM","DOMESTIC NONPROFIT CORPORATION","2019-10-07 13:40:51","RELIGIOUS WITH MEMBERS","8150 SW BARNES RD APT I308","PORTLAND","OR","97225"
"BIOPANTHEISM","DOMESTIC NONPROFIT CORPORATION","2019-10-07 13:40:51","RELIGIOUS WITH MEMBERS","8150 SW BARNES RD APT I308","PORTLAND","OR","97225"
"BIOPANTHEISM","DOMESTIC NONPROFIT CORPORATION","2019-10-07 13:40:51","RELIGIOUS WITH MEMBERS","8150 SW BARNES RD APT I308","PORTLAND","OR","97225"
"BISMILLAH: ABDI JIRU","DOMESTIC NONPROFIT CORPORATION","2015-11-09 07:44:18","RELIGIOUS WITH MEMBERS","410 SE 106TH AVE","PORTLAND","OR","97216"
"BISMILLAH: ABDI JIRU","DOMESTIC NONPROFIT CORPORATION","2015-11-09 07:44:18","RELIGIOUS WITH MEMBERS","424 SE 106 AVE","PORTLAND","OR","97216"
"BISMILLAH: ABDI JIRU","DOMESTIC NONPROFIT CORPORATION","2015-11-09 07:44:18","RELIGIOUS WITH MEMBERS","410 SE 106TH AVE","PORTLAND","OR","97216"
"BISMILLAH: ABDI JIRU","DOMESTIC NONPROFIT CORPORATION","2015-11-09 07:44:18","RELIGIOUS WITH MEMBERS","424 SE 106TH AVE","PORTLAND","OR","97216"
"BISMILLAH: ABDI JIRU","DOMESTIC NONPROFIT CORPORATION","2015-11-09 07:44:18","RELIGIOUS WITH MEMBERS","7036 NE 6TH AVE","PORTLAND","OR","97211"
"BLACK BOYS LIVE","DOMESTIC NONPROFIT CORPORATION","2021-06-04 08:56:24","RELIGIOUS WITH MEMBERS","19025 SE YAMHILL ST APT 104","PORTLAND","OR","97233"
"BLACK BOYS LIVE","DOMESTIC NONPROFIT CORPORATION","2021-06-04 08:56:24","RELIGIOUS WITH MEMBERS","19025 SE YAMHILL ST APT 104","PORTLAND","OR","97233"
"BLACK BOYS LIVE","DOMESTIC NONPROFIT CORPORATION","2021-06-04 08:56:24","RELIGIOUS WITH MEMBERS","19025 SE YAMHILL ST APT 104","PORTLAND","OR","97233"
"BLACK SILICON","DOMESTIC NONPROFIT CORPORATION","2021-06-09 14:25:46","RELIGIOUS WITH MEMBERS","6227 NE 19TH AVE","PORTLAND","OR","97211"
"BLACK SILICON","DOMESTIC NONPROFIT CORPORATION","2021-06-09 14:25:46","RELIGIOUS WITH MEMBERS","6227 NE 19TH AVE","PORTLAND","OR","97211"
"BLACK SILICON","DOMESTIC NONPROFIT CORPORATION","2021-06-09 14:25:46","RELIGIOUS WITH MEMBERS","6227 NE 19TH AVE","PORTLAND","OR","97211"
"BLACK SILICON","DOMESTIC NONPROFIT CORPORATION","2021-06-09 14:25:46","RELIGIOUS WITH MEMBERS","2130 NORTH KILPATRICK ST","PORTLAND","OR","97217"
"BLANKET COVERAGE","DOMESTIC NONPROFIT CORPORATION","1994-03-28 00:00:00","RELIGIOUS WITH MEMBERS","216 NW 3RD AVE","PORTLAND","OR","97209"
"BLANKET COVERAGE","DOMESTIC NONPROFIT CORPORATION","1994-03-28 00:00:00","RELIGIOUS WITH MEMBERS","216 NW 3RD AVE","PORTLAND","OR","97209"
"BLANKET COVERAGE","DOMESTIC NONPROFIT CORPORATION","1994-03-28 00:00:00","RELIGIOUS WITH MEMBERS","216 NW 3RD AVE","PORTLAND","OR","97209"
"BLANKET COVERAGE","DOMESTIC NONPROFIT CORPORATION","1994-03-28 00:00:00","RELIGIOUS WITH MEMBERS","8435 NE GLISAN","PORTLAND","OR","97220"
"BLESSED TEMPLE COMMUNITY CHURCH","DOMESTIC NONPROFIT CORPORATION","2011-03-25 13:14:22","RELIGIOUS WITH MEMBERS","PO BOX 17653","PORTLAND","OR","97217"
"BLESSED TEMPLE COMMUNITY CHURCH","DOMESTIC NONPROFIT CORPORATION","2011-03-25 13:14:22","RELIGIOUS WITH MEMBERS","PO BOX 1753","PORTLAND","OR","97217"
"BLESSED TEMPLE COMMUNITY CHURCH","DOMESTIC NONPROFIT CORPORATION","2011-03-25 13:14:22","RELIGIOUS WITH MEMBERS","2201 N ROSA PARKS WAY","PORTLAND","OR","97217"
"BLESSED TEMPLE COMMUNITY CHURCH","DOMESTIC NONPROFIT CORPORATION","2011-03-25 13:14:22","RELIGIOUS WITH MEMBERS","8107 N DANA AVE","PORTLAND","OR","97203"
"BLESSED TEMPLE COMMUNITY CHURCH","DOMESTIC NONPROFIT CORPORATION","2011-03-25 13:14:22","RELIGIOUS WITH MEMBERS","PO BOX 17653","PORTLAND","OR","97217"
"BLUESKYS MINISTRIES, INC.","DOMESTIC NONPROFIT CORPORATION","2012-03-30 00:00:00","RELIGIOUS WITH MEMBERS","3815 SE 174TH AVE","PORTLAND","OR","97236"
"BLUESKYS MINISTRIES, INC.","DOMESTIC NONPROFIT CORPORATION","2012-03-30 00:00:00","RELIGIOUS WITH MEMBERS","1736 SE 143RD AVE","PORTLAND","OR","97233"
"BLUESKYS MINISTRIES, INC.","DOMESTIC NONPROFIT CORPORATION","2012-03-30 00:00:00","RELIGIOUS WITH MEMBERS","3815 SE 174TH AVE","PORTLAND","OR","97236"
"BLUESKYS MINISTRIES, INC.","DOMESTIC NONPROFIT CORPORATION","2012-03-30 00:00:00","RELIGIOUS WITH MEMBERS","1736 SE 143RD AVE","PORTLAND","OR","97233"
"BO KWANG SAH, INC.","DOMESTIC NONPROFIT CORPORATION","1981-10-09 00:00:00","RELIGIOUS WITH MEMBERS","1921 SE 174TH AVE","PORTLAND","OR","97233"
"BO KWANG SAH, INC.","DOMESTIC NONPROFIT CORPORATION","1981-10-09 00:00:00","RELIGIOUS WITH MEMBERS","1921 SE 174TH AVE","PORTLAND","OR","97233"
"BO KWANG SAH, INC.","DOMESTIC NONPROFIT CORPORATION","1981-10-09 00:00:00","RELIGIOUS WITH MEMBERS","1921 SE 174TH AVE","PORTLAND","OR","97233"
"BO KWANG SAH, INC.","DOMESTIC NONPROFIT CORPORATION","1981-10-09 00:00:00","RELIGIOUS WITH MEMBERS","1921 SE 174TH AVE","PORTLAND","OR","97233"
"BO KWANG SAH, INC.","DOMESTIC NONPROFIT CORPORATION","1981-10-09 00:00:00","RELIGIOUS WITH MEMBERS","1921 SE 174TH AVE","PORTLAND","OR","97233"
"BREAD OF LIFE CHRISTIAN CHURCH IN PORTLAND","DOMESTIC NONPROFIT CORPORATION","2005-09-26 00:00:00","RELIGIOUS WITH MEMBERS","550 NE 76TH AVE","PORTLAND","OR","97213"
"BREAD OF LIFE CHRISTIAN CHURCH IN PORTLAND","DOMESTIC NONPROFIT CORPORATION","2005-09-26 00:00:00","RELIGIOUS WITH MEMBERS","550 NE 76TH AVE","PORTLAND","OR","97213"
"BREAD OF LIFE CHRISTIAN CHURCH IN PORTLAND","DOMESTIC NONPROFIT CORPORATION","2005-09-26 00:00:00","RELIGIOUS WITH MEMBERS","550 NE 76TH AVE","PORTLAND","OR","97213"
"BREAD OF LIFE CHRISTIAN CHURCH IN PORTLAND","DOMESTIC NONPROFIT CORPORATION","2005-09-26 00:00:00","RELIGIOUS WITH MEMBERS","550 NE 76TH AVE","PORTLAND","OR","97213"
"BREAD OF LIFE CHRISTIAN CHURCH IN PORTLAND","DOMESTIC NONPROFIT CORPORATION","2005-09-26 00:00:00","RELIGIOUS WITH MEMBERS","550 NE 76TH AVE","PORTLAND","OR","97213"
"BRIDAL VEIL COMMUNITY CHURCH","DOMESTIC NONPROFIT CORPORATION","1981-01-26 00:00:00","RELIGIOUS WITH MEMBERS","837 NE 192ND AVE","PORTLAND","OR","97230"
"BRIDES OF CHRIST WOMEN'S FELLOWSHIP","DOMESTIC NONPROFIT CORPORATION","2007-07-10 00:00:00","RELIGIOUS WITH MEMBERS","35 NE STAFFORD ST","PORTLAND","OR","97211"
"BRIDES OF CHRIST WOMEN'S FELLOWSHIP","DOMESTIC NONPROFIT CORPORATION","2007-07-10 00:00:00","RELIGIOUS WITH MEMBERS","35 NE STAFFORD ST","PORTLAND","OR","97211"
"BRIDGE CHURCH OF CHRIST","DOMESTIC NONPROFIT CORPORATION","2022-03-02 09:41:15","RELIGIOUS WITH MEMBERS","3020 NW MONTE VISTA TER","PORTLAND","OR","97210"
"BRIDGE CHURCH OF CHRIST","DOMESTIC NONPROFIT CORPORATION","2022-03-02 09:41:15","RELIGIOUS WITH MEMBERS","3020 NW MONTE VISTA TER","PORTLAND","OR","97210"
"BRIDGE CITY COMMUNITY CHURCH","DOMESTIC NONPROFIT CORPORATION","1997-06-03 00:00:00","RELIGIOUS WITH MEMBERS","888 SW 5TH AVE STE 1600","PORTLAND","OR","97204"
"BRIDGE CITY FELLOWSHIP","DOMESTIC NONPROFIT CORPORATION","2015-10-13 15:49:25","RELIGIOUS WITH MEMBERS","3595 SW 93RD AVE","PORTLAND","OR","97225"
"BRIDGE CITY FELLOWSHIP","DOMESTIC NONPROFIT CORPORATION","2015-10-13 15:49:25","RELIGIOUS WITH MEMBERS","3595 SW 93RD AVE","PORTLAND","OR","97225"
"BRIDGE CITY FELLOWSHIP","DOMESTIC NONPROFIT CORPORATION","2015-10-13 15:49:25","RELIGIOUS WITH MEMBERS","2470 SW ROXBURY AVE","PORTLAND","OR","97225"
"BRIDGE CITY FELLOWSHIP","DOMESTIC NONPROFIT CORPORATION","2015-10-13 15:49:25","RELIGIOUS WITH MEMBERS","16339 NW GRAF ST","PORTLAND","OR","97229"
"BRIDGE CITY FELLOWSHIP","DOMESTIC NONPROFIT CORPORATION","2015-10-13 15:49:25","RELIGIOUS WITH MEMBERS","16339 NW GRAF ST","PORTLAND","OR","97229"
"BRIDGE CITY FRIENDS MEETING OF THE RELIGIOUS SOCIETY OF FRIENDS","DOMESTIC NONPROFIT CORPORATION","2005-06-06 00:00:00","RELIGIOUS WITH MEMBERS","PO BOX 286","PORTLAND","OR","97207"
"BRIDGE CITY FRIENDS MEETING OF THE RELIGIOUS SOCIETY OF FRIENDS","DOMESTIC NONPROFIT CORPORATION","2005-06-06 00:00:00","RELIGIOUS WITH MEMBERS","ARCHITECTURE HERITAGE CENTER","PORTLAND","OR","97214"
"BRIDGE CITY FRIENDS MEETING OF THE RELIGIOUS SOCIETY OF FRIENDS","DOMESTIC NONPROFIT CORPORATION","2005-06-06 00:00:00","RELIGIOUS WITH MEMBERS","3232 NE 52ND AVE","PORTLAND","OR","97213"
