"date","company","product_name","brand_name","reason"
"2022-07-05T00:00:00.000","BIOBIZZ WORLDWIDE SL","1-2-2 Bio-Bloom NA Liquid Fertilizer","Biobizz From Dutch Origins","MislabeledUnregistered"
"2022-07-05T00:00:00.000","BIOBIZZ WORLDWIDE SL","3-0-7 Bio-Grow NA Liquid Fertilizer","Biobizz From Dutch Origins","MislabeledUnregistered"
"2022-07-05T00:00:00.000","BIOBIZZ WORLDWIDE SL","4-0-3 Fish-Mix NA Plant Nutrient","Biobizz From Dutch Origins","MislabeledUnregistered"
"2022-07-05T00:00:00.000","FOOP ORGANIC BIOSCIENCES INC","Clone Gel","FOOP Organic Biosciences","MislabeledUnregistered"
"2022-07-05T00:00:00.000","Nimtree Organcis LLC dba Neemtree Organics","Karanja Kraze Karanja Cake","Neem Tree Organics","MislabeledUnregistered"
"2022-07-05T00:00:00.000","Nimtree Organcis LLC dba Neemtree Organics","NeemCake Pure Cold Pressed Neem Cake","Neem Tree Organics","UnregisteredMislabeled"
"2022-07-05T00:00:00.000","ROCK HOLDINGS PTY LTD","0-7-8 Resinator Heavy Yields","Rock","Unregistered"
"2022-07-05T00:00:00.000","ROMEO PACKING COMPANY","6-25-25","Romeo Soluble Fertilizers","Mislabeled"
"2022-07-05T00:00:00.000","ROMEO PACKING COMPANY","15-30-15","Romeo Soluble Fertilizers","Mislabeled"
"2022-07-05T00:00:00.000","ROMEO PACKING COMPANY","24-14-14","Romeo Soluble Fertilizers","Mislabeled"
"2022-07-05T00:00:00.000","X NUTRIENTS","0.5-0.0-0.1 Amino Blast","X Nutrients","MislabeledUnregistered"
"2022-07-05T00:00:00.000","X NUTRIENTS","1.6-2.1-5.5 Grow","X Nutrients","Unregistered"
"2022-07-05T00:00:00.000","X NUTRIENTS","Ful-Potential","X Nutrients","UnregisteredMislabeled"
"2022-07-05T00:00:00.000","Zen Garden Supply","0-39-25 Monsterz Blood",,"MislabeledUnregistered"
"2022-07-05T00:00:00.000","Zen Garden Supply","1-52-31 Kings Bud Firecracker",,"MislabeledUnregistered"
"2022-07-05T00:00:00.000","Zen Garden Supply","6-58-13 Kings Maxx",,"MislabeledUnregistered"
"2022-07-05T00:00:00.000","Zen Garden Supply","Monster Treez",,"MislabeledUnregistered"
"2022-06-17T00:00:00.000","COMPASS MINERALS USA INC","0-42*-26 Restore","ProAcqua","MislabeledUnregistered"
"2022-06-17T00:00:00.000","COMPASS MINERALS USA INC","0-6-4 Pulse (w/o Nickel)","ProAcqua","MislabeledUnregistered"
"2022-05-10T00:00:00.000","EDEN SOLUTIONS LLC","0-0-4 Special K","Blue Gold","Unregistered"
"2022-05-04T00:00:00.000","BALL DPF LLC","1-1-1 All Purpose Liquid Plant Food","Jobe's Organics","Unregistered"
"2022-05-04T00:00:00.000","BARENBRUG USA INC","8.96-1.04-1.04 Lawn Thickener Sun & Shade Mix","Ace Quality since 1924","Unregistered"
"2022-05-04T00:00:00.000","EASY GARDENER INC","2-7-4 Fast Start Planting Tablets","Jobe's Organics","Unregistered"
"2022-05-04T00:00:00.000","SCOTTS COMPANY","23-0-3 with Moss Control (w/o Water Smart)","Scotts Turf Builder","Mislabeled"
"2022-05-04T00:00:00.000","SKYLINE ENCAP HOLDINGS LLC","Fast Acting Lime Helps Green Up Lawns","Earth Science Eco-Friendly Growth Essentials Good Stuff In Good Stuff Out","Unregistered"
"2022-04-14T00:00:00.000","QC CORPORATION","Ferrous Sulfate Monohydrate Coarse Granular -6 + 14 Other Than USP Grade","QC Corporation","Unregistered"
"2022-04-13T00:00:00.000","OVS","Soluble Fulvic","Trilogy Plant. Grow. Perform.","MislabeledUnregistered"
"2022-04-13T00:00:00.000","WESTBRIDGE","0-12-0 Phosphorus Fertilizer","Organic BioLink","Unregistered"
"2022-04-06T00:00:00.000","Algamin LLC","0-0-7 Algamin XTO","Algamin LLC","Unregistered"
"2022-04-06T00:00:00.000","Chem Nut Inc","Pacific Premium Nitro MSO UAN Fertilizer/Methylated Blend","Chem Nut Inc","MislabeledUnregistered"
"2022-04-06T00:00:00.000","FITZMAURICE FERTILIZER INC","0-0-18 Nutra-Sup Foliar Fertilizer","Fitzmaurice Fertilizer, Inc.","Unregistered"
"2022-04-06T00:00:00.000","HELENA AGRI ENTERPRISES LLC","16-16-16-6S-0.5ZN-0.2B-1.6HA Aurora Farms Veg Preplant","Helena Agri-Enterprises","Mislabeled"
"2022-04-06T00:00:00.000","HELENA AGRI ENTERPRISES LLC","23-0-11-11-5(Mg)","Helena Agri Enterprises","MislabeledUnregistered"
"2022-04-06T00:00:00.000","HELENA AGRI ENTERPRISES LLC","26-3-10-5 Denny Frank Custom Mix","Helena Agri-Enterprises","Mislabeled"
"2022-04-06T00:00:00.000","HELENA AGRI ENTERPRISES LLC","Pelletized Limestone","Helena Agri-Enterprises","Unregistered"
"2022-03-15T00:00:00.000","DR EARTH COMPANY","Pelletized Garden Lime","Dr Earth","Unregistered"
"2022-03-15T00:00:00.000","DR EARTH COMPANY","Pelletized Soil Acidifer","Dr Earth","Unregistered"
"2022-03-15T00:00:00.000","Good Earth Horticulture","16-16-16 Multi-Purpose Fertilizer","Master Nursery","UnregisteredMislabeled"
"2022-03-15T00:00:00.000","MALIBU COMPOST","1.5-1-1 Bu's Blades Biodynamic Blend Lawn, Seed & Sod","Malibu Compost Biodynamic","Unregistered"
"2022-03-15T00:00:00.000","PLANT REVOLUTION INC","17-9-5 Premium Mycorrhizal Tablets All-Purpose Fertilizer","Plant Success","UnregisteredMislabeled"
"2022-03-15T00:00:00.000","PLANTATION PRODUCTS LLC","0.005-0-0 Plant Vitamin for All Plants","Superthrive","Unregistered"
"2022-03-15T00:00:00.000","TERAGANIX HOLDINGS LLC","EM-1 Microbial Inoculant","Dr. Higa's Original","MislabeledUnregistered"
"2022-02-03T00:00:00.000","BLACK EARTH PRODUCTS INC","GG16 (w/ 3.04% Hydrophobic Fulvic Acid)","Humalite","Unregistered"
"2022-02-03T00:00:00.000","EVERFLUX TECHNOLOGIES","0-0.007-0 Terraflux Activated Biochar Blend","Everflux Technologies","Unregistered"
"2022-02-03T00:00:00.000","Panacea Products Corporation","All Natural Water Storing Granules","Moisture Keeper By Panacea","Unregistered"
"2022-02-03T00:00:00.000","PROTEINAS MARINAS Y HARINAS DE SINALOA SA DE CV","4.83-0.76-0.52 Crab Meal","Promaharin ""Cuidando el Planeta""","Unregistered"
"2022-02-03T00:00:00.000","SEACOAST COMPOST","Seacoast Compost Organic and Biodynamic","SeaCoast Compost","Mislabeled"
"2022-01-25T00:00:00.000","SJ ENTERPRISES PTY LTD","Coco & Clay 60% coir w/40% Hydroclay","Cyco Platinum Series","Unregistered"
"2022-01-25T00:00:00.000","SJ ENTERPRISES PTY LTD","Hydro Clay","Cyco Platinum Series","Unregistered"
"2022-01-25T00:00:00.000","SJ ENTERPRISES PTY LTD","Seamix Coco-Peat-Perlite-Kelp","Cyco Platinum Series","Unregistered"
"2022-01-25T00:00:00.000","SJ ENTERPRISES PTY LTD","Wormix Coco-Perlite-Worm Castings","Cyco Platinum Series","Unregistered"
"2021-10-13T00:00:00.000","Ostara Nutrient Recovery Technologies Inc.","5-27-0 +10% Mg Slow Release Fertilizer 7 Month Longevity- 150 SGN","CrystalGreen All Ways Green","Unregistered"
"2021-10-13T00:00:00.000","Ostara Nutrient Recovery Technologies Inc.","5-27-0 +10% Mg Slow Release Fertilizer 7 Month Longevity- 300 SGN","CrystalGreen All Ways Green","Unregistered"
"2021-10-13T00:00:00.000","Ostara Nutrient Recovery Technologies Inc.","5-27-0 +10% Mg Slow Release Fertilizer 7 Month Longevity- 90 SGN","CrystalGreen All Ways Green","Unregistered"
"2021-10-12T00:00:00.000","ARMAND PRODUCTS CO","0-0-66.5 Potassium Carbonate Plant Nutrient Grade (Anhydrous)","Armand Products Company","Unregistered"
"2021-10-12T00:00:00.000","SQM NORTH AMERICA","13-0-46 Potassium Nitrate Crystals","SQM Champion Ultrasol K Plus","MislabeledUnregistered"
"2021-06-10T00:00:00.000","PLAN B ORGANICS","5-1-1 High Nitro Bat Guano (w/ 3.00% Water Insoluble Nitrogen)","Plan ""B"" Organics","Unregistered"
"2021-05-26T00:00:00.000","Imagine Landscape","Root Pack Beneficial Microbes for Edible Crops","OG Biowar","UnregisteredMislabeled"
"2021-05-25T00:00:00.000","AGROTHRIVE INC","3-3-2 General Purpose Liquid Fertilizer","AgroThrive Organic Bio-Fertilizers","UnregisteredMislabeled"
"2021-05-25T00:00:00.000","JOHN & BOB'S CORPORATION","0-0-0.33 Maximize Microbes & Minerals","John & Bob's Smart Soil Solutions","Mislabeled"
"2021-05-25T00:00:00.000","ORGANIC PLANT MAGIC LLC","6-5-5 + Calcium All Purpose Organic Plant Food Alive with Beneficial MicroOrganisms","Organic Plant Magic","UnregisteredMislabeled"
"2021-03-08T00:00:00.000","ALLIANCE THE ROOTS OF SUCCESS","Alliance Biologics The Roots of Success (w/ 2 X 10^8 cfu/ml Bacillus mojavensis)","Alliance Biologics","Unregistered"
"2021-03-08T00:00:00.000","CARIBSEA INC","Eco-Complete Planted Aquarium Substrate Black (w/ 2% Ca)","CaribSea","UnregisteredMislabeled"
"2021-03-08T00:00:00.000","HUMBOLDT AG SUPPLY","Beneficial Biotics Water-Soluble Bacillus Blend","Humboldt Ag Supply","UnregisteredMislabeled"
"2021-03-08T00:00:00.000","PUREAG LLC","Rootamendary Trichoderma Fungi Blend (w/ Azotobacter chroococcum)","PureAg Simple Soil Science","Unregistered"
"2021-03-04T00:00:00.000","DR EARTH COMPANY","1-1-1 Pure Gold Hand Crafted Premium Blend Organic & Natural Concentrated All Purpose Plant Food","Dr. Earth","Unregistered"
"2021-03-04T00:00:00.000","DR EARTH COMPANY","3-2-1 Natural Wonder Organic & Natural Hand Crafted Blend Premium Concentrate Fruit & Berry Fertilizer","Dr. Earth","Unregistered"
"2021-03-04T00:00:00.000","NILOCG AQUATICS","2.57-1.69-10.1 Thrive Caps Substrate Vitalizer Macros | Micros | Essential Minerals","NilocG","UnregisteredMislabeled"
"2021-02-26T00:00:00.000","Kelp4Less.com","Fish Bone Meal","Kelp4Less.com","UnregisteredMislabeled"
"2020-12-10T00:00:00.000","AGRO RESEARCH INTERNATIONAL","WS Biological Amendment","Agro Gold","AdulteratedMislabeled"
"2020-10-05T00:00:00.000","TOPBUXUS GROWING SOLUTIONS","13-3-13 Boxwood Turbo Grow","Topbuxus","Mislabeled"
