"operator_id","operator_name","op_strcity","op_strzip","url","op_country","ticket_revenue","private_contract_revenue","advertising_revenue","public_contract_revenue","federal_funding_revenue","state_funding_revenue","local_funding_revenue","federal_state_local","pub_fund_type_1","pub_fund_source_1","pub_fund_prog_1","pub_fund_type_2","pub_fund_source_2","pub_fund_prog_2","pub_fund_type_3","pub_fund_source_3","pub_fund_prog_3","pub_fund_type_4","pub_fund_source_4","pub_fund_prog_4","pub_fund_type_5","pub_fund_source_5","pub_fund_prog_5","pub_fund_type_6","pub_fund_source_6","pub_fund_prog_6","pub_fund_type_7","pub_fund_source_7","pub_fund_prog_7","pub_fund_type_8","pub_fund_source_8","pub_fund_prog_8","vessel_id","vessel_name","uscg_number","in_service","carries_passengers","carries_vehicles","carries_freight","passenger_capacity","vehicle_capacity","fuel_type","fuel_other","typical_speed","year_built","mainhorsepowerahead","mainhorsepowerastern","hullmaterial","hullshape","propulsiontype","selfpropindicator","registered_breadth","registered_depth","registered_length","registered_net_tons","registered_gross_tons","vessel_ownership","vessel_owned_by","vessel_operation","vessel_operated_by","fuel_mileage","ada_accessible","engine_lifespan","census_year_miles","terminal_id","terminal_name","term_city","term_state","term_country","terminal_coordinates","terminal_coordinates_address","terminal_coordinates_city","terminal_coordinates_state","terminal_coordinates_zip","parking","local_bus","intercity_bus","local_rail","intercity_rail","terminal_ownership","terminal_owned_by","terminal_operation","terminal_operated_by","segment_id","seg_length","average_trip_time","season_start_month","season_start_day","season_end_month","season_end_day","route_rates_regulated","route_rate_regulator","passengers","vehicles","avg_daily_brd_pax","avg_daily_brd_veh","vessel1_id","vessel1_name","vessel2_id","vessel2_name","vessel3_id","vessel3_name","segment_name","seg_terminal1_id","seg_terminal2_id","seg_type","serves_nps","terminal_name1","term_city1","term_state1","term_country1","terminal_coordinates1","terminal_coordinates1_address","terminal_coordinates1_city","terminal_coordinates1_state","terminal_coordinates1_zip","parking1","local_bus1","intercity_bus1","local_rail1","intercity_rail1","terminal_ownership1","terminal_owned_by1","terminal_operation1","terminal_operated_by1","terminal_name2","term_city2","term_state2","term_country2","terminal_coordinates2","terminal_coordinates2_address","terminal_coordinates2_city","terminal_coordinates2_state","terminal_coordinates2_zip","parking2","local_bus2","intercity_bus2","local_rail2","intercity_rail2","terminal_ownership2","terminal_owned_by2","terminal_operation2","terminal_operated_by2","uscg_number1","in_service1","carries_passengers1","carries_vehicles1","carries_freight1","passenger_capacity1","vehicle_capacity1","fuel_type1","fuel_other1","typical_speed1","year_built1","mainhorsepowerahead1","mainhorsepowerastern1","hullmaterial1","hullshape1","propulsiontype1","selfpropindicator1","registered_breadth1","registered_depth1","registered_length1","registered_gross_tons1","registered_net_tons1","vessel_ownership1","vessel_owned_by1","vessel_operation1","vessel_operated_by1","fuel_mileage1","ada_accessible1","engine_lifespan1","census_year_miles1","uscg_number2","in_service2","carries_passengers2","carries_vehicles2","carries_freight2","passenger_capacity2","vehicle_capacity2","fuel_type2","fuel_other2","typical_speed2","year_built2","mainhorsepowerahead2","mainhorsepowerastern2","hullmaterial2","hullshape2","propulsiontype2","selfpropindicator2","registered_breadth2","registered_depth2","registered_length2","registered_gross_tons2","registered_net_tons2","vessel_ownership2","vessel_owned_by2","vessel_operation2","vessel_operated_by2","fuel_mileage2","ada_accessible2","engine_lifespan2","census_year_miles2","uscg_number3","in_service3","carries_passengers3","carries_vehicles3","carries_freight3","passenger_capacity3","vehicle_capacity3","fuel_type3","fuel_other3","typical_speed3","year_built3","mainhorsepowerahead3","mainhorsepowerastern3","hullmaterial3","hullshape3","propulsiontype3","selfpropindicator3","registered_breadth3","registered_depth3","registered_length3","registered_gross_tons3","registered_net_tons3","vessel_ownership3","vessel_owned_by3","vessel_operation3","vessel_operated_by3","fuel_mileage3","ada_accessible3","engine_lifespan3","census_year_miles3","surveyyear"
"260","San Francisco Bay Area Water Emergency Transportation Authority (WETA)","San Francisco","94111","http://www.sanfranciscobayferry.com/weta","United States","59",,,,,,"41","1","2","Metropolitan Transportation Commission","Regional Measure 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-121.002435 37.640735)",,,"CA",,,,,,,,,,,"745","23.4","55","1","1","12","31","1","Water Emergency Transportation Authority","331633","0","916","0","178","Mare Island","907","Solano","128","Intintoli","San Francisco Ferry Building - Vallejo","101","108","1","0","San Francisco Ferry Building","San Francisco","CA","United States","POINT (-122.393204 37.796877)",,,,,"1","1","1","1","1","0","Port of San Francisco","0","Port of San Francisco","Vallejo","Vallejo","CA","United States","POINT (-122.262947 38.099868)",,,,,"1","1","1","0","0","0","City of Vallejo","0","Blue & Gold Fleet (under contract to WETA)","1053103","1","1","0","0","330",,"1",,"35","1997","5360","5360","1","5","18","1","37.7","12.6","125.6","95","64","0","Water Emergency Transit Administration","0","Blue and Gold Fleet (under contract to WETA)","220","1","25","53755","1155022","1","1","0","0","320",,"1",,"35","2004","6300","6300","1","5","18","1","37.7","12.6","125.7","91","62","0","Water Emergency Transportation Authority","0","Blue and Gold Fleet (under contract to WETA)","210","1","25","52047","1050665","1","1","0","0","349",,"1",,"35","1997","5360","5360","1","5","18","1","37.7","12.6","125.6","95","64","0","Water Emergency Transit Administration","0","Blue and Gold Fleet (under contract to WETA)","220","1","25","44549","2016"
"381","Texas Department of Transportation","Austin","78701","http://www.txdot.gov","United States",,,,,,"100",,"1","1","Texas Department of Transportation","Texas Department of Transportation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-99.423022 31.827233)",,,"TX",,,,,,,,,,,"553","2.7","20","1","1","12","31","0",,"2521021","780478","6907","2138","1229","John W. Johnson","594","Ray Stoker Jr","595","Robert H Dedman","Galveston - Port Bolivar","478","483","1","0","Galveston","Galveston","TX","United States","POINT (-94.773603 29.327511)",,,,,"1","1","0","0","0","0","Texas Department of Transportation","0","Texas Department of Transportation","Port Bolivar","Port Bolivar","TX","United States","POINT (-94.779406 29.362243)",,,,,"1","0","0","0","0","0","Texas Department of Transportation","0","Texas Department of Transportation","1228845","1","1","1","0","500","70","1",,"11","2011","3566","3566","8","4","7","1","65.3","15.5","256.4","1248","848","0","Texas Department of Transportation","0","Texas Department of Transportation","64","1","5","26698","1046230","1","1","1","0","500","70","1",,"11","1997","3000",,"8","5","11","1","65.3","15.5","252.8","1082","393","0","Texas Department of Transportation","0","Texas Department of Transportation","76.4","1","19","20320","1075027","1","1","1","0","500","70","1",,"11","1999","3000","3000","8","5","11","1","65.3","15.5","252.8","1082","393","0","Texas Department of Transportation","0","Texas Department of Transportation","73.7","1","17","19548","2016"
"382","The LA DOTD Headquarters Building","Baton Rouge","70802","http://www.dotd.la.gov","United States","2","0","0","0","12","86","0","1","0","Federal Highway Administration","Ferry Boat Program (capital)","0","Federal Transit Administration","5307 Grants","1","Louisiana Department of Transportation and Development","Transportation Trust Fund (operations and capital)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-92.463284 31.2931)",,,"LA",,,,,,,,,,,"654","0.7","15","1","1","12","31","1","Louisiana Department of Transportation and Development","357597","219314","979","600","545","M/V New Roads","809","M/V St. Francisville","622","M/V Ascension","Plaquemine - Sunshine","199","200","1","0","Plaquemine","Plaquemine","LA","United States","POINT (-91.222909 30.283479)",,,,,"0","0","0","0","0","0","Louisiana Department of Transportation and Development","0","Louisiana Department of Transportation and Development","Sunshine","Sunshine","LA","United States","POINT (-91.209591 30.285399)",,,,,"0","0","0","0","0","0","Louisiana Department of Transportation and Development","0","Louisiana Department of Transportation and Development","577910","1","1","1","0","143","35","1",,"12","1976","1234","1234","8","5","11","1","60","9.6","142.7","656","446","0","Louisiana Department of Transportation","0","Louisiana Department of Transportation","29","0",,,"510382","1","1","1","0","143","35","1",,"12","1967","1500","1000","8","5","11","1","60","9.6","142.7","656","446","0","Louisiana Department of Transportation and Developme","0","Louisiana Department of Transportation and Developme","29","0",,,"583431","0","1","1","0","113","45","1",,"12","1977","1700",,"8","5","11","1","26","10.2","195","483","483","0","Louisiana Department of Transportation and Developme","0","Louisiana Department of Transportation and Developme","29","0",,,"2016"
"224","Calhoun Ferry Company","Batchtown","62006","http://calhounferrycompany.com","United States","90","10",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,"879","GR-2","1065471","1","1","1","0","81","15","5","barge",,"1998",,,"8","5","26","0","32","4","90","84","84","1",,"1",,,"1",,,,,,,,"POINT (-88.993221 40.477092)",,,"IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"63","The Isle Royale Line","Copper Harbor","49918","http://www.isleroyale.com","United States","100",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-84.711206 44.66399)",,,"MI",,,,,,,,,,,"514","49","210","5","10","9","30","1","National Park Service","5000","0","60",,"797","Isle Royale Queen IV",,,,,"Waterfront Landing - Rock Harbor","283","300","1","1","Waterfront Landing","Copper Harbor","MI","United States","POINT (-87.890654 47.470809)",,,,,"1","0","0","0","0","1","Isle Royale Line Inc.","1","Isle Royale Line Inc.","Rock Harbor","Isle Royale National","MI","United States","POINT (-88.486228 48.145646)",,,,,"0","0","0","0","0","0","National Park Service","0","National Park Service","625597","1","1","0","0","97","0","1",,"14.5","1980","1380",,"1","5","11","1","22.1","7.4","98.9","93","63","1","Isle Royale Line Inc.","1","Isle Royale Line Inc.",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"3","Casco Bay Island Transit District","Portland","04112","http://www.cascobaylines.com","United States","73.5","8.5","0","0","14","4","0","1","0","Federal Highway Administration","Surface Transportation Program","0","Federal Transit Administration","5307 Urbanized Area Formula Funds","0","Federal Transit Administration","5337 State of Good Repair Funds","1","Maine Department of Transportation","5307 Urbanized Area Formula Funds","1","Maine Department of Transportation","5311 Rural Area Formula Funds","1","Maine Department of Transportation","Rural Transportation Assistance Program",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-68.986647 45.252223)",,,"ME",,,,,,,,,,,"670","3.85","25","1","1","12","31","1","Public Utilities Commission","28153","0","77","0","387","Maquoit","1236","Wabanaki","756","Aucocisco","Casco Bay Ferry Terminal - Diamond Cove","235","217","1","0","Casco Bay Ferry Terminal","Portland","ME","United States","POINT (-70.247779 43.656328)",,,,,"1","1","1","0","0","0","City of Portland, Maine","0","Casco Bay Island Transit","Diamond Cove","Portland","ME","United States","POINT (-70.191285 43.684727)",,,,,"0","0","0","0","0","1",,"0","Casco Bay Island Transit","1023852","1","1","0","1","399","0","1",,"9.5","1994","400",,"8","5","11","1","30","10.5","90.6","93","63","0","Casco Bay Island Transit","0","Casco Bay Island Transit","18.5","1","35","29219","1246995","1","1","0","1","398","0","1",,"10","2013","900","800","8","4","11","1","31","8.7","102.3","68","47","0","Casco Bay Island Transit","0","Casco Bay Island Transit","14","1","35","16809","1164653","1","1","0","1","399","0","1",,"10","2005","900","900","8","5","11","1","31.1","8.8","103.8","56","38","0","Casco Bay Island Transit","0","Casco Bay Island Transit","14","1","35","16272","2016"
"40","Golden Gate Bridge Highway and Transportation District","San Francisco","94129-0601","http://www.goldengateferry.org","United States","80.01","5.3","0.48","0","0.03","14.18","0","1","0","Federal Highway Administration","Highway Bridge Program (capital)","0","Federal Transit Administration","Section 5307 (capital)","2","Metropolitan Transportation Commission","Regional Measure 2 (capital and operating)","1","California Department of Transportation","PTMISEA (capital); LCTOP (capital and operating)","1","Metropolitan Transportation Commission","TDA/STA (operating)",,,,,,,,,,"233","San Francisco","586350","1","1","0","0","750","0","1",,"20","1977","3750","3750","1","5","11","1","32","5.8","152","56","99","0","Gloden Gate Bridge Highway Transportation District","0","Gloden Gate Bridge Highway Transportation District","160","1","20",,,,,,,"POINT (-121.002435 37.640735)",,,"CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"384","Washington State Ferries","Seattle","98121","www.wsdot.wa.gov/ferries","United States","72.7","1.3","0.3","0.1",,"25.6",,"1","0","Department of Homeland Security",,"0","Federal Transit Administration","5307 Urbanized Area Funds (Capital)","0","Federal Transit Administration","5309 Capital Program Funds (Capital)","0","Federal Transit Administration","5337 MAP-21 State of Good Repair (Capital)","0","US Department of Transportation","Other Grant Programs","1","Washington State","Gasoline Taxes (Operating and Capital)","1","Washington State","Motor Vehicle License Tax and Fees (Operating and Capital)","1","Washington State","MultiModal Accounting (Operating)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-120.467672 47.517368)",,,"WA",,,,,,,,,,,"688","1.5","15","1","1","12","31","1","Washington State Transportation Commission","384287","225129","1053","617","1223","Chetzemoka","1224","Salish",,,"Point Defiance - Tahlequah","548","554","1","0","Point Defiance","Tacoma","WA","United States","POINT (-122.514137 47.306323)",,,,,"1","1","0","0","0","0","Tacoma Parks Department","0","Washington State Ferries","Tahlequah","Vashon Island","WA","United States","POINT (-122.507773 47.332025)",,,,,"1","1","0","0","0","0","Washington State Ferries","0","Washington State Ferries","1228643","1","1","1","1","750","64","1",,"15","2010","6000","6000","8","4","11","1","64","17.6","257.4","4623","1887","0","Washington State Ferries","1","Washington State Ferries","50","1","60","23186","1229903","1","1","1","1","750","64","1",,"15","2011","6000","6000","8","5","11","1","64","17.6","257.4","4623","1887","0","Washington State Ferries","0","Washington State Ferries","75","1","60","35527",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"127","Blue and Gold Fleet","San Francisco","94133","http://www.blueandgoldfleet.com/ferry-services","United States",,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-121.002435 37.640735)",,,"CA",,,,,,,,,,,"736","0.4","10","1","1","12","31","1","California State Parks Department","1109",,"3",,"630","Zelinsky","760","Bay Monarch","317","Royal Star","Angel Island - Tiburon Ferry Terminal","73","105","1","0","Angel Island","San Francisco","CA","United States","POINT (-122.435273 37.868787)",,,,,"0","0","0","0","0","0","California Parks Department","0","California Parks Department","Tiburon Ferry Terminal","Tiburon","CA","United States","POINT (-122.455503 37.872522)",,,,,"1","1","1","0","0","1",,"1",,"902663","1","1","0","0","400",,"1",,"26","1986",,,,,,"2","31.2","9.2","86.4","96","65","1",,"1",,"0.25","1",,,"572538","1","1","0","0","787",,"1",,"16","1976","2400","2400","8","5","11","1","34.6","10.8","127.4","97","66","1",,"1",,"0.4","1",,,"524689","1","1","0","0","650",,"1",,"12","1969","1040","1040","8","5","11","1","30","5.4","105.4","98","67","1",,"1",,"0.4","1",,,"2016"
"142","New York Waterway","Weehawken","07086","http://www.nywaterway.com","United States","84.34","8.58","1.76","5.32","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-74.386686 40.104655)",,,"NJ",,,,,,,,,,,"1666","2.66","8","1","1","12","31","0",,"48102","0","190","0","967","Bayonne","1001","Jersey City","968","C. Robert Roe","World Financial Center - North Hoboken","396","699","2","0","World Financial Center","New York","NY","United States","POINT (-74.018046 40.715216)",,,,,"0","1","0","1","1","0","City of New York","1","NY Waterway","North Hoboken","Hoboken","NJ","United States","POINT (-74.021058 40.752349)",,,,,"0","1","0","0","0","1","Village of Ossining","1","Port Imperial Ferry","1138602","1","1","0","0","149","0","1",,"22","2003","2400","2400","1","4","18","1","28.5","8.3","78.5","82","65","1","Port Imperial","1","Port Imperial",,"1",,,,,,,,,,,,,,,,"8","5","25","0",,,,,,,,,,,,,,"1137118","1","1","0","0","149","0","1",,"22","2003","2400","2400","1","4","18","1","28.5","8.3","78.5","82","65","1","Port Imperial","1","Port Imperial",,"1",,,"2016"
"198","Bald Head Island Transportation Inc.","Southport","28461","http://www.baldheadisland.com","United States","90","7","0","0","3","0","0","0","0","Federal Emergency Management Administration","Port Security Grant Program",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-79.180571 35.47995)",,,"NC",,,,,,,,,,,"873","4","22","1","1","12","31","1","North Carolina Utilities Commission","283063","0","776","0","774","Patriot","1056","Ranger","599","Adventure","Bald Head Island - Deep Point","399","622","1","0","Bald Head Island","Bald Head Island","NC","United States","POINT (-78.000867 33.876258)",,,,,"1","0","0","0","0","1",,"1",,"Deep Point","Southport","NC","United States","POINT (-77.994921 33.930443)",,,,,"1","0","0","0","0","0","North Carolina Department of Transportation","0","North Carolina Department of Transportation - Ferry","1145046","1","1","0","0","150","0","1",,"16","2003","1280",,"1","5","11","1","27.9","8.4","76.9","77","52","1",,"1",,"29","1","40","22816","1179424","1","1","0","0","150","0","1",,"14","2006","1400","1400","1","5","11","1","28","9.2","77.3","80","55","1",,"1",,"35","1","40","19632","916323","1","1","0","0","150","0","1",,"17","1987","1280","1280","1","4","11","1","22","8","64.8","76","61","1",,"1",,"25","0","45","10376","2016"
"143","Transportation District Commission of Hampton Roads","Hampton","23661","http://www.gohrt.com/services/ferry","United States","18.86","2.76","1.15",,"23.6","18.05","37.58","0","0","Federal Transit Administration","5307, 5309","2","Local Municipalities","Local Funding","1","Virginia Department of Rail and Public Transportation","2015 Operating Assistance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-78.45822 37.542699)",,,"VA",,,,,,,,,,,"3041","0.79","10","4","18","9","11","1","Transportation Corridor of Hampton Roads","5033","0","78.6","0","661","Elizabeth River Ferry II","662","Elizabeth River Ferry III","660","James C. Echols (Elizabeth Ferry I)","North Landing - Harbor Park","974","601","1","0","North Landing","Portmouth","VA","United States","POINT (-76.296178 36.838856)",,,,,"0","1","0","0","0","0","Hampton Roads Transit","0","Hampton Roads Transit","Harbor Park","Norfolk","VA","United States","POINT (-76.280266 36.841595)",,,,,"1","0","0","0","0","0","Hampton Roads Transit","0","Hampton Roads Transit","698233","1","1","0","0","150","0","1",,"5","1986","350","350","8","5","11","1","20","5.9","59.2","55","37","0","Hampton Roads Transit","2",,"4.03","1","30","3059","968634","1","1","0","0","150","0","1",,"5","1990","550",,"8","4","11","1","22","6","65","57","45","0","Hampton Roads Transit","2",,"4.74","1","30","8229","651846","1","1","0","0","150","0","1",,"5","1982","430","430","8","4","0","1","20","6.2","60","50","40","0","Hampton Roads Transit","2",,"4.08","1","30","4925","2016"
"106","Alaska Marine Highway System","Ketchikan","99901","http://www.dot.state.ak.us/amhs","United States","30.9",,,,"0.5","68.6",,"1","0","Federal Highway Administration","Ferry Boat Program Fund","1","State of Alaska","Alaska Marine Highway System Operation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-147.738891 64.836661)",,,"AK",,,,,,,,,,,"377","49","195","4","23","10","29","1","Alaska Department of Transportation and public facilities (Alaska DOT&&PF)","899","160","41","7","162","Leconte","12","Aurora",,,"Hoonah - Tenakee","41","62","1","0","Hoonah","Hoonah","AK","United States","POINT (-135.457482 58.116557)",,,,,"1","0","0","0","0","0","State of Alaska","0","Alaska Marine Highway","Tenakee","Tenakee","AK","United States","POINT (-135.219313 57.779153)",,,,,"0","0","0","0","0","0","State of Alaska","0","Alaska Marine Highway","555601","1","1","1","1","225","33","1",,"14.5","1974","4300","3440","8","5","11","1","57.4","19","217.5","1328","566","0","State of Alaska","0","Alaska Marine Highways","188","1","50","30298","582567","1","1","1","1","250","33","1",,"14.5","1977","4300","4300","8","5","11","1","57.4","19","217.5","1280","453","0","State of Alaska","0","Alaska Marine Highway","190","1","50","54175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"4","Catalina Express","Long Beach","90802","http://www.catalinaexpress.com","United States","96.2","2.5","0","1.3","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-121.002435 37.640735)",,,"CA",,,,,,,,,,,"704","25","75","1","1","12","31","1","California Public Utilities Commission",,,,,"787","Catalina Jet","786","Jet Cat Express","257","Starship Express","Catalina Landing - Avalon","867","75","1","0","Catalina Landing","Long Beach","CA","United States","POINT (-118.199123 33.763145)",,,,,"1","1","0","0","0","1","Colony Capital","1","Catalina Express","Avalon","Avalon","CA","United States","POINT (-118.321988 33.345097)",,,,,"0","1","1","0","0","0","City of Avalon","0","City of Avalon","1062287","1","1","0","0","458",,"1",,"30","1999","9460","9460","1","5","18","1","39","12.3","121.7","87","59","1",,"1",,"12","1",,"93300","1172011","1","1","0","0","391",,"1",,"30","2001","2335",,"1","5","18","1","34.3","12.9","136.1","98","67","1",,"1",,"11","1",,"115400","1081393","1","1","0","0","306",,"1",,"30","1999","6220","6220","1","5","18","1","34.4","12.8","122.8","98","66","1",,"1",,"10","1",,"46300","2016"
"379","N.C. Department of Transportation Ferry Division","Manns Harbor","27953","https://ferry.ncdot.gov","United States","5.3","0.39","0","0","0","94.31","0","1","1","North Carolina Department of Transportation","General Operations Appropriations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-79.180571 35.47995)",,,"NC",,,,,,,,,,,"544","0.1","4","1","1","12","31","1","North Carolina Board of Transportation","8132","5009","50","31","470","Elwell",,,,,"Carvers Creek - Elwell","402","409","1","0","Carvers Creek","Riegelwood","NC","United States","POINT (-78.368708 34.474583)",,,,,"0","0","0","0","0","0","North Carolina Department of Transportation","0","North Carolina Department of Transportation - Division 6","Elwell","Council","NC","United States","POINT (-78.369183 34.473726)",,,,,"1","0","0","0","0","0","North Carolina Department of Transportation","0","North Carolina Department of Transportation - Division 6","1020265","1","1","1","0","21","2","1",,"2.61","1967",,,"8","1","26","1","16","3.5","46.9","22","17","0","North Carolina Department of Transportation","0","North Carolina Department of Transportation - Ferry","0.52","1","20","967",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"382","The LA DOTD Headquarters Building","Baton Rouge","70802","http://www.dotd.la.gov","United States","2","0","0","0","12","86","0","1","0","Federal Highway Administration","Ferry Boat Program (capital)","0","Federal Transit Administration","5307 Grants","1","Louisiana Department of Transportation and Development","Transportation Trust Fund (operations and capital)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-92.463284 31.2931)",,,"LA",,,,,,,,,,,"1622","0.4","15","1","1","12","31","1","New Orleans Regional Transit Authority","246929","230","677","0","555","M/V Col. Frank X. Armiger","552","M/V Sen. Alvin T. Stumpf",,,"Canal Street - Algiers Point","197","180","1","0","Canal Street","New Orleans","LA","United States","POINT (-90.062118 29.949941)",,,,,"0","0","1","0","0","0","Louisiana Department of Transportation and Development","1","Transdev Services, Inc.","Algiers Point","New Orleans","LA","United States","POINT (-90.056169 29.953146)",,,,,"0","0","1","0","0","0","Louisiana Department of Transportation and Development","1","Transdev Services, Inc.","593755","1","1","0","0","351","0","1",,"8","1978","900","900","8","5","11","1","30","10","87.5","268","182","0","Louisiana Department of Transportation","1","Transdev Services, Inc.","13","1",,"7995","593578","1","1","1","0","2600","60","1",,"8","1978","1500","1500","8","5","11","1","66","11.6","190","858","583","0","Louisiana Department of Transportation","1","Transdev Services, Inc.","34","1",,"6232.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"397","Jersey Island Ferry","Martinez","94553",,"United States","0","0","0","0","0","0","100","0","1","Contra Costa City","Special District M-1","1","Reclamation District 2026",,"1","Reclamation District 2059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-121.002435 37.640735)",,,"CA",,,,,,,,,,,"874","1","20","1","1","12","31","1","Delta Ferry Authority","1746","1285","5","4","1266","Victory II",,,,,"Jersey Island - Bradford Island","85","620","1","0","Jersey Island","Jersey Island","CA","United States","POINT (-121.657364 38.054895)",,,,,"0","0","0","0","0","0","Delta Ferry Authority","0","Delta Ferry Authority","Bradford Island","Bradford","CA","United States","POINT (-121.648916 38.056918)",,,,,"0","0","0","0","0","0","Delta Ferry Authority","0","Delta Ferry Authority","251903","1","1","1","0","49","9","1",,"4",,"220","220","8","5","11","1","31.2","9.6","57.8","91","62","0","Delta Ferry Authority","0","Delta Ferry Authority","2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"106","Alaska Marine Highway System","Ketchikan","99901","http://www.dot.state.ak.us/amhs","United States","30.9",,,,"0.5","68.6",,"1","0","Federal Highway Administration","Ferry Boat Program Fund","1","State of Alaska","Alaska Marine Highway System Operation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-147.738891 64.836661)",,,"AK",,,,,,,,,,,"222","91","360","1","1","12","31","1","Alaska Department of Transportation and public facilities (Alaska DOT&&PF)","6259","2760","81","36","185","Matanuska","640","Taku",,,"Ketchikan Terminal - Prince Rupert","45","1","3","0","Ketchikan","Ketchikan","AK","United States","POINT (-131.694603 55.353662)",,,,,"1","1","1","0","0","0","Alaska Department of Transportation & Public Facilities","0","AUHS/IFA","Prince Rupert","Prince Rupert","BC","Canada","POINT (-130.352965 54.29582)",,,,,"0","1","1","1","0","0","Prince Rupert Port Authority","0","Alaska Marine Highway","291533","1","1","1","1","450","83","1",,"16.5","1963","7200","7200","8","5","11","1","73.5","23.5","372.2","3029","1235","0","State of Alaska","0","Alaska Marine Highways","234","1","50","59582","290756","1","1","1","1","350","50","1",,"16.5","1963","8000","8000","8","5","11","1","73.5","23.5","316.9","2625","1494","0","State of Alaska","0","Alaska Marine Highway","253","1","50","40237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
