"state","month","year","tax_type","value","fips_state","numeric_month","note","id"
"Kentucky","July","2020","motor fuel","61972924.0","21","7",,"21_2020_7"
"Kentucky","July","2021","motor fuel","65376784.0","21","7",,"21_2021_7"
"Kentucky","June","2019","motor fuel","71396350.0","21","6",,"21_2019_6"
"Kentucky","June","2020","motor fuel","58720960.0","21","6",,"21_2020_6"
"Kentucky","June","2021","motor fuel","70490090.0","21","6",,"21_2021_6"
"Kentucky","March","2020","motor fuel","62016304.0","21","3",,"21_2020_3"
"Kentucky","March","2021","motor fuel","54764836.0","21","3",,"21_2021_3"
"Kentucky","May","2019","motor fuel","62908704.0","21","5",,"21_2019_5"
"Kentucky","May","2020","motor fuel","45468620.0","21","5",,"21_2020_5"
"Kentucky","May","2021","motor fuel","64713616.0","21","5",,"21_2021_5"
"Kentucky","November","2019","motor fuel","65332076.0","21","11",,"21_2019_11"
"Kentucky","November","2020","motor fuel","62948588.0","21","11",,"21_2020_11"
"Kentucky","November","2021","motor fuel","64259496.0","21","11",,"21_2021_11"
"Kentucky","October","2019","motor fuel","63348040.0","21","10",,"21_2019_10"
"Kentucky","October","2020","motor fuel","61425224.0","21","10",,"21_2020_10"
"Kentucky","October","2021","motor fuel","61818224.0","21","10",,"21_2021_10"
"Kentucky","September","2019","motor fuel","73552920.0","21","9",,"21_2019_9"
"Kentucky","September","2020","motor fuel","66510868.0","21","9",,"21_2020_9"
"Kentucky","September","2021","motor fuel","70396580.0","21","9",,"21_2021_9"
"Louisiana","April","2019","motor fuel","52466456.0","22","4",,"22_2019_4"
"Louisiana","April","2020","motor fuel","50665690.0","22","4",,"22_2020_4"
"Louisiana","April","2021","motor fuel","55321830.0","22","4",,"22_2021_4"
"Louisiana","August","2019","motor fuel","58559850.0","22","8",,"22_2019_8"
"Louisiana","August","2020","motor fuel","54314956.0","22","8",,"22_2020_8"
"Louisiana","August","2021","motor fuel","55675350.0","22","8",,"22_2021_8"
"Louisiana","December","2019","motor fuel","55420404.0","22","12",,"22_2019_12"
"Louisiana","December","2020","motor fuel","52700810.0","22","12",,"22_2020_12"
"Louisiana","December","2021","motor fuel","54785130.0","22","12",,"22_2021_12"
"Louisiana","February","2020","motor fuel","52888612.0","22","2",,"22_2020_2"
"Louisiana","February","2021","motor fuel","49940690.0","22","2",,"22_2021_2"
"Louisiana","February","2022","motor fuel","48005516.0","22","2",,"22_2022_2"
"Louisiana","January","2020","motor fuel","53461056.0","22","1",,"22_2020_1"
"Louisiana","January","2021","motor fuel","53199444.0","22","1",,"22_2021_1"
"Louisiana","January","2022","motor fuel","59002560.0","22","1",,"22_2022_1"
"Louisiana","July","2019","motor fuel","51191124.0","22","7",,"22_2019_7"
"Louisiana","July","2020","motor fuel","47100020.0","22","7",,"22_2020_7"
"Louisiana","July","2021","motor fuel","51940890.0","22","7",,"22_2021_7"
"Louisiana","June","2019","motor fuel","57354370.0","22","6",,"22_2019_6"
"Louisiana","June","2020","motor fuel","44900920.0","22","6",,"22_2020_6"
"Louisiana","June","2021","motor fuel","56462224.0","22","6",,"22_2021_6"
"Louisiana","March","2020","motor fuel","50060840.0","22","3",,"22_2020_3"
"Louisiana","March","2021","motor fuel","45217910.0","22","3",,"22_2021_3"
"Louisiana","May","2019","motor fuel","55386840.0","22","5",,"22_2019_5"
"Louisiana","May","2020","motor fuel","31502424.0","22","5",,"22_2020_5"
"Louisiana","May","2021","motor fuel","54258236.0","22","5",,"22_2021_5"
"Louisiana","November","2019","motor fuel","56681244.0","22","11",,"22_2019_11"
"Louisiana","November","2020","motor fuel","56612092.0","22","11",,"22_2020_11"
"Louisiana","November","2021","motor fuel","58870784.0","22","11",,"22_2021_11"
"Louisiana","October","2019","motor fuel","52583964.0","22","10",,"22_2019_10"
"Louisiana","October","2020","motor fuel","55033508.0","22","10",,"22_2020_10"
"Louisiana","October","2021","motor fuel","51106550.0","22","10",,"22_2021_10"
"Louisiana","September","2019","motor fuel","56924464.0","22","9",,"22_2019_9"
"Louisiana","September","2020","motor fuel","54724524.0","22","9",,"22_2020_9"
"Louisiana","September","2021","motor fuel","55264170.0","22","9",,"22_2021_9"
"Maine","April","2019","motor fuel","18170518.0","23","4",,"23_2019_4"
"Maine","April","2020","motor fuel","15642839.0","23","4",,"23_2020_4"
"Maine","April","2021","motor fuel","16228215.0","23","4",,"23_2021_4"
"Maine","August","2019","motor fuel","21925868.0","23","8",,"23_2019_8"
"Maine","August","2020","motor fuel","19496186.0","23","8",,"23_2020_8"
"Maine","August","2021","motor fuel","21378032.0","23","8",,"23_2021_8"
"Maine","December","2019","motor fuel","19249212.0","23","12",,"23_2019_12"
"Maine","December","2020","motor fuel","18024400.0","23","12",,"23_2020_12"
"Maine","December","2021","motor fuel","18499544.0","23","12",,"23_2021_12"
"Maine","February","2020","motor fuel","17363968.0","23","2",,"23_2020_2"
"Maine","February","2021","motor fuel","16310504.0","23","2",,"23_2021_2"
"Maine","February","2022","motor fuel","17268880.0","23","2",,"23_2022_2"
"Maine","January","2020","motor fuel","17653122.0","23","1",,"23_2020_1"
"Maine","January","2021","motor fuel","16026323.0","23","1",,"23_2021_1"
"Maine","January","2022","motor fuel","17966034.0","23","1",,"23_2022_1"
"Maine","July","2019","motor fuel","20272648.0","23","7",,"23_2019_7"
"Maine","July","2020","motor fuel","17225416.0","23","7",,"23_2020_7"
"Maine","July","2021","motor fuel","19509204.0","23","7",,"23_2021_7"
"Maine","June","2019","motor fuel","19880300.0","23","6",,"23_2019_6"
"Maine","June","2020","motor fuel","15626960.0","23","6",,"23_2020_6"
"Maine","June","2021","motor fuel","16458922.0","23","6",,"23_2021_6"
"Maine","March","2020","motor fuel","16889664.0","23","3",,"23_2020_3"
"Maine","March","2021","motor fuel","15319016.0","23","3",,"23_2021_3"
"Maine","May","2019","motor fuel","17152152.0","23","5",,"23_2019_5"
"Maine","May","2020","motor fuel","12194945.0","23","5",,"23_2020_5"
"Maine","May","2021","motor fuel","17586564.0","23","5",,"23_2021_5"
"Maine","November","2019","motor fuel","20282732.0","23","11",,"23_2019_11"
"Maine","November","2020","motor fuel","18611044.0","23","11",,"23_2020_11"
"Maine","November","2021","motor fuel","18478744.0","23","11",,"23_2021_11"
"Maine","October","2019","motor fuel","16086972.0","23","10",,"23_2019_10"
"Maine","October","2020","motor fuel","18700678.0","23","10",,"23_2020_10"
"Maine","October","2021","motor fuel","19493440.0","23","10",,"23_2021_10"
"Maine","September","2019","motor fuel","25804412.0","23","9",,"23_2019_9"
"Maine","September","2020","motor fuel","19872940.0","23","9",,"23_2020_9"
"Maine","September","2021","motor fuel","21617574.0","23","9",,"23_2021_9"
"Maryland","April","2019","motor fuel","96137450.0","24","4",,"24_2019_4"
"Maryland","April","2020","motor fuel","60078470.0","24","4",,"24_2020_4"
"Maryland","April","2021","motor fuel","123636240.0","24","4",,"24_2021_4"
"Maryland","August","2019","motor fuel","107725570.0","24","8",,"24_2019_8"
"Maryland","August","2020","motor fuel","89107660.0","24","8",,"24_2020_8"
"Maryland","August","2021","motor fuel","88104340.0","24","8",,"24_2021_8"
"Maryland","December","2019","motor fuel","99360216.0","24","12",,"24_2019_12"
"Maryland","December","2020","motor fuel","79015400.0","24","12",,"24_2020_12"
"Maryland","December","2021","motor fuel","88188550.0","24","12",,"24_2021_12"
"Maryland","February","2020","motor fuel","93365990.0","24","2",,"24_2020_2"
"Maryland","February","2021","motor fuel","67553610.0","24","2",,"24_2021_2"
"Maryland","February","2022","motor fuel","81938140.0","24","2",,"24_2022_2"
"Maryland","January","2020","motor fuel","98421850.0","24","1",,"24_2020_1"
"Maryland","January","2021","motor fuel","71763760.0","24","1",,"24_2021_1"
"Maryland","January","2022","motor fuel","92134040.0","24","1",,"24_2022_1"
"Maryland","July","2019","motor fuel","100621240.0","24","7",,"24_2019_7"
"Maryland","July","2020","motor fuel","85770160.0","24","7",,"24_2020_7"
"Maryland","July","2021","motor fuel","88997740.0","24","7",,"24_2021_7"
"Maryland","June","2019","motor fuel","105733380.0","24","6",,"24_2019_6"
"Maryland","June","2020","motor fuel","58753276.0","24","6",,"24_2020_6"
"Maryland","June","2021","motor fuel","98912536.0","24","6",,"24_2021_6"
"Maryland","March","2020","motor fuel","76999230.0","24","3",,"24_2020_3"
"Maryland","March","2021","motor fuel","58776416.0","24","3",,"24_2021_3"
"Maryland","May","2019","motor fuel","95527030.0","24","5",,"24_2019_5"
"Maryland","May","2020","motor fuel","62387556.0","24","5",,"24_2020_5"
"Maryland","May","2021","motor fuel","85569896.0","24","5",,"24_2021_5"
"Maryland","November","2019","motor fuel","101590180.0","24","11",,"24_2019_11"
"Maryland","November","2020","motor fuel","85617740.0","24","11",,"24_2020_11"
"Maryland","November","2021","motor fuel","88530470.0","24","11",,"24_2021_11"
"Maryland","October","2019","motor fuel","96559940.0","24","10",,"24_2019_10"
"Maryland","October","2020","motor fuel","78355730.0","24","10",,"24_2020_10"
"Maryland","October","2021","motor fuel","98132010.0","24","10",,"24_2021_10"
"Maryland","September","2019","motor fuel","103208790.0","24","9",,"24_2019_9"
"Maryland","September","2020","motor fuel","89107660.0","24","9",,"24_2020_9"
"Maryland","September","2021","motor fuel","101345656.0","24","9",,"24_2021_9"
"Massachusetts","April","2019","motor fuel","63756590.0","25","4",,"25_2019_4"
"Massachusetts","April","2020","motor fuel","50822690.0","25","4",,"25_2020_4"
"Massachusetts","April","2021","motor fuel","56628210.0","25","4",,"25_2021_4"
"Massachusetts","August","2019","motor fuel","67714230.0","25","8",,"25_2019_8"
"Massachusetts","August","2020","motor fuel","56448690.0","25","8",,"25_2020_8"
"Massachusetts","August","2021","motor fuel","62014104.0","25","8",,"25_2021_8"
"Massachusetts","December","2019","motor fuel","63453864.0","25","12",,"25_2019_12"
"Massachusetts","December","2020","motor fuel","52841870.0","25","12",,"25_2020_12"
"Massachusetts","December","2021","motor fuel","59991190.0","25","12",,"25_2021_12"
"Massachusetts","February","2020","motor fuel","61406650.0","25","2",,"25_2020_2"
"Massachusetts","February","2021","motor fuel","50975190.0","25","2",,"25_2021_2"
"Massachusetts","February","2022","motor fuel","52960572.0","25","2",,"25_2022_2"
"Massachusetts","January","2020","motor fuel","63848830.0","25","1",,"25_2020_1"
"Massachusetts","January","2021","motor fuel","54411064.0","25","1",,"25_2021_1"
"Massachusetts","January","2022","motor fuel","60562090.0","25","1",,"25_2022_1"
"Massachusetts","July","2019","motor fuel","65207936.0","25","7",,"25_2019_7"
"Massachusetts","July","2020","motor fuel","53628496.0","25","7",,"25_2020_7"
"Massachusetts","July","2021","motor fuel","62779970.0","25","7",,"25_2021_7"
"Massachusetts","June","2019","motor fuel","67238690.0","25","6",,"25_2019_6"
"Massachusetts","June","2020","motor fuel","44992596.0","25","6",,"25_2020_6"
"Massachusetts","June","2021","motor fuel","61180336.0","25","6",,"25_2021_6"
"Massachusetts","March","2020","motor fuel","56306016.0","25","3",,"25_2020_3"
"Massachusetts","March","2021","motor fuel","48467496.0","25","3",,"25_2021_3"
"Massachusetts","May","2019","motor fuel","62049984.0","25","5",,"25_2019_5"
"Massachusetts","May","2020","motor fuel","34702720.0","25","5",,"25_2020_5"
"Massachusetts","May","2021","motor fuel","55542024.0","25","5",,"25_2021_5"
"Massachusetts","November","2019","motor fuel","67309880.0","25","11",,"25_2019_11"
"Massachusetts","November","2020","motor fuel","58045720.0","25","11",,"25_2020_11"
"Massachusetts","November","2021","motor fuel","62740104.0","25","11",,"25_2021_11"
"Massachusetts","October","2019","motor fuel","63352750.0","25","10",,"25_2019_10"
"Massachusetts","October","2020","motor fuel","56123056.0","25","10",,"25_2020_10"
"Massachusetts","October","2021","motor fuel","62951620.0","25","10",,"25_2021_10"
"Massachusetts","September","2019","motor fuel","68758880.0","25","9",,"25_2019_9"
"Massachusetts","September","2020","motor fuel","58640108.0","25","9",,"25_2020_9"
"Massachusetts","September","2021","motor fuel","61771680.0","25","9",,"25_2021_9"
"Michigan","April","2019","motor fuel","120853740.0","26","4",,"26_2019_4"
"Michigan","April","2020","motor fuel","103677250.0","26","4",,"26_2020_4"
"Michigan","April","2021","motor fuel","130834660.0","26","4",,"26_2021_4"
"Michigan","August","2019","motor fuel","126804536.0","26","8",,"26_2019_8"
"Michigan","August","2020","motor fuel","141308290.0","26","8",,"26_2020_8"
"Michigan","August","2021","motor fuel","128280750.0","26","8",,"26_2021_8"
"Michigan","December","2019","motor fuel","140132060.0","26","12",,"26_2019_12"
"Michigan","December","2020","motor fuel","102739030.0","26","12",,"26_2020_12"
"Michigan","December","2021","motor fuel","118376376.0","26","12",,"26_2021_12"
"Michigan","February","2020","motor fuel","113814390.0","26","2",,"26_2020_2"
"Michigan","February","2021","motor fuel","98536530.0","26","2",,"26_2021_2"
"Michigan","February","2022","motor fuel","128131320.0","26","2",,"26_2022_2"
"Michigan","January","2020","motor fuel","117602870.0","26","1",,"26_2020_1"
"Michigan","January","2021","motor fuel","105318960.0","26","1",,"26_2021_1"
"Michigan","January","2022","motor fuel","117382730.0","26","1",,"26_2022_1"
"Michigan","July","2019","motor fuel","128877970.0","26","7",,"26_2019_7"
"Michigan","July","2020","motor fuel","109272210.0","26","7",,"26_2020_7"
"Michigan","July","2021","motor fuel","124435880.0","26","7",,"26_2021_7"
"Michigan","June","2019","motor fuel","126825610.0","26","6",,"26_2019_6"
"Michigan","June","2020","motor fuel","77894440.0","26","6",,"26_2020_6"
"Michigan","June","2021","motor fuel","118019990.0","26","6",,"26_2021_6"
"Michigan","March","2020","motor fuel","99709370.0","26","3",,"26_2020_3"
"Michigan","March","2021","motor fuel","92732390.0","26","3",,"26_2021_3"
"Michigan","May","2019","motor fuel","114353384.0","26","5",,"26_2019_5"
"Michigan","May","2020","motor fuel","64772664.0","26","5",,"26_2020_5"
"Michigan","May","2021","motor fuel","110252080.0","26","5",,"26_2021_5"
"Michigan","November","2019","motor fuel","103649130.0","26","11",,"26_2019_11"
"Michigan","November","2020","motor fuel","104901950.0","26","11",,"26_2020_11"
"Michigan","November","2021","motor fuel","120506560.0","26","11",,"26_2021_11"
"Michigan","October","2019","motor fuel","123248020.0","26","10",,"26_2019_10"
"Michigan","October","2020","motor fuel","115942940.0","26","10",,"26_2020_10"
"Michigan","October","2021","motor fuel","103719740.0","26","10",,"26_2021_10"
"Michigan","September","2019","motor fuel","132766376.0","26","9",,"26_2019_9"
"Michigan","September","2020","motor fuel","118078520.0","26","9",,"26_2020_9"
"Michigan","September","2021","motor fuel","131274840.0","26","9",,"26_2021_9"
"Minnesota","April","2019","motor fuel","74790850.0","27","4",,"27_2019_4"
"Minnesota","April","2020","motor fuel","62033030.0","27","4",,"27_2020_4"
"Minnesota","April","2021","motor fuel","72122650.0","27","4",,"27_2021_4"
"Minnesota","August","2019","motor fuel","82896950.0","27","8",,"27_2019_8"
"Minnesota","August","2020","motor fuel","76755460.0","27","8",,"27_2020_8"
"Minnesota","August","2021","motor fuel","82223864.0","27","8",,"27_2021_8"
"Minnesota","December","2019","motor fuel","80028220.0","27","12",,"27_2019_12"
"Minnesota","December","2020","motor fuel","63645140.0","27","12",,"27_2020_12"
"Minnesota","December","2021","motor fuel","71986056.0","27","12",,"27_2021_12"
"Minnesota","February","2020","motor fuel","71544910.0","27","2",,"27_2020_2"
"Minnesota","February","2021","motor fuel","68273530.0","27","2",,"27_2021_2"
"Minnesota","February","2022","motor fuel","64868144.0","27","2",,"27_2022_2"
"Minnesota","January","2020","motor fuel","71583920.0","27","1",,"27_2020_1"
"Minnesota","January","2021","motor fuel","71413670.0","27","1",,"27_2021_1"
"Minnesota","January","2022","motor fuel","72026720.0","27","1",,"27_2022_1"
"Minnesota","July","2019","motor fuel","73921430.0","27","7",,"27_2019_7"
"Minnesota","July","2020","motor fuel","72735030.0","27","7",,"27_2020_7"
"Minnesota","July","2021","motor fuel","80910770.0","27","7",,"27_2021_7"
"Minnesota","June","2019","motor fuel","80573270.0","27","6",,"27_2019_6"
"Minnesota","June","2020","motor fuel","63011980.0","27","6",,"27_2020_6"
"Minnesota","June","2021","motor fuel","77146590.0","27","6",,"27_2021_6"
"Minnesota","March","2020","motor fuel","63645140.0","27","3",,"27_2020_3"
"Minnesota","March","2021","motor fuel","67792500.0","27","3",,"27_2021_3"
"Minnesota","May","2019","motor fuel","70716370.0","27","5",,"27_2019_5"
"Minnesota","May","2020","motor fuel","48805476.0","27","5",,"27_2020_5"
"Minnesota","May","2021","motor fuel","68836720.0","27","5",,"27_2021_5"
"Minnesota","November","2019","motor fuel","84194270.0","27","11",,"27_2019_11"
"Minnesota","November","2020","motor fuel","75297260.0","27","11",,"27_2020_11"
"Minnesota","November","2021","motor fuel","78507470.0","27","11",,"27_2021_11"
"Minnesota","October","2019","motor fuel","76079310.0","27","10",,"27_2019_10"
"Minnesota","October","2020","motor fuel","72978390.0","27","10",,"27_2020_10"
"Minnesota","October","2021","motor fuel","77491880.0","27","10",,"27_2021_10"
"Minnesota","September","2019","motor fuel","84443176.0","27","9",,"27_2019_9"
"Minnesota","September","2020","motor fuel","73533980.0","27","9",,"27_2020_9"
"Minnesota","September","2021","motor fuel","81415070.0","27","9",,"27_2021_9"
"Mississippi","April","2019","motor fuel","39207050.0","28","4",,"28_2019_4"
"Mississippi","April","2020","motor fuel","36016760.0","28","4",,"28_2020_4"
"Mississippi","April","2021","motor fuel","41413140.0","28","4",,"28_2021_4"
"Mississippi","August","2019","motor fuel","37462656.0","28","8",,"28_2019_8"
"Mississippi","August","2020","motor fuel","36719300.0","28","8",,"28_2020_8"
"Mississippi","August","2021","motor fuel","37409296.0","28","8",,"28_2021_8"
"Mississippi","December","2019","motor fuel","35107028.0","28","12",,"28_2019_12"
