"trdtype","usastate","commodity2","disagmot","mexstate","canprov","country","value","shipwt","freight_charges","df","contcode","month","year"
"1","AL","39","5","SO",,"2010","229956","0","0","1","0","01","2022"
"1","AL","39","5","TM",,"2010","4269710","0","0","1","0","01","2022"
"1","AL","39","5","TM",,"2010","51148","0","0","2","0","01","2022"
"1","AL","39","5","ZA",,"2010","76039","0","0","1","0","01","2022"
"1","AL","39","6",,"XA","1220","107843","0","3672","1","X","01","2022"
"1","AL","39","6",,"XO","1220","779370","0","13919","1","X","01","2022"
"1","AL","39","6",,"XO","1220","1599464","0","17816","2","X","01","2022"
"1","AL","39","6",,"XQ","1220","490792","0","16733","1","X","01","2022"
"1","AL","39","6","GT",,"2010","171116","0","0","1","1","01","2022"
"1","AL","39","6","QT",,"2010","96762","0","0","1","0","01","2022"
"1","AL","40","3",,"XA","1220","7042","45","88","1","X","01","2022"
"1","AL","40","5",,"XA","1220","3935","0","76","1","X","01","2022"
"1","AL","40","5",,"XC","1220","200196","0","2675","1","X","01","2022"
"1","AL","40","5",,"XM","1220","19813","0","349","1","X","01","2022"
"1","AL","40","5",,"XO","1220","1244574","0","37361","1","X","01","2022"
"1","AL","40","5",,"XO","1220","108401","0","2140","2","X","01","2022"
"1","AL","40","5",,"XQ","1220","361086","0","10215","1","X","01","2022"
"1","AL","40","5","BC",,"2010","3668","0","0","1","0","01","2022"
"1","AL","40","5","CH",,"2010","3522","0","0","2","0","01","2022"
"1","AL","40","5","CO",,"2010","3144","0","0","1","0","01","2022"
"1","AL","40","5","MX",,"2010","58089","0","0","1","0","01","2022"
"1","AL","40","5","NL",,"2010","183869","0","0","1","0","01","2022"
"1","AL","40","5","NL",,"2010","4556","0","0","2","0","01","2022"
"1","AL","40","5","OT",,"2010","74362","0","0","1","0","01","2022"
"1","AL","40","5","QT",,"2010","32212","0","0","1","0","01","2022"
"1","AL","40","5","SO",,"2010","15987","0","0","1","0","01","2022"
"1","AL","40","5","SO",,"2010","39653","0","0","2","0","01","2022"
"1","AL","40","8",,"XQ","1220","243382","0","9128","1","X","01","2022"
"1","AL","42","5",,"XC","1220","3166","0","262","2","X","01","2022"
"1","AL","42","5",,"XM","1220","3980","0","62","1","X","01","2022"
"1","AL","42","5",,"XO","1220","6004","0","581","1","X","01","2022"
"1","AL","42","5",,"XQ","1220","10707","0","105","2","X","01","2022"
"1","AL","42","5","BC",,"2010","25470","0","0","1","0","01","2022"
"1","AL","44","5",,"XB","1220","60825","0","594","1","X","01","2022"
"1","AL","44","5",,"XC","1220","5332","0","39","1","X","01","2022"
"1","AL","44","5",,"XM","1220","87276","0","4645","1","X","01","2022"
"1","AL","44","5",,"XO","1220","1474820","0","113382","1","X","01","2022"
"1","AL","44","5",,"XO","1220","55570","0","1203","2","X","01","2022"
"1","AL","44","5",,"XQ","1220","46808","0","1966","1","X","01","2022"
"1","AL","44","5",,"XS","1220","10879","0","213","1","X","01","2022"
"1","AL","44","5","BC",,"2010","277290","0","0","1","0","01","2022"
"1","AL","44","5","HG",,"2010","162863","0","0","1","0","01","2022"
"1","AL","44","5","JA",,"2010","19626","0","0","1","0","01","2022"
"1","AL","44","5","MX",,"2010","69937","0","0","1","0","01","2022"
"1","AL","44","5","NL",,"2010","34446","0","0","1","0","01","2022"
"1","AL","44","5","PU",,"2010","14725","0","0","1","0","01","2022"
"1","AL","44","5","SO",,"2010","61394","0","0","1","0","01","2022"
"1","AL","44","6",,"XB","1220","16100","0","2","1","X","01","2022"
"1","AL","44","6",,"XC","1220","41242","0","5216","1","X","01","2022"
"1","AL","44","6",,"XO","1220","90470","0","3564","1","X","01","2022"
"1","AL","47","1","XX",,"2010","2650419","5313843","0","1","1","01","2022"
"1","AL","47","1","XX",,"2010","580554","912000","0","2","1","01","2022"
"1","AL","47","5",,"XO","1220","226662","0","4437","1","X","01","2022"
"1","AL","47","5",,"XQ","1220","10275","0","146","1","X","01","2022"
"1","AL","47","5","MX",,"2010","32300","0","0","1","0","01","2022"
"1","AL","47","6",,"XM","1220","244391","0","3492","1","X","01","2022"
"1","AL","47","6",,"XO","1220","905893","0","23099","1","X","01","2022"
"1","AL","47","6",,"XO","1220","2054530","0","29346","2","X","01","2022"
"1","AL","47","6","DF",,"2010","206564","0","0","1","0","01","2022"
"1","AL","47","6","GT",,"2010","254990","0","0","1","0","01","2022"
"1","AL","47","6","MX",,"2010","95254","0","0","1","0","01","2022"
"1","AL","47","6","NL",,"2010","432128","0","0","1","0","01","2022"
"1","AL","47","6","QT",,"2010","222140","0","0","1","0","01","2022"
"1","AL","47","6","TL",,"2010","289626","0","0","1","0","01","2022"
"1","AL","48","1","XX",,"2010","125852","117070","0","1","1","01","2022"
"1","AL","48","3",,"XO","1220","6091","1361","119","2","X","01","2022"
"1","AL","48","5",,"XA","1220","9196","0","180","1","X","01","2022"
"1","AL","48","5",,"XC","1220","346880","0","10770","1","X","01","2022"
"1","AL","48","5",,"XM","1220","820554","0","15897","1","X","01","2022"
"1","AL","48","5",,"XO","1220","4353495","0","261393","1","X","01","2022"
"1","AL","48","5",,"XO","1220","6851","0","230","2","X","01","2022"
"1","AL","48","5",,"XQ","1220","7066","0","138","2","X","01","2022"
"1","AL","48","5",,"XS","1220","12704","0","79","1","X","01","2022"
"1","AL","48","5","BC",,"2010","663782","0","0","1","0","01","2022"
"1","AL","48","5","CH",,"2010","3408","0","0","1","0","01","2022"
"1","AL","48","5","CO",,"2010","108371","0","0","1","0","01","2022"
"1","AL","48","5","DF",,"2010","91072","0","0","1","0","01","2022"
"1","AL","48","5","DG",,"2010","34538","0","0","1","0","01","2022"
"1","AL","48","5","GT",,"2010","241822","0","0","1","0","01","2022"
"1","AL","48","5","JA",,"2010","86728","0","0","1","0","01","2022"
"1","AL","48","5","MI",,"2010","97935","0","0","1","0","01","2022"
"1","AL","48","5","MX",,"2010","160536","0","0","1","0","01","2022"
"1","AL","48","5","NL",,"2010","679738","0","0","1","0","01","2022"
"1","AL","48","5","QT",,"2010","621994","0","0","1","0","01","2022"
"1","AL","48","5","SO",,"2010","22305","0","0","1","0","01","2022"
"1","AL","48","5","TM",,"2010","422670","0","0","1","0","01","2022"
"1","AL","48","6",,"XA","1220","282780","0","17250","1","X","01","2022"
"1","AL","48","6",,"XC","1220","270602","0","10689","1","X","01","2022"
"1","AL","48","6",,"XM","1220","770164","0","38184","1","X","01","2022"
"1","AL","48","6",,"XO","1220","7667726","0","367392","1","X","01","2022"
"1","AL","48","6",,"XQ","1220","146431","0","2869","1","X","01","2022"
"1","AL","48","6","BC",,"2010","542077","0","0","1","0","01","2022"
"1","AL","48","6","GT",,"2010","50738","0","0","1","0","01","2022"
"1","AL","48","6","MX",,"2010","200187","0","0","1","1","01","2022"
"1","AL","48","6","NL",,"2010","166738","0","0","1","0","01","2022"
"1","AL","48","6","QT",,"2010","941595","0","0","1","0","01","2022"
"1","AL","49","5",,"XC","1220","12153","0","629","1","X","01","2022"
"1","AL","49","5",,"XM","1220","2762","0","93","1","X","01","2022"
"1","AL","49","5",,"XO","1220","86637","0","3785","1","X","01","2022"
"1","AL","49","5",,"XO","1220","3447","0","80","2","X","01","2022"
"1","AL","49","5","NL",,"2010","2794","0","0","1","0","01","2022"
"1","AL","49","5","ZA",,"2010","13756","0","0","2","0","01","2022"
"1","AL","54","5",,"XO","1220","133130","0","1691","1","X","01","2022"
"1","AL","54","5",,"XO","1220","71673","0","2747","2","X","01","2022"
"1","AL","54","5",,"XQ","1220","94471","0","1850","1","X","01","2022"
"1","AL","54","5","AG",,"2010","98419","0","0","1","0","01","2022"
"1","AL","54","5","MX",,"2010","467016","0","0","1","0","01","2022"
"1","AL","54","5","PU",,"2010","126227","0","0","1","0","01","2022"
"1","AL","54","5","PU",,"2010","994256","0","0","1","1","01","2022"
"1","AL","55","5",,"XO","1220","344092","0","7098","1","X","01","2022"
"1","AL","55","5",,"XO","1220","64484","0","1878","2","X","01","2022"
"1","AL","55","5","DF",,"2010","32317","0","0","1","0","01","2022"
"1","AL","55","5","MX",,"2010","54283","0","0","2","0","01","2022"
"1","AL","55","5","PU",,"2010","151325","0","0","1","0","01","2022"
"1","AL","55","5","ZA",,"2010","139380","0","0","1","0","01","2022"
"1","AL","56","3","XX",,"2010","8049","77","0","1","0","01","2022"
"1","AL","56","5",,"XO","1220","61429","0","1157","1","X","01","2022"
"1","AL","56","5","MX",,"2010","125728","0","0","1","0","01","2022"
"1","AL","56","5","QT",,"2010","4287","0","0","1","0","01","2022"
"1","AL","56","5","SO",,"2010","3001","0","0","1","0","01","2022"
"1","AL","57","5",,"XM","1220","56058","0","2068","1","X","01","2022"
"1","AL","57","5",,"XO","1220","28023","0","927","1","X","01","2022"
"1","AL","57","5","NL",,"2010","578039","0","0","1","0","01","2022"
"1","AL","57","5","SO",,"2010","31637","0","0","1","0","01","2022"
"1","AL","58","5",,"XB","1220","13926","0","696","1","X","01","2022"
"1","AL","58","5",,"XB","1220","57339","0","2867","2","X","01","2022"
"1","AL","58","5",,"XO","1220","165602","0","3095","1","X","01","2022"
"1","AL","58","5",,"XO","1220","10149","0","198","2","X","01","2022"
"1","AL","58","5",,"XQ","1220","4854","0","377","1","X","01","2022"
"1","AL","58","5",,"XQ","1220","2604","0","50","2","X","01","2022"
"1","AL","58","5","NL",,"2010","13475","0","0","1","1","01","2022"
"1","AL","58","5","QT",,"2010","4417","0","0","1","0","01","2022"
"1","AL","58","5","QT",,"2010","19960","0","0","2","0","01","2022"
"1","AL","58","5","SL",,"2010","13394","0","0","1","0","01","2022"
"1","AL","58","5","ZA",,"2010","4008","0","0","1","0","01","2022"
"1","AL","59","5",,"XA","1220","34408","0","923","1","X","01","2022"
"1","AL","59","5",,"XC","1220","29778","0","518","1","X","01","2022"
