"operator_id","operator_name","op_strcity","op_state","op_strzip","op_country","url","federal_state_local","ticket_revenue","private_contract_revenue","advertising_revenue","public_contract_revenue","federal_funding_revenue","state_funding_revenue","local_funding_revenue","other_funding_revenue","trip_purpose_commuter_transit","trip_purpose_pleasure","trip_purpose_emergency","trip_purpose_roadway_conn","trip_purpose_lifeline","trip_purpose_nps","trip_purpose_other","trip_purpose_other_desc","accepts_public_funding","pub_fund_type_1","pub_fund_source_1","pub_fund_prog_1","pub_fund_type_2","pub_fund_source_2","pub_fund_prog_2","pub_fund_type_3","pub_fund_source_3","pub_fund_prog_3","pub_fund_type_4","pub_fund_source_4","pub_fund_prog_4","pub_fund_type_5","pub_fund_source_5","pub_fund_prog_5","pub_fund_type_6","pub_fund_source_6","pub_fund_prog_6","pub_fund_type_7","pub_fund_source_7","pub_fund_prog_7","pub_fund_type_8","pub_fund_source_8","pub_fund_prog_8","census_year","data_year"
"199","Ketchikan Gateway Borough","Ketchikan","AK","99901","United States","http://www.borough.ketchikan.ak.us/147/Airport-Ferry","true",,,,,,,,,"true","false","false","true","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"200","Transportation Services of St. John Inc.","Cruz Bay, Saint John","VI","00830","United States","www.transportationservicesusvi.com","false","97","0","0","0","0","0","3","0","true","false","false","false","false","false","false",,"true","LOCAL","GOVERNMENT OF THE VIRGIN ISLANDS","SUBSIDY","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"215","Washington Island Ferry Line Inc.","Washington Island","WI","54246","United States","http://www.wisferry.com","false",,,,,,,,,"false","true","true","true","true","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"216","Washington State - Eastern Region","Spokane","WA","99207","United States","https://wsdot.wa.gov/travel/mode/ferries/keller-ferry","true","0","0","0","0","0","0","0","100","true","true","true","true","false","true","false",,"true","STATE","Washing State Department of Transportation","Maintenance and  Operations/M2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"220","Whatcom County Public Works Department","Bellingham","WA","98225","United States","www.whatcomcounty.us/382/ferry","true","47","0","0","0","0","9","43","1","true","false","false","false","false","false","true","County run ferry","true","LOCAL","Whatcom County Road Fund","NA","STATE","WSDOT (Wa State Dept of Transportation)","RCW 47.56.725 County Ferries-Deficit Reimbursements","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"221","Whites Ferry Inc.","Dickerson","MD","20842","United States","https://www.facebook.com/WhitesFerry","false","100","0","0","0","0","0","0","0","true","false","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"222","Wicomico County - Road Division","Salisbury","MD","21802","United States","http://www.wicomicocounty.org/301/Ferry-Schedule","true","0","0","0","0","0","0","100","0","true","false","false","false","false","false","false",,"true","LOCAL","Wicomico County MD","NA","LOCAL","Somerset County MD","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"224","Calhoun Ferry Company","Batchtown","IL","62006","United States","http://calhounferrycompany.com","false","95","5","0","0","0","0","0","0","true","false","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"225","Wisconsin Department of Transportation, SW Region","Madison","WI","53704-2559","United States","http://wisconsindot.gov/Pages/travel/water/ferries.aspx","true","0","0","0","0","0","100","0","0","true","true","false","true","false","false","false",,"true","STATE","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"226","Woods Hole Marthas Vineyard and Nantucket Steamship Authority","Woods Hole","MA","02543","United States","http://www.SteamshipAuthority.com","true","98","1.6","0.1","0.3","0","0","0","0","true","true","false","false","true","false","false",,"true","FEDERAL","Department of Homeland Security","Port Security Grant Program","FEDERAL","Department of Transportation","National Transit Database (5307)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"227","Yankee Freedom III, LLCÂ","Key West","FL","33040","United States","https://www.drytortugas.com/key-west-ferry","false","100","0","0","0","0","0","0","0","false","false","false","false","false","true","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"232","Harris County","Baytown","TX","77520","United States","http://www.hcp2.com/road-bridge/lynchburg-ferry","true","0","0","0","0","0","0","0","0","true","true","false","true","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"297","Caladesi Island Ferry Service","Palm Harbor","FL","34682","United States","https://caladesiferry.org/about-caladesi-island-ferry/","false","100","0","0","0","0","0","0","0","false","true","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"250","Freedom Cruise Line","Harwich Port","MA","02646","United States","www.freedomferry.com","false","100","0","0","0","0","0","0","0","true","true","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"258","Rock Island County Metropolitan Mass Transit District","Moline","IL","61265","United States","http://www.Metroqc.com.channelcat","false","29","3","0","0","4","52","12","0","true","true","false","false","false","false","false",,"true","STATE","Illinois Department of Transportation","Downstate Operating Assistance Program","FEDERAL","Federal Transit Administration","Ferryboat Discretionary Program","FEDERAL","Federal Transit Administration","FHWA/FTA Ferryboat Formula Program","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"260","San Francisco Bay Area Water Emergency Transportation Authority (WETA)","San Francisco","CA","94111","United States","https://weta.sanfranciscobayferry.com","true","53.4","0","0","0","0","0","46.6","0","true","true","false","false","false","false","false",,"true","LOCAL","Bay Area Toll Authority/Metropolitan Transportation Authority","Regional Measure 2","LOCAL","Contra Costa Transportation Authority","Transportation Sales Tax Measure J","LOCAL","City of Alameda","Landscaping and Lighting Assessment Districts Transportation Improvement Funds","FEDERAL","Federal Transit Administration","5307-Urbanized Area Fornula Grants","STATE","State of California","State Transit Assistance","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"263","Long Beach Transit","Long Beach","CA","90801","United States","http://www.lbtransit.com","false","43.3","0.6","0","0","0","52.8","0","3.3","true","true","false","false","false","false","false",,"true","STATE","California Department of Transportation","Transportation Development Act (TDA)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"264","Conanicut Marine Services, Inc.","Jamestown","RI","02835","United States","http://www.conanicutmarina.com","false","92","8","0","0","0","0","0","0","false","true","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"266","Fort Sumter Tours/Spiritline Cruises","Charleston","SC","29401","United States","https://spiritlinecruises.com/","false","95","5","0","0","0","0","0","0","false","true","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"268","Island Packers Corp.","Ventura","CA","93001","United States","http://www.islandpackers.com","false","75","20","0","5","0","0","0","0","true","true","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"269","Kitsap Transit (Kitsap County Public Transportation Benefit Area Authority)","Bremerton","WA","98337","United States","http://www.kitsaptransit.com","true","20","0","0","0","12","0","68","0","true","false","false","false","false","false","false",,"true","STATE","Washington State","Sales Tax Revenue","FEDERAL","Federal Transit Administration","5337","FEDERAL","Federal Transit Administration","5307","FEDERAL","Federal Transit Administration","Competitive Grant (Ferry Boat Discretionary)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"270","Lake Express LLC","Milwaukee","WI","53207","United States","http://www.lake-express.com","false",,,,,,,,,"false","false","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"273","Block Island Ferry Service LLC","New London","CT","06320","United States","http://www.goblockisland.com","false","100","0","0","0","0","0","0","0","true","true","false","false","true","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"278","Isle Au Haut Boat Services","Stonington","ME","04681","United States","http://www.isleauhaut.com","false","43.7","13.6","0","4.5","0","6.6","6.6","25","true","true","true","false","false","true","false",,"true","FEDERAL","National Park Service","Cooperative Agreement","STATE","Maine DOT","5311 Rural Transportation","LOCAL","Isle au Haut Town","Isle au Haut Town Meeting","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"281","Jetty Boat. Inc","Denton","TX","76208","United States","https://portaransasjettyboat.com/","false","100","0","0","0","0","0","0","0","false","true","true","false","true","true","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"283","Mississippi County Port Authority","East Prairie","MO","63845","United States","http://www.dorena-hickmanferryboat.com","true","18","0","0","0","10","72","0","0","true","true","false","true","false","false","false",,"true","FEDERAL","Federal Highway Administration","Ferry Boat Discretionary","STATE","Missouri Department of Transportation","Capital Improvement Program","STATE","Missouri Department of Transportation","Ferry Boat Program","STATE","Kentucky Transportation Cabinet","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"285","Owen Sound Transportation Company","Owen Sound","ON","N4K 5N7","Canada","http://www.ontarioferries.com","true","18","0","0","0","0","0","0","82","false","true","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"288","Put-in-Bay Boatline Co.","Put-in-Bay","OH","43456","United States","http://www.jet-express.com","false","95","5","0","0","0","0","0","0","true","true","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"289","Love City Car Ferries, Inc.","St. Thomas","VI","12209","United States","http://www.lovecitycarferries.com","false",,,,,,,,,"false","false","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"290","1759 LTD (Fort Ticonderoga Ferry)","Whiting","VT","05778","United States","http://www.forttiferry.com","false",,,,,,,,,"false","false","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"293","Viking Starlite  Inc.","Montauk","NY","11954","United States","http://www.vikingfleet.com","false",,,,,,,,,"false","false","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"294","Cassville Car Ferry/ Cassville Tourism","Cassville","WI","53806","United States","https://cassville.org/ferry/","false","70","0","2","0","28","0","0","0","true","true","false","true","false","false","false",,"true","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"304","Hat Island Community Inc.","Everett","WA","98201","United States","http://www.hatisland.org/ferry.htm","false","97","3","0","0","0","0","0","0","false","true","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"305","Inter-Island Ferry Authority","Craig","AK","99921","United States","http://www.interislandferry.com","true","68","0","0.1","0","23.4","7.1","0","1.4","true","false","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"308","Savannah Belles Ferry","Savannah","GA","31412","United States","www.catchacat.org","true","0","20","0","80","0","0","0","0","true","false","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"310","Rhode Island Fast Ferry","North Kingstown","RI","02852","United States","www.rhodeislandfastferry.com","false","65","35","0","0","0","0","0","0","true","true","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"311","Wendella Tours & Cruises","Chicago","IL","60611","United States","https://www.wendellaboats.com/","false","100","0","0","0","0","0","0","0","true","true","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"314","Town of Frye Island Ferry Service","Frye Island","ME","04071","United States","http://www.fryeisland.com","true",,,,,,,,,"true","true","true","true","true","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"333","Seldovia Village Tribe","Seldovia","AK","99663","United States","http://www.svt.org","true","100","0","0","0","0","0","0","0","true","false","false","true","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"342","National Park Service (Fort Matanzas)","St. Augustine","FL","32080","United States","http://www.nps.gov/foma/","true","0","0","0","0","100","0","0","0","false","true","false","false","false","true","false",,"true","FEDERAL","National Park Service","Fee Revenue - Transportation","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"348","Haines-Skagway Fast Ferry LLC","Haines","AK","99827","United States","http://www.hainesskagwayfastferry.com","false",,,,,,,,,"false","false","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"367","Cave in Rock Ferry","Cave in Rock","IL","62919","United States",,"false","0","100","0","0","0","0","0","0","false","false","false","false","false","false","true","Ferry Services (cars, trucks, motorcycles, bicycles, etc)","false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"372","Palm Beach Water Taxi","Palm Beach Shores","FL","33404","United States","http://www.sailfishmarina.com/index.html","false","95","5","0","0","0","0","0","0","true","true","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"373","New York Water Taxi","Brooklyn","NY","11231","United States","http://www.nywatertaxi.com","false","10","70","0","20","0","0","0","0","true","true","true","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"374","Statue Cruises, LLC","Jersey City","NJ","07303-0482","United States","http://www.statuecruises.com/","false","100","0","0","0","0","0","0","0","false","false","false","false","false","true","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"377","Illinois Department of Transportation","Collinsville","IL","62234","United States","http://www.idot.illinois.gov/travel-information/passenger-services/Ferry-Services/","true","0","0","0","0","10","90","0","0","true","true","true","true","true","true","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"378","Kentucky Transportation Cabinet - Kentucky Ferryboat Operations","Frankfort","KY","40622","United States","http://transportation.ky.gov/Ferries","true","0","0","0","0","0","100","0","0","true","false","false","false","false","false","false",,"true","STATE","KY Transportation Cabinet","State Highway Plan","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"379","N.C. Department of Transportation Ferry Division","Havelock","NC","28532","United States","https://www.ncdot.gov/ferry/default.html","true","0","0.41","0","0","0","99.59","0","0","true","true","true","true","true","true","false",,"true","STATE","State of North Carolina","Annual Appropriation","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"381","Texas Department of Transportation/TXDOT Galveston-Bolivar Ferry Operation","Galveston","TX","77550","United States","http://www.txdot.gov/driver/travel/ferry-schedules.html","true","0","0","0","0","0","100","0","0","true","false","false","true","false","false","false",,"true","STATE","Texas Department of Transportation","State Tax","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"382","Louisiana Department of Transportation & Development","Baton Rouge","LA","70802","United States","http://wwwapps.dotd.la.gov/operations/ferrystatus/fmbs_status.aspx?PID=F_STATUS","true","9.1","0","0","0","22","68.9","0","0","true","false","true","true","false","false","false",,"true","FEDERAL","FHWA","Ferry Boat Program","FEDERAL","FTA","Section 5307 Grants","STATE","State of Louisiana","Transportation Trust Fund","STATE","Louisiana Department of Transportation and Development","Cooperative Endeavor Agreement","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"383","Virginia Department of Transportation","Richmond","VA","23219","United States","http://www.virginiadot.org/travel/ferry.asp","true","0","0","0","0","0","100","0","0","true","true","false","false","false","false","false",,"true","STATE","VDOT","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"384","Washington State Ferries","Seattle","WA","98121","United States","www.wsdot.wa.gov/ferries","true","72.5","2.1","0.2","0","0.9","24.3","0","0","true","true","true","true","true","true","false",,"true","STATE","Washington State","Gasoline Taxes (Operating and Capital)","STATE","Washington State","Motor Vehicle Licensing Tax and Fees (Operating and Capital)","STATE","Washington State","Multimodal Account (Operating)","FEDERAL","Federal Transit Administration","5309 Capital Program Funds (Capital)","FEDERAL","Federal Transit Administration","5307 Urbanized Area Funds (Capital)","FEDERAL","Federal Transit Administration","5337 MAP-21 State of Good Repair (Capital and Operating)","FEDERAL","US Department of Transportation","Other Grant Programs","FEDERAL","Federal Transit Administration","ARRA Tiger Multimodal Discretionary Program (Capital)","2020","2019"
"392","Blaine County Road Department","Chinook","MT","59523","United States","http://blainecounty-mt.gov/road-department/","true",,,,,,,,,"false","true","false","true","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"397","Delta Ferry Authority","Martinez","CA","95202","United States","http://bradfordisland.com/ferry-info/","true","0","0","0","0","0","0","100","0","true","false","false","false","false","false","false",,"true","LOCAL","Contra Costa County","M-1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"400","Governors Island Corporation","New York","NY","10004","United States","https://govisland.com/info/ferry","false","0","100","0","0","0","0","0","0","true","true","true","true","true","true","false",,"true","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"402","Voight's Marine Service, LLC","Ellison Bay","WI","54210","United States","https://www.islandclipper.com/","false",,,,,,,,,"false","false","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"411","Wahkiakum County","Cathlamet","WA","98612","United States","https://www.co.wahkiakum.wa.us/251/Public-Works","true","23","0","0","47","0","30","0","0","true","true","true","true","false","false","false",,"true","STATE","Washington State Department of Transportation","NA","LOCAL","Wahkiakum County Public Works","Ferry Operating Budget","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"414","HMS Ferries, Inc","New Albany","IN","47150","United States","http://www.thecrossbayferry.com","false","40","0","0","0","0","0","60","0","false","true","false","false","false","false","false",,"true","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"430","UDOT Charles Hall Ferry","Richfield","UT","84701","United States","https://www.udot.utah.gov/connect/","true","90","10","0","0","0","0","0","0","true","true","false","true","false","true","false",,"true","STATE","Utah Department of Transportation","Code 1 Operation & Maintainence  Funds","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"431","Varlack Ventures, Inc.","St. John","VI","00831","United States","www.varlack-ventures.com","true",,,,,,,,,"true","false","false","false","false","false","false",,"true","LOCAL","Dept. of Public Works Government of the Virgin Islands","Subsidy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"432","Chemehuevi Indian Tribe","Havasu Lake","CA","92363","United States","www.havasulandingresortcasino.com","true",,,,,,,,,"true","true","true","false","true","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"433","Humboldt County Public Works","Eureka","CA","95501","United States","http://humboldtgov.org/","true","0","0","0","0","60","0","40","0","true","false","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"434","Central Oklahoma Transportation and Parking Authority","Oklahoma City","OK","73108","United States","okrivercruises.com","true","6","9","0","0","2","0","83","0","true","true","false","false","false","false","false",,"true","FEDERAL","FTA","NA","LOCAL","City of Oklahoma City","General Fund","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"436","King County Department of Transportation, Marine Division","Seattle","WA","98104-3856","United States","https://kingcounty.gov/depts/transportation/metro.aspx","true","38","0","0","2","11","0","46","3","true","true","false","false","false","false","false",,"true","LOCAL","King County","Property Tax Levy","FEDERAL","Federal Transit Administration","Map-21 State of Good Repair (5337)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"437","Potomac Riverboat Company by Hornblower","Alexandria","VA","22314","United States","http://www.potomacriverboatco.com","false","79","20","1","0","0","0","0","0","true","true","false","false","false","true","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"438","City of Grafton","Grafton","IL","62002","United States","http://www.enjoygrafton.com/business/detail/405/grafton-ferry","true","100","0","0","0","0","0","0","0","true","true","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"442","Baltimore Water Taxi","Baltimore","MD","21231","United States","http://www.baltimorewatertaxi.com","false",,,,,,,,,"true","true","false","false","false","false","false",,"true","LOCAL","City of Baltimore, Department of Transportation","Charm City Circulator/Harbor Connector","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"445","A & R Marine Corportation, DBA Prudence & Bay Islands Transport","Bristol","RI","02809","United States","https://www.prudencebayislandstransport.com/","false","96.1","1.1","0","2.7","0","0","0","0.1","true","true","true","true","true","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"446","Empire State Development, Erie Canal Harbor Devel. Corp","Buffalo","NY","14203","United States",,"false",,,,,,,,,"false","true","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"450","Block Island Ferry/Interstate Navigation Company","Wakefield","RI","02880","United States","https://www.blockislandferry.com/","false","100","0","0","0","0","0","0","0","true","true","true","false","true","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"455","Cumberland National Seashore","St. Mary's","GA","31558","United States","www.cumberlandislandferry.com","true","74","7","0","0","0","0","0","19","true","false","false","false","false","true","false",,"true","FEDERAL","National Park Service","Visitor Services","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"456","Tangier-Onancock Ferry","Tangier","VA","23440","United States","http://www.tangierferry.com/","true","100","0","0","0","0","0","0","0","false","true","false","false","false","false","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"459","Island Express Ferry Service","Newport","NC","28570","United States","http://www.islandexpressferryservices.com/","false","90","10","0","0","0","0","0","0","false","false","false","false","false","true","false",,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"461","Texas Department of Transportation - Port Aransas Ferry Operation - Corpus Christi District","Port Aransas","TX","78373","United States","http://www.txdot.gov/driver/travel/ferry-schedules.html","true",,,,,,,,,"true","true","false","true","false","false","true","Hurricane Evacuation Route","true","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
"464","Rhode Island Department of Transportation","Providence","RI","02903","United States","http://www.dot.ri.gov/index.php","true","50","0","0","0","50","0","0","0","true","true","false","false","false","false","false",,"true","STATE","Rhode Island Department of Transportation","CMAQ","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2020","2019"
