"year","locationabbr","locationdesc","topictype","topicdesc","datasource","data_value_type","data_value","gender","age","geolocation","source_file_uscb","data_pulled","locationid","topictypeid","topicid","measureid","stratificationid1","stratificationid2","submeasureid","displayorder"
"2019","IL","Illinois","Census","Census - Population","United States Census Bureau","Count","9879105","Total","18+","
,  
(40.485010283, -88.997710178)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","10AGE","CEN02","2"
"2019","IL","Illinois","Census","Census - Population","United States Census Bureau","Count","2891526","Total","<18","
,  
(40.485010283, -88.997710178)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","11AGE","CEN03","3"
"2019","IL","Illinois","Census","Census - Population","United States Census Bureau","Count","6272172","Male","Total","
,  
(40.485010283, -88.997710178)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","8AGE","CEN04","4"
"2019","IL","Illinois","Census","Census - Population","United States Census Bureau","Count","4796286","Male","18+","
,  
(40.485010283, -88.997710178)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","10AGE","CEN05","5"
"2019","IL","Illinois","Census","Census - Population","United States Census Bureau","Count","1475886","Male","<18","
,  
(40.485010283, -88.997710178)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","11AGE","CEN06","6"
"2019","IL","Illinois","Census","Census - Population","United States Census Bureau","Count","6498459","Female","Total","
,  
(40.485010283, -88.997710178)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","8AGE","CEN07","7"
"2019","IL","Illinois","Census","Census - Population","United States Census Bureau","Count","5082819","Female","18+","
,  
(40.485010283, -88.997710178)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","10AGE","CEN08","8"
"2019","IL","Illinois","Census","Census - Population","United States Census Bureau","Count","1415640","Female","<18","
,  
(40.485010283, -88.997710178)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","11AGE","CEN09","9"
"2019","IN","Indiana","Census","Census - Population","United States Census Bureau","Count","6665703","Total","Total","
,  
(39.766910452, -86.149960194)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","8AGE","CEN01","1"
"2019","IN","Indiana","Census","Census - Population","United States Census Bureau","Count","5093212","Total","18+","
,  
(39.766910452, -86.149960194)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","10AGE","CEN02","2"
"2019","IN","Indiana","Census","Census - Population","United States Census Bureau","Count","1572491","Total","<18","
,  
(39.766910452, -86.149960194)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","11AGE","CEN03","3"
"2019","IN","Indiana","Census","Census - Population","United States Census Bureau","Count","3284846","Male","Total","
,  
(39.766910452, -86.149960194)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","8AGE","CEN04","4"
"2019","IN","Indiana","Census","Census - Population","United States Census Bureau","Count","2480598","Male","18+","
,  
(39.766910452, -86.149960194)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","10AGE","CEN05","5"
"2019","IN","Indiana","Census","Census - Population","United States Census Bureau","Count","804248","Male","<18","
,  
(39.766910452, -86.149960194)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","11AGE","CEN06","6"
"2019","IN","Indiana","Census","Census - Population","United States Census Bureau","Count","3380857","Female","Total","
,  
(39.766910452, -86.149960194)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","8AGE","CEN07","7"
"2019","IN","Indiana","Census","Census - Population","United States Census Bureau","Count","2612614","Female","18+","
,  
(39.766910452, -86.149960194)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","10AGE","CEN08","8"
"2019","IN","Indiana","Census","Census - Population","United States Census Bureau","Count","768243","Female","<18","
,  
(39.766910452, -86.149960194)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","11AGE","CEN09","9"
"2019","IA","Iowa","Census","Census - Population","United States Census Bureau","Count","3139508","Total","Total","
,  
(42.469400913, -93.816490556)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","8AGE","CEN01","1"
"2019","IA","Iowa","Census","Census - Population","United States Census Bureau","Count","2410771","Total","18+","
,  
(42.469400913, -93.816490556)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","10AGE","CEN02","2"
"2019","IA","Iowa","Census","Census - Population","United States Census Bureau","Count","728737","Total","<18","
,  
(42.469400913, -93.816490556)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","11AGE","CEN03","3"
"2019","IA","Iowa","Census","Census - Population","United States Census Bureau","Count","1558536","Male","Total","
,  
(42.469400913, -93.816490556)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","8AGE","CEN04","4"
"2019","IA","Iowa","Census","Census - Population","United States Census Bureau","Count","1186340","Male","18+","
,  
(42.469400913, -93.816490556)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","10AGE","CEN05","5"
"2019","IA","Iowa","Census","Census - Population","United States Census Bureau","Count","372196","Male","<18","
,  
(42.469400913, -93.816490556)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","11AGE","CEN06","6"
"2019","IA","Iowa","Census","Census - Population","United States Census Bureau","Count","1580972","Female","Total","
,  
(42.469400913, -93.816490556)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","8AGE","CEN07","7"
"2019","IA","Iowa","Census","Census - Population","United States Census Bureau","Count","1224431","Female","18+","
,  
(42.469400913, -93.816490556)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","10AGE","CEN08","8"
"2019","IA","Iowa","Census","Census - Population","United States Census Bureau","Count","356541","Female","<18","
,  
(42.469400913, -93.816490556)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","11AGE","CEN09","9"
"2019","KS","Kansas","Census","Census - Population","United States Census Bureau","Count","2910652","Total","Total","
,  
(38.3477403, -98.200781227)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","8AGE","CEN01","1"
"2019","KS","Kansas","Census","Census - Population","United States Census Bureau","Count","2199582","Total","18+","
,  
(38.3477403, -98.200781227)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","10AGE","CEN02","2"
"2019","KS","Kansas","Census","Census - Population","United States Census Bureau","Count","711070","Total","<18","
,  
(38.3477403, -98.200781227)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","11AGE","CEN03","3"
"2019","KS","Kansas","Census","Census - Population","United States Census Bureau","Count","1450697","Male","Total","
,  
(38.3477403, -98.200781227)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","8AGE","CEN04","4"
"2019","KS","Kansas","Census","Census - Population","United States Census Bureau","Count","1086760","Male","18+","
,  
(38.3477403, -98.200781227)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","10AGE","CEN05","5"
"2019","KS","Kansas","Census","Census - Population","United States Census Bureau","Count","363937","Male","<18","
,  
(38.3477403, -98.200781227)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","11AGE","CEN06","6"
"2019","KS","Kansas","Census","Census - Population","United States Census Bureau","Count","1459955","Female","Total","
,  
(38.3477403, -98.200781227)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","8AGE","CEN07","7"
"2019","KS","Kansas","Census","Census - Population","United States Census Bureau","Count","1112822","Female","18+","
,  
(38.3477403, -98.200781227)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","10AGE","CEN08","8"
"2019","KS","Kansas","Census","Census - Population","United States Census Bureau","Count","347133","Female","<18","
,  
(38.3477403, -98.200781227)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","11AGE","CEN09","9"
"2019","KY","Kentucky","Census","Census - Population","United States Census Bureau","Count","4449052","Total","Total","
,  
(37.645970271, -84.774971048)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","8AGE","CEN01","1"
"2019","KY","Kentucky","Census","Census - Population","United States Census Bureau","Count","3439746","Total","18+","
,  
(37.645970271, -84.774971048)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","10AGE","CEN02","2"
"2019","KY","Kentucky","Census","Census - Population","United States Census Bureau","Count","1009306","Total","<18","
,  
(37.645970271, -84.774971048)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","11AGE","CEN03","3"
"2019","KY","Kentucky","Census","Census - Population","United States Census Bureau","Count","2190922","Male","Total","
,  
(37.645970271, -84.774971048)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","8AGE","CEN04","4"
"2019","KY","Kentucky","Census","Census - Population","United States Census Bureau","Count","1672746","Male","18+","
,  
(37.645970271, -84.774971048)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","10AGE","CEN05","5"
"2019","KY","Kentucky","Census","Census - Population","United States Census Bureau","Count","518176","Male","<18","
,  
(37.645970271, -84.774971048)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","11AGE","CEN06","6"
"2019","KY","Kentucky","Census","Census - Population","United States Census Bureau","Count","2258130","Female","Total","
,  
(37.645970271, -84.774971048)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","8AGE","CEN07","7"
"2019","KY","Kentucky","Census","Census - Population","United States Census Bureau","Count","1767000","Female","18+","
,  
(37.645970271, -84.774971048)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","10AGE","CEN08","8"
"2019","KY","Kentucky","Census","Census - Population","United States Census Bureau","Count","491130","Female","<18","
,  
(37.645970271, -84.774971048)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","11AGE","CEN09","9"
"2019","LA","Louisiana","Census","Census - Population","United States Census Bureau","Count","4664362","Total","Total","
,  
(31.312660644, -92.445680071)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","8AGE","CEN01","1"
"2019","LA","Louisiana","Census","Census - Population","United States Census Bureau","Count","3561012","Total","18+","
,  
(31.312660644, -92.445680071)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","10AGE","CEN02","2"
"2019","LA","Louisiana","Census","Census - Population","United States Census Bureau","Count","1103350","Total","<18","
,  
(31.312660644, -92.445680071)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","11AGE","CEN03","3"
"2019","LA","Louisiana","Census","Census - Population","United States Census Bureau","Count","2278986","Male","Total","
,  
(31.312660644, -92.445680071)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","8AGE","CEN04","4"
"2019","LA","Louisiana","Census","Census - Population","United States Census Bureau","Count","1716575","Male","18+","
,  
(31.312660644, -92.445680071)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","10AGE","CEN05","5"
"2019","LA","Louisiana","Census","Census - Population","United States Census Bureau","Count","562411","Male","<18","
,  
(31.312660644, -92.445680071)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","11AGE","CEN06","6"
"2019","LA","Louisiana","Census","Census - Population","United States Census Bureau","Count","2385376","Female","Total","
,  
(31.312660644, -92.445680071)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","8AGE","CEN07","7"
"2019","LA","Louisiana","Census","Census - Population","United States Census Bureau","Count","1844437","Female","18+","
,  
(31.312660644, -92.445680071)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","10AGE","CEN08","8"
"2019","LA","Louisiana","Census","Census - Population","United States Census Bureau","Count","540939","Female","<18","
,  
(31.312660644, -92.445680071)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","11AGE","CEN09","9"
"2019","ME","Maine","Census","Census - Population","United States Census Bureau","Count","1335492","Total","Total","
,  
(45.254228894001, -68.985031336)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","8AGE","CEN01","1"
"2019","ME","Maine","Census","Census - Population","United States Census Bureau","Count","1082994","Total","18+","
,  
(45.254228894001, -68.985031336)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","10AGE","CEN02","2"
"2019","ME","Maine","Census","Census - Population","United States Census Bureau","Count","252498","Total","<18","
,  
(45.254228894001, -68.985031336)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","11AGE","CEN03","3"
"2019","ME","Maine","Census","Census - Population","United States Census Bureau","Count","653942","Male","Total","
,  
(45.254228894001, -68.985031336)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","8AGE","CEN04","4"
"2019","ME","Maine","Census","Census - Population","United States Census Bureau","Count","524114","Male","18+","
,  
(45.254228894001, -68.985031336)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","10AGE","CEN05","5"
"2019","ME","Maine","Census","Census - Population","United States Census Bureau","Count","129828","Male","<18","
,  
(45.254228894001, -68.985031336)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","11AGE","CEN06","6"
"2019","ME","Maine","Census","Census - Population","United States Census Bureau","Count","681550","Female","Total","
,  
(45.254228894001, -68.985031336)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","8AGE","CEN07","7"
"2019","ME","Maine","Census","Census - Population","United States Census Bureau","Count","558880","Female","18+","
,  
(45.254228894001, -68.985031336)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","10AGE","CEN08","8"
"2019","ME","Maine","Census","Census - Population","United States Census Bureau","Count","122670","Female","<18","
,  
(45.254228894001, -68.985031336)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","11AGE","CEN09","9"
"2019","MD","Maryland","Census","Census - Population","United States Census Bureau","Count","6018848","Total","Total","
,  
(39.290580964, -76.609260111)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","8AGE","CEN01","1"
"2019","MD","Maryland","Census","Census - Population","United States Census Bureau","Count","4677166","Total","18+","
,  
(39.290580964, -76.609260111)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","10AGE","CEN02","2"
"2019","MD","Maryland","Census","Census - Population","United States Census Bureau","Count","1341682","Total","<18","
,  
(39.290580964, -76.609260111)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","11AGE","CEN03","3"
"2019","MD","Maryland","Census","Census - Population","United States Census Bureau","Count","2917613","Male","Total","
,  
(39.290580964, -76.609260111)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","8AGE","CEN04","4"
"2019","MD","Maryland","Census","Census - Population","United States Census Bureau","Count","2232803","Male","18+","
,  
(39.290580964, -76.609260111)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","10AGE","CEN05","5"
"2019","MD","Maryland","Census","Census - Population","United States Census Bureau","Count","684810","Male","<18","
,  
(39.290580964, -76.609260111)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","11AGE","CEN06","6"
"2019","MD","Maryland","Census","Census - Population","United States Census Bureau","Count","3101235","Female","Total","
,  
(39.290580964, -76.609260111)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","8AGE","CEN07","7"
"2019","MD","Maryland","Census","Census - Population","United States Census Bureau","Count","2444363","Female","18+","
,  
(39.290580964, -76.609260111)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","10AGE","CEN08","8"
"2019","MD","Maryland","Census","Census - Population","United States Census Bureau","Count","656872","Female","<18","
,  
(39.290580964, -76.609260111)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","11AGE","CEN09","9"
"2019","MA","Massachusetts","Census","Census - Population","United States Census Bureau","Count","6850553","Total","Total","
,  
(42.27687047, -72.082690675)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","8AGE","CEN01","1"
"2019","MA","Massachusetts","Census","Census - Population","United States Census Bureau","Count","5479293","Total","18+","
,  
(42.27687047, -72.082690675)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","10AGE","CEN02","2"
"2019","MA","Massachusetts","Census","Census - Population","United States Census Bureau","Count","1371260","Total","<18","
,  
(42.27687047, -72.082690675)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","11AGE","CEN03","3"
"2019","MA","Massachusetts","Census","Census - Population","United States Census Bureau","Count","3324207","Male","Total","
,  
(42.27687047, -72.082690675)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","8AGE","CEN04","4"
"2019","MA","Massachusetts","Census","Census - Population","United States Census Bureau","Count","2623840","Male","18+","
,  
(42.27687047, -72.082690675)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","10AGE","CEN05","5"
"2019","MA","Massachusetts","Census","Census - Population","United States Census Bureau","Count","700367","Male","<18","
,  
(42.27687047, -72.082690675)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","11AGE","CEN06","6"
"2019","MA","Massachusetts","Census","Census - Population","United States Census Bureau","Count","3526346","Female","Total","
,  
(42.27687047, -72.082690675)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","8AGE","CEN07","7"
"2019","MA","Massachusetts","Census","Census - Population","United States Census Bureau","Count","2855453","Female","18+","
,  
(42.27687047, -72.082690675)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","10AGE","CEN08","8"
"2019","MA","Massachusetts","Census","Census - Population","United States Census Bureau","Count","670893","Female","<18","
,  
(42.27687047, -72.082690675)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","11AGE","CEN09","9"
"2019","MI","Michigan","Census","Census - Population","United States Census Bureau","Count","9965265","Total","Total","
,  
(44.661319543001, -84.71439027)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","8AGE","CEN01","1"
"2019","MI","Michigan","Census","Census - Population","United States Census Bureau","Count","7787387","Total","18+","
,  
(44.661319543001, -84.71439027)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","10AGE","CEN02","2"
"2019","MI","Michigan","Census","Census - Population","United States Census Bureau","Count","2177878","Total","<18","
,  
(44.661319543001, -84.71439027)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","11AGE","CEN03","3"
"2019","MI","Michigan","Census","Census - Population","United States Census Bureau","Count","4905240","Male","Total","
,  
(44.661319543001, -84.71439027)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","8AGE","CEN04","4"
"2019","MI","Michigan","Census","Census - Population","United States Census Bureau","Count","3790650","Male","18+","
,  
(44.661319543001, -84.71439027)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","10AGE","CEN05","5"
"2019","MI","Michigan","Census","Census - Population","United States Census Bureau","Count","1114590","Male","<18","
,  
(44.661319543001, -84.71439027)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","11AGE","CEN06","6"
"2019","MI","Michigan","Census","Census - Population","United States Census Bureau","Count","5060025","Female","Total","
,  
(44.661319543001, -84.71439027)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","8AGE","CEN07","7"
"2019","MI","Michigan","Census","Census - Population","United States Census Bureau","Count","3996737","Female","18+","
,  
(44.661319543001, -84.71439027)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","10AGE","CEN08","8"
"2019","MI","Michigan","Census","Census - Population","United States Census Bureau","Count","1063288","Female","<18","
,  
(44.661319543001, -84.71439027)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","11AGE","CEN09","9"
"2019","MN","Minnesota","Census","Census - Population","United States Census Bureau","Count","5563378","Total","Total","
,  
(46.355648736, -94.794200503)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","8AGE","CEN01","1"
"2019","MN","Minnesota","Census","Census - Population","United States Census Bureau","Count","4267530","Total","18+","
,  
(46.355648736, -94.794200503)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","10AGE","CEN02","2"
"2019","MN","Minnesota","Census","Census - Population","United States Census Bureau","Count","1295848","Total","<18","
,  
(46.355648736, -94.794200503)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","11AGE","CEN03","3"
"2019","MN","Minnesota","Census","Census - Population","United States Census Bureau","Count","2770873","Male","Total","
,  
(46.355648736, -94.794200503)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","8AGE","CEN04","4"
"2019","MN","Minnesota","Census","Census - Population","United States Census Bureau","Count","2107721","Male","18+","
,  
(46.355648736, -94.794200503)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","10AGE","CEN05","5"
"2019","MN","Minnesota","Census","Census - Population","United States Census Bureau","Count","663152","Male","<18","
,  
(46.355648736, -94.794200503)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","11AGE","CEN06","6"
"2019","MN","Minnesota","Census","Census - Population","United States Census Bureau","Count","2792505","Female","Total","
,  
(46.355648736, -94.794200503)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","8AGE","CEN07","7"
"2019","MN","Minnesota","Census","Census - Population","United States Census Bureau","Count","2159809","Female","18+","
,  
(46.355648736, -94.794200503)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","10AGE","CEN08","8"
"2019","MN","Minnesota","Census","Census - Population","United States Census Bureau","Count","632696","Female","<18","
,  
(46.355648736, -94.794200503)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","11AGE","CEN09","9"
"2019","MS","Mississippi","Census","Census - Population","United States Census Bureau","Count","2984418","Total","Total","
,  
(32.745510099, -89.538030825)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","8AGE","CEN01","1"
"2019","MS","Mississippi","Census","Census - Population","United States Census Bureau","Count","2270925","Total","18+","
,  
(32.745510099, -89.538030825)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","10AGE","CEN02","2"
"2019","MS","Mississippi","Census","Census - Population","United States Census Bureau","Count","713493","Total","<18","
,  
(32.745510099, -89.538030825)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","11AGE","CEN03","3"
"2019","MS","Mississippi","Census","Census - Population","United States Census Bureau","Count","1447873","Male","Total","
,  
(32.745510099, -89.538030825)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","8AGE","CEN04","4"
"2019","MS","Mississippi","Census","Census - Population","United States Census Bureau","Count","1083374","Male","18+","
,  
(32.745510099, -89.538030825)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","10AGE","CEN05","5"
"2019","MS","Mississippi","Census","Census - Population","United States Census Bureau","Count","364499","Male","<18","
,  
(32.745510099, -89.538030825)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","2GEN","11AGE","CEN06","6"
"2019","MS","Mississippi","Census","Census - Population","United States Census Bureau","Count","1536545","Female","Total","
,  
(32.745510099, -89.538030825)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","8AGE","CEN07","7"
"2019","MS","Mississippi","Census","Census - Population","United States Census Bureau","Count","1187551","Female","18+","
,  
(32.745510099, -89.538030825)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","10AGE","CEN08","8"
"2019","MS","Mississippi","Census","Census - Population","United States Census Bureau","Count","348994","Female","<18","
,  
(32.745510099, -89.538030825)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","3GEN","11AGE","CEN09","9"
"2019","MO","Missouri","Census","Census - Population","United States Census Bureau","Count","6104910","Total","Total","
,  
(38.635790776, -92.566300053)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","8AGE","CEN01","1"
"2019","MO","Missouri","Census","Census - Population","United States Census Bureau","Count","4723298","Total","18+","
,  
(38.635790776, -92.566300053)","ACS S0101 AGE AND SEX","2021-03-26T00:00:00.000",,"CEN","100CEN","100POP","1GEN","10AGE","CEN02","2"
