Case Number,Police Agency Code,Offense,Date/Time Reported,Hour Reported,Date/Time Occurred,Hour Occurred,Date/Time Found,Hour Found,Street Number,Street Direction,Street Name,Apartment/Floor,city,state,zip,geox,geoy,Reported As,Tract Code,Tract Description,Zone Code,Zone Description,District Code,District Description,Reporting Area Code,Reporting Area Description,Neighborhood Code,Neighborhood Description,Subdivision Code,Subdivision Description,Weather Code,Weather Description,Location Code,Location Description,Forcible,Weapon Code,Weapon Description,Incident Disposition Code,Incident Disposition Descr.,location,Beats,Neighborhoods
2015000661,JCPD,LARCENY - FROM VEHICLE,02/14/2015 08:15:28 AM,0815,02/13/2015 04:30:00 PM,1630,02/13/2015 05:30:00 PM,1730,117XX,,MEDLOCK BRIDGE RD,,JOHNS CREEK,GA,30097,34.066032409668,-84.1719360351563,INFORMATION FOR,,,1,JOHNS CREEK 1,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,,18,PARKING LOT /GARAGE,N,N,NONE,,,"(34.066032409668, -84.1719360351563)",1,
2015000664,JCPD,LARCENY - FROM VEHICLE,02/14/2015 11:22:15 AM,1122,02/13/2015 05:15:00 PM,1715,02/13/2015 06:10:00 PM,1810,117XX,,MEDLOCK BRIDGE RD,,JOHNS CREEK,GA,30097,34.0652847290039,-84.1712799072266,ENTERING AUTO,,,1,JOHNS CREEK 1,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,,18,PARKING LOT /GARAGE,N,N,NONE,N,,"(34.0652847290039, -84.1712799072266)",1,
2015000656,JCPD,LARCENY - FROM VEHICLE,02/13/2015 08:03:02 PM,2003,02/13/2015 06:00:00 PM,1800,02/13/2015 07:40:00 PM,1940,115XX,,JOHNS CREEK PKWY,,JOHNS CREEK,GA,30097,34.0589561462402,-84.1689605712891,ENTERING AUTO,,,2,JOHNS CREEK 2,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,,18,PARKING LOT /GARAGE,Y,95,UNKNOWN/NOT STATED,,,"(34.0589561462402, -84.1689605712891)",2,
2015000686,JCPD,LARCENY - FROM VEHICLE,02/17/2015 05:21:52 PM,1721,02/16/2015 06:00:00 PM,1800,02/16/2015 08:00:00 PM,2000,85XX,,RIVER WALK LNDG,,JOHNS CREEK,GA,30024,34.0449180603027,-84.1103134155273,ENTERING AUTO,,,2,JOHNS CREEK 2,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,RVWA,RIVER WALK,,,20,RESIDENCE / HOME,N,03,HANDGUN,,,"(34.0449180603027, -84.1103134155273)",2,
2015000801,JCPD,LARCENY - FROM VEHICLE,02/26/2015 12:00:00 AM,1345,02/26/2015 12:00:00 AM,0100,,,48XX,,N BRIDGES DR,,JOHNS CREEK,GA,30022,34.0531349182129,-84.2195663452148,LARCENY - FROM,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,NBRD,NORTH BRIDGES,,,20,RESIDENCE / HOME,,,,,,"(34.0531349182129, -84.2195663452148)",4,
2015000928,JCPD,LARCENY - FROM VEHICLE,03/07/2015 06:04:10 PM,1804,03/06/2015 09:00:00 PM,2100,03/07/2015 09:00:00 AM,0900,33XX,,ARBOR WOODS DR,,JOHNS CREEK,GA,30022,34.0104675292969,-84.2656021118164,ENTERING AUTO,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,HART,HARTRIDGE,,,20,RESIDENCE / HOME,N,N,NONE,,,"(34.0104675292969, -84.2656021118164)",7,105
2015000983,JCPD,LARCENY - FROM VEHICLE,03/12/2015 08:16:15 AM,0816,03/11/2015 09:00:00 PM,2100,03/12/2015 07:45:00 AM,0745,103XX,,COLONY GLEN DR,,JOHNS CREEK,GA,30022,34.0310478210449,-84.2434387207031,ENTERING AUTO,,,5,JOHNS CREEK 5,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,COGL,COLONY GLEN,,,20,RESIDENCE / HOME,N,N,NONE,,,"(34.0310478210449, -84.2434387207031)",5,
2015001124,JCPD,LARCENY - FROM VEHICLE,03/21/2015 09:22:08 AM,0922,03/20/2015 06:00:00 PM,1800,03/21/2015 06:00:00 AM,0600,47XX,,MORTON BRIDGE LN,,JOHNS CREEK,GA,30022,34.0368843078613,-84.222053527832,ENTERING AUTO,,,5,JOHNS CREEK 5,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,BRST,BRIDGESTONE,,,20,RESIDENCE / HOME,N,N,NONE,,,"(34.0368843078613, -84.222053527832)",5,49
2015001145,JCPD,LARCENY - FROM VEHICLE,03/22/2015 07:13:40 PM,1913,03/20/2015 07:13:39 PM,1913,03/21/2015 07:13:40 PM,1913,47XX,,OGEECHEE DR,,JOHNS CREEK,GA,30022,34.0358657836914,-84.222785949707,ENTERING AUTO,,,5,JOHNS CREEK 5,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,BRST,BRIDGESTONE,,,20,RESIDENCE / HOME,N,N,NONE,,,"(34.0358657836914, -84.222785949707)",5,49
2015001123,JCPD,LARCENY - FROM VEHICLE,03/21/2015 01:29:03 AM,0129,03/20/2015 10:30:00 PM,2230,03/21/2015 01:29:00 AM,0129,84XX,,HOLCOMB BRIDGE RD,570,JOHNS CREEK,GA,30022,33.9860305786133,-84.2719268798828,ENTERING AUTO,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,,18,PARKING LOT /GARAGE,N,N,NONE,,,"(33.9860305786133, -84.2719268798828)",,
2015001298,JCPD,LARCENY - FROM VEHICLE,04/02/2015 08:50:13 AM,0850,04/01/2015 11:00:00 PM,2300,04/02/2015 08:00:00 AM,0800,2XX,,KIRKTON KNOLL,,JOHNS CREEK,GA,30022,34.0134315490723,-84.2636947631836,ENTERING AUTO,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,QNBE,QUEENSBURY EAST,,,20,RESIDENCE / HOME,N,N,NONE,,,"(34.0134315490723, -84.2636947631836)",7,187
2015002196,JCPD,LARCENY - PARTS FROM VEHICLE,06/03/2015 01:59:27 PM,1359,04/03/2015 12:00:00 PM,1200,06/03/2015 01:59:27 PM,1359,108XX,,JONES BRIDGE RD,,JOHNS CREEK,GA,30022,34.042610168457,-84.2265625,LARCENY,,,5,JOHNS CREEK 5,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,,24,SPECIALITY STORE,N,N,NONE,,,"(34.042610168457, -84.2265625)",5,
2016001451,JCPD,LARCENY - FROM VEHICLE,04/05/2016 10:22:50 AM,1022,04/03/2015 05:00:00 PM,1700,04/05/2016 10:00:00 AM,1000,113XX,,DONNINGTON DR,,JOHNS CREEK,GA,30097,34.0567665100098,-84.2002410888672,ENTERING AUTO,,,1,JOHNS CREEK 1,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,TESW,THE ESTATES AT WELLINGTON,,,20,RESIDENCE / HOME,N,N,NONE,,,"(34.0567665100098, -84.2002410888672)",1,140
2015001402,JCPD,LARCENY - FROM VEHICLE,04/10/2015 02:44:22 PM,1444,04/08/2015 02:00:00 PM,1400,04/08/2015 03:00:00 PM,1500,91XX,,BARNWELL RD,BLK,JOHNS CREEK,GA,30022,33.9995613098145,-84.2597732543945,LARCENY,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,,18,PARKING LOT /GARAGE,N,N,NONE,,,"(33.9995613098145, -84.2597732543945)",7,158
2015001397,JCPD,LARCENY - FROM VEHICLE,04/10/2015 02:48:46 AM,0248,04/10/2015 02:48:45 AM,0248,04/10/2015 02:48:46 AM,0248,31XX,,MORNINGSIDE PARK CT,,JOHNS CREEK,GA,30022,34.0389633178711,-84.2181625366211,ENTERING AUTO,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,MGSI,MORNINGSIDE,,,13,HIGHWAY /ROAD /ALLEY,N,N,NONE,B,PROSECUTION DECLINED,"(34.0389633178711, -84.2181625366211)",4,271
2015001447,JCPD,LARCENY - FROM VEHICLE,04/13/2015 02:07:20 PM,1407,04/13/2015 02:07:19 PM,1407,04/13/2015 02:07:20 PM,1407,100XX,,TWINGATE DR,,JOHNS CREEK,GA,30022,34.0189628601074,-84.2033157348633,LARCENY,,,5,JOHNS CREEK 5,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,DBLG,DOUBLEGATE,,,20,RESIDENCE / HOME,Y,N,NONE,,,"(34.0189628601074, -84.2033157348633)",5,71
2015001518,JCPD,LARCENY - FROM VEHICLE,04/16/2015 06:42:03 PM,1842,04/15/2015 05:30:00 PM,1730,04/16/2015 07:30:00 AM,0730,5XX,,WINDERMERE PARK CT,,JOHNS CREEK,GA,30022,34.0559425354004,-84.2162246704102,ENTERING AUTO,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,WNPK,WINDERMERE PARK,,,20,RESIDENCE / HOME,N,N,NONE,,,"(34.0559425354004, -84.2162246704102)",4,124
2015001502,JCPD,LARCENY - FROM VEHICLE,04/16/2015 07:51:48 AM,0751,04/15/2015 07:00:00 PM,1900,04/16/2015 07:51:48 AM,0751,49XX,,BYERS RD,,JOHNS CREEK,GA,30022,34.0558586120605,-84.2155914306641,ENTERING AUTO,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,WNPK,WINDERMERE PARK,,,20,RESIDENCE / HOME,N,N,NONE,,,"(34.0558586120605, -84.2155914306641)",4,124
2015001522,JCPD,LARCENY - FROM VEHICLE,04/16/2015 09:59:03 PM,2159,04/15/2015 07:00:00 PM,1900,04/16/2015 06:45:00 AM,0645,50XX,,BYERS RD,,JOHNS CREEK,GA,30022,34.0554046630859,-84.2135467529297,ENTERING AUTO,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,WNPK,WINDERMERE PARK,,,20,RESIDENCE / HOME,N,N,NONE,N,,"(34.0554046630859, -84.2135467529297)",4,245
2015001498,JCPD,LARCENY - FROM VEHICLE,04/16/2015 06:38:49 AM,0638,04/15/2015 10:00:00 PM,2200,04/16/2015 06:00:00 AM,0600,50XX,,BYERS RD,,JOHNS CREEK,GA,30022,34.0555458068848,-84.2141799926758,ENTERING AUTO,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,WNPK,WINDERMERE PARK,,,20,RESIDENCE / HOME,N,N,NONE,,,"(34.0555458068848, -84.2141799926758)",4,245
2015001497,JCPD,LARCENY - FROM VEHICLE,04/16/2015 06:45:00 AM,0645,04/15/2015 10:00:00 PM,2200,04/16/2015 06:45:00 AM,0645,115XX,,MABRYPARK PL,,JOHNS CREEK,GA,30022,34.0591201782227,-84.2135696411133,ENTERING AUTO,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,MABR,MABRY PARK,,,20,RESIDENCE / HOME,N,N,NONE,,,"(34.0591201782227, -84.2135696411133)",4,
2015001512,JCPD,LARCENY - FROM VEHICLE,04/16/2015 03:31:31 PM,1531,04/15/2015 10:00:00 PM,2200,04/16/2015 06:00:00 AM,0600,50XX,,BYERS RD,,JOHNS CREEK,GA,30022,34.0568695068359,-84.2137222290039,ENTERING AUTO,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,WNPK,WINDERMERE PARK,,,20,RESIDENCE / HOME,N,N,NONE,,,"(34.0568695068359, -84.2137222290039)",4,245
2015001544,JCPD,LARCENY - FROM VEHICLE,04/17/2015 09:45:00 PM,2145,04/16/2015 10:00:00 PM,2200,04/17/2015 07:30:00 AM,0730,108XX,,BOSSIER DR,,JOHNS CREEK,GA,30022,34.0432472229004,-84.2201995849609,ENTERING AUTO,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,ABTS,ABBERLY TOWNESHIP,,,27,TOWNHOME/CONDO,N,N,NONE,N,,"(34.0432472229004, -84.2201995849609)",4,1
2015001557,JCPD,LARCENY - FROM VEHICLE,04/18/2015 05:31:27 PM,1731,04/18/2015 03:50:00 PM,1550,04/18/2015 05:31:27 PM,1731,106XX,,PARSONS RD,,JOHNS CREEK,GA,30097,34.0366363525391,-84.1800918579102,ENTERING AUTO,,,4,JOHNS CREEK 4,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,,18,PARKING LOT /GARAGE,N,50,JIMMY/PRY TOOL OR DEVICE,,,"(34.0366363525391, -84.1800918579102)",3,159
2015001575,JCPD,LARCENY - FROM VEHICLE,04/20/2015 03:50:32 PM,1550,04/19/2015 06:00:00 PM,1800,04/20/2015 02:00:00 PM,1400,32XX,,KINGSHOUSE COMMONS,,JOHNS CREEK,GA,30022,34.0145683288574,-84.2677230834961,ENTERING AUTO,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,QNBY,QUEENSBURY,,,20,RESIDENCE / HOME,N,N,NONE,,,"(34.0145683288574, -84.2677230834961)",7,187
2015001612,JCPD,LARCENY - FROM VEHICLE,04/22/2015 11:30:00 AM,1130,04/22/2015 11:15:00 AM,1115,04/22/2015 11:30:00 AM,1130,111XX,,MEDLOCK BRIDGE RD,2204,JOHNS CREEK,GA,30097,34.0510025024414,-84.17626953125,ENTERING AUTO,,,1,JOHNS CREEK 1,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,,26,APARTMENT,N,95,UNKNOWN/NOT STATED,,,"(34.0510025024414, -84.17626953125)",1,
2015001632,JCPD,LARCENY - FROM VEHICLE,04/23/2015 12:43:06 PM,1243,04/22/2015 06:00:00 PM,1800,04/23/2015 05:30:00 AM,0530,2XX,,BERRY GLEN CT,,JOHNS CREEK,GA,30022,33.9954948425293,-84.2559280395508,LARCENY,,,6,JOHNS CREEK 6,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,RVGL,RIVER GLEN,,,20,RESIDENCE / HOME,N,N,NONE,,,"(33.9954948425293, -84.2559280395508)",6,199
2015001677,JCPD,LARCENY - FROM VEHICLE,04/26/2015 09:22:55 AM,0922,04/25/2015 12:00:00 PM,1200,04/25/2015 02:15:00 PM,1415,114XX,,JOHNS CREEK PKWY,,JOHNS CREEK,GA,30097,34.0546989440918,-84.1693267822266,ENTERING AUTO,,,2,JOHNS CREEK 2,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,,18,PARKING LOT /GARAGE,N,N,NONE,,,"(34.0546989440918, -84.1693267822266)",2,
2015001680,JCPD,LARCENY - FROM VEHICLE,04/26/2015 06:12:11 PM,1812,04/26/2015 05:00:00 PM,1700,04/26/2015 06:12:11 PM,1812,31XX,,OLD ALABAMA RD,,JOHNS CREEK,GA,30022,34.0191650390625,-84.2689437866211,ENTERING AUTO,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,,18,PARKING LOT /GARAGE,Y,54,PUNCTURING TOOL/DEVICE,,,"(34.0191650390625, -84.2689437866211)",7,
2015001744,JCPD,LARCENY - FROM VEHICLE,04/30/2015 10:00:00 PM,2200,04/30/2015 04:50:59 PM,1650,04/30/2015 09:40:00 PM,2140,41XX,,OLD ALABAMA RD,,JOHNS CREEK,GA,30022,34.014289855957,-84.242073059082,ENTERING AUTO,,,6,JOHNS CREEK 6,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,TCCS,THE COUNTRY CLUB OF THE SOUTH,,,18,PARKING LOT /GARAGE,N,50,JIMMY/PRY TOOL OR DEVICE,,,"(34.014289855957, -84.242073059082)",6,64
