"id","geocoded_column","latitude","longitude","applicant_submit_date","issue_date","_of_pool_heaters","_of_heat_pumps","_of_refrigeration_units","_of_radiant_heat_units","_of_steam_generators","_of_fan_coils","_of_temporary_heat_and_l","_of_solar_heat_systems","_of_high_pressure_unit_psi","_of_furnaces","_of_ductless_split_systems","_of_condensers","_of_ventilation_units","_of_boilers","_of__bathroom_exhaust_fans","_of_energy_recovery_systems","_of_cogen_generators","_of__down_draft_exhaust","company_name","permit_type","does_the_proposed_work_include","does_the_proposed_work_include_1","does_the_proposed_work_include_2","building_permit_number","_of_hydro_air_systems","_of_draft_inducers","_of_direct_vent_fireplaces","_of_gas_generators","_of_stove_hoods_commercial","_of_range_hoods_residential","_of_process_piping_feet","_of_evaporative_coils","_of_air_handling_unit_duct","cooling_tower_location","weight_of_cooling_tower_in","total_tonnage_for_cooling","number_of_cooling_tower_units","number_of_cooling_tower_units_1","total_tonnage_for_ac_units","number_of_ac_units_over_25","number_of_ac_units_up_to"
"171953","4 Pleasant St
Cambridge, MA 
(42.36624, -71.105572)","42.3661","-71.1056","2022-04-24T00:00:00.000","2022-04-27T00:00:00.000","","2","","","","2","","","","","2",,"","",,"1","","","G & N Engineering, Inc.","Renovation","false",,,"","","","","","","","","2","",,"","","","","","",""
"171954","8 Greenough Ave
Cambridge, MA 
(42.37337, -71.105874)","42.3733","-71.1059","2022-04-24T00:00:00.000","2022-04-27T00:00:00.000","","","","","","","","","","","",,"","",,"","","","G & N Engineering, Inc.","Renovation","false",,,"","3","","","","","1","","","",,"","","","","","",""
"172114","84 Massachusetts Ave
Cambridge, MA 
(42.359495, -71.094)","42.3589","-71.0946","2022-04-25T00:00:00.000","2022-04-26T00:00:00.000","","","","","","4","","","","","",,"","",,"","","","Austin Service & Sales Co., Inc. ","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"171665","65 Sparks St
Cambridge, MA 
(42.379162, -71.131006)","42.3791","-71.1312","2022-04-21T00:00:00.000","2022-04-22T00:00:00.000","","","","","","","","","","","4",,"","",,"","","","A&A HVAC ","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"170001","165 Putnam Ave
Cambridge, MA 
(42.36527, -71.113788)","42.3654","-71.1139","2022-04-08T00:00:00.000","2022-04-21T00:00:00.000","","","","","","","","","","","",,"","",,"","","","MAC HVAC","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"171602","75 Mt Auburn St
Cambridge, MA 
(42.37213, -71.119003)","42.3723","-71.1189","2022-04-21T00:00:00.000","2022-04-21T00:00:00.000","","","","","","","","","","","",,"","2",,"","","","TG Gallagher","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"170075","185 Hamilton St
Cambridge, MA 
(42.359785, -71.108625)","42.3598","-71.1085","2022-04-08T00:00:00.000","2022-04-19T00:00:00.000","0","0","0","0","0","0","","0","0","0","0",,"0","1",,"","0","0","Stephen Brown Plumbing and Heating","Replacement","true","false","false","","0","0","0","0","0","0","0","0","0",,"","","","","","",""
"170677","20 Avon St
Cambridge, MA 
(42.382142, -71.122613)","42.3822","-71.1225","2022-04-13T00:00:00.000","2022-04-19T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Winters Home Services","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"170794","594 Huron Ave
Cambridge, MA 
(42.379026, -71.149039)","42.3789","-71.1491","2022-04-14T00:00:00.000","2022-04-15T00:00:00.000","","2","","","","3","","","","","2",,"","",,"","","","Correct Temp INC","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"169090","101 Cambridgepark Dr
Cambridge, MA 
(42.394682, -71.144517)","42.3948","-71.1454","2022-04-01T00:00:00.000","2022-04-15T00:00:00.000","","","","","","43","","","","","",,"","",,"","","","Walsh Mechanical Contractors","New","false",,,"","","","","","","","","","",,"","","","","","",""
"166641","150 Cambridgepark Dr
Cambridge, MA 
(42.394861, -71.145995)","42.3946","-71.146","2022-03-16T00:00:00.000","2022-04-14T00:00:00.000","","","","1","","","","","","","",,"","",,"","","","PH Mechanical Corp.","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"170582","200 Technology Sq
Cambridge, MA 
(42.363408, -71.091264)","42.3629","-71.0912","2022-04-13T00:00:00.000","2022-04-14T00:00:00.000","","","","","","12","","","","","",,"","",,"","","","Troy DiNapoli","Renovation","false",,,"","","","","","","","","1","",,"","","","","","",""
"167610","1 Oxford St
Cambridge, MA 
(42.38136, -71.11605)","42.3768","-71.1161","2022-03-23T00:00:00.000","2022-04-13T00:00:00.000","","","","","","1","","","","","",,"","",,"","","","Callahan AC & Heating Services","New","false",,,"","","","","","","","200","","",,"","","","","","",""
"169500","84 Orchard St
Cambridge, MA 
(42.392583, -71.121931)","42.3925","-71.122","2022-04-05T00:00:00.000","2022-04-12T00:00:00.000","","1","","","","","","","","","",,"","",,"","","","GASSCO INC","New","true","false","false","","","","","","","","","1","",,"","","","","","",""
"167220","1 Rindge Ter
Cambridge, MA 
(42.392701, -71.126457)","42.3927","-71.1264","2022-03-21T00:00:00.000","2022-04-12T00:00:00.000","","1","","","","","","","","","1",,"","",,"","","","Endless Energy New England Inc. ","New","true","false","false","","","","","","","","","","1",,"","","","","","",""
"167293","23 Lancaster St
Cambridge, MA 
(42.385667, -71.121207)","42.3857","-71.1212","2022-03-21T00:00:00.000","2022-04-11T00:00:00.000","","","","","","","","","","","2",,"","",,"","","","Boucher Energy Systems","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"167767","120 Chestnut St
Cambridge, MA 
(42.357183, -71.10976)","42.357","-71.1101","2022-03-24T00:00:00.000","2022-04-11T00:00:00.000","","1","","","","","","","","","2",,"","",,"","","","Endless Energy New England Inc.","New","true","false","false","","","","","","","","","","1",,"","","","","","",""
"168006","75 Richdale Ave
Cambridge, MA 
(42.388589, -71.123528)","42.3887","-71.1237","2022-03-25T00:00:00.000","2022-04-11T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","1","",,"","","","","","",""
"167743","1 Leonard Ave
Cambridge, MA 
(42.374863, -71.1058)","42.3749","-71.1057","2022-03-24T00:00:00.000","2022-04-11T00:00:00.000","","1","","","","","","","","","",,"","",,"","","","Air Doctor Inc","Renovation","true","false","false","","","","","","","","","","1",,"","","","","","",""
"169000","19 Highland Ave
Cambridge, MA 
(42.372247, -71.106337)","42.3723","-71.1065","2022-04-01T00:00:00.000","2022-04-11T00:00:00.000","","","","","","","","","","2","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","2","",,"","","","","","",""
"168986","10-A Gardner Rd
Cambridge, MA 
(42.370654, -71.099311)","42.3706","-71.0995","2022-02-24T00:00:00.000","2022-04-11T00:00:00.000","","1","","","","4","","","","","0",,"","",,"","","","Keyes North Atlantic","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"166648","2 Reed Street Ter
Cambridge, MA 
(42.396278, -71.132499)","42.3963","-71.1325","2022-03-16T00:00:00.000","2022-04-11T00:00:00.000","","","","","","","","","","","",,"","",,"","","","HIGH END HVAC INC.","Renovation","true","false","false","","","","","","","","","","1",,"","","","","","",""
"168972","113 Walden St
Cambridge, MA 
(42.387782, -71.126379)","42.3879","-71.1264","2022-03-24T00:00:00.000","2022-04-11T00:00:00.000","","","","","","","","","","2","",,"","",,"","","","Keyes North Atlantic","Replacement","true",,"false","","","","","","","","","2","1",,"","","","","","",""
"167125","22 Corporal Burns Rd
Cambridge, MA 
(42.386217, -71.137571)","42.3862","-71.1374","2022-03-21T00:00:00.000","2022-04-11T00:00:00.000","","2","","","","1","","","","","3",,"","",,"","","","Lamco Systems","Renovation","true","false","false","","","","","","","","","0","",,"","","","","","",""
"167576","151 Auburn St
Cambridge, MA 
(42.363383, -71.104726)","42.3635","-71.1046","2022-03-23T00:00:00.000","2022-04-11T00:00:00.000","","","","","","","","","","","",,"","",,"","","","GM Management Group","Renovation","true","false","false","","","","","","","1","","","",,"","","","","","",""
"169008","19 Hubbard Park Rd
Cambridge, MA 
(42.376799, -71.132137)","42.377","-71.1322","2021-12-08T00:00:00.000","2022-04-11T00:00:00.000","","","","","","","","","","","",,"","1",,"1","","","Keyes North Atlantic","Renovation","true","false","false","","4","","","","","1","","","",,"","","","","","",""
"167884","19 Eliot St
Cambridge, MA 
(42.371489, -71.121159)","42.3713","-71.122","2022-03-24T00:00:00.000","2022-04-11T00:00:00.000","","","","","","","","","","","",,"","",,"","","","mancini sheet metal","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"166636","150 Cambridgepark Dr
Cambridge, MA 
(42.394861, -71.145995)","42.3946","-71.146","2022-03-16T00:00:00.000","2022-04-11T00:00:00.000","","","","","","9","","","","","",,"","1",,"","","","PH Mechanical Corp.","New","true","false","true","135347","","","","","","","","","1",,"27781","600","0","1","600","",""
"166644","150 Cambridgepark Dr
Cambridge, MA 
(42.394861, -71.145995)","42.3946","-71.146","2022-03-16T00:00:00.000","2022-04-11T00:00:00.000","","","","6","","","","","","","",,"","",,"","","","PH Mechanical Corp.","New","false",,,"","","","","","","","","","",,"","","","","","",""
"168178","114 Upland Rd
Cambridge, MA 
(42.387354, -71.123658)","42.3873","-71.1236","2022-03-28T00:00:00.000","2022-04-11T00:00:00.000","","1","","","","","","","","","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","","1",,"","","","","","",""
"167874","665 Concord Ave
Cambridge, MA 
(42.38991, -71.14951)","42.39","-71.1494","2022-03-24T00:00:00.000","2022-04-11T00:00:00.000","","","","","","","","","","","",,"","1",,"","","","Poirier & Springer, Inc.","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"168368","117 Lakeview Ave
Cambridge, MA 
(42.380191, -71.139752)","42.3802","-71.1396","2022-03-29T00:00:00.000","2022-04-11T00:00:00.000","","","","","","","","","","","2",,"","",,"","","","Atlantic Heating & Air Conditioning","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"168996","975 Memorial Dr
Cambridge, MA 
(42.371257, -71.124381)","42.3717","-71.1236","2022-04-01T00:00:00.000","2022-04-11T00:00:00.000","","1","","","","","","","","","",,"","",,"","","","Keyes North Atlantic Inc","Replacement","false",,,"","","","","","","1","","","",,"","","","","","",""
"169796","975 Memorial Dr
Cambridge, MA 
(42.371257, -71.124381)","42.3717","-71.1236","2022-04-06T00:00:00.000","2022-04-11T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Bespoke of Winchester","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"164045","1 Science Pk
Cambridge, MA ","42.3677","-71.0712","2022-02-25T00:00:00.000","2022-04-07T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","Museum Of Science","New","true","false","false","","","","","","","","50","","",,"","","","","","",""
"166523","271 Cambridge St
Cambridge, MA 
(42.371105, -71.080541)","42.3712","-71.0806","2022-03-07T00:00:00.000","2022-04-07T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Atalian U S New England ","Replacement","true","true","false","165136","","","","","","","","","",,"","","","","","1","0"
"169585","15 Fairmont Ave
Cambridge, MA 
(42.362028, -71.112218)","42.3621","-71.1123","2022-04-06T00:00:00.000","2022-04-07T00:00:00.000","","1","","","","","","","","","2",,"","",,"","","","EZ Climate HVAC Inc","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"167210","320 Charles St
Cambridge, MA 
(42.368393, -71.08681)","42.3683","-71.0865","2022-03-21T00:00:00.000","2022-04-07T00:00:00.000","0","0","0","0","0","0","0","0","0","0","6",,"0","0",,"0","0","0","Winchester mechanical service","Renovation","true","false","false","","0","0","0","0","0","0","0","0","0",,"","","","","","",""
"167691","22 Berkeley St
Cambridge, MA 
(42.378758, -71.1264)","42.3787","-71.1265","2022-03-23T00:00:00.000","2022-04-06T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Zeta Construction ","Replacement","false",,,"","","","","","","1","","","",,"","","","","","",""
"167454","986 Memorial Dr
Cambridge, MA 
(42.372561, -71.125643)","42.3729","-71.1255","2022-03-18T00:00:00.000","2022-04-06T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Unique Indoor Comfort","Renovation","true","false","false","","","","","","","","","1","1",,"","","","","","",""
"166039","3 James St
Cambridge, MA 
(42.375734, -71.123343)","42.3758","-71.123","2022-03-04T00:00:00.000","2022-04-05T00:00:00.000","","","","","","","","","","","",,"","",,"","","","TG Gallagher","Replacement","true","false","true","169440","","","","","","","","","",,"6177","99.4","1","0","99.4","",""
"168531","1 Main St
Cambridge, MA 
(42.361963, -71.080349)","42.3621","-71.0802","2022-03-30T00:00:00.000","2022-04-04T00:00:00.000","0","3","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","Pinnacle Piping & Service","Renovation","false",,,"","0","0","0","0","0","0","0","0","0",,"","","","","","",""
"168011","14 Concord Ave
Cambridge, MA 
(42.378819, -71.124601)","42.3787","-71.1247","2022-03-25T00:00:00.000","2022-04-04T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Richard Cooper","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"168838","52 Fenno St
Cambridge, MA 
(42.385438, -71.129391)","42.3854","-71.1293","2022-03-31T00:00:00.000","2022-04-01T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","Alves Hvac Service Inc ","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"167849","40 Prospect St
Cambridge, MA 
(42.366158, -71.103312)","42.3661","-71.1033","2022-03-24T00:00:00.000","2022-03-28T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"1","0",,"0","0","0","Phong contractor","Replacement","true","true","false","116314","0","0","0","0","0","0","0","0","1",,"","","","","","0","1"
"166541","318 Rindge Ave
Cambridge, MA 
(42.393737, -71.136716)","42.3918","-71.137","2022-03-16T00:00:00.000","2022-03-28T00:00:00.000","","","","","","","","","","","",,"","",,"","","","All Air Home Services, Inc ","Replacement","true","false","false","","1","","","","","","","","",,"","","","","","",""
"167502","96 Howard St
Cambridge, MA 
(42.366743, -71.111077)","42.3667","-71.111","2022-03-22T00:00:00.000","2022-03-25T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Bellow Zero HVAC","New","false",,,"","","","","","","1","","","",,"","","","","","",""
"166664","44 Kinnaird St
Cambridge, MA 
(42.366135, -71.109198)","42.3661","-71.1091","2022-03-16T00:00:00.000","2022-03-25T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","1",,"0","0","0","Marciano Plumbing ","Renovation","true","false","false","","2","0","0","0","0","1","0","0","0",,"","","","","","",""
"166247","4 Willard St
Cambridge, MA 
(42.376228, -71.127907)","42.3762","-71.1278","2021-05-05T00:00:00.000","2022-03-24T00:00:00.000","0","0","0","0","0","0","0","0","4","0","0",,"0","0",,"0","0","0","B B Sheetmetal","Renovation","true","false","false","","0","0","0","0","0","1","200","4","4",,"","","","","","",""
"167438","34 Kelly Rd
Cambridge, MA 
(42.362654, -71.10965)","42.3626","-71.1097","2022-03-22T00:00:00.000","2022-03-22T00:00:00.000","","","","","","","","","","","",,"","",,"","","","T and K mechanical","Renovation","true","false","false","","","","","","","","","","2",,"","","","","","",""
"164281","51 Vassar St
Cambridge, MA 
(42.361393, -71.092407)","42.3616","-71.0924","2022-02-28T00:00:00.000","2022-03-22T00:00:00.000","0","0","2","0","0","354","0","0","0","0","2",,"4","0",,"1","0","0","JC Higgins","New","true","true","false","141637-2022","0","0","0","0","0","0","0","0","4",,"","","","","","0","2"
"165314","20 Brattle St
Cambridge, MA 
(42.37334, -71.120102)","42.3732","-71.1202","2022-03-08T00:00:00.000","2022-03-18T00:00:00.000","","","","","","6","","","","","",,"","",,"3","","","Environmental systems Inc","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"164940","40 Clarendon Ave
Cambridge, MA 
(42.400263, -71.131562)","42.4002","-71.1315","2022-03-04T00:00:00.000","2022-03-18T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","1",,"0","0","0","AHERN CONTRACTING CORP","Renovation","true","false","false","","2","0","0","0","0","1","0","0","0",,"","","","","","",""
"164563","361 Mt Auburn St
Cambridge, MA 
(42.375046, -71.136596)","42.3752","-71.1366","2022-03-02T00:00:00.000","2022-03-17T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Macomber Carpentry & Construction","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"165195","10 Perry St
Cambridge, MA 
(42.361917, -71.106543)","42.3619","-71.1067","2022-03-08T00:00:00.000","2022-03-17T00:00:00.000","","","","","","","","","","","",,"","",,"","","","GCOR building + design","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"164613","62 Fulkerson St
Cambridge, MA 
(42.370207, -71.087317)","42.3702","-71.0872","2022-02-23T00:00:00.000","2022-03-17T00:00:00.000","","","","","","","","","","","2",,"1","",,"1","","","Sila Servics LLC DBA NETR","Renovation","true","false","false","","","","","","","","","","2",,"","","","","","",""
"164490","117 Garden St
Cambridge, MA 
(42.384246, -71.130313)","42.3844","-71.1304","2022-03-02T00:00:00.000","2022-03-15T00:00:00.000","","","","","","","","","","","",,"","",,"","","","victoria ","New","true","false","false","","","","","","","","","1","",,"","","","","","",""
"164696","40 Landsdowne St
Cambridge, MA 
(42.360821, -71.099654)","42.3606","-71.0998","2022-03-01T00:00:00.000","2022-03-15T00:00:00.000","","","","","0","","","","2","","",,"","",,"","","","hamel Mcalister","Replacement","false",,,"","","","","","","","40","","",,"","","","","","",""
"164339","19 Forest St
Cambridge, MA 
(42.385233, -71.116998)","42.3854","-71.1167","2022-03-01T00:00:00.000","2022-03-15T00:00:00.000","","","","","","","","","","","",,"","",,"","","","G&R Heating and AIr COnditioning","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"165746","22 Donnell St
Cambridge, MA 
(42.384435, -71.1319)","42.3843","-71.1318","2022-03-11T00:00:00.000","2022-03-15T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","1","","","","","","","","",,"","","","","","",""
"164437","950 Massachusetts Ave
Cambridge, MA 
(42.368866, -71.109912)","42.3686","-71.1101","2022-03-01T00:00:00.000","2022-03-15T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","Russell Remodeling","Renovation","false",,,"","0","0","0","0","0","0","0","0","0",,"","","","","","",""
"164345","1 One Kendall Square
Cambridge, MA 
(42.36635, -71.090894)","42.3674","-71.0896","2022-03-01T00:00:00.000","2022-03-15T00:00:00.000","","","","","","5","","","","","",,"","",,"","","","Environmental Systems Inc","Renovation","true","false","false","BLDC-152423-2022","","","","","","","450.00","","",,"","","","","","",""
"164838","51 Brattle St
Cambridge, MA 
(42.374295, -71.121783)","42.3745","-71.1214","2022-03-04T00:00:00.000","2022-03-15T00:00:00.000","","","","","","","","","","","",,"","",,"","","","TG Gallagher","Renovation","false",,,"","","","","","","","","","1",,"","","","","","",""
"164589","215 First St
Cambridge, MA 
(42.364206, -71.078451)","42.3642","-71.0785","2022-03-02T00:00:00.000","2022-03-15T00:00:00.000","","","","","","3","","","","","",,"","",,"","","","Environmental Systems Inc","Renovation","false",,,"","","","","","","","440.00","","",,"","","","","","",""
"165698","13 Rice St
Cambridge, MA 
(42.395039, -71.128377)","42.3953","-71.1286","2022-03-11T00:00:00.000","2022-03-15T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","1","",,"","","","","","",""
"164341","18 Forest St
Cambridge, MA 
(42.385223, -71.116866)","42.3851","-71.1168","2022-03-01T00:00:00.000","2022-03-15T00:00:00.000","","","","","","","","","","","",,"","",,"","","","G&R Heating and AIr COnditioning","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"164840","391 Cambridge St
Cambridge, MA 
(42.371367, -71.082601)","42.3715","-71.0826","2022-03-04T00:00:00.000","2022-03-15T00:00:00.000","","","","","","","","","","","",,"","",,"","","","RAYCO MECHANICAL ","Renovation","true","false","false","","","","","","","","","","1",,"","","","","","",""
"165288","47 Cameron Ave
Cambridge, MA 
(42.398715, -71.128788)","42.3988","-71.1289","2022-03-08T00:00:00.000","2022-03-15T00:00:00.000","","","","","","","","","","3","",,"","",,"","","","RPM hvac","Renovation","true","false","false","","","","","","","","","3","",,"","","","","","",""
"164077","406 Columbia St
Cambridge, MA 
(42.372723, -71.094595)","42.3727","-71.0945","2022-02-25T00:00:00.000","2022-03-11T00:00:00.000","","","","","","","","","","","",,"","",,"","","","CMS Partners LLC","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"164422","236 Columbia St
Cambridge, MA 
(42.369099, -71.096666)","42.3691","-71.0966","2022-03-01T00:00:00.000","2022-03-11T00:00:00.000","0","0","0","0","0","0","0","0","0","1","0",,"0","0",,"0","0","0","Pavidis Plumbing & Heating","Renovation","true","false","false","","0","0","0","0","0","0","0","0","0",,"","","","","","",""
"164508","2 Riedesel Ave
Cambridge, MA 
(42.378035, -71.131742)","42.3781","-71.1316","2022-03-02T00:00:00.000","2022-03-11T00:00:00.000","","","","","","","","","","2","",,"","",,"","","","Atlantic Heating & Air Conditioning","Replacement","true","false","false","","","","","","","","","2","",,"","","","","","",""
"161894","404 Broadway
Cambridge, MA 
(42.371988, -71.107776)","42.3719","-71.1079","2022-02-06T00:00:00.000","2022-03-09T00:00:00.000","0","1","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","Greater Boston HVAC","New","true","false","true","N/A","0","0","0","0","0","0","10","1","1",,"0","","0","1","","",""
"164690","35 Landsdowne St
Cambridge, MA 
(42.360767, -71.099777)","42.361","-71.1002","2022-03-03T00:00:00.000","2022-03-03T00:00:00.000","","","","","","","","","2","","",,"","",,"","","","hamel Mcalister","Replacement","false",,,"","","","","","","","30","","",,"","","","","","",""
"163546","92 Henry St
Cambridge, MA 
(42.356197, -71.110096)","42.3561","-71.1102","2022-02-09T00:00:00.000","2022-03-03T00:00:00.000","","","","","","","","","","","",,"","",,"","","","J. Construction","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"162339","790 Memorial Dr
Cambridge, MA 
(42.360015, -71.115769)","42.3599","-71.1148","2022-02-09T00:00:00.000","2022-03-03T00:00:00.000","","","","","","","","","","","2",,"","",,"","","","Environmental Systems Inc.","New","false",,,"","","","","","","","","","",,"","","","","","",""
"163771","1380 Massachusetts Ave
Cambridge, MA 
(42.373464, -71.11936)","42.3733","-71.1191","2022-02-23T00:00:00.000","2022-02-28T00:00:00.000","","1","","","","","","","","","",,"","",,"","","","Fred Williams, Inc","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"163345","35 Antrim St
Cambridge, MA 
(42.371194, -71.103171)","42.3712","-71.1033","2022-02-17T00:00:00.000","2022-02-28T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","proair","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"163585","6 Church St
Cambridge, MA 
(42.374384, -71.119327)","42.3743","-71.1193","2020-10-06T00:00:00.000","2022-02-28T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","CS VENTILATION, INC","New","false",,,"","0","0","0","0","1","0","0","0","0",,"","","","","","",""
"163614","8 Ellery St
Cambridge, MA 
(42.370095, -71.111509)","42.3701","-71.1114","2022-02-21T00:00:00.000","2022-02-28T00:00:00.000","0","0","0","1","0","0","0","0","0","0","5",,"0","0",,"0","0","0","Caruso Plumbing / Affordable Air","New","true","false","false","","0","0","1","0","0","1","0","0","0",,"","","","","","",""
"163762","58 Charles St
Cambridge, MA 
(42.367521, -71.079885)","42.3673","-71.0797","2021-08-23T00:00:00.000","2022-02-25T00:00:00.000","","","","","","","","","","","1",,"4","2",,"","","","Poirier & Springer, Inc.","Replacement","true","true","false","BLDC-113113-2021","","","","","","","","","",,"","","","","","1","0"
"163387","50 Gold Star Rd
Cambridge, MA 
(42.399395, -71.130264)","42.3993","-71.1302","2022-02-17T00:00:00.000","2022-02-25T00:00:00.000","","","","","","","","","","1","1",,"","",,"","","","RM Mechanical Services","New","true","false","false","","","","","","","1","","1","",,"","","","","","",""
"163778","1430 Massachusetts Ave
Cambridge, MA 
(42.373974, -71.11899)","42.374","-71.1191","2022-02-23T00:00:00.000","2022-02-25T00:00:00.000","","","","","","16","","","","","",,"","",,"1","","","Finbarr Mechanical","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"163790","60 Binney St
Cambridge, MA 
(42.365076, -71.079698)","42.3651","-71.0795","2022-02-23T00:00:00.000","2022-02-25T00:00:00.000","","1","","","","","","","","","",,"","",,"","","","Walsh Mechanical Contrators","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"161136","182 Memorial Dr
Cambridge, MA 
(42.358244, -71.090121)","42.3585","-71.0904","2022-01-28T00:00:00.000","2022-02-25T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Premier Mechanical","Renovation","false",,,"","","","","","","","500","","7",,"","","","","","",""
"162734","6 Ellery Pl
Cambridge, MA 
(42.37185, -71.110705)","42.372","-71.1107","2022-02-14T00:00:00.000","2022-02-18T00:00:00.000","","","","","","","","","","2","",,"","",,"","","","Dan Han Construction","Renovation","false",,,"","","","","","","","","","2",,"","","","","","",""
"161888","6 Lopez St
Cambridge, MA 
(42.361134, -71.104148)","42.3612","-71.1044","2022-02-06T00:00:00.000","2022-02-18T00:00:00.000","","","","","","","","","","","10",,"","",,"","","","semper mechanical","New","true","false","false","","","","","","","2","","","",,"","","","","","",""
"163170","222 Jacobs St
Cambridge, MA 
(42.372227, -71.074487)","42.372","-71.0756","2022-02-14T00:00:00.000","2022-02-18T00:00:00.000","0","1","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","Fred Williams Inc.","Renovation","false",,,"","0","0","0","0","0","0","0","0","0",,"","","","","","",""
"163033","20 Acorn Park Dr
Cambridge, MA 
(42.397855, -71.147453)","42.3983","-71.1474","2022-02-14T00:00:00.000","2022-02-18T00:00:00.000","0","0","0","0","0","4","0","0","0","0","0",,"0","0",,"0","0","0","Fred Williams Inc.","Renovation","false",,,"","0","0","0","0","0","0","0","0","6",,"","","","","","",""
"163009","1 Main St
Cambridge, MA 
(42.361963, -71.080349)","42.3621","-71.0802","2022-02-14T00:00:00.000","2022-02-18T00:00:00.000","0","14","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","McCloskey Mechanical Contractors INC.","Renovation","false",,,"","0","0","0","0","0","0","900","0","0",,"","","","","","",""
"163208","56 Walden St
Cambridge, MA 
(42.389207, -71.124824)","42.3892","-71.1247","2022-02-16T00:00:00.000","2022-02-18T00:00:00.000","","","","","","","","","","2","",,"","",,"","","","Eagle Hvac","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"162759","301 Binney St
Cambridge, MA 
(42.366336, -71.087137)","42.3666","-71.088","2022-02-14T00:00:00.000","2022-02-14T00:00:00.000","","","","","","19","","","","","",,"","",,"","","","Poirier & Springer, Inc.","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"162761","301 Binney St
Cambridge, MA 
(42.366336, -71.087137)","42.3666","-71.088","2022-02-14T00:00:00.000","2022-02-14T00:00:00.000","","","","","","10","","","","","",,"","",,"","","","Poirier & Springer, Inc.","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"162676","17 Flagg St
Cambridge, MA 
(42.367733, -71.114173)","42.3678","-71.1142","2022-02-11T00:00:00.000","2022-02-14T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","Addario, Inc.","New","true","false","false","","","","","","","","","","",,"","","","","","",""
