"nodenumber","intersection","intersectingstreetcount","zip_code","longitude","latitude","neighborhood","election_ward","election_precinct","election_polling_address","representation_district","senate_district","cad_reporting_district","police_sector","police_car_route","police_walking_route","police_neighborhood","police_business_district","street_sweeping_district","census_tract_2010","census_block_group_2010","census_block_2010","census_block_id_2010","commercial_district"
"494","Gray Gardens East & Raymond St","2","02138","-71.1259","42.3845","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","904","5","9R","9B","9","8","H","354500","2","2008","250173545002008",
"497","Hurlbut St & Linnaean St","2","02138","-71.1212","42.3845","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","903","5","9R","9A","9","8","H","354000","1","1001","250173540001001",
"498","Massachusetts Ave & Prentiss St","2","02138","-71.1194","42.3845","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","903","5","9R","9A","9","8","F","353600","4","4004","250173536004004","Lower Mass. Ave."
"499","Agassiz St & Linnaean St","2","02138","-71.1214","42.3845","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","905","5","9R","9B","9","8","H","354000","1","1001","250173540001001",
"500","Garden St & Orrin St","2","02138","-71.1308","42.3845","Neighborhood Nine","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","906","5","9R","9B","9","10","J","354600","1","1011","250173546001011",
"501","Frost St & Prentiss St","2","02140","-71.1176","42.3844","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","804","5","9R","8B","8","8","F","353600","4","4002","250173536004002",
"502","Avon Hill St & Bates St","2","02138","-71.1242","42.3845","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","909","5","9R","9B","9","8","H","354000","1","1003","250173540001003",
"503","Frost St & Prentiss St","2","02140","-71.1177","42.3844","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","804","5","9R","8B","8","8","F","353600","4","4002","250173536004002",
"504","Harris St & Prentiss St","2","02140","-71.1148","42.3844","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","805","5","9R","8B","8","8","F","353600","2","2000","250173536002000",
"505","Prentiss St & Traymore St","2","02140","-71.1151","42.3843","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","805","5","9R","8B","8","8","F","353600","4","4007","250173536004007",
"506","Copley St & Walden St","2","02138","-71.1335","42.3844","Neighborhood Nine","10","3","66 Sherman St","29th Middlesex","Second Middlesex","908","5","9R","9C","9","10","J","354600","2","2002","250173546002002",
"507","Oxford St & Prentiss St","2","02140","-71.1161","42.3843","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","805","5","9R","8B","8","8","F","353600","4","4001","250173536004001",
"509","Lakeview Ave & Vassal Ln","2","02138","-71.1411","42.3843","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1012","4","13R","10C","10","10","J","354400","2","1008","250173544001008","Concord Alewife/Fresh Pond"
"510","Bowdoin St & Linnaean St","2","02138","-71.122","42.3843","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","903","5","9R","9A","9","8","H","354000","1","1001","250173540001001",
"513","Avon Hill St & Avon Pl","2","02138","-71.1241","42.3842","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","909","5","9R","9B","9","8","H","354000","1","1003","250173540001003",
"514","Garden St & Winslow St","2","02138","-71.1302","42.3842","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","906","5","9R","9B","9","10","J","354600","1","1012","250173546001012",
"516","Linnaean St & Washington Ave","2","02138","-71.1224","42.3841","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","909","5","9R","9B","9","8","H","354000","1","1005","250173540001005",
"517","Arcadia St & Harris St","2","02140","-71.1144","42.384","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","805","5","9R","8B","8","8","F","353600","2","2000","250173536002000",
"518","Orrin St & Tierney St","2","02138","-71.1312","42.384","Neighborhood Nine","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","908","5","9R","9C","9","10","J","354600","2","2007","250173546002007",
"519","Bates St & Raymond St & Robinson St","3","02138","-71.1256","42.384","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","904","5","9R","9B","9","8","H","354500","2","2008","250173545002008",
"520","Fayerweather St & Saville St","2","02138","-71.1363","42.384","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1012","4","13R","10C","10","10","J","354400","1","1005","250173544001005",
"522","Bates St & Raymond St & Robinson St","3","02138","-71.1255","42.384","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","904","5","9R","9B","9","8","H","354500","2","2008","250173545002008",
"524","Gray St & Linnaean St","2","02138","-71.1228","42.3839","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","909","5","9R","9B","9","8","H","354000","1","1004","250173540001004",
"525","Garden St & Huron Ave & Sherman St","3","02138","-71.1293","42.3839","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","904","5","9R","9B","9","8","K","354500","2","2005","250173545002005",
"526","Fernald Dr & Robinson St","2","02138","-71.1259","42.3838","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","904","5","9R","9B","9","8","H","354500","2","2008","250173545002008",
"527","Donnell St & Kelley St","2","02138","-71.1324","42.3838","Neighborhood Nine","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","908","5","9R","9C","9","10","J","354600","2","2003","250173546002003",
"528","Tierney St & Winslow St","2","02138","-71.1305","42.3838","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","908","5","9R","9C","9","10","J","354600","2","2007","250173546002007",
"530","Granville Rd & Saville St","2","02138","-71.1359","42.3838","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1009","4","10R","10C","10","10","J","354400","2","2002","250173544002002",
"532","Garfield St & Massachusetts Ave","2","02138","-71.1195","42.3838","Neighborhood Nine","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","903","5","9R","9A","9","8","F","353600","4","4004","250173536004004","Lower Mass. Ave."
"531","Concord Ave & Walden St","2","02138","-71.1341","42.3838","Neighborhood Nine","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1009","4","10R","10C","10","10","J","354600","2","2009","250173546002009","Huron Village/Observatory Hill"
"535","Standish St & Vassal Ln","2","02138","-71.1397","42.3838","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1012","4","13R","10C","10","10","J","354400","1","1008","250173544001008",
"538","Tierney St & Winslow St","2","02138","-71.1306","42.3837","Neighborhood Nine","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","908","5","9R","9C","9","10","J","354600","2","2007","250173546002007",
"539","Massachusetts Ave & Thomas Pk","2","02138","-71.1195","42.3837","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","804","5","9R","8B","8","8","F","353600","2","2004","250173536002004","Lower Mass. Ave."
"541","Eustis St & Garfield St & Oxford St","3","02138","-71.1161","42.3836","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","805","5","9R","8B","8","8","F","353600","2","4007","250173536004007",
"542","Garden Ct & Huron Ave","2","02138","-71.1296","42.3837","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","908","5","9R","9C","9","10","K","354500","2","2006","250173545002006",
"543","Eustis St & Traymore St","2","02138","-71.115","42.3835","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","805","5","9R","8B","8","8","F","353600","2","4007","250173536004007",
"544","Alpine St & Vassal Ln","2","02138","-71.1386","42.3836","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1012","4","13R","10C","10","10","J","354400","1","1003","250173544001003",
"545","Fresh Pond Pkwy & Lexington Ave","2","02138","-71.1423","42.3836","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1012","4","13R","10C","10","10","J","354300","2","2001","250173543002001","Concord Alewife/Fresh Pond"
"546","Arcadia St & Eustis St","2","02138","-71.1146","42.3835","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","805","5","9R","8B","8","8","F","353600","2","2001","250173536002001",
"548","Avon Hill St & Linnaean St","2","02138","-71.1236","42.3835","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","903","5","9R","9A","9","8","H","354000","1","1004","250173540001004",
"549","Avon St & Linnaean St","2","02138","-71.1237","42.3834","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","903","5","9R","9A","9","8","H","354000","1","2002","250173540002002",
"550","Huron Ave & Tierney St","2","02138","-71.1298","42.3835","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","908","5","9R","9C","9","10","K","354600","2","2007","250173546002007",
"552","Eustis St & Harris St","2","02138","-71.1137","42.3834","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","805","5","9R","8B","8","8","F","353600","2","2000","250173536002000",
"553","Chilton St & Vassal Ln","2","02138","-71.1378","42.3835","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1012","4","13R","10C","10","10","J","354400","1","1004","250173544001004",
"554","Hurlbut St & Martin St","2","02138","-71.1203","42.3834","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","903","5","9R","9A","9","8","H","354000","1","1001","250173540001001",
"555","Garden St & Gray Gardens East & Gray Gardens West","3","02138","-71.1283","42.3834","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","908","5","9R","9C","9","10","K","354500","2","2008","250173545002008",
"556","Chilton St & Vassal Ln","2","02138","-71.1377","42.3834","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1012","4","13R","10C","10","10","J","354400","1","1004","250173544001004",
"557","Martin St & Massachusetts Ave","2","02138","-71.1196","42.3834","Neighborhood Nine","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","903","5","9R","9A","9","8","F","353600","2","2004","250173536002004","Lower Mass. Ave."
"558","Appleton St & Concord Ave","2","02138","-71.133","42.3834","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1009","4","10R","10C","10","10","J","354400","2","2004","250173544002004","Huron Village/Observatory Hill"
"560","Lakeview Ave & Worthington St","2","02138","-71.1409","42.3833","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1012","4","13R","10C","10","10","J","354400","2","1008","250173544001008",
"561","Saville St & Walden St","2","02138","-71.1347","42.3833","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1009","4","10R","10C","10","10","J","354400","2","2004","250173544002004",
"562","Concord Ave & Donnell St","2","02138","-71.1329","42.3833","Neighborhood Nine","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","908","5","9R","9C","9","10","J","354600","2","2003","250173546002003","Huron Village/Observatory Hill"
"565","Garden St & Madison St","2","02138","-71.128","42.3832","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","904","5","9R","9B","9","8","K","354500","2","2007","250173545002007",
"566","Fayerweather St & Vassal Ln","2","02138","-71.1369","42.3832","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1012","4","13R","10C","10","10","J","354400","1","2008","250173544002008",
"568","Bowdoin St & Martin St","2","02138","-71.121","42.3831","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","903","5","9R","9A","9","8","H","354000","1","1001","250173540001001",
"569","Crescent St & Oxford St","2","02138","-71.1162","42.383","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","804","5","9R","8B","8","8","F","353600","2","2007","250173536002007",
"571","Holly Ave & Huron Ave","2","02138","-71.1302","42.3831","Neighborhood Nine","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","908","5","9R","9C","9","10","K","354600","2","2007","250173546002007",
"572","Lexington Ave & Worthington St","2","02138","-71.1421","42.3831","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1012","4","13R","10C","10","10","J","354300","2","2004","250173543002004",
"573","Garden St & Robinson St","2","02138","-71.1277","42.383","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","904","5","9R","9B","9","8","K","354500","2","2007","250173545002007",
"574","Linnaean St & Walker St","2","02138","-71.1246","42.383","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","909","5","9R","9B","9","8","H","354000","2","2002","250173540002002",
"576","Huron Ave & Kelley St","2","02138","-71.1304","42.3829","Neighborhood Nine","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","908","5","9R","9C","9","10","K","354600","2","2007","250173546002007",
"577","Linnaean St & Raymond St","2","02138","-71.1249","42.3829","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","904","5","9R","9B","9","8","H","354000","2","2001","250173540002001",
"578","Granville Rd & Vassal Ln","2","02138","-71.1362","42.3829","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1009","4","10R","10C","10","10","J","354400","2","2007","250173544002007",
"579","Standish St & Waterman Rd","2","02138","-71.1394","42.3829","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1012","4","13R","10C","10","10","J","354400","1","1008","250173544001008",
"580","Concord Ave & Royal Ave","2","02138","-71.132","42.3829","Neighborhood Nine","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","908","5","9R","9C","9","10","J","354400","2","2005","250173544002005","Huron Village/Observatory Hill"
"581","Hutchinson St & Walden St","2","02138","-71.1352","42.3829","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1009","4","10R","10C","10","10","J","354400","2","2003","250173544002003",
"582","Carver St & Sacramento St","2","02138","-71.1132","42.3827","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","805","5","9R","8B","8","8","F","353600","3","3001","250173536003001",
"583","Martin St & Wright St","2","02138","-71.1217","42.3827","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","903","5","9R","9A","9","8","H","354000","1","1005","250173540001005",
"584","Appleton St & Saville St","2","02138","-71.1334","42.3827","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1006","4","10R","10A","10","10","J","354400","2","2004","250173544002004",
"585","Garden St & Garden Ter","2","02138","-71.1274","42.3827","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","908","5","9R","9C","9","10","K","354500","2","2007","250173545002007",
"586","Gray St & Martin St","2","02138","-71.1218","42.3827","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","903","5","9R","9A","9","8","H","354000","1","1004","250173540001004",
"587","Lexington Ave & Poplar Rd","2","02138","-71.142","42.3827","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1012","4","13R","10C","10","10","J","354300","2","2005","250173543002005",
"590","Sacramento Pl & Sacramento St","2","02138","-71.117","42.3826","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","804","5","9R","8B","8","8","F","353600","2","2006","250173536002006",
"589","Massachusetts Ave & Sacramento St","2","02138","-71.1196","42.3826","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","804","5","9R","8B","8","8","F","353600","2","2005","250173536002005","Lower Mass. Ave."
"591","Martin St & Norton Pl","2","02138","-71.1219","42.3826","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","903","5","9R","9A","9","8","H","354000","1","1004","250173540001004",
"592","Oxford St & Sacramento St","2","02138","-71.1162","42.3826","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","805","5","9R","8B","8","8","F","353600","3","2006","250173536002006",
"593","Crescent St & Sacramento St","2","02138","-71.114","42.3826","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","805","5","9R","8B","8","8","F","353600","3","3001","250173536003001",
"594","Fernald Dr & Garden St","2","02138","-71.1273","42.3826","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","908","5","9R","9C","9","10","K","354500","2","2007","250173545002007",
"596","Reservoir St & Vassal Ln & Walden St","3","02138","-71.1356","42.3825","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1009","4","10R","10C","10","10","J","354400","2","2007","250173544002007",
"598","Concord Ave & Huron Ave","2","02138","-71.131","42.3824","Neighborhood Nine","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","908","5","9R","9C","9","10","J","354400","3","2006","250173544002006","Huron Village/Observatory Hill"
"601","Carver St & Wendell St","2","02138","-71.113","42.3823","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","805","5","9R","8B","8","8","F","353600","3","3001","250173536003001",
"602","Holly Ave & Madison St","2","02138","-71.129","42.3823","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","908","5","9R","9C","9","10","K","354500","2","2011","250173545002011",
"604","Hudson St & Massachusetts Ave","2","02138","-71.1197","42.3822","Neighborhood Nine","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","903","5","9R","9A","9","8","F","353600","2","2005","250173536002005","Lower Mass. Ave."
"606","Avon St & Martin St","2","02138","-71.1227","42.3822","Neighborhood Nine","8","1","44 Linnaean St","25th Middlesex","Middlesex and Suffolk","903","5","9R","9A","9","8","H","354000","1","2002","250173540002002",
"608","Bowdoin St & Hudson St","2","02138","-71.1202","42.3822","Neighborhood Nine","8","1","44 Linnaean St","25th Middlesex","Middlesex and Suffolk","903","5","9R","9A","9","8","H","354000","1","1008","250173540001008","Lower Mass. Ave."
"609","Grove St & Huron Ave","2",,"-71.1579","42.3822",,,,,,,,,,,,,,,,,,
"610","Appleton St & Hutchinson St","2","02138","-71.1338","42.3821","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1009","4","10R","10C","10","10","J","354400","2","2003","250173544002003",
"611","Garden St & Linnaean St","2","02138","-71.1267","42.3821","Neighborhood Nine","10","2","44 Linnaean St","25th Middlesex","Second Middlesex","904","5","9R","9B","9","8","K","354500","2","2011","250173545002011",
"614","Hawthorne Pk & Lexington Ave","2","02138","-71.1418","42.3821","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1012","4","13R","10C","10","10","J","354300","2","2005","250173543002005",
"615","Hudson St & Wright St","2","02138","-71.121","42.382","Neighborhood Nine","8","1","44 Linnaean St","25th Middlesex","Middlesex and Suffolk","903","5","9R","9A","9","8","H","354000","1","1008","250173540001008",
"616","Howland St & Wendell St","2","02138","-71.1142","42.382","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","805","5","9R","8B","8","8","F","353600","3","3001","250173536003001",
"617","Huron Ave & Manassas Ave","2","02138","-71.1316","42.382","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1006","4","10R","10A","10","10","J","354400","3","2006","250173544002006","Huron Village/Observatory Hill"
"618","Hudson Pl & Hudson St","2","02138","-71.1213","42.3819","Neighborhood Nine","8","1","44 Linnaean St","25th Middlesex","Middlesex and Suffolk","903","5","9R","9A","9","8","H","354000","1","1008","250173540001008",
"620","Massachusetts Ave & Shepard St","2","02138","-71.1197","42.3819","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","804","5","9R","8B","8","8","F","353600","2","2005","250173536002005","Lower Mass. Ave."
"621","Carver St & Hammond St","2","02138","-71.1124","42.3818","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","805","5","9R","8B","8","8","F","353600","3","3003","250173536003003",
"622","Concord Ave & Manassas Ave","2","02138","-71.1301","42.3819","Neighborhood Nine","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","908","5","9R","9C","9","10","K","354200","3","3000","250173542003000","Huron Village/Observatory Hill"
"623","Gorham St & Wendell St","2","02138","-71.1151","42.3817","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","805","5","9R","8B","8","8","F","353600","3","3001","250173536003001",
"624","Malcolm Rd & Standish St","2","02138","-71.139","42.3818","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1012","4","13R","10C","10","10","J","354400","1","1008","250173544001008",
"626","Massachusetts Ave & Wendell St","2","02138","-71.1197","42.3817","Agassiz","7","2","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","804","5","9R","8B","8","8","F","353600","5","5002","250173536005002","Lower Mass. Ave."
"627","Concord Ave & Madison St","2","02138","-71.1298","42.3817","Neighborhood Nine","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","908","5","9R","9C","9","10","K","354500","3","2011","250173545002011",
"629","Fresh Pond Pkwy & Larch Rd","2","02138","-71.1441","42.3817","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1013","4","13R","13B","10","10","J","354300","2","2001","250173543002001",
"630","Rutland St & Shepard St","2","02138","-71.1209","42.3816","Neighborhood Nine","7","2","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","902","5","9R","9A","9","8","H","354000","1","1008","250173540001008",
"631","Oxford St & Wendell St","2","02138","-71.1163","42.3816","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","805","5","9R","8B","8","8","F","353600","5","2006","250173536002006",
"632","Carver St & Museum St","2","02138","-71.1121","42.3815","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","805","5","9R","8B","8","8","F","353600","1","1001","250173536001001",
"633","Lakeview Ave & Malcolm Rd","2","02138","-71.1402","42.3816","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1012","4","13R","10C","10","10","J","354400","2","1008","250173544001008",
"634","Huron Ave & Vassal Ln","2","02138","-71.1344","42.3815","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1009","4","10R","10C","10","10","J","354400","3","2009","250173544002009","Huron Village/Observatory Hill"
"635","Appleton St & Huron Ave","2","02138","-71.1341","42.3815","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1006","4","10R","10A","10","10","J","354400","3","2005","250173544002005","Huron Village/Observatory Hill"
"636","Blakeslee St & Huron Ave","2","02138","-71.1349","42.3815","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1011","4","10R","10C","10","10","J","354400","3","2009","250173544002009","Huron Village/Observatory Hill"
"637","Huron Ave & Sparks St","2","02138","-71.1323","42.3815","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1006","4","10R","10A","10","10","J","354400","3","2006","250173544002006","Huron Village/Observatory Hill"
"639","Bond St & Garden St","2","02138","-71.1261","42.3814","Neighborhood Nine","8","1","44 Linnaean St","25th Middlesex","Middlesex and Suffolk","908","5","9R","9C","9","10","K","354500","1","2011","250173545002011",
"640","Huron Ave & Royal Ave","2","02138","-71.1331","42.3814","West Cambridge","9","2","450 Concord Ave","29th Middlesex","Second Middlesex","1006","4","10R","10A","10","10","J","354400","3","2006","250173544002006","Huron Village/Observatory Hill"
"641","Huron Ave & Reservoir St","2","02138","-71.1358","42.3814","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1011","4","10R","10C","10","10","J","354400","3","2007","250173544002007","Huron Village/Observatory Hill"
"642","Avon St & Shepard St","2","02138","-71.122","42.3814","Neighborhood Nine","8","1","44 Linnaean St","25th Middlesex","Middlesex and Suffolk","903","5","9R","9A","9","8","H","354000","1","2002","250173540002002",
"643","Granville Rd & Huron Ave","2","02138","-71.1366","42.3814","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1011","4","10R","10C","10","10","J","354400","3","2007","250173544002007","Huron Village/Observatory Hill"
"646","Fayerweather St & Huron Ave","2","02138","-71.1373","42.3813","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1014","4","13R","10C","10","10","J","354200","3","1000","250173542001000","Huron Village/Observatory Hill"
"647","Hammond St & Howland St","2","02138","-71.1136","42.3812","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","805","5","9R","8B","8","8","F","353600","3","3004","250173536003004",
"648","Francis Ave & Irving St","2","02138","-71.1117","42.3812","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","801","5","9R","8A","8","8","F","353600","1","1001","250173536001001",
"649","Chilton St & Huron Ave","2","02138","-71.1381","42.3813","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1014","4","13R","10C","10","10","J","354400","1","1009","250173544001009","Huron Village/Observatory Hill"
"650","Gurney St & Huron Ave","2","02138","-71.1383","42.3812","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1014","4","13R","10C","10","10","J","354400","1","1009","250173544001009","Huron Village/Observatory Hill"
"651","Sparks St & Wyman Rd","2","02138","-71.132","42.3812","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1006","4","10R","10A","10","10","K","354200","3","3001","250173542003001",
"652","Huron Ave & Standish St","2","02138","-71.1388","42.3812","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1012","4","13R","10C","10","10","J","354400","1","1010","250173544001010","Huron Village/Observatory Hill"
"653","Buckingham St & Concord Ave","2","02138","-71.1288","42.3811","West Cambridge","8","2","5 Longfellow Park","25th Middlesex","Middlesex and Suffolk","1006","4","10R","10A","10","10","K","354500","3","2011","250173545002011",
"654","Clement Cir & Sparks St","2","02138","-71.1319","42.381","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1006","4","10R","10A","10","10","K","354200","3","3007","250173542003007",
"656","Shepard St & Walker St","2","02138","-71.123","42.381","Neighborhood Nine","8","1","44 Linnaean St","25th Middlesex","Middlesex and Suffolk","903","5","9R","9A","9","8","H","354000","2","2002","250173540002002",
"657","Huron Ave & Lakeview Ave","2","02138","-71.14","42.3809","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1014","4","13R","10C","10","10","J","354400","2","1010","250173544001010",
"658","Hammond St & Oxford St","2","02138","-71.1164","42.3809","Agassiz","7","2","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","801","5","9R","8A","8","8","F","353600","5","3005","250173536003005",
"2197","Langdon St & Massachusetts Ave & Mellen St","3","02138","-71.1198","42.3809","Agassiz","7","2","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","803","5","9R","8A","8","8","F","353600","5","5002","250173536005002","Lower Mass. Ave."
"662","Gorham St & Hammond St","2","02138","-71.1145","42.3808","Agassiz","7","1","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","801","5","9R","8A","8","8","F","353600","5","3004","250173536003004",
"663","Langdon St & Rutland St","2","02138","-71.1209","42.3807","Neighborhood Nine","7","2","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","902","5","9R","9A","9","8","H","354000","2","2005","250173540002005",
"664","Appleton Rd & Appleton St","2","02138","-71.1341","42.3808","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1006","4","10R","10A","10","10","J","354200","3","3003","250173542003003",
"666","Mellen St & Oxford St","2","02138","-71.1164","42.3807","Agassiz","7","2","28 Sacramento St","25th Middlesex","Middlesex and Suffolk","803","5","9R","8A","8","8","F","353600","5","5000","250173536005000",
"668","Hemlock Rd & Sparks St","2","02138","-71.1319","42.3808","West Cambridge","9","1","167 Lexington Ave","29th Middlesex","Second Middlesex","1006","4","10R","10A","10","10","K","354200","3","3001","250173542003001",
