"trackingnumber","classification","location","toweddatetime","state","year","make","model","color","towedby","reason"
"22070948","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-23T14:00:27.000","MA             ","2014","INFI                     ","Q50            ","WHITE                    ","B&B:PRIVATE              ","402 RINDGE AVE CC 102697                          "
"22071076","MV OBSTRUCTING  ","0XX OSBORN ST","2022-07-23T13:42:00.000","MA             ","2020","FORD                     ","TRANSIT        ",,"PHILS:CITY               ","MV OBS / 21 OSBORN ST                             "
"22071064","MV OBSTRUCTING  ","BRATTLE ST","2022-07-23T13:08:37.000","ME             ","2021","JEEP                     ","COMPAS         ","RED                      ","PHILS:CITY               ","MV OBS / BRATTLE & MASON                          "
"22070948","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-23T11:50:34.000","NC             ",,,,,"B&B:CITY                 ","TEMP TAG - TRESPASS - 131 WASHINGTON - C#102694   "
"22071022","MV OBSTRUCTING  ","0XX PORTSMOUTH ST","2022-07-23T10:05:03.000","MA             ","2012","CHEV                     ","CRUZE          ","BLUE                     ","B&B:CITY                 ","POSTED                                            "
"22071022","MV OBSTRUCTING  ","0XX PORTSMOUTH ST","2022-07-23T10:04:55.000","DE             ",,,,,"PHILS:CITY               ","POSTED                                            "
"22071013","MV OBSTRUCTING  ","0XX GARDEN ST","2022-07-23T09:09:54.000","MA             ","2006","VOLK                     ","NEWBEE         ","GREEN                    ","PHILS:CITY               ","POSTED                                            "
"22071013","MV OBSTRUCTING  ","0XX GARDEN ST","2022-07-23T09:09:42.000","MA             ","2014","NISS                     ","JUKE           ","BLACK                    ","B&B:CITY                 ","POSTED                                            "
"22070948","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-23T01:24:11.000","MA             ","2021","MAZD                     ","6              ","RED                      ","PHILS:PRIVATE            ","LEIGHTON ST 2649                                  "
"22070908","BLOCKED DRIVE   ","0XX PORTER RD","2022-07-23T00:08:30.000","MA             ","2015","MAZD                     ","CX5            ","WHITE                    ","B&B:CITY                 ",
"22070608","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T22:12:28.000","AZ             ","2004","STRN                     ","VUE            ",,"PHILS:PRIVATE            ","NORFOLK ST                                        "
"22070608","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T22:11:07.000","MA             ","2017","JEEP                     ","GRANDCHEROKEE  ",,"PHILS:PRIVATE            ","GLASSWORKS                                        "
"22070820","MV STOP         ","COLUMBIA ST","2022-07-22T20:13:19.000","MA             ","2013","HOND                     ","CRV            ","GRAY                     ","B&B:CITY                 ",
"22070608","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T17:35:51.000","MA             ","2016","TOYT                     ","RAV4           ","WHITE                    ","B&B:PRIVATE              ","402 RINDGE CC#102690                              "
"22070703","MV STOP         ","RUFO RD","2022-07-22T13:51:25.000","MA             ",,,,,"PHILS:CITY               ","RUFO RD/ MV STOP                                  "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T12:55:12.000","MA             ","2009","SUBA                     ","IMPREZ         ","BLUE                     ","PHILS:CITY               ","S/C BRATTLE                                       "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T12:54:55.000","MA             ","2015","VOLK                     ","GOLF           ","BLUE                     ","B&B:CITY                 ","S/C HEALEY                                        "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T12:54:40.000","MA             ","2017","TOYT                     ","TACOMA         ","GRAY                     ","PHILS:CITY               ","S/C CONCORD                                       "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T12:54:20.000","MA             ","2015","TOYT                     ","HIGHLA         ","WHITE                    ","PHILS:CITY               ","S/C CONCORD                                       "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T12:54:00.000","MA             ","2021","NISS                     ","SENTRA         ","GRAY                     ","PHILS:CITY               ","S/C CONCORD                                       "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T12:53:41.000","MA             ","2013","MAZD                     ","CX5            ","GRAY                     ","PHILS:CITY               ","S/C MADISON                                       "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T12:53:23.000","MA             ","2007","TOYT                     ","CAMRY          ","GRAY                     ","PHILS:CITY               ","S/C GREY GARDEN WEST                              "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T12:36:06.000","MA             ","2016","MAZD                     ","CX5            ","BLUE                     ","PHILS:CITY               ","S/C MADISON ST                                    "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T12:33:49.000","MA             ","2019","TOYT                     ","RAV4           ","GRAY                     ","PHILS:CITY               ","S/C BERKELEY ST                                   "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T12:21:18.000","MA             ","2014","SUBA                     ","OUTBAC         ","GRAY                     ","B&B:CITY                 ","S/C COOLIDGE HILL RD                              "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T12:20:58.000","MA             ","2017","CHRY                     ","PACIFI         ","RED                      ","B&B:CITY                 ","S/C COOLIDGE AVE                                  "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T12:20:43.000","MA             ","2016","VOLV                     ","XC60           ","BLACK                    ","B&B:CITY                 ","S/C COOLIDGE AVE                                  "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:45:08.000","MA             ","2021","MAZD                     ","3              ","WHITE                    ","PHILS:CITY               ","S/C BOND ST                                       "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:42:55.000","MA             ","2012","HOND                     ","FIT            ","GRAY                     ","B&B:CITY                 ","S/C ASH ST                                        "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:42:36.000","MA             ","2019","VOLK                     ","JETTA          ","GRAY                     ","B&B:CITY                 ","S/C ASH ST                                        "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:42:17.000","MA             ","2013","AUDI                     ","A5             ","GRAY                     ","B&B:CITY                 ","S/C SPARKS ST                                     "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:41:57.000","MA             ","2014","HOND                     ","ACCORD         ","BLUE                     ","B&B:CITY                 ","S/C SPARK ST                                      "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:41:38.000","MD             ","219","TOYT                     ","HIGHLANDER     ","GRAY                     ","B&B:CITY                 ","S/C FOSTER ST                                     "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:40:15.000","MA             ","2019","SUBA                     ","IMPREZ         ","BLACK                    ","B&B:CITY                 ","S/C LOWELL ST                                     "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:40:00.000","MA             ","2022","MAZD                     ","CX-30          ","BLACK                    ","B&B:CITY                 ","S/C LOWELL ST                                     "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:39:35.000","MA             ","2015","TOYT                     ","CAMRY          ","GRAY                     ","B&B:CITY                 ","S/C LOWELL ST                                     "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:36:38.000","MA             ","2019","CHRY                     ","PACIFICA       ",,"PHILS:CITY               ","S/C GARDEN ST                                     "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:35:56.000","MA             ","2022","FORD                     ","ESCAPE         ","BLUE                     ","PHILS:CITY               ","S/C GARDEN ST                                     "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:35:08.000","ME             ","2016","SUBA                     ","CROSST         ",,"PHILS:CITY               ","S/C BERKELEY                                      "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:34:40.000","MA             ","2018","AUDI                     ","Q3             ","BLACK                    ","PHILS:CITY               ","S/C BERKELEY                                      "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:34:13.000","MA             ","2017","FORD                     ","EXPEDI         ","BLACK                    ","PHILS:CITY               ","S/C BOND ST                                       "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:33:54.000","MA             ","2005","HOND                     ","ODYSSE         ","RED                      ","PHILS:CITY               ","S/C BOND                                          "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:33:31.000","MA             ","1999","HOND                     ","CRV            ","BLACK                    ","PHILS:CITY               ","S/C GARDEN ST                                     "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:29:17.000","MA             ","2018","HOND                     ","HRV            ","GRAY                     ","PHILS:CITY               ","S/C GARDEN ST                                     "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:28:47.000","MA             ","2021","HOND                     ","HR-V           ","GRAY                     ","B&B:CITY                 ","S/C MOUNT AUBURN                                  "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:28:31.000","MA             ","2022","NISS                     ","ALTIMA         ","GRAY                     ","B&B:CITY                 ","S/C MOUNT AUBURN                                  "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:27:57.000","MA             ","2011","HOND                     ","ACCORD         ","GRAY                     ","B&B:CITY                 ","S/C MOUNT AUBURN                                  "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:27:40.000","MA             ","2017","AUDI                     ","A3             ","WHITE                    ","B&B:CITY                 ","S/C MOUNT AUBURN                                  "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:27:22.000","MA             ","1997","HOND                     ","CIVIC          ","GREEN                    ","B&B:CITY                 ","S/C MOUNT AUBURN                                  "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:26:58.000","MA             ","2010","TOYT                     ","CAMRY          ","RED                      ","B&B:CITY                 ","S/C MOUNT AUBURN                                  "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:20:41.000","MA             ","2013","HYUN                     ","SONATA         ","GRAY                     ","PHILS:CITY               ","S/C GARDEN ST                                     "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:19:36.000","MA             ","2020","PORS                     ","TAYCAN         ","WHITE                    ","B&B:CITY                 ","S/C MOUNT AUBURN ST                               "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T10:13:05.000","MA             ","2017","CADI                     ","XT5            ","BLACK                    ","B&B:CITY                 ","MOUNT AUBURN ST/ STREET CLEANING                  "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T09:25:59.000","NY             ","2014","HONDA                    ","ACCORD         ","WHITE                    ","PHILS:CITY               ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T09:24:50.000","MI             ","2013","VW                       ","PASSAT         ",,"PHILS:CITY               ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T09:21:11.000","UT             ","2017","HYUN                     ","SANTA FE       ","WHITE                    ","B&B:CITY                 ",
"22070602","BLOCKED DRIVE   ","0XX CLIFTON ST","2022-07-22T09:15:40.000","MA             ","2007","HOND                     ","ACCORD         ","BROWN                    ","B&B:CITY                 ","BLOCKED DRIVE / 39 CLIFTON ST                     "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T09:14:35.000","MA             ","2006","SUBA                     ","LEGACY         ","WHITE                    ","PHILS:CITY               ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T09:14:27.000","MA             ","2017","TOYT                     ","RAV4           ","GRAY                     ","PHILS:CITY               ",
"22070636","MV OBSTRUCTING  ","0XX FOREST ST","2022-07-22T09:14:16.000","MA             ","2013","HYUN                     ","SONATA         ","RED                      ","B&B:CITY                 ","MV OBS / 17 FOREST ST                             "
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T09:14:14.000","MA             ","2020","HYUN                     ","ELANTRA        ",,"PHILS:CITY               ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T09:14:01.000","MA             ","2009","HYUN                     ","GENESI         ","BLACK                    ","PHILS:CITY               ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T09:13:07.000","MA             ","2012","FORD                     ","FOCUS          ","BLACK                    ","PHILS:CITY               ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T09:11:37.000","MA             ","2015","VOLK                     ","JETTA          ","BLACK                    ","PHILS:CITY               ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T09:11:27.000","MA             ","2017","CHEV                     ","VOLT           ","GRAY                     ","PHILS:CITY               ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T09:11:14.000","MA             ","2001","VOLK                     ","PASSAT         ","BLUE                     ","PHILS:CITY               ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T09:10:21.000","MA             ","2016","HOND                     ","HR-V           ","BLACK                    ","PHILS:CITY               ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T09:09:58.000","MA             ","2018","TOYT                     ","COROLL         ","BLACK                    ","PHILS:CITY               ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T09:09:36.000","MA             ","2011","TOYT                     ","RAVNEW         ","BLUE                     ","PHILS:CITY               ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T09:09:14.000","MA             ","2019","SUBA                     ","WRX            ","BLACK                    ","PHILS:CITY               ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T08:50:05.000","MA             ","2012","VOLK                     ","PASSAT         ","GRAY                     ","B&B:CITY                 ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T08:49:56.000","VA             ","2009","BMW                      ","2CV            ",,"B&B:CITY                 ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T08:49:20.000","MA             ","2014","MERZ                     ","C300W4         ","GRAY                     ","B&B:CITY                 ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T08:49:08.000","MA             ","2021","HYUN                     ","ACCENT         ","WHITE                    ","B&B:CITY                 ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T08:48:54.000","MA             ","2018","BMW                      ","X1             ","BLACK                    ","B&B:CITY                 ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T08:48:43.000","MA             ","2004","TOYT                     ","CAMRY          ","GRAY                     ","B&B:CITY                 ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T08:48:30.000","MA             ","2011","NISS                     ","ALTIMA         ","WHITE                    ","B&B:CITY                 ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T08:48:23.000","MA             ","2022","KIA                      ","TELLURIDE      ",,"B&B:CITY                 ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T08:48:07.000","MA             ","2016","HOND                     ","HRV            ","WHITE                    ","PHILS:CITY               ",
"22070603","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T08:47:38.000","MA             ","2013","VOLV                     ","S60            ",,"PHILS:CITY               ",
"22070608","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-22T07:45:01.000","MA             ","2022","PORS                     ","CAYENNE        ","WHITE                    ","B&B:PRIVATE              ","130 CPD / CC# 102656                              "
"22070294","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T22:57:32.000","MA             ","2012","SUBA                     ","IMPREZ         ","RED                      ","B&B:PRIVATE              ",
"22070294","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T22:01:22.000","MA             ","2019","TOYT                     ","C-HR           ","WHITE                    ","B&B:PRIVATE              ","675 CONCORD AVE CC#102654                         "
"22070294","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T21:53:34.000","MA             ","2010","HOND                     ","CIVIC          ","GRAY                     ","B&B:PRIVATE              ","223 CONCORD TPK / CC#102651                       "
"22070408","MV STOP         ","HANCOCK ST","2022-07-21T17:05:41.000","MA             ","2014","NISS                     ","LEAF           ","GRAY                     ","PHILS:CITY               ","MASS & HANCOCK                                    "
"22070294","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T15:51:12.000","MA             ","2016","MERZ                     ","GL550          ","WHITE                    ","PHILS:PRIVATE            ","275 PROSPECT / CC#2655                            "
"22070294","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T14:52:29.000","CT             ","2018","AUDI                     ","A5             ","BLACK                    ","B&B:PRIVATE              ","CC#102653 / 80 FAWCETT                            "
"22070294","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T14:50:24.000","MA             ","2018","TOYT                     ","HIGHLANDER     ","WHITE                    ","B&B:PRIVATE              ","CC# 102653 80 FAWCETT                             "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T14:00:55.000","MA             ","2016","FORD                     ","TRANSI         ","WHITE                    ","PHILS:CITY               ","ORCHARD SC                                        "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T13:26:21.000","MA             ","2013","MAZD                     ","3              ","WHITE                    ","B&B:CITY                 ","CREIGHTON SC                                      "
"22070294","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T12:48:32.000","MA             ","2006","VOLV                     ","S60            ","BLACK                    ","BOST:PRIVATE             ","FROM 320 MEM DRIVE                                "
"22070294","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T11:46:09.000","MA             ","2012","NISS                     ","VERSA          ","RED                      ","PHILS:PRIVATE            ","16 CHURCHILL CC3524                               "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T11:10:13.000","MA             ","2015","TOYT                     ","SCION          ","BLUE                     ","PHILS:CITY               ","COTTAGE PARK SC                                   "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T11:10:06.000","MA             ","2020","LEXS                     ","NX             ","WHITE                    ","PHILS:CITY               ","COTTAGE PARK SC                                   "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T11:09:42.000","MA             ","2016","TOYT                     ","PRIUS          ","WHITE                    ","PHILS:CITY               ","MAGOUN SC                                         "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T11:09:28.000","MA             ","2014","TOYT                     ","COROLL         ","BLACK                    ","PHILS:CITY               ","MURRAY HILL SC                                    "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T11:09:21.000","MA             ","2015","MITS                     ","OUTLANDER      ",,"PHILS:CITY               ","WASHBURN SC                                       "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T11:09:14.000","MA             ","2009","HOND                     ","CIVIC          ","BLUE                     ","B&B:CITY                 ","RINDGE SC                                         "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T11:08:18.000","MA             ","2017","JEEP                     ","WRANGLER       ",,"B&B:CITY                 ","CLAY SC                                           "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T11:08:12.000","MA             ","2003","HOND                     ","PILOT          ","GRAY                     ","B&B:CITY                 ","CLAY SC                                           "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T11:08:03.000","MA             ","2014","ACUR                     ","RDX            ","GRAY                     ","B&B:CITY                 ","CLAY SC                                           "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T11:08:00.000","MA             ","2012","TOYT                     ","HIGHLA         ","RED                      ","B&B:CITY                 ","HARRINGTON SC                                     "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T11:07:28.000","MA             ","2014","HYUN                     ","TUCSON         ","GRAY                     ","B&B:CITY                 ","HASKELL SC                                        "
"22070295","MV OBSTRUCTING  ","BROADWAY","2022-07-21T10:59:01.000","MA             ","2004","SUBA                     ","FORESTER       ",,"B&B:CITY                 ","BROADWAY & QUINCY / MV OBS                        "
"22070294","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T10:30:39.000","MA             ","2015","SUBA                     ","OUTBAC         ","WHITE                    ","BOST:PRIVATE             ","BOSTONIAN TOW - TRESPASS TOW                      "
"22070288","FIRE ALARM      ","0XX DODGE ST","2022-07-21T10:27:27.000","MA             ","2021","NISS                     ","KICKS          ","BLUE                     ","PHILS:CITY               ",
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T09:55:27.000","MA             ","2021","NISS                     ","KICKS          ","BLUE                     ","PHILS:CITY               ","WASHBURN SC                                       "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T09:55:16.000","MA             ","2006","HOND                     ","CIVIC          ","RED                      ","PHILS:CITY               ","WASHBURN SC                                       "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T09:55:09.000","MA             ","2009","KIA                      ","RONDO          ","BROWN                    ","PHILS:CITY               ","GOLD STAR SC                                      "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T09:54:58.000","CA             ","2021","TOYT                     ",,,"PHILS:CITY               ","WOODBRIDGE SC                                     "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T09:54:45.000","MA             ","2017","ACUR                     ","ILX            ","GRAY                     ","PHILS:CITY               ","WOODBRIDGE SC                                     "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T09:54:24.000","MA             ","2011","MERZ                     ","GL550          ","WHITE                    ","PHILS:CITY               ","DOVER SC                                          "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T09:54:15.000","MA             ","2021","TOYT                     ","VENZA          ","WHITE                    ","PHILS:CITY               ","MILTON SC                                         "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T09:54:07.000","PA             ","2016","SUBU                     ",,,"PHILS:CITY               ","ORCHARD SC                                        "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T09:53:54.000","MA             ","2010","HOND                     ","ACCORD         ","BLUE                     ","PHILS:CITY               ","ORCHARD SC                                        "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T09:53:43.000","MA             ","2011","NISS                     ","VERSA          ","BLACK                    ","PHILS:CITY               ","WHITE SC                                          "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T09:20:43.000","MA             ","2020","CHEV                     ","TRA            ","BLACK                    ","B&B:CITY                 ","RICE SC                                           "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T09:20:32.000","MA             ","2010","FORD                     ","TRANSI         ","GRAY                     ","B&B:CITY                 ","NORRIS SC                                         "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T09:20:27.000","MA             ","2011","TOYT                     ","RAV4           ","GREEN                    ","B&B:CITY                 ","MIDDLESEX SC                                      "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T09:20:23.000","MA             ","2015","MERZ                     ","CLA250         ","BLACK                    ","B&B:CITY                 ","MIDDLESEX SC                                      "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T09:20:16.000","MA             ","2019","VOLV                     ","S60            ","GRAY                     ","B&B:CITY                 ","PEMBERTON SC                                      "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T09:17:08.000","MA             ","2015","HOND                     ","CIVIC          ","GRAY                     ","B&B:CITY                 ","FAIRFIELD SC                                      "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T09:17:02.000","MA             ","2017","TOYT                     ","PRIUS          ","BLUE                     ","B&B:CITY                 ","PORTER SC                                         "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T09:16:55.000","CT             ","2013","CHEVY                    ","CAPT           ","GRAY                     ","B&B:CITY                 ","PORTER SC                                         "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T09:16:39.000","MA             ","2020","PORS                     ","CAYENNE        ",,"B&B:CITY                 ","CREIGHTON SC                                      "
"22070266","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-21T09:16:32.000","DC             ","1996","TOYT                     ",,,"B&B:CITY                 ","WALDEN SC                                         "
"22070226","MV OBSTRUCTING  ","FRONT ST","2022-07-21T07:43:14.000","MA             ","2020","FORD                     ","TRANSIT        ",,"PHILS:CITY               ","WINDSOR & FRONT ST / MV OBS                       "
"22070211","BLOCKED DRIVE   ","0XX CLIFTON ST","2022-07-21T06:31:46.000","MA             ","2017","CHEV                     ","CITEXP         ","WHITE                    ","PHILS:CITY               ","BLK DRV                                           "
"22069922","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T22:23:48.000","UT             ",,,,,"B&B:PRIVATE              ","80 FAWCETT                                        "
"22069922","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-20T22:16:40.000","MA             ","2012","SUBA                     ","OUTBAC         ","GRAY                     ","B&B:PRIVATE              ",
"22070059","MV STOP         ","FRANKLIN ST","2022-07-20T18:40:08.000","MA             ","2011","TOYT                     ","VENZA          ","BROWN                    ","B&B:CITY                 ","FRANKLIN & PEARL                                  "
