"crash_number","date_time","day_of_week","object_1","object_2","street_number","steet_name","cross_street","location","latitude","longitude","coordinates"
"24255","2010-05-27T14:25:00.000","Thursday","Auto","Auto",,"Cambridge St","ROBERTS RD"," Cambridge St & ROBERTS RD Cambridge, MA","42.374760000000002","-71.108823999999998",
"24256","2010-05-27T16:11:00.000","Thursday","Taxi","Bicycle","340","Putnam Ave",,"340 Putnam Ave Cambridge, MA","42.361553999999998","-71.113335000000006",
"24262","2010-05-27T17:15:00.000","Sunday","Auto","Auto",,"Walden St","HUBBARD AVE"," Walden St & HUBBARD AVE Cambridge, MA","42.388316000000003","-71.125450999999998",
"24257","2010-05-27T17:16:00.000","Thursday","Auto","Taxi","114","PINE ST",,"114 PINE ST Cambridge, MA","42.365985000000002","-71.097506999999993",
"24258","2010-05-27T23:23:00.000","Thursday","Auto","Parked Vehicle","58","Berkshire St",,"58 Berkshire St Cambridge, MA","42.369824000000001","-71.091055999999995",
"24263","2010-05-28T07:09:00.000","Monday","Auto","Bicycle","12","EVERETT ST",,"12 EVERETT ST Cambridge, MA","42.379797000000003","-71.118688000000006",
"24264","2010-05-28T10:25:00.000","Monday","Auto","Auto",,"FULKERSON ST","Otis St"," FULKERSON ST & Otis St Cambridge, MA","42.371223000000001","-71.087055000000007",
"24265","2010-05-28T11:55:00.000","Monday","Auto","Fixed Object",,"Binney St","Third St"," Binney St & Third St Cambridge, MA","42.365678000000003","-71.082406000000006",
"24266","2010-05-28T19:30:00.000","Monday","Auto","Auto","11","Blackstone St",,"11 Blackstone St Cambridge, MA","42.362504999999999","-71.114401999999998",
"24267","2010-05-28T23:35:00.000","Monday","Taxi","Bicycle","1945","Massachusetts Ave",,"1945 Massachusetts Ave Cambridge, MA","42.389749999999999","-71.120095000000006",
"24280","2010-05-29T23:00:00.000","Friday","Auto","Auto","50","Brattle St",,"50 Brattle St Cambridge, MA","42.374383000000002","-71.121770999999995",
"24268","2010-05-30T09:24:00.000","Sunday","Auto","Fixed Object",,"Blanchard Rd","Concord Ave"," Blanchard Rd & Concord Ave Cambridge, MA","42.390875000000001","-71.157256000000004",
"24270","2010-05-30T17:00:00.000","Sunday","Auto","Parked Vehicle",,"REED ST","DUDLEY ST"," REED ST & DUDLEY ST Cambridge, MA","42.395767999999997","-71.132154",
"24269","2010-05-30T19:30:00.000","Sunday","Auto","Truck",,"MIFFLIN PL","MOUNT AUBURN ST"," MIFFLIN PL & MOUNT AUBURN ST Cambridge, MA","42.373201999999999","-71.122517999999999",
"24271","2010-06-01T11:23:00.000","Tuesday","Auto","Bicycle",,"Cambridge St","Warren St"," Cambridge St & Warren St Cambridge, MA","42.372101999999998","-71.088275999999993",
"24272","2010-06-01T14:00:00.000","Tuesday","Auto","Auto",,"Cambridge St","PROSPECT ST"," Cambridge St & PROSPECT ST Cambridge, MA","42.373379999999997","-71.098140000000001",
"24273","2010-06-01T14:15:00.000","Tuesday","Auto","Pedestrian","147","ELM ST","Hampshire St","147 ELM ST Cambridge, MA","42.370466999999998","-71.096968000000004",
"24277","2010-06-01T14:17:00.000","Tuesday","Auto","Truck","147","Hampshire St","Norfolk St","147 Hampshire St Cambridge, MA","42.371327000000001","-71.097695999999999",
"24274","2010-06-01T16:32:00.000","Tuesday","Auto","Auto",,"Hampshire St","Tremont St"," Hampshire St & Tremont St Cambridge, MA","42.371501000000002","-71.098121000000006",
"24279","2010-06-01T16:37:00.000","Tuesday","Auto","Auto","48","JFK St","Winthrop Sq","48 JFK St Cambridge, MA","42.372197999999997","-71.120307999999994",
"24275","2010-06-01T18:00:00.000","Tuesday","Auto","Auto",,"Broadway","Norfolk St"," Broadway & Norfolk St Cambridge, MA","42.368519999999997","-71.099001000000001",
"24276","2010-06-01T19:05:00.000","Tuesday","Auto","Auto",,"ROSELAND ST","Massachusetts Ave"," ROSELAND ST & Massachusetts Ave Cambridge, MA","42.386820999999998","-71.119181999999995",
"24283","2010-06-02T03:59:00.000","Wednesday","Auto","Fixed Object",,"ELIOT ST","Bennett St"," ELIOT ST & Bennett St Cambridge, MA","42.372315999999998","-71.121860999999996",
"24285","2010-06-02T09:14:00.000","Wednesday","Auto","Parked Vehicle","15","Cambridge Ctr",,"15 Cambridge Ctr Cambridge, MA","42.372861","-71.094549999999998",
"24286","2010-06-02T12:59:00.000","Wednesday","Auto","Auto",,"Cambridge St","ROBERTS RD"," Cambridge St & ROBERTS RD Cambridge, MA","42.374760000000002","-71.108823999999998",
"24282","2010-06-02T18:30:00.000","Wednesday","Auto","Auto",,"Dana St","Broadway"," Dana St & Broadway Cambridge, MA","42.372318999999997","-71.108616999999995",
"24281","2010-06-02T18:30:00.000","Wednesday","Auto","Auto",,"Binney St","Broadway"," Binney St & Broadway Cambridge, MA","42.364795999999998","-71.089417999999995",
"24287","2010-06-02T19:51:00.000","Wednesday","Auto","Auto",,"HURON AVE","Sparks St"," HURON AVE & Sparks St Cambridge, MA","42.381453","-71.132264000000006",
"24306","2010-06-03T00:00:00.000","Thursday","Auto","Auto","36","Washburn Ave",,"36 Washburn Ave Cambridge, MA","42.399819999999998","-71.130824000000004",
"24284","2010-06-03T11:29:00.000","Wednesday","Taxi","Auto",,"Massachusetts Ave","LINNAEAN ST"," Massachusetts Ave & LINNAEAN ST Cambridge, MA","42.384872000000001","-71.119394",
"24288","2010-06-03T12:30:00.000","Thursday","Auto","Auto",,"Webster Ave","ELM ST"," Webster Ave & ELM ST Cambridge, MA","42.374290000000002","-71.094746999999998",
"24289","2010-06-03T14:49:00.000","Thursday","Auto","Bicycle","1544","Cambridge St",,"1544 Cambridge St Cambridge, MA","42.374378999999998","-71.106301999999999",
"24290","2010-06-03T16:31:00.000","Thursday","Auto","Parked Vehicle","350","Rindge Ave",,"350 Rindge Ave Cambridge, MA","42.393783999999997","-71.138011000000006",
"24291","2010-06-03T17:13:00.000","Thursday","Auto","Auto",,"Western Ave","HOWARD ST"," Western Ave & HOWARD ST Cambridge, MA","42.364749000000003","-71.110774000000006",
"24292","2010-06-03T18:24:00.000","Thursday","Bus (Other)","Bicycle",,"Massachusetts Ave","Amherst St"," Massachusetts Ave & Amherst St Cambridge, MA","42.358187999999998","-71.093089000000006",
"24293","2010-06-03T20:52:00.000","Thursday","Auto","Bicycle","472","Massachusetts Ave",,"472 Massachusetts Ave Cambridge, MA","42.363773000000002","-71.101286000000002",
"24294","2010-06-04T06:59:00.000","Friday","Auto","Parked Vehicle",,"Ballord Pl",," Ballord Pl &  Cambridge, MA",,,
"24295","2010-06-04T10:15:00.000","Friday","Auto","Auto",,"MAGAZINE ST","Chestnut St"," MAGAZINE ST & Chestnut St Cambridge, MA","42.358387999999998","-71.111880999999997",
"24296","2010-06-04T10:25:00.000","Friday","Auto","Fixed Object",,"Massachusetts Ave","GARDEN ST"," Massachusetts Ave & GARDEN ST Cambridge, MA","42.375131000000003","-71.119151000000002",
"24297","2010-06-04T14:49:00.000","Friday","Auto","Bicycle",,"Broadway","West Pl"," Broadway & West Pl Cambridge, MA","42.370339999999999","-71.103615000000005",
"24298","2010-06-04T15:45:00.000","Friday","Auto","Parked Vehicle","528","Windsor St",,"528 Windsor St Cambridge, MA","42.373157999999997","-71.092877999999999",
"24299","2010-06-04T16:15:00.000","Friday","Auto","Auto","1","Bennett St",,"1 Bennett St Cambridge, MA","42.371983","-71.122510000000005",
"24307","2010-06-04T22:47:00.000","Friday","Auto","Auto",,"Belmont St","FRANCES PL"," Belmont St & FRANCES PL Cambridge, MA","42.375109999999999","-71.153862000000004",
"24300","2010-06-05T07:32:00.000","Saturday","Auto","Auto",,"River St","Franklin St"," River St & Franklin St Cambridge, MA","42.364893000000002","-71.105806999999999",
"24301","2010-06-05T08:39:00.000","Saturday","Auto","Auto","551","MOUNT AUBURN ST",,"551 MOUNT AUBURN ST Cambridge, MA","42.375337000000002","-71.145072999999996",
"24302","2010-06-05T13:15:00.000","Saturday","Auto","Parked Vehicle","132","HURON AVE",,"132 HURON AVE Cambridge, MA","42.382938000000003","-71.130224999999996",
"24303","2010-06-05T17:39:00.000","Saturday","Auto","Auto",,"Massachusetts Ave","Rindge Ave"," Massachusetts Ave & Rindge Ave Cambridge, MA","42.392614999999999","-71.124874000000005",
"24304","2010-06-05T21:00:00.000","Saturday","Auto","Auto",,"Sidney St","Tudor St"," Sidney St & Tudor St Cambridge, MA","42.359861000000002","-71.103060999999997",
"24305","2010-06-06T02:39:00.000","Sunday","Taxi","Auto",,"Massachusetts Ave","Church St"," Massachusetts Ave & Church St Cambridge, MA","42.374437","-71.118865999999997",
"24315","2010-06-06T16:19:00.000","Sunday","Auto","Fixed Object","99","SHERMAN ST",,"99 SHERMAN ST Cambridge, MA","42.388711000000001","-71.133178999999998",
"24316","2010-06-06T19:15:00.000","Sunday","Auto","Parked Vehicle",,,,"  &  Cambridge, MA",,,
"24308","2010-06-07T10:15:00.000","Monday","Auto","Bicycle",,"MAIN ST","Bishop Allen Dr"," MAIN ST & Bishop Allen Dr Cambridge, MA","42.363332999999997","-71.098364000000004",
"24309","2010-06-07T13:15:00.000","Monday","Taxi","Auto","777","PLEASANT ST","MEMORIAL DR","777 PLEASANT ST Cambridge, MA","42.358901000000003","-71.115555999999998",
"24317","2010-06-07T17:00:00.000","Monday","Auto","Parked Vehicle","8","RICHARD AVE",,"8 RICHARD AVE Cambridge, MA","42.400249000000002","-71.133433999999994",
"24310","2010-06-07T19:12:00.000","Monday","Auto","Bicycle",,"Massachusetts Ave","FOREST ST"," Massachusetts Ave & FOREST ST Cambridge, MA","42.385379999999998","-71.119336000000004",
"24311","2010-06-08T11:00:00.000","Tuesday","Auto","Truck",,"Western Ave","Auburn St"," Western Ave & Auburn St Cambridge, MA","42.365056000000003","-71.107219000000001",
"24312","2010-06-08T12:36:00.000",,"Auto","Bicycle","620","Massachusetts Ave",,"620 Massachusetts Ave Cambridge, MA","42.365023999999998","-71.103402000000003",
"24323","2010-06-08T13:51:00.000","Tuesday","Auto","Parked Vehicle",,"Windsor St",," Windsor St &  Cambridge, MA",,,
"24318","2010-06-08T21:30:00.000","Tuesday","Auto","Auto",,"River St","Putnam Ave"," River St & Putnam Ave Cambridge, MA","42.362257","-71.113546999999997",
"24319","2010-06-09T18:10:00.000","Wednesday","Auto","Auto",,"HARVARD ST","HANCOCK ST"," HARVARD ST & HANCOCK ST Cambridge, MA","42.370049999999999","-71.106890000000007",
"24320","2010-06-09T18:45:00.000","Wednesday","Auto","Fixed Object",,"Galileo Galilei Way","MAIN ST"," Galileo Galilei Way & MAIN ST Cambridge, MA","42.362704999999998","-71.089949000000004",
"24324","2010-06-10T00:00:00.000","Thursday","Auto","Auto","8","DOUGLASS ST",,"8 DOUGLASS ST Cambridge, MA","42.364372000000003","-71.100603000000007",
"24328","2010-06-10T07:19:00.000","Thursday","Bus (Other)","Parked Vehicle","2585","Massachusetts Ave",,"2585 Massachusetts Ave Cambridge, MA","42.400633999999997","-71.134968999999998",
"24325","2010-06-10T07:50:00.000","Thursday","Auto","Pedestrian",,"Cambridge St","Windsor St"," Cambridge St & Windsor St Cambridge, MA","42.372750000000003","-71.093288000000001",
"24355","2010-06-10T13:15:00.000","Thursday","Auto","Truck",,"Brattle St","JFK St"," Brattle St & JFK St Cambridge, MA","42.373466999999998","-71.119388999999998",
"24326","2010-06-10T18:56:00.000","Thursday","Taxi","Bicycle",,"Cambridgeside Pl",," Cambridgeside Pl &  Cambridge, MA",,,
"24327","2010-06-10T20:13:00.000","Thursday","Auto","Auto",,"Broadway","ELLERY ST"," Broadway & ELLERY ST Cambridge, MA","42.372751999999998","-71.109728000000004",
"24329","2010-06-11T06:59:00.000","Friday","Auto","Auto","122","Berkshire St",,"122 Berkshire St Cambridge, MA","42.371448000000001","-71.090119999999999",
"24330","2010-06-11T07:25:00.000","Friday","Auto","Auto","195","HARVARD ST",,"195 HARVARD ST Cambridge, MA","42.366982","-71.097496000000007",
"24331","2010-06-11T09:04:00.000","Friday","Auto","Parked Vehicle","25","SMITH PL",,"25 SMITH PL Cambridge, MA","42.391016","-71.150908999999999",
"24332","2010-06-11T11:29:00.000","Friday","Auto","Auto","18","White St",,"18 White St Cambridge, MA","42.388885999999999","-71.118290999999999",
"24357","2010-06-11T12:14:00.000","Friday","Auto","Bicycle",,"Massachusetts Ave","GARDEN ST"," Massachusetts Ave & GARDEN ST Cambridge, MA","42.375131000000003","-71.119151000000002",
"24333","2010-06-11T12:30:00.000","Friday","Auto","Auto","372","HURON AVE",,"372 HURON AVE Cambridge, MA","42.380946000000002","-71.138914999999997",
"24350","2010-06-11T13:30:00.000","Friday","Auto","Auto",,"JFK St","MOUNT AUBURN ST"," JFK St & MOUNT AUBURN ST Cambridge, MA","42.372565999999999","-71.120144999999994",
"24334","2010-06-11T18:20:00.000","Friday","Auto","Auto","589","MOUNT AUBURN ST",,"589 MOUNT AUBURN ST Cambridge, MA","42.375303000000002","-71.145643000000007",
"24335","2010-06-11T21:30:00.000","Friday","Auto","Auto","53","Lawn St",,"53 Lawn St Cambridge, MA","42.378315000000001","-71.15446",
"24336","2010-06-12T12:45:00.000","Saturday","Auto","Fixed Object","699","MOUNT AUBURN ST",,"699 MOUNT AUBURN ST Cambridge, MA","42.375056999999998","-71.148745000000005",
"24337","2010-06-12T15:17:00.000","Saturday","Auto","Parked Vehicle",,"MAGAZINE ST","Lawrence St"," MAGAZINE ST & Lawrence St Cambridge, MA","42.361939","-71.107973000000001",
"24352","2010-06-13T02:29:00.000","Sunday","Auto","Taxi","10","ELIOT ST",,"10 ELIOT ST Cambridge, MA","42.372464999999998","-71.121575000000007",
"24338","2010-06-13T13:30:00.000","Sunday","Auto","Auto","209","Alewife Brook Pky",,"209 Alewife Brook Pky Cambridge, MA","42.389637","-71.142602999999994",
"24342","2010-06-13T17:00:00.000","Sunday","Auto","Parked Vehicle","100","Cambridgeside Pl",,"100 Cambridgeside Pl Cambridge, MA","42.369137000000002","-71.077147999999994",
"24339","2010-06-13T17:29:00.000","Sunday","Auto","Parked Vehicle",,"PEARL ST",," PEARL ST &  Cambridge, MA",,,
"24340","2010-06-14T00:00:00.000","Monday","Auto","Parked Vehicle","32","Creighton St",,"32 Creighton St Cambridge, MA","42.390048","-71.122859000000005",
"24341","2010-06-14T15:49:00.000","Monday","Auto","Auto","19","Brattle St","JFK St","19 Brattle St Cambridge, MA","42.373441999999997","-71.120397999999994",
"24347","2010-06-15T14:00:00.000","Tuesday","Auto","Parked Vehicle","102","SCIARAPPA ST",,"102 SCIARAPPA ST Cambridge, MA","42.368907","-71.081895000000003",
"24348","2010-06-15T16:06:00.000","Tuesday","Auto","Auto",,"MOUNT AUBURN ST","HOLWORTHY ST"," MOUNT AUBURN ST & HOLWORTHY ST Cambridge, MA","42.374662999999998","-71.150110999999995",
"24349","2010-06-15T17:17:00.000","Tuesday","Auto","Bicycle","319","Massachusetts Ave",,"319 Massachusetts Ave Cambridge, MA","42.362479999999998","-71.098519999999994",
"24351","2010-06-16T09:55:00.000","Wednesday","Auto","Bicycle",,"Massachusetts Ave","STATE ST"," Massachusetts Ave & STATE ST Cambridge, MA","42.362647000000003","-71.099069",
"24353","2010-06-16T17:49:00.000","Wednesday","Auto","Bicycle",,"Massachusetts Ave","PEARL ST"," Massachusetts Ave & PEARL ST Cambridge, MA","42.364710000000002","-71.102566999999993",
"24354","2010-06-17T09:00:00.000","Thursday","Auto","Truck",,"Sixth St","Cambridge St"," Sixth St & Cambridge St Cambridge, MA","42.371654999999997","-71.084789999999998",
"24356","2010-06-17T14:00:00.000","Thursday","Auto","Pedestrian","5","Third St",,"5 Third St Cambridge, MA","42.372261999999999","-71.079742999999993",
"24369","2010-06-17T23:29:00.000","Thursday","Auto","Parked Vehicle","18","Craigie St",,"18 Craigie St Cambridge, MA","42.378185000000002","-71.128116000000006",
"24358","2010-06-18T00:00:00.000","Friday","Auto","Auto","89","Clifton St",,"89 Clifton St Cambridge, MA","42.396258000000003","-71.136212",
"24370","2010-06-18T00:00:00.000","Friday","Auto","Parked Vehicle","89","Clifton St",,"89 Clifton St Cambridge, MA","42.396258000000003","-71.136212",
"24457","2010-06-18T02:57:00.000",,"Auto","Fixed Object","16","FLAGG ST",,"16 FLAGG ST Cambridge, MA","42.367651000000002","-71.114125999999999",
"24359","2010-06-18T07:30:00.000","Friday","Auto","Parked Vehicle",,"Washington Ave","Portland St"," Washington Ave & Portland St Cambridge, MA","42.363883999999999","-71.093157000000005",
"24360","2010-06-18T15:30:00.000","Friday","Auto","Parked Vehicle","100","Cambridgeside Pl",,"100 Cambridgeside Pl Cambridge, MA","42.369137000000002","-71.077147999999994",
"24361","2010-06-18T18:59:00.000","Friday","Auto","Parked Vehicle","100","Cambridgeside Pl",,"100 Cambridgeside Pl Cambridge, MA","42.369137000000002","-71.077147999999994",
"24362","2010-06-19T06:30:00.000","Saturday","Auto","Auto","27","Fairmont Ave",,"27 Fairmont Ave Cambridge, MA","42.361671999999999","-71.112729999999999",
"24363","2010-06-19T11:49:00.000","Saturday","Auto","Auto",,"HURON AVE","Appleton St"," HURON AVE & Appleton St Cambridge, MA","42.381520999999999","-71.134101999999999",
"24364","2010-06-20T14:46:00.000","Sunday","Auto","Parked Vehicle",,"SPRING ST","Third St"," SPRING ST & Third St Cambridge, MA","42.368965000000003","-71.080324000000005",
"24372","2010-06-20T17:00:00.000","Sunday","Auto","Motorcycle",,"GARDEN ST","Appian Way"," GARDEN ST & Appian Way Cambridge, MA","42.375973999999999","-71.120982999999995",
"24368","2010-06-20T22:15:00.000","Sunday","Auto","Auto",,"Massachusetts Ave","Shepard St"," Massachusetts Ave & Shepard St Cambridge, MA","42.381853","-71.119722999999993",
"24371","2010-06-21T08:00:00.000","Monday","Auto","Auto",,"Rindge Ave","SARGENT ST"," Rindge Ave & SARGENT ST Cambridge, MA","42.393416999999999","-71.132048999999995",
"24365","2010-06-21T09:30:00.000","Monday","Auto","Auto",,"MOUNT AUBURN ST","Putnam Ave"," MOUNT AUBURN ST & Putnam Ave Cambridge, MA","42.370091000000002","-71.113336000000004",
"24366","2010-06-21T11:29:00.000","Monday","Auto","Auto","1920","Massachusetts Ave","Porter Rd","1920 Massachusetts Ave Cambridge, MA","42.389043999999998","-71.119951",
"24367","2010-06-21T18:45:00.000","Monday","Auto","Parked Vehicle","679","Concord Ave",,"679 Concord Ave Cambridge, MA","42.390376000000003","-71.150384000000003",
"24374","2010-06-21T21:34:00.000","Monday","Auto","Auto","85","Bishop Allen Dr",,"85 Bishop Allen Dr Cambridge, MA","42.365617999999998","-71.101780000000005",
"24373","2010-06-22T00:00:00.000","Tuesday","Auto","Parked Vehicle","152","Rindge Ave",,"152 Rindge Ave Cambridge, MA","42.393304000000001","-71.130793999999995",
"24377","2010-06-22T17:00:00.000","Tuesday","Auto","Parked Vehicle","28","Camp St",,"28 Camp St Cambridge, MA","42.398788000000003","-71.129772000000003",
"24382","2010-06-23T10:15:00.000","Wednesday","Auto","Parked Vehicle","22","Robinson St",,"22 Robinson St Cambridge, MA","42.383454","-71.126607000000007",
"24375","2010-06-23T20:10:00.000","Wednesday","Auto","Auto",,"FIFTH ST","Thorndike St"," FIFTH ST & Thorndike St Cambridge, MA","42.370061","-71.083466000000001",
"24376","2010-06-23T20:29:00.000","Wednesday","Auto","Taxi",,"Broadway","Ames St"," Broadway & Ames St Cambridge, MA","42.363981000000003","-71.087416000000005",
"24398","2010-06-24T10:41:00.000","Thursday","Auto","Auto",,"PLYMOUTH ST","Webster Ave"," PLYMOUTH ST & Webster Ave Cambridge, MA","42.369098000000001","-71.093102000000002",
"24378","2010-06-24T14:00:00.000","Thursday","Auto","Bicycle",,"HURON AVE","Appleton Pl"," HURON AVE & Appleton Pl Cambridge, MA","42.381520999999999","-71.134101999999999",
"24383","2010-06-24T14:15:00.000","Thursday","Auto","Auto",,"Raymond St","GRAY GARDENS EAST"," Raymond St & GRAY GARDENS EAST Cambridge, MA","42.384532","-71.125864000000007",
"24384","2010-06-24T21:49:00.000","Thursday","Auto","Pedestrian",,"Albany St","PACIFIC ST"," Albany St & PACIFIC ST Cambridge, MA","42.358977000000003","-71.100133999999997",
"24380","2010-06-25T09:20:00.000","Friday","Auto","Truck",,"Massachusetts Ave","Amherst St"," Massachusetts Ave & Amherst St Cambridge, MA","42.358187999999998","-71.093089000000006",
"24386","2010-06-25T12:59:00.000","Friday","Auto","Auto","211","Alewife Brook Pky",,"211 Alewife Brook Pky Cambridge, MA","42.389553999999997","-71.142674999999997",
"24385","2010-06-25T13:30:00.000","Friday","Auto","Auto",,"Third St","Binney St"," Third St & Binney St Cambridge, MA","42.365678000000003","-71.082406000000006",
"24379","2010-06-25T22:22:00.000","Friday","Auto","Bicycle",,"Hampshire St","PROSPECT ST"," Hampshire St & PROSPECT ST Cambridge, MA","42.372202000000001","-71.098974999999996",
"24392","2010-06-26T05:29:00.000","Saturday","Auto","Parked Vehicle","44","Second St",,"44 Second St Cambridge, MA","42.369804999999999","-71.078715000000003",
"24387","2010-06-26T05:29:00.000","Saturday","Auto","Parked Vehicle","44","Second St",,"44 Second St Cambridge, MA","42.369804999999999","-71.078715000000003",
"24389","2010-06-26T17:13:00.000","Saturday","Auto","Bicycle","2161","Massachusetts Ave",,"2161 Massachusetts Ave Cambridge, MA","42.392536999999997","-71.124398999999997",
"24381","2010-06-26T20:29:00.000","Saturday","Auto","Auto","77","Massachusetts Ave",,"77 Massachusetts Ave Cambridge, MA","42.359127999999998","-71.093339",
"24390","2010-06-27T15:40:00.000","Sunday","Auto","Auto","46","Dana St",,"46 Dana St Cambridge, MA","42.372112000000001","-71.108548999999996",
"24393","2010-06-28T14:45:00.000","Monday","Auto","Parked Vehicle","318","Broadway",,"318 Broadway Cambridge, MA","42.369739000000003","-71.101935999999995",
"24391","2010-06-28T16:43:00.000","Monday","Auto","Parked Vehicle","1334","Cambridge St","Hampshire St","1334 Cambridge St Cambridge, MA","42.373493000000003","-71.099759000000006",
"24394","2010-06-29T07:50:00.000","Tuesday","Auto","Pedestrian",,"Cambridge St","QUINCY ST"," Cambridge St & QUINCY ST Cambridge, MA","42.375473999999997","-71.114321000000004",
"24395","2010-06-29T09:42:00.000","Tuesday","Auto","Taxi",,"Brookline St","GREEN ST"," Brookline St & GREEN ST Cambridge, MA","42.363416999999998","-71.101934999999997",
"24396","2010-06-29T11:45:00.000","Tuesday","Auto","Auto","245","Massachusetts Ave","FRONT ST","245 Massachusetts Ave Cambridge, MA","42.361730999999999","-71.097239999999999",
"24397","2010-06-29T15:46:00.000","Tuesday","Auto","Parked Vehicle",,"Bishop Allen Dr",," Bishop Allen Dr &  Cambridge, MA",,,
"24401","2010-06-29T18:20:00.000",,"Auto","Auto","373","Broadway",,"373 Broadway Cambridge, MA","42.371029","-71.104990000000001",
"24403","2010-06-30T02:55:00.000",,"Auto","Miscellaneous","264","Walden St",,"264 Walden St Cambridge, MA","42.385962999999997","-71.131296000000006",
"24402","2010-06-30T12:49:00.000",,"Auto","Bicycle",,"Massachusetts Ave","Inman St"," Massachusetts Ave & Inman St Cambridge, MA","42.366590000000002","-71.105680000000007",
"24399","2010-06-30T19:40:00.000","Wednesday","Auto","Parked Vehicle","340","River St",,"340 River St Cambridge, MA","42.361142000000001","-71.114151000000007",
"24407","2010-07-01T14:39:00.000","Thursday","Auto","Pedestrian",,"Massachusetts Ave","ESSEX ST"," Massachusetts Ave & ESSEX ST Cambridge, MA","42.365079999999999","-71.103179999999995",
"24404","2010-07-01T14:49:00.000","Thursday","Auto","Fixed Object","41","Church St",,"41 Church St Cambridge, MA","42.374538000000001","-71.120671999999999",
"24405","2010-07-01T15:40:00.000","Thursday","Auto","Pedestrian","30","JFK St",,"30 JFK St Cambridge, MA","42.372807999999999","-71.119810000000001",
"24408","2010-07-01T16:30:00.000","Thursday","Auto","Miscellaneous",,"Allston St","PEARL ST"," Allston St & PEARL ST Cambridge, MA","42.359000000000002","-71.108812999999998",
"24406","2010-07-01T19:44:00.000","Thursday","Auto","Parked Vehicle","319","River St",,"319 River St Cambridge, MA","42.362233000000003","-71.113905000000003",
"24409","2010-07-02T11:35:00.000","Friday","Auto","Auto",,"Broadway","Binney St"," Broadway & Binney St Cambridge, MA","42.364812000000001","-71.084013999999996",
"24411","2010-07-02T12:30:00.000","Friday","Auto","Auto","241","MOUNT AUBURN ST",,"241 MOUNT AUBURN ST Cambridge, MA","42.374740000000003","-71.130989999999997",
"24470","2010-07-02T13:44:00.000",,"Auto","Bicycle","720","Massachusetts Ave",,"720 Massachusetts Ave Cambridge, MA","42.365955","-71.104965000000007",
"24412","2010-07-02T14:00:00.000","Friday","Auto","Truck",,"Massachusetts Ave","DAVENPORT ST"," Massachusetts Ave & DAVENPORT ST Cambridge, MA","42.389418999999997","-71.120031999999995",
"24410","2010-07-02T16:50:00.000","Friday","Auto","Bicycle",,"Massachusetts Ave","DOVER ST"," Massachusetts Ave & DOVER ST Cambridge, MA","42.394523999999997","-71.127011999999993",
"24414","2010-07-03T15:00:00.000","Saturday","Auto","Parked Vehicle","100","Cambridgeside Pl",,"100 Cambridgeside Pl Cambridge, MA","42.369137000000002","-71.077147999999994",
"24413","2010-07-03T15:00:00.000","Saturday","Auto","Parked Vehicle","201","Monsignor OBrien Hwy",,"201 Monsignor OBrien Hwy Cambridge, MA","42.372441000000002","-71.079147000000006",
"24415","2010-07-03T23:00:00.000","Saturday","Truck","Auto","378","Massachusetts Ave",,"378 Massachusetts Ave Cambridge, MA","42.363047999999999","-71.100064000000003",
"24416","2010-07-04T00:00:00.000",,"Auto","Auto","92","SCIARAPPA ST",,"92 SCIARAPPA ST Cambridge, MA","42.369287999999997","-71.081847999999994",
"24418","2010-07-04T15:21:00.000","Sunday","Auto","Motorcycle",,"Western Ave","Blackstone St"," Western Ave & Blackstone St Cambridge, MA","42.364404999999998","-71.114819999999995",
"24419","2010-07-04T19:21:00.000",,"Auto","Auto",,"Allston St","PLEASANT ST"," Allston St & PLEASANT ST Cambridge, MA","42.360785","-71.112035000000006",
"24417","2010-07-04T21:47:00.000","Sunday","Auto","Bicycle",,"Broadway","Columbia St"," Broadway & Columbia St Cambridge, MA","42.367871000000001","-71.097359999999995",
"24472","2010-07-05T01:02:00.000",,"Auto","Auto",,"Cambridge St","FIRST ST"," Cambridge St & FIRST ST Cambridge, MA","42.370635999999998","-71.076933999999994",
"24421","2010-07-05T21:59:00.000",,"Auto","Miscellaneous",,"Jackson St","Rindge Ave"," Jackson St & Rindge Ave Cambridge, MA","42.393619000000001","-71.135182",
"24420","2010-07-05T22:30:00.000",,"Motorcycle","Miscellaneous",,"Ames St","Amherst St"," Ames St & Amherst St Cambridge, MA","42.360008999999998","-71.087643",
"24424","2010-07-06T14:00:00.000",,"Auto","Bicycle","120","Vassar St",,"120 Vassar St Cambridge, MA","42.358848000000002","-71.096286000000006",
"24425","2010-07-06T17:13:00.000",,"Auto","Bicycle",,"Sidney St","PACIFIC ST"," Sidney St & PACIFIC ST Cambridge, MA","42.36036","-71.102479000000002",
"24423","2010-07-06T20:49:00.000",,"Auto","Auto",,"Western Ave","Blackstone St"," Western Ave & Blackstone St Cambridge, MA","42.364404999999998","-71.114819999999995",
"24422","2010-07-06T21:33:00.000",,"Auto","Auto",,"Putnam Ave","Brookline St"," Putnam Ave & Brookline St Cambridge, MA","42.357368999999998","-71.108023000000003",
"24556","2010-07-07T00:00:00.000","Monday","Auto","Parked Vehicle","3","Concord Ave",,"3 Concord Ave Cambridge, MA","42.377769000000001","-71.122213000000002",
"24428","2010-07-07T10:30:00.000",,"Auto","Parked Vehicle",,"LINNAEAN ST","Massachusetts Ave"," LINNAEAN ST & Massachusetts Ave Cambridge, MA","42.384872000000001","-71.119394",
