Crash Number,Date Time,Day Of Week,Object 1,Object 2,Street Number,Steet Name,Cross Street,Location,Latitude,Longitude,Coordinates,cambridge_cdd_zoning,cambridge_zipcodes,cambridge_neighborhoods
24602,08/12/2010 06:14:00 PM,Thursday,Auto,Motorcycle,89,FIRST ST,,"89 FIRST ST Cambridge, MA",42.368279999999999,-71.077596,,,,
23873,03/04/2010 12:04:00 PM,Thursday,Truck,Parked Vehicle,2,GARDEN ST,Cambridge Common,"2 GARDEN ST Cambridge, MA",42.375729,-71.120777000000004,,,,
24379,06/25/2010 10:22:00 PM,Friday,Auto,Bicycle,,Hampshire St,PROSPECT ST," Hampshire St & PROSPECT ST Cambridge, MA",42.372202000000001,-71.098974999999996,,,,
24527,07/22/2010 05:57:00 PM,Thursday,Auto,Auto,,GARDEN ST,Walden St," GARDEN ST & Walden St Cambridge, MA",42.385522999999999,-71.132216999999997,,,,
24297,06/04/2010 02:49:00 PM,Friday,Auto,Bicycle,,Broadway,West Pl," Broadway & West Pl Cambridge, MA",42.370339999999999,-71.103615000000005,,,,
24008,04/05/2010 02:01:00 PM,Monday,Auto,Auto,,HIGHLAND AVE,MARIE AVE," HIGHLAND AVE & MARIE AVE Cambridge, MA",42.373874999999998,-71.105023000000003,,,,
24328,06/10/2010 07:19:00 AM,Thursday,Bus (Other),Parked Vehicle,2585,Massachusetts Ave,,"2585 Massachusetts Ave Cambridge, MA",42.400633999999997,-71.134968999999998,,,,
24217,05/19/2010 08:35:00 AM,Wednesday,Auto,Truck,,Massachusetts Ave,Upland Rd," Massachusetts Ave & Upland Rd Cambridge, MA",42.388173000000002,-71.119415000000004,,,,
24175,05/09/2010 05:42:00 PM,Sunday,Auto,Auto,1305,Cambridge St,,"1305 Cambridge St Cambridge, MA",42.373632999999998,-71.099373,,,,
23975,03/27/2010 08:55:00 AM,Saturday,Auto,Parked Vehicle,27,Wendell St,,"27 Wendell St Cambridge, MA",42.381926,-71.117427000000006,,,,
24529,07/28/2010 02:00:00 AM,Wednesday,Auto,Auto,488,GREEN ST,,"488 GREEN ST Cambridge, MA",42.367179999999998,-71.108483000000007,,,,
24158,05/06/2010 11:35:00 AM,Thursday,Auto,Taxi,119,Windsor St,,"119 Windsor St Cambridge, MA",42.364485999999999,-71.096737000000005,,,,
24072,04/19/2010 12:00:00 AM,Monday,Auto,Parked Vehicle,80,HAMMOND ST,,"80 HAMMOND ST Cambridge, MA",42.381230000000002,-71.113341000000005,,,,
23848,02/26/2010 07:44:00 AM,Friday,Auto,Parked Vehicle,534,Franklin St,,"534 Franklin St Cambridge, MA",42.367789999999999,-71.111562000000006,,,,
24267,05/28/2010 11:35:00 PM,Monday,Taxi,Bicycle,1945,Massachusetts Ave,,"1945 Massachusetts Ave Cambridge, MA",42.389749999999999,-71.120095000000006,,,,
23949,03/23/2010 08:46:00 AM,Tuesday,Auto,Auto,,GARDEN ST,MASON ST," GARDEN ST & MASON ST Cambridge, MA",42.376564000000002,-71.122185000000002,,,,
24017,04/07/2010 03:59:00 PM,Wednesday,Auto,Parked Vehicle,149,Alewife Brook Pky,,"149 Alewife Brook Pky Cambridge, MA",42.393956000000003,-71.140613000000002,,,,
24524,07/24/2010 09:59:00 PM,Saturday,Auto,Parked Vehicle,,Valentine St,PEARL ST," Valentine St & PEARL ST Cambridge, MA",42.360861999999997,-71.106797,,,,
24364,06/20/2010 02:46:00 PM,Sunday,Auto,Parked Vehicle,,SPRING ST,Third St," SPRING ST & Third St Cambridge, MA",42.368965000000003,-71.080324000000005,,,,
24502,07/18/2010 09:30:00 PM,Sunday,Auto,Parked Vehicle,67,OXFORD AVE,,"67 OXFORD AVE Cambridge, MA",42.378346000000001,-71.155293999999998,,,,
23959,03/25/2010 08:45:00 AM,Thursday,Truck,Bicycle,,ELIOT ST,JFK St," ELIOT ST & JFK St Cambridge, MA",42.371416000000004,-71.121105,,,,
24270,05/30/2010 05:00:00 PM,Sunday,Auto,Parked Vehicle,,REED ST,DUDLEY ST," REED ST & DUDLEY ST Cambridge, MA",42.395767999999997,-71.132154,,,,
24349,06/15/2010 05:17:00 PM,Tuesday,Auto,Bicycle,319,Massachusetts Ave,,"319 Massachusetts Ave Cambridge, MA",42.362479999999998,-71.098519999999994,,,,
24501,07/20/2010 09:45:00 AM,Tuesday,Auto,Pedestrian,77,Massachusetts Ave,Vassar St,"77 Massachusetts Ave Cambridge, MA",42.359127999999998,-71.093339,,,,
23919,03/15/2010 08:00:00 PM,Monday,Auto,Parked Vehicle,75,GARFIELD ST,,"75 GARFIELD ST Cambridge, MA",42.383803999999998,-71.116553999999994,,,,
23907,03/14/2010 06:45:00 PM,Sunday,Auto,Pedestrian,,Bishop Allen Dr,PROSPECT ST," Bishop Allen Dr & PROSPECT ST Cambridge, MA",42.366343000000001,-71.103160000000003,,,,
23791,02/12/2010 10:15:00 AM,Friday,Auto,Auto,,LINNAEAN ST,Avon Hill St," LINNAEAN ST & Avon Hill St Cambridge, MA",42.383474999999997,-71.123636000000005,,,,
23840,02/24/2010 05:19:00 PM,Wednesday,Truck,Fixed Object,24,Newtowne Ct,,"24 Newtowne Ct Cambridge, MA",42.363875,-71.094611,,,,
23892,03/08/2010 07:28:00 AM,Monday,Auto,Pedestrian,,Broadway,PROSPECT ST," Broadway & PROSPECT ST Cambridge, MA",42.369317000000002,-71.101021000000003,,,,
23980,03/29/2010 02:10:00 PM,Monday,Auto,Bicycle,,River St,Blackstone St," River St & Blackstone St Cambridge, MA",42.362009,-71.114306999999997,,,,
24099,04/25/2010 04:25:00 PM,Sunday,Auto,Auto,,PROSPECT ST,Hampshire St," PROSPECT ST & Hampshire St Cambridge, MA",42.372202000000001,-71.098974999999996,,,,
23944,03/20/2010 03:10:00 PM,Saturday,Auto,Auto,221,MOUNT AUBURN ST,,"221 MOUNT AUBURN ST Cambridge, MA",42.374868999999997,-71.129949999999994,,,,
24619,08/16/2010 01:05:00 PM,Monday,Auto,Parked Vehicle,10,PLEASANT ST,,"10 PLEASANT ST Cambridge, MA",42.365713999999997,-71.106088,,,,
24439,07/09/2010 04:38:00 PM,,Auto,Bicycle,,Cambridge St,Windsor St," Cambridge St & Windsor St Cambridge, MA",42.372750000000003,-71.093288000000001,,,,
24365,06/21/2010 09:30:00 AM,Monday,Auto,Auto,,MOUNT AUBURN ST,Putnam Ave," MOUNT AUBURN ST & Putnam Ave Cambridge, MA",42.370091000000002,-71.113336000000004,,,,
24252,05/26/2010 04:27:00 PM,Wednesday,Auto,Auto,,Massachusetts Ave,Landsdowne St," Massachusetts Ave & Landsdowne St Cambridge, MA",42.361745999999997,-71.097555999999997,,,,
23946,03/22/2010 01:40:00 PM,Monday,Auto,Truck,,Inman St,Doyle Way," Inman St & Doyle Way Cambridge, MA",42.367089999999997,-71.105108000000001,,,,
23931,03/18/2010 09:14:00 AM,Thursday,Auto,Parked Vehicle,301,Binney St,,"301 Binney St Cambridge, MA",42.366584000000003,-71.087968000000004,,,,
24042,04/12/2010 09:45:00 AM,Monday,Auto,Auto,4,NEWTON ST,,"4 NEWTON ST Cambridge, MA",42.358443000000001,-71.110343,,,,
23688,01/14/2010 03:30:00 PM,Thursday,Auto,Auto,,Magee St,Putnam Ave," Magee St & Putnam Ave Cambridge, MA",42.366393000000002,-71.113560000000007,,,,
23689,01/14/2010 03:30:00 PM,Thursday,Auto,Parked Vehicle,65,Winter St,,"65 Winter St Cambridge, MA",42.372763999999997,-71.081451000000001,,,,
24065,04/17/2010 01:05:00 PM,Saturday,Auto,Auto,,Belmont St,Cushing St," Belmont St & Cushing St Cambridge, MA",42.374862999999998,-71.151313000000002,,,,
24408,07/01/2010 04:30:00 PM,Thursday,Auto,Miscellaneous,,Allston St,PEARL ST," Allston St & PEARL ST Cambridge, MA",42.359000000000002,-71.108812999999998,,,,
23715,01/22/2010 08:19:00 PM,Friday,Auto,Auto,20,Sacramento St,,"20 Sacramento St Cambridge, MA",42.382444999999997,-71.117788000000004,,,,
23713,01/13/2010 12:00:00 AM,Wednesday,Auto,Parked Vehicle,147,Richdale Ave,,"147 Richdale Ave Cambridge, MA",42.389274,-71.126525000000001,,,,
24503,07/20/2010 08:35:00 PM,Tuesday,Auto,Parked Vehicle,104,MOUNT AUBURN ST,,"104 MOUNT AUBURN ST Cambridge, MA",42.372776000000002,-71.121070000000003,,,,
24548,08/01/2010 11:19:00 PM,Friday,Truck,Auto,135,Willow St,,"135 Willow St Cambridge, MA",42.373213,-71.0916,,,,
31774,02/11/2010 04:54:00 PM,Tuesday,Auto,Pedestrian,,Broadway,PRESCOTT ST," Broadway & PRESCOTT ST Cambridge, MA",42.374367999999997,-71.113637999999995,,,,
24434,07/07/2010 01:30:00 PM,,Auto,Parked Vehicle,,JFK St,ELIOT ST," JFK St & ELIOT ST Cambridge, MA",42.371416000000004,-71.121105,,,,
24109,04/26/2010 10:15:00 AM,Monday,Auto,Auto,,Cambridge St,Windsor St," Cambridge St & Windsor St Cambridge, MA",42.372750000000003,-71.093288000000001,,,,
23988,03/30/2010 03:30:00 PM,Tuesday,Auto,Auto,,MAIN ST,Vassar St," MAIN ST & Vassar St Cambridge, MA",42.362709000000002,-71.089933000000002,,,,
24237,05/22/2010 05:00:00 PM,Saturday,Auto,Parked Vehicle,8,Inman St,,"8 Inman St Cambridge, MA",42.366911999999999,-71.105125000000001,,,,
24374,06/21/2010 09:34:00 PM,Monday,Auto,Auto,85,Bishop Allen Dr,,"85 Bishop Allen Dr Cambridge, MA",42.365617999999998,-71.101780000000005,,,,
24378,06/24/2010 02:00:00 PM,Thursday,Auto,Bicycle,,HURON AVE,Appleton Pl," HURON AVE & Appleton Pl Cambridge, MA",42.381520999999999,-71.134101999999999,,,,
24176,05/10/2010 12:53:00 AM,Monday,Auto,Fixed Object,,Concord Ave,Fern St," Concord Ave & Fern St Cambridge, MA",42.385955000000003,-71.138872000000006,,,,
23655,01/05/2010 06:30:00 PM,Tuesday,Auto,Auto,,Hampshire St,ELM ST," Hampshire St & ELM ST Cambridge, MA",42.370480000000001,-71.096879000000001,,,,
23659,01/06/2010 07:56:00 AM,Wednesday,Auto,Parked Vehicle,16,MEAD ST,,"16 MEAD ST Cambridge, MA",42.389890000000001,-71.125086999999994,,,,
24709,08/23/2010 12:00:00 AM,Monday,Moped,Parked Vehicle,3,Ames St,,"3 Ames St Cambridge, MA",42.360329999999998,-71.088161999999997,,,,
24167,05/07/2010 02:28:00 PM,Friday,Taxi,School Bus,147,Hampshire St,,"147 Hampshire St Cambridge, MA",42.371327000000001,-71.097695999999999,,,,
23793,02/12/2010 03:10:00 PM,Friday,Auto,Bicycle,,Appleton St,HIGHLAND AVE," Appleton St & HIGHLAND AVE Cambridge, MA",42.379134999999998,-71.133842000000001,,,,
24157,05/06/2010 10:21:00 AM,Thursday,Auto,Bicycle,675,Massachusetts Ave,,"675 Massachusetts Ave Cambridge, MA",42.365813000000003,-71.104082000000005,,,,
24134,04/30/2010 05:03:00 PM,Friday,Bicycle,,100,MAIN ST,,"100 MAIN ST Cambridge, MA",42.361508999999998,-71.082553000000004,,,,
23849,02/26/2010 08:45:00 AM,Friday,Auto,Bicycle,,Binney St,Third St," Binney St & Third St Cambridge, MA",42.365678000000003,-71.082406000000006,,,,
24866,08/08/2010 04:25:00 PM,,Bus (Other),Parked Vehicle,630,Massachusetts Ave,,"630 Massachusetts Ave Cambridge, MA",42.365245000000002,-71.103849999999994,,,,
23728,01/26/2010 03:00:00 PM,Tuesday,Auto,Parked Vehicle,302,Cambridge St,,"302 Cambridge St Cambridge, MA",42.372861,-71.094549999999998,,,,
24261,05/27/2010 11:49:00 AM,Sunday,Taxi,Bicycle,,Massachusetts Ave,EVERETT ST," Massachusetts Ave & EVERETT ST Cambridge, MA",42.380006000000002,-71.119917000000001,,,,
23884,03/05/2010 10:57:00 PM,Friday,Auto,Auto,,Massachusetts Ave,Cedar St," Massachusetts Ave & Cedar St Cambridge, MA",42.397973,-71.130897000000004,,,,
24622,08/15/2010 09:00:00 PM,Sunday,Auto,Parked Vehicle,187,Hampshire St,,"187 Hampshire St Cambridge, MA",42.372746999999997,-71.099429999999998,,,,
23933,03/19/2010 08:29:00 AM,Tuesday,Auto,Parked Vehicle,7,Athens St,,"7 Athens St Cambridge, MA",42.370609999999999,-71.115444999999994,,,,
25270,01/01/2010 11:00:00 AM,Saturday,Auto,Parked Vehicle,350,MAIN ST,,"350 MAIN ST Cambridge, MA",42.362388000000003,-71.087276000000003,,,,
24597,08/11/2010 12:00:00 PM,Wednesday,Auto,Parked Vehicle,727,MEMORIAL DR,,"727 MEMORIAL DR Cambridge, MA",42.357294000000003,-71.115026,,,,
23762,02/04/2010 03:49:00 PM,Thursday,Auto,Pedestrian,,Windsor St,Cambridge St," Windsor St & Cambridge St Cambridge, MA",42.372750000000003,-71.093288000000001,,,,
24635,08/20/2010 07:40:00 AM,Friday,Auto,Bicycle,69,Sixth St,,"69 Sixth St Cambridge, MA",42.369352999999997,-71.085434000000006,,,,
23781,02/10/2010 11:49:00 AM,Wednesday,Auto,Auto,,Second St,Charles St," Second St & Charles St Cambridge, MA",42.367443999999999,-71.079381999999995,,,,
24192,05/12/2010 09:59:00 PM,Wednesday,Auto,Auto,,Massachusetts Ave,Temple St," Massachusetts Ave & Temple St Cambridge, MA",42.365972999999997,-71.104675,,,,
24375,06/23/2010 08:10:00 PM,Wednesday,Auto,Auto,,FIFTH ST,Thorndike St," FIFTH ST & Thorndike St Cambridge, MA",42.370061,-71.083466000000001,,,,
23861,03/01/2010 09:45:00 AM,Monday,Auto,Truck,,SARGENT ST,NOTRE DAME AVE," SARGENT ST & NOTRE DAME AVE Cambridge, MA",42.391759,-71.131932000000006,,,,
24296,06/04/2010 10:25:00 AM,Friday,Auto,Fixed Object,,Massachusetts Ave,GARDEN ST," Massachusetts Ave & GARDEN ST Cambridge, MA",42.375131000000003,-71.119151000000002,,,,
24240,05/23/2010 04:38:00 PM,Sunday,Auto,Auto,,PROSPECT ST,Massachusetts Ave," PROSPECT ST & Massachusetts Ave Cambridge, MA",42.365574000000002,-71.103990999999994,,,,
23893,03/08/2010 12:00:00 PM,Monday,Auto,Bicycle,,GARDEN ST,MASON ST," GARDEN ST & MASON ST Cambridge, MA",42.376564000000002,-71.122185000000002,,,,
24104,04/26/2010 02:15:00 PM,Monday,Auto,Taxi,,Massachusetts Ave,Windsor St," Massachusetts Ave & Windsor St Cambridge, MA",42.361389000000003,-71.096952999999999,,,,
23879,03/05/2010 11:00:00 AM,Friday,Auto,Auto,,GARDEN ST,MASON ST," GARDEN ST & MASON ST Cambridge, MA",42.376564000000002,-71.122185000000002,,,,
24286,06/02/2010 12:59:00 PM,Wednesday,Auto,Auto,,Cambridge St,ROBERTS RD," Cambridge St & ROBERTS RD Cambridge, MA",42.374760000000002,-71.108823999999998,,,,
23650,01/04/2010 10:15:00 AM,Monday,Auto,Auto,,Rogers St,FIRST ST," Rogers St & FIRST ST Cambridge, MA",42.365878000000002,-71.078034000000002,,,,
24089,04/22/2010 05:45:00 PM,Thursday,Auto,Pedestrian,90,Massachusetts Ave,,"90 Massachusetts Ave Cambridge, MA",42.359476999999998,-71.094055999999995,,,,
24638,08/20/2010 01:30:00 AM,Friday,Auto,Parked Vehicle,,Massachusetts Ave,PRENTISS ST," Massachusetts Ave & PRENTISS ST Cambridge, MA",42.384458000000002,-71.119439,,,,
24423,07/06/2010 08:49:00 PM,,Auto,Auto,,Western Ave,Blackstone St," Western Ave & Blackstone St Cambridge, MA",42.364404999999998,-71.114819999999995,,,,
24190,05/11/2010 04:30:00 PM,Tuesday,Auto,Parked Vehicle,71,FULKERSON ST,,"71 FULKERSON ST Cambridge, MA",42.369878,-71.087503999999996,,,,
24004,04/05/2010 02:29:00 AM,Monday,Auto,Auto,374,PROSPECT ST,,"374 PROSPECT ST Cambridge, MA",42.374250000000004,-71.097390000000004,,,,
23993,04/01/2010 08:29:00 AM,Thursday,Auto,Parked Vehicle,170,GARDEN ST,,"170 GARDEN ST Cambridge, MA",42.385669,-71.132682000000003,,,,
23789,02/11/2010 05:29:00 PM,Thursday,Auto,Parked Vehicle,89,Inman St,,"89 Inman St Cambridge, MA",42.371389999999998,-71.102151000000006,,,,
24032,04/10/2010 11:29:00 PM,Saturday,Auto,Parked Vehicle,,GRANITE ST,ROCKINGHAM ST," GRANITE ST & ROCKINGHAM ST Cambridge, MA",42.355590999999997,-71.111312999999996,,,,
23725,01/26/2010 07:11:00 AM,Tuesday,Auto,School Bus,,Massachusetts Ave,Albany St," Massachusetts Ave & Albany St Cambridge, MA",42.360827999999998,-71.096012000000002,,,,
24307,06/04/2010 10:47:00 PM,Friday,Auto,Auto,,Belmont St,FRANCES PL," Belmont St & FRANCES PL Cambridge, MA",42.375109999999999,-71.153862000000004,,,,
23703,01/18/2010 09:45:00 AM,Monday,Truck,Fixed Object,589,MOUNT AUBURN ST,Brattle St,"589 MOUNT AUBURN ST Cambridge, MA",42.375281999999999,-71.145695000000003,,,,
24347,06/15/2010 02:00:00 PM,Tuesday,Auto,Parked Vehicle,102,SCIARAPPA ST,,"102 SCIARAPPA ST Cambridge, MA",42.368907,-71.081895000000003,,,,
24236,05/22/2010 03:59:00 PM,Saturday,Auto,Bicycle,,Massachusetts Ave,Windsor St," Massachusetts Ave & Windsor St Cambridge, MA",42.361389000000003,-71.096952999999999,,,,
23739,01/28/2010 05:10:00 PM,Thursday,Auto,Parked Vehicle,73-7,Lawn St,,"73-7 Lawn St Cambridge, MA",42.378298000000001,-71.154921000000002,,,,
23727,01/26/2010 08:45:00 AM,Tuesday,Auto,Auto,,Walden St,Wood St," Walden St & Wood St Cambridge, MA",42.386817000000001,-71.129168000000007,,,,
24428,07/07/2010 10:30:00 AM,,Auto,Parked Vehicle,,LINNAEAN ST,Massachusetts Ave," LINNAEAN ST & Massachusetts Ave Cambridge, MA",42.384872000000001,-71.119394,,,,
23761,02/04/2010 09:00:00 AM,Thursday,Taxi,Bus (Other),,QUINCY ST,HARVARD ST," QUINCY ST & HARVARD ST Cambridge, MA",42.372304999999997,-71.115146999999993,,,,
24453,07/12/2010 04:43:00 PM,,Auto,Auto,,Hampshire St,Windsor St," Hampshire St & Windsor St Cambridge, MA",42.368765000000003,-71.094790000000003,,,,
24467,07/14/2010 07:27:00 AM,,Auto,Pedestrian,,PROSPECT ST,Broadway," PROSPECT ST & Broadway Cambridge, MA",42.369317000000002,-71.101021000000003,,,,
24611,08/13/2010 07:38:00 PM,Friday,Auto,Auto,84,STANDISH ST,,"84 STANDISH ST Cambridge, MA",42.383446999999997,-71.139698999999993,,,,
24542,07/30/2010 02:35:00 AM,Friday,Auto,Parked Vehicle,85,SHERMAN ST,,"85 SHERMAN ST Cambridge, MA",42.388216999999997,-71.132480999999999,,,,
23802,02/15/2010 12:17:00 PM,Monday,Auto,Auto,,Cambridge St,HOVEY AVE," Cambridge St & HOVEY AVE Cambridge, MA",42.374637999999997,-71.107881000000006,,,,
24006,04/05/2010 09:14:00 AM,Monday,Auto,Auto,,Walden St,SHERMAN ST," Walden St & SHERMAN ST Cambridge, MA",42.386164999999998,-71.130977000000001,,,,
24510,07/21/2010 05:33:00 PM,Wednesday,Auto,Fixed Object,12,RESERVOIR ST,,"12 RESERVOIR ST Cambridge, MA",42.378523999999999,-71.137141,,,,
24257,05/27/2010 05:16:00 PM,Thursday,Auto,Taxi,114,PINE ST,,"114 PINE ST Cambridge, MA",42.365985000000002,-71.097506999999993,,,,
24475,07/14/2010 10:15:00 AM,Wednesday,Taxi,Auto,,Massachusetts Ave,DAY ST," Massachusetts Ave & DAY ST Cambridge, MA",42.393960999999997,-71.126382000000007,,,,
24342,06/13/2010 05:00:00 PM,Sunday,Auto,Parked Vehicle,100,Cambridgeside Pl,,"100 Cambridgeside Pl Cambridge, MA",42.369137000000002,-71.077147999999994,,,,
23667,01/08/2010 01:28:00 PM,Friday,Auto,Truck,,Cambridge St,Hampshire St," Cambridge St & Hampshire St Cambridge, MA",42.373728999999997,-71.100836999999999,,,,
23854,02/27/2010 02:39:00 PM,Saturday,Auto,Parked Vehicle,364,Rindge Ave,,"364 Rindge Ave Cambridge, MA",42.393087999999999,-71.138992000000002,,,,
24568,08/05/2010 02:15:00 PM,Thursday,Auto,Auto,2051,Massachusetts Ave,Blake St,"2051 Massachusetts Ave Cambridge, MA",42.369202000000001,-71.110688999999994,,,,
24166,05/07/2010 08:39:00 AM,Friday,Auto,Auto,,Allston St,Brookline St," Allston St & Brookline St Cambridge, MA",42.358105000000002,-71.107247000000001,,,,
24569,08/05/2010 04:44:00 PM,Thursday,Auto,Auto,30,Rindge Ave,,"30 Rindge Ave Cambridge, MA",42.392451000000001,-71.126306,,,,
23911,03/15/2010 08:29:00 AM,Monday,School Bus,Pedestrian,,Cardinal Medeiros Ave,Binney St," Cardinal Medeiros Ave & Binney St Cambridge, MA",42.397409000000003,-71.130286999999996,,,,
24345,05/10/2010 12:00:00 PM,,Truck,Parked Vehicle,491,Broadway,,"491 Broadway Cambridge, MA",42.375323999999999,-71.114851000000002,,,,
24281,06/02/2010 06:30:00 PM,Wednesday,Auto,Auto,,Binney St,Broadway," Binney St & Broadway Cambridge, MA",42.364795999999998,-71.089417999999995,,,,
23747,01/31/2010 11:15:00 AM,Sunday,Auto,Auto,,Concord Ave,Buckingham St," Concord Ave & Buckingham St Cambridge, MA",42.38111,-71.128816999999998,,,,
23778,02/09/2010 07:27:00 PM,Tuesday,Auto,Auto,,HARVARD ST,HANCOCK ST," HARVARD ST & HANCOCK ST Cambridge, MA",42.370049999999999,-71.106890000000007,,,,
23877,03/03/2010 11:09:00 AM,Wednesday,Auto,Auto,,Binney St,FIRST ST," Binney St & FIRST ST Cambridge, MA",42.365141999999999,-71.078205999999994,,,,
23696,01/15/2010 03:00:00 PM,Friday,Auto,Auto,,OXFORD AVE,Wendell St," OXFORD AVE & Wendell St Cambridge, MA",42.381554000000001,-71.116331000000002,,,,
23871,03/03/2010 08:29:00 PM,Wednesday,MBTA Bus,Bicycle,,Brattle St,JFK St," Brattle St & JFK St Cambridge, MA",42.373466999999998,-71.119388999999998,,,,
23679,01/08/2010 02:45:00 PM,Friday,Auto,Auto,32,Albany St,,"32 Albany St Cambridge, MA",42.362155999999999,-71.092911999999998,,,,
24069,04/17/2010 05:19:00 PM,Saturday,Auto,Auto,365,Concord Ave,,"365 Concord Ave Cambridge, MA",42.385168,-71.136780999999999,,,,
24200,05/15/2010 09:30:00 AM,Saturday,Auto,Auto,,Blackstone St,River St," Blackstone St & River St Cambridge, MA",42.362009,-71.114306999999997,,,,
24033,04/11/2010 03:04:00 PM,Sunday,Auto,Fixed Object,366,Rindge Ave,,"366 Rindge Ave Cambridge, MA",42.393844999999999,-71.138661999999997,,,,
23640,01/01/2010 03:59:00 AM,Friday,Auto,Parked Vehicle,105,Coolidge Ave,,"105 Coolidge Ave Cambridge, MA",42.368662,-71.141390999999999,,,,
24302,06/05/2010 01:15:00 PM,Saturday,Auto,Parked Vehicle,132,HURON AVE,,"132 HURON AVE Cambridge, MA",42.382938000000003,-71.130224999999996,,,,
24643,08/22/2010 09:59:00 AM,Sunday,Auto,Taxi,,PLEASANT ST,Allston St," PLEASANT ST & Allston St Cambridge, MA",42.360785,-71.112035000000006,,,,
24002,04/03/2010 04:15:00 PM,Saturday,Auto,Bicycle,,Massachusetts Ave,Vassar St," Massachusetts Ave & Vassar St Cambridge, MA",42.360154000000001,-71.094881999999998,,,,
23641,01/01/2010 08:49:00 AM,Friday,Auto,Parked Vehicle,,Western Ave,HOWARD ST," Western Ave & HOWARD ST Cambridge, MA",42.364749000000003,-71.110774000000006,,,,
23784,02/09/2010 09:00:00 AM,Tuesday,Auto,Pedestrian,221,MOUNT AUBURN ST,Sparks St,"221 MOUNT AUBURN ST Cambridge, MA",42.374868999999997,-71.129949999999994,,,,
24288,06/03/2010 12:30:00 PM,Thursday,Auto,Auto,,Webster Ave,ELM ST," Webster Ave & ELM ST Cambridge, MA",42.374290000000002,-71.094746999999998,,,,
24508,07/21/2010 04:08:00 PM,Wednesday,Auto,Auto,,Third St,SPRING ST," Third St & SPRING ST Cambridge, MA",42.368965000000003,-71.080324000000005,,,,
24258,05/27/2010 11:23:00 PM,Thursday,Auto,Parked Vehicle,58,Berkshire St,,"58 Berkshire St Cambridge, MA",42.369824000000001,-71.091055999999995,,,,
24280,05/29/2010 11:00:00 PM,Friday,Auto,Auto,50,Brattle St,,"50 Brattle St Cambridge, MA",42.374383000000002,-71.121770999999995,,,,
23989,03/31/2010 06:45:00 PM,Wednesday,Auto,Pedestrian,19,White St,,"19 White St Cambridge, MA",42.389522999999997,-71.119006999999996,,,,
23973,03/27/2010 08:00:00 PM,Saturday,Auto,Parked Vehicle,182,Windsor St,,"182 Windsor St Cambridge, MA",42.365904,-71.095950000000002,,,,
23714,01/21/2010 09:59:00 PM,Thursday,Auto,Parked Vehicle,90,Washington Ave,,"90 Washington Ave Cambridge, MA",42.363875,-71.093283,,,,
24582,08/08/2010 04:44:00 PM,Sunday,Auto,Auto,,Massachusetts Ave,GOLD STAR RD," Massachusetts Ave & GOLD STAR RD Cambridge, MA",42.398305999999998,-71.131305999999995,,,,
24476,07/14/2010 05:29:00 PM,Wednesday,Taxi,Bicycle,,Massachusetts Ave,HARVARD SQ," Massachusetts Ave & HARVARD SQ Cambridge, MA",42.374383999999999,-71.118787999999995,,,,
24623,08/17/2010 08:04:00 AM,Tuesday,Auto,Parked Vehicle,2,Kelly Rd,,"2 Kelly Rd Cambridge, MA",42.361837000000001,-71.108434000000003,,,,
23985,03/30/2010 12:30:00 PM,Tuesday,Auto,Parked Vehicle,,SOMERVILLE AVE,White St," SOMERVILLE AVE & White St Cambridge, MA",42.388565999999997,-71.119039999999998,,,,
23977,03/28/2010 10:50:00 PM,Sunday,Auto,Pedestrian,,DAVENPORT ST,Massachusetts Ave," DAVENPORT ST & Massachusetts Ave Cambridge, MA",42.389418999999997,-71.120031999999995,,,,
23711,02/21/2010 03:20:00 PM,Thursday,Auto,Auto,,Broadway,Windsor St," Broadway & Windsor St Cambridge, MA",42.367106999999997,-71.095416,,,,
24734,08/09/2010 08:00:00 PM,Sunday,Auto,Parked Vehicle,650,Cambridge St,,"650 Cambridge St Cambridge, MA",42.371881000000002,-71.087315000000004,,,,
24023,04/04/2010 11:00:00 AM,Sunday,Auto,Parked Vehicle,20,Trowbridge St,,"20 Trowbridge St Cambridge, MA",42.371046,-71.112119000000007,,,,
24627,08/17/2010 11:54:00 AM,Tuesday,Auto,Auto,,PLEASANT ST,GREEN ST," PLEASANT ST & GREEN ST Cambridge, MA",42.365872000000003,-71.106027999999995,,,,
24087,04/21/2010 06:14:00 PM,Wednesday,Auto,Bicycle,110,MAGAZINE ST,,"110 MAGAZINE ST Cambridge, MA",42.360045999999997,-71.109848,,,,
24431,07/08/2010 08:45:00 AM,,Auto,Auto,,Rindge Ave,REED ST," Rindge Ave & REED ST Cambridge, MA",42.393416999999999,-71.132048999999995,,,,
23664,01/07/2010 10:38:00 AM,Thursday,Taxi,Truck,,Peabody St,Massachusetts Ave," Peabody St & Massachusetts Ave Cambridge, MA",42.374070000000003,-71.118838999999994,,,,
24299,06/04/2010 04:15:00 PM,Friday,Auto,Auto,1,Bennett St,,"1 Bennett St Cambridge, MA",42.371983,-71.122510000000005,,,,
24125,04/28/2010 12:00:00 AM,Wednesday,Auto,Parked Vehicle,1,White St,,"1 White St Cambridge, MA",42.389237999999999,-71.119527000000005,,,,
23741,01/29/2010 12:00:00 AM,Friday,Auto,Auto,1,Broadway,,"1 Broadway Cambridge, MA",42.362729999999999,-71.084013999999996,,,,
