"company_name","company_name_additional","doing_business_as_dba","street_address","zip_code","first_issue_date","permit_start_date","permit_end_date","licensed_capacity","monday_opening","monday_close","tuesday_opening","tuesday_close","wednesday_opening","wednesday_close","thursday_opening","thursday_close","friday_opening","friday_close","saturday_opening","saturday_close","sunday_opening","sunday_close"
"Bowery Cambridge, LLC",,"The Sinclair","52 Church Street","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","700","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","21:00:00","03:00:00","21:00:00","03:00:00","21:00:00","03:00:00","20:00:00"
,,"Café Anthony 983","983 Massachusetts Ave","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","24","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00"
"Café ArtScience, LLC","Café ArtScience, LLC","Café ArtScience","650 East Kendall St","02142",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","195","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00"
"Cafe Mami, Inc.",,"Cafe Mami","41 Ashley St #1","02128",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","15","06:45:00","16:00:00","06:45:00","16:00:00","06:45:00","16:00:00","06:45:00","16:00:00","06:45:00","16:00:00","06:45:00","16:00:00","06:45:00","16:00:00"
"Cakewalk Bakers LLC",,"Flour Bakery & Cafe","190 Massachusetts Ave","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","40","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00"
"Cakewalk Bakers, LLC",,"Flour Bakery & Café","9 Travis Street","02134",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","44","02:00:00","15:00:00","02:00:00","15:00:00","02:00:00","15:00:00","02:00:00","15:00:00","02:00:00","15:00:00","03:00:00","13:00:00","04:00:00","12:00:00"
"Cakewalk Bakers, LLC",,"Flour Bakery & Cafe","40 Erie St","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","35","02:00:00","15:00:00","02:00:00","15:00:00","02:00:00","15:00:00","02:00:00","15:00:00","02:00:00","15:00:00","02:00:00","15:00:00","02:00:00","15:00:00"
"Cambridge Craft, LLC",,"World of Beer","100 Cambridgeside Place #W102","02142",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","149","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","20:00:00"
"Cambridge Cuisine, LLC","Cambridge Cuisine,LLC","Puritan & Company","1166 Cambridge St","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","120","12:00:00","18:00:00","12:00:00","18:00:00","12:00:00","18:00:00","12:00:00","18:00:00","12:00:00","19:00:00","12:00:00","19:00:00","05:00:00","18:00:00"
"Cambridge Deli and Grill, LLC",,"Cambridge Deli and Grill","90 River Street","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","19","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00"
"Cambridge Pizzeria, Inc.",,"Cambridge Pizzeria","263 Brookline St","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","18","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00"
"Cambridgealfredos, Inc.",,"Alfredo's Italian Kitchen","691 Cambridge St","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","19","05:00:00","17:00:00","05:00:00","17:00:00","05:00:00","17:00:00","05:00:00","17:00:00","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","17:00:00"
"Catalyst Café, LLC","Catalyst Café, LLC","Catalyst Cafe","75-125 Binney","02142",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","46","02:00:00","14:00:00","02:00:00","14:00:00","02:00:00","14:00:00","02:00:00","14:00:00","02:00:00","14:00:00","02:00:00","14:00:00","02:00:00","14:00:00"
"Catalyst Restaurant, LLC","Catalyst Restaurants, LLC","Catalyst","300 Technology Square","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","284","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00"
"Chazumba, LLC","Felipe's Taqueria","Felipe's Taqueria","21 Brattle Street","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","110","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00"
"Cheese Pizza, LLC","Cheese Pizza, LLC","Roxy's A4cade","300 Massachusetts Avenue","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","148","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","20:00:00"
"Chef Group, Inc.",,"Hana Sushi","2372 Massachusetts Avenue","02140",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","48","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00"
"Chiang Mai Thai Cambridge, Inc.",,"Chaing Mai Thai","100 Cambridgeside Place","02141",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","1","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00"
"Chipotle Mexican Grill of Colorado, LLC",,"Chipotle Mexican Grill","1401 Wynkoop St #500","80202",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","1","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00"
"Chipotle Mexican Grill of Colorado, LLC",,"Chipotle Mexican Grill","1401 Wynkoop Street Tre. 500","80202",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","55","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00"
"Choi's Food, Inc.",,"Kimchi Kitchen","847 Cambridge St","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","19","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00"
"Church Street Enterprises, LLC",,"Dunkin Donuts","61 Church Street","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","8","00:00:00","19:00:00","00:00:00","19:00:00","00:00:00","19:00:00","00:00:00","19:00:00","00:00:00","19:00:00","00:00:00","19:00:00","00:00:00","19:00:00"
"Dogma Restaurant Group, LLC",,"Meadhall","48 Lamberts Lane","02025",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","350","06:30:00","20:00:00","06:30:00","20:00:00","06:30:00","20:00:00","06:30:00","20:00:00","06:30:00","20:00:00","06:30:00","20:00:00","10:00:00","20:00:00"
"Cinema Beverages Holding Company, LLC",,"Kendall Square Food and Beverage Service","One Kendall Square #1900","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","1435","05:00:00","21:00:00","05:00:00","21:00:00","05:00:00","21:00:00","05:00:00","21:00:00","05:00:00","21:00:00","05:00:00","21:00:00","05:00:00","21:00:00"
"Classic Restaurant Concepts, LLC",,"En Boca","8 Holyoke Street","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","162","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","09:00:00","03:00:00","09:00:00","03:00:00","09:00:00","05:00:00","20:00:00"
"Clover Fast Food, Inc.",,"Clover Fast Food","1326 Massachusetts Avenue","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","96","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00"
"Clover Fast Food, Inc.",,"Clover Fast Food","302 Elm Street","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","66","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00"
"Clover Fast Food, Inc",,"Clover Fast Food","355 Main Street","02142",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","62","01:00:00","18:00:00","01:00:00","18:00:00","01:00:00","18:00:00","01:00:00","18:00:00","01:00:00","18:00:00","01:00:00","18:00:00","01:00:00","18:00:00"
"Compass Group USA, Inc.","Compass Group USA, Inc.","Eurest Dining Services","610 Main Street","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","210","02:30:00","11:00:00","02:30:00","11:00:00","02:30:00","11:00:00","02:30:00","11:00:00","02:30:00","11:00:00",,,,
"CRW Partners, LLC","CRW Partners, LLC","Dunkin Donuts","1003 Massachusetts Avenue","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","13","23:30:00","19:00:00","23:30:00","19:00:00","23:30:00","19:00:00","23:30:00","19:00:00","23:30:00","19:00:00","23:30:00","19:00:00","23:30:00","19:00:00"
"CTown, LLC",,"Haute Coffee","One Canal Park","02141",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","34","02:00:00","13:00:00","02:00:00","13:00:00","02:00:00","13:00:00","02:00:00","13:00:00","02:00:00","13:00:00","02:00:00","13:00:00",,
,,"Curio Coffee","441 Cambridge St","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","15","01:00:00","14:00:00","01:00:00","14:00:00","01:00:00","14:00:00","01:00:00","14:00:00","01:00:00","14:00:00","01:00:00","14:00:00","01:00:00","14:00:00"
"D2J Restaurant Group, LLC",,"Hops 'n Scotch","1248 Cambridge Street","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","99","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00"
"Darul Kabab, Inc.",,"Darul Kabab","2072 Mass Ave","02140",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","37","03:00:00","17:00:00","03:00:00","17:00:00","03:00:00","17:00:00","03:00:00","17:00:00","03:00:00","17:00:00","03:00:00","17:00:00","03:00:00","15:00:00"
"Diamonds Cambridge Group, Inc.",,"All Star Pizza Bar","1238 Cambridge Street","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","20","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00"
"Diciples, LLC",,"Bonchon","15 New England Executive Park","01803",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","95","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00"
"DJD Restaurant Group, LLC",,"Toscano Harvard Square","52 Brattle Street","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","119","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","20:00:00"
"Dongs Garden, LLC",,"Chicken Now","2 Copper Beech Circle","02379",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","0","04:00:00","17:00:00","04:00:00","17:00:00","04:00:00","17:00:00","04:00:00","17:00:00","04:00:00","17:00:00","04:00:00","17:00:00","04:00:00","17:00:00"
"Dunster Street Restaurant Corporation",,"The Hourly Oyster House","15 Dunster St","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","90","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","21:00:00","06:00:00","21:00:00","05:00:00","21:00:00","05:00:00","20:00:00"
"Eastern Side, Inc.","Eastern Side, Inc.","Christopher's Deli & Ice Cream","580 Cambridge St","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","20","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00"
"Elm Street, LLC",,"Lone Star Taco Bar","635 Cambridge St","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","76","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","05:00:00","21:00:00","05:00:00","21:00:00"
"Exchange Coffeehouse, Inc.",,"Exchange Café Health Bar","1295 Cambridge St","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","20","01:00:00","13:00:00","01:00:00","13:00:00","01:00:00","13:00:00","01:00:00","13:00:00","01:00:00","13:00:00","01:00:00","13:00:00","01:00:00","13:00:00"
"Farah Enterprises, Inc.",,"Domino's","7 Desmond Ave","02472",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","16","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","20:00:00"
"Fava Bean, LLC",,"Fava Bean Mediterranean","100 Cambridgeside Place","02141",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","1","04:00:00","17:00:00","04:00:00","17:00:00","04:00:00","17:00:00","04:00:00","17:00:00","04:00:00","17:00:00","04:00:00","17:00:00","04:00:00","13:00:00"
"Fiorella's Express Cambridge, LLC",,"Fiorella's Express","2401 Massachusetts Avenue","02140",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","20","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00"
"Four Seasons Food Service, Inc.","Four Seasons Food Service, Inc.","Koreana","158 Prospect St","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","100","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00"
"Fuji Group, Inc.","Fuji Group, Inc.","Fuji Restaurant","1546 Hancock St","02169",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","55","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00"
"GF Enterprise, LLC",,"Taco Bell","48 Nicholson St","01905",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","1","05:00:00","16:00:00","05:00:00","16:00:00","05:00:00","16:00:00","05:00:00","16:00:00","05:00:00","16:00:00","05:00:00","16:00:00","07:00:00","14:00:00"
"Gillypad, LLC",,"Lily Pad","1353 Cambridge Street","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","36","12:00:00","20:00:00","12:00:00","20:00:00","12:00:00","20:00:00","12:00:00","20:00:00","12:00:00","20:00:00","12:00:00","20:00:00","12:00:00","20:00:00"
"Giulia, Inc",,"Giulia","1682 Massachusetts Avenue","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","90","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00"
"Go Go Curry Cambridge, LLC",,"Go Go Curry","581 Mass Avenue","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","10","04:00:00","18:00:00","04:00:00","18:00:00","04:00:00","18:00:00","04:00:00","18:00:00","04:00:00","18:00:00","04:00:00","18:00:00","04:00:00","18:00:00"
"Goden Street, Inc.",,"The Rising","1172 Cambridge Street","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","99","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","20:00:00"
"Give 'Em Enough Rope, LLC",,"The Automatic","50 Hampshire St","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","74","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00"
"GQS Harvard Square, Inc.",,"Tom's BaoBao","57 JFK St","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","17","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00"
"Greek Kitchen 2 LLC",,"Saloniki Greek","181 Massachusetts Ave,","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","47","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00"
"Guggy, LLC",,"Studio Mantra","577 Massachusetts Avenue","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","72","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00"
"H Mart Cambridge, LLC",,"H Mart","581 Massachusetts Avenue","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","30","04:00:00","18:00:00","04:00:00","18:00:00","04:00:00","18:00:00","04:00:00","18:00:00","04:00:00","18:00:00","04:00:00","18:00:00","04:00:00","18:00:00"
"Handi Indian Restaurant, Inc.",,"Harvest of India Fine Indian Bistro","1001 Massachusetts Ave","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","39","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00"
"Hi-Rise Bread Company, Inc.",,"Hi-Rise Bread Company","1663 Mass Ave","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","59","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00"
"HK Food Group 1030, LLC","HK Food Group 1030, LLC","Waypoint","1030 Mass Avenue","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","145","11:00:00","20:00:00","11:00:00","20:00:00","11:00:00","20:00:00","11:00:00","20:00:00","11:00:00","20:00:00","05:30:00","20:00:00","05:30:00","20:00:00"
"HK Food Group, LLC",,"Alden & Harlow","40 Brattle Street","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","191","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","21:00:00","03:00:00","21:00:00","03:00:00","21:00:00","03:00:00","20:00:00"
"Hot Pot Boston 1, LLC",,"Happy Lamb Hot Pot","485 Mass Avenue","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","134","06:30:00","18:45:00","06:30:00","18:45:00","06:30:00","18:45:00","06:30:00","18:45:00","06:30:00","18:45:00","06:30:00","18:45:00","06:30:00","18:45:00"
"HSA Food Park, LLC","HSA Food Park, LLC","Naco Taco Food Park","297 Massachusetts Avenue","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","118","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00"
"HUB Donuts, Inc.",,"Dunkin Donuts","199 Alewife Brook Parkway","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","30","00:00:00","18:00:00","00:00:00","18:00:00","00:00:00","18:00:00","00:00:00","18:00:00","00:00:00","18:00:00","00:00:00","18:00:00","00:00:00","18:00:00"
"HUB Donuts, Inc.",,"Dunkin Donuts","517 Concord Avenue","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","19","00:00:00","18:00:00","00:00:00","18:00:00","00:00:00","18:00:00","00:00:00","18:00:00","00:00:00","18:00:00","00:00:00","18:00:00","00:00:00","18:00:00"
"Hult International Business School, Inc.","North Point Cafe, Inc.","Hult Student Lounge","1 Education St","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","188","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00"
"HYP, LLC",,"Pagu","310 Massachusetts Avenue","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","172","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","21:00:00","02:00:00","21:00:00","02:00:00","21:00:00","02:00:00","20:00:00"
"IBD Limited",,"Darwin's Ltd.","313 Mass Ave",,,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","98","01:30:00","16:00:00","01:30:00","16:00:00","01:30:00","16:00:00","01:30:00","16:00:00","01:30:00","16:00:00","01:30:00","16:00:00","02:00:00","16:00:00"
"JC.N.A. Boston, Inc.",,"Wafuya","1815 Mass Ave","02140",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","80","05:30:00","20:00:00","05:30:00","20:00:00","05:30:00","20:00:00","05:30:00","20:00:00","05:30:00","20:00:00","05:30:00","20:00:00","05:30:00","20:00:00"
"JKFOODGROUP, LLC",,"Little Donkey","505 Massachusetts Avenue","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","110","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","21:00:00","03:00:00","21:00:00","03:00:00","21:00:00","03:00:00","20:00:00"
"Jules Catering, Inc.","Jules Catering, Inc","The Rock Cafe","66 South Street PO Box 360","02143",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","93","03:30:00","10:00:00","03:30:00","10:00:00","03:30:00","10:00:00","03:30:00","10:00:00","03:30:00","10:00:00",,,,
"Jyoti and Ranjee Food, Inc.",,"Subway","36 JFK St.","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","25","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00"
"Kaveri Incorporated",,"Nirvana","1680 Massachusetts Avenue","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","74","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00"
"Life Alive Acquisition, LLC",,"Life Alive","765 Mass Ave","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","70","03:00:00","18:00:00","03:00:00","18:00:00","03:00:00","18:00:00","03:00:00","18:00:00","03:00:00","18:00:00","03:00:00","18:00:00","03:00:00","18:00:00"
"Lin Empire, Inc.","Lin Empire, Inc.","House of Chang","282 Concord Ave","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","50","06:30:00","17:30:00","06:30:00","17:30:00","06:30:00","17:30:00","06:30:00","17:30:00","06:30:00","17:30:00","06:30:00","17:30:00","06:30:00","17:30:00"
"Liquiteria Mass Ave, LLC",,"Liquiteria","1440 Massachusetts Avenue","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","13","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00"
"Lucksamee of Cambridge, Inc",,"Rod Dee Thai Cuisine Original","1906 Mass Avenue","02140",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","40","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00"
"Lulu Cuisine, LLC",,"Shepard","1 Shepard Street","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","82","12:00:00","20:00:00","12:00:00","20:00:00","12:00:00","20:00:00","12:00:00","20:00:00","12:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00"
"M&R Hospitality Group, Inc.",,"Moona Restaurant","243 Hampshire Street","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","19","12:00:00","20:00:00","12:00:00","20:00:00","12:00:00","20:00:00","12:00:00","20:00:00","12:00:00","20:00:00","12:00:00","20:00:00","12:00:00","20:00:00"
"Mainely Burgers MA, LLC",,"Mainely Burgers","704 Massachusetts Avenue","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","40","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00"
"Mashed, LLC",,"Otto","1432 Massachusetts Avenue","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","3","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00"
"Mass Ave Restaurant, LLC",,"Mass Ave Restaurant","906 Mass Ave","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","24","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","11:00:00"
"McCabe's Porter, LLC","McCabe's Porter, LLC","McCabe's Bar and Grill","2046 Mass Ave","02140",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","84","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00"
"Juicy Peach, LLC",,"Viale","190 Mystic Valley Parkway","02474",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","84","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00"
"Memorial Drive Partners, LLC",,"Dunkin Donuts","808 Memorial Drive","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","20","23:30:00","18:00:00","23:30:00","18:00:00","23:30:00","18:00:00","23:30:00","18:00:00","23:30:00","18:00:00","23:30:00","18:00:00","23:30:00","18:00:00"
"Mother Juice, Inc.",,"Mother Juice","625 West Kendall Street","02142",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","10","02:00:00","13:00:00","02:00:00","13:00:00","02:00:00","13:00:00","02:00:00","13:00:00","02:00:00","13:00:00","02:00:00","13:00:00",,
