"year","zone","sex","age_group","population","prevalence","crude_prevalence_rate"
"2008-01-01T00:00:00.000","Zone 2 - Northern","F","80 +","4958","311","6.27"
"2008-01-01T00:00:00.000","Zone 2 - Northern","M","0 to 9","7060","981","13.90"
"2008-01-01T00:00:00.000","Zone 2 - Northern","M","10 to 19","8698","2040","23.45"
"2008-01-01T00:00:00.000","Zone 2 - Northern","M","20 to 29","8038","958","11.92"
"2008-01-01T00:00:00.000","Zone 2 - Northern","M","30 to 39","9387","556","5.92"
"2008-01-01T00:00:00.000","Zone 2 - Northern","M","40 to 49","12008","581","4.84"
"2008-01-01T00:00:00.000","Zone 2 - Northern","M","50 to 59","12234","610","4.99"
"2008-01-01T00:00:00.000","Zone 2 - Northern","M","60 to 69","9098","392","4.31"
"2008-01-01T00:00:00.000","Zone 2 - Northern","M","70 to 79","5043","240","4.76"
"2008-01-01T00:00:00.000","Zone 2 - Northern","M","80 +","2711","161","5.94"
"2008-01-01T00:00:00.000","Zone 1 - Western","F","0 to 9","7715","829","10.75"
"2008-01-01T00:00:00.000","Zone 1 - Western","F","10 to 19","9567","1846","19.30"
"2008-01-01T00:00:00.000","Zone 1 - Western","F","20 to 29","9859","1357","13.76"
"2008-01-01T00:00:00.000","Zone 1 - Western","F","30 to 39","11491","1272","11.07"
"2008-01-01T00:00:00.000","Zone 1 - Western","F","40 to 49","16319","1635","10.02"
"2008-01-01T00:00:00.000","Zone 1 - Western","F","50 to 59","16622","1624","9.77"
"2008-01-01T00:00:00.000","Zone 1 - Western","F","60 to 69","12942","1270","9.81"
"2008-01-01T00:00:00.000","Zone 1 - Western","F","70 to 79","8068","694","8.60"
"2008-01-01T00:00:00.000","Zone 1 - Western","F","80 +","6656","472","7.09"
"2008-01-01T00:00:00.000","Zone 1 - Western","M","0 to 9","8073","1248","15.46"
"2008-01-01T00:00:00.000","Zone 1 - Western","M","10 to 19","10360","2408","23.24"
"2008-01-01T00:00:00.000","Zone 1 - Western","M","20 to 29","9747","1120","11.49"
"2008-01-01T00:00:00.000","Zone 1 - Western","M","30 to 39","11100","675","6.08"
"2008-01-01T00:00:00.000","Zone 1 - Western","M","40 to 49","15565","911","5.85"
"2008-01-01T00:00:00.000","Zone 1 - Western","M","50 to 59","16296","821","5.04"
"2008-01-01T00:00:00.000","Zone 1 - Western","M","60 to 69","12748","704","5.52"
"2008-01-01T00:00:00.000","Zone 1 - Western","M","70 to 79","7307","418","5.72"
"2008-01-01T00:00:00.000","Zone 1 - Western","M","80 +","4043","251","6.21"
"2009-01-01T00:00:00.000","Zone 4 - Central","F","0 to 9","17450","1674","9.59"
"2009-01-01T00:00:00.000","Zone 4 - Central","F","10 to 19","24186","4816","19.91"
"2009-01-01T00:00:00.000","Zone 4 - Central","F","20 to 29","27058","4210","15.56"
"2009-01-01T00:00:00.000","Zone 4 - Central","F","30 to 39","29257","3616","12.36"
"2009-01-01T00:00:00.000","Zone 4 - Central","F","40 to 49","33396","3943","11.81"
"2009-01-01T00:00:00.000","Zone 4 - Central","F","50 to 59","30247","3689","12.20"
"2009-01-01T00:00:00.000","Zone 4 - Central","F","60 to 69","21147","2693","12.73"
"2009-01-01T00:00:00.000","Zone 4 - Central","F","70 to 79","12317","1284","10.42"
"2009-01-01T00:00:00.000","Zone 4 - Central","F","80 +","9951","823","8.27"
"2009-01-01T00:00:00.000","Zone 4 - Central","M","0 to 9","18369","2582","14.06"
"2009-01-01T00:00:00.000","Zone 4 - Central","M","10 to 19","24976","6305","25.24"
"2009-01-01T00:00:00.000","Zone 4 - Central","M","20 to 29","26628","3975","14.93"
"2009-01-01T00:00:00.000","Zone 4 - Central","M","30 to 39","26919","1926","7.15"
"2009-01-01T00:00:00.000","Zone 4 - Central","M","40 to 49","31664","2020","6.38"
"2009-01-01T00:00:00.000","Zone 4 - Central","M","50 to 59","28585","1846","6.46"
"2009-01-01T00:00:00.000","Zone 4 - Central","M","60 to 69","19803","1214","6.13"
"2009-01-01T00:00:00.000","Zone 4 - Central","M","70 to 79","10559","663","6.28"
"2009-01-01T00:00:00.000","Zone 4 - Central","M","80 +","5435","333","6.13"
"2009-01-01T00:00:00.000","Zone 3 - Eastern","F","0 to 9","6764","571","8.44"
"2009-01-01T00:00:00.000","Zone 3 - Eastern","F","10 to 19","8430","1625","19.28"
"2009-01-01T00:00:00.000","Zone 3 - Eastern","F","20 to 29","8466","1084","12.80"
"2009-01-01T00:00:00.000","Zone 3 - Eastern","F","30 to 39","9370","870","9.28"
"2009-01-01T00:00:00.000","Zone 3 - Eastern","F","40 to 49","12664","1064","8.40"
"2009-01-01T00:00:00.000","Zone 3 - Eastern","F","50 to 59","14355","1219","8.49"
"2009-01-01T00:00:00.000","Zone 3 - Eastern","F","60 to 69","11070","1009","9.11"
"2009-01-01T00:00:00.000","Zone 3 - Eastern","F","70 to 79","6915","538","7.78"
"2009-01-01T00:00:00.000","Zone 3 - Eastern","F","80 +","5777","372","6.44"
"2009-01-01T00:00:00.000","Zone 3 - Eastern","M","0 to 9","7192","907","12.61"
"2009-01-01T00:00:00.000","Zone 3 - Eastern","M","10 to 19","9019","2219","24.60"
"2009-01-01T00:00:00.000","Zone 3 - Eastern","M","20 to 29","8693","1141","13.13"
"2009-01-01T00:00:00.000","Zone 3 - Eastern","M","30 to 39","9271","561","6.05"
"2009-01-01T00:00:00.000","Zone 3 - Eastern","M","40 to 49","12188","561","4.60"
"2009-01-01T00:00:00.000","Zone 3 - Eastern","M","50 to 59","14154","660","4.66"
"2009-01-01T00:00:00.000","Zone 3 - Eastern","M","60 to 69","11250","558","4.96"
"2009-01-01T00:00:00.000","Zone 3 - Eastern","M","70 to 79","6048","314","5.19"
"2009-01-01T00:00:00.000","Zone 3 - Eastern","M","80 +","3064","159","5.19"
"2009-01-01T00:00:00.000","Zone 2 - Northern","F","0 to 9","6775","630","9.30"
"2009-01-01T00:00:00.000","Zone 2 - Northern","F","10 to 19","7872","1471","18.69"
"2009-01-01T00:00:00.000","Zone 2 - Northern","F","20 to 29","8038","1121","13.95"
"2009-01-01T00:00:00.000","Zone 2 - Northern","F","30 to 39","9681","1153","11.91"
"2009-01-01T00:00:00.000","Zone 2 - Northern","F","40 to 49","12066","1225","10.15"
"2009-01-01T00:00:00.000","Zone 2 - Northern","F","50 to 59","12436","1268","10.20"
"2009-01-01T00:00:00.000","Zone 2 - Northern","F","60 to 69","9467","933","9.86"
"2009-01-01T00:00:00.000","Zone 2 - Northern","F","70 to 79","5846","518","8.86"
"2009-01-01T00:00:00.000","Zone 2 - Northern","F","80 +","5002","324","6.48"
"2009-01-01T00:00:00.000","Zone 2 - Northern","M","0 to 9","7065","924","13.08"
"2009-01-01T00:00:00.000","Zone 2 - Northern","M","10 to 19","8633","2095","24.27"
"2009-01-01T00:00:00.000","Zone 2 - Northern","M","20 to 29","8164","1069","13.09"
"2009-01-01T00:00:00.000","Zone 2 - Northern","M","30 to 39","9298","586","6.30"
"2009-01-01T00:00:00.000","Zone 2 - Northern","M","40 to 49","11854","605","5.10"
"2009-01-01T00:00:00.000","Zone 2 - Northern","M","50 to 59","12359","623","5.04"
"2009-01-01T00:00:00.000","Zone 2 - Northern","M","60 to 69","9599","437","4.55"
"2009-01-01T00:00:00.000","Zone 2 - Northern","M","70 to 79","5127","245","4.78"
"2009-01-01T00:00:00.000","Zone 2 - Northern","M","80 +","2761","165","5.98"
"2009-01-01T00:00:00.000","Zone 1 - Western","F","0 to 9","7592","789","10.39"
"2009-01-01T00:00:00.000","Zone 1 - Western","F","10 to 19","9616","1860","19.34"
"2009-01-01T00:00:00.000","Zone 1 - Western","F","20 to 29","9842","1442","14.65"
"2009-01-01T00:00:00.000","Zone 1 - Western","F","30 to 39","11384","1332","11.70"
"2009-01-01T00:00:00.000","Zone 1 - Western","F","40 to 49","15908","1651","10.38"
"2009-01-01T00:00:00.000","Zone 1 - Western","F","50 to 59","16949","1712","10.10"
"2009-01-01T00:00:00.000","Zone 1 - Western","F","60 to 69","13569","1396","10.29"
"2009-01-01T00:00:00.000","Zone 1 - Western","F","70 to 79","8186","736","8.99"
"2009-01-01T00:00:00.000","Zone 1 - Western","F","80 +","6739","484","7.18"
"2009-01-01T00:00:00.000","Zone 1 - Western","M","0 to 9","8009","1154","14.41"
"2009-01-01T00:00:00.000","Zone 1 - Western","M","10 to 19","10324","2456","23.79"
"2009-01-01T00:00:00.000","Zone 1 - Western","M","20 to 29","9861","1305","13.23"
"2009-01-01T00:00:00.000","Zone 1 - Western","M","30 to 39","10935","685","6.26"
"2009-01-01T00:00:00.000","Zone 1 - Western","M","40 to 49","15272","927","6.07"
"2009-01-01T00:00:00.000","Zone 1 - Western","M","50 to 59","16463","883","5.36"
"2009-01-01T00:00:00.000","Zone 1 - Western","M","60 to 69","13404","761","5.68"
"2009-01-01T00:00:00.000","Zone 1 - Western","M","70 to 79","7492","430","5.74"
"2009-01-01T00:00:00.000","Zone 1 - Western","M","80 +","4129","261","6.32"
"2010-01-01T00:00:00.000","Zone 4 - Central","F","0 to 9","17592","1557","8.85"
"2010-01-01T00:00:00.000","Zone 4 - Central","F","10 to 19","23773","4705","19.79"
"2010-01-01T00:00:00.000","Zone 4 - Central","F","20 to 29","27656","4459","16.12"
"2010-01-01T00:00:00.000","Zone 4 - Central","F","30 to 39","29419","3697","12.57"
"2010-01-01T00:00:00.000","Zone 4 - Central","F","40 to 49","33494","4053","12.10"
"2010-01-01T00:00:00.000","Zone 4 - Central","F","50 to 59","31182","3832","12.29"
"2010-01-01T00:00:00.000","Zone 4 - Central","F","60 to 69","22270","2882","12.94"
"2010-01-01T00:00:00.000","Zone 4 - Central","F","70 to 79","12561","1345","10.71"
"2010-01-01T00:00:00.000","Zone 4 - Central","F","80 +","10213","878","8.60"
"2010-01-01T00:00:00.000","Zone 4 - Central","M","0 to 9","18661","2398","12.85"
"2010-01-01T00:00:00.000","Zone 4 - Central","M","10 to 19","24491","6215","25.38"
"2010-01-01T00:00:00.000","Zone 4 - Central","M","20 to 29","27633","4419","15.99"
"2010-01-01T00:00:00.000","Zone 4 - Central","M","30 to 39","27225","2061","7.57"
"2010-01-01T00:00:00.000","Zone 4 - Central","M","40 to 49","31656","2054","6.49"
"2010-01-01T00:00:00.000","Zone 4 - Central","M","50 to 59","29496","1933","6.55"
"2010-01-01T00:00:00.000","Zone 4 - Central","M","60 to 69","20840","1322","6.34"
"2010-01-01T00:00:00.000","Zone 4 - Central","M","70 to 79","10826","704","6.50"
"2010-01-01T00:00:00.000","Zone 4 - Central","M","80 +","5639","343","6.08"
"2010-01-01T00:00:00.000","Zone 3 - Eastern","F","0 to 9","6763","517","7.64"
"2010-01-01T00:00:00.000","Zone 3 - Eastern","F","10 to 19","8394","1606","19.13"
"2010-01-01T00:00:00.000","Zone 3 - Eastern","F","20 to 29","8485","1179","13.90"
"2010-01-01T00:00:00.000","Zone 3 - Eastern","F","30 to 39","9358","923","9.86"
"2010-01-01T00:00:00.000","Zone 3 - Eastern","F","40 to 49","12190","1048","8.60"
"2010-01-01T00:00:00.000","Zone 3 - Eastern","F","50 to 59","14557","1266","8.70"
"2010-01-01T00:00:00.000","Zone 3 - Eastern","F","60 to 69","11534","1085","9.41"
"2010-01-01T00:00:00.000","Zone 3 - Eastern","F","70 to 79","7076","578","8.17"
"2010-01-01T00:00:00.000","Zone 3 - Eastern","F","80 +","5727","383","6.69"
"2010-01-01T00:00:00.000","Zone 3 - Eastern","M","0 to 9","7213","815","11.30"
"2010-01-01T00:00:00.000","Zone 3 - Eastern","M","10 to 19","8888","2242","25.23"
"2010-01-01T00:00:00.000","Zone 3 - Eastern","M","20 to 29","8900","1304","14.65"
"2010-01-01T00:00:00.000","Zone 3 - Eastern","M","30 to 39","9175","581","6.33"
"2010-01-01T00:00:00.000","Zone 3 - Eastern","M","40 to 49","11846","577","4.87"
"2010-01-01T00:00:00.000","Zone 3 - Eastern","M","50 to 59","14246","688","4.83"
"2010-01-01T00:00:00.000","Zone 3 - Eastern","M","60 to 69","11657","578","4.96"
"2010-01-01T00:00:00.000","Zone 3 - Eastern","M","70 to 79","6240","337","5.40"
"2010-01-01T00:00:00.000","Zone 3 - Eastern","M","80 +","3133","167","5.33"
"2010-01-01T00:00:00.000","Zone 2 - Northern","F","0 to 9","6853","594","8.67"
"2010-01-01T00:00:00.000","Zone 2 - Northern","F","10 to 19","7821","1434","18.34"
"2010-01-01T00:00:00.000","Zone 2 - Northern","F","20 to 29","8133","1214","14.93"
"2010-01-01T00:00:00.000","Zone 2 - Northern","F","30 to 39","9513","1183","12.44"
"2010-01-01T00:00:00.000","Zone 2 - Northern","F","40 to 49","11892","1250","10.51"
"2010-01-01T00:00:00.000","Zone 2 - Northern","F","50 to 59","12717","1312","10.32"
"2010-01-01T00:00:00.000","Zone 2 - Northern","F","60 to 69","9851","1002","10.17"
"2010-01-01T00:00:00.000","Zone 2 - Northern","F","70 to 79","5896","541","9.18"
"2010-01-01T00:00:00.000","Zone 2 - Northern","F","80 +","5090","339","6.66"
"2010-01-01T00:00:00.000","Zone 2 - Northern","M","0 to 9","7057","853","12.09"
"2010-01-01T00:00:00.000","Zone 2 - Northern","M","10 to 19","8611","2087","24.24"
"2010-01-01T00:00:00.000","Zone 2 - Northern","M","20 to 29","8296","1190","14.34"
"2010-01-01T00:00:00.000","Zone 2 - Northern","M","30 to 39","9176","614","6.69"
"2010-01-01T00:00:00.000","Zone 2 - Northern","M","40 to 49","11684","609","5.21"
"2010-01-01T00:00:00.000","Zone 2 - Northern","M","50 to 59","12547","654","5.21"
"2010-01-01T00:00:00.000","Zone 2 - Northern","M","60 to 69","9938","483","4.86"
"2010-01-01T00:00:00.000","Zone 2 - Northern","M","70 to 79","5321","247","4.64"
"2010-01-01T00:00:00.000","Zone 2 - Northern","M","80 +","2857","179","6.27"
"2010-01-01T00:00:00.000","Zone 1 - Western","F","0 to 9","7601","746","9.81"
"2010-01-01T00:00:00.000","Zone 1 - Western","F","10 to 19","9541","1819","19.07"
"2010-01-01T00:00:00.000","Zone 1 - Western","F","20 to 29","9961","1541","15.47"
"2010-01-01T00:00:00.000","Zone 1 - Western","F","30 to 39","11246","1359","12.08"
"2010-01-01T00:00:00.000","Zone 1 - Western","F","40 to 49","15484","1654","10.68"
"2010-01-01T00:00:00.000","Zone 1 - Western","F","50 to 59","17345","1806","10.41"
"2010-01-01T00:00:00.000","Zone 1 - Western","F","60 to 69","14170","1503","10.61"
"2010-01-01T00:00:00.000","Zone 1 - Western","F","70 to 79","8402","752","8.95"
"2010-01-01T00:00:00.000","Zone 1 - Western","F","80 +","6857","520","7.58"
"2010-01-01T00:00:00.000","Zone 1 - Western","M","0 to 9","7954","1066","13.40"
"2010-01-01T00:00:00.000","Zone 1 - Western","M","10 to 19","10295","2491","24.20"
"2010-01-01T00:00:00.000","Zone 1 - Western","M","20 to 29","10014","1470","14.68"
"2010-01-01T00:00:00.000","Zone 1 - Western","M","30 to 39","10719","701","6.54"
"2010-01-01T00:00:00.000","Zone 1 - Western","M","40 to 49","14960","909","6.08"
"2010-01-01T00:00:00.000","Zone 1 - Western","M","50 to 59","16823","953","5.66"
"2010-01-01T00:00:00.000","Zone 1 - Western","M","60 to 69","13864","794","5.73"
"2010-01-01T00:00:00.000","Zone 1 - Western","M","70 to 79","7810","467","5.98"
"2010-01-01T00:00:00.000","Zone 1 - Western","M","80 +","4208","257","6.11"
"2011-01-01T00:00:00.000","Zone 4 - Central","F","0 to 9","17815","1476","8.29"
"2011-01-01T00:00:00.000","Zone 4 - Central","F","10 to 19","23302","4537","19.47"
"2011-01-01T00:00:00.000","Zone 4 - Central","F","20 to 29","28174","4665","16.56"
"2011-01-01T00:00:00.000","Zone 4 - Central","F","30 to 39","29631","3824","12.91"
"2011-01-01T00:00:00.000","Zone 4 - Central","F","40 to 49","33418","4114","12.31"
"2011-01-01T00:00:00.000","Zone 4 - Central","F","50 to 59","32158","4027","12.52"
"2011-01-01T00:00:00.000","Zone 4 - Central","F","60 to 69","23239","3017","12.98"
"2011-01-01T00:00:00.000","Zone 4 - Central","F","70 to 79","12895","1449","11.24"
"2011-01-01T00:00:00.000","Zone 4 - Central","F","80 +","10450","918","8.78"
"2011-01-01T00:00:00.000","Zone 4 - Central","M","0 to 9","18878","2190","11.60"
"2011-01-01T00:00:00.000","Zone 4 - Central","M","10 to 19","24090","6095","25.30"
"2011-01-01T00:00:00.000","Zone 4 - Central","M","20 to 29","28359","4820","17.00"
"2011-01-01T00:00:00.000","Zone 4 - Central","M","30 to 39","27402","2217","8.09"
"2011-01-01T00:00:00.000","Zone 4 - Central","M","40 to 49","31391","2068","6.59"
"2011-01-01T00:00:00.000","Zone 4 - Central","M","50 to 59","30672","2043","6.66"
"2011-01-01T00:00:00.000","Zone 4 - Central","M","60 to 69","21615","1433","6.63"
"2011-01-01T00:00:00.000","Zone 4 - Central","M","70 to 79","11190","739","6.60"
"2011-01-01T00:00:00.000","Zone 4 - Central","M","80 +","5889","382","6.49"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","F","0 to 9","6702","473","7.06"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","F","10 to 19","8360","1595","19.08"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","F","20 to 29","8497","1263","14.86"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","F","30 to 39","9215","958","10.40"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","F","40 to 49","11896","1054","8.86"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","F","50 to 59","14655","1288","8.79"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","F","60 to 69","11922","1150","9.65"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","F","70 to 79","7216","613","8.50"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","F","80 +","5799","398","6.86"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","M","0 to 9","7142","774","10.84"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","M","10 to 19","8792","2218","25.23"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","M","20 to 29","8992","1434","15.95"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","M","30 to 39","9040","603","6.67"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","M","40 to 49","11558","591","5.11"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","M","50 to 59","14304","708","4.95"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","M","60 to 69","11989","618","5.15"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","M","70 to 79","6481","353","5.45"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","M","80 +","3178","180","5.66"
"2011-01-01T00:00:00.000","Zone 2 - Northern","F","0 to 9","6841","552","8.07"
"2011-01-01T00:00:00.000","Zone 2 - Northern","F","10 to 19","7857","1400","17.82"
"2011-01-01T00:00:00.000","Zone 2 - Northern","F","20 to 29","8131","1280","15.74"
"2011-01-01T00:00:00.000","Zone 2 - Northern","F","30 to 39","9367","1205","12.86"
"2011-01-01T00:00:00.000","Zone 2 - Northern","F","40 to 49","11689","1263","10.81"
"2011-01-01T00:00:00.000","Zone 2 - Northern","F","50 to 59","12998","1357","10.44"
"2011-01-01T00:00:00.000","Zone 2 - Northern","F","60 to 69","10184","1050","10.31"
"2011-01-01T00:00:00.000","Zone 2 - Northern","F","70 to 79","6044","575","9.51"
"2011-01-01T00:00:00.000","Zone 2 - Northern","F","80 +","5076","355","6.99"
"2011-01-01T00:00:00.000","Zone 2 - Northern","M","0 to 9","6992","766","10.96"
"2011-01-01T00:00:00.000","Zone 2 - Northern","M","10 to 19","8585","2071","24.12"
"2011-01-01T00:00:00.000","Zone 2 - Northern","M","20 to 29","8405","1324","15.75"
"2011-01-01T00:00:00.000","Zone 2 - Northern","M","30 to 39","8996","626","6.96"
"2011-01-01T00:00:00.000","Zone 2 - Northern","M","40 to 49","11527","620","5.38"
"2011-01-01T00:00:00.000","Zone 2 - Northern","M","50 to 59","12687","678","5.34"
"2011-01-01T00:00:00.000","Zone 2 - Northern","M","60 to 69","10291","526","5.11"
"2011-01-01T00:00:00.000","Zone 2 - Northern","M","70 to 79","5511","254","4.61"
"2011-01-01T00:00:00.000","Zone 2 - Northern","M","80 +","2922","188","6.43"
"2011-01-01T00:00:00.000","Zone 1 - Western","F","0 to 9","7511","684","9.11"
"2011-01-01T00:00:00.000","Zone 1 - Western","F","10 to 19","9599","1814","18.90"
"2011-01-01T00:00:00.000","Zone 1 - Western","F","20 to 29","10001","1631","16.31"
"2011-01-01T00:00:00.000","Zone 1 - Western","F","30 to 39","11078","1375","12.41"
"2011-01-01T00:00:00.000","Zone 1 - Western","F","40 to 49","15079","1628","10.80"
"2011-01-01T00:00:00.000","Zone 1 - Western","F","50 to 59","17696","1889","10.67"
"2011-01-01T00:00:00.000","Zone 1 - Western","F","60 to 69","14639","1602","10.94"
"2011-01-01T00:00:00.000","Zone 1 - Western","F","70 to 79","8603","772","8.97"
"2011-01-01T00:00:00.000","Zone 1 - Western","F","80 +","7002","539","7.70"
"2011-01-01T00:00:00.000","Zone 1 - Western","M","0 to 9","7918","982","12.40"
"2011-01-01T00:00:00.000","Zone 1 - Western","M","10 to 19","10273","2470","24.04"
"2011-01-01T00:00:00.000","Zone 1 - Western","M","20 to 29","10108","1630","16.13"
"2011-01-01T00:00:00.000","Zone 1 - Western","M","30 to 39","10613","729","6.87"
"2011-01-01T00:00:00.000","Zone 1 - Western","M","40 to 49","14476","899","6.21"
"2011-01-01T00:00:00.000","Zone 1 - Western","M","50 to 59","17134","995","5.81"
"2011-01-01T00:00:00.000","Zone 1 - Western","M","60 to 69","14320","846","5.91"
"2011-01-01T00:00:00.000","Zone 1 - Western","M","70 to 79","8095","498","6.15"
"2011-01-01T00:00:00.000","Zone 1 - Western","M","80 +","4321","262","6.06"
"2012-01-01T00:00:00.000","Zone 4 - Central","F","0 to 9","17986","1358","7.55"
"2012-01-01T00:00:00.000","Zone 4 - Central","F","10 to 19","22817","4316","18.92"
"2012-01-01T00:00:00.000","Zone 4 - Central","F","20 to 29","28420","4872","17.14"
"2012-01-01T00:00:00.000","Zone 4 - Central","F","30 to 39","30009","3941","13.13"
"2012-01-01T00:00:00.000","Zone 4 - Central","F","40 to 49","33006","4099","12.42"
"2012-01-01T00:00:00.000","Zone 4 - Central","F","50 to 59","33146","4259","12.85"
"2012-01-01T00:00:00.000","Zone 4 - Central","F","60 to 69","24174","3151","13.03"
"2012-01-01T00:00:00.000","Zone 4 - Central","F","70 to 79","13388","1597","11.93"
"2012-01-01T00:00:00.000","Zone 4 - Central","F","80 +","10635","944","8.88"
"2012-01-01T00:00:00.000","Zone 4 - Central","M","0 to 9","19005","2019","10.62"
"2012-01-01T00:00:00.000","Zone 4 - Central","M","10 to 19","23707","5910","24.93"
"2012-01-01T00:00:00.000","Zone 4 - Central","M","20 to 29","28676","5202","18.14"
"2012-01-01T00:00:00.000","Zone 4 - Central","M","30 to 39","27707","2319","8.37"
"2012-01-01T00:00:00.000","Zone 4 - Central","M","40 to 49","31007","2106","6.79"
"2012-01-01T00:00:00.000","Zone 4 - Central","M","50 to 59","31791","2157","6.78"
"2012-01-01T00:00:00.000","Zone 4 - Central","M","60 to 69","22527","1518","6.74"
"2012-01-01T00:00:00.000","Zone 4 - Central","M","70 to 79","11635","801","6.88"
"2012-01-01T00:00:00.000","Zone 4 - Central","M","80 +","6117","395","6.46"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","F","0 to 9","6662","437","6.56"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","F","10 to 19","8284","1572","18.98"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","F","20 to 29","8507","1346","15.82"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","F","30 to 39","9142","985","10.77"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","F","40 to 49","11463","1060","9.25"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","F","50 to 59","14739","1288","8.74"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","F","60 to 69","12328","1209","9.81"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","F","70 to 79","7430","661","8.90"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","F","80 +","5818","408","7.01"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","M","0 to 9","7067","711","10.06"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","M","10 to 19","8701","2176","25.01"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","M","20 to 29","8963","1565","17.46"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","M","30 to 39","9056","651","7.19"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","M","40 to 49","11205","577","5.15"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","M","50 to 59","14225","743","5.22"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","M","60 to 69","12360","638","5.16"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","M","70 to 79","6756","376","5.57"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","M","80 +","3298","184","5.58"
"2012-01-01T00:00:00.000","Zone 2 - Northern","F","0 to 9","6791","492","7.24"
"2012-01-01T00:00:00.000","Zone 2 - Northern","F","10 to 19","7846","1388","17.69"
"2012-01-01T00:00:00.000","Zone 2 - Northern","F","20 to 29","8127","1345","16.55"
"2012-01-01T00:00:00.000","Zone 2 - Northern","F","30 to 39","9291","1209","13.01"
"2012-01-01T00:00:00.000","Zone 2 - Northern","F","40 to 49","11467","1278","11.15"
"2012-01-01T00:00:00.000","Zone 2 - Northern","F","50 to 59","13156","1377","10.47"
"2012-01-01T00:00:00.000","Zone 2 - Northern","F","60 to 69","10534","1108","10.52"
"2012-01-01T00:00:00.000","Zone 2 - Northern","F","70 to 79","6243","612","9.80"
"2012-01-01T00:00:00.000","Zone 2 - Northern","F","80 +","5085","370","7.28"
"2012-01-01T00:00:00.000","Zone 2 - Northern","M","0 to 9","7026","676","9.62"
"2012-01-01T00:00:00.000","Zone 2 - Northern","M","10 to 19","8503","2056","24.18"
"2012-01-01T00:00:00.000","Zone 2 - Northern","M","20 to 29","8485","1453","17.12"
"2012-01-01T00:00:00.000","Zone 2 - Northern","M","30 to 39","8868","659","7.43"
"2012-01-01T00:00:00.000","Zone 2 - Northern","M","40 to 49","11329","608","5.37"
"2012-01-01T00:00:00.000","Zone 2 - Northern","M","50 to 59","12769","720","5.64"
"2012-01-01T00:00:00.000","Zone 2 - Northern","M","60 to 69","10567","536","5.07"
"2012-01-01T00:00:00.000","Zone 2 - Northern","M","70 to 79","5782","282","4.88"
"2012-01-01T00:00:00.000","Zone 2 - Northern","M","80 +","2961","185","6.25"
"2012-01-01T00:00:00.000","Zone 1 - Western","F","0 to 9","7546","604","8.00"
"2012-01-01T00:00:00.000","Zone 1 - Western","F","10 to 19","9555","1778","18.61"
"2012-01-01T00:00:00.000","Zone 1 - Western","F","20 to 29","10027","1695","16.90"
"2012-01-01T00:00:00.000","Zone 1 - Western","F","30 to 39","10950","1406","12.84"
"2012-01-01T00:00:00.000","Zone 1 - Western","F","40 to 49","14637","1635","11.17"
"2012-01-01T00:00:00.000","Zone 1 - Western","F","50 to 59","17979","1906","10.60"
"2012-01-01T00:00:00.000","Zone 1 - Western","F","60 to 69","15069","1688","11.20"
"2012-01-01T00:00:00.000","Zone 1 - Western","F","70 to 79","8965","846","9.44"
"2012-01-01T00:00:00.000","Zone 1 - Western","F","80 +","7104","559","7.87"
"2012-01-01T00:00:00.000","Zone 1 - Western","M","0 to 9","7941","854","10.75"
"2012-01-01T00:00:00.000","Zone 1 - Western","M","10 to 19","10196","2462","24.15"
"2012-01-01T00:00:00.000","Zone 1 - Western","M","20 to 29","10172","1801","17.71"
