"year","location","data_type","date","lease","finfish_shellfish_reference","nsdfa_id","soft_or_hard_bottom_station","latitude","longitude","number_of_replicates","mean_redox_mvnhe","mean_sulphide_m","mean_porosity","mean_organic_matter","presence_or_absence_of_visual_indicators_beggiatoa_like_bacteria_opc_barreness","location_1"
"2009","Shelburne Harbour","EMP-Level II","2009-09-16T00:00:00.000","0003","Fin","SBH82","Soft","43.74418","-65.32853","3","-177","5800",,,,"(43.74418, -65.32853)"
"2009","Shelburne Harbour","EMP-Level II","2009-09-16T00:00:00.000","0003","Fin","SBH83","Soft","43.74403","-65.32858","3","-71","170",,,,"(43.74403, -65.32858)"
"2009","Shelburne Harbour","EMP-Level II","2009-09-16T00:00:00.000","0003","Fin","SBH84","Soft","43.74480","-65.32852","3","21","266",,,,"(43.7448, -65.32852)"
"2009","Shelburne Harbour","EMP-Level II","2009-09-16T00:00:00.000","0003","Fin","SBH85","Soft","43.74468","-65.32657","3","46","217",,,,"(43.74468, -65.32657)"
"2009","Shelburne Harbour","EMP-Level II","2009-09-16T00:00:00.000","0003","Fin","SBH86","Soft","43.74403","-65.32640","3","133","109",,,,"(43.74403, -65.3264)"
"2009","Shelburne Harbour","EMP-Level II","2009-09-16T00:00:00.000","0003","Fin","SBH87","Soft","43.74420","-65.32463","3","102","118",,,,"(43.7442, -65.32463)"
"2009","Shelburne Harbour","EMP-Level II","2009-09-16T00:00:00.000","0003","Fin","SBH88","Soft","43.74470","-65.33097","3","267","5",,,,"(43.7447, -65.33097)"
"2009","Shelburne Harbour","EMP-Level II","2009-09-16T00:00:00.000","1192","Fin","SBH43","Soft","43.73398","-65.33125","3","2","121",,,,"(43.73398, -65.33125)"
"2009","Shelburne Harbour","EMP-Level II","2009-09-16T00:00:00.000","1192","Fin","SBH45","Soft","43.73553","-65.33045","3","-119","120",,,,"(43.73553, -65.33045)"
"2009","Shelburne Harbour","EMP-Level II","2009-09-16T00:00:00.000","1192","Fin","SBH90","Soft","43.73432","-65.33082","3","-165","1082",,,,"(43.73432, -65.33082)"
"2009","Shelburne Harbour","EMP-Level II","2009-09-16T00:00:00.000","1192","Fin","SBH91","Soft","43.73362","-65.33068","3","-132","755",,,,"(43.73362, -65.33068)"
"2009","Shelburne Harbour","EMP-Level II","2009-09-16T00:00:00.000","1192","Fin","SBH92","Soft","43.73407","-65.33203","3","-85","390",,,,"(43.73407, -65.33203)"
"2009","Shelburne Harbour","EMP-Level II","2009-09-16T00:00:00.000","1192","Fin","SBH93","Soft","43.73568","-65.33153","3","-176","1733",,,,"(43.73568, -65.33153)"
"2009","Lobster Bay","EMP-Level I","2009-07-26T00:00:00.000","0899","Fin","LLB35","Soft","43.68558","-65.83655","3","-80","128",,"6.27",,"(43.68558, -65.83655)"
"2009","Lobster Bay","EMP-Level I","2009-07-26T00:00:00.000","0899","Fin","LLB37","Soft","43.68527","-65.83650","2","99","64",,,,"(43.68527, -65.8365)"
"2009","Lobster Bay","EMP-Level I","2009-07-26T00:00:00.000","0899","Ref","LLB39","Soft","43.68427","-65.83680","3","-16","62",,"8.01",,"(43.68427, -65.8368)"
"2009","Lobster Bay","EMP-Level I","2009-07-26T00:00:00.000","0900","Fin","LLB15","Soft","43.67612","-65.82482","3","-68","219",,,,"(43.67612, -65.82482)"
"2009","Lobster Bay","EMP-Level I","2009-07-26T00:00:00.000","0900","Fin","LLB16","Soft","43.67702","-65.82507","3","-73","117",,,,"(43.67702, -65.82507)"
"2009","Lobster Bay","EMP-Level I","2009-07-26T00:00:00.000","0900","Fin","LLB17","Soft","43.67773","-65.82520","3","48","43",,,,"(43.67773, -65.8252)"
"2009","Lobster Bay","EMP-Level I","2009-07-26T00:00:00.000","0900","Ref","LLB27","Soft","43.67512","-65.82465","3","9","46",,,,"(43.67512, -65.82465)"
"2009","Lobster Bay","EMP-Level I","2009-07-26T00:00:00.000","0900","Ref","LLB28","Soft","43.67880","-65.82573","3","7","46",,,,"(43.6788, -65.82573)"
"2009","Annapolis Basin","EMP-Level I","2009-08-18T00:00:00.000","1039","Fin","ANB02","Soft","44.65537","-65.75582","3","-135","831",,,,"(44.65537, -65.75582)"
"2009","Annapolis Basin","EMP-Level I","2009-08-18T00:00:00.000","1039","Fin","ANB03","Soft","44.65368","-65.75515","3","-90","390",,,,"(44.65368, -65.75515)"
"2009","Annapolis Basin","EMP-Level I","2009-08-18T00:00:00.000","1039","Fin","ANB04","Soft","44.65268","-65.75578","3","-93","520",,,,"(44.65268, -65.75578)"
"2009","St. Mary's Bay","EMP-Level I","2009-08-17T00:00:00.000","1012","Fin","STM01","Soft","44.40785","-66.16032","3","-20","37","49.30","4.08",,"(44.40785, -66.16032)"
"2009","St. Mary's Bay","EMP-Level I","2009-08-17T00:00:00.000","1012","Fin","STM12","Soft","44.40655","-66.16068","3","65","125","55.27","4.06",,"(44.40655, -66.16068)"
"2009","St. Mary's Bay","EMP-Level I","2009-08-17T00:00:00.000","1012","Fin","STM20","Soft","44.40942","-66.15943","3","41","16","46.10","4.04",,"(44.40942, -66.15943)"
"2009","St. Mary's Bay","EMP-Level I","2009-08-17T00:00:00.000","1012","Ref","STM08","Soft","44.40398","-66.16247","3","115","128","56.13","4.31",,"(44.40398, -66.16247)"
"2009","St. Mary's Bay","EMP-Level I","2009-08-17T00:00:00.000","1012","Ref","STM09","Soft","44.41208","-66.15647","3","-13","37","43.63","3.66",,"(44.41208, -66.15647)"
"2009","Brier Island","EMP-Level I","2009-08-31T00:00:00.000","0742","Fin","BRI02","Soft","44.26097","-66.34683","3","-91","1824","67.40","26.60",,"(44.26097, -66.34683)"
"2009","Brier Island","EMP-Level I","2009-08-31T00:00:00.000","0742","Fin","BRI18","Soft","44.26138","-66.34682","1","-103","662",,,,"(44.26138, -66.34682)"
"2009","Brier Island","EMP-Level I","2009-08-31T00:00:00.000","0742","Ref","BRI16","Soft","44.26285","-66.34688","2","61","53","23.00","1.86",,"(44.26285, -66.34688)"
"2009","Brier Island","EMP-Level I","2009-08-31T00:00:00.000","0742","Ref","BRI17","Soft","44.26013","-66.34655","3","164","31","21.73","1.22",,"(44.26013, -66.34655)"
"2009","St. Anns Harbour","EMP-Level I","2009-10-15T00:00:00.000","1186","Shell","STA68","Soft","46.23642","-60.58197","1","-236","135","82.10","13.20",,"(46.23642, -60.58197)"
"2009","St. Anns Harbour","EMP-Level I","2009-10-15T00:00:00.000","1186","Shell","STA69","Soft","46.23727","-60.58241","1","-189","260","85.40","14.60",,"(46.23727, -60.58241)"
"2009","St. Anns Harbour","EMP-Level I","2009-10-15T00:00:00.000","1186","Shell","STA121","Soft","46.25467","-60.58172","1","-196","419","84.40","14.20",,"(46.25467, -60.58172)"
"2009","St. Anns Harbour","EMP-Level I","2009-10-15T00:00:00.000","1187","Shell","STA75","Soft","46.27095","-60.56273","1","-293","111","75.90","10.60",,"(46.27095, -60.56273)"
"2009","St. Anns Harbour","EMP-Level I","2009-10-15T00:00:00.000","1187","Shell","STA113","Soft","46.24480","-60.57374","1","-246","520","76.70","10.40",,"(46.2448, -60.57374)"
"2009","St. Anns Harbour","EMP-Level I","2009-10-15T00:00:00.000","1187","Shell","STA126","Soft","46.26966","-60.55485","1","-236","494","80.10","11.50",,"(46.26966, -60.55485)"
"2009","St. Anns Harbour","EMP-Level I","2009-10-15T00:00:00.000","1188","Shell","STA109","Soft","46.26510","-60.55756","1","-282","91","71.80","8.80",,"(46.2651, -60.55756)"
"2009","St. Anns Harbour","EMP-Level I","2009-10-15T00:00:00.000","1188","Shell","STA110","Soft","46.26112","-60.56010","1","-173","241","71.90","8.30",,"(46.26112, -60.5601)"
"2009","St. Anns Harbour","EMP-Level I","2009-10-15T00:00:00.000","1188","Shell","STA73","Soft","46.25414","-60.56583","1","-227","142","75.30","9.60",,"(46.25414, -60.56583)"
"2009","St. Anns Harbour","EMP-Level I","2009-10-15T00:00:00.000","1189","Shell","STA71","Soft","46.23989","-60.58505","1","-126","524","83.20","14.10",,"(46.23989, -60.58505)"
"2009","St. Anns Harbour","EMP-Level I","2009-10-15T00:00:00.000","1189","Shell","STA72","Soft","46.24443","-60.57414","1","-169","290","81.50","13.10",,"(46.24443, -60.57414)"
"2009","St. Anns Harbour","EMP-Level I","2009-10-15T00:00:00.000","1189","Shell","STA73","Soft","46.25414","-60.56583","1","-201","297","82.10","13.50",,"(46.25414, -60.56583)"
"2009","St. Anns Harbour","EMP-Level I","2009-10-15T00:00:00.000","1186/1187/1188/1189","Ref","STA75","Soft","46.27095","-60.56273","1","-21","258","56.20","5.30",,"(46.27095, -60.56273)"
"2009","St. Anns Harbour","EMP-Level I","2009-10-15T00:00:00.000","1186/1187/1188/1189","Ref","STA76","Soft","46.25593","-60.57393","1","84","311","81.30","11.80",,"(46.25593, -60.57393)"
"2009","St. Anns Harbour","EMP-Level I","2009-10-15T00:00:00.000","1186/1187/1188/1189","Ref","STA102","Soft","46.23986","-60.58495","1","-82","388","84.50","13.90",,"(46.23986, -60.58495)"
"2010","Port Mouton","EMP-Level I","2010-06-17T00:00:00.000","0835","Fin","AFF09","Soft","43.91479","-64.81114","3","-207","1031","68.53","14.60",,"(43.91479, -64.81114)"
"2010","Port Mouton","EMP-Level I","2010-06-17T00:00:00.000","0835","Fin","PTM14","Soft","43.91487","-64.81188","3","-301","3953","70.40","19.10",,"(43.91487, -64.81188)"
"2010","Port Mouton","EMP-Level I","2010-06-17T00:00:00.000","0835","Fin","PTM16","Soft","43.91407","-64.81299","3","-128","666","63.40","10.55",,"(43.91407, -64.81299)"
"2010","Port Mouton","EMP-Level I","2010-06-17T00:00:00.000","0835","Fin","PTM28","Soft","43.91436","-64.81236","3","-262","1430","69.13","16.37",,"(43.91436, -64.81236)"
"2010","Port Mouton","EMP-Level I","2010-06-17T00:00:00.000","0835","Fin","PTM39","Soft","43.91553","-64.81146","3","-162","764","65.17","22.07",,"(43.91553, -64.81146)"
"2010","Port Mouton","EMP-Level I","2010-06-17T00:00:00.000","0835","Fin","PTM44","Soft","43.91534","-64.81061","3","-308","1447","68.20","17.60",,"(43.91534, -64.81061)"
"2010","Port Mouton","EMP-Level I","2010-06-17T00:00:00.000","0835","Ref","PTM11","Soft","43.91803","-64.80847","3","-209","113","57.63","7.20",,"(43.91803, -64.80847)"
"2010","Port Mouton","EMP-Level I","2010-06-17T00:00:00.000","0835","Ref","PTM17","Soft","43.91319","-64.81429","3","-43","279","65.80","16.42",,"(43.91319, -64.81429)"
"2010","Liverpool Bay","EMP-Level I","2010-07-07T00:00:00.000","1205","Fin","LVP07","Soft","44.04283","-64.63938","3","-91","68","21.40","1.20",,"(44.04283, -64.63938)"
"2010","Liverpool Bay","EMP-Level I","2010-07-07T00:00:00.000","1205","Fin","LVP10","Soft","44.04282","-64.64018","3","-329","1891","22.47","1.66",,"(44.04282, -64.64018)"
"2010","Liverpool Bay","EMP-Level I","2010-07-07T00:00:00.000","1205","Fin","LVP27","Soft","44.04278","-64.64112","3","-235","263","20.53","1.16",,"(44.04278, -64.64112)"
"2010","Liverpool Bay","EMP-Level I","2010-07-07T00:00:00.000","1205","Fin","LVP28","Soft","44.04192","-64.64082","3","-323","2710","20.67","2.21",,"(44.04192, -64.64082)"
"2010","Liverpool Bay","EMP-Level I","2010-07-07T00:00:00.000","1205","Fin","LVP29","Soft","44.04205","-64.63960","3","-286","1525","22.73","1.53",,"(44.04205, -64.6396)"
"2010","Liverpool Bay","EMP-Level I","2010-07-07T00:00:00.000","1205","Fin","LVP30","Soft","44.04335","-64.64102","3","-200","541","21.20","1.15",,"(44.04335, -64.64102)"
"2010","Liverpool Bay","EMP-Level I","2010-07-07T00:00:00.000","1205","Ref","LVP04","Soft","44.03937","-64.64000","3","10","0","20.67","13.33",,"(44.03937, -64.64)"
"2010","Liverpool Bay","EMP-Level I","2010-07-07T00:00:00.000","1205","Ref","LVP06","Soft","44.04500","-64.63895","3","-106","31","21.90","1.42",,"(44.045, -64.63895)"
"2010","Aspotogan Harbour","EMP-Level I","2010-07-06T00:00:00.000","1006","Fin","APH23","Soft","44.50537","-64.04878","3","-289","1053","25.55","19.88",,"(44.50537, -64.04878)"
"2010","Aspotogan Harbour","EMP-Level I","2010-07-06T00:00:00.000","1006","Fin","APH24","Soft","44.50498","-64.05060","3","-244","797","36.43","4.47",,"(44.50498, -64.0506)"
"2010","Aspotogan Harbour","EMP-Level I","2010-07-06T00:00:00.000","1006","Fin","APH25","Soft","44.50557","-64.04948","3","-266","1883","51.60","9.68",,"(44.50557, -64.04948)"
"2010","Aspotogan Harbour","EMP-Level I","2010-07-06T00:00:00.000","1006","Fin","APH27","Soft","44.50407","-64.04992","3","-297","3293","57.73","14.00",,"(44.50407, -64.04992)"
"2010","Aspotogan Harbour","EMP-Level I","2010-07-06T00:00:00.000","1006","Fin","APH36","Soft","44.50480","-64.05023","3","-297","4327","48.47","9.77",,"(44.5048, -64.05023)"
"2010","Aspotogan Harbour","EMP-Level I","2010-07-06T00:00:00.000","1006","Fin","APH37","Soft","44.50517","-64.04913","3","-320","2937","45.33","8.42",,"(44.50517, -64.04913)"
"2010","Aspotogan Harbour","EMP-Level I","2010-07-06T00:00:00.000","1006","Fin","APH41","Soft","44.50382","-64.04998","3","-245","2860","41.33","5.22",,"(44.50382, -64.04998)"
