"year","zone","sex","age_group","population","hypertension_count","prevalence_rate"
"2011-01-01T00:00:00.000","Zone 4 - Central","F","30 to 39","29631","1638","5.53"
"2011-01-01T00:00:00.000","Zone 4 - Central","F","40 to 49","33418","4987","14.92"
"2011-01-01T00:00:00.000","Zone 4 - Central","F","50 to 59","32158","9870","30.69"
"2011-01-01T00:00:00.000","Zone 4 - Central","F","60 to 69","23239","12328","53.05"
"2011-01-01T00:00:00.000","Zone 4 - Central","F","70 to 79","12895","9596","74.42"
"2011-01-01T00:00:00.000","Zone 4 - Central","F","80 +","10450","8799","84.20"
"2011-01-01T00:00:00.000","Zone 4 - Central","M","20 to 29","28359","444","1.57"
"2011-01-01T00:00:00.000","Zone 4 - Central","M","30 to 39","27402","1636","5.97"
"2011-01-01T00:00:00.000","Zone 4 - Central","M","40 to 49","31391","4782","15.23"
"2011-01-01T00:00:00.000","Zone 4 - Central","M","50 to 59","30672","9724","31.70"
"2011-01-01T00:00:00.000","Zone 4 - Central","M","60 to 69","21615","11562","53.49"
"2011-01-01T00:00:00.000","Zone 4 - Central","M","70 to 79","11190","7944","70.99"
"2011-01-01T00:00:00.000","Zone 4 - Central","M","80 +","5889","4700","79.81"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","F","20 to 29","8497","153","1.80"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","F","30 to 39","9215","818","8.88"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","F","40 to 49","11896","2499","21.01"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","F","50 to 59","14655","5678","38.74"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","F","60 to 69","11922","7199","60.38"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","F","70 to 79","7216","5648","78.27"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","F","80 +","5799","5061","87.27"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","M","20 to 29","8992","183","2.04"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","M","30 to 39","9040","752","8.32"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","M","40 to 49","11558","2394","20.71"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","M","50 to 59","14304","5389","37.67"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","M","60 to 69","11989","7026","58.60"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","M","70 to 79","6481","4806","74.16"
"2011-01-01T00:00:00.000","Zone 3 - Eastern","M","80 +","3178","2536","79.80"
"2011-01-01T00:00:00.000","Zone 2 - Northern","F","20 to 29","8131","138","1.70"
"2011-01-01T00:00:00.000","Zone 2 - Northern","F","30 to 39","9367","774","8.26"
"2011-01-01T00:00:00.000","Zone 2 - Northern","F","40 to 49","11689","2131","18.23"
"2011-01-01T00:00:00.000","Zone 2 - Northern","F","50 to 59","12998","4733","36.41"
"2011-01-01T00:00:00.000","Zone 2 - Northern","F","60 to 69","10184","5900","57.93"
"2011-01-01T00:00:00.000","Zone 2 - Northern","F","70 to 79","6044","4628","76.57"
"2011-01-01T00:00:00.000","Zone 2 - Northern","F","80 +","5076","4347","85.64"
"2011-01-01T00:00:00.000","Zone 2 - Northern","M","20 to 29","8405","180","2.14"
"2011-01-01T00:00:00.000","Zone 2 - Northern","M","30 to 39","8996","678","7.54"
"2011-01-01T00:00:00.000","Zone 2 - Northern","M","40 to 49","11527","2263","19.63"
"2011-01-01T00:00:00.000","Zone 2 - Northern","M","50 to 59","12687","4652","36.67"
"2011-01-01T00:00:00.000","Zone 2 - Northern","M","60 to 69","10291","5854","56.88"
"2011-01-01T00:00:00.000","Zone 2 - Northern","M","70 to 79","5511","4015","72.85"
"2011-01-01T00:00:00.000","Zone 2 - Northern","M","80 +","2922","2375","81.28"
"2011-01-01T00:00:00.000","Zone 1 - Western","F","20 to 29","10001","164","1.64"
"2011-01-01T00:00:00.000","Zone 1 - Western","F","30 to 39","11078","868","7.84"
"2011-01-01T00:00:00.000","Zone 1 - Western","F","40 to 49","15079","2675","17.74"
"2011-01-01T00:00:00.000","Zone 1 - Western","F","50 to 59","17696","5843","33.02"
"2011-01-01T00:00:00.000","Zone 1 - Western","F","60 to 69","14639","7991","54.59"
"2011-01-01T00:00:00.000","Zone 1 - Western","F","70 to 79","8603","6289","73.10"
"2011-01-01T00:00:00.000","Zone 1 - Western","F","80 +","7002","5859","83.68"
"2011-01-01T00:00:00.000","Zone 1 - Western","M","20 to 29","10108","153","1.51"
"2011-01-01T00:00:00.000","Zone 1 - Western","M","30 to 39","10613","750","7.07"
"2011-01-01T00:00:00.000","Zone 1 - Western","M","40 to 49","14476","2588","17.88"
"2011-01-01T00:00:00.000","Zone 1 - Western","M","50 to 59","17134","5670","33.09"
"2011-01-01T00:00:00.000","Zone 1 - Western","M","60 to 69","14320","7441","51.96"
"2011-01-01T00:00:00.000","Zone 1 - Western","M","70 to 79","8095","5478","67.67"
"2011-01-01T00:00:00.000","Zone 1 - Western","M","80 +","4321","3301","76.39"
"2012-01-01T00:00:00.000","Zone 4 - Central","F","20 to 29","28420","297","1.05"
"2012-01-01T00:00:00.000","Zone 4 - Central","F","30 to 39","30009","1625","5.42"
"2012-01-01T00:00:00.000","Zone 4 - Central","F","40 to 49","33006","4710","14.27"
"2012-01-01T00:00:00.000","Zone 4 - Central","F","50 to 59","33146","10048","30.31"
"2012-01-01T00:00:00.000","Zone 4 - Central","F","60 to 69","24174","12623","52.22"
"2012-01-01T00:00:00.000","Zone 4 - Central","F","70 to 79","13388","9873","73.75"
"2012-01-01T00:00:00.000","Zone 4 - Central","F","80 +","10635","9040","85.00"
"2012-01-01T00:00:00.000","Zone 4 - Central","M","20 to 29","28676","445","1.55"
"2012-01-01T00:00:00.000","Zone 4 - Central","M","30 to 39","27707","1629","5.88"
"2012-01-01T00:00:00.000","Zone 4 - Central","M","40 to 49","31007","4709","15.19"
"2012-01-01T00:00:00.000","Zone 4 - Central","M","50 to 59","31791","10006","31.47"
"2012-01-01T00:00:00.000","Zone 4 - Central","M","60 to 69","22527","11967","53.12"
"2012-01-01T00:00:00.000","Zone 4 - Central","M","70 to 79","11635","8275","71.12"
"2012-01-01T00:00:00.000","Zone 4 - Central","M","80 +","6117","4941","80.77"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","F","20 to 29","8507","144","1.69"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","F","30 to 39","9142","793","8.67"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","F","40 to 49","11463","2404","20.97"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","F","50 to 59","14739","5686","38.58"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","F","60 to 69","12328","7340","59.54"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","F","70 to 79","7430","5788","77.90"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","F","80 +","5818","5103","87.71"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","M","20 to 29","8963","170","1.90"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","M","30 to 39","9056","734","8.11"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","M","40 to 49","11205","2311","20.62"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","M","50 to 59","14225","5347","37.59"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","M","60 to 69","12360","7211","58.34"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","M","70 to 79","6756","5045","74.67"
"2012-01-01T00:00:00.000","Zone 3 - Eastern","M","80 +","3298","2660","80.65"
"2012-01-01T00:00:00.000","Zone 2 - Northern","F","20 to 29","8127","136","1.67"
"2012-01-01T00:00:00.000","Zone 2 - Northern","F","30 to 39","9291","741","7.98"
"2012-01-01T00:00:00.000","Zone 2 - Northern","F","40 to 49","11467","2046","17.84"
"2012-01-01T00:00:00.000","Zone 2 - Northern","F","50 to 59","13156","4710","35.80"
"2012-01-01T00:00:00.000","Zone 2 - Northern","F","60 to 69","10534","6016","57.11"
"2012-01-01T00:00:00.000","Zone 2 - Northern","F","70 to 79","6243","4786","76.66"
"2012-01-01T00:00:00.000","Zone 2 - Northern","F","80 +","5085","4359","85.72"
"2012-01-01T00:00:00.000","Zone 2 - Northern","M","20 to 29","8485","175","2.06"
"2012-01-01T00:00:00.000","Zone 2 - Northern","M","30 to 39","8868","663","7.48"
"2012-01-01T00:00:00.000","Zone 2 - Northern","M","40 to 49","11329","2198","19.40"
"2012-01-01T00:00:00.000","Zone 2 - Northern","M","50 to 59","12769","4649","36.41"
"2012-01-01T00:00:00.000","Zone 2 - Northern","M","60 to 69","10567","6012","56.89"
"2012-01-01T00:00:00.000","Zone 2 - Northern","M","70 to 79","5782","4238","73.30"
"2012-01-01T00:00:00.000","Zone 2 - Northern","M","80 +","2961","2414","81.53"
"2012-01-01T00:00:00.000","Zone 1 - Western","F","20 to 29","10027","156","1.56"
"2012-01-01T00:00:00.000","Zone 1 - Western","F","30 to 39","10950","840","7.67"
"2012-01-01T00:00:00.000","Zone 1 - Western","F","40 to 49","14637","2545","17.39"
"2012-01-01T00:00:00.000","Zone 1 - Western","F","50 to 59","17979","5876","32.68"
"2012-01-01T00:00:00.000","Zone 1 - Western","F","60 to 69","15069","8218","54.54"
"2012-01-01T00:00:00.000","Zone 1 - Western","F","70 to 79","8965","6522","72.75"
"2012-01-01T00:00:00.000","Zone 1 - Western","F","80 +","7104","5981","84.19"
"2012-01-01T00:00:00.000","Zone 1 - Western","M","20 to 29","10172","152","1.49"
"2012-01-01T00:00:00.000","Zone 1 - Western","M","30 to 39","10451","716","6.85"
"2012-01-01T00:00:00.000","Zone 1 - Western","M","40 to 49","14112","2556","18.11"
"2012-01-01T00:00:00.000","Zone 1 - Western","M","50 to 59","17375","5775","33.24"
"2012-01-01T00:00:00.000","Zone 1 - Western","M","60 to 69","14749","7724","52.37"
"2012-01-01T00:00:00.000","Zone 1 - Western","M","70 to 79","8390","5685","67.76"
"2012-01-01T00:00:00.000","Zone 1 - Western","M","80 +","4451","3455","77.62"
"2013-01-01T00:00:00.000","Zone 4 - Central","F","20 to 29","29009","291","1.00"
"2013-01-01T00:00:00.000","Zone 4 - Central","F","30 to 39","30190","1580","5.23"
"2013-01-01T00:00:00.000","Zone 4 - Central","F","40 to 49","32832","4563","13.90"
"2013-01-01T00:00:00.000","Zone 4 - Central","F","50 to 59","33973","10138","29.84"
"2013-01-01T00:00:00.000","Zone 4 - Central","F","60 to 69","25180","12886","51.18"
"2013-01-01T00:00:00.000","Zone 4 - Central","F","70 to 79","13946","10178","72.98"
"2013-01-01T00:00:00.000","Zone 4 - Central","F","80 +","10844","9197","84.81"
"2013-01-01T00:00:00.000","Zone 4 - Central","M","20 to 29","29110","421","1.45"
"2013-01-01T00:00:00.000","Zone 4 - Central","M","30 to 39","28276","1613","5.70"
"2013-01-01T00:00:00.000","Zone 4 - Central","M","40 to 49","30704","4604","14.99"
"2013-01-01T00:00:00.000","Zone 4 - Central","M","50 to 59","32908","10286","31.26"
"2013-01-01T00:00:00.000","Zone 4 - Central","M","60 to 69","23442","12406","52.92"
"2013-01-01T00:00:00.000","Zone 4 - Central","M","70 to 79","12213","8686","71.12"
"2013-01-01T00:00:00.000","Zone 4 - Central","M","80 +","6317","5143","81.42"
"2013-01-01T00:00:00.000","Zone 3 - Eastern","F","20 to 29","8468","139","1.64"
"2013-01-01T00:00:00.000","Zone 3 - Eastern","F","30 to 39","9109","755","8.29"
"2013-01-01T00:00:00.000","Zone 3 - Eastern","F","40 to 49","11166","2301","20.61"
"2013-01-01T00:00:00.000","Zone 3 - Eastern","F","50 to 59","14645","5577","38.08"
"2013-01-01T00:00:00.000","Zone 3 - Eastern","F","60 to 69","12675","7466","58.90"
"2013-01-01T00:00:00.000","Zone 3 - Eastern","F","70 to 79","7719","6010","77.86"
"2013-01-01T00:00:00.000","Zone 3 - Eastern","F","80 +","5873","5167","87.98"
"2013-01-01T00:00:00.000","Zone 3 - Eastern","M","20 to 29","8942","177","1.98"
"2013-01-01T00:00:00.000","Zone 3 - Eastern","M","30 to 39","9109","708","7.77"
"2013-01-01T00:00:00.000","Zone 3 - Eastern","M","40 to 49","10916","2253","20.64"
"2013-01-01T00:00:00.000","Zone 3 - Eastern","M","50 to 59","14104","5268","37.35"
"2013-01-01T00:00:00.000","Zone 3 - Eastern","M","60 to 69","12717","7375","57.99"
"2013-01-01T00:00:00.000","Zone 3 - Eastern","M","70 to 79","7050","5281","74.91"
"2013-01-01T00:00:00.000","Zone 3 - Eastern","M","80 +","3380","2746","81.24"
"2013-01-01T00:00:00.000","Zone 2 - Northern","F","20 to 29","8120","118","1.45"
"2013-01-01T00:00:00.000","Zone 2 - Northern","F","30 to 39","9155","694","7.58"
"2013-01-01T00:00:00.000","Zone 2 - Northern","F","40 to 49","11337","2015","17.77"
"2013-01-01T00:00:00.000","Zone 2 - Northern","F","50 to 59","13207","4671","35.37"
"2013-01-01T00:00:00.000","Zone 2 - Northern","F","60 to 69","10965","6178","56.34"
"2013-01-01T00:00:00.000","Zone 2 - Northern","F","70 to 79","6434","4897","76.11"
"2013-01-01T00:00:00.000","Zone 2 - Northern","F","80 +","5115","4401","86.04"
"2013-01-01T00:00:00.000","Zone 2 - Northern","M","20 to 29","8459","157","1.86"
"2013-01-01T00:00:00.000","Zone 2 - Northern","M","30 to 39","8890","650","7.31"
"2013-01-01T00:00:00.000","Zone 2 - Northern","M","40 to 49","11144","2095","18.80"
"2013-01-01T00:00:00.000","Zone 2 - Northern","M","50 to 59","12912","4659","36.08"
"2013-01-01T00:00:00.000","Zone 2 - Northern","M","60 to 69","10903","6196","56.83"
"2013-01-01T00:00:00.000","Zone 2 - Northern","M","70 to 79","6044","4451","73.64"
"2013-01-01T00:00:00.000","Zone 2 - Northern","M","80 +","3051","2495","81.78"
"2013-01-01T00:00:00.000","Zone 1 - Western","F","20 to 29","10020","154","1.54"
"2013-01-01T00:00:00.000","Zone 1 - Western","F","30 to 39","10937","805","7.36"
"2013-01-01T00:00:00.000","Zone 1 - Western","F","40 to 49","14076","2380","16.91"
"2013-01-01T00:00:00.000","Zone 1 - Western","F","50 to 59","18248","5885","32.25"
"2013-01-01T00:00:00.000","Zone 1 - Western","F","60 to 69","15534","8354","53.78"
"2013-01-01T00:00:00.000","Zone 1 - Western","F","70 to 79","9342","6767","72.44"
"2013-01-01T00:00:00.000","Zone 1 - Western","F","80 +","7196","6081","84.51"
"2013-01-01T00:00:00.000","Zone 1 - Western","M","20 to 29","10189","149","1.46"
"2013-01-01T00:00:00.000","Zone 1 - Western","M","30 to 39","10405","706","6.79"
"2013-01-01T00:00:00.000","Zone 1 - Western","M","40 to 49","13672","2423","17.72"
"2013-01-01T00:00:00.000","Zone 1 - Western","M","50 to 59","17610","5901","33.51"
"2013-01-01T00:00:00.000","Zone 1 - Western","M","60 to 69","15206","7987","52.53"
"2013-01-01T00:00:00.000","Zone 1 - Western","M","70 to 79","8744","5995","68.56"
"2013-01-01T00:00:00.000","Zone 1 - Western","M","80 +","4534","3547","78.23"
"2014-01-01T00:00:00.000","Zone 4 - Central","F","20 to 29","29309","298","1.02"
"2014-01-01T00:00:00.000","Zone 4 - Central","F","30 to 39","30595","1506","4.92"
"2014-01-01T00:00:00.000","Zone 4 - Central","F","40 to 49","32429","4412","13.61"
"2014-01-01T00:00:00.000","Zone 4 - Central","F","50 to 59","34774","10138","29.15"
"2014-01-01T00:00:00.000","Zone 4 - Central","F","60 to 69","26201","13194","50.36"
"2014-01-01T00:00:00.000","Zone 4 - Central","F","70 to 79","14587","10559","72.39"
"2014-01-01T00:00:00.000","Zone 4 - Central","F","80 +","10991","9296","84.58"
"2014-01-01T00:00:00.000","Zone 4 - Central","M","20 to 29","29447","399","1.35"
"2014-01-01T00:00:00.000","Zone 4 - Central","M","30 to 39","28849","1626","5.64"
"2014-01-01T00:00:00.000","Zone 4 - Central","M","40 to 49","30378","4426","14.57"
"2014-01-01T00:00:00.000","Zone 4 - Central","M","50 to 59","33651","10420","30.96"
"2014-01-01T00:00:00.000","Zone 4 - Central","M","60 to 69","24354","12874","52.86"
"2014-01-01T00:00:00.000","Zone 4 - Central","M","70 to 79","12858","9155","71.20"
"2014-01-01T00:00:00.000","Zone 4 - Central","M","80 +","6556","5360","81.76"
"2014-01-01T00:00:00.000","Zone 3 - Eastern","F","20 to 29","8487","144","1.70"
"2014-01-01T00:00:00.000","Zone 3 - Eastern","F","30 to 39","9029","722","8.00"
"2014-01-01T00:00:00.000","Zone 3 - Eastern","F","40 to 49","10807","2230","20.63"
"2014-01-01T00:00:00.000","Zone 3 - Eastern","F","50 to 59","14604","5459","37.38"
"2014-01-01T00:00:00.000","Zone 3 - Eastern","F","60 to 69","13148","7686","58.46"
"2014-01-01T00:00:00.000","Zone 3 - Eastern","F","70 to 79","7981","6169","77.30"
"2014-01-01T00:00:00.000","Zone 3 - Eastern","F","80 +","5912","5211","88.14"
"2014-01-01T00:00:00.000","Zone 3 - Eastern","M","20 to 29","8962","158","1.76"
"2014-01-01T00:00:00.000","Zone 3 - Eastern","M","30 to 39","8997","693","7.70"
"2014-01-01T00:00:00.000","Zone 3 - Eastern","M","40 to 49","10691","2200","20.58"
"2014-01-01T00:00:00.000","Zone 3 - Eastern","M","50 to 59","13901","5184","37.29"
"2014-01-01T00:00:00.000","Zone 3 - Eastern","M","60 to 69","13189","7630","57.85"
"2014-01-01T00:00:00.000","Zone 3 - Eastern","M","70 to 79","7250","5420","74.76"
"2014-01-01T00:00:00.000","Zone 3 - Eastern","M","80 +","3457","2832","81.92"
"2014-01-01T00:00:00.000","Zone 2 - Northern","F","20 to 29","8129","120","1.48"
"2014-01-01T00:00:00.000","Zone 2 - Northern","F","30 to 39","9028","640","7.09"
"2014-01-01T00:00:00.000","Zone 2 - Northern","F","40 to 49","11112","1946","17.51"
"2014-01-01T00:00:00.000","Zone 2 - Northern","F","50 to 59","13196","4568","34.62"
"2014-01-01T00:00:00.000","Zone 2 - Northern","F","60 to 69","11467","6430","56.07"
"2014-01-01T00:00:00.000","Zone 2 - Northern","F","70 to 79","6601","4967","75.25"
"2014-01-01T00:00:00.000","Zone 2 - Northern","F","80 +","5140","4419","85.97"
"2014-01-01T00:00:00.000","Zone 2 - Northern","M","20 to 29","8437","143","1.69"
"2014-01-01T00:00:00.000","Zone 2 - Northern","M","30 to 39","8853","610","6.89"
"2014-01-01T00:00:00.000","Zone 2 - Northern","M","40 to 49","10761","1953","18.15"
"2014-01-01T00:00:00.000","Zone 2 - Northern","M","50 to 59","13060","4673","35.78"
"2014-01-01T00:00:00.000","Zone 2 - Northern","M","60 to 69","11268","6391","56.72"
"2014-01-01T00:00:00.000","Zone 2 - Northern","M","70 to 79","6292","4651","73.92"
"2014-01-01T00:00:00.000","Zone 2 - Northern","M","80 +","3121","2578","82.60"
"2014-01-01T00:00:00.000","Zone 1 - Western","F","20 to 29","9986","145","1.45"
"2014-01-01T00:00:00.000","Zone 1 - Western","F","30 to 39","10901","760","6.97"
"2014-01-01T00:00:00.000","Zone 1 - Western","F","40 to 49","13600","2265","16.65"
"2014-01-01T00:00:00.000","Zone 1 - Western","F","50 to 59","18318","5803","31.68"
"2014-01-01T00:00:00.000","Zone 1 - Western","F","60 to 69","16147","8549","52.94"
"2014-01-01T00:00:00.000","Zone 1 - Western","F","70 to 79","9637","6955","72.17"
"2014-01-01T00:00:00.000","Zone 1 - Western","F","80 +","7332","6220","84.83"
"2014-01-01T00:00:00.000","Zone 1 - Western","M","20 to 29","10189","146","1.43"
"2014-01-01T00:00:00.000","Zone 1 - Western","M","30 to 39","10381","677","6.52"
"2014-01-01T00:00:00.000","Zone 1 - Western","M","40 to 49","13191","2284","17.31"
"2014-01-01T00:00:00.000","Zone 1 - Western","M","50 to 59","17670","5885","33.31"
"2014-01-01T00:00:00.000","Zone 1 - Western","M","60 to 69","15686","8299","52.91"
"2014-01-01T00:00:00.000","Zone 1 - Western","M","70 to 79","9070","6225","68.63"
"2014-01-01T00:00:00.000","Zone 1 - Western","M","80 +","4706","3700","78.62"
"2015-01-01T00:00:00.000","Zone 4 - Central","F","20 to 29","29825","281","0.94"
"2015-01-01T00:00:00.000","Zone 4 - Central","F","30 to 39","31191","1431","4.59"
"2015-01-01T00:00:00.000","Zone 4 - Central","F","40 to 49","32517","4282","13.17"
"2015-01-01T00:00:00.000","Zone 4 - Central","F","50 to 59","35101","10054","28.64"
"2015-01-01T00:00:00.000","Zone 4 - Central","F","60 to 69","27379","13636","49.80"
"2015-01-01T00:00:00.000","Zone 4 - Central","F","70 to 79","15306","11008","71.92"
"2015-01-01T00:00:00.000","Zone 4 - Central","F","80 +","10982","9303","84.71"
"2015-01-01T00:00:00.000","Zone 4 - Central","M","20 to 29","29764","383","1.29"
"2015-01-01T00:00:00.000","Zone 4 - Central","M","30 to 39","29605","1622","5.48"
"2015-01-01T00:00:00.000","Zone 4 - Central","M","40 to 49","30412","4348","14.30"
"2015-01-01T00:00:00.000","Zone 4 - Central","M","50 to 59","34186","10519","30.77"
"2015-01-01T00:00:00.000","Zone 4 - Central","M","60 to 69","25326","13240","52.28"
"2015-01-01T00:00:00.000","Zone 4 - Central","M","70 to 79","13514","9593","70.99"
"2015-01-01T00:00:00.000","Zone 4 - Central","M","80 +","6748","5529","81.94"
"2015-01-01T00:00:00.000","Zone 3 - Eastern","F","20 to 29","8512","143","1.68"
"2015-01-01T00:00:00.000","Zone 3 - Eastern","F","30 to 39","9011","689","7.65"
"2015-01-01T00:00:00.000","Zone 3 - Eastern","F","40 to 49","10573","2158","20.41"
"2015-01-01T00:00:00.000","Zone 3 - Eastern","F","50 to 59","14464","5363","37.08"
"2015-01-01T00:00:00.000","Zone 3 - Eastern","F","60 to 69","13563","7816","57.63"
"2015-01-01T00:00:00.000","Zone 3 - Eastern","F","70 to 79","8226","6356","77.27"
"2015-01-01T00:00:00.000","Zone 3 - Eastern","F","80 +","5917","5200","87.88"
"2015-01-01T00:00:00.000","Zone 3 - Eastern","M","20 to 29","9009","168","1.86"
"2015-01-01T00:00:00.000","Zone 3 - Eastern","M","30 to 39","9010","659","7.31"
"2015-01-01T00:00:00.000","Zone 3 - Eastern","M","40 to 49","10592","2148","20.28"
"2015-01-01T00:00:00.000","Zone 3 - Eastern","M","50 to 59","13692","5120","37.39"
"2015-01-01T00:00:00.000","Zone 3 - Eastern","M","60 to 69","13483","7727","57.31"
"2015-01-01T00:00:00.000","Zone 3 - Eastern","M","70 to 79","7477","5604","74.95"
"2015-01-01T00:00:00.000","Zone 3 - Eastern","M","80 +","3562","2935","82.40"
"2015-01-01T00:00:00.000","Zone 2 - Northern","F","20 to 29","8203","126","1.54"
"2015-01-01T00:00:00.000","Zone 2 - Northern","F","30 to 39","9027","617","6.84"
"2015-01-01T00:00:00.000","Zone 2 - Northern","F","40 to 49","10866","1886","17.36"
"2015-01-01T00:00:00.000","Zone 2 - Northern","F","50 to 59","13209","4472","33.86"
"2015-01-01T00:00:00.000","Zone 2 - Northern","F","60 to 69","11777","6528","55.43"
"2015-01-01T00:00:00.000","Zone 2 - Northern","F","70 to 79","6869","5137","74.79"
"2015-01-01T00:00:00.000","Zone 2 - Northern","F","80 +","5095","4374","85.85"
"2015-01-01T00:00:00.000","Zone 2 - Northern","M","20 to 29","8453","134","1.59"
"2015-01-01T00:00:00.000","Zone 2 - Northern","M","30 to 39","8905","613","6.88"
"2015-01-01T00:00:00.000","Zone 2 - Northern","M","40 to 49","10586","1856","17.53"
"2015-01-01T00:00:00.000","Zone 2 - Northern","M","50 to 59","12968","4662","35.95"
"2015-01-01T00:00:00.000","Zone 2 - Northern","M","60 to 69","11612","6541","56.33"
"2015-01-01T00:00:00.000","Zone 2 - Northern","M","70 to 79","6562","4841","73.77"
"2015-01-01T00:00:00.000","Zone 2 - Northern","M","80 +","3201","2634","82.29"
"2015-01-01T00:00:00.000","Zone 1 - Western","F","20 to 29","10045","140","1.39"
"2015-01-01T00:00:00.000","Zone 1 - Western","F","30 to 39","10920","729","6.68"
"2015-01-01T00:00:00.000","Zone 1 - Western","F","40 to 49","13252","2147","16.20"
"2015-01-01T00:00:00.000","Zone 1 - Western","F","50 to 59","18275","5761","31.52"
"2015-01-01T00:00:00.000","Zone 1 - Western","F","60 to 69","16626","8684","52.23"
"2015-01-01T00:00:00.000","Zone 1 - Western","F","70 to 79","10087","7230","71.68"
"2015-01-01T00:00:00.000","Zone 1 - Western","F","80 +","7413","6296","84.93"
"2015-01-01T00:00:00.000","Zone 1 - Western","M","20 to 29","10335","144","1.39"
"2015-01-01T00:00:00.000","Zone 1 - Western","M","30 to 39","10390","619","5.96"
"2015-01-01T00:00:00.000","Zone 1 - Western","M","40 to 49","12857","2224","17.30"
"2015-01-01T00:00:00.000","Zone 1 - Western","M","50 to 59","17651","5891","33.37"
"2015-01-01T00:00:00.000","Zone 1 - Western","M","60 to 69","16101","8536","53.02"
"2015-01-01T00:00:00.000","Zone 1 - Western","M","70 to 79","9477","6507","68.66"
"2015-01-01T00:00:00.000","Zone 1 - Western","M","80 +","4865","3850","79.14"
"2016-01-01T00:00:00.000","Zone 4 - Central","F","20 to 29","30368","261","0.86"
"2016-01-01T00:00:00.000","Zone 4 - Central","F","30 to 39","32243","1409","4.37"
"2016-01-01T00:00:00.000","Zone 4 - Central","F","40 to 49","32574","4181","12.84"
"2016-01-01T00:00:00.000","Zone 4 - Central","F","50 to 59","35388","9933","28.07"
"2016-01-01T00:00:00.000","Zone 4 - Central","F","60 to 69","28105","13745","48.91"
"2016-01-01T00:00:00.000","Zone 4 - Central","F","70 to 79","16506","11654","70.60"
"2016-01-01T00:00:00.000","Zone 4 - Central","F","80 +","11111","9396","84.56"
"2016-01-01T00:00:00.000","Zone 4 - Central","M","20 to 29","30432","355","1.17"
"2016-01-01T00:00:00.000","Zone 4 - Central","M","30 to 39","30687","1587","5.17"
"2016-01-01T00:00:00.000","Zone 4 - Central","M","40 to 49","30696","4305","14.02"
"2016-01-01T00:00:00.000","Zone 4 - Central","M","50 to 59","34466","10551","30.61"
"2016-01-01T00:00:00.000","Zone 4 - Central","M","60 to 69","26041","13485","51.78"
"2016-01-01T00:00:00.000","Zone 4 - Central","M","70 to 79","14511","10254","70.66"
"2016-01-01T00:00:00.000","Zone 4 - Central","M","80 +","7024","5744","81.78"
"2016-01-01T00:00:00.000","Zone 3 - Eastern","F","20 to 29","8591","147","1.71"
"2016-01-01T00:00:00.000","Zone 3 - Eastern","F","30 to 39","9117","694","7.61"
"2016-01-01T00:00:00.000","Zone 3 - Eastern","F","40 to 49","10349","2039","19.70"
"2016-01-01T00:00:00.000","Zone 3 - Eastern","F","50 to 59","14180","5242","36.97"
"2016-01-01T00:00:00.000","Zone 3 - Eastern","F","60 to 69","13746","7786","56.64"
"2016-01-01T00:00:00.000","Zone 3 - Eastern","F","70 to 79","8646","6585","76.16"
"2016-01-01T00:00:00.000","Zone 3 - Eastern","F","80 +","6028","5259","87.24"
"2016-01-01T00:00:00.000","Zone 3 - Eastern","M","20 to 29","9107","156","1.71"
"2016-01-01T00:00:00.000","Zone 3 - Eastern","M","30 to 39","9122","660","7.24"
"2016-01-01T00:00:00.000","Zone 3 - Eastern","M","40 to 49","10361","2034","19.63"
"2016-01-01T00:00:00.000","Zone 3 - Eastern","M","50 to 59","13496","5079","37.63"
"2016-01-01T00:00:00.000","Zone 3 - Eastern","M","60 to 69","13581","7726","56.89"
"2016-01-01T00:00:00.000","Zone 3 - Eastern","M","70 to 79","7962","5943","74.64"
"2016-01-01T00:00:00.000","Zone 3 - Eastern","M","80 +","3683","3025","82.13"
"2016-01-01T00:00:00.000","Zone 2 - Northern","F","20 to 29","8327","113","1.36"
