"the_geom","segmentid","planareaid","councildis","color","startloc","endloc","restlen","offset","insidectyb","landuse","facilityid","condition","globalid"
"MULTILINESTRING ((-122.24755086006176 37.79103564978192, -122.24749718354363 37.79107453014582))","111","4","2","Blue","174.0","195.0","21.0","Right","-1","Com","53884",,"cbfcfd43-acc3-4177-84c5-ffb64b7885c7"
"MULTILINESTRING ((-122.24914254026416 37.79171869558249, -122.24919066100958 37.791761915302004))","106","4","2","Blue","156.71146","135.71146","21.0","Left","-1","Com","53926",,"cd20065c-ef7b-4536-a1f5-4e55e4766b87"
"MULTILINESTRING ((-122.25247686208179 37.79441804030157, -122.25252316079333 37.794458869702474))","631","4","2","Blue","90.99219","70.99219","20.0","Right","-1","Com","53983",,"883c5e84-8339-4ccd-90a5-6edcf9b4c1fb"
"MULTILINESTRING ((-122.24301450162572 37.7978910296056, -122.24306689396109 37.79793487173914))","381","4","2","Blue","284.69124","262.69124","22.0","Right","-1","Res","54069",,"03acc090-d599-409a-8b65-4b86fd5903aa"
"MULTILINESTRING ((-122.24099797855226 37.79335135590377, -122.24101325891974 37.79336474443375, -122.24104703270231 37.79339390903808))","1266","4","2","Blue","18.0","39.0","21.0","Left","-1","Res","54083",,"302f51f1-c8f8-4aac-930b-b0ef3752d55d"
"MULTILINESTRING ((-122.24434853166915 37.793358137821514, -122.24441511789568 37.79341772930908))","1672","4","2","Blue","43.81381","14.81381","29.0","Left","-1","Res","54109",,"fd0b83aa-c41d-4c1c-b275-073515572060"
"MULTILINESTRING ((-122.24542066890987 37.79264121498581, -122.24546526325969 37.792679562534104))","1067","4","2","Blue","41.73462","22.73462","19.0","Right","-1","Res","54150",,"d848adc3-f14c-4aaa-8d86-33ac8fafaa13"
"MULTILINESTRING ((-122.24881826682832 37.79564758460714, -122.24885487139936 37.79568055669327))","776","4","2","Blue","68.64592","52.64592","16.0","Right","-1","EssFac","54291",,"2114009a-a631-4f6b-a6e2-e9f46b50d635"
"MULTILINESTRING ((-122.24357240654926 37.79396118411138, -122.24362967362751 37.79401265089928))","1674","4","2","Blue","50.29054","25.29054","25.0","Right","-1","Res","54324",,"444410e3-5d68-4ff8-a2d6-c8699c514164"
"MULTILINESTRING ((-122.24532193316806 37.79993911547879, -122.24536365741973 37.79997582485353))","1114","4","2","Blue","208.39331","190.39331","18.0","Right","-1","Res","54452",,"e3247ff5-2410-4747-a475-bb91d6ff65c0"
"MULTILINESTRING ((-122.24548187899191 37.8000798340273, -122.2455305582239 37.80012266125109))","1114","4","2","Blue","280.39331","259.39331","21.0","Right","-1","Res","54453",,"6b4e1b37-0026-4491-90c0-7f4598f1733d"
"MULTILINESTRING ((-122.24696865491983 37.80010714753074, -122.24706389906184 37.80019061787864))","1112","4","2","Blue","552.0","593.0","41.0","Left","-1","Res","54461",,"17f3fd24-5823-49f2-8d03-a9ffc20731ee"
"MULTILINESTRING ((-122.23713630570097 37.79977624060621, -122.23702360648683 37.79985751170431))","1584","4","2","Blue","998.72386","954.72386","44.0","Right","-1","Res","54494",,"18ca136a-ddf2-47d6-8361-f73586101483"
"MULTILINESTRING ((-122.23811974410822 37.801365541390894, -122.23816545498124 37.801403056032115))","1594","4","2","Blue","261.0","280.0","19.0","Right","-1","Res","54570",,"63a99ccd-21ec-4dbf-9e11-b73d8d1c71e6"
"MULTILINESTRING ((-122.22957831407625 37.80041447608681, -122.22953745811299 37.80040803257781, -122.22951056545077 37.80040322267757))","1435","4","2","Blue","405.87502","385.87502","20.0","Left","-1","Res","54644",,"053559a0-963b-4bdc-8642-90e8b1074785"
"MULTILINESTRING ((-122.22817482963404 37.79984794346346, -122.22811490515075 37.79988058089561))","1430","4","5","Blue","167.16884","146.16884","21.0","Right","-1","Com","54664",,"136158d0-b70d-4199-aaff-4bbf5d8004f2"
"MULTILINESTRING ((-122.24852580482082 37.80851540698268, -122.24845755679999 37.808557620683004))","1381","4","3","Blue","458.82447","433.82447","25.0","Left","-1","Com","54727",,"69d26a7b-2cf2-4298-946a-5dde0d00de53"
"MULTILINESTRING ((-122.24718485650179 37.80918291438114, -122.2471096864582 37.80921693175885))","1384","4","3","Blue","156.38077","131.38077","25.0","Left","-1","Com","54735",,"74b6d137-03df-4784-96ec-eb2182a89455"
"MULTILINESTRING ((-122.22914523775898 37.789576034271505, -122.22909125860235 37.78954165642514))","1198","4","5","Blue","18.0","38.0","20.0","Left","-1","Res","54875",,"a641b612-1aae-4086-9eb2-ded5595b7f55"
"MULTILINESTRING ((-122.23387472710259 37.78751099958544, -122.23381405151575 37.78747450634747))","266","4","2","Blue","253.0","275.0","22.0","Right","-1","Res","54910",,"1d8fc2fa-3c2a-4200-8bcb-c64c70d1e55f"
"MULTILINESTRING ((-122.23542360788537 37.78429482317954, -122.23535540784363 37.78425258381525))","212","4","2","Blue","334.3025","309.3025","25.0","Left","-1","Com","54930",,"13e70d60-f077-4dcb-a10e-c889d157418f"
"MULTILINESTRING ((-122.23822806846228 37.78954991018296, -122.23819849077316 37.78958054477486, -122.23818626733494 37.78959368574824))","1643","4","2","Blue","44.0","64.0","20.0","Right","-1","Res","54931",,"22b0745e-bd22-4fa7-8bb8-b81f488abea5"
"MULTILINESTRING ((-122.23607442672945 37.79721672543802, -122.2360716524544 37.79721508287785))","1566","4","2","Blue","187.0","188.0","1.0","Left","-1","Res","55148",,"c29c4f48-1c37-4708-8bbf-f48612d4aa53"
"MULTILINESTRING ((-122.24205597254722 37.79759593447144, -122.24200207854587 37.797634628843305))","378","4","2","Blue","85.0","106.0","21.0","Right","-1","Res","55168",,"b0f3a3cd-b349-4a56-8b54-ade17e0a4bf6"
"MULTILINESTRING ((-122.23487471426009 37.80243786470233, -122.2349227198382 37.802475879418026, -122.23492374388591 37.80247663936636))","1602","4","2","Blue","94.23056","74.23056","20.0","Left","-1","Res","55199",,"afa6f204-9a34-4441-b86e-5697a44ecd01"
"MULTILINESTRING ((-122.24055447517385 37.79468847006082, -122.24051031748608 37.79471932309711))","1262","4","2","Blue","79.56983","62.56983","17.0","Right","-1","Res","55210",,"72c70c8f-9c2c-469e-9f29-3a81cf4a958b"
"MULTILINESTRING ((-122.2431891287047 37.78915288473067, -122.2431311104759 37.78911815388067))","290","4","2","Blue","25.0","46.0","21.0","Right","-1","EssFac","55288",,"ee2f5eda-d43d-4666-96c3-9828f5a58858"
"MULTILINESTRING ((-122.23464244086423 37.78275730797111, -122.23458980389594 37.78272604088794))","963","4","5","Blue","25.0","44.0","19.0","Right","-1","Com","55420",,"5208390b-2d1e-4418-bda6-63e714e8a1e6"
"MULTILINESTRING ((-122.23159065997976 37.78480223226188, -122.23152854362024 37.78479857282048))","155","4","5","Blue","89.0","107.0","18.0","Right","-1","Res","55473",,"6817cf9c-432f-408f-b5c6-8d8655109194"
"MULTILINESTRING ((-122.23918356973834 37.78479467907723, -122.23912794214715 37.78485079973275))","981","4","2","Blue","15.0","41.0","26.0","Left","-1","EssFac","55498",,"022a8596-2370-4902-bfd6-46ba4a8c9192"
"MULTILINESTRING ((-122.23899529175713 37.78498462621376, -122.23894180259039 37.785038588446646))","981","4","2","Blue","103.0","128.0","25.0","Right","-1","EssFac","55513",,"bdd25f1c-2fe4-443b-a1da-9e2ee979a862"
"MULTILINESTRING ((-122.24377330365573 37.80427275137469, -122.24369360152406 37.804246013972175))","1160","4","2","Blue","299.0","324.0","25.0","Left","-1","Res","55705",,"00875b4d-0488-4d4e-9a32-7caccdf51289"
"MULTILINESTRING ((-122.23524371723892 37.7889396810967, -122.23519990368429 37.788985693996395))","1498","4","2","Blue","24.33307","3.33307","21.0","Left","-1","Res","55741",,"5a3df74b-6a28-41ac-a609-cb427d379ed1"
"MULTILINESTRING ((-122.23068778664812 37.78690970781875, -122.2306614930417 37.786894340234404, -122.23063227496898 37.78687690500572))","145","4","5","Blue","447.0","467.0","20.0","Right","-1","Res","55806",,"e171f563-d788-4a25-9544-41d7c2711531"
"MULTILINESTRING ((-122.22876087888827 37.788527307552165, -122.22872650492798 37.78857498105233))","1192","4","5","Blue","83.0","103.0","20.0","Right","-1","Res","55821",,"6837fae8-b6bd-4fff-ba0d-5977d6b14826"
"MULTILINESTRING ((-122.22861509278357 37.790304703865345, -122.22857436489579 37.790345669242875))","1182","4","5","Blue","279.08826","260.08826","19.0","Right","-1","Res","55849",,"a3a9433a-5963-43be-958a-d730e4f2a662"
"MULTILINESTRING ((-122.22985400460426 37.78141188231998, -122.22981230909961 37.781455720113534))","945","4","5","Blue","462.063","442.063","20.0","Left","-1","Com","55856",,"6a9678bb-bc51-4a9d-bac9-004dc9cd2563"
"MULTILINESTRING ((-122.22964887555862 37.78162963148407, -122.22960770139902 37.78167377966833))","945","4","5","Blue","561.063","541.063","20.0","Left","-1","Com","55857",,"ec56ba54-e46a-4dc4-8c4c-350130ed2c3f"
"MULTILINESTRING ((-122.22942294448868 37.78278219421119, -122.22940478534352 37.78280117719006, -122.22938109941653 37.78282594300111))","938","4","5","Blue","190.79474","170.79474","20.0","Left","-1","Res","55874",,"0b1f534b-9800-4b92-bd5d-0e1c6895e1b0"
"MULTILINESTRING ((-122.2347854385548 37.784688643169574, -122.23474615599162 37.78472339573282))","205","4","2","Blue","179.78535","162.78535","17.0","Right","-1","Com","56025",,"a9120d35-6b6b-417e-9c57-9d3ff1de7223"
"MULTILINESTRING ((-122.24074475029012 37.7886394743751, -122.2407411003422 37.78864333845523, -122.24070339449688 37.788677409144995, -122.24069783038108 37.78868346972484))","390","4","2","Blue","122.76012","101.76012","21.0","Right","-1","Res","56128",,"13245b11-33b3-4eac-a3d7-3d8f9dfab304"
"MULTILINESTRING ((-122.2401481906546 37.78753118093118, -122.24014610761078 37.78753329340285, -122.2401041805405 37.7875770742597))","997","4","2","Blue","74.76457","53.76457","21.0","Right","-1","Res","56133",,"5f2ae7b6-b063-4cb0-9fba-7c4fb33d59ee"
"MULTILINESTRING ((-122.23773637156607 37.78805641568811, -122.23767604391557 37.78812006211469))","245","4","2","Blue","104.32281","75.32281","29.0","Left","-1","Res","56163",,"29aaf61a-082c-44aa-b1ef-7f4573cb7216"
"MULTILINESTRING ((-122.23865369218859 37.791458806328684, -122.23858213518388 37.79141551611579))","1636","4","2","Blue","182.0","208.0","26.0","Left","-1","Res","56179",,"a19353d5-c5af-432c-a25f-8f2e440ee7c9"
"MULTILINESTRING ((-122.24369923353345 37.786971294629865, -122.24365730054994 37.787018397734066))","721","4","2","Blue","50.84947","29.84947","21.0","Left","-1","Com","56213",,"287df977-8dc3-4727-b23f-fe90d09cf648"
"MULTILINESTRING ((-122.24261780615684 37.78622312514056, -122.24255692786556 37.78618684661266))","732","4","2","Blue","32.0","54.0","22.0","Right","-1","Com","56242",,"cdc6bace-a04e-43ab-b938-83b6c99a63ec"
"MULTILINESTRING ((-122.2401371903914 37.78754260534241, -122.24009321713733 37.7875885215533))","997","4","2","Blue","59.0","80.0","21.0","Right","-1","Res","56264",,"8979c8dd-561b-4358-a086-987872960472"
"MULTILINESTRING ((-122.23997201526088 37.78743983540052, -122.23993056076034 37.78748382009843))","996","4","2","Blue","78.28708","58.28708","20.0","Left","-1","Res","56267",,"834f3195-cf60-41ae-8ec4-49b6224c2115"
"MULTILINESTRING ((-122.23841538683708 37.786098662677816, -122.23837359119082 37.78607423507311))","236","4","2","Blue","286.76963","271.76963","15.0","Left","-1","Res","56289",,"25c6020a-e3ce-4cc1-9d1c-79ce1e86435e"
"MULTILINESTRING ((-122.24367468392671 37.789236253393405, -122.24361660226617 37.78920159040394))","1043","4","2","Blue","291.13274","270.13274","21.0","Left","-1","Res","56292",,"433f1c33-d2e2-4af6-bc59-b43504d82742"
"MULTILINESTRING ((-122.23901994268444 37.80329276719803, -122.23895206867829 37.80328196438723))","1403","4","2","Blue","266.0","286.0","20.0","Right","-1","Res","56321",,"26e5d9a5-6a8a-4b66-9982-dfbec2651961"
"MULTILINESTRING ((-122.23713480942075 37.80396836619949, -122.2371534366397 37.80398920192838))","1408","4","2","Blue","440.0","470.0","30.0","Left","-1","Res","56460",,"beb81814-b14b-48ac-ad6a-5d0c36c2e759"
"MULTILINESTRING ((-122.24206049367871 37.797592688318936, -122.2420091651571 37.79762954063252))","378","4","2","Blue","103.23859","83.23859","20.0","Right","-1","Res","56468",,"531557a5-03ac-417d-9b2c-5d5b6ae4cd20"
"MULTILINESTRING ((-122.22460485987953 37.79508939003961, -122.22457161145387 37.79508176479595))","491","4","5","Blue","427.0","437.0","10.0","Left","-1","Res","56558",,"63414cce-ff53-41d6-b50d-f829a3bb0704"
"MULTILINESTRING ((-122.22469795458291 37.79511073996459, -122.22464143190483 37.795097777724976))","491","4","5","Blue","399.0","416.0","17.0","Left","-1","Res","56559",,"b7f9cd12-25f9-4126-8000-f9690e5d7fbd"
"MULTILINESTRING ((-122.22564441283303 37.79530971104017, -122.22560299160898 37.795301530701494, -122.22534421580913 37.79525599485327, -122.224745313754 37.795121602186164, -122.22467800507367 37.795106165382435))","491","4","5","Blue","405.0","116.0","289.0","Left","-1","Res","56560",,"48a4fc73-d7fc-40a6-8245-40d635562e3b"
"MULTILINESTRING ((-122.22797017203602 37.79679801686479, -122.2279605650328 37.79680922860767, -122.22791593882721 37.796854970242265))","472","4","5","Blue","220.0","246.0","26.0","Right","-1","Res","56625",,"747b1496-ac77-4daa-9b9b-bccff30703b0"
"MULTILINESTRING ((-122.23731076022717 37.79362994973737, -122.23726853122498 37.79367346896346))","1523","4","2","Blue","55.0","75.0","20.0","Left","-1","Res","56645",,"facf880a-518a-4683-b0cf-e20ab2a7ef1f"
"MULTILINESTRING ((-122.23166911076066 37.79575789052985, -122.23160523975521 37.79572019221546))","893","4","2","Blue","97.37697","74.37697","23.0","Right","-1","Res","56652",,"0655bcee-3fd0-40a4-899e-e459f8330fa9"
"MULTILINESTRING ((-122.23653153264704 37.79399407550003, -122.23647653843163 37.79396072162922))","1524","4","2","Blue","117.26006","97.26006","20.0","Right","-1","Res","56670",,"4c140c74-d06f-499b-81da-e8d498e62888"
"MULTILINESTRING ((-122.2355380289518 37.79355518160306, -122.2355148858898 37.79354191531009, -122.2354823030315 37.793522604950525))","1621","4","2","Blue","423.0","443.0","20.0","Left","-1","Res","56671",,"3ba509bb-5e29-4c6e-8e01-493c47a1fbc5"
"MULTILINESTRING ((-122.23187589439057 37.79354042567636, -122.2318208305343 37.79350714458691))","1544","4","2","Blue","534.41451","514.41451","20.0","Left","-1","Res","56676",,"4c1feb60-c37c-4295-8c8d-7fcb8991bf29"
"MULTILINESTRING ((-122.23546405286584 37.79086501190637, -122.23540978019233 37.79083092509524))","1513","4","2","Blue","308.06572","288.06572","20.0","Left","-1","Res","56708",,"7da2f936-8c70-4d92-9f8c-0313d623e4c9"
"MULTILINESTRING ((-122.2266777890633 37.79447764937554, -122.2265869818603 37.79446016331304))","908","4","5","Blue","236.32169","209.32169","27.0","Left","-1","Res","56780",,"6e2a9c5f-1285-48f1-bf89-9e8a030b0351"
"MULTILINESTRING ((-122.22777723175254 37.79386722916082, -122.22775759685173 37.793928442812344))","902","4","5","Blue","27.0","50.0","23.0","Right","-1","Com","56791",,"fa1b19ef-b6bd-4ad6-a885-ec3149e81ba7"
"MULTILINESTRING ((-122.23019108702464 37.79306715713434, -122.23018892340386 37.79312480394668))","890","4","2","Blue","52.0","73.0","21.0","Right","-1","Res","56832",,"8779154c-434d-4838-b180-a51983424097"
"MULTILINESTRING ((-122.22773962407352 37.78598382819702, -122.22769933029883 37.786028485411734))","400","4","5","Blue","252.21551","232.21551","20.0","Right","-1","Res","56924",,"f89e19e4-9614-4b55-aec0-eedd32f69748"
"MULTILINESTRING ((-122.22623375579688 37.790783719867605, -122.22619563235541 37.79082956309846))","576","4","5","Blue","541.99936","521.99936","20.0","Right","-1","Res","56935",,"a676a3ba-a899-4783-b759-f1a206501e10"
"MULTILINESTRING ((-122.22717475842988 37.79090874594066, -122.2271341884235 37.79095659619557))","578","4","5","Blue","397.0","418.0","21.0","Left","-1","Res","56940",,"9a75c078-654f-4805-b84d-858642c17e8c"
"MULTILINESTRING ((-122.22510853166999 37.79332634376077, -122.22509605612427 37.793371969970146))","501","4","5","Blue","132.39875","115.39875","17.0","Left","-1","Res","56989",,"0aa88917-1ffa-4cda-a6ca-a034abcd87f6"
"MULTILINESTRING ((-122.23005691208772 37.79198643864327, -122.2300576967986 37.792052143804895, -122.23005769586595 37.79205234748504))","1173","4","2","Blue","198.0","222.0","24.0","Left","-1","Res","57080",,"e4f1742a-3cbe-481f-829d-ea0c183271ed"
"MULTILINESTRING ((-122.23006350321052 37.79160751872181, -122.23006214247032 37.79163431451847, -122.23006153066602 37.79165967276018))","1173","4","2","Blue","60.0","79.0","19.0","Left","-1","Res","57081",,"70c5c730-a841-4b78-8546-d232f367809f"
"MULTILINESTRING ((-122.22798511027446 37.79317082007093, -122.22798022903116 37.79322560935217))","588","4","2","Blue","371.0","391.0","20.0","Right","-1","Res","57107",,"13b01df3-ff21-4fdb-a70e-5e0e5a2f10b6"
"MULTILINESTRING ((-122.22422686274442 37.788916611980916, -122.22373581839625 37.788646482722285, -122.22363171349281 37.78859033367005, -122.22351349917547 37.788537203344816, -122.22344072365794 37.78853264103229, -122.22333618502556 37.788534168972504, -122.22326707580467 37.78852264002878))","541","4","5","Blue","145.0","465.0","320.0","Right","-1","Res","57112",,"e54fcbf7-bf01-4d55-b3fb-f2ec801c5bc2"
"MULTILINESTRING ((-122.20603004880178 37.78423592800098, -122.20608333834 37.78428284443986))","207","5","4","Blue","71.10559","48.10559","23.0","Left","-1","Res","57160",,"f938c788-e1df-430c-bef8-a7777ab8b331"
"MULTILINESTRING ((-122.20440735242248 37.78280336955696, -122.20445314148549 37.78284455462127))","217","5","4","Blue","102.41644","82.41644","20.0","Left","-1","Res","57173",,"9cb5e32f-a9d9-4e13-b825-9319021f8659"
"MULTILINESTRING ((-122.20369483361257 37.78289069838821, -122.20362803530398 37.78292503865644))","218","5","4","Blue","178.0","201.0","23.0","Right","-1","Res","57178",,"a81028bd-0723-454d-979a-57a6ed0f01af"
"MULTILINESTRING ((-122.21016103466258 37.79718303866712, -122.2101013531835 37.797236478685285))","443","5","4","Blue","20.0","46.0","26.0","Right","-1","EssFac","57286",,"ee6a6284-b134-474f-8454-46131d2ab23b"
"MULTILINESTRING ((-122.19830869992816 37.79063881027013, -122.19823907976243 37.79067957185761))","904","5","4","Blue","191.44216","166.44216","25.0","Right","-1","Res","57410",,"b9115820-ed01-453c-9ce3-bab3195bc5ee"
"MULTILINESTRING ((-122.2063232627218 37.783169906589535, -122.2063699468415 37.78321045525908))","259","5","4","Blue","30.78838","10.78838","20.0","Right","-1","Res","57430",,"74ba6672-174f-4014-a5dc-f0de02b2b3f6"
"MULTILINESTRING ((-122.21014627099845 37.78612268229438, -122.21009221108676 37.78616122386582))","1208","5","4","Blue","152.0","173.0","21.0","Left","-1","Res","57580",,"5aa83b92-4d5c-401b-9e56-bf66c43e1176"
"MULTILINESTRING ((-122.20481661901268 37.78680463381344, -122.20476363284516 37.786835528915525))","1110","5","4","Blue","310.0","329.0","19.0","Right","-1","Com","57582",,"a5ae6daf-7b10-4a9a-920c-a660445be180"
"MULTILINESTRING ((-122.20899979058325 37.77230371638213, -122.20893433049713 37.77227288439225))","1235","6","4","Blue","93.23674","71.23674","22.0","Left","-1","Res","57749",,"2daaa241-998e-48aa-8c65-dbbaac0a454a"
"MULTILINESTRING ((-122.2189926105942 37.79101718993655, -122.21892667757265 37.791000478120694))","656","5","5","Blue","230.57645","210.57645","20.0","Right","-1","Res","57838",,"a19426c1-d49f-40cf-aa74-c94aee6eee0a"
"MULTILINESTRING ((-122.2185574262005 37.791713639422795, -122.2184847008013 37.791695756590784))","667","5","5","Blue","276.83636","254.83636","22.0","Right","-1","Res","57843",,"80a894f8-b5f2-4f46-9852-a3545bce205e"
"MULTILINESTRING ((-122.2190173478349 37.78674301376579, -122.21894414422759 37.78670642438243))","733","5","5","Blue","682.0","707.0","25.0","Left","-1","Res","57914",,"79543664-53a7-42c4-968c-ebc6ceb02a5d"
"MULTILINESTRING ((-122.20489943902732 37.795014167109365, -122.20485479685598 37.79504864711256))","482","5","4","Blue","136.69762","118.69762","18.0","Right","-1","Res","57962",,"d0f28d86-cf6b-4f81-a800-0bcdb5ae3f0d"
"MULTILINESTRING ((-122.21463082574763 37.79079726921404, -122.21469013144116 37.790825587812336))","755","5","5","Blue","808.81174","788.81174","20.0","Left","-1","Res","58008",,"74790b97-4bbe-4c7e-acd6-23ca783c81fa"
"MULTILINESTRING ((-122.21070644911939 37.78109147964196, -122.21065726828272 37.78112610814948))","70","5","5","Blue","335.8038","316.8038","19.0","Right","-1","Res","58046",,"c847b82a-127d-4794-911c-b3eb968d5fb7"
"MULTILINESTRING ((-122.21182766354221 37.77803063230371, -122.21177093244249 37.77807091771226))","574","5","5","Blue","196.27656","174.27656","22.0","Right","-1","Res","58076",,"7502c2a2-4ea2-41b8-b299-ddabb8c06590"
"MULTILINESTRING ((-122.21144060731659 37.778305081231075, -122.21138848051113 37.77834120826065))","574","5","5","Blue","344.27656","324.27656","20.0","Right","-1","Res","58077",,"f7799ce3-b712-4311-8467-a0dddd331914"
"MULTILINESTRING ((-122.20086863419053 37.76315744369763, -122.20081420726424 37.763195644192216))","962","6","6","Blue","459.0","480.0","21.0","Left","-1","Res","58172",,"abde8272-5311-43fc-bd05-42c4b953fb4e"
"MULTILINESTRING ((-122.22227550528915 37.788991889187635, -122.22221104045963 37.788971898211045))","926","5","5","Blue","220.13596","200.13596","20.0","Left","-1","Res","58201",,"df708c5f-70c6-419a-a497-6ed5884bf015"
"MULTILINESTRING ((-122.22224993281057 37.78527895353163, -122.22222677966255 37.785342252576996))","937","5","5","Blue","92.0","116.0","24.0","Right","-1","Res","58294",,"b286db84-4d91-44e0-b477-58229214a2e3"
"MULTILINESTRING ((-122.22215257920179 37.78717707065924, -122.22208886669088 37.78715561594504))","930","5","5","Blue","375.22176","355.22176","20.0","Left","-1","Res","58373",,"b2c9dbb7-5d26-4ffd-bf6d-222f5557950b"
"MULTILINESTRING ((-122.21703430837684 37.797133647815734, -122.21696496935252 37.7971163608283))","627","5","5","Blue","79.0","100.0","21.0","Right","-1","EssFac","58386",,"e124ea4a-6e7e-4dc2-b273-07c731ddb1e0"
"MULTILINESTRING ((-122.21565208324066 37.77823576039738, -122.21569875618974 37.778279962583774))","586","5","5","Blue","168.0","189.0","21.0","Left","-1","Com","58542",,"b2f67b49-7b24-40af-a0ff-4bb50021b1f6"
"MULTILINESTRING ((-122.21371199913517 37.78485373906418, -122.21372802506862 37.78486813854645, -122.21376715956546 37.784903013029044))","369","5","5","Blue","317.54059","293.54059","24.0","Left","-1","Res","58583",,"74bc8f19-ec13-479a-b125-1843726af232"
"MULTILINESTRING ((-122.21302624134539 37.78425910276392, -122.21301082858236 37.78427014262375))","342","5","5","Blue","6.0","12.0","6.0","Right","-1","Res","58592",,"abbfb9d4-0a2c-4cde-a254-3086758e0c0d"
"MULTILINESTRING ((-122.21665156607153 37.78065797938171, -122.2165996025335 37.780694256832255))","345","5","5","Blue","369.0","389.0","20.0","Right","-1","Res","58597",,"53a8aa97-0a82-474b-be87-3a4a816797b1"
"MULTILINESTRING ((-122.2179132436813 37.78321980126365, -122.21786882763017 37.78326192335246))","353","5","5","Blue","507.46632","487.46632","20.0","Left","-1","Res","58620",,"0f01a344-a4bf-430f-b2f8-77ae193e5870"
"MULTILINESTRING ((-122.21758837500332 37.783835733213095, -122.21755653472589 37.78381696410747))","1270","5","5","Blue","268.0","287.0","19.0","Right","-1","Res","58643",,"7b9e5b3a-aee1-42d3-9fbb-9b9fb43561f0"
"MULTILINESTRING ((-122.21622493180462 37.778013809036224, -122.2161887869551 37.778060647683596))","9","5","5","Blue","440.0","460.0","20.0","Left","-1","Res","58704",,"06f27bc4-feb5-4105-b207-f03728b973b6"
"MULTILINESTRING ((-122.2129253848643 37.77725512380159, -122.2128814591037 37.77728617588092))","557","5","5","Blue","365.46873","348.46873","17.0","Right","-1","Res","58740",,"9346bb11-a94e-479b-994b-ea6f66a3c664"
"MULTILINESTRING ((-122.22290701130414 37.7832153893063, -122.22286302286788 37.78330494694078))","971","5","5","Blue","695.0","730.0","35.0","Left","-1","EssFac","58760",,"a77642dd-fefe-4f1f-bd2f-7a502d4371c8"
"MULTILINESTRING ((-122.21554331863709 37.779723841629504, -122.21548353583317 37.779765535810384))","57","5","5","Blue","77.0","100.0","23.0","Left","-1","Res","58774",,"a79e47f7-6967-4f02-a405-4dd7fcf22743"
"MULTILINESTRING ((-122.20591197761311 37.781496963088486, -122.2059552780293 37.781536228936545))","203","5","4","Blue","136.0","155.0","19.0","Right","-1","Res","58799",,"52e76ded-7207-4755-b84e-adb23acdcc3a"
"MULTILINESTRING ((-122.2261953974715 37.78157532442224, -122.2261406111426 37.78154176545716))","954","5","5","Blue","443.0","463.0","20.0","Right","-1","EssFac","58805",,"629d66d4-7ae8-43a6-a9da-abcb4d7534d0"
"MULTILINESTRING ((-122.2162314983468 37.774829280976235, -122.21616173610416 37.774788689108696))","544","5","5","Blue","94.07885","69.07885","25.0","Right","-1","Res","58872",,"0f8bb7f4-4544-4af4-a95e-82a61e54dba1"
"MULTILINESTRING ((-122.21675431906904 37.77620743811292, -122.21675097724948 37.776211741244055, -122.21672026115877 37.776252069316556))","535","5","5","Blue","990.0","1009.0","19.0","Right","-1","Res","58898",,"a811aaab-ef7d-40ac-ac5f-c20a768045ee"
"MULTILINESTRING ((-122.21597994659949 37.77406088895608, -122.21594122283729 37.77410305556153))","1192","5","5","Blue","69.86047","50.86047","19.0","Left","-1","Res","58929",,"b47f12e7-a312-4446-83ee-2bda75c63d6d"
"MULTILINESTRING ((-122.20878838868978 37.78032322036732, -122.2087289262228 37.780365202000176))","1155","5","5","Blue","746.18047","723.18047","23.0","Right","-1","Res","58936",,"2aec816f-cc71-4cf6-8d68-16ce3024c46d"
"MULTILINESTRING ((-122.21064125607053 37.77884818717978, -122.2105871854878 37.77888671484506))","1168","5","5","Blue","584.0","605.0","21.0","Left","-1","Res","58943",,"90193d4b-e77d-4a71-b151-84f7629579d0"
"MULTILINESTRING ((-122.20877272590533 37.77900737716983, -122.20872761638721 37.77904903093899))","1166","5","5","Blue","773.01493","753.01493","20.0","Left","-1","Res","58958",,"ec050538-665d-4ef4-90c8-9e3558028a6f"
"MULTILINESTRING ((-122.21217571854922 37.77643623127387, -122.21210575666797 37.776460038131454))","1181","5","5","Blue","326.0","348.0","22.0","Right","-1","Res","59000",,"c3a99363-5a1a-44fa-b473-525011cc6aa7"
"MULTILINESTRING ((-122.21009730303054 37.78379887596844, -122.2100665962792 37.78382047196113, -122.21005066266689 37.78383163974188))","196","5","4","Blue","239.0","257.0","18.0","Right","-1","Res","59105",,"a96d969c-0fe4-44b5-9125-f62e61086094"
"MULTILINESTRING ((-122.21753657554066 37.781650433878504, -122.21748378517272 37.78168789168076, -122.21747207062461 37.78169618284841))","355","5","5","Blue","402.0","427.0","25.0","Right","-1","Res","59115",,"dd379628-7bff-40b5-98c8-10d34de98c35"
"MULTILINESTRING ((-122.21875853916197 37.78525620233897, -122.21870240487931 37.785229034533))","396","5","5","Blue","70.39869","51.39869","19.0","Left","-1","EssFac","59129",,"9b8a7d2e-d169-4ae6-820c-b6a7cdb16966"
"MULTILINESTRING ((-122.22505645687251 37.77939300714594, -122.2250241565745 37.77945670024987))","995","5","5","Blue","238.69321","213.69321","25.0","Right","-1","Res","59152",,"9a050f79-0d25-44f8-ba15-1f9d8724aad0"
