"id","entity_name","fiscal_year","entity_id","estimated_population","field_type","category","line_description","value","city_state"
"467","Downey","2014","1243","113363","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Downey, CA"
"468","Downey","2014","1243","113363","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","1060000","Downey, CA"
"469","Downey","2014","1243","113363","DEBT","Debt","Lease Obligations_Balance End of Year","0","Downey, CA"
"470","Duarte","2014","1244","21668","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Duarte, CA"
"471","Duarte","2014","1244","21668","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Duarte, CA"
"472","Duarte","2014","1244","21668","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Duarte, CA"
"473","Duarte","2014","1244","21668","DEBT","Debt","Lease Obligations_Balance End of Year","1283755","Duarte, CA"
"474","Dublin","2014","1245","53462","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Dublin, CA"
"475","Dublin","2014","1245","53462","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","4392842","Dublin, CA"
"476","Dublin","2014","1245","53462","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Dublin, CA"
"477","Dublin","2014","1245","53462","DEBT","Debt","Lease Obligations_Balance End of Year","0","Dublin, CA"
"478","Dunsmuir","2014","1246","1645","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","929000","Dunsmuir, CA"
"479","Dunsmuir","2014","1246","1645","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Dunsmuir, CA"
"480","Dunsmuir","2014","1246","1645","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","721480","Dunsmuir, CA"
"481","Dunsmuir","2014","1246","1645","DEBT","Debt","Lease Obligations_Balance End of Year","0","Dunsmuir, CA"
"482","East Palo Alto","2014","1247","28934","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","East Palo Alto, CA"
"483","East Palo Alto","2014","1247","28934","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","84721","East Palo Alto, CA"
"484","East Palo Alto","2014","1247","28934","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","East Palo Alto, CA"
"485","East Palo Alto","2014","1247","28934","DEBT","Debt","Lease Obligations_Balance End of Year","0","East Palo Alto, CA"
"486","Eastvale","2014","10783","59185","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Eastvale, CA"
"487","Eastvale","2014","10783","59185","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Eastvale, CA"
"488","Eastvale","2014","10783","59185","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Eastvale, CA"
"489","Eastvale","2014","10783","59185","DEBT","Debt","Lease Obligations_Balance End of Year","0","Eastvale, CA"
"490","El Cajon","2014","1248","101256","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","El Cajon, CA"
"491","El Cajon","2014","1248","101256","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","El Cajon, CA"
"492","El Cajon","2014","1248","101256","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","337000","El Cajon, CA"
"493","El Cajon","2014","1248","101256","DEBT","Debt","Lease Obligations_Balance End of Year","15745900","El Cajon, CA"
"494","El Centro","2014","1249","44311","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","27133000","El Centro, CA"
"495","El Centro","2014","1249","44311","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","1588936","El Centro, CA"
"496","El Centro","2014","1249","44311","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","El Centro, CA"
"497","El Centro","2014","1249","44311","DEBT","Debt","Lease Obligations_Balance End of Year","146645084","El Centro, CA"
"498","El Cerrito","2014","1250","24087","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","El Cerrito, CA"
"499","El Cerrito","2014","1250","24087","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","El Cerrito, CA"
"500","El Cerrito","2014","1250","24087","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","El Cerrito, CA"
"501","El Cerrito","2014","1250","24087","DEBT","Debt","Lease Obligations_Balance End of Year","39391157","El Cerrito, CA"
"502","El Monte","2014","1251","115064","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","16120000","El Monte, CA"
"503","El Monte","2014","1251","115064","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","300000","El Monte, CA"
"504","El Monte","2014","1251","115064","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","6543000","El Monte, CA"
"505","El Monte","2014","1251","115064","DEBT","Debt","Lease Obligations_Balance End of Year","62636465","El Monte, CA"
"506","El Paso De Robles","2014","1252","30469","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","32993317","El Paso De Robles, CA"
"507","El Paso De Robles","2014","1252","30469","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","El Paso De Robles, CA"
"508","El Paso De Robles","2014","1252","30469","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","26929798","El Paso De Robles, CA"
"509","El Paso De Robles","2014","1252","30469","DEBT","Debt","Lease Obligations_Balance End of Year","3270996","El Paso De Robles, CA"
"510","El Segundo","2014","1253","16897","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","El Segundo, CA"
"511","El Segundo","2014","1253","16897","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","El Segundo, CA"
"512","El Segundo","2014","1253","16897","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","El Segundo, CA"
"513","El Segundo","2014","1253","16897","DEBT","Debt","Lease Obligations_Balance End of Year","15666825","El Segundo, CA"
"514","Elk Grove","2014","1254","160688","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","91155000","Elk Grove, CA"
"515","Elk Grove","2014","1254","160688","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Elk Grove, CA"
"516","Elk Grove","2014","1254","160688","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Elk Grove, CA"
"517","Elk Grove","2014","1254","160688","DEBT","Debt","Lease Obligations_Balance End of Year","39590783","Elk Grove, CA"
"518","Emeryville","2014","1255","10491","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Emeryville, CA"
"519","Emeryville","2014","1255","10491","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Emeryville, CA"
"520","Emeryville","2014","1255","10491","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Emeryville, CA"
"521","Emeryville","2014","1255","10491","DEBT","Debt","Lease Obligations_Balance End of Year","6623632","Emeryville, CA"
"522","Encinitas","2014","1256","61204","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","215000","Encinitas, CA"
"523","Encinitas","2014","1256","61204","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","4651514","Encinitas, CA"
"524","Encinitas","2014","1256","61204","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Encinitas, CA"
"525","Encinitas","2014","1256","61204","DEBT","Debt","Lease Obligations_Balance End of Year","67502358","Encinitas, CA"
"526","Escalon","2014","1257","7323","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","615000","Escalon, CA"
"527","Escalon","2014","1257","7323","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Escalon, CA"
"528","Escalon","2014","1257","7323","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","436391","Escalon, CA"
"529","Escalon","2014","1257","7323","DEBT","Debt","Lease Obligations_Balance End of Year","4924746","Escalon, CA"
"530","Escondido","2014","1258","147102","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","96985000","Escondido, CA"
"531","Escondido","2014","1258","147102","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","161138","Escondido, CA"
"532","Escondido","2014","1258","147102","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","17915522","Escondido, CA"
"533","Escondido","2014","1258","147102","DEBT","Debt","Lease Obligations_Balance End of Year","204065632","Escondido, CA"
"534","Etna","2014","1259","738","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","440000","Etna, CA"
"535","Etna","2014","1259","738","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","69487","Etna, CA"
"536","Etna","2014","1259","738","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Etna, CA"
"537","Etna","2014","1259","738","DEBT","Debt","Lease Obligations_Balance End of Year","0","Etna, CA"
"538","Eureka","2014","1260","26914","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Eureka, CA"
"539","Eureka","2014","1260","26914","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","2008903","Eureka, CA"
"540","Eureka","2014","1260","26914","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","39391712","Eureka, CA"
"541","Eureka","2014","1260","26914","DEBT","Debt","Lease Obligations_Balance End of Year","0","Eureka, CA"
"542","Exeter","2014","1261","10539","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Exeter, CA"
"543","Exeter","2014","1261","10539","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Exeter, CA"
"544","Exeter","2014","1261","10539","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","9187352","Exeter, CA"
"545","Exeter","2014","1261","10539","DEBT","Debt","Lease Obligations_Balance End of Year","0","Exeter, CA"
"546","Fairfax","2014","1262","7541","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","5931500","Fairfax, CA"
"547","Fairfax","2014","1262","7541","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","121535","Fairfax, CA"
"548","Fairfax","2014","1262","7541","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Fairfax, CA"
"549","Fairfax","2014","1262","7541","DEBT","Debt","Lease Obligations_Balance End of Year","149400","Fairfax, CA"
"550","Fairfield","2014","1263","110018","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","106335578","Fairfield, CA"
"551","Fairfield","2014","1263","110018","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","23527882","Fairfield, CA"
"552","Fairfield","2014","1263","110018","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","2234009","Fairfield, CA"
"553","Fairfield","2014","1263","110018","DEBT","Debt","Lease Obligations_Balance End of Year","197855680","Fairfield, CA"
"554","Farmersville","2014","1264","10932","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Farmersville, CA"
"555","Farmersville","2014","1264","10932","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Farmersville, CA"
"556","Farmersville","2014","1264","10932","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Farmersville, CA"
"557","Farmersville","2014","1264","10932","DEBT","Debt","Lease Obligations_Balance End of Year","0","Farmersville, CA"
"558","Ferndale","2014","1265","1357","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Ferndale, CA"
"559","Ferndale","2014","1265","1357","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","116226","Ferndale, CA"
"560","Ferndale","2014","1265","1357","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","4788723","Ferndale, CA"
"561","Ferndale","2014","1265","1357","DEBT","Debt","Lease Obligations_Balance End of Year","0","Ferndale, CA"
"562","Fillmore","2014","1266","15339","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","1930000","Fillmore, CA"
"563","Fillmore","2014","1266","15339","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Fillmore, CA"
"564","Fillmore","2014","1266","15339","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","14091","Fillmore, CA"
"565","Fillmore","2014","1266","15339","DEBT","Debt","Lease Obligations_Balance End of Year","123322093","Fillmore, CA"
"566","Firebaugh","2014","1267","7809","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","1566914","Firebaugh, CA"
"567","Firebaugh","2014","1267","7809","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Firebaugh, CA"
"568","Firebaugh","2014","1267","7809","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","7555000","Firebaugh, CA"
"569","Firebaugh","2014","1267","7809","DEBT","Debt","Lease Obligations_Balance End of Year","87169","Firebaugh, CA"
"570","Folsom","2014","1268","74014","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","6635000","Folsom, CA"
"571","Folsom","2014","1268","74014","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","1302210","Folsom, CA"
"572","Folsom","2014","1268","74014","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Folsom, CA"
"573","Folsom","2014","1268","74014","DEBT","Debt","Lease Obligations_Balance End of Year","34088616","Folsom, CA"
"574","Fontana","2014","1269","202177","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","117745000","Fontana, CA"
"575","Fontana","2014","1269","202177","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Fontana, CA"
"576","Fontana","2014","1269","202177","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Fontana, CA"
"577","Fontana","2014","1269","202177","DEBT","Debt","Lease Obligations_Balance End of Year","88633402","Fontana, CA"
"578","Fort Bragg","2014","1270","7350","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Fort Bragg, CA"
"579","Fort Bragg","2014","1270","7350","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Fort Bragg, CA"
"580","Fort Bragg","2014","1270","7350","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","968621","Fort Bragg, CA"
"581","Fort Bragg","2014","1270","7350","DEBT","Debt","Lease Obligations_Balance End of Year","4940657","Fort Bragg, CA"
"582","Fort Jones","2014","1271","715","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","294000","Fort Jones, CA"
"583","Fort Jones","2014","1271","715","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Fort Jones, CA"
"584","Fort Jones","2014","1271","715","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Fort Jones, CA"
"585","Fort Jones","2014","1271","715","DEBT","Debt","Lease Obligations_Balance End of Year","0","Fort Jones, CA"
"586","Fortuna","2014","1272","32168","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","160000","Fortuna, CA"
"587","Fortuna","2014","1272","32168","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Fortuna, CA"
"588","Fortuna","2014","1272","32168","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Fortuna, CA"
"589","Fortuna","2014","1272","32168","DEBT","Debt","Lease Obligations_Balance End of Year","36262066","Fortuna, CA"
"590","Foster City","2014","1273","32168","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Foster City, CA"
"591","Foster City","2014","1273","32168","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Foster City, CA"
"592","Foster City","2014","1273","32168","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Foster City, CA"
"593","Foster City","2014","1273","32168","DEBT","Debt","Lease Obligations_Balance End of Year","0","Foster City, CA"
"594","Fountain Valley","2014","1274","56702","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Fountain Valley, CA"
"595","Fountain Valley","2014","1274","56702","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","1956929","Fountain Valley, CA"
"596","Fountain Valley","2014","1274","56702","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Fountain Valley, CA"
"597","Fountain Valley","2014","1274","56702","DEBT","Debt","Lease Obligations_Balance End of Year","11584601","Fountain Valley, CA"
"598","Fowler","2014","1275","5883","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","1219185","Fowler, CA"
"599","Fowler","2014","1275","5883","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","59430","Fowler, CA"
"600","Fowler","2014","1275","5883","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","1724100","Fowler, CA"
"601","Fowler","2014","1275","5883","DEBT","Debt","Lease Obligations_Balance End of Year","1439877","Fowler, CA"
"602","Fremont","2014","1276","223972","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","111936500","Fremont, CA"
"603","Fremont","2014","1276","223972","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Fremont, CA"
"604","Fremont","2014","1276","223972","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Fremont, CA"
"605","Fremont","2014","1276","223972","DEBT","Debt","Lease Obligations_Balance End of Year","179655122","Fremont, CA"
"606","Fresno","2014","1277","515609","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","577992184","Fresno, CA"
"607","Fresno","2014","1277","515609","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","8262729","Fresno, CA"
"608","Fresno","2014","1277","515609","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","55909007","Fresno, CA"
"609","Fresno","2014","1277","515609","DEBT","Debt","Lease Obligations_Balance End of Year","410646691","Fresno, CA"
"610","Fullerton","2014","1278","140131","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","6990000","Fullerton, CA"
"611","Fullerton","2014","1278","140131","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","4814807","Fullerton, CA"
"612","Fullerton","2014","1278","140131","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","3000000","Fullerton, CA"
"613","Fullerton","2014","1278","140131","DEBT","Debt","Lease Obligations_Balance End of Year","18410058","Fullerton, CA"
"614","Galt","2014","1279","24289","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","7010000","Galt, CA"
"615","Galt","2014","1279","24289","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","2991344","Galt, CA"
"616","Galt","2014","1279","24289","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","41194173","Galt, CA"
"617","Galt","2014","1279","24289","DEBT","Debt","Lease Obligations_Balance End of Year","0","Galt, CA"
"618","Garden Grove","2014","1280","173953","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","27900000","Garden Grove, CA"
"619","Garden Grove","2014","1280","173953","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","1927438","Garden Grove, CA"
"620","Garden Grove","2014","1280","173953","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","3567754","Garden Grove, CA"
"621","Garden Grove","2014","1280","173953","DEBT","Debt","Lease Obligations_Balance End of Year","22317626","Garden Grove, CA"
"622","Gardena","2014","1281","60082","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Gardena, CA"
"623","Gardena","2014","1281","60082","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Gardena, CA"
"624","Gardena","2014","1281","60082","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Gardena, CA"
"625","Gardena","2014","1281","60082","DEBT","Debt","Lease Obligations_Balance End of Year","43238390","Gardena, CA"
"626","Gilroy","2014","1282","52413","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","50435000","Gilroy, CA"
"627","Gilroy","2014","1282","52413","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Gilroy, CA"
"628","Gilroy","2014","1282","52413","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Gilroy, CA"
"629","Gilroy","2014","1282","52413","DEBT","Debt","Lease Obligations_Balance End of Year","71612206","Gilroy, CA"
"630","Glendale","2014","1283","195799","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","253405000","Glendale, CA"
"631","Glendale","2014","1283","195799","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","1427340","Glendale, CA"
"632","Glendale","2014","1283","195799","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","1669000","Glendale, CA"
"633","Glendale","2014","1283","195799","DEBT","Debt","Lease Obligations_Balance End of Year","49822929","Glendale, CA"
"634","Glendora","2014","1284","51290","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","4320000","Glendora, CA"
"635","Glendora","2014","1284","51290","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Glendora, CA"
"636","Glendora","2014","1284","51290","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Glendora, CA"
"637","Glendora","2014","1284","51290","DEBT","Debt","Lease Obligations_Balance End of Year","58404263","Glendora, CA"
"638","Goleta","2014","8636","30202","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Goleta, CA"
"639","Goleta","2014","8636","30202","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Goleta, CA"
"640","Goleta","2014","8636","30202","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Goleta, CA"
"641","Goleta","2014","8636","30202","DEBT","Debt","Lease Obligations_Balance End of Year","0","Goleta, CA"
"642","Gonzales","2014","1285","8383","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","220000","Gonzales, CA"
"643","Gonzales","2014","1285","8383","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Gonzales, CA"
"644","Gonzales","2014","1285","8383","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Gonzales, CA"
"645","Gonzales","2014","1285","8383","DEBT","Debt","Lease Obligations_Balance End of Year","5893934","Gonzales, CA"
"646","Grand Terrace","2014","1286","12285","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Grand Terrace, CA"
"647","Grand Terrace","2014","1286","12285","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Grand Terrace, CA"
"648","Grand Terrace","2014","1286","12285","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Grand Terrace, CA"
"649","Grand Terrace","2014","1286","12285","DEBT","Debt","Lease Obligations_Balance End of Year","0","Grand Terrace, CA"
"650","Grass Valley","2014","1287","12668","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","3712000","Grass Valley, CA"
"651","Grass Valley","2014","1287","12668","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","2190000","Grass Valley, CA"
"652","Grass Valley","2014","1287","12668","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","11458704","Grass Valley, CA"
"653","Grass Valley","2014","1287","12668","DEBT","Debt","Lease Obligations_Balance End of Year","2665716","Grass Valley, CA"
"654","Greenfield","2014","1288","13153","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Greenfield, CA"
"655","Greenfield","2014","1288","13153","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","4964503","Greenfield, CA"
"656","Greenfield","2014","1288","13153","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Greenfield, CA"
"657","Greenfield","2014","1288","13153","DEBT","Debt","Lease Obligations_Balance End of Year","2444331","Greenfield, CA"
"658","Gridley","2014","1289","6739","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Gridley, CA"
"659","Gridley","2014","1289","6739","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","501311","Gridley, CA"
"660","Gridley","2014","1289","6739","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","3748027","Gridley, CA"
"661","Gridley","2014","1289","6739","DEBT","Debt","Lease Obligations_Balance End of Year","0","Gridley, CA"
"662","Grover Beach","2014","1290","13153","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Grover Beach, CA"
"663","Grover Beach","2014","1290","13153","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Grover Beach, CA"
"664","Grover Beach","2014","1290","13153","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","277870","Grover Beach, CA"
"665","Grover Beach","2014","1290","13153","DEBT","Debt","Lease Obligations_Balance End of Year","0","Grover Beach, CA"
"666","Guadalupe","2014","1291","7144","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","74000","Guadalupe, CA"
"667","Guadalupe","2014","1291","7144","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Guadalupe, CA"
"668","Guadalupe","2014","1291","7144","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","1165627","Guadalupe, CA"
"669","Guadalupe","2014","1291","7144","DEBT","Debt","Lease Obligations_Balance End of Year","0","Guadalupe, CA"
"670","Gustine","2014","1292","5648","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Gustine, CA"
"671","Gustine","2014","1292","5648","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","301536","Gustine, CA"
"672","Gustine","2014","1292","5648","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","1950005","Gustine, CA"
"673","Gustine","2014","1292","5648","DEBT","Debt","Lease Obligations_Balance End of Year","1910947","Gustine, CA"
"674","Half Moon Bay","2014","1293","11721","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","15570000","Half Moon Bay, CA"
"675","Half Moon Bay","2014","1293","11721","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Half Moon Bay, CA"
"676","Half Moon Bay","2014","1293","11721","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Half Moon Bay, CA"
"677","Half Moon Bay","2014","1293","11721","DEBT","Debt","Lease Obligations_Balance End of Year","0","Half Moon Bay, CA"
"678","Hanford","2014","1294","55283","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","29250000","Hanford, CA"
"679","Hanford","2014","1294","55283","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","1211960","Hanford, CA"
"680","Hanford","2014","1294","55283","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","7465709","Hanford, CA"
"681","Hanford","2014","1294","55283","DEBT","Debt","Lease Obligations_Balance End of Year","15856370","Hanford, CA"
"682","Hawaiian Gardens","2014","1295","14456","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Hawaiian Gardens, CA"
"683","Hawaiian Gardens","2014","1295","14456","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Hawaiian Gardens, CA"
"684","Hawaiian Gardens","2014","1295","14456","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Hawaiian Gardens, CA"
"685","Hawaiian Gardens","2014","1295","14456","DEBT","Debt","Lease Obligations_Balance End of Year","0","Hawaiian Gardens, CA"
"686","Hawthorne","2014","1296","86644","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","20155000","Hawthorne, CA"
"687","Hawthorne","2014","1296","86644","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","14936160","Hawthorne, CA"
"688","Hawthorne","2014","1296","86644","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Hawthorne, CA"
"689","Hawthorne","2014","1296","86644","DEBT","Debt","Lease Obligations_Balance End of Year","12311816","Hawthorne, CA"
"690","Hayward","2014","1297","151037","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","1400000","Hayward, CA"
"691","Hayward","2014","1297","151037","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Hayward, CA"
"692","Hayward","2014","1297","151037","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","45431128","Hayward, CA"
"693","Hayward","2014","1297","151037","DEBT","Debt","Lease Obligations_Balance End of Year","41282156","Hayward, CA"
"694","Healdsburg","2014","1298","11541","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","9518600","Healdsburg, CA"
"695","Healdsburg","2014","1298","11541","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","36880","Healdsburg, CA"
"696","Healdsburg","2014","1298","11541","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Healdsburg, CA"
"697","Healdsburg","2014","1298","11541","DEBT","Debt","Lease Obligations_Balance End of Year","56832276","Healdsburg, CA"
