"createdatetime","incidentnumber","address","city","lat","lon","calltype","race","gender","age","reason","enforcement","car_search"
"2020-06-18T20:49:59.000","2020-00029232","DWIGHT WAY / SACRAMENTO ST","BERKELEY","37.8621959955358","-122.281092794789","1194","Black","Male",">40","Investigation","Warning","No Search"
"2020-06-18T20:13:38.000","2020-00029228","SHATTUCK AVE / CHANNING WAY","BERKELEY","37.8657797973319","-122.267576001741","T","White","Male","30-39","Traffic","Citation","Search"
"2020-06-18T17:44:23.000","2020-00029207","TELEGRAPH AVE / CHANNING WAY","BERKELEY","37.8669079860544","-122.258798697148","T","White","Male","18-29","Traffic","Warning","No Search"
"2020-06-18T17:36:20.000","2020-00029205","TELEGRAPH AVE / ASHBY AVE","BERKELEY","37.8561859487049","-122.259673892789","T","White","Female","18-29","Traffic","Warning","No Search"
"2020-06-18T17:22:20.000","2020-00029203","ASHBY AVE / TELEGRAPH AVE","BERKELEY","37.8561859487049","-122.259673892789","T","Hispanic","Female",">40","Traffic","Warning","No Search"
"2020-06-18T17:09:16.000","2020-00029202","ASHBY AVE / 9TH ST","BERKELEY","37.851615813","-122.289369289","T","White","Male",">40","Traffic","Warning","No Search"
"2020-06-18T16:17:45.000","2020-00029193","SHATTUCK AVE / WARD ST","BERKELEY","37.859344949186","-122.267381116448","T","Hispanic","Male",">40","Traffic","Warning","No Search"
"2020-06-18T03:42:47.000","2020-00029131","GILMAN ST / SAN PABLO AVE","BERKELEY","37.8804741843168","-122.295799216735","T","Black","Male","30-39","Traffic","Warning","No Search"
"2020-06-18T00:58:36.000","2020-00029120","SACRAMENTO ST / DELAWARE ST","BERKELEY","37.8730731906415","-122.282235856111","T","White","Male","30-39","Traffic","Warning","No Search"
"2020-06-16T23:08:16.000","2020-00028961","SACRAMENTO ST / WARD ST","BERKELEY","37.8578159175831","-122.279976027863","T","Black","Male",">40","Traffic","Warning","No Search"
"2020-06-16T18:20:37.000","2020-00028918","DWIGHT WAY / SACRAMENTO ST","BERKELEY","37.8621959955358","-122.281092794789","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-06-15T22:31:57.000","2020-00028817","ACTON ST / RUSSELL ST","BERKELEY","37.854503924172","-122.281845222672","T","Hispanic","Male",">40","Traffic","Warning","No Search"
"2020-06-15T12:27:04.000","2020-00028725","ASHBY AVE / STANTON ST","BERKELEY","37.8532385605425","-122.279964943315","T","Black","Male","30-39","Traffic","Warning","No Search"
"2020-06-15T10:54:57.000","2020-00028718","EUCLID AVE / KEITH AVE","BERKELEY","37.8905353161145","-122.263197595183","T","White","Male","30-39","Traffic","Warning","No Search"
"2020-06-15T02:50:22.000","2020-00028687","CHANNING WAY / 7TH ST","BERKELEY","37.8619651537097","-122.29460973099","1194B","Hispanic","Male","18-29","Traffic","Warning","No Search"
"2020-06-15T02:04:10.000","2020-00028682","ASHBY AVE / ELLIS ST","BERKELEY","37.8540296687998","-122.273211283256","T","Asian","Male","18-29","Traffic","Warning","No Search"
"2020-06-14T19:48:09.000","2020-00028643","PARKER ST/CHILTON ST",,"-361","-361","1194","White","Male","30-39","Investigation","Warning","No Search"
"2020-06-14T19:12:30.000","2020-00028639","TELEGRAPH AVE / PARKER ST","BERKELEY","37.8632583843221","-122.258694849958","T","White","Male",">40","Traffic","Warning","Search"
"2020-06-14T18:13:16.000","2020-00028628","BELVEDERE AVE / VIRGINIA ST","BERKELEY","37.873993333605","-122.289183169093","T","Black","Male",">40","Traffic","Warning","No Search"
"2020-06-14T18:12:07.000","2020-00028627","BLAKE ST / MARTIN LUTHER KING JR WAY","BERKELEY","37.8624461860571","-122.271998881653","1196","Black","Male","30-39","Investigation","Warning","No Search"
"2020-06-14T17:44:50.000","2020-00028622","PARKER ST / REGENT ST","BERKELEY","37.8633643529106","-122.257619835406","1194","White","Male","30-39","Investigation","Warning","Search"
"2020-06-14T14:51:48.000","2020-00028604","UNIVERSITY AVE / GRANT ST","BERKELEY","37.871261964782","-122.275244881891","T","Other","Male","18-29","Traffic","Warning","No Search"
"2020-06-14T00:29:40.000","2020-00028545","1 SEAWALL DR","BERKELEY","37.869039982","-122.314673204","1196","White","Female","18-29","Traffic","Warning","Search"
"2020-06-13T22:43:35.000","2020-00028534","4TH ST / HEARST AVE","BERKELEY","37.8688762047166","-122.300284494378","T","Hispanic","Male","30-39","Traffic","Citation","Search"
"2020-06-13T22:00:02.000","2020-00028530","CURTIS ST / VIRGINIA ST","BERKELEY","37.8738865297123","-122.290022627675","T","Asian","Male","18-29","Traffic","Warning","No Search"
"2020-06-13T17:59:02.000","2020-00028497","SHATTUCK AVE / EMERSON ST","BERKELEY","37.8545473574311","-122.266393836985","T","White","Female","<18","Traffic","Warning","No Search"
"2020-06-13T14:21:17.000","2020-00028454","SHATTUCK AVE / FRANCISCO ST","BERKELEY","37.8756953635879","-122.268787768788","T","White","Female",">40","Traffic","Warning","No Search"
"2020-06-12T21:16:33.000","2020-00028371","BANCROFT WAY / ELLSWORTH ST","BERKELEY","37.8681370317543","-122.263732417082","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-06-12T19:35:02.000","2020-00028357","BOWD/DURANT",,"-361","-361","T","Hispanic","Male","18-29","Traffic","Warning","No Search"
"2020-06-12T09:56:02.000","2020-00028273",,"BERKELEY","37.865677884","-122.257266565","1194","White","Male","30-39","Investigation","Warning","Search"
"2020-06-12T03:51:50.000","2020-00028248","SAN PABLO AVE / 61ST ST","OAKLAND","37.8440551772212","-122.284067478349","T","Black","Male","<18","Traffic","Warning","No Search"
"2020-06-12T03:26:51.000","2020-00028247","CARLETON ST / 8TH ST","BERKELEY","37.857225941365","-122.291917565405","T","Black","Male",">40","Traffic","Warning","No Search"
"2020-06-12T03:19:42.000","2020-00028246","ASHBY AVE / SAN PABLO AVE","BERKELEY","37.8521406356223","-122.286683357453","T","Black","Male","30-39","Traffic","Warning","No Search"
"2020-06-12T01:41:22.000","2020-00028243","BANCROFT WAY / BOLIVAR DR","BERKELEY","37.8626078933765","-122.300516964447","T","Hispanic","Male","30-39","Traffic","Arrest","Search"
"2020-06-12T01:28:41.000","2020-00028242","OXFORD ST / CENTER ST","BERKELEY","37.8705845266079","-122.265883486233","1194","White","Male","30-39","Traffic","Warning","No Search"
"2020-06-12T00:55:28.000","2020-00028240","VIRGINIA ST / SAN PABLO AVE","BERKELEY","37.8734425475424","-122.293530804252","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-06-11T22:55:49.000","2020-00028232","SAN PABLO AV/67TH ST",,"-361","-361","T","Black","Male",">40","Traffic","Warning","Search"
"2020-06-11T22:41:46.000","2020-00028231","KING ST / PRINCE ST","BERKELEY","37.8520834061508","-122.274044673132","T","Black","Female",">40","Traffic","Warning","No Search"
"2020-06-11T22:35:29.000","2020-00028229","MARTIN LUTHER KING JR WAY / PRINCE ST","BERKELEY","37.8524896036339","-122.270865597103","T","Other","Female","30-39","Traffic","Warning","No Search"
"2020-06-11T22:26:52.000","2020-00028226","ALCATRAZ AVE / ADELINE ST","BERKELEY","37.8487527283991","-122.271451893258","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-06-11T21:55:50.000","2020-00028223","SHATTUCK AVE / ALCATRAZ AVE","OAKLAND","37.8494989840771","-122.265736722374","T","Asian","Male","30-39","Traffic","Warning","No Search"
"2020-06-11T18:11:02.000","2020-00028194","BANCROFT WAY / DANA ST","BERKELEY","37.8684093452389","-122.261453770353","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-06-11T14:56:45.000","2020-00028167",,"BERKELEY","37.865677884","-122.257266565","1194","White","Male","30-39","Investigation","Warning","Search"
"2020-06-11T13:24:09.000","2020-00028153","MLK/UNI",,"-361","-361","T","Hispanic","Male","18-29","Traffic","Warning","No Search"
"2020-06-11T12:16:34.000","2020-00028140","MARTIN LUTHER KING JR WAY / ASHBY AVE","BERKELEY","37.8543163816344","-122.271084144582","T","Hispanic","Male",">40","Traffic","Warning","No Search"
"2020-06-11T10:54:59.000","2020-00028121","FULTON ST / DURANT AVE","BERKELEY","37.8669303672493","-122.265808619145","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-06-11T10:22:30.000","2020-00028118","UNI/OXFORD",,"-361","-361","1194","Hispanic","Male","18-29","Reas. Susp.","Other","No Search"
"2020-06-11T10:16:18.000","2020-00028117",,,"37.8684290938341","-122.286602999545","T","Black","Male",">40","Investigation","Warning","No Search"
"2020-06-11T09:37:50.000","2020-00028112","2036 UNIVERSITY AVE","BERKELEY","37.871617474","-122.269960914","1194","Other","Male",">40","Investigation","Other","No Search"
"2020-06-11T01:19:19.000","2020-00028083","80 BOLIVAR DR","BERKELEY","37.864546219","-122.301738812","1196","Asian","Male","30-39","Traffic","Warning","No Search"
"2020-06-11T01:15:12.000","2020-00028081","FAIRVIEW ST / SACRAMENTO ST","BERKELEY","37.8496886281736","-122.278168531324","T","Black","Male","18-29","Traffic","Warning","Search"
"2020-06-10T23:21:37.000","2020-00028074","ASHBY AVE / 9TH ST","BERKELEY","37.851615813","-122.289369289","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-06-10T23:10:02.000","2020-00028073","BAKER ST / ALCATRAZ AVE","BERKELEY","37.8476571596899","-122.279548731282","T","Black","Female","18-29","Traffic","Warning","No Search"
"2020-06-10T21:59:15.000","2020-00028067","SAN PABLO AVE / BANCROFT WAY","BERKELEY","37.8646165608661","-122.290672073395","T","Black","Female",">40","Traffic","Warning","No Search"
"2020-06-10T21:40:27.000","2020-00028066","SAN PABLO AVE / ASHBY AVE","BERKELEY","37.8521406356223","-122.286683357453","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-06-10T21:27:19.000","2020-00028061","SHATTUCK AVE / ASHBY AVE","BERKELEY","37.855300551162","-122.266493175063","T","Other","Male",">40","Traffic","Warning","No Search"
"2020-06-10T21:07:29.000","2020-00028059","SAN PABLO AVE / PARDEE ST","BERKELEY","37.8572025529719","-122.28829841476","T","Hispanic","Female","30-39","Traffic","Warning","No Search"
"2020-06-10T20:59:48.000","2020-00028058","SACRAMENTO ST / ASHBY AVE","BERKELEY","37.8532810828134","-122.279011568421","T","Black","Male",">40","Traffic","Warning","No Search"
"2020-06-10T20:55:53.000","2020-00028056","DWIGHT WAY / PIEDMONT AVE","BERKELEY","37.865870238181","-122.2516054245","T","White","Female","18-29","Traffic","Warning","No Search"
"2020-06-10T13:53:35.000","2020-00027985","PARKER ST / CHILTON ALLEY","BERKELEY","37.8631924202108","-122.259204326364","1194","White","Male",">40","Reas. Susp.","Warning","No Search"
"2020-06-10T03:38:57.000","2020-00027920","62ND ST / KING ST","BERKELEY","37.8466623662003","-122.273192835043","T","Black","Male",">40","Traffic","Warning","No Search"
"2020-06-10T02:35:14.000","2020-00027917","9TH ST / HEINZ AVE","BERKELEY","37.8539350518696","-122.289669455931","T","Black","Male",">40","Traffic","Warning","No Search"
"2020-06-10T01:38:58.000","2020-00027913","2ND ST / PAGE ST","BERKELEY","37.8755413386117","-122.304824659866","T","Black","Female","18-29","Traffic","Warning","Search"
"2020-06-10T00:35:46.000","2020-00027910","UNIVERSITY AVE / SAN PABLO AVE","BERKELEY","37.8690965881111","-122.292119433227","T","Black","Male",">40","Traffic","Warning","Search"
"2020-06-10T00:33:33.000","2020-00027909","COLLEGE AVE / DWIGHT WAY","BERKELEY","37.8657207586212","-122.253902515335","T","Black","Male","30-39","Traffic","Warning","No Search"
"2020-06-10T00:21:33.000","2020-00027906","CALIFORNIA ST / ASHBY AVE","BERKELEY","37.8535507237115","-122.276930824643","T","Black","Male",">40","Traffic","Warning","No Search"
"2020-06-10T00:04:23.000","2020-00027905","SAN PABLO AVE / UNIVERSITY AVE","BERKELEY","37.8690965881111","-122.292119433227","T","Asian","Male","30-39","Traffic","Citation","No Search"
"2020-06-09T23:42:58.000","2020-00027903","7TH ST / ALLSTON WAY","BERKELEY","37.8654672543999","-122.295742557387","T","Other","Male","30-39","Traffic","Warning","No Search"
"2020-06-09T21:44:31.000","2020-00027889","2197 SAN PABLO AVE","BERKELEY","37.866733863","-122.291026052","T","Black","Female",">40","Traffic","Warning","No Search"
"2020-06-09T21:00:38.000","2020-00027884","7TH ST / GRAYSON ST","BERKELEY","37.8553036862076","-122.292472204535","T","Black","Male",">40","Traffic","Warning","Search"
"2020-06-09T16:24:46.000","2020-00027847","2655 TELEGRAPH AVE","BERKELEY","37.86203907738515","-122.25834216839782","1194","Other","Male","18-29","Investigation","Warning","No Search"
"2020-06-09T15:15:36.000","2020-00027835","SHATTUCK AVE / ALLSTON WAY","BERKELEY","37.869391969284","-122.267932336426","1194","White","Male","30-39","Investigation","Other","No Search"
"2020-06-09T12:09:49.000","2020-00027797","DURANT AVE / FULTON ST","BERKELEY","37.8669303672493","-122.265808619145","T","White","Male","30-39","Investigation","Warning","No Search"
"2020-06-09T10:58:27.000","2020-00027788","BANCROFT WAY / TELEGRAPH AVE","BERKELEY","37.8686984359072","-122.259151254562","T","White","Male",">40","Investigation","Warning","No Search"
"2020-06-09T02:13:04.000","2020-00027751","2974 SACRAMENTO ST","BERKELEY","37.853684108","-122.27958251","T","Black","Male",">40","Traffic","Warning","No Search"
"2020-06-09T00:49:20.000","2020-00027750","62ND ST / MARTIN LUTHER KING JR WAY","BERKELEY","37.8469715293303","-122.271033540268","T","White","Female",">40","Traffic","Arrest","Search"
"2020-06-08T22:18:24.000","2020-00027735","STANFORD AVE / SAN PABLO AVE","OAKLAND","37.8409226630724","-122.283053506367","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-06-08T21:51:55.000","2020-00027728","OCCIDENTAL ST / 61ST ST","OAKLAND","37.8454803767404","-122.275260232629","T","Black","Male","30-39","Traffic","Warning","No Search"
"2020-06-08T21:41:23.000","2020-00027724","1600 62ND ST","BERKELEY","37.8462307957512","-122.275221954317","T","White","Female",">40","Traffic","Warning","No Search"
"2020-06-08T21:31:41.000","2020-00027720","BANCROFT WAY / FULTON ST","BERKELEY","37.8678346730794","-122.265951423443","T","White","Male","18-29","Traffic","Warning","No Search"
"2020-06-07T23:27:50.000","2020-00027589","SAN PABLO AVE / JONES ST","BERKELEY","37.876382924703","-122.294483836708","T","White","Male","18-29","Traffic","Warning","No Search"
"2020-06-07T22:34:53.000","2020-00027582","HEARS/4",,"-361","-361","T","Other","Female","18-29","Traffic","Warning","No Search"
"2020-06-07T18:57:35.000","2020-00027560","SAN PABLO AVE / ASHBY AVE","BERKELEY","37.8521406356223","-122.286683357453","T","Black","Male","30-39","Traffic","Warning","No Search"
"2020-06-07T16:15:28.000","2020-00027548","SACRAMENTO ST / OREGON ST","BERKELEY","37.8560209839077","-122.279605584412","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-06-07T14:02:37.000","2020-00027535","SACRAMENTO ST / ADDISON ST","BERKELEY","37.8694320651171","-122.281843456567","1196","Black","Male",">40","Traffic","Citation","Search"
"2020-06-07T13:43:19.000","2020-00027532","MARTIN LUTHER KING JR WAY / DERBY ST","BERKELEY","37.85976575","-122.271695806","T","Black","Male","30-39","Traffic","Warning","No Search"
"2020-06-07T07:51:14.000","2020-00027504","6TH ST / UNIVERSITY AVE","BERKELEY","37.8679938952317","-122.29766438932","T","Hispanic","Female",">40","Traffic","Warning","No Search"
"2020-06-07T04:10:13.000","2020-00027500","3012 SAN PABLO AVE","BERKELEY","37.851541827","-122.286775269","1196","Black","Male",">40","Investigation","Warning","No Search"
"2020-06-07T03:26:16.000","2020-00027498","SAN PABLO AVE / ASHBY AVE","BERKELEY","37.8521406356223","-122.286683357453","T","White","Female","30-39","Traffic","Warning","No Search"
"2020-06-07T03:06:48.000","2020-00027497","PARK ST / OREGON ST","BERKELEY","37.8555743955634","-122.28303321423","T","White","Female","30-39","Traffic","Warning","No Search"
"2020-06-07T02:59:56.000","2020-00027495","WARD ST / MCGEE AVE","BERKELEY","37.8583501181545","-122.275602827142","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-06-07T01:08:11.000","2020-00027489","BONITA AVE / HEARST AVE","BERKELEY","37.8734562303058","-122.272073056898","1194","White","Male","18-29","Investigation","Warning","No Search"
"2020-06-06T22:48:58.000","2020-00027474",,,"37.8532107497425","-122.29714472956","1196","Black","Female","<18","Traffic","Warning","No Search"
"2020-06-06T22:22:41.000","2020-00027472","SACRAMENTO ST / UNIVERSITY AVE","BERKELEY","37.870410562","-122.281937988","T","Black","Male",">40","Traffic","Arrest","Search"
"2020-06-06T22:15:22.000","2020-00027468","SACRAMENTO ST / DWIGHT WAY","BERKELEY","37.8621959955358","-122.281092794789","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-06-06T21:55:56.000","2020-00027464","ALCATRAZ AVE / ADELINE ST","BERKELEY","37.8487527283991","-122.271451893258","T","Black","Male","30-39","Traffic","Warning","No Search"
"2020-06-06T21:54:46.000","2020-00027463","UNIVERSITY AVE / MARTIN LUTHER KING JR WAY","BERKELEY","37.8715552579039","-122.273001334751","T","Hispanic","Female","18-29","Traffic","Warning","No Search"
"2020-06-06T19:10:28.000","2020-00027434","SACRAMENTO ST / RUSSELL ST","BERKELEY","37.854911907898","-122.279381504961","T","Black","Male",">40","Traffic","Warning","No Search"
"2020-06-06T18:55:20.000","2020-00027431","SACRAMENTO ST / OREGON ST","BERKELEY","37.8560209839077","-122.279605584412","T","White","Male","30-39","Traffic","Warning","No Search"
"2020-06-06T18:46:14.000","2020-00027429","SACRAMENTO ST / TYLER ST","BERKELEY","37.8523914979465","-122.278804904277","T","Hispanic","Male","18-29","Traffic","Warning","No Search"
"2020-06-06T16:38:54.000","2020-00027416","1894 UNIVERSITY AVE","BERKELEY","37.871186835","-122.273315931","1196","White","Male","30-39","Investigation","Warning","No Search"
"2020-06-06T15:25:09.000","2020-00027406","SAN PABLO AVE / GILMAN ST","BERKELEY","37.8804741843168","-122.295799216735","T","Black","Female",">40","Traffic","Warning","No Search"
"2020-06-06T14:00:24.000","2020-00027397","ADDISON ST / JEFFERSON AVE","BERKELEY","37.869865580596","-122.27845990342","T","White","Male","18-29","Traffic","Warning","No Search"
"2020-06-06T13:59:50.000","2020-00027396","ADELINE ST / STANFORD AVE","BERKELEY","37.8466881776117","-122.272434863012","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-06-06T13:52:23.000","2020-00027395","ALCATRAZ AVE / DOVER ST","BERKELEY","37.8490520622176","-122.269075800846","T","Black","Male","30-39","Traffic","Warning","No Search"
"2020-06-06T13:43:53.000","2020-00027392","SACRAMENTO ST / ASHBY AVE","BERKELEY","37.8532810828134","-122.279011568421","T","Hispanic","Male","30-39","Traffic","Warning","No Search"
"2020-06-06T01:19:06.000","2020-00027351","UNIVERSITY AVE / FRONTAGE RD","BERKELEY","37.866444424993","-122.305556166601","T","Hispanic","Female","<18","Traffic","Warning","No Search"
"2020-06-05T22:09:01.000","2020-00027329","SAN PABLO AVE / HEINZ AVE","BERKELEY","37.8543973244747","-122.287395903913","T","White","Male","30-39","Traffic","Warning","Search"
"2020-06-05T20:48:54.000","2020-00027322","DURANT AVE / COLLEGE AVE","BERKELEY","37.8683903700068","-122.254428204727","T","White","Male",">40","Traffic","Citation","No Search"
"2020-06-05T20:24:57.000","2020-00027315","SAN PABLO AVE / OREGON ST","BERKELEY","37.8549187288384","-122.287564362205","T","White","Male","18-29","Traffic","Warning","No Search"
"2020-06-05T20:14:31.000","2020-00027314","200 MARINA BLVD","BERKELEY","37.86610405","-122.312300103","T","White","Male","18-29","Traffic","Warning","No Search"
"2020-06-05T19:49:11.000","2020-00027310","SACRAMENTO ST / CARLETON ST","BERKELEY","37.8595994948373","-122.280325427697","T","Black","Male","30-39","Traffic","Warning","No Search"
"2020-06-05T19:18:44.000","2020-00027304","HARRISON ST / 5TH ST","BERKELEY","37.8809149826648","-122.303056317486","T","White","Male","18-29","Traffic","Warning","No Search"
"2020-06-05T19:08:48.000","2020-00027303","ASHBY AVE / ADELINE ST","BERKELEY","37.8545518894124","-122.269208664726","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-06-05T19:04:24.000","2020-00027302","ASHBY AVE / PIEDMONT AVE","BERKELEY","37.8577245424202","-122.250689047106","T","Hispanic","Male","30-39","Traffic","Warning","No Search"
"2020-06-05T19:04:24.000","2020-00027302","ASHBY AVE / PIEDMONT AVE","BERKELEY","37.8577245424202","-122.250689047106","T","Hispanic","Female","30-39","Traffic","Warning","No Search"
"2020-06-05T18:54:55.000","2020-00027301","ADELINE ST / ALCATRAZ AVE","BERKELEY","37.8487527283991","-122.271451893258","T","White","Male",">40","Traffic","Warning","No Search"
"2020-06-05T18:47:12.000","2020-00027299","ALLSTON WAY / SAN PABLO AVE","BERKELEY","37.8663817687357","-122.29123441139","T","Black","Male","18-29","Traffic","Warning","Search"
"2020-06-05T18:24:17.000","2020-00027295","GILMAN ST / 6TH ST","BERKELEY","37.8793680473779","-122.301289442451","T","Black","Female","18-29","Traffic","Warning","No Search"
"2020-06-05T17:55:13.000","2020-00027286","1283 2ND ST","BERKELEY","37.878824198103","-122.305845241313","T","White","Female","30-39","Traffic","Warning","No Search"
"2020-06-05T17:49:09.000","2020-00027284","GILMAN ST / EASTSHORE HWY","BERKELEY","37.8783023262062","-122.306565528862","T","Hispanic","Female","18-29","Traffic","Warning","No Search"
"2020-06-05T17:41:41.000","2020-00027283","GILMAN ST / EASTSHORE HWY","BERKELEY","37.8783023262062","-122.306565528862","T","Black","Female","30-39","Traffic","Warning","No Search"
"2020-06-05T17:37:26.000","2020-00027282","DWIGHT WAY / SPAULDING AVE","BERKELEY","37.862325594094","-122.280058234092","T","White","Female","18-29","Traffic","Warning","No Search"
"2020-06-05T17:23:25.000","2020-00027281",,"BERKELEY","37.8787044545782","-122.304641908757","T","Hispanic","Male","18-29","Traffic","Warning","No Search"
"2020-06-05T17:21:58.000","2020-00027280","811 UNIVERSITY AVE","BERKELEY","37.868346973","-122.298154786","T","Black","Female","18-29","Traffic","Warning","No Search"
"2020-06-05T17:01:01.000","2020-00027274","4TH ST / GILMAN ST","BERKELEY","37.878925980339","-122.303527765457","T","Black","Female","18-29","Traffic","Warning","No Search"
"2020-06-05T16:43:13.000","2020-00027269","GILMAN ST / 6TH ST","BERKELEY","37.8793680473779","-122.301289442451","T","Black","Male","30-39","Traffic","Warning","No Search"
"2020-06-05T16:39:45.000","2020-00027267","GILMAN ST / 2ND ST","BERKELEY","37.878468073286","-122.305765703452","T","Hispanic","Female","18-29","Traffic","Warning","No Search"
"2020-06-05T16:33:05.000","2020-00027266","6TH ST / JONES ST","BERKELEY","37.8752660777975","-122.300004702049","T","Black","Male","30-39","Traffic","Warning","No Search"
"2020-06-05T15:51:17.000","2020-00027262",,,"37.879672853","-122.307296201","T","Black","Female",">40","Traffic","Warning","No Search"
"2020-06-05T15:38:47.000","2020-00027260","GILMAN ST / EASTSHORE HWY","BERKELEY","37.8783023262062","-122.306565528862","T","Asian","Male","18-29","Traffic","Citation","No Search"
"2020-06-05T15:13:51.000","2020-00027255",,"BERKELEY","37.8790853580001","-122.307920758","T","Black","Male",">40","Traffic","Warning","No Search"
"2020-06-05T15:01:06.000","2020-00027254","GILMAN ST / 6TH ST","BERKELEY","37.8793680473779","-122.301289442451","T","White","Male",">40","Traffic","Citation","No Search"
"2020-06-05T07:07:19.000","2020-00027202","4TH ST / VIRGINIA ST","BERKELEY","37.871884409517","-122.301244581979","1196","Black","Male","30-39","Investigation","Other","No Search"
"2020-06-05T04:25:56.000","2020-00027196","CENTER ST / SHATTUCK AVE","BERKELEY","37.8703037322157","-122.268035506578","T","Hispanic","Male","30-39","Traffic","Warning","No Search"
"2020-06-05T02:52:46.000","2020-00027188","KING ST / 62ND ST","BERKELEY","37.8466623662003","-122.273192835043","T","Other","Female",">40","Traffic","Warning","No Search"
"2020-06-05T02:33:35.000","2020-00027185","SAN PABLO AVE / GRAYSON ST","BERKELEY","37.8562061933462","-122.287978197257","T","White","Male","30-39","Traffic","Warning","No Search"
"2020-06-04T23:48:10.000","2020-00027174","DOHR ST / ASHBY AVE","BERKELEY","37.8532182035828","-122.28081318185","T","Black","Male",">40","Traffic","Warning","No Search"
"2020-06-04T22:16:46.000","2020-00027165","ASH/TELE",,"-361","-361","T","Other","Male","18-29","Traffic","Warning","No Search"
"2020-06-04T22:12:42.000","2020-00027164","SAN PABLO AVE / VIRGINIA ST","BERKELEY","37.8734425475424","-122.293530804252","T","White","Male",">40","Investigation","Arrest","Search"
"2020-06-04T21:55:22.000","2020-00027163","SHATTUCK AVE / CHANNING WAY","BERKELEY","37.8657797973319","-122.267576001741","T","Asian","Male",">40","Traffic","Warning","No Search"
"2020-06-04T21:53:00.000","2020-00027162","SHATTUCK AVE / BANCROFT WAY","BERKELEY","37.8675938371982","-122.267773417169","T","Hispanic","Male","18-29","Traffic","Warning","No Search"
"2020-06-04T21:48:31.000","2020-00027161","SAN PABLO AVE / UNIVERSITY AVE","BERKELEY","37.8690965881111","-122.292119433227","T","White","Male","18-29","Traffic","Citation","No Search"
"2020-06-04T21:38:32.000","2020-00027158","BOWDITCH ST / DURANT AVE","BERKELEY","37.868108479534","-122.256713564091","T","Hispanic","Female","30-39","Traffic","Warning","No Search"
"2020-06-04T21:36:59.000","2020-00027157","SAN PABLO AVE / JONES ST","BERKELEY","37.876382924703","-122.294483836708","T","White","Male","18-29","Traffic","Warning","No Search"
"2020-06-04T21:35:50.000","2020-00027156","KING ST / STANFORD AVE","OAKLAND","37.8460134042521","-122.273057820832","T","Black","Female","18-29","Traffic","Arrest","No Search"
"2020-06-04T21:25:19.000","2020-00027154","DURANT AVE / TELEGRAPH AVE","BERKELEY","37.8678090364494","-122.258975979098","T","Black","Male","18-29","Traffic","Citation","No Search"
"2020-06-04T21:19:12.000","2020-00027153","ALCATRAZ AVE / ADELINE ST","BERKELEY","37.8487527283991","-122.271451893258","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-06-04T21:09:57.000","2020-00027150","SHATTUCK AVE / BLAKE ST","BERKELEY","37.8630666412216","-122.267256703215","T","Hispanic","Male","18-29","Traffic","Warning","No Search"
"2020-06-04T21:01:30.000","2020-00027148","SHATTUCK AVE / CHANNING WAY","BERKELEY","37.8657797973319","-122.267576001741","T","Hispanic","Male","18-29","Traffic","Warning","No Search"
"2020-06-04T20:49:06.000","2020-00027147","ALCATRAZ AVE / SACRAMENTO ST","BERKELEY","37.8478979176252","-122.277744577522","T","Black","Female","<18","Traffic","Warning","Search"
"2020-06-04T20:40:32.000","2020-00027145","ASHBY AVE / TELEGRAPH AVE","BERKELEY","37.8561859487049","-122.259673892789","T","Black","Male",">40","Traffic","Citation","No Search"
"2020-06-04T20:40:17.000","2020-00027144","COLLEGE AVE / ASHBY AVE","BERKELEY","37.8570447986705","-122.253042643435","T","Hispanic","Female","18-29","Traffic","Warning","No Search"
"2020-06-04T20:37:46.000","2020-00027142","DWIGHT WAY / ELLSWORTH ST","BERKELEY","37.8645381122786","-122.262993741112","T","White","Male","18-29","Traffic","Warning","No Search"
"2020-06-04T20:33:39.000","2020-00027141","MARTIN LUTHER KING JR WAY / 60TH ST","OAKLAND","37.8451180968182","-122.270944268728","T","White","Male","18-29","Traffic","Warning","No Search"
"2020-06-04T20:08:48.000","2020-00027140","ALLSTON WAY / BONAR ST","BERKELEY","37.8669504247953","-122.286925714","T","White","Female","18-29","Traffic","Citation","No Search"
"2020-06-04T20:05:58.000","2020-00027139","SAN PABLO AVE / 59TH ST","OAKLAND","37.8425217120222","-122.283571662785","T","Hispanic","Male","30-39","Traffic","Warning","No Search"
"2020-06-04T19:54:49.000","2020-00027136","SHATTUCK AVE / BERKELEY WAY","BERKELEY","37.8729786782572","-122.268475226668","1194","White","Male",">40","Investigation","Warning","No Search"
