"pin","class","tax_year","nbhd","hd_sf","town_code","type_resd","apts","ext_wall","roof_cnst","rooms","beds","bsmt","bsmt_fin","heat","oheat","air","frpl","attic_type","attic_fnsh","hbath","tp_plan","tp_dsgn","cnst_qlty","renovation","site","gar1_size","gar1_cnst","gar1_att","gar1_area","gar2_size","gar2_cnst","gar2_att","gar2_area","porch","ot_impr","bldg_sf","repair_cnd","multi_code","ncu","pri_est_land","pri_est_bldg","most_recent_sale_date","doc_no","most_recent_sale_price","centroid_x","centroid_y","tractce","total_bldg_sf","multi_ind","addr","modeling_group","fbath","age","use_1","n_units","per_ass","condo_class_factor","multi_family_ind","large_lot","condition_desirability_and_utility","deed_type","o_hare_noise","floodplain","near_major_road","total_units","condo_strata","age_squared","age_decade","age_decade_squared","lot_size_squared","improvement_size_squared","location_factor","garage_indicator","residential_share_of_building","pure_market_sale","pure_market_filter","neigborhood_code_mapping_","square_root_of_lot_size","square_root_of_age","square_root_of_improvement_size","town_and_neighborhood"
"01012120250000","204","2018","12","7400","10","5","0","1","1","8","3","1","3","1","5","1","1","2","1","1","2","1","2",,"2","4","1","1","1","7","0","0","0","3","0","2160","2","2","0","35150","415150",,,,"-88.1308439244679","42.1485694654072","804202",,"0","551  SUMMIT ST BARRINGTON","SF","2","66","1",,,,,"0",,,"0","0","0","1",,"4356","6.6","43.559999999999995","54760000","4665600","1.8284090068225463","1",,"0","0","12","86.02325267042627","8.12403840463596","46.475800154489","1012"
"01012120260000","278","2018","12","7400","10","2","0","1","1","8","4","1","1","1","5","1","2","3",,"1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","3685","2","2","0","35150","700890",,,,"-88.1308449175335","42.1484299153431","804202",,"0","555  SUMMIT ST BARRINGTON","SF","3","9","1",,,,,"0",,,"0","0","0","1",,"81","0.9","0.81","54760000","13579225","1.8261815626090565","1",,"0","0","12","86.02325267042627","3","60.70420084310476","1012"
"01012120270000","278","2018","12","7400","10","2","0","3","1","9","4","1","3","1","5","1","1","3",,"1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","3038","2","2","0","35150","663140","2017-07-12T00:00:00.000","01719310001","707500","-88.1308458133647","42.1482947498074","804202",,"0","559  SUMMIT ST BARRINGTON","SF","3","9","1",,,,,"0",,"W","0","0","0","1",,"81","0.9","0.81","54760000","9229444","1.8240278444160705","1",,"1","1","12","86.02325267042627","3","55.11805511808268","1012"
"01012120300000","203","2018","12","7500","10","5","0","4","1","6","3","1","3","1","5","1","1","2","1","1","2","2","2",,"2","0","0","0","0","7","0","0","0","2","174","1392","2","2","0","35620","224600",,,,"-88.1299250618756","42.1485789443904","804202",,"0","554  DIVISION ST BARRINGTON","SF","1","103","1",,,,,"0",,,"0","0","0","1",,"10609","10.3","106.09000000000002","56250000","1937664","1.8120816859253748","0",,"0","0","12","86.60254037844386","10.14889156509222","37.30951621235526","1012"
"01012120310000","204","2018","12","7500","10","5","0","1","1","6","3","1","3","2","5","0","0","1","1","0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1812","2","2","0","35620","302600","2017-04-17T00:00:00.000","01710755206","1","-88.1299266192987","42.1484396886611","804202",,"0","560  DIVISION ST BARRINGTON","SF","1","89","1",,,,,"0",,"O","0","0","0","1",,"7921","8.9","79.21000000000001","56250000","3283344","1.809882821323758","1",,"0","0","12","86.60254037844386","9.433981132056603","42.567593307585526","1012"
"01012120320000","234","2018","12","7500","10","4","0","1","1","6","3","3","1","1","5","0","0","3",,"1","0","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1100","2","2","0","35620","291720","2017-04-26T00:00:00.000","01711615073","321000","-88.1299267386022","42.1483025163968","804202",,"0","424  HILLCREST DR BARRINGTON","SF","1","58","1",,,,,"0",,"W","0","0","0","1",,"3364","5.8","33.64","56250000","1210000","1.8076966587535466","1",,"1","1","12","86.60254037844386","7.615773105863909","33.166247903554","1012"
"01012120350000","202","2018","12","6864","10","5","0","1","1","5","3","1","3","2","5","0","0","3",,"1","0","0","2",,"2","1","1","1","2","7","0","0","0","1","0","720","2","2","0","32600","198150",,,,"-88.130237888835","42.1502389558303","804202",,"0","417 E RUSSELL ST BARRINGTON","SF","1","75","1",,,,,"0",,,"0","0","0","1",,"5625","7.5","56.25","47114496","518400","1.8446865956584755","1",,"0","0","12","82.84926070883192","8.660254037844387","26.832815729997478","1012"
"01012120380000","206","2018","12","8316","10","2","0","1","1","8","3","3","3","1","5","1","1","1","1","0","2","2","2",,"2","4","1","2","2","7","0","0","0","3","0","2575","2","2","0","39500","578220",,,,"-88.13074492648","42.1502424673855","804202",,"0","407 E RUSSELL ST BARRINGTON","SF","3","67","1",,,,,"0",,,"0","0","0","1",,"4489","6.7","44.89","69155856","6630625","1.8539345602990753","1",,"0","0","12","91.19210492142398","8.18535277187245","50.7444578254611","1012"
"01012120390000","205","2018","12","10956","10","2","0","1","1","8","3","1","3","1","5","1","1","2","3","1","2","2","2",,"2","3","1","2","2","7","0","0","0","1","0","2121","2","2","0","52040","360570",,,,"-88.1304837495453","42.1502411638454","804202",,"0","413 E RUSSELL ST BARRINGTON","SF","1","126","1",,,,,"0",,,"0","0","0","1",,"15876","12.6","158.76","120033936","4498641","1.84917622521945","1",,"0","0","12","104.6709128650362","11.224972160321824","46.05431575867782","1012"
"01012120400000","241","2018","12","15000","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"71250","0",,,,"-88.1303863363975","42.1484377711548","804202",,"0","414  HILLCREST DR BARRINGTON","NCHARS","1","10","1",,,"200",,"0",,,"0","0","0","1","1","100","1","1","225000000",,"1.8180797080738034",,,"0","0","12","122.47448713915891","3.1622776601683795",,"1012"
"01012130010000","278","2018","12","6969","10","2","0","1","1","9","5","2","3","1","5","1","1","3",,"1","2","2","2",,"2","0","0","0","0","7","0","0","0","3","0","3445","2","2","0","33100","787810",,,,"-88.1291827070555","42.1503423969548","804202",,"0","503  DIVISION ST BARRINGTON","SF","3","1","1",,,,,"0",,,"0","0","0","1",,"1","0.1","0.010000000000000002","48566961","11868025","1.827334096174599","0",,"0","0","12","83.48053665376139","1","58.69412236331676","1012"
"03021000821236","299","2019","13","602061","38",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"80","10140",,,,"-87.917552934531","42.149457039264","802402",,"0","100  PRAIRIE PARK DR","FIXED",,"16","1","588","0.000145997080058399","299",,,"GR",,"0","1","1","588","10","256","1.6","2.56","362477447721",,"1.17472630274331",,"1.00002","0","0","13","775.925898523822","4",,"3813"
"01012130040000","203","2018","12","7500","10","1","0","1","1","5","2","1","1","1","5","1","0","1","3","0","2","2","2",,"2","3","1","2","2","7","0","0","0","1","0","1095","2","2","0","35620","284880",,,,"-88.1291800939075","42.1498916806837","804202",,"0","515  DIVISION ST BARRINGTON","SF","2","96","1",,,,,"0",,,"0","0","0","1",,"9216","9.6","92.16","56250000","1199025","1.8199207951598606","1",,"0","0","12","86.60254037844386","9.797958971132712","33.090784215548595","1012"
"01012130050000","206","2018","12","7500","10","2","0","1","1","7","4","3","1","1","5","1","1","3",,"1","2","2","2",,"2","1","1","1","1","7","0","0","0","1","0","2452","2","2","0","35620","461950",,,,"-88.1291787305916","42.1497267251293","804202",,"0","519  DIVISION ST BARRINGTON","SF","2","77","1",,,,,"0",,,"0","0","0","1",,"5929","7.7","59.290000000000006","56250000","6012304","1.8172142340676383","1",,"0","0","12","86.60254037844386","8.774964387392123","49.51767361255979","1012"
"01012130060000","202","2018","12","7500","10","1","0","3","1","4","2","1","1","1","5","1","1","1","3","0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","816","2","2","0","35620","259890","2017-01-10T00:00:00.000","01701017017","1295000","-88.1291782872885","42.1495593814134","804202",,"0","525  DIVISION ST BARRINGTON","SF","1","96","1",,,,,"0",,"O","0","0","0","1",,"9216","9.6","92.16","56250000","665856","1.8144929666529745","1",,"1","1","12","86.60254037844386","9.797958971132712","28.5657137141714","1012"
"01012130070000","206","2018","12","7500","10","2","0","1","1","9","3","1","3","1","5","1","2","2","3","1","2","2","2",,"2","2","1","2","2","7","0","0","0","3","0","3887","2","2","0","35620","696120",,,,"-88.1291781404873","42.1493946414","804202",,"0","529  DIVISION ST BARRINGTON","SF","2","93","1",,,,,"0",,,"0","0","0","1",,"8649","9.3","86.49000000000001","56250000","15108769","1.8118267006776978","1",,"0","0","12","86.60254037844386","9.643650760992955","62.34580980306536","1012"
"01012130080000","278","2018","12","7500","10","2","0","1","1","9","4","1","1","1","5","1","1","2","3","1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","3295","2","2","0","35620","589800",,,,"-88.1291772111681","42.1492292387368","804202",,"0","535  DIVISION ST BARRINGTON","SF","2","12","1",,,,,"0",,,"0","0","0","1",,"144","1.2","1.44","56250000","10857025","1.8091431720750446","1",,"0","0","12","86.60254037844386","3.4641016151377544","57.40209055426466","1012"
"01012130090000","206","2018","12","7500","10","2","0","1","4","9","4","3","1","1","5","1","1","3",,"1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","2578","2","2","0","35620","519130",,,,"-88.1291763508936","42.1490647388012","804202",,"0","539  DIVISION ST BARRINGTON","SF","3","77","1",,,,,"0",,,"0","0","0","1",,"5929","7.7","59.290000000000006","56250000","6646084","1.8064828663985275","1",,"0","0","12","86.60254037844386","8.774964387392123","50.774009099144415","1012"
"01012130100000","203","2018","12","7500","10","5","0","1","1","7","4","1","3","2","5","1","1","1","1","0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1770","2","2","0","35620","269290",,,,"-88.1291763729688","42.1489015072651","804202",,"0","543  DIVISION ST BARRINGTON","SF","2","93","1",,,,,"0",,,"0","0","0","1",,"8649","9.3","86.49000000000001","56250000","3132900","1.8038660321200843","1",,"0","0","12","86.60254037844386","9.643650760992955","42.07136793592526","1012"
"01012130110000","203","2018","12","7500","10","5","0","4","1","6","3","1","3","2","5","1","0","2","1","1","2","2","2",,"2","2","1","2","2","7","0","0","0","1","0","1350","2","2","0","35620","225100",,,,"-88.1291747324944","42.1487371115428","804202",,"0","549  DIVISION ST BARRINGTON","SF","1","93","1",,,,,"0",,,"0","0","0","1",,"8649","9.3","86.49000000000001","56250000","1822500","1.8012082224653365","1",,"0","0","12","86.60254037844386","9.643650760992955","36.742346141747674","1012"
"01012130120000","278","2018","12","6534","10","2","0","1","1","7","3","1","3","1","5","1","1","3",,"0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","22","2842","2","2","0","31030","535910",,,,"-88.1286626823208","42.1503419524233","804202",,"0","502  PRAIRIE AVE BARRINGTON","SF","4","13","1",,,,,"0",,,"0","0","1","1",,"169","1.3","1.6900000000000002","42693156","8076964","1.8179720920308513","1",,"0","0","12","80.83316151184488","3.605551275463989","53.31041174104736","1012"
"01012130130000","278","2018","12","6250","10","2","0","1","1","6","3","1","3","1","5","1","2","3",,"1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","2426","2","2","0","29680","509460",,,,"-88.1286626727356","42.1502071738255","804202",,"0","506  PRAIRIE AVE BARRINGTON","SF","1","10","1",,,,,"0",,,"0","0","0","1",,"100","1","1","39062500","5885476","1.8157710336414168","1",,"0","0","12","79.05694150420949","3.1622776601683795","49.25444142409901","1012"
"01012130140000","205","2018","12","7500","10","2","0","1","1","11","4","1","3","1","5","1","2","3",,"1","2","2","2",,"2","4","1","2","2","7","0","0","0","1","0","2002","2","2","0","35620","441560",,,,"-88.1286609555463","42.1500566642776","804202",,"0","510  PRAIRIE AVE BARRINGTON","SF","2","98","1",,,,,"0",,,"0","0","0","1",,"9604","9.8","96.04000000000002","56250000","4008004","1.8132883625887708","1",,"0","0","12","86.60254037844386","9.899494936611665","44.74371464239419","1012"
"01012130150000","203","2018","12","7500","10","5","0","4","1","6","3","1","3","1","5","1","1","2","1","0","2","2","2",,"2","1","2","1","2","7","0","0","0","3","0","1699","2","2","0","35620","305160",,,,"-88.1286616580432","42.1498934041784","804202",,"0","514  PRAIRIE AVE BARRINGTON","SF","2","85","1",,,,,"0",,,"0","0","0","1",,"7225","8.5","72.25","56250000","2886601","1.8106484178655422","1",,"0","0","12","86.60254037844386","9.219544457292887","41.2189276910499","1012"
"01012130160000","206","2018","12","7500","10","2","0","4","1","7","3","3","3","1","5","1","1","3",,"1","2","2","2",,"2","3","4","1","1","7","0","0","0","3","0","2384","2","2","0","35620","434130",,,,"-88.1286605250757","42.1497284297157","804202",,"0","518  PRAIRIE AVE BARRINGTON","SF","1","139","1",,,,,"0",,,"0","0","0","1",,"19321","13.9","193.21","56250000","5683456","1.8079551786480395","1",,"0","0","12","86.60254037844386","11.789826122551595","48.82622246293481","1012"
"01012130170000","278","2018","12","7500","10","2","0","3","1","9","5","3","1","1","5","1","0","3",,"0","2","0","1",,"2","3","3","1","1","7","0","0","0","3","0","2634","2","2","0","35620","508610",,,,"-88.1286597889361","42.1495613015916","804202",,"0","522  PRAIRIE AVE BARRINGTON","SF","2","46","1",,,,,"0",,,"0","0","0","1",,"2116","4.6","21.159999999999997","56250000","6937956","1.8052418015362879","1",,"0","0","12","86.60254037844386","6.782329983125268","51.32250968142536","1012"
"01012130180000","203","2018","12","7500","10","1","0","1","1","5","3","1","1","1","5","1","0","1","3","1","2","0","2",,"2","1","1","2","2","7","0","0","0","1","0","1066","2","2","0","35620","237610",,,,"-88.1286600905776","42.1493969744385","804202",,"0","526  PRAIRIE AVE BARRINGTON","SF","1","64","1",,,,,"0",,,"0","0","0","1",,"4096","6.4","40.96000000000001","56250000","1136356","1.8025997165054988","1",,"0","0","12","86.60254037844386","8","32.64965543462902","1012"
"01012130190000","278","2018","12","7500","10","2","0","1","1","8","4","3","3","1","5","1","1","3",,"1","2","0","2",,"2","3","1","1","2","7","0","0","0","3","0","2264","2","2","0","35620","470340",,,,"-88.1286587965863","42.1492311233095","804202",,"0","532  PRAIRIE AVE BARRINGTON","SF","2","45","1",,,,,"0",,,"0","0","0","1",,"2025","4.5","20.25","56250000","5125696","1.799912118790933","1",,"0","0","12","86.60254037844386","6.708203932499369","47.58150901348127","1012"
"01012130200000","203","2018","12","7500","10","1","0","3","1","6","3","1","3","1","5","0","1","2","3","0","0","0","2",,"2","1","1","1","2","7","0","0","0","3","0","1203","2","2","0","35620","194280",,,,"-88.1286583877263","42.1490659367516","804202",,"0","536  PRAIRIE AVE BARRINGTON","SF","1","59","1",,,,,"0",,,"0","0","0","1",,"3481","5.9","34.81","56250000","1447209","1.7972585251966235","1",,"0","0","12","86.60254037844386","7.681145747868608","34.68429039204925","1012"
"01012130210000","278","2018","12","7500","10","2","0","1","1","8","4","1","1","1","5","1","1","3",,"1","2","2","2",,"2","1","2","1","2","7","0","0","0","3","107","2118","2","2","0","35620","437290",,,,"-88.1286573753262","42.1489022597244","804202",,"0","540  PRAIRIE AVE BARRINGTON","SF","2","60","1",,,,,"0",,,"0","0","0","1",,"3600","6","36","56250000","4485924","1.7946257710926168","1",,"0","0","12","86.60254037844386","7.745966692414834","46.021733996015406","1012"
"01012130220000","203","2018","12","7500","10","5","0","1","1","6","3","1","3","1","5","0","1","3",,"0","2","0","2",,"2","1","1","1","2","7","0","0","0","3","0","1158","2","2","0","35620","246920","2018-03-26T00:00:00.000","01808546183","360000","-88.128655940241","42.1487368574189","804202",,"0","520 N HILL DR BARRINGTON","SF","2","67","1",,,,,"0",,"W","0","0","0","1",,"4489","6.7","44.89","56250000","1340964","1.7919654433896626","1",,"1","1","12","86.60254037844386","8.18535277187245","34.02939905434711","1012"
"01012130230000","202","2018","12","6875","10","1","0","4","1","4","2","1","1","1","5","0","0","2","3","0","0","0","2",,"2","3","1","2","2","7","0","0","0","1","0","696","2","2","0","32650","187880",,,,"-88.1291815092014","42.1501968428187","804202",,"0","507  DIVISION ST BARRINGTON","SF","1","97","1",,,,,"0",,,"0","0","0","1",,"9409","9.7","94.08999999999999","47265625","484416","1.8249275999925954","1",,"0","0","12","82.915619758885","9.848857801796104","26.38181191654584","1012"
"01012130240000","278","2018","12","6875","10","2","0","1","1","8","4","1","1","1","5","1","2","3",,"0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","2378","2","2","0","32650","452300",,,,"-88.1291802828597","42.1500465328941","804202",,"0","511  DIVISION ST BARRINGTON","SF","4","60","1",,,,,"0",,,"0","0","0","1",,"3600","6","36","47265625","5654884","1.8224487615784892","1",,"0","0","12","82.915619758885","7.745966692414834","48.76474136094644","1012"
"01012140010000","206","2018","12","9550","10","2","0","1","1","13","6","1","1","2","5","1","2","3",,"2","2","2","2",,"2","5","1","1","1","7","0","0","0","3","0","3655","2","2","0","45360","721620",,,,"-88.1307603583343","42.1480234445236","804202",,"0","603  SUMMIT ST BARRINGTON","SF","3","86","1",,,,,"0",,,"0","0","0","1",,"7396","8.6","73.96","91202500","13359025","1.8181563237963903","1",,"0","0","12","97.72410142846032","9.273618495495704","60.45659600076736","1012"
"01012140020000","205","2018","12","9550","10","2","0","2","1","6","4","1","3","2","5","0","1","2","1","0","2","2","2",,"2","1","2","1","2","7","0","0","0","3","0","1516","2","2","0","45360","285610",,,,"-88.1307600012975","42.1478857129435","804202",,"0","607  SUMMIT ST BARRINGTON","SF","1","86","1",,,,,"0",,,"0","0","0","1",,"7396","8.6","73.96","91202500","2298256","1.8159552227721463","1",,"0","0","12","97.72410142846032","9.273618495495704","38.93584466786357","1012"
"01012140030000","206","2018","12","9550","10","2","0","2","1","10","4","1","3","1","5","1","1","3",,"1","2","2","2",,"2","4","1","2","2","7","0","0","0","3","0","2858","2","2","0","45360","501290",,,,"-88.1307602738069","42.1477464824403","804202",,"0","611  SUMMIT ST BARRINGTON","SF","2","89","1",,,,,"0",,,"0","0","0","1",,"7921","8.9","79.21000000000001","91202500","8168164","1.8137466525450443","1",,"0","0","12","97.72410142846032","9.433981132056603","53.46026561849464","1012"
"01012140060000","204","2018","12","9550","10","5","0","1","1","9","3","1","3","1","5","1","1","1","1","1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","3398","2","2","0","45360","697100",,,,"-88.1307609349455","42.1473356317729","804202",,"0","621  SUMMIT ST BARRINGTON","SF","2","8","1",,,,,"0",,,"0","0","0","1",,"64","0.8","0.6400000000000001","91202500","11546404","1.8072570247062267","1",,"0","0","12","97.72410142846032","2.8284271247461903","58.29236656715869","1012"
"01012140070000","278","2018","12","12186","10","2","0","1","1","8","4","1","1","1","5","1","1","3",,"1","2","1","2",,"2","3","1","2","2","7","0","0","0","1","0","3215","2","2","0","57880","681550","2017-03-23T00:00:00.000","01708215089","1","-88.1307680781027","42.1471762070263","804202",,"0","627  SUMMIT ST BARRINGTON","SF","3","4","1",,,,,"0",,"O","0","0","0","1",,"16","0.4","0.16000000000000003","148498596","10336225","1.8048736316447513","1",,"0","0","12","110.39021695784459","2","56.70097000933934","1012"
"01012140080000","278","2018","12","9550","10","2","0","1","1","6","3","1","1","1","5","1","1","3",,"0","2","2","2",,"2","2","1","2","2","7","0","0","0","3","0","2742","2","2","0","45360","495080",,,,"-88.1299973249915","42.1480258455296","804202",,"0","602  DIVISION ST BARRINGTON","SF","2","61","1",,,,,"0",,,"0","0","0","1",,"3721","6.1","37.209999999999994","91202500","7518564","1.8045570224376446","1",,"0","0","12","97.72410142846032","7.810249675906654","52.364109846344185","1012"
"01012140090000","206","2018","12","9550","10","2","0","1","1","9","4","1","3","1","5","1","1","3",,"1","2","2","2",,"2","4","1","2","2","7","0","0","0","1","0","2348","2","2","0","45360","460210","2017-10-05T00:00:00.000","01727815079","605000","-88.1299979806689","42.1478884879853","804202",,"0","606  DIVISION ST BARRINGTON","SF","3","71","1",,,,,"0",,"W","0","0","0","1",,"5041","7.1","50.41","91202500","5513104","1.8023916903649315","1",,"1","1","12","97.72410142846032","8.426149773176359","48.45616575834287","1012"
"01012140100000","205","2018","12","9550","10","2","0","1","1","8","4","1","3","1","5","0","1","2","3","0","2","0","2",,"2","1","1","2","2","7","0","0","0","1","0","1950","2","2","0","45360","396810","2017-08-01T00:00:00.000","01721304005","463500","-88.1299982546909","42.1477498218549","804202",,"0","610  DIVISION ST BARRINGTON","SF","2","93","1",,,,,"0",,"W","0","0","0","1",,"8649","9.3","86.49000000000001","91202500","3802500","1.8002039617504721","1",,"1","1","12","97.72410142846032","9.643650760992955","44.15880433163923","1012"
"01012140110000","205","2018","12","9550","10","2","0","1","1","7","3","1","3","1","5","1","0","1","1","2","2","2","2",,"2","1","1","2","2","7","0","0","0","3","0","1730","2","2","0","45360","331640","2017-03-09T00:00:00.000","01706846082","415000","-88.1299984568097","42.1476137221076","804202",,"0","614  DIVISION ST BARRINGTON","SF","1","87","1",,,,,"0",,"W","0","0","0","1",,"7569","8.7","75.68999999999998","91202500","2992900","1.798060565527562","1",,"1","1","12","97.72410142846032","9.327379053088816","41.593268686170845","1012"
"01012140120000","278","2018","12","9550","10","2","0","1","1","9","5","1","3","1","5","1","1","3",,"1","2","2","1",,"2","3","1","1","1","7","0","0","0","3","0","2720","2","2","0","45360","553200",,,,"-88.1299976262129","42.1474784838038","804202",,"0","624  DIVISION ST BARRINGTON","SF","2","41","1",,,,,"0",,,"0","0","0","1",,"1681","4.1","16.81","91202500","7398400","1.7959173448464487","1",,"0","0","12","97.72410142846032","6.4031242374328485","52.15361924162119","1012"
"01012140150000","204","2018","12","6125","10","5","0","1","1","8","4","1","1","1","5","1","2","1","1","1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","2569","2","2","0","29090","562450",,,,"-88.1310184892853","42.1468600628139","804202",,"0","635  SUMMIT ST BARRINGTON","SF","3","8","1",,,,,"0",,,"0","0","0","1",,"64","0.8","0.6400000000000001","37515625","6599761","1.8043705090413849","1",,"0","0","12","78.26237921249263","2.8284271247461903","50.68530358989675","1012"
"01012140160000","202","2018","12","6250","10","1","0","1","1","4","2","1","3","1","5","1","0","3",,"0","2","2","2",,"2","1","1","2","2","7","0","0","0","3","0","580","2","2","0","29680","145570",,,,"-88.1308363085272","42.1468675228946","804202",,"0","404 E HILLSIDE AVE BARRINGTON","SF","1","94","1",,,,,"0",,,"0","0","0","1",,"8836","9.4","88.36000000000001","39062500","336400","1.8012449218210607","1",,"0","0","12","79.05694150420949","9.695359714832659","24.08318915758459","1012"
"01012140170000","203","2018","12","6250","10","1","0","1","1","6","3","3","1","1","5","1","0","3",,"0","0","0","2",,"2","3","1","1","2","7","0","0","0","3","0","1056","2","2","0","29680","370450",,,,"-88.1306533843798","42.1468745154867","804202",,"0","408 E HILLSIDE AVE BARRINGTON","SF","2","39","1",,,,,"0",,,"0","0","0","1",,"1521","3.9","15.209999999999999","39062500","1115136","1.798102060605874","1",,"0","0","12","79.05694150420949","6.244997998398398","32.49615361854384","1012"
"01012140180000","205","2018","12","6250","10","2","0","2","1","6","4","1","3","1","5","0","1","3",,"1","0","0","2",,"2","1","2","1","2","7","0","0","0","3","0","1458","2","2","0","29680","293790",,,,"-88.1304693159587","42.1468827676073","804202",,"0","414 E HILLSIDE AVE BARRINGTON","SF","2","70","1",,,,,"0",,,"0","0","0","1",,"4900","7","49","39062500","2125764","1.7949618230151994","1",,"0","0","12","79.05694150420949","8.366600265340756","38.18376618407357","1012"
"01012140210000","204","2018","12","9375","10","5","0","3","1","8","3","3","1","1","5","0","1","1","1","1","2","2","2",,"2","1","2","1","1","7","0","0","0","3","0","2037","2","2","0","44530","387130",,,,"-88.1299626265967","42.1469021641351","804202",,"0","424 E HILLSIDE AVE BARRINGTON","SF","3","78","1",,,,,"0",,,"0","0","0","1",,"6084","7.8","60.839999999999996","87890625","4149369","1.7862826430085126","1",,"0","0","12","96.82458365518542","8.831760866327848","45.13313638558703","1012"
"01012140220000","205","2018","12","6175","10","2","0","1","1","6","3","1","1","2","5","0","2","3",,"1","2","0","2",,"2","2","1","2","2","7","0","0","0","3","0","1341","2","2","0","29330","296900",,,,"-88.1297348856196","42.1469106998261","804202",,"0","428 E HILLSIDE AVE BARRINGTON","SF","1","86","1",,,,,"0",,,"0","0","0","1",,"7396","8.6","73.96","38130625","1798281","1.7823867949153676","1",,"0","0","12","78.58116822750856","9.273618495495704","36.61966684720111","1012"
"01012140240000","206","2018","12","9375","10","2","0","3","1","10","4","1","1","1","5","1","1","1","1","0","2","2","2",,"2","2","1","2","2","7","0","0","0","3","0","3684","2","2","0","44530","626280",,,,"-88.1302377532457","42.1468913614078","804202",,"0","418 E HILLSIDE AVE BARRINGTON","SF","2","86","1",,,,,"0",,,"0","0","0","1",,"7396","8.6","73.96","87890625","13571856","1.7909880564026615","1",,"0","0","12","96.82458365518542","9.273618495495704","60.69596362197407","1012"
"01012140250000","208","2018","12","14399","10","2","0","1","1","12","6","1","1","1","5","1","2","3",,"2","2","2","2",,"2","5","1","1","1","7","0","0","0","3","0","4650","2","2","0","68390","800490","2017-04-07T00:00:00.000","01709718021","1300000","-88.1307592196559","42.1475092105317","804202",,"0","617  SUMMIT ST BARRINGTON","SF","4","1","1",,,,,"0",,"W","0","0","0","1",,"1","0.1","0.010000000000000002","207331201","21622500","1.8099676757850447","1",,"1","1","12","119.99583326099285","1","68.19090848492928","1012"
"01012140260000","241","2018","12","4478","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"21270","0",,,,"-88.130762384982","42.1476448438296","804202",,"0","617  SUMMIT ST BARRINGTON","NCHARS","1","10","1",,,"200",,"0",,,"0","0","0","1","1","100","1","1","20052484",,"1.8121718234318558",,,"0","0","12","66.91786009728644","3.1622776601683795",,"1012"
"01012140270000","278","2018","12","9846","10","2","0","1","1","9","4","1","1","1","5","1","1","3",,"1","2","2","2",,"2","4","1","2","2","7","0","0","0","3","0","2862","2","2","0","46760","654350",,,,"-88.1299963540428","42.1473388135972","804202",,"0","634  DIVISION ST BARRINGTON","SF","3","4","1",,,,,"0",,,"0","0","0","1",,"16","0.4","0.16000000000000003","96943716","8191044","1.7937017339254004","1",,"0","0","12","99.22701245124736","2","53.49766350038102","1012"
"01012140280000","208","2018","12","10390","10","2","0","4","4","10","5","1","1","1","5","1","2","1","1","1","2","2","2",,"2","5","4","2","2","7","0","0","0","3","0","4246","2","2","0","49350","986480",,,,"-88.1300079902253","42.1471926528396","804202",,"0","636  DIVISION ST BARRINGTON","SF","4","4","1",,,,,"0",,,"0","0","0","1",,"16","0.4","0.16000000000000003","107952100","18028516","1.7916188632369427","1",,"0","0","12","101.93134944657605","2","65.16133823057964","1012"
"01012150010000","204","2018","12","7500","10","5","0","4","1","6","3","1","3","1","5","1","1","1","1","0","2","2","2",,"2","3","4","2","2","7","0","0","0","1","0","1835","2","2","0","35620","360460",,,,"-88.1291755491062","42.1484035056776","804202",,"0","559  DIVISION ST BARRINGTON","SF","1","95","1",,,,,"0",,,"0","0","0","1",,"9025","9.5","90.25","56250000","3367225","1.7959113678913083","1",,"0","0","12","86.60254037844386","9.746794344808963","42.83689998120779","1012"
"01012150020000","203","2018","12","7500","10","5","0","1","1","7","2","1","3","1","5","1","1","1","1","0","2","2","2",,"2","1","1","2","2","7","0","0","0","1","0","1800","2","2","0","35620","297720",,,,"-88.129174644992","42.1482405593152","804202",,"0","563  DIVISION ST BARRINGTON","SF","2","91","1",,,,,"0",,,"0","0","0","1",,"8281","9.1","82.80999999999999","56250000","3240000","1.7933120078598312","1",,"0","0","12","86.60254037844386","9.539392014169456","42.42640687119285","1012"
