"pin","class","nbhd","hd_sf","town_code","type_resd","apts","ext_wall","roof_cnst","rooms","beds","bsmt","bsmt_fin","heat","oheat","air","frpl","attic_type","attic_fnsh","hbath","tp_plan","tp_dsgn","cnst_qlty","renovation","site","gar1_size","gar1_cnst","gar1_att","gar1_area","gar2_size","gar2_cnst","gar2_att","gar2_area","porch","ot_impr","bldg_sf","repair_cnd","multi_code","ncu","est_land","est_bldg","sale_date","doc_no","sale_price","centroid_x","centroid_y","tractce","total_bldg_sf","multi_ind","addr","modeling_group","fbath","age","use_1","n_units","per_ass","condo_class_factor","multi_family_ind","large_lot","condition_desirability_and_utility","o_hare_noise","floodplain","road_proximity","condo_strata","sale_year","sale_quarter","sale_half_year","sale_quarter_of_year","sale_month_of_year","sale_half_of_year","most_recent_sale","age_squared","age_decade","age_decade_squared","lot_size_squared","improvement_size_squared","pure_market_filter","garage_indicator","neigborhood_code_mapping_","square_root_of_lot_size","square_root_of_age","square_root_of_improvement_size","town_and_neighborhood"
"25282110160000","202","330","4428","72","1","0","1","1","5","2","1","3","2","5","0","0","1","3","0","0","0","2",,"2","1","1","2","2","7","0","0","0","1","0","957","2","2","0","24350","66030","2019-01-15T00:00:00.000","01901508211","8500","-87.628219482204","41.6745259384911","530501",,"0","12055 S YALE AVE","SF","1","93","1",,,,,,,"0","0","0",,"2019","89","45","1","1","1","1","8649","9.3","86.49000000000001","19607184","915849","0","1","330","66.5432190384565","9.643650760992955","30.93541659651604","72330"
"11191050401145","299","43","54358","17",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"4330","208750","2013-04-22T00:00:00.000","01311235028","180000","-87.6809938459857","42.0403053607555","809900",,"0","1210 CHICAGO AVE","NCHARS",,"14","1","159","0.0056","299",,,"AR","0","0","1",,"2013","66","33","2","4","1","1","196","1.4","1.9599999999999997","2954792164",,"1",,"43","233.14802165148217","3.7416573867739413",,"1743"
"12281090050000","202","30","4588","20","1","0","2","1","5","3","2","3","1","5","0","0","3","0","0","2","2","2",,"2","3","2","2","2","7","0","0","0","3","0","845","2","2","0","25230","129000","2018-11-16T00:00:00.000","01832018065","245000","-87.8833011393313","41.9344939921745","811401",,"0","3057 LINCOLN ST","SF","1","70","1",,,,,,,"0","0","0",,"2018","88","44","4","11","2","1","4900","7","49","21049744","714025","1","1","30","67.7347768875044","8.366600265340756","29.068883707497267","2030"
"09174250561027","299","180","94812","22",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"5190","233360","2017-07-26T00:00:00.000","01720712075","281000","-87.8918800719873","42.0381895216681","806202",,"0","819 GRACELAND AVE","NCHARS",,"13","1","118","0.009533","299",,,,"0","0","1",,"2017","83","42","3","7","2","1","169","1.3","1.6900000000000002","8989315344",,"1",,"180","307.91557284424573","3.605551275463989",,"22180"
"06222040050000","203","20","7700","18","1","0","1","1","5","3","1","1","1","5","1","0","3","0","0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1064","2","2","0","21170","102680","2014-05-08T00:00:00.000","01412850002","173000","-88.1907238655697","42.0305436555046","804310",,"0","409 CAHILL RD","SF","2","47","1",,,,,,,"0","0","0",,"2014","70","35","2","5","1","1","2209","4.7","22.090000000000003","59290000","1132096","1","1","20","87.74964387392122","6.855654600401044","32.61901286060018","1820"
"12123280250000","203","10","4360","26","1","0","2","1","6","3","1","1","1","5","1","0","3","0","1","2","0","2",,"2","1","2","1","2","7","0","0","0","3","0","1452","2","2","0","35970","183680","2015-06-02T00:00:00.000","01515310019","275000","-87.817917941447","41.9682803636173","770901",,"0","7620 W GUNNISON ST","SF","1","51","1",,,,,,,"0","0","0",,"2015","74","37","2","6","1","1","2601","5.1","26.009999999999998","19009600","2108304","1","1","10","66.03029607687671","7.14142842854285","38.1051177665153","2610"
"06134110200000","234","20","9576","18","4","0","1","1","5","3","1","3","1","5","1","0","3","0","1","2","0","2",,"2","3","1","2","2","7","0","0","0","3","0","967","2","2","0","26330","123910","2016-12-23T00:00:00.000","01635849121","225000","-88.1505872858818","42.037186459001","804305",,"0","1317 N GREENMEADOWS BLVD","SF","1","46","1",,,,,,,"0","0","0",,"2016","80","40","4","12","2","1","2116","4.6","21.159999999999997","91699776","935089","1","1","20","97.85703858180054","6.782329983125268","31.096623610932426","1820"
"09361110561071","299","150","139306","22",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"12780","245840","2013-10-11T00:00:00.000","01328418085","260000","-87.822894052047","42.0062119264788","805502",,"0","400 S NORTHWEST HWY","NCHARS",,"16","1","78","0.01049","299",,,,"0","0","1",,"2013","68","34","4","10","2","0","256","1.6","2.5600000000000005","19406161636",,"1",,"150","373.2371900012109","4",,"22150"
"18221050160000","203","120","6650","21","1","0","1","1","5","3","1","3","1","5","1","0","2","1","0","0","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1634","2","2","0","24930","194240","2015-10-06T00:00:00.000","01527942029","1","-87.8547866441738","41.7710311753796","820202",,"0","6506 CONRAD AVE","SF","2","64","1",,,,,,,"0","0","0",,"2015","76","38","4","10","2","0","4096","6.4","40.96000000000001","44222500","2669956","0","1","120","81.54753215150045","8","40.422765862815474","21120"
"08323270020000","278","94","7728","16","2","0","1","1","8","4","1","3","1","5","1","1","3","0","1","2","0","2",,"2","3","1","1","2","7","0","0","0","3","0","2199","2","2","0","50230","341150","2014-06-05T00:00:00.000","01415642084","318000","-88.0156152621529","41.9927502910934","770201",,"0","579 NORTH PORT DR","SF","2","28","1",,,,,,,"0","0","1",,"2014","70","35","2","6","1","1","784","2.8","7.839999999999999","59721984","4835601","1","1","94","87.90904390334364","5.291502622129181","46.89349635077342","1694"
"13064180030000","205","420","3365","71","2","0","2","1","6","3","1","3","1","5","0","0","3","0","1","2","2","2",,"2","3","1","2","2","7","0","0","0","1","0","1176","2","2","0","33650","180630","2018-09-26T00:00:00.000","01826922048","275000","-87.7880571474023","41.9842277977523","100300",,"0","5644 N NAGLE AVE","SF","1","66","1",,,,,,"AV","0","0","1",,"2018","87","44","3","9","2","1","4356","6.6","43.559999999999995","11323225","1382976","1","1","420","58.008620049092706","8.12403840463596","34.292856398964496","71420"
"16091110370000","205","13","3350","77","2","0","1","1","5","3","1","3","1","5","0","0","1","3","0","2","2","2",,"2","0","0","0","0","7","0","0","0","3","0","1852","2","2","0","25120","91670","2016-06-13T00:00:00.000","01616522167","9000","-87.7583012388676","41.891746613506","251500",,"0","616 N LOCKWOOD AVE","SF","2","125","1",,,,,,,"0","0","0",,"2016","78","39","2","6","1","1","15625","12.5","156.25","11222500","3429904","0","0","13","57.879184513951124","11.180339887498949","43.034869582700026","7713"
"19242080290000","203","71","3752","72","1","0","2","1","6","3","1","3","2","5","0","0","1","3","0","0","0","2",,"2","3","1","2","2","7","0","0","0","1","0","1388","2","2","0","24380","80450","2013-06-12T00:00:00.000","01316339081","23500","-87.6924426637476","41.7758944218874","660600",,"0","6444 S FAIRFIELD AVE","SF","1","87","1",,,,,,,"0","0","0",,"2013","66","33","2","6","1","0","7569","8.7","75.68999999999998","14077504","1926544","1","1","71","61.25357132445422","9.327379053088816","37.255872020394314","7271"
"19242080290000","203","71","3752","72","1","0","2","1","6","3","1","3","2","5","0","0","1","3","0","0","0","2",,"2","3","1","2","2","7","0","0","0","1","0","1388","2","2","0","24380","80450","2013-07-17T00:00:00.000","01319835194","38000","-87.6924426637476","41.7758944218874","660600",,"0","6444 S FAIRFIELD AVE","SF","1","87","1",,,,,,,"0","0","0",,"2013","67","34","3","7","2","0","7569","8.7","75.68999999999998","14077504","1926544","1","1","71","61.25357132445422","9.327379053088816","37.255872020394314","7271"
"14173100541001","299","44","6263","73",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"31310","264470","2016-07-05T00:00:00.000","01618729002","222800","-87.665263520511","41.9564323604252","60100",,"0","1420 W BELLE PLAINE AVE","NCHARS",,"109","1","8","0.1","299",,,"AV","0","0","0",,"2016","79","40","3","7","2","0","11881","10.9","118.81","39225169",,"1",,"44","79.13911801378633","10.44030650891055",,"7344"
"10362130061066","299","40","70548","75",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"17510","84610","2019-06-05T00:00:00.000","01915655024","157500","-87.6912402798428","42.0099919279768","20302",,"0","2458 W GREENLEAF AVE","NCHARS",,"69","1","68","0.01712","299",,,,"0","0","1",,"2019","90","45","2","6","1","1","4761","6.9","47.61000000000001","4977020304",,"1",,"40","265.60873479612826","8.306623862918075",,"7540"
"10361000181025","299","40","344493","75",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"24080","105590","2019-07-05T00:00:00.000","01918606167","195000","-87.7066992638767","42.0091768694812","20301",,"0","7061 N KEDZIE AVE","NCHARS",,"51","1","250","0.004822","299",,,,"0","0","0",,"2019","91","46","3","7","2","1","2601","5.1","26.009999999999998","118675427049",,"1",,"40","586.9352604844933","7.14142842854285",,"7540"
"10324050250000","205","461","6250","71","2","0","2","1","5","3","1","3","1","5","1","2","3","0","1","2","0","2",,"2","1","1","2","2","7","0","0","0","3","0","1783","2","2","0","62500","384410","2013-07-23T00:00:00.000","01320413029","500000","-87.772486168233","42.002683081402","120100",,"0","6710 N LOLETA AVE","SF","1","64","1",,,,,,,"0","0","0",,"2013","67","34","3","7","2","1","4096","6.4","40.96000000000001","39062500","3179089","1","1","461","79.05694150420949","8","42.22558466143482","71461"
"07231030101045","299","101","160205","35",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"38440","96720","2017-12-19T00:00:00.000","01735310000","200000","-88.0632348921347","42.0349679431783","804608",,"0","617 BAYVIEW PT","NCHARS",,"39","1","70","0.01391","299",,,,"0","0","0",,"2017","84","42","4","12","2","1","1521","3.9","15.209999999999999","25665642025",,"1",,"101","400.2561679724624","6.244997998398398",,"35101"
"02092051060000","295","50","1179","29","2","0","1","1","5","1","2","3","1","5","1","1","3","0","1","2","0","2",,"2","1","1","1","1","7","0","0","0","3","0","1155","2","2","0","21810","98190","2014-01-09T00:00:00.000","01400912054","125000","-88.068201685179","42.1330639364029","803610",,"0","1243 KNOLLWOOD CT","SF","1","28","1",,,,,,,"0","0","0",,"2014","69","35","1","1","1","1","784","2.8","7.839999999999999","1390041","1334025","1","1","50","34.336569426778794","5.291502622129181","33.98529093593286","2950"
"14292170131029","299","150","12710","73",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"23710","134890","2017-05-23T00:00:00.000","01714301041","189718",,,,,"0",,"NCHARS",,"92","1","31","0.0311","299",,,,,,,,"2017","82","41","2","5","1","1","8464","9.2","84.63999999999999","161544100",,"1",,"150","112.73863579093016","9.591663046625438",,"73150"
"04353040581026","299","132","25067","25",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"7080","176700","2014-11-14T00:00:00.000","01431804055","234000","-87.8035313227288","42.0719600013537","802200",,"0","1800 W DEWES ST","NCHARS",,"13","1","28","0.0323","299",,,,"0","0","0",,"2014","72","36","4","11","2","1","169","1.3","1.6900000000000002","628354489",,"1",,"132","158.3256138469073","3.605551275463989",,"25132"
"08144010801016","299","100","40142","16",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"2140","134790","2013-12-31T00:00:00.000","01336529058","110000","-87.9433661222755","42.0440129726745","805002",,"0","500 W HUNTINGTON COMMONS RD","NCHARS",,"35","1","120","0.010189","299",,,,"0","0","0",,"2013","68","34","4","12","2","1","1225","3.5","12.25","1611380164",,"1",,"100","200.35468549549822","5.916079783099616",,"16100"
"08103020451056","299","10","289202","16",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"20390","113590","2017-03-07T00:00:00.000","01706629011","186000","-87.97623442528","42.0529802286194","805109",,"0","505 WINDGATE CT","NCHARS",,"28","1","76","0.012825","299",,,,"0","0","0",,"2017","81","41","1","3","1","1","784","2.8","7.839999999999999","83637796804",,"1",,"10","537.7750459067435","5.291502622129181",,"1610"
"25221150220000","202","210","4000","70","1","0","1","1","5","2","1","1","2","5","0","0","3","0","1","0","0","2",,"2","3","1","2","2","7","0","0","0","3","0","892","2","2","0","20000","53510","2014-12-17T00:00:00.000","01435157184","20000","-87.6164987948961","41.686830004552","491400",,"0","11411 S PRAIRIE AVE","SF","1","104","1",,,,,,,"0","0","0",,"2014","72","36","4","12","2","0","10816","10.4","108.16000000000001","16000000","795664","1","1","210","63.245553203367585","10.198039027185569","29.866369046136157","70210"
"01012190031009","299","12","154297","10",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"20640","107480","2017-08-10T00:00:00.000","01722201037","190000","-88.1230848849902","42.1474618711566","804202",,"0","204 QUEENS COVE","NCHARS",,"40","1","42","0.02817","299",,,,"0","0","0",,"2017","83","42","3","8","2","1","1600","4","16","23807564209",,"1",,"12","392.8065681731913","6.324555320336759",,"1012"
"28112270020000","202","314","6650","13","1","0","1","1","5","2","1","3","1","5","0","0","3","0","0","2","0","2",,"2","2","1","2","2","7","0","0","0","3","0","991","2","2","0","16620","99910","2014-04-04T00:00:00.000","01409446062","42000","-87.7028641077025","41.6273457391158","824702",,"0","14607 HOMAN AVE","SF","1","59","1",,,,,,"AV","0","0","0",,"2014","70","35","2","4","1","1","3481","5.9","34.81","44222500","982081","1","1","314","81.54753215150045","7.681145747868608","31.480152477394387","13314"
"03322070590000","295","52","5959","38","2","0","2","1","5","3","1","3","1","5","0","0","3","0","0","2","2","2",,"2","1","1","2","2","7","0","0","0","3","0","1166","2","2","0","41710","168780","2013-02-05T00:00:00.000","01303612083","120000","-87.9687898901501","42.0781060971463","803400",,"0","1118 E NORTHWEST HWY","SF","1","60","1",,,,,,,"0","0","1",,"2013","65","33","1","2","1","1","3600","6","36","35509681","1359556","1","1","52","77.19455939378112","7.745966692414834","34.14674215792775","3852"
"14213060441026","299","62","11900","73",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"15940","116360","2013-12-13T00:00:00.000","01334734010","107000","-87.6432821992725","41.9453751014222","61901",,"0","539 W STRATFORD PL","NCHARS",,"41","1","64","0.0282","299",,,,"0","0","0",,"2013","68","34","4","12","2","0","1681","4.1","16.81","141610000",,"1",,"62","109.08712114635715","6.4031242374328485",,"7362"
"06191080200000","205","40","7590","18","2","0","1","1","6","4","1","3","1","5","1","0","3","0","0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1624","2","2","0","17070","110530","2016-11-09T00:00:00.000","01631457070","89900","-88.2614769355949","42.0268164750398","804406",,"0","477 HARRISON ST","SF","2","133","1",,,,,,,"0","1","0",,"2016","80","40","4","11","2","1","17689","13.3","176.89000000000001","57608100","2637376","1","1","40","87.12060605849801","11.532562594670797","40.29888335921977","1840"
"24092190530000","204","110","9984","39","1","0","2","1","6","3","1","3","1","5","1","1","3","0","1","2","2","2",,"2","2","2","1","2","7","0","0","0","3","0","1908","2","2","0","39930","172360","2016-06-10T00:00:00.000","01616255221","239000","-87.7466871744112","41.7128811427662","822101",,"0","9840 50TH CT","SF","1","58","1",,,,,,,"0","0","0",,"2016","78","39","2","6","1","0","3364","5.8","33.64","99680256","3640464","1","1","110","99.91996797437437","7.615773105863909","43.68065933568311","39110"
"14072140471012","299","31","7234","73",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"16400","207440","2018-05-24T00:00:00.000","01814441046","295000","-87.6718119296965","41.9796200406064","30900",,"0","1651 W BALMORAL AVE","NCHARS",,"105","1","17","0.0567","299",,,"AV","0","0","0","6","2018","86","43","2","5","1","1","11025","10.5","110.25","52330756",,"1",,"31","85.05292469985967","10.246950765959598",,"7331"
"14052100241146","299","31","23175","73",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"8030","53080","2018-10-23T00:00:00.000","01829642066","154000","-87.65593963005","41.9943002549139","30102",,"0","6166 N SHERIDAN RD","NCHARS",,"50","1","154","0.0086647","299",,,,"0","0","1","2","2018","88","44","4","10","2","0","2500","5","25","537080625",,"1",,"31","152.2333734763833","7.0710678118654755",,"7331"
"13161280010000","203","90","4943","71","1","0","2","1","5","3","2","3","1","5","0","0","1","3","0","2","2","2",,"2","0","0","0","0","7","0","0","0","1","0","1392","2","2","0","59310","195140","2013-05-30T00:00:00.000","01315033060","195000","-87.7646059006357","41.9611635876229","150300",,"0","5459 W AGATITE AVE","SF","1","102","1",,,,,,,"0","0","0",,"2013","66","33","2","5","1","0","10404","10.2","104.03999999999999","24433249","1937664","1","0","90","70.30647196382421","10.099504938362077","37.30951621235526","7190"
"19274040310000","203","191","4515","72","1","0","2","1","5","2","1","3","1","5","0","0","3","0","0","0","0","2",,"2","1","1","2","2","7","0","0","0","3","0","1009","2","2","0","31600","99670","2017-01-17T00:00:00.000","01701722101","231000","-87.7254027760532","41.7521830951626","700200",,"0","4174 W 78TH ST","SF","1","60","1",,,,,,,"0","0","0",,"2017","81","41","1","1","1","1","3600","6","36","20385225","1018081","1","1","191","67.19374970932937","7.745966692414834","31.76476034853718","72191"
"05272000601072","299","171","95346","23",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"53970","140830","2017-02-27T00:00:00.000","01705812013","265000","-87.7009216475089","42.088204636498","801200",,"0","1616 SHERIDAN RD","NCHARS",,"49","1","83","0.012866","299",,,,"0","1","1",,"2017","81","41","1","2","1","0","2401","4.9","24.010000000000005","9090859716",,"1",,"171","308.7814761283455","7",,"23171"
"13213270040000","203","171","3750","71","5","0","2","1","6","3","1","1","2","5","0","0","1","1","1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1793","2","2","0","45000","230880","2014-09-10T00:00:00.000","01425335038","340000","-87.7655710646838","41.9392370774655","151100",,"0","5537 W MELROSE ST","SF","1","77","1",,,,,,,"0","0","0",,"2014","71","36","3","9","2","1","5929","7.7","59.290000000000006","14062500","3214849","1","1","171","61.237243569579455","8.774964387392123","42.34383071948026","71171"
"03321270260000","203","72","9900","38","1","0","2","1","5","2","1","3","1","5","0","1","1","3","0","2","2","2",,"2","1","2","1","2","7","0","0","0","3","0","1077","2","2","0","54450","178300","2015-09-03T00:00:00.000","01524642078","300000","-87.9845806505418","42.0751889514358","803500",,"0","504 S VAIL AVE","SF","1","65","1",,,,,,,"0","0","0",,"2015","75","38","3","9","2","1","4225","6.5","42.25","98010000","1159929","1","1","72","99.498743710662","8.06225774829855","32.817678162843876","3872"
"02241040591032","299","70","674826","29",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"17140","109410","2016-07-29T00:00:00.000","01621108092","182000","-88.0169224485041","42.1082891907491","803901",,"0","46 S STONINGTON DR","NCHARS",,"25","1","164","0.00635","299",,,,"0","0","1",,"2016","79","40","3","7","2","1","625","2.5","6.25","455390130276",,"1",,"70","821.4779364048678","5",,"2970"
"09174190411088","299","180","73248","22",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"2530","167660","2014-06-10T00:00:00.000","01416126060","220000","-87.8870861285784","42.0396075290961","806202",,"0","750 PEARSON ST","NCHARS",,"14","1","178","0.006935","299",,,,"0","1","0",,"2014","70","35","2","6","1","0","196","1.4","1.9599999999999997","5365269504",,"1",,"180","270.64367718459636","3.7416573867739413",,"22180"
"16304080020000","203","30","3750","11","1","0","2","1","5","3","1","3","1","5","1","0","2","3","0","2","0","2",,"2","3","1","2","2","7","0","0","0","1","0","1020","2","2","0","30000","100540","2015-08-07T00:00:00.000","01521922035","162000","-87.7902707208627","41.8412591202934","815300",,"0","2703 WESLEY AVE","SF","1","89","1",,,,,,,"0","0","0",,"2015","75","38","3","8","2","1","7921","8.9","79.21000000000001","14062500","1040400","1","1","30","61.237243569579455","9.433981132056603","31.937438845342623","1130"
"16073260241007","299","40","21150","27",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"7090","146730","2019-09-09T00:00:00.000","01925208215","125000","-87.7960146439036","41.8812827603352","812802",,"0","401 S GROVE AVE","NCHARS",,"48","1","25","0.037255","299",,,,"0","0","1","9","2019","91","46","3","9","2","1","2304","4.8","23.04","447322500",,"1",,"40","145.43039572248986","6.928203230275509",,"2740"
"19352130120000","202","200","4410","72","1","0","2","1","4","2","1","1","1","5","0","0","1","3","0","0","0","2",,"2","3","1","2","2","7","0","0","0","3","0","942","2","2","0","30870","100890","2018-10-12T00:00:00.000","01828506149","104837","-87.7031808243849","41.746761288758","700401",,"0","8041 S SAWYER AVE","SF","1","67","1",,,,,,,"0","0","0",,"2018","88","44","4","10","2","0","4489","6.7","44.89","19448100","887364","1","1","200","66.40783086353596","8.18535277187245","30.692018506445613","72200"
"10162040201029","299","52","41439","24",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"4470","94770","2015-07-28T00:00:00.000","01520926018","159500","-87.7494663779875","42.0543555184999","806900",,"0","9530 N LAMON AVE","NCHARS",,"39","1","80","0.013497","299",,,,"0","0","0",,"2015","75","38","3","7","2","1","1521","3.9","15.209999999999999","1717190721",,"1",,"52","203.56571420551154","6.244997998398398",,"2452"
"19152240190000","202","30","3780","72","5","0","2","1","5","3","1","3","1","5","1","0","1","1","1","0","0","2",,"2","3","1","2","2","7","0","0","0","3","0","942","2","2","0","34020","124180","2016-05-24T00:00:00.000","01614557326","225000","-87.7306946974642","41.78728137023","620300",,"0","5810 S KILDARE AVE","SF","1","62","1",,,,,,,"0","0","0",,"2016","78","39","2","5","1","1","3844","6.2","38.440000000000005","14288400","887364","1","1","30","61.48170459575759","7.874007874011811","30.692018506445613","7230"
"25033000760000","210","111","2700","70","2","0","2","1","5","3","1","1","1","5","0","0","1","3","1","2","2","2",,"2","0","0","0","0","7","0","0","0","3","0","995","2","2","0","18900","68150","2016-06-27T00:00:00.000","01617929082","1","-87.6230581183034","41.7282099614577","490300",,"0","9125 S URBAN AVE","SF","1","71","1",,,,,,,"0","0","0",,"2016","78","39","2","6","1","1","5041","7.1","50.41","7290000","990025","0","0","111","51.96152422706632","8.426149773176359","31.54362059117501","70111"
"16363130430000","202","60","3125","76","1","0","1","1","4","2","1","3","2","5","0","0","2","3","0","0","0","2",,"2","3","1","2","2","7","0","0","0","3","0","780","2","2","0","37500","101960","2015-07-16T00:00:00.000","01519716063","1","-87.7023572966961","41.8246461736965","580200",,"0","3752 S ALBANY AVE","SF","1","127","1",,,,,,,"0","0","0",,"2015","75","38","3","7","2","0","16129","12.7","161.29","9765625","608400","0","1","60","55.90169943749474","11.269427669584644","27.92848008753788","7660"
"19262210600000","202","200","3750","72","1","0","2","1","4","2","1","3","1","5","0","0","1","3","0","0","0","2",,"2","0","0","0","0","7","0","0","0","3","0","840","2","2","0","30000","95410","2019-01-10T00:00:00.000","01901049063","40000","-87.7105965536677","41.7585355040568","661100",,"0","3513 W 74TH ST","SF","1","72","1",,,,,,,"0","0","0",,"2019","89","45","1","1","1","0","5184","7.2","51.84","14062500","705600","1","0","200","61.237243569579455","8.48528137423857","28.982753492378876","72200"
"19262210600000","202","200","3750","72","1","0","2","1","4","2","1","3","1","5","0","0","1","3","0","0","0","2",,"2","0","0","0","0","7","0","0","0","3","0","840","2","2","0","30000","95410","2019-02-21T00:00:00.000","01905208098","112000","-87.7105965536677","41.7585355040568","661100",,"0","3513 W 74TH ST","SF","1","72","1",,,,,,,"0","0","0",,"2019","89","45","1","2","1","0","5184","7.2","51.84","14062500","705600","1","0","200","61.237243569579455","8.48528137423857","28.982753492378876","72200"
"19262210600000","202","200","3750","72","1","0","2","1","4","2","1","3","1","5","0","0","1","3","0","0","0","2",,"2","0","0","0","0","7","0","0","0","3","0","840","2","2","0","30000","95410","2019-11-13T00:00:00.000","01931755002","230000","-87.7105965536677","41.7585355040568","661100",,"0","3513 W 74TH ST","SF","1","72","1",,,,,,,"0","0","0",,"2019","92","46","4","11","2","1","5184","7.2","51.84","14062500","705600","1","0","200","61.237243569579455","8.48528137423857","28.982753492378876","72200"
"23134040201010","299","30","29198","30",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"19130","81360","2014-09-24T00:00:00.000","01426748074","55000","-87.8062260170582","41.6905604577405","823806",,"0","7540 W 111TH ST","NCHARS",,"41","1","18","0.057","299",,,,"0","0","0",,"2014","71","36","3","9","2","1","1681","4.1","16.81","852523204",,"1",,"30","170.87422274878094","6.4031242374328485",,"3030"
"20073020170000","202","120","3150","72","1","0","1","1","3","2","2","3","1","5","0","0","3","0","0","0","0","2",,"2","0","0","0","0","7","0","0","0","3","0","640","2","2","0","17320","36510","2013-05-14T00:00:00.000","01313457451","27000","-87.6773764705645","41.8009339562852","611600",,"0","2109 W 51ST ST","SF","1","106","1",,,,,,,"0","0","0",,"2013","66","33","2","5","1","1","11236","10.6","112.36","9922500","409600","1","0","120","56.124860801609124","10.295630140987","25.298221281347036","72120"
"02092020131077","299","50","485890","29",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"13350","64040","2019-07-02T00:00:00.000","01918341015","125500","-88.0705030853906","42.133876867414","803610",,"0","1265 N STERLING AVE","NCHARS",,"38","1","128","0.00846","299",,,,"0","0","0","4","2019","91","46","3","7","2","1","1444","3.8","14.44","236089092100",,"1",,"50","697.0581037474566","6.164414002968976",,"2950"
"03042010251014","299","13","686379","38",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"3080","53040","2017-08-28T00:00:00.000","01724042013","105000","-87.9495620940793","42.1470431678805","802404",,"0","586 FAIRWAY VIEW DR","NCHARS",,"44","1","252","0.0045","299",,,,"0","1","1",,"2017","83","42","3","8","2","1","1936","4.4","19.360000000000003","471116131641",,"1",,"13","828.4799333719556","6.6332495807108",,"3813"
"03042010251014","299","13","686379","38",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"3080","53040","2017-05-22T00:00:00.000","01714216064","105000","-87.9495620940793","42.1470431678805","802404",,"0","586 FAIRWAY VIEW DR","NCHARS",,"44","1","252","0.0045","299",,,,"0","1","1",,"2017","82","41","2","5","1","0","1936","4.4","19.360000000000003","471116131641",,"1",,"13","828.4799333719556","6.6332495807108",,"3813"
"24101010311032","299","71","48891","39",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"9070","89510","2017-06-21T00:00:00.000","01717239016","80000","-87.7352945977747","41.7194348353936","822102",,"0","9510 S KOLMAR AVE","NCHARS",,"23","1","48","0.02007","299",,,,"0","0","0",,"2017","82","41","2","6","1","0","529","2.3","5.289999999999999","2390329881",,"1",,"71","221.11309323511352","4.795831523312719",,"3971"
"02131030170000","207","70","8400","29","2","0","1","1","7","3","3","1","1","5","1","0","3","0","1","2","0","2",,"2","3","1","1","2","7","0","0","0","3","0","1864","2","2","0","33600","193110","2015-01-28T00:00:00.000","01502819100","1","-88.0185447564764","42.1200251392313","803607",,"0","528 ROBINSON DR","SF","2","50","1",,,,,,,"0","0","0",,"2015","73","37","1","1","1","0","2500","5","25","70560000","3474496","0","1","70","91.6515138991168","7.0710678118654755","43.174066289845804","2970"
"03064000631014","299","14","535966","38",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"33090","131270","2015-11-09T00:00:00.000","01531326000","243000","-87.992733468648","42.1424126086238","803012",,"0","773 HAPPFIELD DR","NCHARS",,"23","1","172","0.009881","299",,,,"0","0","0",,"2015","76","38","4","11","2","1","529","2.3","5.289999999999999","287259553156",,"1",,"14","732.096988110182","4.795831523312719",,"3814"
