"year","sentencing_result","offense_type","age","defendant_count"
"2016","2nd Chance Probation","Robbery","35","1"
"2016","2nd Chance Probation","Robbery","31","1"
"2016","2nd Chance Probation","Robbery","22","1"
"2016","2nd Chance Probation","Robbery","21","2"
"2016","2nd Chance Probation","Robbery","18","5"
"2016","2nd Chance Probation","Robbery","19","2"
"2016","2nd Chance Probation","Robbery","20","2"
"2016","2nd Chance Probation","Robbery","24","1"
"2016","Conditional Discharge","Robbery","18","1"
"2016","Death","Robbery","19","1"
"2016","Jail","Robbery","31","1"
"2016","Jail","Robbery","17","1"
"2016","Jail","Robbery","20","1"
"2016","Jail","Robbery","23","1"
"2016","Jail","Robbery","25","1"
"2016","Jail","Robbery","29","1"
"2016","Prison","Robbery","30","4"
"2016","Prison","Robbery","33","2"
"2016","Prison","Robbery","24","9"
"2016","Prison","Robbery","34","6"
"2016","Prison","Robbery","25","7"
"2016","Prison","Robbery","61","1"
"2016","Prison","Robbery","59","1"
"2016","Prison","Robbery","58","1"
"2016","Prison","Robbery","52","2"
"2016","Prison","Robbery","53","1"
"2016","Prison","Robbery","56","1"
"2016","Prison","Robbery","57","1"
"2016","Prison","Robbery","48","1"
"2016","Prison","Robbery","31","2"
"2016","Prison","Robbery","49","3"
"2016","Prison","Robbery","47","4"
"2016","Prison","Robbery","21","12"
"2016","Prison","Robbery","38","2"
"2016","Prison","Robbery","51","3"
"2016","Prison","Robbery","46","3"
"2016","Prison","Robbery","39","1"
"2016","Prison","Robbery","18","17"
"2016","Prison","Robbery","22","10"
"2016","Prison","Robbery","45","2"
"2016","Prison","Robbery","28","7"
"2016","Prison","Robbery","27","6"
"2016","Prison","Robbery","35","2"
"2016","Prison","Robbery","36","2"
"2016","Prison","Robbery","43","2"
"2016","Prison","Robbery","20","12"
"2016","Prison","Robbery","23","11"
"2016","Prison","Robbery","19","27"
"2016","Prison","Robbery","40","2"
"2016","Prison","Robbery","41","2"
"2016","Prison","Robbery","44","1"
"2016","Prison","Robbery","37","2"
"2016","Prison","Robbery","26","6"
"2016","Prison","Robbery","29","3"
"2016","Prison","Robbery","42","2"
"2016","Probation","Robbery","22","9"
"2016","Probation","Robbery","57","1"
"2016","Probation","Robbery","25","2"
"2016","Probation","Robbery","23","8"
"2016","Probation","Robbery","19","17"
"2016","Probation","Robbery","21","10"
"2016","Probation","Robbery","18","33"
"2016","Probation","Robbery","24","3"
"2016","Probation","Robbery","20","15"
"2016","Probation","Robbery","62","1"
"2016","Probation","Robbery","17","1"
"2016","Probation","Robbery","34","2"
"2016","Probation","Robbery","38","1"
"2016","Probation","Robbery","31","3"
"2016","Probation","Robbery","56","1"
"2016","Probation","Robbery","32","1"
"2016","Probation","Robbery","33","1"
"2016","Probation","Robbery","29","2"
"2016","Probation","Robbery","40","2"
"2016","Probation","Robbery","45","1"
"2016","Probation","Robbery","39","1"
"2016","Probation","Robbery","26","5"
"2016","Probation","Robbery","27","3"
"2016","Probation","Robbery","52","1"
"2016","Probation","Robbery","54","1"
"2016","Probation","Robbery","28","1"
"2016","Probation","Robbery","53","1"
"2016","Probation","Robbery","36","1"
"2016","Supervision","Robbery","20","1"
"2016",,"Robbery","37","1"
"2016",,"Robbery","21","1"
"2016",,"Robbery","18","1"
"2016",,"Robbery","22","1"
"2016",,"Robbery","27","1"
"2016","2nd Chance Probation","Retail Theft","34","2"
"2016","2nd Chance Probation","Retail Theft","33","1"
"2016","2nd Chance Probation","Retail Theft","35","2"
"2016","2nd Chance Probation","Retail Theft","32","2"
"2016","2nd Chance Probation","Retail Theft","36","3"
"2016","2nd Chance Probation","Retail Theft","37","3"
"2016","2nd Chance Probation","Retail Theft","25","7"
"2016","2nd Chance Probation","Retail Theft","26","4"
"2016","2nd Chance Probation","Retail Theft","27","4"
"2016","2nd Chance Probation","Retail Theft","28","3"
"2016","2nd Chance Probation","Retail Theft","22","8"
"2016","2nd Chance Probation","Retail Theft","29","2"
"2016","2nd Chance Probation","Retail Theft","21","9"
"2016","2nd Chance Probation","Retail Theft","23","10"
"2016","2nd Chance Probation","Retail Theft","19","7"
"2016","2nd Chance Probation","Retail Theft","18","7"
"2016","2nd Chance Probation","Retail Theft","20","8"
"2016","2nd Chance Probation","Retail Theft","30","6"
"2016","2nd Chance Probation","Retail Theft","38","7"
"2016","2nd Chance Probation","Retail Theft","31","3"
"2016","2nd Chance Probation","Retail Theft","24","8"
"2016","2nd Chance Probation","Retail Theft","56","1"
"2016","2nd Chance Probation","Retail Theft","45","2"
"2016","2nd Chance Probation","Retail Theft","46","2"
"2016","2nd Chance Probation","Retail Theft","48","1"
"2016","2nd Chance Probation","Retail Theft","51","1"
"2016","2nd Chance Probation","Retail Theft","53","3"
"2016","2nd Chance Probation","Retail Theft","40","2"
"2016","2nd Chance Probation","Retail Theft","42","1"
"2016","2nd Chance Probation","Retail Theft","43","2"
"2016","2nd Chance Probation","Retail Theft","44","1"
"2016","2nd Chance Probation","Retail Theft","54","2"
"2016","Conditional Discharge","Retail Theft","55","1"
"2016","Conditional Discharge","Retail Theft","50","2"
"2016","Conditional Discharge","Retail Theft","48","3"
"2016","Conditional Discharge","Retail Theft","47","1"
"2016","Conditional Discharge","Retail Theft","46","1"
"2016","Conditional Discharge","Retail Theft","39","2"
"2016","Conditional Discharge","Retail Theft","40","1"
"2016","Conditional Discharge","Retail Theft","41","1"
"2016","Conditional Discharge","Retail Theft","44","1"
"2016","Conditional Discharge","Retail Theft","45","1"
"2016","Conditional Discharge","Retail Theft","52","1"
"2016","Conditional Discharge","Retail Theft","38","3"
"2016","Conditional Discharge","Retail Theft","32","2"
"2016","Conditional Discharge","Retail Theft","33","3"
"2016","Conditional Discharge","Retail Theft","30","1"
"2016","Conditional Discharge","Retail Theft","34","1"
"2016","Conditional Discharge","Retail Theft","31","3"
"2016","Conditional Discharge","Retail Theft","29","1"
"2016","Conditional Discharge","Retail Theft","35","1"
"2016","Conditional Discharge","Retail Theft","27","1"
"2016","Conditional Discharge","Retail Theft","53","1"
"2016","Conditional Discharge","Retail Theft","26","5"
"2016","Conditional Discharge","Retail Theft","24","1"
"2016","Conditional Discharge","Retail Theft","28","4"
"2016","Conditional Discharge","Retail Theft","37","2"
"2016","Conditional Discharge","Retail Theft","19","1"
"2016","Conditional Discharge","Retail Theft","20","3"
"2016","Conditional Discharge","Retail Theft","18","3"
"2016","Conditional Discharge","Retail Theft","21","2"
"2016","Conditional Discharge","Retail Theft","22","1"
"2016","Conditional Discharge","Retail Theft","25","3"
"2016","Conditional Discharge","Retail Theft","23","2"
"2016","Cook County Boot Camp","Retail Theft","31","1"
"2016","Jail","Retail Theft","48","4"
"2016","Jail","Retail Theft","47","5"
"2016","Jail","Retail Theft","61","2"
"2016","Jail","Retail Theft","49","7"
"2016","Jail","Retail Theft","55","2"
"2016","Jail","Retail Theft","62","2"
"2016","Jail","Retail Theft","52","4"
"2016","Jail","Retail Theft","53","5"
"2016","Jail","Retail Theft","63","2"
"2016","Jail","Retail Theft","65","1"
"2016","Jail","Retail Theft","18","1"
"2016","Jail","Retail Theft","64","1"
"2016","Jail","Retail Theft","50","3"
"2016","Jail","Retail Theft","51","1"
"2016","Jail","Retail Theft","66","2"
"2016","Jail","Retail Theft","19","2"
"2016","Jail","Retail Theft","20","2"
"2016","Jail","Retail Theft","22","7"
"2016","Jail","Retail Theft","54","4"
"2016","Jail","Retail Theft","75","1"
"2016","Jail","Retail Theft","56","3"
"2016","Jail","Retail Theft","57","1"
"2016","Jail","Retail Theft","58","3"
"2016","Jail","Retail Theft","44","3"
"2016","Jail","Retail Theft","41","2"
"2016","Jail","Retail Theft","39","2"
"2016","Jail","Retail Theft","40","6"
"2016","Jail","Retail Theft","42","4"
"2016","Jail","Retail Theft","59","2"
"2016","Jail","Retail Theft","38","4"
"2016","Jail","Retail Theft","45","3"
"2016","Jail","Retail Theft","43","3"
"2016","Jail","Retail Theft","31","4"
"2016","Jail","Retail Theft","32","5"
"2016","Jail","Retail Theft","33","2"
"2016","Jail","Retail Theft","30","10"
"2016","Jail","Retail Theft","28","4"
"2016","Jail","Retail Theft","27","6"
"2016","Jail","Retail Theft","29","9"
"2016","Jail","Retail Theft","60","1"
"2016","Jail","Retail Theft","26","9"
"2016","Jail","Retail Theft","34","4"
"2016","Jail","Retail Theft","25","4"
"2016","Jail","Retail Theft","36","5"
"2016","Jail","Retail Theft","23","6"
"2016","Jail","Retail Theft","37","3"
"2016","Jail","Retail Theft","46","5"
"2016","Prison","Retail Theft","22","16"
"2016","Prison","Retail Theft","21","17"
"2016","Prison","Retail Theft","50","27"
"2016","Prison","Retail Theft","19","2"
"2016","Prison","Retail Theft","18","3"
"2016","Prison","Retail Theft","20","9"
"2016","Prison","Retail Theft","72","1"
"2016","Prison","Retail Theft","73","2"
"2016","Prison","Retail Theft","33","18"
"2016","Prison","Retail Theft","74","1"
"2016","Prison","Retail Theft","34","11"
"2016","Prison","Retail Theft","23","17"
"2016","Prison","Retail Theft","24","14"
"2016","Prison","Retail Theft","62","5"
"2016","Prison","Retail Theft","63","1"
"2016","Prison","Retail Theft","46","42"
"2016","Prison","Retail Theft","54","13"
"2016","Prison","Retail Theft","55","14"
"2016","Prison","Retail Theft","68","3"
"2016","Prison","Retail Theft","64","1"
"2016","Prison","Retail Theft","26","14"
"2016","Prison","Retail Theft","65","2"
"2016","Prison","Retail Theft","45","44"
"2016","Prison","Retail Theft","47","34"
"2016","Prison","Retail Theft","69","1"
"2016","Prison","Retail Theft","48","39"
"2016","Prison","Retail Theft","43","32"
"2016","Prison","Retail Theft","27","11"
"2016","Prison","Retail Theft","66","3"
"2016","Prison","Retail Theft","52","15"
"2016","Prison","Retail Theft","25","22"
"2016","Prison","Retail Theft","53","33"
"2016","Prison","Retail Theft","67","1"
"2016","Prison","Retail Theft","44","43"
"2016","Prison","Retail Theft","37","17"
"2016","Prison","Retail Theft","39","10"
"2016","Prison","Retail Theft","38","19"
"2016","Prison","Retail Theft","58","11"
"2016","Prison","Retail Theft","36","29"
"2016","Prison","Retail Theft","40","26"
"2016","Prison","Retail Theft","59","4"
"2016","Prison","Retail Theft","60","11"
"2016","Prison","Retail Theft","32","24"
"2016","Prison","Retail Theft","41","27"
"2016","Prison","Retail Theft","51","28"
"2016","Prison","Retail Theft","28","20"
"2016","Prison","Retail Theft","61","3"
"2016","Prison","Retail Theft","30","20"
"2016","Prison","Retail Theft","56","13"
"2016","Prison","Retail Theft","57","11"
"2016","Prison","Retail Theft","35","18"
"2016","Prison","Retail Theft","29","13"
"2016","Prison","Retail Theft","42","31"
"2016","Prison","Retail Theft","31","18"
"2016","Prison","Retail Theft","49","29"
"2016","Probation","Retail Theft","43","17"
"2016","Probation","Retail Theft","44","9"
"2016","Probation","Retail Theft","42","18"
"2016","Probation","Retail Theft","45","23"
"2016","Probation","Retail Theft","41","14"
"2016","Probation","Retail Theft","46","15"
"2016","Probation","Retail Theft","37","11"
"2016","Probation","Retail Theft","35","15"
"2016","Probation","Retail Theft","38","15"
"2016","Probation","Retail Theft","39","14"
"2016","Probation","Retail Theft","40","21"
"2016","Probation","Retail Theft","47","18"
"2016","Probation","Retail Theft","32","30"
"2016","Probation","Retail Theft","60","10"
"2016","Probation","Retail Theft","58","5"
"2016","Probation","Retail Theft","31","19"
"2016","Probation","Retail Theft","33","19"
"2016","Probation","Retail Theft","29","25"
"2016","Probation","Retail Theft","30","13"
"2016","Probation","Retail Theft","34","16"
"2016","Probation","Retail Theft","48","14"
"2016","Probation","Retail Theft","59","10"
"2016","Probation","Retail Theft","53","13"
"2016","Probation","Retail Theft","54","17"
"2016","Probation","Retail Theft","52","19"
"2016","Probation","Retail Theft","25","13"
"2016","Probation","Retail Theft","26","18"
"2016","Probation","Retail Theft","55","8"
"2016","Probation","Retail Theft","49","14"
"2016","Probation","Retail Theft","69","2"
"2016","Probation","Retail Theft","50","17"
"2016","Probation","Retail Theft","51","13"
"2016","Probation","Retail Theft","56","13"
"2016","Probation","Retail Theft","27","21"
"2016","Probation","Retail Theft","24","28"
"2016","Probation","Retail Theft","61","7"
"2016","Probation","Retail Theft","28","22"
"2016","Probation","Retail Theft","57","6"
"2016","Probation","Retail Theft","20","22"
"2016","Probation","Retail Theft","19","16"
"2016","Probation","Retail Theft","18","12"
"2016","Probation","Retail Theft","21","21"
"2016","Probation","Retail Theft","22","23"
"2016","Probation","Retail Theft","23","20"
"2016","Probation","Retail Theft","68","1"
"2016","Probation","Retail Theft","36","13"
"2016","Probation","Retail Theft","64","6"
"2016","Probation","Retail Theft","65","2"
"2016","Probation","Retail Theft","62","6"
"2016","Probation","Retail Theft","63","1"
"2016","Probation","Retail Theft","66","2"
"2016","Probation","Retail Theft","67","1"
"2016","Probation Terminated Instanter","Retail Theft","42","1"
"2016","Probation Terminated Satisfactorily","Retail Theft","26","1"
"2016","Probation Terminated Unsatisfactorily","Retail Theft","50","1"
"2016","Probation Terminated Unsatisfactorily","Retail Theft","57","1"
"2016","Probation Terminated Unsatisfactorily","Retail Theft","29","1"
"2016","Probation Terminated Unsatisfactorily","Retail Theft","33","1"
"2016","Supervision","Retail Theft","25","1"
"2016","Supervision","Retail Theft","32","1"
"2016","Supervision","Retail Theft","35","1"
"2016","Supervision","Retail Theft","37","1"
"2016","Supervision","Retail Theft","47","1"
"2016","Supervision","Retail Theft","48","1"
"2016","Supervision","Retail Theft","21","4"
"2016","Supervision","Retail Theft","23","1"
"2016","Supervision","Retail Theft","19","2"
"2016","Supervision","Retail Theft","49","1"
"2016","Supervision","Retail Theft","54","1"
"2016","Supervision","Retail Theft","18","5"
"2016","Supervision","Retail Theft","56","1"
"2016",,"Retail Theft","58","1"
"2016",,"Retail Theft","55","1"
"2016",,"Retail Theft","51","1"
"2016",,"Retail Theft","50","2"
"2016",,"Retail Theft","47","1"
"2016",,"Retail Theft","45","1"
"2016",,"Retail Theft","35","1"
"2016",,"Retail Theft","37","1"
"2016",,"Retail Theft","32","3"
"2016",,"Retail Theft","31","1"
"2016",,"Retail Theft","40","1"
"2016",,"Retail Theft","26","1"
"2016",,"Retail Theft","27","1"
"2016",,"Retail Theft","20","1"
"2016",,"Retail Theft","42","1"
"2016",,"Retail Theft","19","1"
"2016",,"Retail Theft","22","1"
"2016","2nd Chance Probation","Residential Burglary","22","2"
"2016","2nd Chance Probation","Residential Burglary","21","1"
"2016","2nd Chance Probation","Residential Burglary","31","2"
"2016","2nd Chance Probation","Residential Burglary","34","1"
"2016","2nd Chance Probation","Residential Burglary","64","1"
"2016","Conditional Discharge","Residential Burglary","31","1"
"2016","Death","Residential Burglary","28","1"
"2016","Jail","Residential Burglary","23","1"
"2016","Jail","Residential Burglary","18","1"
"2016","Jail","Residential Burglary","19","1"
"2016","Jail","Residential Burglary","26","1"
"2016","Jail","Residential Burglary","36","1"
"2016","Prison","Residential Burglary","20","16"
"2016","Prison","Residential Burglary","21","27"
"2016","Prison","Residential Burglary","23","11"
"2016","Prison","Residential Burglary","22","15"
"2016","Prison","Residential Burglary","19","16"
"2016","Prison","Residential Burglary","18","18"
"2016","Prison","Residential Burglary","17","4"
"2016","Prison","Residential Burglary","24","7"
"2016","Prison","Residential Burglary","62","2"
"2016","Prison","Residential Burglary","25","4"
"2016","Prison","Residential Burglary","66","1"
"2016","Prison","Residential Burglary","26","15"
"2016","Prison","Residential Burglary","60","1"
"2016","Prison","Residential Burglary","52","5"
"2016","Prison","Residential Burglary","53","4"
"2016","Prison","Residential Burglary","54","1"
"2016","Prison","Residential Burglary","50","3"
"2016","Prison","Residential Burglary","51","3"
"2016","Prison","Residential Burglary","56","1"
"2016","Prison","Residential Burglary","57","1"
"2016","Prison","Residential Burglary","30","7"
"2016","Prison","Residential Burglary","49","3"
"2016","Prison","Residential Burglary","45","5"
"2016","Prison","Residential Burglary","46","3"
"2016","Prison","Residential Burglary","42","2"
"2016","Prison","Residential Burglary","43","2"
"2016","Prison","Residential Burglary","27","3"
"2016","Prison","Residential Burglary","44","4"
"2016","Prison","Residential Burglary","47","5"
"2016","Prison","Residential Burglary","39","2"
"2016","Prison","Residential Burglary","34","3"
"2016","Prison","Residential Burglary","35","8"
"2016","Prison","Residential Burglary","32","6"
"2016","Prison","Residential Burglary","33","3"
"2016","Prison","Residential Burglary","36","2"
"2016","Prison","Residential Burglary","31","4"
"2016","Prison","Residential Burglary","29","4"
"2016","Prison","Residential Burglary","41","1"
"2016","Prison","Residential Burglary","37","3"
"2016","Prison","Residential Burglary","48","7"
"2016","Prison","Residential Burglary","28","10"
"2016","Prison","Residential Burglary","38","2"
"2016","Prison","Residential Burglary","58","1"
"2016","Probation","Residential Burglary","40","1"
"2016","Probation","Residential Burglary","45","2"
"2016","Probation","Residential Burglary","37","1"
"2016","Probation","Residential Burglary","33","2"
"2016","Probation","Residential Burglary","34","1"
