"objectid","name","pin10","pina","pinsa","pinb","pinp","pinu","taxcode","parceltype","longitude","latitude","municipality","politicaltownship","commissionerdistrict","congressionaldistrict","staterepresentativedistrict","statesenatedistrict","tifdistrict","elemschltaxdist","highschltaxdist","unitschltaxdist","chicagoward","censustract_geoid","assessorbldgclass","assessornbhd","the_geom"
"421","01011240070000","0101124007","1","1","124","7","0","10021","1","-88.1357265323862","42.1488708237594","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.1354697229217 42.1487583774011, -88.1354791235458 42.14875808009476, -88.13597064433317 42.14874255786846, -88.13597041490173 42.148852032006374, -88.13596972831813 42.148967405246495, -88.13547282941562 42.14898405769534, -88.1354697229217 42.1487583774011)))"
"422","01011240090000","0101124009","1","1","124","9","0","10021","1","-88.1357314455717","42.1482547291308","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13547918554605 42.14816353856444, -88.13597188934989 42.14814705517786, -88.13597150423229 42.148330395699126, -88.1354791671063 42.14834649828047, -88.13547918554605 42.14816353856444)))"
"423","01011240100000","0101124010","1","1","124","10","0","10021","1","-88.1357315811721","42.1480391980588","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13547919839017 42.14804839465699, -88.13547976410705 42.14791527486774, -88.13597244839336 42.147899409560196, -88.13597188934989 42.14814705517786, -88.13547918554605 42.14816353856444, -88.13547919839017 42.14804839465699)))"
"424","01011240150000","0101124015","1","1","124","15","0","10021","1","-88.1352267567988","42.150403071911","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13496916815555 42.15047561524797, -88.13497028716831 42.15030471454451, -88.13547516239402 42.15031781690732, -88.13547513680228 42.1503269225876, -88.135474759539 42.150482698219825, -88.13496916815555 42.15047561524797)))"
"425","01011240160000","0101124016","1","1","124","16","0","10021","1","-88.1352326825257","42.1502119023729","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13497028716831 42.15030471454451, -88.1349716348232 42.150099261460134, -88.13498835822855 42.15009903791098, -88.1354202027658 42.15009470149747, -88.13547570777338 42.15009414343744, -88.13547516239402 42.15031781690732, -88.13497028716831 42.15030471454451)))"
"426","01011240170000","0101124017","1","1","124","17","0","10021","1","-88.1352017308964","42.1499904617126","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13497314783287 42.149868303979964, -88.1354209900499 42.14986801263242, -88.135420826567 42.14991457482868, -88.1354202027658 42.15009470149747, -88.13498835822855 42.15009903791098, -88.1349716348232 42.150099261460134, -88.13497314783287 42.149868303979964)))"
"427","01011240190000","0101124019","1","1","124","19","0","10021","1","-88.1352328276147","42.1494782237691","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","204","12","MULTIPOLYGON (((-88.13497498277763 42.149588559073266, -88.13497464774679 42.14933354877842, -88.13547743136151 42.149318945471485, -88.1354782691024 42.149380610373704, -88.13548131456449 42.14960607100717, -88.1349747608486 42.1496221414121, -88.13497498277763 42.149588559073266)))"
"428","01011240220000","0101124022","1","1","124","22","0","10021","1","-88.1352303083745","42.1490768848007","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13497421627478 42.149000761283204, -88.13547282941562 42.14898405769534, -88.13547494066118 42.14913767459101, -88.13497441364339 42.14915340139644, -88.13497421627478 42.149000761283204)))"
"429","01011240230000","0101124023","1","1","124","23","0","10021","1","-88.1352284223688","42.148887290585","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13497391925902 42.14877402865586, -88.1354697229217 42.1487583774011, -88.13547282941562 42.14898405769534, -88.13497421627478 42.149000761283204, -88.13497391925902 42.14877402865586)))"
"430","01011240240000","0101124024","1","1","124","24","0","10021","1","-88.1352324929865","42.1482712535257","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.134973941536 42.14818043721758, -88.13547918554605 42.14816353856444, -88.1354791671063 42.14834649828047, -88.13497362501873 42.14836302870294, -88.134973941536 42.14818043721758)))"
"431","01011240250000","0101124025","1","1","124","25","0","10021","1","-88.135232570834","42.1480555693702","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13497437099213 42.14793154760422, -88.13545451289832 42.147916087491595, -88.13547976410705 42.14791527486774, -88.13547919839017 42.14804839465699, -88.13547918554605 42.14816353856444, -88.134973941536 42.14818043721758, -88.13497437099213 42.14793154760422)))"
"432","01011240310000","0101124031","1","1","124","31","0","10021","1","-88.1352380947941","42.1468609616731","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","202","12","MULTIPOLYGON (((-88.13497594050872 42.14679329644874, -88.13524616250123 42.14678410118801, -88.13548888022731 42.146775840268326, -88.13548733162722 42.14691317063831, -88.13497608463392 42.146930218802986, -88.13497594050872 42.14679329644874)))"
"433","01011240330000","0101124033","1","1","124","33","0","10021","1","-88.1357328211257","42.1497649960457","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13548548768365 42.149914974481504, -88.13548131456449 42.14960607100717, -88.13596601839595 42.14959069072161, -88.13596552547922 42.149917930694386, -88.13548548768365 42.149914974481504)))"
"434","01011240340000","0101124034","1","1","124","34","0","10021","1","-88.1352421289333","42.1497525730958","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.135420826567 42.14991457482868, -88.1354209900499 42.14986801263242, -88.13497314783287 42.149868303979964, -88.1349747608486 42.1496221414121, -88.13548131456449 42.14960607100717, -88.13548548768365 42.149914974481504, -88.135420826567 42.14991457482868)))"
"435","01011240370000","0101124037","1","1","124","37","0","10021","1","-88.1353741807316","42.1466736752791","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.13524688941239 42.14655565858589, -88.13533693904262 42.14655280918673, -88.13549145168851 42.146548336595096, -88.13548888022731 42.146775840268326, -88.13524616250123 42.14678410118801, -88.13524688941239 42.14655565858589)))"
"436","01011240380000","0101124038","1","1","124","38","0","10021","1","-88.1351170336171","42.1466821298773","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13497569310915 42.146564245710586, -88.13524688941239 42.14655565858589, -88.13524616250123 42.14678410118801, -88.13497594050872 42.14679329644874, -88.13497569310915 42.146564245710586)))"
"437","01011240390000","0101124039","1","1","124","39","0","10021","1","-88.135720955616","42.1478233589387","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202",,,"MULTIPOLYGON (((-88.135460598593 42.14773097241637, -88.1359728669667 42.14771479237348, -88.13597244839336 42.147899409560196, -88.13547976410705 42.14791527486774, -88.13545451289832 42.147916087491595, -88.135460598593 42.14773097241637)))"
"438","01011240420000","0101124042","1","1","124","42","0","10021","1","-88.1352219070903","42.1478389199331","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","204","12","MULTIPOLYGON (((-88.13497469113432 42.14774631556673, -88.135460598593 42.14773097241637, -88.13545451289832 42.147916087491595, -88.13497437099213 42.14793154760422, -88.13497469113432 42.14774631556673)))"
"439","01011240430000","0101124043","1","1","124","43","0","10021","1","-88.1352249478196","42.1476540129354","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13497500706679 42.14756124953617, -88.1354666594119 42.147546728555014, -88.135460598593 42.14773097241637, -88.13497469113432 42.14774631556673, -88.13497500706679 42.14756124953617)))"
"440","01011240440000","0101124044","1","1","124","44","0","10021","1","-88.1352286061398","42.1474853845289","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.1349752712029 42.14740960629967, -88.13547171427503 42.1473930244997, -88.13546943329952 42.14746237585743, -88.1354666594119 42.147546728555014, -88.13497500706679 42.14756124953617, -88.1349752712029 42.14740960629967)))"
"441","01011240450000","0101124045","1","1","124","45","0","10021","1","-88.1352307782404","42.1473298074083","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13497554365811 42.147251163104535, -88.13547693171093 42.147234471832036, -88.13547548179902 42.14727851820286, -88.13547171427503 42.1473930244997, -88.1349752712029 42.14740960629967, -88.13497554365811 42.147251163104535)))"
"442","01011240460000","0101124046","1","1","124","46","0","10021","1","-88.1352333238154","42.1471715286398","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","204","12","MULTIPOLYGON (((-88.13497581685456 42.147092776847124, -88.13548212177642 42.1470767066796, -88.13547693171093 42.147234471832036, -88.13497554365811 42.147251163104535, -88.13497581685456 42.147092776847124)))"
"443","01011240470000","0101124047","1","1","124","47","0","10021","1","-88.1352365218719","42.1470109459187","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.13497609090908 42.14693411480112, -88.13497608463392 42.146930218802986, -88.13548733162722 42.14691317063831, -88.1354872409012 42.14692099126994, -88.13548244259329 42.14706693536418, -88.13548212177642 42.1470767066796, -88.13497581685456 42.147092776847124, -88.13497609090908 42.14693411480112)))"
"444","01011240480000","0101124048","1","1","124","48","0","10021","1","-88.1352315606922","42.1492438230192","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","204","12","MULTIPOLYGON (((-88.13497441364339 42.14915340139644, -88.13547494066118 42.14913767459101, -88.13547663250279 42.14926078146594, -88.13547743136151 42.149318945471485, -88.13497464774679 42.14933354877842, -88.13497441364339 42.14915340139644)))"
"445","01011240490000","0101124049","1","1","124","49","0","10021","1","-88.1358531130672","42.1467272552517","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","211","12","MULTIPOLYGON (((-88.13571863437939 42.146541757311304, -88.13597609759137 42.14653430077663, -88.13597495012934 42.14689690896972, -88.13571933232274 42.14690543477608, -88.13571863437939 42.146541757311304)))"
"446","01011240500000","0101124050","1","1","124","50","0","10021","1","-88.1356100566841","42.1467356837536","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13548888022731 42.146775840268326, -88.13549145168851 42.146548336595096, -88.13571863437939 42.146541757311304, -88.13571933232274 42.14690543477608, -88.13548733162722 42.14691317063831, -88.13548888022731 42.146775840268326)))"
"447","01011240510000","0101124051","1","1","124","51","0","10021","1","-88.1357292541972","42.1494931929019","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","204","12","MULTIPOLYGON (((-88.1354782691024 42.149380610373704, -88.1359673660582 42.1493646037616, -88.13596601839595 42.14959069072161, -88.13548131456449 42.14960607100717, -88.1354782691024 42.149380610373704)))"
"448","01011240520000","0101124052","1","1","124","52","0","10021","1","-88.1357281475994","42.149320775594","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","100","12","MULTIPOLYGON (((-88.13547743136151 42.149318945471485, -88.13547663250279 42.14926078146594, -88.13596807079453 42.149245764718174, -88.1359673660582 42.1493646037616, -88.1354782691024 42.149380610373704, -88.13547743136151 42.149318945471485)))"
"449","01011240530000","0101124053","1","1","124","53","0","10021","1","-88.1357251583282","42.1475966504417","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.1354666594119 42.147546728555014, -88.13546943329952 42.14746237585743, -88.13597347467295 42.14744553949461, -88.1359728669667 42.14771479237348, -88.135460598593 42.14773097241637, -88.1354666594119 42.147546728555014)))"
"450","01011240540000","0101124054","1","1","124","54","0","10021","1","-88.1357279251165","42.1473712957519","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","100","12","MULTIPOLYGON (((-88.13547171427503 42.1473930244997, -88.13547548179902 42.14727851820286, -88.13597387968835 42.14726647091293, -88.13597347467295 42.14744553949461, -88.13546943329952 42.14746237585743, -88.13547171427503 42.1473930244997)))"
"451","01011240550000","0101124055","1","1","124","55","0","10021","1","-88.1357310911003","42.1485521955988","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13547914407026 42.148563202615556, -88.13547914830917 42.14855147967652, -88.1354791671063 42.14834649828047, -88.13597150423229 42.148330395699126, -88.13597064433317 42.14874255786846, -88.1354791235458 42.14875808009476, -88.13547914407026 42.148563202615556)))"
"452","01011240570000","0101124057","1","1","124","57","0","10021","1","-88.1352327578502","42.1484645399416","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","204","12","MULTIPOLYGON (((-88.13497348923781 42.148442842333644, -88.13497362501873 42.14836302870294, -88.1354791671063 42.14834649828047, -88.13547914830917 42.14855147967652, -88.13497364766563 42.148565729106814, -88.13497348923781 42.148442842333644)))"
"453","01011240580000","0101124058","1","1","124","58","0","10021","1","-88.1352354723172","42.1485720399764","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","241","12","MULTIPOLYGON (((-88.13497364766563 42.148565729106814, -88.13547914830917 42.14855147967652, -88.13547914407026 42.148563202615556, -88.13497366256402 42.14857660757118, -88.13497364766563 42.148565729106814)))"
"454","01011240590000","0101124059","1","1","124","59","0","10021","1","-88.135231840853","42.1486758580848","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","204","12","MULTIPOLYGON (((-88.13497366256402 42.14857660757118, -88.13547914407026 42.148563202615556, -88.1354791235458 42.14875808009476, -88.1354697229217 42.1487583774011, -88.13497391925902 42.14877402865586, -88.13497366256402 42.14857660757118)))"
"455","01011240600000","0101124060","1","1","124","60","0","10021","1","-88.1357375733894","42.1469915917925","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","211","12","MULTIPOLYGON (((-88.1354872409012 42.14692099126994, -88.13548733162722 42.14691317063831, -88.13571933232274 42.14690543477608, -88.13597495012934 42.14689690896972, -88.1359744400594 42.14705756628711, -88.13548244259329 42.14706693536418, -88.1354872409012 42.14692099126994)))"
"456","01011240610000","0101124061","1","1","124","61","0","10021","1","-88.1357319726961","42.1471754797725","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13547693171093 42.147234471832036, -88.13548212177642 42.1470767066796, -88.13548244259329 42.14706693536418, -88.1359744400594 42.14705756628711, -88.13597413319785 42.14715398646885, -88.13597387968835 42.14726647091293, -88.13547548179902 42.14727851820286, -88.13547693171093 42.147234471832036)))"
"457","01011250010000","0101125001","1","1","125","1","0","10021","1","-88.1345633783117","42.1503904870265","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13435552676852 42.150469857477304, -88.1343591377024 42.1502871318239, -88.13459903933861 42.150293378896684, -88.13475929739693 42.1502971462225, -88.1347590759878 42.150475646985676, -88.13435552676852 42.150469857477304)))"
"458","01011250020000","0101125002","1","1","125","2","0","10021","1","-88.1342407673047","42.1503837698376","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.13411209779619 42.15046636162575, -88.13411385898274 42.15028074319476, -88.1343591377024 42.1502871318239, -88.13435552676852 42.150469857477304, -88.13411209779619 42.15046636162575)))"
"459","01011250030000","0101125003","1","1","125","3","0","10021","1","-88.1339526305693","42.1503780076141","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13378149920774 42.150461616028466, -88.13378133220876 42.150385636143184, -88.13378202070442 42.15027210151978, -88.13411385898274 42.15028074319476, -88.13411209779619 42.15046636162575, -88.13378149920774 42.150461616028466)))"
"460","01011250040000","0101125004","1","1","125","4","0","10021","1","-88.1345688141584","42.1502065467842","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.13459903933861 42.150293378896684, -88.1343591377024 42.1502871318239, -88.13436268743844 42.150107454792014, -88.13475953911772 42.150102116880056, -88.13475929739693 42.1502971462225, -88.13459903933861 42.150293378896684)))"
"461","01011250050000","0101125005","1","1","125","5","0","10021","1","-88.1345145101948","42.1500230106967","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.13425674008239 42.14992983800957, -88.1347597667003 42.14991957400547, -88.13475953911772 42.150102116880056, -88.13436268743844 42.150107454792014, -88.1342550395005 42.15010890425203, -88.13425674008239 42.14992983800957)))"
"462","01011250060000","0101125006","1","1","125","6","0","10021","1","-88.1345165513368","42.1498653911097","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13425798425854 42.149798745305795, -88.13475993842773 42.14978203826913, -88.1347597667003 42.14991957400547, -88.13425674008239 42.14992983800957, -88.13425798425854 42.149798745305795)))"
"463","01011250070000","0101125007","1","1","125","7","0","10021","1","-88.1345135723178","42.1496860745461","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13425814248941 42.14978208250799, -88.13425836658507 42.149752049027676, -88.13425938983968 42.149614961373906, -88.13425973127003 42.1495692529119, -88.13476015659751 42.14956238917626, -88.13476014889855 42.14961322769163, -88.13475993842773 42.14978203826913, -88.13425798425854 42.149798745305795, -88.13425814248941 42.14978208250799)))"
"464","01011250080000","0101125008","1","1","125","8","0","10021","1","-88.1345182000943","42.1494843392234","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.13426031249546 42.14949114760892, -88.13426103098165 42.14939483246347, -88.13476017992579 42.14937941715987, -88.13476015659751 42.14956238917626, -88.13425973127003 42.1495692529119, -88.13426031249546 42.14949114760892)))"
"465","01011250090000","0101125009","1","1","125","9","0","10021","1","-88.1345166953838","42.149306147554","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13426135575936 42.14935120128099, -88.13426235997103 42.14921665533962, -88.13476020241664 42.149202021904664, -88.13476017992579 42.14937941715987, -88.13426103098165 42.14939483246347, -88.13426135575936 42.14935120128099)))"
"466","01011250100000","0101125010","1","1","125","10","0","10021","1","-88.1345179924831","42.1491285033869","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13426361393675 42.149048296595524, -88.13426367637418 42.149040138390134, -88.1347602253109 42.14902361200068, -88.13476020241664 42.149202021904664, -88.13426235997103 42.14921665533962, -88.13426361393675 42.149048296595524)))"
"467","01011250110000","0101125011","1","1","125","11","0","10021","1","-88.134518190381","42.1489491820147","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","202","12","MULTIPOLYGON (((-88.13426463470843 42.14891169806263, -88.13426484536254 42.14885888205789, -88.13476024661288 42.148842466185556, -88.1347602253109 42.14902361200068, -88.13426367637418 42.149040138390134, -88.13426463470843 42.14891169806263)))"
"468","01011250120000","0101125012","1","1","125","12","0","10021","1","-88.1345189929571","42.1487695934454","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","204","12","MULTIPOLYGON (((-88.13426554806284 42.148681680742854, -88.13476026931012 42.14866382301854, -88.13476024661288 42.148842466185556, -88.13426484536254 42.14885888205789, -88.13426554806284 42.148681680742854)))"
"469","01011250130000","0101125013","1","1","125","13","0","10021","1","-88.1345189623456","42.1485925877166","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13426624764503 42.14850547279392, -88.13476022575512 42.148487794206275, -88.13476026931012 42.14866382301854, -88.13426554806284 42.148681680742854, -88.13426624764503 42.14850547279392)))"
"470","01011250150000","0101125015","1","1","125","15","0","10021","1","-88.1345199059076","42.1480827439874","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13426772893666 42.14813272297781, -88.13426843906629 42.147954319721734, -88.13426846971502 42.147945714165516, -88.13476009015834 42.1479291298248, -88.13476015747611 42.14820374931174, -88.13426737962955 42.14822067466, -88.13426772893666 42.14813272297781)))"
"471","01011250160000","0101125016","1","1","125","16","0","10021","1","-88.13452039366","42.1478540917491","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.13426915926813 42.14777269966447, -88.13426919612955 42.1477632880289, -88.13476004830187 42.147746655704026, -88.13476009015834 42.1479291298248, -88.13426846971502 42.147945714165516, -88.13426915926813 42.14777269966447)))"
"472","01011250180000","0101125018","1","1","125","18","0","10021","1","-88.1345208145698","42.1474974233688","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.1342706041362 42.14740920570782, -88.1347600173671 42.147393431171096, -88.13476003196827 42.1475692884584, -88.13426989855317 42.14758616351522, -88.1342706041362 42.14740920570782)))"
"473","01011250190000","0101125019","1","1","125","19","0","10021","1","-88.134521040732","42.1473314508462","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.1342711690315 42.14726626533259, -88.134271223487 42.14725300301788, -88.13476000352286 42.14723856995029, -88.1347600173671 42.147393431171096, -88.1342706041362 42.14740920570782, -88.1342711690315 42.14726626533259)))"
"474","01011250220000","0101125022","1","1","125","22","0","10021","1","-88.1340841736378","42.1502033421126","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13411385898274 42.15028074319476, -88.13378202070442 42.15027210151978, -88.13378297067061 42.15011523746364, -88.13379476063955 42.150115093320316, -88.1342550395005 42.15010890425203, -88.13436268743844 42.150107454792014, -88.1343591377024 42.1502871318239, -88.13411385898274 42.15028074319476)))"
"475","01011250230000","0101125023","1","1","125","23","0","10021","1","-88.1340263513712","42.1500312097984","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13378403527753 42.1499394829794, -88.13425674008239 42.14992983800957, -88.1342550395005 42.15010890425203, -88.13379476063955 42.150115093320316, -88.13378297067061 42.15011523746364, -88.13378403527753 42.1499394829794)))"
"476","01011250240000","0101125024","1","1","125","24","0","10021","1","-88.1340275215801","42.1498541972766","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13378509609396 42.149764052291054, -88.13425836658507 42.149752049027676, -88.13425814248941 42.14978208250799, -88.13425798425854 42.149798745305795, -88.13425674008239 42.14992983800957, -88.13378403527753 42.1499394829794, -88.13378509609396 42.149764052291054)))"
"477","01011250260000","0101125026","1","1","125","26","0","10021","1","-88.1340299070976","42.1494361193727","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13378751255165 42.1493653968125, -88.13426135575936 42.14935120128099, -88.13426103098165 42.14939483246347, -88.13426031249546 42.14949114760892, -88.13378666392914 42.149505266638116, -88.13378751255165 42.1493653968125)))"
"478","01011250270000","0101125027","1","1","125","27","0","10021","1","-88.1340308346455","42.1492988373763","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.13378757377735 42.14935529575817, -88.1337887574103 42.1492305741369, -88.13426235997103 42.14921665533962, -88.13426135575936 42.14935120128099, -88.13378751255165 42.1493653968125, -88.13378757377735 42.14935529575817)))"
"479","01011250280000","0101125028","1","1","125","28","0","10021","1","-88.1340329659711","42.1491481084595","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13379032780627 42.149065481469975, -88.13426361393675 42.149048296595524, -88.13426235997103 42.14921665533962, -88.1337887574103 42.1492305741369, -88.13379032780627 42.149065481469975)))"
"480","01011250290000","0101125029","1","1","125","29","0","10021","1","-88.1340333790223","42.1489696998881","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","278","12","MULTIPOLYGON (((-88.13379214069049 42.14887454495474, -88.13426484536254 42.14885888205789, -88.13426463470843 42.14891169806263, -88.13426367637418 42.149040138390134, -88.13426361393675 42.149048296595524, -88.13379032780627 42.149065481469975, -88.13379214069049 42.14887454495474)))"
"481","01011250300000","0101125030","1","1","125","30","0","10021","1","-88.1340353241102","42.1487863456096","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13379381302302 42.148698709851196, -88.13426554806284 42.148681680742854, -88.13426484536254 42.14885888205789, -88.13379214069049 42.14887454495474, -88.13379381302302 42.148698709851196)))"
