"ret_type","return_type_desc","business_name","address_1","address_2","state","zip"
"1","Liquor Home Rule Tax","ROBERT HOUDE WINES LLC","1305 GRANVILLE AVE",,"IL","60068"
"1","Liquor Home Rule Tax","RODINIA LLC","2220 ARTHUR AVE",,"IL","60007"
"1","Liquor Home Rule Tax","ROSE IMPORTING & DISTRIBUTING","13959 S KOSTNER AVE",,"IL","60445"
"1","Liquor Home Rule Tax","S. L. J. GROUP, INC.","910 SHERWOOD DR., STE. 14",,"IL","60044"
"1","Liquor Home Rule Tax","SABACA BEVERAGE GROUP, INC.","100 LEXINGTON DR. STE.202",,"IL","60089"
"1","Liquor Home Rule Tax","SAMS AUTO SALES","6815 S WESTERN",,"IL","60636"
"1","Liquor Home Rule Tax","SCHAMBERGER BROS., INC.","101 E HILL ST",,"IL","60181"
"1","Liquor Home Rule Tax","SCHUMACHER & SONS DIST., INC.","4521 N KEDZIE AVE",,"IL","60625"
"1","Liquor Home Rule Tax","SELECT BEVERAGE CO., INC.","1914 NORWICH LNE",,"IL","60490"
"1","Liquor Home Rule Tax","SICILIAN IMPORTS, INC.","1200 W. 35TH STREET",,"IL","60609"
"1","Liquor Home Rule Tax","SIW DISTRIBUTION LLC","2017 W. DIVISION STREET",,"IL","60622"
"1","Liquor Home Rule Tax","SJ CINCO BLANCO'S, INC.","137 TOWER DRIVE",,"IL","60527"
"1","Liquor Home Rule Tax","SKOKIE VALLEY BEVERAGE CO","199 SHEPHERD AVE",,"IL","60090"
"1","Liquor Home Rule Tax","SKY DISTRIBUTORS, INC.","1360 CAROL LANE",,"IL","60018"
"1","Liquor Home Rule Tax","SOUTHERN WINE & SPIRITS OF IL","300 E CROSSROADS PKWY",,"IL","60440"
"1","Liquor Home Rule Tax","SPECIALTY WINE DISTRIBUTING LLC","1740 OGDEN AVE",,"IN","60515"
"1","Liquor Home Rule Tax","STANLEY STAWSKI DIST.CO., INC.","2017 N MENDELL ST",,"IL","60614"
"1","Liquor Home Rule Tax","STEFANO MIRETTI IMPORTS","165 N. ARCHER AVE",,"IL","60060"
"1","Liquor Home Rule Tax","STOLLER WHS. WINES & SPIRITS","3325 MT. PROSPECT RD",,"IL","60131"
"1","Liquor Home Rule Tax","SULIK AUTO INC.","5301 W DIVERSEY AVE",,"IL","60639"
"1","Liquor Home Rule Tax","SULPHUR SPRINGS WINERY LLC","2252 SULPHUR SPRINGS AVE",,"CA","94574"
"1","Liquor Home Rule Tax","SUPERIOR FRESH, INC.","1800 S CANAL",,"IL","60616"
"1","Liquor Home Rule Tax","SWEISS GROUP LLC","1640 INTERNATIONALE PKWY, SUITE 2",,"IL","60517"
"1","Liquor Home Rule Tax","TANTIKA IMPORTS, INC.","2220 ARTHUR AVE.",,"IL","60007"
"1","Liquor Home Rule Tax","TASTES OF THE WORLD, INC.","2849 OLD HIGGINS ROAD",,"IL","60007"
"1","Liquor Home Rule Tax","TEC-MEX IMPORTS, INC.","2445 W. 24TH PLACE, SUITE D & E",,"IL","60608"
"1","Liquor Home Rule Tax","TENZING WINE & SPIRITS LLC","1501 MICHAEL DRIVE",,"IL","60191"
"1","Liquor Home Rule Tax","THE FRUGAL WINE CO., INC.","3131 WILLOW RD",,"IL","60062"
"1","Liquor Home Rule Tax","TOP SELF IMPORTS, LLC","8111 ST. LOUIS AVE., UNIT 4G",,"IL","60076"
"1","Liquor Home Rule Tax","TOTAL WINE DISTRIBUTUNG LLC","414 N. ORLEANS, SUITE 602",,"IL","60654"
"1","Liquor Home Rule Tax","TOWN & COUNTRY DIST., INC.","1050 W ARDMORE AVE",,"IL","60143"
"1","Liquor Home Rule Tax","UPPER LEFT CORNER WINE CO LLC","2220 ARTHUR AVE",,"IL","60007"
"1","Liquor Home Rule Tax","VANGUARD BEVERAGE","2220 ARTHUR AVE",,"IL","60007"
"1","Liquor Home Rule Tax","VILLA DEL VINO, INC.","120 EASY STREET, UNIT 2",,"IL","60188"
"1","Liquor Home Rule Tax","VIN DIVINO LTD.","1811 W BRYAN MAWR",,"IL","60660"
"1","Liquor Home Rule Tax","VINEJOY LLC","2438 N. CLARK STREET, STE. 2F",,"IL","60614"
"1","Liquor Home Rule Tax","VINI NAPOLI LTD","1931 N 15TH AVE",,"IL","60160"
"1","Liquor Home Rule Tax","VINIFERA MIDWEST","174 EASY ST",,"IL","60188"
"1","Liquor Home Rule Tax","VINITAL DISTRIBUTORS, INC.","9811 W. FOSTER AVE.",,"IL","60176"
"1","Liquor Home Rule Tax","VINO ET SPIRITUS LLC","2885 DIEHL ROAD",,"IL","60540"
"1","Liquor Home Rule Tax","VINTAGE WINES LLC","242-252 BEINORIS DR., UNIT D",,"IL","60191"
"1","Liquor Home Rule Tax","VON BEAUMONT DISTRIBUTING","5439 ASHBROOK PL.",,"IL","60515"
"1","Liquor Home Rule Tax","WEIN-BAUER DISTRIBUTING, INC.","10600 SEYMOUR AVE",,"IL","60131"
"1","Liquor Home Rule Tax","WEIN-BAUER, INC.","10600 SEYMOUR AVE",,"IL","60131"
"1","Liquor Home Rule Tax","WINDY CITY DISTRIBUTION, INC.","30W112 BUTTERFIELD RD",,"IL","60555"
"1","Liquor Home Rule Tax","WINE CELLARS DISTRIBUTION LLC","2220 ARTHUR AVE.",,"IL","60007"
"1","Liquor Home Rule Tax","WINE D O. C. WINE CO, LLC","5625  N. VIRGINA AVE.",,"IL","60659"
"1","Liquor Home Rule Tax","WINEBOW IMPORTS, INC.","3300 N. KEDZIE AVE",,"IL","60613"
"1","Liquor Home Rule Tax","WINE-O-RAMA LLC","3310 S EMERALD AVE",,"IL","60616"
"1","Liquor Home Rule Tax","WINES PLUS","1561 W ALGONQUIN ROAD, STE. #159",,"IL","60058"
"1","Liquor Home Rule Tax","WIRTZ BEVERAGE ILLINOIS","1501 MICHAEL DRIVE",,"IL","60191"
"1","Liquor Home Rule Tax","WOORISOOL CORP.","10350 DEARLOVE ROAD, SUITE G",,"IL","60025"
"1","Liquor Home Rule Tax","WORLD WIDE WINE LLC","989 ABC DRIVE",,"IL","60191"
"1","Liquor Home Rule Tax","WORLD WINES, INC.","5483 N. NORTHWEST HWY., STE. 11",,"IL","60631"
"1","Liquor Home Rule Tax","YAOHAN U.S.A. CORP.","100 E ALGONQUIN RD",,"IL","60005"
"1","Liquor Home Rule Tax","ZEMA SYSTEMS CORP./CHGO BEV.SY","441 N KILBOURN AVE",,"IL","60624"
"2","Gasoline Home Rule Tax","AL WARREN OIL COMPANY, INC.","7439 W ARCHER AVE",,"IL","60501"
"2","Gasoline Home Rule Tax","ANCHO, INC.","8915 W CERMAK RD",,"IL","60546"
"2","Gasoline Home Rule Tax","ARNESON OIL COMPANY","110 ROBINSON ST",,"IL","60551"
"2","Gasoline Home Rule Tax","ARROW ENERGY, INC.","1404 INDUSTRIAL DR, SUITE  3",,"MI","48176"
"2","Gasoline Home Rule Tax","ATLAS OIL CO.","24501 ENCORSE ROAD",,"MI","48180"
"2","Gasoline Home Rule Tax","AV FUEL CORPORATION","47 W ELLSWORTH",,"MI","48108"
"2","Gasoline Home Rule Tax","AVALON PETROLEUM COMPANY","200 E. COURT ST., STE. 720",,"IL","60901"
"2","Gasoline Home Rule Tax","B & R OIL CO., INC.","24501 ECORSE ROAD",,"MI","48180"
"2","Gasoline Home Rule Tax","B. P. MARKETS, INC.","525 E. NORTH STREET, SUITE A",,"IL","60914"
"2","Gasoline Home Rule Tax","BARON-HUOT OIL CO.","1 E BRADFORD DR",,"IL","60915"
"2","Gasoline Home Rule Tax","BELL FINER FUELS","5041 W 39TH ST",,"IL","60804"
"2","Gasoline Home Rule Tax","BENCHMART RESOURCES, INC.","1301 SE 10TH ST MS0555",,"AR","72716"
"2","Gasoline Home Rule Tax","BLAKE OIL CO.","401 W MAIN",,"IL","60146"
"2","Gasoline Home Rule Tax","BOEZEMAN OIL CO., INC.","4541 E STATE ROAD 10",,"IN","46310"
"2","Gasoline Home Rule Tax","BP PRODUCTS NORTH AMERICA, INC","15 E 5TH ST",,"OK","74103"
"2","Gasoline Home Rule Tax","BRENNER OIL CO.","12948 QUINCY STREET",,"MI","49424"
"2","Gasoline Home Rule Tax","BROADUS OIL CORP. OF IL","201 DANNY'S DR STE. 5",,"IL","61364"
"2","Gasoline Home Rule Tax","BUCHANAN ENERGY LLC","2312 TERMINAL DR.",,"IL","60005"
"2","Gasoline Home Rule Tax","BUCKEYE ENERGY SERVICES LLC","TEK #5, 999 HAMILTON BLVD.",,"PA","18031"
"2","Gasoline Home Rule Tax","BULK PETROLEUM CORP","9653 N GRANVILLE RD",,"WI","53092"
"2","Gasoline Home Rule Tax","CASEY'S MARKETING CO.","1 CONVENIENCE BLVD",,"IA","50021"
"2","Gasoline Home Rule Tax","CENTER OIL CO.","600 MASON RIDGE CENTER DR",,"MO","63141"
"2","Gasoline Home Rule Tax","CITGO PETROLEUM CORP.","2316 TERMINAL DR",,"IL","60005"
"2","Gasoline Home Rule Tax","CLARK OIL TRADING CO.","8235 FORYSTH BLVD.",,"MO","63105-1623"
"2","Gasoline Home Rule Tax","COMBINED OIL CO.","100 TRI STATE INT'L DR STE.140",,"IL","60069"
"2","Gasoline Home Rule Tax","CONDON OIL CO.","126 E. JACKSON STREET",,"WI","54971"
"2","Gasoline Home Rule Tax","CONOCOPHILLIPS CO.","600 PLAZA OFFICE BUILDING",,"OK","74004"
"2","Gasoline Home Rule Tax","CONSERV FS, INC.","27310 W CASE RD",,"IL","60084"
"2","Gasoline Home Rule Tax","COOPER OIL CO.","10295 VANS DRIVE",,"IL","60423"
"2","Gasoline Home Rule Tax","COSTCO WHOLESALE CORP.","999 LAKE DRIVE","ATTN:  LICENSING","WA","98027"
"2","Gasoline Home Rule Tax","DEGROATE PETROLEUM SERVICE INC","441 DEGROATE ROAD",,"IL","60451"
"2","Gasoline Home Rule Tax","DORMAC OIL CO.","2214 N WASHINGTON BLVD",,"IA","52730"
"2","Gasoline Home Rule Tax","EDWARD H. WOLF & SONS, INC.","414 KETTLE MORAINE DR S",,"WI","53086"
"2","Gasoline Home Rule Tax","ELBURN COOP CO.","108 N. MAIN STREET",,"IL","60178"
"2","Gasoline Home Rule Tax","ELMER CARLS OIL CO., INC.","9673 SOMONAUK RD",,"IL","60520"
"2","Gasoline Home Rule Tax","EPIC AVIATION, LLC","1790 16 TH STREET SE",,"OR","97302-1434"
"2","Gasoline Home Rule Tax","EQUILON ENTERPRISES LLC","1100 LOUISIANA ST",,"TX","77001"
"2","Gasoline Home Rule Tax","ESQUIRE PETROLEUM LLC","980 N MICHIGAN AVE, SUITE 1400",,"IL","60611"
