"year","place","newsex","newrace","agegroup","death_n","death_cr","death_aar","cancer_n","cancer_cr","cancer_aar","coloca_n","coloca_cr","coloca_aar","lungca_n","lungca_cr","lungca_aar","breastca_n","breastca_cr","breastca_aar","prostateca_n","prostateca_cr","prostateca_aar","cervicalca_n","cervicalca_cr","cervicalca_aar","cardiovas_n","cardiovas_cr","cardiovas_aar","cerebrovas_n","cerebrovas_cr","cerebrovas_aar","heartdis_n","heartdis_cr","heartdis_aar","hypertension_n","hypertension_cr","hypertension_aar","diabetes_n","diabetes_cr","diabetes_aar","chrlowresp_n","chrlowresp_cr","chrlowresp_aar","alzheimers_n","alzheimers_cr","alzheimers_aar","asthma_n","asthma_cr","asthma_aar","chrliver_n","chrliver_cr","chrliver_aar","nephritis_n","nephritis_cr","nephritis_aar","parkinsons_n","parkinsons_cr","parkinsons_aar","drugs_n","drugs_cr","drugs_aar","opioid_n","opioid_cr","opioid_aar","homicide_n","homicide_cr","homicide_aar","firearms_n","firearms_cr","firearms_aar","motveh_n","motveh_cr","motveh_aar","suicide_n","suicide_cr","suicide_aar","conganom_n","conganom_cr","conganom_aar","perinatal_n","perinatal_cr","perinatal_aar","hiv_n","hiv_cr","hiv_aar","pneum_n","pneum_cr","pneum_aar","sep_n","sep_cr","sep_aar"
"2000","West District","Males","NH White","35 to 44","16",,,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"8",,,"0","0",,,,,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,,,
"2000","West District","Males","NH White","45 to 54","96","465.3",,"26","126",,,,,"8",,,,,,,,,,,,"34","164.8",,,,,"31","150.3",,,,,"10",,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"8",,,"0","0",,,,,,,,,,,"8",,,,,,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","NH White","55 to 64","220","1593.7",,"81","586.8",,"14",,,"27","195.6",,,,,,,,,,,"70","507.1",,"7",,,"62","449.1",,"0","0",,"21","152.1",,"8",,,,,,,,,"5",,,,,,"0","0",,,,,"0","0",,,,,,,,,,,"6",,,"0","0",,"0","0",,,,,,,,"7",,
"2000","West District","Males","NH White","65 to 74","421","3556.9",,"127","1073",,"18",,,"50","422.4",,,,,"6",,,,,,"152","1284.2",,"14",,,"132","1115.2",,,,,"47","397.1",,"19",,,,,,"0","0",,"9",,,"7",,,,,,"7",,,"0","0",,,,,"5",,,,,,"5",,,"0","0",,"0","0",,,,,"8",,,"7",,
"2000","West District","Males","NH White","75 to 84","640","7025.2",,"149","1635.6",,"20","219.5",,"41","450.1",,,,,"18",,,,,,"259","2843",,"38","417.1",,"202","2217.3",,"7",,,"78","856.2",,"34","373.2",,"9",,,"0","0",,"7",,,"14",,,"8",,,"5",,,"0","0",,"0","0",,,,,,,,"7",,,,,,"0","0",,"0","0",,"18",,,"20","219.5",
"2000","West District","Males","NH White","85 and over","496","20875.4",,"84","3535.4",,,,,"16",,,,,,"19",,,,,,"247","10395.6",,"37","1557.2",,"197","8291.2",,,,,"33","1388.9",,"18",,,"16",,,,,,"5",,,"10",,,"13",,,,,,"0","0",,"0","0",,,,,,,,"8",,,"0","0",,"0","0",,,,,"20","841.8",,"7",,
"2000","West District","Males","NH White","All","1911","1407.5","1106.8","469","345.4","268.6","59","43.5","33.2","142","104.6","80.8",,,,"45","33.1","25.8",,,,"763","562","440.8","97","71.4","55.6","625","460.3","362","13",,,"189","139.2","105.9","79","58.2","44.1","29","21.4","17.1",,,,"30","22.1","17.5","35","25.8","20.1","23","16.9","13.5","35","25.8","22","0","0","0","6",,,"16",,,"17",,,"36","26.5","21.9","9",,,"5",,,"7",,,"47","34.6","27.1","42","30.9","23.4"
"2000","West District","Males","NH Black","Under 1","11",,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"8",,,"0","0",,"0","0",,"0","0",
"2000","West District","Males","NH Black","1 to 4",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","NH Black","5 to 14",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","NH Black","15 to 24","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","NH Black","25 to 34",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","NH Black","35 to 44","10",,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"5",,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","NH Black","45 to 54","21","589.9",,"6",,,,,,,,,,,,"0","0",,,,,"6",,,"0","0",,"5",,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","West District","Males","NH Black","55 to 64","43","1926.5",,"12",,,,,,,,,,,,"0","0",,,,,"15",,,,,,"10",,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,,,,,,,,,
"2000","West District","Males","NH Black","65 to 74","57","5107.5",,"18",,,,,,"8",,,,,,,,,,,,"22","1971.3",,,,,"19",,,"0","0",,"6",,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","West District","Males","NH Black","75 to 84","40","9367.7",,"14",,,,,,"5",,,,,,,,,,,,"13",,,"5",,,"8",,,"0","0",,,,,,,,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","West District","Males","NH Black","85 and over","34","28813.6",,"7",,,,,,,,,,,,,,,,,,"13",,,,,,"11",,,"0","0",,,,,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","West District","Males","NH Black","All","223","772.6","1539.9","57","197.5","415.1","8",,,"17",,,,,,"7",,,,,,"70","242.5","521.4","14",,,"54","187.1","401.5","0","0","0","14",,,,,,,,,"0","0","0",,,,"6",,,,,,"6",,,"0","0","0","14",,,"12",,,"9",,,,,,,,,"8",,,,,,,,,"6",,
"2000","West District","Males","Hispanic","Under 1","15",,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"9",,,"0","0",,"0","0",,"0","0",
"2000","West District","Males","Hispanic","1 to 4",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","Hispanic","5 to 14","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","Hispanic","15 to 24",,,,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","Hispanic","25 to 34","6",,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","Hispanic","35 to 44","8",,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"5",,,"6",,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","Hispanic","45 to 54","15",,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,,,,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","Hispanic","55 to 64","15",,,,,,,,,,,,,,,"0","0",,,,,"5",,,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",
"2000","West District","Males","Hispanic","65 to 74","32","2787.5",,"9",,,"0","0",,,,,,,,,,,,,,"9",,,,,,"7",,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,
"2000","West District","Males","Hispanic","75 to 84","32","7356.3",,"6",,,"0","0",,,,,,,,,,,,,,"8",,,,,,"5",,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,
"2000","West District","Males","Hispanic","85 and over","18",,,,,,"0","0",,"0","0",,,,,,,,,,,"5",,,,,,,,,"0","0",,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","Hispanic","All","145","192.8","935","26","34.6","200.1",,,,"5",,,,,,"5",,,,,,"31","41.2","244.7","10",,,"20","26.6","129.1","0","0","0","8",,,,,,,,,"0","0","0",,,,,,,"0","0","0","7",,,"0","0","0","13",,,"14",,,,,,,,,,,,"9",,,"0","0","0","5",,,,,
"2000","West District","Males","NH Asian","Under 1","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","NH Asian","1 to 4","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","NH Asian","5 to 14","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","NH Asian","15 to 24","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","NH Asian","25 to 34","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","NH Asian","35 to 44","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","NH Asian","45 to 54",,,,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","NH Asian","55 to 64",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","NH Asian","65 to 74",,,,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","NH Asian","75 to 84",,,,,,,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","NH Asian","85 and over",,,,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Males","NH Asian","All","13",,,"5",,,"0","0","0",,,,,,,"0","0","0",,,,,,,"0","0","0",,,,"0","0","0","0","0","0",,,,"0","0","0","0","0","0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2000","West District","Females","All","Under 1","41","1091.9",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"7",,,"28","745.7",,"0","0",,,,,"0","0",
"2000","West District","Females","All","1 to 4","6",,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","All","5 to 14",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","All","15 to 24",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","All","25 to 34","8",,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","All","35 to 44","11",,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","All","45 to 54","68","209",,"33","101.4",,,,,"8",,,"7",,,,,,,,,"12",,,,,,"11",,,"0","0",,"5",,,,,,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","West District","Females","All","55 to 64","180","834.5",,"85","394.1",,"8",,,"22","102",,"16",,,,,,,,,"35","162.3",,"6",,,"27","125.2",,,,,"15",,,"8",,,"0","0",,,,,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,,,,,,,,,
"2000","West District","Females","All","65 to 74","388","2073.1",,"151","806.8",,"17",,,"36","192.3",,"21","112.2",,,,,,,,"117","625.1",,"28","149.6",,"81","432.8",,,,,"38","203",,"31","165.6",,,,,,,,,,,"11",,,,,,,,,"0","0",,,,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"8",,
"2000","West District","Females","All","75 to 84","800","4814.3",,"192","1155.4",,"20","120.4",,"46","276.8",,"26","156.5",,,,,,,,"318","1913.7",,"57","343",,"237","1426.3",,"11",,,"79","475.4",,"45","270.8",,"20","120.4",,,,,"8",,,"19",,,"7",,,,,,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"17",,,"20","120.4",
"2000","West District","Females","All","85 and over","1014","15583.2",,"125","1921",,"21","322.7",,"13",,,"24","368.8",,,,,,,,"515","7914.6",,"89","1367.8",,"391","6008.9",,"10",,,"67","1029.7",,"22","338.1",,"56","860.6",,"0","0",,,,,"28","430.3",,"6",,,"7",,,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"46","706.9",,"21","322.7",
"2000","West District","Females","All","All","2518","965.6","721.1","590","226.2","184.5","69","26.5","20.8","125","47.9","40.4","94","36","29.5",,,,"16",,,"999","383.1","269.8","182","69.8","49.7","748","286.8","201.7","23","8.8","6.1","204","78.2","58.9","107","41","31.8","80","30.7","20.1","5",,,"20","7.7","6.5","62","23.8","17.3","15",,,"16",,,"0","0","0","9",,,,,,"18",,,"12",,,"8",,,"28","10.7","10.3",,,,"66","25.3","16.8","53","20.3","14.8"
"2000","West District","Females","NH White","Under 1","13",,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"9",,,"0","0",,"0","0",,"0","0",
"2000","Southwest District","All","All","1 to 4",,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH White","1 to 4",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH White","5 to 14","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH White","15 to 24",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH White","25 to 34",,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH White","35 to 44","7",,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH White","45 to 54","51","241.1",,"23","108.7",,,,,"5",,,,,,,,,,,,"11",,,"0","0",,"11",,,"0","0",,"5",,,,,,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","West District","Females","NH White","55 to 64","131","840.2",,"68","436.1",,"8",,,"19",,,"10",,,,,,,,,"26","166.8",,,,,"22","141.1",,"0","0",,"10",,,"7",,,"0","0",,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,,,,,,,,,
"2000","West District","Females","NH White","65 to 74","316","2057.6",,"126","820.4",,"15",,,"30","195.3",,"19",,,,,,,,,"98","638.1",,"24","156.3",,"68","442.8",,,,,"32","208.4",,"29","188.8",,,,,"0","0",,,,,"7",,,,,,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"5",,
"2000","West District","Females","NH White","75 to 84","726","4798.4",,"177","1169.9",,"19",,,"45","297.4",,"23","152",,,,,,,,"290","1916.7",,"51","337.1",,"216","1427.6",,"10",,,"70","462.7",,"42","277.6",,"18",,,,,,"8",,,"12",,,"7",,,,,,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"16",,,"17",,
"2000","West District","Females","NH White","85 and over","936","15514.7",,"114","1889.6",,"20","331.5",,"11",,,"21","348.1",,,,,,,,"477","7906.5",,"84","1392.3",,"361","5983.8",,"10",,,"60","994.5",,"21","348.1",,"52","861.9",,"0","0",,,,,"24","397.8",,"6",,,"7",,,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"43","712.7",,"19",,
"2000","West District","Females","NH White","All","2185","1459.2","719.6","510","340.6","190.2","65","43.4","23.6","110","73.5","42.8","77","51.4","28.5",,,,"12",,,"904","603.7","274.2","163","108.9","49.7","679","453.5","206.3","21","14","6","177","118.2","58.7","100","66.8","34.8","73","48.8","20",,,,"17",,,"44","29.4","13.4","15",,,"13",,,"0","0","0",,,,"0","0","0","11",,,"10",,,,,,"9",,,,,,"60","40.1","16.4","44","29.4","13.8"
"2000","West District","Females","NH Black","Under 1","12",,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"8",,,"0","0",,,,,"0","0",
"2000","West District","Females","NH Black","1 to 4",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH Black","5 to 14","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH Black","15 to 24","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH Black","25 to 34",,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","West District","Females","NH Black","35 to 44",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
