"registration_account","company","tax_type","address_line_1","address_line_2","city","state","zip_code","location"
"10793144","PILOT TRAVEL CENTER LLC","PARKING TAX",,,,,,
"11100625","PINNACLE PARKING GROUP INC,","PARKING TAX","5001 W PARKER AVE",,"CHICAGO","IL","60639 - 1603","POINT (-87.751568 41.930562)"
"21000027","PINNACLE VALET LLC","PARKING TAX","464 N HALSTED ST",,"CHICAGO","IL","60642","POINT (-87.647609 41.890676)"
"10795855","PIONEER PARKING","PARKING TAX","500 N MICHIGAN AVE STE 600",,"CHICAGO","IL","60611 - 3754","POINT (-87.62426 41.890943)"
"21002667","PIPER SMOKE SHOP LLC","PARKING TAX","2416 MANNHEIM RD",,"FRANKLIN PARK","IL","60131 - 3133","POINT (-87.88445 41.922674)"
"21004182","PIZZUTI BP LLC","PARKING TAX","1061 W VAN BUREN ST",,"CHICAGO","IL","60607 - 2915","POINT (-87.654225 41.876591)"
"21003705","PLANNED PROPERTY MANAGEMENT, INC.","PARKING TAX","1111 N DEARBORN ST",,"CHICAGO","IL","60610 - 2759","POINT (-87.629915 41.902259)"
"10795863","PLAZA AZTECA, INC.","PARKING TAX","2600 S CALIFORNIA AVE",,"CHICAGO","IL","60608 - 5146","POINT (-87.695266 41.844586)"
"10795856","PLYMOUTH PARTNERS LP","PARKING TAX","815 W VAN BUREN ST",,"CHICAGO","IL","60607 - 3566","POINT (-87.648066 41.876678)"
"21001630","PNF-MDW LLC","PARKING TAX","5200 W 47TH ST",,"CHICAGO","IL","60638 - 1804","POINT (-87.754082 41.807492)"
"11105751","PONG'S AUTO CAR INC","PARKING TAX","3848 N CLARK ST",,"CHICAGO","IL","60613 - 2812","POINT (-87.660635 41.952369)"
"21001606","PREBLE PARTNERS LLC","PARKING TAX","2000 W 32ND ST",,"CHICAGO","IL","60608 - 6105","POINT (-87.677115 41.835797)"
"11102288","PREFLIGHT AIRPORT PARKING","PARKING TAX","4155 MANNHEIM RD",,"SCHILLER PARK","IL","60176 - 1840","POINT (-87.885565 41.953824)"
"10839367","PRESTIGE PARKING LLC","PARKING TAX","21 E HUBBARD ST",,"CHICAGO","IL","60611 - 3512","POINT (-87.626724 41.890083)"
"10839368","PRESTIGE PARKING LLC","PARKING TAX","100 E ONTARIO ST",,"CHICAGO","IL","60611 - 2806","POINT (-87.625252 41.893345)"
"10795866","PRIDE AIRPORT PARKING","PARKING TAX","3950 MANNHEIM RD",,"FRANKLIN PARK","IL","60131 - 1207","POINT (-87.885716 41.950515)"
"21002459","PROFIT LOGISTIC INC","PARKING TAX","13511 MAIN ST",,"LEMONT","IL","60527","POINT (-87.949846 41.687751)"
"10795853","PROGRESSIVE PARKING LOT LLC","PARKING TAX","3658 S WENTWORTH AVE",,"CHICAGO","IL","60609 - 1836","POINT (-87.631418 41.82781)"
"10795857","PRO PARK","PARKING TAX","6640 N DOWAGIAC AVE",,"LINCOLNWOOD","IL","60712 - 3022","POINT (-87.761061 42.002222)"
"21001999","PROPERTIES BY KELJEVIC, LLC","PARKING TAX","11805 S CENTRAL PARK AVE",,"MERRIONETTE PARK","IL","60803 - 4261","POINT (-87.70999 41.678396)"
"10795854","PS ILLINOIS TRUST","PARKING TAX","701 WESTERN AVE STE 200",,"GLENDALE","CA","91201 - 2349","POINT (-118.295076 34.166219)"
"11102728","PTT SERVICES LLC","PARKING TAX","1771 MALLETTE RD",,"AURORA","IL","60505 - 1319","POINT (-88.271164 41.796494)"
"21002039","QUALITY PARKING INC.","PARKING TAX",,,,,,
"21004172","RCP HOTEL OWNER LLC","PARKING TAX","208 S. LASALLE ST.",,"CHICAGO","IL","60604","POINT (-87.632319 41.879264)"
"21002067","RDHN INVESTMENTS LLC","PARKING TAX","5640 N RIVER RD",,"ROSEMONT","IL","60018 - 5119","POINT (-87.862043 41.980684)"
"10817801","RDK VENTURES LLC","PARKING TAX",,,,,,
"21001406","RECREATIONAL STORAGE INC","PARKING TAX","2001 S PARK AVE",,"STREAMWOOD","IL","60107 - 2938","POINT (-88.174579 42.003689)"
"10795875","RED TOP PARKING INC","PARKING TAX","PO BOX 22",,"PARK RIDGE","IL","60068 - 0022",
"21002069","REHN INVESTMENTS LLC","PARKING TAX","5500 N RIVER RD",,"ROSEMONT","IL","60018 - 5230","POINT (-87.862385 41.978962)"
"10795874","RENAISSANCE HOTEL OPERATING CO","PARKING TAX","1 W WACKER DR",,"CHICAGO","IL","60601 - 1631","POINT (-87.628391 41.88684)"
"21002338","RENAISSANCE SAINT LUKE, LP","PARKING TAX","1501 W BELMONT AVE",,"CHICAGO","IL","60657 - 3697","POINT (-87.666416 41.939755)"
"10795871","RESIDENCE INN BY MARRIOTT LLC","PARKING TAX","201 E WALTON PL",,"CHICAGO","IL","60611 - 1685","POINT (-87.621449 41.900075)"
"21000063","RGC 12131, LLC","PARKING TAX","9750 W 75TH ST",,"HODGKINS","IL","60525 - 5103","POINT (-87.871973 41.752938)"
"21000120","RITE STORAGE LLC","PARKING TAX","2501 E OAKTON ST",,"ARLINGTON HEIGHTS","IL","60005","POINT (-87.944567 42.022629)"
"10795423","RITZ CARLTON WATER TOWER","PARKING TAX","160 E PEARSON ST",,"CHICAGO","IL","60611 - 2308","POINT (-87.623392 41.897608)"
"10846171","RIVERS CASINO","PARKING TAX","3000 S RIVER RD",,"DES PLAINES","IL","60018 - 4201","POINT (-87.863054 41.998699)"
"21001462","RIVER STREET HOLDINGS","PARKING TAX",,,,,,
"10797885","RLJ II - C MIDWAY LESSEE LLC","PARKING TAX","6610 S CICERO AVE",,"BEDFORD PARK","IL","60638 - 5838","POINT (-87.742213 41.772962)"
"10797904","RLJ II - F MIDWAY LESSEE LLC","PARKING TAX","6630 S CICERO AVE",,"BEDFORD PARK","IL","60638 - 5838","POINT (-87.742188 41.7723)"
"10797900","RLJ II - HA MIDWAY LESSEE LLC","PARKING TAX","6540 S CICERO AVE",,"BEDFORD PARK","IL","60638 - 5804","POINT (-87.742242 41.773943)"
"10797901","RLJ II - HG MIDWAY LESSEE LLC","PARKING TAX","6530 S CICERO AVE",,"BEDFORD PARK","IL","60638 - 5804","POINT (-87.742249 41.774312)"
"10797898","RLJ II - HOLX MIDWAY LESSEE LLC","PARKING TAX","6500 S CICERO AVE",,"BEDFORD PARK","IL","60638 - 5804","POINT (-87.742252 41.774399)"
"10797891","RLJ II - MH MIDWAY LESSEE LLC","PARKING TAX","6520 S CICERO AVE",,"BEDFORD PARK","IL","60638 - 5804","POINT (-87.742257 41.774511)"
"10797902","RLJ II - SLE MIDWAY LESSEE LLC","PARKING TAX","6650 S CICERO AVE",,"BEDFORD PARK","IL","60638 - 5838","POINT (-87.74217 41.771634)"
"21001480","RN 120 COMPANY LLC","PARKING TAX","520 N MICHIGAN AVE",,"CHICAGO","IL","60611 - 6982","POINT (-87.624241 41.891624)"
"21001480","RN 120 COMPANY LLC","PARKING TAX","520 N MICHIGAN AVE",,"CHICAGO","IL","60611 - 6982","POINT (-87.624241 41.891624)"
"21002685","ROIL ASSOCIATES, LLC","PARKING TAX","8500 W BRYN MAWR AVE",,"CHICAGO","IL","60631 - 3203","POINT (-87.840688 41.981027)"
"21000200","ROMAR TRANSPORTATION SYSTEMS INC.","PARKING TAX","3500 S KEDZIE AVE",,"CHICAGO","IL","60632 - 2726","POINT (-87.704648 41.829687)"
"21001968","ROSEMONT BALMORAL HOTEL LLC","PARKING TAX","5200 PEARL STREET",,"ROSEMONT","IL","60018","POINT (-87.871014 41.973106)"
"10795879","ROTARY CENTER","PARKING TAX","1560 SHERMAN AVE STE 312",,"EVANSTON","IL","60201 - 4803","POINT (-87.681889 42.045718)"
"21000091","ROUTE 83 TRUCK PARKING, LLC","PARKING TAX","13011 GRANT RD",,"LEMONT","IL","60439 - 9367","POINT (-87.937467 41.702116)"
"21000043","ROUTES CAR RENTAL USA INC.","PARKING TAX","3901 MANNHEIM RD",,"SCHILLER PARK","IL","60176 - 2013","POINT (-87.88532 41.94867)"
"10795878","ROWLAND L.L.C.","PARKING TAX","50 E OHIO ST",,"CHICAGO","IL","60611 - 2702","POINT (-87.626091 41.892519)"
"10850138","ROYAL TOUCH CAR WASH","PARKING TAX","2711 MANNHEIM RD",,"DES PLAINES","IL","60018 - 3602","POINT (-87.884485 42.003777)"
"21001646","RP CHICAGO GARAGE LLC","PARKING TAX","222 N COLUMBUS DR",,"CHICAGO","IL","60601 - 7810","POINT (-87.62073 41.886579)"
"11115186","SAFEGUARD PROPERTIES LLC","PARKING TAX","9800 S HARLEM AVE",,"BRIDGEVIEW","IL","60455 - 2336","POINT (-87.798426 41.712959)"
"10795150","SAGA CHICAGO CO LTD","PARKING TAX","3939 MANNHEIM RD",,"SCHILLER PARK","IL","60176 - 2013","POINT (-87.885506 41.949899)"
"10795907","SALSTAR MANAGMENT, INC.","PARKING TAX","8931 N MERRILL ST",,"NILES","IL","60714 - 1707","POINT (-87.822089 42.043012)"
"10795885","SALVATORE'S","PARKING TAX","525 W ARLINGTON PL",,"CHICAGO","IL","60614 - 6436","POINT (-87.642248 41.926764)"
"10795894","SAM'S VALET PARKING","PARKING TAX","1141 W WAVELAND AVE",,"CHICAGO","IL","60613 - 3827","POINT (-87.658465 41.949)"
"21000376","SCGIF II - FRANKLIN, LLC","PARKING TAX","900 N FRANKLIN ST",,"CHICAGO","IL","60610 - 8100","POINT (-87.635764 41.899267)"
"21001891","SCHAUMBURG CC HOLDINGS LLC","PARKING TAX","1501 E WOODFIELD RD",,"SCHAUMBURG","IL","60173 - 6052","POINT (-88.041513 42.043129)"
"20000731","SCHILLER PARK HOSPITALITY LLC","PARKING TAX","10249 IRVING PARK RD",,"SCHILLER PARK","IL","60176 - 1453","POINT (-87.883115 41.957102)"
"21002406","SCHROEDER MATERIAL INC","PARKING TAX","10800 SOUTHWEST HWY",,"WORTH","IL","60482 - 1031","POINT (-87.804234 41.695199)"
"10795903","SDRALIS PARKING FACILITY","PARKING TAX","3743-45 N CLARK ST",,"CHICAGO","IL","60613","POINT (-87.658583 41.949787)"
"21001909","SECURE PARKING USA, LLC","PARKING TAX","183 W MONROE ST",,"CHICAGO","IL","60603 - 3409","POINT (-87.633405 41.880662)"
"10849175","SHAY'S VALET INC.","PARKING TAX","4800 N BROADWAY ST STE 207",,"CHICAGO","IL","60640 - 3604","POINT (-87.65967 41.969048)"
"10795883","SHORELINE TOWER CONDO ASSCO.","PARKING TAX","6301 N SHERIDAN RD",,"CHICAGO","IL","60660 - 1728","POINT (-87.655593 41.996881)"
"11110244","SIRIUS VALET PARKING INC.","PARKING TAX","5636 N CENTRAL AVE APT B",,"CHICAGO","IL","60646 - 6431","POINT (-87.768331 41.983995)"
"10837925","SIXTEEN MICHIGAN INVESTMENTS LLC","PARKING TAX","1556 S MICHIGAN AVE",,"CHICAGO","IL","60605 - 1937","POINT (-87.623994 41.860368)"
"21001478","SKYLINE CM ARLINGTON LLC","PARKING TAX","100 W ALGONQUIN RD",,"ARLINGTON HEIGHTS","IL","60005 - 4404","POINT (-87.985304 42.045138)"
"21002256","SKYLINE PROPERTIES SCHILLER PARK LLC","PARKING TAX","9500 RIVER ST",,"SCHILLER PARK","IL","60176 - 1020","POINT (-87.865261 41.969591)"
"10850621","SMART HOTELS OLYMPIA CHICAGO LLC","PARKING TAX","5225 S HARPER AVE",,"CHICAGO","IL","60615 - 4113","POINT (-87.589083 41.800169)"
"21001749","SMART OLYMPIA ILLINOIS, LLC","PARKING TAX","1411 E 53RD ST",,"CHICAGO","IL","60615 - 4542","POINT (-87.591145 41.799544)"
"21001641","SMART VALET PARKING LLC","PARKING TAX",,,,,,
"10795888","SMG SOLDIER FIELD","PARKING TAX","1410 S MUSEUM CAMPUS DR # DR14","GATE 14","CHICAGO","IL","60605 - 2902","POINT (-87.614765 41.863437)"
"10855900","SOHO HOUSE CHICAGO LLC","PARKING TAX","113-125 N. GREEN STREET",,"CHICAGO","IL","60607","POINT (-87.648596 41.883901)"
"10795744","SOUTHERN EXPOSURE LP","PARKING TAX","1450 E TOUHY AVE",,"DES PLAINES","IL","60018 - 3332","POINT (-87.886969 42.009685)"
"21001678","SOUTH LAWNDALE LLC","PARKING TAX","3258 S LAWNDALE AVE",,"CHICAGO","IL","60623","POINT (-87.716906 41.833516)"
"10795791","SPECKS PARKING","PARKING TAX","1013 W ROSCOE ST",,"CHICAGO","IL","60657 - 2206","POINT (-87.654607 41.943578)"
"10795884","SP PLUS CORPORATION","PARKING TAX","200 E RANDOLPH ST STE 7700",,"CHICAGO","IL","60601 - 7702","POINT (-87.621611 41.884472)"
"10851037","SPUS6 181 WEST MADISON LLC","PARKING TAX","181 W MADISON ST STE 3125",,"CHICAGO","IL","60602 - 4547","POINT (-87.633249 41.881945)"
"21002419","S & R VALET LLC","PARKING TAX","9045 BRONX AVE # B",,"SKOKIE","IL","60077 - 1713","POINT (-87.750583 42.045712)"
"11115293","SSG Dolton LLC","PARKING TAX","14900 WOODLAWN AVE",,"DOLTON","IL","60419 - 2301","POINT (-87.5881 41.623842)"
"21000557","SS HOFFMAN ESTATES, LLC","PARKING TAX","2775 BODE RD",,"HOFFMAN ESTATES","IL","60169","POINT (-88.147186 42.039145)"
"21000561","SS PALATINE, LLC","PARKING TAX","2025 N HICKS RD",,"PALATINE","IL","60074","POINT (-88.033194 42.146787)"
"10836299","SS WHEELING LLC","PARKING TAX","211 N ELMHURST RD",,"WHEELING","IL","60090 - 3973","POINT (-87.936603 42.142066)"
"21004133","STATE STREET OPERATING VII, LLC","PARKING TAX","600 N STATE ST",,"CHICAGO","IL","60654 - 3853","POINT (-87.628083 41.892507)"
"10795886","STEPPENWOLF","PARKING TAX","1700 N HALSTED ST",,"CHICAGO","IL","60614 - 5502","POINT (-87.648317 41.912522)"
"10795900","ST. FRANCIS HOSPITAL","PARKING TAX","355 RIDGE AVE",,"EVANSTON","IL","60202 - 3328","POINT (-87.685223 42.024553)"
"10795889","ST. JOSEPH HOSPITAL&HEALTH CAR","PARKING TAX","2900 N LAKE SHORE DR",,"CHICAGO","IL","60657 - 5640","POINT (-87.636429 41.93395)"
"10850002","STOP PARKING CO","PARKING TAX","5451 W AGATITE AVE",,"CHICAGO","IL","60630 - 3501","POINT (-87.76435 41.961438)"
"11115663","STORAGEMART #801","PARKING TAX","5979 BUTTERFIELD RD",,"HILLSIDE","IL","60162 - 1457","POINT (-87.915835 41.874242)"
"11115665","STORAGEMART #802","PARKING TAX","1015 N HALSTED ST",,"CHICAGO","IL","60642 - 4223","POINT (-87.647942 41.900915)"
"11115666","STORAGEMART #805","PARKING TAX","3100 MANNHEIM RD",,"FRANKLIN PARK","IL","60131 - 2304","POINT (-87.884859 41.934981)"
"11115667","STORAGEMART #822","PARKING TAX","2727 SHERMER RD",,"NORTHBROOK","IL","60062 - 7708","POINT (-87.829306 42.104639)"
"11115655","STORAGEMART #850","PARKING TAX","10700 W 159TH ST",,"ORLAND PARK","IL","60467 - 4532","POINT (-87.878555 41.600978)"
"21003574","STUDY CHICAGO OPERATING LLC","PARKING TAX","1227 E 60TH ST",,"CHICAGO","IL","60637 - 2801","POINT (-87.595783 41.78604)"
"21001995","S-VALET PARKING INC.","PARKING TAX","5920 W DIVERSEY AVE APT 3W",,"CHICAGO","IL","60639","POINT (-87.774269 41.931169)"
"21001366","SVF MADISON CHICAGO LLC","PARKING TAX","1164 W MADISON ST",,"CHICAGO","IL","60607 - 3802","POINT (-87.656787 41.881686)"
"21004067","SVIGOS ASSET MANAGEMENT, INC","PARKING TAX","1 W DUNDEE RD STE 200",,"BUFFALO GROVE","IL","60089 - 3770","POINT (-87.959267 42.138826)"
"10838397","SWEDISH COVENANT HOSPITAL","PARKING TAX","5145 N CALIFORNIA AVE",,"CHICAGO","IL","60625 - 3661","POINT (-87.698918 41.975219)"
"21001466","TCA - 2020 WEST, LLC","PARKING TAX","2444 N ELSTON AVE",,"CHICAGO","IL","60647 - 2002","POINT (-87.679354 41.926371)"
"10795911","THE LOCK UP KEDZIE","PARKING TAX","3366 N KEDZIE AVE",,"CHICAGO","IL","60618 - 5722","POINT (-87.707691 41.942811)"
"21004200","THE SPOT COMPANIES INC","PARKING TAX","1760 OVERLAND TRL",,"DEERFIELD","IL","60015 - 1812","POINT (-87.854523 42.184683)"
"11118295","THE STANDARD CLUB","PARKING TAX","320 S PLYMOUTH CT",,"CHICAGO","IL","60604 - 3802","POINT (-87.62874 41.877674)"
"21001562","THE WELLINGTON CONDOMINIUM ASSOCIATION","PARKING TAX","360 W WELLINGTON AVE",,"CHICAGO","IL","60657","POINT (-87.639093 41.936585)"
"10795514","THE WHITEHALL HOTEL LLC","PARKING TAX","105 E DELAWARE PL",,"CHICAGO","IL","60611 - 1403","POINT (-87.625806 41.899181)"
"21001492","TOCHITOS TRUCKING 1 INC.","PARKING TAX","4610 W MCLEAN AVE",,"CHICAGO","IL","60639 - 3428","POINT (-87.74193 41.917886)"
"10841829","TOM BOYLE","PARKING TAX","1143 W ADDISON ST",,"CHICAGO","IL","60613 - 3805","POINT (-87.658709 41.947182)"
"11118467","TOP TIER VALET INC.","PARKING TAX","204 INDEPENDENCE LN",,"BLOOMINGDALE","IL","60108 - 1406","POINT (-88.08248 41.950712)"
"10832996","TOWNE PARK LLC","PARKING TAX","1 PARK PL STE 200",,"ANNAPOLIS","MD","21401 - 3581","POINT (-76.504135 38.977871)"
"21001331","TRAILER PARTS INC.","PARKING TAX","7710 W 88TH ST",,"BRIDGEVIEW","IL","60455 - 1925","POINT (-87.811865 41.730792)"
"21002262","TRAINED TECHNOLOGY LLC","PARKING TAX","9420 RIVER ST",,"SCHILLER PARK","IL","60176","POINT (-87.863366 41.969633)"
"21001959","TREX HOLDINGS LLC","PARKING TAX",,,,,,
"10821480","TRIPLE CROWN ENTERTAINMENT LLC","PARKING TAX","500 W 35TH ST",,"CHICAGO","IL","60616 - 3508","POINT (-87.638979 41.830872)"
"21002143","TRUCKQUEST, INC","PARKING TAX","3738 S CICERO AVE",,"CICERO","IL","60804 - 4527","POINT (-87.743607 41.82475)"
"10795826","TST MADISON PLAZA PARKING LLC","PARKING TAX","200 W MADISON ST STE 1130",,"CHICAGO","IL","60606 - 3597","POINT (-87.634138 41.881932)"
"21001336","TULSA POWER SERVICE INC","PARKING TAX","3968 S ASHLAND AVE",,"CHICAGO","IL","60609 - 2326","POINT (-87.665404 41.821892)"
"11118757","U-HAUL CO. OF ILLINOIS, INC.","PARKING TAX","11855 S CICERO AVE",,"ALSIP","IL","60803 - 2846","POINT (-87.738746 41.677036)"
"21003983","UNION PARKING, LLC","PARKING TAX","1371 W RANDOLPH ST",,"CHICAGO","IL","60607 - 1523","POINT (-87.660927 41.884081)"
"10795920","UNIVERSITY OF CHICAGO","PARKING TAX","200 N LA SALLE ST STE 1400",,"CHICAGO","IL","60601 - 1035","POINT (-87.632533 41.885821)"
"10795923","UNIVERSITY OF CHICAGO","PARKING TAX","5525 S ELLIS AVE STE 171",,"CHICAGO","IL","60637 - 1401","POINT (-87.601376 41.794041)"
"21003981","USCOFW 1357 W 103RD STREET LLC","PARKING TAX","1357 W 103RD ST",,"CHICAGO","IL","60643 - 2392","POINT (-87.657261 41.70676)"
"21001594","VALET DESCARTES CHICAGO INC","PARKING TAX","125 N HALSTED ST STE 201",,"CHICAGO","IL","60661 - 2161","POINT (-87.647425 41.884102)"
"10839563","VALET PARKING AUTHORITY LTD","PARKING TAX","2342 N DAMEN AVE",,"CHICAGO","IL","60647 - 3322","POINT (-87.677839 41.92409)"
"21000435","VAN DRUNEN ROAD PROPERTIES LLC","PARKING TAX","16000 VAN DRUNEN RD",,"SOUTH HOLLAND","IL","60473 - 1242","POINT (-87.624333 41.604075)"
"21000083","VEGA PROPERTIES LTD","PARKING TAX","3231 S CLAREMONT AVE",,"CHICAGO","IL","60608 - 6012","POINT (-87.68397 41.83434)"
"21002265","VGREENLOT, LLC","PARKING TAX","308 E 9TH ST",,"HINSDALE","IL","60521","POINT (-87.921464 41.791153)"
"21002177","VH-M ROSEMONT LLC","PARKING TAX","6155 N RIVER RD",,"ROSEMONT","IL","60018 - 5160","POINT (-87.860077 41.988898)"
"21002155","VILLAGE OF BARRINGTON","PARKING TAX","200 S HOUGH ST",,"BARRINGTON","IL","60010 - 4322","POINT (-88.136054 42.152793)"
"10795918","VILLAGE OF BRIDGEVIEW","PARKING TAX","7000 S HARLEM AVE",,"BRIDGEVIEW","IL","60455 - 1160","POINT (-87.800813 41.765204)"
"10795927","VILLAGE OF GLENCOE","PARKING TAX","675 VILLAGE CT",,"GLENCOE","IL","60022 - 1609","POINT (-87.758111 42.133631)"
"10795904","VILLAGE OF HOFFMAN ESTATES","PARKING TAX","5333 PRAIRIE STONE PKWY",,"HOFFMAN ESTATES","IL","60192 - 3720","POINT (-88.212642 42.070358)"
"10795933","VILLAGE OF OAK PARK","PARKING TAX","123 MADISON ST",,"OAK PARK","IL","60302 - 4205","POINT (-87.778912 41.879972)"
"10795898","VILLAGE OF ROSEMONT","PARKING TAX","5555 N RIVER RD",,"ROSEMONT","IL","60018 - 5117","POINT (-87.862102 41.979764)"
"21002046","VINAYAKA HOLDINGS CORPORATION","PARKING TAX","860 REMINGTON RD",,"SCHAUMBURG","IL","60173 - 4523","POINT (-88.058472 42.052989)"
"21002282","VINCIT CAPITAL MANAGEMENT","PARKING TAX","555 POND DR",,"WOOD DALE","IL","60191 - 1131","POINT (-87.983858 41.973002)"
"21001672","VIP VALET PARKING CORPORATION","PARKING TAX","6210 W BARRY AVE",,"CHICAGO","IL","60634 - 4031","POINT (-87.781505 41.936544)"
"10795928","V.I.P. VALET SERVICES, INC.","PARKING TAX","PO BOX 6014",,"ELGIN","IL","60121 - 6014",
"21004040","VP PARKING INC","PARKING TAX","320 W OHIO ST STE 3W",,"CHICAGO","IL","60654 - 7887","POINT (-87.636437 41.892386)"
"21002008","WABASH 11TH LLC","PARKING TAX","59 E 11TH ST",,"CHICAGO","IL","60605 - 2313","POINT (-87.625271 41.869285)"
"11101836","WALLY PARK","PARKING TAX","9950 LAWRENCE AVE",,"SCHILLER PARK","IL","60176 - 1310","POINT (-87.876028 41.965602)"
"10808088","WEGLARZ HOTEL III LLC","PARKING TAX","6624 S CICERO AVE",,"BEDFORD PARK","IL","60638 - 5838","POINT (-87.742183 41.772146)"
"10808083","WEGLARZ HOTEL IV LLC","PARKING TAX","6638 S CICERO AVE",,"BEDFORD PARK","IL","60638 - 5838","POINT (-87.742175 41.77178)"
"20000051","WEGLARZ HOTEL V LLC","PARKING TAX","6550 S CICERO AVE",,"BEDFORD PARK","IL","60638 - 5804","POINT (-87.742189 41.772317)"
"21002629","WELLS PUBLIC PARKING LLC.","PARKING TAX","425 S WELLS ST",,"CHICAGO","IL","60607 - 3913","POINT (-87.633686 41.876569)"
"21004056","WESTERN A MIDWEST IL II LLC","PARKING TAX","7349 MASSASOIT ST.",,"CHICAGO","IL","60638","POINT (-87.764462 41.757012)"
"21000655","WEST LOOP VALET INC.","PARKING TAX","3701 S HALSTED ST",,"CHICAGO","IL","60609 - 1618","POINT (-87.646017 41.827046)"
"10800742","WINDERMERE HOUSE LLC","PARKING TAX","5534 S CORNELL AVE",,"CHICAGO","IL","60637 - 1915","POINT (-87.585378 41.794387)"
"11113048","WPS SCHAUMBURG LLC","PARKING TAX","800 NATIONAL PKWY",,"SCHAUMBURG","IL","60173 - 5140","POINT (-88.050221 42.044286)"
"21002113","WPT BELMONT AVENUE, LP","PARKING TAX","3033 EXCELSIOR BLVD STE 330",,"MINNEAPOLIS","MN","55416 - 5274","POINT (-93.318846 44.948015)"
"10795931","WRIGLEYVILLE PARK, INC.","PARKING TAX","3464 N CLARK ST",,"CHICAGO","IL","60657 - 1624","POINT (-87.654708 41.944987)"
"11107531","XPERT VALET PARKING INC","PARKING TAX","354 ZINNIA DR",,"ROMEOVILLE","IL","60446 - 5104","POINT (-88.143481 41.61131)"
"21003612","XTREME PARKING SERVICES, LLC","PARKING TAX","4455 W LELAND AVE",,"CHICAGO","IL","60630 - 4044","POINT (-87.740604 41.966298)"
"10795934","YOSHI'S CAFE","PARKING TAX","3257 N HALSTED ST",,"CHICAGO","IL","60657 - 3419","POINT (-87.649295 41.941385)"
"21001320",,"PARKING TAX","JOE ORR ROAD",,"CHICAGO HEIGHTS","IL","60411",
"21000127",,"PARKING TAX","977 W CERMAK RD",,"CHICAGO","IL","60608 - 4518","POINT (-87.650911 41.852564)"
"21002408",,"PARKING TAX","1120 N. KINGSBURY ST.",,"CHICAGO","IL","60610","POINT (-87.646079 41.901212)"
"21002038",,"PARKING TAX","20343 STONEY ISLAND AVE",,"LYNWOOD","IL","60411 - 8658","POINT (-87.577833 41.526268)"
"21000127",,"PARKING TAX","977 W CERMAK RD",,"CHICAGO","IL","60608 - 4518","POINT (-87.650911 41.852564)"
"21001557",,"PARKING TAX","75 W LAKE ST",,"NORTHLAKE","IL","60164","POINT (-87.906966 41.90269)"
"21000296",,"PARKING TAX","79 OLD PALATINE RD",,"PROSPECT HEIGHTS","IL","60090","POINT (-87.897198 42.109553)"
"10795771",,"PARKING TAX","2038 W MADISON ST",,"CHICAGO","IL","60612 - 2411","POINT (-87.678163 41.881334)"
"21001991",,"PARKING TAX","31 W 120 WEST BARTLET ROAD",,"BARTLET","IL","60103",
"21000127",,"PARKING TAX","977 W CERMAK RD",,"CHICAGO","IL","60608 - 4518","POINT (-87.650911 41.852564)"
"21001419",,"PARKING TAX","2000 N 15TH AVE",,"MELROSE PARK","IL","60160 - 1405","POINT (-87.852311 41.912665)"
"21003948",,"PARKING TAX","4011 W OGDEN AVE",,"CHICAGO","IL","60623 - 2820","POINT (-87.725465 41.850844)"
