"objectid","safegraph_place_id","parent_safegraph_place_id","location_name","brands","top_category","sub_category","naics_code","street_address","city","region","postal_code","iso_country_code","phone_number","category_tags","data_version","raw_visit_counts","total_visits","daily_average","date","visits","day_of_week","most_recent_date_indicator","placemean","placestdev","placetscore","categorymean","categorystdev","categorytscore","chattanoogamean","chattanoogastdev","chattanoogatscore","geometry","id"
"4468517","sg:006814b6841c40d0a488b4a6c3ad4b46",,"Regional Finance","Regional Finance","Nondepository Credit Intermediation","Consumer Lending","522291","5716 Ringgold Roadunit","Chattanooga","TN","37412","US","+14232968301",,"20200706",,,,"2020-07-17T00:00:00.000",,"1-Fri","N",,,"0","0.47","1.65",,"3.52","16.82",,"POINT (-85.22304 34.990395)","sg:006814b6841c40d0a488b4a6c3ad4b46_20200717"
"4468517","sg:006814b6841c40d0a488b4a6c3ad4b46",,"Regional Finance","Regional Finance","Nondepository Credit Intermediation","Consumer Lending","522291","5716 Ringgold Roadunit","Chattanooga","TN","37412","US","+14232968301",,"20200706",,,,"2020-07-18T00:00:00.000",,"1-Sat","N",,,"0","0.47","1.65",,"3.52","16.82",,"POINT (-85.22304 34.990395)","sg:006814b6841c40d0a488b4a6c3ad4b46_20200718"
"4468517","sg:006814b6841c40d0a488b4a6c3ad4b46",,"Regional Finance","Regional Finance","Nondepository Credit Intermediation","Consumer Lending","522291","5716 Ringgold Roadunit","Chattanooga","TN","37412","US","+14232968301",,"20200706",,,,"2020-07-19T00:00:00.000",,"1-Sun","Y",,,"0","0.47","1.65",,"3.52","16.82",,"POINT (-85.22304 34.990395)","sg:006814b6841c40d0a488b4a6c3ad4b46_20200719"
"3771213","sg:0069b5111f734959a3772fb858ac2c32",,"Inspire Chiropractic",,"Offices of Other Health Practitioners","Offices of Chiropractors","621310","400 E Main St Ste 140B","Chattanooga","TN","37408","US","+14238347125",,"20200706",,,,"2020-07-13T00:00:00.000",,"1-Mon","N",,,"0","0.43","2.14",,"3.52","16.82",,"POINT (-85.30234 35.034122)","sg:0069b5111f734959a3772fb858ac2c32_20200713"
"4107893","sg:0776a5003d7f466e838ed5228a29f275","sg:4d07fa174af149aaabf4edd3b34fd880","Hair Den",,,,,"3920 Ringgold Rd Ste E","Chattanooga","TN","37412","US",,,"20200406",,,,"2020-04-20T00:00:00.000",,"1-Mon","N",,,"0","2.02","11.92",,"4.04","14.16",,"POINT (-85.253365 34.9975)","sg:0776a5003d7f466e838ed5228a29f275_20200420"
"5059738","sg:0041bf7598664cb389eb965660a4ba59",,"Chattanooga Wrecker",,"Support Activities for Road Transportation","Motor Vehicle Towing","488410","5408 Dayton Blvd","Chattanooga","TN","37415","US","+14238708720",,"20200406","14","14","1.07","2020-04-12T00:00:00.000","0","1-Sun","N","1.85","1.9","-0.97","1.73","2.4","-0.72","4.04","14.16","-0.29","POINT (-85.273 35.148945)","sg:0041bf7598664cb389eb965660a4ba59_20200412"
"5059738","sg:0041bf7598664cb389eb965660a4ba59",,"Chattanooga Wrecker",,"Support Activities for Road Transportation","Motor Vehicle Towing","488410","5408 Dayton Blvd","Chattanooga","TN","37415","US","+14238708720",,"20200406","14","14","1.07","2020-04-13T00:00:00.000","1","1-Mon","N","1.85","1.9","-0.45","1.73","2.4","-0.3","4.04","14.16","-0.21","POINT (-85.273 35.148945)","sg:0041bf7598664cb389eb965660a4ba59_20200413"
"3771213","sg:0069b5111f734959a3772fb858ac2c32",,"Inspire Chiropractic",,"Offices of Other Health Practitioners","Offices of Chiropractors","621310","400 E Main St Ste 140B","Chattanooga","TN","37408","US","+14238347125",,"20200706",,,,"2020-07-14T00:00:00.000",,"1-Tue","N",,,"0","0.43","2.14",,"3.52","16.82",,"POINT (-85.30234 35.034122)","sg:0069b5111f734959a3772fb858ac2c32_20200714"
"5059738","sg:0041bf7598664cb389eb965660a4ba59",,"Chattanooga Wrecker",,"Support Activities for Road Transportation","Motor Vehicle Towing","488410","5408 Dayton Blvd","Chattanooga","TN","37415","US","+14238708720",,"20200406","14","14","1.07","2020-04-14T00:00:00.000","0","1-Tue","N","1.85","1.9","-0.97","1.73","2.4","-0.72","4.04","14.16","-0.29","POINT (-85.273 35.148945)","sg:0041bf7598664cb389eb965660a4ba59_20200414"
"5059738","sg:0041bf7598664cb389eb965660a4ba59",,"Chattanooga Wrecker",,"Support Activities for Road Transportation","Motor Vehicle Towing","488410","5408 Dayton Blvd","Chattanooga","TN","37415","US","+14238708720",,"20200406","14","14","1.07","2020-04-15T00:00:00.000","4","1-Wed","N","1.85","1.9","1.13","1.73","2.4","0.95","4.04","14.16","0","POINT (-85.273 35.148945)","sg:0041bf7598664cb389eb965660a4ba59_20200415"
"5059738","sg:0041bf7598664cb389eb965660a4ba59",,"Chattanooga Wrecker",,"Support Activities for Road Transportation","Motor Vehicle Towing","488410","5408 Dayton Blvd","Chattanooga","TN","37415","US","+14238708720",,"20200406","14","14","1.07","2020-04-16T00:00:00.000","1","1-Thu","N","1.85","1.9","-0.45","1.73","2.4","-0.3","4.04","14.16","-0.21","POINT (-85.273 35.148945)","sg:0041bf7598664cb389eb965660a4ba59_20200416"
"5059738","sg:0041bf7598664cb389eb965660a4ba59",,"Chattanooga Wrecker",,"Support Activities for Road Transportation","Motor Vehicle Towing","488410","5408 Dayton Blvd","Chattanooga","TN","37415","US","+14238708720",,"20200406","14","14","1.07","2020-04-17T00:00:00.000","4","1-Fri","N","1.85","1.9","1.13","1.73","2.4","0.95","4.04","14.16","0","POINT (-85.273 35.148945)","sg:0041bf7598664cb389eb965660a4ba59_20200417"
"2897533","sg:15aca4d13f5a4f0b946ac8388a18d9f5",,"Kumo Hibachi",,,,,"6025 E Brainerd Rd","Chattanooga","TN","37421","US","+14234683385",,"20200406",,,,"2020-04-17T00:00:00.000",,"1-Fri","N",,,"0","2.02","11.92",,"4.04","14.16",,"POINT (-85.20445 35.01756)","sg:15aca4d13f5a4f0b946ac8388a18d9f5_20200417"
"5059738","sg:0041bf7598664cb389eb965660a4ba59",,"Chattanooga Wrecker",,"Support Activities for Road Transportation","Motor Vehicle Towing","488410","5408 Dayton Blvd","Chattanooga","TN","37415","US","+14238708720",,"20200406","14","14","1.07","2020-04-18T00:00:00.000","0","1-Sat","N","1.85","1.9","-0.97","1.73","2.4","-0.72","4.04","14.16","-0.29","POINT (-85.273 35.148945)","sg:0041bf7598664cb389eb965660a4ba59_20200418"
"3771213","sg:0069b5111f734959a3772fb858ac2c32",,"Inspire Chiropractic",,"Offices of Other Health Practitioners","Offices of Chiropractors","621310","400 E Main St Ste 140B","Chattanooga","TN","37408","US","+14238347125",,"20200706",,,,"2020-07-15T00:00:00.000",,"1-Wed","N",,,"0","0.43","2.14",,"3.52","16.82",,"POINT (-85.30234 35.034122)","sg:0069b5111f734959a3772fb858ac2c32_20200715"
"3771213","sg:0069b5111f734959a3772fb858ac2c32",,"Inspire Chiropractic",,"Offices of Other Health Practitioners","Offices of Chiropractors","621310","400 E Main St Ste 140B","Chattanooga","TN","37408","US","+14238347125",,"20200706",,,,"2020-07-16T00:00:00.000",,"1-Thu","N",,,"0","0.43","2.14",,"3.52","16.82",,"POINT (-85.30234 35.034122)","sg:0069b5111f734959a3772fb858ac2c32_20200716"
"3771213","sg:0069b5111f734959a3772fb858ac2c32",,"Inspire Chiropractic",,"Offices of Other Health Practitioners","Offices of Chiropractors","621310","400 E Main St Ste 140B","Chattanooga","TN","37408","US","+14238347125",,"20200706",,,,"2020-07-17T00:00:00.000",,"1-Fri","N",,,"0","0.43","2.14",,"3.52","16.82",,"POINT (-85.30234 35.034122)","sg:0069b5111f734959a3772fb858ac2c32_20200717"
"3771213","sg:0069b5111f734959a3772fb858ac2c32",,"Inspire Chiropractic",,"Offices of Other Health Practitioners","Offices of Chiropractors","621310","400 E Main St Ste 140B","Chattanooga","TN","37408","US","+14238347125",,"20200706",,,,"2020-07-18T00:00:00.000",,"1-Sat","N",,,"0","0.43","2.14",,"3.52","16.82",,"POINT (-85.30234 35.034122)","sg:0069b5111f734959a3772fb858ac2c32_20200718"
,"sg:00429409d52d45e1ac9861f1726f957a",,"Northgate Mall",,"Lessors of Real Estate","Malls","531120","271 Northgate Mall","Chattanooga","TN","37415","US",,,"20200506","1843","1843",,"2020-05-18T00:00:00.000","187","1-Mon","N","235.73","57.4","-0.85","60.47","89.76","1.41","5.96","19.4","9.33","POINT (-85.239716 35.12936)","sg:00429409d52d45e1ac9861f1726f957a_20200518"
,"sg:00429409d52d45e1ac9861f1726f957a",,"Northgate Mall",,"Lessors of Real Estate","Malls","531120","271 Northgate Mall","Chattanooga","TN","37415","US",,,"20200506","1843","1843",,"2020-05-19T00:00:00.000","181","1-Tue","N","235.73","57.4","-0.95","60.47","89.76","1.34","5.96","19.4","9.02","POINT (-85.239716 35.12936)","sg:00429409d52d45e1ac9861f1726f957a_20200519"
,"sg:00429409d52d45e1ac9861f1726f957a",,"Northgate Mall",,"Lessors of Real Estate","Malls","531120","271 Northgate Mall","Chattanooga","TN","37415","US",,,"20200506","1843","1843",,"2020-05-20T00:00:00.000","154","1-Wed","N","235.73","57.4","-1.42","60.47","89.76","1.04","5.96","19.4","7.63","POINT (-85.239716 35.12936)","sg:00429409d52d45e1ac9861f1726f957a_20200520"
,"sg:00429409d52d45e1ac9861f1726f957a",,"Northgate Mall",,"Lessors of Real Estate","Malls","531120","271 Northgate Mall","Chattanooga","TN","37415","US",,,"20200506","1843","1843",,"2020-05-21T00:00:00.000","260","1-Thu","N","235.73","57.4","0.42","60.47","89.76","2.22","5.96","19.4","13.09","POINT (-85.239716 35.12936)","sg:00429409d52d45e1ac9861f1726f957a_20200521"
,"sg:00429409d52d45e1ac9861f1726f957a",,"Northgate Mall",,"Lessors of Real Estate","Malls","531120","271 Northgate Mall","Chattanooga","TN","37415","US",,,"20200506","1843","1843",,"2020-05-22T00:00:00.000","293","1-Fri","N","235.73","57.4","1","60.47","89.76","2.59","5.96","19.4","14.8","POINT (-85.239716 35.12936)","sg:00429409d52d45e1ac9861f1726f957a_20200522"
,"sg:00429409d52d45e1ac9861f1726f957a",,"Northgate Mall",,"Lessors of Real Estate","Malls","531120","271 Northgate Mall","Chattanooga","TN","37415","US",,,"20200506","1843","1843",,"2020-05-23T00:00:00.000","320","1-Sat","N","235.73","57.4","1.47","60.47","89.76","2.89","5.96","19.4","16.19","POINT (-85.239716 35.12936)","sg:00429409d52d45e1ac9861f1726f957a_20200523"
,"sg:00429409d52d45e1ac9861f1726f957a",,"Northgate Mall",,"Lessors of Real Estate","Malls","531120","271 Northgate Mall","Chattanooga","TN","37415","US",,,"20200506","1843","1843",,"2020-05-24T00:00:00.000","278","1-Sun","N","235.73","57.4","0.74","60.47","89.76","2.42","5.96","19.4","14.02","POINT (-85.239716 35.12936)","sg:00429409d52d45e1ac9861f1726f957a_20200524"
,"sg:00429409d52d45e1ac9861f1726f957a",,"Northgate Mall",,"Lessors of Real Estate","Malls","531120","271 Northgate Mall","Chattanooga","TN","37415","US",,,"20200506","1843","1843",,"2020-05-25T00:00:00.000","227","1-Mon","N","235.73","57.4","-0.15","60.47","89.76","1.86","5.96","19.4","11.39","POINT (-85.239716 35.12936)","sg:00429409d52d45e1ac9861f1726f957a_20200525"
,"sg:00429409d52d45e1ac9861f1726f957a",,"Northgate Mall",,"Lessors of Real Estate","Malls","531120","271 Northgate Mall","Chattanooga","TN","37415","US",,,"20200506","1843","1843",,"2020-05-26T00:00:00.000","281","1-Tue","N","235.73","57.4","0.79","60.47","89.76","2.46","5.96","19.4","14.18","POINT (-85.239716 35.12936)","sg:00429409d52d45e1ac9861f1726f957a_20200526"
,"sg:00429409d52d45e1ac9861f1726f957a",,"Northgate Mall",,"Lessors of Real Estate","Malls","531120","271 Northgate Mall","Chattanooga","TN","37415","US",,,"20200506","1843","1843",,"2020-05-27T00:00:00.000","246","1-Wed","N","235.73","57.4","0.18","60.47","89.76","2.07","5.96","19.4","12.37","POINT (-85.239716 35.12936)","sg:00429409d52d45e1ac9861f1726f957a_20200527"
,"sg:00429409d52d45e1ac9861f1726f957a",,"Northgate Mall",,"Lessors of Real Estate","Malls","531120","271 Northgate Mall","Chattanooga","TN","37415","US",,,"20200506","1843","1843",,"2020-05-28T00:00:00.000","254","1-Thu","N","235.73","57.4","0.32","60.47","89.76","2.16","5.96","19.4","12.78","POINT (-85.239716 35.12936)","sg:00429409d52d45e1ac9861f1726f957a_20200528"
"1231832","sg:00429409d52d45e1ac9861f1726f957a",,"Northgate Mall",,"Lessors of Real Estate","Malls","531120","271 Northgate Mall","Chattanooga","TN","37415","US",,,"20200406","853","853",,"2020-04-12T00:00:00.000","10","1-Sun","N","62.75","41.62","-1.27","40.4","74.47","-0.41","4.04","14.16","0.42","POINT (-85.2402 35.130386)","sg:00429409d52d45e1ac9861f1726f957a_20200412"
"2897533","sg:15aca4d13f5a4f0b946ac8388a18d9f5",,"Kumo Hibachi",,,,,"6025 E Brainerd Rd","Chattanooga","TN","37421","US","+14234683385",,"20200406",,,,"2020-04-18T00:00:00.000",,"1-Sat","N",,,"0","2.02","11.92",,"4.04","14.16",,"POINT (-85.20445 35.01756)","sg:15aca4d13f5a4f0b946ac8388a18d9f5_20200418"
"1231832","sg:00429409d52d45e1ac9861f1726f957a",,"Northgate Mall",,"Lessors of Real Estate","Malls","531120","271 Northgate Mall","Chattanooga","TN","37415","US",,,"20200406","853","853",,"2020-04-13T00:00:00.000","36","1-Mon","N","62.75","41.62","-0.64","40.4","74.47","-0.06","4.04","14.16","2.26","POINT (-85.2402 35.130386)","sg:00429409d52d45e1ac9861f1726f957a_20200413"
"1231832","sg:00429409d52d45e1ac9861f1726f957a",,"Northgate Mall",,"Lessors of Real Estate","Malls","531120","271 Northgate Mall","Chattanooga","TN","37415","US",,,"20200406","853","853",,"2020-04-14T00:00:00.000","43","1-Tue","N","62.75","41.62","-0.47","40.4","74.47","0.03","4.04","14.16","2.75","POINT (-85.2402 35.130386)","sg:00429409d52d45e1ac9861f1726f957a_20200414"
"1231832","sg:00429409d52d45e1ac9861f1726f957a",,"Northgate Mall",,"Lessors of Real Estate","Malls","531120","271 Northgate Mall","Chattanooga","TN","37415","US",,,"20200406","853","853",,"2020-04-15T00:00:00.000","48","1-Wed","N","62.75","41.62","-0.35","40.4","74.47","0.1","4.04","14.16","3.1","POINT (-85.2402 35.130386)","sg:00429409d52d45e1ac9861f1726f957a_20200415"
"1231832","sg:00429409d52d45e1ac9861f1726f957a",,"Northgate Mall",,"Lessors of Real Estate","Malls","531120","271 Northgate Mall","Chattanooga","TN","37415","US",,,"20200406","853","853",,"2020-04-16T00:00:00.000","41","1-Thu","N","62.75","41.62","-0.52","40.4","74.47","0.01","4.04","14.16","2.61","POINT (-85.2402 35.130386)","sg:00429409d52d45e1ac9861f1726f957a_20200416"
"1231832","sg:00429409d52d45e1ac9861f1726f957a",,"Northgate Mall",,"Lessors of Real Estate","Malls","531120","271 Northgate Mall","Chattanooga","TN","37415","US",,,"20200406","853","853",,"2020-04-17T00:00:00.000","40","1-Fri","N","62.75","41.62","-0.55","40.4","74.47","-0.01","4.04","14.16","2.54","POINT (-85.2402 35.130386)","sg:00429409d52d45e1ac9861f1726f957a_20200417"
"1231832","sg:00429409d52d45e1ac9861f1726f957a",,"Northgate Mall",,"Lessors of Real Estate","Malls","531120","271 Northgate Mall","Chattanooga","TN","37415","US",,,"20200406","853","853",,"2020-04-18T00:00:00.000","52","1-Sat","N","62.75","41.62","-0.26","40.4","74.47","0.16","4.04","14.16","3.39","POINT (-85.2402 35.130386)","sg:00429409d52d45e1ac9861f1726f957a_20200418"
,"sg:00429409d52d45e1ac9861f1726f957a",,"Northgate Mall",,"Lessors of Real Estate","Malls","531120","271 Northgate Mall","Chattanooga","TN","37415","US",,,"20200506","1843","1843",,"2020-05-29T00:00:00.000","326","1-Fri","N","235.73","57.4","1.57","60.47","89.76","2.96","5.96","19.4","16.5","POINT (-85.239716 35.12936)","sg:00429409d52d45e1ac9861f1726f957a_20200529"
,"sg:00429409d52d45e1ac9861f1726f957a",,"Northgate Mall",,"Lessors of Real Estate","Malls","531120","271 Northgate Mall","Chattanooga","TN","37415","US",,,"20200506","1843","1843",,"2020-05-30T00:00:00.000","290","1-Sat","N","235.73","57.4","0.95","60.47","89.76","2.56","5.96","19.4","14.64","POINT (-85.239716 35.12936)","sg:00429409d52d45e1ac9861f1726f957a_20200530"
,"sg:00429409d52d45e1ac9861f1726f957a",,"Northgate Mall",,"Lessors of Real Estate","Malls","531120","271 Northgate Mall","Chattanooga","TN","37415","US",,,"20200506","1843","1843",,"2020-05-31T00:00:00.000","219","1-Sun","Y","235.73","57.4","-0.29","60.47","89.76","1.77","5.96","19.4","10.98","POINT (-85.239716 35.12936)","sg:00429409d52d45e1ac9861f1726f957a_20200531"
"3771213","sg:0069b5111f734959a3772fb858ac2c32",,"Inspire Chiropractic",,"Offices of Other Health Practitioners","Offices of Chiropractors","621310","400 E Main St Ste 140B","Chattanooga","TN","37408","US","+14238347125",,"20200706",,,,"2020-07-19T00:00:00.000",,"1-Sun","Y",,,"0","0.43","2.14",,"3.52","16.82",,"POINT (-85.30234 35.034122)","sg:0069b5111f734959a3772fb858ac2c32_20200719"
"2459238","sg:006add299a894e3ebe89377450493a6d",,"Bundle of Joy Cleaning",,"Services to Buildings and Dwellings","Carpet and Upholstery Cleaning Services","561740","92 Sue Ln","Ringgold","GA","30736","US","+14234680876",,"20200706","2","2","0","2020-07-13T00:00:00.000","0","1-Mon","N","0.2","0.52","-0.38","0.94","2.24","-0.42","3.52","16.82","-0.21","POINT (-85.18078 34.974857)","sg:006add299a894e3ebe89377450493a6d_20200713"
"2459238","sg:006add299a894e3ebe89377450493a6d",,"Bundle of Joy Cleaning",,"Services to Buildings and Dwellings","Carpet and Upholstery Cleaning Services","561740","92 Sue Ln","Ringgold","GA","30736","US","+14234680876",,"20200706","2","2","0","2020-07-14T00:00:00.000","1","1-Tue","N","0.2","0.52","1.53","0.94","2.24","0.03","3.52","16.82","-0.15","POINT (-85.18078 34.974857)","sg:006add299a894e3ebe89377450493a6d_20200714"
"2459238","sg:006add299a894e3ebe89377450493a6d",,"Bundle of Joy Cleaning",,"Services to Buildings and Dwellings","Carpet and Upholstery Cleaning Services","561740","92 Sue Ln","Ringgold","GA","30736","US","+14234680876",,"20200706","2","2","0","2020-07-15T00:00:00.000","0","1-Wed","N","0.2","0.52","-0.38","0.94","2.24","-0.42","3.52","16.82","-0.21","POINT (-85.18078 34.974857)","sg:006add299a894e3ebe89377450493a6d_20200715"
"2459238","sg:006add299a894e3ebe89377450493a6d",,"Bundle of Joy Cleaning",,"Services to Buildings and Dwellings","Carpet and Upholstery Cleaning Services","561740","92 Sue Ln","Ringgold","GA","30736","US","+14234680876",,"20200706","2","2","0","2020-07-16T00:00:00.000","1","1-Thu","N","0.2","0.52","1.53","0.94","2.24","0.03","3.52","16.82","-0.15","POINT (-85.18078 34.974857)","sg:006add299a894e3ebe89377450493a6d_20200716"
"2459238","sg:006add299a894e3ebe89377450493a6d",,"Bundle of Joy Cleaning",,"Services to Buildings and Dwellings","Carpet and Upholstery Cleaning Services","561740","92 Sue Ln","Ringgold","GA","30736","US","+14234680876",,"20200706","2","2","0","2020-07-17T00:00:00.000","0","1-Fri","N","0.2","0.52","-0.38","0.94","2.24","-0.42","3.52","16.82","-0.21","POINT (-85.18078 34.974857)","sg:006add299a894e3ebe89377450493a6d_20200717"
"2459238","sg:006add299a894e3ebe89377450493a6d",,"Bundle of Joy Cleaning",,"Services to Buildings and Dwellings","Carpet and Upholstery Cleaning Services","561740","92 Sue Ln","Ringgold","GA","30736","US","+14234680876",,"20200706","2","2","0","2020-07-18T00:00:00.000","0","1-Sat","N","0.2","0.52","-0.38","0.94","2.24","-0.42","3.52","16.82","-0.21","POINT (-85.18078 34.974857)","sg:006add299a894e3ebe89377450493a6d_20200718"
"2459238","sg:006add299a894e3ebe89377450493a6d",,"Bundle of Joy Cleaning",,"Services to Buildings and Dwellings","Carpet and Upholstery Cleaning Services","561740","92 Sue Ln","Ringgold","GA","30736","US","+14234680876",,"20200706","2","2","0","2020-07-19T00:00:00.000","0","1-Sun","Y","0.2","0.52","-0.38","0.94","2.24","-0.42","3.52","16.82","-0.21","POINT (-85.18078 34.974857)","sg:006add299a894e3ebe89377450493a6d_20200719"
"51415","sg:006d228cf4b44a858c2073db3890d8fa",,"Dennis L Bizzoco DPM",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","1007 Spring Creek Rd","Chattanooga","TN","37412","US",,,"20200706","8","8","0","2020-07-13T00:00:00.000","3","1-Mon","N","0.75","1.37","1.64","1.26","4.02","0.43","3.52","16.82","-0.03","POINT (-85.21813 34.996517)","sg:006d228cf4b44a858c2073db3890d8fa_20200713"
"51415","sg:006d228cf4b44a858c2073db3890d8fa",,"Dennis L Bizzoco DPM",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","1007 Spring Creek Rd","Chattanooga","TN","37412","US",,,"20200706","8","8","0","2020-07-14T00:00:00.000","1","1-Tue","N","0.75","1.37","0.18","1.26","4.02","-0.06","3.52","16.82","-0.15","POINT (-85.21813 34.996517)","sg:006d228cf4b44a858c2073db3890d8fa_20200714"
"51415","sg:006d228cf4b44a858c2073db3890d8fa",,"Dennis L Bizzoco DPM",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","1007 Spring Creek Rd","Chattanooga","TN","37412","US",,,"20200706","8","8","0","2020-07-15T00:00:00.000","3","1-Wed","N","0.75","1.37","1.64","1.26","4.02","0.43","3.52","16.82","-0.03","POINT (-85.21813 34.996517)","sg:006d228cf4b44a858c2073db3890d8fa_20200715"
"2514476","sg:00439214acdc44f6a0150ceef4269623",,"Regions Bank","Regions Bank","Depository Credit Intermediation","Commercial Banking","522110","3614 Tennessee Ave","Chattanooga","TN","37409","US",,,"20200406","9","9","3","2020-04-12T00:00:00.000","0","1-Sun","N","1.65","1.53","-1.08","0.61","1.77","-0.35","4.04","14.16","-0.29","POINT (-85.324974 35.013645)","sg:00439214acdc44f6a0150ceef4269623_20200412"
"2514476","sg:00439214acdc44f6a0150ceef4269623",,"Regions Bank","Regions Bank","Depository Credit Intermediation","Commercial Banking","522110","3614 Tennessee Ave","Chattanooga","TN","37409","US",,,"20200406","9","9","3","2020-04-13T00:00:00.000","2","1-Mon","N","1.65","1.53","0.23","0.61","1.77","0.78","4.04","14.16","-0.14","POINT (-85.324974 35.013645)","sg:00439214acdc44f6a0150ceef4269623_20200413"
"2514476","sg:00439214acdc44f6a0150ceef4269623",,"Regions Bank","Regions Bank","Depository Credit Intermediation","Commercial Banking","522110","3614 Tennessee Ave","Chattanooga","TN","37409","US",,,"20200406","9","9","3","2020-04-14T00:00:00.000","0","1-Tue","N","1.65","1.53","-1.08","0.61","1.77","-0.35","4.04","14.16","-0.29","POINT (-85.324974 35.013645)","sg:00439214acdc44f6a0150ceef4269623_20200414"
"2514476","sg:00439214acdc44f6a0150ceef4269623",,"Regions Bank","Regions Bank","Depository Credit Intermediation","Commercial Banking","522110","3614 Tennessee Ave","Chattanooga","TN","37409","US",,,"20200406","9","9","3","2020-04-15T00:00:00.000","2","1-Wed","N","1.65","1.53","0.23","0.61","1.77","0.78","4.04","14.16","-0.14","POINT (-85.324974 35.013645)","sg:00439214acdc44f6a0150ceef4269623_20200415"
"2514476","sg:00439214acdc44f6a0150ceef4269623",,"Regions Bank","Regions Bank","Depository Credit Intermediation","Commercial Banking","522110","3614 Tennessee Ave","Chattanooga","TN","37409","US",,,"20200406","9","9","3","2020-04-16T00:00:00.000","4","1-Thu","N","1.65","1.53","1.53","0.61","1.77","1.91","4.04","14.16","0","POINT (-85.324974 35.013645)","sg:00439214acdc44f6a0150ceef4269623_20200416"
"2514476","sg:00439214acdc44f6a0150ceef4269623",,"Regions Bank","Regions Bank","Depository Credit Intermediation","Commercial Banking","522110","3614 Tennessee Ave","Chattanooga","TN","37409","US",,,"20200406","9","9","3","2020-04-17T00:00:00.000","3","1-Fri","N","1.65","1.53","0.88","0.61","1.77","1.35","4.04","14.16","-0.07","POINT (-85.324974 35.013645)","sg:00439214acdc44f6a0150ceef4269623_20200417"
"2514476","sg:00439214acdc44f6a0150ceef4269623",,"Regions Bank","Regions Bank","Depository Credit Intermediation","Commercial Banking","522110","3614 Tennessee Ave","Chattanooga","TN","37409","US",,,"20200406","9","9","3","2020-04-18T00:00:00.000","1","1-Sat","N","1.65","1.53","-0.42","0.61","1.77","0.22","4.04","14.16","-0.21","POINT (-85.324974 35.013645)","sg:00439214acdc44f6a0150ceef4269623_20200418"
"51415","sg:006d228cf4b44a858c2073db3890d8fa",,"Dennis L Bizzoco DPM",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","1007 Spring Creek Rd","Chattanooga","TN","37412","US",,,"20200706","8","8","0","2020-07-16T00:00:00.000","1","1-Thu","N","0.75","1.37","0.18","1.26","4.02","-0.06","3.52","16.82","-0.15","POINT (-85.21813 34.996517)","sg:006d228cf4b44a858c2073db3890d8fa_20200716"
"51415","sg:006d228cf4b44a858c2073db3890d8fa",,"Dennis L Bizzoco DPM",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","1007 Spring Creek Rd","Chattanooga","TN","37412","US",,,"20200706","8","8","0","2020-07-17T00:00:00.000","0","1-Fri","N","0.75","1.37","-0.55","1.26","4.02","-0.31","3.52","16.82","-0.21","POINT (-85.21813 34.996517)","sg:006d228cf4b44a858c2073db3890d8fa_20200717"
"51415","sg:006d228cf4b44a858c2073db3890d8fa",,"Dennis L Bizzoco DPM",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","1007 Spring Creek Rd","Chattanooga","TN","37412","US",,,"20200706","8","8","0","2020-07-18T00:00:00.000","0","1-Sat","N","0.75","1.37","-0.55","1.26","4.02","-0.31","3.52","16.82","-0.21","POINT (-85.21813 34.996517)","sg:006d228cf4b44a858c2073db3890d8fa_20200718"
"51415","sg:006d228cf4b44a858c2073db3890d8fa",,"Dennis L Bizzoco DPM",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","1007 Spring Creek Rd","Chattanooga","TN","37412","US",,,"20200706","8","8","0","2020-07-19T00:00:00.000","0","1-Sun","Y","0.75","1.37","-0.55","1.26","4.02","-0.31","3.52","16.82","-0.21","POINT (-85.21813 34.996517)","sg:006d228cf4b44a858c2073db3890d8fa_20200719"
"5165994","sg:0088aa296fe74596b5a1b1a65a5e01f6",,"Spann John A DDS",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","6015 Shallowford Rd","Chattanooga","TN","37421","US",,,"20200706","11","11","5.21","2020-07-13T00:00:00.000","3","1-Mon","N","0.85","1.35","1.59","1.26","4.02","0.43","3.52","16.82","-0.03","POINT (-85.185684 35.054184)","sg:0088aa296fe74596b5a1b1a65a5e01f6_20200713"
"5165994","sg:0088aa296fe74596b5a1b1a65a5e01f6",,"Spann John A DDS",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","6015 Shallowford Rd","Chattanooga","TN","37421","US",,,"20200706","11","11","5.21","2020-07-14T00:00:00.000","4","1-Tue","N","0.85","1.35","2.34","1.26","4.02","0.68","3.52","16.82","0.03","POINT (-85.185684 35.054184)","sg:0088aa296fe74596b5a1b1a65a5e01f6_20200714"
