"projectid","buildingid","reportingconstructiontype","boroid","block","lot","bin","housenumber","streetname","countedrentalunits","countedhomeownershipunits","allcountedunits","totalbuildingunits","basesquarefootage","stories","bbl","community_board_cb","council_district","census_tract","nta","latitude","longitude","postcode"
"48886","66855","Preservation","2","3174","24","2013923","62","EAST 190 STREET","0","0","0","27","7131","5","2031740024","207","14","401","Bedford Park-Fordham North","40.863011","-73.898475","10468"
"48886","66882","Preservation","2","3276","36","2016344","353","EAST 193 STREET","0","0","0","11","3053","5","2032760036","207","15","39901","Bedford Park-Fordham North","40.863246","-73.891114","10458"
"48886","67110","Preservation","2","3283","37","2016501","364","EAST 197 STREET","0","0","0","14","2850","4","2032830037","207","15","40502","Bedford Park-Fordham North","40.865933","-73.887943","10458"
"48886","117114","Preservation","2","3300","11","2016995","2666","VALENTINE AVENUE","0","0","0","11","2884","5","2033000011","207","15","40501","Bedford Park-Fordham North","40.865784","-73.893008","10458"
"48886","117122","Preservation","2","3300","23","2017001","2690","VALENTINE AVENUE","0","0","0","10","3973","5","2033000023","207","15","40501","Bedford Park-Fordham North","40.866182","-73.892812","10458"
"48886","117124","Preservation","2","3300","27","2017003","2698","VALENTINE AVENUE","0","0","0","10","4690","5","2033000027","207","15","40501","Bedford Park-Fordham North","40.866571","-73.892562","10458"
"48887","57693","Preservation","2","3737","37","2023761","1160","COLGATE AVENUE","0","0","0","17","0","4","2037370037","209","17","52","Soundview-Bruckner","40.827218","-73.881706","10472"
"48889","342209","Preservation","3","7268","1","3320750","828","NEPTUNE AVENUE","0","0","0","318","16979","20","3072680001","313","48","350","West Brighton","40.579693","-73.977216","11224"
"48889","809793","Preservation","3","7268","1","3320751","2892","WEST 8 STREET","0","0","0","314","16979","20","3072680001","313","48","350","West Brighton","40.578208","-73.97636","11224"
"48889","809794","Preservation","3","7268","1","3320752","2954","WEST 8 STREET","0","0","0","318","16979","20","3072680001","313","48","350","West Brighton","40.576608","-73.976508","11224"
"48889","809803","Preservation","3","7268","1","3320749","2823","WEST 12 STREET","0","0","0","314","16979","20","3072680001","313","48","350","West Brighton","40.578818","-73.979603","11224"
"48889","809804","Preservation","3","7268","1","3320753","2879","WEST 12 STREET","0","0","0","312","16979","20","3072680001","313","48","350","West Brighton","40.577347","-73.979603","11224"
"48890","59889","Preservation","2","3083","68","2012405","2129","CROTONA AVENUE","0","0","0","45","0","6","2030830068","206","15","373","East Tremont","40.849097","-73.887964","10457"
"48891","88316","Preservation","2","2859","1","2008319","1484","INWOOD AVENUE","0","0","0","27","0","6","2028590001","204","14","209","West Concourse","40.842551","-73.917452","10452"
"48892","53714","Preservation","2","3001","6","2010870","1522","BRYANT AVENUE","0","0","0","11","2200","5","2030010006","203","17","157","Crotona Park East","40.833489","-73.886881","10460"
"48895","57674","Preservation","2","3737","18","2092814","1130","COLGATE AVENUE","0","0","0","12","23403","4","2037370018","209","17","52","Soundview-Bruckner","40.826641","-73.88157","10472"
"48895","806379","Preservation","2","3737","18","2092815","1132","COLGATE AVENUE","0","0","0","12","23403","4","2037370018","209","17","52","Soundview-Bruckner","40.82668","-73.881581","10472"
"48895","806380","Preservation","2","3737","18","2092816","1136","COLGATE AVENUE","0","0","0","12","23403","4","2037370018","209","17","52","Soundview-Bruckner","40.826757","-73.881599","10472"
"48895","806381","Preservation","2","3737","18","2092817","1138","COLGATE AVENUE","0","0","0","12","23403","4","2037370018","209","17","52","Soundview-Bruckner","40.826795","-73.881606","10472"
"48895","806382","Preservation","2","3737","18","2092818","1140","COLGATE AVENUE","0","0","0","12","23403","4","2037370018","209","17","52","Soundview-Bruckner","40.826834","-73.881617","10472"
"48895","806383","Preservation","2","3737","18","2092819","1142","COLGATE AVENUE","0","0","0","12","23403","4","2037370018","209","17","52","Soundview-Bruckner","40.826872","-73.881624","10472"
"48895","806384","Preservation","2","3737","18","2092820","1146","COLGATE AVENUE","0","0","0","12","23403","4","2037370018","209","17","52","Soundview-Bruckner","40.826949","-73.881642","10472"
"48896","216940","Preservation","3","2044","13","3257033","105","CARLTON AVENUE","0","0","0","135","15000","5","3020440013","302","35","18501","Fort Greene","40.694581","-73.973188","11205"
"48897","8023","Preservation","1","2087","31","1062299","3405","BROADWAY","0","0","0","16","3250","6","1020870031","109","7","225","Hamilton Heights","40.822213","-73.953539","10031"
"48898","822634","Preservation","1","1748","1","1084826","1883","MADISON AVENUE","0","135","135","135","308799","6","1017480001","111","9","198","East Harlem North","40.803857","-73.942069","10035"
"48899","4360","Preservation","1","749","24","1083599","315","8 AVENUE","0","0","0","186","59250","21","1007490024","104","3","93","Hudson Yards-Chelsea-Flatiron-Union Square","40.746984","-73.997272","10001"
"48899","4371","Preservation","1","752","1","1083604","363","8 AVENUE","0","0","0","186","84550","21","1007520001","104","3","97","Hudson Yards-Chelsea-Flatiron-Union Square","40.748535","-73.996138","10001"
"48899","4623","Preservation","1","747","1","1078541","350","WEST 24 STREET","0","0","0","186","71700","21","1007470001","104","3","93","Hudson Yards-Chelsea-Flatiron-Union Square","40.746825","-74.000448","10011"
"48899","4633","Preservation","1","749","1","1013458","365","WEST 25 STREET","0","0","0","186","49375","21","1007490001","104","3","93","Hudson Yards-Chelsea-Flatiron-Union Square","40.747426","-73.999552","10001"
"48899","4636","Preservation","1","751","1","1082794","270","9 AVENUE","0","0","0","378","393100","21","1007510001","104","3","97","Hudson Yards-Chelsea-Flatiron-Union Square","40.748497","-73.999856","10001"
"48899","31596","Preservation","1","748","1","1083596","311","WEST 24 STREET","0","0","0","378","206175","21","1007480001","104","3","93","Hudson Yards-Chelsea-Flatiron-Union Square","40.746043","-73.998333","10011"
"48899","803934","Preservation","1","751","1","1082793","345","8 AVENUE","0","0","0","378","393100","21","1007510001","104","3","97","Hudson Yards-Chelsea-Flatiron-Union Square","40.74792","-73.996589","10001"
"48899","805574","Preservation","1","748","1","1083598","341","WEST 24 STREET","0","0","0","378","206175","21","1007480001","104","3","93","Hudson Yards-Chelsea-Flatiron-Union Square","40.746325","-73.999802","10011"
"48899","805584","Preservation","1","751","1","1082796","330","WEST 28 STREET","0","0","0","378","393100","21","1007510001","104","3","97","Hudson Yards-Chelsea-Flatiron-Union Square","40.749131","-73.997019","10001"
"48899","805585","Preservation","1","752","1","1083605","365","WEST 28 STREET","0","0","0","186","84550","21","1007520001","104","3","97","Hudson Yards-Chelsea-Flatiron-Union Square","40.749501","-73.998444","10001"
"48902","88267","Preservation","2","2722","1","2087653","854","INTERVALE AVENUE","0","0","0","15","4345","4","2027220001","202","17","89","Hunts Point","40.817721","-73.895441","10459"
"48906","948178","New Construction","3","4829","5","3000000","560","WINTHROP STREET","293","0","293","293","1","9","3048290005","309","40","808","Prospect Lefferts Gardens-Wingate","40.657646","-73.941519","11203"
"48908","139704","Preservation","3","1043","21","3023754","342","14 STREET","8","0","8","8","5370","4","3010430021","306","39","149","Park Slope-Gowanus","40.664547","-73.985474","11215"
"48908","307271","Preservation","3","1656","48","3045833","633","HANCOCK STREET","6","0","6","6","3388","3","3016560048","303","36","295","Stuyvesant Heights","40.684827","-73.930177","11233"
"48908","330823","Preservation","3","1823","29","3051638","248","MADISON STREET","8","0","8","8","6632","4","3018230029","303","36","249","Bedford","40.684908","-73.948868","11216"
"48908","330827","Preservation","3","1823","31","3051639","250","MADISON STREET","8","0","8","8","6632","4","3018230031","303","36","249","Bedford","40.684916","-73.948804","11216"
"48908","352128","Preservation","3","1235","71","3031307","941","PARK PLACE","16","0","16","16","7636","4","3012350071","308","36","341","Crown Heights North","40.673223","-73.946318","11213"
"48908","358597","Preservation","3","1483","58","3039714","969","PUTNAM AVENUE","8","0","8","8","5080","4","3014830058","303","41","375","Stuyvesant Heights","40.687229","-73.922285","11221"
"48908","375049","Preservation","3","1223","1","3030801","915","ST MARKS AVENUE","4","0","4","4","4319","4","3012230001","308","36","311","Crown Heights North","40.674735","-73.941295","11213"
"48908","375083","Preservation","3","1223","52","3030844","971","ST MARKS AVENUE","8","0","8","8","5332","4","3012230052","308","36","311","Crown Heights North","40.674622","-73.939161","11213"
"48908","375084","Preservation","3","1223","51","3030843","973","ST MARKS AVENUE","8","0","8","8","5222","4","3012230051","308","36","311","Crown Heights North","40.674619","-73.939099","11213"
"48909","947309","New Construction","2","5141","7501","2123665","2217","GIVAN AVENUE","0","0","0","101","8769","11","2051417501","210","12","46201","Co-op City","40.880249","-73.828026","10475"
"48910","946091","New Construction","2","5141","7501","2111961","2219","GIVAN AVENUE","0","0","0","79","6332","11","2051417501","210","12","46201","Co-op City","40.880255","-73.828008","10475"
"48928","97290","Preservation","2","2443","170",,"775","CONCOURSE VILLAGE EAST","0","0","0","313","11319","23",,"204","16","61","East Concourse-Concourse Village","40.823224","-73.919763","10451"
"48928","109464","Preservation","2","2443","9080",,"780","CONCOURSE VILLAGE WEST","0","0","0","312","6000","25",,"204","16","61","East Concourse-Concourse Village","40.823921","-73.922884","10451"
"48928","806181","Preservation","2","2443","9080",,"790","CONCOURSE VILLAGE WEST","0","0","0","312","6000","25",,"204","16","61","East Concourse-Concourse Village","40.824382","-73.922613","10451"
"48928","806388","Preservation","2","2443","170",,"773","CONCOURSE VILLAGE EAST","0","0","0","313","11319","25",,"204","16","61","East Concourse-Concourse Village","40.823046","-73.919861","10451"
"48928","806389","Preservation","2","2443","170",,"779","CONCOURSE VILLAGE EAST","0","0","0","314","11319","25",,"204","16","61","East Concourse-Concourse Village","40.823885","-73.919397","10451"
"48928","806390","Preservation","2","2443","9080",,"800","CONCOURSE VILLAGE WEST","0","0","0","314","6000","25",,"204","16","61","East Concourse-Concourse Village","40.824859","-73.92233","10451"
"48929","949024","New Construction","1","700","27","1090201","507","WEST 28 STREET","0","0","0","375","17284","35","1007000027","104","3","99","Hudson Yards-Chelsea-Flatiron-Union Square","40.751219","-74.002786","10001"
"48937","21460","Preservation","1","507","10","1007852","244","ELIZABETH STREET","0","0","0","19","2630","5","1005070010","102","1","43","SoHo-TriBeCa-Civic Center-Little Italy","40.723423","-73.993856","10012"
"48940","42095","Preservation","1","2033","24","1060531","207","WEST 147 STREET","2","13","15","15","3747","5","1020330024","110","9","234","Central Harlem North-Polo Grounds","40.823197","-73.938732","10039"
"48973","40680","Preservation","1","1987","41","1059745","508","WEST 134 STREET","0","15","15","15","2738","5","1019870041","109","7","219","Manhattanville","40.81853","-73.953448","10031"
"48996","972405","New Construction","1","406","6","1005201","204","AVENUE A","0","10","10","10","0","5","1004060006","103","2","34","East Village","40.729512","-73.981","10009"
"48996","972406","New Construction","1","406","47","1005227","535","EAST 12 STREET","11","0","11","11","0","5","1004060047","103","2","34","East Village","40.728708","-73.980405","10009"
"49010","346924","Preservation","3","1233","47","3031212","722","NOSTRAND AVENUE","0","0","0","2","0","4","3012330047","308","36","31701","Crown Heights North","40.673922","-73.950128","11216"
"49026","85641","Preservation","2","3067","24","2011941","2501","HOFFMAN STREET","0","0","0","25","4000","5","2030670024","206","15","387","Belmont","40.858328","-73.886437","10458"
"49058","64797","Preservation","2","2622","5","2004395","576","EAST 165 STREET","0","0","0","68","13517","6","2026220005","203","16","185","Morrisania-Melrose","40.825695","-73.906615","10456"
"49060","52764","Preservation","2","2365","26","2001202","873","BROOK AVENUE","0","0","0","20","5000","5","2023650026","203","17","141","Morrisania-Melrose","40.82269","-73.910507","10451"
"49060","64260","Preservation","2","2405","13","2001758","370","EAST 159 STREET","0","0","0","4","2500","3","2024050013","201","17","69","Melrose South-Mott Haven North","40.823229","-73.915471","10451"
"49060","64309","Preservation","2","2419","13","2001902","320","EAST 160 STREET","0","0","0","6","2475","4","2024190013","203","17","69","Melrose South-Mott Haven North","40.824215","-73.91625","10451"
"49060","64510","Preservation","2","2408","33","2001803","369","EAST 162 STREET","0","0","0","16","3352","5","2024080033","203","17","143","East Concourse-Concourse Village","40.825021","-73.91416100000001","10451"
"49060","95625","Preservation","2","2384","7","2001520","920","MELROSE AVENUE","0","0","0","4","2900","4","2023840007","203","17","141","Morrisania-Melrose","40.825064","-73.913362","10451"
"49067","64306","Preservation","2","2360","70","2001154","530","EAST 159 STREET","0","0","0","44","0","6","2023600070","201","17","71","Melrose South-Mott Haven North","40.82137","-73.91061","10451"
"49070","213832","Preservation","3","1484","15","3039725","1438","BROADWAY","0","0","0","9","0","4","3014840015","303","41","375","Stuyvesant Heights","40.688073","-73.919583","11221"
"49070","334864","Preservation","3","1501","26","3040340","706","MAC DONOUGH STREET","0","0","0","4","1313","3","3015010026","303","41","377","Stuyvesant Heights","40.683927","-73.918283","11233"
"49070","357634","Preservation","3","1484","47","3039736","1001","PUTNAM AVENUE","0","0","0","6","1300","4","3014840047","303","41","375","Stuyvesant Heights","40.687426","-73.920572","11221"
"49070","357669","Preservation","3","1486","20","3039813","1064","PUTNAM AVENUE","0","0","0","5","1625","3","3014860020","303","41","375","Stuyvesant Heights","40.687521","-73.919627","11221"
"49070","357675","Preservation","3","1486","25","3039818","1074","PUTNAM AVENUE","0","0","0","3","855","3","3014860025","303","41","375","Stuyvesant Heights","40.687554","-73.919332","11221"
"49070","357677","Preservation","3","1486","27","3039820","1078","PUTNAM AVENUE","0","0","0","13","3805","4","3014860027","303","41","375","Stuyvesant Heights","40.68757","-73.919216","11221"
"49070","359775","Preservation","3","1653","59","3045637","104","RALPH AVENUE","0","0","0","7","1680","4","3016530059","303","41","385","Stuyvesant Heights","40.686453","-73.923429","11221"
"49103","59514","Preservation","2","2872","312","2008717","1479","CROMWELL AVENUE","0","0","0","72","13367","6","2028720312","204","16","21302","Highbridge","40.842527","-73.918547","10452"
"49143","945536","New Construction","4","6","7501",,"20090","BORDEN AVENUE","0","0","0","306","12100","32",,"402","26","1","Hunters Point-Sunnyside-West Maspeth","40.740477","-73.950129","11101"
"49147","6125","Preservation","1","2174","188","1064203","21","ARDEN STREET","0","15","15","15","0","5","1021740188","112","10","285","Washington Heights North","40.861702","-73.926969","10040"
"49171","64618","Preservation","2","2632","1","2004497","665","EAST 163 STREET","0","0","0","62","111425","5","2026320001","203","16","185","Morrisania-Melrose","40.82345","-73.906167","10456"
"49171","113704","Preservation","2","2621","1","2116529","3250","3 AVENUE","0","0","0","63","137833","6","2026210001","203","16","185","Morrisania-Melrose","40.824212","-73.908633","10456"
"49171","806307","Preservation","2","2621","1","2004388","970","BOSTON ROAD","0","0","0","63","181500","5","2026210001","203","16","185","Morrisania-Melrose","40.824829","-73.908192","10456"
"49171","806372","Preservation","2","2621","1","2116530","955","CAULDWELL AVENUE","0","0","0","64","137833","6","2026210001","203","16","185","Morrisania-Melrose","40.824446","-73.906407","10456"
"49172","948177","New Construction","2","2421","27","2129176","316","EAST 162 STREET","86","0","86","86","5045","10","2024210027","204","17","173","East Concourse-Concourse Village","40.826032","-73.916443","10451"
"49173","946227","New Construction","2","3318","29","2128677","2808","JEROME AVENUE","0","0","0","31","3184","7","2033180029","207","14","40303","Van Cortlandt Village","40.87044","-73.894512","10468"
"49248",,"Preservation",,,,,,,"0","0","0","0","0","10",,,,,,,,
"49270","947270","New Construction","1","779","7","1014279","257","WEST 29 STREET","0","0","0","37","2469","14","1007790007","105","3","95","Midtown-Midtown South","40.748521","-73.994464","10001"
"49272","944498","New Construction","1","919","58","1000000","202","EAST 39 STREET","0","0","0","91","6392","0","1009190058","106","4","78","Murray Hill-Kips Bay","40.748796","-73.975653","10016"
"49273","944527","New Construction","3","2732","7501","3418255","59","FROST STREET","0","0","0","47","45129","7","3027327501","301","34","515","North Side-South Side","40.71764","-73.9495","11211"
"49275","394700","Preservation","3","7055","13","3189540","2950","WEST 24 STREET","0","0","0","120","34000","19","3070550013","313","47","326","Seagate-Coney Island","40.57454","-73.990886","11224"
"49275","809816","Preservation","3","7055","13","3189540","2960","WEST 24 STREET","0","0","0","120","34000","19","3070550013","313","47","326","Seagate-Coney Island","40.574326","-73.990846","11224"
"49275","809817","Preservation","3","7055","13","3189540","2970","WEST 24 STREET","0","0","0","120","34000","19","3070550013","313","47","326","Seagate-Coney Island","40.574134","-73.99081","11224"
"49276","944544","New Construction","1","1037","7501","1090496","733","8 AVENUE","0","0","0","12","2247","5","1010377501","104","3","127","Clinton","40.759887","-73.987868","10036"
"49281","550156","Preservation","4","9970","23","4213647","89-06","138 STREET","0","0","0","9","1951","3","4099700023","412","24","212","Jamaica","40.701293","-73.81439","11435"
"49281","944555","Preservation","4","10090","21","4457458","107-04","150 STREET","0","0","0","13","3256","4","4100900021","412","28","198","South Jamaica","40.694321","-73.800901","11435"
"49285","947478","New Construction","1","345","17","1089961","331","EAST HOUSTON STREET","0","0","0","78","4984","13","1003450017","103","2","2201","Lower East Side","40.721042","-73.982442","10002"
"49338","944796","New Construction","2","3013","7501","2128557","1512","BOONE AVENUE","0","0","0","127","6212","15","2030137501","203","17","157","Crotona Park East","40.83228","-73.885535","10460"
"49358","25197","Preservation","1","1843","14","1055683","153","MANHATTAN AVENUE","0","0","0","22","16000","6","1018430014","107","7","193","Morningside Heights","40.799427","-73.960927","10025"
"49358","25198","Preservation","1","1843","15","1055684","157","MANHATTAN AVENUE","0","0","0","24","16300","6","1018430015","107","7","193","Morningside Heights","40.79949","-73.96088","10025"
"49358","25199","Preservation","1","1843","16","1055685","161","MANHATTAN AVENUE","0","0","0","18","16000","6","1018430016","107","7","193","Morningside Heights","40.799553","-73.960833","10025"
"49391","945214","New Construction","1","806","7502","1088841","855","AVENUE OF THE AMERICAS","0","0","0","375","32929","33","1008067502","105","3","101","Midtown-Midtown South","40.747431","-73.989519","10001"
"49418","1101","Preservation","1","1558","50","1050342","1850","SECOND AVENUE","0","0","0","49","62500","26","1015580050","108","5","15601","Yorkville","40.78396","-73.947283","10128"
"49445","40063","Preservation","1","1727","20","1053724","31","WEST 129 STREET","18","0","18","18","4138","6","1017270020","110","9","208","Central Harlem North-Polo Grounds","40.809604","-73.941909","10027"
"49445","40069","Preservation","1","1727","16","1053722","39","WEST 129 STREET","25","0","25","25","4996","6","1017270016","110","9","208","Central Harlem North-Polo Grounds","40.809665","-73.942057","10027"
"49445","40079","Preservation","1","1727","14","1053721","43","WEST 129 STREET","25","0","25","25","4996","6","1017270014","110","9","208","Central Harlem North-Polo Grounds","40.809698","-73.942129","10027"
"49445","40088","Preservation","1","1727","10","1053719","53","WEST 129 STREET","24","0","24","24","4996","6","1017270010","110","9","208","Central Harlem North-Polo Grounds","40.809778","-73.942317","10027"
"49455","42407","Preservation","1","2036","10","1060588","287","WEST 150 STREET","0","0","0","20","3444","5","1020360010","110","9","236","Central Harlem North-Polo Grounds","40.825657","-73.938755","10039"
"49481","946226","New Construction","2","2370","35","2128570","3361","3 AVENUE","0","0","0","63","4628","7","2023700035","203","16","185","Morrisania-Melrose","40.826602","-73.907698","10456"
"49501","79187","Preservation","2","2709","34","2005606","847","FOX STREET","0","8","8","8","7400","4","2027090034","202","17","87","Longwood","40.817743","-73.896088","10459"
"49517","945811","New Construction","2","3360","70","2121023","3580","WEBSTER AVENUE","0","0","0","95","7825","13","2033600070","212","11","435","park-cemetery-etc-Bronx","40.88149","-73.870374","10467"
"49533","211017","Preservation","3","3077","1","3327971","54","BOERUM STREET","0","387","387","387","0","21","3030770001","301","34","491","East Williamsburg","40.705512","-73.947161","11206"
"49533","211018","Preservation","3","3060","75","3071200","91","BOERUM STREET","0","387","387","387","0","21","3030600075","301","34","505","East Williamsburg","40.705676","-73.945513","11206"
"49533","331799","Preservation","3","3078","1","3338422","67","MANHATTAN AVENUE","0","387","387","387","0","21","3030780001","301","34","491","East Williamsburg","40.704699","-73.944525","11206"
"49533","340170","Preservation","3","3058","1","3338413","30","MONTROSE AVENUE","0","387","387","387","0","22","3030580001","301","34","511","East Williamsburg","40.706762","-73.949111","11206"
"49533","807809","Preservation","3","3058","1","3338415","25","BOERUM STREET","0","387","387","387","0","22","3030580001","301","34","511","East Williamsburg","40.705359","-73.948755","11206"
"49533","808686","Preservation","3","3077","1","3327972","31","LEONARD STREET","0","387","387","387","0","21","3030770001","301","34","491","East Williamsburg","40.70428","-73.946062","11206"
"49533","808883","Preservation","3","3078","1","3338423","29","MOORE STREET","0","387","387","387","0","21","3030780001","301","34","491","East Williamsburg","40.703513","-73.945118","11206"
"49534","945855","New Construction","2","2988","16","2127575","1500","HOE AVENUE","0","0","0","84","16875","8","2029880016","203","17","157","Crotona Park East","40.833126","-73.889158","10460"
"49544","10734","Preservation","1","373","18","1004386","330","EAST 4 STREET","33","0","33","33","2204","5","1003730018","103","2","2601","Lower East Side","40.721788","-73.979022","10009"
"49562","60426","Preservation","2","2867","47","2008501","1711","DAVIDSON AVENUE","39","47","86","86","98700","6","2028670047","205","14","217","University Heights-Morris Heights","40.847549","-73.913625","10453"
"49569","20765","Preservation","1","1775","165","1054499","112","EAST 128 STREET","0","0","0","157","25944","12","1017750165","111","9","242","East Harlem North","40.806676","-73.936941","10035"
"49570","10011","Preservation","1","2064","47","1079809","455","CONVENT AVENUE","0","0","0","3","688","4","1020640047","109","9","231","Hamilton Heights","40.827633","-73.944025","10031"
"49570","42452","Preservation","1","2081","142","1062132","524","WEST 150 STREET","0","0","0","3","797","3","1020810142","109","7","233","Hamilton Heights","40.828762","-73.946182","10031"
"49570","804217","Preservation","1","2064","46","1079827","457","CONVENT AVENUE","0","0","0","3","688","4","1020640046","109","9","231","Hamilton Heights","40.827677","-73.943993","10031"
"49575","945947","New Construction","2","2369","12","2127051","1016","WASHINGTON AVENUE","0","0","0","65","86581","9","2023690012","203","17","185","Morrisania-Melrose","40.826582","-73.909505","10456"
"49576","945948","New Construction","2","4647","7501","2129019","3639","WHITE PLAINS ROAD","0","0","0","69","62600","6","2046477501","212","12","378","Williamsbridge-Olinville","40.880117","-73.864811","10467"
"49588","949027","New Construction","1","933","7501","1084666","335","EAST 27 STREET","23","0","23","55","3560","9","1009337501","106","2","66","Murray Hill-Kips Bay","40.739566","-73.977039","10016"
"49607","954885","New Construction","2","2845","47","2128647","1561","WALTON AVENUE","60","0","60","60","9196","11","2028450047","204","14","209","West Concourse","40.843001","-73.913498","10452"
"49625","952254","New Construction","2","2333","1","2128555","255","E. 138TH STREET","96","0","96","96","20974","8","2023337501","201","8","51","Mott Haven-Port Morris","40.811367","-73.927649","10451"
"49628","20629","Preservation","1","1775","6","1054496","107","EAST 126 STREET","0","0","0","255","23797","11","1017750006","111","9","242","East Harlem North","40.805507","-73.937997","10035"
"49635","502964","Preservation","4","10318","17","4220047","178-25","93 AVENUE","0","1","1","1","2142","2","4103180017","412","27","444","Jamaica","40.707133","-73.782194","11433"
"49635","509831","Preservation","4","10848","5","4231913","201-10","99 AVENUE","0","1","1","1","1398","2","4108480005","412","27","50202","Hollis","40.711824","-73.758775","11423"
"49635","524251","Preservation","4","11137","146","4240176","212-44","112 ROAD","0","1","1","1","1720","2","4111370146","413","27","538","Queens Village","40.705481","-73.743913","11429"
"49635","524259","Preservation","4","11141","88","4240288","214-05","112 ROAD","0","1","1","1","1248","2","4111410088","413","27","538","Queens Village","40.704996","-73.741737","11429"
"49635","544606","Preservation","4","12977","34","4279539","241-51","132 ROAD","0","1","1","1","1600","2","4129770034","413","31","61602","Rosedale","40.675525","-73.730624","11422"
"49635","546603","Preservation","4","13101","32","4281401","221-16","134 ROAD","0","1","1","1","1352","2","4131010032","413","31","358","Laurelton","40.677637","-73.748372","11413"
"49635","589793","Preservation","4","12622","29","4271855","118-46","198 STREET","0","1","1","1","1520","2","4126220029","412","27","376","St. Albans","40.692085","-73.75338","11412"
"49635","606794","Preservation","4","11164","28","4240715","104-29","219 STREET","0","1","1","1","1440","2","4111640028","413","27","580","Queens Village","40.711537","-73.735702","11429"
"49635","606930","Preservation","4","12736","38","4274375","117-41","219 STREET","0","1","1","1","1216","2","4127360038","413","27","608","Cambria Heights","40.694447","-73.741493","11411"
"49635","607523","Preservation","4","13128","4",,"137-35","220 PLACE","0","1","1","1","840","2",,"413","31","358","Laurelton","40.674181","-73.750883","11413"
"49635","611062","Preservation","4","12934","129","4278619","131-25","224 STREET","0","1","1","1","1474","0","4129340129","413","31","630","Laurelton","40.680543","-73.744135","11413"
"49635","611063","Preservation","4","12934","127","4278618","131-27","224 STREET","0","1","1","1","1440","2","4129340127","413","31","630","Laurelton","40.680504","-73.744157","11413"
"49635","743473","Preservation","5","1227","37","5027759","43","HARBOR ROAD","0","1","1","1","888","1","5012270037","501","49","223","Mariner's Harbor-Arlington-Port Ivory-Graniteville","40.636","-74.160204","10303"
"49657","377137","Preservation","3","1321","11",,"320","STERLING PLACE","0","0","0","0","0","6",,"308","35","207","Prospect Heights","40.675547","-73.967817","11238"
"49690","952080","New Construction","1","862","7504","1017014","160","MADISON AVENUE","0","0","0","319","17395","42","1008627504","105","4","74","Midtown-Midtown South","40.746769","-73.983698","10016"
"49706","948157","New Construction","3","2333","7501","3424736","149","KENT AVENUE","0","0","0","164","38520","7","3023337501","301","33","555","North Side-South Side","40.719303","-73.962803","11249"
"49713","950357","New Construction","2","2369","1","2000000","986","WASHINGTON AVENUE","95","0","95","95","0",,"2023690001","203","17","185","Morrisania-Melrose","40.825945","-73.909852","10456"
"49716","207180","Preservation","3","1734","58","3048430","825","BEDFORD AVENUE","4","0","4","4","0","4","3017340058","303","33","1237","Bedford","40.695657","-73.956347","11205"
"49716","247933","Preservation","3","5099","37","3117105","83","EAST 18 STREET","7","0","7","7","0","4","3050990037","314","40","51002","Flatbush","40.649155","-73.963012","11226"
"49716","294186","Preservation","3","3139","12","3071834","892","FLUSHING AVENUE","27","0","27","27","0","5","3031390012","304","34","391","Bushwick South","40.702106","-73.936153","11206"
"49716","322143","Preservation","3","1948","28","3055591","368","LAFAYETTE AVENUE","8","0","8","8","0","4","3019480028","302","35","231","Clinton Hill","40.688772","-73.960873","11238"
"49716","329197","Preservation","3","5127","15","3117702","72","LOTT STREET","4","0","4","4","0","4","3051270015","317","40","794","Erasmus","40.647749","-73.954209","11226"
"49716","329199","Preservation","3","5127","16","3117703","74","LOTT STREET","4","0","4","4","0","4","3051270016","317","40","794","Erasmus","40.647708","-73.954209","11226"
"49716","351171","Preservation","3","2031","57","3058003","165","PARK AVENUE","9","0","9","9","0","4","3020310057","302","35","211","Fort Greene","40.696228","-73.972831","11205"
"49716","388933","Preservation","3","1173","53","3029404","802","WASHINGTON AVENUE","12","0","12","12","0","4","3011730053","308","35","207","Prospect Heights","40.673995","-73.963041","11238"
"49716","388945","Preservation","3","1176","98","3029544","840","WASHINGTON AVENUE","13","0","13","13","0","4","3011760098","308","35","215","Prospect Heights","40.673037","-73.962854","11238"
"49722","948722","New Construction","3","3805","7501","3413699","491","SHEFFIELD AVENUE","52","0","52","52","9750","6","3038057501","305","42","1126","East New York (Pennsylvania Ave)","40.664986","-73.8951","11207"
"49722","948723","New Construction","3","3804","1","3421640","494","SHEFFIELD AVE","84","0","84","84","13880","8","3038047501","305","42","1126","East New York (Pennsylvania Ave)","40.664945","-73.895111","11207"
"49722","948724","New Construction","3","3820","7501","3418179","494","GEORGIA AVENUE","90","0","90","90","20000","7","3038207501","305","42","1130","East New York (Pennsylvania Ave)","40.664166","-73.895855","11207"
"49722","969838","New Construction","3","3819","7501","3418180","481","WILLIAMS AVENUE","52","0","52","52","10000","7","3038197501","305","42","1130","East New York (Pennsylvania Ave)","40.663863","-73.897661","11207"
"49908","955006","New Construction","1","1072","50","1090461","546","WEST 44 STREET","62","0","62","280","17792","14","1010720050","104","3","129","Clinton","40.761619","-73.996199","10036"
"49909",,"Preservation",,,,,,,"0","0","0","0","0","2",,,,,,,,
"49938","947501","New Construction","3","2494","1",,"31","EAGLE STREET","98","0","98","98","14557","7",,"301","33","563","Greenpoint","40.73476","-73.959294","11222"
