"_10_digit_bbl","borocode","block","lot","streetnumber","street_address","postcode","dof_square_footage","borough","latitude","longitude","community_board","council_district","census_tract","bin","nta"
"1017280057","1","1728","57","1200","ZEREGA AVE","10037","79989",,,,,,,,
"1017300009","1","1730","9","135","E 57TH ST","10037","267008","MANHATTAN","40.761055","-73.969411","105","4","11203","1036904","Turtle Bay-East Midtown"
"1017300025","1","1730","25","135","E 57TH ST","10037","267008","MANHATTAN","40.761055","-73.969411","105","4","11203","1036904","Turtle Bay-East Midtown"
"1017300036","1","1730","36","135","E 57TH ST","10037","267008","MANHATTAN","40.761055","-73.969411","105","4","11203","1036904","Turtle Bay-East Midtown"
"1017300045","1","1730","45","135","E 57TH ST","10037","267008","MANHATTAN","40.761055","-73.969411","105","4","11203","1036904","Turtle Bay-East Midtown"
"1017300064","1","1730","64","135","E 57TH ST","10037","267008","MANHATTAN","40.761055","-73.969411","105","4","11203","1036904","Turtle Bay-East Midtown"
"1017300075","1","1730","75","135","E 57TH ST","10037","267008","MANHATTAN","40.761055","-73.969411","105","4","11203","1036904","Turtle Bay-East Midtown"
"1017350040","1","1735","40","10","W 138TH ST","10037","63284","MANHATTAN","40.815149","-73.937381","110","9","212","1053920","Central Harlem North-Polo Grounds"
"1017350047","1","1735","47","30","W 138TH ST","10037","69803","MANHATTAN","40.815347","-73.937854","110","9","212","1053921","Central Harlem North-Polo Grounds"
"1017360001","1","1736","1","560","LENOX AVE","10037","384164","MANHATTAN","40.816237","-73.939288","110","9","212","1083987","Central Harlem North-Polo Grounds"
"1017360027","1","1736","27","5925","BROADWAY","10037","253722",,,,,,,,
"1017367501","1","1736","7501","34","WEST  139 STREET","10037","176100","MANHATTAN","40.815761","-73.936831","110","9","212","1087516","Central Harlem North-Polo Grounds"
"1017370001","1","1737","1","620","LENOX AVENUE","10037","185318","MANHATTAN","40.817647","-73.938264","110","9","214","1053936","Central Harlem North-Polo Grounds"
"1017370015","1","1737","15","3110","37TH AVE","10037","185318",,,,,,,,
"1017370025","1","1737","25","3110","37TH AVE","10037","555954",,,,,,,,
"1017370059","1","1737","59","9","PARK PL","10037","185318","MANHATTAN","40.712792","-74.008217","101","1","21","1001399","SoHo-TriBeCa-Civic Center-Little Italy"
"1017370069","1","1737","69","630","LENOX AVENUE","10037","185318","MANHATTAN","40.818095","-73.937938","110","9","214","1053940","Central Harlem North-Polo Grounds"
"1017390022","1","1739","22","309","E 94TH ST","10037","93855","MANHATTAN","40.782744","-73.947544","108","5","15601","1050309","Yorkville"
"1017400009","1","1740","9","51","WEST  142 STREET","10037","115350","MANHATTAN","40.818009","-73.93645","110","9","214","1081459","Central Harlem North-Polo Grounds"
"1017400017","1","1740","17","1","CENTRE ST","10037","152421","MANHATTAN","40.713001","-74.004181","101","1","29","1001394","Chinatown"
"1017457501","1","1745","7501","330","HULL AVE","10035","112576",,,,,,,,
"1017457502","1","1745","7502","1465","5 AVENUE","10035","75488","MANHATTAN","40.802206","-73.945325","111","9","184","1088264","East Harlem North"
"1017460002","1","1746","2","1832","MADISON AVENUE","10035","167900","MANHATTAN","40.802019","-73.943379","111","9","198","1087193","East Harlem North"
"1017460021","1","1746","21","450","7TH AVE","10035","138050","MANHATTAN","40.751359","-73.990367","105","3","109","1014408","Midtown-Midtown South"
"1017467501","1","1746","7501","1485","5 AVENUE","10035","455211","MANHATTAN","40.802736","-73.944938","111","9","198","1087768","East Harlem North"
"1017480001","1","1748","1","2534","7TH AVE","10035","168963","MANHATTAN","40.822709","-73.938306","110","9","234","1084143","Central Harlem North-Polo Grounds"
"1017480035","1","1748","35","521","W 122ND ST","10035","194030","MANHATTAN","40.810973","-73.959064","109","7","211","1059670","Morningside Heights"
"1017490010","1","1749","10","250","BROADWAY","10035","57960","MANHATTAN","40.712982","-74.007301","101","1","21","1001408","SoHo-TriBeCa-Civic Center-Little Italy"
"1017530027","1","1753","27","45","E 135TH ST","10035","53334","MANHATTAN","40.811838","-73.935437","111","9","210","1082615","East Harlem North"
"1017550033","1","1755","33","118","PROSPECT ST","10037","106596",,,,,,,,
"1017550047","1","1755","47","54","EAST  131 STREET","10037","52000","MANHATTAN","40.809333","-73.937441","111","9","206","1089072","Central Harlem North-Polo Grounds"
"1017560024","1","1756","24","1200","ZEREGA AVE","10037","62169",,,,,,,,
"1017560039","1","1756","39","1261","5TH AVE","10037","60520","MANHATTAN","40.795237","-73.950409","111","9","17401","1085970","East Harlem South"
"1017570001","1","1757","1","250","BROADWAY","10037","360000","MANHATTAN","40.712982","-74.007301","101","1","21","1001408","SoHo-TriBeCa-Civic Center-Little Italy"
"1017570020","1","1757","20","250","BROADWAY","10037","449600","MANHATTAN","40.712982","-74.007301","101","1","21","1001408","SoHo-TriBeCa-Civic Center-Little Italy"
"1017600001","1","1760","1","2225","5 AVENUE","10037","716400","MANHATTAN","40.813058","-73.937387","111","9","210","1081109","East Harlem North"
"1017600101","1","1760","101","45","EAST  135 STREET","10037","232414","MANHATTAN","40.811838","-73.935437","111","9","210","1082615","East Harlem North"
"1017630001","1","1763","1","2289","5TH AVE","10037","370814","MANHATTAN","40.814945","-73.936012","111","9","210","1054344","East Harlem North"
"1017640001","1","1764","1","2289","5TH AVE","10037","449973","MANHATTAN","40.814945","-73.936012","111","9","210","1054344","East Harlem North"
"1017670005","1","1767","5","42","W 39TH 14TH FLOOR","10035","66900",,,,,,,,
"1017670016","1","1767","16","1900","LEXINGTON AVENUE","10035","201276","MANHATTAN","40.800055","-73.940585","111","9","182","1054347","East Harlem North"
"1017670028","1","1767","28","2180","3RD AVE","10035","147000","MANHATTAN","40.799799","-73.938663","111","8","182","1089075","East Harlem North"
"1017670030","1","1767","30","165","E 118TH ST","10035","65000","MANHATTAN","40.799563","-73.939762","111","8","182","1088293","East Harlem North"
"1017680012","1","1768","12","1940","LEXINGTON AVE","10035","113535","MANHATTAN","40.80073","-73.940093","111","9","196","1054368","East Harlem North"
"1017690005","1","1769","5","250","BROADWAY","10035","157569","MANHATTAN","40.712982","-74.007301","101","1","21","1001408","SoHo-TriBeCa-Civic Center-Little Italy"
"1017690021","1","1769","21","100","WILLIAM ST","10035","120368","MANHATTAN","40.708497","-74.007477","101","1","1502","1001116","Battery Park City-Lower Manhattan"
"1017697501","1","1769","7501",,"PO BOX 935","10035","78087",,,,,,,,
"1017700158","1","1770","158","1982","LEXINGTON AVENUE","10035","358400","MANHATTAN","40.801915","-73.939229","111","9","196","1054407","East Harlem North"
"1017730007","1","1773","7","14125","CLAYTON RD","10035","127000",,,,,,,,
"1017730020","1","1773","20","2","PARAGON DR","10035","64363",,,,,,,,
"1017740001","1","1774","1","1825","PARK AVE","10035","112500","MANHATTAN","40.805258","-73.938875","111","9","196","1054472","East Harlem North"
"1017740030","1","1774","30","300","ROBBINS LN","10035","122944",,,,,,,,
"1017740056","1","1774","56","2080","LEXINGTON AVE","10035","58948","MANHATTAN","40.804716","-73.937182","111","9","196","1087087","East Harlem North"
"1017750045","1","1775","45","1200","ZEREGA AVE","10035","73354",,,,,,,,
"1017750165","1","1775","165","112","E 128TH ST","10035","195842","MANHATTAN","40.806676","-73.936941","111","9","242","1054499","East Harlem North"
"1017770005","1","1777","5","250","BROADWAY","10035","199884","MANHATTAN","40.712982","-74.007301","101","1","21","1001408","SoHo-TriBeCa-Civic Center-Little Italy"
"1017780006","1","1778","6","123","EAST  129 STREET","10035","106332","MANHATTAN","40.807082","-73.935929","111","9","242","1054510","East Harlem North"
"1017830012","1","1783","12","500","TRINITY AVE","10035","76941",,,,,,,,
"1017860009","1","1786","9","95","PINE ST","10035","62791","MANHATTAN","40.705085","-74.005879","101","1","7","1000873","Battery Park City-Lower Manhattan"
"1017870001","1","1787","1","2243","3 AVENUE","10035","285185","MANHATTAN","40.801859","-73.937148","111","8","194","1054626","East Harlem North"
"1017870060","1","1787","60","134","BROADWAY","10035","247156","MANHATTAN","40.708958","-74.010698","101","1","7",,"Battery Park City-Lower Manhattan"
"1017870070","1","1787","70","134","BROADWAY","10035","297425","MANHATTAN","40.708958","-74.010698","101","1","7",,"Battery Park City-Lower Manhattan"
"1017890001","1","1789","1","2283","3 AVENUE","10035","50908","MANHATTAN","40.802964","-73.935912","111","8","242","1087527","East Harlem North"
"1017890021","1","1789","21","551","5TH AVE","10035","208526","MANHATTAN","40.755617","-73.979318","105","4","94","1035389","Midtown-Midtown South"
"1017890046","1","1789","46","340","PEMBERWICK RD","10035","54013",,,,,,,,
"1017920005","1","1792","5","207","E 127TH ST","10035","91256","MANHATTAN","40.804822","-73.93444","111","8","242","1087849","East Harlem North"
"1017920019","1","1792","19","2485","2 AVENUE","10035","137456","MANHATTAN","40.80422","-73.932566","111","8","242","1054700","East Harlem North"
"1017950035","1","1795","35","342","EAST  119 STREET","10035","59411","MANHATTAN","40.798309","-73.934905","111","8","188","1076488","East Harlem North"
"1017960020","1","1796","20","110","WILLIAM ST","10035","98107","MANHATTAN","40.708782","-74.007196","101","1","1502","1001186","Battery Park City-Lower Manhattan"
"1017970001","1","1797","1","250","BROADWAY","10035","542155","MANHATTAN","40.712982","-74.007301","101","1","21","1001408","SoHo-TriBeCa-Civic Center-Little Italy"
"1018070030","1","1807","30","250","BROADWAY","10035","51546","MANHATTAN","40.712982","-74.007301","101","1","21","1001408","SoHo-TriBeCa-Civic Center-Little Italy"
"1018080001","1","1808","1","250","BROADWAY","10035","630078","MANHATTAN","40.712982","-74.007301","101","1","21","1001408","SoHo-TriBeCa-Civic Center-Little Italy"
"1018190040","1","1819","40","9","METROTECH CTR","10035","94875",,,,,,,,
"1018200061","1","1820","61","1200","ZEREGA AVE","10026","51456",,,,,,,,
"1018207503","1","1820","7503","45","ROCKEFELLER PLZ","10026","103659","MANHATTAN","40.759204","-73.978335","105","4","104","1083860","Midtown-Midtown South"
"1018220029","1","1822","29","45","LENOX AVENUE","10026","65681","MANHATTAN","40.799519","-73.9515","110","9","216","1084006","Central Harlem South"
"1018230010","1","1823","10","73","W 108TH ST","10026","57516","MANHATTAN","40.800291","-73.961295","107","7","193","1055708","Morningside Heights"
"1018230018","1","1823","18","1200","ZEREGA AVE","10026","65048",,,,,,,,
"1018237501","1","1823","7501","66","SAINT NICHOLAS AVE","10026","58429","MANHATTAN","40.801109","-73.952521","110","9","216","1055030","Central Harlem South"
"1018240003","1","1824","3","850","BRONX RIVER RD","10026","50760",,,,,,,,
"1018240016","1","1824","16","60","E 42ND ST","10026","154962","MANHATTAN","40.752532","-73.978662","105","4","82","1035335","Murray Hill-Kips Bay"
"1018240055","1","1824","55","92","SAINT NICHOLAS AVE","10026","64869","MANHATTAN","40.802102","-73.952567","110","9","218","1055039","Central Harlem South"
"1018250036","1","1825","36","102","W 116TH ST","10026","75600","MANHATTAN","40.802302","-73.950364","110","9","218","1055048","Central Harlem South"
"1018250059","1","1825","59","21702","JAMAICA AVE","10026","76300",,,,,,,,
"1018257501","1","1825","7501","106","WEST  116 STREET","10026","60290","MANHATTAN","40.802329","-73.950433","110","9","218","1087943","Central Harlem South"
"1018260008","1","1826","8","235","CENTRAL PARK NORTH","10026","86124","MANHATTAN","40.799941","-73.956477","110","9","216","1085302","Central Harlem South"
"1018260013","1","1826","13","372","MCLEAN AVE","10026","53098",,,,,,,,
"1018260036","1","1826","36","423","W 55TH ST","10026","65286","MANHATTAN","40.766993","-73.987531","104","3","139","1026842","Clinton"
"1018270001","1","1827","1","134","BROADWAY","10026","105273","MANHATTAN","40.708958","-74.010698","101","1","7",,"Battery Park City-Lower Manhattan"
"2029400001","2","2940","1","3154","ALBANY CRESCENT 2 FL","10460","75978","BRONX","40.8794","-73.902475","208","14","277","2096014","Van Cortlandt Village"
"2029400006","2","2940","6","3154","ALBANY CRESCENT 2 FL","10460","64300","BRONX","40.8794","-73.902475","208","14","277","2096014","Van Cortlandt Village"
"2029400011","2","2940","11","494","8TH AVE","10460","101262",,,,,,,,
"2029400019","2","2940","19","1762","BOSTON RD","10460","51306","BRONX","40.837777","-73.887079","203","17","161","2010683","Crotona Park East"
"2029400058","2","2940","58","1180","WELSH RD","10460","82524",,,,,,,,
"2029400065","2","2940","65","1180","WELSH RD","10460","82500",,,,,,,,
"2029400072","2","2940","72","3154","ALBANY CRESCENT","10460","76800","BRONX","40.8794","-73.902475","208","14","277","2096014","Van Cortlandt Village"
"2029440001","2","2944","1","90","CHURCH ST","10457","286346",,,,,,,,
"2029460001","2","2946","1","885","BRUCKNER BLVD","10457","72044","BRONX","40.817403","-73.893595","202","17","89","2102966","Hunts Point"
"2029470009","2","2947","9","1","STONE PL","10457","52882",,,,,,,,
"2029470014","2","2947","14","1910","ARTHUR AVE","10457","65181","BRONX","40.845391","-73.8935","206","17","36901","2009910","East Tremont"
"2029490025","2","2949","25","2881","MIDDLETOWN RD","10457","57659","BRONX","40.843525","-73.833449","210","13","26602","2045854","Pelham Bay-Country Club-City Island"
"2029490075","2","2949","75","1815","PROSPECT AVE","10457","54126","BRONX","40.841986","-73.891218","206","17","36902","2009958","East Tremont"
"2029600028","2","2960","28","866","ELSMERE PLACE","10460","76800","BRONX","40.842379","-73.886743","206","17","36502","2010152","East Tremont"
"2029640029","2","2964","29","1735","PARK AVE","10459","77768",,,,,,,,
"2029650051","2","2965","51","1490","BOSTON ROAD","10460","94061","BRONX","40.83457","-73.894461","203","17","153","2010271","Crotona Park East"
"2029650100","2","2965","100","850","JENNINGS STREET","10459","114409","BRONX","40.832299","-73.893391","203","17","153","2010275","Crotona Park East"
"2029750013","2","2975","13","3092","HULL AVE","10459","67986","BRONX","40.872113","-73.878676","207","11","425","2017920","Norwood"
"2029750037","2","2975","37","1601","BRONXDALE AVE","10459","167409","BRONX","40.843548","-73.856945","211","13","238","2043253","Van Nest-Morris Park-Westchester Square"
"2029760001","2","2976","1","1762","BOSTON RD","10459","63100","BRONX","40.837777","-73.887079","203","17","161","2010683","Crotona Park East"
"2029760007","2","2976","7","50","E 168TH ST","10459","185149","BRONX","40.836725","-73.919292","204","16","197","2101464","West Concourse"
"2029760082","2","2976","82","1357","SOUTHERN BOULEVARD","10459","86500","BRONX","40.831339","-73.891347","203","17","123","2100759","Crotona Park East"
"2029760092","2","2976","92","1327","SOUTHERN BOULEVARD","10459","61736","BRONX","40.8311","-73.891485","203","17","123","2010493","Crotona Park East"
"2029767501","2","2976","7501","1334","LOUIS NINE BOULEVARD","10459","174820","BRONX","40.831535","-73.892337","203","17","123","2118405","Crotona Park East"
"2029767502","2","2976","7502","870","JENNINGS STREET","10459","108050","BRONX","40.832452","-73.892426","203","17","123","2118406","Crotona Park East"
"1018270053","1","1827","53","8714","116TH ST","10026","54000",,,,,,,,
"1018287506","1","1828","7506","261","WEST  112 STREET","10026","66215","MANHATTAN","40.801492","-73.956346","110","9","216","1088153","Central Harlem South"
"1018290029","1","1829","29","1864","7TH AVE","10026","55917","MANHATTAN","40.801395","-73.953868","110","9","216","1055157","Central Harlem South"
"1018290033","1","1829","33","1878","A.C.POWELL JR.BLVD","10026","61710",,,,,,,,
"1018297501","1","1829","7501","2098","FREDRICK DOUGLASS BL","10026","91601","MANHATTAN","40.802798","-73.95654","110","9","216","1087078","Central Harlem South"
"1018307502","1","1830","7502","2110","FREDRICK DOUGLASS BL","10026","50128","MANHATTAN","40.803251","-73.956211","110","9","218","1087928","Central Harlem South"
"1018320001","1","1832","1","1230","PENNSYLVANIA AVE","10025","303585",,,,,,,,
"1018320010","1","1832","10","1740","BROADWAY","10025","93857","MANHATTAN","40.765098","-73.982095","105","4","137","1024877","Midtown-Midtown South"
"1018320016","1","1832","16","155","RIVERSIDE DR","10025","133915","MANHATTAN","40.791033","-73.97918","107","6","175","1033994","Upper West Side"
"1018320025","1","1832","25","4","PARK AVE","10025","100316","MANHATTAN","40.746752","-73.981598","105","2","74","1017084","Midtown-Midtown South"
"1018320036","1","1832","36","300","W 55TH ST","10025","84612","MANHATTAN","40.765142","-73.984253","104","3","139","1025416","Clinton"
"1018320043","1","1832","43","156","WILLIAM ST","10025","342540","MANHATTAN","40.709944","-74.006045","101","1","1501","1001281","Battery Park City-Lower Manhattan"
"1018337501","1","1833","7501","382","CENTRAL PARK WEST","10025","390628","MANHATTAN","40.79348","-73.965673","107","7","185","1074358","Upper West Side"
"1018337502","1","1833","7502","371","CENTRAL PARK WEST","10025","390628","MANHATTAN","40.792261","-73.964261","107","7","181",,"Upper West Side"
"1018337503","1","1833","7503","392","CENTRAL PARK W","10025","390628","MANHATTAN","40.793779","-73.963159","107","7","185","1055287","Upper West Side"
"1018337504","1","1833","7504","6","EAST 43 STREET","10025","390628","MANHATTAN","40.753979","-73.979997","105","4","94","1035347","Midtown-Midtown South"
"1018337505","1","1833","7505","775","COLUMBUS AVENUE","10025","92431","MANHATTAN","40.794049","-73.966644","107","7","185","1088481","Upper West Side"
"1018337506","1","1833","7506","795","COLUMBUS AVENUE","10025","232452","MANHATTAN","40.794559","-73.966272","107","7","185","1088631","Upper West Side"
"1018337507","1","1833","7507","805","COLUMBUS AVENUE","10025","129297","MANHATTAN","40.794987","-73.965957","107","7","185","1088152","Upper West Side"
"1018360001","1","1836","1","250","BROADWAY","10025","689340","MANHATTAN","40.712982","-74.007301","101","1","21","1001408","SoHo-TriBeCa-Civic Center-Little Italy"
"1018360036","1","1836","36","1740","BROADWAY","10025","100530","MANHATTAN","40.765098","-73.982095","105","4","137","1024877","Midtown-Midtown South"
"1018370029","1","1837","29","413","CENTRAL PARK WEST","10025","132877","MANHATTAN","40.794929","-73.962317","107","7","189","1055309","Upper West Side"
"1018377501","1","1837","7501","418","CENTRAL PARK WEST","10025","88060","MANHATTAN","40.795346","-73.962013","107","7","189","1055310","Upper West Side"
"1018390029","1","1839","29","431","CENTRAL PARK W","10025","115776","MANHATTAN","40.796298","-73.961319","107","7","189","1055480","Upper West Side"
"1018400029","1","1840","29","201","E 42ND ST","10025","201723","MANHATTAN","40.750714","-73.974295","106","4","88","1037549","Turtle Bay-East Midtown"
"1018407501","1","1840","7501","250","PARK AVE S","10025","87732","MANHATTAN","40.738231","-73.987818","105","2","52","1016176","Hudson Yards-Chelsea-Flatiron-Union Square"
"1018417503","1","1841","7503","455","CENTRAL PARK WEST","10025","214358","MANHATTAN","40.797939","-73.960115","107","7","189","1081578","Upper West Side"
"1018420029","1","1842","29","463","CENTRAL PARK W","10025","71216","MANHATTAN","40.798383","-73.959794","107","7","193","1055658","Morningside Heights"
"1018420042","1","1842","42","4225","21ST ST","10025","68200",,,,,,,,
"1018427501","1","1842","7501","50","W 17TH ST","10025","115824","MANHATTAN","40.738585","-73.99384","105","3","54","1015405","Hudson Yards-Chelsea-Flatiron-Union Square"
"1018430020","1","1843","20","15","W 39TH ST","10025","75164","MANHATTAN","40.751923","-73.983073","105","4","84","1016044","Midtown-Midtown South"
"1018440001","1","1844","1","981","COLUMBUS AVENUE","10025","79340","MANHATTAN","40.800684","-73.9618","107","7","193","1055708","Morningside Heights"
"1018440020","1","1844","20","200","W 57TH ST","10025","112493","MANHATTAN","40.765628","-73.980315","105","4","137","1024896","Midtown-Midtown South"
"1018440033","1","1844","33","42","RIVER ST","10025","54824",,,,,,,,
"1018457501","1","1845","7501","301","CATHERAL PARKWAY","10026","623043",,,,,,,,
"1018457502","1","1845","7502","352","CATHEDRAL PARKWAY","10025","102999","MANHATTAN","40.801263","-73.959907","107","7","193","1055748","Morningside Heights"
"1018460031","1","1846","31","134","BROADWAY","10026","56598","MANHATTAN","40.708958","-74.010698","101","1","7",,"Battery Park City-Lower Manhattan"
"2029830042","2","2983","42","317","MADISON AVE","10460","53568",,,,,,,,
"2029850031","2","2985","31","1932","CROTONA PARKWAY","10460","50392","BRONX","40.841909","-73.88541","206","17","359","2115777","East Tremont"
"2029850038","2","2985","38","3092","HULL AVE","10460","76268","BRONX","40.872113","-73.878676","207","11","425","2017920","Norwood"
"2029857501","2","2985","7501","1926","CROTONA PARKWAY","10460","102885","BRONX","40.841488","-73.885121","206","17","359","2010621","East Tremont"
"2029870025","2","2987","25","2751","GRAND CONCOURSE","10460","105000","BRONX","40.868185","-73.89278","207","14","40303","2017431","Van Cortlandt Village"
"2029880004","2","2988","4","1468","HOE AVENUE","10460","83481","BRONX","40.832493","-73.889538","203","17","157","2117123","Crotona Park East"
"2029890011","2","2989","11","1544","HOE AVENUE","10460","63675","BRONX","40.83424","-73.888491","203","17","157","2092191","Crotona Park East"
"2029900001","2","2990","1","494","8TH AVE","10460","52000",,,,,,,,
"2029900011","2","2990","11","250","BROADWAY","10460","55608",,,,,,,,
"2029910030","2","2991","30","1762","BOSTON RD","10460","70666","BRONX","40.837777","-73.887079","203","17","161","2010683","Crotona Park East"
"2029910034","2","2991","34","1776","HOE AVE","10460","58962","BRONX","40.837738","-73.886407","203","17","161","2010685","Crotona Park East"
"2029920043","2","2992","43","1950","DALY AVENUE","10460","64440","BRONX","40.841589","-73.884015","206","17","359","2010702","East Tremont"
"2029920052","2","2992","52","1945","VYSE AVE","10460","54494","BRONX","40.840814","-73.883092","206","17","359","2113077","East Tremont"
"2029970030","2","2997","30","250","BROADWAY","10460","63905",,,,,,,,
"2029980002","2","2998","2","150","E 58TH ST","10460","134000",,,,,,,,
"2030020025","2","3002","25","494","8TH AVE","10460","82530",,,,,,,,
"2030050007","2","3005","7","1904","VYSE AVENUE","10460","98524","BRONX","40.840134","-73.883479","206","17","359","2113158","East Tremont"
"2030050065","2","3005","65","8714","116TH ST","10460","108132",,,,,,,,
"2030060053","2","3006","53","15","W 39TH ST","10459","107444",,,,,,,,
"1018467501","1","1846","7501","250","PARK AVE S","10026","623043","MANHATTAN","40.738231","-73.987818","105","2","52","1016176","Hudson Yards-Chelsea-Flatiron-Union Square"
"1018470021","1","1847","21","21702","JAMAICA AVE","10026","54675",,,,,,,,
"1018480036","1","1848","36",,"PO BOX 467","10026","69000",,,,,,,,
"1018480042","1","1848","42","138","ATLANTIC AVE","10026","62000",,,,,,,,
"1018487503","1","1848","7503","2131","FREDRICK DOUGLASS BL","10026","152991","MANHATTAN","40.803893","-73.955766","110","9","20102","1088733","Central Harlem South"
"1018490023","1","1849","23",,"PO BOX 1175","10026","55458",,,,,,,,
"1018510005","1","1851","5","145","W 96TH ST","10025","96000","MANHATTAN","40.793421","-73.96884","107","7","181","1055892","Upper West Side"
"1018510008","1","1851","8","888","7TH AVE","10025","503511","MANHATTAN","40.765015","-73.980416","105","4","137","1024895","Midtown-Midtown South"
"1018510012","1","1851","12","127","WEST   96 STREET","10025","121713","MANHATTAN","40.793267","-73.968475","107","7","181","1055893","Upper West Side"
"1018517501","1","1851","7501","750","COLUMBUS AVENUE","10025","360660","MANHATTAN","40.793278","-73.967233","107","7","181","1079308","Upper West Side"
"1018520001","1","1852","1","9777","QUEENS BLVD","10025","204468",,,,,,,,
"1018520012","1","1852","12","107","WEST   97 STREET","10025","257760","MANHATTAN","40.793791","-73.967561","107","7","185","1089696","Upper West Side"
"1018520020","1","1852","20","790","COLUMBUS AVENUE","10025","257760","MANHATTAN","40.794568","-73.96629","107","7","185","1055902","Upper West Side"
"1018520031","1","1852","31","120","WEST  100 STREET","10025","257760","MANHATTAN","40.796069","-73.967119","107","7","185","1055905","Upper West Side"
"1018527501","1","1852","7501","156","WILLIAM ST","10025","632743","MANHATTAN","40.709944","-74.006045","101","1","1501","1001281","Battery Park City-Lower Manhattan"
"1018527502","1","1852","7502","801","AMSTERDAM AVENUE","10025","137551","MANHATTAN","40.796199","-73.968788","107","7","185","1088438","Upper West Side"
"1018550001","1","1855","1","250","BROADWAY","10025","700175","MANHATTAN","40.712982","-74.007301","101","1","21","1001408","SoHo-TriBeCa-Civic Center-Little Italy"
"1018550050","1","1855","50","8401","COLESVILLE RD","10025","83500",,,,,,,,
"1018590039","1","1859","39","1","PENN PLZ","10025","55590","MANHATTAN","40.751098","-73.992926","105","3","101","1014387","Midtown-Midtown South"
"1018597501","1","1859","7501","123","WEST  104 STREET","10025","64105","MANHATTAN","40.79844","-73.965038","107","7","189","1081580","Upper West Side"
"1018610010","1","1861","10","200","W 57TH ST","10025","170050","MANHATTAN","40.765628","-73.980315","105","4","137","1024896","Midtown-Midtown South"
"1018610040","1","1861","40","100","WASHINGTON ST","10025","113886","MANHATTAN","40.708494","-74.014291","101","1","13","1088750","Battery Park City-Lower Manhattan"
"1018627501","1","1862","7501","171","WEST  107 STREET","10025","56290","MANHATTAN","40.800701","-73.964217","107","7","193","1055986","Morningside Heights"
"1018630029","1","1863","29","15","W 39TH STREET, 7TH F","10025","67535","MANHATTAN","40.751923","-73.983073","105","4","84","1016044","Midtown-Midtown South"
"1018640009","1","1864","9","424","CATHEDERAL PARKWAY","10025","362400",,,,,,,,
"1018640036","1","1864","36","11835","QUEENS BLVD","10025","117276",,,,,,,,
"1018640039","1","1864","39","155","RIVERSIDE DR","10025","86819","MANHATTAN","40.791033","-73.97918","107","6","175","1033994","Upper West Side"
"1018650001","1","1865","1","1021","AMSTERDAM AVENUE","10025","13435076","MANHATTAN","40.803092","-73.963764","109","7","19701","1082828","Morningside Heights"
"1018650040","1","1865","40","671","N GLEBE RD, SUITE 80","10025","358800",,,,,,,,
"1018660001","1","1866","1","1111","AMSTERDAM AVE","10025","577649","MANHATTAN","40.805841","-73.961751","109","7","20101","1056035","Morningside Heights"
"1018670001","1","1867","1","1111","AMSTERDAM AVE","10025","148067","MANHATTAN","40.805841","-73.961751","109","7","20101","1056035","Morningside Heights"
"1018670005","1","1867","5","1111","AMSTERDAM AVE","10025","280560","MANHATTAN","40.805841","-73.961751","109","7","20101","1056035","Morningside Heights"
"1018670042","1","1867","42","1125","AMSTERDAM AVENUE","10025","83170","MANHATTAN","40.806355","-73.961378","109","7","20101","1085710","Morningside Heights"
"1018670067","1","1867","67","400","W 119TH ST","10027","55067","MANHATTAN","40.808088","-73.958054","109","7","20701","1059506","Morningside Heights"
"1018680001","1","1868","1","740","W END AVE","10025","135463","MANHATTAN","40.795352","-73.973126","107","6","183","1056059","Upper West Side"
"1018680020","1","1868","20","129","E 29TH ST","10025","53305","MANHATTAN","40.74317","-73.981765","106","2","72","1018253","Murray Hill-Kips Bay"
"1018680044","1","1868","44","421","7TH AVE","10025","57300","MANHATTAN","40.750503","-73.990966","105","3","101","1015192","Midtown-Midtown South"
"1018680061","1","1868","61","4611","12TH AVE","10025","198248",,,,,,,,
"2030100004","2","3010","4","1670","LONGFELLOW AVE","10460","66258","BRONX","40.834879","-73.885021","203","17","161","2010933","Crotona Park East"
"2030100012","2","3010","12","494","8TH AVE","10460","73500",,,,,,,,
"2030140015","2","3014","15","853","BROADWAY","10460","65850",,,,,,,,
"2030150034","2","3015","34","594","BROADWAY","10460","65324",,,,,,,,
"2030220001","2","3022","1","1085","E 12TH ST","10458","66960",,,,,,,,
"2030220010","2","3022","10","1325","CUSTER HILL AVE 2ND","10458","56448",,,,,,,,
"2030220031","2","3022","31","2405","MARION AVENUE","10458","61572","BRONX","40.858962","-73.895083","205","15","39902","2010993","Bedford Park-Fordham North"
"2030220050","2","3022","50",,"PO BOX 579","10458","51900",,,,,,,,
"2030220058","2","3022","58","1995","BROADWAY","10458","67570",,,,,,,,
"2030220073","2","3022","73","1995","BROADWAY","10458","132756",,,,,,,,
"2030240069","2","3024","69","495","BROADWAY","10458","143000",,,,,,,,
"2030240080","2","3024","80","385","EAST  184 STREET","10458","124888","BRONX","40.856893","-73.895636","205","15","38302","2102071","Fordham South"
"2030250013","2","3025","13","2421","WEBSTER AVENUE","10458","98922","BRONX","40.859444","-73.893517","205","15","39902","2011060","Bedford Park-Fordham North"
"2030260005","2","3026","5","4403","15TH AVE","10458","56160",,,,,,,,
"2030260020","2","3026","20",,"PO BOX 300381","10458","50800",,,,,,,,
