"serialno","sporder","pwgtp","wgtp","agep","cit","rel","sch","schg","schl","sex","esr","lanx","eng","msp","mar","wkw","wkhp","ds","jwtr","np","ten","hht","agecateg","boro","citizenstatus","educattain","est_childcare","est_commuting","est_eitc","est_ficatax","est_heap","est_housing","est_incometax","est_moop","est_nutrition","est_povgap","est_povgapindex","ethnicity","famtype_pu","ftptwork","intp_adj","mrgp_adj","nycgov_income","nycgov_pov_stat","nycgov_rel","nycgov_threshold","off_pov_stat","off_threshold","oi_adj","pa_adj","povunit_id","povunit_rel","pretaxincome_pu","retp_adj","rntp_adj","semp_adj","ssip_adj","ssp_adj","totalworkhrs_pu","wagp_adj"
"6444","2","219","221","31","1","1","1","0","14","2","1","2",,"1","1","52","40","2","1","3","1","1","2","5","1","4","8995.4124","4344.25","0","14813.92665","0","0","59494.5173",,"0","0","0","1","1","1","0","2038.38","103746.95365","2","1","21592.6566877243","2","15720","0","0","1","2","193646.1","0","0","0","0","0","1","40767.6"
"6444","3","150","221","0","1","2","0","0",,"1",,,,,"5",,"0",,,"3","1","1","1","5","1",,"8995.4124","4344.25","0","14813.92665","0","0","59494.5173",,"0","0","0","1","1","3","0","2038.38","103746.95365","2","2","21592.6566877243","2","15720","0","0","1","3","193646.1","0","0","0","0","0","1","0"
"6457","1","73","69","22","1","0","1","0","13","1","1","2",,"6","5","33","75","2","4","1","3","4","2","4","1","4","0","868.56","0","3508.561575","0","0","9537.1757555","399","0","0","0","1","8","2","0","0","31550.2526695","2","0","11369.6756032076","2","10160","0","0","1","1","45863.55","0","1324.947","0","0","0","2","45863.55"
"6536","1","118","109","43","1","0","1","0","14","2","1","2",,"6","5","52","38","2","4","1","3","6","2","3","1","4","0","940","0","3898.40175","0","0","11379.35250779","4299","0","0","0","1","8","1","101.919","0","30544.66474221","2","0","11369.6756032076","2","10160","0","0","1","1","51061.419","0","1008.9981","0","0","0","3","50959.5"
"6544","1","142","134","37","4","0","1","0","13","2","1","2",,"6","5","52","40","2","2","2","1","3","2","4","2","4","0","940","0","3356.290002645","0","0","8437.7658439189","849","0","0","0","2","6","1","0","784.7763","40637.8521534361","2","0","16031.2426005227","2","13078","0","0","1","1","54220.908","0","0","1019.19","0","0","3","41990.628"
"6544","2","111","134","78","4","4","1","0","3","1","6","2",,"3","2",,"0","1",,"2","1","3","3","4","2","1","0","940","0","3356.290002645","0","0","8437.7658439189",,"0","0","0","1","6","3","0","784.7763","40637.8521534361","2","4","16031.2426005227","2","13078","0","0","1","4","54220.908","0","0","0","0","11211.09","3","0"
"6576","1","130","119","35","1","0","1","0","14","1","1","2",,"6","5","40","25","2","11","1","3","4","2","3","1","4","0","0","0","11520.5568516","0","0","20510.5237266095","2276","0","0","0","1","8","2","1019.19","0","48247.3094217905","2","0","11369.6756032076","2","10160","0","0","1","1","82554.39","0","2344.137","81535.2","0","0","4","0"
"6614","1","119","110","43","1","0","1","0","13","2","1","2",,"1","1","52","45","2","4","3","3","1","2","3","1","4","3561.53","1917.6","0","11305.365075","0","0","41674.838099","1733","0","0","0","1","1","1","0","0","87590.216826","2","0","21592.6566877243","2","15720","0","0","1","1","147782.55","0","1426.866","0","0","0","1","86631.15"
"6614","2","126","110","42","1","1","1","0","13","1","1","2",,"1","1","35","45","2","4","3","3","1","2","3","1","4","3561.53","1917.6","0","11305.365075","0","0","41674.838099",,"0","0","0","1","1","2","0","0","87590.216826","2","1","21592.6566877243","2","15720","0","0","1","2","147782.55","0","1426.866","0","0","0","1","61151.4"
"6614","3","145","110","4","1","2","3","1","2","1",,,,,"5",,"0",,,"3","3","1","1","3","1","1","3561.53","1917.6","0","11305.365075","0","0","41674.838099",,"0","0","0","1","1","3","0","0","87590.216826","2","2","21592.6566877243","2","15720","0","0","1","3","147782.55","0","1426.866","0","0","0","1","0"
"6667","1","77","73","47","4","0","1","0","9","1","1","1","2","1","1","52","50","2","1","4","3","1","2","2","2","2","0","3099.6","0","6393.37887","0","0","13436.1564878","3113","0","0","0","1","1","1","0","0","57531.4446422","2","0","27327.235831142","2","20474","0","0","1","1","83573.58","0","560.5545","0","0","0","1","50959.5"
"6667","2","78","73","40","4","1","1","0","13","2","1","1","1","1","1","52","35","2","1","4","3","1","2","2","2","4","0","3099.6","0","6393.37887","0","0","13436.1564878",,"0","0","0","1","1","1","0","0","57531.4446422","2","1","27327.235831142","2","20474","0","0","1","2","83573.58","0","560.5545","0","0","0","1","32614.08"
"6667","3","70","73","18","4","2","2","5","7","2","6","1","1","6","5",,"0","2",,"4","3","1","2","2","2","1","0","3099.6","0","6393.37887","0","0","13436.1564878",,"0","0","0","1","1","3","0","0","57531.4446422","2","2","27327.235831142","2","20474","0","0","1","4","83573.58","0","560.5545","0","0","0","1","0"
"6667","4","73","73","15","4","2","2","5","5","2",,"1","1","6","5",,"0","2",,"4","3","1","1","2","2","1","0","3099.6","0","6393.37887","0","0","13436.1564878",,"0","0","0","1","1","3","0","0","57531.4446422","2","2","27327.235831142","2","20474","0","0","1","3","83573.58","0","560.5545","0","0","0","1","0"
"6713","1","97","91","56","1","0","1","0","9","2","1","2",,"3","2","44","30","2","1","2","1","3","2","4","1","2","0","1329.664","0","5722.853769","0","0","17076.26346686","9180","0","0","0","1","6","2","0","407.676","51691.66476414","2","0","16031.2426005227","2","13078","0","0","1","1","85000.446","10191.9","0","0","0","0","2","23849.046"
"6713","2","88","91","35","1","2","1","0","11","2","2","2",,"6","5","52","40","2",,"2","1","3","2","4","1","3","0","1329.664","0","5722.853769","0","0","17076.26346686",,"0","0","0","1","6","1","0","407.676","51691.66476414","2","2","16031.2426005227","2","13078","0","0","1","4","85000.446","0","0","0","0","0","2","50959.5"
"6728","1","78","72","26","1","0","1","0","13","1","3","2",,"6","5","40","25","1",,"1","3","4","2","3","1","4","0","451.2","0","233.904105","0","0","-62.5","693","0","6570.1396","0.57786518","1","8","2","3057.57","0","4799.535895","1","0","11369.6756032076","1","10160","0","0","1","1","6115.14","0","1834.542","0","0","0","4","3057.57"
"6795","1","113","105","45","1","0","1","0","13","1","1","2",,"6","5","48","40","2","11","1","3","4","2","3","1","4","0","0","0","4678.0821","0","0","14957.673972","433","0","0","0","1","8","2","0","0","41082.643928","2","0","11369.6756032076","2","10160","0","0","1","1","61151.4","0","2242.218","0","0","0","3","61151.4"
"6830","1","163","155","42","5","0","1","0","13","1","1","1","3","3","2","50","50","2","4","3","3","5","2","4","3","4","164.25145","2068","2662","1871.23284","0","285.5984855396","-3199.2823604","5680","428.925","3001.7749","0.13901833","4","1","1","0","0","18590.8815559396","1","0","21592.6566877243","2","15720","0","0","1","1","24460.56","0","1019.19","0","0","0","1","12230.28"
"6830","2","145","155","42","5","10","1","0","9","2","1","1","3","3","2","52","40","2","4","3","3","5","2","4","3","2","164.25145","2068","0","1871.23284","0","285.5984855396","-3199.2823604",,"428.925","3001.7749","0.13901833","4","1","1","0","0","18590.8815559396","1","10","21592.6566877243","2","15720","0","0","1","2","24460.56","0","1019.19","0","0","0","1","12230.28"
"6830","3","131","155","6","5","12","2","3","2","2",,"1","1",,"5",,"0","2",,"3","3","5","1","4","3","1","164.25145","2068","0","1871.23284","0","285.5984855396","-3199.2823604",,"428.925","3001.7749","0.13901833","4","1","3","0","0","18590.8815559396","1","2","21592.6566877243","2","15720","0","0","1","3","24460.56","0","1019.19","0","0","0","1","0"
"6848","1","70","66","65","4","0","1","0","9","2","6","1","2","1","1","12","20","2",,"2","1","1","3","4","2","2","0","135.36","0","171.529677","0","0","-125","6009","0","12132.151","0.7567817","1","2","2","0","1732.623","3899.091323","1","0","16031.2426005227","1","11805","0","0","1","1","10089.981","0","0","0","0","0","4","2242.218"
"6848","2","67","66","74","4","1","1","0","9","1","6","1","2","1","1",,"0","2",,"2","1","1","3","4","2","2","0","135.36","0","171.529677","0","0","-125",,"0","12132.151","0.7567817","1","2","3","0","1732.623","3899.091323","1","1","16031.2426005227","1","11805","0","0","1","2","10089.981","0","0","0","0","7847.763","4","0"
"6926","1","81","75","33","5","0","1","0","16","2","1","1","1","1","1","51","50","2","10","2","3","1","2","3","3","4","0","0","0","6120.4907475","0","0","14980.73754015","1713","0","0","0","3","2","1","0","0","57192.18671235","2","0","16031.2426005227","2","13078","0","0","1","1","80006.415","0","866.3115","0","0","0","1","43825.17"
"6926","2","78","75","32","5","1","1","0","16","1","1","1","1","1","1","52","50","2","10","2","3","1","2","3","3","4","0","0","0","6120.4907475","0","0","14980.73754015",,"0","0","0","3","2","1","0","0","57192.18671235","2","1","16031.2426005227","2","13078","0","0","1","2","80006.415","0","866.3115","0","0","0","1","36181.245"
"6988","1","118","111","50","1","0","1","0","14","1","1","2",,"2","1","52","60","2","4","1","2","4","2","3","1","4","0","1316","0","9356.1642","0","2725.01728638397","39655.8904","3566.4","0","0","0","1","8","1","0","0","71133.362686384","2","0","11369.6756032076","2","10160","0","0","1","1","122302.8","0","0","0","0","0","2","122302.8"
"7039","1","82","76","41","5","0","1","0","8","1","3","1","2","1","1","32","99","2",,"4","3","1","2","2","3","1","0","921.2","2652.122255097","1008.048724515","0","4748.4085166754","-4570.64504438095","1362","0","11820.964","0.43257079","1","1","2","1732.623","0","15506.2718365413","1","0","27327.235831142","1","20474","0","0","1","1","9478.467","0","825.5439","7134.33","0","0","2","0"
"7039","2","80","76","37","5","1","1","0","8","2","6","1","2","1","1",,"0","2",,"4","3","1","2","2","3","1","0","921.2","0","1008.048724515","0","4748.4085166754","-4570.64504438095",,"0","11820.964","0.43257079","1","1","3","0","0","15506.2718365413","1","1","27327.235831142","1","20474","0","0","1","2","9478.467","0","825.5439","0","0","0","2","0"
"7039","3","75","76","19","5","2","3","6","10","2","1","1","1","6","5","7","20","2","4","4","3","1","2","2","3","3","0","921.2","0","1008.048724515","0","4748.4085166754","-4570.64504438095",,"0","11820.964","0.43257079","1","1","2","0","0","15506.2718365413","1","2","27327.235831142","1","20474","0","0","1","4","9478.467","0","825.5439","0","0","0","2","611.514"
"7039","4","86","76","17","5","2","2","5","9","1","6","1","1","6","5",,"0","2",,"4","3","1","1","2","3","2","0","921.2","0","1008.048724515","0","4748.4085166754","-4570.64504438095",,"0","11820.964","0.43257079","1","1","3","0","0","15506.2718365413","1","2","27327.235831142","1","20474","0","0","1","3","9478.467","0","825.5439","0","0","0","2","0"
"7095","1","147","128","37","5","0","1","0","9","1","1","2",,"1","1","52","40","2","1","6","3","1","2","2","3","2","0","1124.5","0","8849.1770524125","0","979.230577229879","7184.63168152399","4951.04","0","0","0","2","1","1","0","0","57857.1068432934","2","0","30004.753802708","2","26096","0","0","1","1","78987.225","0","1019.19","43315.575","0","0","1","0"
"7095","2","134","128","37","4","1","1","0","7","2","1","2",,"1","1","52","40","2","4","6","3","1","2","2","2","1","0","1124.5","0","8849.1770524125","0","979.230577229879","7184.63168152399",,"0","0","0","2","1","1","0","0","57857.1068432934","2","1","30004.753802708","2","26096","0","0","1","2","78987.225","0","1019.19","0","0","0","1","35671.65"
"7095","3","123","128","16","1","2","2","5","9","1","6","2",,"6","5",,"0","2",,"6","3","1","1","2","1","2","0","1124.5","0","8849.1770524125","0","979.230577229879","7184.63168152399",,"0","0","0","2","1","3","0","0","57857.1068432934","2","2","30004.753802708","2","26096","0","0","1","3","78987.225","0","1019.19","0","0","0","1","0"
"7095","4","134","128","11","1","2","2","4","2","1",,"2",,,"5",,"0","2",,"6","3","1","1","2","1","1","0","1124.5","0","8849.1770524125","0","979.230577229879","7184.63168152399",,"0","0","0","2","1","3","0","0","57857.1068432934","2","2","30004.753802708","2","26096","0","0","1","3","78987.225","0","1019.19","0","0","0","1","0"
"7095","5","125","128","7","1","2","2","3","2","2",,"2",,,"5",,"0","2",,"6","3","1","1","2","1","1","0","1124.5","0","8849.1770524125","0","979.230577229879","7184.63168152399",,"0","0","0","2","1","3","0","0","57857.1068432934","2","2","30004.753802708","2","26096","0","0","1","3","78987.225","0","1019.19","0","0","0","1","0"
"7095","6","125","128","7","1","2","2","3","2","2",,"2",,,"5",,"0","2",,"6","3","1","1","2","1","1","0","1124.5","0","8849.1770524125","0","979.230577229879","7184.63168152399",,"0","0","0","2","1","3","0","0","57857.1068432934","2","2","30004.753802708","2","26096","0","0","1","3","78987.225","0","1019.19","0","0","0","1","0"
"7117","1","90","83","51","1","0","1","0","13","1","1","2",,"1","1","52","40","2","1","6","1","1","2","4","1","4","0","6918.75","0","10213.812585","0","0","14443.7776759","6533.04","0","0","0","1","1","1","0","693.0492","95404.5097391","2","0","37497.4691356159","2","28052","0","0","1","1","133513.89","0","0","0","0","0","1","56055.45"
"7117","2","88","83","51","1","1","1","0","10","2","1","2",,"1","1","52","30","2","1","6","1","1","2","4","1","3","0","6918.75","0","10213.812585","0","0","14443.7776759",,"0","0","0","4","1","2","0","693.0492","95404.5097391","2","1","37497.4691356159","2","28052","0","0","1","2","133513.89","0","0","0","0","0","1","26498.94"
"7117","3","67","83","26","1","2","1","0","12","1","1","2",,"6","5","52","40","2","1","6","1","1","2","4","1","3","0","6918.75","0","10213.812585","0","0","14443.7776759",,"0","0","0","1","1","1","0","693.0492","95404.5097391","2","2","37497.4691356159","2","28052","0","0","1","4","133513.89","0","0","0","0","0","1","20383.8"
"7117","4","64","83","23","1","2","2","6","11","2","1","2",,"6","5","52","30","2","1","6","1","1","2","4","1","3","0","6918.75","0","10213.812585","0","0","14443.7776759",,"0","0","0","1","1","2","0","693.0492","95404.5097391","2","2","37497.4691356159","2","28052","0","0","1","4","133513.89","0","0","0","0","0","1","15287.85"
"7117","5","62","83","21","1","2","1","0","12","1","1","2",,"6","5","52","40","2","1","6","1","1","2","4","1","3","0","6918.75","2515.32757","10213.812585","0","0","14443.7776759",,"0","0","0","1","1","1","0","693.0492","95404.5097391","2","2","37497.4691356159","2","28052","0","0","1","4","133513.89","0","0","0","0","0","1","15287.85"
"7117","6","73","83","15","1","2","3","5","5","1",,"2",,"6","5",,"0","2",,"6","1","1","1","4","1","1","0","6918.75","0","10213.812585","0","0","14443.7776759",,"0","0","0","4","1","3","0","693.0492","95404.5097391","2","2","37497.4691356159","2","28052","0","0","1","3","133513.89","0","0","0","0","0","1","0"
"7177","1","127","123","37","5","0","1","0","13","2","1","2",,"6","5","52","40","2","4","1","3","6","2","2","3","4","0","940","0","7095.091185","0","0","26551.1167242","3776.6","0","0","0","1","8","1","0","0","54383.4820908","2","0","11369.6756032076","2","10160","0","0","1","1","92746.29","0","1324.947","0","0","0","3","92746.29"
"7189","1","76","70","31","1","0","1","0","13","2","3","2",,"6","5","28","50","2",,"1","3","6","2","3","1","4","0","631.68","0","3508.561575","0","0","9537.1757555","602","0","0","0","2","8","2","0","0","31584.1326695","2","0","11369.6756032076","2","10160","0","0","1","1","45863.55","0","682.8573","0","0","0","4","45863.55"
"7318","1","84","79","53","1","0","1","0","9","1","6","2",,"6","5","52","37","2",,"2","3","5","2","2","1","2","0","940","0","935.61642","0","0","612.2484396","371","0","1998.2605","0.17575352","2","7","1","0","0","9371.4151404","1","0","11369.6756032076","2","10160","0","0","1","1","12230.28","0","509.595","0","0","0","3","12230.28"
"7318","2","84","79","50","1","9","1","0","9","1","6","2",,"4","3",,"0","2",,"2","3","5","2","2","1","2","0","0","0","0","0","0","0","2686","0","11369.676","1","2","7","3","0","0","-2686","1","9","11369.6756032076","1","10160","0","0","2","1","0","0","509.595","0","0","0","5","0"
"7430","1","104","101","38","1","0","1","0","11","2","6","2",,"6","5","52","42","2",,"4","3","3","2","1","1","3","0","2268.4","0","8888.35599","0","0","20506.2505806","880","0","0","0","2","1","1","0","0","83644.6534294","2","0","27327.235831142","2","20474","0","0","1","1","116187.66","0","1528.785","0","0","0","1","52997.88"
"7430","2","104","101","7","1","2","3","3","2","2",,"2",,,"5",,"0","2",,"4","3","3","1","1","1","1","0","2268.4","0","8888.35599","0","0","20506.2505806",,"0","0","0","2","1","3","0","0","83644.6534294","2","2","27327.235831142","2","20474","0","0","1","3","116187.66","0","1528.785","0","0","0","1","0"
"7430","3","96","101","19","1","7","1","0","7","1","6","2",,"6","5",,"0","2",,"4","3","3","2","1","1","1","0","2268.4","0","8888.35599","0","0","20506.2505806",,"0","0","0","2","1","3","0","0","83644.6534294","2","7","27327.235831142","2","20474","0","0","1","4","116187.66","0","1528.785","0","0","0","1","0"
"7430","4","125","101","40","1","10","1","0","9","1","1","2",,"4","3","52","35","2","1","4","3","3","2","1","1","2","0","2268.4","0","8888.35599","0","0","20506.2505806",,"0","0","0","2","1","1","0","0","83644.6534294","2","10","27327.235831142","2","20474","0","0","1","2","116187.66","0","1528.785","0","0","0","1","63189.78"
"7478","1","89","84","71","1","0","1","0","11","1","1","2",,"1","1","52","20","2","1","2","2","1","3","3","1","3","0","3985.2","0","720.034803225","0","2461.3143738014","-125","1216","0","0","0","1","2","2","7134.33","0","28259.9695705764","2","0","16031.2426005227","2","11805","0","0","1","1","31594.89","1019.19","0","5095.95","0","12230.28","4","0"
"7478","2","90","84","70","1","1","1","0","9","2","6","2",,"1","1",,"0","2",,"2","2","1","3","3","1","2","0","3985.2","0","720.034803225","0","2461.3143738014","-125",,"0","0","0","1","2","3","0","0","28259.9695705764","2","1","16031.2426005227","2","11805","0","0","1","2","31594.89","0","0","0","0","6115.14","4","0"
"7528","1","63","61","81","4","0","1","0","9","2","6","2",,"3","2",,"0","1",,"1","2","6","3","1","2","2","0","0","0","0","0","337.01728638397","6053.02855965","2741","0","0","0","1","8","3","34142.865","0","32106.750726734","2","0","11369.6756032076","2","9367","0","0","1","1","40563.762","0","0","0","0","6420.897","5","0"
"7638","1","93","88","31","1","0","1","0","13","2","1","2",,"6","5","52","45","2","4","1","3","6","2","4","1","4","0","1128","0","4288.241925","0","0","13149.2870345","2818","0","0","0","1","8","1","0","0","34671.9210405","2","0","11369.6756032076","2","10160","0","0","1","1","56055.45","0","1019.19","0","0","0","3","56055.45"
"7654","1","100","95","32","5","0","1","0","12","1","3","1","3","5","4",,"0","2",,"1","3","4","2","1","3","3","0","0","0","0","0","0","880.72011955","1560","0","51.330727","0.0045147045","1","8","3","0","0","11318.34488045","1","0","11369.6756032076","2","10160","13759.065","0","1","1","13759.065","0","733.8168","0","0","0","5","0"
"7768","1","134","126","34","4","0","2","6","13","2","6","1","2","5","4",,"0","2",,"4","3","3","2","4","2","4","0","0","0","0","50","0","-262.5","0","5424.35","4157.3379","0.17785113","4","4","3","0","0","19218.043","1","0","23375.3808582208","1","19874","12943.713","0","1","1","12943.713","0","1121.109","0","0","0","5","0"
"7768","2","106","126","11","5","2","2","4","2","1",,"1","1",,"5",,"0","2",,"4","3","3","1","4","3","1","0","0","0","0","50","0","-262.5",,"5424.35","4157.3379","0.17785113","4","4","3","0","0","19218.043","1","2","23375.3808582208","1","19874","0","0","1","3","12943.713","0","1121.109","0","0","0","5","0"
"7768","3","106","126","6","1","2","2","2","2","1",,"1","1",,"5",,"0","2",,"4","3","3","1","4","1","1","0","0","0","0","50","0","-262.5",,"5424.35","4157.3379","0.17785113","4","4","3","0","0","19218.043","1","2","23375.3808582208","1","19874","0","0","1","3","12943.713","0","1121.109","0","0","0","5","0"
"7768","4","159","126","1","1","2","0","0",,"2",,,,,"5",,"0",,,"4","3","3","1","4","1",,"0","0","0","0","50","0","-262.5",,"5424.35","4157.3379","0.17785113","4","4","3","0","0","19218.043","1","2","23375.3808582208","1","19874","0","0","1","3","12943.713","0","1121.109","0","0","0","5","0"
"7798","1","64","60","26","5","0","3","7","13","2","6","1","1","1","1","10","99","2",,"2","3","1","2","3","3","4","0","921.2","0","3196.689435","0","0","2103.1962686","3500","0","0","0","3","2","2","0","0","32065.7042964","2","0","16031.2426005227","2","13078","0","0","1","1","41786.79","0","1223.028","0","0","0","2","16307.04"
"7798","2","66","60","26","5","1","3","7","13","1","6","1","1","1","1","25","80","2",,"2","3","1","2","3","3","4","0","921.2","0","3196.689435","0","0","2103.1962686",,"0","0","0","3","2","2","0","0","32065.7042964","2","1","16031.2426005227","2","13078","0","0","1","2","41786.79","0","1223.028","0","0","0","2","25479.75"
"7905","1","64","59","31","1","0","1","0","13","1","1","2",,"6","5","52","35","2","4","2","1","5","2","2","1","4","0","1504","0","9901.940445","0","0","30658.7439669","941","0","0","0","1","2","1","0","947.8467","86431.4455881","2","0","16031.2426005227","2","13078","0","0","1","1","129437.13","0","0","0","0","0","1","93765.48"
"7905","2","58","59","27","1","10","3","7","13","2","1","2",,"6","5","52","35","2","4","2","1","5","2","2","1","4","0","1504","0","9901.940445","0","0","30658.7439669",,"0","0","0","1","2","1","0","947.8467","86431.4455881","2","10","16031.2426005227","2","13078","0","0","1","2","129437.13","0","0","0","0","0","1","35671.65"
"7972","1","225","214","67","1","0","1","0","10","2","6","2",,"1","1",,"0","2",,"3","2","1","3","2","1","3","0","940","0","2339.04105","0","5137.9998704553","35089.695418","7433.13","0","0","0","1","2","3","0","0","107118.683402455","2","0","24531.9997723176","2","15277","0","0","1","1","147782.55","0","0","0","0","9172.71","3","0"
"7972","2","204","214","63","1","1","1","0","9","1","6","2",,"1","1",,"0","2",,"3","2","1","2","2","1","2","0","940","0","2339.04105","0","5137.9998704553","35089.695418",,"0","0","0","1","2","3","0","0","107118.683402455","2","1","24531.9997723176","2","15277","0","0","1","2","147782.55","93765.48","0","0","0","14268.66","3","0"
"7972","3","174","214","28","1","2","1","0","10","2","1","2",,"6","5","52","40","2","4","3","2","1","2","2","1","3","0","940","0","2339.04105","0","5137.9998704553","35089.695418",,"0","0","0","1","2","1","0","0","107118.683402455","2","2","24531.9997723176","2","15277","0","0","1","4","147782.55","0","0","0","0","0","3","30575.7"
"7976","1","58","56","69","4","0","1","0","4","2","6","1","3","3","2",,"0","1",,"1","2","6","3","4","2","1","0","0","0","0","0","1705.01728638397","-62.5","2","0","0","0","1","8","3","0","0","17664.881286384","2","0","11369.6756032076","2","9367","0","0","1","1","15899.364","0","0","0","0","15899.364","5","0"
"8091","1","73","71","29","1","0","3","7","13","1","1","2",,"1","1","52","60","2","4","2","3","1","2","3","1","4","0","2444","0","27288.81225","0","0","129003.7995","314","0","0","0","1","2","1","0","0","197665.88825","2","0","16031.2426005227","2","13078","0","0","1","1","356716.5","0","3771.003","0","0","0","1","203838"
"8091","2","76","71","29","1","1","1","0","14","2","1","2",,"1","1","52","50","2","4","2","3","1","2","3","1","4","0","2444","0","27288.81225","0","0","129003.7995",,"0","0","0","1","2","1","0","0","197665.88825","2","1","16031.2426005227","2","13078","0","0","1","2","356716.5","0","3771.003","0","0","0","1","152878.5"
"8097","1","250","237","37","4","0","1","0","11","2","1","1","2","4","3","52","30","2","4","2","3","3","2","4","2","3","0","752","2662","1872.090488385","0","0","-3460.9741083275","1","359.625","0","0","4","4","2","0","0","19744.7666199425","2","0","17156.900288013","2","13410","5299.788","0","1","1","18549.258","0","815.352","13249.47","0","0","4","0"
"8097","2","227","237","12","1","2","2","4","3","2",,"1","1",,"5",,"0","2",,"2","3","3","1","4","1","1","0","752","0","1872.090488385","0","0","-3460.9741083275",,"359.625","0","0","4","4","3","0","0","19744.7666199425","2","2","17156.900288013","2","13410","0","0","1","3","18549.258","0","815.352","0","0","0","4","0"
"8110","1","67","64","46","1","0","1","0","9","2","1","2",,"6","5","52","40","2","1","1","1","6","2","1","1","2","0","1107","0","4366.20996","0","0","13510.4981624","3353","0","0","0","2","8","1","0","1630.704","34737.9318776","2","0","11369.6756032076","2","10160","0","0","1","1","57074.64","0","0","0","0","0","3","57074.64"
"8147","1","268","247","54","1","0","2","7","14","2","1","2",,"4","3","52","33","2","4","1","3","6","2","3","1","4","0","752","0","5301.82638","0","0","17652.0105016","1444","0","0","0","2","8","2","0","0","44155.0831184","2","0","11369.6756032076","2","10160","0","0","1","1","69304.92","0","1019.19","0","0","0","4","69304.92"
"8174","1","73","70","85","1","0","1","0","9","1","6","2",,"3","2",,"0","2",,"1","2","4","3","4","1","2","0","0","0","0","0","0","5337.95752621","3101.02","0","0","0","1","8","3","6828.573","0","42214.76547379","2","0","11369.6756032076","2","9367","0","0","1","1","50653.743","27518.13","0","0","0","16307.04","5","0"
"8245","1","100","145","36","4","0","1","0","13","1","1","1","1","1","1","52","40","2","4","3","3","1","2","5","2","4","0","940","0","6003.538695","0","11805.5984855396","12722.340634808","4692","0","0","0","3","1","1","529.9788","0","66455.3279557316","2","0","21592.6566877243","2","15720","0","0","1","1","79007.6088","0","1223.028","0","0","0","3","78477.63"
"8245","2","145","145","34","5","1","1","0","14","2","6","1","2","1","1",,"0","2",,"3","3","1","2","5","3","4","0","940","0","6003.538695","0","11805.5984855396","12722.340634808",,"0","0","0","3","1","3","0","0","66455.3279557316","2","1","21592.6566877243","2","15720","0","0","1","2","79007.6088","0","1223.028","0","0","0","3","0"
"8245","3","88","145","3","1","2","1","0","1","2",,,,,"5",,"0",,,"3","3","1","1","5","1","1","0","940","0","6003.538695","0","11805.5984855396","12722.340634808",,"0","0","0","3","1","3","0","0","66455.3279557316","2","2","21592.6566877243","2","15720","0","0","1","3","79007.6088","0","1223.028","0","0","0","3","0"
"8266","1","196","187","76","1","0","1","0","8","2","6","2",,"4","3",,"0","1",,"1","3","6","3","4","1","1","0","0","0","0","0","2689.01728638397","0","288","0","305.5433","0.026873529","1","8","3","0","0","11064.132286384","1","0","11369.6756032076","1","9367","0","0","1","1","8663.115","0","387.2922","0","0","8663.115","5","0"
"8278","1","97","92","43","1","0","1","0","11","2","1","2",,"6","5","52","35","2","1","2","3","3","2","2","1","3","6832.8624","1992.6","0","3485.1711645","0","1287.23407962617","4879.34311713","677.96","0","0","0","2","4","1","0","0","28977.0903979962","2","0","17156.900288013","2","13410","0","0","1","1","45557.793","0","438.2517","0","0","0","3","45557.793"
"8278","2","112","92","4","1","2","2","1","1","2",,,,,"5",,"0",,,"2","3","3","1","2","1","1","6832.8624","1992.6","0","3485.1711645","0","1287.23407962617","4879.34311713",,"0","0","0","2","4","3","0","0","28977.0903979962","2","2","17156.900288013","2","13410","0","0","1","3","45557.793","0","438.2517","0","0","0","3","0"
"8298","1","71","69","38","5","0","2","6","13","1","1","1","2","5","4","52","20","2","4","1","3","4","2","4","3","4","0","564","0","1013.584455","0","0","89.6158928999999","1223.04","0","1010.446","0.088872015","1","8","2","0","0","10359.2296521","1","0","11369.6756032076","2","10160","0","0","1","1","13249.47","0","815.352","0","0","0","4","13249.47"
"8375","1","168","161","26","1","0","1","0","9","2","6","2",,"6","5","8","34","2",,"4","3","3","2","4","1","2","0","120.32","2201.4504","421.027389","0","11395.2342270061","-3034.45804","9","6071.35","0","0","4","4","2","0","0","26529.2808780061","2","0","23375.3808582208","1","19874","0","0","1","1","5503.626","0","1121.109","0","0","0","4","5503.626"
"8375","2","161","161","8","1","2","2","3","2","2",,"2",,,"5",,"0","2",,"4","3","3","1","4","1","1","0","120.32","0","421.027389","0","11395.2342270061","-3034.45804",,"6071.35","0","0","4","4","3","0","0","26529.2808780061","2","2","23375.3808582208","1","19874","0","0","1","3","5503.626","0","1121.109","0","0","0","4","0"
"8375","3","139","161","6","1","2","2","3","2","1",,"2",,,"5",,"0","2",,"4","3","3","1","4","1","1","0","120.32","0","421.027389","0","11395.2342270061","-3034.45804",,"6071.35","0","0","4","4","3","0","0","26529.2808780061","2","2","23375.3808582208","1","19874","0","0","1","3","5503.626","0","1121.109","0","0","0","4","0"
"8375","4","225","161","0","1","2","0","0",,"1",,,,,"5",,"0",,,"4","3","3","1","4","1",,"0","120.32","0","421.027389","0","11395.2342270061","-3034.45804",,"6071.35","0","0","4","4","3","0","0","26529.2808780061","2","2","23375.3808582208","1","19874","0","0","1","3","5503.626","0","1121.109","0","0","0","4","0"
