"physical_address_id","location_id","address_1","address_2","city","borough","state_province","postcode","site_catchment","site_intersection_street_1","site_intersection_street_2","street_number","street_name","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"443","395","1391 FLATBUSH AVENUE",,"BROOKLYN","Brooklyn","NY","11210",,,,"1391","FLATBUSH AVENUE","40.63668065470065","-73.95172299914397","314","45","788","3120881","3052280015","BK42"
"444","396","2914 GLENWOOD ROAD","2ND FLOOR","BROOKLYN","Brooklyn","NY","11210",,,,"2914","GLENWOOD ROAD","40.63393996796522","-73.94852201920945","314","45","786","3205882","3075570086","BK42"
"445","397","1366 FLATBUSH AVENUE",,"BROOKLYN","Brooklyn","NY","11210",,,,"1366","FLATBUSH AVENUE","40.63705961744846","-73.9521586941478","314","45","770","3120838","3052260023","BK42"
"446","398","1449 FLATBUSH AVENUE",,"BROOKLYN","Brooklyn","NY","11210",,,,"1449","FLATBUSH AVENUE","40.63516485121008","-73.95012798946212","314","45","786","3121668","3052500102","BK42"
"447","399","2120 NOSTRAND AVENUE",,"BROOKLYN","Brooklyn","NY","11210",,,,"2120","NOSTRAND AVENUE","40.63360750420084","-73.94775846835661","314","45","786","3205885","3075570089","BK42"
"448","400","592 ROCKAWAY AVENUE",,"BROOKLYN","Brooklyn","NY","11212",,,,"592","ROCKAWAY AVENUE","40.66551946518499","-73.90967982936156","316","41","924","3081790","3035600026","BK81"
"449","401","8 THOMAS S BOYLAND STREET",,"BROOKLYN","Brooklyn","NY","11233",,,,"8","THOMAS S BOYLAND STREET","40.68495920444568","-73.91489970550558","316","41","373","3040218","3014980035","BK79"
"450","402","NO ADDRESS",,"BROOKLYN","Brooklyn","NY","11206",,"HERKIMER ST","SACKMAN STREET",,,"40.6772559437269","-73.906015447716","316","37","367",,,
"451","403","NO ADDRESS",,"BROOKLYN","Brooklyn","NY","11221",,"BEVERLY RD","NOSTRAND AVENUE",,,"40.645130659703","-73.9489638212588","317","40","826",,,
"452","404","1620 NOSTRAND AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"1620","NOSTRAND AVENUE","40.64643449904071","-73.94911417334355","317","40","826","3118084","3051400011","BK95"
"453","405","721 ROGERS AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"721","ROGERS AVENUE","40.65375091487549","-73.95279183219486","317","40","820","3116670","3050850019","BK60"
"454","406","1497 NOSTRAND AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"1497","NOSTRAND AVENUE","40.64961584563479","-73.9494360825684","317","40","824","3109270","3048840052","BK95"
"455","407","1407 NOSTRAND AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"1407","NOSTRAND AVENUE","40.65212469504736","-73.9497044709625","317","40","818","3108501","3048687501","BK95"
"456","408","1805 NOSTRAND AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"1805","NOSTRAND AVENUE","40.64187518329035","-73.94860237682073","317","45","828","3111288","3049470064","BK95"
"457","409","1602 NOSTRAND AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"1602","NOSTRAND AVENUE","40.64718386155616","-73.9491964845783","317","40","824","3117841","3051310019","BK95"
"458","410","1398 NOSTRAND AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"1398","NOSTRAND AVENUE","40.65236900110026","-73.94975113719705","317","40","820","3116823","3050880039","BK60"
"459","411","1379 NOSTRAND AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"1379","NOSTRAND AVENUE","40.65307992313743","-73.94980466048321","317","40","818","3108049","3048530001","BK95"
"460","412","1040 ROGERS AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"1040","ROGERS AVENUE","40.64472018228701","-73.95183970003305","317","40","792","3119104","3051700010","BK95"
"461","413","NO ADDRESS",,"BROOKLYN","Brooklyn","NY","11226",,"CHURCH AVENUE","NOSTRAND AVENUE",,,"40.6508071413086","-73.9495721238566","317","40","818",,,
"462","413","NO ADDRESS",,"BROOKLYN","Brooklyn","NY","11210",,"CHURCH AVENUE","NOSTRAND AVENUE",,,"40.6508071413086","-73.9495721238566","317","40","818",,,
"463","414","1036 ROGERS AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"1036","ROGERS AVENUE","40.64481076468867","-73.95185044506007","317","40","792","3119104","3051700010","BK95"
"464","415","1529 NOSTRAND AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"1529","NOSTRAND AVENUE","40.64880883988307","-73.94934660202814","317","45","824","3109971","3049010001","BK95"
"465","416","828 ROGERS AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"828","ROGERS AVENUE","40.65038567130004","-73.95245185516825","317","40","794","3117244","3051040096","BK95"
"466","417","1430 NOSTRAND AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"1430","NOSTRAND AVENUE","40.65143024157825","-73.94965093708187","317","40","820","3116976","3050910046","BK60"
"467","418","1325 FLATBUSH AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"1325","FLATBUSH AVENUE","40.63869345444521","-73.95384379190418","317","45","790","3120362","3052110071","BK95"
"468","419","3010 CORTELYOU ROAD",,"BROOKLYN","Brooklyn","NY","11226",,,,"3010","CORTELYOU ROAD","40.64442512030364","-73.94867248156723","317","45","826","3110695","3049300061","BK95"
"469","420","2602 CHURCH AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"2602","CHURCH AVENUE","40.65064934394705","-73.95287331008207","317","40","794","3117242","3051040092","BK95"
"470","421","1053-B ROGERS AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"1053-B","ROGERS AVENUE","40.64440982149894","-73.9513642689275","317","45","826","3119170","3051710080","BK95"
"471","422","810 ROGERS AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"810","ROGERS AVENUE","40.65101974280392","-73.95251627176374","317","40","822","3392953","3050900053","BK60"
"472","423","723 ROGERS AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"723","ROGERS AVENUE","40.6537124849782","-73.95278465148786","317","40","820","3116670","3050850019","BK60"
"473","424","1818 NOSTRAND AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"1818","NOSTRAND AVENUE","40.641655598884","-73.94859894266142","317","45","828","3120046","3051950035","BK95"
"474","425","2705 FOSTER AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"2705","FOSTER AVENUE","40.63846719960891","-73.95098666872798","317","45","828","3328283","3052140066","BK95"
"475","426","1624 NOSTRAND AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"1624","NOSTRAND AVENUE","40.64636038669594","-73.94910702275929","317","40","826","3118086","3051400013","BK95"
"476","427","NO ADDRESS",,"BROOKLYN","Brooklyn","NY","11213",,"EASTERN PARKWAY","UTICA AVE",,,"40.6687978421866","-73.9311201452519","308","35","349",,,
"477","428","NO ADDRESS",,"BROOKLYN","Brooklyn","NY","11216",,"RALPH AVE","GATES AVE",,,"40.6892748491329","-73.9239737868861","303","41","375",,,
"478","429","NO ADDRESS",,"BROOKLYN","Brooklyn","NY","11226",,"UTICA AVE","ST JOHN PL",,,"40.6705818470327","-73.9309524791986","308","36","349",,,
"479","430","NO ADDRESS",,"BROOKLYN","Brooklyn","NY","11226",,"PARKSIDE AVE","FLATBUSH AVE",,,"40.6556337748435","-73.9598616538274","309","40","79601",,,
"480","431","NO ADDRESS",,"BROOKLYN","Brooklyn","NY","11207",,"PENNSYLVANIA AVE","ATLANTIC AVENUE",,,"40.6757357231438","-73.8968533186381","305","37","1198",,,
"481","432","1514 EASTERN PARKWAY",,"BROOKLYN","Brooklyn","NY","11233",,,,"1514","EASTERN PARKWAY","40.67020840730719","-73.91816648954398","316","41","361","3039468","3014710071","BK79"
"482","433","521 OCEAN AVENUE","2ND FLOOR","BROOKLYN","Brooklyn","NY","11226",,,,"521","OCEAN AVENUE","40.64986736426343","-73.96095705692136","314","40","51002","3117136","3051010001","BK42"
"483","434","521 OCEAN AVENUE","2ND FLOOR","BROOKLYN","BROOKLYN","NY","11226",,,,"521","OCEAN AVENUE","40.64986736426343","-73.96095705692136","314","40","51002","3117136","3051010001","BK42"
"484","435","885 FLATBUSH AVENUE",,"BROOKLYN","BROOKLYN","NY","11226",,,,"885","FLATBUSH AVENUE","40.65022887206683","-73.95865764521642","314","40","794","3117223","3051030028","BK95"
"485","436","444 THOMAS BOYLAND AVENUE","3RD FLOOR","BROOKLYN","BROOKLYN","NY","11212",,,,"444","THOMAS BOYLAND AVENUE",,,,,,,,
"486","437","3060 FULTON STREET",,"BROOKLYN","Brooklyn","NY","11208",,,,"3060","FULTON STREET","40.68082384149212","-73.88185772673738","305","37","1168","3402450","3039580020","BK82"
"487","438","560 LIVONIA AVENUE",,"BROOKLYN","Brooklyn","NY","11207",,,,"560","LIVONIA AVENUE","40.66437204235505","-73.89652125156438","305","42","1130","3418179","3038207501","BK85"
"488","439","161-10 JAMAICA AVENUE",,"QUEENS","Queens","NY","11432",,,,"161-10","JAMAICA AVENUE","40.70403301399336","-73.79841220477124","412","27","44601","4440641","4101010015","QN61"
"489","439","161-10 JAMAICA AVENUE","2ND FLOOR","JAMAICA","Queens","NY","11432",,,,"161-10","JAMAICA AVENUE","40.70403301399336","-73.79841220477124","412","27","44601","4440641","4101010015","QN61"
"490","440","1847 MOTT AVENUE",,"QUEENS","Queens","NY","11691",,,,"1847","MOTT AVENUE","40.60339093142493","-73.7513236926472","414","31","101001","4298245","4155600017","QN15"
"491","440","1847 MOTT AVENUE","1ST FLOOR","FAR ROCKAWAY","QUEENS","NY","11691",,,,"1847","MOTT AVENUE","40.60339093142493","-73.7513236926472","414","31","101001","4298245","4155600017","QN15"
"492","441","NO ADDRESS",,"BROOKLYN","Brooklyn","NY","11234",,,,,,,,,,,,,
"495","442","1328 PUTNAM AVENUE",,"BROOKLYN","Brooklyn","NY","11221",,,,"1328","PUTNAM AVENUE","40.69387833338745","-73.91305641114069","304","37","435","3077286","3033770001","BK77"
"496","443","143-26 101 AVENUE",,"JAMAICA","Queens","NY","11435",,,,"143-26","101 AVENUE","40.69523762228131","-73.80736415190628","412","28","206","4214461","4100240012","QN61"
"497","444","1328 PUTNAM AVENUE",,"BROOKLYN","Brooklyn","NY","11221",,,,"1328","PUTNAM AVENUE","40.69387833338745","-73.91305641114069","304","37","435","3077286","3033770001","BK77"
"498","445","191 JORALEMON STREET",,"BROOKLYN","Brooklyn","NY","11201",,,,"191","JORALEMON STREET","40.69267024606049","-73.99178540545059","302","33","9","3002244","3002550008","BK09"
"499","446","1920 NEW HAVEN AVENUE",,"FAR ROCKAWAY","Queens","NY","11691",,,,"1920","NEW HAVEN AVENUE","40.60054453297386","-73.75258027270162","414","31","101001","4298304","4155640079","QN15"
"500","447","2-30 BEACH 102 STREET",,"FAR ROCKAWAY","Queens","NY","11694",,,,"2-30","BEACH 102 STREET","40.58402197111722","-73.82309019185867","414","32","94201","4000000","4161570010","QN10"
"501","448","52 WILSON AVENUE",,"BROOKLYN","Brooklyn","NY","11237",,,,"52","WILSON AVENUE","40.70254900786915","-73.92898623689612","304","34","425","3072069","3031640026","BK78"
"502","449","1328 PUTNAM AVENUE",,"BROOKLYN","Brooklyn","NY","11221",,,,"1328","PUTNAM AVENUE","40.69387833338745","-73.91305641114069","304","37","435","3077286","3033770001","BK77"
"503","450","23-40 ASTORIA BOULEVARD",,"ASTORIA","Queens","NY","11102",,,,"23-40","ASTORIA BOULEVARD","40.77158170006153","-73.92374985302051","401","22","69","4439576","4005420008","QN71"
"504","451","249 CLASSON AVENUE",,"BROOKLYN","Brooklyn","NY","11205",,,,"249","CLASSON AVENUE","40.69266660123778","-73.96078054069817","303","33","193","3329837","3019100052","BK69"
"505","452","2866 WEST 17 STREET",,"BROOKLYN","Brooklyn","NY","11224",,,,"2866","WEST 17 STREET","40.57749829209886","-73.98494907987542","313","47","326","3329329","3070200039","BK21"
"506","453","2866 WEST 17 STREET",,"BROOKLYN","Brooklyn","NY","11224",,,,"2866","WEST 17 STREET","40.57749829209886","-73.98494907987542","313","47","326","3329329","3070200039","BK21"
"507","454","3060 FULTON STREET",,"BROOKLYN","Brooklyn","NY","11208",,,,"3060","FULTON STREET","40.68082384149212","-73.88185772673738","305","37","1168","3402450","3039580020","BK82"
"508","455","35-24 83 STREET",,"JACKSON HEIGHTS","Queens","NY","11372",,,,"35-24","83 STREET","40.75154727863521","-73.88370294824003","403","25","283","4437136","4014560001","QN28"
"509","456","552 59 STREET",,"BROOKLYN","Brooklyn","NY","11220",,,,"552","59 STREET","40.63936605192983","-74.01441990624156","307","38","102","3337343","3008640001","BK34"
"510","457","249 CLASSON AVENUE",,"BROOKLYN","Brooklyn","NY",,,,,"249","CLASSON AVENUE","40.69266660123778","-73.96078054069817","303","33","193","3329837","3019100052","BK69"
"511","458","683 DEAN STREET",,"BROOKLYN","Brooklyn","NY",,,,,"683","DEAN STREET","40.68006190793108","-73.96731368066177","308","35","203","3027676","3011300075","BK64"
"512","459","2037 UTICA AVENUE",,"BROOKLYN","Brooklyn","NY",,,,,"2037","UTICA AVENUE","40.62213133940599","-73.92720583334405","318","46","680","3336912","3078480015","BK58"
"513","459","2037 UTICA AVENUE","2ND FLOOR","BROOKLYN","Brooklyn","NY",,,,,"2037","UTICA AVENUE","40.62213133940599","-73.92720583334405","318","46","680","3336912","3078480015","BK58"
"514","460","191 JORALEMON STREET",,"BROOKLYN","Brooklyn","NY","11201",,,,"191","JORALEMON STREET","40.69267024606049","-73.99178540545059","302","33","9","3002244","3002550008","BK09"
"515","461","1463 FLATBUSH AVENUE",,"BROOKLYN","Brooklyn","NY",,,,,"1463","FLATBUSH AVENUE","40.63469253269305","-73.94963474196085","314","45","786","3121674","3052510011","BK42"
"516","462","179 NORTH 6 STREET",,"BROOKLYN","Brooklyn","NY","11211",,,,"179","NORTH 6 STREET","40.71668481541008","-73.95733942019922","301","33","553","3062100","3023280025","BK73"
"517","463","1230 63 STREET",,"BROOKLYN","Brooklyn","NY","11219",,,,"1230","63 STREET","40.62798156323111","-74.00171842127777","310","38","194","3345690","3057390001","BK30"
"518","464","89-02 91 STREET",,"WOODHAVEN","Queens","NY","11421",,,,"89-02","91 STREET","40.69045487767545","-73.85294626569423","409","32","18","4185709","4089720004","QN53"
"519","465","3643 NOSTRAND AVENUE",,"BROOKLYN","Brooklyn","NY","11229",,,,"3643","NOSTRAND AVENUE","40.5949656793889","-73.94082479246877","315","46","572","3344554","3074051001","BK17"
"520","466","5701 AVENUE H",,"BROOKLYN","Brooklyn","NY","11234",,,,"5701","AVENUE H","40.6332879415403","-73.92155520645986","318","45","94402","3331006","3079780001","BK58"
"521","467","7711 18 AVENUE",,"BROOKLYN","Brooklyn","NY","11214",,,,"7711","18 AVENUE","40.61208645469222","-73.99728791798927","311","47","274","3161485","3062490006","BK28"
"522","468","715 LEONARD STREET",,"BROOKLYN","Brooklyn","NY","11222",,,,"715","LEONARD STREET","40.72900699295494","-73.95276016749955","301","33","575","3333076","3025740053","BK76"
"523","469","55 PIERREPONT STREET",,"BROOKLYN","Brooklyn","NY","11201",,,,"55","PIERREPONT STREET","40.69578300295817","-73.99511717282907","302","33","501","3001825","3002367502","BK09"
"524","470","230 KINGSTON AVENUE",,"BROOKLYN","Brooklyn","NY","11213",,,,"230","KINGSTON AVENUE","40.67182034283653","-73.9419822804104","308","35","339","3032045","3012500025","BK61"
"525","471","230 RIVERDALE AVENUE",,"BROOKLYN","Brooklyn","NY","11212",,,,"230","RIVERDALE AVENUE","40.66108258859356","-73.90802423151139","316","42","916","3413856","3036030025","BK81"
"526","472","103-02 101 AVENUE",,"OZONE PARK","Queens","NY","11416",,,,"103-02","101 AVENUE","40.68602644287513","-73.83977719164326","409","28","112","4198392","4094210001","QN54"
"527","473","23-56 BROADWAY",,"ASTORIA","Queens","NY","11106",,,,"23-56","BROADWAY","40.76428466112474","-73.93001061303218","401","22","53","4006560","4005660050","QN70"
"528","474","221-15 HORACE HARDING EXPRESSWAY",,"BAYSIDE","Queens","NY","11364",,,,"221-15","HORACE HARDING EXPRESSWAY","40.74968816037707","-73.75655945266709","411","23","138501","4161696","4075270065","QN42"
"529","475","35-24 83 STREET",,"JACKSON HEIGHTS","Queens","NY","11372",,,,"35-24","83 STREET","40.75154727863521","-73.88370294824003","403","25","283","4437136","4014560001","QN28"
"530","476","320 BEACH 94 STREET",,"ROCKAWAY","Queens","NY","11693",,,,"320","BEACH 94 STREET","40.58769920004284","-73.81730901753713","414","32","94202","4303571","4161260004","QN12"
"531","477","168-01 HILLSIDE AVENUE",,"JAMAICA","Queens","NY","11432",,,,"168-01","HILLSIDE AVENUE","40.71007027909944","-73.79461019675423","408","24","454","4210504","4098400001","QN35"
"532","478","155-55 CROSSBAY BOULEVARD",,"HOWARD BEACH","Queens","NY","11414",,,,"155-55","CROSSBAY BOULEVARD","40.66437204030979","-73.8411520689931","410","32","884","4442269","4115880075","QN57"
"610","555","2276 3 AVENUE",,"NEW YORK","Manhattan","NY","10035",,,,"2276","3 AVENUE","40.80283819539662","-73.93645727216756","111","8","196","1054439","1017720039","MN34"
"533","479","103-02 101 AVENUE",,"OZONE PARK","Queens","NY","11416",,,,"103-02","101 AVENUE","40.68602644287513","-73.83977719164326","409","28","112","4198392","4094210001","QN54"
"534","480","168-01B HILLSIDE AVENUE",,"JAMAICA","Queens","NY","11432",,,,"168-01B","HILLSIDE AVENUE","40.71031757083077","-73.79475732260394","408","24","454","4210504","4098400001","QN35"
"535","481","89-18 ASTORIA BOULEVARD",,"ELMHURST","Queens","NY","11369",,,,"89-18","ASTORIA BOULEVARD","40.76372696469321","-73.87956999821662","403","22","329","4032388","4013630011","QN28"
"536","482","6823 FIFTH AVENUE",,"BROOKLYN","Brooklyn","NY","11220",,,,"6823","FIFTH AVENUE","40.63395235494323","-74.02079944176603","310","43","130","3145313","3058650001","BK31"
"537","483","183-16 JAMAICA AVENUE",,"HOLLIS","Queens","NY","11423",,,,"183-16","JAMAICA AVENUE","40.70893133554754","-73.77698295395723","412","27","444","4438800","4103520058","QN61"
"538","484","1165 ROCKAWAY AVENUE",,"BROOKLYN","Brooklyn","NY","11236",,,,"1165","ROCKAWAY AVENUE","40.6514413390094","-73.9060770399246","318","42","1098","3083086","3036440200","BK82"
"539","485","525 PARKSIDE AVENUE",,"BROOKLYN","Brooklyn","NY","11226",,,,"525","PARKSIDE AVENUE","40.65593684659445","-73.95551496260363","309","40","802","3115846","3050490001","BK60"
"540","486","38-11 27 STREET",,"QUEENS","Queens","NY","11101",,,,"38-11","27 STREET","40.75515595789052","-73.93524667265349","401","26","31","4004679","4003860007","QN68"
"541","487","220 HENDRIX STREET",,"BROOKLYN","Brooklyn","NY","11207",,,,"220","HENDRIX STREET","40.67706381575267","-73.89050248209647","305","37","1198","3327068","3039470005","BK82"
"542","488","1165 ROCKAWAY AVENUE",,"BROOKLYN","BROOKLYN","NY","11236",,,,"1165","ROCKAWAY AVENUE","40.6514413390094","-73.9060770399246","318","42","1098","3083086","3036440200","BK82"
"543","489","3060 FULTON STREET",,"BROOKLYN","BROOKLYN","NY","11208",,,,"3060","FULTON STREET","40.68082384149212","-73.88185772673738","305","37","1168","3402450","3039580020","BK82"
"544","490","161-10 JAMAICA AVENUE","2ND FLOOR","JAMAICA","QUEENS","NY","11432",,,,"161-10","JAMAICA AVENUE","40.70403301399336","-73.79841220477124","412","27","44601","4440641","4101010015","QN61"
"545","491","630 JACKSON AVENUE",,"BRONX","Bronx","NY","10455",,,,"630","JACKSON AVENUE","40.81542573964057","-73.9082805790403","201","8","73","2004558","2026430001","BX34"
"546","491","630 JACKSON AVENUE",,"BRONX","Bronx","NY","10455","East 152nd Street-Courtlandt Avenue, Moore, Betances, Melrose Houses",,,"630","JACKSON AVENUE","40.81542573964057","-73.9082805790403","201","8","73","2004558","2026430001","BX34"
"547","492","1130 GRAND CONCOURSE",,"BRONX","Bronx","NY","10456",,,,"1130","GRAND CONCOURSE","40.83233066190085","-73.9195896081384","204","16","18102","2002833","2024620042","BX14"
"548","493","1118 GRAND CONCOURSE",,"BRONX","Bronx","NY","10456",,,,"1118","GRAND CONCOURSE","40.83223189762735","-73.91965477267921","204","16","18102","2101266","2024620039","BX14"
"549","494","60 EAST TREMONT AVENUE",,"BRONX","Bronx","NY","10453",,,,"60","EAST TREMONT AVENUE","40.85117556132355","-73.90819152158687","205","14","23301","2007915","2028280020","BX41"
"550","495","2070 GRAND CONCOURSE",,"BRONX","Bronx","NY","10457",,,,"2070","GRAND CONCOURSE","40.85322156304797","-73.90294729262462","205","15","23502","2013631","2031560009","BX41"
"551","496","1477 TOWNSEND AVENUE",,"BRONX","Bronx","NY","10452",,,,"1477","TOWNSEND AVENUE","40.8415034106154","-73.91563912482995","204","14","223","2098821","2028440021","BX63"
"552","497","1130 GRAND CONCOURSE",,"BRONX","Bronx","NY","10456",,,,"1130","GRAND CONCOURSE","40.83233066190085","-73.9195896081384","204","16","18102","2002833","2024620042","BX14"
"553","498","1130 GRAND CONCOURSE",,"BRONX","Bronx","NY","10456",,,,"1130","GRAND CONCOURSE","40.83233066190085","-73.9195896081384","204","16","18102","2002833","2024620042","BX14"
"554","499","1130 GRAND CONCOURSE",,"BRONX","Bronx","NY","10456",,,,"1130","GRAND CONCOURSE","40.83233066190085","-73.9195896081384","204","16","18102","2002833","2024620042","BX14"
"555","500","1537 WASHINGTON AVENUE",,"BRONX","Bronx","NY","10457",,,,"1537","WASHINGTON AVENUE","40.83828764133435","-73.90298714837428","203","16","169","2009466","2029030023","BX01"
"556","501","1595 BATHGATE AVENUE",,"BRONX","Bronx","NY","10457",,,,"1595","BATHGATE AVENUE","40.83924412787782","-73.90131608435738","203","16","167","2009555","2029130001","BX01"
"557","502","286 EAST 156 STREET",,"BRONX","Bronx","NY","10451",,,,"286","EAST 156 STREET","40.82202199406332","-73.92028854748858","201","17","67","2120133","2024130001","BX34"
"558","503","360 EAST 145 STREET",,"BRONX","Bronx","NY","10454",,,,"360","EAST 145 STREET","40.8139830491665","-73.92078226834425","201","8","43","2097038","2023060054","BX39"
"559","504","465 STREET ANNS AVENUE",,"BRONX","Bronx","NY","10455",,,,"465","STREET ANNS AVENUE","40.81248807142765","-73.91435732294298","201","8","43","2093910","2022720119","BX39"
"560","505","500 EAST 165 STREET",,"BRONX","Bronx","NY","10456",,,,"500","EAST 165 STREET","40.82674242497268","-73.90854320584913","203","17","185","2116712","2023697502","BX35"
"561","506","520 EAST 156 STREET",,"BRONX","Bronx","NY","10455",,,,"520","EAST 156 STREET","40.81941057972671","-73.91115458827262","201","17","71","2001152","2023590210","BX34"
"562","507","595 TRINITY AVENUE",,"BRONX","Bronx","NY","10455",,,,"595","TRINITY AVENUE","40.81486953797448","-73.9095168817007","201","17","73","2091317","2026230135","BX34"
"563","508","750 PROSPECT AVENUE",,"BRONX","Bronx","NY","10455",,,,"750","PROSPECT AVENUE","40.81772100596358","-73.90242101226626","202","17","85","2005168","2026880001","BX33"
"564","509","1130 GRAND CONCOURSE",,"BRONX","Bronx","NY","10456",,,,"1130","GRAND CONCOURSE","40.83233066190085","-73.9195896081384","204","16","18102","2002833","2024620042","BX14"
"565","510","200 WEST TREMONT AVENUE",,"BRONX","Bronx","NY","10453",,,,"200","WEST TREMONT AVENUE","40.85198354783427","-73.91680422305657","205","14","20502","2008966","2028770522","BX36"
"566","511","1130 GRAND CONCOURSE",,"BRONX","Bronx","NY","10456",,,,"1130","GRAND CONCOURSE","40.83233066190085","-73.9195896081384","204","16","18102","2002833","2024620042","BX14"
"567","512","1710 WEBSTER AVENUE",,"BRONX","Bronx","NY","10457",,,,"1710","WEBSTER AVENUE","40.84358788558283","-73.90323602974483","203","15","165","2094564","2028980001","BX01"
"568","513","630 JACKSON AVENUE",,"BRONX","Bronx","NY","10455",,,,"630","JACKSON AVENUE","40.81542573964057","-73.9082805790403","201","8","73","2004558","2026430001","BX34"
"569","514","1477 TOWNSEND AVENUE",,"BRONX","Bronx","NY","10452",,,,"1477","TOWNSEND AVENUE","40.8415034106154","-73.91563912482995","204","14","223","2098821","2028440021","BX63"
"570","515","2070 GRAND CONCOURSE",,"BRONX","Bronx","NY","10457",,,,"2070","GRAND CONCOURSE","40.85322156304797","-73.90294729262462","205","15","23502","2013631","2031560009","BX41"
"3500","3293","NO ADDRESS",,"NEW YORK","Manhattan","NY","10003","W 4TH/ W VILLAGE",,,,,,,,,,,,
"571","516","2925 GRAND CONCOURSE",,"BRONX","Bronx","NY","10468",,,,"2925","GRAND CONCOURSE","40.87157062746251","-73.88858040723284","207","11","40701","2017617","2033200028","BX28"
"572","517","630 SOUTHERN BOULEVARD",,"BRONX","Bronx","NY","10455",,,,"630","SOUTHERN BOULEVARD","40.81297976614111","-73.901123823638","202","8","83","2004141","2026030150","BX33"
"573","518","800 BARRETTO STREET",,"BRONX","Bronx","NY","10474",,,,"800","BARRETTO STREET","40.81661456937293","-73.88988269590837","202","17","93","2006002","2027400100","BX27"
"574","519","455 EAST 148 STREET",,"BRONX","Bronx","NY","10455",,,,"455","EAST 148 STREET","40.81467446848671","-73.91653656075259","201","8","43","2116171","2022930058","BX39"
"575","520","2054 MORRIS AVENUE",,"BRONX","Bronx","NY","10453",,,,"2054","MORRIS AVENUE","40.85349248160458","-73.90527842831492","205","14","241","2092406","2031690001","BX41"
"576","521","1650 SELWYN AVENUE",,"BRONX","Bronx","NY","10457",,,,"1650","SELWYN AVENUE","40.84324784511875","-73.91040713674676","204","16","22703","2094530","2028240005","BX41"
"577","522","2058 JEROME AVENUE",,"BRONX","Bronx","NY","10453",,,,"2058","JEROME AVENUE","40.85421845043946","-73.90695828393537","205","14","241","2127653","2031790004","BX41"
"578","523","85 BURNSIDE AVENUE",,"BRONX","Bronx","NY","10453",,,,"85","BURNSIDE AVENUE",,,,,,,,
"579","524","2038-48 JEROME AVENUE",,"BRONX","Bronx","NY","10453",,,,"2038-48","JEROME AVENUE","40.85346420669874","-73.90764253150311","205","14","241","2097273","2028540044","BX41"
"580","525","3444 KOSSUTH AVENUE",,"BRONX","Bronx","NY","10467",,,,"3444","KOSSUTH AVENUE","40.88061566993131","-73.88159311448798","207","11","421","2094749","2033270001","BX43"
"581","526","NO ADDRESS",,"BRONX","Bronx","NY","10453",,"JEROME AVENUE","CLINTON PLACE",,,"40.8564099433665","-73.9050862967008","205","14","239",,,
"582","527","80 EAST 181 STREET",,"BRONX","Bronx","NY","10453",,,,"80","EAST 181 STREET","40.85507528428032","-73.90419894507195","205","14","241","2013953","2031780032","BX41"
"583","528","200 WEST TREMONT AVENUE",,"BRONX","Bronx","NY","10453",,,,"200","WEST TREMONT AVENUE","40.85198354783427","-73.91680422305657","205","14","20502","2008966","2028770522","BX36"
"584","529","515 JACKSON AVENUE",,"BRONX","Bronx","NY","10455",,,,"515","JACKSON AVENUE","40.81235253659876","-73.90940108977529","201","8","35","2091284","2025570083","BX39"
"585","530","236 EAST TREMONT AVENUE",,"BRONX","Bronx","NY","10457",,,,"236","EAST TREMONT AVENUE","40.84893568057659","-73.90456201145379","205","15","23302","2007599","2028040021","BX41"
"586","531","1130 GRAND CONCOURSE","3RD FL, RM 350","BRONX","BRONX","NY","10456-3902",,,,"1130","GRAND CONCOURSE","40.83233066190085","-73.9195896081384","204","16","18102","2002833","2024620042","BX14"
"587","532","2155 BLACKROCK AVENUE",,"BRONX","Bronx","NY","10472",,,,"2155","BLACKROCK AVENUE","40.82886824726105","-73.8517912044293","209","18","78","2119153","2038080038","BX59"
"588","533","890 GARRISON AVENUE",,"BRONX","Bronx","NY","10474",,,,"890","GARRISON AVENUE","40.81728613386831","-73.89183972811696","202","17","93","2005939","2027390015","BX27"
