"dbn","school_name","cohort_year","category","gender","total_cohort","total_grads","total_grads_of_cohort","total_regents","total_regents_of_cohort","total_regents_of_grads","advanced_regents","advanced_regents_of_cohort","advanced_regents_of_grads","regents_w_o_advanced","regents_w_o_advanced_of_cohort","regents_w_o_advanced_of_grads","local","local_of_cohort","local_of_grads","still_enrolled","still_enrolled_of_cohort","dropped_out","dropped_out_of_cohort"
"01M450","EAST SIDE COMMUNITY SCHOOL","2009","4 Year August","Female","39","33","0.846153846","33","0.846153846","1","0","0","0","33","0.846153846","1","0","0","0","5","0.128205128","0","0"
"01M450","EAST SIDE COMMUNITY SCHOOL","2009","5 Year  June","Female","38","36","0.947368421","36","0.947368421","1","0","0","0","36","0.947368421","1","0","0","0","1","0.0263158","0","0"
"01M450","EAST SIDE COMMUNITY SCHOOL","2009","5 Year August","Female","38","36","0.947368421","36","0.947368421","1","0","0","0","36","0.947368421","1","0","0","0","1","0.0263158","0","0"
"01M450","EAST SIDE COMMUNITY SCHOOL","2009","6 Year","Female","38","36","0.947368421","36","0.947368421","1","0","0","0","36","0.947368421","1","0","0","0","0","0","1","0.0263158"
"01M450","EAST SIDE COMMUNITY SCHOOL","2010","4 Year  June","Female","53","46","0.867924528","46","0.867924528","1","0","0","0","46","0.867924528","1","0","0","0","6","0.113207547","1","0.0188679"
"01M450","EAST SIDE COMMUNITY SCHOOL","2010","4 Year August","Female","53","49","0.924528302","47","0.886792453","0.959183673","0","0","0","47","0.886792453","0.959183673","2","0.0377358","0.0408163","3","0.0566038","1","0.0188679"
"01M450","EAST SIDE COMMUNITY SCHOOL","2010","5 Year  June","Female","53","50","0.943396226","48","0.905660377","0.96","0","0","0","48","0.905660377","0.96","2","0.0377358","0.04","2","0.0377358","1","0.0188679"
"01M450","EAST SIDE COMMUNITY SCHOOL","2010","5 Year August","Female","53","50","0.943396226","48","0.905660377","0.96","0","0","0","48","0.905660377","0.96","2","0.0377358","0.04","2","0.0377358","1","0.0188679"
"01M450","EAST SIDE COMMUNITY SCHOOL","2011","4 Year  June","Female","40","35","0.875","35","0.875","1","0","0","0","35","0.875","1","0","0","0","5","0.125","0","0"
"01M450","EAST SIDE COMMUNITY SCHOOL","2011","4 Year August","Female","40","36","0.9","36","0.9","1","0","0","0","36","0.9","1","0","0","0","4","0.1","0","0"
"01M450","EAST SIDE COMMUNITY SCHOOL","2001","4 Year  June","Male","28","20","0.714285714","19","0.678571429","0.95","0","0","0","19","0.678571429","0.95","1","0.0357143","0.05","6","0.214285714","2","0.071428571"
"01M450","EAST SIDE COMMUNITY SCHOOL","2001","5 Year  June","Male","28","24","0.857142857","23","0.821428571","0.958333333","0","0","0","23","0.821428571","0.958333333","1","0.0357143","0.0416667","1","0.0357143","3","0.107142857"
"01M450","EAST SIDE COMMUNITY SCHOOL","2001","6 Year","Male","28","25","0.892857143","24","0.857142857","0.96","0","0","0","24","0.857142857","0.96","1","0.0357143","0.04","0","0","3","0.107142857"
"01M450","EAST SIDE COMMUNITY SCHOOL","2002","4 Year  June","Male","39","23","0.58974359","23","0.58974359","1","0","0","0","23","0.58974359","1","0","0","0","11","0.282051282","3","0.076923077"
"01M450","EAST SIDE COMMUNITY SCHOOL","2002","5 Year  June","Male","39","28","0.717948718","27","0.692307692","0.964285714","0","0","0","27","0.692307692","0.964285714","1","0.025641","0.0357143","4","0.102564103","5","0.128205128"
"01M450","EAST SIDE COMMUNITY SCHOOL","2002","6 Year","Male","39","29","0.743589744","28","0.717948718","0.965517241","0","0","0","28","0.717948718","0.965517241","1","0.025641","0.0344828","1","0.025641","7","0.179487179"
"01M450","EAST SIDE COMMUNITY SCHOOL","2003","4 Year  June","Male","45","25","0.555555556","21","0.466666667","0.84","0","0","0","21","0.466666667","0.84","4","0.088888889","0.16","13","0.288888889","7","0.155555556"
"01M450","EAST SIDE COMMUNITY SCHOOL","2003","5 Year  June","Male","45","31","0.688888889","25","0.555555556","0.806451613","0","0","0","25","0.555555556","0.806451613","6","0.133333333","0.193548387","2","0.0444444","11","0.244444444"
"01M450","EAST SIDE COMMUNITY SCHOOL","2003","6 Year","Male","45","31","0.688888889","25","0.555555556","0.806451613","0","0","0","25","0.555555556","0.806451613","6","0.133333333","0.193548387","1","0.0222222","12","0.266666667"
"01M450","EAST SIDE COMMUNITY SCHOOL","2004","4 Year  June","Male","35","27","0.771428571","22","0.628571429","0.814814815","0","0","0","22","0.628571429","0.814814815","5","0.142857143","0.185185185","6","0.171428571","2","0.0571429"
"01M450","EAST SIDE COMMUNITY SCHOOL","2004","5 Year  June","Male","35","29","0.828571429","22","0.628571429","0.75862069","0","0","0","22","0.628571429","0.75862069","7","0.2","0.24137931","1","0.0285714","4","0.114285714"
"01M450","EAST SIDE COMMUNITY SCHOOL","2004","6 Year","Male","36","30","0.833333333","23","0.638888889","0.766666667","0","0","0","23","0.638888889","0.766666667","7","0.194444444","0.233333333","0","0","4","0.111111111"
"01M450","EAST SIDE COMMUNITY SCHOOL","2005","4 Year  June","Male","38","25","0.657894737","23","0.605263158","0.92","0","0","0","23","0.605263158","0.92","2","0.0526316","0.08","7","0.184210526","3","0.078947368"
"01M450","EAST SIDE COMMUNITY SCHOOL","2005","4 Year August","Male","38","26","0.684210526","24","0.631578947","0.923076923","0","0","0","24","0.631578947","0.923076923","2","0.0526316","0.076923077","6","0.157894737","3","0.078947368"
"01M450","EAST SIDE COMMUNITY SCHOOL","2005","5 Year  June","Male","38","26","0.684210526","24","0.631578947","0.923076923","0","0","0","24","0.631578947","0.923076923","2","0.0526316","0.076923077","1","0.0263158","4","0.105263158"
"01M450","EAST SIDE COMMUNITY SCHOOL","2005","6 Year","Male","38","26","0.684210526","24","0.631578947","0.923076923","0","0","0","24","0.631578947","0.923076923","2","0.0526316","0.076923077","1","0.0263158","4","0.105263158"
"01M450","EAST SIDE COMMUNITY SCHOOL","2006","4 Year  June","Male","49","37","0.755102041","35","0.714285714","0.945945946","0","0","0","35","0.714285714","0.945945946","2","0.0408163","0.0540541","9","0.183673469","3","0.0612245"
"01M450","EAST SIDE COMMUNITY SCHOOL","2006","4 Year August","Male","49","38","0.775510204","36","0.734693878","0.947368421","0","0","0","36","0.734693878","0.947368421","2","0.0408163","0.0526316","8","0.163265306","3","0.0612245"
"01M450","EAST SIDE COMMUNITY SCHOOL","2006","5 Year  June","Male","50","40","0.8","38","0.76","0.95","0","0","0","38","0.76","0.95","2","0.04","0.05","4","0.08","5","0.1"
"01M450","EAST SIDE COMMUNITY SCHOOL","2006","5 Year August","Male","50","40","0.8","38","0.76","0.95","0","0","0","38","0.76","0.95","2","0.04","0.05","4","0.08","5","0.1"
"01M450","EAST SIDE COMMUNITY SCHOOL","2006","6 Year","Male","50","40","0.8","38","0.76","0.95","0","0","0","38","0.76","0.95","2","0.04","0.05","1","0.02","7","0.14"
"01M450","EAST SIDE COMMUNITY SCHOOL","2007","4 Year  June","Male","38","25","0.657894737","25","0.657894737","1","0","0","0","25","0.657894737","1","0","0","0","11","0.289473684","2","0.0526316"
"01M450","EAST SIDE COMMUNITY SCHOOL","2007","4 Year August","Male","38","26","0.684210526","26","0.684210526","1","0","0","0","26","0.684210526","1","0","0","0","10","0.263157895","2","0.0526316"
"02M047","47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SC","2009","5 Year August","Male","18","s","s","s","s","s","s","s","s","s","s","s","s","s","s","s","s","s","s"
"01M450","EAST SIDE COMMUNITY SCHOOL","2007","5 Year  June","Male","38","29","0.763157895","29","0.763157895","1","0","0","0","29","0.763157895","1","0","0","0","3","0.078947368","6","0.157894737"
"01M450","EAST SIDE COMMUNITY SCHOOL","2007","5 Year August","Male","38","29","0.763157895","29","0.763157895","1","0","0","0","29","0.763157895","1","0","0","0","3","0.078947368","6","0.157894737"
"01M450","EAST SIDE COMMUNITY SCHOOL","2007","6 Year","Male","38","31","0.815789474","30","0.789473684","0.967741935","0","0","0","30","0.789473684","0.967741935","1","0.0263158","0.0322581","1","0.0263158","6","0.157894737"
"01M450","EAST SIDE COMMUNITY SCHOOL","2008","4 Year  June","Male","59","42","0.711864407","41","0.694915254","0.976190476","0","0","0","41","0.694915254","0.976190476","1","0.0169492","0.0238095","8","0.13559322","9","0.152542373"
"01M450","EAST SIDE COMMUNITY SCHOOL","2008","4 Year August","Male","59","43","0.728813559","42","0.711864407","0.976744186","0","0","0","42","0.711864407","0.976744186","1","0.0169492","0.0232558","7","0.118644068","9","0.152542373"
"01M450","EAST SIDE COMMUNITY SCHOOL","2008","5 Year  June","Male","59","47","0.796610169","46","0.779661017","0.978723404","0","0","0","46","0.779661017","0.978723404","1","0.0169492","0.0212766","2","0.0338983","9","0.152542373"
"01M450","EAST SIDE COMMUNITY SCHOOL","2008","5 Year August","Male","59","48","0.813559322","46","0.779661017","0.958333333","0","0","0","46","0.779661017","0.958333333","2","0.0338983","0.0416667","2","0.0338983","8","0.13559322"
"01M450","EAST SIDE COMMUNITY SCHOOL","2008","6 Year","Male","58","47","0.810344828","45","0.775862069","0.957446809","0","0","0","45","0.775862069","0.957446809","2","0.0344828","0.0425532","2","0.0344828","8","0.137931034"
"01M450","EAST SIDE COMMUNITY SCHOOL","2009","4 Year  June","Male","39","23","0.58974359","23","0.58974359","1","0","0","0","23","0.58974359","1","0","0","0","14","0.358974359","2","0.0512821"
"01M450","EAST SIDE COMMUNITY SCHOOL","2009","4 Year August","Male","39","26","0.666666667","26","0.666666667","1","0","0","0","26","0.666666667","1","0","0","0","11","0.282051282","2","0.0512821"
"01M450","EAST SIDE COMMUNITY SCHOOL","2009","5 Year  June","Male","38","30","0.789473684","30","0.789473684","1","0","0","0","30","0.789473684","1","0","0","0","4","0.105263158","4","0.105263158"
"01M450","EAST SIDE COMMUNITY SCHOOL","2009","5 Year August","Male","38","30","0.789473684","30","0.789473684","1","0","0","0","30","0.789473684","1","0","0","0","4","0.105263158","4","0.105263158"
"01M450","EAST SIDE COMMUNITY SCHOOL","2009","6 Year","Male","37","31","0.837837838","31","0.837837838","1","0","0","0","31","0.837837838","1","0","0","0","1","0.027027","5","0.135135135"
"01M696","BARD HIGH SCHOOL EARLY COLLEGE","2009","5 Year  June","Male","36","36","1","36","1","1","0","0","0","36","1","1","0","0","0","0","0","0","0"
"01M450","EAST SIDE COMMUNITY SCHOOL","2010","4 Year  June","Male","37","24","0.648648649","24","0.648648649","1","0","0","0","24","0.648648649","1","0","0","0","11","0.297297297","2","0.0540541"
"01M450","EAST SIDE COMMUNITY SCHOOL","2010","4 Year August","Male","37","26","0.702702703","24","0.648648649","0.923076923","0","0","0","24","0.648648649","0.923076923","2","0.0540541","0.076923077","9","0.243243243","2","0.0540541"
"01M450","EAST SIDE COMMUNITY SCHOOL","2010","5 Year  June","Male","35","28","0.8","26","0.742857143","0.928571429","0","0","0","26","0.742857143","0.928571429","2","0.0571429","0.071428571","2","0.0571429","5","0.142857143"
"01M450","EAST SIDE COMMUNITY SCHOOL","2010","5 Year August","Male","35","28","0.8","26","0.742857143","0.928571429","0","0","0","26","0.742857143","0.928571429","2","0.0571429","0.071428571","2","0.0571429","5","0.142857143"
"01M450","EAST SIDE COMMUNITY SCHOOL","2011","4 Year  June","Male","48","40","0.833333333","39","0.8125","0.975","0","0","0","39","0.8125","0.975","1","0.0208333","0.025","5","0.104166667","3","0.0625"
"01M450","EAST SIDE COMMUNITY SCHOOL","2011","4 Year August","Male","48","40","0.833333333","39","0.8125","0.975","0","0","0","39","0.8125","0.975","1","0.0208333","0.025","5","0.104166667","3","0.0625"
"01M458","FORSYTH SATELLITE ACADEMY","2005","6 Year","Female","5","s","s","s","s","s","s","s","s","s","s","s","s","s","s","s","s","s","s"
"01M458","FORSYTH SATELLITE ACADEMY","2006","5 Year  June","Female","41","10","0.243902439","8","0.195121951","0.8","0","0","0","8","0.195121951","0.8","2","0.0487805","0.2","10","0.243902439","18","0.43902439"
"01M458","FORSYTH SATELLITE ACADEMY","2006","5 Year August","Female","41","11","0.268292683","9","0.219512195","0.818181818","0","0","0","9","0.219512195","0.818181818","2","0.0487805","0.181818182","10","0.243902439","17","0.414634146"
"01M458","FORSYTH SATELLITE ACADEMY","2006","6 Year","Female","41","11","0.268292683","9","0.219512195","0.818181818","0","0","0","9","0.219512195","0.818181818","2","0.0487805","0.181818182","4","0.097560976","22","0.536585366"
"01M458","FORSYTH SATELLITE ACADEMY","2007","4 Year  June","Female","64","5","0.078125","4","0.0625","0.8","0","0","0","4","0.0625","0.8","1","0.015625","0.2","42","0.65625","16","0.25"
"01M458","FORSYTH SATELLITE ACADEMY","2007","4 Year August","Female","64","6","0.09375","5","0.078125","0.833333333","0","0","0","5","0.078125","0.833333333","1","0.015625","0.166666667","42","0.65625","15","0.234375"
"01M458","FORSYTH SATELLITE ACADEMY","2007","5 Year  June","Female","69","14","0.202898551","11","0.15942029","0.785714286","0","0","0","11","0.15942029","0.785714286","3","0.0434783","0.214285714","13","0.188405797","40","0.579710145"
"01M458","FORSYTH SATELLITE ACADEMY","2007","5 Year August","Female","69","17","0.246376812","14","0.202898551","0.823529412","0","0","0","14","0.202898551","0.823529412","3","0.0434783","0.176470588","10","0.144927536","40","0.579710145"
"01M458","FORSYTH SATELLITE ACADEMY","2007","6 Year","Female","69","23","0.333333333","19","0.275362319","0.826086957","0","0","0","19","0.275362319","0.826086957","4","0.057971","0.173913043","4","0.057971","40","0.579710145"
"01M458","FORSYTH SATELLITE ACADEMY","2008","4 Year  June","Female","53","3","0.0566038","3","0.0566038","1","0","0","0","3","0.0566038","1","0","0","0","22","0.41509434","25","0.471698113"
"01M458","FORSYTH SATELLITE ACADEMY","2008","4 Year August","Female","53","3","0.0566038","3","0.0566038","1","0","0","0","3","0.0566038","1","0","0","0","22","0.41509434","25","0.471698113"
"01M458","FORSYTH SATELLITE ACADEMY","2008","5 Year  June","Female","56","6","0.107142857","6","0.107142857","1","0","0","0","6","0.107142857","1","0","0","0","9","0.160714286","36","0.642857143"
"01M458","FORSYTH SATELLITE ACADEMY","2008","5 Year August","Female","56","6","0.107142857","6","0.107142857","1","0","0","0","6","0.107142857","1","0","0","0","9","0.160714286","36","0.642857143"
"01M458","FORSYTH SATELLITE ACADEMY","2008","6 Year","Female","55","8","0.145454545","8","0.145454545","1","0","0","0","8","0.145454545","1","0","0","0","4","0.072727273","38","0.690909091"
"01M458","FORSYTH SATELLITE ACADEMY","2009","4 Year  June","Female","58","4","0.068965517","4","0.068965517","1","0","0","0","4","0.068965517","1","0","0","0","31","0.534482759","20","0.344827586"
"01M458","FORSYTH SATELLITE ACADEMY","2009","4 Year August","Female","58","6","0.103448276","6","0.103448276","1","0","0","0","6","0.103448276","1","0","0","0","29","0.5","20","0.344827586"
"01M458","FORSYTH SATELLITE ACADEMY","2009","5 Year  June","Female","63","14","0.222222222","14","0.222222222","1","0","0","0","14","0.222222222","1","0","0","0","22","0.349206349","24","0.380952381"
"01M458","FORSYTH SATELLITE ACADEMY","2009","5 Year August","Female","63","18","0.285714286","18","0.285714286","1","0","0","0","18","0.285714286","1","0","0","0","18","0.285714286","24","0.380952381"
"01M458","FORSYTH SATELLITE ACADEMY","2009","6 Year","Female","62","25","0.403225806","25","0.403225806","1","0","0","0","25","0.403225806","1","0","0","0","5","0.080645161","30","0.483870968"
"01M458","FORSYTH SATELLITE ACADEMY","2010","4 Year  June","Female","54","6","0.111111111","6","0.111111111","1","0","0","0","6","0.111111111","1","0","0","0","32","0.592592593","14","0.259259259"
"01M458","FORSYTH SATELLITE ACADEMY","2010","4 Year August","Female","54","6","0.111111111","6","0.111111111","1","0","0","0","6","0.111111111","1","0","0","0","32","0.592592593","14","0.259259259"
"01M458","FORSYTH SATELLITE ACADEMY","2010","5 Year  June","Female","58","11","0.189655172","10","0.172413793","0.909090909","0","0","0","10","0.172413793","0.909090909","1","0.0172414","0.090909091","21","0.362068966","24","0.413793103"
"01M458","FORSYTH SATELLITE ACADEMY","2010","5 Year August","Female","58","14","0.24137931","13","0.224137931","0.928571429","0","0","0","13","0.224137931","0.928571429","1","0.0172414","0.071428571","18","0.310344828","24","0.413793103"
"01M458","FORSYTH SATELLITE ACADEMY","2011","4 Year  June","Female","47","8","0.170212766","7","0.14893617","0.875","0","0","0","7","0.14893617","0.875","1","0.0212766","0.125","34","0.723404255","5","0.106382979"
"01M458","FORSYTH SATELLITE ACADEMY","2011","4 Year August","Female","47","9","0.191489362","8","0.170212766","0.888888889","0","0","0","8","0.170212766","0.888888889","1","0.0212766","0.111111111","33","0.70212766","5","0.106382979"
"01M458","FORSYTH SATELLITE ACADEMY","2005","6 Year","Male","4","s","s","s","s","s","s","s","s","s","s","s","s","s","s","s","s","s","s"
"01M458","FORSYTH SATELLITE ACADEMY","2006","5 Year  June","Male","43","7","0.162790698","6","0.139534884","0.857142857","0","0","0","6","0.139534884","0.857142857","1","0.0232558","0.142857143","5","0.11627907","28","0.651162791"
"01M458","FORSYTH SATELLITE ACADEMY","2006","5 Year August","Male","43","9","0.209302326","8","0.186046512","0.888888889","0","0","0","8","0.186046512","0.888888889","1","0.0232558","0.111111111","4","0.093023256","27","0.627906977"
"01M458","FORSYTH SATELLITE ACADEMY","2006","6 Year","Male","43","10","0.23255814","9","0.209302326","0.9","0","0","0","9","0.209302326","0.9","1","0.0232558","0.1","1","0.0232558","28","0.651162791"
"01M458","FORSYTH SATELLITE ACADEMY","2007","4 Year  June","Male","42","1","0.0238095","1","0.0238095","1","0","0","0","1","0.0238095","1","0","0","0","17","0.404761905","21","0.5"
"01M458","FORSYTH SATELLITE ACADEMY","2007","4 Year August","Male","42","1","0.0238095","1","0.0238095","1","0","0","0","1","0.0238095","1","0","0","0","17","0.404761905","21","0.5"
"01M458","FORSYTH SATELLITE ACADEMY","2007","5 Year  June","Male","49","3","0.0612245","3","0.0612245","1","0","0","0","3","0.0612245","1","0","0","0","15","0.306122449","29","0.591836735"
"01M458","FORSYTH SATELLITE ACADEMY","2007","5 Year August","Male","49","3","0.0612245","3","0.0612245","1","0","0","0","3","0.0612245","1","0","0","0","15","0.306122449","29","0.591836735"
"01M458","FORSYTH SATELLITE ACADEMY","2007","6 Year","Male","51","6","0.117647059","6","0.117647059","1","0","0","0","6","0.117647059","1","0","0","0","9","0.176470588","33","0.647058824"
"01M458","FORSYTH SATELLITE ACADEMY","2008","4 Year  June","Male","49","3","0.0612245","2","0.0408163","0.666666667","0","0","0","2","0.0408163","0.666666667","1","0.0204082","0.333333333","22","0.448979592","22","0.448979592"
"01M458","FORSYTH SATELLITE ACADEMY","2008","4 Year August","Male","49","4","0.081632653","3","0.0612245","0.75","0","0","0","3","0.0612245","0.75","1","0.0204082","0.25","22","0.448979592","21","0.428571429"
"01M458","FORSYTH SATELLITE ACADEMY","2008","5 Year  June","Male","53","8","0.150943396","7","0.132075472","0.875","0","0","0","7","0.132075472","0.875","1","0.0188679","0.125","15","0.283018868","26","0.490566038"
"01M458","FORSYTH SATELLITE ACADEMY","2008","5 Year August","Male","53","9","0.169811321","8","0.150943396","0.888888889","0","0","0","8","0.150943396","0.888888889","1","0.0188679","0.111111111","14","0.264150943","26","0.490566038"
"01M458","FORSYTH SATELLITE ACADEMY","2008","6 Year","Male","55","14","0.254545455","13","0.236363636","0.928571429","0","0","0","13","0.236363636","0.928571429","1","0.0181818","0.071428571","10","0.181818182","27","0.490909091"
"01M458","FORSYTH SATELLITE ACADEMY","2009","4 Year  June","Male","57","4","0.070175439","4","0.070175439","1","0","0","0","4","0.070175439","1","0","0","0","31","0.543859649","20","0.350877193"
"01M458","FORSYTH SATELLITE ACADEMY","2009","4 Year August","Male","57","5","0.087719298","5","0.087719298","1","0","0","0","5","0.087719298","1","0","0","0","30","0.526315789","20","0.350877193"
"01M458","FORSYTH SATELLITE ACADEMY","2009","5 Year  June","Male","58","9","0.155172414","9","0.155172414","1","0","0","0","9","0.155172414","1","0","0","0","19","0.327586207","26","0.448275862"
"01M458","FORSYTH SATELLITE ACADEMY","2009","5 Year August","Male","58","10","0.172413793","10","0.172413793","1","0","0","0","10","0.172413793","1","0","0","0","18","0.310344828","26","0.448275862"
"01M458","FORSYTH SATELLITE ACADEMY","2009","6 Year","Male","56","16","0.285714286","15","0.267857143","0.9375","0","0","0","15","0.267857143","0.9375","1","0.0178571","0.0625","7","0.125","30","0.535714286"
"01M458","FORSYTH SATELLITE ACADEMY","2010","4 Year  June","Male","41","2","0.0487805","2","0.0487805","1","0","0","0","2","0.0487805","1","0","0","0","28","0.682926829","10","0.243902439"
"01M458","FORSYTH SATELLITE ACADEMY","2010","4 Year August","Male","41","2","0.0487805","2","0.0487805","1","0","0","0","2","0.0487805","1","0","0","0","28","0.682926829","10","0.243902439"
"01M458","FORSYTH SATELLITE ACADEMY","2010","5 Year  June","Male","46","13","0.282608696","13","0.282608696","1","0","0","0","13","0.282608696","1","0","0","0","11","0.239130435","20","0.434782609"
"01M458","FORSYTH SATELLITE ACADEMY","2010","5 Year August","Male","46","14","0.304347826","13","0.282608696","0.928571429","0","0","0","13","0.282608696","0.928571429","1","0.0217391","0.071428571","10","0.217391304","20","0.434782609"
"01M458","FORSYTH SATELLITE ACADEMY","2011","4 Year  June","Male","40","5","0.125","4","0.1","0.8","0","0","0","4","0.1","0.8","1","0.025","0.2","31","0.775","4","0.1"
"01M458","FORSYTH SATELLITE ACADEMY","2011","4 Year August","Male","40","5","0.125","4","0.1","0.8","0","0","0","4","0.1","0.8","1","0.025","0.2","31","0.775","4","0.1"
"01M509","MARTA VALLE HIGH SCHOOL","2001","4 Year  June","Female","31","18","0.580645161","4","0.129032258","0.222222222","0","0","0","4","0.129032258","0.222222222","14","0.451612903","0.777777778","6","0.193548387","4","0.129032258"
"01M509","MARTA VALLE HIGH SCHOOL","2001","5 Year  June","Female","31","20","0.64516129","4","0.129032258","0.2","0","0","0","4","0.129032258","0.2","16","0.516129032","0.8","3","0.096774194","5","0.161290323"
"01M509","MARTA VALLE HIGH SCHOOL","2001","6 Year","Female","31","22","0.709677419","4","0.129032258","0.181818182","0","0","0","4","0.129032258","0.181818182","18","0.580645161","0.818181818","0","0","6","0.193548387"
"01M509","MARTA VALLE HIGH SCHOOL","2002","4 Year  June","Female","31","14","0.451612903","9","0.290322581","0.642857143","2","0.064516129","0.142857143","7","0.225806452","0.5","5","0.161290323","0.357142857","7","0.225806452","7","0.225806452"
"01M509","MARTA VALLE HIGH SCHOOL","2002","5 Year  June","Female","31","18","0.580645161","10","0.322580645","0.555555556","2","0.064516129","0.111111111","8","0.258064516","0.444444444","8","0.258064516","0.444444444","0","0","10","0.322580645"
"01M509","MARTA VALLE HIGH SCHOOL","2002","6 Year","Female","31","18","0.580645161","10","0.322580645","0.555555556","2","0.064516129","0.111111111","8","0.258064516","0.444444444","8","0.258064516","0.444444444","0","0","10","0.322580645"
"01M509","MARTA VALLE HIGH SCHOOL","2003","4 Year  June","Female","41","22","0.536585366","16","0.390243902","0.727272727","0","0","0","16","0.390243902","0.727272727","6","0.146341463","0.272727273","10","0.243902439","9","0.219512195"
"01M509","MARTA VALLE HIGH SCHOOL","2003","5 Year  June","Female","41","26","0.634146341","17","0.414634146","0.653846154","0","0","0","17","0.414634146","0.653846154","9","0.219512195","0.346153846","3","0.073170732","11","0.268292683"
"01M509","MARTA VALLE HIGH SCHOOL","2003","6 Year","Female","39","26","0.666666667","17","0.435897436","0.653846154","0","0","0","17","0.435897436","0.653846154","9","0.230769231","0.346153846","1","0.025641","11","0.282051282"
"01M509","MARTA VALLE HIGH SCHOOL","2004","4 Year  June","Female","32","19","0.59375","8","0.25","0.421052632","3","0.09375","0.157894737","5","0.15625","0.263157895","11","0.34375","0.578947368","12","0.375","1","0.03125"
"01M509","MARTA VALLE HIGH SCHOOL","2004","5 Year  June","Female","31","23","0.741935484","9","0.290322581","0.391304348","3","0.096774194","0.130434783","6","0.193548387","0.260869565","14","0.451612903","0.608695652","4","0.129032258","3","0.096774194"
"01M509","MARTA VALLE HIGH SCHOOL","2004","6 Year","Female","31","25","0.806451613","10","0.322580645","0.4","3","0.096774194","0.12","7","0.225806452","0.28","15","0.483870968","0.6","2","0.064516129","3","0.096774194"
"01M509","MARTA VALLE HIGH SCHOOL","2005","4 Year  June","Female","38","26","0.684210526","21","0.552631579","0.807692308","10","0.263157895","0.384615385","11","0.289473684","0.423076923","5","0.131578947","0.192307692","6","0.157894737","5","0.131578947"
"01M509","MARTA VALLE HIGH SCHOOL","2005","4 Year August","Female","38","29","0.763157895","22","0.578947368","0.75862069","10","0.263157895","0.344827586","12","0.315789474","0.413793103","7","0.184210526","0.24137931","3","0.078947368","5","0.131578947"
"01M509","MARTA VALLE HIGH SCHOOL","2005","5 Year  June","Female","39","30","0.769230769","22","0.564102564","0.733333333","10","0.256410256","0.333333333","12","0.307692308","0.4","8","0.205128205","0.266666667","2","0.0512821","5","0.128205128"
"01M509","MARTA VALLE HIGH SCHOOL","2005","6 Year","Female","39","30","0.769230769","22","0.564102564","0.733333333","10","0.256410256","0.333333333","12","0.307692308","0.4","8","0.205128205","0.266666667","1","0.025641","5","0.128205128"
"01M509","MARTA VALLE HIGH SCHOOL","2006","4 Year  June","Female","45","31","0.688888889","25","0.555555556","0.806451613","13","0.288888889","0.419354839","12","0.266666667","0.387096774","6","0.133333333","0.193548387","10","0.222222222","1","0.0222222"
"01M509","MARTA VALLE HIGH SCHOOL","2006","4 Year August","Female","45","31","0.688888889","25","0.555555556","0.806451613","13","0.288888889","0.419354839","12","0.266666667","0.387096774","6","0.133333333","0.193548387","10","0.222222222","1","0.0222222"
"01M509","MARTA VALLE HIGH SCHOOL","2006","5 Year  June","Female","45","36","0.8","26","0.577777778","0.722222222","13","0.288888889","0.361111111","13","0.288888889","0.361111111","10","0.222222222","0.277777778","1","0.0222222","4","0.088888889"
"01M509","MARTA VALLE HIGH SCHOOL","2006","5 Year August","Female","45","37","0.822222222","27","0.6","0.72972973","13","0.288888889","0.351351351","14","0.311111111","0.378378378","10","0.222222222","0.27027027","0","0","4","0.088888889"
"01M509","MARTA VALLE HIGH SCHOOL","2006","6 Year","Female","46","37","0.804347826","27","0.586956522","0.72972973","13","0.282608696","0.351351351","14","0.304347826","0.378378378","10","0.217391304","0.27027027","0","0","7","0.152173913"
"01M509","MARTA VALLE HIGH SCHOOL","2007","4 Year  June","Female","36","20","0.555555556","16","0.444444444","0.8","5","0.138888889","0.25","11","0.305555556","0.55","4","0.111111111","0.2","12","0.333333333","3","0.083333333"
"01M509","MARTA VALLE HIGH SCHOOL","2007","4 Year August","Female","36","24","0.666666667","18","0.5","0.75","5","0.138888889","0.208333333","13","0.361111111","0.541666667","6","0.166666667","0.25","8","0.222222222","3","0.083333333"
"01M509","MARTA VALLE HIGH SCHOOL","2007","5 Year  June","Female","31","25","0.806451613","19","0.612903226","0.76","5","0.161290323","0.2","14","0.451612903","0.56","6","0.193548387","0.24","0","0","5","0.161290323"
"01M509","MARTA VALLE HIGH SCHOOL","2007","5 Year August","Female","31","25","0.806451613","19","0.612903226","0.76","5","0.161290323","0.2","14","0.451612903","0.56","6","0.193548387","0.24","0","0","5","0.161290323"
"01M509","MARTA VALLE HIGH SCHOOL","2007","6 Year","Female","31","25","0.806451613","19","0.612903226","0.76","5","0.161290323","0.2","14","0.451612903","0.56","6","0.193548387","0.24","0","0","5","0.161290323"
"01M509","MARTA VALLE HIGH SCHOOL","2008","4 Year  June","Female","41","24","0.585365854","24","0.585365854","1","8","0.195121951","0.333333333","16","0.390243902","0.666666667","0","0","0","8","0.195121951","7","0.170731707"
"01M509","MARTA VALLE HIGH SCHOOL","2008","4 Year August","Female","41","28","0.682926829","27","0.658536585","0.964285714","8","0.195121951","0.285714286","19","0.463414634","0.678571429","1","0.0243902","0.0357143","4","0.097560976","7","0.170731707"
