"feeid","buildingid","boroid","boro","housenumber","streetname","zip","block","lot","lifecycle","feetypeid","feetype","feesourcetypeid","feesourcetype","feesourceid","feeissueddate","feeamount","dofaccounttype","doftransferdate","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"1256473","220786","3","BROOKLYN","2415","CLARENDON ROAD","11226","5168","36","Standing Building","8","INSPECTION FEE","2","Complaint","195100","2020-11-16T00:00:00.000","200","243",,"40.642910","-73.954284","17","40","792","3119021","3051680036","Erasmus"
"1256474","294109","3","BROOKLYN","657","FLUSHING AVENUE","11206","2272","57","Standing Building","8","INSPECTION FEE","2","Complaint","195116","2020-11-16T00:00:00.000","200","243",,"40.700146","-73.947010","1","33","507","3061469","3022720057","Bedford"
"1256475","372110","3","BROOKLYN","218","SOUTH 3 STREET","11211","2433","12","Standing Building","8","INSPECTION FEE","2","Complaint","195122","2020-11-16T00:00:00.000","200","243",,"40.711210","-73.958973","1","34","523","3063298","3024330012","North Side-South Side"
"1256476","37176","1","MANHATTAN","311","WEST 95 STREET","10025","1253","64","Standing Building","8","INSPECTION FEE","2","Complaint","195131","2020-11-16T00:00:00.000","200","243",,"40.794797","-73.974188","7","6","183","1034189","1012530064","Upper West Side"
"1256477","42166","1","MANHATTAN","515","WEST 147 STREET","10031","2079","21","Standing Building","8","INSPECTION FEE","2","Complaint","195144","2020-11-16T00:00:00.000","200","243",,"40.826827","-73.947339","9","7","233","1061978","1020790021","Hamilton Heights"
"1256478","805872","1","MANHATTAN","369","WEST 116 STREET","10026","1943","1","Standing Building","8","INSPECTION FEE","2","Complaint","195148","2020-11-16T00:00:00.000","200","243",,"40.805272","-73.957377","10","9","20102","1081516","1019430001","Central Harlem South"
"1256495","248825","3","BROOKLYN","111","EAST 21 STREET","11226","5082","84","Standing Building","8","INSPECTION FEE","2","Complaint","195233","2020-11-17T00:00:00.000","200","243",,"40.651624","-73.960235","14","40","50801","3116597","3050820084","Flatbush"
"1087159","28075","1","MANHATTAN","222","ST NICHOLAS AVENUE","10027","1927","2","Standing Building","8","INSPECTION FEE","2","Complaint","176392","2020-04-09T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.807746","-73.952903","10","9","220","1058491","1019270002","Central Harlem South"
"1087160","348618","3","BROOKLYN","679","OCEAN PARKWAY","11230","5421","1","Standing Building","8","INSPECTION FEE","2","Complaint","176397","2020-04-09T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.631783","-73.971898","14","40","482","3127827","3054210001","Flatbush"
"1087161","138984","3","BROOKLYN","3918","14 AVENUE","11218","5298","45","Standing Building","8","INSPECTION FEE","2","Complaint","176406","2020-04-09T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.639147","-73.984258","12","39","230","3123316","3052980045","Borough Park"
"1087162","19796","1","MANHATTAN","136","EAST 117 STREET","10035","1644","59","Standing Building","8","INSPECTION FEE","2","Complaint","176439","2020-04-09T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.799498","-73.941615","11","8","182","1052315","1016440059","East Harlem North"
"1087163","19673","1","MANHATTAN","228","EAST 116 STREET","10029","1665","38","Standing Building","8","INSPECTION FEE","2","Complaint","176444","2020-04-09T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.797609","-73.939240","11","8","188","1052543","1016650038","East Harlem North"
"1087164","970001","3","BROOKLYN","211","CROWN STREET","11225","1289","1","Standing Building","8","INSPECTION FEE","2","Complaint","176462","2020-04-09T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.666438","-73.953399","9","35","321","3379120","3012890001","Crown Heights South"
"1087165","948745","4","QUEENS","150-22","72 DRIVE","11367","6702","1","Standing Building","8","INSPECTION FEE","2","Complaint","176471","2020-04-09T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.726694","-73.816473","8","24","77908","4451509","4067020001","Kew Gardens Hills"
"1087166","62340","2","BRONX","919","EAGLE AVENUE","10456","2620","33","Standing Building","8","INSPECTION FEE","2","Complaint","176497","2020-04-09T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.823155","-73.908028","3","17","141","2004380","2026200033","Morrisania-Melrose"
"1254440","75996","2","BRONX","1171","ELDER AVENUE","10472","3739","47","Standing Building","8","INSPECTION FEE","2","Complaint","182316","2020-07-26T00:00:00.000","200","243",,"40.827687","-73.878974","9","17","5002","2023834","2037390047","Soundview-Bruckner"
"1254441","28075","1","MANHATTAN","222","ST NICHOLAS AVENUE","10027","1927","2","Standing Building","8","INSPECTION FEE","2","Complaint","182328","2020-07-26T00:00:00.000","200","243",,"40.807746","-73.952903","10","9","220","1058491","1019270002","Central Harlem South"
"1254442","42500","1","MANHATTAN","510","WEST 151 STREET","10031","2082","42","Standing Building","8","INSPECTION FEE","2","Complaint","182331","2020-07-26T00:00:00.000","200","243",,"40.829272","-73.945451","9","7","237","1062159","1020820042","Hamilton Heights"
"1254443","196320","3","BROOKLYN","2113","AVENUE V","11229","7354","36","Standing Building","8","INSPECTION FEE","2","Complaint","182373","2020-07-26T00:00:00.000","200","243",,"40.597410","-73.949756","15","48","578","3199860","3073540036","Madison"
"1254444","45417","2","BRONX","1080","ANDERSON AVENUE","10452","2505","6","Standing Building","8","INSPECTION FEE","2","Complaint","182380","2020-07-26T00:00:00.000","200","243",,"40.834171","-73.925716","4","8","193","2003056","2025050006","Highbridge"
"1087035","28075","1","MANHATTAN","222","ST NICHOLAS AVENUE","10027","1927","2","Standing Building","8","INSPECTION FEE","2","Complaint","175032","2020-03-29T00:00:00.000","200","243",,"40.807746","-73.952903","10","9","220","1058491","1019270002","Central Harlem South"
"1087036","118343","2","BRONX","1314","VIRGINIA AVENUE","10462","3929","7501","Standing Building","8","INSPECTION FEE","2","Complaint","175035","2020-03-29T00:00:00.000","200","243",,"40.833651","-73.861639","9","18","21602","2096601","2039297501","Parkchester"
"1254298","21518","1","MANHATTAN","2","ELLWOOD STREET","10040","2171","42","Standing Building","8","INSPECTION FEE","2","Complaint","181481","2020-07-15T00:00:00.000","200","243",,"40.859089","-73.927688","12","10","283","1064129","1021710042","Washington Heights North"
"1254299","326299","3","BROOKLYN","1301","LINCOLN PLACE","11213","1384","78","Standing Building","8","INSPECTION FEE","2","Complaint","181484","2020-07-15T00:00:00.000","200","243",,"40.669864","-73.933145","8","35","351","3037094","3013840078","Crown Heights North"
"1254300","42918","1","MANHATTAN","574","WEST 161 STREET","10032","2119","12","Standing Building","8","INSPECTION FEE","2","Complaint","181509","2020-07-15T00:00:00.000","200","243",,"40.836135","-73.942078","12","7","245","1062824","1021190012","Washington Heights South"
"1254304","955044","2","BRONX","530","EAST 144 STREET","10454","2269","100","Standing Building","8","INSPECTION FEE","2","Complaint","181591","2020-07-15T00:00:00.000","200","243",,"40.811362","-73.915981","1","8","41","2090990","2022690100","Mott Haven-Port Morris"
"1254305","326530","3","BROOKLYN","267","LINCOLN PLACE","11238","1176","1","Standing Building","8","INSPECTION FEE","2","Complaint","181592","2020-07-15T00:00:00.000","200","243",,"40.673615","-73.966765","8","35","215","3029515","3011760001","Prospect Heights"
"1254306","384045","3","BROOKLYN","1065","UTICA AVENUE","11203","4735","47","Standing Building","8","INSPECTION FEE","2","Complaint","181593","2020-07-15T00:00:00.000","200","243",,"40.646974","-73.929860","17","45","848","3378289","3047350047","Rugby-Remsen Village"
"1254307","292833","3","BROOKLYN","607","FLATBUSH AVENUE","11225","5037","8","Standing Building","8","INSPECTION FEE","2","Complaint","181594","2020-07-15T00:00:00.000","200","243",,"40.658519","-73.960483","9","40","79801","3115285","3050370008","Prospect Lefferts Gardens-Wingate"
"1254308","12762","1","MANHATTAN","225","EAST 26 STREET","10010","907","16","Standing Building","8","INSPECTION FEE","2","Complaint","181595","2020-07-15T00:00:00.000","200","243",,"40.740302","-73.980723","6","2","66","1019852","1009070016","Murray Hill-Kips Bay"
"1254310","129334","3","BROOKLYN","5817","4 AVENUE","11220","855","3","Standing Building","8","INSPECTION FEE","2","Complaint","181597","2020-07-15T00:00:00.000","200","243",,"40.641836","-74.017379","7","38","74","3015974","3008550003","Sunset Park West"
"1085755","40940","1","MANHATTAN","528","WEST 136 STREET","10031","1988","127","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13530802","2020-01-24T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.819968","-73.952710","9","7","22301","1059808","1019880127","Manhattanville"
"1085756","122294","2","BRONX","1267","THIERIOT AVENUE","10472","3765","45","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13563611","2020-01-24T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.831555","-73.864386","9","18","70","2024785","2037650045","Soundview-Bruckner"
"1254340","887926","4","QUEENS","104-20","39 AVENUE","11368","1776","4","Standing Building","8","INSPECTION FEE","2","Complaint","181780","2020-07-19T00:00:00.000","200","243",,"40.750782","-73.861648","3","21","403","4044607","4017760004","North Corona"
"1087089","167070","3","BROOKLYN","413","68 STREET","11220","5855","180","Standing Building","8","INSPECTION FEE","2","Complaint","175525","2020-04-02T00:00:00.000","200","243",,"40.635056","-74.022637","10","43","126","3144750","3058550180","Bay Ridge"
"1255695","12762","1","MANHATTAN","225","EAST 26 STREET","10010","907","16","Standing Building","8","INSPECTION FEE","2","Complaint","190402","2020-10-05T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.740302","-73.980723","6","2","66","1019852","1009070016","Murray Hill-Kips Bay"
"1085757","129535","3","BROOKLYN","725","4 AVENUE","11232","649","1","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13557963","2020-01-24T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.661227","-73.997217","7","38","145","3009537","3006490001","Sunset Park West"
"1085758","353227","3","BROOKLYN","694","PENNSYLVANIA AVENUE","11207","4298","32","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13562898","2020-01-24T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.660586","-73.892162","5","42","1128","3096405","3042980032","East New York (Pennsylvania Ave)"
"1085759","73785","2","BRONX","179","EAST MOSHOLU PARKWAY NORTH","10467","3335","139","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1147927","2020-01-23T00:00:00.000","200","236","2020-02-05T00:00:00.000","40.875401","-73.881479","7","11","419","2018015","2033350139","Norwood"
"1085760","27341","1","MANHATTAN","725","RIVERSIDE DRIVE","10031","2096","7501","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1147487","2020-01-23T00:00:00.000","200","236","2020-02-05T00:00:00.000","40.830084","-73.949761","9","7","233","1087465","1020967501","Hamilton Heights"
"1085761","49216","2","BRONX","673","BECK STREET","10455","2685","64","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1148076","2020-01-24T00:00:00.000","200","236","2020-02-05T00:00:00.000","40.814808","-73.901132","2","17","83","2005119","2026850064","Longwood"
"1085762","108628","2","BRONX","1515","SELWYN AVENUE","10457","2819","51","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1148076","2020-01-24T00:00:00.000","200","236","2020-02-05T00:00:00.000","40.840838","-73.910309","4","16","225","2007821","2028190051","East Concourse-Concourse Village"
"1085763","4840","1","MANHATTAN","698","9 AVENUE","10036","1038","61","Standing Building","8","INSPECTION FEE","2","Complaint","167304","2020-01-24T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.762094","-73.989954","4","3","127","1025119","1010380061","Clinton"
"1085764","118343","2","BRONX","1314","VIRGINIA AVENUE","10462","3929","7501","Standing Building","8","INSPECTION FEE","2","Complaint","167310","2020-01-24T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.833651","-73.861639","9","18","21602","2096601","2039297501","Parkchester"
"1085765","350253","3","BROOKLYN","483","PACIFIC STREET","11217","185","41","Standing Building","8","INSPECTION FEE","2","Complaint","167311","2020-01-24T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.685023","-73.981972","2","33","39","3000988","3001850041","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"1085766","378236","3","BROOKLYN","2265","STRAUSS STREET","11212","3609","25","Standing Building","8","INSPECTION FEE","2","Complaint","167314","2020-01-24T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.658230","-73.913618","16","42","896","3082454","3036090025","Brownsville"
"1085767","67382","2","BRONX","179","EAST 205 STREET","10458","3312","61","Standing Building","8","INSPECTION FEE","2","Complaint","167341","2020-01-24T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.875199","-73.884995","7","11","413","2017390","2033120061","Bedford Park-Fordham North"
"1085768","388966","3","BROOKLYN","169","WASHINGTON PARK","11205","2072","9","Standing Building","8","INSPECTION FEE","2","Complaint","167357","2020-01-24T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.692242","-73.973636","2","35","183","3058272","3020720009","Fort Greene"
"1085769","301253","3","BROOKLYN","3201","GLENWOOD ROAD","11210","5007","6","Standing Building","8","INSPECTION FEE","2","Complaint","167360","2020-01-24T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.634134","-73.945719","17","45","786","3114023","3050070006","Flatbush"
"1085770","14818","1","MANHATTAN","326","EAST 61 STREET","10065","1435","38","Standing Building","8","INSPECTION FEE","2","Complaint","167369","2020-01-24T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.761327","-73.962188","8","5","110","1044216","1014350038","Lenox Hill-Roosevelt Island"
"1085771","60837","2","BRONX","2726","DECATUR AVENUE","10458","3278","18","Standing Building","8","INSPECTION FEE","2","Complaint","167381","2020-01-24T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.865516","-73.888037","7","15","40502","2016379","2032780018","Bedford Park-Fordham North"
"1085772","25693","1","MANHATTAN","234","MOTT STREET","10012","493","12","Standing Building","8","INSPECTION FEE","2","Complaint","167408","2020-01-24T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.722635","-73.995054","2","1","43","1007477","1004930012","SoHo-TriBeCa-Civic Center-Little Italy"
"1085773","41115","1","MANHATTAN","120","WEST 138 STREET","10030","2006","45","Standing Building","8","INSPECTION FEE","2","Complaint","167409","2020-01-24T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.816380","-73.940314","10","9","228","1060011","1020060045","Central Harlem North-Polo Grounds"
"1085774","458496","4","QUEENS","94-20","66 AVENUE","11374","3156","106","Standing Building","8","INSPECTION FEE","2","Complaint","167411","2020-01-24T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.725130","-73.857607","6","29","71306","4074655","4031560106","Forest Hills"
"1085775","703766","4","QUEENS","63-50","WETHEROLE STREET","11374","3094","34","Standing Building","8","INSPECTION FEE","2","Complaint","167412","2020-01-24T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.728215","-73.864232","6","29","693","4072455","4030940034","Rego Park"
"1085776","10013","1","MANHATTAN","460","CONVENT AVENUE","10031","2065","14","Standing Building","8","INSPECTION FEE","2","Complaint","167413","2020-01-25T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.827940","-73.943725","9","7","23501","1061575","1020650014","Hamilton Heights"
"1085777","14818","1","MANHATTAN","326","EAST 61 STREET","10065","1435","38","Standing Building","8","INSPECTION FEE","2","Complaint","167439","2020-01-25T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.761327","-73.962188","8","5","110","1044216","1014350038","Lenox Hill-Roosevelt Island"
"1085778","88744","2","BRONX","1005","JEROME AVENUE","10452","2504","126","Standing Building","8","INSPECTION FEE","2","Complaint","167446","2020-01-25T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.831608","-73.926276","4","8","189","2091244","2025040126","Highbridge"
"1085779","378236","3","BROOKLYN","2265","STRAUSS STREET","11212","3609","25","Standing Building","8","INSPECTION FEE","2","Complaint","167464","2020-01-25T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.658230","-73.913618","16","42","896","3082454","3036090025","Brownsville"
"1085780","324893","3","BROOKLYN","66","LEWIS AVENUE","11206","1588","38","Standing Building","8","INSPECTION FEE","2","Complaint","167475","2020-01-25T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.695443","-73.937541","3","36","283","3042925","3015880038","Stuyvesant Heights"
"1085781","511515","4","QUEENS","113-07","101 AVENUE","11419","9415","52","Standing Building","8","INSPECTION FEE","2","Complaint","167485","2020-01-25T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.688589","-73.830836","9","28","108","4198154","4094150052","Richmond Hill"
"1085782","236402","3","BROOKLYN","558","EAST 2 STREET","11218","5385","15","Standing Building","8","INSPECTION FEE","2","Complaint","167502","2020-01-25T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.637378","-73.977221","12","39","486","3126582","3053850015","Kensington-Ocean Parkway"
"1085783","8242","1","MANHATTAN","4260","BROADWAY","10033","2164","7501","Standing Building","8","INSPECTION FEE","2","Complaint","167537","2020-01-25T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.850297","-73.935671","12","10","271","1081498","1021647501","Washington Heights North"
"1085784","41907","1","MANHATTAN","247","WEST 145 STREET","10039","2031","7","Standing Building","8","INSPECTION FEE","2","Complaint","167543","2020-01-25T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.822238","-73.940471","10","9","232","1060473","1020310007","Central Harlem North-Polo Grounds"
"1085785","4252","1","MANHATTAN","165","8 AVENUE","10011","742","36","Standing Building","8","INSPECTION FEE","2","Complaint","167572","2020-01-26T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.742464","-74.000563","4","3","89","1013107","1007420036","Hudson Yards-Chelsea-Flatiron-Union Square"
"1085786","397352","3","BROOKLYN","1068","WINTHROP STREET","11212","4630","1","Standing Building","8","INSPECTION FEE","2","Complaint","167578","2020-01-26T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.661268","-73.924204","17","41","884","3100597","3046300001","Rugby-Remsen Village"
"1085787","4182","1","MANHATTAN","2843","FREDERICK DOUGLASS BOULEVARD","10039","2046","32","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13530811","2020-01-27T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.826974","-73.938906","10","9","23502","1060864","1020460032","Central Harlem North-Polo Grounds"
"1085788","42449","1","MANHATTAN","521","WEST 150 STREET","10031","2082","120","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13531103","2020-01-27T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.828803","-73.946232","9","7","237","1062172","1020820120","Hamilton Heights"
"1085789","46165","2","BRONX","2078","ARTHUR AVENUE","10457","3069","67","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13566821","2020-01-27T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.848892","-73.891879","6","15","373","2012008","2030690067","East Tremont"
"1085790","53688","2","BRONX","1494","BRYANT AVENUE","10460","3000","18","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13566240","2020-01-27T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.832603","-73.887410","3","17","157","2010854","2030000018","Crotona Park East"
"1085791","88712","2","BRONX","797","JENNINGS STREET","10459","2963","43","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13563736","2020-01-27T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.832043","-73.895993","3","16","153","2010229","2029630043","Crotona Park East"
"1085792","88712","2","BRONX","797","JENNINGS STREET","10459","2963","43","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13565070","2020-01-27T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.832043","-73.895993","3","16","153","2010229","2029630043","Crotona Park East"
"1085793","115582","2","BRONX","1821","TOPPING AVENUE","10457","2800","44","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13565975","2020-01-27T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.847043","-73.905570","5","15","22901","2007522","2028000044","Mount Hope"
"1085794","182061","3","BROOKLYN","250","95 STREET","11209","6116","23","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13566390","2020-01-27T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.617538","-74.034712","10","43","54","3155550","3061160023","Bay Ridge"
"1085795","228613","3","BROOKLYN","712","CROWN STREET","11213","1419","6","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13566264","2020-01-27T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.665347","-73.933809","9","35","355","3038261","3014190006","Crown Heights South"
"1085796","314175","3","BROOKLYN","553","HOWARD AVENUE","11233","1476","6","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13566514","2020-01-27T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.668777","-73.920064","16","41","361","3039579","3014760006","Ocean Hill"
"1085797","638178","4","QUEENS","40-26","BENHAM STREET","11373","1551","24","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13566542","2020-01-27T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.748297","-73.874949","4","21","469","4038793","4015510024","Elmhurst"
"1085798","649787","4","QUEENS","13-59","DICKENS STREET","11691","15670","102","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13566109","2020-01-27T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.607863","-73.760476","14","31","100801","4299715","4156700102","Far Rockaway-Bayswater"
"1085799","108500","2","BRONX","2647","SEDGWICK AVENUE","10468","3237","100","Standing Building","8","INSPECTION FEE","2","Complaint","167579","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.869502","-73.904438","7","14","269","2015139","2032370100","Kingsbridge Heights"
"1085800","256907","3","BROOKLYN","360","EAST 31 STREET","11226","4947","31","Standing Building","8","INSPECTION FEE","2","Complaint","167584","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.641974","-73.947658","17","45","828","3111274","3049470031","Erasmus"
"1085801","304527","3","BROOKLYN","815","GREENE AVENUE","11221","1615","73","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1148063","2020-01-24T00:00:00.000","200","236","2020-02-05T00:00:00.000","40.690235","-73.935284","3","36","291","3043811","3016150073","Stuyvesant Heights"
"1085802","332611","3","BROOKLYN","601","MARCY AVENUE","11206","1759","5","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1148063","2020-01-24T00:00:00.000","200","236","2020-02-05T00:00:00.000","40.694383","-73.948998","3","36","25901","3048813","3017590005","Bedford"
"1085803","396446","3","BROOKLYN","676","WILLOUGHBY AVENUE","11206","1769","16","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1147929","2020-01-23T00:00:00.000","200","236","2020-02-05T00:00:00.000","40.694655","-73.942323","3","36","283","3049209","3017690016","Stuyvesant Heights"
"1085804","60536","2","BRONX","2490","DAVIDSON AVENUE","10468","3200","11","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1148068","2020-01-24T00:00:00.000","200","236","2020-02-05T00:00:00.000","40.863788","-73.901468","7","14","265","2014358","2032000011","Kingsbridge Heights"
"1085805","115724","2","BRONX","2510","TRATMAN AVENUE","10461","3980","20","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1147485","2020-01-23T00:00:00.000","200","236","2020-02-05T00:00:00.000","40.839424","-73.845226","10","13","200","2041847","2039800020","Van Nest-Morris Park-Westchester Square"
"1085806","212440","3","BROOKLYN","3039","BRIGHTON 4 STREET","11235","8674","86","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1148296","2020-01-27T00:00:00.000","200","236","2020-02-05T00:00:00.000","40.578221","-73.963638","13","48","362","3244850","3086740086","Brighton Beach"
"1085807","305270","3","BROOKLYN","194","HALE AVENUE","11208","3959","38","Standing Building","8","INSPECTION FEE","2","Complaint","167601","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.680353","-73.879987","5","37","1174","3088195","3039590038","Cypress Hills-City Line"
"1085808","14696","1","MANHATTAN","26","EAST 60 STREET","10022","1374","46","Standing Building","8","INSPECTION FEE","2","Complaint","167604","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.764069","-73.970630","8","4","11401","1040760","1013740046","Upper East Side-Carnegie Hill"
"1085809","21518","1","MANHATTAN","2","ELLWOOD STREET","10040","2171","42","Standing Building","8","INSPECTION FEE","2","Complaint","167615","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.859089","-73.927688","12","10","283","1064129","1021710042","Washington Heights North"
"1085810","43284","1","MANHATTAN","565","WEST 175 STREET","10033","2133","26","Standing Building","8","INSPECTION FEE","2","Complaint","167627","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.845121","-73.935806","12","10","261","1063224","1021330026","Washington Heights South"
"1085811","120425","2","BRONX","2856","WEBB AVENUE","10468","3250","71","Standing Building","8","INSPECTION FEE","2","Complaint","167632","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.873363","-73.900622","8","14","26702","2015418","2032500071","Van Cortlandt Village"
"1085812","885833","3","BROOKLYN","15","QUINCY STREET","11238","1969","33","Standing Building","8","INSPECTION FEE","2","Complaint","167634","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.685821","-73.960626","2","35","231","3056377","3019690033","Clinton Hill"
"1085813","359","1","MANHATTAN","1781","1 AVENUE","10128","1555","23","Standing Building","8","INSPECTION FEE","2","Complaint","167635","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.780718","-73.946585","8","5","154","1078668","1015550023","Yorkville"
"1085814","108496","2","BRONX","2629","SEDGWICK AVENUE","10468","3237","108","Standing Building","8","INSPECTION FEE","2","Complaint","167642","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.869096","-73.905122","7","14","269","2015143","2032370108","Kingsbridge Heights"
"1085815","185753","3","BROOKLYN","172","ATLANTIC AVENUE","11201","286","12","Standing Building","8","INSPECTION FEE","2","Complaint","167647","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.690036","-73.993657","6","39","45","3002977","3002860012","Carroll Gardens-Columbia Street-Red Hook"
"1085816","915034","3","BROOKLYN","1029","SHORE PARKWAY","11228","6485","3","Standing Building","8","INSPECTION FEE","2","Complaint","167651","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.603500","-74.017200","11","43","168","3343998","3064850003","Bath Beach"
"1085817","25853","1","MANHATTAN","284","MULBERRY STREET","10012","509","16","Standing Building","8","INSPECTION FEE","2","Complaint","167703","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.724521","-73.995111","2","1","43","1007917","1005090016","SoHo-TriBeCa-Civic Center-Little Italy"
"1085818","347315","3","BROOKLYN","1833","OCEAN AVENUE","11230","7656","61","Standing Building","8","INSPECTION FEE","2","Complaint","167704","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.617436","-73.954820","14","48","758","3210008","3076560061","Midwood"
"1085819","436753","4","QUEENS","10-22","47 ROAD","11101","45","40","Standing Building","8","INSPECTION FEE","2","Complaint","167705","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.744655","-73.952691","2","26","7","4000296","4000450040","Hunters Point-Sunnyside-West Maspeth"
"1085820","8012","1","MANHATTAN","3340","BROADWAY","10031","1988","74","Standing Building","8","INSPECTION FEE","2","Complaint","167706","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.820254","-73.954950","9","7","22301","1059780","1019880074","Manhattanville"
"1085821","41907","1","MANHATTAN","247","WEST 145 STREET","10039","2031","7","Standing Building","8","INSPECTION FEE","2","Complaint","167707","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.822238","-73.940471","10","9","232","1060473","1020310007","Central Harlem North-Polo Grounds"
"1085822","311581","3","BROOKLYN","575","HERKIMER STREET","11213","1700","62","Standing Building","8","INSPECTION FEE","2","Complaint","167709","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.678799","-73.934023","3","36","271","3047981","3017000062","Crown Heights North"
