"company_name","street_number","street_name","city","state","zip_code","unit","borough_name","borough_code","community_district","census_tract","nta_neighborhood_tabulation","nta_name","latitude","longitude","bbl_borough_block_lot","bin_building_identification"
"NV5 New York - Engineers, Architects,Landscape Architects and Surveyors","32","Old Slip","New York","NY","11238","4th Floor","MANHATTAN","1","101","7","MN25","Battery Park City-Lower Manhattan","40.703573","-74.008036","1000350001","1000867"
"Ameresco, Inc.","111","Speen Street","Framingham","MA","1701","Suite 410",,,,,,,,,,
"American Solar Partners LLC","55","Macquesten Parkway","Mt. Vernon","NY","10550",,,,,,,,,,,
"Aramark Technical Services of New York LLC","2400","Market Street","Philadelphia","PA","19103",,,,,,,,,,,
"Aramark Technical Services of New York LLC","2400","Market Street","Philadelphia","PA","19103",,,,,,,,,,,
"Aramark Technical Services of New York LLC","2400","Market Street","Philadelphia","PA","19103",,,,,,,,,,,
"Aramark Technical Services of New York LLC","2400","Market Street","Philadelphia","PA","19103",,,,,,,,,,,
"Aramark Technical Services of New York LLC","2400","Market Street","Philadelphia","PA","19103",,,,,,,,,,,
"Aramark Technical Services of New York LLC","2400","Market Street","Philadelphia","PA","19103",,,,,,,,,,,
"Arcadis of New York, Inc.","110","West Fayette S","Syracuse","NY","13202","Suite 300",,,,,,,,,,
"Arcadis of New York, Inc.","110","West Fayette S","Syracuse","NY","13202","Suite 300",,,,,,,,,,
"Barbaro Electric Co. Inc.","144","Lodi Street","Hackensack","NJ","7601",,,,,,,,,,,
"Barbaro Electric Co. Inc.","144","Lodi Street","Hackensack","NJ","7601",,,,,,,,,,,
"Burns Engineering, PC","2001","Market Street","Philadelphia","PA","19103","Suite 6004",,,,,,,,,,
"Cameron Engineering & Associates LLP","177","Crossways Park Dr","Woodbury","NY","11797",,,,,,,,,,,
"Cameron Engineering & Associates LLP","177","Crossways Park Dr","Woodbury","NY","11797",,,,,,,,,,,
"Cameron Engineering & Associates LLP","177","Crossways Park Dr","Woodbury","NY","11797",,,,,,,,,,,
"Cameron Engineering & Associates LLP","177","Crossways Park Dr","Woodbury","NY","11797",,,,,,,,,,,
"Camp Dresser Mckee & Smith","60","Crossways Park Drive Vest","Woodbury","NY","11797",,,,,,,,,,,
"Camp Dresser Mckee & Smith","60","Crossways Park Drive Vest","Woodbury","NY","11797",,,,,,,,,,,
"Camp Dresser Mckee & Smith","60","Crossways Park Drive Vest","Woodbury","NY","11797",,,,,,,,,,,
"CHA Consulting Inc","13","Winners Circle","Albany","NY","12205",,,,,,,,,,,
"CHA Consulting Inc","13","Winners Circle","Albany","NY","12205",,,,,,,,,,,
"CHA Consulting Inc","13","Winners Circle","Albany","NY","12205",,,,,,,,,,,
"Commissioning & Green Building Solutions, Inc.dba
CxGBS","1885","Lawrenceville-Suwanee Road","Lawrenceville","GA","30043","Suite 110",,,,,,,,,,
"Control Systems Services Inc.","65","East Main Street","Washingtonville","NY","10992",,,,,,,,,,,
"Control Systems Services Inc.","65","East Main Street","Washingtonville","NY","10992",,,,,,,,,,,
"Control Systems Services Inc.","65","East Main Street","Washingtonville","NY","10992",,,,,,,,,,,
"DNV GL Energy Insights USA Inc","15","Glen Stree","Glen Cove","NY","11542","Suite 201B",,,,,,,,,,
"EBI Consulting (EBI)","21","B Street","Burlington","MA","1803",,,,,,,,,,,
"EcoSave Holdings Inc.","4000","South 26TH  Street","Philadelphia","PA","19112","Suite 100",,,,,,,,,,
"EcoSave Holdings Inc.","4000","South 26TH  Street","Philadelphia","PA","19112","Suite 100",,,,,,,,,,
"EcoSave Holdings Inc.","4000","South 26TH  Street","Philadelphia","PA","19112","Suite 100",,,,,,,,,,
"Eneractive Solutions LLC dba Edison Energy","613","Bangs Ave","Ashbury","NJ","7712",,,,,,,,,,,
"Eneractive Solutions LLC dba Edison Energy","613","Bangs Ave","Ashbury","NJ","7712",,,,,,,,,,,
"Eneractive Solutions LLC dba Edison Energy","613","Bangs Ave","Ashbury","NJ","7712",,,,,,,,,,,
"Eneractive Solutions LLC dba Edison Energy","613","Bangs Ave","Ashbury","NJ","7712",,,,,,,,,,,
"Eneractive Solutions LLC dba Edison Energy","613","Bangs Ave","Ashbury","NJ","7712",,,,,,,,,,,
"Energy and Resource Solutions Inc dba ERS","120","Water St","North Andover","MA","1845","Suite 350",,,,,,,,,,
"Energy and Resource Solutions Inc dba ERS","120","Water St","North Andover","MA","1845","Suite 350",,,,,,,,,,
"Energy and Resource Solutions Inc dba ERS","120","Water St","North Andover","MA","1845","Suite 350",,,,,,,,,,
"Energy and Resource Solutions Inc dba ERS","120","Water St","North Andover","MA","1845","Suite 350",,,,,,,,,,
"Energy and Resource Solutions Inc dba ERS","120","Water St","North Andover","MA","1845","Suite 350",,,,,,,,,,
"Energy and Resource Solutions Inc dba ERS","120","Water St","North Andover","MA","1845","Suite 350",,,,,,,,,,
"Energy and Resource Solutions Inc dba ERS","120","Water St","North Andover","MA","1845","Suite 350",,,,,,,,,,
"Facility Strategies Group, LLC","1012","Market Street","Fort Mill","SC","29708","Suite 307",,,,,,,,,,
"Facility Strategies Group, LLC","1012","Market Street","Fort Mill","SC","29708","Suite 307",,,,,,,,,,
"Facility Strategies Group, LLC","1012","Market Street","Fort Mill","SC","29708","Suite 307",,,,,,,,,,
"Facility Strategies Group, LLC","1012","Market Street","Fort Mill","SC","29708","Suite 307",,,,,,,,,,
"Facility Strategies Group, LLC","1012","Market Street","Fort Mill","SC","29708","Suite 307",,,,,,,,,,
"GDS Mechanical Inc.","39","E Hanover Ave","Morris Plains","NY","7950","Suite B1",,,,,,,,,,
"GDS Mechanical Inc.","39","E Hanover Ave","Morris Plains","NJ","7950","Suite B1",,,,,,,,,,
"GDS Mechanical Inc.","39","E Hanover Ave","Morris Plains","NJ","7950","Suite B1",,,,,,,,,,
"Geomatrix Services, Inc.","210","East High Street","Bound Brook","NJ","8805",,,,,,,,,,,
"Geomatrix Services, Inc.","210","East High Street","Bound Brook","NJ","8805",,,,,,,,,,,
"Geomatrix Services, Inc.","210","East High Street","Bound Brook","NJ","8805",,,,,,,,,,,
"Greeley & Hansen LLC dba  Greeley and Hansen
Engineers","100","South Wacker Drive","Chicago","IL","60606","Suite 1400",,,,,,,,,,
"Greeley & Hansen LLC dba  Greeley and Hansen
Engineers","100","South Wacker Drive","Chicago","IL","60606","Suite 1400",,,,,,,,,,
"Greeley & Hansen LLC dba  Greeley and Hansen
Engineers","100","South Wacker Drive","Chicago","IL","60606","Suite 1400",,,,,,,,,,
"Green Powered Technology LLC dba GPTech","1310","N Courthouse Rd","Arlington","VA","22201","Suite 610",,,,,,,,,,
"Green Powered Technology LLC dba GPTech","1310","N Courthouse Rd","Arlington","VA","22201","Suite 610",,,,,,,,,,
"EN-Power Group","50","Main Street","White Plains","NY","10606","Suite 1000",,,,,,,,,,
"EN-Power Group","50","Main Street","White Plains","NY","10606","Suite 1000",,,,,,,,,,
"EN-Power Group","50","Main Street","White Plains","NY","10606","Suite 1000",,,,,,,,,,
"EN-Power Group","50","Main Street","White Plains","NY","10606","Suite 1000",,,,,,,,,,
"EN-Power Group","50","Main Street","White Plains","NY","10606","Suite 1000",,,,,,,,,,
"EN-Power Group","50","Main Street","White Plains","NY","10606","Suite 1000",,,,,,,,,,
"EN-Power Group","50","Main Street","White Plains","NY","10606","Suite 1000",,,,,,,,,,
"Guidehouse Holding Corporation","1800","Tysons Blvd","McLean","VA","22102","7th Floor",,,,,,,,,,
"Guidehouse Holding Corporation","1800","Tysons Blvd","McLean","VA","22102","7th Floor",,,,,,,,,,
"H2M Architects Engineers Land Surveying & Landscape Arch DPC dba H2M Architects & Engineers","538","Broad Hollow Rd","Melville","NY","11747","4th Floor",,,,,,,,,,
"H2M Architects Engineers Land Surveying & Landscape Arch DPC dba H2M Architects & Engineers","538","Broad Hollow Rd","Melville","NY","11747","4th Floor",,,,,,,,,,
"H2M Architects Engineers Land Surveying & Landscape Arch DPC dba H2M Architects & Engineers","538","Broad Hollow Rd","Melville","NY","11747","4th Floor",,,,,,,,,,
"H2M Architects Engineers Land Surveying & Landscape Arch DPC dba H2M Architects & Engineers","538","Broad Hollow Rd","Melville","NY","11747","4th Floor",,,,,,,,,,
"H2M Architects Engineers Land Surveying & Landscape Arch DPC dba H2M Architects & Engineers","538","Broad Hollow Rd","Melville","NY","11747","4th Floor",,,,,,,,,,
"Honeywell Building Solutions, A Division of Honeywell International","5","Dakota Dr.","New Hyde Park","NY","11042",,,,,,,,,,,
"Honeywell Building Solutions, A Division of Honeywell International","5","Dakota Dr.","New Hyde Park","NY","11042",,,,,,,,,,,
"Honeywell Building Solutions, A Division of Honeywell International","5","Dakota Dr.","New Hyde Park","NY","11042",,,,,,,,,,,
"Johnson Controls Inc.","100","Lighting Way","Secaucus","NJ","7094",,,,,,,,,,,
"Johnson Controls Inc.","100","Lighting Way","Secaucus","NJ","7094",,,,,,,,,,,
"Johnson Controls Inc.","100","Lighting Way","Secaucus","NJ","7094",,,,,,,,,,,
"Karpman Consulting LLC","78","Eastern Boulevard","Glastonbury","CT","6033",,,,,,,,,,,
"L&S Energy Services","58","Clifton Country Road","Clifton Park","NY","12065",,,,,,,,,,,
"L&S Energy Services","58","Clifton Country Road","Clifton Park","NY","12065",,,,,,,,,,,
"L&S Energy Services","58","Clifton Country Road","Clifton Park","NY","12065",,,,,,,,,,,
"L&S Energy Services","58","Clifton Country Road","Clifton Park","NY","12065",,,,,,,,,,,
"L&S Energy Services","58","Clifton Country Road","Clifton Park","NY","12065",,,,,,,,,,,
"Luthin Associates, 5 (L5E, LLC)","4545","Fuller Drive","Irving","TX","75038","Suite 412",,,,,,,,,,
"LiRo Engineers Inc.","3","Aerial Way","Syosset","NY","11566",,,,,,,,,,,
"LiRo Engineers Inc.","3","Aerial Way","Syosset","NY","11566",,,,,,,,,,,
"LiRo Engineers Inc.","3","Aerial Way","Syosset","NY","11566",,,,,,,,,,,
"LiRo Engineers Inc.","3","Aerial Way","Syosset","NY","11566",,,,,,,,,,,
"McGeown Associates LLC","3","Kathleen Place","Bridgewater Township","NJ","8807",,,,,,,,,,,
"McGeown Associates LLC","3","Kathleen Place","Bridgewater Township","NJ","8807",,,,,,,,,,,
"McGeown Associates LLC","3","Kathleen Place","Bridgewater","NJ","8807",,,,,,,,,,,
"Odyssey Energy Solutions LLC","12","Shanks Place","Delmar","NY","12054",,,,,,,,,,,
"Odyssey Energy Solutions LLC","12","Shanks Place","Delmar","NY","12054",,,,,,,,,,,
"Savin Engineers, P.C.","3","Campus Drive","Pleasantville","NY","10570",,,,,,,,,,,
"Savin Engineers, P.C.","3","Campus Drive","Pleasantville","NY","10570",,,,,,,,,,,
"Shenoy Engineering PC","39","US Highway 46E","Pine Brook","NJ","7058","Suite 802",,,,,,,,,,
"Shenoy Engineering PC","39","US Highway 46E","Pine Brook","NJ","7058","Suite 802",,,,,,,,,,
"SourceOne, Inc.","53","State St.","Boston","MA","2109","12th Fl.",,,,,,,,,,
"SourceOne, Inc.","53","State St.","Boston","MA","2109","12th Fl.",,,,,,,,,,
"Solar Liberty Energy Systems, Inc.","6500","Sheridan Drive","Buffalo","NY","14221","Suite 120",,,,,,,,,,
"Steven Winter Associates, Inc.","61","Washington Street","Norwalk","CT","6854","2nd Floor",,,,,,,,,,
"Steven Winter Associates, Inc.","61","Washington Street","Norwalk","CT","6854","2nd Floor",,,,,,,,,,
"Steven Winter Associates, Inc.","61","Washington Street","Norwalk","CT","6854","2nd Floor",,,,,,,,,,
"Steven Winter Associates, Inc.","61","Washington Street","Norwalk","CT","6854","2nd Floor",,,,,,,,,,
"Trane U.S. Inc.","10-27","46th Street","Long Island City","NY","11101",,,,,,,,,,,
"Trane U.S. Inc.","10-27","46th Street","Long Island City","NY","11101",,,,,,,,,,,
"Trane U.S. Inc.","10-27","46th Street","Long Island City","NY","11101",,,,,,,,,,,
"Wendel Energy Services, LLC","375","Essjay Road","Williamsville","NY","14221","Suite 200",,,,,,,,,,
"Wendel Energy Services, LLC","375","Essjay Road","Williamsville","NY","14221","Suite 200",,,,,,,,,,
"Western Power Project Advisors","19220","Pires Avenue","Cerritos","CA","90703",,,,,,,,,,,
"Willdan Energy Solutions/ Genesys Engineering PC","2401","E. Katella Aveune","Anahemin","CA","92806","Suite 300",,,,,,,,,,
"Willdan Energy Solutions/ Genesys Engineering PC","2401","E. Katella Aveune","Anahemin","CA","10005","Suite 300",,,,,,,,,,
"Willdan Energy Solutions/ Genesys Engineering PC","2401","E. Katella Aveune","Anahemin","CA","10005","Suite 300",,,,,,,,,,
"Willdan Energy Solutions/ Genesys Engineering PC","2401","E. Katella Aveune","Anahemin","CA","10005","Suite 300",,,,,,,,,,
"Willdan Energy Solutions/ Genesys Engineering PC","2401","E. Katella Aveune","Anahemin","CA","10005","Suite 300",,,,,,,,,,
"Willdan Energy Solutions/ Genesys Engineering PC","2401","E. Katella Aveune","Anahemin","CA","10005","Suite 300",,,,,,,,,,
"Willdan Energy Solutions/ Genesys Engineering PC","2401","E. Katella Aveune","Anahemin","CA","10005","Suite 300",,,,,,,,,,
"WM Group Engineers dba WM Group Engineers, PC","429","Wendover Drive","Princeton","NY","8540",,,,,,,,,,,
"Wood Environment & Infrastructure Solutions Inc.","1105","Lakewood Parkway","Alpharetta","GA","30009","Suite 300",,,,,,,,,,
"Wood Environment & Infrastructure Solutions Inc.","1105","Lakewood Parkway","Alpharetta","GA","30009","Suite 300",,,,,,,,,,
"Wood Environment & Infrastructure Solutions Inc.","1105","Lakewood Parkway","Alpharetta","GA","30009","Suite 300",,,,,,,,,,
"Aramark Technical Services of New York, LLC","2400","Market Street","Philadelphia","PA","19103",,,,,,,,,,,
"Aramark Technical Services of New York, LLC","2400","Market Street","Philadelphia","PA","19103",,,,,,,,,,,
"Aramark Technical Services of New York, LLC","2400","Market Street","Philadelphia","PA","19103",,,,,,,,,,,
"EN-Power Group","50","Main Street","White Plains","NY","10606","Suite 1000",,,,,,,,,,
"EN-Power Group","50","Main Street","White Plains","NY","10606","Suite 1000",,,,,,,,,,
"EN-Power Group","50","Main Street","White Plains","NY","10606","Suite 1000",,,,,,,,,,
"Mass. Electric Construction Co","470","Chestnut Ridge Road","Woodcliff Lake","NJ","7677","First Floor",,,,,,,,,,
"Mass. Electric Construction Co","470","Chestnut Ridge Road","Woodcliff Lake","NJ","7677","First Floor",,,,,,,,,,
"Tru-Val Electric Corp.","85","Orient Way","Rutherford","NJ","7070",,,,,,,,,,,
"Greeley & Hansen LLC dba  Greeley and Hansen
Engineers","100","South Wacker Drive","Chicago","IL","60606","Suite 1400",,,,,,,,,,
"Greeley & Hansen LLC dba  Greeley and Hansen
Engineers","100","South Wacker Drive","Chicago","IL","60606","Suite 1400",,,,,,,,,,
"Greeley & Hansen LLC dba  Greeley and Hansen
Engineers","100","South Wacker Drive","Chicago","IL","60606","Suite 1400",,,,,,,,,,
"OLA Consulting Engineers, PC (OLA)","50","Broadway","Hawthorne","NY","10532",,,,,,,,,,,
"OLA Consulting Engineers, PC (OLA)","50","Broadway","Hawthorne","NY","10532",,,,,,,,,,,
"OLA Consulting Engineers, PC (OLA)","50","Broadway","Hawthorne","NY","10532",,,,,,,,,,,
"Popli Architecture Plus Engineering & LS, DPC dba Popli Design Group","555","Penbrooke Drive","Penfield","NY","14526",,,,,,,,,,,
