"gender","training_entity","training_site","borough","district","school","class_number","adaptive_class","session","session_date_range","school_year","first_day_of_class","number_of_sessions_attended"
"Male","NYC Parks","River Bank","Manhattan","5","P.S 138M","305","true","Session #1","October - December","2019-2020","2019-10-29T00:00:00.000","2"
"Male","NYC Parks","River Bank","Manhattan","5","P.S 138M","305","true","Session #1","October - December","2019-2020","2019-10-29T00:00:00.000","3"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","4"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","2"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","7"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","6"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","2"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","7"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","8"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","8"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","4"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","6"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","6"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","5"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","8"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","2"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","7"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","8"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","8"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","4"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","8"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","6"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","5"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","8"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","2"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","4"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","7"
"Male","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","6"
"Female","NYC Parks","Roy Wilkins","Queens","24","Hellen M. Marshall","202","false","Session #1","October - December","2019-2020","2019-10-07T00:00:00.000","8"
"Male","NYC Parks","Asser Levy","Manhattan","16","PS 021","202","false","Session #1","October - December","2019-2020","2019-10-08T00:00:00.000","8"
"Female","NYC Parks","Roy Wilkins","Queens","28","P.S. 082","203","false","Session #1","October - December","2019-2020","2019-10-09T00:00:00.000","5"
"Male","NYC Parks","Roy Wilkins","Queens","29","P.S 36","231","false","Session #1","October - December","2019-2020","2019-10-09T00:00:00.000","5"
"Male","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","2"
"Female","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","3"
"Female","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","1"
"Female","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","0"
"Male","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","2"
"Female","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","3"
"Male","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","3"
"Male","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","2"
"Male","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","3"
"Female","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","2"
"Female","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","2"
"Female","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","1"
"Female","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","1"
"Male","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","3"
"Female","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","2"
"Female","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","0"
"Male","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","3"
"Female","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","3"
"Male","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","0"
"Male","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","0"
"Male","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","0"
"Female","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","3"
"Female","NYC Parks","Brownsville","Brooklyn","23","P.S. 446","201","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","2"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","4"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","4"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","3"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","3"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","4"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","1"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","4"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","3"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","1"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","1"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","4"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","4"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","4"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","3"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","3"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","4"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","4"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","4"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","4"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","4"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","1"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","4"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","2"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","3"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","3"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","4"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 158","202, 203, 303","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","4"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","5"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","3"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","3"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","3"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","3"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","5"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","3"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","5"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","3"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","3"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","4"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","5"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","3"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","3"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","3"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","5"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","3"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","4"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","2"
"Male","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","2"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","2"
"Female","NYC Parks","Brownsville","Brooklyn","19","P.S. 677","011","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","4"
"Male","NYC Parks","River Bank","Manhattan","6","P.S. 178","291","false","Session #2","January - March","2020-2021","2020-01-08T00:00:00.000","5"
"Male","NYC Parks","River Bank","Manhattan","6","P.S. 178","291","false","Session #2","January - March","2020-2021","2020-01-08T00:00:00.000","7"
"Male","NYC Parks","River Bank","Manhattan","6","P.S. 178","291","false","Session #2","January - March","2020-2021","2020-01-08T00:00:00.000","5"
"Female","NYC Parks","River Bank","Manhattan","6","P.S. 178","291","false","Session #2","January - March","2020-2021","2020-01-08T00:00:00.000","7"
"Male","NYC Parks","River Bank","Manhattan","6","P.S. 178","291","false","Session #2","January - March","2020-2021","2020-01-08T00:00:00.000","6"
"Male","NYC Parks","River Bank","Manhattan","6","P.S. 178","291","false","Session #2","January - March","2020-2021","2020-01-08T00:00:00.000","5"
"Male","NYC Parks","River Bank","Manhattan","6","P.S. 178","291","false","Session #2","January - March","2020-2021","2020-01-08T00:00:00.000","6"
"Male","NYC Parks","River Bank","Manhattan","6","P.S. 178","291","false","Session #2","January - March","2020-2021","2020-01-08T00:00:00.000","7"
"Male","NYC Parks","River Bank","Manhattan","6","P.S. 178","291","false","Session #2","January - March","2020-2021","2020-01-08T00:00:00.000","5"
"Male","NYC Parks","River Bank","Manhattan","6","P.S. 178","291","false","Session #2","January - March","2020-2021","2020-01-08T00:00:00.000","7"
"Female","NYC Parks","River Bank","Manhattan","6","P.S. 178","291","false","Session #2","January - March","2020-2021","2020-01-08T00:00:00.000","7"
"Female","NYC Parks","River Bank","Manhattan","6","P.S. 178","291","false","Session #2","January - March","2020-2021","2020-01-08T00:00:00.000","3"
"Female","NYC Parks","River Bank","Manhattan","6","P.S. 178","291","false","Session #2","January - March","2020-2021","2020-01-08T00:00:00.000","6"
"Male","NYC Parks","River Bank","Manhattan","6","P.S. 178","291","false","Session #2","January - March","2020-2021","2020-01-08T00:00:00.000","7"
"Male","NYC Parks","River Bank","Manhattan","6","P.S. 178","291","false","Session #2","January - March","2020-2021","2020-01-08T00:00:00.000","6"
"Female","NYC Parks","River Bank","Manhattan","6","P.S. 178","291","false","Session #2","January - March","2020-2021","2020-01-08T00:00:00.000","6"
"Male","NYC Parks","River Bank","Manhattan","6","P.S. 178","291","false","Session #2","January - March","2020-2021","2020-01-08T00:00:00.000","4"
"Female","NYC Parks","River Bank","Manhattan","6","P.S. 178","291","false","Session #2","January - March","2020-2021","2020-01-08T00:00:00.000","5"
"Female","NYC Parks","Brownsville","Brooklyn","0","P.S. 327","0","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","0"
"Male","NYC Parks","Metropolitan","Brooklyn","14","P.S. 157","205","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","9"
"Male","NYC Parks","Metropolitan","Brooklyn","14","P.S. 157","205","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","9"
"Female","NYC Parks","River Bank","Manhattan","0","P.S. 256","202","false","Session #2","January - March","2020-2021","2020-01-06T00:00:00.000","1"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","8"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","8"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","8"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","8"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","8"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","8"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","8"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","8"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","8"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","8"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","7"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","8"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","8"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","7"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","8"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","7"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","8"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","410","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","303","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","303","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","8"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","303","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","8"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","303","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","303","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","303","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","303","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","8"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","303","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","303","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","303","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","7"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","303","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","7"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","303","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","8"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","303","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","303","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","303","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","2"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","303","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","303","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","8"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","303","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","9"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","303","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","8"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","303","false","Session #2","January - March","2020-2021","2020-01-07T00:00:00.000","8"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","309","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","6"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","309","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","5"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","309","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","5"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","309","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","6"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","309","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","7"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","309","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","5"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","309","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","5"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","309","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","6"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","309","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","6"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","309","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","6"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","309","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","6"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","309","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","7"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","309","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","6"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","309","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","7"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","309","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","6"
"Male","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","309","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","6"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","309","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","7"
"Female","NYC Parks","Tony Dapolito","Manhattan","5","P.S. 133","309","false","Session #2","January - March","2020-2021","2020-01-02T00:00:00.000","5"
