"modzcta_first","neighborhood_name","label","lat","lon","num_peop_test","num_peop_pos","percent_positive","test_rate","point"
"11221","Bedford-Stuyvesant (East)/Bushwick","11221","40.691339","-73.927885","23922","7339","0.307","29373.504","POINT (-73.927885 40.691339)"
"11358","Auburndale/Murray Hill","11358","40.760475","-73.79637","12812","4137","0.323","35564.572","POINT (-73.79637 40.760475)"
"11364","Bayside (South)/Oakland Gardens","11364","40.745279","-73.760578","12443","3770","0.303","34865.775","POINT (-73.760578 40.745279)"
"10004","Financial District","10004","40.703675","-74.013106","1614","426","0.264","54304.746","POINT (-74.013106 40.703675)"
"10475","Co-op City/Edenwald","10475","40.868941","-73.824854","10780","3559","0.33","25223.879","POINT (-73.824854 40.868941)"
"11432","Hillcrest/Jamaica Estates/Jamaica Hills","11432","40.715359","-73.793064","24832","10582","0.426","40872.553","POINT (-73.793064 40.715359)"
"10039","Central Harlem (North)/Washington Heights (South)","10039","40.830807","-73.936247","7853","2711","0.345","28891.752","POINT (-73.936247 40.830807)"
"11423","Hollis/Holliswood","11423","40.71491","-73.767865","10052","4014","0.399","32281.68","POINT (-73.767865 40.71491)"
"11225","Crown Heights (West)/Prospect Lefferts Gardens","11225","40.663056","-73.954226","18196","6722","0.369","31637.685","POINT (-73.954226 40.663056)"
"11237","Bushwick/East Williamsburg","11237","40.704153","-73.920883","16454","6607","0.402","34278.752","POINT (-73.920883 40.704153)"
"11375","Forest Hills","11375","40.720931","-73.846184","28574","9565","0.335","40094.565","POINT (-73.846184 40.720931)"
"10305","Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze","10305","40.595474","-74.075437","14191","5029","0.354","33113.071","POINT (-74.075437 40.595474)"
"10458","Belmont/Fordham University/Kingsbridge","10458","40.862531","-73.88817","21525","8757","0.407","26015.094","POINT (-73.88817 40.862531)"
"10022","East Midtown","10022","40.758676","-73.968098","14027","3728","0.266","45400.441","POINT (-73.968098 40.758676)"
"11411","Cambria Heights","11411","40.694202","-73.735998","5579","2017","0.362","26096.794","POINT (-73.735998 40.694202)"
"11208","Cypress Hills/East New York","11208","40.668385","-73.871084","26423","10734","0.406","27649.191","POINT (-73.871084 40.668385)"
"10307","Tottenville","10307","40.507771","-74.24227","4737","1491","0.315","31766.026","POINT (-74.24227 40.507771)"
"10462","Parkchester/Pelham Parkway/Van Nest/Westchester Square","10462","40.842874","-73.858772","24142","8011","0.332","32054.355","POINT (-73.858772 40.842874)"
"10019","Hell's Kitchen/Midtown Manhattan","10019, 10020","40.76528","-73.985974","19819","6146","0.31","45537.466","POINT (-73.985974 40.76528)"
"11355","Flushing/Murray Hill/Queensboro Hill","11355","40.751459","-73.821014","34254","13993","0.409","43440.385","POINT (-73.821014 40.751459)"
"10035","East Harlem","10035","40.791","-73.924596","10353","3725","0.36","29378.525","POINT (-73.924596 40.791)"
"11415","Kew Gardens","11415","40.708323","-73.828212","8111","3201","0.395","42976.676","POINT (-73.828212 40.708323)"
"10013","Hudson Square/Little Italy/SoHo/TriBeCa","10013","40.720096","-74.004763","13183","3384","0.257","45744.345","POINT (-74.004763 40.720096)"
"10467","Allerton/Norwood/Pelham Parkway/Williamsbridge","10467","40.880939","-73.873956","27872","10836","0.389","27309.806","POINT (-73.873956 40.880939)"
"11694","Belle Harbor-Neponsit/Rockaway Park","11694","40.577599","-73.844553","7259","2527","0.348","34933.637","POINT (-73.844553 40.577599)"
"11373","Elmhurst","11373","40.738823","-73.8785","39949","18808","0.471","43585.94","POINT (-73.8785 40.738823)"
"10282","Battery Park City","10282","40.716409","-74.015077","1718","350","0.204","30833.048","POINT (-74.015077 40.716409)"
"11212","Ocean Hill-Brownsville","11212","40.662935","-73.913011","21149","7788","0.368","28592.485","POINT (-73.913011 40.662935)"
"11106","Astoria (South)","11106","40.761792","-73.931771","13639","4658","0.342","36440.026","POINT (-73.931771 40.761792)"
"11217","Boerum Hill/Park Slope","11217, 11243","40.682417","-73.97938","14862","3264","0.22","36363.44","POINT (-73.97938 40.682417)"
"10075","Lenox Hill/Upper East Side","10075, 10162","40.773132","-73.955884","10662","2754","0.258","46267.004","POINT (-73.955884 40.773132)"
"10030","Central Harlem (North)","10030","40.818326","-73.942842","8117","2673","0.329","27731.589","POINT (-73.942842 40.818326)"
"11419","Richmond Hill/South Ozone Park","11419","40.688676","-73.822901","14559","5754","0.395","30015.513","POINT (-73.822901 40.688676)"
"10314","Bloomfield/Freshkills Park","10314","40.599333","-74.166462","28662","9891","0.345","30977.952","POINT (-74.166462 40.599333)"
"11228","Bath Beach/Dyker Heights","11228","40.616715","-74.013054","15854","5906","0.373","35244.413","POINT (-74.013054 40.616715)"
"11436","South Jamaica/South Ozone Park","11436","40.675819","-73.796618","5050","1878","0.372","25196.407","POINT (-73.796618 40.675819)"
"11368","Corona/North Corona","11368","40.749594","-73.852604","40263","22138","0.55","36480.095","POINT (-73.852604 40.749594)"
"10027","Central Harlem (South)/Morningside Heights/West Harlem","10027","40.8118","-73.953204","18682","5550","0.297","29469.411","POINT (-73.953204 40.8118)"
"10010","Flatiron/Gramercy/Kips Bay","10010","40.739119","-73.982544","11963","2739","0.229","35867.839","POINT (-73.982544 40.739119)"
"10470","Wakefield/Woodlawn","10470","40.895986","-73.86802","3999","1327","0.332","26674.612","POINT (-73.86802 40.895986)"
"11233","Bedford-Stuyvesant (East)/Ocean Hill-Brownsville","11233","40.678302","-73.919931","16758","5205","0.311","22547.409","POINT (-73.919931 40.678302)"
"10453","Morris Heights/Mount Hope/University Heights","10453","40.852304","-73.913578","23917","10443","0.437","30398.749","POINT (-73.913578 40.852304)"
"11101","Astoria (South)/Long Island City/Sunnyside","11101","40.747077","-73.938586","14946","4344","0.291","40574.943","POINT (-73.938586 40.747077)"
"11412","St. Albans","11412","40.698095","-73.758984","9785","3711","0.379","25684.044","POINT (-73.758984 40.698095)"
"10040","Washington Heights (North)","10040","40.85831","-73.93049","18293","7523","0.411","41606.846","POINT (-73.93049 40.85831)"
"11433","Jamaica","11433","40.69823","-73.787095","9668","3862","0.399","26471.773","POINT (-73.787095 40.69823)"
"11377","Woodside","11377","40.744823","-73.90516","32614","13530","0.415","38803.966","POINT (-73.90516 40.744823)"
"10034","Inwood/Washington Heights (North)","10034","40.867168","-73.924048","16821","6709","0.399","39820.705","POINT (-73.924048 40.867168)"
"10308","Great Kills","10308","40.551574","-74.150454","9422","2882","0.306","31595.458","POINT (-74.150454 40.551574)"
"10023","Lincoln Square","10023","40.775901","-73.982658","25159","8508","0.338","40721.9","POINT (-73.982658 40.775901)"
"11220","Sunset Park","11220","40.641081","-74.016495","47170","23780","0.504","49867.45","POINT (-74.016495 40.641081)"
"10005","Financial District","10005","40.706092","-74.008861","3252","734","0.226","37135.048","POINT (-74.008861 40.706092)"
"11354","Flushing/Murray Hill","11354","40.76863","-73.827229","20891","8833","0.423","38745.266","POINT (-73.827229 40.76863)"
"11365","Auburndale/Fresh Meadows/Pomonok/Utopia","11365","40.739775","-73.794806","15811","5287","0.334","36085.754","POINT (-73.794806 40.739775)"
"10474","Hunts Point","10474","40.810595","-73.884618","2702","1009","0.373","22562.572","POINT (-73.884618 40.810595)"
"11207","Cypress Hills/East New York","11207","40.670819","-73.894255","25299","9137","0.361","28415.68","POINT (-73.894255 40.670819)"
"11360","Bayside (North)","11360","40.78205","-73.7808","7205","2160","0.3","37830.68","POINT (-73.7808 40.78205)"
"10304","New Dorp/Todt Hill","10304","40.605985","-74.0943","13263","4599","0.347","31663.862","POINT (-74.0943 40.605985)"
"10018","Hell's Kitchen/Midtown Manhattan","10018","40.755191","-73.992667","6875","2360","0.343","58309.422","POINT (-73.992667 40.755191)"
"11426","Bellerose","11426","40.736521","-73.722384","7009","2330","0.332","34760.689","POINT (-73.722384 40.736521)"
"10463","Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil","10463","40.880824","-73.906514","24153","8460","0.35","34512.241","POINT (-73.906514 40.880824)"
"10457","Belmont/Claremont/Mount Hope/Tremont","10457","40.847151","-73.898676","20904","8729","0.418","28355.339","POINT (-73.898676 40.847151)"
"11203","East Flatbush (North)/East Flatbush (South)","11203","40.649576","-73.934363","20415","8349","0.409","27845.835","POINT (-73.934363 40.649576)"
"11224","Brighton Beach/Coney Island/Seagate","11224","40.57666","-73.988581","17979","7789","0.433","38856.032","POINT (-73.988581 40.57666)"
"11236","Canarsie","11236","40.640004","-73.901459","29622","11998","0.405","30501.293","POINT (-73.901459 40.640004)"
"11102","Astoria (North)","11102","40.772498","-73.925912","12243","3915","0.32","40749.213","POINT (-73.925912 40.772498)"
"11213","Crown Heights (East)","11213","40.671074","-73.93633","22127","9767","0.441","34251.653","POINT (-73.93633 40.671074)"
