"inmateid","admitted_dt","discharged_dt","race","gender","age","inmate_status_code","top_charge"
"20108487","2017-07-15T17:29:01.000","2018-08-09T07:03:04.000","UNKNOWN","M ","22","SSR",
"20197401","2018-08-10T18:14:48.000","2018-08-11T06:29:04.000","UNKNOWN","F ","31","DE",
"130066","2018-08-15T12:58:34.000","2018-08-15T16:44:02.000","BLACK","M ","33","DE",
"20189095","2018-06-27T13:52:26.000","2018-08-06T01:51:04.000","UNKNOWN","M ","33","SSR",
"10271","2018-08-27T13:52:34.000","2018-08-31T04:03:02.000","BLACK","M ","47","CS","155.25"
"20197439","2018-08-12T02:59:00.000","2018-08-14T18:41:01.000","BLACK","F ","46","DE",
"139549","2018-02-27T17:26:44.000","2018-08-14T02:38:02.000","BLACK","M ","54","SSR","110-140.25"
"20192752","2018-08-22T13:08:11.000","2018-08-31T00:59:04.000","UNKNOWN","M ","36","DNS","265.03"
"20001865","2018-08-26T12:50:27.000","2018-08-30T00:58:01.000","BLACK","M ","35","DE",
"20183390","2018-02-08T16:17:53.000","2018-08-03T06:30:05.000","UNKNOWN","M ","29","CS","155.35"
"20197834","2018-08-26T20:12:49.000","2018-08-26T20:19:04.000","UNKNOWN","M ","43","DE",
"20178263","2018-05-08T13:30:39.000","2018-08-17T01:01:04.000","BLACK","F ","22","DE",
"20149894","2018-08-08T16:45:36.000","2018-08-08T19:50:00.000","UNKNOWN","M ","22","DE",
"20174715","2018-05-14T18:33:00.000","2018-08-31T06:39:00.000","BLACK","F ","34","DE","221.10"
"20137136","2018-06-29T22:16:01.000","2018-08-22T14:31:03.000","BLACK","F ","54","DE",
"129434","2018-07-30T18:26:22.000","2018-08-08T00:53:03.000","BLACK","M ","39","SCO",
"20084821","2018-08-21T18:38:00.000","2018-08-28T17:40:02.000","BLACK","M ","23","DE",
"20084634","2018-08-02T00:18:30.000","2018-08-08T00:38:00.000","UNKNOWN","M ","35","DE",
"35884","2018-06-26T01:52:15.000","2018-08-10T02:56:01.000","UNKNOWN","M ","43","DPV",
"20096937","2018-08-05T11:30:35.000","2018-08-07T11:09:01.000","BLACK","F ","45","DE",
"20001673","2018-07-19T17:45:14.000","2018-08-30T18:30:03.000","UNKNOWN","M ","46","DE",
"20196710","2018-07-16T00:55:32.000","2018-08-17T20:03:04.000","BLACK","M ","44","DE",
"20183925","2018-03-12T11:31:57.000","2018-08-21T03:22:03.000","BLACK","M ","19","CS","160.15"
"20196426","2018-07-05T12:52:53.000","2018-08-13T00:05:03.000","UNKNOWN","M ","22","DE",
"20168606","2018-08-25T21:21:10.000","2018-08-30T03:38:05.000","BLACK","M ","21","DE",
"20095912","2018-04-09T15:59:09.000","2018-08-17T03:24:04.000","BLACK","M ","29","DE",
"20044783","2015-10-02T16:07:33.000","2018-08-10T01:15:03.000","UNKNOWN","M ","36","SSR",
"20070736","2018-07-12T18:08:09.000","2018-08-17T04:20:02.000","BLACK","M ","40","CS",
"20195243","2018-05-25T14:43:00.000","2018-08-27T20:44:03.000","UNKNOWN","M ","35","DE",
"20171945","2018-08-20T00:35:00.000","2018-08-25T10:23:03.000","BLACK","M ","23","DE",
"20140937","2018-03-31T10:56:00.000","2018-08-31T13:58:03.000","BLACK","F ","34","DE",
"85829","2018-08-09T17:45:08.000","2018-08-16T00:13:04.000","BLACK","F ","44","DE",
"46631","2018-04-27T14:58:00.000","2018-08-23T19:13:02.000","BLACK","M ","53","CS",
"20193525","2018-04-02T21:34:56.000","2018-08-02T17:45:02.000","BLACK","M ","26","DE",
"2569","2018-07-04T18:23:19.000","2018-08-02T02:51:00.000","BLACK","M ","43","DE",
"20107881","2018-06-05T02:08:42.000","2018-08-29T11:17:02.000","UNKNOWN","M ","22","DPV",
"56234","2018-08-02T21:37:39.000","2018-08-31T16:34:03.000","BLACK","M ","36","DE",
"20008844","2018-08-03T01:29:41.000","2018-08-22T16:44:04.000","BLACK","M ","35","DE",
"20193764","2018-08-10T00:42:49.000","2018-08-10T02:03:01.000","UNKNOWN","M ","22","DE",
"156787","2018-08-22T22:37:00.000","2018-08-24T07:03:05.000","UNKNOWN","M ","30","DE",
"20197523","2018-08-15T11:52:00.000","2018-08-29T19:25:03.000","BLACK","M ","57","DE",
"20197374","2018-08-10T00:23:40.000","2018-08-18T00:20:04.000","BLACK","M ","30","DE",
"20048587","2018-07-21T11:41:01.000","2018-08-23T13:18:03.000","UNKNOWN","M ","24","DE",
"20179683","2018-06-15T12:11:22.000","2018-08-10T00:40:01.000","BLACK","M ","24","CS","FOA 900.00"
"20197413","2018-08-11T01:51:18.000","2018-08-12T03:36:02.000","UNKNOWN","M ","35","DE",
"20181676","2018-06-30T20:13:59.000","2018-08-13T02:59:00.000","BLACK","M ","24","DE","120.05"
"20081990","2017-12-22T12:28:02.000","2018-08-07T05:41:02.000","ASIAN","M ","38","CS","190.25"
"20195658","2018-06-08T01:04:56.000","2018-08-23T11:26:04.000","UNKNOWN","F ","46","DE",
"20138688","2018-06-20T10:27:16.000","2018-08-07T00:38:04.000","BLACK","M ","23","DE",
"20192701","2018-03-05T00:40:29.000","2018-08-31T13:25:03.000","UNKNOWN","M ","51","DE",
"20098446","2018-07-03T23:47:15.000","2018-08-10T09:18:04.000","UNKNOWN","M ","24","DE",
"124664","2017-12-21T01:08:47.000","2018-08-20T11:20:05.000","UNKNOWN","M ","38","CS","220.06"
"6977","2018-07-21T02:03:45.000","2018-08-16T09:34:00.000","BLACK","M ","56","DPV",
"20175622","2018-08-26T16:36:36.000","2018-08-28T21:21:03.000","UNKNOWN","F ","24","DE",
"59506","2018-08-10T14:42:26.000","2018-08-10T14:48:03.000","UNKNOWN","M ","54","DE",
"25798","2018-04-11T16:21:26.000","2018-08-08T10:45:03.000","BLACK","F ","32","DE",
"20197446","2018-08-12T20:18:01.000","2018-08-13T21:07:02.000","UNKNOWN","M ","40","DE",
"58210","2018-07-20T09:48:50.000","2018-08-07T13:16:01.000","BLACK","M ","59","DE",
"20068416","2018-08-04T18:48:00.000","2018-08-05T22:32:01.000","BLACK","M ","53","DE",
"20197618","2018-08-17T18:02:14.000","2018-08-30T17:18:05.000","ASIAN","M ","45","DE",
"20159172","2018-04-29T01:39:40.000","2018-08-07T00:04:01.000","UNKNOWN","F ","27","DE",
"20192132","2018-08-06T17:46:13.000","2018-08-15T15:25:04.000","UNKNOWN","M ","51","DE",
"20161051","2018-08-23T01:38:00.000","2018-08-29T00:34:04.000","UNKNOWN","M ","23","DE",
"20179132","2018-03-01T13:03:44.000","2018-08-02T04:37:00.000","UNKNOWN","M ","48","DE","263.11"
"20016290","2017-08-06T20:28:00.000","2018-08-23T02:55:02.000","BLACK","M ","56","SSR",
"20009073","2018-08-22T00:36:00.000","2018-08-23T06:59:03.000","UNKNOWN","M ","27","DE",
"169937","2018-08-17T02:06:55.000","2018-08-21T03:27:05.000","BLACK","M ","31","DE",
"20197048","2018-07-28T01:41:03.000","2018-08-08T09:53:00.000","UNKNOWN","M ","23","DE",
"29065","2018-08-06T02:06:24.000","2018-08-06T21:30:05.000","UNKNOWN","M ","38","DE",
"20197659","2018-08-19T12:55:04.000","2018-08-23T21:21:04.000","UNKNOWN","M ","57","DE",
"20095385","2018-08-07T10:53:00.000","2018-08-21T06:35:01.000","BLACK","M ","22","DPV",
"27617","2018-07-11T12:51:00.000","2018-08-16T15:13:01.000","BLACK","M ","41","DE",
"20197736","2018-08-22T19:21:17.000","2018-08-22T21:29:02.000","BLACK","M ","23","DE",
"20193682","2018-04-08T01:34:06.000","2018-08-21T14:45:00.000","UNKNOWN","M ","33","DE",
"20141955","2018-06-27T12:04:00.000","2018-08-06T00:03:02.000","UNKNOWN","M ","37","DE",
"20197669","2018-08-20T00:19:16.000","2018-08-28T17:21:01.000","BLACK","M ","25","DE",
"116873","2018-08-30T01:22:00.000","2018-08-31T04:02:00.000","UNKNOWN","M ","39","CS","140.10"
"149216","2017-12-06T17:59:17.000","2018-08-31T01:51:00.000","UNKNOWN","M ","52","SSR",
"10748","2018-08-11T00:13:42.000","2018-08-22T10:11:05.000","BLACK","M ","57","DE",
"20064424","2018-08-23T12:57:37.000","2018-08-24T07:06:05.000","BLACK","M ","43","DE",
"20049716","2018-08-06T12:27:06.000","2018-08-16T18:55:02.000","BLACK","M ","26","DE",
"20193029","2018-07-31T23:42:24.000","2018-08-23T04:12:03.000","BLACK","M ","27","DE",
"20150631","2017-10-09T00:07:36.000","2018-08-24T01:14:00.000","BLACK","M ","22","SSR",
"73800","2018-05-10T21:15:46.000","2018-08-22T09:55:04.000","BLACK","M ","37","DE",
"74402","2018-08-17T19:47:49.000","2018-08-22T00:56:03.000","BLACK","M ","57","DE",
"20081437","2018-07-03T15:55:59.000","2018-08-02T02:12:01.000","BLACK","M ","56","DPV",
"29468","2018-07-27T19:07:55.000","2018-08-08T02:37:05.000","BLACK","M ","33","SCO","CO"
"20193512","2018-06-20T16:09:08.000","2018-08-17T02:47:05.000","UNKNOWN","F ","28","DE",
"20196940","2018-07-24T14:08:48.000","2018-08-06T02:45:01.000","BLACK","M ","43","DE","240.32"
"20197515","2018-08-15T01:20:00.000","2018-08-17T21:53:01.000","BLACK","F ","20","DE",
"20191846","2018-07-01T15:01:30.000","2018-08-13T14:41:04.000","UNKNOWN","F ","59","DE",
"20188186","2018-08-06T14:51:00.000","2018-08-21T14:33:03.000","BLACK","M ","35","DE",
"85033","2018-08-25T20:20:27.000","2018-08-30T11:57:05.000","BLACK","M ","38","DE",
"8808","2018-03-15T14:09:08.000","2018-08-09T11:40:02.000","BLACK","F ","49","CS",
"82891","2018-02-20T09:31:38.000","2018-08-21T02:40:00.000","BLACK","M ","61","SSR",
"20012505","2018-07-25T14:10:47.000","2018-08-08T11:24:02.000","UNKNOWN","M ","36","DE",
"20197184","2018-08-02T21:32:53.000","2018-08-04T06:43:05.000","UNKNOWN","M ","31","DE",
"20023052","2018-06-07T16:38:12.000","2018-08-16T00:15:00.000","BLACK","M ","30","DE",
"154416","2018-04-23T19:24:12.000","2018-08-21T03:20:05.000","UNKNOWN","M ","51","CS","220.03"
"20104184","2018-02-16T17:11:57.000","2018-08-13T02:41:00.000","BLACK","M ","33","DPV","155.30"
"20197402","2018-08-10T19:15:06.000","2018-08-20T19:36:00.000","UNKNOWN","M ","53","DE",
"20083031","2017-04-21T19:59:49.000","2018-08-24T06:44:02.000","BLACK","F ","28","SSR",
"20043362","2018-07-16T20:09:21.000","2018-08-17T10:52:03.000","BLACK","M ","56","CS","220.03"
"20100237","2018-06-22T10:44:00.000","2018-08-10T02:57:01.000","BLACK","M ","23","DPV",
"48066","2018-07-20T00:22:57.000","2018-08-01T19:56:05.000","BLACK","M ","31","DE",
"20155691","2018-06-22T12:16:00.000","2018-08-09T00:43:02.000","UNKNOWN","M ","24","DE",
"117250","2018-08-02T15:09:08.000","2018-08-18T05:18:02.000","UNKNOWN","M ","32","DE",
"20197806","2018-08-25T10:53:25.000","2018-08-28T08:50:05.000","BLACK","M ","55","DE",
"48513","2018-04-21T19:57:09.000","2018-08-23T04:45:00.000","BLACK","M ","47","SSR",
"20183939","2018-08-12T21:47:29.000","2018-08-17T20:06:04.000","ASIAN","M ","52","DE",
"20193903","2018-08-15T01:50:32.000","2018-08-30T15:56:00.000","UNKNOWN","M ","44","CS","155.25"
"20120961","2018-08-17T15:11:22.000","2018-08-22T16:45:04.000","UNKNOWN","M ","23","DE",
"20197035","2018-07-27T21:38:41.000","2018-08-10T17:17:00.000","UNKNOWN","M ","28","DE",
"7204","2018-02-28T11:32:20.000","2018-08-17T02:43:04.000","UNKNOWN","M ","56","DPV",
"20197068","2018-07-29T20:20:00.000","2018-08-04T01:58:03.000","BLACK","M ","54","DE",
"20019678","2018-08-05T00:17:00.000","2018-08-23T14:33:01.000","BLACK","M ","47","DE",
"20138747","2018-06-20T17:29:49.000","2018-08-01T16:54:00.000","UNKNOWN","M ","29","DE",
"136198","2018-03-24T13:56:38.000","2018-08-30T10:53:04.000","BLACK","F ","50","CS","220.03"
"20197115","2018-08-01T11:50:00.000","2018-08-01T13:56:00.000","BLACK","M ","42","DE","CO"
"20087228","2018-07-11T13:03:00.000","2018-08-07T18:38:05.000","BLACK","M ","49","DE",
"20172700","2018-08-10T13:57:33.000","2018-08-17T02:15:05.000","BLACK","M ","43","SSR","220.16"
"20150139","2018-08-01T12:31:09.000","2018-08-01T13:23:03.000","BLACK","F ","27","DE",
"20145690","2018-07-28T12:51:54.000","2018-08-01T02:54:04.000","BLACK","M ","42","DE",
"20170806","2018-07-01T12:45:51.000","2018-08-17T01:23:05.000","UNKNOWN","M ","18","DE",
"20077496","2018-07-30T00:14:09.000","2018-08-22T11:29:01.000","UNKNOWN","M ","47","DPV",
"20015128","2018-08-09T01:34:42.000","2018-08-14T22:19:04.000","BLACK","F ","30","DE",
"10008906","2018-08-27T19:02:00.000","2018-08-28T07:49:04.000","BLACK","M ","27","DE",
"155550","2018-06-13T13:59:25.000","2018-08-09T20:01:03.000","UNKNOWN","M ","39","DE",
"20174423","2017-04-11T21:22:09.000","2018-08-10T11:05:02.000","UNKNOWN","M ","26","CS","220.39"
"20066428","2018-06-12T12:24:13.000","2018-08-07T02:07:01.000","BLACK","M ","31","DE","1192(2)"
"20080615","2018-08-02T17:56:43.000","2018-08-13T03:41:01.000","BLACK","M ","47","SSR","220.09"
"20086213","2018-08-12T01:54:56.000","2018-08-30T03:09:05.000","BLACK","M ","47","CS","155.25"
"20101640","2018-08-03T10:43:21.000","2018-08-17T06:53:03.000","BLACK","M ","23","DE",
"20159819","2018-08-03T17:13:07.000","2018-08-08T16:08:04.000","BLACK","M ","24","DE",
"74578","2018-06-27T01:36:59.000","2018-08-14T00:03:01.000","UNKNOWN","M ","35","DE","170.25"
"20021379","2018-08-24T11:00:00.000","2018-08-25T00:58:05.000","BLACK","M ","34","DE",
"20165071","2018-08-22T12:15:58.000","2018-08-22T00:52:03.000","BLACK","F ","30","DE",
"20067930","2018-08-04T00:13:24.000","2018-08-08T11:51:05.000","BLACK","M ","47","DE",
"20197826","2018-08-26T02:30:11.000","2018-08-27T05:34:00.000","BLACK","M ","29","DE",
"20197156","2018-08-02T13:33:04.000","2018-08-03T17:44:05.000","BLACK","M ","27","DE",
"20197527","2018-08-15T13:14:15.000","2018-08-18T06:26:03.000","UNKNOWN","M ","23","DE",
"82626","2018-04-11T01:33:01.000","2018-08-30T00:09:03.000","BLACK","M ","41","DE",
"20197372","2018-08-09T22:10:00.000","2018-08-20T20:25:02.000","BLACK","M ","16","DE",
"20195542","2018-06-04T15:17:00.000","2018-08-16T15:49:05.000","BLACK","M ","52","DE",
"167618","2018-07-25T19:08:29.000","2018-08-08T02:37:03.000","UNKNOWN","M ","35","SCO","CO"
"122496","2018-08-09T12:10:22.000","2018-08-09T17:27:03.000","BLACK","M ","44","CS","220.16"
"58740","2018-08-24T19:53:51.000","2018-08-29T14:01:05.000","BLACK","M ","56","DE",
"37066","2018-06-28T11:49:24.000","2018-08-02T07:57:02.000","BLACK","M ","28","DE",
"10005470","2018-07-25T16:31:48.000","2018-08-08T07:17:01.000","UNKNOWN","F ","32","SCO",
"54006","2018-06-19T18:41:10.000","2018-08-03T14:29:01.000","UNKNOWN","M ","35","DE",
"91188","2018-04-18T09:49:16.000","2018-08-06T14:32:04.000","UNKNOWN","M ","67","DE",
"20046166","2018-05-03T13:30:18.000","2018-08-13T17:13:03.000","UNKNOWN","M ","37","DE",
"20197690","2018-08-20T23:14:30.000","2018-08-22T05:23:05.000","ASIAN","M ","36","DE",
"33637","2017-11-11T12:29:30.000","2018-08-16T02:45:02.000","UNKNOWN","M ","57","SSR",
"20089995","2018-05-09T14:47:38.000","2018-08-01T16:37:01.000","BLACK","M ","68","DE",
"11993","2018-08-27T23:40:36.000","2018-08-31T14:37:01.000","BLACK","M ","33","DE",
"20119915","2018-08-08T15:54:00.000","2018-08-13T18:27:04.000","BLACK","M ","35","DE",
"11018","2018-08-27T20:22:08.000","2018-08-30T00:00:01.000","BLACK","M ","62","CS","220.39"
"5253","2018-07-31T23:19:11.000","2018-08-31T01:51:02.000","BLACK","M ","50","DPV",
"63422","2017-07-26T01:02:14.000","2018-08-06T01:55:05.000","BLACK","M ","53","SSR",
"112190","2018-06-02T12:45:47.000","2018-08-30T14:42:05.000","UNKNOWN","M ","47","DE",
"20182023","2018-03-15T16:46:51.000","2018-08-29T11:26:03.000","UNKNOWN","M ","19","CS","110-120.05"
"84228","2018-04-16T17:14:13.000","2018-08-27T02:07:00.000","BLACK","M ","38","DE","215.50"
"20197164","2018-08-02T16:06:13.000","2018-08-07T04:14:05.000","UNKNOWN","M ","33","DE",
"80572","2018-06-01T02:06:15.000","2018-08-20T02:56:01.000","BLACK","M ","38","DPV","VTL 509"
"20064632","2018-03-26T00:48:43.000","2018-08-09T15:08:01.000","BLACK","M ","53","DE",
"20197768","2018-08-24T00:15:22.000","2018-08-25T04:11:03.000","BLACK","M ","48","DE",
"10101","2018-03-01T00:42:27.000","2018-08-29T11:45:02.000","UNKNOWN","M ","53","DE",
"125925","2018-08-13T23:42:15.000","2018-08-15T01:49:00.000","UNKNOWN","M ","45","CS","155.25"
"20045473","2017-12-14T00:33:03.000","2018-08-14T02:38:03.000","BLACK","M ","53","SSR","155.25"
"481","2018-08-19T20:02:45.000","2018-08-27T02:46:00.000","UNKNOWN","M ","33","CS","120.14"
"20197581","2018-08-16T18:18:59.000","2018-08-20T16:51:00.000","BLACK","M ","25","DE",
"12648","2018-08-19T23:59:00.000","2018-08-25T09:39:03.000","UNKNOWN","M ","39","DE",
"20129078","2018-08-04T13:23:03.000","2018-08-04T16:28:02.000","BLACK","M ","22","DE",
"94004","2018-07-09T16:37:00.000","2018-08-14T14:06:04.000","BLACK","M ","32","DE",
"20197811","2018-08-25T13:25:00.000","2018-08-29T03:54:03.000","UNKNOWN","F ","36","DE",
"67305","2018-05-18T01:39:02.000","2018-08-15T10:57:04.000","UNKNOWN","M ","63","DE",
"62168","2018-06-10T20:03:41.000","2018-08-29T01:52:04.000","BLACK","M ","59","CS","120.00"
"68863","2018-04-09T00:42:48.000","2018-08-27T17:01:03.000","UNKNOWN","M ","30","DE",
"105609","2018-08-10T00:14:45.000","2018-08-14T18:20:04.000","BLACK","M ","35","DE",
"10000741","2018-08-03T10:39:17.000","2018-08-30T09:43:03.000","BLACK","M ","33","DE",
"20197223","2018-08-04T13:15:54.000","2018-08-07T19:30:05.000","UNKNOWN","M ","24","DE",
"166126","2018-07-10T18:36:00.000","2018-08-27T11:22:02.000","UNKNOWN","M ","44","DE",
"20197459","2018-08-13T02:20:12.000","2018-08-13T22:05:04.000","UNKNOWN","M ","23","DE",
"20162923","2018-08-09T23:49:09.000","2018-08-14T04:26:03.000","ASIAN","M ","40","DE",
"20048949","2018-06-27T15:25:00.000","2018-08-02T17:40:01.000","BLACK","F ","36","DE",
"10012766","2018-08-15T20:56:28.000","2018-08-16T00:04:03.000","BLACK","M ","36","DE",
"20036091","2018-08-16T17:44:31.000","2018-08-17T01:26:05.000","ASIAN","M ","29","DE",
"150116","2018-07-31T19:59:20.000","2018-08-02T05:02:03.000","BLACK","M ","56","DE",
"20069697","2018-05-11T00:51:00.000","2018-08-25T02:45:02.000","UNKNOWN","M ","24","DE",
"20105665","2018-07-19T01:32:21.000","2018-08-08T19:30:04.000","UNKNOWN","F ","40","DE",
"25406","2018-08-18T11:05:14.000","2018-08-22T03:04:04.000","UNKNOWN","M ","30","DE",
"20170498","2018-08-04T20:08:34.000","2018-08-05T19:58:01.000","BLACK","M ","29","DE",
"7036","2018-07-23T10:00:06.000","2018-08-15T01:54:02.000","BLACK","M ","33","DPV",
"117881","2018-01-19T22:27:00.000","2018-08-30T04:31:02.000","UNKNOWN","M ","37","SSR",
"34869","2018-07-16T17:04:33.000","2018-08-10T11:26:00.000","BLACK","M ","51","CS",
"155544","2018-08-12T13:10:23.000","2018-08-14T17:46:04.000","UNKNOWN","M ","52","DE","155.25"
"20018360","2017-08-30T15:38:35.000","2018-08-01T00:54:00.000","UNKNOWN","M ","43","DE",
"20194907","2018-05-15T20:58:44.000","2018-08-02T19:54:02.000","BLACK","M ","27","DE",
"86835","2018-01-12T04:11:15.000","2018-08-29T16:44:01.000","UNKNOWN","M ","30","DE",
"20183248","2017-10-05T12:13:53.000","2018-08-10T13:27:02.000","UNKNOWN","M ","19","DE",
"20197633","2018-08-18T11:31:23.000","2018-08-24T13:24:04.000","UNKNOWN","M ","48","DE",
"70657","2018-08-10T01:54:42.000","2018-08-17T18:00:04.000","UNKNOWN","M ","37","DE",
"80751","2018-08-01T23:55:04.000","2018-08-20T01:21:00.000","BLACK","M ","56","CS","120.00"
"89180","2018-07-17T15:46:10.000","2018-08-21T16:48:05.000","UNKNOWN","M ","53","DE",
"134859","2018-08-13T23:41:25.000","2018-08-24T18:01:05.000","BLACK","M ","54","DE",
"120330","2018-07-21T12:52:34.000","2018-08-03T03:56:05.000","BLACK","M ","57","CS","155.25"
"20186924","2018-07-24T13:19:31.000","2018-08-22T06:28:01.000","UNKNOWN","F ","39","SSR",
"20194838","2018-08-10T20:17:53.000","2018-08-10T21:16:05.000","BLACK","M ","16","DE",
"102222","2018-08-27T01:34:50.000","2018-08-29T18:17:03.000","BLACK","M ","50","DE",
"20118310","2018-06-19T18:19:30.000","2018-08-07T10:27:00.000","BLACK","M ","26","DE",
"20197510","2018-08-15T00:28:08.000","2018-08-17T17:02:04.000","UNKNOWN","M ","26","DE",
"97486","2018-03-05T00:48:00.000","2018-08-03T03:55:03.000","BLACK","M ","51","CS","155.25"
"20099432","2018-08-14T14:36:00.000","2018-08-24T14:24:01.000","BLACK","M ","24","DE",
"20132492","2018-06-15T17:19:32.000","2018-08-03T20:55:04.000","UNKNOWN","M ","28","DE",
"20174410","2018-05-05T01:47:49.000","2018-08-17T00:57:03.000","ASIAN","M ","24","DE",
"153645","2018-01-02T11:46:59.000","2018-08-10T00:21:03.000","BLACK","F ","29","DE",
"20197351","2018-08-09T12:51:14.000","2018-08-25T00:29:02.000","BLACK","M ","39","DE",
"20091858","2017-09-24T23:27:00.000","2018-08-24T11:44:02.000","BLACK","M ","24","DE",
"20197591","2018-08-16T21:32:01.000","2018-08-18T06:31:03.000","UNKNOWN","M ","34","DE",
"20158416","2016-02-26T15:52:36.000","2016-02-26T17:20:05.000","UNKNOWN",,,"DE","155.25"
"20132886","2018-08-30T10:53:11.000","2018-08-31T04:41:01.000","BLACK","M ","37","DE",
"20089504","2018-03-09T17:23:11.000","2018-08-01T14:50:01.000","BLACK","M ","27","DE",
"20181166","2018-07-26T18:46:18.000","2018-08-24T01:10:03.000","UNKNOWN","M ","43","SSR",
"20188607","2018-07-25T23:23:00.000","2018-08-13T17:56:05.000","BLACK","M ","67","DE",
"20197270","2018-08-06T23:56:00.000","2018-08-09T03:48:02.000","BLACK","M ","18","DE",
"5098","2018-07-01T18:30:00.000","2018-08-02T08:52:02.000","BLACK","M ","31","CSP","220.03"
"20197464","2018-08-13T13:48:58.000","2018-08-30T03:10:01.000","BLACK","M ","24","CS","221.20"
"20138987","2018-02-16T20:43:20.000","2018-08-22T19:53:04.000","ASIAN","M ","34","DE",
"10012756","2018-08-10T00:42:41.000","2018-08-14T19:42:05.000","BLACK","M ","26","DE",
"20182869","2018-07-29T05:31:51.000","2018-08-03T04:31:00.000","BLACK","M ","24","DE",
"11843","2018-08-06T11:42:53.000","2018-08-24T03:41:01.000","BLACK","M ","56","CS","155.25"
"20197090","2018-07-31T11:14:00.000","2018-08-06T07:57:00.000","BLACK","F ","27","DE","160.15"
"20152127","2018-08-27T00:11:11.000","2018-08-29T10:14:04.000","UNKNOWN","M ","58","DE",
"170146","2018-08-06T13:46:30.000","2018-08-28T21:43:00.000","BLACK","M ","40","DE",
"20030330","2018-07-26T13:31:19.000","2018-08-23T02:40:04.000","UNKNOWN","M ","31","CS","1192(3)"
"10003707","2018-08-23T17:23:53.000","2018-08-28T16:43:05.000","UNKNOWN","M ","34","DE",
"20137495","2018-04-22T12:17:01.000","2018-08-30T11:45:00.000","BLACK","M ","51","CS","155.25"
"20174166","2018-08-17T16:10:00.000","2018-08-25T02:48:00.000","BLACK","M ","22","DE",
"20186960","2018-08-07T13:05:37.000","2018-08-14T00:50:05.000","UNKNOWN","M ","21","DE",
"69818","2018-05-28T16:46:47.000","2018-08-09T13:47:01.000","BLACK","M ","46","DE",
"134925","2018-04-20T19:32:44.000","2018-08-17T00:56:05.000","UNKNOWN","M ","33","DE",
"55469","2018-08-23T18:18:11.000","2018-08-28T18:29:04.000","BLACK","M ","37","DE",
"7295","2018-01-20T11:46:19.000","2018-08-07T02:37:05.000","UNKNOWN","M ","42","SSR",
"20089790","2018-06-14T18:48:21.000","2018-08-08T02:09:02.000","BLACK","M ","24","DE",
"20197289","2018-08-07T15:22:00.000","2018-08-09T06:14:04.000","BLACK","M ","38","DE",
"20197647","2018-08-18T19:38:54.000","2018-08-23T23:51:03.000","UNKNOWN","M ","46","DE",
"20197278","2018-08-07T12:01:37.000","2018-08-20T16:49:01.000","BLACK","M ","44","DE",
"20117214","2018-02-09T10:50:00.000","2018-08-03T03:56:04.000","BLACK","M ","23","CS","165.45"
"30851","2018-06-08T00:17:41.000","2018-08-06T07:02:05.000","UNKNOWN","M ","54","CS","155.25"
"20197208","2018-08-03T18:37:00.000","2018-08-17T21:53:04.000","BLACK","F ","29","DE",
"67856","2018-06-18T19:01:05.000","2018-08-31T14:34:00.000","UNKNOWN","M ","52","DE",
"20135962","2018-02-25T11:42:00.000","2018-08-24T00:26:01.000","UNKNOWN","M ","28","DE",
"20197161","2018-08-02T15:02:00.000","2018-08-04T22:05:04.000","UNKNOWN","M ","42","DE",
"55121","2018-05-31T04:20:56.000","2018-08-16T13:52:04.000","BLACK","M ","58","DE",
"20146935","2018-07-26T12:55:00.000","2018-08-07T21:24:05.000","BLACK","F ","27","DE",
"20197892","2018-08-29T00:52:28.000","2018-08-30T16:58:00.000","UNKNOWN","M ","23","DE",
"20194472","2018-07-31T12:35:00.000","2018-08-01T06:55:03.000","BLACK","M ","45","CS","220.16"
"20182842","2018-07-31T17:39:36.000","2018-08-02T04:34:04.000","BLACK","M ","51","DE",
"20047562","2018-07-30T13:19:10.000","2018-08-09T00:42:03.000","UNKNOWN","M ","53","DE",
"20192569","2018-02-27T23:55:00.000","2018-08-01T20:51:05.000","UNKNOWN","M ","25","DE",
"20197621","2018-08-17T18:31:26.000","2018-08-17T00:13:05.000","UNKNOWN","M ","18","DE",
"87717","2017-11-14T17:24:39.000","2018-08-29T13:27:03.000","UNKNOWN","M ","27","DE",
"87596","2018-08-01T17:51:02.000","2018-08-09T02:32:01.000","BLACK","M ","41","CS","120.14"
"10005349","2018-08-26T23:24:00.000","2018-08-31T17:58:01.000","UNKNOWN","F ","45","DE",
"20057248","2018-05-26T03:16:19.000","2018-08-17T02:44:01.000","UNKNOWN","M ","53","DPV",
"20191429","2018-08-17T00:54:00.000","2018-08-31T11:13:05.000","UNKNOWN","F ","33","DE",
"20101022","2018-05-29T23:59:49.000","2018-08-17T10:52:00.000","UNKNOWN","M ","24","CS","155.25"
"20190974","2018-06-14T18:25:54.000","2018-08-08T00:52:01.000","BLACK","M ","25","SCO","220.16"
"3024","2018-08-13T00:04:00.000","2018-08-16T18:07:01.000","BLACK","M ","54","DE",
"20197832","2018-08-26T14:28:38.000","2018-08-26T22:42:02.000","UNKNOWN","M ","58","DE",
"20169328","2018-07-31T15:32:16.000","2018-08-01T15:46:03.000","BLACK","M ","25","DE",
"26045","2018-08-20T15:41:00.000","2018-08-22T00:18:02.000","BLACK","M ","40","DE",
"116997","2018-08-22T12:40:27.000","2018-08-22T21:29:03.000","BLACK","M ","32","DE","170.20"
