"nyc_cooling_tower","bin","address","borough","zip","intended_use","make","model","serial_number","cooling_capacity","cooling_capacity_1","date_registered","date_commissioned","latitude","longitude","community_board","council_district","census_tract","bbl","nta","deleted","location_1"
"1000000574","1002002","34 LEONARD ST.","MANHATTAN","10013","NULL","BALTIMORE AIRCOIL COMPANY (BAC)","VTL 079","U083878302","17500",,"2015-08-20T00:00:00.000",,"40.718156","-74.007439","1","1","33","1001790032","SoHo-TriBeCa-Civic Center-Little Italy                                     ","Yes","(40.718156, -74.007439)"
"1000000075","1082757","253 BROADWAY","MANHATTAN","10007","NULL","BALTIMORE AIRCOIL COMPANY (BAC)","VTL-079","U094926102",,,"2015-08-12T00:00:00.000",,"40.713432","-74.007409","1","1","21","1001347501","SoHo-TriBeCa-Civic Center-Little Italy                                     ","No","(40.713432, -74.007409)"
"1000000427","4210455","87-50 167TH STREET","QUEENS","11432","NULL","BALTIMORE AIRCOIL COMPANY (BAC)","33235","V091370302/V001370301","270","REFRIGERATION TONS","2015-08-19T00:00:00.000","2015-08-10T00:00:00.000","40.710054","-73.796277","8","24","454","4098380062","Briarwood-Jamaica Hills                                                    ","No","(40.710054, -73.796277)"
"1000000097","1023455","118 W 57TH ST","MANHATTAN","10019","NULL","COOL WATER TECHNOLOGIES","RTA 240-4","RTA 350-2","1600","REFRIGERATION TONS","2015-08-13T00:00:00.000",,"40.764241","-73.978496","5","4","137","1010090019","Midtown-Midtown South                                                      ","No","(40.764241, -73.978496)"
"1000000352","1015451","130 5TH AVE","MANHATTAN","10011","NULL","BALTIMORE AIRCOIL COMPANY (BAC)","NULL","V083125201","425","REFRIGERATION TONS","2015-08-19T00:00:00.000",,"40.738818","-73.992047","5","3","54","1008200038","Hudson Yards-Chelsea-Flatiron-Union Square                                 ","No","(40.738818, -73.992047)"
"1000000046","1001394","1 CENTRE STREET","MANHATTAN","10007","NULL","EVAPCO","USS-29-821","T030296","555.53","REFRIGERATION TONS","2015-08-12T00:00:00.000",,"40.712974","-74.003676","1","1","29","1001210001","Chinatown                                                                  ","No","(40.712974, -74.003676)"
"1000000272","1000025","90 BROAD STREET","MANHATTAN","10004","NULL","EVAPCO","AT-12-45","970313","18000000","BTU/HR","2015-08-18T00:00:00.000","1997-06-01T00:00:00.000","40.703806","-74.011952","1","1","9","1000100016","Battery Park City-Lower Manhattan                                          ","No","(40.703806, -74.011952)"
"1000000602","1036175","141 EAST 44TH STREET","MANHATTAN","10017","BASE BUILDING HVAC","BALTIMORE AIRCOIL COMPANY (BAC)","VFL963-PR","R97111431","1800000","REFRIGERATION TONS","2015-08-20T00:00:00.000","1997-12-31T00:00:00.000","40.752715","-73.974457","6","4","92","1012990023","Turtle Bay-East Midtown                                                    ","No","(40.752715, -73.974457)"
"1000001144","1008212","632 BROADWAY","MANHATTAN","10012","AIR CONDITIONING","BALTIMORE AIRCOIL COMPANY (BAC)","VTO-041-J","U110267301","41","REFRIGERATION TONS","2015-08-24T00:00:00.000","2014-04-01T00:00:00.000","40.72602","-73.995692","2","1","5502","1005220010","West Village                                                               ","No","(40.72602, -73.995692)"
"1000000625","1086069","7 TIMES SQUARE","MANHATTAN","10036","NULL","MARLEY","NC831H-5BS","214893-NC8310H-5BS-01","75000000","REFRIGERATION TONS","2015-08-20T00:00:00.000","2003-01-01T00:00:00.000","40.75552","-73.986887","5","3","113","1009940001","Midtown-Midtown South                                                      ","No","(40.75552, -73.986887)"
"1000000204","4147950","158-40 79TH AVENUE","QUEENS","11366","NULL","BALTIMORE AIRCOIL COMPANY (BAC)","15146","U025839401","200","REFRIGERATION TONS","2015-08-17T00:00:00.000","2002-01-01T00:00:00.000","40.72076","-73.807785","8","24","1257","4068310022","Kew Gardens Hills                                                          ","No","(40.72076, -73.807785)"
"1000000955","3000179","90 SANDS ST","BROOKLYN","11201","BASE BUILDING HVAC","MARLEY","NC 721","NC721-10539","8040000","REFRIGERATION TONS","2015-08-21T00:00:00.000","1993-09-21T00:00:00.000","40.699584","-73.987219","2","33","13","3000870009","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           ","No","(40.699584, -73.987219)"
"1000000997","1000020","17 STATE ST","MANHATTAN","10004","NULL","BALTIMORE AIRCOIL COMPANY (BAC)","NULL","VXT-630-WC, SER.#86-9233","1575","REFRIGERATION TONS","2015-08-24T00:00:00.000",,"40.702892","-74.013878","1","1","9","1000090014","Battery Park City-Lower Manhattan                                          ","No","(40.702892, -74.013878)"
"1000000271","1012280","555 WEST 18 STREET","MANHATTAN","10011","NULL","EVAPCO","LPT-829L","5-128832","41000","CFM","2015-08-18T00:00:00.000","2007-01-01T00:00:00.000","40.74557","-74.007698","4","3","99","1006900012","Hudson Yards-Chelsea-Flatiron-Union Square                                 ","No","(40.74557, -74.007698)"
"1000000736","1010378","345 HUDSON STREET","MANHATTAN","10014","NULL","MARLEY","MARLEY SPX","10098358-A1-NC8403BG-15","450","REFRIGERATION TONS","2015-08-20T00:00:00.000","2015-04-01T00:00:00.000","40.727746","-74.007858","2","3","37","1005980058","SoHo-TriBeCa-Civic Center-Little Italy                                     ","No","(40.727746, -74.007858)"
"1000000568","1070358","1995 BROADWAY","MANHATTAN","10023","NULL","MARLEY","NULL","NC8403QAN","400","REFRIGERATION TONS","2015-08-20T00:00:00.000",,"40.775462","-73.982651","7","6","153","1011397502","Lincoln Square                                                             ","No","(40.775462, -73.982651)"
"1000000432","4534604","4705 CENTER BLVD","QUEENS","11109","NULL","BALTIMORE AIRCOIL COMPANY (BAC)","15250-2","66000301","1200","REFRIGERATION TONS","2015-08-19T00:00:00.000","2007-08-01T00:00:00.000","40.7457","-73.956231","2","26","1","4000210060","Hunters Point-Sunnyside-West Maspeth                                       ","No","(40.7457, -73.956231)"
"1000000497","1007238","524 BROADWAY","MANHATTAN","10012","NULL","MARLEY","SPX","AQ10016139A1494K","600000","BTU/HR","2015-08-19T00:00:00.000",,"40.722693","-73.998467","2","1","45","1004830017","SoHo-TriBeCa-Civic Center-Little Italy                                     ","No","(40.722693, -73.998467)"
"1000000771","1045285","1133 YORK AVENUE","MANHATTAN","10065","NULL","MARLEY","NC8407QCN3SMF","10075329-A3","4320000","BTU/HR","2015-08-21T00:00:00.000",,"40.760239","-73.959004","8","5","10602","1014560021","Lenox Hill-Roosevelt Island                                                ","No","(40.760239, -73.959004)"
"1000000266","1022051","300 EAST 40TH STREET","MANHATTAN","10016","NULL","BALTIMORE AIRCOIL COMPANY (BAC)","3728A-OM-2","U026280601","178860","BTU/HR","2015-08-18T00:00:00.000","2002-10-21T00:00:00.000","40.748002","-73.972838","6","4","88","1009457501","Turtle Bay-East Midtown                                                    ","No","(40.748002, -73.972838)"
"1000000800","1058659","215 W 125 STREET","MANHATTAN","10027",,"MARLEY","3800","AQ10049295A1 495K","57","REFRIGERATION TONS","2015-08-21T00:00:00.000","2005-01-14T00:00:00.000","40.809693","-73.948939","10","9","222","1019310021","Central Harlem South                                                       ","No","(40.809693, -73.948939)"
"1000000328","2116727","50 WEST 8 STREET","BRONX","11370","NULL","NULL","165 FFC","332836-1","600000",,"2015-08-18T00:00:00.000","2013-04-01T00:00:00.000","40.79724","-73.888567",,,,,,"No","(40.79724, -73.888567)"
"1000000614","1087313","417 EAST 68TH STREET","MANHATTAN","10065",,"BALTIMORE AIRCOIL COMPANY (BAC)","31328A","U037112507","14604000","BTU/HR","2015-08-20T00:00:00.000",,"40.765061","-73.956579","8","5","116","1014637501","Lenox Hill-Roosevelt Island                                                ","No","(40.765061, -73.956579)"
"1000001045","1087468","133 MORNINGSIDE AVE","MANHATTAN","10027","NULL","EVAPCO","LSTA-8P-242","T021486","500","REFRIGERATION TONS","2015-08-24T00:00:00.000",,"40.810955","-73.953764","9","9","20901","1019510004","Morningside Heights                                                        ","No","(40.810955, -73.953764)"
"1000000127","1074157","1220 5TH AVENUE","MANHATTAN","10029","NULL","BALTIMORE AIRCOIL COMPANY (BAC)","VTL272","U082313701","56760","BTU/HR","2015-08-14T00:00:00.000",,"40.792507","-73.951917","11","8","168","1016090001","East Harlem South                                                          ","No","(40.792507, -73.951917)"
"1000000310","4052953","47-75 48TH ST","QUEENS","11377","NULL","OTHER","T280","GA8627","960000","BTU/HR","2015-08-18T00:00:00.000","2008-09-15T00:00:00.000","40.739283","-73.917082","2","26","235","4022860053","Hunters Point-Sunnyside-West Maspeth                                       ","No","(40.739283, -73.917082)"
"1000000142","1083846","200 CENTRAL PARK WEST","MANHATTAN","10024","NULL","BALTIMORE AIRCOIL COMPANY (BAC)","VT1-600","UO53804304","600","REFRIGERATION TONS","2015-08-14T00:00:00.000",,"40.781354","-73.97406","7","6","165","1011300001","Upper West Side                                                            ","No","(40.781354, -73.97406)"
"1000000648","1035393","45 EAST 45TH STREET","MANHATTAN","10017","AIR CONDITIONING","MARLEY","B22154A","131633-1","200","REFRIGERATION TONS","2015-08-20T00:00:00.000","2000-04-01T00:00:00.000","40.754846","-73.977181","5","4","94","1012810021","Midtown-Midtown South                                                      ","No","(40.754846, -73.977181)"
"1000001167","1024714","1515 BROADWAY","MANHATTAN","10036","NULL","MARLEY","3-374/664/674,1-864CS","674-12-254-9B,864-12-254-9A","5700","REFRIGERATION TONS","2015-08-24T00:00:00.000",,"40.757929","-73.986439","5","3","119","1010160036","Midtown-Midtown South                                                      ","No","(40.757929, -73.986439)"
"1000001255","1037551","219 EAST 42ND STREET","MANHATTAN","10017","NULL","MARLEY","NC8231","124966","16210500","CFM","2015-08-25T00:00:00.000",,"40.750634","-73.973018","6","4","88","1013160012","Turtle Bay-East Midtown                                                    ","No","(40.750634, -73.973018)"
"1000000465","1007119","101 AVENUE OF THE AMERICAS","MANHATTAN","10013","NULL","BALTIMORE AIRCOIL COMPANY (BAC)","38260-20CS","38260-20CS","1750","REFRIGERATION TONS","2015-08-19T00:00:00.000",,"40.723379","-74.005437","2","1","37","1004770011","SoHo-TriBeCa-Civic Center-Little Italy                                     ","No","(40.723379, -74.005437)"
"1000000719","1085671","450 LEXINGTON AVE","MANHATTAN","10017","NULL","MARLEY","223-852","18316","3000","REFRIGERATION TONS","2015-08-20T00:00:00.000",,"40.753262","-73.975453","5","4","92","1012800090","Turtle Bay-East Midtown                                                    ","No","(40.753262, -73.975453)"
"1000001014","1013553","330 WEST 34TH STREET","MANHATTAN","10001","NULL","EVAPCO","AT-112-518","13-610998","825","REFRIGERATION TONS","2015-08-24T00:00:00.000","2014-05-01T00:00:00.000","40.752597","-73.995506","4","3","103","1007570054","Hudson Yards-Chelsea-Flatiron-Union Square                                 ","No","(40.752597, -73.995506)"
"1000000103","1085494","1568 BROADWAY","MANHATTAN","10036","NULL","BALTIMORE AIRCOIL COMPANY (BAC)","3269-30","89400700","750","REFRIGERATION TONS","2015-08-13T00:00:00.000",,"40.759055","-73.98471","5","4","125","1009990061","Midtown-Midtown South                                                      ","No","(40.759055, -73.98471)"
"1000000471","1000023","33 WHITEHALL ST","MANHATTAN","10004","BASE BUILDING HVAC","BALTIMORE AIRCOIL COMPANY (BAC)","3754","85-7372D","21600000",,"2015-08-19T00:00:00.000","1986-04-01T00:00:00.000","40.703304","-74.012681","1","1","9","1000100014","Battery Park City-Lower Manhattan                                          ","No","(40.703304, -74.012681)"
"1000001197","1023398","110 W56TH STREET","MANHATTAN","10019","NULL","NULL","3337.3FK","V001279501","4500000",,"2015-08-25T00:00:00.000",,"40.763777","-73.978572","5","4","137","1010087501","Midtown-Midtown South                                                      ","No","(40.763777, -73.978572)"
"1000001032","3014856","150 55","BROOKLYN","11220","NULL","EVAPCO","AT112-412","13-631691","414","REFRIGERATION TONS","2015-08-24T00:00:00.000",,"40.646672","-74.021221",,,,,,"No","(40.646672, -74.021221)"
"1000001125","1000826","45 WALL STREET","MANHATTAN","10005","AIR CONDITIONING","BAC","FXVQ661","96101479","256",,"2015-08-24T00:00:00.000","1996-04-01T00:00:00.000","40.706208","-74.009919","1","1","7","1000260021","Battery Park City-Lower Manhattan                                          ","No","(40.706208, -74.009919)"
"1000000609","1087804","2130 ADAM CLAYTON POWELL BOULEVARD","MANHATTAN","10027","NULL","BALTIMORE AIRCOIL COMPANY (BAC)","FXV-442","U092743501","1332000","REFRIGERATION TONS","2015-08-20T00:00:00.000",,"40.810247","-73.947934",,,,,,"No","(40.810247, -73.947934)"
"1000000747","1010378","345 HUDSON STREET","MANHATTAN","10014","NULL","MARLEY","MARLEY NC","821840-A2-NC830756-07","750","REFRIGERATION TONS","2015-08-20T00:00:00.000","2008-05-01T00:00:00.000","40.727746","-74.007858","2","3","37","1005980058","SoHo-TriBeCa-Civic Center-Little Italy                                     ","No","(40.727746, -74.007858)"
"1000001214","4045999","90-15 QUEENS BLVD","QUEENS","11373","AIR CONDITIONING","MARLEY","NC8312K1","NC8312K1BM NC-233261-B1/G03-02158610-GT-02","1100","REFRIGERATION TONS","2015-08-25T00:00:00.000","2004-04-01T00:00:00.000","40.734566","-73.870652","4","25","683","4018600100","Elmhurst                                                                   ","No","(40.734566, -73.870652)"
"1000000969","1083024","320 WEST 66 STREET","MANHATTAN","10023","AIR CONDITIONING","MARLEY","8806","8806-1-244-83","3000000","BTU/HR","2015-08-21T00:00:00.000","1983-04-06T00:00:00.000","40.775905","-73.988237","7","6","151","1011710060","Lincoln Square                                                             ","Yes","(40.775905, -73.988237)"
"1000000182","1083600","315 WEST 25TH STREET","MANHATTAN","10001","CONDENSATE WATER","BALTIMORE AIRCOIL COMPANY (BAC)","F1743-I","99105011","32.6",,"2015-08-17T00:00:00.000","2017-04-28T00:00:00.000","40.747149","-73.997968","4","3","93","1007490024","Hudson Yards-Chelsea-Flatiron-Union Square                                 ","No","(40.747149, -73.997968)"
"1000000521","1017186","231 MADISON AVENUE","MANHATTAN","10016","AIR CONDITIONING","BALTIMORE AIRCOIL COMPANY (BAC)","VTL-082","V070670701","22400","CFM","2015-08-20T00:00:00.000","2015-11-01T00:00:00.000","40.749332","-73.981348","6","4","82","1008660058","Murray Hill-Kips Bay                                                       ","No","(40.749332, -73.981348)"
"1000000862","1083796","636 11TH AVENUE","MANHATTAN","10036","BASE BUILDING HVAC","EVAPCO","ATW207 C","T000379","126000","REFRIGERATION TONS","2015-08-21T00:00:00.000","2000-11-01T00:00:00.000","40.763395","-73.995563","4","3","129","1010750001","Clinton                                                                    ","No","(40.763395, -73.995563)"
"1000000375","1024798","200 WEST 50TH STREET","MANHATTAN","10019","NULL","BALTIMORE AIRCOIL COMPANY (BAC)","NULL","AQ-10051845-A1 493G","432000","REFRIGERATION TONS","2015-08-19T00:00:00.000",,"40.761099","-73.983644","5","4","125","1010210036","Midtown-Midtown South                                                      ","No","(40.761099, -73.983644)"
"1000000079","1082757","253 BROADWAY","MANHATTAN","10007","NULL","BALTIMORE AIRCOIL COMPANY (BAC)","VTL-079","U107074401",,,"2015-08-12T00:00:00.000",,"40.713432","-74.007409","1","1","21","1001347501","SoHo-TriBeCa-Civic Center-Little Italy                                     ","No","(40.713432, -74.007409)"
"1000000783","1003224","227 MADISON STREET","MANHATTAN","10002","AIR CONDITIONING","MARLEY","NC8413WLN2BGF","10010288-A1-NC8413WLNGF-09","291000","REFRIGERATION TONS","2015-08-21T00:00:00.000","2016-08-04T00:00:00.000","40.713196","-73.987786","3","1","6","1002700032","Lower East Side                                                            ","No","(40.713196, -73.987786)"
"1000001097","1045570","430 EAST 67TH STREET","MANHATTAN","10065",,"MARLEY","NC8413SM-12","10064115-A1","13200000",,"2015-08-24T00:00:00.000",,"40.763741","-73.957179","8","5","116","1014610013","Lenox Hill-Roosevelt Island                                                ","No","(40.763741, -73.957179)"
"1000000867","1083796","636 11TH AVENUE","MANHATTAN","10036","BASE BUILDING HVAC","EVAPCO","ATW207C","T000381","126000","REFRIGERATION TONS","2015-08-21T00:00:00.000","2000-07-10T00:00:00.000","40.763395","-73.995563","4","3","129","1010750001","Clinton                                                                    ","No","(40.763395, -73.995563)"
"1000000915","1053899","506 LENOX AVE","MANHATTAN","10037","BASE BUILDING HVAC","MARLEY","NC8305G2GG","220598A1","6000000","CFM","2015-08-21T00:00:00.000","2016-08-04T00:00:00.000","40.814124","-73.939767","10","9","212","1017330001","Central Harlem North-Polo Grounds                                          ","No","(40.814124, -73.939767)"
"1000000279","1001063","130 CEDAR STREET","MANHATTAN","10006","AIR CONDITIONING","BALTIMORE AIRCOIL COMPANY (BAC)","UF1-144-41R/HZ","U084136101","164","REFRIGERATION TONS","2015-08-18T00:00:00.000","2009-11-10T00:00:00.000","40.709847","-74.013973","1","1","13","1000560001","Battery Park City-Lower Manhattan                                          ","No","(40.709847, -74.013973)"
"1000000388","1087126","1188 YORK AVE.","MANHATTAN","10065","CONDENSATE WATER","MARLEY","CUSTOM MADE","N/A","15.6","REFRIGERATION TONS","2015-08-19T00:00:00.000","1982-08-01T00:00:00.000","40.76119","-73.95676","8","5","116","1014800010","Lenox Hill-Roosevelt Island                                                ","No","(40.76119, -73.95676)"
"1000001186","1001015","80 MAIDEN LANE","MANHATTAN","10038","NULL","EVAPCO","UT-212-228","9-374770","190900",,"2015-08-24T00:00:00.000","2010-04-15T00:00:00.000","40.707086","-74.007802","1","1","7","1000420031","Battery Park City-Lower Manhattan                                          ","No","(40.707086, -74.007802)"
"1000001086","3009828","80 29 STREET","BROOKLYN","11232","NULL","NULL","NC 60002 SR","082456-003-95C","128030",,"2015-08-24T00:00:00.000","1995-08-08T00:00:00.000","40.659917","-74.003896","7","38","18","3006670001","Sunset Park West                                                           ","No","(40.659917, -74.003896)"
"1000000579","1014595","150 WEST 17TH STREET","MANHATTAN","10011","AIR CONDITIONING","BALTIMORE AIRCOIL COMPANY (BAC)","VT1-N510-PX","u036717001","510","REFRIGERATION TONS","2015-08-20T00:00:00.000","2004-04-07T00:00:00.000","40.740018","-73.997792","4","3","81","1007920064","Hudson Yards-Chelsea-Flatiron-Union Square                                 ","No","(40.740018, -73.997792)"
"1000000155","1023462","140 WEST 57TH STREET","MANHATTAN","10019","NULL","BALTIMORE AIRCOIL COMPANY (BAC)","VTL-116-CMCX","97117631","28200","REFRIGERATION TONS","2015-08-14T00:00:00.000","1997-12-31T00:00:00.000","40.764749","-73.978943","5","4","137","1010090050","Midtown-Midtown South                                                      ","No","(40.764749, -73.978943)"
"1000000980","1024873","245 W 55TH ST","MANHATTAN","10019","AIR CONDITIONING","MARLEY","4429","2089","60","REFRIGERATION TONS","2015-08-21T00:00:00.000","1992-06-01T00:00:00.000","40.765315","-73.98299","5","3","137","1010270007","Midtown-Midtown South                                                      ","No","(40.765315, -73.98299)"
"1000000520","1041086","610 PARK AVE","MANHATTAN","10065","NULL","EVAPCO","LSTA 10-184","972114-3M","6000000",,"2015-08-20T00:00:00.000","1997-11-05T00:00:00.000","40.766679","-73.967679","8","4","122","1013797502","Upper East Side-Carnegie Hill                                              ","No","(40.766679, -73.967679)"
"1000000108","1022678","1211 6TH AVENUE","MANHATTAN","10036","NULL","MARLEY","NULL","454-1-534-71","105000",,"2015-08-14T00:00:00.000","1972-01-01T00:00:00.000","40.758664","-73.982399","5","4","125","1010000029","Midtown-Midtown South                                                      ","No","(40.758664, -73.982399)"
"1000000156","1084771","301 PARK AVE.","MANHATTAN","10022","NULL","EVAPCO","USS226094","9-366126","26400000","BTU/HR","2015-08-14T00:00:00.000",,"40.756503","-73.973351","5","4","100","1013047501","Turtle Bay-East Midtown                                                    ","No","(40.756503, -73.973351)"
"1000000829","1001163","127 JOHN ST","MANHATTAN","10038","NULL","MARLEY","NULL","106/88/78","1750","REFRIGERATION TONS","2015-08-21T00:00:00.000",,"40.70741","-74.004736","1","1","1502","1000750001","Battery Park City-Lower Manhattan                                          ","No","(40.70741, -74.004736)"
"1000001232","1000057","200 LIBERTY STREET","MANHATTAN","10281","NULL","BALTIMORE AIRCOIL COMPANY (BAC)","VXT-70CR","84-5369",,"BTU/HR","2015-08-25T00:00:00.000",,"40.710645","-74.015557","1","1","31704","1000160120","Battery Park City-Lower Manhattan                                          ","No","(40.710645, -74.015557)"
"1000000535","1017220","22 E 38 STREET","MANHATTAN","10016","NULL","MARLEY","4900","AO-10019170","514000","BTU/HR","2015-08-20T00:00:00.000","2006-06-01T00:00:00.000","40.749969","-73.980947","6","4","82","1008670055","Murray Hill-Kips Bay                                                       ","No","(40.749969, -73.980947)"
"1000001222","1087284","425 EAST 67TH STREET","MANHATTAN","10065",,"BALTIMORE AIRCOIL COMPANY (BAC)","TMA-110B","67-4140","6000000","BTU/HR","2015-08-25T00:00:00.000",,"40.764375","-73.9568","8","5","116","1014620005","Lenox Hill-Roosevelt Island                                                ","No","(40.764375, -73.9568)"
"1000000137","4433878","70-25 YELLOWSTONE BOULEVARD","QUEENS","11375","NULL","BALTIMORE AIRCOIL COMPANY (BAC)","23754-20","91400396","700","REFRIGERATION TONS","2015-08-14T00:00:00.000",,"40.722153","-73.849258","6","29","711","4032360035","Forest Hills                                                               ","No","(40.722153, -73.849258)"
"1000000316","1001006","52 WILLIAM STREET","MANHATTAN","10005","NULL","COOL WATER TECHNOLOGIES","RTA100","RTA100B5210","200","REFRIGERATION TONS","2015-08-18T00:00:00.000","2010-04-15T00:00:00.000","40.70671","-74.008916","1","1","7","1000400016","Battery Park City-Lower Manhattan                                          ","No","(40.70671, -74.008916)"
"1000000552","1035347","6 EAST 43RD STREET","MANHATTAN","10017","AIR CONDITIONING","BALTIMORE AIRCOIL COMPANY (BAC)","FXV-288-31M","U082322301","300","REFRIGERATION TONS","2015-08-20T00:00:00.000","2007-11-01T00:00:00.000","40.753507","-73.979798","5","4","94","1012770008","Midtown-Midtown South                                                      ","No","(40.753507, -73.979798)"
"1000001860","4062865","73-30 GRAND AVE","QUEENS","11378","NULL","OTHER","T-280","GA35.5","60000",,"2015-08-27T00:00:00.000","2008-03-01T00:00:00.000","40.729551","-73.888984","5","30","49302","4028030005","Maspeth                                                                    ","No","(40.729551, -73.888984)"
"1000000359","1088184","177 9 AVENUE","MANHATTAN","10011","NULL","RECOLD","NULL","JT-10000162-A1","61000","CFM","2015-08-19T00:00:00.000",,"40.744991","-74.002887","4","3","89","1007187501","Hudson Yards-Chelsea-Flatiron-Union Square                                 ","No","(40.744991, -74.002887)"
"1000001061","1023163","1335 AVENUE OF THE AMERICAS","MANHATTAN","10019","NULL","EVAPCO","NULL","11-450108","175","REFRIGERATION TONS","2015-08-24T00:00:00.000",,"40.762444","-73.979713","5","4","131","1010067502","Midtown-Midtown South                                                      ","No","(40.762444, -73.979713)"
"1000000641","1087284","425 EAST 67TH STREET","MANHATTAN","10065",,"MARLEY","NC9152CN","105053-004-96","18000000","BTU/HR","2015-08-20T00:00:00.000",,"40.764375","-73.9568","8","5","116","1014620005","Lenox Hill-Roosevelt Island                                                ","No","(40.764375, -73.9568)"
"1000000666","4077469","69-40 AUSTIN STREET","QUEENS","11375","NULL","MARLEY","MD5008NAD1SAF","MD-10059157-A1","263400","BTU/HR","2015-08-20T00:00:00.000","2013-02-27T00:00:00.000","40.721009","-73.847789","6","29","711","4032340150","Forest Hills                                                               ","No","(40.721009, -73.847789)"
"1000000423","1024877","1740 BROADWAY","MANHATTAN","10019","AIR CONDITIONING","MARLEY","TOWER #1","0","400","REFRIGERATION TONS","2015-08-19T00:00:00.000","1950-06-01T00:00:00.000","40.76495","-73.98169","5","4","137","1010270020","Midtown-Midtown South                                                      ","No","(40.76495, -73.98169)"
"1000000093","2099027","198 EAST 161 STREET","BRONX","10451","NULL","BALTIMORE AIRCOIL COMPANY (BAC)","3400-2R","R95400594","750",,"2015-08-12T00:00:00.000","1990-05-07T00:00:00.000","40.82571","-73.921084","4","16","61","2024430094","East Concourse-Concourse Village                                           ","No","(40.82571, -73.921084)"
"1000000261","2004011","777 EAST 138 ST","BRONX","10454","NULL","OTHER","TA21081Z","63869","20000","BTU/HR","2015-08-18T00:00:00.000","2010-05-10T00:00:00.000","40.80415","-73.910434","1","17","19","2025900089","Mott Haven-Port Morris                                                     ","No","(40.80415, -73.910434)"
"1000000417","1036458","569 LEXINGTON AVENUE","MANHATTAN","10022","NULL","MARLEY","NC42020M","140195-002-98","600","REFRIGERATION TONS","2015-08-19T00:00:00.000","1998-12-28T00:00:00.000","40.75667","-73.971423","6","4","100","1013057501","Turtle Bay-East Midtown                                                    ","No","(40.75667, -73.971423)"
"1000000387","1087126","1188 YORK AVE.","MANHATTAN","10065","REFRIGERATION","BALTIMORE AIRCOIL COMPANY (BAC)","F1723-JFX","95101026-31-6","0.3","REFRIGERATION TONS","2015-08-19T00:00:00.000","1995-08-01T00:00:00.000","40.76119","-73.95676","8","5","116","1014800010","Lenox Hill-Roosevelt Island                                                ","No","(40.76119, -73.95676)"
"1000000304","4440535","89-00 VAN WYCK EXPRESSWAY","QUEENS","11418","AIR CONDITIONING","MARLEY","NC5002GS","55616","841","REFRIGERATION TONS","2015-08-18T00:00:00.000","1995-04-01T00:00:00.000","40.700138","-73.816091","9","29","14202","4093640010","Richmond Hill                                                              ","No","(40.700138, -73.816091)"
"1000000578","3344163","30 WASHINGTON STREET","BROOKLYN","11201","NULL","NULL","VF1-144N-41Q","U123892001-01","420",,"2015-08-20T00:00:00.000","2012-10-01T00:00:00.000","40.703463","-73.989811","2","33","21","3000270040","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           ","No","(40.703463, -73.989811)"
"1000022173","1084303","225 WEST 83RD","MANHATTAN","10024","AIR CONDITIONING","BALTIMORE AIRCOIL COMPANY (BAC)","VXT-85-6M","U072121103","85","REFRIGERATION TONS","2017-07-26T00:00:00.000","2007-09-05T00:00:00.000","40.786369","-73.977358",,,,,,"No","(40.786369, -73.977358)"
"1000001140","4541713","4545 CENTER BOULEVARD","QUEENS","11109","NULL","EVAPCO","LPT-8712","12-468188","5625000","BTU/HR","2015-08-24T00:00:00.000",,"40.747903","-73.955854","2","26","1","4000210020","Hunters Point-Sunnyside-West Maspeth                                       ","No","(40.747903, -73.955854)"
"1000000322","2096863","09-09 HAZEN","BRONX","11370","NULL","BALTIMORE AIRCOIL COMPANY (BAC)","VT1-560","U064882301","6720000",,"2015-08-18T00:00:00.000","2013-04-01T00:00:00.000","40.789326","-73.875037",,,,,,"No","(40.789326, -73.875037)"
"1000000078","4207071","88-11 SUTPHIN BLVD","QUEENS","11435","NULL","MARLEY","NC80305JL3ES","NC-210918-A3","800","REFRIGERATION TONS","2015-08-12T00:00:00.000",,"40.704501","-73.808416","12","24","238","4096910001","Jamaica                                                                    ","No","(40.704501, -73.808416)"
"1000000501","1036474","601 LEXINGTON AVENUE","MANHATTAN","10022","NULL","MARLEY","475-314","475-1-2267-74","5500","REFRIGERATION TONS","2015-08-19T00:00:00.000","1976-01-01T00:00:00.000","40.758398","-73.970037","6","4","100","1013087501","Turtle Bay-East Midtown                                                    ","No","(40.758398, -73.970037)"
"1000000138","1083846","200 CENTRAL PARK WEST","MANHATTAN","10024","NULL","BALTIMORE AIRCOIL COMPANY (BAC)","VT1-600","UO53804301","600","REFRIGERATION TONS","2015-08-14T00:00:00.000",,"40.781354","-73.97406","7","6","165","1011300001","Upper West Side                                                            ","No","(40.781354, -73.97406)"
"1000000646","1035344","505 5TH AVENUE","MANHATTAN","10036","NULL","EVAPCO","AT 224-218","4-107366","1300","REFRIGERATION TONS","2015-08-20T00:00:00.000","2005-01-01T00:00:00.000","40.753567","-73.980358","5","4","94","1012770002","Midtown-Midtown South                                                      ","No","(40.753567, -73.980358)"
"1000001172","5107288","2800D VICTORY BLVD","STATEN ISLAND","10314","NULL","MARLEY","NULL","807590-B1 NC8307H2SG(B2,C1,C2,A1,A2)","580","REFRIGERATION TONS","2015-08-24T00:00:00.000",,"40.601248","-74.150361","2","50","27301","5020400001","New Springville-Bloomfield-Travis                                          ","No","(40.601248, -74.150361)"
