"building_id","boro","phn","street_name","total_units","order_issue_date","current_status","postcode","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"85944","Bronx","3046","HOLLAND AVENUE","13","2019-10-30T00:00:00.000","Discharged","10467","40.870215","-73.865236","212","15","338","2055612","2045700023","Bronxdale"
"85997","Bronx","3644","HOLLAND AVENUE","12","2016-10-20T00:00:00.000","Discharged","10467","40.879775","-73.863438","212","12","380","2057860","2046620040","Williamsbridge-Olinville"
"86507","Bronx","936","HOME STREET","25","2017-10-27T00:00:00.000","Discharged","10459","40.828491","-73.892512","203","17","125","2005810","2027280019","Morrisania-Melrose"
"87328","Bronx","2380","HUGHES AVENUE","18","2019-10-30T00:00:00.000","Active","10458","40.854821","-73.887181","206","15","391","2092257","2030740019","Belmont"
"87780","Bronx","376","HUNTINGTON AVENUE","3","2017-10-27T00:00:00.000","Discharged","10465","40.818181","-73.822952","210","13","144","2087478","2055810130","Schuylerville-Throgs Neck-Edgewater Park"
"88534","Bronx","485","JACKSON AVENUE","31","2017-10-27T00:00:00.000","Discharged","10455","40.811516","-73.909702","201","8","37","2003693","2025570046","Mott Haven-Port Morris"
"88698","Bronx","741","JENNINGS STREET","15","2016-10-20T00:00:00.000","Discharged","10459","40.831782","-73.898628","203","16","151","2010207","2029620064","Morrisania-Melrose"
"89073","Bronx","1465","JESUP AVENUE","55","2017-10-27T00:00:00.000","Discharged","10452","40.842813","-73.91957","204","16","21302","2008689","2028720207","Highbridge"
"89494","Bronx","758","KELLY STREET","38","2018-10-03T00:00:00.000","Discharged","10455","40.817427","-73.898772","202","8","85","2005568","2027080040","Longwood"
"92449","Bronx","991","EAST 173 STREET","31","2018-10-04T00:00:00.000","Discharged","10460","40.834608","-73.885506","203","17","161","2010886","2030020047","Crotona Park East"
"92483","Bronx","833","LONGFELLOW AVENUE","26","2013-10-02T00:00:00.000","Discharged","10474","40.818057","-73.885509","202","17","11502","2006476","2027620166","Hunts Point"
"92616","Bronx","2356","LORILLARD PLACE","31","2016-10-20T00:00:00.000","Discharged","10458","40.855447","-73.890068","206","15","387","2011652","2030540006","Belmont"
"92673","Bronx","2333","LORING PLACE","24","2017-10-27T00:00:00.000","Discharged","10468","40.86236","-73.907912","207","14","255","2014965","2032250169","Kingsbridge Heights"
"92775","Bronx","1038","LOWELL STREET","11","2017-10-27T00:00:00.000","Discharged","10459","40.825961","-73.887349","202","17","12102","2006280","2027570039","Hunts Point"
"92783","Bronx","1050","LOWELL STREET","11","2016-10-24T00:00:00.000","Discharged","10459","40.825977","-73.886962","202","17","12102","2006282","2027570042","Hunts Point"
"93451","Bronx","2446","LYVERE STREET","38","2015-10-21T00:00:00.000","Discharged","10461","40.842477","-73.85227","210","18","204","2042241","2039970030","Westchester-Unionport"
"93750","Bronx","679","MAGENTA STREET","37","2016-10-24T00:00:00.000","Discharged","10467","40.875293","-73.867797","212","12","374","2056950","2046280001","Williamsbridge-Olinville"
"94228","Bronx","2048","MAPES AVENUE","13","2015-10-21T00:00:00.000","Discharged","10460","40.845725","-73.886289","206","15","36501","2012953","2031080002","East Tremont"
"94228","Bronx","2048","MAPES AVENUE","13","2019-10-31T00:00:00.000","Discharged","10460","40.845725","-73.886289","206","15","36501","2012953","2031080002","East Tremont"
"94338","Bronx","2474","MARION AVENUE","25","2014-10-06T00:00:00.000","Discharged","10458","40.860726","-73.893689","205","15","39902","2011067","2030260007","Bedford Park-Fordham North"
"94375","Bronx","2601","MARION AVENUE","11","2018-10-03T00:00:00.000","Discharged","10458","40.863727","-73.891728","207","15","39901","2016610","2032870018","Bedford Park-Fordham North"
"94383","Bronx","2654","MARION AVENUE","21","2016-10-24T00:00:00.000","Discharged","10458","40.864654","-73.89074","207","15","40502","2016470","2032820019","Bedford Park-Fordham North"
"96761","Bronx","2095","MOHEGAN AVENUE","22","2019-10-30T00:00:00.000","Discharged","10460","40.845253","-73.883698","206","17","363","2013094","2031180029","East Tremont"
"97431","Bronx","1870","MORRIS AVENUE","25","2018-10-03T00:00:00.000","Discharged","10453","40.848602","-73.908376","205","14","23301","2007616","2028050008","Mount Hope"
"97540","Bronx","2275","MORRIS AVENUE","25","2019-10-30T00:00:00.000","Active","10453","40.857618","-73.902229","205","14","239","2013992","2031820031","Fordham South"
"99210","Bronx","1525","NELSON AVENUE","26","2014-10-06T00:00:00.000","Discharged","10452","40.845407","-73.920145","205","14","21301","2008779","2028740107","University Heights-Morris Heights"
"101049","Bronx","1812","PALISADE PLACE","3","2017-10-27T00:00:00.000","Discharged","10453","40.852018","-73.91834","205","14","20502","2008975","2028770551","University Heights-Morris Heights"
"107768","Bronx","2108","RYER AVENUE","33","2019-10-30T00:00:00.000","Discharged","10457","40.853434","-73.900648","205","15","381","2013534","2031490084","Mount Hope"
"108628","Bronx","1515","SELWYN AVENUE","47","2017-10-27T00:00:00.000","Discharged","10457","40.840838","-73.910309","204","16","225","2007821","2028190051","East Concourse-Concourse Village"
"108749","Bronx","1314","SENECA AVENUE","60","2015-10-28T00:00:00.000","Discharged","10474","40.81894","-73.886981","202","17","11502","2006460","2027627501","Hunts Point"
"109419","Bronx","1060","SHERIDAN AVENUE","30","2019-10-30T00:00:00.000","Discharged","10456","40.830777","-73.918674","204","16","18102","2002734","2024560037","East Concourse-Concourse Village"
"109434","Bronx","1221","SHERIDAN AVENUE","54","2018-10-03T00:00:00.000","Discharged","10456","40.834574","-73.916233","204","16","17901","2002773","2024570029","East Concourse-Concourse Village"
"109960","Bronx","1054","SOUTHERN BOULEVARD","55","2018-10-05T00:00:00.000","Discharged","10459","40.824343","-73.89189","202","17","119","2006021","2027430019","Hunts Point"
"110248","Bronx","910","SOUTHERN BOULEVARD","34","2018-10-03T00:00:00.000","Discharged","10459","40.81976","-73.892652","202","17","89","2005882","2027350005","Hunts Point"
"111430","Bronx","1302","REV JAMES POLITE AVENUE","8","2019-10-30T00:00:00.000","Discharged","10459","40.830039","-73.895306","203","17","125","2010450","2029730053","Morrisania-Melrose"
"111964","Bronx","1255","STRATFORD AVENUE","70","2018-10-03T00:00:00.000","Discharged","10472","40.830857","-73.875896","209","18","54","2025349","2037760050","West Farms-Bronx River"
"112024","Bronx","1018","SUMMIT AVENUE","35","2016-10-24T00:00:00.000","Discharged","10452","40.83374","-73.929891","204","8","189","2003457","2025250007","Highbridge"
"112079","Bronx","993","SUMMIT AVENUE","9","2018-10-03T00:00:00.000","Discharged","10452","40.832934","-73.930368","204","8","189","2003430","2025230161","Highbridge"
"112400","Bronx","1222","TAYLOR AVENUE","3","2014-10-06T00:00:00.000","Discharged","10472","40.830696","-73.865121","209","18","70","2024768","2037650018","Soundview-Bruckner"
"115582","Bronx","1821","TOPPING AVENUE","3","2019-10-30T00:00:00.000","Discharged","10457","40.847043","-73.90557","205","15","22901","2007522","2028000044","Mount Hope"
"115714","Bronx","2430","TRATMAN AVENUE","20","2014-10-06T00:00:00.000","Discharged","10461","40.837955","-73.846936","210","18","202","2041702","2039730027","Westchester-Unionport"
"116604","Bronx","1657","UNIONPORT ROAD","21","2016-10-20T00:00:00.000","Discharged","10462","40.842669","-73.86539","211","15","240","2042846","2040260024","Van Nest-Morris Park-Westchester Square"
"116882","Bronx","1974","UNIVERSITY AVENUE","11","2014-10-06T00:00:00.000","Discharged","10453","40.854382","-73.91174","205","14","243","2008553","2028680125","University Heights-Morris Heights"
"116931","Bronx","2291","UNIVERSITY AVENUE","15","2018-10-03T00:00:00.000","Discharged","10468","40.860721","-73.906783","207","14","255","2014747","2032180064","Kingsbridge Heights"
"117119","Bronx","2682","VALENTINE AVENUE","11","2018-10-03T00:00:00.000","Active","10458","40.866047","-73.892878","207","15","40501","2016999","2033000019","Bedford Park-Fordham North"
"117787","Bronx","3094","VILLA AVENUE","16","2013-10-02T00:00:00.000","Discharged","10468","40.874414","-73.887849","207","11","411","2017307","2033100023","Bedford Park-Fordham North"
"118900","Bronx","2714","WALLACE AVENUE","49","2017-10-27T00:00:00.000","Active","10467","40.86596","-73.864435","211","13","340","2053703","2045120005","Bronxdale"
"119086","Bronx","1895","WALTON AVENUE","31","2017-10-27T00:00:00.000","Discharged","10453","40.849651","-73.909271","205","14","23301","2008238","2028520021","Mount Hope"
"119181","Bronx","2357","WALTON AVENUE","44","2017-10-27T00:00:00.000","Discharged","10468","40.859748","-73.901962","205","14","239","2014086","2031870030","Fordham South"
"119667","Bronx","1158","WASHINGTON AVENUE","26","2013-10-02T00:00:00.000","Discharged","10456","40.828982","-73.908179","203","16","185","2001294","2023710023","Morrisania-Melrose"
"120425","Bronx","2856","WEBB AVENUE","25","2017-10-27T00:00:00.000","Discharged","10468","40.873363","-73.900622","208","14","26702","2015418","2032500071","Van Cortlandt Village"
"120830","Bronx","1801","WEEKS AVENUE","10","2016-10-24T00:00:00.000","Discharged","10457","40.846932","-73.907381","205","15","22901","2007901","2028260102","Mount Hope"
"120990","Bronx","88","WEST 169 STREET","13","2016-10-24T00:00:00.000","Discharged","10452","40.839481","-73.923083","204","16","211","2003310","2025170030","Highbridge"
"121299","Bronx","20","WEST 190 STREET","37","2014-10-14T00:00:00.000","Discharged","10468","40.864117","-73.901051","207","14","265","2014359","2032000014","Kingsbridge Heights"
"127647","Brooklyn","4420","3 AVENUE","7","2019-10-30T00:00:00.000","Discharged","11220","40.650881","-74.011273","307","38","2","3011094","3007360046","Sunset Park West"
"129366","Brooklyn","6022","4 AVENUE","17","2016-10-20T00:00:00.000","Discharged","11220","40.640667","-74.018622","307","38","72","3143388","3057810041","Sunset Park West"
"132098","Brooklyn","4623","6 AVENUE","10","2016-10-20T00:00:00.000","Discharged","11220","40.645842","-74.005953","307","38","96","3011953","3007580001","Sunset Park East"
"135580","Brooklyn","4120","10 AVENUE","14","2017-11-08T00:00:00.000","Discharged","11219","40.643199","-73.994379","312","38","112","3135558","3055900049","Sunset Park East"
"140742","Brooklyn","460","15 STREET","8","2018-10-03T00:00:00.000","Discharged","11215","40.66148","-73.980875","307","39","169","3026702","3011050030","Windsor Terrace"
"156599","Brooklyn","452","53 STREET","17","2015-10-21T00:00:00.000","Discharged","11220","40.644055","-74.013124","307","38","76","3014251","3008150029","Sunset Park West"
"162819","Brooklyn","430","61 STREET","16","2018-10-03T00:00:00.000","Discharged","11220","40.639731","-74.01816","307","38","122","3143728","3057910021","Sunset Park West"
"167029","Brooklyn","315","68 STREET","17","2017-10-27T00:00:00.000","Discharged","11220","40.636186","-74.025113","310","43","68","3144695","3058540072","Bay Ridge"
"183905","Brooklyn","180","EAST 18 STREET","36","2019-10-28T00:00:00.000","Discharged","11226","40.646542","-73.962534","314","40","512","3117580","3051210007","Flatbush"
"183906","Brooklyn","1800","ALBEMARLE ROAD","72","2019-10-28T00:00:00.000","Discharged","11226","40.647016","-73.962469","314","40","512","3117590","3051220001","Flatbush"
"183916","Brooklyn","2020","ALBEMARLE ROAD","41","2017-10-27T00:00:00.000","Discharged","11226","40.647315","-73.959755","314","40","51001","3117621","3051240007","Flatbush"
"185969","Brooklyn","2342","ATLANTIC AVENUE","24","2017-10-27T00:00:00.000","Discharged","11233","40.676149","-73.907499","316","37","36502","3038651","3014360011","Ocean Hill"
"186157","Brooklyn","2873","ATLANTIC AVENUE","13","2016-10-20T00:00:00.000","Discharged","11207","40.677056","-73.888188","305","37","1170","3087867","3039500044","East New York"
"187353","Brooklyn","110","AVENUE C","20","2013-10-03T00:00:00.000","Discharged","11218","40.640353","-73.978662","312","39","486","3125955","3053700002","Kensington-Ocean Parkway"
"187478","Brooklyn","2714","AVENUE D","24","2014-10-06T00:00:00.000","Discharged","11226","40.640776","-73.951158","317","45","828","3120435","3052140011","Erasmus"
"188348","Brooklyn","3402","AVENUE I","38","2019-10-28T00:00:00.000","Discharged","11210","40.62956","-73.943255","318","45","740","3207323","3075980058","Flatlands"
"197847","Brooklyn","125","BAINBRIDGE STREET","3","2017-10-27T00:00:00.000","Discharged","11233","40.68081","-73.932525","303","36","297","3047449","3016800053","Crown Heights North"
"198944","Brooklyn","651","BARBEY STREET","6","2017-10-27T00:00:00.000","Discharged","11207","40.666555","-73.885927","305","42","1124","3090424","3040770008","East New York"
"208253","Brooklyn","1259","BERGEN STREET","6","2018-10-03T00:00:00.000","Active","11213","40.675741","-73.943226","308","36","313","3030505","3012150071","Crown Heights North"
"209854","Brooklyn","2706","BEVERLY ROAD","20","2019-10-28T00:00:00.000","Discharged","11226","40.644962","-73.951602","317","45","826","3119144","3051710001","Erasmus"
"209856","Brooklyn","2713","BEVERLY ROAD","12","2018-10-02T00:00:00.000","Discharged","11226","40.645","-73.951277","317","40","826","3118006","3051380035","Erasmus"
"209856","Brooklyn","2713","BEVERLY ROAD","12","2016-10-20T00:00:00.000","Discharged","11226","40.645","-73.951277","317","40","826","3118006","3051380035","Erasmus"
"209858","Brooklyn","2801","BEVERLEY ROAD","48","2015-10-21T00:00:00.000","Discharged","11226","40.645033","-73.950726","317","40","826","3118059","3051390035","Erasmus"
"210313","Brooklyn","1147","BLAKE AVENUE","4","2016-10-20T00:00:00.000","Discharged","11208","40.670711","-73.875326","305","42","1194","3095638","3042620050","East New York"
"210667","Brooklyn","160","BLEECKER STREET","6","2017-10-27T00:00:00.000","Discharged","11221","40.696455","-73.919901","304","37","419","3075647","3033060022","Bushwick South"
"217562","Brooklyn","1435","CARROLL STREET","27","2019-10-28T00:00:00.000","Discharged","11213","40.666621","-73.940307","309","35","335","3033742","3012860051","Crown Heights South"
"218820","Brooklyn","643","CENTRAL AVENUE","6","2018-10-03T00:00:00.000","Discharged","11207","40.6878","-73.907061","304","37","411","3080003","3034410007","Bushwick South"
"220182","Brooklyn","2728","CHURCH AVENUE","10","2016-10-24T00:00:00.000","Discharged","11226","40.650677","-73.952088","317","40","824","3117262","3051050017","Erasmus"
"227712","Brooklyn","389","CRESCENT STREET","3","2018-10-03T00:00:00.000","Discharged","11208","40.679273","-73.870962","305","37","1190","3093562","3041700105","Cypress Hills-City Line"
"227928","Brooklyn","947","CRESCENT STREET","4","2014-10-06T00:00:00.000","Discharged","11208","40.66434","-73.867238","305","42","1220","3098975","3045290039","East New York"
"228652","Brooklyn","776","CROWN STREET","46","2019-10-28T00:00:00.000","Discharged","11213","40.665255","-73.932036","309","35","355","3038278","3014190039","Crown Heights South"
"229467","Brooklyn","526","DAHILL ROAD","20","2015-10-21T00:00:00.000","Discharged","11218","40.634727","-73.978988","312","39","478","3126526","3053820033","Borough Park"
"229987","Brooklyn","1380","DE KALB AVENUE","8","2016-10-20T00:00:00.000","Discharged","11221","40.699365","-73.924078","304","37","421","3073800","3032450028","Bushwick South"
"230002","Brooklyn","1423","DE KALB AVENUE","6","2015-10-21T00:00:00.000","Discharged","11237","40.70021","-73.923276","304","37","429","3073577","3032350047","Bushwick North"
"230045","Brooklyn","1501","DE KALB AVENUE","6","2017-10-27T00:00:00.000","Discharged","11237","40.701784","-73.921727","304","37","429","3073625","3032360049","Bushwick North"
"230073","Brooklyn","1549","DE KALB AVENUE","6","2019-10-30T00:00:00.000","Active","11237","40.702936","-73.920597","304","37","445","3073631","3032370001","Bushwick North"
"230551","Brooklyn","74","DE SALES PLACE","3","2015-11-12T00:00:00.000","Discharged","11207","40.682445","-73.904375","304","37","405","3080503","3034710018","Bushwick South"
"231836","Brooklyn","182","DECATUR STREET","3","2015-10-21T00:00:00.000","Active","11233","40.681131","-73.936097","303","36","273","3047374","3016790022","Stuyvesant Heights"
"234354","Brooklyn","90","DOWNING STREET","41","2016-10-20T00:00:00.000","Discharged","11238","40.683343","-73.960837","302","35","231","3056863","3019820069","Clinton Hill"
"243980","Brooklyn","9","ARGYLE ROAD","12","2017-10-27T00:00:00.000","Discharged","11218","40.649164","-73.967815","314","40","506","3116436","3050740060","Flatbush"
"247121","Brooklyn","410","EAST 17 STREET","30","2015-10-21T00:00:00.000","Discharged","11226","40.640895","-73.962447","314","40","514","3118757","3051590023","Flatbush"
"248745","Brooklyn","855","EAST 19 STREET","60","2015-10-21T00:00:00.000","Discharged","11230","40.62994","-73.958407","314","45","764","3179451","3067030035","Flatbush"
"249541","Brooklyn","401","EAST 21 STREET","20","2016-10-20T00:00:00.000","Discharged","11226","40.64443","-73.958867","314","40","514","3118560","3051520028","Flatbush"
"250417","Brooklyn","531","EAST 22 STREET","35","2018-10-03T00:00:00.000","Discharged","11226","40.639373","-73.956964","314","40","51601","3120284","3052080046","Flatbush"
"256026","Brooklyn","250","EAST 29 STREET","81","2019-10-30T00:00:00.000","Discharged","11226","40.643844","-73.949812","317","45","826","3119189","3051720023","Erasmus"
"258825","Brooklyn","414","EAST 34 STREET","12","2013-10-02T00:00:00.000","Discharged","11203","40.646559","-73.94524","317","45","856","3110520","3049180012","East Flatbush-Farragut"
"258828","Brooklyn","422","EAST 34 STREET","12","2015-10-21T00:00:00.000","Discharged","11203","40.646408","-73.945226","317","45","856","3110521","3049180014","East Flatbush-Farragut"
"266730","Brooklyn","366","EAST 49 STREET","12","2014-10-06T00:00:00.000","Discharged","11203","40.652953","-73.931537","317","41","870","3102038","3046740017","East Flatbush-Farragut"
"267701","Brooklyn","522","EAST 51 STREET","6","2014-10-06T00:00:00.000","Discharged","11203","40.648933","-73.929079","317","45","862","3103778","3047220028","Rugby-Remsen Village"
"268318","Brooklyn","175","EAST 52 STREET","43","2015-10-21T00:00:00.000","Discharged","11203","40.657066","-73.928988","317","41","878","3100251","3046220036","Prospect Lefferts Gardens-Wingate"
"268599","Brooklyn","462","EAST 52 STREET","6","2018-10-02T00:00:00.000","Discharged","11203","40.649355","-73.928182","317","45","862","3103818","3047230019","Rugby-Remsen Village"
"270674","Brooklyn","143","EAST 55 STREET","3","2016-10-20T00:00:00.000","Active","11203","40.654676","-73.92584","317","41","864","3101578","3046610045","Rugby-Remsen Village"
"271264","Brooklyn","107","EAST 56 STREET","6","2014-10-06T00:00:00.000","Discharged","11203","40.654639","-73.92486","317","41","864","3101614","3046620039","Rugby-Remsen Village"
"273187","Brooklyn","107","EAST 59 STREET","6","2014-10-06T00:00:00.000","Discharged","11203","40.651585","-73.921685","317","45","936","3103205","3047070020","Rugby-Remsen Village"
"277854","Brooklyn","545","EAST 82 STREET","25","2016-10-20T00:00:00.000","Discharged","11236","40.640567","-73.916333","318","46","954","3222661","3079610029","Canarsie"
"282362","Brooklyn","126","EAST 93 STREET","4","2016-10-20T00:00:00.000","Discharged","11212","40.661843","-73.926279","317","41","882","3099892","3046110013","Rugby-Remsen Village"
"284638","Brooklyn","888","EAST 96 STREET","32","2015-10-21T00:00:00.000","Discharged","11236","40.648017","-73.906903","318","42","970","3228689","3081280001","Canarsie"
"284987","Brooklyn","308","EAST 98 STREET","4","2018-10-03T00:00:00.000","Active","11212","40.660368","-73.917793","317","41","890","3101282","3046520036","Rugby-Remsen Village"
"287425","Brooklyn","700","EAST NEW YORK AVENUE","16","2016-10-20T00:00:00.000","Discharged","11203","40.662251","-73.939554","309","41","87401","3106610","3047950010","Prospect Lefferts Gardens-Wingate"
"287427","Brooklyn","702","EAST NEW YORK AVENUE","20","2016-10-20T00:00:00.000","Discharged","11203","40.662254","-73.9395","309","41","87401","3106611","3047950013","Prospect Lefferts Gardens-Wingate"
"287427","Brooklyn","702","EAST NEW YORK AVENUE","20","2013-10-02T00:00:00.000","Discharged","11203","40.662254","-73.9395","309","41","87401","3106611","3047950013","Prospect Lefferts Gardens-Wingate"
"287557","Brooklyn","1225","EASTERN PARKWAY","23","2015-10-21T00:00:00.000","Discharged","11213","40.668615","-73.927552","308","41","357","3037413","3013920078","Crown Heights North"
"287672","Brooklyn","1588","EASTERN PARKWAY EXTENSION","3","2019-10-30T00:00:00.000","Discharged","11233","40.671121","-73.915941","316","41","363","3039420","3014680046","Ocean Hill"
"287853","Brooklyn","500","EASTERN PARKWAY","16","2016-10-20T00:00:00.000","Discharged","11225","40.66994","-73.952081","309","35","321","3032899","3012680021","Crown Heights South"
"292430","Brooklyn","1789","FLATBUSH AVENUE","13","2014-10-20T00:00:00.000","Discharged","11210","40.62632","-73.940754","318","45","740","3208237","3076180030","Flatlands"
"292430","Brooklyn","1789","FLATBUSH AVENUE","13","2013-10-04T00:00:00.000","Discharged","11210","40.62632","-73.940754","318","45","740","3208237","3076180030","Flatlands"
"294186","Brooklyn","892","FLUSHING AVENUE","27","2015-10-21T00:00:00.000","Discharged","11206","40.702106","-73.936153","304","34","391","3071834","3031390012","Bushwick South"
"295421","Brooklyn","268","FOUNTAIN AVENUE","13","2017-10-27T00:00:00.000","Discharged","11208","40.673269","-73.874867","305","42","1194","3095328","3042460029","East New York"
"295908","Brooklyn","643","FRANKLIN AVENUE","8","2014-10-06T00:00:00.000","Discharged","11238","40.676438","-73.955873","308","35","221","3030570","3012170009","Crown Heights North"
"298148","Brooklyn","3191","FULTON STREET","10","2014-10-06T00:00:00.000","Discharged","11208","40.682247","-73.87715","305","37","117601","3092079","3041260068","Cypress Hills-City Line"
"299407","Brooklyn","425","GATES AVENUE","11","2015-10-21T00:00:00.000","Discharged","11216","40.686278","-73.950137","303","36","251","3050908","3018080085","Bedford"
"301838","Brooklyn","180","GRAFTON STREET","16","2017-10-27T00:00:00.000","Discharged","11212","40.663769","-73.917998","316","41","894","3081513","3035510034","Brownsville"
"302989","Brooklyn","69","GRANITE STREET","8","2015-10-21T00:00:00.000","Discharged","11207","40.683611","-73.906764","304","37","403","3080364","3034570064","Bushwick South"
"303875","Brooklyn","1363","GREENE AVENUE","6","2017-10-27T00:00:00.000","Discharged","11237","40.69997","-73.917654","304","37","431","3075116","3032890038","Bushwick North"
"304053","Brooklyn","250","GREENE AVENUE","9","2019-10-30T00:00:00.000","Discharged","11238","40.687252","-73.961061","302","35","231","3056259","3019660022","Clinton Hill"
"305624","Brooklyn","1298","HALSEY STREET","6","2016-10-20T00:00:00.000","Discharged","11237","40.693764","-73.907316","304","37","437","3078916","3034130022","Bushwick North"
"306891","Brooklyn","243","HANCOCK STREET","12","2013-10-04T00:00:00.000","Discharged","11216","40.682997","-73.946079","303","36","267","3052406","3018340072","Bedford"
"307290","Brooklyn","668","HANCOCK STREET","41","2016-10-20T00:00:00.000","Discharged","11233","40.684983","-73.928684","303","36","383","3046208","3016620012","Stuyvesant Heights"
"308441","Brooklyn","257","HART STREET","6","2016-10-20T00:00:00.000","Discharged","11206","40.694078","-73.940957","303","36","283","3049224","3017690052","Stuyvesant Heights"
"309335","Brooklyn","41","HAWTHORNE STREET","4","2015-10-21T00:00:00.000","Discharged","11225","40.65733","-73.958751","309","40","79601","3115536","3050420096","Prospect Lefferts Gardens-Wingate"
"309349","Brooklyn","45","HAWTHORNE STREET","54","2013-10-03T00:00:00.000","Discharged","11225","40.657335","-73.958657","309","40","79601","3115534","3050420089","Prospect Lefferts Gardens-Wingate"
"309660","Brooklyn","948","HEGEMAN AVENUE","12","2016-10-20T00:00:00.000","Discharged","11208","40.665954","-73.877645","305","42","1116","3098646","3044760001","East New York"
"311287","Brooklyn","132","HERKIMER STREET","16","2013-10-02T00:00:00.000","Discharged","11216","40.679583","-73.948743","303","36","247","3053953","3018670021","Crown Heights North"
"311287","Brooklyn","132","HERKIMER STREET","16","2017-10-27T00:00:00.000","Discharged","11216","40.679583","-73.948743","303","36","247","3053953","3018670021","Crown Heights North"
"311331","Brooklyn","140","HERKIMER STREET","16","2014-10-06T00:00:00.000","Discharged","11216","40.679572","-73.948555","303","36","247","3053955","3018670025","Crown Heights North"
"311581","Brooklyn","575","HERKIMER STREET","38","2019-10-28T00:00:00.000","Discharged","11213","40.678799","-73.934023","303","36","271","3047981","3017000062","Crown Heights North"
"312790","Brooklyn","87","HILL STREET","3","2014-10-06T00:00:00.000","Discharged","11208","40.678994","-73.870036","305","37","1190","3093555","3041700037","Cypress Hills-City Line"
"312850","Brooklyn","220","HIMROD STREET","6","2014-10-06T00:00:00.000","Discharged","11237","40.699354","-73.920572","304","37","431","3074782","3032780023","Bushwick North"
"313097","Brooklyn","509","HINSDALE STREET","21","2018-10-03T00:00:00.000","Discharged","11207","40.662233","-73.898201","305","42","1130","3085400","3038350021","East New York (Pennsylvania Ave)"
"313123","Brooklyn","553","HINSDALE STREET","42","2016-10-20T00:00:00.000","Discharged","11207","40.661418","-73.897993","305","42","1130","3085386","3038350001","East New York (Pennsylvania Ave)"
"313670","Brooklyn","128","THOMAS S BOYLAND STREET","3","2018-10-03T00:00:00.000","Active","11233","40.680342","-73.913975","316","41","371","3041501","3015260030","Ocean Hill"
"313702","Brooklyn","217","THOMAS S BOYLAND STREET","8","2014-10-06T00:00:00.000","Discharged","11233","40.677098","-73.91363","316","41","301","3042499","3015650010","Ocean Hill"
"314175","Brooklyn","553","HOWARD AVENUE","12","2018-10-03T00:00:00.000","Discharged","11233","40.668777","-73.920064","316","41","361","3039579","3014760006","Ocean Hill"
"314453","Brooklyn","19","HUBBARD PLACE","16","2013-10-02T00:00:00.000","Discharged","11210","40.624578","-73.938028","318","45","736","3216952","3078080004","Flatlands"
"315750","Brooklyn","18","IRVING AVENUE","16","2018-10-02T00:00:00.000","Discharged","11237","40.705369","-73.92556","304","34","427","3072139","3031660035","Bushwick North"
"317512","Brooklyn","764","JEFFERSON AVENUE","8","2015-10-21T00:00:00.000","Discharged","11221","40.686021","-73.926181","303","41","383","3045921","3016580009","Stuyvesant Heights"
"320847","Brooklyn","111","KINGSTON AVENUE","6","2019-10-30T00:00:00.000","Discharged","11213","40.676086","-73.941557","308","36","311","3030514","3012160003","Crown Heights North"
"321620","Brooklyn","284","KOSCIUSZKO STREET","8","2015-10-21T00:00:00.000","Discharged","11221","40.691526","-73.943451","303","36","261","3049830","3017860031","Bedford"
"321622","Brooklyn","286","KOSCIUSZKO STREET","8","2018-10-03T00:00:00.000","Discharged","11221","40.691532","-73.943389","303","36","261","3049831","3017860033","Bedford"
"321678","Brooklyn","399","KOSCIUSZKO STREET","12","2016-10-20T00:00:00.000","Discharged","11221","40.692078","-73.938777","303","36","281","3043225","3016010055","Stuyvesant Heights"
"321682","Brooklyn","403","KOSCIUSZKO STREET","13","2018-10-03T00:00:00.000","Discharged","11221","40.692092","-73.938665","303","36","281","3043224","3016010053","Stuyvesant Heights"
"321729","Brooklyn","465","KOSCIUSZKO STREET","4","2016-10-20T00:00:00.000","Active","11221","40.692368","-73.93627","303","36","289","3043254","3016020082","Stuyvesant Heights"
"322406","Brooklyn","745","LAFAYETTE AVENUE","13","2018-10-03T00:00:00.000","Discharged","11221","40.690788","-73.94348","303","36","261","3049836","3017860049","Bedford"
"323187","Brooklyn","84","LAWRENCE AVENUE","35","2013-10-02T00:00:00.000","Discharged","11230","40.629599","-73.975769","314","44","480","3127878","3054220019","Flatbush"
"323717","Brooklyn","163","LEFFERTS PLACE","17","2019-10-28T00:00:00.000","Active","11238","40.680547","-73.957139","303","36","227","3057732","3020160073","Clinton Hill"
"323953","Brooklyn","351","LEGION STREET","19","2017-10-27T00:00:00.000","Discharged","11212","40.660205","-73.916106","316","42","894","3082003","3035820006","Brownsville"
"324345","Brooklyn","874","LENOX ROAD","6","2015-10-21T00:00:00.000","Discharged","11203","40.655552","-73.927155","317","41","866","3101501","3046590009","Rugby-Remsen Village"
"324893","Brooklyn","66","LEWIS AVENUE","12","2017-10-27T00:00:00.000","Discharged","11206","40.695443","-73.937541","303","36","283","3042925","3015880038","Stuyvesant Heights"
"326015","Brooklyn","568","LINCOLN AVENUE","3","2017-10-27T00:00:00.000","Discharged","11208","40.675502","-73.867151","305","42","1200","3095200","3042370026","East New York"
"326266","Brooklyn","1231","LINCOLN PLACE","27","2019-10-28T00:00:00.000","Discharged","11213","40.669997","-73.935585","308","35","353","3037043","3013830064","Crown Heights North"
