"date","project_id","title","borough","level_of_review","agency","certificate_number","public_private","action","project_type"
"2020-03-30T00:00:00.000","21205","Reconstruction of a swimming pool and skating rink (Lasker Rink) and adjacent site work, between East Drive and the Harlem Meer, Central Park, Manhattan","Manhattan","Preliminary","DPR/CPC","27363","Public and Private","Calendared for Consent","Landscape architecture"
"2020-03-30T00:00:00.000","21900","Installation of security infrastructure, Carl Schurz Park, East End Avenue between Gracie Square and East 89th Street, Manhattan","Manhattan","Preliminary and Final","DPR/DOT","27415","Public","Calendared for Consent","Landscape architecture"
"2020-03-30T00:00:00.000","21899","Installation of security infrastructure, between Surf Avenue, West 37th Street, The Riegelmann Boardwalk, and Brighton 15th Street, Coney Island Beach at Surf Avenue, Brooklyn","Brooklyn","Preliminary","DPR/DOT","27414","Public","Calendared for Consent","Street furniture"
"2020-03-30T00:00:00.000","21876","Installation of rooftop mechanical equipment and an exhaust fan, Engine Company 22, 159 East 85th Street, Manhattan","Manhattan","Preliminary and Final","FDNY","27421","Public","Calendared for Consent","Building systems & Modifications"
"2020-03-30T00:00:00.000","21875","Construction of an interim streetscape, Surf Avenue, West 21st Street, and West 20th Street, Coney Island, Brooklyn","Brooklyn","Preliminary and Final","EDC/DOT","27420","Public","Calendared for Consent","Landscape architecture"
"2020-03-30T00:00:00.000","21874","Reconstruction of a storefront, 300 Cadman Plaza West (One Pierrepont Plaza), Brooklyn","Brooklyn","Preliminary and Final","EDC","27419","Private","Calendared for Consent","Building systems & Modifications"
"2020-03-30T00:00:00.000","21873","Installation of a vault, 625 Atlantic Avenue, Brooklyn","Brooklyn","Preliminary and Final","EDC","27418","Public","Calendared for Consent","Building systems & Modifications"
"2020-03-30T00:00:00.000","21872","Installation of a shade structure and adult fitness equipment, Harmony Playground, Prospect Park West between 9th Street and 11th Street, Prospect Park, Brooklyn","Brooklyn","Final","DPR/PPA","27417","Public","Calendared for Consent","Landscape architecture"
"2020-03-30T00:00:00.000","21871","Reconstruction of Al Stabile Playground, 103rd Street, Centreville Street, and 133rd Avenue, Ozone Park, Queens","Queens","Final","DPR","27413","Public","Calendared for Consent","Landscape architecture"
"2020-03-30T00:00:00.000","21870","Rehabilitation of a track and turf field, Baisley Pond Park, Baisley Boulevard South, North Conduit Avenue, and 150th Street, Jamaica, Queens","Queens","Preliminary and Final","DPR","27412","Public","Calendared for Consent","Landscape architecture"
"2020-03-30T00:00:00.000","21869","Construction of a temporary plaza, Waterside Pier, East 38th Street to East 41st Street, and the East River, Manhattan","Manhattan","Preliminary and Final","DPR","27411","Public","Calendared for Consent","Landscape architecture"
"2020-03-30T00:00:00.000","21868","Reconstruction of a portion of Gorman Playground, 84th Street, 25th Avenue, 85th Street, and 30th Avenue, East Elmhurst, Queens","Queens","Preliminary","DPR","27408","Public","Calendared for Consent","Landscape architecture"
"2020-03-30T00:00:00.000","21867","Construction of a storage building, Staten Island Ferry Building 45, 14 Murray Hulbert Avenue at the Stapleton Waterfront, Staten Island","Staten Island","Preliminary and Final","DOT","27406","Public","Calendared for Consent","Architecture"
"2020-03-30T00:00:00.000","21866","Installation of signage, P.S. 194 (Raoul Wallenberg Elementary School), 3117 Avenue W, Brooklyn","Brooklyn","Preliminary and Final","DOE","27405","Public","Calendared for Consent","Signage"
"2020-03-30T00:00:00.000","21865","Installation of flood protection measures as part of the DEP Wastewater Resiliency Program, Red Hook Wastewater Resource Recovery Facility, West Street between East Way and Little Street, Brooklyn Navy Yard, Brooklyn","Brooklyn","Preliminary and Final","DEP","27404","Public","Calendared for Consent","Building systems & Modifications"
"2020-03-30T00:00:00.000","21864","Installation of flood protection measures as part of the DEP Wastewater Resiliency Program, Port Richmond Wastewater Resource Recovery Facility, 1801 Richmond Terrace, Staten Island","Staten Island","Preliminary and Final","DEP","27403","Public","Calendared for Consent","Building systems & Modifications"
"2020-03-30T00:00:00.000","21863","Rehabilitation of the former Kensico Laboratory, Kensico Reservoir, 19 Westlake Drive, Mount Pleasant, Westchester County","Upstate","Preliminary","DEP","27400","Public","Calendared for Consent","Architecture"
"2020-03-30T00:00:00.000","21862","Construction of a Waterfowl Management Program Building, Kensico Reservoir, 19 Westlake Drive, Mount Pleasant, Westchester County","Upstate","Preliminary","DEP","27399","Public","Calendared for Consent","Architecture"
"2020-03-30T00:00:00.000","21861","Construction of a portion of the Jamaica Bay Greenway (Canarsie Pier Connector), Shore Parkway Service Road North, Rockaway Parkway, and Canarsie Veterans Circle, Brooklyn","Brooklyn","Preliminary and Final","DDC/DOT","27398","Public","Calendared for Consent","Architecture"
"2020-03-30T00:00:00.000","21858","Installation of prefabricated locker room, office, and training facility trailers, Emergency Service Unit, 16-06 Hazen Street, Rikers Island, Bronx","Bronx","Preliminary and Final","DOC","27377","Public","Calendared for Consent","Architecture"
"2020-03-30T00:00:00.000","21857","Installation of a prefabricated office trailer, Sanitary Station, 11-11 Hazen Street, Rikers Island, Bronx","Bronx","Preliminary and Final","DOC","27376","Public","Calendared for Consent","Architecture"
"2020-03-30T00:00:00.000","21852","Reconstruction of the East River Esplanade, Phase II, East 115th Street to East 117th Street, Manhattan","Manhattan","Preliminary","DPR","27410","Public","Calendared for Consent","Landscape architecture"
"2020-03-30T00:00:00.000","21849","Installation of rooftop antennae and Wi-Fi equipment, 123rd Police Precinct, 116 Main Street, Staten Island","Staten Island","Preliminary and Final","NYPD","27395","Public","Calendared for Consent","Building systems & Modifications"
"2020-03-30T00:00:00.000","21848","Installation of rooftop photovoltaic panels, Building 12, Reilly Boulevard between Sears Street and Kelly Street, Randall's Island, Manhattan","Manhattan","Preliminary and Final","FDNY","27394","Public","Calendared for Consent","Building systems & Modifications"
"2020-03-30T00:00:00.000","21847","Reconstruction of a portion of Bath Beach Park, Shore Parkway, Bay 16th Street, and 17th Court, Brooklyn","Brooklyn","Final","DPR","27390","Public","Calendared for Consent","Landscape architecture"
"2020-03-30T00:00:00.000","21846","Reconstruction of a garage, including construction of a wash bay structure, Cunningham Park, south of Union Turnpike at 199th Street, Hollis, Queens","Queens","Final","DPR","27389","Public","Calendared for Consent","Architecture"
"2020-03-30T00:00:00.000","21845","Installation of sports lighting and scoreboards, Julio Carballo Fields, Manida Street between Spofford Avenue and Lafayette Avenue, Bronx","Bronx","Final","DPR","27388","Public","Calendared for Consent","Landscape architecture"
"2020-03-30T00:00:00.000","21844","Installation of sports lighting and a scoreboard, Bill Rainey Park, Dawson Street, Intervale Avenue, Beck Street, Kelly Street, and Longwood Avenue, Bronx","Bronx","Final","DPR","27387","Public","Calendared for Consent","Landscape architecture"
"2020-03-30T00:00:00.000","21843","Construction of Gateway Park (Gateway Estates), Phase II, Vandalia Avenue, Ashford Street, Schroeders Avenue, and Walker Street, Brooklyn","Brooklyn","Final","DPR","27386","Public","Calendared for Consent","Landscape architecture"
"2020-03-30T00:00:00.000","21842","Installation of a temporary artificial turf field, Peters Field, Second Avenue between East 20th Street and East 21st Street, Manhattan","Manhattan","Preliminary and Final","DPR","27382","Public","Calendared for Consent","Landscape architecture"
"2020-03-30T00:00:00.000","21841","Reconstruction of Ericsson Playground, adjacent to M.S. 126, Manhattan Avenue and Leonard Street, Brooklyn","Brooklyn","Preliminary","DPR","27381","Public","Calendared for Consent","Landscape architecture"
"2020-03-30T00:00:00.000","21840","Installation of flood mitigation measures as part of the NYC Wastewater Resiliency Plan, Tallman Island Wastewater Resource Recovery Facility, 127-01 Powell Cove Boulevard, College Point, Queens","Queens","Preliminary and Final","DEP","27375","Public","Calendared for Consent","Building systems & Modifications"
"2020-03-30T00:00:00.000","21839","Installation of an emergency generator hook-up, Ely Avenue Pump Station, 2401 Ely Avenue, Bronx","Bronx","Preliminary and Final","DEP","27374","Public","Calendared for Consent","Building systems & Modifications"
"2020-03-30T00:00:00.000","21838","Construction of a perimeter fence with flood protection measures, Ely Avenue Pump Station, 2401 Ely Avenue, Bronx","Bronx","Preliminary and Final","DEP","27373","Public","Calendared for Consent","Building systems & Modifications"
"2020-03-30T00:00:00.000","21837","Installation of a fuel tank and adjacent site work, Payson Playground, Inwood Hill Park, Dyckman Street at Henshaw Street, Manhattan","Manhattan","Preliminary and Final","DDC/DPR","27372","Public","Calendared for Consent","Building systems & Modifications"
"2020-03-30T00:00:00.000","21836","Installation of fuel tank access and ventilation equipment, including bollards, 7th Police Precinct, 19 ½ Pitt Street, Manhattan","Manhattan","Preliminary and Final","DDC/ NYPD","27371","Public","Calendared for Consent","Building systems & Modifications"
"2020-03-30T00:00:00.000","21835","Installation of a manhole cover, fuel tank access, and ventilation equipment, Engine Company 28, 222 East 2nd Street, Manhattan","Manhattan","Preliminary and Final","DDC/ FDNY","27370","Public","Calendared for Consent","Building systems & Modifications"
"2020-03-30T00:00:00.000","21834","Installation of manholes, vent pipe, and overfill signage, Engine Company 218, 650 Hart Street, Brooklyn","Brooklyn","Preliminary and Final","DDC","27369","Public","Calendared for Consent","Building systems & Modifications"
"2020-03-30T00:00:00.000","21833","Installation of a fuel tank access hatch, Engine Company 22, 159 East 85th Street, Manhattan","Manhattan","Preliminary and Final","DDC","27368","Public","Calendared for Consent","Building systems & Modifications"
"2020-03-30T00:00:00.000","21832","Installation of Unity by Hank Willis Thomas, Tillary Street, between Cadman Plaza East and Adams Street, Brooklyn","Brooklyn","Final","DCLA%/DDC/DOT","27366","Public","Calendared for Consent","Artwork"
"2020-03-30T00:00:00.000","21831","Restoration of windows on the north portion of the east elevation, Heckscher Building, 1230 Fifth Avenue, Manhattan","Manhattan","Preliminary and Final","DCAS","27364","Public","Calendared for Consent","Building systems & Modifications"
"2020-03-30T00:00:00.000","21697","Installation of two mobile telecom equipment boxes on light poles Citywide","Citywide","Preliminary and Final","DoITT/DOT","27378","Public","Calendared for Consent","Street furniture"
"2020-03-30T00:00:00.000","21696","Reconstruction of Nautilus Playground, Roy Wilkins Park, Merrick Boulevard and Baisley Boulevard, Jamaica, Queens","Queens","Preliminary and Final","DPR","27385","Public","Calendared for Consent","Landscape architecture"
"2020-03-30T00:00:00.000","16200","Installation of rooftop mechanical equipment, Carroll Gardens Library, 396 Clinton Street, Brooklyn","Brooklyn","Preliminary and Final","DDC/BPL","27397","Public","Calendared for Consent","Building systems & Modifications"
"2020-03-30T00:00:00.000","16711","Rehabilitation of Arlington Branch Library and adjacent site work, 203 Arlington Avenue, Brooklyn","Brooklyn","Preliminary","DDC/BPL","27396","Public","Calendared for Consent","Architecture"
"2020-03-30T00:00:00.000","21681","Construction of the North Tower and reconstruction of open spaces, East River Science Park (Alexandria Center for Life Science), 500 East 30th Street between First Avenue, the FDR Drive, East 28th Street, and East 30th Street, Manhattan","Manhattan","Preliminary","EDC","27393","Public and Private","Calendared for Consent","Architecture"
"2020-03-30T00:00:00.000","21661","Construction of a concrete facility (US Concrete, formerly Ferrara Brothers) 738 3rd Avenue, Brooklyn","Brooklyn","Preliminary and Final","EDC","27391","Private","Calendared for Consent","Architecture"
"2020-03-30T00:00:00.000","21203","Redesign of the Garment District Needle and Button sculpture, northeast corner of Seventh Avenue and 39th Street, Manhattan","Manhattan","Preliminary and Final","DOT","27380","Public and Private","Calendared for Consent","Architecture"
"2020-03-30T00:00:00.000","21650","Construction of a park and adjacent site work, including shade structures, Pier 97 between West 57th Street and West 59th Street, Manhattan","Manhattan","Preliminary","DPR/HRPT","27416","Public","Calendared for Consent","Landscape architecture"
"2020-03-30T00:00:00.000","21644","Reconstruction of Ten Eyck Plaza, Ten Eyck Street and Stagg Street between Union Avenue and Lorimer Street, Brooklyn","Brooklyn","Preliminary","DPR","27409","Public","Calendared for Consent","Landscape architecture"
"2020-03-30T00:00:00.000","21638","Rehabilitation of five pre-houses, Primary Settling Tanks, 3rd Drive between B Road and H Road, Wards Island Wastewater Resource Recovery Facility, Wards Island, Manhattan","Manhattan","Preliminary","DEP","27402","Public","Calendared for Consent","Architecture"
"2020-03-30T00:00:00.000","21637","Reconstruction of power centers 4 and 7 and installation of transformers, Wards Island Wastewater Resource Recovery Facility, Wards Island, Manhattan","Manhattan","Preliminary","DEP","27401","Public","Calendared for Consent","Architecture"
"2020-03-30T00:00:00.000","21548","Installation of security infrastructure, Heschel School, 30 West End Avenue, West End Avenue, West 60th Street, and West 61st Street, Manhattan","Manhattan","Preliminary and Final","DOT","27379","Public","Calendared for Consent","Street furniture"
"2020-03-30T00:00:00.000","21505","Construction of Buildings 2A and 2B and a central plaza as Phase II of the construction of four mixed-use residential towers, a light manufacturing facility, a central plaza open space, and adjacent site work (The Peninsula), Tiffany Street, Spofford Avenue, and Manida Street, Bronx","Bronx","Preliminary","EDC","27392","Public and Private","Calendared for Consent","Architecture"
"2020-03-30T00:00:00.000","21436","Construction of an ADA ramp, 101st Police Precinct, 16-12 Mott Avenue, Far Rockaway, Queens","Queens","Preliminary and Final","DOT","27407","Public","Calendared for Consent","Building systems & Modifications"
"2020-03-30T00:00:00.000","21285","Construction of EMS Station 17, 1257 Morris Avenue, Bronx","Bronx","Preliminary","DDC","27367","Public","Calendared for Consent","Architecture"
"2020-03-30T00:00:00.000","21284","Installation of Inhale/Exhale and Independent Lines by Monika Goetz, 122 Community Center, 150 First Avenue, Manhattan","Manhattan","Final","DCLA%/DDC","27365","Public and Private","Calendared for Consent","Artwork"
"2020-03-30T00:00:00.000","21240","Installation of a temporary artificial turf field, Robert Moses Playground, First Avenue between East 41st Street and East 42nd Street, Manhattan","Manhattan","Preliminary and Final","DPR","27383","Public","Calendared for Consent","Landscape architecture"
"2020-03-30T00:00:00.000","21239","Installation of a temporary artificial turf field, St. Vartan Park, First Avenue, East 36th Street, Second Avenue, and East 35th Street, Manhattan","Manhattan","Preliminary and Final","DPR","27384","Public","Calendared for Consent","Landscape architecture"
"2020-01-21T00:00:00.000","21490","Construction of a prototypical comfort station, Monsignor Kett Playground, West 204th Street between Nagle Avenue and Tenth Avenue, Manhattan","Manhattan","Preliminary","DPR","27335","Public","Calendared for Consent","Architecture"
"2020-01-21T00:00:00.000","18623","Construction of an ADA ramp and adjacent site work, West 79th Street Rotunda, Riverside Park, West Terminus of 79th Street between Henry Hudson Parkway and the Hudson River, Manhattan","Manhattan","Preliminary and Final","DOT/DPR","27333","Public","Calendared for Consent","Landscape architecture"
"2020-01-21T00:00:00.000","20686","Reconstruction of Gatehouse 27, Highland Park at Ridgewood Reservoir, Jackie Robinson Parkway, between Vermont Place and Cypress Hills Street, Glendale, Queens","Queens","Preliminary and Final","DPR","27342","Public","Calendared for Consent","Architecture"
"2020-01-21T00:00:00.000","21491","Installation of signage, Bronx Point, Major Deegan Expressway, 145th Street Bridge, East 150th Street, and the Harlem River, Bronx","Bronx","Preliminary","EDC","27355","Public and Private","Calendared for Consent","Signage"
"2020-01-21T00:00:00.000","21527","Rehabilitation of the Corona Health Center, 34-33 Junction Boulevard, Jackson Heights, Queens","Queens","Preliminary","DDC/DOHMH","27324","Public","Calendared for Consent","Architecture"
"2020-01-21T00:00:00.000","21536","Construction of Nameoke Park, Nameoke Avenue and Augustina Avenue, Far Rockaway, Queens","Queens","Preliminary","DPR","27336","Public","Calendared for Consent","Landscape architecture"
"2020-01-21T00:00:00.000","21641","Rehabilitation of the 130th Street Bridge over the Belt Parkway, 130th Street between Laurelton Parkway and Brookville Boulevard, Rosedale, Queens","Queens","Preliminary and Final","DOT","27330","Public","Calendared for Consent","Bridge"
"2020-01-21T00:00:00.000","21642","Rehabilitation of the Hillside Avenue Bridge over the Cross Island Parkway, Hillside Avenue between 243rd Street and Commonwealth Boulevard, Jamaica, Queens","Queens","Preliminary and Final","DOT","27331","Public","Calendared for Consent","Bridge"
"2020-01-21T00:00:00.000","21643","Rehabilitation of the Springfield Boulevard Bridge over the Belt Parkway, Springfield Boulevard between North Conduit Avenue and South Conduit Avenue, Jamaica, Queens","Queens","Preliminary and Final","DOT","27332","Public","Calendared for Consent","Bridge"
"2020-01-21T00:00:00.000","21645","Reconstruction of a ballfield (Ballfield 3) and construction of a utility building, McCarren Park, Bedford Avenue, Lorimer Avenue, Driggs Avenue, and North 12th Street, Brooklyn","Brooklyn","Final","DPR","27346","Public","Calendared for Consent","Landscape architecture"
"2020-01-21T00:00:00.000","21647","Reconstruction of the coastline (East Side Coastal Resiliency) and East River Park, including the construction of three bridges, a comfort station, two recreation centers, and two gate houses, East River between Montgomery Street and East 25th Street, Manhattan","Manhattan","Final","DDC/DPR/DEP/DOT","27325","Public","Calendared for Consent","Landscape architecture"
"2020-01-21T00:00:00.000","21648","Rehabilitation of Engine Company 307, 81-17 Northern Boulevard, Jackson Heights, Queens","Queens","Preliminary and Final","FDNY","27362","Public","Calendared for Consent","Building systems & Modifications"
"2020-01-21T00:00:00.000","21652","Construction of the esplanade, Phase V, East River Waterfront between Peck Slip and Catherine Slip, Manhattan","Manhattan","Final","EDC/DPR","27359","Public","Calendared for Consent","Landscape architecture"
"2020-01-21T00:00:00.000","21658","Reconstruction of a portion of L/CPL Thomas P. Noonan Jr. Playground, including a plaza and dog run, Greenpoint Avenue and 42nd Street, Sunnyside, Queens","Queens","Preliminary","DPR","27337","Public","Calendared for Consent","Landscape architecture"
"2020-01-21T00:00:00.000","21659","Reconstruction of Redwood Upper Playground, Cunningham Park, 193rd Street between Aberdeen Road and Radnor Road, Fresh Meadows, Queens","Queens","Preliminary","DPR","27338","Public","Calendared for Consent","Landscape architecture"
"2020-01-21T00:00:00.000","21660","Construction of an open space, Tenth Avenue between West 48th Street and West 49th Street, Manhattan","Manhattan","Preliminary","DPR/DEP","27354","Public","Calendared for Consent","Landscape architecture"
"2020-01-21T00:00:00.000","21662","Installation of signage, P.S. 9 (The Sarah Smith Garnet School, formerly The Teunis Bergen School), 80 Underhill Avenue, Brooklyn","Brooklyn","Preliminary and Final","DOE","27328","Public","Calendared for Consent","Signage"
"2020-01-21T00:00:00.000","21663","Installation of Bachmann’s Knot by DB Lampman, Stapleton Waterfront and Park, Murray Hulbert Avenue north of Wave Street, Staten Island","Staten Island","Preliminary","EDC/DPR","27358","Public","Calendared for Consent","Artwork"
"2020-01-21T00:00:00.000","21664","Installation of a prototypical newsstand, 3865 Tenth Avenue, southeast corner of Tenth Avenue and West 207th Street, Manhattan","Manhattan","Preliminary and Final","DCA/DOT","27323","Private","Calendared for Consent","Newsstands"
"2020-01-21T00:00:00.000","21665","Construction of an addition and installation of rooftop mechanical equipment, George R. Vierno Center, 09-09 Hazen Street, Rikers Island, Bronx","Bronx","Preliminary and Final","DOC","27326","Public","Calendared for Consent","Architecture"
"2020-01-21T00:00:00.000","21666","Construction of an addition and installation of three ADA ramps and rooftop mechanical equipment, Rose M. Singer Center, 19-19 Hazen Street, Rikers Island, Bronx","Bronx","Preliminary and Final","DOC","27327","Public","Calendared for Consent","Architecture"
"2020-01-21T00:00:00.000","21667","Installation of a distinctive sidewalk, including bollards, Manhattan West, 442 West 33rd Street, between Dyer Avenue and Ninth Avenue, Manhattan","Manhattan","Preliminary and Final","DOT","27329","Public","Calendared for Consent","Distinctive sidewalks"
"2020-01-21T00:00:00.000","21668","Installation of a vent pipe, 625 Atlantic Avenue, Brooklyn","Brooklyn","Preliminary and Final","EDC","27356","Private","Calendared for Consent","Building systems & Modifications"
"2020-01-21T00:00:00.000","21669","Construction of an ADA entrance, Hamilton Fish Park, East Houston Street, Columbia Street, Stanton Street, and Pitt Street, Manhattan","Manhattan","Preliminary and Final","DPR","27339","Public","Calendared for Consent","Landscape architecture"
"2020-01-21T00:00:00.000","21670","Construction of an addition to the Riverdale Equestrian Center, Van Cortlandt Park, 6100 Mosholu Avenue, Bronx","Bronx","Preliminary and Final","DPR","27340","Public and Private","Calendared for Consent","Architecture"
"2020-01-21T00:00:00.000","21671","Installation of skateboard deterrents, New York City AIDS Memorial, St. Vincent's Hospital Park, Seventh Avenue, West 12th Street, and Greenwich Avenue, Manhattan","Manhattan","Preliminary and Final","DPR","27341","Public","Calendared for Consent","Landscape architecture"
"2020-01-21T00:00:00.000","21672","Reconstruction of the playground, Saratoga Square Park, Macon Street, Howard Avenue, Halsey Street, and Saratoga Avenue, Brooklyn","Brooklyn","Preliminary and Final","DPR","27343","Public","Calendared for Consent","Landscape architecture"
"2020-01-21T00:00:00.000","21679","Construction of an adult fitness area, Ewen Park, Johnson Avenue, West 232nd Street, and Riverdale Avenue, Bronx","Bronx","Final","DPR","27344","Public","Calendared for Consent","Landscape architecture"
"2020-01-21T00:00:00.000","21680","Construction of Corporal Irwin Fischer Park, West 170th Street between Nelson Avenue and Shakespeare Avenue, Bronx","Bronx","Final","DPR","27345","Public","Calendared for Consent","Landscape architecture"
"2020-01-21T00:00:00.000","21682","Reconstruction of Noble Playground, Bronx River Avenue, Noble Avenue, Cross Bronx Expressway, and Bronx River Parkway, Bronx","Bronx","Final","DPR","27348","Public","Calendared for Consent","Landscape architecture"
"2020-01-21T00:00:00.000","21683","Reconstruction of a multipurpose field and adjacent site work as Phase II of the reconstruction of Commodore Barry Park, Flushing Avenue, North Elliot Place, Park Avenue, and Navy Street, Brooklyn","Brooklyn","Final","DPR","27347","Public","Calendared for Consent","Landscape architecture"
"2020-01-21T00:00:00.000","21684","Reconstruction of the shoreline, including construction of outlooks and ADA accessible pathways, between Conference House Park and Butler Manor Woods, Tottenville, Staten Island","Staten Island","Final","DPR","27350","Public","Calendared for Consent","Landscape architecture"
"2020-01-21T00:00:00.000","21685","Reconstruction of the Garden of Hope and El Coqui Community Garden (Melrose Commons Site 62), including installation of an artificial turf field, Melrose Avenue between East 162nd Street and 163rd Street, adjacent to Bronx Commons, Bronx","Bronx","Final","DPR","27349","Public","Calendared for Consent","Landscape architecture"
"2020-01-21T00:00:00.000","21686","Rehabilitation of a comfort station, Captain George H. Tilly Memorial Park Playground, 85th Avenue between 165th Street and Chapin Parkway, Jamaica, Queens","Queens","Final","DPR","27352","Public","Calendared for Consent","Architecture"
"2020-01-21T00:00:00.000","21687","Rehabilitation of a comfort station, Sheltering Arms Playground, West 129th Street, Amsterdam Avenue, West 126th Street, and Old Broadway, Manhattan","Manhattan","Final","DPR","27353","Public","Calendared for Consent","Architecture"
"2020-01-21T00:00:00.000","21688","Reconstruction of William E. Sheridan Playground, adjacent to P.S. 84, Wythe Avenue between Grand Street and South 1st Street, Brooklyn","Brooklyn","Final","DPR","27351","Public","Calendared for Consent","Landscape architecture"
"2020-01-21T00:00:00.000","21690","Construction of a prototypical comfort station, Harlem River Park, Harlem River Drive, East 128th Street, and the Third Avenue Bridge, Manhattan","Manhattan","Preliminary","DPR","27334","Public","Calendared for Consent","Architecture"
"2020-01-21T00:00:00.000","21692","Installation of rooftop mechanical equipment, 565 West Street, Manhattan","Manhattan","Preliminary and Final","EDC","27357","Private","Calendared for Consent","Building systems & Modifications"
"2020-01-21T00:00:00.000","21693","Installation of a rooftop generator, Engine Company 299/Ladder Company 152, 61-20 Utopia Parkway, Fresh Meadows, Queens","Queens","Preliminary and Final","FDNY","27360","Public","Calendared for Consent","Building systems & Modifications"
"2020-01-21T00:00:00.000","21694","Installation of rooftop mechanical equipment, windows, and a generator, Ladder Company 20, 251 Lafayette Street, Manhattan","Manhattan","Preliminary and Final","FDNY","27361","Public","Calendared for Consent","Building systems & Modifications"
"2019-12-16T00:00:00.000","21619","Reconstruction of a fueling station, 69th Precinct Police Station, 9720 Foster Avenue, Brooklyn","Brooklyn","Preliminary and Final","DDC","27284","Public","Calendared for Consent","Building systems & Modifications"
"2019-12-16T00:00:00.000","21636","Installation of rooftop photovoltaic panels, Emergency Medical Service (EMS 58), 420 East 83rd Street, Brooklyn","Brooklyn","Preliminary and Final","FDNY","27319","Public","Calendared for Consent","Building systems & Modifications"
"2019-12-16T00:00:00.000","21635","Installation of a rooftop generator, Engine Company 241, 6630 3rd Avenue, Brooklyn","Brooklyn","Preliminary and Final","FDNY","27318","Public","Calendared for Consent","Building systems & Modifications"
"2019-12-16T00:00:00.000","21634","Rehabilitation of Engine Company 91, 242 East 111th Street, New York","Manhattan","Preliminary and Final","FDNY","27321","Public","Calendared for Consent","Architecture"
"2019-12-16T00:00:00.000","21633","Construction of an ADA ramp, Hunts Point Branch Library, 877 Southern Boulevard, Bronx","Bronx","Preliminary and Final","DOT/NYPL","27300","Public","Calendared for Consent","Street furniture"
"2019-12-16T00:00:00.000","21632","Construction of an interim lawn, East River Park, Jackson Street, Cherry Street, and the East River, Manhattan","Manhattan","Preliminary and Final","DDC/DPR","27287","Public","Calendared for Consent","Landscape architecture"
"2019-12-16T00:00:00.000","21631","Installation of a generator, Engine Company 329, 402 Beach 169th Street, Rockaway Park, Queens","Queens","Preliminary and Final","FDNY","27317","Public","Calendared for Consent","Building systems & Modifications"
"2019-12-16T00:00:00.000","21630","Installation of a generator, Engine Company 166, 1400 Richmond Avenue, Staten Island","Staten Island","Preliminary and Final","FDNY","27316","Public","Calendared for Consent","Building systems & Modifications"
"2019-12-16T00:00:00.000","21629","Rehabilitation of the shoreline and bulkhead, Sea Travelers Marina, Mill Basin, 2875 Flatbush Avenue, Brooklyn","Brooklyn","Preliminary and Final","EDC","27315","Public and Private","Calendared for Consent","Landscape architecture"
"2019-12-16T00:00:00.000","21628","Installation of a manhole cover, 151 West 42nd Street, Manhattan","Manhattan","Preliminary and Final","EDC","27313","Public and Private","Calendared for Consent","Building systems & Modifications"
"2019-12-16T00:00:00.000","21627","Rehabilitation of a comfort station, Marlboro Playground, West 11th Street and Avenue W, Brooklyn","Brooklyn","Final","DPR","27312","Public","Calendared for Consent","Architecture"
"2019-12-16T00:00:00.000","21626","Rehabilitation of a comfort station and adjacent site work, Cadman Plaza Park, Tillary Street and Cadman Plaza East, Brooklyn","Brooklyn","Final","DPR","27311","Public","Calendared for Consent","Landscape architecture"
"2019-12-16T00:00:00.000","21625","Reconstruction of a portion of Bellevue South Park, Mount Carmel Place between East 26th Street and East 28th Street, Manhattan","Manhattan","Final","DPR","27310","Public","Calendared for Consent","Landscape architecture"
"2019-12-16T00:00:00.000","21624","Installation of Dr. Sun Yat-sen (2011) by Lu Chun-Hsiung, Columbus Park, Worth Street, Baxter Street, Mulberry Street, and Bayard Street, Manhattan","Manhattan","Final","DPR","27309","Public","Calendared for Consent","Artwork"
"2019-12-16T00:00:00.000","21623","Construction of Bay Breeze Park, including a kayak shed, Beach Channel Drive between Old Beach 88th Street and Beach 89th Street, Far Rockaway, Queens","Queens","Final","DPR","27308","Public","Calendared for Consent","Landscape architecture"
"2019-12-16T00:00:00.000","21622","Reconstruction of Charlie's Place, Phase I, Hopkins Street, Throop Avenue, Ellery Street, and Tompkins Avenue, Brooklyn","Brooklyn","Preliminary and Final","DPR","27306","Public","Calendared for Consent","Landscape architecture"
"2019-12-16T00:00:00.000","21621","Reconstruction of a portion of Dugan Playground, Mill Road, Isernia Avenue, Weed Avenue, and Tysens Lane, Staten Island","Staten Island","Preliminary and Final","DPR","27305","Public","Calendared for Consent","Landscape architecture"
"2019-12-16T00:00:00.000","21620","Installation of sports lighting at tennis courts, McCarren Park, Bedford Avenue, North 12th Street, and Berry Street, Brooklyn","Brooklyn","Preliminary and Final","DPR","27304","Public and Private","Calendared for Consent","Landscape architecture"
"2019-12-16T00:00:00.000","21614","Installation of banner signage, I.S. 13 (Jackie Robinson Education Complex), 1573 Madison Avenue, Manhattan","Manhattan","Preliminary and Final","DOE","27294","Public","Calendared for Consent","Signage"
"2019-12-16T00:00:00.000","21613","Upgrade of facility-wide lighting, 26th Ward Wastewater Resource Recovery Facility, 12266 Flatlands Avenue, Brooklyn","Brooklyn","Preliminary and Final","DEP","27292","Public","Calendared for Consent","Building systems & Modifications"
"2019-12-16T00:00:00.000","21612","Reconstruction of a fueling station, Prospect Park, Prospect Park West between 7th Street and 8th Street, Brooklyn","Brooklyn","Preliminary and Final","DDC/DPR","27288","Public","Calendared for Consent","Building systems & Modifications"
