"trackerid","fmsid","title","summary","currentphase","designpercentcomplete","procurementpercentcomplete","constructionpercentcomplete","designstart","designprojectedcompletion","designadjustedcompletion","designactualcompletion","procurementstart","procurementprojectedcompletion","procurementadjustedcompletion","procurementactualcompletion","constructionstart","constructionprojectedcom","constructionadjustedcompletion","constructionactualcompletion","totalfunding","projectliaison","lastupdated","fundingsource","name","parkid","latitude","longitude","borough"
"2054","846 P-2CIBWK2","Coney Island Beach and Boardwalk Entrance Gardens Construction","This project will construct new, attractive entrances to the beach and boardwalk at Brighton 2nd Street and West 33rd Street featuring new accessible ramps, stairs, seating areas, paths, benches, fences, lighting, railing and plantings.","completed","100.0","100.0","100.0","2011-03-01T00:00:00.000",,,"2012-01-01T00:00:00.000","2012-01-01T00:00:00.000","2012-10-01T00:00:00.000",,"2012-08-01T00:00:00.000","2012-10-01T00:00:00.000","2013-10-01T00:00:00.000","2015-04-01T00:00:00.000","2015-04-01T00:00:00.000","$1,978,000","Davey Ives","2022-08-17T00:00:00.000","State","Coney Island Boardwalk at Brighton 2nd Street and at West 33rd Street","B169","40.574747","-73.968159","Brooklyn"
"6291","846 P-2CIWALK","Coney Island Boardwalk Reconstruction","This project will reconstruct a portion of the Coney Island Boardwalk.","design","30.0","0.0","0.0","2021-02-01T00:00:00.000","2022-02-01T00:00:00.000","2022-08-01T00:00:00.000",,,,,,,,,,"Greater than $10 million","Davey Ives","2022-08-17T00:00:00.000","Mayoral","Coney Island Boardwalk between West 24th Street and  West 27th Street","B169","40.571694","-73.991419","Brooklyn"
"9983",,"Coney Island Lifeguard Station Electrical Service Reconstruction","This project will reconstruct electrical service to the lifeguard station at Coney Island Boardwalk.","completed","100.0","100.0","100.0","2020-12-01T00:00:00.000","2021-02-01T00:00:00.000",,"2021-02-01T00:00:00.000","2021-02-01T00:00:00.000","2021-10-01T00:00:00.000",,"2021-05-01T00:00:00.000","2021-06-01T00:00:00.000","2022-06-01T00:00:00.000",,"2021-06-01T00:00:00.000","Less than $1 million","Cristin Leoutsakos","2022-08-17T00:00:00.000",,"Coney Island Boardwalk near Coney Island Avenue","B169","40.575106","-73.959007","Brooklyn"
"6261","846 P-6RFSB14","Brooklyn and Staten Island General Roofing Systems Reconstruction (CNYG-1214MA)","This project will reconstruct roofing systems at various parks and recreation facilities in Brooklyn and Staten Island.","completed","100.0","100.0","100.0","2013-12-01T00:00:00.000","2014-01-01T00:00:00.000",,"2014-11-01T00:00:00.000","2014-11-01T00:00:00.000","2015-08-01T00:00:00.000","2016-08-01T00:00:00.000","2016-07-01T00:00:00.000","2016-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"2019-02-01T00:00:00.000","$2,086,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Pier to West 25th Street","B169","40.572585","-73.992147","Brooklyn, Staten Island"
"6261","846 P-6RFSB14","Brooklyn and Staten Island General Roofing Systems Reconstruction (CNYG-1214MA)","This project will reconstruct roofing systems at various parks and recreation facilities in Brooklyn and Staten Island.","completed","100.0","100.0","100.0","2013-12-01T00:00:00.000","2014-01-01T00:00:00.000",,"2014-11-01T00:00:00.000","2014-11-01T00:00:00.000","2015-08-01T00:00:00.000","2016-08-01T00:00:00.000","2016-07-01T00:00:00.000","2016-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"2019-02-01T00:00:00.000","$2,086,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Harrison Av Bet Walton and Lorimer Sts","B358","40.702553","-73.94953","Brooklyn, Staten Island"
"6261","846 P-6RFSB14","Brooklyn and Staten Island General Roofing Systems Reconstruction (CNYG-1214MA)","This project will reconstruct roofing systems at various parks and recreation facilities in Brooklyn and Staten Island.","completed","100.0","100.0","100.0","2013-12-01T00:00:00.000","2014-01-01T00:00:00.000",,"2014-11-01T00:00:00.000","2014-11-01T00:00:00.000","2015-08-01T00:00:00.000","2016-08-01T00:00:00.000","2016-07-01T00:00:00.000","2016-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"2019-02-01T00:00:00.000","$2,086,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Vermont St. bet. Linden Blvd. and Stanley Ave.","B214","40.658684","-73.887372","Brooklyn, Staten Island"
"6261","846 P-6RFSB14","Brooklyn and Staten Island General Roofing Systems Reconstruction (CNYG-1214MA)","This project will reconstruct roofing systems at various parks and recreation facilities in Brooklyn and Staten Island.","completed","100.0","100.0","100.0","2013-12-01T00:00:00.000","2014-01-01T00:00:00.000",,"2014-11-01T00:00:00.000","2014-11-01T00:00:00.000","2015-08-01T00:00:00.000","2016-08-01T00:00:00.000","2016-07-01T00:00:00.000","2016-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"2019-02-01T00:00:00.000","$2,086,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Beechwood Ave., Crescent Ave. and Jersey St.","R025","40.643401","-74.085714","Brooklyn, Staten Island"
"6261","846 P-6RFSB14","Brooklyn and Staten Island General Roofing Systems Reconstruction (CNYG-1214MA)","This project will reconstruct roofing systems at various parks and recreation facilities in Brooklyn and Staten Island.","completed","100.0","100.0","100.0","2013-12-01T00:00:00.000","2014-01-01T00:00:00.000",,"2014-11-01T00:00:00.000","2014-11-01T00:00:00.000","2015-08-01T00:00:00.000","2016-08-01T00:00:00.000","2016-07-01T00:00:00.000","2016-10-01T00:00:00.000","2019-10-01T00:00:00.000",,"2019-02-01T00:00:00.000","$2,086,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","S E Corner Brooklyn Av and Rutl& Rd","B254","40.659272","-73.944639","Brooklyn, Staten Island"
"1023111","846 SANDY5-42","Conference House Park Timber Barrier Rail Reconstruction","This project will reconstruct timber barrier rail damaged from Hurricane Sandy at Conference House Park.","completed","100.0","100.0","100.0","2015-03-01T00:00:00.000","2015-09-01T00:00:00.000",,"2015-08-01T00:00:00.000","2016-02-01T00:00:00.000","2016-07-01T00:00:00.000",,"2016-02-01T00:00:00.000","2016-05-01T00:00:00.000","2016-08-01T00:00:00.000",,"2016-12-01T00:00:00.000","$322,000","Joseph Homsey","2022-08-17T00:00:00.000","Mayoral, Federal",,"R006","40.49951","-74.247672","Staten Island"
"1026111","846 P-503TLCH","Conference House Park Lenape Playground Reconstruction","This project will reconstruct Lenape Playground.","completed","100.0","100.0","100.0","2015-03-01T00:00:00.000","2015-09-01T00:00:00.000",,"2015-09-01T00:00:00.000","2015-11-01T00:00:00.000","2016-04-01T00:00:00.000",,"2015-11-01T00:00:00.000","2016-05-01T00:00:00.000","2016-10-01T00:00:00.000",,"2016-12-01T00:00:00.000","$471,000","Joseph Homsey","2022-08-17T00:00:00.000","City Council",,"R006","40.500474","-74.252777","Staten Island"
"1066111","846 EXPENSE","Conference House Beach Temporary Berm Reconstruction","This project will reconstruct temporary berms installed after Hurricane Sandy at Conference House Beach in Staten Island.","completed","100.0","100.0","100.0","2014-11-01T00:00:00.000","2015-06-01T00:00:00.000",,"2016-02-01T00:00:00.000","2016-03-01T00:00:00.000","2016-08-01T00:00:00.000",,"2016-02-01T00:00:00.000","2016-07-01T00:00:00.000","2016-08-01T00:00:00.000",,"2016-08-01T00:00:00.000","$168,000","Joseph Homsey","2022-08-17T00:00:00.000","Mayoral",,"R006","40.498662","-74.239039","Staten Island"
"1068111","846 P-5PL15A4","Conference House Park Visitor Center Restroom Accessibility Reconstruction","This project will reconstruct the Visitor Center at Conference House Park to provide ADA-accessible restrooms.","completed","100.0","100.0","100.0","2015-11-01T00:00:00.000","2016-02-01T00:00:00.000",,"2017-04-01T00:00:00.000","2017-01-01T00:00:00.000","2017-07-01T00:00:00.000",,"2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","2017-11-01T00:00:00.000",,"2017-11-01T00:00:00.000","$455,000","Joseph Homsey","2022-08-17T00:00:00.000","Borough President",,"R006","40.50505","-74.227176","Staten Island"
"1007","846 P-503CHP1","Conference House Pavilion Reconstruction","This project will reconstruct the Conference House Pavilion in Conference House Park.","completed","100.0","100.0","100.0","2013-02-01T00:00:00.000","2015-03-01T00:00:00.000","2016-07-01T00:00:00.000","2016-08-01T00:00:00.000","2016-08-01T00:00:00.000","2017-04-01T00:00:00.000","2017-12-01T00:00:00.000","2017-11-01T00:00:00.000","2018-01-01T00:00:00.000","2019-01-01T00:00:00.000","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","$5,986,000","Joseph Homsey","2022-08-17T00:00:00.000","Borough PresidentCity CouncilMayoral","Hylan Boulevard and Satterlee Street at Arthur Kill","R006","40.502301933331","-74.2542603088","Staten Island"
"6169","846 SANDY5-16","Conference House Park Path, Rail, and Landscape Reconstruction (Hurricane Sandy)","This project will reconstruct Hurricane Sandy-damaged paths, the overlook and the parking lot in Conference House Park.","completed","100.0","100.0","100.0","2015-05-01T00:00:00.000","2016-06-01T00:00:00.000","2017-03-01T00:00:00.000","2017-01-01T00:00:00.000","2017-01-01T00:00:00.000","2017-10-01T00:00:00.000","2018-05-01T00:00:00.000","2018-05-01T00:00:00.000","2018-06-01T00:00:00.000","2019-06-01T00:00:00.000",,"2019-01-01T00:00:00.000","$448,000","Joseph Homsey","2022-08-17T00:00:00.000","FederalMayoral","Page Avenue between Raritan Bay and Hylan Boulevard","R006","40.498828","-74.251186","Staten Island"
"6155","846 SANDY5-04","Staten Island South Emergency Protective Measures (Hurricane Sandy)","This project will construct emergency protective measures at Conference House and Crescent Park beaches.","completed","100.0","100.0","100.0","2013-05-01T00:00:00.000","2013-06-01T00:00:00.000",,"2014-01-01T00:00:00.000","2014-01-01T00:00:00.000","2014-10-01T00:00:00.000",,"2013-11-01T00:00:00.000","2013-08-01T00:00:00.000","2013-10-01T00:00:00.000","2014-01-01T00:00:00.000","2013-12-01T00:00:00.000","$2,957,000","Joseph Homsey","2022-08-17T00:00:00.000","FederalMayoral","Pittsville St., Hylan Blvd. Richard Ave.","R006","40.497804","-74.245273","Staten Island"
"6155","846 SANDY5-04","Staten Island South Emergency Protective Measures (Hurricane Sandy)","This project will construct emergency protective measures at Conference House and Crescent Park beaches.","completed","100.0","100.0","100.0","2013-05-01T00:00:00.000","2013-06-01T00:00:00.000",,"2014-01-01T00:00:00.000","2014-01-01T00:00:00.000","2014-10-01T00:00:00.000",,"2013-11-01T00:00:00.000","2013-08-01T00:00:00.000","2013-10-01T00:00:00.000","2014-01-01T00:00:00.000","2013-12-01T00:00:00.000","$2,957,000","Joseph Homsey","2022-08-17T00:00:00.000","FederalMayoral","Tennyson Dr. between Hales Ave. and Wiman Ave.","R135","40.535372","-74.146908","Staten Island"
"6120","846 SANDY5-13","Staten Island General Site Work (RG-713M)","This multisite contract will reconstruct play equipment, safety surfacing, play fields, pavements, fencing, plantings and general site work at various sites in Staten Island.","completed","100.0","100.0","100.0","2012-03-01T00:00:00.000","2013-03-01T00:00:00.000",,"2013-03-01T00:00:00.000","2013-03-01T00:00:00.000","2013-12-01T00:00:00.000",,"2013-09-01T00:00:00.000","2013-10-01T00:00:00.000","2015-04-01T00:00:00.000","2015-03-01T00:00:00.000","2015-03-01T00:00:00.000","$1,889,000","Joseph Homsey","2022-08-17T00:00:00.000","FederalMayoral","Shore Road, Satterlee Street, Massachusetts, Surf, Billop Avenues, Brighton Street","R006","40.499142857872","-74.244906391211","Staten Island"
"6120","846 SANDY5-13","Staten Island General Site Work (RG-713M)","This multisite contract will reconstruct play equipment, safety surfacing, play fields, pavements, fencing, plantings and general site work at various sites in Staten Island.","completed","100.0","100.0","100.0","2012-03-01T00:00:00.000","2013-03-01T00:00:00.000",,"2013-03-01T00:00:00.000","2013-03-01T00:00:00.000","2013-12-01T00:00:00.000",,"2013-09-01T00:00:00.000","2013-10-01T00:00:00.000","2015-04-01T00:00:00.000","2015-03-01T00:00:00.000","2015-03-01T00:00:00.000","$1,889,000","Joseph Homsey","2022-08-17T00:00:00.000","FederalMayoral","Between Graham Boulevard, Jefferson Avenue, Father Capodanno Boulevard","R046","40.583556","-74.071408","Staten Island"
"6120","846 SANDY5-13","Staten Island General Site Work (RG-713M)","This multisite contract will reconstruct play equipment, safety surfacing, play fields, pavements, fencing, plantings and general site work at various sites in Staten Island.","completed","100.0","100.0","100.0","2012-03-01T00:00:00.000","2013-03-01T00:00:00.000",,"2013-03-01T00:00:00.000","2013-03-01T00:00:00.000","2013-12-01T00:00:00.000",,"2013-09-01T00:00:00.000","2013-10-01T00:00:00.000","2015-04-01T00:00:00.000","2015-03-01T00:00:00.000","2015-03-01T00:00:00.000","$1,889,000","Joseph Homsey","2022-08-17T00:00:00.000","FederalMayoral","Hylan, Fairlawn to Emmet, Cedar Grove to New Dorp.","R016","40.563883560626","-74.097713007362","Staten Island"
"6120","846 SANDY5-13","Staten Island General Site Work (RG-713M)","This multisite contract will reconstruct play equipment, safety surfacing, play fields, pavements, fencing, plantings and general site work at various sites in Staten Island.","completed","100.0","100.0","100.0","2012-03-01T00:00:00.000","2013-03-01T00:00:00.000",,"2013-03-01T00:00:00.000","2013-03-01T00:00:00.000","2013-12-01T00:00:00.000",,"2013-09-01T00:00:00.000","2013-10-01T00:00:00.000","2015-04-01T00:00:00.000","2015-03-01T00:00:00.000","2015-03-01T00:00:00.000","$1,889,000","Joseph Homsey","2022-08-17T00:00:00.000","FederalMayoral","Hylan Blvd. from Sharrott Ave. to Seguine Ave.","R079","40.512345","-74.198456","Staten Island"
"6120","846 SANDY5-13","Staten Island General Site Work (RG-713M)","This multisite contract will reconstruct play equipment, safety surfacing, play fields, pavements, fencing, plantings and general site work at various sites in Staten Island.","completed","100.0","100.0","100.0","2012-03-01T00:00:00.000","2013-03-01T00:00:00.000",,"2013-03-01T00:00:00.000","2013-03-01T00:00:00.000","2013-12-01T00:00:00.000",,"2013-09-01T00:00:00.000","2013-10-01T00:00:00.000","2015-04-01T00:00:00.000","2015-03-01T00:00:00.000","2015-03-01T00:00:00.000","$1,889,000","Joseph Homsey","2022-08-17T00:00:00.000","FederalMayoral","Victory Blvd., Clove Rd., Forest Ave.","R022","40.627668","-74.099777","Staten Island"
"6296",,"Staten Island Building Demolition (Hurricane Sandy)","This project will demolish four buildings in Staten Island, including 850 Page Avenue, two bungalows at Cedar Grove Beach and the New Springville Storehouse, all damaged from Hurricane Sandy.","completed","100.0","100.0","100.0","2014-02-01T00:00:00.000","2014-06-01T00:00:00.000",,"2014-07-01T00:00:00.000","2014-07-01T00:00:00.000","2015-03-01T00:00:00.000","2015-07-01T00:00:00.000","2015-07-01T00:00:00.000","2015-09-01T00:00:00.000","2016-09-01T00:00:00.000",,"2016-03-01T00:00:00.000","Less than $1 million","Joseph Homsey","2022-08-17T00:00:00.000",,"Shore Road, Satterlee Street, Massachusetts, Surf, Billop Avenues, Brighton Street","R006","40.502513119982","-74.229437053218","Staten Island"
"6296",,"Staten Island Building Demolition (Hurricane Sandy)","This project will demolish four buildings in Staten Island, including 850 Page Avenue, two bungalows at Cedar Grove Beach and the New Springville Storehouse, all damaged from Hurricane Sandy.","completed","100.0","100.0","100.0","2014-02-01T00:00:00.000","2014-06-01T00:00:00.000",,"2014-07-01T00:00:00.000","2014-07-01T00:00:00.000","2015-03-01T00:00:00.000","2015-07-01T00:00:00.000","2015-07-01T00:00:00.000","2015-09-01T00:00:00.000","2016-09-01T00:00:00.000",,"2016-03-01T00:00:00.000","Less than $1 million","Joseph Homsey","2022-08-17T00:00:00.000",,"Victory Boulevard, Signs Road, Travis Avenue, Arthur Kill Road","R017","40.578602","-74.184137","Staten Island"
"6296",,"Staten Island Building Demolition (Hurricane Sandy)","This project will demolish four buildings in Staten Island, including 850 Page Avenue, two bungalows at Cedar Grove Beach and the New Springville Storehouse, all damaged from Hurricane Sandy.","completed","100.0","100.0","100.0","2014-02-01T00:00:00.000","2014-06-01T00:00:00.000",,"2014-07-01T00:00:00.000","2014-07-01T00:00:00.000","2015-03-01T00:00:00.000","2015-07-01T00:00:00.000","2015-07-01T00:00:00.000","2015-09-01T00:00:00.000","2016-09-01T00:00:00.000",,"2016-03-01T00:00:00.000","Less than $1 million","Joseph Homsey","2022-08-17T00:00:00.000",,"Hylan, Fairlawn to Emmet, Cedar Grove to New Dorp.","R016","40.556663","-74.102253","Staten Island"
"6321",,"Conference House Park Beaches Emergency Protective Measures (Hurricane Sandy)","This project will repair emergency protective measures in Conference House Park.","completed","100.0","100.0","100.0","2014-05-01T00:00:00.000",,,"2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","2015-03-01T00:00:00.000",,"2014-11-01T00:00:00.000","2014-12-01T00:00:00.000","2015-05-01T00:00:00.000",,"2015-02-01T00:00:00.000","Between $1 million and $3 million","Joseph Homsey","2022-08-17T00:00:00.000",,"Sprague Avenue to Loretto Street, Loretto Street to Rockaway Avenue and Brighton Avenue to Chelsea Street.","R006","40.49768694","-74.23928278","Staten Island"
"1259111","846 P-6STRUC1","Constance Baker Motley Recreation Center Sidewalk Vault Reconstruction","This project will reconstruct the sidewalk vault at Constance Baker Motley Recreation Center.","design","90.0","100.0","0.0","2019-12-01T00:00:00.000","2020-12-01T00:00:00.000",,,"2020-12-01T00:00:00.000","2021-05-01T00:00:00.000",,"2022-03-01T00:00:00.000",,,,,"$607,000","Contact Us","2022-08-17T00:00:00.000","Mayoral",,"M130","40.756514","-73.965119","Manhattan"
"1334111","846 P-3REC54E","Constance Baker Motley Recreation Center Fitness Room Reconstruction","This project will reconstruct the fitness room at Constance Baker Motley Recreation Center.","construction","100.0","100.0","0.0","2022-01-01T00:00:00.000","2022-09-01T00:00:00.000",,"2022-01-01T00:00:00.000","2022-01-01T00:00:00.000","2022-06-01T00:00:00.000",,"2022-06-01T00:00:00.000",,,,,"$312,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","City Council",,"M130","40.756507","-73.965108","Manhattan"
"10039",,"Constance Baker Motley Recreation Center Reconstruction","This project will reconstruct the exterior facade and interior pool ceiling and locker room areas at Constance Baker Motley Recreation Center.","proposed","0.0","0.0","0.0",,,,,,,,,,,,,"Greater than $10 million","Steve Simon","2022-08-17T00:00:00.000","Mayoral","Located at 348 East 54th Street","M130","40.75648","-73.965153","Manhattan"
"1399111","846 P-6SUSTN1","Cooney Grauer Field Lighting Reconstruction","This project will reconstruct the ballfield lighting at Cooney Grauer Field with energy-efficient LED fixtures.","design-procurement","30.0","40.0","0.0","2022-01-01T00:00:00.000","2022-06-01T00:00:00.000",,,"2022-01-01T00:00:00.000","2022-06-01T00:00:00.000",,,,,,,"Less than $1 million","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral",,"X150I","40.880345","-73.901408","Bronx"
"5952","846 P-1GRAUER","Cooney Grauer Field Chain Link Fence Construction","This project will construct a 20' field perimeter fence and reconstruct pavements, electrical service, bleachers, and other fences at Cooney Grauer Field.","completed","100.0","100.0","100.0","2009-08-01T00:00:00.000","2012-11-01T00:00:00.000",,"2013-03-01T00:00:00.000","2013-03-01T00:00:00.000","2013-12-01T00:00:00.000",,"2013-10-01T00:00:00.000","2013-12-01T00:00:00.000","2014-12-01T00:00:00.000","2014-09-01T00:00:00.000","2014-09-01T00:00:00.000","$246,000","Mike Ortiz","2022-08-17T00:00:00.000","City Council","Bailey Avenue between West 233rd Street and West 234th Street","X150I","40.88029417","-73.90142222","Bronx"
"10453",,"Morningside Park 114th and 122nd Street Staircases Reconstruction","This project will reconstruct the staircases at Morningside Park 114th and 122nd Street.","proposed","0.0","0.0","0.0",,,,,,,,,,,,,"Less than $1 million",,"2022-08-17T00:00:00.000",,,"M056","40.806405","-73.958386","Manhattan"
"1032","846 P-201COOP","Cooper Park Dog Run Construction and Athletic Courts Reconstruction","This project will reconstruct the basketball, handball and beach volleyball courts, and construct a dog run in Cooper Park.","completed","100.0","100.0","100.0","2012-03-01T00:00:00.000","2013-11-01T00:00:00.000",,"2014-02-01T00:00:00.000","2014-02-01T00:00:00.000","2014-11-01T00:00:00.000","2015-03-01T00:00:00.000","2015-02-01T00:00:00.000","2015-04-01T00:00:00.000","2016-04-01T00:00:00.000",,"2015-12-01T00:00:00.000","$2,458,000","Davey Ives","2022-08-17T00:00:00.000","City Council, State","Maspeth Avenue, Morgan Avenue, Olive Street, Sharon Street","B025","40.7158525","-73.93724","Brooklyn"
"8998","846 P-2COOPCS","Cooper Park Comfort Station Reconstruction","This project will reconstruct the comfort station in Cooper Park.","procurement","100.0","60.0","0.0","2018-03-01T00:00:00.000","2019-03-01T00:00:00.000","2021-06-01T00:00:00.000","2021-06-01T00:00:00.000","2021-06-01T00:00:00.000","2022-03-01T00:00:00.000","2022-11-01T00:00:00.000",,,,,,"Between $1 million and $3 million","Davey Ives","2022-08-17T00:00:00.000","Mayoral","Maspeth Avenue, Olive Street, Sharon Street, Morgan Avenue","B025","40.715996138489","-73.937322620091","Brooklyn"
"9965",,"Corlears Hook Park Playground Reconstruction","This project will reconstruct Corlears Hook Park Playground.","proposed","0.0","0.0","0.0",,,,,,,,,,,,,"Between $1 million and $3 million",,"2022-08-17T00:00:00.000","Borough President, City Council",,"M017","40.711578276534","-73.979373038317","Manhattan"
"1482111","846 P-3STFCRL","Corlears Hook Park Synthetic Turf Field Reconstruction","This project will reconstruct the synthetic turf field at Corlears Hook Park.","design","5.0","0.0","0.0","2022-08-01T00:00:00.000","2023-10-01T00:00:00.000",,,,,,,,,,,"Between $1 million and $3 million","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral",,"M017","40.711902","-73.979511","Manhattan"
"7051","846 P-3LMDCCH","Corlears Hook Park Comfort Station Reconstruction","This project will reconstruct the comfort station at Corlears Hook Park.","completed","100.0","100.0","100.0","2015-12-01T00:00:00.000","2017-04-01T00:00:00.000","2017-06-01T00:00:00.000","2018-10-01T00:00:00.000","2018-10-01T00:00:00.000","2019-06-01T00:00:00.000","2019-11-01T00:00:00.000","2019-09-01T00:00:00.000","2019-09-01T00:00:00.000","2021-03-01T00:00:00.000","2021-06-01T00:00:00.000","2021-06-01T00:00:00.000","$2,777,000","Steve Simon","2022-08-17T00:00:00.000","FederalMayoral","Cherry Street between Jackson Street and FDR Drive","M017","40.711748341859","-73.979792256638","Manhattan"
"7309","846 P-303CRHP","Corlears Hook Park Dog Run Reconstruction","This project will reconstruct the dog run at Corlears Hook Park, adding stable ground surface, water features and dog waste containers, and replacing fencing.","completed","100.0","100.0","100.0","2017-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"2018-11-01T00:00:00.000","2018-11-01T00:00:00.000","2019-08-01T00:00:00.000","2019-12-01T00:00:00.000","2019-10-01T00:00:00.000","2019-10-01T00:00:00.000","2020-10-01T00:00:00.000",,"2020-10-01T00:00:00.000","$851,000","Steve Simon","2022-08-17T00:00:00.000","City CouncilMayoral","Cherry Street, Jackson Street, FDR Drive","M017","40.711963","-73.979814","Manhattan"
"1212111","846 P-404CGSD","Corona Golf Playground Pavement Reconstruction","This project will reconstruct pavements at Corona Golf Playground.","completed","100.0","100.0","100.0","2019-09-01T00:00:00.000","2020-05-01T00:00:00.000",,"2020-03-01T00:00:00.000","2019-09-01T00:00:00.000","2020-02-01T00:00:00.000",,"2020-02-01T00:00:00.000","2020-03-01T00:00:00.000","2020-07-01T00:00:00.000",,"2020-05-01T00:00:00.000","$350,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","City Council",,"Q450","40.747608","-73.854515","Queens"
"6609","846 P-4PLG15B","Junction and Corona Golf Playground Play Equipment Installation (QG-615M)","This project will install special needs play equipment for Fort Totten and Crocheron Park and a safety surface for Corona Golf and Junction Playground.","completed","100.0","100.0","100.0","2014-07-01T00:00:00.000","2014-12-01T00:00:00.000","2015-02-01T00:00:00.000","2015-03-01T00:00:00.000","2015-03-01T00:00:00.000","2015-12-01T00:00:00.000","2016-04-01T00:00:00.000","2016-03-01T00:00:00.000","2016-04-01T00:00:00.000","2017-04-01T00:00:00.000",,"2017-04-01T00:00:00.000","$1,982,000","Mike Dockett","2022-08-17T00:00:00.000","City CouncilMayoral","109 St., 111 St. bet. 46 Ave. and 47 Ave.","Q450","40.747365","-73.854745","Queens"
"6609","846 P-4PLG15B","Junction and Corona Golf Playground Play Equipment Installation (QG-615M)","This project will install special needs play equipment for Fort Totten and Crocheron Park and a safety surface for Corona Golf and Junction Playground.","completed","100.0","100.0","100.0","2014-07-01T00:00:00.000","2014-12-01T00:00:00.000","2015-02-01T00:00:00.000","2015-03-01T00:00:00.000","2015-03-01T00:00:00.000","2015-12-01T00:00:00.000","2016-04-01T00:00:00.000","2016-03-01T00:00:00.000","2016-04-01T00:00:00.000","2017-04-01T00:00:00.000",,"2017-04-01T00:00:00.000","$1,982,000","Mike Dockett","2022-08-17T00:00:00.000","City CouncilMayoral","34 Avenue & 214 Place","Q012","40.771144","-73.769489","Queens"
"6609","846 P-4PLG15B","Junction and Corona Golf Playground Play Equipment Installation (QG-615M)","This project will install special needs play equipment for Fort Totten and Crocheron Park and a safety surface for Corona Golf and Junction Playground.","completed","100.0","100.0","100.0","2014-07-01T00:00:00.000","2014-12-01T00:00:00.000","2015-02-01T00:00:00.000","2015-03-01T00:00:00.000","2015-03-01T00:00:00.000","2015-12-01T00:00:00.000","2016-04-01T00:00:00.000","2016-03-01T00:00:00.000","2016-04-01T00:00:00.000","2017-04-01T00:00:00.000",,"2017-04-01T00:00:00.000","$1,982,000","Mike Dockett","2022-08-17T00:00:00.000","City CouncilMayoral","Fort Totten, Cross Island Parkway, Totten Road to 15 Road","Q458","40.792345","-73.77627","Queens"
"6609","846 P-4PLG15B","Junction and Corona Golf Playground Play Equipment Installation (QG-615M)","This project will install special needs play equipment for Fort Totten and Crocheron Park and a safety surface for Corona Golf and Junction Playground.","completed","100.0","100.0","100.0","2014-07-01T00:00:00.000","2014-12-01T00:00:00.000","2015-02-01T00:00:00.000","2015-03-01T00:00:00.000","2015-03-01T00:00:00.000","2015-12-01T00:00:00.000","2016-04-01T00:00:00.000","2016-03-01T00:00:00.000","2016-04-01T00:00:00.000","2017-04-01T00:00:00.000",,"2017-04-01T00:00:00.000","$1,982,000","Mike Dockett","2022-08-17T00:00:00.000","City CouncilMayoral","34 Ave. bet. 96 St. and Junction Blvd.","Q122","40.754835","-73.872139","Queens"
"6356","846 P-302CJSC","Seravalli Playground Comfort Station Reconstruction","This project will reconstruct the comfort station at Seravalli Playground.","completed","100.0","100.0","100.0","2014-10-01T00:00:00.000","2016-03-01T00:00:00.000","2016-07-01T00:00:00.000","2016-08-01T00:00:00.000","2016-08-01T00:00:00.000","2017-04-01T00:00:00.000","2017-08-01T00:00:00.000","2017-06-01T00:00:00.000","2017-09-01T00:00:00.000","2019-03-01T00:00:00.000","2019-06-01T00:00:00.000","2019-07-01T00:00:00.000","$1,700,000","Steve Simon","2022-08-17T00:00:00.000","City Council","Hudson Street between Gansevoort Street and Horatio Street","M237","40.73907111","-74.00479361","Manhattan"
"9575","846 LIC-CTSQP","Court Square Park Reconstruction","This project will reconstruct Court Square Park.","design","80.0","0.0","0.0","2019-11-01T00:00:00.000","2020-11-01T00:00:00.000","2022-05-01T00:00:00.000",,,,,,,,,,"Between $3 million and $5 million","Mike Dockett","2022-08-17T00:00:00.000","Mayoral","Jackson Avenue, Court Square West, Thomson Avenue","Q267","40.746366","-73.943544","Queens"
