"month","boro","cd","bc_ma_only_enrollees","bc_total_ma_enrollees"
"2020-06-01T00:00:00.000","Manhattan","M12","20153","39916"
"2020-06-01T00:00:00.000","Bronx","B01","12695","38103"
"2020-06-01T00:00:00.000","Bronx","B02","5775","18608"
"2020-06-01T00:00:00.000","Bronx","B03","10762","35196"
"2020-06-01T00:00:00.000","Bronx","B04","17044","46426"
"2020-06-01T00:00:00.000","Bronx","B05","14869","44228"
"2020-06-01T00:00:00.000","Bronx","B06","9079","33648"
"2020-06-01T00:00:00.000","Bronx","B07","15035","39124"
"2020-06-01T00:00:00.000","Bronx","B08","7716","15877"
"2020-06-01T00:00:00.000","Bronx","B09","18361","46084"
"2020-06-01T00:00:00.000","Bronx","B10","8247","17140"
"2020-06-01T00:00:00.000","Bronx","B11","10295","23148"
"2020-06-01T00:00:00.000","Bronx","B12","11799","34294"
"2020-06-01T00:00:00.000","Brooklyn","K01","30640","44903"
"2020-06-01T00:00:00.000","Brooklyn","K02","5872","13118"
"2020-06-01T00:00:00.000","Brooklyn","K03","16611","36826"
"2020-06-01T00:00:00.000","Brooklyn","K04","9813","20449"
"2020-06-01T00:00:00.000","Brooklyn","K05","21154","50066"
"2020-06-01T00:00:00.000","Brooklyn","K06","4533","9876"
"2020-06-01T00:00:00.000","Brooklyn","K07","17081","24946"
"2020-06-01T00:00:00.000","Brooklyn","K08","7402","17907"
"2020-06-01T00:00:00.000","Brooklyn","K09","9494","18170"
"2020-06-01T00:00:00.000","Brooklyn","K10","13929","20196"
"2020-06-01T00:00:00.000","Brooklyn","K11","26381","39954"
"2020-06-01T00:00:00.000","Brooklyn","K12","42044","59166"
"2020-06-01T00:00:00.000","Brooklyn","K13","14037","32311"
"2020-06-01T00:00:00.000","Brooklyn","K14","17015","29198"
"2020-06-01T00:00:00.000","Brooklyn","K15","17823","30111"
"2020-06-01T00:00:00.000","Brooklyn","K16","9507","31414"
"2020-06-01T00:00:00.000","Brooklyn","K17","12307","27058"
"2020-06-01T00:00:00.000","Brooklyn","K18","14453","27258"
"2020-06-01T00:00:00.000","Queens","Q01","15307","25170"
"2020-06-01T00:00:00.000","Queens","Q02","10823","15007"
"2020-06-01T00:00:00.000","Queens","Q03","21817","28431"
"2020-06-01T00:00:00.000","Queens","Q04","23956","31371"
"2020-06-01T00:00:00.000","Queens","Q05","13130","18743"
"2020-06-01T00:00:00.000","Queens","Q06","8118","12327"
"2020-06-01T00:00:00.000","Queens","Q07","30867","41584"
"2020-06-01T00:00:00.000","Queens","Q08","14534","22105"
"2020-06-01T00:00:00.000","Queens","Q09","14570","22450"
"2020-06-01T00:00:00.000","Queens","Q10","10521","16597"
"2020-06-01T00:00:00.000","Queens","Q11","8767","11402"
"2020-06-01T00:00:00.000","Queens","Q12","21542","41392"
"2020-06-01T00:00:00.000","Queens","Q13","12867","21397"
"2020-06-01T00:00:00.000","Queens","Q14","11101","27862"
"2020-06-01T00:00:00.000","Staten Island","S01","14711","35648"
"2020-06-01T00:00:00.000","Staten Island","S02","10900","17727"
"2020-06-01T00:00:00.000","Staten Island","S03","7843","12138"
"2020-09-01T00:00:00.000","Manhattan","M01","1419","2807"
"2020-09-01T00:00:00.000","Manhattan","M02","2349","3470"
"2020-09-01T00:00:00.000","Manhattan","M03","20513","38948"
"2020-09-01T00:00:00.000","Manhattan","M04","5352","12323"
"2020-09-01T00:00:00.000","Manhattan","M05","1554","6430"
"2020-09-01T00:00:00.000","Manhattan","M06","2820","5611"
"2020-09-01T00:00:00.000","Manhattan","M07","7543","16481"
"2020-09-01T00:00:00.000","Manhattan","M08","4087","6872"
"2020-09-01T00:00:00.000","Manhattan","M09","8586","19622"
"2020-09-01T00:00:00.000","Manhattan","M10","10340","26636"
"2020-09-01T00:00:00.000","Manhattan","M11","14464","36981"
"2020-09-01T00:00:00.000","Manhattan","M12","20593","40150"
"2020-09-01T00:00:00.000","Bronx","B01","12972","38327"
"2020-09-01T00:00:00.000","Bronx","B02","5902","18717"
"2020-09-01T00:00:00.000","Bronx","B03","10997","35403"
"2020-09-01T00:00:00.000","Bronx","B04","17417","46698"
"2020-09-01T00:00:00.000","Bronx","B05","15194","44488"
"2020-09-01T00:00:00.000","Bronx","B06","9277","33846"
"2020-09-01T00:00:00.000","Bronx","B07","15363","39354"
"2020-09-01T00:00:00.000","Bronx","B08","7884","15971"
"2020-09-01T00:00:00.000","Bronx","B09","18761","46355"
"2020-09-01T00:00:00.000","Bronx","B10","8427","17241"
"2020-09-01T00:00:00.000","Bronx","B11","10520","23284"
"2020-09-01T00:00:00.000","Bronx","B12","12057","34496"
"2020-09-01T00:00:00.000","Brooklyn","K01","31309","45167"
"2020-09-01T00:00:00.000","Brooklyn","K02","6000","13195"
"2020-09-01T00:00:00.000","Brooklyn","K03","16974","37043"
"2020-09-01T00:00:00.000","Brooklyn","K04","10027","20569"
"2020-09-01T00:00:00.000","Brooklyn","K05","21615","50361"
"2020-09-01T00:00:00.000","Brooklyn","K06","4632","9934"
"2020-09-01T00:00:00.000","Brooklyn","K07","17454","25093"
"2020-09-01T00:00:00.000","Brooklyn","K08","7564","18012"
"2020-09-01T00:00:00.000","Brooklyn","K09","9702","18277"
"2020-09-01T00:00:00.000","Brooklyn","K10","14233","20315"
"2020-09-01T00:00:00.000","Brooklyn","K11","26957","40189"
"2020-09-01T00:00:00.000","Brooklyn","K12","42962","59513"
"2020-09-01T00:00:00.000","Brooklyn","K13","14344","32501"
"2020-09-01T00:00:00.000","Brooklyn","K14","17386","29370"
"2020-09-01T00:00:00.000","Brooklyn","K15","18212","30289"
"2020-09-01T00:00:00.000","Brooklyn","K16","9715","31599"
"2020-09-01T00:00:00.000","Brooklyn","K17","12576","27217"
"2020-09-01T00:00:00.000","Brooklyn","K18","14768","27418"
"2020-09-01T00:00:00.000","Queens","Q01","15641","25318"
"2020-09-01T00:00:00.000","Queens","Q02","11059","15095"
"2020-09-01T00:00:00.000","Queens","Q03","22293","28598"
"2020-09-01T00:00:00.000","Queens","Q04","24480","31555"
"2020-09-01T00:00:00.000","Queens","Q05","13417","18853"
"2020-09-01T00:00:00.000","Queens","Q06","8296","12400"
"2020-09-01T00:00:00.000","Queens","Q07","31541","41830"
"2020-09-01T00:00:00.000","Queens","Q08","14851","22235"
"2020-09-01T00:00:00.000","Queens","Q09","14888","22582"
"2020-09-01T00:00:00.000","Queens","Q10","10751","16694"
"2020-09-01T00:00:00.000","Queens","Q11","8958","11469"
"2020-09-01T00:00:00.000","Queens","Q12","22012","41635"
"2020-09-01T00:00:00.000","Queens","Q13","13148","21522"
"2020-09-01T00:00:00.000","Queens","Q14","11343","28026"
"2020-09-01T00:00:00.000","Staten Island","S01","15033","35858"
"2020-09-01T00:00:00.000","Staten Island","S02","11138","17831"
"2020-09-01T00:00:00.000","Staten Island","S03","8014","12209"
"2020-12-01T00:00:00.000","Manhattan","M01","1436","2758"
"2020-12-01T00:00:00.000","Manhattan","M02","2422","3525"
"2020-12-01T00:00:00.000","Manhattan","M03","20612","38580"
"2020-12-01T00:00:00.000","Manhattan","M04","5748","12594"
"2020-12-01T00:00:00.000","Manhattan","M05","1695","6445"
"2020-12-01T00:00:00.000","Manhattan","M06","2993","5749"
"2020-12-01T00:00:00.000","Manhattan","M07","7814","16566"
"2020-12-01T00:00:00.000","Manhattan","M08","4223","6971"
"2020-12-01T00:00:00.000","Manhattan","M09","8881","19499"
"2020-12-01T00:00:00.000","Manhattan","M10","11043","26459"
"2020-12-01T00:00:00.000","Manhattan","M11","15056","36792"
"2020-12-01T00:00:00.000","Manhattan","M12","21270","40122"
"2020-12-01T00:00:00.000","Bronx","B01","13703","38156"
"2020-12-01T00:00:00.000","Bronx","B02","6288","18619"
"2020-12-01T00:00:00.000","Bronx","B03","11775","35393"
"2020-12-01T00:00:00.000","Bronx","B04","18297","46101"
"2020-12-01T00:00:00.000","Bronx","B05","16055","44150"
"2020-12-01T00:00:00.000","Bronx","B06","9986","33576"
"2020-12-01T00:00:00.000","Bronx","B07","16092","39167"
"2020-12-01T00:00:00.000","Bronx","B08","8144","15930"
"2020-12-01T00:00:00.000","Bronx","B09","19626","46621"
"2020-12-01T00:00:00.000","Bronx","B10","8834","17419"
"2020-12-01T00:00:00.000","Bronx","B11","10845","23138"
"2020-12-01T00:00:00.000","Bronx","B12","12986","34966"
"2020-12-01T00:00:00.000","Brooklyn","K01","31044","44718"
"2020-12-01T00:00:00.000","Brooklyn","K02","6212","13114"
"2020-12-01T00:00:00.000","Brooklyn","K03","17434","36562"
"2020-12-01T00:00:00.000","Brooklyn","K04","10364","20395"
"2020-12-01T00:00:00.000","Brooklyn","K05","22708","50370"
"2020-12-01T00:00:00.000","Brooklyn","K06","4794","10101"
"2020-12-01T00:00:00.000","Brooklyn","K07","17234","24662"
"2020-12-01T00:00:00.000","Brooklyn","K08","7894","17819"
"2020-12-01T00:00:00.000","Brooklyn","K09","10070","18315"
"2020-12-01T00:00:00.000","Brooklyn","K10","14276","20262"
"2020-12-01T00:00:00.000","Brooklyn","K11","26795","39657"
"2020-12-01T00:00:00.000","Brooklyn","K12","42253","58659"
"2020-12-01T00:00:00.000","Brooklyn","K13","14601","32078"
"2020-12-01T00:00:00.000","Brooklyn","K14","17673","29339"
"2020-12-01T00:00:00.000","Brooklyn","K15","18203","29836"
"2020-12-01T00:00:00.000","Brooklyn","K16","10559","31394"
"2020-12-01T00:00:00.000","Brooklyn","K17","13467","27443"
"2020-12-01T00:00:00.000","Brooklyn","K18","15416","27517"
"2020-12-01T00:00:00.000","Queens","Q01","16087","25708"
"2020-12-01T00:00:00.000","Queens","Q02","11228","15297"
"2020-12-01T00:00:00.000","Queens","Q03","22345","28765"
"2020-12-01T00:00:00.000","Queens","Q04","24569","31964"
"2020-12-01T00:00:00.000","Queens","Q05","13707","19112"
"2020-12-01T00:00:00.000","Queens","Q06","8417","12447"
"2020-12-01T00:00:00.000","Queens","Q07","31632","41912"
"2020-12-01T00:00:00.000","Queens","Q08","15102","22185"
"2020-12-01T00:00:00.000","Queens","Q09","15369","22851"
"2020-12-01T00:00:00.000","Queens","Q10","11047","16795"
"2020-12-01T00:00:00.000","Queens","Q11","9041","11551"
"2020-12-01T00:00:00.000","Queens","Q12","23270","42374"
"2020-12-01T00:00:00.000","Queens","Q13","13908","22465"
"2020-12-01T00:00:00.000","Queens","Q14","11989","28353"
"2020-12-01T00:00:00.000","Staten Island","S01","15753","36071"
"2020-12-01T00:00:00.000","Staten Island","S02","11445","17946"
"2020-12-01T00:00:00.000","Staten Island","S03","8224","12313"
"2021-03-01T00:00:00.000","Manhattan","M01","1471","2757"
"2021-03-01T00:00:00.000","Manhattan","M02","2441","3579"
"2021-03-01T00:00:00.000","Manhattan","M03","20978","39023"
"2021-03-01T00:00:00.000","Manhattan","M04","5981","13045"
"2021-03-01T00:00:00.000","Manhattan","M05","1758","6385"
"2021-03-01T00:00:00.000","Manhattan","M06","3060","5868"
"2021-03-01T00:00:00.000","Manhattan","M07","8070","17000"
"2021-03-01T00:00:00.000","Manhattan","M08","4344","7188"
"2021-03-01T00:00:00.000","Manhattan","M09","9157","19878"
"2021-03-01T00:00:00.000","Manhattan","M10","11570","26906"
"2021-03-01T00:00:00.000","Manhattan","M11","15522","37374"
"2021-03-01T00:00:00.000","Manhattan","M12","21714","40587"
"2021-03-01T00:00:00.000","Bronx","B01","14548","38670"
"2021-03-01T00:00:00.000","Bronx","B02","6777","19319"
"2021-03-01T00:00:00.000","Bronx","B03","12661","36044"
"2021-03-01T00:00:00.000","Bronx","B04","19361","46805"
"2021-03-01T00:00:00.000","Bronx","B05","16953","44858"
"2021-03-01T00:00:00.000","Bronx","B06","10777","34339"
"2021-03-01T00:00:00.000","Bronx","B07","16824","39660"
"2021-03-01T00:00:00.000","Bronx","B08","8324","16118"
"2021-03-01T00:00:00.000","Bronx","B09","20472","47516"
"2021-03-01T00:00:00.000","Bronx","B10","9180","17896"
"2021-03-01T00:00:00.000","Bronx","B11","11273","23623"
"2021-03-01T00:00:00.000","Bronx","B12","13847","35840"
"2021-03-01T00:00:00.000","Brooklyn","K01","31294","45395"
"2021-03-01T00:00:00.000","Brooklyn","K02","6429","13411"
"2021-03-01T00:00:00.000","Brooklyn","K03","18086","37191"
"2021-03-01T00:00:00.000","Brooklyn","K04","10815","20924"
"2021-03-01T00:00:00.000","Brooklyn","K05","24030","51592"
"2021-03-01T00:00:00.000","Brooklyn","K06","4957","10446"
"2021-03-01T00:00:00.000","Brooklyn","K07","17479","25120"
"2021-03-01T00:00:00.000","Brooklyn","K08","8358","18300"
"2021-03-01T00:00:00.000","Brooklyn","K09","10397","18696"
"2021-03-01T00:00:00.000","Brooklyn","K10","14469","20559"
"2021-03-01T00:00:00.000","Brooklyn","K11","27092","40153"
"2021-03-01T00:00:00.000","Brooklyn","K12","42806","59655"
"2021-03-01T00:00:00.000","Brooklyn","K13","14978","32252"
"2021-03-01T00:00:00.000","Brooklyn","K14","18029","29780"
"2021-03-01T00:00:00.000","Brooklyn","K15","18498","30171"
"2021-03-01T00:00:00.000","Brooklyn","K16","11330","32255"
"2021-03-01T00:00:00.000","Brooklyn","K17","14271","28299"
"2021-03-01T00:00:00.000","Brooklyn","K18","16048","28236"
"2021-03-01T00:00:00.000","Queens","Q01","16473","26209"
"2021-03-01T00:00:00.000","Queens","Q02","11487","15580"
"2021-03-01T00:00:00.000","Queens","Q03","22840","29378"
"2021-03-01T00:00:00.000","Queens","Q04","25036","32568"
"2021-03-01T00:00:00.000","Queens","Q05","14044","19533"
"2021-03-01T00:00:00.000","Queens","Q06","8533","12638"
"2021-03-01T00:00:00.000","Queens","Q07","32043","42586"
"2021-03-01T00:00:00.000","Queens","Q08","15447","22625"
"2021-03-01T00:00:00.000","Queens","Q09","15757","23366"
"2021-03-01T00:00:00.000","Queens","Q10","11426","17259"
"2021-03-01T00:00:00.000","Queens","Q11","9162","11765"
"2021-03-01T00:00:00.000","Queens","Q12","24138","43261"
"2021-03-01T00:00:00.000","Queens","Q13","14392","22868"
"2021-03-01T00:00:00.000","Queens","Q14","12542","28733"
"2021-03-01T00:00:00.000","Staten Island","S01","16545","36804"
"2021-03-01T00:00:00.000","Staten Island","S02","11696","18321"
"2021-03-01T00:00:00.000","Staten Island","S03","8449","12600"
"2021-06-01T00:00:00.000","Manhattan","M01","1521","2725"
"2021-06-01T00:00:00.000","Manhattan","M02","2478","3589"
"2021-06-01T00:00:00.000","Manhattan","M03","21244","39026"
"2021-06-01T00:00:00.000","Manhattan","M04","6226","13339"
"2021-06-01T00:00:00.000","Manhattan","M05","1839","6378"
"2021-06-01T00:00:00.000","Manhattan","M06","3157","5926"
"2021-06-01T00:00:00.000","Manhattan","M07","8289","17260"
"2021-06-01T00:00:00.000","Manhattan","M08","4487","7349"
"2021-06-01T00:00:00.000","Manhattan","M09","9373","19888"
"2021-06-01T00:00:00.000","Manhattan","M10","11935","27062"
"2021-06-01T00:00:00.000","Manhattan","M11","16006","37793"
"2021-06-01T00:00:00.000","Manhattan","M12","22109","40684"
"2021-06-01T00:00:00.000","Bronx","B01","15110","38800"
"2021-06-01T00:00:00.000","Bronx","B02","7034","19522"
"2021-06-01T00:00:00.000","Bronx","B03","13101","35957"
"2021-06-01T00:00:00.000","Bronx","B04","19937","47077"
"2021-06-01T00:00:00.000","Bronx","B05","17577","45047"
"2021-06-01T00:00:00.000","Bronx","B06","11292","34621"
"2021-06-01T00:00:00.000","Bronx","B07","17414","39964"
"2021-06-01T00:00:00.000","Bronx","B08","8477","16231"
"2021-06-01T00:00:00.000","Bronx","B09","21169","47987"
"2021-06-01T00:00:00.000","Bronx","B10","9500","18111"
"2021-06-01T00:00:00.000","Bronx","B11","11618","23906"
"2021-06-01T00:00:00.000","Bronx","B12","14424","36305"
"2021-06-01T00:00:00.000","Brooklyn","K01","31665","45484"
"2021-06-01T00:00:00.000","Brooklyn","K02","6622","13488"
"2021-06-01T00:00:00.000","Brooklyn","K03","18560","37344"
"2021-06-01T00:00:00.000","Brooklyn","K04","11073","21066"
"2021-06-01T00:00:00.000","Brooklyn","K05","24776","52379"
"2021-06-01T00:00:00.000","Brooklyn","K06","5119","10600"
"2021-06-01T00:00:00.000","Brooklyn","K07","17583","25303"
"2021-06-01T00:00:00.000","Brooklyn","K08","8633","18347"
"2021-06-01T00:00:00.000","Brooklyn","K09","10663","18881"
"2021-06-01T00:00:00.000","Brooklyn","K10","14707","20699"
"2021-06-01T00:00:00.000","Brooklyn","K11","27288","40188"
"2021-06-01T00:00:00.000","Brooklyn","K12","43083","59866"
"2021-06-01T00:00:00.000","Brooklyn","K13","15280","32348"
"2021-06-01T00:00:00.000","Brooklyn","K14","18544","30070"
"2021-06-01T00:00:00.000","Brooklyn","K15","18750","30306"
"2021-06-01T00:00:00.000","Brooklyn","K16","11819","32577"
"2021-06-01T00:00:00.000","Brooklyn","K17","14887","28838"
"2021-06-01T00:00:00.000","Brooklyn","K18","16636","28474"
"2021-06-01T00:00:00.000","Queens","Q01","16879","26401"
"2021-06-01T00:00:00.000","Queens","Q02","11710","15630"
"2021-06-01T00:00:00.000","Queens","Q03","23193","29563"
"2021-06-01T00:00:00.000","Queens","Q04","25445","32892"
"2021-06-01T00:00:00.000","Queens","Q05","14363","19655"
"2021-06-01T00:00:00.000","Queens","Q06","8701","12740"
"2021-06-01T00:00:00.000","Queens","Q07","32481","42986"
"2021-06-01T00:00:00.000","Queens","Q08","15708","22835"
"2021-06-01T00:00:00.000","Queens","Q09","16137","23688"
"2021-06-01T00:00:00.000","Queens","Q10","11752","17422"
"2021-06-01T00:00:00.000","Queens","Q11","9279","11901"
"2021-06-01T00:00:00.000","Queens","Q12","24905","43931"
"2021-06-01T00:00:00.000","Queens","Q13","14815","23226"
"2021-06-01T00:00:00.000","Queens","Q14","13116","28970"
"2021-06-01T00:00:00.000","Staten Island","S01","17159","37180"
"2021-06-01T00:00:00.000","Staten Island","S02","11943","18461"
"2021-06-01T00:00:00.000","Staten Island","S03","8607","12767"
"2021-09-01T00:00:00.000","Manhattan","M01","1526","2714"
"2021-09-01T00:00:00.000","Manhattan","M02","2463","3503"
"2021-09-01T00:00:00.000","Manhattan","M03","20919","38137"
"2021-09-01T00:00:00.000","Manhattan","M04","6379","13240"
"2021-09-01T00:00:00.000","Manhattan","M05","1928","5873"
"2021-09-01T00:00:00.000","Manhattan","M06","3244","5857"
"2021-09-01T00:00:00.000","Manhattan","M07","8392","17122"
"2021-09-01T00:00:00.000","Manhattan","M08","4517","7318"
"2021-09-01T00:00:00.000","Manhattan","M09","9382","19561"
"2021-09-01T00:00:00.000","Manhattan","M10","12065","26762"
"2021-09-01T00:00:00.000","Manhattan","M11","16072","37410"
"2021-09-01T00:00:00.000","Manhattan","M12","22022","40035"
"2021-09-01T00:00:00.000","Bronx","B01","15268","38196"
"2021-09-01T00:00:00.000","Bronx","B02","7075","19232"
"2021-09-01T00:00:00.000","Bronx","B03","13232","35317"
"2021-09-01T00:00:00.000","Bronx","B04","20058","46037"
"2021-09-01T00:00:00.000","Bronx","B05","17771","44013"
"2021-09-01T00:00:00.000","Bronx","B06","11561","34163"
"2021-09-01T00:00:00.000","Bronx","B07","17436","39209"
"2021-09-01T00:00:00.000","Bronx","B08","8458","15994"
"2021-09-01T00:00:00.000","Bronx","B09","21345","47279"
"2021-09-01T00:00:00.000","Bronx","B10","9523","17911"
"2021-09-01T00:00:00.000","Bronx","B11","11696","23596"
"2021-09-01T00:00:00.000","Bronx","B12","14638","35987"
"2021-09-01T00:00:00.000","Brooklyn","K01","30974","43986"
"2021-09-01T00:00:00.000","Brooklyn","K02","6612","13260"
"2021-09-01T00:00:00.000","Brooklyn","K03","18646","36690"
"2021-09-01T00:00:00.000","Brooklyn","K04","11012","20524"
"2021-09-01T00:00:00.000","Brooklyn","K05","24881","51213"
"2021-09-01T00:00:00.000","Brooklyn","K06","5123","10468"
"2021-09-01T00:00:00.000","Brooklyn","K07","17126","24531"
"2021-09-01T00:00:00.000","Brooklyn","K08","8846","18083"
"2021-09-01T00:00:00.000","Brooklyn","K09","10763","18579"
"2021-09-01T00:00:00.000","Brooklyn","K10","14412","20172"
"2021-09-01T00:00:00.000","Brooklyn","K11","26388","38694"
"2021-09-01T00:00:00.000","Brooklyn","K12","42002","58240"
"2021-09-01T00:00:00.000","Brooklyn","K13","15045","31698"
"2021-09-01T00:00:00.000","Brooklyn","K14","18265","29408"
"2021-09-01T00:00:00.000","Brooklyn","K15","18358","29435"
"2021-09-01T00:00:00.000","Brooklyn","K16","11963","32102"
"2021-09-01T00:00:00.000","Brooklyn","K17","15084","28643"
"2021-09-01T00:00:00.000","Brooklyn","K18","16586","28001"
"2021-09-01T00:00:00.000","Queens","Q01","16691","25820"
"2021-09-01T00:00:00.000","Queens","Q02","11503","15175"
"2021-09-01T00:00:00.000","Queens","Q03","22859","28803"
"2021-09-01T00:00:00.000","Queens","Q04","25106","32060"
"2021-09-01T00:00:00.000","Queens","Q05","14207","19285"
"2021-09-01T00:00:00.000","Queens","Q06","8591","12454"
"2021-09-01T00:00:00.000","Queens","Q07","31862","41856"
"2021-09-01T00:00:00.000","Queens","Q08","15481","22213"
"2021-09-01T00:00:00.000","Queens","Q09","15998","23230"
"2021-09-01T00:00:00.000","Queens","Q10","11629","16905"
"2021-09-01T00:00:00.000","Queens","Q11","9142","11610"
"2021-09-01T00:00:00.000","Queens","Q12","25146","43283"
"2021-09-01T00:00:00.000","Queens","Q13","14839","22773"
"2021-09-01T00:00:00.000","Queens","Q14","13334","28408"
"2021-09-01T00:00:00.000","Staten Island","S01","17299","36631"
"2021-09-01T00:00:00.000","Staten Island","S02","11794","18023"
"2021-09-01T00:00:00.000","Staten Island","S03","8500","12485"
"2021-12-01T00:00:00.000","Manhattan","M01","1537","2663"
"2021-12-01T00:00:00.000","Manhattan","M02","2344","3413"
"2021-12-01T00:00:00.000","Manhattan","M03","19655","37738"
"2021-12-01T00:00:00.000","Manhattan","M04","6318","13370"
"2021-12-01T00:00:00.000","Manhattan","M05","1941","5433"
"2021-12-01T00:00:00.000","Manhattan","M06","3264","5932"
"2021-12-01T00:00:00.000","Manhattan","M07","8193","17348"
"2021-12-01T00:00:00.000","Manhattan","M08","4456","7465"
"2021-12-01T00:00:00.000","Manhattan","M09","9080","19687"
"2021-12-01T00:00:00.000","Manhattan","M10","11665","27281"
"2021-12-01T00:00:00.000","Manhattan","M11","15393","37793"
"2021-12-01T00:00:00.000","Manhattan","M12","21172","40098"
"2021-12-01T00:00:00.000","Bronx","B01","14482","38211"
"2021-12-01T00:00:00.000","Bronx","B02","6887","19314"
"2021-12-01T00:00:00.000","Bronx","B03","12773","35462"
"2021-12-01T00:00:00.000","Bronx","B04","18964","46044"
"2021-12-01T00:00:00.000","Bronx","B05","16861","43941"
"2021-12-01T00:00:00.000","Bronx","B06","11036","34397"
"2021-12-01T00:00:00.000","Bronx","B07","16634","39424"
"2021-12-01T00:00:00.000","Bronx","B08","8058","16024"
"2021-12-01T00:00:00.000","Bronx","B09","20583","47524"
"2021-12-01T00:00:00.000","Bronx","B10","9218","17937"
"2021-12-01T00:00:00.000","Bronx","B11","11251","23670"
"2021-12-01T00:00:00.000","Bronx","B12","14251","36895"
"2021-12-01T00:00:00.000","Brooklyn","K01","29206","43016"
"2021-12-01T00:00:00.000","Brooklyn","K02","6281","13246"
"2021-12-01T00:00:00.000","Brooklyn","K03","17764","36658"
"2021-12-01T00:00:00.000","Brooklyn","K04","10537","20419"
"2021-12-01T00:00:00.000","Brooklyn","K05","23733","51325"
"2021-12-01T00:00:00.000","Brooklyn","K06","4851","10397"
"2021-12-01T00:00:00.000","Brooklyn","K07","15717","23374"
"2021-12-01T00:00:00.000","Brooklyn","K08","8540","18075"
"2021-12-01T00:00:00.000","Brooklyn","K09","10388","18433"
"2021-12-01T00:00:00.000","Brooklyn","K10","13341","19324"
"2021-12-01T00:00:00.000","Brooklyn","K11","24351","37172"
"2021-12-01T00:00:00.000","Brooklyn","K12","39264","56183"
"2021-12-01T00:00:00.000","Brooklyn","K13","14321","31478"
"2021-12-01T00:00:00.000","Brooklyn","K14","17364","28908"
"2021-12-01T00:00:00.000","Brooklyn","K15","17096","28661"
"2021-12-01T00:00:00.000","Brooklyn","K16","11360","32451"
"2021-12-01T00:00:00.000","Brooklyn","K17","14694","28912"
"2021-12-01T00:00:00.000","Brooklyn","K18","15999","27992"
"2021-12-01T00:00:00.000","Queens","Q01","15722","25545"
"2021-12-01T00:00:00.000","Queens","Q02","10928","14777"
"2021-12-01T00:00:00.000","Queens","Q03","21710","28084"
"2021-12-01T00:00:00.000","Queens","Q04","23690","31096"
"2021-12-01T00:00:00.000","Queens","Q05","13448","19078"
"2021-12-01T00:00:00.000","Queens","Q06","8223","12300"
"2021-12-01T00:00:00.000","Queens","Q07","29823","40433"
"2021-12-01T00:00:00.000","Queens","Q08","14545","21837"
"2021-12-01T00:00:00.000","Queens","Q09","14960","22883"
"2021-12-01T00:00:00.000","Queens","Q10","10974","16570"
"2021-12-01T00:00:00.000","Queens","Q11","8588","11269"
"2021-12-01T00:00:00.000","Queens","Q12","24189","43519"
"2021-12-01T00:00:00.000","Queens","Q13","14232","22910"
"2021-12-01T00:00:00.000","Queens","Q14","12693","28558"
"2021-12-01T00:00:00.000","Staten Island","S01","16384","36647"
"2021-12-01T00:00:00.000","Staten Island","S02","11182","17744"
"2021-12-01T00:00:00.000","Staten Island","S03","8109","12321"
"2022-03-01T00:00:00.000","Manhattan","M01","1532","2617"
"2022-03-01T00:00:00.000","Manhattan","M02","2204","3279"
"2022-03-01T00:00:00.000","Manhattan","M03","18187","36555"
"2022-03-01T00:00:00.000","Manhattan","M04","5928","12816"
"2022-03-01T00:00:00.000","Manhattan","M05","1853","5027"
"2022-03-01T00:00:00.000","Manhattan","M06","3163","5891"
"2022-03-01T00:00:00.000","Manhattan","M07","7907","17171"
"2022-03-01T00:00:00.000","Manhattan","M08","4313","7398"
"2022-03-01T00:00:00.000","Manhattan","M09","8536","19329"
"2022-03-01T00:00:00.000","Manhattan","M10","10711","26943"
"2022-03-01T00:00:00.000","Manhattan","M11","14275","37227"
"2022-03-01T00:00:00.000","Manhattan","M12","20054","39382"
"2022-03-01T00:00:00.000","Bronx","B01","13246","37451"
"2022-03-01T00:00:00.000","Bronx","B02","6374","18874"
"2022-03-01T00:00:00.000","Bronx","B03","11905","35241"
"2022-03-01T00:00:00.000","Bronx","B04","17520","45351"
"2022-03-01T00:00:00.000","Bronx","B05","15594","43225"
"2022-03-01T00:00:00.000","Bronx","B06","10218","34011"
"2022-03-01T00:00:00.000","Bronx","B07","15476","38995"
"2022-03-01T00:00:00.000","Bronx","B08","7648","15865"
"2022-03-01T00:00:00.000","Bronx","B09","19263","46801"
"2022-03-01T00:00:00.000","Bronx","B10","8942","17833"
"2022-03-01T00:00:00.000","Bronx","B11","10687","23486"
"2022-03-01T00:00:00.000","Bronx","B12","13448","36522"
"2022-03-01T00:00:00.000","Brooklyn","K01","27454","41652"
"2022-03-01T00:00:00.000","Brooklyn","K02","5814","12988"
"2022-03-01T00:00:00.000","Brooklyn","K03","16533","35989"
"2022-03-01T00:00:00.000","Brooklyn","K04","9907","19990"
"2022-03-01T00:00:00.000","Brooklyn","K05","22222","50635"
"2022-03-01T00:00:00.000","Brooklyn","K06","4537","10164"
"2022-03-01T00:00:00.000","Brooklyn","K07","14607","22407"
"2022-03-01T00:00:00.000","Brooklyn","K08","7984","17847"
"2022-03-01T00:00:00.000","Brooklyn","K09","9800","18102"
"2022-03-01T00:00:00.000","Brooklyn","K10","12394","18533"
"2022-03-01T00:00:00.000","Brooklyn","K11","22631","35617"
"2022-03-01T00:00:00.000","Brooklyn","K12","36396","53604"
