"record_id","business_name","industry","certificate_number","inspection_date","inspection_result","test_type","approved","condemned","confiscated","notes","building_number","street","city","state","zip","unit","longitude","latitude"
"33049-2020-ENFO","IZAGUIRRE, BARBARA E.","Secondhand Dealer [General] - 006","A0013397","2020-12-22T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"14","W BURNSIDE AVE","BRONX","NY","10453",,"-77.51985087626232","40.11248699222675"
"45489-2021-ENFO","BOLLA OPERATING CORP.","Gas Station-Retail - 815","A0048589","2021-12-13T00:00:00.000","Pass","PETROL PUMP DIESEL-32","6","0","0",,"1022","ROCKAWAY AVE","BROOKLYN","NY","11236",,"-77.51985087626232","40.11248699222675"
"45960-2021-ENFO","RAN BENGAL, INC.","Gas Station-Retail - 815","A0048800","2021-12-14T00:00:00.000","Pass","PETROL PUMP DIESEL-32","2","0","0",,"166-06","HILLSIDE AVE","JAMAICA","NY","11432",,"-77.51985087626232","40.11248699222675"
"28617-2021-ENFO","APPROVED OIL CO OF BROOKLYN INC","Fuel Oil Dealer - 814","A0035567","2021-08-17T00:00:00.000","Pass","PETROL METER TYPE B-22","1","0","0",,"6717","4TH AVE","BROOKLYN","NY","11220",,"-77.51985444832485","40.11248688196303"
"32665-2020-ENFO","MS BABBLING BUBBLES LLC","Laundries","A0013141","2020-12-18T00:00:00.000","Pass","SCALE TO 661 LBS-02","1","0","0",,"2816","MIDDLETOWN RD","BRONX","NY","10461",,"-77.51985087626232","40.11248699222675"
"28292-2021-ENFO","RUANE DELI OF EDGEWATER INC","Grocery-Retail - 808","A0035413","2021-08-16T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"2","CENTRE EDGEWATER PARK DR","BRONX","NY","10465",,"-77.51985087626232","40.11248699222675"
"33132-2020-ENFO","GAS ON THE GO INC","Gas Station-Retail - 815","A0013452","2020-12-23T00:00:00.000","Pass","PETROL PUMP SINGLE-17","2","0","0",,"1225","E 233RD ST","BRONX","NY","10466",,"-77.51985087626232","40.11248699222675"
"32538-2020-ENFO","EAST COAST PETROLEUM INC.","Fuel Oil Dealer - 814","A0013066","2020-12-16T00:00:00.000","Pass","PETROL METER TYPE B-22","1","0","0",,"340","JACKSON AVE","BRONX","NY","10454",,"-77.51985087626232","40.11248699222675"
"33001-2020-ENFO","1981 FUEL STOP INC","Gas Station-Retail - 815","A0013361","2020-12-22T00:00:00.000","Pass","OCTANE SAMPLE-85","0","0","3",,"1981","OCEAN AVE","BROOKLYN","NY","11230",,"-77.51985087626232","40.11248699222675"
"27516-2021-ENFO","GRAND DELI & GROCERY I INC.","Grocery-Retail - 808","A0035093","2021-08-12T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"810","GRAND ST","BROOKLYN","NY","11211",,"-77.51985087626232","40.11248699222675"
"44851-2021-ENFO","UNITED APOLLO PETROLEUM TRANSPORTATION CORP","Fuel Oil Dealer - 814","A0048095","2021-12-09T00:00:00.000","Pass","PETROL METER TYPE B-22","1","0","0",,"500","KINGSLAND AVE","BROOKLYN","NY","11222",,"-77.51985087626232","40.11248699222675"
"45088-2021-ENFO","217 BAITOA DELI GROCERY CORP","Grocery-Retail - 808","A0048295","2021-12-10T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"217","SAINT ANNS AVE","BRONX","NY","10454",,"-77.51985087626232","40.11248699222675"
"33013-2020-ENFO","EMMANUEL LAUNDROMAT INC","Laundries","A0013381","2020-12-22T00:00:00.000","Pass","SCALE TO 661 LBS-02","1","0","0",,"1961","FLATBUSH AVE","BROOKLYN","NY","11234",,"-77.51985087626232","40.11248699222675"
"25969-2021-ENFO","97-10 QUEENS BLVD STORE LLC","Supermarket - 819","A0034078","2021-08-04T00:00:00.000","Pass","SCALE TO 33 LBS-01","16","0","0",,"9710","QUEENS BLVD","REGO PARK","NY","11374",,"-77.51985087626232","40.11248699222675"
"27158-2021-ENFO","NEW ONE DAY LAUNDROMAT INC","Laundries","A0034546","2021-08-09T00:00:00.000","Pass","SCALE TO 661 LBS-02","1","0","0",,"1645","AMSTERDAM AVE","NEW YORK","NY","10031",,"-77.51985087626232","40.11248699222675"
"26182-2021-ENFO","GREENE MARKET INC","Grocery-Retail - 808","A0034210","2021-08-04T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"137","STUYVESANT AVE","BROOKLYN","NY","11221",,"-77.51985087626232","40.11248699222675"
"33061-2020-ENFO","KIRPA CORONA INC.","Laundries","A0013404","2020-12-22T00:00:00.000","Pass","SCALE TO 661 LBS-02","1","0","0",,"3753","103RD ST","FLUSHING","NY","11368",,"-77.51985087626232","40.11248699222675"
"46052-2021-ENFO","SALEH, TOWFIK A","Grocery-Retail - 808","A0048814","2021-12-14T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"801","ALLERTON AVE","BRONX","NY","10467",,"-77.51985087626232","40.11248699222675"
"31144-2020-ENFO","VILLANUEVA, CARLOS","Laundries","A0013155","2020-12-18T00:00:00.000","Pass","SCALE TO 661 LBS-02","1","0","0",,"307","E 44TH ST","NEW YORK","NY","10017",,"-73.97083397249729","40.750946340816526"
"27982-2021-ENFO","LORIMER DELI & GROCERY INC","Grocery-Retail - 808","A0035402","2021-08-16T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"593","METROPOLITAN AVE","BROOKLYN","NY","11211",,"-77.51985087626232","40.11248699222675"
"28731-2020-ENFO","MODELL COLLATERAL LOANS INC.","Pawnbroker - 080","A0013358","2020-12-22T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"11617","JAMAICA AVE","RICHMOND HILL","NY","11418",,"-73.83280994234009","40.69938087545563"
"33008-2020-ENFO","GP PAWN BROKER INC.","Secondhand Dealer [General] - 006","A0013383","2020-12-22T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"28","E MOUNT EDEN AVE","BRONX","NY","10452",,"-77.51985087626232","40.11248699222675"
"45833-2021-ENFO","JENNY FOOD CORP","Grocery-Retail - 808","A0048635","2021-12-13T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"2026","7TH AVE","NEW YORK","NY","10027",,"-77.51985087626232","40.11248699222675"
"32610-2020-ENFO","CHOI, SOOK HEE","Laundries","A0013101","2020-12-16T00:00:00.000","Pass","SCALE TO 661 LBS-02","1","0","0",,"205","E 26TH ST","NEW YORK","NY","10010",,"-77.51985087626232","40.11248699222675"
"25655-2021-ENFO","SUTTER MINIMART INC","Grocery-Retail - 808","A0033698","2021-08-02T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"8619","SUTTER AVE","OZONE PARK","NY","11417",,"-77.51985087626232","40.11248699222675"
"27108-2021-ENFO","PENNYBRIDGE DELI, INC.","Grocery-Retail - 808","A0034845","2021-08-10T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"82","CLARK ST","BROOKLYN","NY","11201",,"-77.51985087626232","40.11248699222675"
"33006-2020-ENFO","Leo Laundromat, Inc","Laundries","A0013365","2020-12-22T00:00:00.000","Pass","SCALE TO 661 LBS-02","1","0","0",,"9504","35TH AVE","JACKSON HEIGHTS","NY","11372",,"-77.51985087626232","40.11248699222675"
"32599-2020-ENFO","2 ELEFINS INC","Laundries","A0013091","2020-12-16T00:00:00.000","Pass","SCALE TO 661 LBS-02","1","0","0",,"351","3RD AVE","NEW YORK","NY","10010",,"-77.51985087626232","40.11248699222675"
"22871-2020-ENFO","WILLIAMSBRIDGE GAS & CONVENIENCE LLC","Gas Station-Retail - 815","A0006430","2020-09-21T00:00:00.000","Pass","PETROL PUMP BLEND-19","6","0","0",,"119","BRUCKNER BLVD","BRONX","NY","10454",,"-77.51985087626232","40.11248699222675"
"32530-2020-ENFO","BRIGHTON BEACH INTERNATIONAL FOOD INC","Grocery-Retail - 808","A0013060","2020-12-16T00:00:00.000","Pass","SCALE TO 33 LBS-01","7","0","0",,"219","BRIGHTON BEACH AVE","BROOKLYN","NY","11235",,"-77.51985087626232","40.11248699222675"
"45950-2021-ENFO","LATTANZIO, JOSEPH","Grocery-Retail - 808","A0048731","2021-12-14T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"6219","13TH AVE","BROOKLYN","NY","11219",,"-77.51985444832485","40.11248688196303"
"32778-2020-ENFO","ALLEN GOURMET DELI INC","Grocery-Retail - 808","A0013206","2020-12-21T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"2641","DECATUR AVE","BRONX","NY","10458",,"-77.51985087626232","40.11248699222675"
"32664-2020-ENFO","Yunity Enterprises Inc.","Laundries","A0013140","2020-12-18T00:00:00.000","Pass","SCALE TO 661 LBS-02","2","0","0",,"2429","ARTHUR AVE","BRONX","NY","10458",,"-77.51985087626232","40.11248699222675"
"22912-2020-ENFO","TONY & PREM SERVICE STATION, INC.","Gas Station-Retail - 815","A0006382","2020-09-21T00:00:00.000","Pass","PETROL PUMP BLEND-19","6","0","0",,"20606","JAMAICA AVE","QUEENS VILLAGE","NY","11428",,"-77.51985087626232","40.11248699222675"
"32833-2020-ENFO","NOR-PARSONS SERVICE CENTER INC.","Gas Station-Retail - 815","A0013255","2020-12-21T00:00:00.000","Pass","OCTANE SAMPLE-85","0","0","2",,"7315","PARSONS BLVD","FLUSHING","NY","11366",,"-77.51985087626232","40.11248699222675"
"32590-2020-ENFO","FMDDS INC","Grocery-Retail - 808","A0013083","2020-12-16T00:00:00.000","Pass","SCALE TO 33 LBS-01","3","0","0",,"224","BRIGHTON BEACH AVE","BROOKLYN","NY","11235",,"-77.51985087626232","40.11248699222675"
"26456-2021-ENFO","AVENUE T GAS INC","Gas Station-Retail - 815","A0034359","2021-08-05T00:00:00.000","Pass","PETROL PUMP BLEND-19","8","0","0",,"2317","CONEY ISLAND AVE","BROOKLYN","NY","11223",,"-77.51985087626232","40.11248699222675"
"32519-2020-ENFO","KING MEAT CORP.","Supermarket - 819","A0013054","2020-12-16T00:00:00.000","Pass","SCALE TO 33 LBS-01","12","0","0",,"3871","BROADWAY","NEW YORK","NY","10032",,"-77.51985087626232","40.11248699222675"
"32841-2020-ENFO","RENSON 69 LLC","Gas Station-Retail - 815","A0013258","2020-12-21T00:00:00.000","Pass","PETROL PUMP DIESEL-32","4","0","0",,"68-09","QUEENS BLVD","WOODSIDE","NY","11377",,"-77.51985087626232","40.11248699222675"
"32571-2020-ENFO","BOLLA OPERATING CORP.","Gas Station-Retail - 815","A0013074","2020-12-16T00:00:00.000","Pass","PETROL PUMP BLEND-19","12","0","0",,"13545","CROSSBAY BLVD","OZONE PARK","NY","11417",,"-77.51985087626232","40.11248699222675"
"33001-2020-ENFO","1981 FUEL STOP INC","Gas Station-Retail - 815","A0013361","2020-12-22T00:00:00.000","Pass","PETROL PUMP BLEND-19","4","0","0",,"1981","OCEAN AVE","BROOKLYN","NY","11230",,"-77.51985087626232","40.11248699222675"
"32518-2020-ENFO","JAG TRANSPORTING INC","Fuel Oil Dealer - 814","A0013056","2020-12-16T00:00:00.000","Pass","PETROL METER TYPE B-22","1","0","0",,"245","MESEROLE AVE","BROOKLYN","NY","11222",,"-77.51985087626232","40.11248699222675"
"22654-2020-ENFO","LOGIC FUEL TRANSPORTATION CORP","Fuel Oil Dealer - 814","A0006292","2020-09-21T00:00:00.000","Pass","PETROL METER TYPE B-22","1","0","0",,"2066","STORY AVE","BRONX","NY","10473",,"-77.51985087626232","40.11248699222675"
"46110-2021-ENFO","BLESSINGS DELI & GROCERY INC.","Grocery-Retail - 808","A0048803","2021-12-14T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"576","SENECA AVE","RIDGEWOOD","NY","11385",,"-77.51985087626232","40.11248699222675"
"32644-2020-ENFO","SARMAN FOOD CORP.","Supermarket - 819","A0013106","2020-12-16T00:00:00.000","Fail","SCALE TO 33 LBS-01","7","0","0",,"10879","ROOSEVELT AVE","CORONA","NY","11368",,"-77.51985087626232","40.11248699222675"
"32571-2020-ENFO","BOLLA OPERATING CORP.","Gas Station-Retail - 815","A0013074","2020-12-16T00:00:00.000","Pass","PETROL PUMP DIESEL-32","2","0","0",,"13545","CROSSBAY BLVD","OZONE PARK","NY","11417",,"-77.51985087626232","40.11248699222675"
"32841-2020-ENFO","RENSON 69 LLC","Gas Station-Retail - 815","A0013258","2020-12-21T00:00:00.000","Pass","PETROL PUMP BLEND-19","4","0","0",,"68-09","QUEENS BLVD","WOODSIDE","NY","11377",,"-77.51985087626232","40.11248699222675"
"30924-2020-ENFO","Mahfood Market","Supermarket - 819","A0013062","2020-12-16T00:00:00.000","Pass","SCALE TO 33 LBS-01","2","0","0",,"648","WASHINGTON AVE","BROOKLYN","NY","11238",,"-73.96399014436895","40.67891638564707"
"33043-2020-ENFO","GIANT UNISOURCE, CORP","Laundries","A0013391","2020-12-22T00:00:00.000","Pass","SCALE TO 661 LBS-02","1","0","0",,"2232","PITKIN AVE","BROOKLYN","NY","11207",,"-77.51985087626232","40.11248699222675"
"27957-2021-ENFO","Today Organic Cleaner 1 Corp","Laundries","A0035254","2021-08-13T00:00:00.000","Pass","SCALE TO 661 LBS-02","1","0","0",,"125","E 88TH ST","NEW YORK","NY","10128",,"-77.51985087626232","40.11248699222675"
"44763-2021-ENFO","PERLA MARINA DELI GROCERY CORP","Grocery-Retail - 808","A0047952","2021-12-08T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"766","E 152ND ST","BRONX","NY","10455",,"-77.51985087626232","40.11248699222675"
"32508-2020-ENFO","NFM 6TH AVENUE LLC","Grocery-Retail - 808","A0013049","2020-12-16T00:00:00.000","Pass","SCALE TO 33 LBS-01","3","0","0",,"700","AVE OF THE AMERICAS","NEW YORK","NY","10010",,"-73.99313255022207","40.7424383620327"
"32505-2020-ENFO","R & D ENERGY INC","Fuel Oil Dealer - 814","A0013044","2020-12-16T00:00:00.000","Pass","PETROL METER TYPE A-21","1","0","0",,"245","MESEROLE AVE","BROOKLYN","NY","11222",,"-77.51985087626232","40.11248699222675"
"32983-2020-ENFO","MAZ'S MART CORP.","Gas Station-Retail - 815","A0013362","2020-12-22T00:00:00.000","Pass","OCTANE SAMPLE-85","0","0","2",,"2100","WILLIAMSBRIDGE RD","BRONX","NY","10461",,"-77.51985087626232","40.11248699222675"
"31955-2020-ENFO","DEREK'S LAUNDROMAT INC","Laundries","A0013203","2020-12-21T00:00:00.000","Pass","SCALE TO 661 LBS-02","1","0","0",,"59","SAINT NICHOLAS AVE","NEW YORK","NY","10026",,"-73.95252500223742","40.80081213058258"
"32983-2020-ENFO","MAZ'S MART CORP.","Gas Station-Retail - 815","A0013362","2020-12-22T00:00:00.000","Pass","PETROL PUMP BLEND-19","8","0","0",,"2100","WILLIAMSBRIDGE RD","BRONX","NY","10461",,"-77.51985087626232","40.11248699222675"
"32899-2020-ENFO","PERSONAL TOUCH VALET 41ST CORP.","Laundries","A0013294","2020-12-21T00:00:00.000","Pass","SCALE TO 661 LBS-02","1","0","0",,"245","E 124TH ST","NEW YORK","NY","10035",,"-77.51985087626232","40.11248699222675"
"26711-2021-ENFO","R & D DELI AND GRILL INC","Grocery-Retail - 808","A0034420","2021-08-06T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"1696","RICHMOND RD","STATEN ISLAND","NY","10304",,"-77.51985444832485","40.11248688196303"
"31938-2020-ENFO","VEIPAS FOOD PLAZA CORP.","Supermarket - 819","A0013423","2020-12-23T00:00:00.000","Pass","SCALE TO 33 LBS-01","8","0","0",,"7215","20TH AVE","BROOKLYN","NY","11204",,"-73.99011327738587","40.61241822196937"
"44560-2021-ENFO","STAR LEASING CORP","Fuel Oil Dealer - 814","A0047928","2021-12-08T00:00:00.000","Pass","PETROL METER TYPE B-22","1","0","0",,"845","BERGEN AVE","JERSEY CITY","NJ","07306",,,
"32667-2020-ENFO","T&M AVE P GAS INC","Gas Station-Retail - 815","A0013142","2020-12-18T00:00:00.000","Pass","PETROL PUMP BLEND-19","6","0","0",,"2516","65TH ST","BROOKLYN","NY","11204",,"-77.51985087626232","40.11248699222675"
"32856-2020-ENFO","APON NY INC","Gas Station-Retail - 815","A0013267","2020-12-21T00:00:00.000","Pass","PETROL PUMP BLEND-19","4","0","0",,"211","TAPSCOTT ST","BROOKLYN","NY","11212",,"-77.51985087626232","40.11248699222675"
"32571-2020-ENFO","BOLLA OPERATING CORP.","Gas Station-Retail - 815","A0013074","2020-12-16T00:00:00.000","Pass","OCTANE SAMPLE-85","0","0","3",,"13545","CROSSBAY BLVD","OZONE PARK","NY","11417",,"-77.51985087626232","40.11248699222675"
"31749-2020-ENFO","C & S SUDS,LLC","Laundries","A0013307","2020-12-22T00:00:00.000","Pass","SCALE TO 661 LBS-02","1","0","0",,"2901","21ST AVE","ASTORIA","NY","11105",,"-73.90930263245075","40.77856486914561"
"25265-2021-ENFO","SMILEY NEWS INC.","Grocery-Retail - 808","A0033485","2021-07-29T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"2271","MCDONALD AVE","BROOKLYN","NY","11223",,"-77.51985087626232","40.11248699222675"
"25399-2021-ENFO","AAA GUN HILL GAS INC","Gas Station-Retail - 815","A0033598","2021-07-30T00:00:00.000","Pass","OCTANE SAMPLE-85","0","0","2",,"1128","E GUN HILL RD","BRONX","NY","10469",,"-77.51985087626232","40.11248699222675"
"33017-2020-ENFO","BOSTON RD GAS, INC","Gas Station-Retail - 815","A0013387","2020-12-22T00:00:00.000","Pass","OCTANE SAMPLE-85","0","0","3",,"2475","BOSTON RD","BRONX","NY","10467",,"-77.51985087626232","40.11248699222675"
"45570-2021-ENFO","J.M. DELI & GROCERY CORP.","Grocery-Retail - 808","A0048614","2021-12-13T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"7301","88TH ST","GLENDALE","NY","11385",,"-77.51985087626232","40.11248699222675"
"46124-2021-ENFO","665 SENECA DELI CORP","Grocery-Retail - 808","A0048839","2021-12-14T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"665","SENECA AVE","RIDGEWOOD","NY","11385",,"-77.51985087626232","40.11248699222675"
"45798-2021-ENFO","JY GOURMET CORP","Grocery-Retail - 808","A0048584","2021-12-13T00:00:00.000","Pass","SCALE TO 33 LBS-01","3","0","0",,"225","BROADWAY","NEW YORK","NY","10007","1","-77.51985444832485","40.11248688196303"
"32907-2020-ENFO","DALUL LLC","Secondhand Dealer [General] - 006","A0013299","2020-12-21T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"400","E GUN HILL RD","BRONX","NY","10467",,"-77.51985087626232","40.11248699222675"
"25668-2021-ENFO","NYC FUEL INC","Gas Station-Retail - 815","A0033798","2021-08-02T00:00:00.000","Pass","PETROL PUMP DIESEL-32","2","0","0",,"5080","BROADWAY","NEW YORK","NY","10034",,"-77.51985087626232","40.11248699222675"
"33132-2020-ENFO","GAS ON THE GO INC","Gas Station-Retail - 815","A0013452","2020-12-23T00:00:00.000","Pass","OCTANE SAMPLE-85","0","0","2",,"1225","E 233RD ST","BRONX","NY","10466",,"-77.51985087626232","40.11248699222675"
"33132-2020-ENFO","GAS ON THE GO INC","Gas Station-Retail - 815","A0013452","2020-12-23T00:00:00.000","Pass","PETROL PUMP BLEND-19","6","0","0",,"1225","E 233RD ST","BRONX","NY","10466",,"-77.51985087626232","40.11248699222675"
"45836-2021-ENFO","CIBAO FOOD CENTER CORP","Grocery-Retail - 808","A0048677","2021-12-13T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"2059","7TH AVE","NEW YORK","NY","10027",,"-77.51985087626232","40.11248699222675"
"32867-2020-ENFO","LAUNDRY EXPRESS CENTER 18, INC.","Laundries","A0013273","2020-12-21T00:00:00.000","Pass","SCALE TO 661 LBS-02","1","0","0",,"58","E 18TH ST","BROOKLYN","NY","11226",,"-77.51985087626232","40.11248699222675"
"44983-2021-ENFO","FOSTER ISLAND CORPORATION","Gas Station-Retail - 815","A0048180","2021-12-09T00:00:00.000","Pass","PETROL PUMP DIESEL-32","2","0","0",,"9702","FOSTER AVE","BROOKLYN","NY","11236",,"-77.51985087626232","40.11248699222675"
"32975-2020-ENFO","LRK TRUCKING INC","Fuel Oil Dealer - 814","A0013352","2020-12-22T00:00:00.000","Pass","PETROL METER TYPE B-22","1","0","0",,"245","MESEROLE AVE","BROOKLYN","NY","11222",,"-77.51985087626232","40.11248699222675"
"33055-2020-ENFO","C-YUY LLC","Laundries","A0013402","2020-12-22T00:00:00.000","Pass","SCALE TO 661 LBS-02","1","0","0",,"196","PENNSYLVANIA AVE","BROOKLYN","NY","11207",,"-77.51985087626232","40.11248699222675"
"32712-2020-ENFO","AMOR & SON JEWELRY CORP.","Secondhand Dealer [General] - 006","A0013175","2020-12-18T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"808","E TREMONT AVE","BRONX","NY","10460",,"-77.51985087626232","40.11248699222675"
"32783-2020-ENFO","13901 REALTY INC.","Laundries","A0013210","2020-12-21T00:00:00.000","Pass","SCALE TO 661 LBS-02","1","0","0",,"9024","ROOSEVELT AVE","JACKSON HEIGHTS","NY","11372",,"-77.51985087626232","40.11248699222675"
"26076-2021-ENFO","STAR ENERGY TRANSPORTATION INC.","Fuel Oil Dealer - 814","A0033930","2021-08-03T00:00:00.000","Pass","PETROL METER TYPE B-22","1","0","0",,"290","LOCUST AVE","BRONX","NY","10454",,"-77.51985087626232","40.11248699222675"
"44822-2021-ENFO","1576 FINEST DELI CORP","Grocery-Retail - 808","A0048038","2021-12-08T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"1576","2ND AVE","NEW YORK","NY","10028",,"-77.51985087626232","40.11248699222675"
"32856-2020-ENFO","APON NY INC","Gas Station-Retail - 815","A0013267","2020-12-21T00:00:00.000","Pass","OCTANE SAMPLE-85","0","0","2",,"211","TAPSCOTT ST","BROOKLYN","NY","11212",,"-77.51985087626232","40.11248699222675"
"31853-2020-ENFO","BRA CORP","Supermarket - 819","A0013247","2020-12-21T00:00:00.000","Pass","SCALE TO 33 LBS-01","7","0","0",,"1301","CHURCH AVE","BROOKLYN","NY","11226",,"-73.96741960481954","40.64774220980636"
"32994-2020-ENFO","218 BAYSIDE OPERATING, LLC","Gas Station-Retail - 815","A0013369","2020-12-22T00:00:00.000","Pass","PETROL PUMP BLEND-19","12","0","0",,"21801","NORTHERN BLVD","BAYSIDE","NY","11361",,"-77.51985087626232","40.11248699222675"
"32533-2020-ENFO","714 LAUNDROMAT INC","Laundries","A0013061","2020-12-16T00:00:00.000","Pass","SCALE TO 661 LBS-02","1","0","0",,"714","5TH AVE","BROOKLYN","NY","11215",,"-77.51985087626232","40.11248699222675"
"45956-2021-ENFO","VRI GROUP INC.","Gas Station-Retail - 815","A0048798","2021-12-14T00:00:00.000","Pass","PETROL PUMP BLEND-19","12","0","0",,"26-27","COLLEGE POINT BLVD","FLUSHING","NY","11354",,"-77.51985087626232","40.11248699222675"
"45795-2021-ENFO","UNITED APOLLO PETROLEUM TRANSPORTATION CORP","Fuel Oil Dealer - 814","A0048735","2021-12-14T00:00:00.000","Pass","PETROL METER TYPE B-22","1","0","0",,"500","KINGSLAND AVE","BROOKLYN","NY","11222",,"-77.51985087626232","40.11248699222675"
"39546-2021-ENFO","THE STOP & SHOP SUPERMARKET COMPANY LLC","Supermarket - 819","A0048142","2021-12-09T00:00:00.000","Pass","SCALE TO 33 LBS-01","9","0","0",,"1710","AVENUE Y","BROOKLYN","NY","11235",,"-73.95264225429426","40.59030778277413"
"25735-2021-ENFO","JULIO H. BAEZ LOLO GROCERY CORP","Grocery-Retail - 808","A0033554","2021-07-30T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"212","RALPH AVE","BROOKLYN","NY","11233",,"-77.51985087626232","40.11248699222675"
"26213-2021-ENFO","NELLY'S DELI GROCERY CORP","Grocery-Retail - 808","A0033572","2021-07-30T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"1240","SPOFFORD AVE","BRONX","NY","10474",,"-77.51985087626232","40.11248699222675"
"26502-2021-ENFO","RED APPLE DELI CORP","Grocery-Retail - 808","A0033819","2021-08-02T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"294","E 204TH ST","BRONX","NY","10467",,"-77.51985087626232","40.11248699222675"
"44887-2021-ENFO","GAS 108TH CORP","Gas Station-Retail - 815","A0048099","2021-12-09T00:00:00.000","Pass","PETROL PUMP DIESEL-32","2","0","0",,"46-11","108TH ST","CORONA","NY","11368",,"-77.51985087626232","40.11248699222675"
"41068-2021-ENFO","WHOLE FOODS MARKET GROUP INC","Supermarket - 819","A0048271","2021-12-09T00:00:00.000","Pass","SCALE TO 33 LBS-01","76","0","0",,"270","GREENWICH ST","NEW YORK","NY","10007",,"-74.01122946560714","40.71531983193994"
"44651-2021-ENFO","STADIUM GAS INC.","Gas Station-Retail - 815","A0047957","2021-12-08T00:00:00.000","Pass","OCTANE SAMPLE-85","0","0","3",,"112-44","ROOSEVELT AVE","CORONA","NY","11368",,"-77.51985087626232","40.11248699222675"
"32706-2020-ENFO","CB GAS CORP","Gas Station-Retail - 815","A0013170","2020-12-18T00:00:00.000","Pass","PETROL PUMP DIESEL-32","2","0","0",,"1805","WEBSTER AVE","BRONX","NY","10457",,"-77.51985087626232","40.11248699222675"
"24926-2021-ENFO","NEW YORK DELI OF WILLIAMSBURG CORP","Grocery-Retail - 808","A0033263","2021-07-28T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"82","HAVEMEYER ST","BROOKLYN","NY","11211",,"-77.51985087626232","40.11248699222675"
"32706-2020-ENFO","CB GAS CORP","Gas Station-Retail - 815","A0013170","2020-12-18T00:00:00.000","Pass","PETROL PUMP BLEND-19","12","0","0",,"1805","WEBSTER AVE","BRONX","NY","10457",,"-77.51985087626232","40.11248699222675"
"31948-2020-ENFO","LOLITA CLEANERS INC.","Laundries","A0013198","2020-12-21T00:00:00.000","Pass","SCALE TO 661 LBS-02","1","0","0",,"2123","FREDERICK DOUGLASS BLVD","NEW YORK","NY","10026",,"-73.95601953000127","40.803544519534974"
"22240-2020-ENFO","MTM FUEL SERVICES INC","Fuel Oil Dealer - 814","A0006059","2020-09-17T00:00:00.000","Pass","PETROL METER TYPE B-22","1","0","0",,"339","STAFFORD AVE","STATEN ISLAND","NY","10312",,"-77.51985444832485","40.11248688196303"
"32878-2020-ENFO","EXPRESS FOOD AND GROCERY INC.","Gas Station-Retail - 815","A0013279","2020-12-21T00:00:00.000","Pass","OCTANE SAMPLE-85","0","0","2",,"444","SOUNDVIEW AVE","BRONX","NY","10473",,"-77.51985087626232","40.11248699222675"
"26117-2021-ENFO","960 SUMMER DELI GROCERY CORP","Grocery-Retail - 808","A0034179","2021-08-04T00:00:00.000","Pass","SCALE TO 33 LBS-01","1","0","0",,"960","DEKALB AVE","BROOKLYN","NY","11221",,"-77.51985087626232","40.11248699222675"
"32667-2020-ENFO","T&M AVE P GAS INC","Gas Station-Retail - 815","A0013142","2020-12-18T00:00:00.000","Pass","OCTANE SAMPLE-85","0","0","2",,"2516","65TH ST","BROOKLYN","NY","11204",,"-77.51985087626232","40.11248699222675"
"32569-2020-ENFO","175-33 HORACE HARDING EXPRESSWAY SERVICE CENTER INC","Gas Station-Retail - 815","A0013079","2020-12-16T00:00:00.000","Pass","PETROL PUMP BLEND-19","8","0","0",,"17533","HORACE HARDING EXPY","FRESH MEADOWS","NY","11365",,"-77.51985087626232","40.11248699222675"
