"job_number","job_type","c_o_issue_date","bin_number","borough","house_number","street_name","block","lot","postcode","pr_dwelling_unit","ex_dwelling_unit","application_status_raw","filing_status_raw","item_number","issue_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"321195620","NB","2019-10-31T00:00:00.000","3421918","Brooklyn","510","VANDALIA AVENUE","04452","00449","11239","8",,"Issued","New","001","Temporary","40.655372","-73.874078","5","42","1070","3000000","3044520400","East New York","
,  
(40.655372, -73.874078)"
"320887894","A1","2019-10-31T00:00:00.000","3062367","Brooklyn","238","BEDFORD AVENUE","02351","00006","11249",,,"Issued","New","023","Temporary","40.716090","-73.959612","1","34","553","3062367","3023510006","North Side-South Side","
,  
(40.71609, -73.959612)"
"102160288","A1","2019-04-04T00:00:00.000","1048099","Manhattan","116","EAST   89 STREET","01517","00058","10128","50","50","Issued","New","007","Temporary","40.781765","-73.954994","8","4","14802","1048099","1015170058","Upper East Side-Carnegie Hill","(40.781765, -73.954994)"
"104305057","A1","2019-04-04T00:00:00.000","1078985","Manhattan","40","BROAD STREET","00024","00032","10004","157","163","Issued","New","049","Temporary","40.706021","-74.011332","1","1","9","1078985","1000247501","Battery Park City-Lower Manhattan","(40.706021, -74.011332)"
"110098787","NB","2019-04-04T00:00:00.000","1088793","Manhattan","413","EAST   69 STREET","01464","00008","10021",,,"Issued","New","021","Temporary","40.765651","-73.956875","8","5","124","1088793","1014647502","Lenox Hill-Roosevelt Island","(40.765651, -73.956875)"
"320917745","NB","2019-04-04T00:00:00.000","3116041","Brooklyn","111","CLARKSON AVENUE","05056","00097","11226","28",,"Issued","New","005","Final","40.655095","-73.955660","9","40","822","3116041","3050560097","Prospect Lefferts Gardens-Wingate","(40.655095, -73.95566)"
"121958480","NB","2019-04-04T00:00:00.000","1090463","Manhattan","228","EAST 20 ST","00900","00030","10003","37",,"Issued","New","005","Temporary","40.736495","-73.983419","6","2","64","1082125","1009000030","Gramercy","(40.736495, -73.983419)"
"320374527","A1","2019-04-04T00:00:00.000","3061591","Brooklyn","60","NORTH 11TH STREET","02295","00009","11249",,,"Issued","New","021","Temporary","40.722142","-73.958732","1","33","557","3061591","3022950009","North Side-South Side","(40.722142, -73.958732)"
"122121989","A1","2019-04-04T00:00:00.000","1024888","Manhattan","940","8TH AVENUE","01027","00063","10019","30",,"Issued","New","008","Temporary","40.765782","-73.983546","5","3","137","1024888","1010270063","Midtown-Midtown South","(40.765782, -73.983546)"
"121011396","NB","2019-04-04T00:00:00.000","1090397","Manhattan","215","CHRYSTIE STREET","00427","07507","10002","378",,"Issued","New","014","Temporary","40.722814","-73.991450","3","1","3601","1078062","1004270002","Chinatown","(40.722814, -73.99145)"
"121193261","NB","2019-04-04T00:00:00.000","1090217","Manhattan","61","9TH AVENUE","00712","00036","10011",,,"Issued","New","004","Temporary","40.741440","-74.005020","4","3","83","1012536","1007120036","Hudson Yards-Chelsea-Flatiron-Union Square","(40.74144, -74.00502)"
"321033001","NB","2019-04-04T00:00:00.000","3425878","Brooklyn","264","SULLIVAN PLACE","01308","00025","11225","25",,"Issued","New","002","Final","40.664596","-73.952298","9","35","321","3034515","3013080025","Crown Heights South","(40.664596, -73.952298)"
"122993458","A1","2019-04-04T00:00:00.000","1043871","Manhattan","200","EAST 66TH STREET","01420","07501","10065","587","591","Issued","New","005","Temporary","40.765620","-73.962846","8","4","118","1043871","1014207501","Lenox Hill-Roosevelt Island","(40.76562, -73.962846)"
"102833891","A1","2019-04-04T00:00:00.000","1035071","Manhattan","9","WEST   57 STREET","01273","00022","10019",,,"Issued","New","060","Temporary","40.763255","-73.974633","5","4","11201","1035071","1012730022","Midtown-Midtown South","(40.763255, -73.974633)"
"104368845","A1","2019-04-04T00:00:00.000","1005076","Manhattan","515","EAST    5 STREET","00401","00056","10009","17","17","Issued","New","011","Temporary","40.724624","-73.983819","3","2","32","1005076","1004010056","East Village","(40.724624, -73.983819)"
"122877985","A1","2019-04-04T00:00:00.000","1033734","Manhattan","321","WEST 80 STREET","01244","00035","10024","15","16","Issued","New","008","Temporary","40.785200","-73.981053","7","6","167","1033734","1012440035","Upper West Side","(40.7852, -73.981053)"
"320375116","NB","2019-04-04T00:00:00.000","3420464","Brooklyn","81","FLEET PLACE","02061","00110","11201","205",,"Issued","New","016","Temporary","40.693089","-73.981750","2","35","31","3420464","3020610110","Fort Greene","(40.693089, -73.98175)"
"121327732","A1","2019-04-04T00:00:00.000","1001672","Manhattan","2","LAFAYETTE STREET","00155","00001","10007",,,"Issued","New","022","Temporary","40.713723","-74.003586","1","1","31","1001672","1001550001","SoHo-TriBeCa-Civic Center-Little Italy","(40.713723, -74.003586)"
"301964015","A1","2019-04-04T00:00:00.000","3103181","Brooklyn","104","EAST   59 STREET","04706","00048","11203","2","1","Issued","New","001","Final","40.651659","-73.921714","17","45","936","3103181","3047060048","Rugby-Remsen Village","(40.651659, -73.921714)"
"104848658","NB","2019-04-04T00:00:00.000","1081034","Manhattan","200","WEST   72 STREET","01163","00033","10023","196",,"Issued","New","036","Temporary","40.778940","-73.982423","7","6","159","1081034","1011637503","Lincoln Square","(40.77894, -73.982423)"
"120649138","A1","2019-04-04T00:00:00.000","1001883","Manhattan","93","WORTH STREET","00173","00033","10013","91","0","Issued","New","026","Temporary","40.716407","-74.004783","1","1","33","1001883","1001737504","SoHo-TriBeCa-Civic Center-Little Italy","(40.716407, -74.004783)"
"320597074","NB","2019-04-04T00:00:00.000","3418222","Brooklyn","308","NORTH 7 STREET","02331","00009","11211","45",,"Issued","New","001","Temporary","40.714877","-73.952990","1","33","519","3000000","3023310015","North Side-South Side","(40.714877, -73.95299)"
"103258243","A1","2019-04-04T00:00:00.000","1024727","Manhattan","1535","BROADWAY","01017","00029","10036",,,"Issued","New","013","Temporary","40.758267","-73.985468","5","3","119","1024727","1010170029","Midtown-Midtown South","(40.758267, -73.985468)"
"220427964","A1","2019-04-04T00:00:00.000","2114611","Bronx","488","EAST 164 STREET","02368","07501","10456","105","105","Issued","New","004","Temporary","40.825720","-73.909531","3","17","185","2114611","2023687501","Morrisania-Melrose","(40.82572, -73.909531)"
"320464733","NB","2017-06-01T00:00:00.000","3398264","Brooklyn","720","EGAN STREET","04452","00314","11239","1",,"Issued","New","001","Final",,,,,,,,,
"302041779","A1","2019-04-04T00:00:00.000","3199210","Brooklyn","3041","AVENUE U","07339","00041","11229","0","0","Issued","New","007","Final","40.600923","-73.937478","15","46","568","3199210","3073390041","Madison","(40.600923, -73.937478)"
"320985519","NB","2019-04-04T00:00:00.000","3424991","Brooklyn","346","13 STREET","01036","00171","11215","1",,"Issued","New","005","Temporary","40.665261","-73.985203","6","39","149","3023510","3010360018","Park Slope-Gowanus","(40.665261, -73.985203)"
"121184645","NB","2019-04-04T00:00:00.000","1801308","Manhattan","688","BROADWAY","00531","00004","10012","16",,"Issued","New","009","Temporary","40.728073","-73.994527","2","1","5502","1000000","1005310004","West Village","(40.728073, -73.994527)"
"121329213","NB","2019-04-04T00:00:00.000","1090526","Manhattan","45","EAST 60TH STREET","01375","00129","10022","43",,"Issued","New","005","Temporary","40.764025","-73.970482","8","4","11401","1078240","1013750028","Upper East Side-Carnegie Hill","(40.764025, -73.970482)"
"320985500","NB","2019-04-04T00:00:00.000","3424977","Brooklyn","346A","13 STREET","01036","00181","11215","1",,"Issued","New","005","Temporary","40.665261","-73.985203","6","39","149","3000000","3010360018","Park Slope-Gowanus","(40.665261, -73.985203)"
"122521556","NB","2019-04-04T00:00:00.000","1090453","Manhattan","138","BOWERY","00470","00057","10013","27",,"Issued","New","003","Temporary","40.719018","-73.994589","2","1","41","1006948","1004700053","SoHo-TriBeCa-Civic Center-Little Italy","(40.719018, -73.994589)"
"120064312","NB","2019-04-04T00:00:00.000","1024849","Manhattan","1717","BROADWAY","01026","00018","10019","639",,"Issued","New","024","Temporary","40.764360","-73.982365","5","3","137","1024849","1010267501","Midtown-Midtown South","(40.76436, -73.982365)"
"321416614","NB","2019-04-04T00:00:00.000","3168526","Brooklyn","8794","17TH AVE","06432","00048","11214","11",,"Issued","New","001","Temporary","40.604665","-74.008960","11","43","174","3168526","3064320048","Bath Beach","(40.604665, -74.00896)"
"104522508","A1","2019-04-04T00:00:00.000","1053528","Manhattan","310","LENOX AVENUE","01723","00069","10027",,,"Issued","New","031","Temporary","40.808165","-73.945187","10","9","200","1053528","1017230069","Central Harlem South","(40.808165, -73.945187)"
"320513182","NB","2019-04-04T00:00:00.000","3398446","Brooklyn","90","FURMAN STREET","00199","00015","11201","85",,"Issued","New","014","Temporary","40.700664","-73.996000","2","33","1","3000000","3001990015","Brooklyn Heights-Cobble Hill","(40.700664, -73.996)"
"103973005","NB","2019-04-04T00:00:00.000","1087716","Manhattan","200","CHAMBERS STREET","00142","00009","10007","252",,"Issued","New","066","Temporary","40.716863","-74.012207","1","1","21","1087716","1001427502","SoHo-TriBeCa-Civic Center-Little Italy","(40.716863, -74.012207)"
"310001725","NB","2019-04-04T00:00:00.000","3397357","Brooklyn","264","WEBSTER AVENUE","05421","00018","11230","63",,"Issued","New","002","Temporary","40.632779","-73.970914","14","40","482","3000000","3054210018","Flatbush","(40.632779, -73.970914)"
"321196219","A1","2019-04-04T00:00:00.000","3337806","Brooklyn","181","LINCOLN PLACE","01059","00064","11217","0","0","Issued","New","009","Temporary","40.675494","-73.973960","6","39","159","3337806","3010590064","Park Slope-Gowanus","(40.675494, -73.97396)"
"121192342","NB","2019-04-04T00:00:00.000","1090211","Manhattan","435","EAST 13TH STREET","00441","07504","10009","113",,"Issued","New","002","Temporary","40.730295","-73.982194","3","2","34","1006018","1004410023","East Village","(40.730295, -73.982194)"
"321799283","A1","2019-04-04T00:00:00.000","3200981","Brooklyn","2276","EAST 21 ST","07381","00031","11229","2","1","Issued","New","001","Final","40.596700","-73.949854","15","48","59401","3200981","3073810031","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","(40.5967, -73.949854)"
"121183771","A1","2019-04-04T00:00:00.000","1041796","Manhattan","980","MADISON AVENUE","01391","00014","10075",,,"Issued","New","025","Temporary","40.774634","-73.963368","8","4","130","1041796","1013910014","Upper East Side-Carnegie Hill","(40.774634, -73.963368)"
"220151653","NB","2019-04-04T00:00:00.000","2128953","Bronx","1544","BOONE AVENUE","03014","00009","10460","164",,"Issued","New","011","Final","40.833004","-73.885100","3","17","157","2010948","2030140009","Crotona Park East","(40.833004, -73.8851)"
"110485216","A1","2019-04-04T00:00:00.000","1036509","Manhattan","123","EAST   55 STREET","01310","00010","10022","0","0","Issued","New","038","Temporary","40.759870","-73.970632","5","4","100","1036509","1013100010","Turtle Bay-East Midtown","(40.75987, -73.970632)"
"320985494","NB","2019-04-04T00:00:00.000","3424993","Brooklyn","346B","13 STREET","01036","00182","11215","1",,"Issued","New","002","Temporary","40.665261","-73.985203","6","39","149","3000000","3010360018","Park Slope-Gowanus","(40.665261, -73.985203)"
"320577862","NB","2019-04-04T00:00:00.000","3425621","Brooklyn","56","NORTH 9 STREET","02309","00005","11249","45",,"Issued","New","002","Temporary","40.721113","-73.960046","1","33","557","3061727","3023090005","North Side-South Side","(40.721113, -73.960046)"
"122186151","A1","2019-04-04T00:00:00.000","1079827","Manhattan","457","CONVENT AVENUE","02064","00046","10031","3","8","Issued","New","001","Final","40.827677","-73.943993","9","9","231","1079827","1020640046","Hamilton Heights","(40.827677, -73.943993)"
"121329222","NB","2019-04-04T00:00:00.000","1088896","Manhattan","101","WEST 28TH STREET","00804","00034","10001","150",,"Issued","New","010","Temporary","40.746226","-73.990938","5","3","95","1000000","1008040034","Midtown-Midtown South","(40.746226, -73.990938)"
"104723177","A1","2019-04-04T00:00:00.000","1034501","Manhattan","64-70","WEST   48 STREET","01263","00067","10036",,,"Issued","New","023","Temporary","40.758239","-73.980396","5","4","96","1034501","1012630067","Midtown-Midtown South","(40.758239, -73.980396)"
"320164022","A1","2019-04-04T00:00:00.000","3023193","Brooklyn","511","5TH AVENUE","01029","00003","11215","3","2","Issued","New","002","Temporary","40.666911","-73.988177","6","39","139","3023193","3010290003","Park Slope-Gowanus","(40.666911, -73.988177)"
"123289734","A1","2019-04-04T00:00:00.000","1035394","Manhattan","366","MADISON AVENUE","01281","00056","10017",,,"Issued","New","001","Temporary","40.755046","-73.977654","5","4","94","1035394","1012810056","Midtown-Midtown South","(40.755046, -73.977654)"
"121192743","A1","2019-04-04T00:00:00.000","1007576","Manhattan","555","BROADWAY","00498","00011","10012",,,"Issued","New","001","Temporary","40.723791","-73.998174","2","1","49","1007576","1004980011","SoHo-TriBeCa-Civic Center-Little Italy","(40.723791, -73.998174)"
"104015646","A1","2019-04-04T00:00:00.000","1015845","Manhattan","37","WEST   32 STREET","00834","00021","10001",,,"Issued","New","006","Temporary","40.747637","-73.986610","5","4","76","1015845","1008340021","Midtown-Midtown South","(40.747637, -73.98661)"
"321188013","NB","2019-04-04T00:00:00.000","3250099","Brooklyn","53","ASTER COURT","08939","00888","11229","2",,"Issued","New","001","Final","40.594063","-73.927305","15","46","628","3250099","3089390888","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","(40.594063, -73.927305)"
"121055954","A1","2019-04-04T00:00:00.000","1010214","Manhattan","110","WASHINGTON PLACE","00592","00014","10014","1","3","Issued","New","001","Final","40.732560","-74.001028","2","3","71","1010214","1005920014","West Village","(40.73256, -74.001028)"
"402523603","NB","2019-08-27T00:00:00.000","4539398","Queens","13-10","JACKSON AVENUE","00058","00004","11101","13",,"Issued","New","013","Temporary","40.744157","-73.949509","2","26","7","4539398","4000580003","Hunters Point-Sunnyside-West Maspeth","
,  
(40.744157, -73.949509)"
"100354910","A1","2019-08-27T00:00:00.000","1022696","Manhattan","152","WEST   49 STREET","01001","00059","10019","30","30","Issued","New","003","Temporary","40.759883","-73.982374","5","4","125","1022696","1010010059","Midtown-Midtown South","
,  
(40.759883, -73.982374)"
"104849844","A1","2019-08-27T00:00:00.000","1030329","Manhattan","211","WEST   61 STREET","01154","07502","10023",,,"Issued","New","040","Temporary","40.771911","-73.987245","7","6","151","1030329","1011547502","Lincoln Square","
,  
(40.771911, -73.987245)"
"120311670","A1","2019-08-27T00:00:00.000","1088406","Manhattan","1330","FIRST AVENUE","01466","00003","10021","343","343","Issued","New","015","Temporary","40.767378","-73.956296","8","5","124","1088406","1014660003","Lenox Hill-Roosevelt Island","
,  
(40.767378, -73.956296)"
"321234650","NB","2019-08-27T00:00:00.000","3425643","Brooklyn","195","HAWTHORNE STREET","05043","00062","11225","14",,"Issued","New","004","Temporary","40.657611","-73.954141","9","40","802","3115579","3050430062","Prospect Lefferts Gardens-Wingate","
,  
(40.657611, -73.954141)"
"320373323","NB","2019-08-27T00:00:00.000","3825716","Brooklyn","682","ROCKAWAY AVENUE","03575","00050","11212","6",,"Issued","New","004","Final","40.663038","-73.909052","16","41","924","3000000","3035750050","Brownsville","
,  
(40.663038, -73.909052)"
"122239434","NB","2019-08-27T00:00:00.000","1090559","Manhattan","691","ST. NICHOLAS AVENUE","02050","00136","10030","0",,"Issued","New","002","Temporary","40.823453","-73.945044","9","7","227","1061003","1020500136","Hamilton Heights","
,  
(40.823453, -73.945044)"
"220335420","NB","2019-08-27T00:00:00.000","2128571","Bronx","313","ALEXANDER AVENUE","02315","00014","10454","4",,"Issued","New","007","Temporary","40.811713","-73.923935","1","8","39","2000000","2023150014","Mott Haven-Port Morris","
,  
(40.811713, -73.923935)"
"122392516","A1","2019-08-27T00:00:00.000","1000874","Manhattan","180","MAIDEN LANE","00037","00023","10005",,,"Issued","New","011","Temporary","40.705308","-74.004873","1","1","7","1000874","1000370023","Battery Park City-Lower Manhattan","
,  
(40.705308, -74.004873)"
"321190625","NB","2019-08-27T00:00:00.000","3421374","Brooklyn","500","LIVONIA AVENUE","03817","00020","11207","90",,"Issued","New","002","Temporary","40.664015","-73.898933","5","42","1132",,,"East New York (Pennsylvania Ave)","
,  
(40.664015, -73.898933)"
"121190120","NB","2019-08-27T00:00:00.000","1051137","Manhattan","40","EAST END AVENUE","01578","00023","10028","29",,"Issued","New","002","Temporary","40.771902","-73.946997","8","5","136","1051137","1015780023","Yorkville","
,  
(40.771902, -73.946997)"
"122083495","A1","2019-08-27T00:00:00.000","1042464","Manhattan","165","EAST 66 STREET","01401","00033","10065","151","152","Issued","New","015","Temporary","40.766269","-73.964192","8","4","120","1042464","1014010033","Upper East Side-Carnegie Hill","
,  
(40.766269, -73.964192)"
"320625686","NB","2019-08-27T00:00:00.000","3020574","Brooklyn","20","GARFIELD PLACE","00964","00016","11215","4",,"Issued","New","001","Temporary","40.675342","-73.983330","6","39","133","3020574","3009640016","Park Slope-Gowanus","
,  
(40.675342, -73.98333)"
"321367702","NB","2019-08-27T00:00:00.000","3421784","Brooklyn","862","EAST 35TH STREET","07562","00052","11210","6",,"Issued","New","001","Temporary","40.633586","-73.942913","17","45","784",,,"East Flatbush-Farragut","
,  
(40.633586, -73.942913)"
"421620213","A1","2019-08-27T00:00:00.000","4124446","Queens","43-47","192 STREET","05516","00057","11358","2","1","Issued","New","001","Final","40.756870","-73.789330","11","19","1429","4124446","4055160057","Auburndale","
,  
(40.75687, -73.78933)"
"122543453","A1","2019-08-27T00:00:00.000","1011998","Manhattan","700","WASHINGTON STREET","00637","00025","10014","9","8","Issued","New","001","Temporary","40.734764","-74.008451","2","3","75","1011998","1006370025","West Village","
,  
(40.734764, -74.008451)"
"520329644","A1","2019-08-27T00:00:00.000","5129321","Staten Island","4735","HYLAN BOULEVARD","06357","00064","10312","2","2","Issued","New","001","Final","40.528148","-74.164298","3","51","176","5129321","5063570064","Annadale-Huguenot-Prince's Bay-Eltingville","
,  
(40.528148, -74.164298)"
"520139136","NB","2019-06-21T00:00:00.000","5046069","Staten Island","47","DOTY AVENUE","03124","00005","10305","1",,"Issued","New","002","Temporary","40.593332","-74.064960","2","50","74","5046069","5031240005","Grasmere-Arrochar-Ft. Wadsworth","(40.593332, -74.06496)"
"421632317","A1","2019-06-21T00:00:00.000","4166214","Queens","231-10","HILLSIDE AVENUE","07940","00027","11427",,,"Issued","New","001","Final","40.733065","-73.738694","13","23","1301","4166214","4079400027","Bellerose","(40.733065, -73.738694)"
"421305643","NB","2019-06-21T00:00:00.000","4617461","Queens","56-33","CLOVERDALE BLVD","07512","00019","11364","1",,"Issued","New","001","Final","40.754320","-73.753272","11","23","138501","4161259","4075120019","Oakland Gardens","(40.75432, -73.753272)"
"421660447","A1","2019-06-21T00:00:00.000","4079983","Queens","117-14","QUEENS BLVD.","03346","00019","11375",,,"Issued","New","004","Temporary","40.715322","-73.832514","6","29","76902","4079983","4033460019","Forest Hills","(40.715322, -73.832514)"
"421241784","A1","2019-06-21T00:00:00.000","4005419","Queens","8-11","43RD ROAD","00485","00001","11101",,,"Issued","New","003","Temporary","40.752337","-73.950726","2","26","19","4005419","4004850001","Hunters Point-Sunnyside-West Maspeth","(40.752337, -73.950726)"
"421678866","A1","2019-06-21T00:00:00.000","4214437","Queens","138-29","LLOYD ROAD","10019","00160","11435","2","1","Issued","New","001","Final","40.693169","-73.809123","12","28","206","4214437","4100190160","Jamaica","(40.693169, -73.809123)"
"520132963","NB","2019-06-21T00:00:00.000","5170988","Staten Island","7","NAVY PIER COURT","00487","00020","10304","467",,"Issued","New","014","Temporary","40.628891","-74.074448","1","49","21","5000000","5004877501","Stapleton-Rosebank","(40.628891, -74.074448)"
"421165303","A1","2019-06-21T00:00:00.000","4000697","Queens","27-28","THOMSON AVENUE","00082","07501","11101","237","237","Issued","New","005","Temporary","40.746196","-73.942029","2","26","19","4000697","4000827501","Hunters Point-Sunnyside-West Maspeth","(40.746196, -73.942029)"
"321500853","A1","2019-08-27T00:00:00.000","3013917","Brooklyn","5224","5 AVENUE","00807","00046","11220","0","0","Issued","New","001","Temporary","40.643811","-74.011679","7","38","76","3013917","3008070046","Sunset Park West","
,  
(40.643811, -74.011679)"
"101236002","NB","2019-08-27T00:00:00.000","1087072","Manhattan","240","RIVERSIDE BOULEVARD","01171","00120","10069","174",,"Issued","New","063","Temporary","40.780478","-73.987337","7","6","159","1087072","1011717503","Lincoln Square","
,  
(40.780478, -73.987337)"
"421200113","A1","2019-08-27T00:00:00.000","4140099","Queens","141-20","BOOTH MEMORIAL AV","06402","00022","11355","2","1","Issued","New","001","Final","40.746024","-73.824161","7","20","799","4140099","4064020022","Queensboro Hill","
,  
(40.746024, -73.824161)"
"104930461","A1","2019-08-27T00:00:00.000","1030865","Manhattan","222","WEST   77 STREET","01168","00044","10024","317","407","Issued","New","036","Temporary","40.782176","-73.980115","7","6","163","1030865","1011680044","Upper West Side","
,  
(40.782176, -73.980115)"
"321473286","A1","2019-08-27T00:00:00.000","3031522","Brooklyn","711","NOSTRAND AVENUE","01241","00001","11216","10","9","Issued","New","003","Temporary","40.672950","-73.950201","8","36","31701","3031522","3012410001","Crown Heights North","
,  
(40.67295, -73.950201)"
"122496557","A1","2019-08-27T00:00:00.000","1016252","Manhattan","270","PARK AVE SOUTH","00850","00039","10010","73","73","Issued","New","003","Temporary","40.739024","-73.987226","5","2","56","1016252","1008500039","Hudson Yards-Chelsea-Flatiron-Union Square","
,  
(40.739024, -73.987226)"
"220384849","A1","2019-08-27T00:00:00.000","2122917","Bronx","3120","CORLEAR AVENUE","05708","07501","10463","48","48","Issued","New","010","Temporary","40.880730","-73.907294","8","11","289","2122917","2057087501","Spuyten Duyvil-Kingsbridge","
,  
(40.88073, -73.907294)"
"402889843","NB","2019-08-27T00:00:00.000","4597303","Queens","360","SENECA AVENUE","03425","00007","11385","0",,"Issued","New","016","Temporary","40.707316","-73.915329","5","34","539","4597303","4034250007","Ridgewood","
,  
(40.707316, -73.915329)"
"122135439","A1","2019-08-27T00:00:00.000","1001015","Manhattan","80","MAIDEN LANE","00042","00031","10038",,,"Issued","New","016","Temporary","40.707116","-74.007329","1","1","7","1001015","1000420031","Battery Park City-Lower Manhattan","
,  
(40.707116, -74.007329)"
"122977458","A1","2019-08-27T00:00:00.000","1054160","Manhattan","10","EAST 128TH STREET","01752","00066","10035","5","6","Issued","New","001","Final","40.808132","-73.940397","11","9","206","1054160","1017520066","Central Harlem North-Polo Grounds","
,  
(40.808132, -73.940397)"
"321614801","A1","2019-08-27T00:00:00.000","3114592","Brooklyn","115","OCEAN AVENUE","05026","00039","11225","95","90","Issued","New","003","Temporary","40.659936","-73.962710","9","40","79802","3114592","3050260039","Prospect Lefferts Gardens-Wingate","
,  
(40.659936, -73.96271)"
"120127264","A1","2019-08-27T00:00:00.000","1011850","Manhattan","535","HUDSON STREET","00632","00055","10014","29","30","Issued","New","020","Temporary","40.734545","-74.006174","2","3","75","1011850","1006320055","West Village","
,  
(40.734545, -74.006174)"
"321192632","A1","2019-08-27T00:00:00.000","3397387","Brooklyn","135","COFFEY STREET","00597","00009","11231","20","20","Issued","New","001","Temporary","40.676786","-74.014958","6","38","53","3397387","3005970009","Carroll Gardens-Columbia Street-Red Hook","
,  
(40.676786, -74.014958)"
"421615498","NB","2019-08-27T00:00:00.000","4108572","Queens","32-11","146 STREET","04799","00012","11354","1",,"Issued","New","001","Final","40.769438","-73.821576","7","19","1159","4108572","4047990012","Murray Hill","
,  
(40.769438, -73.821576)"
"121184645","NB","2019-08-27T00:00:00.000","1801308","Manhattan","688","BROADWAY","00531","00004","10012","16",,"Issued","New","011","Temporary","40.728073","-73.994527","2","1","5502","1000000","1005310004","West Village","
,  
(40.728073, -73.994527)"
"100371688","A1","2019-06-21T00:00:00.000","1035334","Manhattan","120","PARK AVENUE","01276","00033","10017",,,"Issued","New","040","Temporary","40.751684","-73.978428","5","4","82","1035334","1012760033","Murray Hill-Kips Bay","(40.751684, -73.978428)"
"103827325","A1","2019-06-21T00:00:00.000","1034499","Manhattan","58","WEST   48 STREET","01263","00065","10036","6",,"Issued","New","007","Temporary","40.758189","-73.980281","5","4","96","1034499","1012630065","Midtown-Midtown South","(40.758189, -73.980281)"
"104810849","A1","2019-06-21T00:00:00.000","1079153","Manhattan","270","BROADWAY","00135","07504","10007","88",,"Issued","New","029","Temporary","40.714022","-74.006442","1","1","21","1079153","1001357504","SoHo-TriBeCa-Civic Center-Little Italy","(40.714022, -74.006442)"
"410147176","NB","2019-06-21T00:00:00.000","4864797","Queens","136-46","61 ROAD","06386","00021","11367","0","0","Issued","New","001","Final","40.742156","-73.829523","7","24","80302","4000000","4063860021","Queensboro Hill","(40.742156, -73.829523)"
"220239739","NB","2019-06-21T00:00:00.000","2119957","Bronx","272","BAYCHESTER AVE","05141","00012","10475",,,"Issued","New","014","Temporary","40.866362","-73.830637","10","12","46201","2000000","2051410012","Co-op City","(40.866362, -73.830637)"
"121329393","A1","2019-06-21T00:00:00.000","1024818","Manhattan","790","SEVENTH AVENUE","01023","00029","10019","665","665","Issued","New","013","Temporary","40.762005","-73.982612","5","4","131","1024818","1010230029","Midtown-Midtown South","(40.762005, -73.982612)"
"220092682","A1","2019-06-21T00:00:00.000","2094224","Bronx","2146","BARTOW AVENUE","05141","00810","10475",,,"Issued","New","021","Temporary","40.869324","-73.825047","10","12","46201","2103850","2051410810","Co-op City","(40.869324, -73.825047)"
"122138365","A1","2019-06-21T00:00:00.000","1015916","Manhattan","70","WEST 36TH STREET","00837","07501","10018",,,"Issued","New","017","Temporary","40.750744","-73.986072","5","4","84","1015916","1008377501","Midtown-Midtown South","(40.750744, -73.986072)"
"401846883","NB","2019-06-21T00:00:00.000","4615773","Queens","327","BEACH   65 STREET","15910","00058","11692","3",,"Issued","New","001","Final","40.592184","-73.794091","14","31","964","4000000","4159100057","Hammels-Arverne-Edgemere","(40.592184, -73.794091)"
"110079842","A1","2019-06-21T00:00:00.000","1083745","Manhattan","407","WEST   42 STREET","01052","00001","10036","828","828","Issued","New","022","Temporary","40.758616","-73.993051","4","3","121","1083745","1010520001","Clinton","(40.758616, -73.993051)"
"121187090","NB","2019-06-21T00:00:00.000","1089419","Manhattan","19","EAST HOUSTON STREET","00511","00019","10012",,,"Issued","New","003","Temporary","40.725235","-73.995988","2","1","43","1000000","1005110019","SoHo-TriBeCa-Civic Center-Little Italy","(40.725235, -73.995988)"
"220414941","A1","2019-06-21T00:00:00.000","2007764","Bronx","321","EAST TREMONT AVE","02814","00017","10457","20",,"Issued","New","017","Temporary","40.848558","-73.902553","5","15","381","2007764","2028140017","Mount Hope","(40.848558, -73.902553)"
"420648295","NB","2019-06-21T00:00:00.000","4824676","Queens","6241","FOREST AVENUE","03492","00025","11385","42",,"Issued","New","002","Temporary","40.712686","-73.905969","5","30","595","4000000","4034920025","Ridgewood","(40.712686, -73.905969)"
"122485596","A1","2019-06-21T00:00:00.000","1013043","Manhattan","111","EIGHTH AVENUE","00739","00001","10011",,,"Issued","New","016","Temporary","40.740704","-74.001844","4","3","83","1013043","1007390001","Hudson Yards-Chelsea-Flatiron-Union Square","(40.740704, -74.001844)"
"421035533","NB","2019-06-21T00:00:00.000","4169991","Queens","240-11","MARYLAND RD","08170","00037","11362","1",,"Issued","New","001","Final","40.760741","-73.743798","11","19","150701","4169991","4081700037","Douglas Manor-Douglaston-Little Neck","(40.760741, -73.743798)"
"101084041","A1","2019-06-21T00:00:00.000","1017815","Manhattan","116","EAST   16 STREET","00871","00070","10003",,,"Issued","New","009","Temporary","40.735480","-73.988280","5","2","50","1017815","1008710070","Gramercy","(40.73548, -73.98828)"
"104015646","A1","2019-06-21T00:00:00.000","1015845","Manhattan","37","WEST   32 STREET","00834","00021","10001",,,"Issued","New","007","Temporary","40.747637","-73.986610","5","4","76","1015845","1008340021","Midtown-Midtown South","(40.747637, -73.98661)"
