"borough","borough_name","block","lot","zip","serv_order_type","permit_description","permit_no","dateissued"
"2","BRONX","5034","50","104660000","POSIN","SEWER PERMIT-INSTALL","925810","2021-07-07T00:00:00.000"
"2","BRONX","5080","48","104700000","POTAP","PERMIT-TAP","927141","2021-07-26T00:00:00.000"
"2","BRONX","5293","1","104650000","POTAP","PERMIT-TAP","926814","2021-07-22T00:00:00.000"
"2","BRONX","5293","1","104650000","POTAP","PERMIT-TAP","926816","2021-07-22T00:00:00.000"
"2","BRONX","5293","1","104650000","POTAP","PERMIT-TAP","926817","2021-07-22T00:00:00.000"
"2","BRONX","5643","67","104510000","POSIN","SEWER PERMIT-INSTALL","925879","2021-07-08T00:00:00.000"
"2","BRONX","5644","258","104510462","POSIN","SEWER PERMIT-INSTALL","926872","2021-07-22T00:00:00.000"
"2","BRONX","5731","863","104510000","POTAP","PERMIT-TAP","925637","2021-07-06T00:00:00.000"
"2","BRONX","99988","626","104510000","POTAP","PERMIT-TAP","926426","2021-07-16T00:00:00.000"
"2","BRONX","99999","9999","104510000","POSCA","SEWER PERMIT-CTCH BASIN/MAN","926513","2021-07-19T00:00:00.000"
"3","BROOKLYN","12","1","112010000","POTAP","PERMIT-TAP","927276","2021-07-27T00:00:00.000"
"3","BROOKLYN","12","1","112010000","POTAP","PERMIT-TAP","927277","2021-07-27T00:00:00.000"
"3","BROOKLYN","119","55","112010000","POSIN","SEWER PERMIT-INSTALL","926229","2021-07-14T00:00:00.000"
"3","BROOKLYN","140","7503","112010000","POTAP","PERMIT-TAP","926966","2021-07-23T00:00:00.000"
"3","BROOKLYN","140","7503","112010000","POTAP","PERMIT-TAP","926968","2021-07-23T00:00:00.000"
"3","BROOKLYN","145","46","112011120","POTAP","PERMIT-TAP","925471","2021-07-01T00:00:00.000"
"3","BROOKLYN","182","18","112010000","POSIN","SEWER PERMIT-INSTALL","926230","2021-07-14T00:00:00.000"
"3","BROOKLYN","198","38","112170000","POTAP","PERMIT-TAP","926116","2021-07-13T00:00:00.000"
"3","BROOKLYN","262","24","112010000","POSIN","SEWER PERMIT-INSTALL","926360","2021-07-15T00:00:00.000"
"3","BROOKLYN","284","7","112010000","POTAP","PERMIT-TAP","927249","2021-07-27T00:00:00.000"
"3","BROOKLYN","284","7","112010000","POTAP","PERMIT-TAP","927251","2021-07-27T00:00:00.000"
"3","BROOKLYN","284","7","112010000","POTAP","PERMIT-TAP","927271","2021-07-27T00:00:00.000"
"3","BROOKLYN","284","7","112010000","POTAP","PERMIT-TAP","927272","2021-07-27T00:00:00.000"
"3","BROOKLYN","297","31","112010000","POTAP","PERMIT-TAP","926117","2021-07-13T00:00:00.000"
"3","BROOKLYN","299","11","112010000","POSPL","SEWER PERMIT-PLUG","926953","2021-07-23T00:00:00.000"
"3","BROOKLYN","391","52","112010000","POSIN","SEWER PERMIT-INSTALL","925572","2021-07-01T00:00:00.000"
"3","BROOKLYN","391","52","112010000","POSIN","SEWER PERMIT-INSTALL","925573","2021-07-01T00:00:00.000"
"3","BROOKLYN","395","30","112170000","POTAP","PERMIT-TAP","926089","2021-07-12T00:00:00.000"
"3","BROOKLYN","395","30","112170000","POTAP","PERMIT-TAP","926090","2021-07-12T00:00:00.000"
"3","BROOKLYN","396","12","112010000","POSIN","SEWER PERMIT-INSTALL","925744","2021-07-07T00:00:00.000"
"3","BROOKLYN","408","35","112310000","POSIN","SEWER PERMIT-INSTALL","927135","2021-07-26T00:00:00.000"
"3","BROOKLYN","412","50","112170000","POSPL","SEWER PERMIT-PLUG","927048","2021-07-24T00:00:00.000"
"3","BROOKLYN","414","26","112310000","POSIN","SEWER PERMIT-INSTALL","926690","2021-07-21T00:00:00.000"
"3","BROOKLYN","414","50","112310000","POSIN","SEWER PERMIT-INSTALL","926774","2021-07-21T00:00:00.000"
"3","BROOKLYN","440","1","112150000","POSPL","SEWER PERMIT-PLUG","927474","2021-07-29T00:00:00.000"
"3","BROOKLYN","440","21","112150000","POSPL","SEWER PERMIT-PLUG","927630","2021-07-31T00:00:00.000"
"3","BROOKLYN","453","31","112380000","POSIN","SEWER PERMIT-INSTALL","927172","2021-07-26T00:00:00.000"
"3","BROOKLYN","546","42","112310000","POSIN","SEWER PERMIT-INSTALL","927504","2021-07-29T00:00:00.000"
"3","BROOKLYN","546","42","112310000","POTAP","PERMIT-TAP","927532","2021-07-30T00:00:00.000"
"3","BROOKLYN","555","104","112310000","POSIN","SEWER PERMIT-INSTALL","925891","2021-07-08T00:00:00.000"
"3","BROOKLYN","575","1","112311123","POSIN","SEWER PERMIT-INSTALL","926840","2021-07-22T00:00:00.000"
"3","BROOKLYN","577","23","112310000","POSIN","SEWER PERMIT-INSTALL","927406","2021-07-28T00:00:00.000"
"3","BROOKLYN","623","1","112310000","POTAP","PERMIT-TAP","925954","2021-07-09T00:00:00.000"
"3","BROOKLYN","634","46","112150000","POSPL","SEWER PERMIT-PLUG","927258","2021-07-27T00:00:00.000"
"3","BROOKLYN","635","11","112380000","POTAP","PERMIT-TAP","925636","2021-07-06T00:00:00.000"
"3","BROOKLYN","635","13","112320000","POSPL","SEWER PERMIT-PLUG","926231","2021-07-14T00:00:00.000"
"3","BROOKLYN","635","13","112320000","POSPL","SEWER PERMIT-PLUG","926779","2021-07-21T00:00:00.000"
"3","BROOKLYN","635","13","112320000","POSPL","SEWER PERMIT-PLUG","926780","2021-07-21T00:00:00.000"
"3","BROOKLYN","635","13","112320000","POSPL","SEWER PERMIT-PLUG","926781","2021-07-21T00:00:00.000"
"3","BROOKLYN","637","1","112320000","POSPL","SEWER PERMIT-PLUG","927611","2021-07-31T00:00:00.000"
"3","BROOKLYN","638","10","112320000","POTAP","PERMIT-TAP","925590","2021-07-02T00:00:00.000"
"3","BROOKLYN","641","88","112321114","POSPL","SEWER PERMIT-PLUG","927377","2021-07-28T00:00:00.000"
"3","BROOKLYN","669","1","112320000","POSIN","SEWER PERMIT-INSTALL","926854","2021-07-22T00:00:00.000"
"3","BROOKLYN","677","40","112320000","POSIN","SEWER PERMIT-INSTALL","925579","2021-07-01T00:00:00.000"
"3","BROOKLYN","677","40","112320000","POSPL","SEWER PERMIT-PLUG","925580","2021-07-01T00:00:00.000"
"3","BROOKLYN","740","31","112200000","POTAP","PERMIT-TAP","925508","2021-07-01T00:00:00.000"
"3","BROOKLYN","742","70","112200000","POTAP","PERMIT-TAP","925861","2021-07-08T00:00:00.000"
"3","BROOKLYN","742","71","112200000","POTAP","PERMIT-TAP","925873","2021-07-08T00:00:00.000"
"3","BROOKLYN","742","72","112200000","POTAP","PERMIT-TAP","925991","2021-07-09T00:00:00.000"
"3","BROOKLYN","786","26","112200000","POTAP","PERMIT-TAP","926328","2021-07-15T00:00:00.000"
"3","BROOKLYN","798","34","112200000","POSIN","SEWER PERMIT-INSTALL","926586","2021-07-20T00:00:00.000"
"3","BROOKLYN","804","6","112320000","POTAP","PERMIT-TAP","927129","2021-07-26T00:00:00.000"
"3","BROOKLYN","826","64","112200000","POTAP","PERMIT-TAP","926343","2021-07-15T00:00:00.000"
"3","BROOKLYN","918","43","112320000","POSIN","SEWER PERMIT-INSTALL","926601","2021-07-20T00:00:00.000"
"3","BROOKLYN","928","43","112170000","POSIN","SEWER PERMIT-INSTALL","925866","2021-07-08T00:00:00.000"
"3","BROOKLYN","932","34","112170000","POTAP","PERMIT-TAP","925844","2021-07-08T00:00:00.000"
"3","BROOKLYN","943","5","112170000","POSIN","SEWER PERMIT-INSTALL","926921","2021-07-23T00:00:00.000"
"3","BROOKLYN","943","9","112170000","POSIN","SEWER PERMIT-INSTALL","927192","2021-07-26T00:00:00.000"
"3","BROOKLYN","943","11","112170000","POTAP","PERMIT-TAP","926653","2021-07-21T00:00:00.000"
"3","BROOKLYN","943","11","112170000","POTAP","PERMIT-TAP","926655","2021-07-21T00:00:00.000"
"3","BROOKLYN","1016","42","112150000","POSPL","SEWER PERMIT-PLUG","926318","2021-07-15T00:00:00.000"
"3","BROOKLYN","1030","49","112150000","POSIN","SEWER PERMIT-INSTALL","926991","2021-07-23T00:00:00.000"
"3","BROOKLYN","1033","63","112380000","POTAP","PERMIT-TAP","926503","2021-07-19T00:00:00.000"
"3","BROOKLYN","1053","79","112150000","POSPL","SEWER PERMIT-PLUG","927362","2021-07-28T00:00:00.000"
"3","BROOKLYN","1053","86","112150000","POSPL","SEWER PERMIT-PLUG","927351","2021-07-28T00:00:00.000"
"3","BROOKLYN","1095","24","112150000","POTAP","PERMIT-TAP","926732","2021-07-21T00:00:00.000"
"3","BROOKLYN","1108","4","112150000","POTAP","PERMIT-TAP","926069","2021-07-12T00:00:00.000"
"3","BROOKLYN","1129","50","112380000","POTAP","PERMIT-TAP","927321","2021-07-28T00:00:00.000"
"3","BROOKLYN","1129","50","112380000","POTAP","PERMIT-TAP","927322","2021-07-28T00:00:00.000"
"3","BROOKLYN","1133","32","112380000","POTAP","PERMIT-TAP","926249","2021-07-15T00:00:00.000"
"3","BROOKLYN","1133","32","112380000","POTAP","PERMIT-TAP","926252","2021-07-15T00:00:00.000"
"3","BROOKLYN","1139","26","112380000","POSPL","SEWER PERMIT-PLUG","927349","2021-07-28T00:00:00.000"
"3","BROOKLYN","1181","60","112380000","POTAP","PERMIT-TAP","927579","2021-07-30T00:00:00.000"
"3","BROOKLYN","1227","67","112160000","POTAP","PERMIT-TAP","925526","2021-07-01T00:00:00.000"
"3","BROOKLYN","1258","16","112130000","POSIN","SEWER PERMIT-INSTALL","927017","2021-07-23T00:00:00.000"
"3","BROOKLYN","1260","27","112380000","POTAP","PERMIT-TAP","926072","2021-07-12T00:00:00.000"
"3","BROOKLYN","1273","71","112250000","POTAP","PERMIT-TAP","925615","2021-07-02T00:00:00.000"
"3","BROOKLYN","1373","64","112130000","POTAP","PERMIT-TAP","925487","2021-07-01T00:00:00.000"
"3","BROOKLYN","1385","63","112130000","POTAP","PERMIT-TAP","926497","2021-07-19T00:00:00.000"
"3","BROOKLYN","1406","17","112130000","POTAP","PERMIT-TAP","926108","2021-07-12T00:00:00.000"
"3","BROOKLYN","1448","37","112330000","POTAP","PERMIT-TAP","926678","2021-07-21T00:00:00.000"
"3","BROOKLYN","1454","66","112330000","POSIN","SEWER PERMIT-INSTALL","927050","2021-07-24T00:00:00.000"
"3","BROOKLYN","1481","52","112210000","POSIN","SEWER PERMIT-INSTALL","926800","2021-07-22T00:00:00.000"
"3","BROOKLYN","1520","39","112330000","POTAP","PERMIT-TAP","926557","2021-07-20T00:00:00.000"
"3","BROOKLYN","1535","25","112070000","POTAP","PERMIT-TAP","927569","2021-07-30T00:00:00.000"
"3","BROOKLYN","1535","25","112070000","POTAP","PERMIT-TAP","927570","2021-07-30T00:00:00.000"
"3","BROOKLYN","1551","66","112330000","POSIN","SEWER PERMIT-INSTALL","926946","2021-07-23T00:00:00.000"
"3","BROOKLYN","1551","67","112330000","POTAP","PERMIT-TAP","926081","2021-07-12T00:00:00.000"
"3","BROOKLYN","1551","67","112330000","POSIN","SEWER PERMIT-INSTALL","926945","2021-07-23T00:00:00.000"
"3","BROOKLYN","1553","25","112330000","POTAP","PERMIT-TAP","925470","2021-07-01T00:00:00.000"
"3","BROOKLYN","1553","27","112381233","POTAP","PERMIT-TAP","927603","2021-07-30T00:00:00.000"
"3","BROOKLYN","1556","25","112330000","POSIN","SEWER PERMIT-INSTALL","926782","2021-07-21T00:00:00.000"
"3","BROOKLYN","1557","38","112330000","POSIN","SEWER PERMIT-INSTALL","925733","2021-07-07T00:00:00.000"
"3","BROOKLYN","1557","38","112330000","POSIN","SEWER PERMIT-INSTALL","925736","2021-07-07T00:00:00.000"
"3","BROOKLYN","1589","6","112380000","POSIN","SEWER PERMIT-INSTALL","927618","2021-07-31T00:00:00.000"
"3","BROOKLYN","1624","23","112210000","POTAP","PERMIT-TAP","925808","2021-07-07T00:00:00.000"
"3","BROOKLYN","1646","45","112210000","POSIN","SEWER PERMIT-INSTALL","926567","2021-07-20T00:00:00.000"
"3","BROOKLYN","1670","49","112330000","POTAP","PERMIT-TAP","926832","2021-07-22T00:00:00.000"
"3","BROOKLYN","1710","16","112330000","POSIN","SEWER PERMIT-INSTALL","926603","2021-07-20T00:00:00.000"
"3","BROOKLYN","1710","16","112330000","POSPL","SEWER PERMIT-PLUG","926604","2021-07-20T00:00:00.000"
"3","BROOKLYN","1713","1","112330000","POTAP","PERMIT-TAP","925558","2021-07-01T00:00:00.000"
"3","BROOKLYN","1755","45","112060000","POTAP","PERMIT-TAP","925524","2021-07-01T00:00:00.000"
"3","BROOKLYN","1806","30","112380000","POSIN","SEWER PERMIT-INSTALL","926663","2021-07-21T00:00:00.000"
"3","BROOKLYN","1814","32","112160000","POTAP","PERMIT-TAP","925955","2021-07-09T00:00:00.000"
"3","BROOKLYN","1814","72","112160000","POSPL","SEWER PERMIT-PLUG","926321","2021-07-15T00:00:00.000"
"3","BROOKLYN","1834","30","112160000","POTAP","PERMIT-TAP","926027","2021-07-09T00:00:00.000"
"3","BROOKLYN","1834","30","112160000","POTAP","PERMIT-TAP","926030","2021-07-09T00:00:00.000"
"3","BROOKLYN","1840","1","112160000","POSIN","SEWER PERMIT-INSTALL","926856","2021-07-22T00:00:00.000"
"3","BROOKLYN","1860","2","112160000","POSIN","SEWER PERMIT-INSTALL","927175","2021-07-26T00:00:00.000"
"3","BROOKLYN","1860","85","112160000","POSIN","SEWER PERMIT-INSTALL","925968","2021-07-09T00:00:00.000"
"3","BROOKLYN","1884","40","112380000","POSIN","SEWER PERMIT-INSTALL","927007","2021-07-23T00:00:00.000"
"3","BROOKLYN","1884","48","112050000","POSIN","SEWER PERMIT-INSTALL","927008","2021-07-23T00:00:00.000"
"3","BROOKLYN","1892","78","112050000","POSIN","SEWER PERMIT-INSTALL","925754","2021-07-07T00:00:00.000"
"3","BROOKLYN","1912","22","112050000","POSIN","SEWER PERMIT-INSTALL","926812","2021-07-22T00:00:00.000"
"3","BROOKLYN","1927","33","112050000","POSIN","SEWER PERMIT-INSTALL","927287","2021-07-27T00:00:00.000"
"3","BROOKLYN","1952","7","112380000","POTAP","PERMIT-TAP","927118","2021-07-26T00:00:00.000"
"3","BROOKLYN","1960","11","112380000","POSIN","SEWER PERMIT-INSTALL","925534","2021-07-01T00:00:00.000"
"3","BROOKLYN","1960","59","112380000","POSIN","SEWER PERMIT-INSTALL","927369","2021-07-28T00:00:00.000"
"3","BROOKLYN","1960","60","112380000","POSIN","SEWER PERMIT-INSTALL","927366","2021-07-28T00:00:00.000"
"3","BROOKLYN","1960","61","112380000","POSIN","SEWER PERMIT-INSTALL","927371","2021-07-28T00:00:00.000"
"3","BROOKLYN","1960","62","112380000","POSIN","SEWER PERMIT-INSTALL","927370","2021-07-28T00:00:00.000"
"3","BROOKLYN","1960","63","112380000","POSIN","SEWER PERMIT-INSTALL","927372","2021-07-28T00:00:00.000"
"3","BROOKLYN","1960","64","112380000","POSIN","SEWER PERMIT-INSTALL","927190","2021-07-26T00:00:00.000"
"3","BROOKLYN","1972","1","112380000","POSIN","SEWER PERMIT-INSTALL","927485","2021-07-29T00:00:00.000"
"3","BROOKLYN","1972","10","112380000","POSIN","SEWER PERMIT-INSTALL","926566","2021-07-20T00:00:00.000"
"3","BROOKLYN","1990","9","112380000","POSIN","SEWER PERMIT-INSTALL","925666","2021-07-06T00:00:00.000"
"3","BROOKLYN","1990","9","112380000","POSPL","SEWER PERMIT-PLUG","925667","2021-07-06T00:00:00.000"
"3","BROOKLYN","1997","60","112380000","POSIN","SEWER PERMIT-INSTALL","926882","2021-07-22T00:00:00.000"
"3","BROOKLYN","2010","53","112380000","POSIN","SEWER PERMIT-INSTALL","926722","2021-07-21T00:00:00.000"
"3","BROOKLYN","2015","26","112380000","POTAP","PERMIT-TAP","926196","2021-07-14T00:00:00.000"
"3","BROOKLYN","2015","26","112380000","POTAP","PERMIT-TAP","926197","2021-07-14T00:00:00.000"
"3","BROOKLYN","2032","15","112050000","POSIN","SEWER PERMIT-INSTALL","926576","2021-07-20T00:00:00.000"
"3","BROOKLYN","2032","15","112050000","POSPL","SEWER PERMIT-PLUG","926595","2021-07-20T00:00:00.000"
"3","BROOKLYN","2095","10","112170000","POTAP","PERMIT-TAP","926802","2021-07-22T00:00:00.000"
"3","BROOKLYN","2095","10","112170000","POTAP","PERMIT-TAP","926805","2021-07-22T00:00:00.000"
"3","BROOKLYN","2095","25","112010000","POTAP","PERMIT-TAP","926480","2021-07-19T00:00:00.000"
"3","BROOKLYN","2095","26","112170000","POTAP","PERMIT-TAP","926711","2021-07-21T00:00:00.000"
"3","BROOKLYN","2095","26","112170000","POTAP","PERMIT-TAP","926713","2021-07-21T00:00:00.000"
"3","BROOKLYN","2095","26","112170000","POTAP","PERMIT-TAP","926715","2021-07-21T00:00:00.000"
"3","BROOKLYN","2095","26","112170000","POTAP","PERMIT-TAP","926716","2021-07-21T00:00:00.000"
"3","BROOKLYN","2134","1","112110000","POSPL","SEWER PERMIT-PLUG","927492","2021-07-29T00:00:00.000"
"3","BROOKLYN","2134","1","112110000","POSPL","SEWER PERMIT-PLUG","927493","2021-07-29T00:00:00.000"
"3","BROOKLYN","2134","1","112110000","POSPL","SEWER PERMIT-PLUG","927494","2021-07-29T00:00:00.000"
"3","BROOKLYN","2134","1","112110000","POSPL","SEWER PERMIT-PLUG","927495","2021-07-29T00:00:00.000"
"3","BROOKLYN","2200","6","112110000","POTAP","PERMIT-TAP","925823","2021-07-08T00:00:00.000"
"3","BROOKLYN","2200","6","112110000","POTAP","PERMIT-TAP","925824","2021-07-08T00:00:00.000"
"3","BROOKLYN","2231","14","112060000","POSPL","SEWER PERMIT-PLUG","927609","2021-07-31T00:00:00.000"
"3","BROOKLYN","2237","32","112381120","POSIN","SEWER PERMIT-INSTALL","926806","2021-07-22T00:00:00.000"
"3","BROOKLYN","2242","45","112060000","POTAP","PERMIT-TAP","925721","2021-07-07T00:00:00.000"
"3","BROOKLYN","2287","1","112110000","POSIN","SEWER PERMIT-INSTALL","926082","2021-07-12T00:00:00.000"
"3","BROOKLYN","2287","1","112110000","POSIN","SEWER PERMIT-INSTALL","926083","2021-07-12T00:00:00.000"
"3","BROOKLYN","2312","23","112110000","POTAP","PERMIT-TAP","926495","2021-07-19T00:00:00.000"
"3","BROOKLYN","2312","23","112110000","POTAP","PERMIT-TAP","926496","2021-07-19T00:00:00.000"
"3","BROOKLYN","2321","7","112110000","POSPL","SEWER PERMIT-PLUG","927147","2021-07-26T00:00:00.000"
"3","BROOKLYN","2323","53","112110000","POSIN","SEWER PERMIT-INSTALL","927053","2021-07-24T00:00:00.000"
"3","BROOKLYN","2329","6","112110000","POTAP","PERMIT-TAP","926471","2021-07-19T00:00:00.000"
"3","BROOKLYN","2329","6","112110000","POTAP","PERMIT-TAP","927310","2021-07-28T00:00:00.000"
"3","BROOKLYN","2336","14","112110000","POTAP","PERMIT-TAP","927538","2021-07-30T00:00:00.000"
"3","BROOKLYN","2375","23","112110000","POSIN","SEWER PERMIT-INSTALL","926933","2021-07-23T00:00:00.000"
"3","BROOKLYN","2379","16","112110000","POSPL","SEWER PERMIT-PLUG","926862","2021-07-22T00:00:00.000"
"3","BROOKLYN","2379","19","112490000","POSPL","SEWER PERMIT-PLUG","926863","2021-07-22T00:00:00.000"
"3","BROOKLYN","2417","37","112490000","POSPL","SEWER PERMIT-PLUG","926317","2021-07-15T00:00:00.000"
"3","BROOKLYN","2436","22","112380000","POTAP","PERMIT-TAP","926407","2021-07-16T00:00:00.000"
"3","BROOKLYN","2472","21","112110000","POTAP","PERMIT-TAP","926457","2021-07-16T00:00:00.000"
"3","BROOKLYN","2472","21","112110000","POTAP","PERMIT-TAP","926460","2021-07-16T00:00:00.000"
"3","BROOKLYN","2472","21","112110000","POTAP","PERMIT-TAP","926461","2021-07-16T00:00:00.000"
"3","BROOKLYN","2495","57","112220000","POTAP","PERMIT-TAP","926055","2021-07-12T00:00:00.000"
"3","BROOKLYN","2504","10","112220000","POSIN","SEWER PERMIT-INSTALL","926773","2021-07-21T00:00:00.000"
"3","BROOKLYN","2512","55","112220000","POSIN","SEWER PERMIT-INSTALL","926228","2021-07-14T00:00:00.000"
"3","BROOKLYN","2523","58","112220000","POSPL","SEWER PERMIT-PLUG","927505","2021-07-29T00:00:00.000"
"3","BROOKLYN","2538","1","112220000","POSPL","SEWER PERMIT-PLUG","925885","2021-07-08T00:00:00.000"
"3","BROOKLYN","2538","1","112220000","POTAP","PERMIT-TAP","926614","2021-07-21T00:00:00.000"
"3","BROOKLYN","2608","78","112220000","POTAP","PERMIT-TAP","926529","2021-07-20T00:00:00.000"
"3","BROOKLYN","2608","78","112220000","POTAP","PERMIT-TAP","926530","2021-07-20T00:00:00.000"
"3","BROOKLYN","2623","16","112220000","POSPL","SEWER PERMIT-PLUG","926841","2021-07-22T00:00:00.000"
"3","BROOKLYN","2641","1","112220000","POTAP","PERMIT-TAP","927292","2021-07-27T00:00:00.000"
"3","BROOKLYN","2641","3","112220000","POTAP","PERMIT-TAP","925584","2021-07-02T00:00:00.000"
"3","BROOKLYN","2661","16","112220000","POSPL","SEWER PERMIT-PLUG","926962","2021-07-23T00:00:00.000"
"3","BROOKLYN","2694","21","112220000","POTAP","PERMIT-TAP","927443","2021-07-29T00:00:00.000"
"3","BROOKLYN","2720","24","112220000","POSPL","SEWER PERMIT-PLUG","927624","2021-07-31T00:00:00.000"
"3","BROOKLYN","2720","24","112220000","POSIN","SEWER PERMIT-INSTALL","927625","2021-07-31T00:00:00.000"
"3","BROOKLYN","2724","18","112220000","POSIN","SEWER PERMIT-INSTALL","927144","2021-07-26T00:00:00.000"
"3","BROOKLYN","2738","2","112110000","POSPL","SEWER PERMIT-PLUG","925577","2021-07-01T00:00:00.000"
"3","BROOKLYN","2751","19","112110000","POTAP","PERMIT-TAP","926787","2021-07-22T00:00:00.000"
"3","BROOKLYN","2751","19","112110000","POSPL","SEWER PERMIT-PLUG","927412","2021-07-28T00:00:00.000"
"3","BROOKLYN","2751","22","112110000","POTAP","PERMIT-TAP","926155","2021-07-13T00:00:00.000"
"3","BROOKLYN","2751","22","112110000","POTAP","PERMIT-TAP","926156","2021-07-13T00:00:00.000"
"3","BROOKLYN","2768","1","112110000","POSIN","SEWER PERMIT-INSTALL","927035","2021-07-24T00:00:00.000"
"3","BROOKLYN","2768","31","112110000","POSPL","SEWER PERMIT-PLUG","925853","2021-07-08T00:00:00.000"
"3","BROOKLYN","2770","22","112110000","POSIN","SEWER PERMIT-INSTALL","927607","2021-07-31T00:00:00.000"
"3","BROOKLYN","2776","34","112110000","POSIN","SEWER PERMIT-INSTALL","927516","2021-07-29T00:00:00.000"
"3","BROOKLYN","2780","2","112110000","POSIN","SEWER PERMIT-INSTALL","927031","2021-07-24T00:00:00.000"
"3","BROOKLYN","2831","33","112220000","POTAP","PERMIT-TAP","926106","2021-07-12T00:00:00.000"
"3","BROOKLYN","2989","32","112370000","POTAP","PERMIT-TAP","927542","2021-07-30T00:00:00.000"
"3","BROOKLYN","2989","32","112370000","POTAP","PERMIT-TAP","927543","2021-07-30T00:00:00.000"
"3","BROOKLYN","3021","15","112060000","POSPL","SEWER PERMIT-PLUG","927191","2021-07-26T00:00:00.000"
"3","BROOKLYN","3054","33","112060000","POSIN","SEWER PERMIT-INSTALL","926838","2021-07-22T00:00:00.000"
"3","BROOKLYN","3106","31","112060000","POTAP","PERMIT-TAP","927577","2021-07-30T00:00:00.000"
"3","BROOKLYN","3214","28","112210000","POTAP","PERMIT-TAP","926721","2021-07-21T00:00:00.000"
"3","BROOKLYN","3214","28","112210000","POTAP","PERMIT-TAP","926725","2021-07-21T00:00:00.000"
"3","BROOKLYN","3252","9","112210000","POTAP","PERMIT-TAP","926109","2021-07-13T00:00:00.000"
"3","BROOKLYN","3270","31","112370000","POSIN","SEWER PERMIT-INSTALL","926881","2021-07-22T00:00:00.000"
"3","BROOKLYN","3275","16","112210000","POTAP","PERMIT-TAP","926077","2021-07-12T00:00:00.000"
"3","BROOKLYN","3280","49","112370000","POSIN","SEWER PERMIT-INSTALL","927202","2021-07-26T00:00:00.000"
"3","BROOKLYN","3294","20","112210000","POTAP","PERMIT-TAP","926785","2021-07-22T00:00:00.000"
"3","BROOKLYN","3295","38","112210000","POSIN","SEWER PERMIT-INSTALL","926588","2021-07-20T00:00:00.000"
"3","BROOKLYN","3295","38","112210000","POSPL","SEWER PERMIT-PLUG","926602","2021-07-20T00:00:00.000"
"3","BROOKLYN","3305","16","112210000","POSPL","SEWER PERMIT-PLUG","925836","2021-07-08T00:00:00.000"
"3","BROOKLYN","3317","35","112370000","POSIN","SEWER PERMIT-INSTALL","927201","2021-07-26T00:00:00.000"
"3","BROOKLYN","3342","55","112210000","POTAP","PERMIT-TAP","927343","2021-07-28T00:00:00.000"
"3","BROOKLYN","3342","56","112210000","POTAP","PERMIT-TAP","925778","2021-07-07T00:00:00.000"
"1","NEW YORK","224","32","100130000","POTAP","PERMIT-TAP","929025","2021-08-20T00:00:00.000"
"3","BROOKLYN","3345","44","112380000","POSIN","SEWER PERMIT-INSTALL","926993","2021-07-23T00:00:00.000"
"3","BROOKLYN","3357","162","112210000","POTAP","PERMIT-TAP","926184","2021-07-13T00:00:00.000"
"3","BROOKLYN","3357","162","112210000","POSIN","SEWER PERMIT-INSTALL","927205","2021-07-26T00:00:00.000"
"3","BROOKLYN","3423","13","112070000","POSPL","SEWER PERMIT-PLUG","927508","2021-07-29T00:00:00.000"
"3","BROOKLYN","3423","48","112070000","POSPL","SEWER PERMIT-PLUG","926609","2021-07-20T00:00:00.000"
"3","BROOKLYN","3515","124","112120000","POTAP","PERMIT-TAP","927333","2021-07-28T00:00:00.000"
"3","BROOKLYN","3539","12","112380000","POTAP","PERMIT-TAP","925677","2021-07-06T00:00:00.000"
"3","BROOKLYN","3539","12","112380000","POSIN","SEWER PERMIT-INSTALL","927621","2021-07-31T00:00:00.000"
"3","BROOKLYN","3555","7","112380000","POSIN","SEWER PERMIT-INSTALL","925876","2021-07-08T00:00:00.000"
"3","BROOKLYN","3565","42","112120000","POSIN","SEWER PERMIT-INSTALL","926730","2021-07-21T00:00:00.000"
"3","BROOKLYN","3611","5","112120000","POTAP","PERMIT-TAP","925530","2021-07-01T00:00:00.000"
"3","BROOKLYN","3667","8","112070000","POSPL","SEWER PERMIT-PLUG","927204","2021-07-26T00:00:00.000"
"3","BROOKLYN","3667","9","112070000","POSPL","SEWER PERMIT-PLUG","927203","2021-07-26T00:00:00.000"
"3","BROOKLYN","3671","143","112070000","POSIN","SEWER PERMIT-INSTALL","926312","2021-07-15T00:00:00.000"
"3","BROOKLYN","3692","6","112380000","POSIN","SEWER PERMIT-INSTALL","926973","2021-07-23T00:00:00.000"
"3","BROOKLYN","3692","12","112381212","POSIN","SEWER PERMIT-INSTALL","925881","2021-07-08T00:00:00.000"
"3","BROOKLYN","3866","68","112070000","POTAP","PERMIT-TAP","927290","2021-07-27T00:00:00.000"
"3","BROOKLYN","3909","11","112080000","POSPL","SEWER PERMIT-PLUG","927411","2021-07-28T00:00:00.000"
"3","BROOKLYN","3946","45","112070000","POTAP","PERMIT-TAP","927120","2021-07-26T00:00:00.000"
"3","BROOKLYN","3946","46","112070000","POTAP","PERMIT-TAP","927448","2021-07-29T00:00:00.000"
"3","BROOKLYN","3950","17","112070000","POTAP","PERMIT-TAP","925969","2021-07-09T00:00:00.000"
"3","BROOKLYN","3950","17","112070000","POTAP","PERMIT-TAP","925971","2021-07-09T00:00:00.000"
"3","BROOKLYN","3950","17","112070000","POSIN","SEWER PERMIT-INSTALL","926703","2021-07-21T00:00:00.000"
"3","BROOKLYN","3971","51","112080000","POSIN","SEWER PERMIT-INSTALL","925892","2021-07-08T00:00:00.000"
