"building_id_espm","bbl10","facility_name","rating","bin_unique_building_identifier","address_1","address_2","city","postcode","county","total_floor_space_sq_ft","year_built","facility_type","last_modified_date","service_and_product_provider","metering_configuration","eligibility_for_energy_star","energy_star_application_status","year_s_labeled","approval_date_last_energy","current_rating_1_100","target_rating_1_100","energy_use_alerts","space_use_alerts","current_direct_ghg_emissions","current_indirect_ghg_emissions","current_total_ghg_emissions","emissions_factor_kg_co2e","current_energy_period_ending","current_water_period_ending","current_total_on_site","percent_of_electricity_from","total_avoided_ghg_emissions","total_on_site_electric","total_green_power_purchased","total_renewable_energy_sold","current_site_energy_intensity","current_total_site_energy","national_median_site_eui","target_site_energy_intensity","weather_normalized_site_eui","electricity_use_kbtu","electricity_use_kwh","natural_gas_use_kbtu","natural_gas_use_therms","district_steam_use_kbtu","fuel_oil_2_use_kbtu","fuel_oil_4_use_kbtu","fuel_oil_56_use_kbtu","diesel_2_use_kbtu","chilled_water_absorption","chilled_water_electric_driven","chilled_water_engine_driven","chilled_water_other_kbtu","district_hot_water_kbtu","temporary_data_flag","temporary_data_flag_1","temporary_data_flag_2","temporary_data_flag_natural","temporary_data_flag_district","temporary_data_flag_fuel","temporary_data_flag_fuel_1","temporary_data_flag_fuel_2","temporary_data_flag_diesel","temporary_data_flag_district_1","temporary_data_flag_district_2","difference_from_national","current_source_energy","current_total_source_energy","current_weather_normalized","national_median_source_eui","difference_from_national_1","bank_financial_institution","bank_financial_institution_1","bank_financial_institution_2","bank_financial_institution_3","bank_financial_institution_4","bank_financial_institution_5","hospital_gross_floor_area","hospital_laboratory_y_1_n","hospital_laundry_facility","hospital_maximum_number_of","hospital_number_of_buildings","full_time_equivalent_fte","number_of_staffed_beds","number_of_mri_machines","hotel_gross_floor_area_sq","hotel_floor_area_of_full","hotel_floor_area_of_gym","hotel_average_occupancy","hotel_number_of_rooms","hotel_room_density","hotel_onsite_laundry_short","hotel_quantity_of_laundry","hotel_percent_cooled","hotel_presence_of_cooking","hotel_workers_density","house_of_worship_gross_floor","house_of_worship_pc_density","house_of_worship_weekly","house_of_worship_presence","k_12_school_gross_floor_area","k_12_school_high_school_y","k_12_school_open_weekends","k_12_school_pc_density","k_12_school_percent_cooled","k_12_school_walk_in_refrig","k_12_school_presence_of","medical_office_gross_floor","medical_office_number_of","medical_office_percent_cooled","medical_office_weekly","multifamily_home_gross_floor","multifamily_home_dishwasher","multifamily_home_laundry","multifamily_home_laundry_1","multifamily_home_government","multifamily_home_number_of","multifamily_home_number_of_1","multifamily_home_percent","multifamily_home_percent_1","multifamily_home_total_number","multifamily_home_primary","multifamily_home_resident","office_gross_floor_area_sq","office_office_air_conditioned","office_pc_density","office_weekly_operating_hours","office_workers_density","other_space_type_name","other_gross_floor_area_sq","other_number_of_pcs","other_weekly_operating_hours","other_workers_on_main_shift","parking_enclosed_floor_area","parking_gross_floor_area","parking_non_enclosed_floor","parking_open_floor_area_w","parking_weekly_hours_of_access","residence_halls_dormitories","residence_halls_dormitories_1","residence_halls_dormitories_2","residence_halls_dormitories_3","residence_halls_dormitories_4","retail_gross_floor_area_sq","retail_cash_register_density","retail_exterior_entrance","retail_workers_density","retail_weekly_operating_hours","retail_walk_in_refrig_density","retail_percent_cooled","retail_pc_density","retail_open_closed_refrig","retail_number_of_walk_in","retail_number_of_open_or","senior_care_facility_average","senior_care_facility_gross","senior_care_facility_number","senior_care_facility_number_1","senior_care_facility_number_2","senior_care_facility_number_3","senior_care_facility_number_4","senior_care_facility_percent","senior_care_facility_total","senior_care_facility_total_1","senior_care_facility_workers","supermarkets_grocery_gross","supermarkets_grocery_number","supermarkets_grocery_number_1","supermarkets_grocery_number_2","supermarkets_grocery_percent","supermarkets_grocery_presence","supermarkets_grocery_walk","supermarkets_grocery_weekly","supermarkets_grocery_workers","swimming_pool_size","swimming_pool_indoor_outdoor","swimming_pool_months_in_use","warehouse_refrigerated_gross","warehouse_refrigerated_weekly","warehouse_refrigerated_workers","warehouse_unrefrigerated","warehouse_unrefrigerated_1","warehouse_unrefrigerated_2","warehouse_unrefrigerated_3","warehouse_unrefrigerated_4","warehouse_unrefrigerated_5","warehouse_unrefrigerated_6","current_data_center_source","current_site_pdu_input_energy","current_site_ups_output_energy","current_source_it_energy","national_average_pue","data_center_gross_floor_area","data_center_annual_it_energy","data_center_it_energy","indoor_water_use_kgal","indoor_water_use_per_sq_ft","outdoor_water_use_kgal","other_water_use_kgal","total_indoor_and_outdoor","water_use_alerts","release_date","borough","latitude","longitude","community_board","council_district","census_tract","nta"
"3115591","1005160026","478 West B","0","1008028","478 West Broadway",,"New York","10012","NEW YORK","62486","1985","Multifamily Housing","2012-04-25T18:56:32.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Other"" space types must be <=10% of Total Floor Space.<br>""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","93.00","51.24","144.25",,"2012-01-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"36.7","2293951.6",,"0","38.9","545801.6","159965.3","1748150.00","17481.5",,,,,,,,,,,"No",,,"No",,,,,,,,,"58.5","3653290.4","60.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40530","16.00","0.00","13.00","0.00","6","20","70.00","20.00","34.00","Natural Gas","No specific resident population",,,,,,"Other","9746","10","65","20",,,,,,,,,,,"12210","0.33","1","0.98","65","0.00","100.00","0.16","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T08:58:53.000","MANHATTAN","40.726566","-74.000242","102","1","49","SoHo-TriBeCa-Civic Center-Little Italy"
"2640841","1005190070","180 Varick LLC","90","1008117","180 Varick Street",,"New York","10014","NEW YORK","370000","1929","Office","2012-04-10T14:10:49.000","BAY CITY METERING","No Selection Made","Eligible","No Status Available",,,"90","0",,,"448.77","1361.62","1810.39",,"2011-12-31T00:00:00.000","2011-09-30T00:00:00.000",,,,,,,"54.5","20168241.8","101.8","0","53.6","14502628.95","4250477.4","852.80","8.5",,,,"5664760.07",,,,,,,"No",,,"No",,,,"No",,,,"-46.5","146.4","54161081.3","143.2","273.4","-46.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"350000","100.00","2.29","50","2.71","Other","3000",,,,,,,,,,,,,,"17000","0.59","1","2.94","60","0.06","80.00","0.59","0.59","1","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-26T10:20:39.000","MANHATTAN","40.72748","-74.00548","102","3","37","SoHo-TriBeCa-Civic Center-Little Italy"
"2647982","1005200001","200 Varick Associates","0","1008118","200 Varick Street",,"New York","10014","NEW YORK","420972","1919","Office","2012-03-14T14:56:35.000","BAY CITY METERING","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"74",,"Less than 1 year of data<br>Data > 120 days old<br>",,,,,,"2011-11-30T00:00:00.000","2011-12-31T00:00:00.000",,,,,,,,,"129.5",,,,,,,,,,,,,,,,,"No",,,"No",,,,"No",,,,,,,,"323.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"380972","100.00","3.94","60","3.61",,,,,,,,,,,,,,,,"40000","0.30","1","1.65","168","0.08","80.00","1.05","0.40","3","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5190.4",,,"2012-04-23T14:37:50.000","MANHATTAN","40.728347","-74.005343","102","3","37","SoHo-TriBeCa-Civic Center-Little Italy"
"2726908","1005210045","301 Elizab","0","1084825","301 Elizabeth St",,"New York","10012","NEW YORK","187370","1991","Multifamily Housing","2012-04-13T17:51:58.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","629.98","412.07","1042.04",,"2011-12-31T00:00:00.000","2011-11-30T00:00:00.000",,,,,,,"66.4","12439502.5",,"0","65","4388953.44","1286328.7","297603.38","2976.0",,,,"7752945.73",,,,,,,"No",,,"No",,,,"No",,,,,"121.7","22801170.4","117.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"187370","194.00","9.00","0.00","0.00","14","195","10.00","5.00","196.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Less than 1 year of data<br>","2012-04-20T17:50:19.000","MANHATTAN","40.724669","-73.993546","102","1","5502","West Village"
"3120516","1005220001","610 Broadw","0",,"610 Broadway",,"New York","10012","NEW YORK","0","1924",,,"None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"Less than One Full Year of Space Attribute Data","33.07","542.77","575.84",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"0","6402643.6",,"0","0","5781083.28","1694338.6","621560.36","6215.6",,,,,,,,,,,"No",,,"No",,,,,,,,,"0","19959591.8","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T08:16:19.000","MANHATTAN","40.725723","-73.996511","102","1","5502","West Village"
"2686230","1005220005","622 Broadw","0",,"622 Broadway",,"New York","10012","NEW YORK","99470","1910","Office","2012-04-24T12:33:53.000","The Community Preservation Corporation","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"9",,"Less than 1 year of data<br>Data > 120 days old<br>",,,,,,"2011-11-30T00:00:00.000","2011-12-31T00:00:00.000",,,,,,,,,"68.0",,,,,,,,,,,,,,,,,"No",,,"No",,"No",,,,,,,,,,"164.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65170","100.00","0.02","168","0.03",,,,,,,,,,,,,,,,"34300","0.03","1","0.29","168","0.00","80.00","0.15","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1037.3","10.43",,,"1037.3",,"2012-04-30T16:52:58.000","MANHATTAN","40.725965","-73.996309","102","1","5502","West Village"
"2733448","1005220010","Renaissanc","50","1008212","632 Broadway",,"New York","10012","NEW YORK","139780","1900","Office","2012-03-14T21:22:29.000","iAG Energy Benchmarking Services","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"50","0",,"Using default values for Space Use attributes.<br>Weekly operating hours is much lower than normal for Office Space-Vacant.<br>","137.92","896.61","1034.53",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"86.9","12142247.9","87.3","0","87.3","9549847.9","2798900.3","2592400.00","25924.0",,,,,,,,,,,"No",,,"No",,,,,,,,"-0.5","247.6","34610734.8","246","248.8","-0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8500","7","80.00","70",,,,,,,,,,,,,"98280","89.82","3.96","48","3.28",,,,,,,,,,,,,,,,"33000","0.28","1","0.69","88","0.00","84.67","0.29","0.12","0","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T14:59:58.000","MANHATTAN","40.726165","-73.996136","102","1","5502","West Village"
"2702107","1005220012","636 Broadway Associates","80","1008213","636 Broadway",,"New York","10012","NEW YORK","130000","1905","Office","2012-03-13T18:11:11.000","iAG Energy Benchmarking Services","No Selection Made","Not Eligible: Current period ending over 120 days","No Status Available",,,"80","0",,"Weekly operating hours is much lower than normal for Vacant Office Space.<br>","345.85","472.08","817.93",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"73.2","9522126.7","108.2","0","72.9","5028188.13","1473677.6","389561.29","3895.6",,,,"4104377.29",,,,,,,"No",,,"No",,,,"No",,,,"-32.3","164.2","21347440.1","162.4","242.6","-32.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110000","90.91","2.18","36","4.55","Other","10000","0","0","0",,,,,,,,,,,"10000","0.60","1","1.20","84","0.00","100.00","0.10","1.00","0","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T14:49:05.000","MANHATTAN","40.726247","-73.996067","102","1","5502","West Village"
"2787038","1005230032","200 Mercer","0","1008235;1086635","635 Broadway",,"New York","10012","NEW YORK","52000","1940","Multifamily Housing","2012-03-05T16:12:02.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","187.02","148.87","335.89",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"98.1","5100946.6",,"0","101.9","1585620.79","464718.9","3515325.81","35153.3",,,,,,,,,,,"No",,,"No",,,,,,,,,"172.6","8976519.6","176.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52000","28.00","0.00","28.00","0.00","5","28","0.00","10.00","64.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-20T17:50:19.000","MANHATTAN","40.726239","-73.9961","102","1","5501","West Village"
"2703772","1005230038","88 Bleecke","0","1008236","88 Bleecker Street",,"New York","10012","NEW YORK","82483","1961","Multifamily Housing","2012-06-26T14:51:52.000","The Community Preservation Corporation","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Data > 120 days old<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","365.80","219.69","585.49",,"2011-12-31T00:00:00.000","2011-12-31T00:00:00.000",,,,,,,"111.7","9215806.6",,"0","110.3","2339904.25","685786.7","6875902.32","68759.0",,,,,,,,,,,"No",,,"No",,,,,,,,,"182","15014349.9","177.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72483","78.00","6.00","0.00","0.00","7","104","80.00","20.00","107.00",,,,,,,,,,,,,,,,,,,,,,,"10000","0.00","1","0.20","40","0.00","0.00","0.10","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5405.7","65.54",,,"5405.7",,"2012-06-27T09:25:01.000","MANHATTAN","40.726824","-73.996461","102","1","5501","West Village"
"2733417","1005230044","Renaissanc","0","1008237","627 Broadway",,"New York","10012","NEW YORK","120000","1900","Other","2012-03-14T21:50:29.000","iAG Energy Benchmarking Services","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Other"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Weekly operating hours is much lower than normal for office- vacant.<br>","186.76","646.61","833.37",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"86.6","10397641.2","70.0","0","87.5","6887115.4","2018498.1","3510525.81","35105.3",,,,,,,,,,,"No",,,"No",,,,,,,,"23.8","222.3","26678485.9","220.6","127.0","75.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60000","83.33","1.83","54","1.92","College/University (Campus-Level)","30000",,,,,,,,,,,,,,"30000","0.30","1","1.00","65","0.00","100.00","0.20","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T14:59:58.000","MANHATTAN","40.726058","-73.996255","102","1","5501","West Village"
"2776010","1005230046","625 Broadway","0","1008238","625 Broadway",,"New York","10012","NEW YORK","108980","1896","Office","2012-04-25T10:02:43.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"Weekly operating hours is much lower than normal for Newmark Knight Frank Office.<br>","310.08","360.11","670.19",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"72.1","7853740.3","68.0","0","72","3835565.68","1124140","316000.00","3160.0",,,,"3702174.65",,,,,,,"No",,,"No",,,,"No",,,,"6.0","154.9","16880837.8","154.8","164.0","-5.5","8000","100.00","4.38","60","2.63","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94980","49.47","0.79","20","0.79","Restaurant/Cafeteria","6000","6","88","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-28T15:52:14.000","MANHATTAN","40.726014","-73.996291","102","1","5501","West Village"
"2805482","1005240001","505 LaGuardia Place - 36568","0","1008241","505 LaGuardia Place",,"New York","10012","NEW YORK","234115","1966","Multifamily Housing","2012-04-25T11:07:50.000","Metropolitan Refunds","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Temporary values used for meter entries<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>",,"781.65","781.65",,"2011-12-31T00:00:00.000","2011-12-31T00:00:00.000",,,,,,,"35.6","8325351.7",,"0","38","8325351.65","2440021","0.00",,,,,,,,,,,,"Yes",,,,,,,,,,,,"118.8","27806674.5","126.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1656","4","100.00","65","232459","0.00","7.00","0.00","0.00","30","174","90.00","8.00","261.00","Natural Gas","Dedicated Senior/Independent Living",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8518.5","36.39",,,"8518.5",,"2012-04-27T10:16:35.000","MANHATTAN","40.727667","-73.999282","102","1","5501","West Village"
"2826120","1005240009","Morton Williams","0","1008242","124-128 Bleeker St",,"New York","10012","NEW YORK","30005","1966","Supermarket/Grocery","2012-04-27T16:40:32.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,,"149.59","591.3","740.89",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"303.6","9109851.5","185.0","0","308.8","6297951.49","1845824","2811900.00","28119.0",,,,,,,,,,,"No",,,"No",,,,,,,,"64.1","799.2","23979217.3","804.6","506.0","57.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000","100.00","14.00","60","34.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29005",,,"5","100.00","1.00","0.17","168","2.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T17:28:28.000","MANHATTAN","40.727732","-73.998293","102","1","5501","West Village"
"2825073","1005240066","Coles Sports and Recreation Center","0","1008243","181 Mercer Street",,"New York City","10012","NEW YORK","177109","1981","Recreation","2012-04-24T03:28:14.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Other"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data",,"778.82","778.82",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"46.8","8295254.4","39.0","0","46.8","8295254.4","2431200",,,,,,,,,,,,,"No",,,,,,,,,,,"20.1","156.4","27706149.7","156.4","100.0","56.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Recreation","177109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T17:28:28.000","MANHATTAN","40.726135","-73.997337","102","1","5501","West Village"
"2921191","1005240066","Silver Tower 1,2&Garage","0","1087825","110 Bleeker Street",,"New York","10012","NEW YORK","454925","1966","Multifamily Housing","2012-04-24T03:34:27.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data",,"3.08","3.08",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"0.1","32755.2",,"0","0.1","32755.2","9600",,,,,,,,,,,,,"No",,,,,,,,,,,,"0.2","109402.4","0.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"454925",,,,"0.00",,,,,,,,,,,,,,,,,,"62351","62351","0","0","168",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T17:28:28.000","MANHATTAN","40.72742","-73.997658","102","1","5501","West Village"
"3128278","1005257501","160 Bleeck","0","1083503","160 Bleecker St",,"New York","10012","NEW YORK","177431","1910","Multifamily Housing","2012-04-30T15:48:53.000","A Y S Services Inc.","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Data > 120 days old<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","568.30","298.24","866.55",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"59.1","10484252.5",,"0","58.8","3176572","931000","406200.00","4062.0",,,,"6901480.50",,,,,,,"No",,,"No",,,,"No",,,,,"101.5","18005537.2","100.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"177431",,,,"0.00",,"190",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T16:20:37.000","MANHATTAN","40.728559","-73.999975","102","3","65","West Village"
"2679416","1005257506","DEPM 2472","0","1008266","184 Thompson Street",,"New York","10012","NEW YORK","98626","1970","Multifamily Housing","2012-04-26T03:20:59.000","Aurora Energy Advisors LLC","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","291.15","231.87","523.02",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"80.5","7942412.2",,"0","83.3","2469688.59","723824.3","5472723.58","54727.2",,,,,,,,,,,"No",,,"No",,,,,,,,,"141.7","13978701.5","144.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89634","140.00","16.00","0.00","0.00","8","140","0.00","9.00","147.00","Natural Gas","No specific resident population",,,,,,,,,,,,,,,,,,,,,"8992","0.30","1","1.00","65","0.00","100.00","0.20","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T08:06:30.000","MANHATTAN","40.727988","-74.000032","102","1","65","West Village"
"2665783","1005270027","Stonehenge","0","1008350","10 Downing Street",,"New York","10014","NEW YORK","121476","1941","Multifamily Housing","2012-03-24T22:37:56.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","57.22","428.35","485.56",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"44.2","5372349.9",,"0","44.2","4562342.59","1337146.1","116554.84","1165.5",,,"693452.50",,,,,,,,"No",,,"No",,,"No",,,,,,"132.2","16060644.2","132.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2725","6","100.00","65","103644","0.00","6.00","0.00","0.00","6","121","0.00","17.00","74.00","Natural Gas","No specific resident population","3000","100.00","2.20","65","2.30",,,,,,,,,,,,,,,,"12107","0.30","1","1.00","65","0.00","100.00","0.20","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T08:06:30.000","MANHATTAN","40.729596","-74.002825","102","3","67","West Village"
"3128193","1005280001","Houston St","0","1008380","180 West Houston Street",,"New York","10014","NEW YORK","71490","1952","Multifamily Housing","2012-04-30T15:47:23.000","A Y S Services Inc.","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Data > 120 days old<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","537.52","180.51","718.03",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"123.2","8807150.2",,"0","122.8","1922662","563500","301100.00","3011.0",,,,"6583388.19",,,,,,,"No",,,"No",,,,"No",,,,,"187.2","13386164.9","185.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71490",,,,"0.00",,"115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T16:20:37.000","MANHATTAN","40.728435","-74.003456","102","3","67","West Village"
"3115598","1005287501","63 Downing","0","1066793","63 Downing Street",,"New York","10014","NEW YORK","50292","1985","Multifamily Housing","2012-04-25T14:45:30.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Other"" space types must be <=10% of Total Floor Space.<br>""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","117.81","107.84","225.65",,"2012-01-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"66.9","3363124.9",,"0","69.6","1148594.87","336633.9","2214530.00","22145.3",,,,,,,,,,,"No",,,"No",,,,,,,,,"122.4","6154919.8","124.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2000","4","100.00","65","40292","30.00","5.00","16.00","0.00","10","30","90.00","10.00","40.00","Natural Gas","No specific resident population",,,,,,"Other","8000","16","65","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T08:58:53.000","MANHATTAN","40.729025","-74.004734","102","3","67","West Village"
"2782250","1005290001","644 Broadw","0","1008418","644 Broadway",,"New York","10012","NEW YORK","62565","1900","Multifamily Housing","2012-04-25T15:09:25.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","280.32","177.81","458.13",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"93.5","5852625.2",,"0","93.5","1893832.65","555050.6","536040.00","5360.4",,"3422752.56",,,,,,,,,"No",,,"No",,"No",,,,,,,"165.3","10343615","164.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55065","14.00","0.00","13.00","0.00","8","14","100.00","8.00","32.00","Natural Gas","No specific resident population",,,,,,,,,,,,,,,,,,,,,"7500","0.40","1","1.60","72","0.00","100.00","1.07","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T08:58:53.000","MANHATTAN","40.726626","-73.99575","102","1","5502","West Village"
