"objectid","inspectiontype","inspectionstatus","inspectiontpcondition","inspectiontpstructure","treepointdbh","swtreeconditionrating","swlocationrating","swclearancerating","swdamagerating","swdamagedflagstonesrating","swratingtotal","treepointglobalid","plantingspaceglobalid","servicerequestglobalid","geometry","globalid","inspectiondate","closeddate","createddate","updateddate","parentinspectionglobalid","reinspectiondate","swtotaltrees","location"
"80053","Level 1","Closed","Fair","Full","20",,,,,,,"F13706D0-3DDB-46F0-9B75-C6E38028F531",,,,"D57E32ED-4590-4AAD-A636-C15527F902A7","2015-03-11T04:00:00.000","2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,
"80054","Level 1","Closed","Good","Full","26",,,,,,,"B249D865-96A9-41E1-AED0-E04E14273F4D",,,,"ED2385BE-ED17-4075-AD84-B355AE3403D5",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2016-10-17T14:28:43.000",,,,
"80055","Level 1","Closed","Good","Full","26",,,,,,,"9E5E870E-A289-4DFF-966F-97AC8D672539",,,,"EACA1F39-9EE1-4C71-B096-E6580ABCAB9B",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2016-10-17T14:28:53.000",,,,
"80056","Level 1","Closed","Good","Full","5",,,,,,,"362BF4DB-AB42-4271-9BAD-A25A2FB1FF39",,,,"C06216AA-BAF5-46F3-8EE6-CD9E8B1881F0",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2016-10-17T15:15:40.000",,,,
"80057","Level 1","Closed","Dead","Full","8",,,,,,,"08BC9F88-895F-4963-9262-1957BFC300A7","3878CB12-9B60-4180-8F09-5BC794B372A9",,"POINT (1001638.3237502277 185663.51812517643)","D7F98748-4BF6-47DC-8742-37153E6B98B3","2015-03-09T04:00:00.000","2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2018-06-21T16:52:26.000",,,,"
,  
(40.67626314769376, -73.93731215927733)"
"80058","Level 1","Closed","Dead","Full","4",,,,,,,"33B0E9CD-79E0-44A7-BD0F-AB2AB47301D2",,,,"67DD58C7-AE54-4C32-825A-D354F04FBF0A",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,
"80059","Level 1","Closed","Good","Full","5",,,,,,,"66FF6F6F-6F1C-421F-8AB5-542323F5E8F2",,,,"8D61BA99-2351-425C-A8B7-1547AE04B29E",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,,
"80060","Level 1","Closed","Good","Full","8",,,,,,,"FD4DC842-220F-4965-8A03-5BB36F09B5C4",,,,"24A32119-45AA-47A1-A2D5-8EBF2F2990F7",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,,
"80061","Level 1","Closed","Good","Full","14",,,,,,,"15C9E999-69F2-4382-9BA2-56243A6F26B7",,,,"DA6B34DE-FCDB-4539-B5FD-EFA146D15DE4",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,,
"80062","Level 1","Closed","Good","Full","16",,,,,,,"B8594684-625B-40E8-B324-7D8B40BBEDE8",,,,"1996D353-668E-4B5B-89D4-942D67DADE9A",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2016-10-17T14:26:44.000",,,,
"80063","Level 1","Closed","Good","Full","50",,,,,,,"2B7A0731-FBB7-4F6D-88A1-03B5F97CAB31","560FED46-BD30-4D1F-93EC-0432087DD409",,"POINT (958682.34958356619 166704.75145851076)","9A818FB3-6385-49CA-B1AB-9E400AE5E741",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2016-10-17T16:19:28.000",,,,"
,  
(40.62420563607576, -74.09210380914887)"
"80064","Level 1","Closed","Good","Full","35",,,,,,,"3FB0E1CB-4194-4A87-B7C2-896E31C09FC1",,,,"EE75DEDC-0890-4573-A43D-7DDA19FCD24D","2015-02-25T05:00:00.000","2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2015-06-11T11:50:43.000",,,,
"80065","Level 1","Closed","Good","Full","12",,,,,,,"C503293C-9D46-4751-AA2C-986636178C08",,,,"03527C6E-C077-47B2-98C0-2DC8C6DD0D59","2015-03-13T04:00:00.000","2021-03-16T11:46:00.000","2015-03-16T04:00:00.000","2021-03-16T11:46:00.000",,,,
"80066","Level 1","Closed","Critical","Full","12",,,,,,,,"EC0343E5-F42F-4FA0-B866-E81E0C3B4642",,"POINT (1036692.3777085692 207822.19916684926)","84D76B7D-93D7-4EF0-9597-731B70CC3C0A","2015-03-05T05:00:00.000","2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2016-10-17T16:25:09.000",,,,"
,  
(40.73694509343436, -73.81076406562914)"
"80067","Level 1","Closed","Good","Full","38",,,,,,,"0991B045-6D20-4F49-8268-FA9DBDC38882",,,,"4AF32188-8128-4940-84AE-9336AC0AD4C9",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,,
"80068","Level 1","Closed","Good","Full","45",,,,,,,"DBDD157C-3B42-49EE-88EE-3CFA4F5AD087",,,,"E59D8C1E-5F46-44DC-AC9A-9DAB074F337B",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,,
"80069","Level 1","Closed","Good","Full","40",,,,,,,"DAC77ADA-DB4F-4256-8FA9-C6E0364C9D31",,,,"BCB6A3B3-E2D3-4096-8B2B-F6D6CC712879",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,,
"80070","Level 1","Closed","Good","Full","40",,,,,,,"7C893EBB-95E4-4FCA-AD37-26FE0F115D9A",,,,"0F10170D-408D-4A1F-8518-D7271BBF3E5E",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,,
"80071","Level 1","Closed","Good","Full","40",,,,,,,"B5555A81-436F-465B-A77C-7A4E3031B1E3",,,,"9D314DAC-BA27-45EC-9ED4-05278F7402EC",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,,
"80072","Level 1","Closed","Critical","Full","13",,,,,,,"0E0DF1E1-8B20-4FBB-B381-8F199C49F51C",,,,"1C2935EA-24CD-425E-A6F1-61FBD2E5279C","2015-03-05T05:00:00.000","2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2015-03-27T14:01:37.000",,,,
"80073","Level 1","Closed","Good","Full","40",,,,,,,"216A7E95-747D-4194-8889-1D82F63C8F37",,,,"EC5D57A1-2539-4B68-B495-32207D9864E7",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,
"80074","Level 1","Closed","Critical","Full","3",,,,,,,"8FC401E8-AEB9-4736-9961-6E4382801671",,"7D74A2B8-B390-46E0-9E07-25CC9ABDD1CE",,"70F8CC1A-18AB-43B6-8ACE-5863691F0415","2015-03-13T04:00:00.000","2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,,
"80075","Level 1","Closed","Good","Full","28",,,,,,,"42E669C2-8378-4D13-AF5A-46AF63F9DF4F",,,,"BEB40785-2FBA-4B74-A3DC-450083D05994",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2016-10-17T15:56:50.000",,,,
"80076","Level 1","Closed","Good","Full","22",,,,,,,"EDEE52E1-B230-4078-A6AD-75D04620CAF1",,,,"6EB608AA-D688-4EC4-B1C8-82A7D6BA5AFD",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2016-10-17T14:47:26.000",,,,
"80077","Level 1","Closed","Good","Full","38",,,,,,,"F6A46A87-9246-4947-A082-7AC40A639AAD",,,,"42C7A1AC-96C7-447C-9EEE-C04A387C5288",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2016-10-17T14:43:11.000",,,,
"80078","Level 1","Closed","Good","Full","14",,,,,,,"497483FF-2A28-4F5F-ACED-A4810EB859F3",,,,"4278855C-53ED-42DA-B74D-49742D5322A5",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,,
"80079","Level 1","Closed","Good","Full","12",,,,,,,"74B300A6-1D9E-4BBC-9442-C8646ED90D89",,"47863644-CB67-4E2A-B3D6-E2FF03CB454F",,"EC5EDC39-7E47-4C56-B4BA-B29515731DF6","2015-03-13T04:00:00.000","2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,,
"80080","Level 1","Closed","Good","Full","25",,,,,,,"3FD61F06-1756-4797-8263-D5D30DC16B14",,"2AB5881C-5D7C-4E00-84AE-61DE8A6BD50E",,"164D0A40-5ADA-45D9-83FF-0CA60B40754D","2015-03-11T04:00:00.000","2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2015-03-27T15:07:48.000",,,,
"80081","Level 1","Closed","Excellent","Full","15","15","8","20","6","3","52",,"06041913-1AAA-4D9E-B497-61DE753B7E52",,"POINT (1009821.6137502342 237735.43604184687)","3FB0A315-6FD2-4DB5-9A27-8D5E19249968","2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,"
,  
(40.819167497695496, -73.90761204165436)"
"80437","Level 1","Closed","Good","Full","6",,,,,,,"0B5CB497-CB71-4ED4-B1F5-FA19517B946C",,,,"8AC90753-EE0C-4656-A0E3-2DF13596916A",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2016-10-12T19:51:13.000",,,,
"80438","Level 1","Closed","Good","Full","15",,,,,,,"E8D6334A-1296-43FD-8F7A-FB4D17D44332",,,,"3C866930-69A9-4080-8198-506DBF6CC74A",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2016-10-12T19:54:14.000",,,,
"80439","Level 1","Closed","Good","Full","14",,,,,,,"A5BD11DA-602D-4F3B-B01C-B72CAB2922EA",,,,"4FC081E5-05BA-4239-85BE-FB4C8FDA2510",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2016-10-12T19:56:17.000",,,,
"80440","Level 1","Closed","Good","Full","20",,,,,,,"E4F58F51-D566-4FB4-AAFD-E568F81DD090",,,,"7C0C7E2E-563A-4F53-A4AF-78670E1FDCC7",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2016-10-12T19:55:53.000",,,,
"80441","Level 1","Closed","Good","Full","7",,,,,,,"7B979975-D054-4350-9286-23C3BFABB7E9",,,,"416FB287-6CC2-4B2E-BE9B-AEEED43FB1E8",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2016-10-17T19:33:55.000",,,,
"80442","Level 1","Closed","Good","Full","5",,,,,,,"37823B37-B370-451E-9C33-B29E97732CE0",,,,"90770B1B-A926-457E-8CF0-A1C01AF8E9DB",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2016-10-12T16:43:26.000",,,,
"80443","Level 1","Closed","Good","Full","5",,,,,,,"9D5F1FC1-FF3B-4B2E-ACCB-AAF1209CA704",,,,"0F9574CD-6173-4643-8025-31E81CAF2B4F",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2016-10-17T19:01:44.000",,,,
"80444","Level 1","Closed","Good","Full","10",,,,,,,"5B2BC640-768A-47C9-808B-E32437ACDE82",,,,"845B5FFF-C575-42C0-98DC-6CAE81CBBD74",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2016-10-12T19:31:53.000",,,,
"80445","Level 1","Closed","Good","Full","8",,,,,,,"51651195-2C12-4E12-837B-C5DA99CAD603",,,,"0E6D5443-D95F-4E34-B3BE-568A74422EF3",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,,
"80446","Level 1","Closed","Good","Full","8",,,,,,,"EFB4F6DC-E0AD-438F-9C3A-FA491E559D51",,,,"83079717-C312-4C3B-841F-EB286D95D3DD",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,,
"80447","Level 1","Closed","Good","Full","10",,,,,,,"8C3B8895-616E-420B-B4CA-1B015FFF5E60",,,,"E8CC2E6B-F9E2-46F5-9C7F-729DCD08A646",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,,
"80448","Level 1","Closed","Good","Full","6",,,,,,,"A6E588EF-E34F-4AC0-870A-A6BF6168539F",,,,"D7DC930F-8358-40DD-96D0-92365CC61AE7",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,,
"80449","Level 1","Closed","Good","Full","7",,,,,,,"E03B71FC-CB59-4118-8BA2-E8A815702B9B",,,,"00FE9F22-6D82-4CA1-AC7F-9A2B88B5330F",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,,
"80450","Level 1","Closed","Good","Full","12",,,,,,,"BFC5DB7C-2B86-4AA4-98F8-4AB592EB8356",,,,"B1CC4B5A-10E1-44FD-AA30-8FB5DFE20AE5",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,,
"80451","Level 1","Closed","Good","Full","14",,,,,,,"ABC644D3-0371-4045-9880-644707169713",,,,"B893832B-DA77-48CB-9353-8B486AFCA2BD",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2016-10-17T15:27:38.000",,,,
"80452","Level 1","Closed","Good","Full","12",,,,,,,"81568708-1273-4AE4-B7E3-D1BECBEC27AD",,,,"5FD425B9-9D53-43E1-92AD-356A631217B3",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000",,,,,
"80453","Level 1","Closed","Good","Full","16",,,,,,,"7269C508-0B99-43E4-B632-1093243A73BC",,,,"9A91CC16-4FA5-42EF-8D3C-74C88292E498",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2016-10-14T13:10:09.000",,,,
"80454","Level 1","Closed","Good","Full","15",,,,,,,"3A065725-C118-45D3-A383-F0789FC4B7DC",,,,"38A87629-A91B-4BD1-B055-835389379279",,"2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2016-10-17T15:25:25.000",,,,
"80456","Level 1","Closed","Critical","Full","12",,,,,,,"E4A6B9B7-9DD2-4D1E-81EE-4CAF0A10E4F3",,,,"A8A855C1-5D98-4BE5-8657-68400839E728","2015-03-13T04:00:00.000","2015-03-16T04:00:00.000","2015-03-16T04:00:00.000","2016-10-17T16:25:54.000",,,,
"80457","Level 1","Closed","Good","Full","17",,,,,,,"E73051DE-20A2-411B-868D-136D3E743ADF","F47E38DA-DB57-4F47-9025-456F2336447F","850462B9-084A-4806-9AE5-F60C32BF3E48","POINT (1012334.3918752223 195152.88375018537)","AA4E80E8-F885-4B35-8C4E-664006DBAC8F","2015-03-16T04:00:00.000","2015-03-31T04:00:00.000","2015-03-16T04:00:00.000","2018-03-29T13:27:54.000",,,,"
,  
(40.702281784966004, -73.89871149913677)"
"80837","Level 1","Closed","Good","Full","8",,,,,,,"1424F2A9-B6AF-44D6-A32F-A4D76BFC5A15",,,,"7C597361-BED9-4581-8CBF-C6E5FB08F8D5",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000",,,,,
"80838","Level 1","Closed","Good","Full","7",,,,,,,"8C23F527-47DE-4642-95CF-E2FBD4FEE90E",,,,"49837289-A208-4FB7-9AA7-6EDCD8F35929",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000",,,,,
"80839","Level 1","Closed","Good","Full","36",,,,,,,"FADBB7DF-B2E0-4377-AD3D-62FCE9126F98",,,,"CFB89E5D-298C-4F94-BB60-C5D912652060",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-12T16:52:13.000",,,,
"80840","Level 1","Closed","Good","Full","32",,,,,,,"DF13F8A3-3063-4790-A961-AF433038D2B8",,,,"9747112C-69C3-45D1-B886-4C6ECED92236",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-12T19:00:20.000",,,,
"80841","Level 1","Closed","Good","Liability Release","28",,,,,,,"BBDFCCFE-3DA1-4334-A9C2-325AF1A73013",,,,"55DC2D6F-D73B-4F25-8E4E-289C8438B93A",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-12T16:58:01.000",,,,
"80842","Level 1","Closed","Good","Full","28",,,,,,,"DB957578-905C-4434-BCE1-B6DBAD491172",,,,"0E1AF2DF-7B33-40AA-B991-937065A6E523",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000",,,,,
"80843","Level 1","Closed","Good","Full","40",,,,,,,"71AA3B1D-537E-4C96-8203-1D5550590F58",,,,"71F43F6A-9268-4703-8D2E-33A6D762A56E",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000",,,,,
"80844","Level 1","Closed","Good","Full","38",,,,,,,"490C2FF9-135B-46C0-95E4-2FAF0C33D4D5",,,,"79A41089-ACBF-4269-A158-2649F11D13F4",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000",,,,,
"80845","Level 1","Closed","Good","Full","8",,,,,,,"5F6F1C40-1DB4-413C-92CB-D392FC250643",,,,"3A63F119-1BB9-44BA-BF79-24ED902CD15B",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000",,,,,
"80846","Level 1","Closed","Good","Full","38",,,,,,,"3151D4F0-0CBD-44B9-B8BE-9957CB9E38E7",,,,"21AA3C9F-5B88-4781-A880-36F48C44307C",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-17T16:01:48.000",,,,
"80847","Level 1","Closed","Good","Full","20",,,,,,,"C326BA30-418A-4F81-8B38-0CFB93EAFF3D",,,,"0AFBD95E-4AE5-4984-A286-B2FA3AD57A82",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2018-08-07T16:36:30.000",,,,
"80848","Level 1","Closed","Good","Full","6",,,,,,,"EC75C21D-0A4C-47AB-9185-FC231CEC84C2",,,,"B17E49F9-558B-4676-801F-0EAB28A8F747",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-17T16:02:53.000",,,,
"80849","Level 1","Closed","Good","Full","36",,,,,,,"5F8AE6DD-0B1D-40EE-9CD8-7607A353646A",,,,"C2617F89-94EA-47E2-BB02-0947F690EBB0",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-17T16:06:40.000",,,,
"80850","Level 1","Closed","Good","Full","36",,,,,,,"A584D9B5-D51C-4957-845E-21103F303645",,,,"86BAB0F2-D3CD-44AF-945E-EE0629D5B380",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000",,,,,
"80851","Level 1","Closed","Good","Full","60",,,,,,,"1A3BE568-E58E-4D9B-9B2C-645B870D77D8",,,,"9F755D4D-D48E-4F6F-82DB-6A532FA1272A",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-17T15:01:09.000",,,,
"80852","Level 1","Closed","Fair","Full","31",,,,,,,"A2775503-E53A-46CA-B2B3-3B2DEB51320B",,"164CABB2-4F96-467F-9189-1A163EBCBE5F",,"C2A5A2A2-9D95-408C-98FA-67165FA3AA69","2015-03-13T04:00:00.000","2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-14T19:41:17.000",,,,
"81237","Level 1","Closed","Good","Full","40",,,,,,,"38672D50-80F4-453B-B526-20DA1D4AF0C9",,,,"CCEA7506-4AD8-4958-ACA0-60FF63E76671",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000",,,,,
"81238","Level 2","Closed","Good","Full","42",,,,,,,"B28E8C56-1C15-4AD0-B6E1-C81D19BB5EC8",,,,"525466D9-81BE-4094-894C-8B26151DD369",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-12T16:53:39.000",,,,
"81239","Level 1","Closed","Good","Full","50",,,,,,,"59090680-3670-4A8A-9D84-C1776D61310E",,,,"C0556BA5-4D90-43C6-8C8E-ECA8C55AD154",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-12T16:55:02.000",,,,
"81240","Level 1","Closed","Good","Full","50",,,,,,,"F9F017CD-5F35-4439-BB38-F182753DFE6A",,,,"4ACFDDB8-58B9-4574-BD9E-A974E0F22686",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-17T15:06:38.000",,,,
"81241","Level 1","Closed","Good","Full","18",,,,,,,"1173249B-C631-4594-A0CE-E2642D39BB6A",,,,"049C2CF8-77A5-4E2E-9152-6A0F98E814B9",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000",,,,,
"81242","Level 1","Closed","Good","Full","45",,,,,,,"8353170F-5872-4946-9F6F-6C5435322E94",,,,"F527D2ED-4DE1-4205-AB7E-321F38CBE569",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-12T18:59:07.000",,,,
"81243","Level 1","Closed","Good","Full","45",,,,,,,"88513C02-14C0-4F88-8F83-BA08D368BA7F",,,,"2154AC6C-2FD5-41F9-BA6E-7340271CB9E3",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-12T18:52:04.000",,,,
"81244","Level 1","Closed","Good","Full","16",,,,,,,"C0933BFB-08B9-452B-9DF4-45A61572241B",,,,"CC18BC84-A862-4A25-9F29-1366C81ED227",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-17T14:38:58.000",,,,
"81245","Level 1","Closed","Poor","Full","22",,,,,,,,"4A2A805F-63BD-44CA-BAAE-2759B37A6F3F","6B80B5A5-974E-4A7B-AC07-8C591E520DF3","POINT (1041765.4072918892 207593.07479184866)","727C27F9-752B-48FE-ABA9-A9EF0125FBAF","2015-03-16T04:00:00.000","2015-03-17T04:00:00.000","2015-03-17T04:00:00.000",,,,,"
,  
(40.736284670106016, -73.79246029348857)"
"81246","Level 1","Closed","Good","Full","16",,,,,,,"66F6D1B5-3A5E-46EC-B2FD-DF6767A20D9F",,,,"821969AC-FA54-46AB-B138-8809D2E340E1",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-12T19:18:53.000",,,,
"81247","Level 1","Closed","Good","Full","32",,,,,,,"D3FD85FA-1140-4D8F-A41C-2CCD7C736949",,,,"DD77B927-485C-4E77-BE3D-41906AABEF3A","2015-03-16T04:00:00.000","2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-17T15:27:39.000",,,,
"81248","Level 1","Closed","Good","Full","50",,,,,,,"D3ADD0B4-CAEE-46B6-A7C3-A8E20354F26D",,,,"C111726C-A7E4-4385-850D-7DD811F36F5E",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-12T19:18:13.000",,,,
"81249","Level 1","Closed","Poor","Full","25",,,,,,,"4D8FB3C9-A5B4-44B5-8DA6-E2EC40797220",,"DA09E2BB-0D5E-4C60-ADDF-BEC1D0A1A2CD",,"8B3D02FC-3160-4C64-8472-D62E7A369EFA","2015-03-13T04:00:00.000","2015-03-20T04:00:00.000","2015-03-17T04:00:00.000","2016-10-20T14:35:25.000",,,,
"81250","Level 1","Closed","Good","Full","34",,,,,,,"06F3B2FE-C357-4EE7-B328-062806B71C51",,,,"59F0BA06-DAB3-4532-ACDA-8E5C2D548F36",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000",,,,,
"81251","Level 1","Closed","Good","Full","35",,,,,,,"0861950F-D868-46DE-9D2B-0D3442DB6689",,,,"A24018AA-DEFD-4DE4-8B15-D5E473849B26",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000",,,,,
"81252","Level 1","Closed","Good","Full","36",,,,,,,"16EAB63E-6750-43D3-BAC3-E9C1910E0295","B742846B-6D35-4C88-ACB9-4B843DC5CB31",,"POINT (959165.14687523246 166413.60437518358)","92670185-39CF-4262-82A2-2B5B96016698",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2019-05-06T19:42:13.000",,,,"
,  
(40.623407878880435, -74.09036352016605)"
"81253","Level 1","Closed","Good","Full","6",,,,,,,"FC8E9608-DE3E-464B-9F9B-19A0AB7DCE9C",,,,"B156D261-A55B-437F-89A3-E3F277001A54",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000",,,,,
"81254","Level 1","Closed","Good","Full","7",,,,,,,"DB4D4172-70A5-46FC-B875-2851304B11E4",,,,"74E3C8A5-D5B1-44E9-9E86-09F9DF5C029D",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000",,,,,
"81255","Level 1","Closed","Good","Full","38",,,,,,,"CBDDDB05-63BA-441E-A9D3-5D6C89872F94",,,,"11F52F92-014D-41CE-B7A9-F89B8D10BF8E",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-17T15:58:37.000",,,,
"81256","Level 1","Closed","Good","Full","45",,,,,,,"2ADD905A-8D93-4F19-8CF6-05775DF85465",,,,"9A49A87D-486D-4E63-AC00-138ACB7909F8",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-17T16:01:05.000",,,,
"81258","Level 1","Closed","Good","Full","28",,,,,,,"7BF37D82-1AB2-497E-B64A-E3BA85BFB788",,,,"B756CA8F-55AA-45FE-891C-EEB86B3C40E6",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-14T13:13:12.000",,,,
"81259","Level 1","Closed","Good","Full","8",,,,,,,"B94B6865-ACB9-47C9-9833-2553535B8C1B",,,,"97208E87-2E4C-4351-B07E-33200526B124",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000",,,,,
"81260","Level 1","Closed","Good","Full","5",,,,,,,"65D4789A-C9B3-46DA-AC3B-4BA2FBB79A73",,,,"76F090D5-8539-4F01-A954-0F705D616F8A",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-13T14:18:23.000",,,,
"81261","Level 1","Closed","Good","Full","8",,,,,,,"750A7811-AE1A-4886-ABC7-F8C534754252",,,,"190A7416-31FB-4564-B514-5DAB7E0877D3",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000",,,,,
"81262","Level 1","Closed","Good","Full","12",,,,,,,"D61C935A-479B-48CE-9F60-A08FD7EE8151",,,,"81789F51-61D0-425F-AC2D-CAFFC16C9666",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-13T14:55:24.000",,,,
"81263","Level 1","Closed","Poor","Full","18",,,,,,,,"4C3989B5-653D-46D3-A251-3E1330AAB959",,"POINT (1034148.2170835584 225550.69625018537)","71023403-73A6-4F10-A391-E4C26CDDC423","2015-03-16T04:00:00.000","2015-03-24T04:00:00.000","2015-03-17T04:00:00.000","2015-03-24T04:00:00.000",,,,"
,  
(40.78561988018216, -73.81981293609819)"
"81264","Level 1","Closed","Good","Full","10",,,,,,,"45DFB180-BDD8-47ED-B8E3-821CDDDAEAD8",,,,"D720C0CE-651B-4612-9596-056F27CBFDC5",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-13T15:11:19.000",,,,
"81265","Level 1","Closed","Dead","Full","7",,,,,,,,,,,"DC24AACD-2733-45D2-BD00-64CE30BA01EA","2015-03-09T04:00:00.000","2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-14T13:22:49.000",,,,
"81266","Level 1","Closed","Poor","Full","38",,,,,,,"5BEDDF7D-B268-4488-A2DE-F86A71E03C1B",,"672AA925-A2CC-4D4A-A50D-E04A7CEF74B8",,"AD4B4972-B294-4CC2-A772-70E446454477","2015-03-16T04:00:00.000","2015-03-17T04:00:00.000","2015-03-17T04:00:00.000","2016-10-19T13:06:05.000",,,,
"81267","Level 1","Open","Fair","Full","24",,,,,,,"4BAD09CB-A396-4C9D-8768-5D5291FDFA1D",,,,"1678E8CB-43DB-4C25-8A5C-F29801E8FA5F","2015-03-16T04:00:00.000",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000",,,,
"81637","Level 1","Closed","Good","Full","40",,,,,,,"D90D0A32-AFED-4F76-81EE-F59DACFB5559",,,,"8AE561D4-C731-494F-B0AE-4712BBEFE224",,"2015-03-17T04:00:00.000","2015-03-17T04:00:00.000",,,,,
