"fy","type","received","address","bor_name","block","lot","bbl","landm_type","app_status","staff_action","board_action","amount","prj_status","latitude","longitude","community_board","council_district","census_tract","bin","nta","postcode"
"6","HO","2005-08-29T00:00:00.000","28 West 123rd street","Manhattan","1721","30","1017210030","Mount Morris Park Historic District","Closed","Presented to board","Approved","9500.00","Completed","40.805983","-73.945319","110","9","200","1053412","Central Harlem South","10027"
"6","HO","2005-09-12T00:00:00.000","68 South Portland Avenue","Brooklyn","2099","76","3020990076","Fort Greene Historic District","Closed","Withdrawn",,,,"40.687873","-73.974759","302","35","33","3058842","Fort Greene","11217"
"6","HO","2005-09-12T00:00:00.000","66 South Portland Avenue","Brooklyn","2099","75","3020990075","Fort Greene Historic District","Closed","Presented to board","Approved","15000.00","Completed","40.687917","-73.974767","302","35","33","3058841","Fort Greene","11217"
"6","NFP","2005-09-29T00:00:00.000","891 Amsterdam Avenue","Manhattan","1855","50","1018550050","Individual Landmark","Closed","Presented to board","Approved","50000.00","Completed","40.798838","-73.966865","107","7","189","1055912","Upper West Side","10025"
"6","HO","2005-10-03T00:00:00.000","429 East 139th Street","Bronx","2284","107","2022840107","Mott Haven East Historic District","Closed","Presented to board","Approved","15000.00","Completed","40.809282","-73.9212","201","8","39","2000317","Mott Haven-Port Morris","10454"
"6","HO","2006-01-03T00:00:00.000","142 Macdonough Street","Brooklyn","1855","41","3018550041","Stuyvesant Heights Historic District","Closed","Presented to board","Denied",,,"40.681309","-73.941102","303","36","269","3053519","Bedford","11216"
"6","HO","2006-01-11T00:00:00.000","34 Cambridge Place","Brooklyn","1964","52","3019640052","Clinton Hill Historic District","Closed","Presented to board","Denied",,,"40.685982","-73.963323","302","35","201","3056156","Clinton Hill","11238"
"6","HO","2006-03-21T00:00:00.000","535 E. 18th Street","Brooklyn","5204","52","3052040052","Ditmas Park Historic District","Closed","Presented to board","Approved","8000.00","Completed","40.637788","-73.960856","314","40","518","3120231","Flatbush","11226"
"6","NFP","2006-03-28T00:00:00.000","421 East 61 Street","Manhattan","1456","12","1014560012","Individual Landmark","Closed","Presented to board","Approved","25000.00","Completed","40.760589","-73.960401","108","5","10602","1045284","Lenox Hill-Roosevelt Island","10065"
"6","HO","2006-05-15T00:00:00.000","183 Sterling Street","Brooklyn","1314","64","3013140064","Prospect Lefferts Gardens Historic District","Closed","Presented to board","Approved","10000.00","Completed","40.662873","-73.955081","309","40","327","3034774","Prospect Lefferts Gardens-Wingate","11225"
"6","HO","2006-05-22T00:00:00.000","68 South Portland Avenue","Brooklyn","2099","76","3020990076","Fort Greene Historic District","Closed","Presented to board","Approved","12000.00","Completed","40.687873","-73.974759","302","35","33","3058842","Fort Greene","11217"
"6","HO","2006-05-24T00:00:00.000","56 Westervelt Avenue","Staten Island","51","179","5000510179","St. George / New Brighton Historic District","Closed","Withdrawn",,,,"40.646293","-74.08637","501","49","7","5001183","West New Brighton-New Brighton-St. George","10301"
"7","HO","2006-09-05T00:00:00.000","92 MacDonough Street","Brooklyn","1855","16","3018550016","Stuyvesant Heights Historic District","Closed","Denied at staff level",,,,"40.681145","-73.942515","303","36","269","3053494","Bedford","11216"
"7","HO","2006-09-05T00:00:00.000","246 Adelphi Street","Brooklyn","2090","57","3020900057","Fort Greene Historic District","Closed","Presented to board","Approved","15000.00","Completed","40.690403","-73.971326","302","35","183","3058520","Fort Greene","11205"
"7","HO","2006-09-08T00:00:00.000","70 South Portland Avenue","Brooklyn","2099","77","3020990077","Fort Greene Historic District","Closed","Presented to board","Approved","10000.00","Completed","40.687829","-73.974752","302","35","33","3058843","Fort Greene","11217"
"7","HO","2006-09-08T00:00:00.000","1276 Bergen Street","Brooklyn","1222","27","3012220027","Not Landmarked","Closed","Presented to board","Denied",,,"40.675702","-73.942815","308","36","313","3030762","Crown Heights North","11213"
"7","HO","2006-07-11T00:00:00.000","168 Sterling Street","Brooklyn","1319","27","3013190027","Prospect Lefferts Gardens Historic District","Closed","Denied at staff level",,,,"40.662832","-73.955474","309","40","327","3034957","Prospect Lefferts Gardens-Wingate","11225"
"7","NFP","2006-09-20T00:00:00.000","222 Alexander Avenue","Bronx","2298","101","2022980101","Mott Haven Historic District","Closed","Presented to board","Denied",,,"40.809526","-73.925516","201","8","23","2097031","Mott Haven-Port Morris","10454"
"7","NFP","2006-09-22T00:00:00.000","29 East 4th Street","Manhattan","544","71","1005440071","Individual Landmark","Closed","Presented to board","Approved","6500.00","Completed","40.727579","-73.992528","102","2","57","1008785","West Village","10003"
"7","NFP","2006-05-11T00:00:00.000","Broadway at West 204th Street","Manhattan","2241","35","1022410035","Individual Landmark","Closed","Presented to board","Approved","15000.00","Completed",,,,,,,,
"7","HO","2006-10-16T00:00:00.000","240 Sterling Street","Brooklyn","1320","12","3013200012","Prospect Lefferts Gardens Historic District","Closed","Presented to board","Denied",,,"40.662993","-73.952915","309","40","329","3035028","Prospect Lefferts Gardens-Wingate","11225"
"7","HO","2008-10-30T00:00:00.000","12 Sylvan Terrace","Manhattan","2109","63","1021090063","Jumel Terrace Historic District","Closed","Presented to board","Approved","15000.00","Rescinded","40.834682","-73.93934","112","10","24301","1062558","Washington Heights South","10032"
"7","HO","2006-12-04T00:00:00.000","19 Sylvan Terrace","Manhattan","2109","71","1021090071","Jumel Terrace Historic District","Closed","Presented to board","Approved","10000.00","Rescinded","40.834783","-73.939535","112","10","24301","1062564","Washington Heights South","10032"
"7","NFP","2007-02-12T00:00:00.000","745 Fox Street","Bronx","2707","11","2027070011","Longwood Historic District","Closed","Presented to board","Approved","50000.00","Completed","40.815204","-73.898714","202","8","85","2005517","Longwood","10455"
"7","HO","2007-04-20T00:00:00.000","403 Clermont Avenue","Brooklyn","1959","20","3019590020","Fort Greene Historic District","Closed","Presented to board","Denied",,,"40.685382","-73.969294","302","35","199","3055922","Clinton Hill","11238"
"7","HO","2007-06-04T00:00:00.000","181 Lenox Avenue","Manhattan","1904","29","1019040029","Mount Morris Park Historic District","Closed","Withdrawn",,,,"40.804","-73.948253","110","9","220","1057554","Central Harlem South","10026"
"7","NFP","2007-06-26T00:00:00.000","614 Courtlandt Avenue","Bronx","2398","1","2023980001","Individual Landmark","Closed","Presented to board","Approved","40000.00","Completed","40.818168","-73.918816","201","17","67","2001658","Melrose South-Mott Haven North","10451"
"7","NFP","2007-06-27T00:00:00.000","Central Park","Manhattan","1111","1","1011110001","Scenic Landmark","Closed","Presented to board","Approved","12500.00","Completed","40.782295","-73.965194","164","6","143","1000000","park-cemetery-etc-Manhattan","10000"
"8","HO","2007-07-05T00:00:00.000","122 Brooklyn Avenue","Brooklyn","1221","39","3012210039","Crown Heights North Historic District","Closed","Presented to board","Approved","20000.00","Completed","40.675662","-73.944402","308","36","313","3030736","Crown Heights North","11213"
"8","HO","2007-07-10T00:00:00.000","116 Shepherd Avenue","Brooklyn","3928","49","3039280049","Not Landmarked","Closed","Denied at staff level",,,,"40.682101","-73.882339","305","37","117202","3087240","Cypress Hills-City Line","11208"
"8","HO","2007-08-14T00:00:00.000","104 MacDonough Street","Brooklyn","1855","22","3018550022","Stuyvesant Heights Historic District","Closed","Presented to board","Denied",,,"40.681186","-73.942176","303","36","269","3053500","Bedford","11216"
"8","HO","2007-08-15T00:00:00.000","271 Alexander Avenue","Bronx","2314","24","2023140024","Mott Haven Historic District","Closed","Presented to board","Approved","20000.00","Completed","40.810566","-73.924778","201","8","39","2000694","Mott Haven-Port Morris","10454"
"8","HO","2007-09-06T00:00:00.000","67 Cambridge Place","Brooklyn","1965","1","3019650001","Clinton Hill Historic District","Closed","Presented to board","Denied",,,"40.685276","-73.963161","302","35","201","3056179","Clinton Hill","11238"
"8","HO","2007-10-25T00:00:00.000","152 MacDonough Street","Brooklyn","1856","6","3018560006","Stuyvesant Heights Historic District","Closed","Presented to board","Approved","20000.00","Completed","40.681429","-73.940031","303","36","273","3053558","Stuyvesant Heights","11216"
"8","HO","2007-10-30T00:00:00.000","1212 Dean Street","Brooklyn","1213","15","3012130015","Crown Heights North Historic District","Closed","Presented to board","Approved","20000.00","Rescinded","40.676817","-73.948958","308","36","315","3030360","Crown Heights North","11216"
"8","HO","2008-02-28T00:00:00.000","123 Bainbridge Street","Brooklyn","1680","54","3016800054","Stuyvesant Heights Historic District","Closed","Presented to board","Approved","20000.00","Rescinded","40.680802","-73.932586","303","36","297","3047450","Crown Heights North","11233"
"8","NFP","2008-03-10T00:00:00.000","123 West 43rd Street","Manhattan","996","21","1009960021","Individual Landmark","Closed","Presented to board","Denied",,,"40.755843","-73.984382","105","4","119","1022615","Midtown-Midtown South","10036"
"8","NFP","2008-04-29T00:00:00.000","420 Tompkins Avenue","Staten Island","2966","32","5029660032","Individual Landmark","Closed","Presented to board","Approved","50000.00","Completed","40.615239","-74.073334","501","49","36","5043850","Stapleton-Rosebank","10305"
"8","NFP","2008-04-29T00:00:00.000","85 South Oxford Street","Brooklyn","2118","11","3021180011","Fort Greene Historic District","Closed","Presented to board","Approved","8000.00","Completed","40.686918","-73.973563","302","35","181","3059350","Fort Greene","11217"
"8","NFP","2008-05-01T00:00:00.000","5816 Clarendon Road","Brooklyn","7917","9","3079170009","Individual Landmark","Closed","Presented to board","Approved","25000.00","Completed","40.64497","-73.920914","317","45","946","3221967","Rugby-Remsen Village","11203"
"8","NFP","2008-05-02T00:00:00.000","1980 Morris Avenue","Bronx","2807","7","2028070007","Morris Avenue Historic District","Closed","Presented to board","Approved","40000.00","Completed","40.851288","-73.907262","205","14","241","2007644","Mount Hope","10453"
"8","HO","2008-05-09T00:00:00.000","413 West 147th Street","Manhattan","2062","28","1020620028","Hamilton Heights Historic District","Closed","Presented to board","Approved","15000.00","Completed","40.825563","-73.944341","109","9","231","1061447","Hamilton Heights","10031"
"8","NFP","2008-05-19T00:00:00.000","Clinton, AR 72031",,,,"false","Not Landmarked","Closed","Denied at staff level",,,,,,,,,,,
"8","NFP","2008-05-23T00:00:00.000","114-04 14th Road","Queens","4067","1","4040670001","Individual Landmark","Closed","Presented to board","Denied",,,"40.78462","-73.853042","407","19","929","4098136","College Point","11356"
"8","NFP","2008-06-02T00:00:00.000","1940 East 36th Street","Brooklyn","8502","20","3085020020","Individual Landmark","Closed","Presented to board","Approved","20000.00","Rescinded","40.610664","-73.932379","318","46","658","3240121","Georgetown-Marine Park-Bergen Beach-Mill Basin","11234"
"8","HO","2008-06-04T00:00:00.000","425 East 139th Street","Bronx","2284","109","2022840109","Mott Haven East Historic District","Closed","Presented to board","Approved","20000.00","Completed","40.809323","-73.921294","201","8","39","2000319","Mott Haven-Port Morris","10454"
"8","HO","2008-06-17T00:00:00.000","249 Sterling Street","Brooklyn","1315","67","3013150067","Prospect Lefferts Gardens Historic District","Closed","Presented to board","Denied",,,"40.663026","-73.952645","309","40","329","3034823","Prospect Lefferts Gardens-Wingate","11225"
"8","HO","2008-06-25T00:00:00.000","90 Bainbridge Street","Brooklyn","1685","8","3016850008","Stuyvesant Heights Historic District","Closed","Presented to board","Approved","20000.00","Completed","40.68066","-73.933671","303","36","297","3047718","Crown Heights North","11233"
"8","HO","2008-06-27T00:00:00.000","445 East 139th Street","Bronx","2284","99","2022840099","Mott Haven East Historic District","Closed","Presented to board","Denied",,,"40.809125","-73.920828","201","8","39","2000309","Mott Haven-Port Morris","10454"
"9","HO","2008-07-03T00:00:00.000","596 Jefferson Avenue","Brooklyn","1655","23","3016550023","Not Landmarked","Closed","Presented to board","Denied",,,"40.685104","-73.934146","303","36","295","3045746","Stuyvesant Heights","11221"
"9","HO","2008-07-17T00:00:00.000","187 Sterling Street","Brooklyn","1314","63","3013140063","Prospect Lefferts Gardens Historic District","Closed","Presented to board","Approved","15000.00","Completed","40.662879","-73.954988","309","40","327","3034773","Prospect Lefferts Gardens-Wingate","11225"
"9","HO","2008-07-21T00:00:00.000","43-05 Skillman Avenue","Queens","182","6","4001820006","Sunnyside Gardens Historic District","Closed","Presented to board","Denied",,,"40.74688","-73.920631","402","26","183","4002265","Hunters Point-Sunnyside-West Maspeth","11104"
"9","NFP","2008-07-23T00:00:00.000","90-04 161st Street","Queens","9757","23","4097570023","Individual Landmark","Closed","Presented to board","Approved","15000.00","Rescinded","40.705199","-73.799278","412","24","44601","4208850","Jamaica","11432"
"9","HO","2008-07-29T00:00:00.000","201 Lincoln Road","Brooklyn","1328","80","3013280080","Prospect Lefferts Gardens Historic District","Closed","Presented to board","Denied",,,"40.661259","-73.955803","309","40","800","3035316","Prospect Lefferts Gardens-Wingate","11225"
"9","HO","2008-09-25T00:00:00.000","95 Brooklyn Avenue","Brooklyn","1209","1","3012090001","Crown Heights North Historic District","Closed","Presented to board","Denied",,,"40.676691","-73.944282","308","36","313","3030130","Crown Heights North","11216"
"9","HO","2008-10-27T00:00:00.000","622 West 147th Street","Manhattan","2093","41","1020930041","Not Landmarked","Closed","Denied at staff level",,,,"40.827921","-73.949973","109","7","233","1062406","Hamilton Heights","10031"
"9","HO","2008-09-24T00:00:00.000","195 Lefferts Avenue","Brooklyn","1319","65","3013190065","Prospect Lefferts Gardens Historic District","Closed","Presented to board","Approved","6000.00","Rescinded","40.662104","-73.954949","309","40","327","3034992","Prospect Lefferts Gardens-Wingate","11225"
"9","HO","2008-02-09T00:00:00.000","13 Agate Court","Brooklyn","1871","76","3018710076","Alice and Agate Courts Historic District","Closed","Presented to board","Approved","12000.00","Completed","40.678284","-73.93981","303","36","271","3054071","Crown Heights North","11213"
"9","NFP","2008-11-21T00:00:00.000","36-38 Fifth Avenue","Manhattan","574","44","1005740044","Greenwich Village Historic District","Closed","Denied at staff level",,,,"40.733529","-73.995432","102","3","63","1009540","West Village","10011"
"9","NFP","2009-02-24T00:00:00.000","1649 Amsterdam Ave","Manhattan","2058","1","1020580001","Hamilton Heights Historic District Extension","Closed","Denied at staff level",,,,"40.823019","-73.94921","109","7","227","1061221","Hamilton Heights","10031"
"9","HO","2009-04-02T00:00:00.000","5 Agate Court","Brooklyn","1871","80","3018710080","Alice and Agate Courts Historic District","Closed","Presented to board","Approved","10000.00","Completed","40.678146","-73.939824","303","36","271","3054075","Crown Heights North","11213"
"9","HO","2009-04-02T00:00:00.000","162 Sterling Street","Brooklyn","1319","24","3013190024","Prospect Lefferts Gardens Historic District","Closed","Presented to board","Approved","20000.00","Completed","40.662824","-73.955611","309","40","327","3034954","Prospect Lefferts Gardens-Wingate","11225"
"9","HO","2009-04-08T00:00:00.000","14 Agate Court","Brooklyn","1871","70","3018710070","Alice and Agate Courts Historic District","Closed","Presented to board","Approved","20000.00","Completed","40.678283","-73.939788","303","36","271","3054066","Crown Heights North","11213"
"9","NFP","2009-04-13T00:00:00.000","120 E 125th Street","Manhattan","1773","62","1017730062","Individual Landmark","Closed","Denied at staff level",,,,"40.804665","-73.938132","111","8","196","1054469","East Harlem North","10035"
"9","NFP","2009-04-13T00:00:00.000","Broadway at West 242nd Street","Bronx","5900","150","2059000150","Individual Landmark","Closed","Presented to board","Approved","20000.00","Rescinded",,,,,,,,
"9","HO","2009-04-16T00:00:00.000","1 Agate Court","Brooklyn","1871","82","3018710082","Alice and Agate Courts Historic District","Closed","Presented to board","Approved","30000.00","Completed","40.678078","-73.939832","303","36","271","3322253","Crown Heights North","11213"
"9","NFP","2009-04-29T00:00:00.000","48-21 39th Avenue","Queens","123","12","4001230012","Sunnyside Gardens Historic District","Closed","Presented to board","Approved","35000.00","Completed","40.749121","-73.915327","402","26","169","4000000","Hunters Point-Sunnyside-West Maspeth","11104"
"9","HO","2009-05-03T00:00:00.000","15 Agate Court","Brooklyn","1871","75","3018710075","Alice and Agate Courts Historic District","Closed","Presented to board","Approved","12000.00","Completed","40.678319","-73.939806","303","36","271","3054070","Crown Heights North","11213"
"9","HO","2009-05-04T00:00:00.000","6 Agate Court","Brooklyn","1871","66","3018710066","Alice and Agate Courts Historic District","Closed","Denied at staff level",,,,"40.678144","-73.939803","303","36","271","3054062","Crown Heights North","11213"
"9","HO","2009-05-04T00:00:00.000","16 Agate Court","Brooklyn","1871","71","3018710071","Alice and Agate Courts Historic District","Closed","Presented to board","Approved","20000.00","Completed","40.678319","-73.939785","303","36","271","3054067","Crown Heights North","11213"
"9","HO","2009-05-06T00:00:00.000","154 Sterling Street","Brooklyn","1319","21","3013190021","Prospect Lefferts Gardens Historic District","Closed","Presented to board","Approved","20000.00","Completed","40.662813","-73.955795","309","40","327","3034951","Prospect Lefferts Gardens-Wingate","11225"
"9","HO","2009-05-08T00:00:00.000","17 Agate Court","Brooklyn","1871","74","3018710074","Alice and Agate Courts Historic District","Closed","Presented to board","Approved","20000.00","Completed","40.678355","-73.939803","303","36","271","3054069","Crown Heights North","11213"
"9","HO","2009-05-18T00:00:00.000","150 Sterling Street","Brooklyn","1319","19","3013190019","Prospect Lefferts Gardens Historic District","Closed","Presented to board","Approved","20000.00","Completed","40.662805","-73.955889","309","40","327","3034949","Prospect Lefferts Gardens-Wingate","11225"
"9","HO","2009-05-20T00:00:00.000","437 E 139th Street","Bronx","2284","103","2022840103","Mott Haven East Historic District","Closed","Presented to board","Approved","15000.00","Rescinded","40.809205","-73.921016","201","8","39","2000313","Mott Haven-Port Morris","10454"
"10","HO","2009-09-21T00:00:00.000","240 W 139th Street","Manhattan","2024","51","1020240051","St. Nicholas Historic District","Closed","Presented to board","Approved","12000.00","Completed","40.81852","-73.943459","110","9","230","1060310","Central Harlem North-Polo Grounds","10030"
"10","HO","2010-01-12T00:00:00.000","116 Franklin Street","Brooklyn","2566","3","3025660003","Greenpoint Historic District","Closed","Denied at staff level",,,,"40.72871","-73.957393","301","33","565","3064873","Greenpoint","11222"
"10","NFP","2010-01-12T00:00:00.000","463 West Street","Manhattan","639","1","1006390001","Individual Landmark","Closed","Presented to board","Denied",,,"40.736762","-74.009959","102","3","79","1012047","West Village","10014"
"10","HO","2010-02-08T00:00:00.000","249 East 175th street","Bronx","2800","47","2028000047","Not Landmarked","Closed","Denied at staff level",,,,"40.846714","-73.905942","205","15","22901","2007524","Mount Hope","10457"
"10","HO","2010-02-12T00:00:00.000","1059 Clay Ave","Bronx","2428","27","2024280027","Clay Avenue Historic District","Closed","Denied at staff level",,,,"40.828741","-73.912645","204","16","175","2002130","East Concourse-Concourse Village","10456"
"10","HO","2010-02-17T00:00:00.000","114-46 176th street","Queens","12398","208","4123980208","Addisleigh Park Historic District","Closed","Presented to board","Approved","20000.00","Rescinded","40.692497","-73.773454","412","27","432","4268669","St. Albans","11434"
"10","HO","2010-02-18T00:00:00.000","107 Macdonough Street","Brooklyn","1852","61","3018520061","Stuyvesant Heights Historic District","Closed","Presented to board","Approved","20000.00","Completed","40.681213","-73.942068","303","36","269","3053394","Bedford","11216"
"10","NFP","2010-03-12T00:00:00.000","101 Spring Street","Manhattan","498","27","1004980027","SoHo-Cast Iron Historic District","Closed","Denied at staff level",,,,"40.72333","-73.999405","102","1","49","1007585","SoHo-TriBeCa-Civic Center-Little Italy","10012"
"10","HO","2010-05-19T00:00:00.000","152 Sterling Street","Brooklyn","1319","20","3013190020","Prospect Lefferts Gardens Historic District","Closed","Withdrawn",,,,"40.66281","-73.955842","309","40","327","3034950","Prospect Lefferts Gardens-Wingate","11225"
"10","HO","2010-05-19T00:00:00.000","128 Maple Street","Brooklyn","5032","8","3050320008","Prospect Lefferts Gardens Historic District","Closed","Presented to board","Approved","20000.00","Completed","40.660469","-73.956319","309","40","800","3114905","Prospect Lefferts Gardens-Wingate","11225"
"10","HO","2010-05-19T00:00:00.000","201 Lincoln Road","Brooklyn","1328","80","3013280080","Prospect Lefferts Gardens Historic District","Closed","Denied at staff level",,,,"40.661259","-73.955803","309","40","800","3035316","Prospect Lefferts Gardens-Wingate","11225"
"10","HO","2010-05-19T00:00:00.000","114-73 178th Place","Queens","10313","51","4103130051","Addisleigh Park Historic District","Closed","Presented to board","Approved","20000.00","Completed","40.69341","-73.770111","412","27","424","4219935","St. Albans","11434"
"10","HO","2010-05-19T00:00:00.000","5 Agate Court","Brooklyn","1871","80","3018710080","Alice and Agate Courts Historic District","Closed","Presented to board","Approved","10500.00","Completed","40.678146","-73.939824","303","36","271","3054075","Crown Heights North","11213"
"12","HO","2011-09-29T00:00:00.000","8 Sylvan Terrace","Manhattan","2109","61","1021090061","Jumel Terrace Historic District","Closed","Presented to board","Denied",,,"40.83464","-73.939235","112","10","24301","1062556","Washington Heights South","10032"
"12","HO","2011-09-29T00:00:00.000","825 East 18th Street","Brooklyn","6693","11","3066930011","Fiske Terrace-Midwood Park Historic District","Closed","Presented to board","Denied",,,"40.630871","-73.959545","314","45","764","3179113","Flatbush","11230"
"12","HO","2011-09-29T00:00:00.000","114-21 178th Street","Queens","10309","63","4103090063","Addisleigh Park Historic District","Closed","Presented to board","Denied",,,"40.694218","-73.772038","412","27","424","4219866","St. Albans","11434"
"12","HO","2011-09-30T00:00:00.000","6 South Oxford Street","Brooklyn","2100","41","3021000041","Fort Greene Historic District","Closed","Presented to board","Denied",,,"40.689215","-73.974034","302","35","181","3058892","Fort Greene","11217"
"12","HO","2011-09-30T00:00:00.000","125 Macdonough Street","Brooklyn","1852","52","3018520052","Stuyvesant Heights Historic District","Closed","Presented to board","Denied",,,"40.681276","-73.941527","303","36","269","3053385","Bedford","11216"
"12","HO","2011-09-30T00:00:00.000","417 East 136th Street","Bronx","2281","70","2022810070","Bertine Block Historic District","Closed","Presented to board","Denied",,,"40.807496","-73.923069","201","8","25","2000229","Mott Haven-Port Morris","10454"
"12","HO","2011-09-30T00:00:00.000","113-02 175th Street","Queens","10289","66","4102890066","Addisleigh Park Historic District","Closed","Denied at staff level",,,,"40.693579","-73.776187","412","27","424","4219383","St. Albans","11433"
"12","HO","2011-10-03T00:00:00.000","144 Sterling Street","Brooklyn","1319","17","3013190017","Prospect Lefferts Gardens Historic District","Closed","Denied at staff level",,,,"40.662797","-73.956026","309","40","327","3034947","Prospect Lefferts Gardens-Wingate","11225"
"12","HO","2011-10-03T00:00:00.000","1195 Bergen Street","Brooklyn","1214","68","3012140068","Crown Heights North Historic District","Closed","Presented to board","Approved","20000.00","Rescinded","40.675885","-73.945901","308","36","313","3030448","Crown Heights North","11213"
"12","NFP","2011-10-03T00:00:00.000","677 Lafayette Avenue","Brooklyn","1785","161","3017850161","Individual Landmark","Closed","Presented to board","Approved","24500.00","Completed","40.690411","-73.946769","303","36","261","3340279","Bedford","11216"
"12","HO","2012-01-30T00:00:00.000","177 Degraw Street","Brooklyn","322","66","3003220066","Cobble Hill Historic District","Closed","Denied at staff level",,,,"40.684994","-73.999675","306","39","49","3003825","Carroll Gardens-Columbia Street-Red Hook","11231"
"12","HO","2012-02-27T00:00:00.000","116 Rutland Road","Brooklyn","5037","54","3050370054","Prospect Lefferts Gardens Historic District","Closed","Denied at staff level",,,,"40.658974","-73.957293","309","40","79801","3115330","Prospect Lefferts Gardens-Wingate","11225"
"12","HO","2012-02-27T00:00:00.000","205 Sterling Street","Brooklyn","1314","55","3013140055","Prospect Lefferts Gardens Historic District","Closed","Denied at staff level",,,,"40.662906","-73.954566","309","40","327","3034765","Prospect Lefferts Gardens-Wingate","11225"
"12","HO","2012-03-14T00:00:00.000","430 West 162nd Street","Manhattan","2109","98","1021090098","Jumel Terrace Historic District","Closed","Presented to board","Approved","20000.00","Completed","40.835351","-73.938873","112","10","24301","1062582","Washington Heights South","10032"
"12","HO","2012-03-14T00:00:00.000","877 Park Place","Brooklyn","1234","60","3012340060","Crown Heights North II Historic District","Closed","Presented to board","Approved","10000.00","Completed","40.673347","-73.948632","308","36","31701","3031266","Crown Heights North","11216"
"12","HO","2012-03-14T00:00:00.000","418 Clermont Avenue","Brooklyn","1958","41","3019580041","Fort Greene Historic District","Closed","Presented to board","Approved","24000.00","Completed","40.685223","-73.969283","302","35","179","3055893","Fort Greene","11238"
"12","HO","2012-03-30T00:00:00.000","426 East 136th Street","Bronx","2280","21","2022800021","Bertine Block Historic District","Closed","Withdrawn",,,,"40.807461","-73.923033","201","8","25","2000197","Mott Haven-Port Morris","10454"
"12","HO","2012-03-30T00:00:00.000","176-06 Linden Boulevard","Queens","12399","40","4123990040","Addisleigh Park Historic District","Closed","Presented to board","Denied",,,"40.693016","-73.773502","412","27","432","4268686","St. Albans","11434"
"12","NFP","2012-03-30T00:00:00.000","611 West 156th Street","Manhattan","2134","105","1021340105","Audubon Park Historic District","Closed","Presented to board","Approved","37500.00","Completed","40.833691","-73.945925","112","7","241","1063258","Washington Heights South","10032"
"12","HO","2012-04-01T00:00:00.000","6 West 121st Street","Manhattan","1720","122","1017200122","Mount Morris Park Historic District","Closed","Presented to board","Approved","19500.00","Completed","40.804627","-73.945981","110","9","200","1053384","Central Harlem South","10027"
"12","HO","2012-04-03T00:00:00.000","43 Chauncey Street","Brooklyn","1685","77","3016850077","Stuyvesant Heights Historic District","Closed","Denied at staff level",,,,"40.679987","-73.93316","303","36","297","3047779","Crown Heights North","11233"
"13","NFP","2013-02-01T00:00:00.000","149 Sterling Street","Brooklyn","1314","7501","3013147501","Not Landmarked","Closed","Denied at staff level",,,,"40.662824","-73.955874","309","40","327","3251103","Prospect Lefferts Gardens-Wingate","11225"
"13","NFP","2013-05-24T00:00:00.000","7 State Street","Manhattan","9","7","1000090007","Individual Landmark","Closed","Denied at staff level",,,,"40.702381","-74.013287","101","1","9","1000019","Battery Park City-Lower Manhattan","10004"
"13","HO","2013-05-24T00:00:00.000","288A Stuyvesant Avenue","Brooklyn","1655","46","3016550046","Bedford Stuyvesant/Expanded Stuyvesant Heights Historic District","Closed","Presented to board","Approved","20000.00","Completed","40.685059","-73.932488","303","36","295","3045764","Stuyvesant Heights","11221"
"13","NFP","2013-05-24T00:00:00.000","54 Pearl Street","Manhattan","7","35","1000070035","Individual Landmark","Closed","Presented to board","Denied",,,"40.703496","-74.011375","101","1","9","1078965","Battery Park City-Lower Manhattan","10004"
"13","HO","2013-05-24T00:00:00.000","71 Chauncey Street","Brooklyn","1685","63","3016850063","Stuyvesant Heights Historic District","Closed","Presented to board","Approved","9500.00","Completed","40.68005","-73.932626","303","36","297","3047765","Crown Heights North","11233"
"13","HO","2013-05-24T00:00:00.000","12 Sylvan Terrace","Manhattan","2109","63","1021090063","Jumel Terrace Historic District","Closed","Presented to board","Approved","10000.00","Rescinded","40.834682","-73.93934","112","10","24301","1062558","Washington Heights South","10032"
"13","HO","2013-05-24T00:00:00.000","1 Alice Court","Brooklyn","1871","102","3018710102","Alice and Agate Courts Historic District","Closed","Presented to board","Denied",,,"40.678114","-73.940574","303","36","271","3322258","Crown Heights North","11213"
"13","HO","2013-05-24T00:00:00.000","164 Halsey Street","Brooklyn","1844","43","3018440043","Not Landmarked","Closed","Presented to board","Denied",,,"40.682075","-73.947446","303","36","249","3053042","Bedford","11216"
"13","NFP","2013-05-24T00:00:00.000","110 Second Avenue","Manhattan","448","4","1004480004","Individual Landmark","Closed","Presented to board","Approved","24500.00","Completed","40.727685","-73.988317","103","2","38","1006264","East Village","10003"
"13","NFP","2013-05-24T00:00:00.000","675 West 252nd Street","Bronx","5937","440","2059370440","Individual Landmark","Closed","Presented to board","Denied",,,"40.900127","-73.911202","208","11","309","2101020","North Riverdale-Fieldston-Riverdale","10471"
"13","HO","2013-05-24T00:00:00.000","290 Dekalb Avenue","Brooklyn","1930","27","3019300027","Clinton Hill Historic District","Closed","Presented to board","Denied",,,"40.689537","-73.967259","302","35","197","3055326","Clinton Hill","11205"
"13","NFP","2013-05-24T00:00:00.000","18 West 116th Street","Manhattan","1599","44","1015990044","Not Landmarked","Closed","Denied at staff level",,,,"40.80092","-73.947089","110","9","190","1051420","Central Harlem South","10026"
