"objectid","cen_year","tree_dbh","address","tree_loc","pit_type","soil_lvl","status","spc_latin","spc_common","vert_other","vert_pgrd","vert_tgrd","vert_wall","horz_blck","horz_grate","horz_plant","horz_other","sidw_crack","sidw_raise","wire_htap","wire_prime","wire_2nd","wire_other","inf_canopy","inf_guard","inf_wires","inf_paving","inf_outlet","inf_shoes","inf_lights","inf_other","trunk_dmg","zipcode","zip_city","cb_num","borocode","boroname","cncldist","st_assem","st_senate","nta","nta_name","boro_ct","state","latitude","longitude","x_sp","y_sp","objectid_1","census_tract","bin","bbl","location_1"
"592593","2005","5","1955 1 AVENUE","Front","Sidewalk Pit","Level","Good","QUERCUS RUBRA","OAK, NORTHERN RED","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016400","New York","40.78603274","-73.94270248","1000117","225655","220","164","1087440","1016720017","(40.78603274, -73.94270248)"
"592594","2005","3","1940 1 AVENUE","Front","Sidewalk Pit","Level","Good","ZELKOVA SERRATA","ZELKOVA, JAPANESE","No","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016400","New York","40.78609035","-73.94263743","1000135","225676","221","162","1083932","1016940007","(40.78609035, -73.94263743)"
"592595","2005","3","1940 1 AVENUE","Front","Sidewalk Pit","Level","Good","ZELKOVA SERRATA","ZELKOVA, JAPANESE","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016400","New York","40.78609035","-73.94263743","1000135","225676","222","162","1083932","1016940007","(40.78609035, -73.94263743)"
"641264","2006","6","420 AVENUE C","Rear","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10009","New York","0","1","Manhattan","0","0","0"," "," ",,"New York","40.72101567","-73.98109212","0","0","48891",,,,"(40.72101567, -73.98109212)"
"592596","2005","3","1940 1 AVENUE","Front","Sidewalk Pit","Level","Poor","STYPHNOLOBIUM JAPONICUM","JAPANESE PAGODA TREE","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016400","New York","40.78609035","-73.94263743","1000135","225676","223","162","1083932","1016940007","(40.78609035, -73.94263743)"
"592597","2005","2","1930 1 AVENUE","Front","Sidewalk Pit","Level","Excellent","GLEDITSIA TRIACANTHOS","HONEYLOCUST","Yes","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","224","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592598","2005","5","1955 1 AVENUE","Front","Sidewalk Pit","Level","Good","QUERCUS RUBRA","OAK, NORTHERN RED","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016400","New York","40.78603274","-73.94270248","1000117","225655","225","164","1087440","1016720017","(40.78603274, -73.94270248)"
"592599","2005","4","1955 1 AVENUE","Front","Sidewalk Pit","Level","Good","QUERCUS RUBRA","OAK, NORTHERN RED","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016400","New York","40.78603274","-73.94270248","1000117","225655","226","164","1087440","1016720017","(40.78603274, -73.94270248)"
"592600","2005","2","1955 1 AVENUE","Front","Sidewalk Pit","Level","Dead","Unknown Dead","Unknown Dead","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"," ","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016400","New York","40.78603274","-73.94270248","1000117","225655","227","164","1087440","1016720017","(40.78603274, -73.94270248)"
"592601","2005","2","1940 1 AVENUE","Front","Sidewalk Pit","Level","Dead","Unknown Dead","Unknown Dead","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No"," ","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016400","New York","40.78609035","-73.94263743","1000135","225676","228","162","1083932","1016940007","(40.78609035, -73.94263743)"
"592602","2005","3","1940 1 AVENUE","Front","Sidewalk Pit","Level","Poor","ZELKOVA SERRATA","ZELKOVA, JAPANESE","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016400","New York","40.78609035","-73.94263743","1000135","225676","229","162","1083932","1016940007","(40.78609035, -73.94263743)"
"592603","2005","2","1930 1 AVENUE","Front","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","Yes","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","230","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592604","2005","5","1930 1 AVENUE","Side","Sidewalk Pit","Level","Excellent","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","231","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592605","2005","3","1930 1 AVENUE","Front","Sidewalk Pit","Level","Poor","GINKGO BILOBA","GINKGO","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","232","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592606","2005","5","1930 1 AVENUE","Side","Sidewalk Pit","Level","Good","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","233","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592607","2005","3","1930 1 AVENUE","Side","Sidewalk Pit","Level","Good","QUERCUS BICOLOR","OAK, SWAMP WHITE","Yes","No","No","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","234","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592608","2005","4","1930 1 AVENUE","Side","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","235","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592609","2005","5","1930 1 AVENUE","Side","Sidewalk Pit","Level","Good","QUERCUS BICOLOR","OAK, SWAMP WHITE","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","236","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592610","2005","7","1930 1 AVENUE","Side","Sidewalk Pit","Level","Good","TILIA TOMENTOSA","LINDEN, SILVER","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","237","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592611","2005","4","1930 1 AVENUE","Side","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","238","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592612","2005","4","1930 1 AVENUE","Side","Sidewalk Pit","Level","Excellent","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","239","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592613","2005","5","1930 1 AVENUE","Side","Sidewalk Pit","Level","Excellent","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","240","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592614","2005","5","1930 1 AVENUE","Side","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","241","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592615","2005","5","1930 1 AVENUE","Side","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","242","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592616","2005","7","1930 1 AVENUE","Side","Sidewalk Pit","Level","Good","TILIA TOMENTOSA","LINDEN, SILVER","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","243","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592617","2005","5","1930 1 AVENUE","Side","Sidewalk Pit","Level","Good","TILIA TOMENTOSA","LINDEN, SILVER","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","244","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592618","2005","5","1930 1 AVENUE","Side","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","245","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592619","2005","4","1930 1 AVENUE","Side","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","246","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592620","2005","4","1930 1 AVENUE","Side","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","247","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592621","2005","5","1930 1 AVENUE","Side","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","248","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592622","2005","4","1930 1 AVENUE","Side","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","249","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592623","2005","4","1930 1 AVENUE","Side","Sidewalk Pit","Level","Excellent","AILANTHUS ALTISSIMA","TREE OF HEAVEN","No","No","No","No","Yes","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No"," ","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","250","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592624","2005","5","1930 1 AVENUE","Side","Sidewalk Pit","Level","Good","AILANTHUS ALTISSIMA","TREE OF HEAVEN","No","No","No","No","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","251","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592625","2005","15","1918 1 AVENUE","Side","Lawn","Above","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","Yes","No","No","No","Yes","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Cavity","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78498462","-73.94344365","999912","225273","252","162","1052997","1016910001","(40.78498462, -73.94344365)"
"592626","2005","19","1918 1 AVENUE","Side","Sidewalk Pit","Level","Poor","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78498462","-73.94344365","999912","225273","253","162","1052997","1016910001","(40.78498462, -73.94344365)"
"592627","2005","4","1918 1 AVENUE","Side","Sidewalk Pit","Level","Excellent","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78498462","-73.94344365","999912","225273","254","162","1052997","1016910001","(40.78498462, -73.94344365)"
"592628","2005","7","1918 1 AVENUE","Side","Sidewalk Pit","Level","Excellent","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78498462","-73.94344365","999912","225273","255","162","1052997","1016910001","(40.78498462, -73.94344365)"
"592629","2005","4","1930 1 AVENUE","Side","Sidewalk Pit","Level","Excellent","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","256","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592630","2005","4","1930 1 AVENUE","Side","Sidewalk Pit","Level","Excellent","AILANTHUS ALTISSIMA","TREE OF HEAVEN","No","No","No","No","Yes","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","257","162","1000000","1016930001","(40.78595316, -73.94273505)"
"625158","2005","8","1 STATE STREET","Front","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","0",,"0","1","Manhattan","0","0","0"," "," ",,"New York","40.73613585","-74.01297223","980655","207471","32785","9","1000018","1000090001","(40.73613585, -74.01297223)"
"592631","2005","6","1930 1 AVENUE","Side","Sidewalk Pit","Level","Excellent","AILANTHUS ALTISSIMA","TREE OF HEAVEN","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78595316","-73.94273505","1000108","225626","258","162","1000000","1016930001","(40.78595316, -73.94273505)"
"592632","2005","19","1918 1 AVENUE","Side","Sidewalk Pit","Level","Poor","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78498462","-73.94344365","999912","225273","259","162","1052997","1016910001","(40.78498462, -73.94344365)"
"592633","2005","19","1918 1 AVENUE","Side","Sidewalk Pit","Above","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78498462","-73.94344365","999912","225273","260","162","1052997","1016910001","(40.78498462, -73.94344365)"
"592634","2005","7","1918 1 AVENUE","Side","Sidewalk Pit","Level","Poor","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78498462","-73.94344365","999912","225273","261","162","1052997","1016910001","(40.78498462, -73.94344365)"
"592635","2005","18","1918 1 AVENUE","Side","Sidewalk Pit","Level","Excellent","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78498462","-73.94344365","999912","225273","262","162","1052997","1016910001","(40.78498462, -73.94344365)"
"592636","2005","15","1918 1 AVENUE","Rear","Sidewalk Pit","Level","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78498462","-73.94344365","999912","225273","263","162","1052997","1016910001","(40.78498462, -73.94344365)"
"592637","2005","14","1918 1 AVENUE","Rear","Sidewalk Pit","Level","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78498462","-73.94344365","999912","225273","264","162","1052997","1016910001","(40.78498462, -73.94344365)"
"592638","2005","10","1918 1 AVENUE","Rear","Lawn","Above","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78498462","-73.94344365","999912","225273","265","162","1052997","1016910001","(40.78498462, -73.94344365)"
"592639","2005","10","1918 1 AVENUE","Side","Sidewalk Pit","Level","Excellent","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78498462","-73.94344365","999912","225273","266","162","1052997","1016910001","(40.78498462, -73.94344365)"
"592640","2005","15","1918 1 AVENUE","Rear","Sidewalk Pit","Level","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78498462","-73.94344365","999912","225273","267","162","1052997","1016910001","(40.78498462, -73.94344365)"
"592641","2005","18","1918 1 AVENUE","Rear","Sidewalk Pit","Level","Poor","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78498462","-73.94344365","999912","225273","268","162","1052997","1016910001","(40.78498462, -73.94344365)"
"592642","2005","12","1918 1 AVENUE","Rear","Sidewalk Pit","Below","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78498462","-73.94344365","999912","225273","269","162","1052997","1016910001","(40.78498462, -73.94344365)"
"592643","2005","4","1918 1 AVENUE","Side","Continuous Pit","Above","Excellent","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78498462","-73.94344365","999912","225273","270","162","1052997","1016910001","(40.78498462, -73.94344365)"
"592644","2005","17","1918 1 AVENUE","Side","Sidewalk Pit","Above","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78498462","-73.94344365","999912","225273","271","162","1052997","1016910001","(40.78498462, -73.94344365)"
"592645","2005","14","401 EAST   96 STREET","Rear","Continuous Pit","Below","Excellent","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78321209","-73.94461511","999588","224627","272","162","1000000","1016900001","(40.78321209, -73.94461511)"
"592646","2005","10","1918 1 AVENUE","Side","Lawn","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78498462","-73.94344365","999912","225273","273","162","1052997","1016910001","(40.78498462, -73.94344365)"
"592647","2005","13","401 EAST   96 STREET","Rear","Continuous Pit","Level","Excellent","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016200","New York","40.78321209","-73.94461511","999588","224627","274","162","1000000","1016900001","(40.78321209, -73.94461511)"
"625159","2005","11","1 STATE STREET","Side","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Torn Bark","0",,"0","1","Manhattan","0","0","0"," "," ",,"New York","40.73613585","-74.01297223","980655","207471","32786","9","1000018","1000090001","(40.73613585, -74.01297223)"
"592648","2005","4","1999 1 AVENUE","Front","Sidewalk Pit","Level","Excellent","PYRUS CALLERYANA","PEAR, CALLERY","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016400","New York","40.78755551","-73.94158892","1000425","226210","275","164","1086440","1016747501","(40.78755551, -73.94158892)"
"592649","2005","3","1999 1 AVENUE","Front","Sidewalk Pit","Level","Excellent","PYRUS CALLERYANA","PEAR, CALLERY","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016400","New York","40.78755551","-73.94158892","1000425","226210","276","164","1086440","1016747501","(40.78755551, -73.94158892)"
"592650","2005","3","1999 1 AVENUE","Front","Sidewalk Pit","Level","Excellent","PYRUS CALLERYANA","PEAR, CALLERY","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016400","New York","40.78755551","-73.94158892","1000425","226210","277","164","1086440","1016747501","(40.78755551, -73.94158892)"
"592651","2005","3","1999 1 AVENUE","Front","Sidewalk Pit","Level","Excellent","PYRUS CALLERYANA","PEAR, CALLERY","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN33","East Harlem South","1016400","New York","40.78755551","-73.94158892","1000425","226210","278","164","1086440","1016747501","(40.78755551, -73.94158892)"
"592652","2005","9","535 WEST   48 STREET","Front","Sidewalk Pit","Below","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","None","10019","New York","104","1","Manhattan","3","67","27","MN15","Clinton","1012900","New York","40.76402581","-73.99409778","985885","217632","279","129","1027008","1010770012","(40.76402581, -73.99409778)"
"592653","2005","12","521 WEST   48 STREET","Front","Sidewalk Pit","Level","Poor","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10019","New York","104","1","Manhattan","3","67","27","MN15","Clinton","1012900","New York","40.76392149","-73.99385232","985953","217594","280","129","1027013","1010770020","(40.76392149, -73.99385232)"
"592654","2005","9","899 10 AVENUE","Side","Sidewalk Pit","Level","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","None","10019","New York","104","1","Manhattan","6","67","27","MN14","Lincoln Square","1014700","New York","40.77032722","-73.98769262","987659","219928","281","147","1027085","1010870025","(40.77032722, -73.98769262)"
"592655","2006","3","215 EAST    4 STREET","Front","Sidewalk Pit","Level","Poor","UNKNOWN","UNKNOWN","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10009","New York","103","1","Manhattan","2","65","27","MN22","East Village","1003200","New York","40.72373185","-73.98355955","988807","202952","282","32","1005034","1004000050","(40.72373185, -73.98355955)"
