"unique_id","publish_date","site_id","status","ppt_id","address","city","state","zip","boro","latitude","longitude","cross_street_1","cross_street_2","corner","install_date","active_date","wifi_status","tablet_status","phone_status","community_board","council_district","census_tract","nta","nta_name"
"20181120_041521.bk-09-126569","2018-11-20T04:15:21.000","bk-09-126569","Link Active!","126569_126570","535 FLATBUSH AVENUE","New York","NY","11225","Brooklyn","40.660852","-73.960581","LINCOLN ROAD","BEEKMAN PLACE","SE","2017-02-17T00:00:00.000","2017-03-07T00:00:00.000","up","up","up","9","40","79801","BK60","Prospect Lefferts Gardens-Wingate"
"20181120_041521.mn-05-121576","2018-11-20T04:15:21.000","mn-05-121576","Link Active!","121576_139995","100 EAST 34 STREET","New York","NY","10016","Manhattan","40.74688075","-73.9810645","PARK AVENUE","LEXINGTON AVENUE","SE","2017-09-10T00:00:00.000","2017-12-04T00:00:00.000","up","up","up","5","2","72","MN20","Murray Hill-Kips Bay"
"20181120_041521.mn-05-121630","2018-11-20T04:15:21.000","mn-05-121630","Link Active!","121630","31 EAST 26 STREET","New York","NY","10010","Manhattan","40.74275953","-73.98641999","MADISON AVENUE","PARK AVENUE SOUTH","NE","2017-01-29T00:00:00.000","2017-04-14T00:00:00.000","up","up","up","5","2","56","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.bx-04-119152","2018-11-20T04:15:21.000","bx-04-119152","Link Active!","119152","1211 GRANDVIEW PLACE","New York","NY","10452","Bronx","40.8349041575827","-73.91822589547644","EAST 167 STREET","EAST 168 STREET","NW","2018-03-19T00:00:00.000","2018-07-02T00:00:00.000","up","up","up","4","16","197","BX63","West Concourse"
"20181120_041521.qu-04-137921","2018-11-20T04:15:21.000","qu-04-137921","Link Active!","137921","75-20 ROOSEVELT AVENUE","New York","NY","11373","Queens","40.74696638","-73.88970545","76 STREET","75 STREET","SW","2017-07-08T00:00:00.000","2017-08-30T00:00:00.000","up","up","up","4","25","267","QN29","Elmhurst"
"20181120_041521.qu-01-142874","2018-11-20T04:15:21.000","qu-01-142874","Link Active!","142874","36-01 BROADWAY","New York","NY","11106","Queens","40.760095","-73.921216","36 STREET","37 STREET","NE","2017-04-22T00:00:00.000","2017-08-02T00:00:00.000","up","down","up","1","22","61","QN70","Astoria"
"20181120_041521.mn-07-134701","2018-11-20T04:15:21.000","mn-07-134701","Link Active!","134701","251 WEST 93 STREET","New York","NY","10025","Manhattan","40.79288708","-73.97328857","BROADWAY","WEST END AVENUE","NW","2017-08-13T00:00:00.000","2017-10-06T00:00:00.000","up","up","up","7","6","179","MN12","Upper West Side"
"20181120_041521.mn-10-119879","2018-11-20T04:15:21.000","mn-10-119879","Link Active!","119879","2550 FREDERICK DOUGLASS BOULEVARD","New York","NY","10030","Manhattan","40.81705699","-73.94601241","WEST 135 STREET","WEST 136 STREET","SE","2017-10-28T00:00:00.000","2018-03-13T00:00:00.000","up","up","up","10","9","228","MN03","Central Harlem North-Polo Grounds"
"20181120_041521.mn-09-146082","2018-11-20T04:15:21.000","mn-09-146082","Link Installed; Connecting Power and Fiber","146082","1356 AMSTERDAM AVENUE","New York","NY","10027","Manhattan","40.814102826003","-73.9558649154164","WEST 126 STREET","WEST 125 STREET","SW","2018-04-14T00:00:00.000",,"Not Available","Not Available","Not Available","9","7","219","MN06","Manhattanville"
"20181120_041521.mn-07-134708","2018-11-20T04:15:21.000","mn-07-134708","Link Active!","134708","730 COLUMBUS AVENUE","New York","NY","10025","Manhattan","40.79237863","-73.96800953","WEST 95 STREET","WEST 96 STREET","NW","2018-01-26T00:00:00.000","2018-05-31T00:00:00.000","up","up","up","7","6","181","MN12","Upper West Side"
"20181120_041521.mn-07-121161","2018-11-20T04:15:21.000","mn-07-121161","Link Active!","121161","338 COLUMBUS AVENUE","New York","NY","10024","Manhattan","40.78014761","-73.97693216","WEST 76 STREET","WEST 77 STREET","NW","2018-02-09T00:00:00.000","2018-06-05T00:00:00.000","up","up","up","7","6","161","MN12","Upper West Side"
"20181120_041521.mn-06-135679","2018-11-20T04:15:21.000","mn-06-135679","Link Active!","135679","384 2 AVENUE","New York","NY","10010","Manhattan","40.73737306","-73.98115859","EAST 22 STREET","EAST 23 STREET","NE","2017-09-28T00:00:00.000","2018-01-03T00:00:00.000","up","up","up","6","2","64","MN21","Gramercy"
"20181120_041521.qu-01-145956","2018-11-20T04:15:21.000","qu-01-145956","Link Active!","145956","48-18 NORTHERN BOULEVARD","New York","NY","11101","Queens","40.7535215","-73.91450114","34 AVENUE","49 STREET","SE","2017-09-30T00:00:00.000","2017-11-07T00:00:00.000","up","up","up","1","26","171","QN31","Hunters Point-Sunnyside-West Maspeth"
"20181120_041521.bk-05-145932","2018-11-20T04:15:21.000","bk-05-145932","Link Active!","145932","62 PENNSYLVANIA AVENUE","New York","NY","11207","Brooklyn","40.67647467","-73.89716745","FULTON STREET","ATLANTIC AVENUE","Midblock","2017-09-17T00:00:00.000","2018-02-06T00:00:00.000","up","up","up","5","37","1198","BK82","East New York"
"20181120_041521.mn-05-121624","2018-11-20T04:15:21.000","mn-05-121624","Link Active!","121624","2 EAST 31 STREET","New York","NY","10016","Manhattan","40.74642561","-73.98581619","5 AVENUE","MADISON AVENUE","SE","2017-02-11T00:00:00.000","2017-06-05T00:00:00.000","up","up","up","5","4","74","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-121596","2018-11-20T04:15:21.000","mn-05-121596","Link Active!","121596_121597","360 LEXINGTON AVENUE","New York","NY","10017","Manhattan","40.75027937","-73.9770118","EAST 40 STREET","EAST 41 STREET","NW","2017-02-11T00:00:00.000","2017-08-03T00:00:00.000","up","up","up","5","4","80","MN20","Murray Hill-Kips Bay"
"20181120_041521.mn-05-133354","2018-11-20T04:15:21.000","mn-05-133354","Link Active!","133354_133355_133367","1515 BROADWAY","New York","NY","10036","Manhattan","40.75766558","-73.98587842","WEST 45 STREET","WEST 44 STREET","NW","2016-12-18T00:00:00.000","2018-03-05T00:00:00.000","up","up","up","5","3","119","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-121636","2018-11-20T04:15:21.000","mn-05-121636","Link Active!","121636","23 EAST 28 STREET","New York","NY","10016","Manhattan","40.74396179","-73.98542849","MADISON AVENUE","PARK AVENUE","NE","2017-08-12T00:00:00.000","2017-10-25T00:00:00.000","up","up","up","5","2","74","MN17","Midtown-Midtown South"
"20181120_041521.mn-04-122482","2018-11-20T04:15:21.000","mn-04-122482","Link Active!","122482","849 10 AVENUE","New York","NY","10019","Manhattan","40.76840586","-73.98921452","WEST 56 STREET","WEST 55 STREET","SW","2017-09-23T00:00:00.000","2017-12-04T00:00:00.000","up","up","up","4","6","135","MN15","Clinton"
"20181120_041521.bx-04-119157","2018-11-20T04:15:21.000","bx-04-119157","Link Active!","119157","96 EAST 170 STREET","New York","NY","10452","Bronx","40.839445","-73.915848","WALTON AVENUE","WYTHE PLACE","SE","2016-06-09T00:00:00.000","2016-09-15T00:00:00.000","up","up","up","4","16","22102","BX63","West Concourse"
"20181120_041521.bk-01-145857","2018-11-20T04:15:21.000","bk-01-145857","Link Active!","145857","256 GRAHAM AVENUE","New York","NY","11206","Brooklyn","40.7110789","-73.94373207","MAUJER STREET","GRAND STREET","NE","2017-06-27T00:00:00.000","2017-08-10T00:00:00.000","up","up","up","1","34","495","BK90","East Williamsburg"
"20181120_041521.qu-04-142872","2018-11-20T04:15:21.000","qu-04-142872","Link Active!","142872","82-10 QUEENS BOULEVARD","New York","NY","11373","Queens","40.73720596","-73.88093968","GOLDSMITH STREET","SIMONSON STREET","MIDBLK","2017-06-03T00:00:00.000","2017-07-10T00:00:00.000","up","up","up","4","25","479","QN50","Elmhurst-Maspeth"
"20181120_041521.qu-01-143435","2018-11-20T04:15:21.000","qu-01-143435","Link Active!","143435","41-01 BROADWAY","New York","NY","11103","Queens","40.75859125","-73.91801561","41 STREET","42 STREET","NE","2017-05-12T00:00:00.000","2017-07-10T00:00:00.000","up","up","up","1","22","155","QN70","Astoria"
"20181120_041521.mn-06-121669","2018-11-20T04:15:21.000","mn-06-121669","Link Active!","121669_121670","877 1 AVENUE","New York","NY","10022","Manhattan","40.75341389","-73.96665144","MITCHELL PLACE","EAST 50 STREET","NW","2017-12-07T00:00:00.000","2018-06-05T00:00:00.000","up","down","up","6","4","98","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-06-136682","2018-11-20T04:15:21.000","mn-06-136682","Link Active!","136682_136683","828 2 AVENUE","New York","NY","10017","Manhattan","40.75118754","-73.97106076","EAST 44 STREET","EAST 45 STREET","NE","2018-01-27T00:00:00.000","2018-04-18T00:00:00.000","up","up","up","6","4","90","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-07-134642","2018-11-20T04:15:21.000","mn-07-134642","Link Active!","134642_135739","614 COLUMBUS AVENUE","New York","NY","10024","Manhattan","40.78898616","-73.97048243","WEST 89 STREET","WEST 90 STREET","SW","2018-02-26T00:00:00.000","2018-05-21T00:00:00.000","up","up","up","7","6","173","MN12","Upper West Side"
"20181120_041521.mn-08-134742","2018-11-20T04:15:21.000","mn-08-134742","Link Active!","134742_134743","1330 3 AVENUE","New York","NY","10021","Manhattan","40.7724771","-73.95876684","EAST 76 STREET","EAST 77 STREET","NW","2016-03-05T00:00:00.000","2016-03-24T00:00:00.000","up","up","up","8","4","128","MN40","Upper East Side-Carnegie Hill"
"20181120_041521.mn-10-118276","2018-11-20T04:15:21.000","mn-10-118276","Link Active!","118276","2120 8 AVENUE","New York","NY","10026","Manhattan","40.8033996","-73.95600349","WEST 115 STREET","WEST 114 STREET","SE","2017-09-30T00:00:00.000","2017-11-01T00:00:00.000","up","up","up","10","9","218","MN11","Central Harlem South"
"20181120_041521.si-02-145730","2018-11-20T04:15:21.000","si-02-145730","Link Active!","145730","2435 HYLAN BOULEVARD","New York","NY","10306","Staten Island","40.57178152","-74.10861367","BACHE AVENUE","BURBANK AVENUE","NW","2017-02-19T00:00:00.000","2017-02-28T00:00:00.000","up","up","up","2","50","122","SI45","New Dorp-Midland Beach"
"20181120_041521.mn-10-119884","2018-11-20T04:15:21.000","mn-10-119884","Link Installed; Connecting Power and Fiber","119884","2454 FREDERICK DOUGLASS BOULEVARD","New York","NY","10027","Manhattan","40.814447356167136","-73.94791958361168","WEST 132 STREET","WEST 131 STREET","SEC","2018-05-02T00:00:00.000",,"Not Available","Not Available","Not Available","10","9","226","MN03","Central Harlem North-Polo Grounds"
"20181120_041521.mn-08-134746","2018-11-20T04:15:21.000","mn-08-134746","Link Active!","134746_134747","238 EAST 86 STREET","New York","NY","10028","Manhattan","40.77814082","-73.9525944","2 AVENUE","3 AVENUE","MIDBLK","2016-11-04T00:00:00.000","2017-02-01T00:00:00.000","up","up","up","8","5","14601","MN32","Yorkville"
"20181120_041521.mn-07-134709","2018-11-20T04:15:21.000","mn-07-134709","Link Installed; Connecting Power and Fiber","134709","715 COLUMBUS AVENUE","New York","NY","10025","Manhattan","40.79179421","-73.96817662","WEST 94 STREET","WEST 95 STREET","Midblock","2018-04-30T00:00:00.000",,"Not Available","Not Available","Not Available","7","6","181","MN12","Upper West Side"
"20181120_041521.mn-07-121208","2018-11-20T04:15:21.000","mn-07-121208","Link Installed; Connecting Power and Fiber","121208","376 AMSTERDAM AVENUE","New York","NY","10024","Manhattan","40.78240982","-73.97899987","WEST 77 STREET","WEST 78 STREET","SWC","2018-02-17T00:00:00.000",,"Not Available","Not Available","Not Available","7","6","163","MN12","Upper West Side"
"20181120_041521.qu-04-132440","2018-11-20T04:15:21.000","qu-04-132440","Link Active!","132440","77-06 QUEENS BOULEVARD","New York","NY","11373","Queens","40.738208","-73.886253","IRELAND STREET","HILLYER STREET","SE","2016-11-19T00:00:00.000","2017-03-20T00:00:00.000","up","up","up","4","25","479","QN50","Elmhurst-Maspeth"
"20181120_041521.si-02-145729","2018-11-20T04:15:21.000","si-02-145729","Link Active!","145729","291 NEW DORP LANE","New York","NY","10306","Staten Island","40.57210026","-74.11267359","EDISON STREET","CLAWSON STREET","MIDBLK","2017-02-19T00:00:00.000","2017-02-28T00:00:00.000","up","up","up","2","50","122","SI45","New Dorp-Midland Beach"
"20181120_041521.mn-06-135857","2018-11-20T04:15:21.000","mn-06-135857","Link Active!","135857_135858","140 3 AVENUE","New York","NY","10003","Manhattan","40.73391885","-73.98688143","EAST 15 STREET","EAST 14 STREET","SW","2017-04-29T00:00:00.000","2017-05-31T00:00:00.000","up","up","up","6","2","50","MN21","Gramercy"
"20181120_041521.mn-06-121512","2018-11-20T04:15:21.000","mn-06-121512","Link Active!","121512","528 3 AVENUE","New York","NY","10016","Manhattan","40.74653888","-73.97768758","EAST 35 STREET","EAST 36 STREET","NW","2016-01-15T00:00:00.000","2016-01-27T00:00:00.000","up","down","up","6","4","80","MN20","Murray Hill-Kips Bay"
"20181120_041521.qu-01-145950","2018-11-20T04:15:21.000","qu-01-145950","Link Active!","145950","42-27 35 AVENUE","New York","NY","11101","Queens","40.754135517147404","-73.91981870706041","43 STREET","42 STREET","NW","2017-08-31T00:00:00.000","2017-10-23T00:00:00.000","up","up","up","1","26","159","QN70","Astoria"
"20181120_041521.si-02-125476","2018-11-20T04:15:21.000","si-02-125476","Link Active!","125476","19 SEAVIEW AVENUE","New York","NY","10304","Staten Island","40.590983","-74.100732","PLATTSBURG STREET","RICHMOND ROAD","NE","2017-01-31T00:00:00.000","2017-02-28T00:00:00.000","up","up","up","2","50","9602","SI36","Old Town-Dongan Hills-South Beach"
"20181120_041521.bk-05-126737","2018-11-20T04:15:21.000","bk-05-126737","Link Active!","126737","2 ELDERT LANE","New York","NY","11208","Brooklyn","40.69102143","-73.86809486","JAMAICA AVENUE","87 AVENUE","SW","2017-09-23T00:00:00.000","2018-03-28T00:00:00.000","up","up","up","5","37","118202","BK83","Cypress Hills-City Line"
"20181120_041521.bx-05-119590","2018-11-20T04:15:21.000","bx-05-119590","Link Active!","119590","104 EAST BURNSIDE AVENUE","New York","NY","10453","Bronx","40.85304298","-73.90555222","MORRIS AVENUE","CRESTON AVENUE","SE","2016-06-09T00:00:00.000","2016-07-01T00:00:00.000","up","up","up","5","14","241","BX41","Mount Hope"
"20181120_041521.mn-05-121631","2018-11-20T04:15:21.000","mn-05-121631","Link Active!","121631","41 MADISON AVENUE","New York","NY","10010","Manhattan","40.74257286","-73.98664796","EAST 25 STREET","EAST 26 STREET","SE","2017-03-18T00:00:00.000","2017-05-10T00:00:00.000","up","down","up","5","2","56","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-05-121634","2018-11-20T04:15:21.000","mn-05-121634","Link Active!","121634_121635","15 EAST 29 STREET","New York","NY","10016","Manhattan","40.744742","-73.985367","MADISON AVENUE","5 AVENUE","NW","2016-10-29T00:00:00.000","2016-11-21T00:00:00.000","up","up","up","5","4","74","MN17","Midtown-Midtown South"
"20181120_041521.bk-05-145940","2018-11-20T04:15:21.000","bk-05-145940","Link Active!","145940","3435 FULTON STREET","New York","NY","11208","Brooklyn","40.68462509060405","-73.86897452671553","NICHOLS AVENUE","LINCOLN AVENUE","NW","2017-09-29T00:00:00.000","2017-11-21T00:00:00.000","up","up","up","5","37","1184","BK83","Cypress Hills-City Line"
"20181120_041521.mn-05-121567","2018-11-20T04:15:21.000","mn-05-121567","Link Active!","121567_121580","101 EAST 31 STREET","New York","NY","10016","Manhattan","40.74514234","-73.98250633","PARK AVENUE","LEXINGTON AVENUE","NE","2017-06-30T00:00:00.000","2017-08-03T00:00:00.000","up","up","up","5","2","72","MN20","Murray Hill-Kips Bay"
"20181120_041521.mn-02-123539","2018-11-20T04:15:21.000","mn-02-123539","Link Active!","123539_139642","200 WEST 14 STREET","New York","NY","10011","Manhattan","40.73857046","-73.99993241","7 AVENUE","8 AVENUE","SW","2016-09-18T00:00:00.000","2016-10-25T00:00:00.000","up","up","up","2","3","77","MN23","West Village"
"20181120_041521.mn-05-121491","2018-11-20T04:15:21.000","mn-05-121491","Link Active!","121491","68 LEXINGTON AVENUE","New York","NY","10010","Manhattan","40.7410117","-73.98376711","EAST 25 STREET","EAST 26 STREET","NW","2017-04-01T00:00:00.000","2017-05-26T00:00:00.000","up","up","up","5","2","68","MN21","Gramercy"
"20181120_041521.mn-05-123299","2018-11-20T04:15:21.000","mn-05-123299","Link Active!","123299","50 LEXINGTON AVENUE","New York","NY","10010","Manhattan","40.7403098","-73.9842789","EAST 24 STREET","EAST 25 STREET","NW","2017-02-04T00:00:00.000","2017-04-14T00:00:00.000","up","down","up","5","2","68","MN21","Gramercy"
"20181120_041521.mn-05-108039","2018-11-20T04:15:21.000","mn-05-108039","Link Active!","108039","1149 BROADWAY","New York","NY","10001","Manhattan","40.74424305","-73.98901592","WEST 27 STREET","WEST 26 STREET","NW","2016-10-01T00:00:00.000","2016-11-08T00:00:00.000","up","up","up","5","3","58","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-122475","2018-11-20T04:15:21.000","mn-04-122475","Link Active!","122475","747 10 AVENUE","New York","NY","10019","Manhattan","40.76527687","-73.99149319","WEST 51 STREET","WEST 50 STREET","SW","2017-09-23T00:00:00.000","2018-01-08T00:00:00.000","up","up","up","4","3","135","MN15","Clinton"
"20181120_041521.mn-02-123542","2018-11-20T04:15:21.000","mn-02-123542","Link Active!","123542_141514","18 WEST 14 STREET","New York","NY","10011","Manhattan","40.736387","-73.994742","5 AVENUE","6 AVENUE","NW","2016-10-01T00:00:00.000","2016-12-28T00:00:00.000","up","up","up","2","3","63","MN23","West Village"
"20181120_041521.bx-04-119160","2018-11-20T04:15:21.000","bx-04-119160","Link Active!","119160_119162","52 EAST 161 STREET","New York","NY","10451","Bronx","40.82755199","-73.92590252","RIVER AVENUE","GERARD AVENUE","SE","2016-08-13T00:00:00.000","2016-09-13T00:00:00.000","up","up","up","4","8","63","BX63","West Concourse"
"20181120_041521.bk-09-126616","2018-11-20T04:15:21.000","bk-09-126616","Link Active!","126616","806 FRANKLIN AVENUE","New York","NY","11225","Brooklyn","40.67031776","-73.95817186","EASTERN PARKWAY","UNION STREET","SW","2016-12-22T00:00:00.000","2017-02-08T00:00:00.000","up","up","up","9","35","213","BK63","Crown Heights South"
"20181120_041521.bk-01-145858","2018-11-20T04:15:21.000","bk-01-145858","Link Active!","145858","434 MANHATTAN AVENUE","New York","NY","11222","Brooklyn","40.719511","-73.946853","BAYARD STREET","MEEKER AVENUE","SE","2017-06-30T00:00:00.000","2017-08-15T00:00:00.000","up","up","up","1","33","499","BK76","Greenpoint"
"20181120_041521.bk-05-145942","2018-11-20T04:15:21.000","bk-05-145942","Link Active!","145942","3368 FULTON STREET","New York","NY","11208","Brooklyn","40.68382059","-73.87137973","HEMLOCK STREET","CRESCENT STREET","Midblock","2017-09-29T00:00:00.000","2017-12-07T00:00:00.000","up","up","up","5","37","1184","BK83","Cypress Hills-City Line"
"20181120_041521.qu-04-145772","2018-11-20T04:15:21.000","qu-04-145772","Link Active!","145772","89-30 QUEENS BOULEVARD","New York","NY","11373","Queens","40.734162","-73.873658","57 AVENUE","WOODHAVEN BOULEVARD","SE","2017-03-04T00:00:00.000","2017-04-10T00:00:00.000","up","up","up","4","25","475","QN29","Elmhurst"
"20181120_041521.qu-01-145957","2018-11-20T04:15:21.000","qu-01-145957","Link Active!","145957","43-60 NORTHERN BOULEVARD","New York","NY","11101","Queens","40.75374563","-73.9177028","45 STREET","44 STREET","NW","2017-09-30T00:00:00.000","2017-11-07T00:00:00.000","up","down","up","1","26","171","QN31","Hunters Point-Sunnyside-West Maspeth"
"20181120_041521.qu-01-145921","2018-11-20T04:15:21.000","qu-01-145921","Link Active!","145921","35-12 35 AVENUE","New York","NY","11106","Queens","40.75652086","-73.92521461","35 STREET","36 STREET","SE","2017-08-31T00:00:00.000","2017-10-09T00:00:00.000","up","up","up","1","26","57","QN70","Astoria"
"20181120_041521.mn-06-121506","2018-11-20T04:15:21.000","mn-06-121506","Link Active!","121506","200 EAST 30 STREET","New York","NY","10016","Manhattan","40.743093","-73.979813","3 AVENUE","2 AVENUE","SE","2016-05-21T00:00:00.000","2016-06-24T00:00:00.000","up","up","up","6","2","70","MN20","Murray Hill-Kips Bay"
"20181120_041521.mn-06-121649","2018-11-20T04:15:21.000","mn-06-121649","Link Active!","121649","20 EAST 35 STREET","New York","NY","10016","Manhattan","40.74832255","-73.9823716","MADISON AVENUE","PARK AVENUE","SE","2018-04-07T00:00:00.000","2018-06-05T00:00:00.000","up","up","up","6","2","74","MN17","Midtown-Midtown South"
"20181120_041521.mn-06-135586","2018-11-20T04:15:21.000","mn-06-135586","Link Active!","135586_135587","633 3 AVENUE","New York","NY","10017","Manhattan","40.74965755","-73.97510442","EAST 40 STREET","EAST 41 STREET","NE","2017-07-29T00:00:00.000","2018-01-05T00:00:00.000","up","up","up","6","4","88","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-06-136668","2018-11-20T04:15:21.000","mn-06-136668","Link Active!","136668","362 3 AVENUE","New York","NY","10016","Manhattan","40.74098927","-73.98173228","EAST 26 STREET","EAST 27 STREET","NW","2017-05-13T00:00:00.000","2017-07-19T00:00:00.000","up","up","up","6","2","68","MN21","Gramercy"
"20181120_041521.mn-07-121203","2018-11-20T04:15:21.000","mn-07-121203","Link Active!","121203","222 AMSTERDAM AVENUE","New York","NY","10023","Manhattan","40.777227","-73.982777","WEST 70 STREET","WEST 69 STREET","SW","2016-07-19T00:00:00.000","2016-08-03T00:00:00.000","up","up","up","7","6","155","MN14","Lincoln Square"
"20181120_041521.mn-07-134640","2018-11-20T04:15:21.000","mn-07-134640","Link Active!","134640","574 COLUMBUS AVENUE","New York","NY","10024","Manhattan","40.78769783","-73.97141311","WEST 88 STREET","WEST 87 STREET","SW","2018-02-26T00:00:00.000","2018-04-30T00:00:00.000","up","up","up","7","6","173","MN12","Upper West Side"
"20181120_041521.mn-07-136462","2018-11-20T04:15:21.000","mn-07-136462","Link Active!","136462_136463","2121 BROADWAY","New York","NY","10023","Manhattan","40.78081899","-73.98157091","WEST 75 STREET","WEST 74 STREET","S MID","2017-09-25T00:00:00.000","2017-11-01T00:00:00.000","up","up","up","7","6","163","MN12","Upper West Side"
"20181120_041521.mn-08-134740","2018-11-20T04:15:21.000","mn-08-134740","Link Active!","134740_134741","1475 3 AVENUE","New York","NY","10028","Manhattan","40.77703018560788","-73.95513840944773","EAST 85 STREET","EAST 84 STREET","NE","2016-03-02T00:00:00.000","2016-03-30T00:00:00.000","up","up","up","8","5","138","MN32","Yorkville"
"20181120_041521.mn-08-136012","2018-11-20T04:15:21.000","mn-08-136012","Link Active!","136012","1091 3 AVENUE","New York","NY","10065","Manhattan","40.76483326958294","-73.96404981913321","EAST 64 STREET","EAST 65 STREET","NE","2018-03-10T00:00:00.000","2018-05-17T00:00:00.000","up","up","up","8","4","118","MN31","Lenox Hill-Roosevelt Island"
"20181120_041521.mn-10-111709","2018-11-20T04:15:21.000","mn-10-111709","Link Active!","111709","2407 FREDERICK DOUGLASS BOULEVARD","New York","NY","10027","Manhattan","40.81265566","-73.94948944","WEST 129 STREET","WEST 128 STREET","SW","2016-10-14T00:00:00.000","2016-11-16T00:00:00.000","up","up","up","10","9","215","MN03","Central Harlem North-Polo Grounds"
"20181120_041521.mn-12-111623","2018-11-20T04:15:21.000","mn-12-111623","Link Active!","111623","1439 ST. NICHOLAS AVENUE","New York","NY","10033","Manhattan","40.84985449","-73.93347331","WEST 182 STREET","WEST 181 STREET","SWC","2017-12-05T00:00:00.000","2018-02-20T00:00:00.000","up","up","up","12","10","271","MN35","Washington Heights North"
"20181120_041521.mn-11-144674","2018-11-20T04:15:21.000","mn-11-144674","Link Active!","144674","186 EAST 125 STREET","New York","NY","10035","Manhattan","40.8038341790782","-73.9363510116741","3 AVENUE","LEXINGTON AVENUE","SW","2016-10-15T00:00:00.000","2016-11-02T00:00:00.000","up","up","up","11","8","196","MN34","East Harlem North"
"20181120_041521.mn-11-120314","2018-11-20T04:15:21.000","mn-11-120314","Link Active!","120314","2256 2 AVENUE","New York","NY","10029","Manhattan","40.79682481","-73.93776628","EAST 116 STREET","EAST 115 STREET","NE","2016-12-18T00:00:00.000","2017-03-31T00:00:00.000","up","up","up","11","8","188","MN34","East Harlem North"
"20181120_041521.mn-11-120309","2018-11-20T04:15:21.000","mn-11-120309","Link Installed; Connecting Power and Fiber","120309","2397 2 AVENUE","New York","NY","10035","Manhattan","40.801404555411914","-73.9347043913429","EAST 123 STREET","EAST 122 STREET","SW","2018-03-19T00:00:00.000",,"Not Available","Not Available","Not Available","11","8","194","MN34","East Harlem North"
"20181120_041521.mn-09-139323","2018-11-20T04:15:21.000","mn-09-139323","Link Active!","139323","1580 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.82096","-73.950863","WEST 138 STREET","WEST 139 STREET","NW","2016-10-26T00:00:00.000","2016-12-02T00:00:00.000","up","up","up","9","7","225","MN04","Hamilton Heights"
"20181120_041521.mn-08-134748","2018-11-20T04:15:21.000","mn-08-134748","Link Active!","134748_134749","206 EAST 86 STREET","New York","NY","10028","Manhattan","40.77860514","-73.95371545","3 AVENUE","2 AVENUE","SE","2016-02-22T00:00:00.000","2016-04-15T00:00:00.000","up","up","up","8","5","14601","MN32","Yorkville"
"20181120_041521.mn-07-136685","2018-11-20T04:15:21.000","mn-07-136685","Link Active!","136685_137975","995 COLUMBUS AVENUE","New York","NY","10025","Manhattan","40.80100105","-73.96144841","WEST 109 STREET","WEST 108 STREET","SWC","2017-12-12T00:00:00.000","2018-02-28T00:00:00.000","up","up","up","7","7","193","MN09","Morningside Heights"
"20181120_041521.mn-07-135057","2018-11-20T04:15:21.000","mn-07-135057","Link Installed; Connecting Power and Fiber","135057_135223","661 COLUMBUS AVENUE","New York","NY","10025","Manhattan","40.79044448","-73.96915525","WEST 92 STREET","WEST 93 STREET","NE","2018-05-01T00:00:00.000",,"Not Available","Not Available","Not Available","7","6","177","MN12","Upper West Side"
"20181120_041521.mn-07-121209","2018-11-20T04:15:21.000","mn-07-121209","Link Active!","121209","355 AMSTERDAM AVENUE","New York","NY","10024","Manhattan","40.78186119","-73.97913747","WEST 77 STREET","WEST 78 STREET","NE","2018-02-17T00:00:00.000","2018-05-17T00:00:00.000","up","down","up","7","6","161","MN12","Upper West Side"
"20181120_041521.qu-01-142852","2018-11-20T04:15:21.000","qu-01-142852","Link Active!","142852","35-01 BROADWAY","New York","NY","11106","Queens","40.76047267","-73.92201908","35 STREET","36 STREET","NE","2017-03-25T00:00:00.000","2017-05-23T00:00:00.000","up","up","up","1","22","61","QN70","Astoria"
"20181120_041521.qu-01-145954","2018-11-20T04:15:21.000","qu-01-145954","Link Active!","145954","43-40 NORTHERN BOULEVARD","New York","NY","11101","Queens","40.75364064","-73.91840166","44 STREET","45 STREET","Midblock","2017-09-30T00:00:00.000","2017-11-07T00:00:00.000","up","down","up","1","26","171","QN31","Hunters Point-Sunnyside-West Maspeth"
"20181120_041521.qu-04-128504","2018-11-20T04:15:21.000","qu-04-128504","Link Active!","128504","80-20 ROOSEVELT AVENUE","New York","NY","11373","Queens","40.7474512","-73.88498743","81 STREET","80 STREET","SW","2017-07-22T00:00:00.000","2017-09-07T00:00:00.000","up","up","up","4","25","26901","QN29","Elmhurst"
"20181120_041521.si-02-125467","2018-11-20T04:15:21.000","si-02-125467","Link Active!","125467","2154 HYLAN BOULEVARD","New York","NY","10306","Staten Island","40.577771","-74.10231","MIDLAND AVENUE","ZWICKY AVENUE","SE","2017-01-31T00:00:00.000","2017-02-22T00:00:00.000","up","up","up","2","50","11202","SI45","New Dorp-Midland Beach"
