"inmateid","admitted_dt","discharged_dt","race","gender","inmate_status_code","top_charge"
"20078723","2018-08-28T19:33:28.000","2018-08-31T17:26:05.000","UNKNOWN","M ","DE",
"20190876","2018-08-22T16:43:00.000","2018-08-22T20:15:05.000","BLACK","M ","DE",
"99914","2016-02-12T04:51:03.000",,"UNKNOWN","M ","DE","220.77"
"20037232","2018-08-03T18:20:00.000",,"BLACK","M ","DE","120.10"
"20065444","2018-08-22T00:11:58.000",,"UNKNOWN","M ","DE","155.25"
"51839","2018-08-03T01:31:57.000","2018-08-07T00:59:02.000","BLACK","M ","DE",
"44708","2018-08-23T01:05:05.000",,"UNKNOWN","M ","DE","120.00"
"20197941","2018-08-30T20:11:42.000",,"UNKNOWN","F ","DE","170.25"
"79963","2018-08-28T13:16:19.000",,"BLACK","M ","DEP","120.10"
"20197429","2018-08-11T19:30:06.000","2018-08-13T01:38:05.000","BLACK","M ","DE",
"20197860","2018-08-27T19:37:54.000",,"UNKNOWN","M ","DEP","160.10"
"20196557","2018-08-26T21:32:05.000",,"UNKNOWN","M ","DE","160.10"
"85763","2018-08-31T01:55:01.000",,"UNKNOWN","M ","DE","155.25"
"20120524","2018-08-13T00:59:15.000",,"UNKNOWN","M ","DEP","155.25"
"20108615","2018-08-15T23:47:00.000",,"BLACK","M ","DE","155.25"
"170343","2018-08-02T00:00:40.000","2018-08-02T02:33:03.000","UNKNOWN","M ","DE",
"18214","2018-08-27T11:30:00.000",,"BLACK","M ","CS","155.25"
"20009340","2018-08-01T19:21:01.000","2018-08-15T06:38:00.000","UNKNOWN","M ","DE",
"20131053","2018-08-20T20:23:39.000",,"BLACK","M ","DPV",
"22406","2018-08-07T13:00:11.000",,"BLACK","M ","DE","160.10"
"20104827","2018-08-24T14:37:56.000",,"BLACK","M ","DE","110-125.25"
"20176246","2018-08-28T00:44:18.000",,"UNKNOWN","M ","DE","140.25"
"82103","2018-08-03T15:39:24.000",,"UNKNOWN","M ","CS","120.20"
"20195501","2018-08-23T15:34:42.000","2018-08-24T03:40:00.000","BLACK","M ","CS","120.05"
"20143170","2018-08-12T13:25:53.000",,"UNKNOWN","M ","DE","155.30"
"20176988","2018-08-16T00:26:52.000",,"UNKNOWN","M ","DE","220.39"
"20053187","2018-08-17T01:08:00.000","2018-08-24T15:11:00.000","BLACK","M ","DE",
"35744","2018-08-22T20:52:00.000",,"BLACK","M ","CS","155.25"
"109731","2016-02-25T00:27:00.000",,"BLACK","M ","DE","125.25"
"20183939","2018-08-12T21:47:29.000","2018-08-17T20:06:04.000","ASIAN","M ","DE",
"78176","2018-08-01T18:20:47.000",,"BLACK","M ","DE","120.00"
"20197902","2018-08-29T16:00:00.000","2018-08-31T00:50:02.000","UNKNOWN","M ","DE",
"69001","2018-08-16T19:05:00.000","2018-08-22T04:42:00.000","BLACK","M ","DE",
"20036091","2018-08-16T17:44:31.000","2018-08-17T01:26:05.000","ASIAN","M ","DE",
"20010010","2018-08-02T02:02:57.000","2018-08-06T11:08:05.000","BLACK","M ","DE",
"20174044","2018-08-14T10:35:04.000","2018-08-24T01:10:05.000","BLACK","M ","SSR",
"20013024","2018-08-19T05:13:42.000","2018-08-21T14:31:00.000","BLACK","M ","DE",
"20048631","2018-08-30T12:26:57.000",,"BLACK","M ","DE","110-125.25"
"169524","2018-08-17T01:50:17.000",,"UNKNOWN","M ","DE","215.51"
"20178712","2018-08-02T12:32:22.000","2018-08-30T11:32:05.000","BLACK","M ","DE",
"86885","2018-08-27T00:49:00.000","2018-08-31T18:23:04.000","BLACK","M ","DE",
"43794","2018-08-07T22:15:33.000",,"UNKNOWN","M ","DPV",
"20142953","2018-08-28T11:11:26.000",,"UNKNOWN","M ","DE","CO"
"20122688","2018-08-07T20:57:00.000",,"BLACK","M ","DEP","120.00"
"72578","2018-08-24T16:20:55.000",,"UNKNOWN","M ","DE","215.51"
"20197931","2018-08-30T14:22:55.000",,"BLACK","F ","DE","265.03"
"10011446","2018-08-01T10:45:27.000",,"BLACK","M ","DPV",
"159375","2018-08-16T14:33:57.000",,"BLACK","M ","DPV",
"96346","2018-08-10T01:50:10.000","2018-08-27T14:46:04.000","BLACK","M ","DE",
"20119766","2018-08-21T12:30:25.000","2018-08-24T16:52:04.000","BLACK","M ","DE",
"85670","2018-08-07T11:37:22.000",,"UNKNOWN","M ","DE","155.35"
"56234","2018-08-02T21:37:39.000","2018-08-31T16:34:03.000","BLACK","M ","DE",
"57111","2018-08-04T11:56:41.000",,"UNKNOWN",,"DE","220.39"
"20197961","2018-08-31T16:22:57.000",,"BLACK","M ","DE","220.39"
"20020453","2018-08-07T10:52:00.000",,"UNKNOWN","M ","DPV",
"20061977","2018-08-02T23:27:00.000",,"UNKNOWN","M ","DE","140.25"
"20046040","2018-08-23T17:04:15.000",,"UNKNOWN","M ","DE","220.39"
"20197299","2018-08-07T21:06:09.000","2018-08-08T14:28:03.000","UNKNOWN","M ","DE",
"10010284","2018-08-01T20:13:52.000",,"BLACK","M ","DEP","220.16"
"24715","2018-08-18T19:53:51.000",,"BLACK","M ","DE","130.35"
"20197538","2018-08-15T17:16:42.000","2018-08-17T03:10:03.000","BLACK","M ","DE",
"10014322","2018-08-08T12:13:33.000",,"UNKNOWN","M ","CS","VTL 999.99"
"41338","2018-08-15T13:39:00.000",,"UNKNOWN","M ","DEP","220.31"
"20138068","2018-08-06T19:12:23.000",,"BLACK","M ","DEP","160.15"
"49426","2018-08-02T16:55:14.000",,"UNKNOWN","M ","DE","155.30"
"20121063","2018-08-13T11:19:43.000","2018-08-14T10:24:03.000","BLACK","M ","CS","110-120.10"
"79048","2018-08-15T20:47:01.000",,"BLACK","M ","DE","CO"
"19707","2018-08-22T16:12:00.000","2018-08-24T01:42:01.000","BLACK","M ","DE",
"20175004","2018-08-10T15:55:13.000","2018-08-27T13:09:00.000","BLACK","M ","DE",
"20188247","2018-08-28T01:24:00.000",,"BLACK","M ","DE","265.03"
"20102308","2018-08-02T22:27:00.000","2018-08-07T16:08:00.000","BLACK","M ","DE",
"10005093","2018-08-22T11:58:53.000",,"BLACK","M ","DE","110-265.03"
"20197364","2018-08-09T19:00:52.000","2018-08-23T00:22:01.000","UNKNOWN","M ","DE",
"20137608","2018-08-11T20:50:44.000",,"BLACK","M ","DE","160.05"
"20185954","2018-08-24T16:41:00.000",,"BLACK","F ","DE","120.05"
"10946","2018-08-21T17:14:37.000",,"UNKNOWN","M ","DE","160.05"
"20197705","2018-08-21T17:10:48.000",,"BLACK","M ","DE","110-125.25"
"31991","2018-08-13T00:42:49.000",,"BLACK","M ","DEP","220.16"
"75918","2018-08-23T12:19:00.000",,"BLACK","M ","DPV",
"20197607","2018-08-17T12:02:04.000","2018-08-17T21:35:02.000","UNKNOWN","M ","DE",
"20011568","2018-08-09T13:07:37.000","2018-08-09T13:50:00.000","BLACK","M ","DE",
"20169138","2018-08-05T16:34:16.000","2018-08-11T03:59:02.000","BLACK","M ","DE",
"20129884","2018-08-20T16:35:02.000",,"BLACK","M ","DE","160.05"
"16167","2018-08-30T16:20:20.000",,"BLACK","F ","DE","220.16"
"10009835","2018-08-09T19:34:24.000",,"UNKNOWN","M ","SCO",
"167212","2018-08-08T12:56:24.000","2018-08-24T06:26:00.000","BLACK","M ","DE",
"20197481","2018-08-14T01:37:32.000","2018-08-14T18:33:00.000","ASIAN","M ","DE",
"20197614","2018-08-17T16:26:13.000","2018-08-21T06:48:00.000","BLACK","M ","DE",
"2888","2018-08-13T23:16:36.000",,"UNKNOWN","M ","DE","110-130.35"
"20197225","2018-08-04T13:38:28.000",,"BLACK","M ","DE","265.03"
"20189395","2018-08-15T20:21:00.000",,"UNKNOWN","M ","DE","220.16"
"20197652","2018-08-18T21:28:02.000",,"UNKNOWN","M ","DE","155.30"
"161899","2018-08-15T14:02:58.000",,"BLACK","M ","DEP","220.03"
"20012467","2018-08-28T13:19:45.000",,"BLACK","M ","DE","155.35"
"20118489","2018-08-07T12:54:00.000","2018-08-10T02:44:00.000","BLACK","M ","DE",
"20180589","2018-08-31T23:31:00.000",,"BLACK","M ","DE","160.15"
"20197155","2018-08-02T11:47:00.000",,"BLACK","M ","DE","130.35"
"20197937","2018-08-30T17:29:05.000",,"UNKNOWN","F ","DE","155.40"
"10012756","2018-08-10T00:42:41.000","2018-08-14T19:42:05.000","BLACK","M ","DE",
"20197669","2018-08-20T00:19:16.000","2018-08-28T17:21:01.000","BLACK","M ","DE",
"20106837","2018-08-21T16:00:40.000","2018-08-30T14:50:02.000","UNKNOWN","M ","DE",
"20197447","2018-08-12T21:05:57.000",,"BLACK","M ","DE","110-120.10"
"20197541","2018-08-15T18:56:41.000","2018-08-24T19:27:04.000","UNKNOWN","M ","DE",
"20177652","2018-08-06T22:19:27.000",,"ASIAN","M ","DE","160.15"
"20131754","2018-08-24T02:00:58.000",,"UNKNOWN","M ","DE","110-140.25"
"143798","2016-02-12T04:37:36.000",,"BLACK","M ","DE","220.77"
"20197232","2018-08-04T21:19:44.000","2018-08-09T16:04:00.000","BLACK","M ","DE",
"20111208","2018-08-29T16:18:50.000",,"UNKNOWN","M ","DE","155.40"
"74265","2018-08-09T01:57:16.000","2018-08-14T15:18:05.000","BLACK","M ","DE",
"20176291","2018-08-03T13:02:29.000",,"BLACK","M ","DPV",
"20197515","2018-08-15T01:20:00.000","2018-08-17T21:53:01.000","BLACK","F ","DE",
"97405","2018-08-04T00:44:11.000",,"UNKNOWN","M ","CS","120.00"
"68436","2018-08-23T19:04:17.000",,"UNKNOWN","M ","DE","120.10"
"20140773","2018-08-06T22:15:02.000",,"UNKNOWN","M ","DE","265.02"
"104422","2018-08-20T01:30:00.000","2018-08-24T07:05:03.000","BLACK","M ","DE",
"20052150","2018-08-09T13:54:06.000",,"UNKNOWN","F ","DEP","220.03"
"20197815","2018-08-31T08:39:25.000",,"UNKNOWN","F ","DE","110-165.45"
"20166558","2018-08-17T15:11:00.000","2018-08-18T03:08:04.000","UNKNOWN","M ","DE",
"20127628","2018-08-29T00:49:31.000",,"UNKNOWN","M ","CS","155.25"
"18892","2018-08-29T17:08:16.000","2018-08-31T15:16:04.000","BLACK","M ","DE",
"98156","2018-08-24T12:52:39.000",,"UNKNOWN","M ","DE","220.39"
"134465","2018-08-04T00:00:29.000","2018-08-07T02:56:01.000","UNKNOWN","M ","DE",
"20065396","2018-08-15T20:32:08.000","2018-08-20T21:39:02.000","BLACK","M ","DE",
"20197289","2018-08-07T15:22:00.000","2018-08-09T06:14:04.000","BLACK","M ","DE",
"6850","2018-08-22T01:02:28.000",,"UNKNOWN","M ","DEP","140.25"
"20115306","2018-08-20T23:53:20.000",,"UNKNOWN","F ","DE","190.79"
"87886","2018-08-13T12:56:59.000",,"BLACK","M ","CS","VTL 511"
"20197719","2018-08-22T00:44:00.000","2018-08-23T06:58:04.000","UNKNOWN","M ","DE",
"20169762","2018-08-30T16:53:50.000",,"BLACK","M ","DE","215.51"
"20197670","2018-08-20T00:36:44.000",,"BLACK","M ","DE","125.25"
"20197302","2018-08-07T23:20:00.000","2018-08-10T19:12:03.000","BLACK","M ","DE",
"20053116","2018-08-28T00:05:00.000",,"BLACK","M ","DE","120.05"
"20197730","2018-08-22T17:51:01.000","2018-08-23T15:32:00.000","BLACK","F ","DE",
"20076525","2018-08-30T17:03:35.000",,"BLACK","M ","DE","215.51"
"17267","2018-08-21T23:42:34.000","2018-08-24T17:06:04.000","UNKNOWN","M ","DE",
"118604","2018-08-24T17:38:49.000","2018-08-29T16:26:05.000","BLACK","M ","DE",
"20133151","2018-08-07T00:55:51.000","2018-08-07T10:27:02.000","UNKNOWN","M ","DE",
"20197243","2018-08-05T11:10:00.000","2018-08-05T22:32:00.000","BLACK","M ","DE",
"160009","2016-02-27T15:26:00.000",,"BLACK","M ","DE","125.25"
"30296","2018-08-11T17:56:31.000",,"BLACK","M ","DE","220.43"
"20084634","2018-08-02T00:18:30.000","2018-08-08T00:38:00.000","UNKNOWN","M ","DE",
"20169265","2018-08-17T17:32:58.000","2018-08-20T18:04:05.000","UNKNOWN","F ","DE",
"20144988","2018-08-07T12:44:06.000",,"BLACK","M ","DE","220.39"
"20187613","2018-08-09T14:01:22.000","2018-08-29T20:22:02.000","UNKNOWN","M ","DE",
"20197861","2018-08-27T20:43:24.000",,"BLACK","M ","DE","160.10"
"20145474","2018-08-08T15:47:27.000","2018-08-24T01:15:05.000","BLACK","M ","DE",
"134056","2018-08-15T17:32:55.000","2018-08-20T17:08:04.000","UNKNOWN","M ","DE",
"20197487","2018-08-14T10:23:07.000",,"BLACK","M ","DEP","155.25"
"153078","2018-08-03T11:45:56.000",,"UNKNOWN","M ","DPV",
"20144543","2018-08-15T01:40:21.000","2018-08-22T19:57:05.000","UNKNOWN","M ","DE",
"2341","2018-08-27T11:34:59.000",,"BLACK","M ","CS","155.25"
"20179683","2018-08-10T00:40:35.000","2018-08-15T16:04:05.000","BLACK","M ","DE",
"20197587","2018-08-16T19:29:44.000",,"UNKNOWN","M ","DE","140.25"
"20197321","2018-08-08T13:10:00.000",,"UNKNOWN","M ","DE","120.05"
"20153621","2018-08-16T12:45:41.000",,"BLACK","M ","DE","110-125.25"
"20177480","2018-08-28T00:15:11.000",,"UNKNOWN","M ","DPV",
"20101165","2018-08-11T00:27:15.000","2018-08-14T19:53:02.000","BLACK","F ","DE",
"119560","2018-08-24T12:45:00.000",,"BLACK","M ","DE","VTL 1192.3"
"152258","2018-08-24T01:46:33.000",,"UNKNOWN","M ","DE","140.25"
"20190970","2018-08-16T00:51:34.000",,"UNKNOWN","M ","DPV",
"20197733","2018-08-22T18:08:41.000",,"BLACK","M ","DE","140.20"
"14402","2018-08-14T16:23:40.000","2018-08-17T03:11:01.000","UNKNOWN","M ","DE",
"169963","2016-02-12T04:31:58.000",,"UNKNOWN","M ","DE","220.77"
"10926","2018-08-10T19:23:08.000","2018-08-31T04:04:03.000","BLACK","M ","CS","220.03"
"20071367","2018-08-07T21:05:37.000",,"UNKNOWN","M ","DE","140.30"
"20129667","2018-08-18T01:06:00.000",,"UNKNOWN","M ","DE","VTL 1192.3"
"20197332","2018-08-08T16:55:41.000","2018-08-11T07:53:00.000","UNKNOWN","M ","DE",
"20163302","2018-08-20T16:37:34.000",,"BLACK","M ","DEP","140.25"
"20197471","2018-08-13T18:28:56.000","2018-08-15T23:48:00.000","BLACK","M ","DE",
"20197379","2018-08-10T02:06:35.000","2018-08-14T17:19:02.000","BLACK","M ","DE",
"20103507","2018-08-25T19:25:45.000",,"ASIAN","M ","DE","120.05"
"20000806","2018-08-02T12:53:07.000","2018-08-23T08:06:01.000","UNKNOWN","F ","DPV",
"20197416","2018-08-11T11:40:31.000",,"BLACK","M ","DE","110-125.25"
"20197148","2018-08-02T01:35:37.000","2018-08-03T04:29:02.000","BLACK","M ","DE",
"11963","2018-08-09T19:43:14.000",,"BLACK","M ","DPV",
"20197834","2018-08-26T20:12:49.000","2018-08-26T20:19:04.000","UNKNOWN","M ","DE",
"39784","2018-08-22T04:56:04.000",,"BLACK","M ","DEP","155.25"
"20197649","2018-08-18T20:36:24.000",,"BLACK","M ","DE","125.25"
"20188688","2018-08-21T11:41:59.000",,"BLACK","M ","SSR","263.15"
"20197634","2018-08-18T12:00:13.000",,"BLACK","M ","DE","140.25"
"20069182","2018-08-10T00:33:00.000",,"BLACK","M ","DE","160.15"
"10007934","2016-02-20T19:22:00.000",,"BLACK","M ","DE","125.25"
"20197437","2018-08-12T01:07:19.000",,"BLACK","F ","DE","265.03"
"5056","2018-08-09T13:59:36.000",,"BLACK","M ","DE","220.39"
"20197678","2018-08-20T12:44:00.000","2018-08-24T00:23:02.000","BLACK","M ","DE",
"18124","2018-08-15T01:02:24.000","2018-08-17T14:02:01.000","BLACK","M ","DE",
"20187768","2018-08-27T01:31:31.000","2018-08-27T21:35:04.000","UNKNOWN","M ","DE",
"20153113","2018-08-08T16:19:00.000","2018-08-14T13:58:05.000","BLACK","M ","DE",
"20161148","2018-08-11T00:43:42.000","2018-08-15T15:46:02.000","UNKNOWN","M ","DE",
"20197410","2018-08-11T01:13:15.000","2018-08-21T11:06:05.000","UNKNOWN","M ","DE",
"6182","2018-08-29T00:49:45.000","2018-08-31T13:07:01.000","BLACK","M ","DE",
"20197303","2018-08-31T01:38:35.000",,"UNKNOWN","M ","DE","120.05"
"20112773","2018-08-14T01:12:30.000",,"BLACK","M ","DE","155.30"
"20197182","2018-08-02T19:36:00.000","2018-08-07T19:25:04.000","BLACK","M ","DE",
"20197189","2018-08-03T01:13:32.000","2018-08-03T06:03:04.000","BLACK","M ","CS","240.20"
"20069919","2018-08-15T18:31:53.000","2018-08-17T04:20:00.000","BLACK","M ","CS","155.25"
"20045242","2018-08-22T16:45:00.000",,"BLACK","M ","DEP","165.05"
"20174722","2018-08-03T13:22:24.000",,"UNKNOWN","F ","DE","215.51"
"103156","2018-08-22T20:05:31.000",,"BLACK","M ","DE","FOA 900.00"
"20049599","2018-08-23T15:20:49.000",,"BLACK","M ","DPV",
"162660","2018-08-02T17:11:40.000","2018-08-04T09:27:00.000","BLACK","M ","DE",
"20136887","2018-08-07T12:09:31.000",,"UNKNOWN","M ","DPV",
"99238","2018-08-16T20:29:00.000","2018-08-21T18:48:05.000","BLACK","M ","DE",
"37493","2018-08-05T07:20:03.000","2018-08-09T20:04:03.000","BLACK","M ","DE",
"20197235","2018-08-05T01:10:51.000","2018-08-17T13:18:03.000","UNKNOWN","M ","DE",
"20176327","2018-08-23T17:17:37.000",,"BLACK","M ","DE","265.03"
"33949","2018-08-11T13:27:38.000",,"UNKNOWN","M ","DE","155.25"
"20128958","2018-08-09T11:24:54.000",,"UNKNOWN","M ","DPV",
"20088324","2018-08-22T01:15:00.000","2018-08-25T10:24:01.000","UNKNOWN","M ","DE",
"20057554","2018-08-24T17:30:59.000","2018-08-27T10:14:01.000","BLACK","F ","DE",
"108978","2018-08-08T13:06:47.000","2018-08-14T04:26:04.000","BLACK","M ","DE",
"56466","2018-08-08T16:17:00.000","2018-08-16T15:50:04.000","BLACK","M ","DE",
"20197796","2018-08-25T00:13:19.000","2018-08-27T05:34:01.000","UNKNOWN","M ","DE",
"157567","2018-08-09T16:24:05.000","2018-08-23T10:40:05.000","BLACK","F ","CS",
"20185049","2018-08-09T18:43:59.000","2018-08-23T00:41:02.000","BLACK","M ","SCO",
"111936","2018-08-11T21:33:47.000",,"UNKNOWN","M ","DE","220.43"
"93237","2018-08-05T20:04:00.000",,"BLACK","M ","DEP","155.30"
"20122590","2018-08-27T16:00:36.000",,"UNKNOWN","M ","CS","VTL 511"
"20154718","2018-08-23T17:23:34.000","2018-08-28T18:31:04.000","UNKNOWN","M ","DE",
"20096026","2018-08-31T23:21:47.000",,"BLACK","M ","DEP","120.00"
"20004826","2018-08-19T20:17:15.000","2018-08-21T06:47:03.000","UNKNOWN","M ","DE",
"161243","2018-08-16T21:29:27.000","2018-08-30T05:17:02.000","UNKNOWN","M ","DE",
"66016","2018-08-28T17:46:00.000",,"UNKNOWN","M ","DE","120.25"
"20127104","2018-08-23T01:40:00.000","2018-08-25T08:52:00.000","UNKNOWN","M ","DE",
"153837","2018-08-25T01:12:00.000",,"BLACK","M ","DEP","145.00"
"105521","2018-08-07T17:32:26.000","2018-08-07T23:50:04.000","UNKNOWN","M ","DE",
"10001922","2018-08-14T09:49:02.000","2018-08-24T19:00:02.000","BLACK","M ","DE",
"144886","2018-08-12T12:09:46.000",,"UNKNOWN","M ","DE","220.03"
"20033708","2018-08-29T11:08:45.000","2018-08-29T19:05:02.000","UNKNOWN","M ","DE",
"1985","2018-08-08T21:34:44.000","2018-08-10T03:23:02.000","UNKNOWN","M ","CS","165.15"
"20056707","2018-08-08T20:48:49.000",,"BLACK","M ","DE","160.15"
"20197535","2018-08-15T16:55:28.000","2018-08-17T16:53:01.000","BLACK","F ","DE",
"62391","2018-08-07T08:11:10.000","2018-08-28T13:06:05.000","BLACK","M ","DE",
"20019104","2018-08-24T00:12:15.000",,"BLACK","M ","DE","160.15"
"20158076","2018-08-20T18:11:23.000",,"BLACK","M ","DE","220.06"
"20032625","2018-08-21T15:23:00.000",,"BLACK","M ","DPV",
"16820","2018-08-27T20:40:18.000",,"BLACK","M ","DPV",
"20060027","2018-08-24T11:02:00.000",,"BLACK","M ","DE","190.80"
"74469","2018-08-23T20:00:54.000",,"BLACK","M ","DE","120.10"
"40727","2018-08-24T15:39:47.000",,"BLACK","M ","DPV",
"20197276","2018-08-07T10:47:48.000","2018-08-10T17:40:04.000","UNKNOWN","M ","DE",
"20060134","2018-08-29T01:21:46.000",,"BLACK","M ","CS","155.25"
"20192160","2018-08-01T17:30:00.000","2018-08-09T04:52:00.000","BLACK","M ","DE",
"20197908","2018-08-29T17:27:00.000","2018-08-30T23:51:04.000","UNKNOWN","M ","DE",
"71017","2018-08-07T10:52:00.000","2018-08-29T02:45:05.000","UNKNOWN","M ","DPV",
"20171534","2018-08-28T11:10:00.000",,"BLACK","M ","DE","160.10"
"20000846","2018-08-23T23:24:32.000","2018-08-24T02:32:00.000","BLACK","M ","DE",
"70548","2018-08-10T21:04:00.000","2018-08-23T16:54:01.000","BLACK","M ","DE",
"20079576","2018-08-11T16:45:10.000",,"UNKNOWN","M ","DE","155.25"
"20167787","2018-08-26T12:27:20.000",,"UNKNOWN","M ","DE","120.00"
"168553","2018-08-11T13:55:12.000",,"UNKNOWN","F ","DE","160.15"
"61242","2018-08-09T12:23:14.000","2018-08-27T13:59:02.000","UNKNOWN","M ","DE",
"20015378","2018-08-21T18:08:55.000",,"BLACK","M ","SCO","140.25"
"20136951","2018-08-15T04:57:13.000",,"BLACK","M ","DPV",
"20173462","2018-08-01T14:13:30.000","2018-08-08T07:17:00.000","UNKNOWN","F ","SSR","220.16"
"20166500","2018-08-26T19:39:00.000",,"UNKNOWN","M ","DE","140.25"
"114259","2018-08-30T21:03:02.000",,"BLACK","M ","DEP","220.39"
"20197654","2018-08-19T01:14:43.000","2018-08-19T17:25:04.000","UNKNOWN","M ","DE",
"20062125","2018-08-11T01:12:24.000",,"UNKNOWN","M ","DEP","220.03"
"20028704","2016-02-09T16:58:06.000",,"UNKNOWN","M ","DEP","265.03"
"20185311","2018-08-18T01:12:22.000",,"UNKNOWN","M ","DE",
"20192942","2018-08-17T10:52:00.000","2018-08-24T05:30:05.000","BLACK","M ","DE",
"20167660","2018-08-28T17:56:53.000",,"BLACK","M ","SCO","CO"
"20087888","2018-08-11T01:12:56.000","2018-08-18T21:09:04.000","BLACK","M ","DE",
"82585","2018-08-22T20:08:11.000",,"BLACK","M ","DE","110-120.10"
"25406","2018-08-18T11:05:14.000","2018-08-22T03:04:04.000","UNKNOWN","M ","DE",
"20197873","2018-08-28T14:58:00.000","2018-08-31T20:31:00.000","UNKNOWN","M ","DE",
"20197869","2018-08-28T12:44:43.000","2018-08-31T03:06:05.000","BLACK","M ","DE",
"155809","2018-08-03T16:42:00.000","2018-08-07T00:47:02.000","BLACK","M ","DE",
"20134073","2018-08-30T11:27:24.000","2018-09-01T03:36:00.000","BLACK","M ","DE",
"20197912","2018-08-29T19:33:00.000",,"UNKNOWN","M ","DE",
"20197143","2018-08-02T00:48:54.000","2018-08-23T14:54:05.000","BLACK","M ","DE",
"10012197","2018-08-08T17:07:23.000",,"BLACK","M ","DE","135.65"
"20139026","2018-08-26T01:19:00.000","2018-08-27T20:41:01.000","BLACK","M ","DE",
"133693","2018-08-16T12:00:07.000",,"UNKNOWN","M ","CS","220.16"
"20169858","2018-08-19T12:13:42.000",,"UNKNOWN","M ","DE","110-120.07"
"20015333","2018-08-31T01:28:45.000",,"BLACK","M ","DE","220.16"
"96450","2018-08-09T12:37:16.000",,"BLACK","M ","DE",
"20094886","2018-08-26T17:50:31.000","2018-08-26T18:41:00.000","BLACK","M ","DE",
"5093","2018-08-09T19:29:00.000","2018-08-14T16:56:01.000","BLACK","M ","DE",
"20014791","2018-08-13T19:52:38.000",,"BLACK","M ","DE","120.14"
"33795","2018-08-28T01:18:42.000",,"BLACK","M ","DE","145.00"
"151613","2018-08-28T13:20:00.000",,"UNKNOWN","M ","DPV",
"20193135","2018-08-01T14:43:10.000","2018-08-01T21:03:00.000","UNKNOWN","M ","DE","110-121.12"
"82099","2018-08-31T01:54:28.000",,"UNKNOWN","M ","DE","140.35"
"20167265","2018-08-13T00:54:48.000",,"UNKNOWN","M ","DE","140.15"
"20134957","2018-08-01T00:59:47.000","2018-08-03T04:31:03.000","BLACK","M ","DE",
"163197","2018-08-01T18:59:50.000","2018-08-15T01:01:01.000","BLACK","M ","SCO","110-230.25"
"20197886","2018-08-28T20:37:09.000",,"BLACK","M ","DE","265.03"
"20043258","2016-02-03T11:52:08.000",,"BLACK","M ","DE","130.35"
"20197631","2018-08-18T00:50:00.000","2018-08-21T09:30:05.000","BLACK","M ","DE",
"20194108","2018-08-01T16:58:41.000",,"BLACK","M ","DE","160.15"
"166045","2018-08-21T17:02:19.000",,"BLACK","F ","DE","220.39"
"20197566","2018-08-16T11:58:00.000","2018-08-20T00:59:02.000","BLACK","F ","DE",
"20197554","2018-08-15T22:16:27.000",,"BLACK","M ","DE","220.43"
"20197108","2018-08-01T01:39:06.000","2018-08-02T05:05:01.000","UNKNOWN","M ","DE",
"20197888","2018-08-30T00:09:56.000",,"BLACK","M ","DE","FOA 900.00"
"27101","2018-08-29T12:43:27.000",,"BLACK","M ","DE","140.25"
"20197671","2018-08-20T00:22:00.000",,"BLACK","M ","DE","130.60"
"20148269","2018-08-16T20:45:27.000",,"BLACK","M ","DE","155.30"
"20094229","2018-08-18T12:16:00.000",,"BLACK","M ","DE","265.05"
"121933","2018-08-23T17:12:19.000",,"BLACK","M ","DE","130.35"
"20159029","2018-08-27T13:41:43.000",,"UNKNOWN","M ","DPV",
"132601","2018-08-08T19:14:00.000",,"BLACK","M ","DE","160.05"
"20068371","2018-08-17T00:27:42.000","2018-08-28T14:02:02.000","UNKNOWN","M ","DE",
"114672","2018-08-09T12:31:45.000","2018-08-11T21:58:01.000","UNKNOWN","F ","DE",
"20182174","2018-08-22T11:08:36.000","2018-08-29T16:51:03.000","UNKNOWN","M ","DE",
"20139815","2018-08-01T01:31:53.000",,"BLACK","M ","DEP","110-120.10"
"20172793","2018-08-14T19:07:00.000",,"BLACK","M ","DE","145.00"
"20168809","2018-08-20T18:51:53.000","2018-08-21T00:29:00.000","BLACK","M ","DE",
"12538","2018-08-21T01:13:54.000",,"UNKNOWN","M ","DE","165.50"
"20193267","2018-08-16T10:41:00.000",,"BLACK","M ","DPV",
"20197365","2018-08-09T19:04:44.000",,"BLACK","M ","DE","120.05"
"58740","2018-08-24T19:53:51.000","2018-08-29T14:01:05.000","BLACK","M ","DE",
"155079","2018-08-09T19:05:50.000",,"BLACK","M ","DEP","110-215.40"
"20197879","2018-08-28T17:09:00.000",,"BLACK","M ","DE","130.65"
"20197916","2018-08-30T00:06:29.000",,"UNKNOWN","M ","DE","110-120.00"
"20197568","2018-08-16T12:28:30.000","2018-08-25T01:28:00.000","UNKNOWN","M ","DE",
"20197637","2018-08-18T12:17:39.000","2018-08-28T01:38:02.000","UNKNOWN","M ","DE",
"20141890","2018-08-24T02:10:32.000",,"UNKNOWN","M ","DE",
"4552","2018-08-16T13:00:00.000",,"BLACK","M ","CS","145.00"
"20197502","2018-08-14T18:17:12.000",,"UNKNOWN","M ","DE","120.01"
"3562","2018-08-23T00:49:09.000",,"BLACK","M ","DEP","220.03"
"20074462","2018-08-19T02:02:50.000",,"UNKNOWN","M ","DPV",
"20197409","2018-08-11T01:01:05.000",,"UNKNOWN","M ","DE","265.01"
"20071371","2018-08-19T20:50:54.000",,"BLACK","M ","DEP","VTL 1192.3"
