"_10_digit_bbl","is_this_required_to_comply","is_this_required_to_report","borocode","block","lot","number_of_buildings","tax_class","street_number","street_address_see_note_3","postcode","borough","dof_square_footage_see_note","latitude","longitude","community_board","council_district","census_tract","bin","nta"
"1000700032","Yes","No","1","70","32","1","2","180","WATER STREET","10038","Manhattan","487950","40.706787","-74.005114","101","1","1502","1001134","Battery Park City-Lower Manhattan"
"1000700043","Yes","No","1","70","43","1","4","160","WATER STREET","10038","Manhattan","481858","40.706452","-74.005594","101","1","1502","1001135","Battery Park City-Lower Manhattan"
"1000707501","Yes","No","1","70","7501","1","2","125","MAIDEN LANE","10038","Manhattan","343902","40.706397","-74.006341","101","1","1502","1087484","Battery Park City-Lower Manhattan"
"1000717501","Yes","No","1","71","7501","1","2","175","WATER STREET","10038","Manhattan","580000","40.706699","-74.005208","101","1","1502","1001137","Battery Park City-Lower Manhattan"
"1000720027","Yes","Yes","1","72","27","1","2","85","SOUTH STREET","10038","Manhattan","52005","40.705618","-74.004162","101","1","1502","1001142","Battery Park City-Lower Manhattan"
"1000730002","Yes","Yes","1","73","2","1","4","PIER-15","SOUTH STREET","10038","Manhattan","164325",,,,,,,
"1000730010","Yes","No","1","73","10","1","4","95","SOUTH STREET","10038","Manhattan","262841","40.706299","-74.00303","101","1","1501","1090548","Battery Park City-Lower Manhattan"
"1000730011","Yes","No","1","73","11","1","4","95","MARGINAL STREET","10038","Manhattan","79716","40.70631","-74.003041","101","1","1501","1000000","Battery Park City-Lower Manhattan"
"1000740001","Yes","No","1","74","1","17","4","89","SOUTH STREET","10038","Manhattan","125500","40.705865","-74.003769","101","1","1501","1090548","Battery Park City-Lower Manhattan"
"1000747501","Yes","No","1","74","7501","1","2","199","WATER STREET","10038","Manhattan","995083","40.70727","-74.004314","101","1","1502","1001162","Battery Park City-Lower Manhattan"
"1000750001","Yes","No","1","75","1","1","2","127","JOHN STREET","10038","Manhattan","541000","40.707218","-74.005316","101","1","1502","1001163","Battery Park City-Lower Manhattan"
"1000750021","Yes","Yes","1","75","21","1","4","40","FULTON STREET","10038","Manhattan","234553","40.707904","-74.004411","101","1","1502","1075618","Battery Park City-Lower Manhattan"
"1000750030","Yes","No","1","75","30","1","4","111","JOHN STREET","10038","Manhattan","296076","40.707671","-74.005764","101","1","1502","1001167","Battery Park City-Lower Manhattan"
"1000760006","Yes","No","1","76","6","1","2","56","FULTON STREET","10038","Manhattan","101542","40.7085","-74.004916","101","1","1502","1090416","Battery Park City-Lower Manhattan"
"1000760024","Yes","Yes","1","76","24","1","2","40","GOLD STREET","10038","Manhattan","53445","40.708774","-74.005872","101","1","1502","1088484","Battery Park City-Lower Manhattan"
"1000767501","Yes","Yes","1","76","7501","1","2","15","CLIFF STREET","10038","Manhattan","158477","40.708143","-74.00545","101","1","1502","1085931","Battery Park City-Lower Manhattan"
"1000767502","Yes","Yes","1","76","7502","1","2","99","JOHN STREET","10038","Manhattan","472059","40.708006","-74.006164","101","1","1502","1087867","Battery Park City-Lower Manhattan"
"1000770001","Yes","Yes","1","77","1","1","2","87","JOHN STREET","10038","Manhattan","160000","40.708338","-74.006684","101","1","1502","1001185","Battery Park City-Lower Manhattan"
"1000770008","Yes","No","1","77","8","1","4","110","WILLIAM STREET","10038","Manhattan","788241","40.708782","-74.007196","101","1","1502","1001186","Battery Park City-Lower Manhattan"
"1000770015","Yes","No","1","77","15","1","4","130","WILLIAM STREET","10038","Manhattan","57000","40.709235","-74.006741","101","1","1502","1090562","Battery Park City-Lower Manhattan"
"1000770024","Yes","Yes","1","77","24","1","2","82","FULTON STREET","10038","Manhattan","159000","40.709191","-74.005728","101","1","1502","1077403","Battery Park City-Lower Manhattan"
"1000780001","Yes","No","1","78","1","1","2","135","WILLIAM STREET","10038","Manhattan","76988","40.709359","-74.006648","101","1","1502","1001192","Battery Park City-Lower Manhattan"
"1000780004","Yes","No","1","78","4","1","4","123","WILLIAM STREET","10038","Manhattan","493039","40.709112","-74.006893","101","1","1502","1079063","Battery Park City-Lower Manhattan"
"1000780011","Yes","No","1","78","11","1","4","55","JOHN STREET","10038","Manhattan","109072","40.708988","-74.007654","101","1","1502","1079064","Battery Park City-Lower Manhattan"
"1000787507","Yes","No","1","78","7507","1","2","111","WILLIAM STREET","10038","Manhattan","97798","40.708876","-74.007127","101","1","1502","1001193","Battery Park City-Lower Manhattan"
"1000787508","Yes","Yes","1","78","7508","1","2","45","JOHN STREET","10038","Manhattan","81199","40.709241","-74.008","101","1","1502","1001199","Battery Park City-Lower Manhattan"
"1000790010","Yes","Yes","1","79","10","1","4","17","JOHN STREET","10038","Manhattan","111423","40.709916","-74.008949","101","1","1502","1001216","Battery Park City-Lower Manhattan"
"1000797502","Yes","Yes","1","79","7502","1","2","130","FULTON STREET","10038","Manhattan","79470","40.710372","-74.008062","101","1","1502","1087245","Battery Park City-Lower Manhattan"
"1000797503","Yes","No","1","79","7503","1","2","71","NASSAU STREET","10038","Manhattan","73121","40.709639","-74.008325","101","1","1502","1001215","Battery Park City-Lower Manhattan"
"1000800001","Yes","No","1","80","1","1","4","195","BROADWAY","10007","Manhattan","1052861","40.710536","-74.009378","101","1","13","1001227","Battery Park City-Lower Manhattan"
"1000800004","Yes","No","1","80","4","1","4","55","CHURCH STREET","10007","Manhattan","383166","40.711453","-74.010504","101","1","13","1075702","Battery Park City-Lower Manhattan"
"1000847501","Yes","No","1","84","7501","1","2","140","WEST STREET","10007","Manhattan","959910","40.713843","-74.01379","101","1","21","1001228","SoHo-TriBeCa-Civic Center-Little Italy"
"1000880001","Yes","No","1","88","1","1","4","217","BROADWAY","10007","Manhattan","133198","40.71156","-74.008469","101","1","21","1001232","SoHo-TriBeCa-Civic Center-Little Italy"
"1000880005","Yes","Yes","1","88","5","1","4","20","VESEY STREET","10007","Manhattan","80298","40.711843","-74.009562","101","1","21","1001235","SoHo-TriBeCa-Civic Center-Little Italy"
"1000880010","Yes","No","1","88","10","1","4","30","VESEY STREET","10007","Manhattan","71959","40.711977","-74.009865","101","1","21","1001237","SoHo-TriBeCa-Civic Center-Little Italy"
"1000880014","Yes","Yes","1","88","14","1","2","10","BARCLAY STREET","10007","Manhattan","531000","40.7122","-74.008563","101","1","21","1087947","SoHo-TriBeCa-Civic Center-Little Italy"
"1000880018","Yes","No","1","88","18","1","4","225","BROADWAY","10007","Manhattan","480831","40.71187","-74.008217","101","1","21","1001241","SoHo-TriBeCa-Civic Center-Little Italy"
"1000890001","Yes","No","1","89","1","1","4","99","NASSAU STREET","10038","Manhattan","100000","40.710531","-74.007441","101","1","1501","1001242","Battery Park City-Lower Manhattan"
"1000890012","Yes","No","1","89","12","1","4","222","BROADWAY","10038","Manhattan","756138","40.711313","-74.008661","101","1","1501","1001245","Battery Park City-Lower Manhattan"
"1000900016","Yes","No","1","90","16","1","2","115","NASSAU STREET","10038","Manhattan","199057","40.71086","-74.007005","101","1","1501","1089791","Battery Park City-Lower Manhattan"
"1000900017","Yes","No","1","90","17","1","2","113","NASSAU STREET","10038","Manhattan","182499","40.710836","-74.007041","101","1","1501","1089790","Battery Park City-Lower Manhattan"
"1000907501","Yes","Yes","1","90","7501","1","2","15","PARK ROW","10038","Manhattan","420470","40.711508","-74.007679","101","1","1501","1001249","Battery Park City-Lower Manhattan"
"1000917502","Yes","No","1","91","7502","1","2","111","FULTON STREET","10038","Manhattan","221213","40.709749","-74.006792","101","1","1501","1001263","Battery Park City-Lower Manhattan"
"1000920005","Yes","No","1","92","5","1","4","161","WILLIAM STREET","10038","Manhattan","177433","40.710059","-74.005955","101","1","1501","1001269","Battery Park City-Lower Manhattan"
"1000920024","Yes","No","1","92","24","1","4","116","NASSAU STREET","10038","Manhattan","108793","40.710844","-74.006998","101","1","1501","1079094","Battery Park City-Lower Manhattan"
"1000927501","Yes","No","1","92","7501","1","2","169","WILLIAM STREET","10038","Manhattan","167396","40.710303","-74.005706","101","1","1501","1089833","Battery Park City-Lower Manhattan"
"1000930034","Yes","Yes","1","93","34","1","2","57","BEEKMAN STREET","10038","Manhattan","79079","40.709858","-74.00505","101","1","1501","1001288","Battery Park City-Lower Manhattan"
"1000937501","Yes","No","1","93","7501","1","2","156","WILLIAM STREET","10038","Manhattan","225368","40.709944","-74.006045","101","1","1501","1001281","Battery Park City-Lower Manhattan"
"1000950027","Yes","No","1","95","27","1","2","49","FULTON STREET","10038","Manhattan","208576","40.708179","-74.00462","101","1","1501","1001290","Battery Park City-Lower Manhattan"
"1000960001","Yes","No","1","96","1","1","4","94","SOUTH STREET","10038","Manhattan","128123","40.706299","-74.00303","101","1","1501","1000000","Battery Park City-Lower Manhattan"
"1001000001","Yes","No","1","100","1","1","4","52","BEEKMAN STREET","10038","Manhattan","301941","40.709982","-74.005151","101","1","1501","1001352","Battery Park City-Lower Manhattan"
"1001000026","Yes","No","1","100","26","1","2","138","NASSAU STREET","10038","Manhattan","79422","40.711266","-74.00641","101","1","1501","1001354","Battery Park City-Lower Manhattan"
"1001007501","Yes","Yes","1","100","7501","1","2","150","NASSAU STREET","10038","Manhattan","194294","40.711541","-74.006027","101","1","1501","1087756","Battery Park City-Lower Manhattan"
"1001010001","Yes","No","1","101","1","1","2","36","PARK ROW","10038","Manhattan","111685","40.711763","-74.006857","101","1","1501","1001355","Battery Park City-Lower Manhattan"
"1001010002","Yes","No","1","101","2","1","4","39","PARK ROW","10038","Manhattan","125840","40.711835","-74.006558","101","1","1501","1001356","Battery Park City-Lower Manhattan"
"1001020001","Yes","No","1","102","1","1","4","154","NASSAU STREET","10038","Manhattan","526781","40.711593","-74.005955","101","1","1501","1001357","Battery Park City-Lower Manhattan"
"1001110100","Yes","No","1","111","100","12","2","20","MADISON STREET","10038","Manhattan","1264820","40.711774","-73.999683","103","1","25","1077417","Chinatown"
"1001137501","Yes","No","1","113","7501","1","2","375","PEARL STREET","10038","Manhattan","822318","40.710207","-74.001125","101","1","29","1001389","Chinatown"
"1001170001","Yes","No","1","117","1","3","2","185","PARK ROW","10038","Manhattan","515425","40.713141","-74.000115","103","1","27","1077407","Chinatown"
"1001237501","Yes","No","1","123","7501","1","2","233","BROADWAY","10279","Manhattan","1008544","40.712265","-74.007892","101","1","21","1087167","SoHo-TriBeCa-Civic Center-Little Italy"
"1001237502","Yes","No","1","123","7502","2","2","99","CHURCH STREET","10007","Manhattan","715320","40.712949","-74.00948","101","1","21","1089428","SoHo-TriBeCa-Civic Center-Little Italy"
"1001240004","Yes","No","1","124","4","1","4","11","PARK PLACE","10007","Manhattan","205000","40.712828","-74.008296","101","1","21","1001399","SoHo-TriBeCa-Civic Center-Little Italy"
"1001240024","Yes","No","1","124","24","1","4","250","BROADWAY","10007","Manhattan","541195","40.712982","-74.007301","101","1","21","1001408","SoHo-TriBeCa-Civic Center-Little Italy"
"1001250020","Yes","No","1","125","20","1","4","50","PARK PLACE","10007","Manhattan","918240","40.713671","-74.010194","101","1","21","1001409","SoHo-TriBeCa-Civic Center-Little Italy"
"1001260013","Yes","No","1","126","13","1","2","53","PARK PLACE","10007","Manhattan","138600","40.713764","-74.010356","101","1","21","1001412","SoHo-TriBeCa-Civic Center-Little Italy"
"1001260027","Yes","No","1","126","27","1","2","120","CHURCH STREET","10007","Manhattan","620552","40.71361","-74.008989","101","1","21","1001410","SoHo-TriBeCa-Civic Center-Little Italy"
"1001270018","Yes","No","1","127","18","1","4","255","GREENWICH STREET","10007","Manhattan","550000","40.71445","-74.011475","101","1","21","1001415","SoHo-TriBeCa-Civic Center-Little Italy"
"1001280002","Yes","No","1","128","2","1","4","101","BARCLAY STREET","10007","Manhattan","1133548","40.713767","-74.011925","101","1","21","1001416","SoHo-TriBeCa-Civic Center-Little Italy"
"1001280026","Yes","Yes","1","128","26","1","4","125","BARCLAY STREET","10007","Manhattan","258000","40.714181","-74.012845","101","1","21","1001417","SoHo-TriBeCa-Civic Center-Little Italy"
"1001327501","Yes","No","1","132","7501","2","2","275","GREENWICH STREET","10007","Manhattan","272896","40.715221","-74.01124","101","1","21","1081076","SoHo-TriBeCa-Civic Center-Little Italy"
"1001327503","Yes","Yes","1","132","7503","1","2","71","MURRAY STREET","10007","Manhattan","60415","40.714582","-74.010569","101","1","21","1001421","SoHo-TriBeCa-Civic Center-Little Italy"
"1001340025","Yes","No","1","134","25","1","2","258","BROADWAY","10007","Manhattan","88320","40.713764","-74.006648","101","1","31","1077426","SoHo-TriBeCa-Civic Center-Little Italy"
"1001347501","Yes","No","1","134","7501","1","2","253","BROADWAY","10007","Manhattan","279986","40.713265","-74.007063","101","1","21","1082757","SoHo-TriBeCa-Civic Center-Little Italy"
"1001347503","Yes","Yes","1","134","7503","1","2","9","MURRAY STREET","10007","Manhattan","110853","40.713314","-74.007759","101","1","21","1001446","SoHo-TriBeCa-Civic Center-Little Italy"
"1001347505","Yes","No","1","134","7505","1","2","25","MURRAY STREET","10007","Manhattan","144330","40.713588","-74.008361","101","1","21","1001451","SoHo-TriBeCa-Civic Center-Little Italy"
"1001357501","Yes","Yes","1","135","7501","1","2","261","BROADWAY","10007","Manhattan","122000","40.713696","-74.00672","101","1","21","1001473","SoHo-TriBeCa-Civic Center-Little Italy"
"1001357504","Yes","No","1","135","7504","1","2","270","BROADWAY","10007","Manhattan","313716","40.714022","-74.006442","101","1","21","1079153","SoHo-TriBeCa-Civic Center-Little Italy"
"1001367502","Yes","Yes","1","136","7502","1","2","38","WARREN STREET","10007","Manhattan","65635","40.714489","-74.008643","101","1","21","1079156","SoHo-TriBeCa-Civic Center-Little Italy"
"1001367505","Yes","No","1","136","7505","1","2","85","WEST BROADWAY","10007","Manhattan","71407","40.715205","-74.009476","101","1","21","1088224","SoHo-TriBeCa-Civic Center-Little Italy"
"1001370005","Yes","Yes","1","137","5","1","2","76","WARREN STREET","10007","Manhattan","70000","40.715103","-74.010003","101","1","21","1001488","SoHo-TriBeCa-Civic Center-Little Italy"
"1001377502","Yes","No","1","137","7502","2","2","295","GREENWICH STREET","10007","Manhattan","272896","40.716009","-74.011017","101","1","21","1066187","SoHo-TriBeCa-Civic Center-Little Italy"
"1001400005","Yes","Yes","1","140","5","1","2","147","CHAMBERS STREET","10007","Manhattan","130568","40.715817","-74.00987","101","1","21","1085521","SoHo-TriBeCa-Civic Center-Little Italy"
"1001407501","Yes","No","1","140","7501","3","2","165","CHAMBERS STREET","10007","Manhattan","100277","40.716124","-74.010551","101","1","21","1066317","SoHo-TriBeCa-Civic Center-Little Italy"
"1001407502","Yes","Yes","1","140","7502","1","2","311","GREENWICH STREET","10013","Manhattan","82151","40.716745","-74.010862","101","1","21","1075706","SoHo-TriBeCa-Civic Center-Little Italy"
"1001407505","Yes","Yes","1","140","7505","1","2","157","CHAMBERS STREET","10007","Manhattan","92418","40.715987","-74.010248","101","1","21","1001505","SoHo-TriBeCa-Civic Center-Little Italy"
"1001417504","Yes","Yes","1","141","7504","1","2","166","DUANE STREET","10013","Manhattan","107300","40.717036","-74.009354","101","1","39","1001531","SoHo-TriBeCa-Civic Center-Little Italy"
"1001420100","Yes","No","1","142","100","1","2","111","MURRAY STREET","10007","Manhattan","403205","40.715111","-74.012528","101","1","21","1089698","SoHo-TriBeCa-Civic Center-Little Italy"
"1001427501","Yes","No","1","142","7501","1","2","270","GREENWICH STREET","10007","Manhattan","928915","40.71532","-74.011229","101","1","21","1087715","SoHo-TriBeCa-Civic Center-Little Italy"
"1001427502","Yes","No","1","142","7502","1","2","200","CHAMBERS STREET","10007","Manhattan","403019","40.716863","-74.012207","101","1","21","1087716","SoHo-TriBeCa-Civic Center-Little Italy"
"1001430001","Yes","Yes","1","143","1","1","2","47","HUDSON STREET","10013","Manhattan","77630","40.717316","-74.009062","101","1","39","1001543","SoHo-TriBeCa-Civic Center-Little Italy"
"1001430004","Yes","No","1","143","4","1","2","55","HUDSON STREET","10013","Manhattan","103750","40.717648","-74.009004","101","1","39","1001544","SoHo-TriBeCa-Civic Center-Little Italy"
"1001430021","Yes","Yes","1","143","21","1","2","335","GREENWICH STREET","10013","Manhattan","55800","40.717939","-74.010559","101","1","39","1001553","SoHo-TriBeCa-Civic Center-Little Italy"
"1001440040","Yes","No","1","144","40","1","4","56","HUDSON STREET","10013","Manhattan","802000","40.717722","-74.008968","101","1","33","1001572","SoHo-TriBeCa-Civic Center-Little Italy"
"1001450012","Yes","No","1","145","12","1","4","125","CHAMBERS STREET","10007","Manhattan","53039","40.715309","-74.008755","101","1","21","1001584","SoHo-TriBeCa-Civic Center-Little Italy"
"1001457501","Yes","No","1","145","7501","1","2","105","CHAMBERS STREET","10007","Manhattan","55404","40.715049","-74.008185","101","1","21","1001591","SoHo-TriBeCa-Civic Center-Little Italy"
"1001477509","Yes","No","1","147","7509","1","2","137","DUANE STREET","10013","Manhattan","74927","40.716281","-74.007691","101","1","33","1001607","SoHo-TriBeCa-Civic Center-Little Italy"
"1001480010","Yes","No","1","148","10","1","4","71","THOMAS STREET","10013","Manhattan","100750","40.716965","-74.00759","101","1","33","1001621","SoHo-TriBeCa-Civic Center-Little Italy"
"1001480015","Yes","No","1","148","15","1","4","40","WORTH STREET","10013","Manhattan","702815","40.717363","-74.006897","101","1","33","1001622","SoHo-TriBeCa-Civic Center-Little Italy"
"1001490033","Yes","No","1","149","33","1","4","277","BROADWAY","10007","Manhattan","93615","40.714349","-74.006172","101","1","21","1001635","SoHo-TriBeCa-Civic Center-Little Italy"
"1001497502","Yes","No","1","149","7502","1","2","57","READE STREET","10007","Manhattan","146093","40.714879","-74.006345","101","1","21","1087951","SoHo-TriBeCa-Civic Center-Little Italy"
"1001500031","Yes","Yes","1","150","31","1","4","299","BROADWAY","10007","Manhattan","253033","40.715046","-74.005591","101","1","33","1001648","SoHo-TriBeCa-Civic Center-Little Italy"
"1001500038","Yes","No","1","150","38","1","4","291","BROADWAY","10007","Manhattan","128940","40.714824","-74.005779","101","1","33","1001649","SoHo-TriBeCa-Civic Center-Little Italy"
"1001507501","Yes","No","1","150","7501","1","2","70","READE STREET","10007","Manhattan","56968","40.715095","-74.006782","101","1","33","1001640","SoHo-TriBeCa-Civic Center-Little Italy"
"1001510001","Yes","No","1","151","1","1","2","105","DUANE STREET","10007","Manhattan","434418","40.71554","-74.006064","101","1","33","1001650","SoHo-TriBeCa-Civic Center-Little Italy"
"1001510032","Yes","No","1","151","32","1","4","305","BROADWAY","10007","Manhattan","132600","40.715318","-74.00536","101","1","33","1001659","SoHo-TriBeCa-Civic Center-Little Italy"
"1001530018","Yes","No","1","153","18","1","4","49","CHAMBERS STREET","10007","Manhattan","231379","40.713767","-74.005429","101","1","31","1079216","SoHo-TriBeCa-Civic Center-Little Italy"
"1001550003","Yes","Yes","1","155","3","1","4","52","DUANE STREET","10007","Manhattan","103158","40.714387","-74.003773","101","1","31","1001673","SoHo-TriBeCa-Civic Center-Little Italy"
"1001580001","Yes","No","1","158","1","1","4","27","DUANE STREET","10007","Manhattan","70590","40.713122","-74.002936","101","1","29","1001675","Chinatown"
"1001610001","Yes","Yes","1","161","1","1","2","196","PARK ROW","10038","Manhattan","306862","40.713273","-73.99947","103","1","29","1077438","Chinatown"
"1001700020","Yes","Yes","1","170","20","1","2","111","WORTH STREET","10013","Manhattan","419639","40.715828","-74.003539","101","1","31","1086161","SoHo-TriBeCa-Civic Center-Little Italy"
"1001717503","Yes","Yes","1","171","7503","1","2","350","BROADWAY","10013","Manhattan","141014","40.716954","-74.003943","101","1","31","1001838","SoHo-TriBeCa-Civic Center-Little Italy"
"1001720001","Yes","No","1","172","1","1","2","364","BROADWAY","10013","Manhattan","93378","40.71747","-74.003503","101","1","31","1001862","SoHo-TriBeCa-Civic Center-Little Italy"
"1001720020","Yes","Yes","1","172","20","1","4","76","LAFAYETTE STREET","10013","Manhattan","317464","40.716968","-74.001883","101","1","31","1001870","SoHo-TriBeCa-Civic Center-Little Italy"
"1001727501","Yes","Yes","1","172","7501","1","2","374","BROADWAY","10013","Manhattan","137500","40.717849","-74.003182","101","1","31","1001866","SoHo-TriBeCa-Civic Center-Little Italy"
"1001727504","Yes","Yes","1","172","7504","1","2","50","FRANKLIN STREET","10013","Manhattan","94147","40.716951","-74.0025","101","1","31","1088222","SoHo-TriBeCa-Civic Center-Little Italy"
"1001730027","Yes","No","1","173","27","1","2","343","BROADWAY","10013","Manhattan","396000","40.716619","-74.004257","101","1","33","1087082","SoHo-TriBeCa-Civic Center-Little Italy"
"1001737502","Yes","Yes","1","173","7502","1","2","65","WORTH STREET","10013","Manhattan","99735","40.716926","-74.005905","101","1","33","1079275","SoHo-TriBeCa-Civic Center-Little Italy"
"1001737504","Yes","No","1","173","7504","1","2","335","BROADWAY","10013","Manhattan","166215","40.716344","-74.004495","101","1","33","1001883","SoHo-TriBeCa-Civic Center-Little Italy"
"1001750033","Yes","Yes","1","175","33","1","2","365","BROADWAY","10013","Manhattan","63600","40.717478","-74.003521","101","1","33","1001939","SoHo-TriBeCa-Civic Center-Little Italy"
"1001757501","Yes","No","1","175","7501","1","2","377","BROADWAY","10013","Manhattan","100650","40.717914","-74.003153","101","1","33","1001940","SoHo-TriBeCa-Civic Center-Little Italy"
"1001757504","Yes","No","1","175","7504","1","2","90","FRANKLIN STREET","10013","Manhattan","107222","40.718137","-74.005004","101","1","33","1001924","SoHo-TriBeCa-Civic Center-Little Italy"
"1001757506","Yes","No","1","175","7506","1","2","371","BROADWAY","10013","Manhattan","131817","40.717744","-74.003297","101","1","33","1001937","SoHo-TriBeCa-Civic Center-Little Italy"
"1001760001","Yes","No","1","176","1","1","4","57","WORTH STREET","10013","Manhattan","60610","40.717231","-74.006565","101","1","33","1001957","SoHo-TriBeCa-Civic Center-Little Italy"
"1001790017","Yes","No","1","179","17","1","2","84","HUDSON STREET","10013","Manhattan","51748","40.718584","-74.00882","101","1","33","1001994","SoHo-TriBeCa-Civic Center-Little Italy"
"1001790032","Yes","Yes","1","179","32","1","2","176","WEST BROADWAY","10013","Manhattan","52930","40.717887","-74.00737","101","1","33","1002002","SoHo-TriBeCa-Civic Center-Little Italy"
"1001790056","Yes","Yes","1","179","56","1","2","100","HUDSON STREET","10013","Manhattan","73954","40.71919","-74.008705","101","1","33","1002012","SoHo-TriBeCa-Civic Center-Little Italy"
"1001790066","Yes","Yes","1","179","66","1","4","139","FRANKLIN STREET","10013","Manhattan","56384","40.719177","-74.007547","101","1","33","1002017","SoHo-TriBeCa-Civic Center-Little Italy"
"1001797506","Yes","Yes","1","179","7506","1","2","14","LEONARD STREET","10013","Manhattan","81650","40.71874","-74.008124","101","1","33","1001998","SoHo-TriBeCa-Civic Center-Little Italy"
"1001817503","Yes","Yes","1","181","7503","1","2","6","HARRISON STREET","10013","Manhattan","53685","40.718691","-74.009253","101","1","39","1066447","SoHo-TriBeCa-Civic Center-Little Italy"
"1001817504","Yes","Yes","1","181","7504","1","2","93","HUDSON STREET","10013","Manhattan","142848","40.718856","-74.008791","101","1","39","1075728","SoHo-TriBeCa-Civic Center-Little Italy"
"1001870016","Yes","No","1","187","16","1","4","377","GREENWICH STREET","10013","Manhattan","75533","40.719783","-74.010227","101","1","39","1087575","SoHo-TriBeCa-Civic Center-Little Italy"
"1001870030","Yes","Yes","1","187","30","1","2","105","HUDSON STREET","10013","Manhattan","89724","40.719396","-74.00869","101","1","39","1083366","SoHo-TriBeCa-Civic Center-Little Italy"
"1001877501","Yes","Yes","1","187","7501","1","2","375","GREENWICH STREET","10013","Manhattan","63450","40.719704","-74.010242","101","1","39","1002114","SoHo-TriBeCa-Civic Center-Little Italy"
"1001887502","Yes","Yes","1","188","7502","1","2","387","GREENWICH STREET","10013","Manhattan","94723","40.720285","-74.010144","101","1","39","1002124","SoHo-TriBeCa-Civic Center-Little Italy"
"1001887503","Yes","Yes","1","188","7503","1","2","53","NORTH MOORE STREET","10013","Manhattan","96504","40.720006","-74.009008","101","1","39","1002127","SoHo-TriBeCa-Civic Center-Little Italy"
"1001887505","Yes","Yes","1","188","7505","1","2","48","BEACH STREET","10013","Manhattan","94532","40.720634","-74.008831","101","1","39","1002125","SoHo-TriBeCa-Civic Center-Little Italy"
"1001890030","Yes","No","1","189","30","1","2","20","NORTH MOORE STREET","10013","Manhattan","60600","40.719811","-74.007229","101","1","33","1002147","SoHo-TriBeCa-Civic Center-Little Italy"
"1001897501","Yes","Yes","1","189","7501","1","2","220","WEST BROADWAY","10013","Manhattan","63996","40.719246","-74.006313","101","1","33","1002154","SoHo-TriBeCa-Civic Center-Little Italy"
"1001907503","Yes","Yes","1","190","7503","1","2","31","NORTH MOORE STREET","10013","Manhattan","108300","40.719868","-74.007652","101","1","33","1002161","SoHo-TriBeCa-Civic Center-Little Italy"
"1001907504","Yes","Yes","1","190","7504","1","2","27","NORTH MOORE STREET","10013","Manhattan","174625","40.719855","-74.007486","101","1","33","1002167","SoHo-TriBeCa-Civic Center-Little Italy"
"1001907505","Yes","Yes","1","190","7505","1","2","25","NORTH MOORE STREET","10013","Manhattan","130094","40.719847","-74.007403","101","1","33","1002160","SoHo-TriBeCa-Civic Center-Little Italy"
"1001907506","Yes","Yes","1","190","7506","1","2","124","HUDSON STREET","10013","Manhattan","81306","40.720143","-74.008539","101","1","33","1002166","SoHo-TriBeCa-Civic Center-Little Italy"
"1001907509","Yes","No","1","190","7509","1","2","24","VARICK STREET","10013","Manhattan","71413","40.720338","-74.006703","101","1","33","1002169","SoHo-TriBeCa-Civic Center-Little Italy"
"1001920001","Yes","No","1","192","1","1","4","16","WALKER STREET","10013","Manhattan","1092665","40.719753","-74.004978","101","1","33","1002192","SoHo-TriBeCa-Civic Center-Little Italy"
"1001937501","Yes","Yes","1","193","7501","1","2","395","BROADWAY","10013","Manhattan","130088","40.71845","-74.002702","101","1","33","1002221","SoHo-TriBeCa-Civic Center-Little Italy"
"1001940042","Yes","Yes","1","194","42","1","4","60","WALKER STREET","10013","Manhattan","230139","40.718859","-74.003023","101","1","33","1002310","SoHo-TriBeCa-Civic Center-Little Italy"
"1001950007","Yes","No","1","195","7","1","4","396","BROADWAY","10013","Manhattan","61219","40.718488","-74.002644","101","1","31","1002323","SoHo-TriBeCa-Civic Center-Little Italy"
"1001950017","Yes","No","1","195","17","1","4","91","WALKER STREET","10013","Manhattan","55400","40.718046","-74.00127","101","1","31","1002329","SoHo-TriBeCa-Civic Center-Little Italy"
"1001960005","Yes","Yes","1","196","5","1","4","408","BROADWAY","10013","Manhattan","56210","40.718946","-74.002255","101","1","31","1002338","SoHo-TriBeCa-Civic Center-Little Italy"
"1001970007","Yes","No","1","197","7","1","4","101","LAFAYETTE STREET","10013","Manhattan","56700","40.717783","-74.001111","101","1","31","1002356","SoHo-TriBeCa-Civic Center-Little Italy"
"1001977502","Yes","Yes","1","197","7502","1","2","139","CENTRE STREET","10013","Manhattan","127879","40.717217","-74.000602","101","1","31","1002357","SoHo-TriBeCa-Civic Center-Little Italy"
"1002007502","Yes","No","1","200","7502","1","2","202","CANAL STREET","10013","Manhattan","50089","40.717031","-73.998413","103","1","29","1082488","Chinatown"
"1002027501","Yes","No","1","202","7501","1","2","2","ELIZABETH STREET","10013","Manhattan","235963","40.715529","-73.997601","103","1","29","1002434","Chinatown"
"1002047501","Yes","Yes","1","204","7501","1","2","158","HESTER STREET","10013","Manhattan","99025","40.717711","-73.996681","102","1","41","1087278","SoHo-TriBeCa-Civic Center-Little Italy"
"1002067501","Yes","Yes","1","206","7501","1","2","123","BAXTER STREET","10013","Manhattan","62567","40.718161","-73.998918","102","1","41","1086548","SoHo-TriBeCa-Civic Center-Little Italy"
"1002087501","Yes","Yes","1","208","7501","1","2","129","LAFAYETTE STREET","10013","Manhattan","75528","40.718897","-74.000094","102","1","45","1002673","SoHo-TriBeCa-Civic Center-Little Italy"
