"serialno","sporder","pwgtp","wgtp","agep","cit","rel","sch","schg","schl","sex","esr","lanx","eng","msp","mar","wkw","wkhp","dis","jwtr","np","ten","hht","agecateg","boro","citizenstatus","educattain","est_childcare","est_commuting","est_eitc","est_ficatax","est_heap","est_housing","est_incometax","est_moop","est_nutrition","est_povgap","est_povgapindex","ethnicity","famtype_pu","ftptwork","intp_adj","mrgp_adj","nycgov_income","nycgov_pov_stat","nycgov_rel","nycgov_threshold","off_pov_stat","off_threshold","oi_adj","pa_adj","povunit_id","povunit_rel","pretaxincome_pu","retp_adj","rntp_adj","semp_adj","ssip_adj","ssp_adj","totalworkhrs_pu","wagp_adj"
"4588","1","75","76","39","4","0","1","0","21","1","1","1","1","1","1","1","40","2","2","3","1","1","2","5","2","4","0","965","0","12107.489338485","0","0","27511.4333125288","19083.96","0","0","0","1","1","1","0","264.78114","72722.6873489862","2","0","25368.6430398496","2","17330","0","0","1","1","132390.57","0","0","30551.67","0","0","3","101838.9"
"4588","2","69","76","37","5","1","1","0","21","2","6","1","2","1","1",,"0","2",,"3","1","1","2","5","3","4","0","965","0","12107.489338485","0","0","27511.4333125288","19083.96","0","0","0","1","1","3","0","264.78114","72722.6873489862","2","1","25368.6430398496","2","17330","0","0","1","2","132390.57","0","0","0","0","0","3","0"
"4588","3","54","76","16","5","2","2","13","13","1","6","1","1","6","5",,"0","2",,"3","1","1","1","5","3","1","0","965","0","12107.489338485","0","0","27511.4333125288","19083.96","0","0","0","1","1","3","0","264.78114","72722.6873489862","2","2","25368.6430398496","2","17330","0","0","1","3","132390.57","0","0","0","0","0","3","0"
"4629","1","90","86","33","5","0","1","0","22","1","1","1","2","1","1","1","35","2","4","2","1","1","2","4","3","4","0","1544","0","7634.862333","0","0","19572.27005802","13689.6","0","0","0","3","2","1","0","1425.7446","57361.38960898","2","0","18834.6842586118","2","14417","0","0","1","1","99802.122","0","0","0","0","0","1","40735.56"
"4629","2","103","86","37","5","1","1","0","22","2","1","1","1","1","1","1","35","2","4","2","1","1","2","4","3","4","0","1544","0","7634.862333","0","0","19572.27005802","13689.6","0","0","0","3","2","1","0","1425.7446","57361.38960898","2","1","18834.6842586118","2","14417","0","0","1","2","99802.122","0","0","0","0","0","1","59066.562"
"4639","1","112","117","48","1","0","1","0","19","1","1","2",,"1","1","1","50","2","1","3","2","1","2","1","1","3","0","3128.3","0","11310.1136652375","0","1851.999843596","27935.0654868873","3453.99","0","0","0","1","2","1","0","0","97580.6016914712","2","0","28821.999732502","2","16841","0","0","1","1","141556.071","0","0","0","0","0","1","100820.511"
"4639","2","112","117","49","1","1","1","0","19","2","1","2",,"1","1","1","20","2","1","3","2","1","2","1","1","3","0","3128.3","0","11310.1136652375","0","1851.999843596","27935.0654868873","3453.99","0","0","0","1","2","2","0","0","97580.6016914712","2","1","28821.999732502","2","16841","0","0","1","2","141556.071","0","0","25459.725","0","0","1","0"
"4639","3","161","117","79","1","6","1","0","16","2","6","2",,"3","2",,"0","2",,"3","2","1","3","1","1","2","0","3128.3","0","11310.1136652375","0","1851.999843596","27935.0654868873","3453.99","0","0","0","1","2","3","0","0","97580.6016914712","2","4","28821.999732502","2","16841","0","0","1","4","141556.071","0","0","0","0","15275.835","1","0"
"4652","1","72","70","41","5","0","1","0","23","1","1","1","3","1","1","1","48","2","10","2","3","1","2","2","3","4","0","0","0","2726.7365475","0","0","1886.571940019","4770","0","0","0","3","2","1","305.5167","0","26565.823212481","2","0","18834.6842586118","2","14417","0","0","1","1","35949.1317","0","1425.7446","0","0","0","1","10183.89"
"4652","2","75","70","42","5","1","1","0","23","2","1","1","3","1","1","5","60","2","10","2","3","1","2","2","3","4","0","0","0","2726.7365475","0","0","1886.571940019","4770","0","0","0","3","2","2","0","0","26565.823212481","2","1","18834.6842586118","2","14417","0","0","1","2","35949.1317","0","1425.7446","0","0","0","1","25459.725"
"4670","1","163","162","89","1","0","1","0","16","2","6","2",,"1","1",,"0","1",,"3","3","1","3","4","1","2","0","0","0","0","0","1251.999843596","-435","6349.6","1916","0","0","2","2","3","0","0","44812.166143596","2","0","28821.999732502","2","16841","10183.89","0","1","1","47558.7663","0","1120.2279","0","0","9165.501","5","0"
"4670","2","150","162","77","1","1","1","0","19","1","6","2",,"1","1",,"0","1",,"3","3","1","3","4","1","3","0","0","0","0","0","1251.999843596","-435","6349.6","1916","0","0","2","2","3","0","0","44812.166143596","2","1","28821.999732502","2","16841","0","0","1","2","47558.7663","15886.8684","1120.2279","0","0","0","5","0"
"4670","3","233","162","46","1","2","1","0","1","2","6","2",,"6","5",,"0","1",,"3","3","1","2","4","1","1","0","0","0","0","0","1251.999843596","-435","6349.6","1916","0","0","2","2","3","0","0","44812.166143596","2","2","28821.999732502","2","16841","0","0","1","4","47558.7663","0","1120.2279","0","12322.5069","0","5","0"
"4758","1","66","66","56","1","0","1","0","21","2","1","2",,"6","5","1","50","1","4","1","2","6","2","2","1","4","0","1158","0","20255.75721","0","118.27936023375","96645.35797164","3156","0","0","0","1","8","1","2036.778","0","145721.082178594","2","0","13357.9320983063","2","11201","0","0","1","1","266817.918","0","0","0","0","0","2","264781.14"
"4768","1","118","111","70","1","0","1","0","18","1","6","2",,"6","5",,"0","2",,"1","3","4","3","3","1","3","0","0","0","0","0","2410.27936023375","0","1380.8","0","7032.8301","0.52649093","1","8","3","0","0","6325.10216023375","1","0","13357.9320983063","1","10326","5295.6228","0","1","1","5295.6228","0","203.6778","0","0","0","5","0"
"4820","1","151","152","64","4","0","1","0","16","2","1","1","1","4","3","1","15","2","1","1","3","6","2","4","2","2","0","893.8","0","436.2778476","0","0","-745","7400.72","0","13357.932","1","1","8","2","0","0","-2282.8194476","1","0","13357.9320983063","1","11201","0","0","1","1","5702.9784","0","743.42397","0","0","0","4","5702.9784"
"4858","1","60","59","65","1","0","1","0","16","2","1","2",,"6","5","1","35","2","1","2","1","3","3","2","1","2","0","893.8","0","5609.286612","0","0","14221.48635984","1927.28","0","0","0","2","6","1","0","590.66562","50672.15502816","2","0","18834.6842586118","2","13014","0","0","1","1","73324.008","0","0","0","0","0","3","73324.008"
"4858","2","86","59","46","1","2","1","0","15","2","6","2",,"6","5",,"0","2",,"2","1","3","2","2","1","1","0","893.8","0","5609.286612","0","0","14221.48635984","1927.28","0","0","0","2","6","3","0","590.66562","50672.15502816","2","2","18834.6842586118","2","13014","0","0","1","4","73324.008","0","0","0","0","0","3","0"
"4870","1","57","57","25","1","0","1","0","21","2","1","2",,"6","5","1","40","2","4","3","3","7","2","3","1","4","0","965","0","3805.5114324495","0","0","9390.43408571243","236","0","0","0","1","7","1","0","0","34485.7264818381","2","0","13357.9320983063","2","11201","0","0","1","1","48882.672","0","2749.6503","1018.389","0","0","3","47864.283"
"4870","2","103","57","25","1","12","1","0","21","2","1","2",,"6","5","1","50","2","2","3","3","7","2","3","1","4","0","1158","0","3739.524408","0","0","9415.93278352","1589","0","0","0","1","7","1","0","0","32980.21480848","2","9","13357.9320983063","2","11201","0","0","2","1","48882.672","0","2749.6503","0","0","0","2","48882.672"
"4870","3","77","57","24","1","12","3","15","21","2","1","2",,"6","5","1","40","2","2","3","3","7","2","3","1","4","0","965","0","3272.083857","0","0","4732.64931058","1445","0","0","0","1","7","1","0","0","32357.60483242","2","9","13357.9320983063","2","11201","0","0","3","1","42772.338","0","2749.6503","0","0","0","3","42772.338"
"4898","1","89","91","51","5","0","3","15","18","1","1","1","1","6","5","1","40","2","5","4","3","2","2","1","3","3","0","4556.6","0","5219.7528195","0","0","8404.949608265","598","0","0","0","2","5","1","0","0","52304.249772235","2","0","28821.999732502","2","16841","0","0","1","1","71083.5522","0","1120.2279","0","0","0","2","59066.562"
"4898","2","155","91","36","5","5","2","14","16","1","1","1","2","6","5","1","12","2","5","4","3","2","2","1","3","2","0","4556.6","284.5791735","5219.7528195","0","0","8404.949608265","598","0","0","0","2","5","2","0","0","52304.249772235","2","3","28821.999732502","2","16841","0","0","1","4","71083.5522","0","1120.2279","0","0","0","2","9165.501"
"4898","3","155","91","42","5","12","1","0","19","1","1","1","2","6","5","1","40","2","4","4","3","2","2","1","3","3","0","965","0","2726.7365475","0","0","5309.51709215","0","0","0","0","2","7","1","0","0","26642.36136035","2","9","13357.9320983063","2","11201","0","0","2","1","35643.615","0","1120.2279","0","0","0","3","35643.615"
"4898","4","145","91","33","5","15","1","0","14","1","3","1","2","6","5","5","20","2",,"4","3","2","2","1","3","1","0","4556.6","0","5219.7528195","0","0","8404.949608265","598","0","0","0","2","5","2","0","0","52304.249772235","2","12","28821.999732502","2","16841","0","0","1","4","71083.5522","0","1120.2279","0","0","0","2","2851.4892"
"5069","1","293","301","36","1","0","1","0","18","2","1","2",,"3","2","1","50","2","2","2","3","3","2","3","1","3","0","1158","875.5722584","2181.389238","0","985.752635479999","-864.99983756","3038","0","0","0","2","4","1","0","0","23988.25523504","2","0","20157.1897970451","2","14840","0","0","1","1","28514.892","0","916.5501","0","0","0","2","28514.892"
"5069","2","338","301","6","1","2","2","3","3","2",,"2",,,"5",,"0","2",,"2","3","3","1","3","1","1","0","1158","0","2181.389238","0","985.752635479999","-864.99983756","3038","0","0","0","2","4","3","0","0","23988.25523504","2","2","20157.1897970451","2","14840","0","0","1","3","28514.892","0","916.5501","0","0","0","2","0"
"5071","1","253","251","26","2","0","1","0","19","2","1","2",,"6","5","1","52","2","1","1","3","6","2","1","1","3","0","3128.3","0","4206.964959","0","0","11581.49625646","1950.04","0","0","0","2","8","1","0","0","34126.20478454","2","0","13357.9320983063","2","11201","0","0","1","1","54993.006","0","916.5501","0","0","0","2","54993.006"
"5285","1","173","175","23","1","0","1","0","21","2","1","2",,"6","5","1","50","2","4","1","3","6","2","2","1","4","0","1158","0","2726.7365475","0","0","5309.51709215","825","0","0","0","1","8","1","0","0","25624.36136035","2","0","13357.9320983063","2","11201","0","0","1","1","35643.615","0","1323.9057","0","0","0","2","35643.615"
"5294","1","97","95","43","4","0","1","0","16","1","1","1","3","1","1","1","40","2","2","2","3","1","2","4","2","2","0","1737","0","5391.1476882","0","0","10430.313507908","2905","0","0","0","4","2","1","0","0","50009.057603892","2","0","18834.6842586118","2","14417","0","0","1","1","70472.5188","0","1120.2279","0","0","0","1","38698.782"
"5294","2","88","95","46","4","1","1","0","20","2","1","1","3","1","1","1","35","2","2","2","3","1","2","4","2","3","0","1737","0","5391.1476882","0","0","10430.313507908","2905","0","0","0","4","2","1","0","0","50009.057603892","2","1","18834.6842586118","2","14417","0","0","1","2","70472.5188","0","1120.2279","0","0","0","1","31773.7368"
"5300","1","118","115","45","5","0","1","0","22","2","1","1","1","1","1","3","40","2","2","2","3","1","2","5","3","4","0","1814.2","0","9738.3448125","0","0","29330.0659025","14874.08","0","0","0","4","2","2","0","0","71541.934285","2","0","18834.6842586118","2","14417","0","0","1","1","127298.625","0","712.8723","0","0","0","1","45827.505"
"5300","2","112","115","42","4","1","1","0","17","1","1","1","1","1","1","1","40","2","2","2","3","1","2","5","2","2","0","1814.2","0","9738.3448125","0","0","29330.0659025","14874.08","0","0","0","4","2","1","0","0","71541.934285","2","1","18834.6842586118","2","14417","0","0","1","2","127298.625","0","712.8723","0","0","0","1","81471.12"
"5386","1","70","69","40","5","0","1","0","20","1","1","1","3","6","5","1","40","2","1","1","3","4","2","1","3","3","0","744.833333333333","0","1168.6013775","0","0","1000.971660463","828","0","0","0","1","8","1","3157.0059","0","14690.4345287037","2","0","13357.9320983063","2","11201","0","0","1","1","18432.8409","0","1527.5835","0","0","0","3","15275.835"
"5470","1","84","84","76","4","0","1","0","11","2","6","1","4","3","2",,"0","2",,"1","3","6","3","3","2","1","0","0","0","0","0","5410.27936023375","0","179","0","1099.7687","0.082330756","3","8","3","0","0","12258.1634602338","1","0","13357.9320983063","1","10326","0","0","1","1","7026.8841","0","203.6778","0","0","7026.8841","5","0"
"5495","1","236","242","45","4","0","1","0","22","1","1","1","1","1","1","1","40","2","4","4","3","1","2","4","2","4","0","965","0","3116.27034","0","0","-616.381180690001","5683.8","0","0","0","3","1","1","0","0","35151.23234069","2","0","28821.999732502","2","21834","3564.3615","0","1","1","44299.9215","0","1323.9057","0","0","0","3","40735.56"
"5495","2","205","242","35","4","1","1","0","20","2","3","1","2","1","1",,"0","2",,"4","3","1","2","4","2","3","0","965","0","3116.27034","0","0","-616.381180690001","5683.8","0","0","0","3","1","3","0","0","35151.23234069","2","1","28821.999732502","2","21834","0","0","1","2","44299.9215","0","1323.9057","0","0","0","3","0"
"5495","3","242","242","10","1","2","2","7","7","1",,"1","1",,"5",,"0","2",,"4","3","1","1","4","1","1","0","965","0","3116.27034","0","0","-616.381180690001","5683.8","0","0","0","3","1","3","0","0","35151.23234069","2","2","28821.999732502","2","21834","0","0","1","3","44299.9215","0","1323.9057","0","0","0","3","0"
"5495","4","240","242","5","1","2","2","2","2","1",,"1","1",,"5",,"0","1",,"4","3","1","1","4","1","1","0","965","0","3116.27034","0","0","-616.381180690001","5683.8","0","0","0","3","1","3","0","0","35151.23234069","2","2","28821.999732502","2","21834","0","0","1","3","44299.9215","0","1323.9057","0","0","0","3","0"
"5532","1","353","352","77","1","0","1","0","13","1","6","2",,"1","1",,"0","1",,"2","1","1","3","1","1","1","0","0","0","0","0","0","-290","5809.2","0","0","0","1","2","3","0","366.62004","41428.5329","2","0","18834.6842586118","2","13014","0","0","1","1","46947.7329","14664.8016","0","0","0","20775.1356","5","0"
"5532","2","348","352","77","4","1","1","0","13","2","6","2",,"1","1",,"0","1",,"2","1","1","3","1","2","1","0","0","0","0","0","0","-290","5809.2","0","0","0","1","2","3","0","366.62004","41428.5329","2","1","18834.6842586118","2","13014","0","0","1","2","46947.7329","2545.9725","0","0","0","8961.8232","5","0"
"5548","1","81","79","69","4","0","1","0","15","1","1","1","2","1","1","3","25","2","4","3","2","1","3","2","2","1","0","509.52","0","467.440551","0","5931.999843596","-1635","3733.8","0","2440.9746","0.084691368","3","2","2","203.6778","0","26381.025192596","1","0","28821.999732502","2","16841","0","0","1","1","23524.7859","0","0","0","0","6619.5285","4","6110.334"
"5548","2","86","79","62","5","1","1","0","1","2","6","1","4","1","1",,"0","2",,"3","2","1","2","2","3","1","0","509.52","0","467.440551","0","5931.999843596","-1635","3733.8","0","2440.9746","0.084691368","3","2","3","0","0","26381.025192596","1","1","28821.999732502","2","16841","0","0","1","2","23524.7859","0","0","0","0","0","4","0"
"5548","3","136","79","89","5","8","1","0","1","2","6","1","4","3","2",,"0","2",,"3","2","1","3","2","3","1","0","509.52","0","467.440551","0","5931.999843596","-1635","3733.8","0","2440.9746","0.084691368","3","2","3","203.6778","0","26381.025192596","1","6","28821.999732502","2","16841","0","0","1","4","23524.7859","1425.7446","0","0","0","8961.8232","4","0"
"5563","1","124","120","38","1","0","1","0","23","1","1","2",,"1","1","1","60","2","4","2","3","1","2","3","1","4","0","2702","0","29760.381747","0","0","139437.51159804","2178","0","0","0","4","2","1","0","0","214946.70465496","2","0","18834.6842586118","2","14417","0","0","1","1","389024.598","0","2953.3281","0","0","0","1","183310.02"
"5563","2","98","120","34","1","1","1","0","22","2","1","1","1","1","1","1","55","2","4","2","3","1","2","3","1","4","0","2702","0","29760.381747","0","0","139437.51159804","2178","0","0","0","4","2","1","0","0","214946.70465496","2","1","18834.6842586118","2","14417","0","0","1","2","389024.598","0","2953.3281","0","0","0","1","205714.578"
"5570","1","153","156","45","4","0","1","0","18","2","1","1","1","3","2","1","49","2","4","4","3","3","2","4","2","3","0","1158","632.298681","2726.7365475","0","0","-3293.42833025","2207","0","0","0","3","4","1","0","0","32845.30678275","2","0","27463.1186652389","2","21910","0","0","1","1","35643.615","0","1527.5835","0","0","0","2","35643.615"
"5570","2","145","156","16","1","2","2","13","13","2","6","1","1","6","5",,"0","2",,"4","3","3","1","4","1","1","0","1158","0","2726.7365475","0","0","-3293.42833025","2207","0","0","0","3","4","3","0","0","32845.30678275","2","2","27463.1186652389","2","21910","0","0","1","3","35643.615","0","1527.5835","0","0","0","2","0"
"5570","3","158","156","14","1","2","2","12","12","2",,"1","1",,"5",,"0","2",,"4","3","3","1","4","1","1","0","1158","0","2726.7365475","0","0","-3293.42833025","2207","0","0","0","3","4","3","0","0","32845.30678275","2","2","27463.1186652389","2","21910","0","0","1","3","35643.615","0","1527.5835","0","0","0","2","0"
"5570","4","158","156","11","1","2","2","9","9","2",,"1","1",,"5",,"0","2",,"4","3","3","1","4","1","1","0","1158","0","2726.7365475","0","0","-3293.42833025","2207","0","0","0","3","4","3","0","0","32845.30678275","2","2","27463.1186652389","2","21910","0","0","1","3","35643.615","0","1527.5835","0","0","0","2","0"
"5657","1","95","91","43","1","0","1","0","19","1","1","1","1","1","1","1","50","2","1","4","1","1","2","4","1","3","17234.795","7150.4","0","13633.6827375","0","0","43251.5345135","3481","0","0","0","4","1","1","0","1629.4224","93466.662749","2","0","28821.999732502","2","21834","0","0","1","1","178218.075","0","0","0","0","0","1","112022.79"
"5657","2","85","91","39","1","1","1","0","20","2","1","1","1","1","1","1","35","2","1","4","1","1","2","4","1","3","17234.795","7150.4","0","13633.6827375","0","0","43251.5345135","3481","0","0","0","4","1","1","0","1629.4224","93466.662749","2","1","28821.999732502","2","21834","0","0","1","2","178218.075","0","0","0","0","0","1","66195.285"
"5657","3","99","91","4","1","2","1","0","1","1",,,,,"5",,"0","2",,"4","1","1","1","4","1","1","17234.795","7150.4","0","13633.6827375","0","0","43251.5345135","3481","0","0","0","4","1","3","0","1629.4224","93466.662749","2","2","28821.999732502","2","21834","0","0","1","3","178218.075","0","0","0","0","0","1","0"
"5657","4","96","91","2","1","2","0","0",,"2",,,,,"5",,"0","2",,"4","1","1","1","4","1",,"17234.795","7150.4","0","13633.6827375","0","0","43251.5345135","3481","0","0","0","4","1","3","0","1629.4224","93466.662749","2","2","28821.999732502","2","21834","0","0","1","3","178218.075","0","0","0","0","0","1","0"
"5668","1","115","118","70","1","0","1","0","16","1","6","2",,"1","1",,"0","1",,"2","3","1","3","1","1","2","0","0","0","0","0","0","0","1830.2","2708","440.59344","0.023392664","2","2","3","0","0","18394.0908","1","0","18834.6842586118","2","13014","0","0","1","1","17516.2908","0","814.7112","0","17516.2908","0","5","0"
"5668","2","142","118","50","1","1","1","0","13","2","6","2",,"1","1",,"0","1",,"2","3","1","2","1","1","1","0","0","0","0","0","0","0","1830.2","2708","440.59344","0.023392664","2","2","3","0","0","18394.0908","1","1","18834.6842586118","2","13014","0","0","1","2","17516.2908","0","814.7112","0","0","0","5","0"
"5787","1","84","84","46","1","0","1","0","22","2","1","2",,"6","5","1","45","2","4","1","1","6","2","4","1","4","0","1158","0","6232.54068","0","0","28630.839722","1224","0","0","0","1","8","1","20367.78","743.42397","64593.519598","2","0","13357.9320983063","2","11201","0","0","1","1","101838.9","0","0","0","0","0","3","81471.12"
"5807","1","145","147","49","5","0","1","0","16","1","6","2",,"1","1","4","35","2",,"3","3","1","2","3","3","2","0","509.52","541.2794474","2570.9230305","0","6964.5228231234","-1405.9051374","4929.5","0","0","0","2","1","2","0","0","33967.3219300234","2","0","25368.6430398496","2","17330","0","0","1","1","33606.837","0","560.11395","0","0","0","2","18331.002"
"5807","2","151","147","48","4","1","1","0","16","2","1","2",,"1","1","1","35","2","10","3","3","1","2","3","2","2","0","509.52","0","2570.9230305","0","6964.5228231234","-1405.9051374","4929.5","0","0","0","2","1","1","0","0","33967.3219300234","2","1","25368.6430398496","2","17330","0","0","1","2","33606.837","0","560.11395","0","0","0","2","15275.835"
"5807","3","228","147","6","1","2","2","2","2","1",,"2",,,"5",,"0","2",,"3","3","1","1","3","1","1","0","509.52","0","2570.9230305","0","6964.5228231234","-1405.9051374","4929.5","0","0","0","2","1","3","0","0","33967.3219300234","2","2","25368.6430398496","2","17330","0","0","1","3","33606.837","0","560.11395","0","0","0","2","0"
"5858","1","241","241","26","1","0","1","0","21","2","1","2",,"6","5","1","40","2","11","2","4","7","2","5","1","4","0","0","134.269593697818","922.9613679495","0","5488.2469489648","-172.202823794345","405","0","0","0","1","7","1","0","0","15534.7674048096","2","0","13357.9320983063","2","11201","0","0","1","1","11202.279","0","0","1018.389","0","0","3","10183.89"
"5858","2","164","241","26","1","12","3","16","22","1","1","2",,"6","5","1","40","2","10","2","4","7","2","5","1","4","0","0","0","3505.8041325","0","5488.2469489648","5815.43104705","1359.44","0","0","0","1","7","1","0","0","40635.0767694148","2","9","13357.9320983063","2","11201","0","0","2","1","45827.505","0","0","0","0","0","3","45827.505"
"5874","1","120","118","63","5","0","1","0","23","1","1","2",,"6","5","1","45","2","4","1","1","4","2","3","3","4","0","1158","0","11296.4799825","0","0","46351.924476344","1132.96","0","0","0","1","8","1","203.6778","2138.6169","87930.718341156","2","0","13357.9320983063","2","11201","0","0","1","1","147870.0828","0","0","0","0","0","3","147666.405"
"5893","1","99","102","70","1","0","1","0","21","1","6","2",,"6","5",,"0","2",,"1","3","4","3","3","1","4","0","0","0","0","0","0","12716.16921097","2964.8","0","0","0","1","8","3","53974.617","0","50921.67138903","2","0","13357.9320983063","2","10326","0","0","1","1","66602.6406","2036.778","1527.5835","0","0","10591.2456","5","0"
"5921","1","55","54","24","4","0","1","0","21","2","1","1","1","6","5","1","40","1","2","3","3","3","2","4","2","4","6435.695","1930","1363.787945","4378.3598277","0","0","610.337359312","2515","0","0","0","5","4","1","0","0","41364.069612988","2","0","25368.6430398496","2","17330","0","0","1","1","57233.4618","0","1222.0668","0","0","0","1","25459.725"
"5921","2","92","54","5","4","2","1","0","2","1",,"1","1",,"5",,"0","1",,"3","3","3","1","4","2","1","6435.695","1930","0","4378.3598277","0","0","610.337359312","2515","0","0","0","5","4","3","0","0","41364.069612988","2","2","25368.6430398496","2","17330","0","0","1","3","57233.4618","0","1222.0668","0","0","0","1","0"
"5921","3","103","54","58","4","6","1","0","16","2","1","1","2","4","3","1","36","2","4","3","3","3","2","4","2","2","6435.695","1930","0","4378.3598277","0","0","610.337359312","2515","0","0","0","5","4","1","0","0","41364.069612988","2","4","25368.6430398496","2","17330","0","0","1","4","57233.4618","0","1222.0668","0","0","0","1","31773.7368"
"5980","1","162","162","51","5","0","1","0","19","1","1","1","3","4","3","1","40","2","1","5","3","2","2","1","3","3","0","1117.25","846.771404399999","2648.829789","0","0","-3501.7996751","142","477.05","0","0","4","1","1","0","0","34695.9958861","2","0","32106.0488800414","2","25694","0","0","1","1","34625.226","0","987.83733","0","0","0","3","34625.226"
"5980","2","155","162","11","1","2","2","7","7","2",,"1","1",,"5",,"0","2",,"5","3","2","1","1","1","1","0","1117.25","0","2648.829789","0","0","-3501.7996751","142","477.05","0","0","4","1","3","0","0","34695.9958861","2","2","32106.0488800414","2","25694","0","0","1","3","34625.226","0","987.83733","0","0","0","3","0"
"5980","3","155","162","10","1","2","2","6","6","2",,"1","1",,"5",,"0","2",,"5","3","2","1","1","1","1","0","1117.25","0","2648.829789","0","0","-3501.7996751","142","477.05","0","0","4","1","3","0","0","34695.9958861","2","2","32106.0488800414","2","25694","0","0","1","3","34625.226","0","987.83733","0","0","0","3","0"
"5980","4","153","162","0","1","2","0","0",,"2",,,,,"5",,"0","2",,"5","3","2","1","1","1",,"0","1117.25","0","2648.829789","0","0","-3501.7996751","142","477.05","0","0","4","1","3","0","0","34695.9958861","2","2","32106.0488800414","2","25694","0","0","1","3","34625.226","0","987.83733","0","0","0","3","0"
"5980","5","151","162","38","2","13","1","0","16","2","6","1","4","6","5",,"0","2",,"5","3","2","2","1","1","2","0","1117.25","0","2648.829789","0","0","-3501.7996751","142","477.05","0","0","4","1","3","0","0","34695.9958861","2","10","32106.0488800414","2","25694","0","0","1","2","34625.226","0","987.83733","0","0","0","3","0"
"5989","1","198","202","39","5","0","1","0","16","2","1","1","2","5","4","1","40","2","7","2","3","3","2","1","3","2","0","4000","0","3505.8041325","0","767.234819934994","4920.46054705","0","0","0","0","4","6","1","0","0","34168.475140385","2","0","18834.6842586118","2","14417","0","0","1","1","45827.505","0","763.79175","0","0","0","3","45827.505"
"5989","2","259","202","21","5","2","2","15","20","2","6","1","1","6","5",,"0","2",,"2","3","3","2","1","3","3","0","4000","0","3505.8041325","0","767.234819934994","4920.46054705","0","0","0","0","4","6","3","0","0","34168.475140385","2","2","18834.6842586118","2","14417","0","0","1","4","45827.505","0","763.79175","0","0","0","3","0"
"6010","1","259","263","32","1","0","1","0","23","2","1","2",,"1","1","1","50","2","4","4","3","1","2","3","1","4","7898.355","8650.45","0","10517.4123975","0","0","26615.1831747","593.04","0","0","0","2","1","1","0","0","83208.0744278","2","0","28821.999732502","2","21834","0","0","1","1","137482.515","0","1934.9391","0","0","0","1","71287.23"
"6010","2","297","263","32","1","1","1","0","23","1","1","2",,"1","1","1","80","2","1","4","3","1","2","3","1","4","7898.355","8650.45","0","10517.4123975","0","0","26615.1831747","593.04","0","0","0","2","1","1","0","0","83208.0744278","2","1","28821.999732502","2","21834","0","0","1","2","137482.515","0","1934.9391","0","0","0","1","66195.285"
"6010","3","498","263","7","1","2","2","4","4","1",,"2",,,"5",,"0","2",,"4","3","1","1","3","1","1","7898.355","8650.45","0","10517.4123975","0","0","26615.1831747","593.04","0","0","0","2","1","3","0","0","83208.0744278","2","2","28821.999732502","2","21834","0","0","1","3","137482.515","0","1934.9391","0","0","0","1","0"
"6010","4","481","263","0","1","2","0","0",,"1",,,,,"5",,"0","2",,"4","3","1","1","3","1",,"7898.355","8650.45","0","10517.4123975","0","0","26615.1831747","593.04","0","0","0","2","1","3","0","0","83208.0744278","2","2","28821.999732502","2","21834","0","0","1","3","137482.515","0","1934.9391","0","0","0","1","0"
"6028","1","250","247","84","4","0","1","0","21","2","6","1","3","3","2",,"0","1",,"1","4","6","3","2","2","4","0","0","0","0","50","7810.27936023375","0","111","1916","0","0","1","8","3","0","0","18321.5858602338","2","0","13357.9320983063","1","10326","0","0","1","1","8656.3065","0","0","0","8656.3065","0","5","0"
"6041","1","101","95","77","1","0","1","0","21","2","6","2",,"4","3",,"0","2",,"1","2","6","3","3","1","4","0","0","0","0","0","0","28.5404775","4187","0","0","0","1","8","3","305.5167","0","32853.8191225","2","0","13357.9320983063","2","10326","305.5167","0","1","1","37069.3596","16803.4185","0","0","0","19654.9077","5","0"
"6096","1","98","97","51","4","0","1","0","20","1","1","2",,"1","1","1","40","2","1","3","3","1","2","4","2","3","0","5586.25","0","7712.7690915","0","0","17323.78730351","8157","0","0","0","2","1","1","0","0","62040.70460499","2","0","25368.6430398496","2","17330","0","0","1","1","100820.511","0","1222.0668","0","0","0","1","50919.45"
"6096","2","104","97","53","1","1","1","0","22","2","1","2",,"1","1","1","40","2","1","3","3","1","2","4","1","4","0","5586.25","0","7712.7690915","0","0","17323.78730351","8157","0","0","0","2","1","1","0","0","62040.70460499","2","1","25368.6430398496","2","17330","0","0","1","2","100820.511","0","1222.0668","0","0","0","1","49901.061"
"6096","3","105","97","14","1","2","2","10","11","2",,"2",,,"5",,"0","2",,"3","3","1","1","4","1","1","0","5586.25","0","7712.7690915","0","0","17323.78730351","8157","0","0","0","2","1","3","0","0","62040.70460499","2","2","25368.6430398496","2","17330","0","0","1","3","100820.511","0","1222.0668","0","0","0","1","0"
"6123","1","105","108","46","4","0","1","0","16","1","1","1","2","1","1","1","8","2","7","7","3","1","2","4","2","2","0","800","4824","2546.91995820615","0","0","-9540.20379813454","13049.76","477.05","32408.729","0.73564601","3","1","2","0","0","11646.0591399284","1","0","44054.7878455373","1","34369","0","0","1","1","18025.4853","0","865.63065","18025.4853","0","0","4","0"
